energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.10505253,1.79786999,0.02313492,0.06318126,0.12740299,0.37369150,1.13146149,0.17119626,0.00000000
-0.09904952,1.72567099,0.02216880,0.06237900,0.12414748,0.36334882,1.08625255,0.16304591,0.00000000
-0.09304652,1.65735529,0.02131866,0.06223309,0.12160510,0.35337643,1.04460016,0.15573152,0.00000000
-0.08704352,1.59358578,0.02059943,0.06272639,0.11978800,0.34397800,1.00676317,0.14932672,0.00000000
-0.08104052,1.53490081,0.02002386,0.06383142,0.11870763,0.33533721,0.97288940,0.14389027,0.00000000
-0.07503752,1.48169737,0.01960204,0.06551049,0.11837218,0.32761067,0.94301211,0.13946369,0.00000000
-0.06903452,1.43421946,0.01934114,0.06771602,0.11878386,0.32092202,0.91705081,0.13606940,0.00000000
-0.06303152,1.39255230,0.01924502,0.07039114,0.11993625,0.31535763,0.89481668,0.13370936,0.00000000
-0.05702851,1.35662290,0.01931399,0.07347039,0.12181176,0.31096396,0.87602229,0.13236431,0.00000000
-0.05102551,1.32620690,0.01954468,0.07688075,0.12437958,0.30774678,0.86029553,0.13199367,0.00000000
-0.04502251,1.30094167,0.01992991,0.08054283,0.12759403,0.30567227,0.84719702,0.13253619,0.00000000
-0.03901951,1.28034502,0.02045878,0.08437237,0.13139361,0.30466989,0.83624044,0.13391122,0.00000000
-0.03301651,1.26383892,0.02111679,0.08828185,0.13570081,0.30463699,0.82691479,0.13602074,0.00000000
-0.02701351,1.25077707,0.02188617,0.09218234,0.14042270,0.30544476,0.81870780,0.13875205,0.00000000
-0.02101051,1.24047516,0.02274628,0.09598550,0.14545240,0.30694549,0.81112930,0.14198103,0.00000000
-0.01500750,1.23224269,0.02367412,0.09960565,0.15067138,0.30898060,0.80373361,0.14557589,0.00000000
-0.00900450,1.22541467,0.02464503,0.10296193,0.15595247,0.31138915,0.79614004,0.14940136,0.00000000
-0.00300150,1.21938206,0.02563339,0.10598035,0.16116364,0.31401647,0.78805042,0.15332309,0.00000000
0.00300150,1.21361948,0.02661340,0.10859584,0.16617218,0.31672245,0.77926311,0.15721211,0.00000000
0.00900450,1.20770903,0.02755994,0.11075406,0.17084923,0.31938923,0.76968274,0.16094930,0.00000000
0.01500750,1.20135910,0.02844935,0.11241298,0.17507452,0.32192771,0.75932527,0.16442945,0.00000000
0.02101051,1.19441736,0.02926026,0.11354415,0.17874087,0.32428278,0.74831820,0.16756504,0.00000000
0.02701351,1.18687729,0.02997422,0.11413356,0.18175848,0.32643691,0.73689584,0.17028929,0.00000000
0.03301651,1.17887785,0.03057637,0.11418208,0.18405857,0.32841185,0.72538983,0.17255846,0.00000000
0.03901951,1.17069629,0.03105586,0.11370544,0.18559635,0.33026839,0.71421526,0.17435331,0.00000000
0.04502251,1.16273424,0.03140614,0.11273370,0.18635303,0.33210411,0.70385290,0.17567951,0.00000000
0.05102551,1.15549750,0.03162508,0.11131023,0.18633680,0.33404913,0.69482822,0.17656701,0.00000000
0.05702851,1.14957047,0.03171490,0.10949022,0.18558266,0.33625996,0.68768795,0.17706839,0.00000000
0.06303152,1.14558596,0.03168189,0.10733878,0.18415116,0.33891184,0.68297515,0.17725614,0.00000000
0.06903452,1.14419174,0.03153601,0.10492863,0.18212599,0.34218956,0.68120360,0.17721906,0.00000000
0.07503752,1.14601513,0.03129026,0.10233757,0.17961054,0.34627742,0.68283257,0.17705781,0.00000000
0.08104052,1.15162715,0.03096001,0.09964569,0.17672359,0.35134859,0.68824297,0.17687984,0.00000000
0.08704352,1.16150769,0.03056215,0.09693252,0.17359435,0.35755439,0.69771564,0.17679399,0.00000000
0.09304652,1.17601336,0.03011431,0.09427419,0.17035691,0.36501397,0.71141298,0.17690480,0.00000000
0.09904952,1.19534946,0.02963392,0.09174073,0.16714458,0.37380490,0.72936433,0.17730699,0.00000000
0.10505253,1.21954742,0.02913745,0.08939358,0.16408415,0.38395519,0.75145610,0.17808024,0.00000000
0.11105553,1.24844895,0.02863966,0.08728351,0.16129052,0.39543702,0.77742692,0.17928463,0.00000000
0.11705853,1.28169776,0.02815294,0.08544885,0.15886179,0.40816280,0.80686834,0.18095675,0.00000000
0.12306153,1.31873946,0.02768685,0.08391435,0.15687515,0.42198358,0.83923104,0.18310703,0.00000000
0.12906453,1.35883009,0.02724780,0.08269046,0.15538360,0.43669020,0.87383670,0.18571804,0.00000000
0.13506753,1.40105286,0.02683885,0.08177327,0.15441389,0.45201703,0.90989504,0.18874418,0.00000000
0.14107054,1.44434301,0.02645978,0.08114498,0.15396541,0.46764846,0.94652563,0.19211256,0.00000000
0.14707354,1.48751959,0.02610727,0.08077492,0.15401047,0.48322777,0.98278373,0.19572526,0.00000000
0.15307654,1.52932325,0.02577523,0.08062109,0.15449557,0.49836808,1.01768931,0.19946265,0.00000000
0.15907954,1.56845829,0.02545528,0.08063210,0.15534391,0.51266509,1.05025802,0.20318783,0.00000000
0.16508254,1.60363745,0.02513731,0.08074952,0.15645872,0.52571092,1.07953310,0.20675188,0.00000000
0.17108554,1.63362748,0.02481014,0.08091041,0.15772752,0.53710857,1.10461692,0.20999972,0.00000000
0.17708854,1.65729353,0.02446216,0.08105002,0.15902689,0.54648636,1.12470083,0.21277631,0.00000000
0.18309155,1.67364049,0.02408200,0.08110454,0.16022768,0.55351172,1.13909226,0.21493290,0.00000000
0.18909455,1.68184961,0.02365917,0.08101369,0.16120033,0.55790375,1.14723779,0.21633309,0.00000000
0.19509755,1.68130864,0.02318460,0.08072317,0.16182012,0.55944396,1.14874149,0.21685835,0.00000000
0.20110055,1.67163457,0.02265114,0.08018681,0.16197208,0.55798477,1.14337759,0.21641291,0.00000000
0.20710355,1.65268790,0.02205389,0.07936832,0.16155539,0.55345550,1.13109725,0.21492757,0.00000000
0.21310655,1.62457800,0.02139048,0.07824265,0.16048712,0.54586540,1.11202912,0.21236262,0.00000000
0.21910955,1.58765967,0.02066119,0.07679681,0.15870504,0.53530394,1.08647382,0.20870943,0.00000000
0.22511256,1.54252117,0.01986899,0.07503027,0.15616962,0.52193812,1.05489282,0.20399093,0.00000000
0.23111556,1.48996449,0.01901941,0.07295483,0.15286499,0.50600714,1.01789219,0.19826085,0.00000000
0.23711856,1.43097902,0.01812041,0.07059405,0.14879895,0.48781472,0.97620221,0.19160189,0.00000000
0.24312156,1.36670990,0.01718207,0.06798224,0.14400204,0.46771934,0.93065375,0.18412292,0.00000000
0.24912456,1.29842255,0.01621636,0.06516314,0.13852583,0.44612299,0.88215249,0.17595530,0.00000000
0.25512756,1.22746509,0.01523673,0.06218831,0.13244046,0.42345883,0.83165224,0.16724869,0.00000000
0.26113057,1.15523000,0.01425781,0.05911522,0.12583159,0.40017831,0.78012822,0.15816631,0.00000000
0.26713357,1.08311674,0.01329504,0.05600542,0.11879707,0.37673834,0.72855151,0.14888018,0.00000000
0.27313657,1.01249651,0.01236436,0.05292244,0.11144326,0.35358875,0.67786546,0.13956617,0.00000000
0.27913957,0.94468022,0.01148192,0.04992990,0.10388141,0.33116077,0.62896476,0.13039942,0.00000000
0.28514257,0.88089063,0.01066383,0.04708964,0.09622411,0.30985660,0.58267767,0.12155002,0.00000000
0.29114557,0.82223910,0.00992595,0.04446004,0.08858204,0.29004050,0.53975171,0.11317914,0.00000000
0.29714857,0.76970726,0.00928372,0.04209452,0.08106111,0.27203147,0.50084297,0.10543578,0.00000000
0.30315158,0.72413370,0.00875203,0.04004030,0.07376002,0.25609777,0.46650884,0.09845411,0.00000000
0.30915458,0.68620532,0.00834514,0.03833741,0.06676843,0.24245311,0.43720406,0.09235137,0.00000000
0.31515758,0.65645313,0.00807655,0.03701801,0.06016566,0.23125464,0.41327959,0.08722644,0.00000000
0.32116058,0.63525187,0.00795893,0.03610591,0.05401995,0.22260251,0.39498395,0.08315891,0.00000000
0.32716358,0.62282293,0.00800403,0.03561645,0.04838828,0.21654095,0.38246651,0.08020862,0.00000000
0.33316658,0.61923990,0.00822258,0.03555654,0.04331662,0.21306065,0.37578221,0.07841567,0.00000000
0.33916958,0.62443616,0.00862407,0.03592501,0.03884062,0.21210223,0.37489721,0.07780066,0.00000000
0.34517259,0.63821401,0.00921666,0.03671318,0.03498660,0.21356072,0.37969521,0.07836525,0.00000000
0.35117559,0.66025481,0.01000690,0.03790554,0.03177280,0.21729064,0.38998390,0.08009286,0.00000000
0.35717859,0.69012977,0.01099950,0.03948068,0.02921069,0.22311176,0.40550140,0.08294948,0.00000000
0.36318159,0.72731114,0.01219702,0.04141236,0.02730641,0.23081508,0.42592260,0.08688463,0.00000000
0.36918459,0.77118367,0.01359963,0.04367061,0.02606210,0.24016915,0.45086520,0.09183231,0.00000000
0.37518759,0.82105609,0.01520477,0.04622296,0.02547716,0.25092630,0.47989559,0.09771205,0.00000000
0.38119060,0.87617285,0.01700688,0.04903572,0.02554926,0.26282892,0.51253462,0.10443004,0.00000000
0.38719360,0.93572585,0.01899723,0.05207518,0.02627522,0.27561538,0.54826338,0.11188031,0.00000000
0.39319660,0.99886650,0.02116366,0.05530885,0.02765150,0.28902572,0.58652918,0.11994610,0.00000000
0.39919960,1.06471786,0.02349057,0.05870652,0.02967450,0.30280692,0.62675190,0.12850130,0.00000000
0.40520260,1.13238712,0.02595895,0.06224121,0.03234052,0.31671758,0.66833077,0.13741215,0.00000000
0.41120560,1.20097822,0.02854645,0.06588997,0.03564540,0.33053206,0.71065182,0.14653909,0.00000000
0.41720860,1.26960459,0.03122770,0.06963436,0.03958390,0.34404392,0.75309587,0.15573881,0.00000000
0.42321161,1.33740185,0.03397466,0.07346073,0.04414889,0.35706871,0.79504720,0.16486653,0.00000000
0.42921461,1.40354026,0.03675713,0.07736015,0.04933017,0.36944594,0.83590265,0.17377841,0.00000000
0.43521761,1.46723666,0.03954336,0.08132809,0.05511331,0.38104031,0.87508113,0.18233411,0.00000000
0.44122061,1.52776553,0.04230070,0.08536373,0.06147825,0.39174222,0.91203322,0.19039944,0.00000000
0.44722361,1.58446898,0.04499634,0.08946900,0.06839793,0.40146749,0.94625056,0.19784898,0.00000000
0.45322661,1.63676520,0.04759811,0.09364735,0.07583692,0.41015641,0.97727478,0.20456861,0.00000000
0.45922961,1.68415528,0.05007514,0.09790233,0.08375027,0.41777217,1.00470564,0.21045795,0.00000000
0.46523262,1.72622791,0.05239864,0.10223603,0.09208239,0.42429876,1.02820801,0.21543247,0.00000000
0.47123562,1.76266205,0.05454248,0.10664741,0.10076639,0.42973846,1.04751742,0.21942531,0.00000000
0.47723862,1.79322741,0.05648368,0.11113080,0.10972370,0.43410900,1.06244403,0.22238872,0.00000000
0.48324162,1.81778278,0.05820289,0.11567440,0.11886418,0.43744061,1.07287478,0.22429506,0.00000000
0.48924462,1.83627246,0.05968455,0.12025913,0.12808667,0.43977306,1.07877365,0.22513727,0.00000000
0.49524762,1.84872107,0.06091708,0.12485779,0.13728017,0.44115279,1.08018014,0.22492896,0.00000000
0.50125063,1.85522706,0.06189284,0.12943463,0.14632552,0.44163043,1.07720605,0.22370393,0.00000000
0.50725363,1.85595553,0.06260798,0.13394544,0.15509766,0.44125868,1.07003079,0.22151530,0.00000000
0.51325663,1.85113074,0.06306222,0.13833817,0.16346849,0.44009081,1.05889546,0.21843428,0.00000000
0.51925963,1.84102904,0.06325853,0.14255409,0.17131006,0.43817981,1.04409615,0.21454861,0.00000000
0.52526263,1.82597254,0.06320281,0.14652953,0.17849829,0.43557823,1.02597675,0.20996075,0.00000000
0.53126563,1.80632410,0.06290345,0.15019800,0.18491685,0.43233881,1.00492174,0.20478599,0.00000000
0.53726863,1.78248391,0.06237108,0.15349288,0.19046123,0.42851589,0.98134925,0.19915042,0.00000000
0.54327164,1.75488797,0.06161819,0.15635028,0.19504273,0.42416743,0.95570471,0.19318895,0.00000000
0.54927464,1.72400838,0.06065895,0.15871218,0.19859229,0.41935766,0.92845535,0.18704343,0.00000000
0.55527764,1.69035535,0.05950901,0.16052952,0.20106392,0.41416014,0.90008572,0.18086079,0.00000000
0.56128064,1.65448071,0.05818547,0.16176532,0.20243765,0.40866104,0.87109416,0.17479138,0.00000000
0.56728364,1.61698220,0.05670687,0.16239736,0.20272176,0.40296238,0.84199026,0.16898742,0.00000000
0.57328664,1.57850821,0.05509328,0.16242063,0.20195425,0.39718505,0.81329302,0.16360141,0.00000000
0.57928964,1.53976195,0.05336650,0.16184911,0.20020336,0.39147126,0.78552953,0.15878477,0.00000000
0.58529265,1.50150440,0.05155021,0.16071702,0.19756724,0.38598619,0.75923380,0.15468628,0.00000000
0.59129565,1.46455525,0.04967020,0.15907924,0.19417250,0.38091853,0.73494533,0.15145049,0.00000000
0.59729865,1.42979094,0.04775462,0.15701105,0.19017191,0.37647977,0.71320705,0.14921594,0.00000000
0.60330165,1.39813928,0.04583410,0.15460701,0.18574116,0.37290201,0.69456221,0.14811313,0.00000000
0.60930465,1.37057013,0.04394194,0.15197912,0.18107472,0.37043419,0.67955002,0.14826226,0.00000000
0.61530765,1.34808169,0.04211413,0.14925420,0.17638108,0.36933676,0.66869962,0.14977056,0.00000000
0.62131066,1.33168266,0.04038931,0.14657068,0.17187730,0.36987468,0.66252234,0.15272946,0.00000000
0.62731366,1.32237012,0.03880865,0.14407481,0.16778327,0.37230916,0.66150229,0.15721147,0.00000000
0.63331666,1.32110388,0.03741557,0.14191646,0.16431557,0.37688814,0.66608526,0.16326687,0.00000000
0.63931966,1.32877788,0.03625536,0.14024461,0.16168130,0.38383588,0.67666635,0.17092051,0.00000000
0.64532266,1.34618959,0.03537467,0.13920279,0.16007208,0.39334224,0.69357660,0.18016859,0.00000000
0.65132566,1.37400867,0.03482089,0.13892442,0.15965818,0.40555180,0.71706918,0.19097593,0.00000000
0.65732866,1.41274616,0.03464139,0.13952842,0.16058315,0.42055365,0.74730573,0.20327362,0.00000000
0.66333167,1.46272540,0.03488267,0.14111508,0.16295909,0.43837211,0.78434357,0.21695752,0.00000000
0.66933467,1.52405647,0.03558942,0.14376235,0.16686254,0.45895910,0.82812434,0.23188759,0.00000000
0.67533767,1.59661504,0.03680342,0.14752278,0.17233131,0.48218854,0.87846491,0.24788834,0.00000000
0.68134067,1.68002727,0.03856248,0.15242102,0.17936229,0.50785321,0.93505099,0.26475050,0.00000000
0.68734367,1.77366148,0.04089924,0.15845214,0.18791022,0.53566448,0.99743424,0.28223390,0.00000000
0.69334667,1.87662757,0.04383999,0.16558071,0.19788774,0.56525508,1.06503308,0.30007173,0.00000000
0.69934967,1.98778461,0.04740347,0.17374073,0.20916645,0.59618499,1.13713752,0.31797592,0.00000000
0.70535268,2.10575673,0.05159977,0.18283648,0.22157928,0.62795045,1.21291819,0.33564374,0.00000000
0.71135568,2.22895710,0.05642919,0.19274413,0.23492385,0.65999586,1.29143944,0.35276517,0.00000000
0.71735868,2.35561954,0.06188134,0.20331424,0.24896708,0.69172822,1.37167620,0.36903106,0.00000000
0.72336168,2.48383677,0.06793435,0.21437498,0.26345061,0.72253359,1.45253417,0.38414150,0.00000000
0.72936468,2.61160403,0.07455426,0.22573607,0.27809719,0.75179506,1.53287283,0.39781429,0.00000000
0.73536768,2.73686686,0.08169473,0.23719323,0.29261763,0.77891138,1.61153037,0.40979304,0.00000000
0.74137069,2.85757118,0.08929699,0.24853321,0.30671826,0.80331562,1.68734981,0.41985454,0.00000000
0.74737369,2.97171392,0.09729010,0.25953901,0.32010857,0.82449305,1.75920538,0.42781520,0.00000000
0.75337669,3.07739262,0.10559163,0.26999532,0.33250884,0.84199741,1.82602829,0.43353613,0.00000000
0.75937969,3.17285198,0.11410861,0.27969403,0.34365744,0.85546498,1.88683085,0.43692671,0.00000000
0.76538269,3.25652602,0.12273889,0.28843946,0.35331765,0.86462580,1.94072838,0.43794659,0.00000000
0.77138569,3.32707420,0.13137282,0.29605337,0.36128365,0.86931155,1.98695793,0.43660588,0.00000000
0.77738869,3.38341060,0.13989525,0.30237946,0.36738550,0.86945986,2.02489340,0.43296373,0.00000000
0.78339170,3.42472515,0.14818779,0.30728725,0.37149305,0.86511483,2.05405664,0.42712526,0.00000000
0.78939470,3.45049642,0.15613124,0.31067523,0.37351853,0.85642384,2.07412420,0.41923706,0.00000000
0.79539770,3.46049596,0.16360816,0.31247318,0.37341775,0.84363085,2.08492973,0.40948163,0.00000000
0.80140070,3.45478425,0.17050553,0.31264359,0.37119003,0.82706658,2.08646216,0.39807075,0.00000000
0.80740370,3.43369874,0.17671731,0.31118208,0.36687680,0.80713602,2.07885981,0.38523838,0.00000000
0.81340670,3.39783484,0.18214692,0.30811699,0.36055897,0.78430389,2.06240103,0.37123324,0.00000000
0.81940970,3.34802075,0.18670944,0.30350790,0.35235323,0.75907873,2.03749162,0.35631144,0.00000000
0.82541271,3.28528739,0.19033362,0.29744342,0.34240755,0.73199629,2.00464982,0.34072941,0.00000000
0.83141571,3.21083449,0.19296350,0.29003813,0.33089592,0.70360287,1.96448943,0.32473736,0.00000000
0.83741871,3.12599437,0.19455955,0.28142889,0.31801269,0.67443929,1.91770167,0.30857357,0.00000000
0.84342171,3.03219446,0.19509948,0.27177060,0.30396673,0.64502603,1.86503642,0.29245947,0.00000000
0.84942471,2.93091991,0.19457857,0.26123168,0.28897554,0.61585001,1.80728350,0.27659575,0.00000000
0.85542771,2.82367734,0.19300943,0.24998923,0.27325963,0.58735333,1.74525446,0.26115945,0.00000000
0.86143072,2.71196067,0.19042149,0.23822424,0.25703727,0.55992434,1.67976533,0.24630202,0.00000000
0.86743372,2.59721998,0.18685992,0.22611686,0.24051983,0.53389098,1.61162081,0.23214830,0.00000000
0.87343672,2.48083387,0.18238428,0.21384200,0.22390769,0.50951664,1.54160009,0.21879631,0.00000000
0.87943972,2.36408600,0.17706680,0.20156524,0.20738697,0.48699826,1.47044463,0.20631784,0.00000000
0.88544272,2.24814603,0.17099046,0.18943942,0.19112699,0.46646675,1.39884795,0.19475951,0.00000000
0.89144572,2.13405528,0.16424685,0.17760165,0.17527852,0.44798937,1.32744762,0.18414444,0.00000000
0.89744872,2.02271699,0.15693395,0.16617118,0.15997276,0.43157390,1.25681936,0.17447423,0.00000000
0.90345173,1.91489135,0.14915387,0.15524787,0.14532101,0.41717441,1.18747329,0.16573127,0.00000000
0.90945473,1.81119497,0.14101058,0.14491148,0.13141502,0.40469823,1.11985220,0.15788124,0.00000000
0.91545773,1.71210462,0.13260781,0.13522161,0.11832781,0.39401391,1.05433178,0.15087570,0.00000000
0.92146073,1.61796475,0.12404700,0.12621837,0.10611496,0.38495998,0.99122260,0.14465485,0.00000000
0.92746373,1.52899859,0.11542552,0.11792363,0.09481634,0.37735402,0.93077361,0.13915028,0.00000000
0.93346673,1.44532199,0.10683505,0.11034284,0.08445790,0.37100212,0.87317712,0.13428771,0.00000000
0.93946973,1.36695974,0.09836028,0.10346721,0.07505387,0.36570806,0.81857478,0.12998976,0.00000000
0.94547274,1.29386343,0.09007775,0.09727632,0.06660878,0.36128233,0.76706448,0.12617858,0.00000000
0.95147574,1.22593034,0.08205515,0.09174083,0.05911974,0.35755049,0.71870780,0.12277842,0.00000000
0.95747874,1.16302248,0.07435072,0.08682530,0.05257842,0.35436076,0.67353768,0.11971800,0.00000000
0.96348174,1.10498516,0.06701297,0.08249095,0.04697303,0.35159046,0.63156613,0.11693270,0.00000000
0.96948474,1.05166426,0.06008073,0.07869835,0.04229015,0.34915127,0.59279147,0.11436646,0.00000000
0.97548774,1.00292142,0.05358325,0.07540967,0.03851621,0.34699289,0.55720500,0.11197331,0.00000000
0.98149075,0.95864677,0.04754067,0.07259078,0.03563889,0.34510499,0.52479665,0.10971855,0.00000000
0.98749375,0.91876836,0.04196456,0.07021278,0.03364813,0.34351750,0.49555951,0.10757943,0.00000000
0.99349675,0.88325811,0.03685860,0.06825312,0.03253695,0.34229880,0.46949296,0.10554538,0.00000000
0.99949975,0.85213394,0.03221943,0.06669625,0.03230199,0.34155217,0.44660433,0.10361768,0.00000000
1.00550275,0.82545809,0.02803747,0.06553367,0.03294378,0.34141033,0.42690894,0.10180867,0.00000000
1.01150575,0.80333165,0.02429785,0.06476365,0.03446683,0.34202832,0.41042871,0.10014044,0.00000000
1.01750875,0.78588574,0.02098135,0.06439035,0.03687941,0.34357494,0.39718928,0.09864305,0.00000000
1.02351176,0.77326979,0.01806528,0.06442272,0.04019330,0.34622313,0.38721586,0.09735241,0.00000000
1.02951476,0.76563757,0.01552434,0.06487296,0.04442333,0.35013948,0.38052824,0.09630790,0.00000000
1.03551776,0.76313182,0.01333146,0.06575492,0.04958683,0.35547368,0.37713499,0.09554979,0.00000000
1.04152076,0.76586830,0.01145849,0.06708228,0.05570310,0.36234796,0.37702747,0.09511662,0.00000000
1.04752376,0.77392033,0.00987686,0.06886677,0.06279275,0.37084746,0.38017397,0.09504276,0.00000000
1.05352676,0.78730453,0.00855816,0.07111652,0.07087721,0.38101167,0.38651426,0.09535604,0.00000000
1.05952976,0.80596877,0.00747459,0.07383457,0.07997812,0.39282762,0.39595514,0.09607590,0.00000000
1.06553277,0.82978310,0.00659934,0.07701760,0.09011683,0.40622515,0.40836715,0.09721186,0.00000000
1.07153577,0.85853402,0.00590688,0.08065506,0.10131388,0.42107450,0.42358274,0.09876262,0.00000000
1.07753877,0.89192278,0.00537319,0.08472863,0.11358848,0.43718652,0.44139618,0.10071568,0.00000000
1.08354177,0.92956751,0.00497590,0.08921207,0.12695791,0.45431554,0.46156514,0.10304766,0.00000000
1.08954477,0.97100943,0.00469434,0.09407141,0.14143674,0.47216471,0.48381403,0.10572517,0.00000000
1.09554777,1.01572262,0.00450964,0.09926555,0.15703589,0.49039388,0.50783897,0.10870629,0.00000000
1.10155078,1.06312683,0.00440464,0.10474714,0.17376144,0.50862939,0.53331408,0.11194255,0.00000000
1.10755378,1.11260278,0.00436392,0.11046371,0.19161306,0.52647558,0.55989893,0.11538132,0.00000000
1.11355678,1.16350892,0.00437367,0.11635895,0.21058203,0.54352739,0.58724662,0.11896850,0.00000000
1.11955978,1.21519899,0.00442165,0.12237411,0.23064897,0.55938349,0.61501229,0.12265139,0.00000000
1.12556278,1.26703914,0.00449709,0.12844945,0.25178110,0.57365934,0.64286139,0.12638153,0.00000000
1.13156578,1.31842411,0.00459056,0.13452556,0.27392919,0.58599957,0.67047755,0.13011752,0.00000000
1.13756878,1.36879139,0.00469389,0.14054461,0.29702433,0.59608915,0.69756958,0.13382746,0.00000000
1.14357179,1.41763289,0.00480006,0.14645144,0.32097464,0.60366291,0.72387726,0.13749115,0.00000000
1.14957479,1.46450371,0.00490311,0.15219443,0.34566209,0.60851289,0.74917579,0.14110173,0.00000000
1.15557779,1.50902766,0.00499804,0.15772613,0.37093970,0.61049342,0.77327871,0.14466675,0.00000000
1.16158079,1.55089960,0.00508070,0.16300376,0.39662939,0.60952366,0.79603931,0.14820870,0.00000000
1.16758379,1.58988482,0.00514776,0.16798937,0.42252073,0.60558775,0.81735046,0.15176477,0.00000000
1.17358679,1.62581566,0.00519659,0.17264999,0.44837083,0.59873256,0.83714311,0.15538607,0.00000000
1.17958979,1.65858598,0.00522521,0.17695755,0.47390559,0.58906331,0.85538361,0.15913611,0.00000000
1.18559280,1.68814405,0.00523221,0.18088874,0.49882253,0.57673748,0.87206999,0.16308870,0.00000000
1.19159580,1.71448434,0.00521673,0.18442481,0.52279523,0.56195732,0.88722758,0.16732532,0.00000000
1.19759880,1.73763895,0.00517837,0.18755144,0.54547949,0.54496146,0.90090409,0.17193196,0.00000000
1.20360180,1.75766904,0.00511718,0.19025850,0.56652094,0.52601597,0.91316447,0.17699564,0.00000000
1.20960480,1.77465684,0.00503359,0.19254000,0.58556410,0.50540546,0.92408566,0.18260060,0.00000000
1.21560780,1.78869843,0.00492839,0.19439397,0.60226252,0.48342446,0.93375153,0.18882431,0.00000000
1.22161081,1.79989754,0.00480268,0.19582246,0.61628954,0.46036948,0.94224790,0.19573351,0.00000000
1.22761381,1.80836038,0.00465786,0.19683151,0.62734934,0.43653200,0.94965804,0.20338020,0.00000000
1.23361681,1.81419146,0.00449555,0.19743113,0.63518769,0.41219249,0.95605833,0.21179799,0.00000000
1.23961981,1.81749034,0.00431762,0.19763530,0.63960188,0.38761566,0.96151448,0.22099868,0.00000000
1.24562281,1.81834900,0.00412609,0.19746181,0.64044940,0.36304687,0.96607804,0.23096945,0.00000000
1.25162581,1.81684979,0.00392314,0.19693208,0.63765473,0.33870960,0.96978346,0.24167059,0.00000000
1.25762881,1.81306370,0.00371103,0.19607085,0.63121406,0.31480406,0.97264565,0.25303401,0.00000000
1.26363182,1.80704896,0.00349211,0.19490569,0.62119746,0.29150653,0.97465800,0.26496271,0.00000000
1.26963482,1.79884969,0.00326871,0.19346645,0.60774848,0.26896947,0.97579127,0.27733104,0.00000000
1.27563782,1.78849496,0.00304317,0.19178452,0.59108100,0.24732219,0.97599302,0.28998618,0.00000000
1.28164082,1.77599801,0.00281774,0.18989202,0.57147355,0.22667180,0.97518813,0.30275052,0.00000000
1.28764382,1.76135606,0.00259457,0.18782095,0.54926130,0.20710449,0.97328010,0.31542519,0.00000000
1.29364682,1.74455068,0.00237569,0.18560221,0.52482600,0.18868678,0.97015356,0.32779451,0.00000000
1.29964982,1.72554898,0.00216292,0.18326476,0.49858440,0.17146697,0.96567770,0.33963132,0.00000000
1.30565283,1.70430577,0.00195792,0.18083470,0.47097568,0.15547636,0.95971087,0.35070307,0.00000000
1.31165583,1.68076673,0.00176209,0.17833457,0.44244830,0.14073053,0.95210608,0.36077839,0.00000000
1.31765883,1.65487259,0.00157663,0.17578269,0.41344704,0.12723049,0.94271729,0.36963394,0.00000000
1.32366183,1.62656436,0.00140250,0.17319271,0.38440060,0.11496381,0.93140632,0.37706130,0.00000000
1.32966483,1.59578922,0.00124043,0.17057337,0.35571038,0.10390565,0.91804996,0.38287358,0.00000000
1.33566783,1.56250701,0.00109091,0.16792836,0.32774067,0.09401990,0.90254714,0.38691147,0.00000000
1.34167084,1.52669689,0.00095427,0.16525651,0.30081083,0.08526030,0.88482562,0.38904856,0.00000000
1.34767384,1.48836384,0.00083063,0.16255208,0.27518942,0.07757165,0.86484797,0.38919548,0.00000000
1.35367684,1.44754463,0.00072000,0.15980522,0.25109055,0.07089113,0.84261646,0.38730296,0.00000000
1.35967984,1.40431285,0.00062227,0.15700270,0.22867238,0.06514979,0.81817657,0.38336346,0.00000000
1.36568284,1.35878281,0.00053730,0.15412863,0.20803770,0.06027413,0.79161900,0.37741138,0.00000000
1.37168584,1.31111199,0.00046492,0.15116536,0.18923642,0.05618788,0.76307997,0.36952189,0.00000000
1.37768884,1.26150194,0.00040503,0.14809452,0.17226963,0.05281382,0.73273976,0.35980837,0.00000000
1.38369185,1.21019766,0.00035762,0.14489793,0.15709506,0.05007578,0.70081972,0.34841870,0.00000000
1.38969485,1.15748546,0.00032286,0.14155874,0.14363353,0.04790069,0.66757777,0.33553050,0.00000000
1.39569785,1.10368958,0.00030112,0.13806241,0.13177609,0.04622064,0.63330270,0.32134557,0.00000000
1.40170085,1.04916764,0.00029309,0.13439771,0.12139137,0.04497494,0.59830758,0.30608392,0.00000000
1.40770385,0.99430549,0.00029979,0.13055765,0.11233314,0.04411209,0.56292258,0.28997742,0.00000000
1.41370685,0.93951152,0.00032268,0.12654034,0.10444741,0.04359168,0.52748770,0.27326359,0.00000000
1.41970985,0.88521088,0.00036368,0.12234967,0.09757914,0.04338606,0.49234553,0.25617959,0.00000000
1.42571286,0.83183993,0.00042526,0.11799596,0.09157823,0.04348178,0.45783461,0.23895681,0.00000000
1.43171586,0.77984099,0.00051053,0.11349631,0.08630467,0.04388075,0.42428351,0.22181600,0.00000000
