energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.26863432,3.16262861,0.42432754,0.88551722,0.00164645,0.09272472,0.63976473,1.93015093,0.26089638,0.00000000
-3.26263132,3.27223381,0.43810588,0.92051992,0.00176283,0.09558835,0.65828092,1.99514810,0.26920628,0.00000000
-3.25662831,3.37419462,0.45007885,0.95450698,0.00188685,0.09808332,0.67399964,2.05529288,0.27651968,0.00000000
-3.25062531,3.46749167,0.46016009,0.98715009,0.00201953,0.10016076,0.68666701,2.11001327,0.28273592,0.00000000
-3.24462231,3.55134420,0.46831130,1.01817311,0.00216212,0.10177858,0.69610103,2.15888485,0.28778233,0.00000000
-3.23861931,3.62522894,0.47454388,1.04736142,0.00231610,0.10290265,0.70219589,2.20163883,0.29161605,0.00000000
-3.23261631,3.68889015,0.47891887,1.07456896,0.00248312,0.10350768,0.70492384,2.23816474,0.29422468,0.00000000
-3.22661331,3.74234001,0.48154519,1.09972290,0.00266498,0.10357798,0.70433434,2.26850742,0.29562605,0.00000000
-3.22061031,3.78584960,0.48257631,1.12282543,0.00286356,0.10310786,0.70055069,2.29285848,0.29586684,0.00000000
-3.21460730,3.81993052,0.48220540,1.14395271,0.00308080,0.10210181,0.69376423,2.31154261,0.29502024,0.00000000
-3.20860430,3.84530826,0.48065914,1.16325100,0.00331859,0.10057428,0.68422635,2.32499926,0.29318274,0.00000000
-3.20260130,3.86288809,0.47819055,1.18092998,0.00357874,0.09854933,0.67223875,2.33376056,0.29047024,0.00000000
-3.19659830,3.87371526,0.47507093,1.19725372,0.00386289,0.09605992,0.65814233,2.33842638,0.28701353,0.00000000
-3.19059530,3.87893107,0.47158138,1.21252950,0.00417247,0.09314694,0.64230523,2.33963763,0.28295340,0.00000000
-3.18459230,3.87972675,0.46800402,1.22709509,0.00450860,0.08985813,0.62511050,2.33804907,0.27843570,0.00000000
-3.17858929,3.87729720,0.46461348,1.24130487,0.00487209,0.08624673,0.60694403,2.33430276,0.27360635,0.00000000
-3.17258629,3.87279645,0.46166858,1.25551546,0.00526337,0.08237008,0.58818303,2.32900333,0.26860663,0.00000000
-3.16658329,3.86729683,0.45940489,1.27007134,0.00568248,0.07828815,0.56918567,2.32269632,0.26356897,0.00000000
-3.16058029,3.86175339,0.45802790,1.28529101,0.00612909,0.07406200,0.55028220,2.31585033,0.25861320,0.00000000
-3.15457729,3.85697508,0.45770744,1.30145430,0.00660248,0.06975233,0.53176776,2.30884395,0.25384365,0.00000000
-3.14857429,3.85360369,0.45857317,1.31879107,0.00710165,0.06541808,0.51389714,2.30195789,0.24934693,0.00000000
-3.14257129,3.85210107,0.46071136,1.33747183,0.00762532,0.06111517,0.49688154,2.29537262,0.24519063,0.00000000
-3.13656828,3.85274516,0.46416297,1.35760048,0.00817208,0.05689539,0.48088726,2.28917149,0.24142275,0.00000000
-3.13056528,3.85563430,0.46892309,1.37920947,0.00874042,0.05280547,0.46603634,2.28334906,0.23807209,0.00000000
-3.12456228,3.86069950,0.47494166,1.40225727,0.00932891,0.04888643,0.45240881,2.27782404,0.23514922,0.00000000
-3.11855928,3.86772363,0.48212542,1.42662839,0.00993625,0.04517301,0.44004633,2.27245601,0.23264820,0.00000000
-3.11255628,3.87636613,0.49034103,1.45213588,0.01056143,0.04169350,0.42895698,2.26706493,0.23054879,0.00000000
-3.10655328,3.88619211,0.49941929,1.47852596,0.01120378,0.03846962,0.41912078,2.26145225,0.22881904,0.00000000
-3.10055028,3.89670380,0.50916017,1.50548491,0.01186309,0.03551672,0.41049562,2.25542238,0.22741817,0.00000000
-3.09454727,3.90737296,0.51933877,1.53264780,0.01253960,0.03284408,0.40302329,2.24880332,0.22629956,0.00000000
-3.08854427,3.91767255,0.52971177,1.55960874,0.01323405,0.03045537,0.39663523,2.24146514,0.22541363,0.00000000
-3.08254127,3.92710608,0.54002441,1.58593260,0.01394763,0.02834928,0.39125777,2.23333540,0.22471073,0.00000000
-3.07653827,3.93523336,0.55001767,1.61116750,0.01468191,0.02652011,0.38681673,2.22441062,0.22414359,0.00000000
-3.07053527,3.94169167,0.55943558,1.63485804,0.01543869,0.02495854,0.38324101,2.21476315,0.22366956,0.00000000
-3.06453227,3.94621156,0.56803232,1.65655867,0.01621989,0.02365229,0.38046532,2.20454320,0.22325232,0.00000000
-3.05852926,3.94862693,0.57557904,1.67584692,0.01702732,0.02258684,0.37843183,2.19397600,0.22286321,0.00000000
-3.05252626,3.94887921,0.58187018,1.69233611,0.01786246,0.02174606,0.37709091,2.18335436,0.22248204,0.00000000
-3.04652326,3.94701613,0.58672899,1.70568704,0.01872623,0.02111283,0.37640095,2.17302721,0.22209740,0.00000000
-3.04052026,3.94318535,0.59001228,1.71561848,0.01961877,0.02066946,0.37632750,2.16338479,0.22170656,0.00000000
-3.03451726,3.93762394,0.59161408,1.72191593,0.02053919,0.02039821,0.37684179,2.15484174,0.22131499,0.00000000
-3.02851426,3.93064447,0.59146822,1.72443856,0.02148541,0.02028156,0.37791887,2.14781871,0.22093542,0.00000000
-3.02251126,3.92261888,0.58954974,1.72312382,0.02245400,0.02030244,0.37953557,2.14272404,0.22058682,0.00000000
-3.01650825,3.91396102,0.58587501,1.71798993,0.02344008,0.02044446,0.38166849,2.13993620,0.22029299,0.00000000
-3.01050525,3.90510900,0.58050068,1.70913571,0.02443733,0.02069197,0.38429212,2.13978813,0.22008120,0.00000000
-3.00450225,3.89650810,0.57352149,1.69673818,0.02543801,0.02103014,0.38737732,2.14255416,0.21998072,0.00000000
-2.99849925,3.88859511,0.56506701,1.68104771,0.02643310,0.02144493,0.39089017,2.14844008,0.22002141,0.00000000
-2.99249625,3.88178448,0.55529749,1.66238106,0.02741249,0.02192313,0.39479142,2.15757663,0.22023236,0.00000000
-2.98649325,3.87645676,0.54439894,1.64111263,0.02836528,0.02245233,0.39903634,2.17001652,0.22064075,0.00000000
-2.98049025,3.87294941,0.53257771,1.61766408,0.02928005,0.02302085,0.40357517,2.18573466,0.22127080,0.00000000
-2.97448724,3.87154987,0.52005480,1.59249304,0.03014523,0.02361779,0.40835397,2.20463141,0.22214295,0.00000000
-2.96848424,3.87249086,0.50705996,1.56608114,0.03094950,0.02423293,0.41331586,2.22653796,0.22327314,0.00000000
-2.96248124,3.87594736,0.49382600,1.53892200,0.03168214,0.02485684,0.41840245,2.25122353,0.22467240,0.00000000
-2.95647824,3.88203518,0.48058345,1.51150957,0.03233337,0.02548079,0.42355549,2.27840333,0.22634641,0.00000000
-2.95047524,3.89081045,0.46755560,1.48432745,0.03289470,0.02609682,0.42871835,2.30774681,0.22829532,0.00000000
-2.94447224,3.90226990,0.45495428,1.45783935,0.03335918,0.02669776,0.43383754,2.33888546,0.23051359,0.00000000
-2.93846923,3.91635150,0.44297636,1.43248124,0.03372154,0.02727722,0.43886376,2.37141960,0.23298995,0.00000000
-2.93246623,3.93293531,0.43180097,1.40865529,0.03397838,0.02782964,0.44375282,2.40492410,0.23570736,0.00000000
-2.92646323,3.95184451,0.42158757,1.38672569,0.03412810,0.02835023,0.44846596,2.43895252,0.23864306,0.00000000
-2.92046023,3.97284654,0.41247482,1.36701642,0.03417093,0.02883499,0.45296989,2.47304005,0.24176864,0.00000000
-2.91445723,3.99565451,0.40458002,1.34981067,0.03410877,0.02928068,0.45723635,2.50670532,0.24505016,0.00000000
-2.90845423,4.01992917,0.39799926,1.33535187,0.03394500,0.02968470,0.46124130,2.53945152,0.24844837,0.00000000
-2.90245123,4.04528153,0.39280793,1.32384573,0.03368423,0.03004508,0.46496389,2.57076734,0.25191900,0.00000000
-2.89644822,4.07127659,0.38906160,1.31546300,0.03333209,0.03036038,0.46838526,2.60012831,0.25541315,0.00000000
-2.89044522,4.09743822,0.38679703,1.31034253,0.03289489,0.03062957,0.47148724,2.62699903,0.25887789,0.00000000
-2.88444222,4.12325547,0.38603319,1.30859397,0.03237944,0.03085197,0.47425123,2.65083694,0.26225695,0.00000000
-2.87843922,4.14819045,0.38677229,1.31029981,0.03179273,0.03102719,0.47665735,2.67109786,0.26549167,0.00000000
-2.87243622,4.17168763,0.38900050,1.31551629,0.03114180,0.03115503,0.47868385,2.68724374,0.26852209,0.00000000
-2.86643322,4.19318457,0.39268854,1.32427299,0.03043356,0.03123545,0.48030707,2.69875258,0.27128820,0.00000000
-2.86043022,4.21212374,0.39779194,1.33657077,0.02967471,0.03126860,0.48150199,2.70513043,0.27373140,0.00000000
-2.85442721,4.22796522,0.40425122,1.35237830,0.02887173,0.03125479,0.48224324,2.70592522,0.27579608,0.00000000
-2.84842421,4.24019986,0.41199170,1.37162707,0.02803090,0.03119461,0.48250684,2.70074193,0.27743119,0.00000000
-2.84242121,4.24836234,0.42092349,1.39420537,0.02715836,0.03108893,0.48227234,2.68925839,0.27859195,0.00000000
-2.83641821,4.25204393,0.43094138,1.41995167,0.02626025,0.03093911,0.48152548,2.67124106,0.27924145,0.00000000
-2.83041521,4.25090429,0.44192503,1.44864793,0.02534286,0.03074703,0.48026118,2.64655993,0.27935211,0.00000000
-2.82441221,4.24468208,0.45373950,1.48001355,0.02441276,0.03051532,0.47848656,2.61520174,0.27890704,0.00000000
-2.81840920,4.23320386,0.46623627,1.51370065,0.02347698,0.03024743,0.47622403,2.57728062,0.27790111,0.00000000
-2.81240620,4.21639123,0.47925487,1.54929144,0.02254313,0.02994782,0.47351409,2.53304549,0.27634174,0.00000000
-2.80640320,4.19426571,0.49262520,1.58629821,0.02161953,0.02962198,0.47041758,2.48288363,0.27424933,0.00000000
-2.80040020,4.16695145,0.50617050,1.62416648,0.02071523,0.02927660,0.46701733,2.42731989,0.27165733,0.00000000
-2.79439720,4.13467546,0.51971104,1.66228174,0.01984008,0.02891948,0.46341891,2.36701116,0.26861186,0.00000000
-2.78839420,4.09776536,0.53306832,1.69997977,0.01900463,0.02855960,0.45975030,2.30273626,0.26517103,0.00000000
-2.78239120,4.05664461,0.54606966,1.73656046,0.01822005,0.02820692,0.45616042,2.23538107,0.26140366,0.00000000
-2.77638819,4.01182511,0.55855310,1.77130491,0.01749796,0.02787230,0.45281643,2.16591929,0.25738777,0.00000000
-2.77038519,3.96389726,0.57037209,1.80349495,0.01685022,0.02756722,0.44989974,2.09538941,0.25320865,0.00000000
-2.76438219,3.91351745,0.58139998,1.83243460,0.01628860,0.02730347,0.44760089,2.02486842,0.24895651,0.00000000
-2.75837919,3.86139309,0.59153380,1.85747221,0.01582451,0.02709284,0.44611329,1.95544305,0.24472402,0.00000000
-2.75237619,3.80826530,0.60069727,1.87802238,0.01546860,0.02694667,0.44562607,1.88817961,0.24060352,0.00000000
-2.74637319,3.75488958,0.60884261,1.89358651,0.01523041,0.02687544,0.44631628,1.82409333,0.23668417,0.00000000
-2.74037019,3.70201474,0.61595116,1.90377087,0.01511794,0.02688830,0.44834076,1.76411821,0.23304902,0.00000000
-2.73436718,3.65036075,0.62203260,1.90830129,0.01513730,0.02699261,0.45182798,1.70907870,0.22977219,0.00000000
-2.72836418,3.60059601,0.62712288,1.90703363,0.01529232,0.02719353,0.45687024,1.65966403,0.22691619,0.00000000
-2.72236118,3.55331497,0.63128079,1.89995957,0.01558424,0.02749361,0.46351661,1.61640630,0.22452949,0.00000000
-2.71635818,3.50901703,0.63458357,1.88720734,0.01601141,0.02789248,0.47176710,1.57966325,0.22264454,0.00000000
-2.71035518,3.46808772,0.63712166,1.86903752,0.01656914,0.02838664,0.48156820,1.54960647,0.22127619,0.00000000
-2.70435218,3.43078327,0.63899303,1.84583424,0.01724953,0.02896933,0.49281036,1.52621549,0.22042076,0.00000000
-2.69834917,3.39721955,0.64029741,1.81809226,0.01804149,0.02963050,0.50532745,1.50927838,0.22005568,0.00000000
-2.69234617,3.36736648,0.64113093,1.78640082,0.01893077,0.03035701,0.51889857,1.49839874,0.22013994,0.00000000
-2.68634317,3.34104853,0.64158143,1.75142526,0.01990021,0.03113283,0.53325208,1.49300917,0.22061514,0.00000000
-2.68034017,3.31795183,0.64172487,1.71388731,0.02093001,0.03193947,0.54807202,1.49239072,0.22140741,0.00000000
-2.67433717,3.29763818,0.64162314,1.67454527,0.02199811,0.03275653,0.56300661,1.49569777,0.22242989,0.00000000
-2.66833417,3.27956559,0.64132334,1.63417493,0.02308077,0.03356230,0.57767871,1.50198743,0.22358592,0.00000000
-2.66233117,3.26311491,0.64085871,1.59355209,0.02415309,0.03433450,0.59169780,1.51025252,0.22477271,0.00000000
-2.65632816,3.24762131,0.64025108,1.55343740,0.02518969,0.03505105,0.60467306,1.51945661,0.22588535,0.00000000
-2.65032516,3.23240944,0.63951466,1.51456367,0.02616542,0.03569089,0.61622702,1.52857014,0.22682110,0.00000000
-2.64432216,3.21683033,0.63866090,1.47762608,0.02705608,0.03623477,0.62600919,1.53660589,0.22748361,0.00000000
-2.63831916,3.20029824,0.63770395,1.44327491,0.02783910,0.03666599,0.63370913,1.54265245,0.22778703,0.00000000
-2.63231616,3.18232534,0.63666640,1.41211066,0.02849424,0.03697109,0.63906828,1.54590453,0.22765973,0.00000000
-2.62631316,3.16255204,0.63558455,1.38468079,0.02900422,0.03714039,0.64189010,1.54568857,0.22704742,0.00000000
-2.62031016,3.14077133,0.63451305,1.36147776,0.02935519,0.03716841,0.64204796,1.54148296,0.22591566,0.00000000
-2.61430715,3.11694523,0.63352809,1.34293737,0.02953720,0.03705411,0.63949046,1.53293186,0.22425136,0.00000000
-2.60830415,3.09121228,0.63272902,1.32943702,0.02954446,0.03680099,0.63424387,1.51985232,0.22206346,0.00000000
-2.60230115,3.06388524,0.63223804,1.32129314,0.02937547,0.03641693,0.62641155,1.50223438,0.21938261,0.00000000
-2.59629815,3.03543894,0.63219772,1.31875754,0.02903311,0.03591391,0.61617049,1.48023443,0.21625973,0.00000000
-2.59029515,3.00648856,0.63276653,1.32201241,0.02852442,0.03530755,0.60376485,1.45416225,0.21276387,0.00000000
-2.58429215,2.97775936,0.63411237,1.33116403,0.02786041,0.03461648,0.58949717,1.42446243,0.20897899,0.00000000
-2.57828914,2.95004948,0.63640448,1.34623554,0.02705568,0.03386156,0.57371720,1.39169127,0.20500025,0.00000000
-2.57228614,2.92418760,0.63980413,1.36715919,0.02612795,0.03306510,0.55680932,1.35649013,0.20092973,0.00000000
-2.56628314,2.90098785,0.64445463,1.39376869,0.02509749,0.03224994,0.53917870,1.31955678,0.19687180,0.00000000
-2.56028014,2.88120454,0.65047126,1.42579271,0.02398657,0.03143854,0.52123711,1.28161584,0.19292854,0.00000000
-2.55427714,2.86548894,0.65793179,1.46285015,0.02281884,0.03065211,0.50338883,1.24338980,0.18919524,0.00000000
-2.54827414,2.85435091,0.66686806,1.50444811,0.02161869,0.02990983,0.48601731,1.20557171,0.18575625,0.00000000
-2.54227114,2.84812710,0.67725947,1.54998346,0.02041065,0.02922809,0.46947307,1.16880077,0.18268143,0.00000000
-2.53626813,2.84695791,0.68902862,1.59874839,0.01921886,0.02861995,0.45406337,1.13364155,0.18002333,0.00000000
-2.53026513,2.85077408,0.70203954,1.64994053,0.01806650,0.02809472,0.44004389,1.10056767,0.17781513,0.00000000
-2.52426213,2.85929391,0.71609883,1.70267763,0.01697542,0.02765767,0.42761284,1.06995022,0.17606962,0.00000000
-2.51825913,2.87203107,0.73095960,1.75601670,0.01596567,0.02731000,0.41690743,1.04205118,0.17477900,0.00000000
-2.51225613,2.88831252,0.74632826,1.80897703,0.01505525,0.02704891,0.40800285,1.01702167,0.17391571,0.00000000
-2.50625313,2.90730566,0.76187374,1.86056648,0.01425984,0.02686787,0.40091361,0.99490491,0.17343401,0.00000000
-2.50025013,2.92805290,0.77723880,1.90980987,0.01359259,0.02675702,0.39559701,0.97564316,0.17327246,0.00000000
-2.49424712,2.94951210,0.79205296,1.95577842,0.01306401,0.02670374,0.39195859,0.95908821,0.17335686,0.00000000
-2.48824412,2.97060047,0.80594620,1.99761877,0.01268189,0.02669326,0.38985897,0.94501460,0.17360376,0.00000000
-2.48224112,2.99023975,0.81856295,2.03458044,0.01245124,0.02670936,0.38912191,0.93313473,0.17392418,0.00000000
-2.47623812,3.00740049,0.82957565,2.06604012,0.01237428,0.02673515,0.38954314,0.92311522,0.17422748,0.00000000
-2.47023512,3.02114308,0.83869708,2.09152193,0.01245049,0.02675375,0.39089942,0.91459348,0.17442505,0.00000000
-2.46423212,3.03065397,0.84569106,2.11071249,0.01267668,0.02674903,0.39295765,0.90719402,0.17443385,0.00000000
-2.45822911,3.03527523,0.85038088,2.12347006,0.01304703,0.02670624,0.39548346,0.90054374,0.17417945,0.00000000
-2.45222611,3.03452669,0.85265524,2.12982748,0.01355328,0.02661258,0.39824919,0.89428575,0.17359865,0.00000000
-2.44622311,3.02811983,0.85247135,2.12998874,0.01418486,0.02645762,0.40104095,0.88809126,0.17264142,0.00000000
-2.44022011,3.01596326,0.84985535,2.12431947,0.01492911,0.02623365,0.40366450,0.88166944,0.17127223,0.00000000
-2.43421711,2.99816026,0.84489988,2.11333188,0.01577154,0.02593588,0.40594999,0.87477496,0.16947073,0.00000000
-2.42821411,2.97499882,0.83775935,2.09766498,0.01669610,0.02556251,0.40775548,0.86721325,0.16723174,0.00000000
-2.42221111,2.94693551,0.82864298,2.07806127,0.01768556,0.02511471,0.40896921,0.85884360,0.16456470,0.00000000
-2.41620810,2.91457406,0.81780632,2.05534076,0.01872184,0.02459640,0.40951072,0.84958022,0.16149255,0.00000000
-2.41020510,2.87864039,0.80554155,2.03037396,0.01978648,0.02401404,0.40933090,0.83939144,0.15805024,0.00000000
-2.40420210,2.83995529,0.79216721,2.00405470,0.02086102,0.02337632,0.40841113,0.82829733,0.15428282,0.00000000
-2.39819910,2.79940619,0.77801784,1.97727422,0.02192747,0.02269367,0.40676162,0.81636597,0.15024343,0.00000000
-2.39219610,2.75791934,0.76343394,1.95089725,0.02296874,0.02197795,0.40441902,0.80370868,0.14599112,0.00000000
-2.38619310,2.71643324,0.74875278,1.92574111,0.02396902,0.02124191,0.40144358,0.79047426,0.14158860,0.00000000
-2.38019010,2.67587428,0.73430015,1.90255813,0.02491419,0.02049881,0.39791584,0.77684270,0.13710020,0.00000000
-2.37418709,2.63713509,0.72038348,1.88202190,0.02579207,0.01976197,0.39393299,0.76301835,0.13258991,0.00000000
-2.36818409,2.60105578,0.70728623,1.86471723,0.02659267,0.01904442,0.38960512,0.74922277,0.12811956,0.00000000
-2.36218109,2.56840824,0.69526368,1.85113375,0.02730832,0.01835854,0.38505118,0.73568743,0.12374742,0.00000000
-2.35617809,2.53988330,0.68453993,1.84166278,0.02793376,0.01771581,0.38039504,0.72264632,0.11952687,0.00000000
-2.35017509,2.51608053,0.67530607,1.83659692,0.02846602,0.01712657,0.37576150,0.71032870,0.11550551,0.00000000
-2.34417209,2.49750029,0.66771915,1.83613182,0.02890438,0.01659991,0.37127239,0.69895201,0.11172447,0.00000000
-2.33816908,2.48453768,0.66190194,1.84036958,0.02925009,0.01614354,0.36704293,0.68871518,0.10821794,0.00000000
-2.33216608,2.47747827,0.65794311,1.84932315,0.02950617,0.01576378,0.36317822,0.67979246,0.10501305,0.00000000
-2.32616308,2.47649504,0.65589770,1.86292129,0.02967702,0.01546557,0.35977029,0.67232798,0.10212986,0.00000000
-2.32016008,2.48164678,0.65578775,1.88101362,0.02976818,0.01525250,0.35689543,0.66643117,0.09958158,0.00000000
-2.31415708,2.49287776,0.65760294,1.90337564,0.02978593,0.01512694,0.35461222,0.66217326,0.09737497,0.00000000
-2.30815408,2.51001878,0.66130140,1.92971364,0.02973702,0.01509013,0.35296017,0.65958506,0.09551085,0.00000000
-2.30215108,2.53278993,0.66681043,1.95966932,0.02962836,0.01514228,0.35195907,0.65865606,0.09398474,0.00000000
-2.29614807,2.56080521,0.67402747,1.99282460,0.02946684,0.01528276,0.35160920,0.65933508,0.09278759,0.00000000
-2.29014507,2.59357935,0.68282137,2.02870667,0.02925918,0.01551022,0.35189228,0.66153237,0.09190654,0.00000000
-2.28414207,2.63053712,0.69303404,2.06679364,0.02901181,0.01582268,0.35277333,0.66512326,0.09132583,0.00000000
-2.27813907,2.67102511,0.70448271,2.10652118,0.02873089,0.01621772,0.35420313,0.66995318,0.09102760,0.00000000
-2.27213607,2.71432632,0.71696297,2.14729037,0.02842235,0.01669255,0.35612150,0.67584387,0.09099280,0.00000000
-2.26613307,2.75967724,0.73025256,2.18847706,0.02809200,0.01724411,0.35846102,0.68260062,0.09120203,0.00000000
-2.26013007,2.80628720,0.74411609,2.22944280,0.02774567,0.01786917,0.36115112,0.69002015,0.09163634,0.00000000
-2.25412706,2.85335966,0.75831062,2.26954739,0.02738934,0.01856440,0.36412233,0.69789884,0.09227795,0.00000000
-2.24812406,2.90011475,0.77259202,2.30816288,0.02702938,0.01932640,0.36731055,0.70604086,0.09311089,0.00000000
-2.24212106,2.94581233,0.78672197,2.34468873,0.02667264,0.02015179,0.37066099,0.71426599,0.09412150,0.00000000
-2.23611806,2.98977481,0.80047536,2.37856766,0.02632658,0.02103721,0.37413173,0.72241651,0.09529886,0.00000000
-2.23011506,3.03140871,0.81364781,2.40930170,0.02599937,0.02197936,0.37769650,0.73036311,0.09663494,0.00000000
-2.22411206,3.07022417,0.82606301,2.43646770,0.02569994,0.02297506,0.38134686,0.73800935,0.09812480,0.00000000
-2.21810905,3.10585139,0.83757949,2.45973165,0.02543786,0.02402124,0.38509325,0.74529456,0.09976644,0.00000000
-2.21210605,3.13805331,0.84809651,2.47886106,0.02522333,0.02511498,0.38896521,0.75219503,0.10156064,0.00000000
-2.20610305,3.16673382,0.85755878,2.49373471,0.02506699,0.02625356,0.39301047,0.75872348,0.10351066,0.00000000
-2.20010005,3.19194098,0.86595953,2.50434920,0.02497965,0.02743444,0.39729312,0.76492682,0.10562183,0.00000000
-2.19409705,3.21386492,0.87334200,2.51082166,0.02497208,0.02865534,0.40189082,0.77088238,0.10790105,0.00000000
-2.18809405,3.23283038,0.87979897,2.51338851,0.02505467,0.02991417,0.40689117,0.77669270,0.11035626,0.00000000
-2.18209105,3.24928411,0.88547031,2.51239979,0.02523705,0.03120912,0.41238749,0.78247933,0.11299595,0.00000000
-2.17608804,3.26377723,0.89053870,2.50830936,0.02552775,0.03253858,0.41847400,0.78837565,0.11582860,0.00000000
-2.17008504,3.27694353,0.89522355,2.50166111,0.02593378,0.03390113,0.42524079,0.79451932,0.11886223,0.00000000
-2.16408204,3.28947413,0.89977335,2.49307155,0.02646031,0.03529546,0.43276862,0.80104451,0.12210397,0.00000000
-2.15807904,3.30208981,0.90445686,2.48320948,0.02711024,0.03672031,0.44112393,0.80807432,0.12555970,0.00000000
-2.15207604,3.31551183,0.90955339,2.47277360,0.02788392,0.03817432,0.45035409,0.81571366,0.12923381,0.00000000
-2.14607304,3.33043263,0.91534268,2.46246879,0.02877886,0.03965592,0.46048323,0.82404294,0.13312898,0.00000000
-2.14007004,3.34748757,0.92209482,2.45298227,0.02978949,0.04116316,0.47150881,0.83311275,0.13724605,0.00000000
-2.13406703,3.36722900,0.93006067,2.44496056,0.03090705,0.04269355,0.48339909,0.84293982,0.14158402,0.00000000
-2.12806403,3.39010379,0.93946318,2.43898830,0.03211953,0.04424386,0.49609161,0.85350437,0.14613994,0.00000000
-2.12206103,3.41643528,0.95049006,2.43556992,0.03341167,0.04581000,0.50949292,0.86474894,0.15090901,0.00000000
-2.11605803,3.44641076,0.96328806,2.43511494,0.03476517,0.04738687,0.52347953,0.87657881,0.15588454,0.00000000
-2.11005503,3.48007483,0.97795912,2.43792757,0.03615888,0.04896825,0.53790015,0.88886398,0.16105805,0.00000000
-2.10405203,3.51732922,0.99455859,2.44420107,0.03756925,0.05054676,0.55257932,0.90144262,0.16641932,0.00000000
-2.09804902,3.55793897,1.01309540,2.45401705,0.03897072,0.05211389,0.56732220,0.91412592,0.17195636,0.00000000
-2.09204602,3.60154489,1.03353431,2.46734967,0.04033636,0.05366008,0.58192067,0.92670413,0.17765553,0.00000000
-2.08604302,3.64768151,1.05579980,2.48407434,0.04163851,0.05517489,0.59616026,0.93895359,0.18350158,0.00000000
-2.08004002,3.69579986,1.07978156,2.50398047,0.04284949,0.05664723,0.60982799,0.95064449,0.18947771,0.00000000
-2.07403702,3.74529372,1.10534108,2.52678722,0.04394238,0.05806570,0.62272074,0.96154907,0.19556567,0.00000000
-2.06803402,3.79552815,1.13231889,2.55216160,0.04489176,0.05941896,0.63465371,0.97144990,0.20174598,0.00000000
-2.06203102,3.84586873,1.16054206,2.57973745,0.04567448,0.06069620,0.64546891,0.98014799,0.20799811,0.00000000
-2.05602801,3.89570988,1.18983154,2.60913447,0.04627034,0.06188756,0.65504301,0.98747030,0.21430081,0.00000000
-2.05002501,3.94450085,1.22000871,2.63997589,0.04666272,0.06298470,0.66329442,0.99327646,0.22063248,0.00000000
-2.04402201,3.99176796,1.25090095,2.67190387,0.04683902,0.06398123,0.67018902,0.99746432,0.22697164,0.00000000
-2.03801901,4.03713176,1.28234580,2.70459177,0.04679108,0.06487319,0.67574450,0.99997416,0.23329750,0.00000000
-2.03201601,4.08031843,1.31419352,2.73775253,0.04651536,0.06565948,0.68003272,1.00079134,0.23959052,0.00000000
-2.02601301,4.12116465,1.34630795,2.77114280,0.04601297,0.06634215,0.68318012,0.99994728,0.24583308,0.00000000
-2.02001001,4.15961587,1.37856567,2.80456275,0.04528960,0.06692670,0.68536603,0.99751882,0.25201011,0.00000000
-2.01400700,4.19571816,1.41085362,2.83785176,0.04435521,0.06742219,0.68681870,0.99362579,0.25810975,0.00000000
-2.00800400,4.22960430,1.44306537,2.87088034,0.04322366,0.06784125,0.68780933,0.98842712,0.26412387,0.00000000
-2.00200100,4.26147487,1.47509646,2.90353918,0.04191215,0.06819997,0.68864418,0.98211546,0.27004860,0.00000000
-1.99599800,4.29157564,1.50683909,2.93572618,0.04044064,0.06851768,0.68965502,0.97491067,0.27588463,0.00000000
-1.98999500,4.32017269,1.53817667,2.96733235,0.03883117,0.06881654,0.69118823,0.96705229,0.28163743,0.00000000
-1.98399200,4.34752653,1.56897873,2.99822794,0.03710715,0.06912110,0.69359308,0.95879149,0.28731719,0.00000000
-1.97798899,4.37386688,1.59909646,3.02824959,0.03529268,0.06945765,0.69720949,0.95038257,0.29293867,0.00000000
-1.97198599,4.39936941,1.62835939,3.05718966,0.03341187,0.06985351,0.70235588,0.94207445,0.29852072,0.00000000
-1.96598299,4.42413556,1.65657336,3.08478829,0.03148824,0.07033629,0.70931739,0.93410251,0.30408567,0.00000000
-1.95997999,4.44817657,1.68352017,3.11072903,0.02954423,0.07093301,0.71833509,0.92668082,0.30965841,0.00000000
-1.95397699,4.47140213,1.70895875,3.13463814,0.02760067,0.07166925,0.72959649,0.91999522,0.31526539,0.00000000
-1.94797399,4.49361433,1.73262796,3.15608769,0.02567655,0.07256822,0.74322763,0.91419736,0.32093333,0.00000000
-1.94197099,4.51450666,1.75425093,3.17460236,0.02378869,0.07364991,0.75928704,0.90939981,0.32668787,0.00000000
-1.93596798,4.53366803,1.77354053,3.18966939,0.02195166,0.07493022,0.77776175,0.90567240,0.33255202,0.00000000
-1.92996498,4.55059134,1.79020588,3.20075121,0.02017771,0.07642020,0.79856543,0.90303989,0.33854463,0.00000000
-1.92396198,4.56468581,1.80395937,3.20730001,0.01847680,0.07812536,0.82153856,0.90148087,0.34467874,0.00000000
-1.91795898,4.57529251,1.81452398,3.20877348,0.01685667,0.08004507,0.84645071,0.90092802,0.35096002,0.00000000
-1.91195598,4.58170214,1.82164036,3.20465089,0.01532302,0.08217215,0.87300463,0.90126953,0.35738517,0.00000000
-1.90595298,4.58317428,1.82507355,3.19444880,0.01387967,0.08449255,0.90084215,0.90235180,0.36394057,0.00000000
