energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.29264632,2.00094291,0.00150896,0.16029670,1.04575380,1.20647896,0.15663767,0.14809516,0.00705973,0.09414801
-3.28664332,2.08791563,0.00161937,0.16942098,1.08504642,1.25418489,0.16438902,0.15746854,0.00766934,0.09889579
-3.28064032,2.16851386,0.00173017,0.17836360,1.11972160,1.29755595,0.17181011,0.16678333,0.00828926,0.10335150
-3.27463732,2.24180719,0.00184059,0.18703905,1.14924218,1.33609829,0.17882170,0.17595906,0.00891437,0.10746068
-3.26863432,2.30699502,0.00194985,0.19536869,1.17316701,1.36939778,0.18535447,0.18491876,0.00953930,0.11117466
-3.26263132,2.36342342,0.00205716,0.20328167,1.19116381,1.39712937,0.19135025,0.19358977,0.01015850,0.11445172
-3.25662831,2.41059712,0.00216171,0.21071533,1.20301879,1.41906384,0.19676271,0.20190423,0.01076633,0.11725809
-3.25062531,2.44818640,0.00226271,0.21761521,1.20864269,1.43507178,0.20155752,0.20979925,0.01135716,0.11956863
-3.24462231,2.47602871,0.00235936,0.22393468,1.20807285,1.44512479,0.20571218,0.21721685,0.01192544,0.12136729
-3.23861931,2.49412515,0.00245085,0.22963421,1.20147152,1.44929376,0.20921526,0.22410362,0.01246577,0.12264720
-3.23261631,2.50263218,0.00253641,0.23468036,1.18912020,1.44774456,0.21206549,0.23041025,0.01297298,0.12341057
-3.22661331,2.50184931,0.00261524,0.23904473,1.17141043,1.44073133,0.21427041,0.23609096,0.01344220,0.12366825
-3.22061031,2.49220330,0.00268658,0.24270279,1.14883139,1.42858764,0.21584499,0.24110292,0.01386888,0.12343905
-3.21460730,2.47423001,0.00274968,0.24563287,1.12195480,1.41171614,0.21681015,0.24540583,0.01424887,0.12274894
-3.20860430,2.44855473,0.00280383,0.24781531,1.09141773,1.39057701,0.21719131,0.24896163,0.01457848,0.12163003
-3.20260130,2.41587202,0.00284836,0.24923198,1.05790405,1.36567573,0.21701715,0.25173453,0.01485445,0.12011942
-3.19659830,2.37692596,0.00288265,0.24986609,1.02212510,1.33755077,0.21631850,0.25369122,0.01507408,0.11825810
-3.19059530,2.33249165,0.00290615,0.24970247,0.98480050,1.30676152,0.21512757,0.25480161,0.01523521,0.11608976
-3.18459230,2.28335857,0.00291843,0.24872824,0.94663946,1.27387681,0.21347748,0.25503969,0.01533625,0.11365970
-3.17858929,2.23031637,0.00291914,0.24693387,0.90832353,1.23946461,0.21140203,0.25438483,0.01537627,0.11101376
-3.17258629,2.17414318,0.00290808,0.24431458,0.87049102,1.20408276,0.20893590,0.25282324,0.01535499,0.10819743
-3.16658329,2.11559679,0.00288519,0.24087191,0.83372370,1.16827126,0.20611497,0.25034954,0.01527283,0.10525507
-3.16058029,2.05540845,0.00285057,0.23661548,0.79853606,1.13254587,0.20297690,0.24696845,0.01513094,0.10222925
-3.15457729,1.99427903,0.00280452,0.23156469,0.76536721,1.09739336,0.19956194,0.24269631,0.01493121,0.09916026
-3.14857429,1.93287744,0.00274749,0.22575037,0.73457571,1.06326800,0.19591367,0.23756247,0.01467628,0.09608576
-3.14257129,1.87184065,0.00268015,0.21921604,0.70643717,1.03058962,0.19207991,0.23161034,0.01436955,0.09304063
-3.13656828,1.81177518,0.00260332,0.21201902,0.68114452,0.99974272,0.18811354,0.22489808,0.01401517,0.09005681
-3.13056528,1.75325950,0.00251802,0.20423092,0.65881086,0.97107687,0.18407329,0.21749880,0.01361795,0.08716343
-3.12456228,1.69684714,0.00242541,0.19593781,0.63947457,0.94490806,0.18002448,0.20950035,0.01318340,0.08438693
-3.11855928,1.64307022,0.00232680,0.18723984,0.62310639,0.92152109,0.17603962,0.20100457,0.01271759,0.08175129
-3.11255628,1.59244328,0.00222362,0.17825043,0.60961807,0.90117265,0.17219906,0.19212607,0.01222711,0.07927838
-3.10655328,1.54546725,0.00211737,0.16909502,0.59887238,0.88409534,0.16859153,0.18299068,0.01171898,0.07698835
-3.10055028,1.50263360,0.00200963,0.15990952,0.59069381,0.87050220,0.16531463,0.17373353,0.01120052,0.07490006
-3.09454727,1.46442851,0.00190199,0.15083848,0.58487989,0.86059187,0.16247536,0.16449691,0.01067930,0.07303161
-3.08854427,1.43133714,0.00179605,0.14203312,0.58121237,0.85455409,0.16019066,0.15542802,0.01016299,0.07140084
-3.08254127,1.40384781,0.00169340,0.13364927,0.57946818,0.85257539,0.15858785,0.14667672,0.00965927,0.07002584
-3.07653827,1.38245598,0.00159555,0.12584530,0.57942956,0.85484472,0.15780507,0.13839328,0.00917576,0.06892553
-3.07053527,1.36766765,0.00150396,0.11878020,0.58089306,0.86155872,0.15799154,0.13072633,0.00871989,0.06812009
-3.06453227,1.36000203,0.00141999,0.11261163,0.58367722,0.87292617,0.15930755,0.12382090,0.00829884,0.06763141
-3.05852926,1.35999269,0.00134490,0.10749418,0.58762841,0.88917140,0.16192413,0.11781678,0.00791947,0.06748338
-3.05252626,1.36818702,0.00127982,0.10357767,0.59262486,0.91053610,0.16602216,0.11284691,0.00758825,0.06770211
-3.04652326,1.38514315,0.00122576,0.10100547,0.59857857,0.93727909,0.17179078,0.10903605,0.00731119,0.06831594
-3.04052026,1.41142398,0.00118362,0.09991280,0.60543516,0.96967390,0.17942503,0.10649948,0.00709378,0.06935523
-3.03451726,1.44758772,0.00115411,0.10042500,0.61317155,1.00800360,0.18912246,0.10534180,0.00694097,0.07085198
-3.02851426,1.49417475,0.00113784,0.10265551,0.62179178,1.05255291,0.20107873,0.10565561,0.00685704,0.07283915
-3.02251126,1.55169057,0.00113525,0.10670374,0.63132098,1.10359743,0.21548207,0.10752020,0.00684562,0.07534977
-3.01650825,1.62058506,0.00114662,0.11265265,0.64179803,1.16139017,0.23250665,0.11100006,0.00690953,0.07841579
-3.01050525,1.70122828,0.00117208,0.12056605,0.65326701,1.22614573,0.25230505,0.11614323,0.00705079,0.08206669
-3.00450225,1.79388380,0.00121159,0.13048566,0.66576822,1.29802252,0.27499985,0.12297953,0.00727049,0.08632788
-2.99849925,1.89868021,0.00126493,0.14242813,0.67932900,1.37710378,0.30067479,0.13151867,0.00756870,0.09121906
-2.99249625,2.01558238,0.00133171,0.15638193,0.69395498,1.46337825,0.32936574,0.14174833,0.00794445,0.09675237
-2.98649325,2.14436372,0.00141136,0.17230444,0.70962233,1.55672134,0.36105207,0.15363231,0.00839560,0.10293066
-2.98049025,2.28458119,0.00150312,0.19011939,0.72627129,1.65687787,0.39564876,0.16710888,0.00891885,0.10974581
-2.97448724,2.43555471,0.00160606,0.20971483,0.74380162,1.76344750,0.43299984,0.18208947,0.00950963,0.11717722
-2.96848424,2.59635253,0.00171909,0.23094191,0.76207011,1.87587371,0.47287382,0.19845794,0.01016218,0.12519064
-2.96248124,2.76578409,0.00184095,0.25361464,0.78089048,1.99343730,0.51496137,0.21607036,0.01086950,0.13373735
-2.95647824,2.94240164,0.00197027,0.27751084,0.80003567,2.11525527,0.55887592,0.23475572,0.01162350,0.14275373
-2.95047524,3.12451129,0.00210554,0.30237437,0.81924248,2.24028538,0.60415727,0.25431744,0.01241504,0.15216148
-2.94447224,3.31019417,0.00224520,0.32791882,0.83821847,2.36733693,0.65027868,0.27453589,0.01323410,0.16186826
-2.93846923,3.49733740,0.00238763,0.35383256,0.85665068,2.49508758,0.69665722,0.29517178,0.01406998,0.17176900
-2.93246623,3.68367456,0.00253121,0.37978516,0.87421587,2.62210609,0.74266730,0.31597054,0.01491150,0.18174772
-2.92646323,3.86683425,0.00267437,0.40543493,0.89059172,2.74688023,0.78765722,0.33666754,0.01574728,0.19167997
-2.92046023,4.04439561,0.00281559,0.43043747,0.90546842,2.86784928,0.83096790,0.35699388,0.01656596,0.20143562
-2.91445723,4.21394843,0.00295346,0.45445483,0.91856016,2.98343975,0.87195348,0.37668270,0.01735651,0.21088216
-2.90845423,4.37315592,0.00308675,0.47716500,0.92961590,3.09210331,0.91000269,0.39547577,0.01810851,0.21988819
-2.90245123,4.51981752,0.00321436,0.49827124,0.93842885,3.19235544,0.94456030,0.41312998,0.01881236,0.22832710
-2.89644822,4.65192932,0.00333538,0.51751098,0.94484432,3.28281334,0.97514756,0.42942358,0.01945958,0.23608073
-2.89044522,4.76773954,0.00344913,0.53466378,0.94876555,3.36223181,1.00138081,0.44416188,0.02004295,0.24304295
-2.88444222,4.86579703,0.00355508,0.54955811,0.95015723,3.42953561,1.02298729,0.45718217,0.02055668,0.24912287
-2.87843922,4.94499072,0.00365290,0.56207651,0.94904672,3.48384721,1.03981749,0.46835767,0.02099653,0.25424772
-2.87243622,5.00457861,0.00374242,0.57215903,0.94552286,3.52450894,1.05185330,0.47760039,0.02135986,0.25836514
-2.86643322,5.04420532,0.00382362,0.57980477,0.93973268,3.55109883,1.05921158,0.48486273,0.02164562,0.26144491
-2.86043022,5.06390766,0.00389657,0.58507144,0.93187602,3.56343967,1.06214298,0.49013790,0.02185432,0.26347989
-2.85442721,5.06410839,0.00396139,0.58807301,0.92219870,3.56160113,1.06102594,0.49345908,0.02198792,0.26448631
-2.84842421,5.04559871,0.00401827,0.58897561,0.91098428,3.54589520,1.05635604,0.49489747,0.02204970,0.26450323
-2.84242121,5.00951048,0.00406737,0.58799176,0.89854514,3.51686512,1.04873122,0.49455925,0.02204412,0.26359127
-2.83641821,4.95727954,0.00410882,0.58537334,0.88521313,3.47526873,1.03883336,0.49258182,0.02197663,0.26183072
-2.83041521,4.89060188,0.00414271,0.58140347,0.87133017,3.42205684,1.02740693,0.48912916,0.02185344,0.25931892
-2.82441221,4.81138438,0.00416905,0.57638774,0.85723928,3.35834764,1.01523553,0.48438682,0.02168139,0.25616718
-2.81840920,4.72169201,0.00418777,0.57064490,0.84327615,3.28539823,1.00311714,0.47855648,0.02146765,0.25249729
-2.81240620,4.62369329,0.00419876,0.56449756,0.82976167,3.20457422,0.99183900,0.47185045,0.02121965,0.24843765
-2.80640320,4.51960583,0.00420183,0.55826296,0.81699530,3.11731843,0.98215287,0.46448607,0.02094478,0.24411934
-2.80040020,4.41164322,0.00419675,0.55224421,0.80524956,3.02511965,0.97475152,0.45668024,0.02065032,0.23967209
-2.79439720,4.30196478,0.00418329,0.54672207,0.79476547,2.92948209,0.97024705,0.44864427,0.02034322,0.23522035
-2.78839420,4.19262906,0.00416125,0.54194754,0.78574900,2.83189641,0.96915180,0.44057896,0.02003003,0.23087961
-2.78239120,4.08555199,0.00413047,0.53813539,0.77836828,2.73381261,0.97186224,0.43267012,0.01971674,0.22675303
-2.77638819,3.98247017,0.00409086,0.53545865,0.77275164,2.63661522,0.97864621,0.42508456,0.01940872,0.22292849
-2.77038519,3.88490981,0.00404244,0.53404427,0.76898615,2.54160106,0.98963405,0.41796664,0.01911062,0.21947621
-2.76438219,3.79416150,0.00398536,0.53397002,0.76711680,2.44995960,1.00481355,0.41143539,0.01882630,0.21644691
-2.75837919,3.71126109,0.00391989,0.53526263,0.76714603,2.36275607,1.02402910,0.40558227,0.01855884,0.21387064
-2.75237619,3.63697667,0.00384644,0.53789732,0.76903370,2.28091714,1.04698501,0.40046977,0.01831046,0.21175629
-2.74637319,3.57180180,0.00376554,0.54179877,0.77269751,2.20521930,1.07325294,0.39613064,0.01808256,0.21009178
-2.74037019,3.51595499,0.00367787,0.54684355,0.77801383,2.13627988,1.10228338,0.39256811,0.01787573,0.20884493
-2.73436718,3.46938538,0.00358417,0.55286403,0.78481913,2.07455063,1.13342100,0.38975696,0.01768980,0.20796500
-2.72836418,3.43178451,0.00348527,0.55965377,0.79291198,2.02031392,1.16592344,0.38764548,0.01752390,0.20738484
-2.72236118,3.40260417,0.00338208,0.56697434,0.80205578,1.97368167,1.19898330,0.38615838,0.01737658,0.20702356
-2.71635818,3.38107972,0.00327549,0.57456337,0.81198231,1.93459700,1.23175258,0.38520050,0.01724593,0.20678961
-2.71035518,3.36625885,0.00316643,0.58214372,0.82239610,1.90283878,1.26336910,0.38466141,0.01712969,0.20658431
-2.70435218,3.35703474,0.00305578,0.58943343,0.83297972,1.87802904,1.29298397,0.38442046,0.01702546,0.20630547
-2.69834917,3.35218323,0.00294442,0.59615627,0.84339990,1.85964351,1.31978930,0.38435246,0.01693081,0.20585118
-2.69234617,3.35040269,0.00283315,0.60205228,0.85331438,1.84702499,1.34304528,0.38433348,0.01684348,0.20512350
-2.68634317,3.35035571,0.00272275,0.60688811,0.86237948,1.83939983,1.36210546,0.38424668,0.01676153,0.20403202
-2.68034017,3.35071122,0.00261395,0.61046659,0.87025809,1.83589707,1.37643941,0.38398787,0.01668347,0.20249707
-2.67433717,3.35018579,0.00250741,0.61263512,0.87662790,1.83557018,1.38565179,0.38347050,0.01660839,0.20045248
-2.66833417,3.34758280,0.00240381,0.61329250,0.88118961,1.83742092,1.38949691,0.38262993,0.01653607,0.19784783
-2.66233117,3.34182807,0.00230376,0.61239381,0.88367494,1.84042497,1.38788829,0.38142663,0.01646696,0.19465011
-2.65632816,3.33200101,0.00220791,0.60995314,0.88385403,1.84355868,1.38090251,0.37984828,0.01640227,0.19084466
-2.65032516,3.31736015,0.00211690,0.60604390,0.88154208,1.84582630,1.36877732,0.37791055,0.01634385,0.18643553
-2.64432216,3.29736241,0.00203136,0.60079676,0.87660498,1.84628706,1.35190385,0.37565662,0.01629418,0.18144502
-2.63831916,3.27167564,0.00195199,0.59439523,0.86896372,1.84408131,1.33081330,0.37315540,0.01625621,0.17591277
-2.63231616,3.24018417,0.00187947,0.58706903,0.85859745,1.83845498,1.30615857,0.37049855,0.01623326,0.16989414
-2.62631316,3.20298771,0.00181451,0.57908563,0.84554519,1.82878171,1.27869156,0.36779653,0.01622877,0.16345818
-2.62031016,3.16039370,0.00175783,0.57074026,0.82990597,1.81458186,1.24923718,0.36517379,0.01624622,0.15668524
-2.61430715,3.11290405,0.00171011,0.56234489,0.81183764,1.79553794,1.21866505,0.36276346,0.01628886,0.14966433
-2.60830415,3.06119684,0.00167203,0.55421663,0.79155431,1.77150603,1.18786013,0.36070170,0.01635959,0.14249036
-2.60230115,3.00610412,0.00164419,0.54666612,0.76932255,1.74252268,1.15769345,0.35912208,0.01646080,0.13526136
-2.59629815,2.94858684,0.00162713,0.53998630,0.74545659,1.70880725,1.12899412,0.35815016,0.01659420,0.12807585
-2.59029515,2.88970779,0.00162127,0.53444213,0.72031260,1.67075960,1.10252365,0.35789858,0.01676079,0.12103044
-2.58429215,2.83060389,0.00162691,0.53026158,0.69428234,1.62895323,1.07895357,0.35846275,0.01696074,0.11421766
-2.57828914,2.77245844,0.00164419,0.52762819,0.66778637,1.58412407,1.05884701,0.35991744,0.01719345,0.10772425
-2.57228614,2.71647435,0.00167310,0.52667545,0.64126693,1.53715539,1.04264485,0.36231412,0.01745750,0.10162976
-2.56628314,2.66384891,0.00171345,0.52748316,0.61518074,1.48905911,1.03065665,0.36567937,0.01775076,0.09600562
-2.56028014,2.61575059,0.00176487,0.53007565,0.58999190,1.44095422,1.02305667,0.37001407,0.01807043,0.09091457
-2.55427714,2.57329819,0.00182678,0.53442206,0.56616488,1.39404285,1.01988453,0.37529354,0.01841319,0.08641048
-2.54827414,2.53754255,0.00189847,0.54043833,0.54415778,1.34958444,1.02105060,0.38146843,0.01877533,0.08253849
-2.54227114,2.50945072,0.00197903,0.54799081,0.52441583,1.30886885,1.02634539,0.38846622,0.01915283,0.07933539
-2.53626813,2.48989257,0.00206742,0.55690133,0.50736521,1.27318872,1.03545247,0.39619339,0.01954152,0.07683022
-2.53026513,2.47962967,0.00216244,0.56695337,0.49340706,1.24381181,1.04796437,0.40453796,0.01993722,0.07504493
-2.52426213,2.47930605,0.00226283,0.57789915,0.48291176,1.22195362,1.06340059,0.41337239,0.02033580,0.07399515
-2.51825913,2.48944080,0.00236720,0.58946742,0.47621336,1.20875076,1.08122715,0.42255675,0.02073328,0.07369087
-2.51225613,2.51042210,0.00247415,0.60137157,0.47360412,1.20523549,1.10087687,0.43194204,0.02112594,0.07413706
-2.50625313,2.54250239,0.00258224,0.61331797,0.47532921,1.21231160,1.12176980,0.44137368,0.02151032,0.07533413
-2.50025013,2.58579476,0.00269004,0.62501433,0.48158143,1.23073206,1.14333310,0.45069507,0.02188325,0.07727829
-2.49424712,2.64027021,0.00279615,0.63617773,0.49249619,1.26107863,1.16501980,0.45975112,0.02224191,0.07996159
-2.48824412,2.70575584,0.00289924,0.64654238,0.50814663,1.30374381,1.18632596,0.46839191,0.02258379,0.08337192
-2.48224112,2.78193404,0.00299809,0.65586679,0.52853916,1.35891538,1.20680575,0.47647623,0.02290670,0.08749272
-2.47623812,2.86834282,0.00309157,0.66394023,0.55360951,1.42656391,1.22608408,0.48387510,0.02320877,0.09230262
-2.47023512,2.96437732,0.00317869,0.67058837,0.58321959,1.50643368,1.24386643,0.49047511,0.02348842,0.09777489
-2.46423212,3.06929294,0.00325864,0.67567798,0.61715526,1.59803740,1.25994574,0.49618157,0.02374438,0.10387695
-2.45822911,3.18221016,0.00333076,0.67912052,0.65512539,1.70065506,1.27420606,0.50092140,0.02397567,0.11056977
-2.45222611,3.30212139,0.00339457,0.68087455,0.69676242,1.81333761,1.28662303,0.50464546,0.02418160,0.11780734
-2.44622311,3.42790016,0.00344981,0.68094678,0.74162464,1.93491552,1.29726105,0.50733052,0.02436181,0.12553638
-2.44022011,3.55831265,0.00349637,0.67939189,0.78920033,2.06401282,1.30626737,0.50898048,0.02451621,0.13369605
-2.43421711,3.69203200,0.00353436,0.67631078,0.83891399,2.19906661,1.31386324,0.50962685,0.02464506,0.14221796
-2.42821411,3.82765518,0.00356406,0.67184760,0.89013457,2.33835216,1.32033247,0.50932839,0.02474893,0.15102649
-2.42221111,3.96372256,0.00358594,0.66618527,0.94218580,2.48001343,1.32600775,0.50816989,0.02482870,0.16003927
-2.41620810,4.09874001,0.00360062,0.65953988,0.99435829,2.62209858,1.33125536,0.50625997,0.02488556,0.16916803
-2.41020510,4.23120316,0.00360883,0.65215393,1.04592337,2.76259996,1.33645865,0.50372802,0.02492101,0.17831973
-2.40420210,4.35962352,0.00361147,0.64428873,1.09614818,2.89949754,1.34200122,0.50072031,0.02493677,0.18739794
-2.39819910,4.48255593,0.00360951,0.63621613,1.14431161,3.03080491,1.34825019,0.49739538,0.02493479,0.19630449
-2.39219610,4.59862663,0.00360399,0.62820996,1.18972064,3.15461632,1.35554055,0.49391887,0.02491717,0.20494124
-2.38619310,4.70656126,0.00359601,0.62053738,1.23172651,3.26915347,1.36416092,0.49045806,0.02488610,0.21321211
-2.38019010,4.80521191,0.00358671,0.61345064,1.26974020,3.37281044,1.37434168,0.48717621,0.02484379,0.22102509
-2.37418709,4.89358238,0.00357721,0.60717937,1.30324651,3.46419498,1.38624559,0.48422706,0.02479240,0.22829430
-2.36818409,4.97085065,0.00356865,0.60192375,1.33181646,3.54216485,1.39996157,0.48174969,0.02473399,0.23494196
-2.36218109,5.03638766,0.00356215,0.59784901,1.35511723,3.60585745,1.41550168,0.47986393,0.02467040,0.24090024
-2.35617809,5.08977161,0.00355878,0.59508108,1.37291953,3.65471155,1.43280130,0.47866660,0.02460327,0.24611291
-2.35017509,5.13079691,0.00355958,0.59370386,1.38510187,3.68848014,1.45172256,0.47822861,0.02453391,0.25053664
-2.34417209,5.15947723,0.00356554,0.59375797,1.39165167,3.70723350,1.47206045,0.47859322,0.02446333,0.25414204
-2.33816908,5.17604211,0.00357759,0.59524109,1.39266319,3.71135226,1.49355138,0.47977531,0.02439217,0.25691426
-2.33216608,5.18092712,0.00359657,0.59810962,1.38833219,3.70151050,1.51588350,0.48176178,0.02432073,0.25885316
-2.32616308,5.17475732,0.00362328,0.60228170,1.37894769,3.67864925,1.53870812,0.48451300,0.02424892,0.25997310
-2.32016008,5.15832471,0.00365839,0.60764132,1.36488104,3.64394144,1.56165171,0.48796521,0.02417632,0.26030216
-2.31415708,5.13255996,0.00370248,0.61404316,1.34657280,3.59874940,1.58432757,0.49203363,0.02410214,0.25988105
-2.30815408,5.09849959,0.00375599,0.62131811,1.32451790,3.54457669,1.60634687,0.49661627,0.02402532,0.25876152
-2.30215108,5.05724958,0.00381921,0.62927903,1.29924961,3.48301603,1.62732833,0.50159805,0.02394447,0.25700449
-2.29614807,5.00994696,0.00389221,0.63772662,1.27132305,3.41569547,1.64690642,0.50685515,0.02385796,0.25467783
-2.29014507,4.95772083,0.00397489,0.64645507,1.24129875,3.34422487,1.66473769,0.51225939,0.02376396,0.25185401
-2.28414207,4.90165452,0.00406688,0.65525747,1.20972691,3.27014498,1.68050543,0.51768232,0.02366041,0.24860759
-2.27813907,4.84275049,0.00416753,0.66393067,1.17713292,3.19488100,1.69392260,0.52299908,0.02354516,0.24501273
-2.27213607,4.78189968,0.00427591,0.67227965,1.14400467,3.11970251,1.70473352,0.52809176,0.02341591,0.24114082
-2.26613307,4.71985653,0.00439076,0.68012132,1.11078191,3.04569125,1.71271452,0.53285225,0.02327031,0.23705826
-2.26013007,4.65722102,0.00451052,0.68728773,1.07784818,2.97371790,1.71767415,0.53718449,0.02310603,0.23282461
-2.25412706,4.59442847,0.00463332,0.69362878,1.04552527,2.90442847,1.71945330,0.54100617,0.02292076,0.22849105
-2.24812406,4.53174759,0.00475699,0.69901450,1.01407048,2.83824059,1.71792569,0.54424994,0.02271232,0.22409934
-2.24212106,4.46928690,0.00487911,0.70333694,0.98367636,2.77534955,1.71299915,0.54686411,0.02247870,0.21968122
-2.23611806,4.40700899,0.00499707,0.70651177,0.95447312,2.71574318,1.70461780,0.54881290,0.02221814,0.21525834
-2.23011506,4.34475212,0.00510811,0.70847965,0.92653302,2.65922479,1.69276530,0.55007652,0.02192921,0.21084270
-2.22411206,4.28225778,0.00520940,0.70920744,0.89987678,2.60544259,1.67746907,0.55065088,0.02161087,0.20643750
-2.21810905,4.21920289,0.00529812,0.70868922,0.87448134,2.55392400,1.65880533,0.55054727,0.02126256,0.20203848
-2.21210605,4.15523510,0.00537157,0.70694715,0.85028856,2.50411316,1.63690447,0.54979193,0.02088423,0.19763549
-2.20610305,4.09000923,0.00542722,0.70403214,0.82721454,2.45540964,1.61195649,0.54842557,0.02047643,0.19321442
-2.20010005,4.02322314,0.00546285,0.70002421,0.80515889,2.40720682,1.58421582,0.54650303,0.02004032,0.18875921
-2.19409705,3.95465142,0.00547656,0.69503258,0.78401372,2.35892791,1.55400503,0.54409282,0.01957771,0.18425387
-2.18809405,3.88417503,0.00546690,0.68919530,0.76367181,2.31005859,1.52171690,0.54127683,0.01909104,0.17968449
-2.18209105,3.81180586,0.00543289,0.68267837,0.74403376,2.26017468,1.48781440,0.53814989,0.01858339,0.17504107
-2.17608804,3.73770490,0.00537407,0.67567432,0.72501386,2.20896421,1.45282810,0.53481948,0.01805843,0.17031907
-2.17008504,3.66219343,0.00529049,0.66840012,0.70654445,2.15624312,1.41735097,0.53140510,0.01752034,0.16552068
-2.16408204,3.58575664,0.00518275,0.66109444,0.68857881,2.10196447,1.38203029,0.52803771,0.01697377,0.16065563
-2.15807904,3.50903985,0.00505195,0.65401422,0.67109249,2.04622102,1.34755679,0.52485875,0.01642374,0.15574172
-2.15207604,3.43283725,0.00489966,0.64743050,0.65408312,1.98924160,1.31465135,0.52201897,0.01587549,0.15080481
-2.14607304,3.35807389,0.00472785,0.64162375,0.63756899,1.93138163,1.28404943,0.51967685,0.01533444,0.14587841
-2.14007004,3.28578155,0.00453886,0.63687846,0.62158639,1.87310864,1.25648386,0.51799659,0.01480601,0.14100295
-2.13406703,3.21706939,0.00433529,0.63347736,0.60618600,1.81498341,1.23266647,0.51714568,0.01429551,0.13622463
-2.12806403,3.15309047,0.00411992,0.63169520,0.59142859,1.75763780,1.21326924,0.51729196,0.01380804,0.13159396
-2.12206103,3.09500528,0.00389565,0.63179227,0.57738030,1.70175008,1.19890554,0.51860018,0.01334835,0.12716410
-2.11605803,3.04394347,0.00366538,0.63400780,0.56410766,1.64801881,1.19011216,0.52122822,0.01292073,0.12298902
-2.11005503,3.00096503,0.00343198,0.63855340,0.55167266,1.59713614,1.18733279,0.52532273,0.01252893,0.11912152
-2.10405203,2.96702216,0.00319817,0.64560665,0.54012810,1.54976155,1.19090339,0.53101468,0.01217605,0.11561131
-2.09804902,2.94292304,0.00296652,0.65530508,0.52951349,1.50649673,1.20104010,0.53841455,0.01186448,0.11250301
-2.09204602,2.92929875,0.00273934,0.66774062,0.51985151,1.46786260,1.21783007,0.54760754,0.01159581,0.10983443
-2.08604302,2.92657436,0.00251868,0.68295484,0.51114538,1.43427903,1.24122554,0.55864899,0.01137083,0.10763487
-2.08004002,2.93494539,0.00230630,0.70093502,0.50337711,1.40604804,1.27104142,0.57155998,0.01118946,0.10592376
-2.07403702,2.95436055,0.00210366,0.72161138,0.49650686,1.38334099,1.30695669,0.58632360,0.01105078,0.10470962
-2.06803402,2.98451154,0.00191192,0.74485551,0.49047323,1.36619018,1.34851950,0.60288192,0.01095299,0.10398927
-2.06203102,3.02483064,0.00173192,0.77048028,0.48519468,1.35448526,1.39515604,0.62113397,0.01089350,0.10374749
-2.05602801,3.07449655,0.00156425,0.79824134,0.48057194,1.34797457,1.44618320,0.64093487,0.01086894,0.10395705
-2.05002501,3.13244863,0.00140921,0.82784020,0.47649129,1.34627143,1.50082442,0.66209626,0.01087524,0.10457916
-2.04402201,3.19740950,0.00126690,0.85892921,0.47282862,1.34886533,1.55822885,0.68438832,0.01090775,0.10556433
-2.03801901,3.26791555,0.00113720,0.89111813,0.46945406,1.35513748,1.61749288,0.70754314,0.01096133,0.10685362
-2.03201601,3.34235464,0.00101982,0.92398245,0.46623698,1.36438039,1.67768386,0.73125984,0.01103047,0.10838020
-2.02601301,3.41901002,0.00091433,0.95707320,0.46305116,1.37582068,1.73786501,0.75521100,0.01110947,0.11007126
-2.02001001,3.49610886,0.00082019,0.98992815,0.45977979,1.38864422,1.79712097,0.77905059,0.01119257,0.11185019
-2.01400700,3.57187399,0.00073677,1.02208396,0.45632018,1.40202275,1.85458298,0.80242294,0.01127414,0.11363880
-2.00800400,3.64457679,0.00066340,1.05308902,0.45258785,1.41514072,1.90945290,0.82497268,0.01134878,0.11535978
-2.00200100,3.71258940,0.00059936,1.08251666,0.44851977,1.42722140,1.96102517,0.84635520,0.01141157,0.11693899
-1.99599800,3.77443411,0.00054390,1.10997806,0.44407668,1.43755104,2.00870591,0.86624738,0.01145812,0.11830776
-1.98999500,3.82882802,0.00049629,1.13513458,0.43924426,1.44550016,2.05202842,0.88435803,0.01148478,0.11940497
-1.98399200,3.87472125,0.00045579,1.15770905,0.43403315,1.45054104,2.09066442,0.90043781,0.01148866,0.12017874
-1.97798899,3.91132713,0.00042168,1.17749543,0.42847774,1.45226074,2.12443071,0.91428815,0.01146777,0.12058797
-1.97198599,3.93814318,0.00039326,1.19436664,0.42263386,1.45036918,2.15329097,0.92576883,0.01142103,0.12060328
-1.96598299,3.95496231,0.00036989,1.20828008,0.41657550,1.44470207,2.17735268,0.93480390,0.01134828,0.12020764
-1.95997999,3.96187373,0.00035091,1.21928069,0.41039063,1.43521874,2.19685937,0.94138562,0.01125028,0.11939648
-1.95397699,3.95925392,0.00033572,1.22750138,0.40417651,1.42199528,2.21217862,0.94557640,0.01112859,0.11817739
-1.94797399,3.94774818,0.00032376,1.23316065,0.39803456,1.40521343,2.22378637,0.94750837,0.01098555,0.11656938
-1.94197099,3.92824374,0.00031449,1.23655765,0.39206528,1.38514609,2.23224818,0.94738086,0.01082413,0.11460180
-1.93596798,3.90183584,0.00030742,1.23806453,0.38636330,1.36214031,2.23819841,0.94545546,0.01064776,0.11231290
-1.92996498,3.86978817,0.00030209,1.23811651,0.38101293,1.33659886,2.24231794,0.94204919,0.01046025,0.10974825
