energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.14107054,1.17203241,0.32597072,0.00000000,0.00234515,0.03659376,0.01958570,0.09984480,0.16054531,0.86909480
-0.13506753,1.27669868,0.35149826,0.00000000,0.00254699,0.03878991,0.02141161,0.10829053,0.17167841,0.95049149
-0.12906453,1.38316618,0.37697801,0.00000000,0.00274937,0.04113767,0.02333108,0.11674654,0.18252451,1.03343443
-0.12306153,1.49015599,0.40207074,0.00000000,0.00294971,0.04359604,0.02532193,0.12510469,0.19293065,1.11696178
-0.11705853,1.59628930,0.42642361,0.00000000,0.00314527,0.04611970,0.02735922,0.13325157,0.20274408,1.20002904
-0.11105553,1.70011600,0.44967713,0.00000000,0.00333318,0.04866021,0.02941568,0.14107108,0.21181589,1.28153064
-0.10505253,1.80014751,0.47147313,0.00000000,0.00351054,0.05116730,0.03146223,0.14844724,0.22000473,1.36032501
-0.09904952,1.89489303,0.49146319,0.00000000,0.00367445,0.05359021,0.03346858,0.15526714,0.22718059,1.43526244
-0.09304652,1.98289778,0.50931756,0.00000000,0.00382216,0.05587912,0.03540396,0.16142397,0.23322830,1.50521467
-0.08704352,2.06278204,0.52473402,0.00000000,0.00395106,0.05798650,0.03723782,0.16682002,0.23805076,1.56910533
-0.08104052,2.13327939,0.53744656,0.00000000,0.00405881,0.05986839,0.03894058,0.17136947,0.24157184,1.62593988
-0.07503752,2.19327286,0.54723333,0.00000000,0.00414342,0.06148566,0.04048438,0.17500093,0.24373857,1.67483410
-0.06903452,2.24182744,0.55392375,0.00000000,0.00420328,0.06280499,0.04184378,0.17765959,0.24452289,1.71503992
-0.06303152,2.27821776,0.55740428,0.00000000,0.00423722,0.06379972,0.04299643,0.17930886,0.24392255,1.74596760
-0.05702851,2.30194992,0.55762276,0.00000000,0.00424458,0.06445054,0.04392361,0.17993155,0.24196139,1.76720350
-0.05102551,2.31277662,0.55459102,0.00000000,0.00422518,0.06474583,0.04461065,0.17953039,0.23868882,1.77852267
-0.04502251,2.31070513,0.54838567,0.00000000,0.00417939,0.06468188,0.04504734,0.17812803,0.23417868,1.77989598
-0.03901951,2.29599790,0.53914704,0.00000000,0.00410809,0.06426277,0.04522803,0.17576642,0.22852731,1.77149162
-0.03301651,2.26916606,0.52707625,0.00000000,0.00401264,0.06350011,0.04515175,0.17250567,0.22185120,1.75367093
-0.02701351,2.23095605,0.51243056,0.00000000,0.00389487,0.06241257,0.04482214,0.16842240,0.21428408,1.72697909
-0.02101051,2.18233027,0.49551717,0.00000000,0.00375699,0.06102518,0.04424720,0.16360775,0.20597365,1.69213094
-0.01500750,2.12444251,0.47668563,0.00000000,0.00360157,0.05936857,0.04343902,0.15816500,0.19707815,1.64999287
-0.00900450,2.05860934,0.45631929,0.00000000,0.00343144,0.05747810,0.04241335,0.15220704,0.18776270,1.60156129
-0.00300150,1.98627830,0.43482591,0.00000000,0.00324961,0.05539292,0.04118911,0.14585363,0.17819576,1.54793873
0.00300150,1.90899435,0.41262791,0.00000000,0.00305922,0.05315505,0.03978783,0.13922877,0.16854563,1.49030828
0.00900450,1.82836542,0.39015249,0.00000000,0.00286345,0.05080840,0.03823312,0.13245794,0.15897714,1.42990730
0.01500750,1.74602800,0.36782186,0.00000000,0.00266544,0.04839799,0.03655000,0.12566565,0.14964863,1.36800094
0.02101051,1.66361380,0.34604407,0.00000000,0.00246823,0.04596907,0.03476436,0.11897301,0.14070924,1.30585635
0.02701351,1.58271800,0.32520428,0.00000000,0.00227472,0.04356649,0.03290239,0.11249568,0.13229652,1.24471789
0.03301651,1.50486970,0.30565711,0.00000000,0.00208761,0.04123409,0.03099002,0.10634187,0.12453442,1.18578389
0.03901951,1.43150488,0.28771974,0.00000000,0.00190935,0.03901417,0.02905249,0.10061080,0.11753162,1.13018517
0.04502251,1.36394232,0.27166625,0.00000000,0.00174217,0.03694720,0.02711388,0.09539128,0.11138019,1.07896567
0.05102551,1.30336245,0.25772294,0.00000000,0.00158801,0.03507143,0.02519677,0.09076062,0.10615460,1.03306517
0.05702851,1.25078941,0.24606486,0.00000000,0.00144854,0.03342281,0.02332195,0.08678369,0.10191099,0.99330442
0.06303152,1.20707629,0.23681345,0.00000000,0.00132520,0.03203477,0.02150820,0.08351238,0.09868679,0.96037267
0.06903452,1.17289383,0.23003528,0.00000000,0.00121917,0.03093821,0.01977209,0.08098510,0.09650059,0.93481772
0.07503752,1.14872251,0.22574194,0.00000000,0.00113142,0.03016143,0.01812794,0.07922660,0.09535223,0.91703876
0.08104052,1.13484825,0.22389089,0.00000000,0.00106272,0.02973012,0.01658771,0.07824799,0.09522327,0.90728195
0.08704352,1.13136184,0.22438753,0.00000000,0.00101368,0.02966736,0.01516106,0.07804698,0.09607767,0.90563907
0.09304652,1.13816234,0.22708814,0.00000000,0.00098475,0.02999353,0.01385537,0.07860831,0.09786279,0.91204945
0.09904952,1.15496442,0.23180388,0.00000000,0.00097629,0.03072629,0.01267586,0.07990441,0.10051072,0.92630505
0.10505253,1.18130983,0.23830575,0.00000000,0.00098854,0.03188043,0.01162571,0.08189634,0.10393995,0.94805916
0.11105553,1.21658294,0.24633045,0.00000000,0.00102168,0.03346774,0.01070618,0.08453490,0.10805728,0.97683841
0.11705853,1.26003011,0.25558704,0.00000000,0.00107580,0.03549675,0.00991686,0.08776198,0.11276014,1.01205814
0.12306153,1.31078271,0.26576429,0.00000000,0.00115095,0.03797248,0.00925577,0.09151213,0.11793916,1.05304083
0.12906453,1.36788316,0.27653867,0.00000000,0.00124710,0.04089611,0.00871962,0.09571430,0.12348096,1.09903721
0.13506753,1.43031343,0.28758263,0.00000000,0.00136415,0.04426464,0.00830400,0.10029370,0.12927111,1.14924944
0.14107054,1.49702506,0.29857313,0.00000000,0.00150195,0.04807049,0.00800354,0.10517381,0.13519725,1.20285572
0.14707354,1.56696983,0.30920001,0.00000000,0.00166020,0.05230116,0.00781216,0.11027837,0.14115213,1.25903547
0.15307654,1.63912986,0.31917409,0.00000000,0.00183853,0.05693886,0.00772319,0.11553337,0.14703658,1.31699406
0.15907954,1.71254616,0.32823466,0.00000000,0.00203641,0.06196025,0.00772954,0.12086895,0.15276224,1.37598628
0.16508254,1.78634432,0.33615599,0.00000000,0.00225314,0.06733626,0.00782388,0.12622112,0.15825401,1.43533748
0.17108554,1.85975651,0.34275285,0.00000000,0.00248786,0.07303202,0.00799874,0.13153327,0.16345198,1.49446140
0.17708854,1.93213863,0.34788460,0.00000000,0.00273946,0.07900695,0.00824659,0.13675736,0.16831291,1.55287408
0.18309155,2.00298219,0.35145789,0.00000000,0.00300664,0.08521511,0.00856000,0.14185486,0.17281112,1.61020308
0.18909455,2.07192021,0.35342770,0.00000000,0.00328783,0.09160559,0.00893161,0.14679720,0.17693866,1.66619166
0.19509755,2.13872711,0.35379688,0.00000000,0.00358122,0.09812328,0.00935427,0.15156596,0.18070501,1.72069777
0.20110055,2.20331266,0.35261407,0.00000000,0.00388473,0.10470976,0.00982106,0.15615263,0.18413593,1.77368787
0.20710355,2.26571045,0.34997037,0.00000000,0.00419605,0.11130435,0.01032527,0.16055801,0.18727193,1.82522609
0.21310655,2.32606142,0.34599466,0.00000000,0.00451263,0.11784539,0.01086052,0.16479131,0.19016611,1.87545911
0.21910955,2.38459361,0.34084805,0.00000000,0.00483173,0.12427159,0.01142071,0.16886894,0.19288162,1.92459776
0.22511256,2.44159898,0.33471774,0.00000000,0.00515043,0.13052345,0.01200008,0.17281311,0.19548882,1.97289621
0.23111556,2.49740865,0.32781039,0.00000000,0.00546570,0.13654466,0.01259324,0.17665028,0.19806224,2.02062975
0.23711856,2.55236770,0.32034565,0.00000000,0.00577444,0.14228344,0.01319517,0.18040950,0.20067756,2.06807251
0.24312156,2.60681098,0.31254983,0.00000000,0.00607356,0.14769372,0.01380133,0.18412074,0.20340857,2.11547592
0.24912456,2.66104072,0.30465020,0.00000000,0.00636004,0.15273617,0.01440763,0.18781334,0.20632444,2.16304921
0.25512756,2.71530733,0.29687002,0.00000000,0.00663102,0.15737888,0.01501053,0.19151449,0.20948725,2.21094268
0.26113057,2.76979386,0.28942449,0.00000000,0.00688385,0.16159782,0.01560706,0.19524795,0.21294989,2.25923458
0.26713357,2.82460490,0.28251769,0.00000000,0.00711619,0.16537692,0.01619492,0.19903294,0.21675453,2.30792205
0.27313657,2.87976023,0.27634054,0.00000000,0.00732609,0.16870791,0.01677247,0.20288333,0.22093150,2.35691657
0.27913957,2.93519314,0.27106970,0.00000000,0.00751201,0.17158973,0.01733884,0.20680705,0.22549877,2.40604379
0.28514257,2.99075350,0.26686730,0.00000000,0.00767293,0.17402779,0.01789389,0.21080583,0.23046193,2.45504783
0.29114557,3.04621496,0.26388128,0.00000000,0.00780835,0.17603291,0.01843829,0.21487515,0.23581471,2.50359959
0.29714857,3.10128580,0.26224619,0.00000000,0.00791837,0.17762019,0.01897346,0.21900454,0.24153983,2.55130848
0.30315158,3.15562266,0.26208417,0.00000000,0.00800363,0.17880776,0.01950157,0.22317800,0.24761036,2.59773711
0.30915458,3.20884621,0.26350578,0.00000000,0.00806538,0.17961552,0.02002547,0.22737473,0.25399128,2.64241787
0.31515758,3.26055783,0.26661059,0.00000000,0.00810539,0.18006398,0.02054857,0.23156990,0.26064120,2.68487074
0.32116058,3.31035646,0.27148720,0.00000000,0.00812598,0.18017323,0.02107474,0.23573563,0.26751420,2.72462141
0.32716358,3.35785434,0.27821257,0.00000000,0.00812988,0.17996208,0.02160812,0.23984192,0.27456168,2.76121871
0.33316658,3.40269124,0.28685048,0.00000000,0.00812023,0.17944750,0.02215296,0.24385767,0.28173393,2.79425076
0.33916958,3.44454604,0.29744924,0.00000000,0.00810046,0.17864420,0.02271335,0.24775154,0.28898165,2.82335893
0.34517259,3.48314535,0.31003845,0.00000000,0.00807419,0.17756459,0.02329303,0.25149288,0.29625711,2.84824913
0.35117559,3.51826875,0.32462516,0.00000000,0.00804513,0.17621888,0.02389510,0.25505232,0.30351493,2.86870003
0.35717859,3.54975058,0.34118944,0.00000000,0.00801697,0.17461546,0.02452180,0.25840241,0.31071259,2.88456795
0.36318159,3.57747835,0.35967978,0.00000000,0.00799327,0.17276143,0.02517422,0.26151797,0.31781053,2.89578845
0.36918459,3.60138817,0.38000850,0.00000000,0.00797739,0.17066324,0.02585218,0.26437638,0.32477190,2.90237465
0.37518759,3.62145781,0.40204767,0.00000000,0.00797233,0.16832743,0.02655397,0.26695764,0.33156213,2.90441279
0.38119060,3.63769817,0.42562577,0.00000000,0.00798071,0.16576137,0.02727629,0.26924440,0.33814816,2.90205540
0.38719360,3.65014396,0.45052566,0.00000000,0.00800466,0.16297402,0.02801417,0.27122193,0.34449775,2.89551283
0.39319660,3.65884463,0.47648407,0.00000000,0.00804579,0.15997656,0.02876105,0.27287800,0.35057862,2.88504359
0.39919960,3.66385646,0.50319296,0.00000000,0.00810518,0.15678301,0.02950883,0.27420288,0.35635780,2.87094457
0.40520260,3.66523660,0.53030297,0.00000000,0.00818333,0.15341063,0.03024812,0.27518937,0.36180116,2.85354149
0.41120560,3.66303987,0.55742900,0.00000000,0.00828025,0.14988028,0.03096852,0.27583292,0.36687322,2.83318036
0.41720860,3.65731863,0.58415807,0.00000000,0.00839541,0.14621659,0.03165897,0.27613195,0.37153728,2.81022048
0.42321161,3.64812605,0.61005907,0.00000000,0.00852789,0.14244797,0.03230817,0.27608824,0.37575599,2.78502911
0.42921461,3.63552251,0.63469442,0.00000000,0.00867638,0.13860651,0.03290511,0.27570748,0.37949226,2.75797811
0.43521761,3.61958490,0.65763291,0.00000000,0.00883934,0.13472773,0.03343950,0.27499997,0.38271049,2.72944244
0.44122061,3.60041801,0.67846354,0.00000000,0.00901504,0.13085019,0.03390235,0.27398128,0.38537814,2.69980023
0.44722361,3.57816707,0.69680948,0.00000000,0.00920171,0.12701504,0.03428642,0.27267297,0.38746748,2.66943411
0.45322661,3.55303050,0.71234171,0.00000000,0.00939760,0.12326534,0.03458665,0.27110323,0.38895740,2.63873310
0.45922961,3.52527146,0.72479159,0.00000000,0.00960111,0.11964545,0.03480055,0.26930735,0.38983523,2.60809472
0.46523262,3.49522728,0.73396166,0.00000000,0.00981084,0.11620019,0.03492845,0.26732793,0.39009831,2.57792642
0.47123562,3.46331548,0.73973424,0.00000000,0.01002566,0.11297398,0.03497364,0.26521484,0.38975542,2.54864589
0.47723862,3.43003561,0.74207725,0.00000000,0.01024475,0.11000999,0.03494241,0.26302483,0.38882764,2.52067973
0.48324162,3.39596620,0.74104691,0.00000000,0.01046764,0.10734911,0.03484392,0.26082066,0.38734889,2.49446008
0.48924462,3.36175651,0.73678714,0.00000000,0.01069414,0.10502903,0.03468994,0.25866997,0.38536583,2.47041899
0.49524762,3.32811311,0.72952567,0.00000000,0.01092437,0.10308329,0.03449451,0.25664364,0.38293727,2.44898052
0.50125063,3.29578148,0.71956690,0.00000000,0.01115868,0.10154025,0.03427339,0.25481385,0.38013293,2.43055072
0.50725363,3.26552350,0.70728185,0.00000000,0.01139756,0.10042233,0.03404351,0.25325183,0.37703183,2.41550585
0.51325663,3.23809159,0.69309571,0.00000000,0.01164156,0.09974512,0.03382230,0.25202547,0.37372008,2.40417932
0.51925963,3.21420082,0.67747341,0.00000000,0.01189120,0.09951674,0.03362697,0.25119674,0.37028842,2.39684790
0.52526263,3.19450013,0.66090385,0.00000000,0.01214684,0.09973729,0.03347382,0.25081916,0.36682950,2.39371803
0.53126563,3.17954422,0.64388362,0.00000000,0.01240858,0.10039851,0.03337759,0.25093544,0.36343497,2.39491288
0.53726863,3.16976739,0.62690068,0.00000000,0.01267617,0.10148359,0.03335075,0.25157535,0.36019269,2.40046086
0.54327164,3.16546068,0.61041881,0.00000000,0.01294893,0.10296723,0.03340301,0.25275391,0.35718395,2.41028641
0.54927464,3.16675343,0.59486331,0.00000000,0.01322567,0.10481588,0.03354089,0.25447007,0.35448101,2.42420343
0.55527764,3.17360018,0.58060864,0.00000000,0.01350466,0.10698830,0.03376737,0.25670595,0.35214490,2.44191213
0.56128064,3.18577375,0.56796814,0.00000000,0.01378359,0.10943618,0.03408177,0.25942663,0.35022369,2.46299938
0.56728364,3.20286469,0.55718638,0.00000000,0.01405965,0.11210518,0.03447971,0.26258049,0.34875118,2.48694293
0.57328664,3.22428752,0.54843413,0.00000000,0.01432947,0.11493596,0.03495329,0.26610027,0.34774603,2.51311950
0.57928964,3.24929339,0.54180613,0.00000000,0.01458928,0.11786554,0.03549136,0.26990456,0.34721153,2.54081658
0.58529265,3.27698891,0.53732149,0.00000000,0.01483499,0.12082864,0.03607997,0.27389994,0.34713564,2.56924776
0.59129565,3.30636052,0.53492662,0.00000000,0.01506226,0.12375920,0.03670292,0.27798342,0.34749168,2.59757113
0.59729865,3.33630346,0.53450048,0.00000000,0.01526672,0.12659187,0.03734239,0.28204529,0.34823929,2.62491027
0.60330165,3.36565442,0.53586181,0.00000000,0.01544408,0.12926350,0.03797974,0.28597216,0.34932580,2.65037723
0.60930465,3.39322669,0.53877797,0.00000000,0.01559030,0.13171460,0.03859616,0.28965013,0.35068785,2.67309662
0.61530765,3.41784666,0.54297508,0.00000000,0.01570177,0.13389057,0.03917353,0.29296792,0.35225330,2.69223038
0.62131066,3.43839033,0.54814904,0.00000000,0.01577545,0.13574287,0.03969512,0.29581993,0.35394322,2.70700206
0.62731366,3.45381863,0.55397703,0.00000000,0.01580903,0.13722995,0.04014628,0.29810898,0.35567405,2.71672010
0.63331666,3.46321045,0.56012910,0.00000000,0.01580109,0.13831792,0.04051504,0.29974889,0.35735977,2.72079916
0.63931966,3.46579205,0.56627963,0.00000000,0.01575112,0.13898105,0.04079255,0.30066655,0.35891415,2.71877885
0.64532266,3.46096225,0.57211811,0.00000000,0.01565967,0.13920190,0.04097350,0.30080367,0.36025293,2.71033922
0.65132566,3.44831222,0.57735914,0.00000000,0.01552836,0.13897136,0.04105621,0.30011803,0.36129595,2.69531238
0.65732866,3.42763963,0.58175133,0.00000000,0.01535984,0.13828834,0.04104274,0.29858428,0.36196923,2.67369004
0.66333167,3.39895649,0.58508488,0.00000000,0.01515781,0.13715935,0.04093870,0.29619439,0.36220694,2.64562642
0.66933467,3.36249076,0.58719772,0.00000000,0.01492692,0.13559786,0.04075301,0.29295754,0.36195329,2.61143672
0.67533767,3.31868159,0.58798001,0.00000000,0.01467261,0.13362363,0.04049743,0.28889980,0.36116423,2.57159100
0.68134067,3.26816867,0.58737710,0.00000000,0.01440104,0.13126190,0.04018604,0.28406337,0.35980899,2.52670381
0.68734367,3.21177602,0.58539066,0.00000000,0.01411888,0.12854261,0.03983458,0.27850562,0.35787150,2.47751984
0.69334667,3.15049097,0.58207829,0.00000000,0.01383314,0.12549961,0.03945980,0.27229789,0.35535148,2.42489620
0.69934967,3.08543911,0.57755146,0.00000000,0.01355096,0.12216993,0.03907870,0.26552405,0.35226529,2.36978186
0.70535268,3.01785605,0.57197199,0.00000000,0.01327944,0.11859314,0.03870788,0.25827906,0.34864649,2.31319495
0.71135568,2.94905708,0.56554726,0.00000000,0.01302548,0.11481078,0.03836289,0.25066729,0.34454599,2.25619864
0.71735868,2.88040558,0.55852418,0.00000000,0.01279558,0.11086589,0.03805765,0.24280081,0.34003182,2.19987640
0.72336168,2.81328126,0.55118229,0.00000000,0.01259578,0.10680266,0.03780406,0.23479766,0.33518850,2.14530731
0.72936468,2.74904899,0.54382616,0.00000000,0.01243150,0.10266605,0.03761171,0.22677995,0.33011586,2.09354213
0.73536768,2.68902929,0.53677734,0.00000000,0.01230756,0.09850164,0.03748775,0.21887205,0.32492751,2.04558071
0.74137069,2.63447090,0.53036611,0.00000000,0.01222816,0.09435530,0.03743691,0.21119862,0.31974883,2.00235141
0.74737369,2.58652632,0.52492328,0.00000000,0.01219692,0.09027305,0.03746173,0.20388264,0.31471452,1.96469275
0.75337669,2.54623057,0.52077238,0.00000000,0.01221695,0.08630078,0.03756291,0.19704349,0.30996586,1.93333781
0.75937969,2.51448360,0.51822227,0.00000000,0.01229104,0.08248394,0.03773975,0.19079486,0.30564771,1.90890161
0.76538269,2.49203659,0.51756052,0.00000000,0.01242175,0.07886725,0.03799074,0.18524286,0.30190524,1.89187147
0.77138569,2.47948210,0.51904770,0.00000000,0.01261161,0.07549423,0.03831418,0.18048403,0.29888070,1.88260055
0.77738869,2.47724805,0.52291249,0.00000000,0.01286331,0.07240674,0.03870883,0.17660357,0.29671016,1.88130452
0.78339170,2.48559548,0.52934800,0.00000000,0.01317986,0.06964441,0.03917446,0.17367357,0.29552032,1.88806117
0.78939470,2.50461969,0.53850891,0.00000000,0.01356477,0.06724403,0.03971243,0.17175156,0.29542568,1.90281294
0.79539770,2.53425448,0.55050971,0.00000000,0.01402217,0.06523887,0.04032605,0.17087918,0.29652586,1.92537200
0.80140070,2.57427908,0.56542368,0.00000000,0.01455687,0.06365799,0.04102087,0.17108121,0.29890336,1.95542777
0.80740370,2.62432740,0.58328264,0.00000000,0.01517445,0.06252559,0.04180473,0.17236486,0.30262169,1.99255646
0.81340670,2.68389888,0.60407713,0.00000000,0.01588119,0.06186028,0.04268762,0.17471948,0.30772382,2.03623240
0.81940970,2.75237072,0.62775696,0.00000000,0.01668399,0.06167444,0.04368140,0.17811649,0.31423115,2.08584061
0.82541271,2.82901081,0.65423192,0.00000000,0.01759025,0.06197370,0.04479923,0.18250989,0.32214272,2.14069055
0.83141571,2.91299089,0.68337239,0.00000000,0.01860762,0.06275641,0.04605486,0.18783694,0.33143477,2.20003030
0.83741871,3.00339971,0.71500978,0.00000000,0.01974376,0.06401327,0.04746186,0.19401930,0.34206064,2.26306104
0.84342171,3.09925559,0.74893676,0.00000000,0.02100603,0.06572709,0.04903256,0.20096440,0.35395085,2.32895135
0.84942471,3.19951840,0.78490728,0.00000000,0.02240113,0.06787266,0.05077714,0.20856719,0.36701340,2.39685104
0.85542771,3.30310065,0.82263627,0.00000000,0.02393474,0.07041684,0.05270259,0.21671196,0.38113434,2.46590407
0.86143072,3.40887775,0.86179950,0.00000000,0.02561115,0.07331875,0.05481176,0.22527446,0.39617852,2.53526056
0.86743372,3.51569751,0.90203349,0.00000000,0.02743290,0.07653025,0.05710257,0.23412405,0.41199055,2.60408743
0.87343672,3.62238909,0.94293597,0.00000000,0.02940045,0.07999654,0.05956728,0.24312594,0.42839611,2.67157775
0.87943972,3.72777167,0.98406708,0.00000000,0.03151188,0.08365701,0.06219216,0.25214345,0.44520361,2.73695868
0.88544272,3.83066312,1.02495178,0.00000000,0.03376266,0.08744626,0.06495720,0.26104020,0.46220617,2.79949801
0.89144572,3.92988913,1.06508349,0.00000000,0.03614544,0.09129533,0.06783624,0.26968230,0.47918414,2.85850940
0.89744872,4.02429296,1.10392963,0.00000000,0.03864998,0.09513317,0.07079731,0.27794040,0.49590807,2.91335652
0.90345173,4.11274621,1.14093877,0.00000000,0.04126311,0.09888809,0.07380329,0.28569158,0.51214220,2.96345617
0.90945473,4.19416073,1.17554979,0.00000000,0.04396878,0.10248956,0.07681278,0.29282120,0.52764842,3.00828066
0.91545773,4.26750165,1.20720282,0.00000000,0.04674819,0.10586983,0.07978119,0.29922449,0.54219067,3.04735957
0.92146073,4.33180161,1.23535170,0.00000000,0.04958000,0.10896579,0.08266204,0.30480806,0.55553965,3.08028124
0.92746373,4.38617578,1.25947776,0.00000000,0.05244061,0.11172060,0.08540835,0.30949113,0.56747780,3.10669395
0.93346673,4.42983736,1.27910425,0.00000000,0.05530451,0.11408535,0.08797404,0.31320669,0.57780424,3.12630713
0.93946973,4.46211324,1.29381096,0.00000000,0.05814470,0.11602044,0.09031538,0.31590234,0.58633965,3.13889258
0.94547274,4.48245895,1.30324835,0.00000000,0.06093311,0.11749685,0.09239235,0.31754099,0.59293075,3.14428581
0.95147574,4.49047267,1.30715046,0.00000000,0.06364116,0.11849700,0.09416982,0.31810136,0.59745434,3.14238757
0.95747874,4.48590742,1.30534597,0.00000000,0.06624022,0.11901538,0.09561857,0.31757818,0.59982055,3.13316547
0.96348174,4.46868104,1.29776677,0.00000000,0.06870220,0.11905882,0.09671615,0.31598225,0.59997538,3.11665571
0.96948474,4.43888339,1.28445365,0.00000000,0.07100011,0.11864630,0.09744736,0.31334023,0.59790217,3.09296487
0.97548774,4.39678057,1.26555851,0.00000000,0.07310857,0.11780850,0.09780460,0.30969420,0.59362221,3.06227164
0.98149075,4.34281572,1.24134320,0.00000000,0.07500437,0.11658696,0.09778783,0.30510107,0.58719422,3.02482835
0.98749375,4.27760651,1.21217467,0.00000000,0.07666697,0.11503286,0.09740443,0.29963173,0.57871295,2.98096231
0.99349675,4.20193915,1.17851687,0.00000000,0.07807894,0.11320560,0.09666867,0.29337005,0.56830686,2.93107658
0.99949975,4.11675927,1.14091946,0.00000000,0.07922632,0.11117109,0.09560108,0.28641171,0.55613508,2.87565028
1.00550275,4.02315971,1.10000399,0.00000000,0.08009900,0.10899990,0.09422766,0.27886289,0.54238373,2.81523799
1.01150575,3.92236558,1.05644811,0.00000000,0.08069087,0.10676530,0.09257895,0.27083881,0.52726177,2.75046817
1.01750875,3.81571686,1.01096833,0.00000000,0.08099997,0.10454120,0.09068902,0.26246221,0.51099666,2.68204035
1.02351176,3.70464888,0.96430217,0.00000000,0.08102851,0.10240021,0.08859441,0.25386161,0.49382974,2.61072084
1.02951476,3.59067092,0.91719027,0.00000000,0.08078277,0.10041170,0.08633315,0.24516965,0.47601176,2.53733664
1.03551776,3.47534310,0.87035918,0.00000000,0.08027286,0.09863999,0.08394372,0.23652116,0.45779840,2.46276751
1.04152076,3.36025194,0.82450523,0.00000000,0.07951239,0.09714274,0.08146408,0.22805122,0.43944603,2.38793581
1.04752376,3.24698459,0.78028003,0.00000000,0.07851809,0.09596951,0.07893087,0.21989319,0.42120765,2.31379409
1.05352676,3.13710205,0.73827788,0.00000000,0.07730924,0.09516058,0.07637860,0.21217653,0.40332914,2.24131045
1.05952976,3.03211146,0.69902531,0.00000000,0.07590709,0.09474600,0.07383898,0.20502463,0.38604558,2.17145150
1.06553277,2.93343783,0.66297277,0.00000000,0.07433428,0.09474487,0.07134039,0.19855255,0.36957797,2.10516338
1.07153577,2.84239542,0.63048852,0.00000000,0.07261414,0.09516497,0.06890743,0.19286470,0.35412991,2.04335089
1.07753877,2.76015928,0.60185465,0.00000000,0.07077006,0.09600254,0.06656059,0.18805256,0.33988459,1.98685537
1.08354177,2.68773744,0.57726497,0.00000000,0.06882491,0.09724247,0.06431605,0.18419236,0.32700177,1.93643179
1.08954477,2.62594444,0.55682466,0.00000000,0.06680044,0.09885857,0.06218556,0.18134293,0.31561498,1.89272576
1.09554777,2.57537693,0.54055156,0.00000000,0.06471683,0.10081424,0.06017650,0.17954366,0.30582880,1.85625141
1.10155078,2.53639232,0.52837874,0.00000000,0.06259232,0.10306330,0.05829193,0.17881274,0.29771639,1.82737079
1.10755378,2.50909127,0.52015836,0.00000000,0.06044294,0.10555099,0.05653084,0.17914569,0.29131735,1.80627594
1.11355678,2.49330512,0.51566660,0.00000000,0.05828232,0.10821529,0.05488846,0.18051435,0.28663590,1.79297442
1.11955978,2.48858916,0.51460967,0.00000000,0.05612170,0.11098824,0.05335663,0.18286635,0.28363966,1.78727923
1.12556278,2.49422251,0.51663071,0.00000000,0.05396992,0.11379756,0.05192428,0.18612510,0.28225913,1.78880390
1.13156578,2.50921538,0.52131770,0.00000000,0.05183366,0.11656824,0.05057794,0.19019058,0.28238788,1.79696335
1.13756878,2.53232423,0.52821223,0.00000000,0.04971761,0.11922431,0.04930234,0.19494062,0.28388377,1.81098101
1.14357179,2.56207493,0.53681923,0.00000000,0.04762479,0.12169056,0.04808099,0.20023303,0.28657111,1.82990236
1.14957479,2.59679391,0.54661744,0.00000000,0.04555688,0.12389430,0.04689680,0.20590840,0.29024397,1.85261500
1.15557779,2.63464686,0.55707067,0.00000000,0.04351460,0.12576707,0.04573269,0.21179353,0.29467053,1.87787469
1.16158079,2.67368413,0.56763974,0.00000000,0.04149800,0.12724625,0.04457218,0.21770545,0.29959848,1.90433702
1.16758379,2.71189178,0.57779467,0.00000000,0.03950688,0.12827653,0.04339993,0.22345603,0.30476139,1.93059365
1.17358679,2.74724661,0.58702721,0.00000000,0.03754103,0.12881126,0.04220223,0.22885680,0.30988580,1.95521211
1.17958979,2.77777370,0.59486304,0.00000000,0.03560049,0.12881354,0.04096741,0.23372411,0.31469897,1.97677779
1.18559280,2.80160421,0.60087366,0.00000000,0.03368576,0.12825714,0.03968616,0.23788424,0.31893685,1.99393662
1.19159580,2.81703156,0.60468726,0.00000000,0.03179796,0.12712716,0.03835178,0.24117840,0.32235214,2.00543685
1.19759880,2.82256375,0.60599843,0.00000000,0.02993890,0.12542037,0.03696033,0.24346733,0.32472199,2.01016837
1.20360180,2.81696983,0.60457628,0.00000000,0.02811110,0.12314534,0.03551067,0.24463548,0.32585515,2.00719793
1.20960480,2.79931871,0.60027056,0.00000000,0.02631777,0.12032224,0.03400442,0.24459442,0.32559820,1.99579895
1.21560780,2.76900862,0.59301568,0.00000000,0.02456278,0.11698245,0.03244584,0.24328543,0.32384063,1.97547462
1.22161081,2.72578619,0.58283230,0.00000000,0.02285050,0.11316781,0.03084165,0.24068123,0.32051853,1.94597343
1.22761381,2.66975434,0.56982655,0.00000000,0.02118573,0.10892969,0.02920076,0.23678662,0.31561677,1.90729647
1.23361681,2.60136861,0.55418672,0.00000000,0.01957356,0.10432790,0.02753396,0.23163817,0.30916952,1.85969639
1.23961981,2.52142239,0.53617773,0.00000000,0.01801918,0.09942932,0.02585357,0.22530293,0.30125924,1.80366792
