energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.55677839,2.07380303,0.00000820,0.74719825,0.22247864,0.32946126,0.01249437,0.30316005,1.07953442,0.74875173
-3.55077539,1.99613206,0.00000760,0.72159923,0.21822982,0.31163673,0.01213787,0.28516848,1.04150005,0.72501782
-3.54477239,1.91627159,0.00000703,0.69471494,0.21374781,0.29401909,0.01174944,0.26794599,1.00146634,0.70004326
-3.53876938,1.83504650,0.00000648,0.66686141,0.20905125,0.27677745,0.01133376,0.25160521,0.95990812,0.67409606
-3.53276638,1.75325636,0.00000596,0.63834676,0.20416586,0.26006799,0.01089600,0.23624569,0.91728825,0.64743954
-3.52676338,1.67167082,0.00000545,0.60946887,0.19912554,0.24403285,0.01044171,0.22195434,0.87405279,0.62033141
-3.52076038,1.59102737,0.00000496,0.58051388,0.19397341,0.22879959,0.00997670,0.20880635,0.83062767,0.59302364
-3.51475738,1.51203047,0.00000450,0.55175532,0.18876232,0.21448123,0.00950688,0.19686635,0.78741641,0.56576259
-3.50875438,1.43535147,0.00000405,0.52345365,0.18355505,0.20117661,0.00903823,0.18618972,0.74479872,0.53878914
-3.50275138,1.36162830,0.00000363,0.49585584,0.17842386,0.18897097,0.00857664,0.17682379,0.70312969,0.51233863
-3.49674837,1.29146440,0.00000324,0.46919492,0.17344943,0.17793653,0.00812781,0.16880870,0.66273910,0.48664023
-3.49074537,1.22542619,0.00000287,0.44368908,0.16871919,0.16813301,0.00769717,0.16217792,0.62393071,0.46191572
-3.48474237,1.16403871,0.00000253,0.41954043,0.16432495,0.15960793,0.00728980,0.15695811,0.58698126,0.43837741
-3.47873937,1.10777924,0.00000223,0.39693316,0.16036006,0.15239663,0.00691028,0.15316844,0.55213902,0.41622524
-3.47273637,1.05706909,0.00000195,0.37603117,0.15691599,0.14652195,0.00656267,0.15081938,0.51962184,0.39564324
-3.46673337,1.01226369,0.00000169,0.35697533,0.15407866,0.14199364,0.00625038,0.14991083,0.48961477,0.37679526
-3.46073037,0.97364176,0.00000147,0.33988035,0.15192459,0.13880752,0.00597611,0.15042995,0.46226739,0.35982042
-3.45472736,0.94139402,0.00000128,0.32483166,0.15051707,0.13694453,0.00574180,0.15234874,0.43769097,0.34482843
-3.44872436,0.91561254,0.00000111,0.31188243,0.14990260,0.13636970,0.00554854,0.15562156,0.41595583,0.33189516
-3.44272136,0.89628153,0.00000096,0.30105101,0.15010775,0.13703134,0.00539656,0.16018282,0.39708917,0.32105872
-3.43671836,0.88327052,0.00000084,0.29231924,0.15113673,0.13886044,0.00528519,0.16594515,0.38107370,0.31231650
-3.43071536,0.87633082,0.00000073,0.28563158,0.15296970,0.14177059,0.00521289,0.17279816,0.36784735,0.30562335
-3.42471236,0.87509604,0.00000065,0.28089558,0.15556207,0.14565845,0.00517728,0.18060805,0.35730438,0.30089119
-3.41870935,0.87908712,0.00000058,0.27798374,0.15884489,0.15040491,0.00517517,0.18921824,0.34929802,0.29799029
-3.41270635,0.88772233,0.00000052,0.27673682,0.16272628,0.15587702,0.00520266,0.19845105,0.34364487,0.29675217
-3.40670335,0.90033218,0.00000048,0.27696863,0.16709399,0.16193073,0.00525527,0.20811053,0.34013097,0.29697429
-3.40070035,0.91617903,0.00000045,0.27847230,0.17181899,0.16841435,0.00532807,0.21798639,0.33851961,0.29842631
-3.39469735,0.93448092,0.00000043,0.28102779,0.17675997,0.17517277,0.00541580,0.22785893,0.33856048,0.30085781
-3.38869435,0.95443874,0.00000041,0.28441039,0.18176856,0.18205209,0.00551311,0.23750481,0.34000015,0.30400711
-3.38269135,0.97526574,0.00000040,0.28839995,0.18669508,0.18890477,0.00561471,0.24670341,0.34259325,0.30761094
-3.37668834,0.99621818,0.00000040,0.29279036,0.19139467,0.19559486,0.00571557,0.25524349,0.34611405,0.31141451
-3.37068534,1.01662563,0.00000039,0.29739903,0.19573329,0.20200310,0.00581111,0.26292989,0.35036789,0.31518147
-3.36468234,1.03591966,0.00000039,0.30207569,0.19959359,0.20803173,0.00589735,0.26958991,0.35520192,0.31870340
-3.35867934,1.05365930,0.00000040,0.30671028,0.20288024,0.21360870,0.00597113,0.27507902,0.36051457,0.32180838
-3.35267634,1.06955219,0.00000040,0.31123940,0.20552447,0.21869097,0.00603019,0.27928567,0.36626334,0.32436805
-3.34667334,1.08347004,0.00000040,0.31565098,0.20748765,0.22326682,0.00607328,0.28213479,0.37247030,0.32630310
-3.34067034,1.09545757,0.00000041,0.31998689,0.20876373,0.22735694,0.00610025,0.28359004,0.37922510,0.32758659
-3.33466733,1.10573436,0.00000041,0.32434324,0.20938045,0.23101416,0.00611201,0.28365437,0.38668494,0.32824514
-3.32866433,1.11468911,0.00000041,0.32886824,0.20939918,0.23432191,0.00611060,0.28236910,0.39507162,0.32835774
-3.32266133,1.12286655,0.00000042,0.33375766,0.20891347,0.23739128,0.00609903,0.27981141,0.40466536,0.32805236
-3.31665833,1.13094719,0.00000042,0.33924794,0.20804639,0.24035691,0.00608124,0.27609041,0.41579561,0.32750022
-3.31065533,1.13972077,0.00000043,0.34560716,0.20694665,0.24337175,0.00606191,0.27134198,0.42882908,0.32690829
-3.30465233,1.15005432,0.00000044,0.35312416,0.20578382,0.24660101,0.00604633,0.26572265,0.44415524,0.32651002
-3.29864932,1.16285609,0.00000045,0.36209621,0.20474273,0.25021556,0.00604012,0.25940280,0.46216986,0.32655486
-3.29264632,1.17903698,0.00000046,0.37281569,0.20401741,0.25438489,0.00604910,0.25255956,0.48325699,0.32729698
-3.28664332,1.19947073,0.00000048,0.38555628,0.20380459,0.25927022,0.00607895,0.24536973,0.50777027,0.32898364
-3.28064032,1.22495479,0.00000050,0.40055917,0.20429731,0.26501785,0.00613505,0.23800306,0.53601402,0.33184379
-3.27463732,1.25617336,0.00000052,0.41801993,0.20567854,0.27175306,0.00622222,0.23061615,0.56822501,0.33607721
-3.26863432,1.29366406,0.00000056,0.43807648,0.20811537,0.27957496,0.00634448,0.22334740,0.60455555,0.34184484
-3.26263132,1.33778967,0.00000060,0.46079867,0.21175366,0.28855230,0.00650490,0.21631294,0.64505865,0.34926059
-3.25662831,1.38871599,0.00000065,0.48618002,0.21671353,0.29872062,0.00670539,0.20960395,0.68967592,0.35838494
-3.25062531,1.44639688,0.00000072,0.51413185,0.22308569,0.31008072,0.00694660,0.20328519,0.73822873,0.36922064
-3.24462231,1.51056682,0.00000080,0.54448015,0.23092880,0.32259844,0.00722785,0.19739488,0.79041318,0.38171067
-3.23861931,1.58074157,0.00000091,0.57696539,0.24026787,0.33620604,0.00754704,0.19194584,0.84579911,0.39573843
-3.23261631,1.65622675,0.00000104,0.61124532,0.25109372,0.35080476,0.00790070,0.18692763,0.90383355,0.41113029
-3.22661331,1.73613418,0.00000120,0.64690073,0.26336358,0.36626874,0.00828404,0.18230962,0.96384841,0.42766023
-3.22061031,1.81940533,0.00000141,0.68344402,0.27700276,0.38245002,0.00869105,0.17804477,1.02507256,0.44505648
-3.21460730,1.90484108,0.00000167,0.72033030,0.29190731,0.39918446,0.00911464,0.17407377,1.08664778,0.46300980
-3.20860430,1.99113694,0.00000199,0.75697082,0.30794774,0.41629850,0.00954684,0.17032948,1.14764844,0.48118317
-3.20260130,2.07692221,0.00000239,0.79274804,0.32497358,0.43361632,0.00997902,0.16674124,1.20710402,0.49922238
-3.19659830,2.16080207,0.00000289,0.82703214,0.34281873,0.45096745,0.01040212,0.16323900,1.26402401,0.51676725
-3.19059530,2.24140106,0.00000351,0.85919810,0.36130750,0.46819433,0.01080696,0.15975706,1.31742428,0.53346297
-3.18459230,2.31740644,0.00000428,0.88864311,0.38026117,0.48515983,0.01118446,0.15623724,1.36635403,0.54897120
-3.17858929,2.38761008,0.00000522,0.91480337,0.39950489,0.50175432,0.01152600,0.15263136,1.40992242,0.56298048
-3.17258629,2.45094748,0.00000638,0.93717001,0.41887477,0.51790215,0.01182359,0.14890315,1.44732391,0.57521566
-3.16658329,2.50653255,0.00000779,0.95530334,0.43822484,0.53356739,0.01207021,0.14502936,1.47786143,0.58544600
-3.16058029,2.55368700,0.00000949,0.96884509,0.45743379,0.54875843,0.01225995,0.14100022,1.50096650,0.59349167
-3.15457729,2.59196345,0.00001155,0.97752824,0.47641109,0.56353150,0.01238828,0.13681927,1.51621561,0.59922849
-3.14857429,2.62116125,0.00001402,0.98118391,0.49510235,0.57799267,0.01245210,0.13250267,1.52334219,0.60259077
-3.14257129,2.64133464,0.00001696,0.97974545,0.51349350,0.59229845,0.01244991,0.12807803,1.52224381,0.60357223
-3.13656828,2.65279272,0.00002044,0.97324925,0.53161375,0.60665456,0.01238179,0.12358285,1.51298431,0.60222497
-3.13056528,2.65609134,0.00002454,0.96183256,0.54953689,0.62131303,0.01224940,0.11906276,1.49579079,0.59865665
-3.12456228,2.65201693,0.00002932,0.94572831,0.56738084,0.63656740,0.01205593,0.11456957,1.47104565,0.59302597
-3.11855928,2.64156276,0.00003486,0.92525721,0.58530529,0.65274601,0.01180597,0.11015924,1.43927396,0.58553667
-3.11255628,2.62589832,0.00004125,0.90081744,0.60350740,0.67020352,0.01150531,0.10588989,1.40112672,0.57643036
-3.10655328,2.60633270,0.00004856,0.87287235,0.62221537,0.68931063,0.01116079,0.10181980,1.35736069,0.56597830
-3.10055028,2.58427309,0.00005686,0.84193666,0.64168021,0.71044223,0.01078003,0.09800562,1.30881543,0.55447268
-3.09454727,2.56117955,0.00006621,0.80856160,0.66216567,0.73396418,0.01037118,0.09450067,1.25638867,0.54221744
-3.08854427,2.53851772,0.00007667,0.77331961,0.68393664,0.76021908,0.00994266,0.09135343,1.20101068,0.52951908
-3.08254127,2.51771063,0.00008828,0.73678907,0.70724648,0.78951137,0.00950290,0.08860619,1.14361875,0.51667778
-3.07653827,2.50009134,0.00010107,0.69953952,0.73232347,0.82209226,0.00906007,0.08629400,1.08513249,0.50397893
-3.07053527,2.48685802,0.00011505,0.66211795,0.75935716,0.85814504,0.00862184,0.08444369,1.02643093,0.49168550
-3.06453227,2.47903273,0.00013020,0.62503633,0.78848495,0.89777124,0.00819519,0.08307313,0.96833202,0.48003132
-3.05852926,2.47742558,0.00014650,0.58876097,0.81977966,0.94097843,0.00778625,0.08219081,0.91157506,0.46921549
-3.05252626,2.48260536,0.00016388,0.55370370,0.85323857,0.98767015,0.00740010,0.08179543,0.85680671,0.45939799
-3.04652326,2.49487786,0.00018227,0.52021519,0.88877466,1.03763860,0.00704076,0.08187585,0.80457059,0.45069664
-3.04052026,2.51427279,0.00020157,0.48858043,0.92621049,1.09056072,0.00671108,0.08241119,0.75530073,0.44318544
-3.03451726,2.54053978,0.00022165,0.45901634,0.96527528,1.14599797,0.00641278,0.08337118,0.70931890,0.43689424
-3.02851426,2.57315407,0.00024239,0.43167151,1.00560547,1.20340040,0.00614648,0.08471668,0.66683550,0.43180981
-3.02251126,2.61133163,0.00026362,0.40662787,1.04674918,1.26211491,0.00591174,0.08640052,0.62795386,0.42787814
-3.01650825,2.65405359,0.00028519,0.38390415,1.08817439,1.32139797,0.00570721,0.08836844,0.59267750,0.42500800
-3.01050525,2.70009930,0.00030694,0.36346090,1.12928100,1.38043248,0.00553076,0.09056037,0.56091987,0.42307552
-3.00450225,2.74808692,0.00032871,0.34520677,1.16941636,1.43834843,0.00537963,0.09291181,0.53251616,0.42192972
-2.99849925,2.79652020,0.00035035,0.32900588,1.20789381,1.49424664,0.00525057,0.09535545,0.50723648,0.42139883
-2.99249625,2.84383996,0.00037172,0.31468591,1.24401364,1.54722498,0.00514004,0.09782287,0.48480003,0.42129704
-2.98649325,2.88847815,0.00039273,0.30204664,1.27708569,1.59640585,0.00504439,0.10024639,0.46488948,0.42143174
-2.98049025,2.92891261,0.00041327,0.29086869,1.30645258,1.64096403,0.00495997,0.10256087,0.44716537,0.42161069
-2.97448724,2.96372029,0.00043331,0.28092217,1.33151274,1.68015352,0.00488332,0.10470555,0.43127974,0.42164913
-2.96848424,2.99162675,0.00045283,0.27197503,1.35174204,1.71333232,0.00481127,0.10662574,0.41688878,0.42137640
-2.96248124,3.01154998,0.00047182,0.26380075,1.36671319,1.73998389,0.00474102,0.10827440,0.40366405,0.42064200
-2.95647824,3.02263653,0.00049034,0.25618536,1.37611190,1.75973436,0.00467027,0.10961341,0.39130204,0.41932063
-2.95047524,3.02428862,0.00050844,0.24893346,1.37974894,1.77236449,0.00459720,0.11061461,0.37953192,0.41731622
-2.94447224,3.01618090,0.00052623,0.24187316,1.37756771,1.77781588,0.00452052,0.11126046,0.36812119,0.41456473
-2.93846923,2.99826639,0.00054379,0.23485982,1.36964667,1.77619115,0.00443947,0.11154435,0.35687940,0.41103548
-2.93246623,2.97077115,0.00056123,0.22777862,1.35619670,1.76774779,0.00435375,0.11147050,0.34565984,0.40673112
-2.92646323,2.93417847,0.00057866,0.22054576,1.33755334,1.75288637,0.00426353,0.11105343,0.33435937,0.40168623
-2.92046023,2.88920300,0.00059614,0.21310850,1.31416431,1.73213333,0.00416930,0.11031712,0.32291659,0.39596449
-2.91445723,2.83675664,0.00061375,0.20544400,1.28657303,1.70611942,0.00407187,0.10929379,0.31130842,0.38965464
-2.90845423,2.77790753,0.00063150,0.19755716,1.25539866,1.67555490,0.00397224,0.10802236,0.29954563,0.38286555
-2.90245123,2.71383457,0.00064938,0.18947743,1.22131385,1.64120254,0.00387153,0.10654678,0.28766735,0.37572037
-2.89644822,2.64577946,0.00066733,0.18125502,1.18502118,1.60384999,0.00377088,0.10491413,0.27573506,0.36835029
-2.89044522,2.57499865,0.00068525,0.17295645,1.14722920,1.56428267,0.00367140,0.10317271,0.26382629,0.36088816
-2.88444222,2.50271753,0.00070299,0.16465983,1.10862944,1.52325852,0.00357408,0.10137014,0.25202838,0.35346217
-2.87843922,2.43008871,0.00072036,0.15645001,1.06987509,1.48148575,0.00347976,0.09955162,0.24043247,0.34619005
-2.87243622,2.35815633,0.00073714,0.14841376,1.03156234,1.43960439,0.00338907,0.09775830,0.22912813,0.33917399
-2.86643322,2.28782762,0.00075308,0.14063528,0.99421506,1.39817241,0.00330244,0.09602596,0.21819869,0.33249654
-2.86043022,2.21985276,0.00076791,0.13319214,0.95827327,1.35765676,0.00322005,0.09438397,0.20771740,0.32621767
-2.85442721,2.15481331,0.00078138,0.12615182,0.92408573,1.31842936,0.00314187,0.09285460,0.19774466,0.32037308
-2.84842421,2.09311938,0.00079325,0.11956891,0.89190660,1.28076799,0.00306769,0.09145266,0.18832609,0.31497388
-2.84242121,2.03501489,0.00080330,0.11348314,0.86189612,1.24486150,0.00299711,0.09018547,0.17949175,0.31000754
-2.83641821,1.98059021,0.00081134,0.10791816,0.83412497,1.21081883,0.00292962,0.08905322,0.17125608,0.30544008
-2.83041521,1.92980085,0.00081727,0.10288119,0.80858171,1.17868097,0.00286461,0.08804953,0.16361876,0.30121931
-2.82441221,1.88249084,0.00082102,0.09836335,0.78518287,1.14843501,0.00280145,0.08716232,0.15656620,0.29727893
-2.81840920,1.83841933,0.00082259,0.09434075,0.76378489,1.12002923,0.00273947,0.08637486,0.15007346,0.29354330
-2.81240620,1.79728859,0.00082208,0.09077620,0.74419721,1.09338859,0.00267810,0.08566691,0.14410665,0.28993249
-2.80640320,1.75877216,0.00081963,0.08762132,0.72619590,1.06842939,0.00261680,0.08501593,0.13862538,0.28636744
-2.80040020,1.72254143,0.00081546,0.08481905,0.70953705,1.04507273,0.00255513,0.08439835,0.13358528,0.28277497
-2.79439720,1.68828966,0.00080984,0.08230643,0.69396946,1.02325594,0.00249281,0.08379069,0.12894047,0.27909230
-2.78839420,1.65575235,0.00080312,0.08001739,0.67924608,1.00294170,0.00242964,0.08317067,0.12464572,0.27527091
-2.78239120,1.62472326,0.00079564,0.07788550,0.66513377,0.98412447,0.00236557,0.08251808,0.12065833,0.27127957
-2.77638819,1.59506562,0.00078781,0.07584662,0.65142130,0.96683430,0.00230067,0.08181551,0.11693964,0.26710639
-2.77038519,1.56671855,0.00078001,0.07384121,0.63792526,0.95113792,0.00223513,0.08104897,0.11345615,0.26275981
-2.76438219,1.53969856,0.00077264,0.07181632,0.62449396,0.93713739,0.00216920,0.08020813,0.11018017,0.25826852
-2.75837919,1.51409659,0.00076605,0.06972718,0.61100947,0.92496663,0.00210324,0.07928655,0.10709010,0.25368027
-2.75237619,1.49007117,0.00076058,0.06753833,0.59738771,0.91478611,0.00203762,0.07828158,0.10417034,0.24905981
-2.74637319,1.46783815,0.00075650,0.06522427,0.58357720,0.90677615,0.00197274,0.07719422,0.10141086,0.24448585
-2.74037019,1.44765790,0.00075405,0.06276967,0.56955633,0.90112923,0.00190901,0.07602870,0.09880652,0.24004740
-2.73436718,1.42982075,0.00075338,0.06016916,0.55532978,0.89804176,0.00184679,0.07479213,0.09635615,0.23583957
-2.72836418,1.41463138,0.00075459,0.05742675,0.54092426,0.89770567,0.00178642,0.07349389,0.09406155,0.23195911
-2.72236118,1.40239298,0.00075771,0.05455486,0.52638384,0.90030011,0.00172819,0.07214514,0.09192640,0.22849976
-2.71635818,1.39339190,0.00076271,0.05157319,0.51176524,0.90598368,0.00167232,0.07075820,0.08995514,0.22554789
-2.71035518,1.38788347,0.00076948,0.04850732,0.49713322,0.91488731,0.00161895,0.06934602,0.08815198,0.22317835
-2.70435218,1.38607942,0.00077788,0.04538729,0.48255638,0.92710822,0.00156819,0.06792165,0.08651992,0.22145094
-2.69834917,1.38813757,0.00078768,0.04224613,0.46810344,0.94270483,0.00152006,0.06649774,0.08505999,0.22040765
-2.69234617,1.39415403,0.00079865,0.03911838,0.45384016,0.96169310,0.00147455,0.06508621,0.08377067,0.22007064
-2.68634317,1.40415816,0.00081051,0.03603880,0.43982693,0.98404420,0.00143159,0.06369787,0.08264747,0.22044135
-2.68034017,1.41811070,0.00082293,0.03304119,0.42611710,1.00968373,0.00139112,0.06234221,0.08168275,0.22150054
-2.67433717,1.43590479,0.00083560,0.03015740,0.41275597,1.03849250,0.00135303,0.06102723,0.08086581,0.22320944
-2.66833417,1.45737023,0.00084816,0.02741658,0.39978054,1.07030884,0.00131724,0.05975941,0.08018315,0.22551196
-2.66233117,1.48228053,0.00086028,0.02484460,0.38721978,1.10493266,0.00128368,0.05854369,0.07961892,0.22833779
-2.65632816,1.51036263,0.00087161,0.02246382,0.37509543,1.14213082,0.00125231,0.05738354,0.07915565,0.23160638
-2.65032516,1.54130889,0.00088181,0.02029288,0.36342328,1.18164401,0.00122315,0.05628115,0.07877500,0.23523156
-2.64432216,1.57479082,0.00089056,0.01834689,0.35221475,1.22319471,0.00119626,0.05523762,0.07845876,0.23912662
-2.63831916,1.61047391,0.00089757,0.01663757,0.34147861,1.26649598,0.00117179,0.05425319,0.07818981,0.24320950
-2.63231616,1.64803289,0.00090255,0.01517365,0.33122293,1.31126071,0.00114994,0.05332754,0.07795320,0.24740805
-2.62631316,1.68716655,0.00090527,0.01396126,0.32145685,1.35721086,0.00113102,0.05246010,0.07773710,0.25166477
-2.62031016,1.72761133,0.00090553,0.01300443,0.31219235,1.40408620,0.00111541,0.05165033,0.07753372,0.25594099
-2.61430715,1.76915285,0.00090318,0.01230548,0.30344571,1.45165194,0.00110359,0.05089803,0.07734008,0.26022017
-2.60830415,1.81163454,0.00089813,0.01186545,0.29523861,1.49970492,0.00109612,0.05020358,0.07715859,0.26450997
-2.60230115,1.85496262,0.00089034,0.01168440,0.28759889,1.54807763,0.00109362,0.04956819,0.07699730,0.26884304
-2.59629815,1.89910712,0.00087984,0.01176167,0.28056068,1.59663991,0.00109682,0.04899404,0.07687004,0.27327633
-2.59029515,1.94409825,0.00086672,0.01209591,0.27416410,1.64529791,0.00110648,0.04848437,0.07679606,0.27788889
-2.58429215,1.99001831,0.00085115,0.01268514,0.26845433,1.69399026,0.00112340,0.04804344,0.07679948,0.28277814
-2.57828914,2.03698918,0.00083336,0.01352653,0.26348006,1.74268150,0.00114840,0.04767653,0.07690840,0.28805474
-2.57228614,2.08515575,0.00081365,0.01461615,0.25929150,1.79135305,0.00118230,0.04738967,0.07715367,0.29383622
-2.56628314,2.13466617,0.00079238,0.01594860,0.25593781,1.83999205,0.00122586,0.04718943,0.07756747,0.30023973
-2.56028014,2.18564975,0.00076996,0.01751657,0.25346415,1.88857882,0.00127979,0.04708253,0.07818164,0.30737404
-2.55427714,2.23819371,0.00074683,0.01931038,0.25190853,1.93707345,0.00134465,0.04707549,0.07902588,0.31533139
-2.54827414,2.29232002,0.00072348,0.02131743,0.25129846,1.98540249,0.00142089,0.04717408,0.08012593,0.32417950
-2.54227114,2.34796380,0.00070038,0.02352181,0.25164768,2.03344655,0.00150872,0.04738291,0.08150177,0.33395423
-2.53626813,2.40495457,0.00067802,0.02590389,0.25295311,2.08102958,0.00160816,0.04770491,0.08316590,0.34465326
-2.53026513,2.46300157,0.00065687,0.02844005,0.25519218,2.12791065,0.00171895,0.04814087,0.08512194,0.35623127
-2.52426213,2.52168442,0.00063734,0.03110259,0.25832076,2.17377896,0.00184054,0.04868905,0.08736342,0.36859694
-2.51825913,2.58044978,0.00061981,0.03385978,0.26227182,2.21825236,0.00197205,0.04934484,0.08987301,0.38161205
-2.51225613,2.63861482,0.00060457,0.03667611,0.26695495,2.26087998,0.00211231,0.05010053,0.09262221,0.39509276
-2.50625313,2.69537753,0.00059185,0.03951281,0.27225685,2.30114886,0.00225979,0.05094524,0.09557145,0.40881331
-2.50025013,2.74983396,0.00058178,0.04232846,0.27804289,2.33849466,0.00241268,0.05186490,0.09867072,0.42251191
-2.49424712,2.80100186,0.00057441,0.04507996,0.28415960,2.37231599,0.00256884,0.05284245,0.10186072,0.43589882
-2.48824412,2.84785000,0.00056967,0.04772349,0.29043830,2.40199207,0.00272593,0.05385813,0.10507444,0.44866611
-2.48224112,2.88933203,0.00056741,0.05021580,0.29669956,2.42690289,0.00288138,0.05488993,0.10823915,0.46049890
-2.47623812,2.92442370,0.00056741,0.05251544,0.30275845,2.44645137,0.00303250,0.05591418,0.11127878,0.47108760
-2.47023512,2.95216180,0.00056934,0.05458410,0.30843047,2.46008632,0.00317652,0.05690618,0.11411649,0.48014041
-2.46423212,2.97168340,0.00057284,0.05638798,0.31353775,2.46732569,0.00331071,0.05784102,0.11667746,0.48739578
-2.45822911,2.98226358,0.00057749,0.05789896,0.31791552,2.46777889,0.00343244,0.05869437,0.11889164,0.49263410
-2.45222611,2.98335013,0.00058283,0.05909580,0.32141840,2.46116738,0.00353926,0.05944331,0.12069650,0.49568805
-2.44622311,2.97459376,0.00058840,0.05996498,0.32392637,2.44734276,0.00362899,0.06006726,0.12203958,0.49645130
-2.44022011,2.95587233,0.00059375,0.06050150,0.32535007,2.42630143,0.00369981,0.06054873,0.12288066,0.49488493
-2.43421711,2.92730818,0.00059846,0.06070921,0.32563523,2.39819525,0.00375032,0.06087414,0.12319366,0.49102142
-2.42821411,2.88927757,0.00060217,0.06060100,0.32476609,2.36333766,0.00377959,0.06103443,0.12296799,0.48496598
-2.42221111,2.84241168,0.00060456,0.06019860,0.32276752,2.32220480,0.00378721,0.06102567,0.12220940,0.47689515
-2.41620810,2.78758909,0.00060541,0.05953212,0.31970577,2.27543141,0.00377329,0.06084941,0.12094028,0.46705270
-2.41020510,2.72591958,0.00060457,0.05863921,0.31568782,2.22380152,0.00373853,0.06051294,0.11919936,0.45574303
-2.40420210,2.65871995,0.00060200,0.05756407,0.31085930,2.16823388,0.00368414,0.06002935,0.11704085,0.44332241
-2.39819910,2.58748236,0.00059774,0.05635614,0.30540094,2.10976268,0.00361183,0.05941735,0.11453303,0.43018828
-2.39219610,2.51383628,0.00059195,0.05506864,0.29952385,2.04951385,0.00352380,0.05870095,0.11175636,0.41676718
-2.38619310,2.43950527,0.00058484,0.05375696,0.29346355,1.98867764,0.00342263,0.05790894,0.10880118,0.40350169
-2.38019010,2.36626000,0.00057675,0.05247696,0.28747314,1.92847844,0.00331122,0.05707412,0.10576502,0.39083693
-2.37418709,2.29586914,0.00056804,0.05128331,0.28181570,1.87014265,0.00319275,0.05623248,0.10274971,0.37920695
-2.36818409,2.23004960,0.00055914,0.05022779,0.27675634,1.81486579,0.00307053,0.05542210,0.09985829,0.36902169
-2.36218109,2.17041796,0.00055053,0.04935768,0.27255399,1.76377983,0.00294794,0.05468203,0.09719186,0.36065473
-2.35617809,2.11844467,0.00054268,0.04871437,0.26945334,1.71792217,0.00282832,0.05405112,0.09484655,0.35443222
-2.35017509,2.07541243,0.00053607,0.04833204,0.26767721,1.67820713,0.00271493,0.05356669,0.09291048,0.35062336
-2.34417209,2.04238039,0.00053115,0.04823662,0.26741950,1.64540117,0.00261080,0.05326339,0.09146114,0.34943258
-2.33816908,2.02015512,0.00052833,0.04844497,0.26883913,1.62010285,0.00251870,0.05317198,0.09056290,0.35099361
-2.33216608,2.00926951,0.00052797,0.04896434,0.27205499,1.60272815,0.00244106,0.05331832,0.09026503,0.35536555
-2.32616308,2.00997020,0.00053035,0.04979210,0.27714223,1.59350189,0.00237993,0.05372246,0.09060014,0.36253104
-2.32016008,2.02221404,0.00053568,0.05091575,0.28412994,1.59245560,0.00233693,0.05439799,0.09158305,0.37239643
-2.31415708,2.04567359,0.00054407,0.05231324,0.29300030,1.59943183,0.00231323,0.05535153,0.09321033,0.38479398
-2.30815408,2.07975164,0.00055554,0.05395355,0.30368929,1.61409495,0.00230954,0.05658263,0.09546023,0.39948610
-2.30215108,2.12360403,0.00057002,0.05579756,0.31608887,1.63594781,0.00232609,0.05808378,0.09829330,0.41617130
-2.29614807,2.17617020,0.00058736,0.05779914,0.33005059,1.66435377,0.00236267,0.05984081,0.10165349,0.43449196
-2.29014507,2.23621020,0.00060732,0.05990647,0.34539051,1.69856310,0.00241862,0.06183350,0.10546976,0.45404353
-2.28414207,2.30234707,0.00062956,0.06206356,0.36189522,1.73774266,0.00249291,0.06403647,0.10965819,0.47438514
-2.27813907,2.37311277,0.00065372,0.06421189,0.37932880,1.78100779,0.00258413,0.06642018,0.11412445,0.49505115
-2.27213607,2.44699637,0.00067937,0.06629218,0.39744035,1.82745478,0.00269058,0.06895223,0.11876667,0.51556367
-2.26613307,2.52249242,0.00070603,0.06824614,0.41597193,1.87619281,0.00281027,0.07159858,0.12347850,0.53544538
-2.26013007,2.59814789,0.00073324,0.07001828,0.43466648,1.92637387,0.00294105,0.07432496,0.12815230,0.55423264
-2.25412706,2.67260589,0.00076049,0.07155762,0.45327542,1.97721946,0.00308062,0.07709814,0.13268243,0.57148829
-2.24812406,2.74464453,0.00078730,0.07281930,0.47156568,2.02804284,0.00322659,0.07988712,0.13696840,0.58681393
-2.24212106,2.81320949,0.00081322,0.07376595,0.48932578,2.07826600,0.00337658,0.08266421,0.14091788,0.59986122
-2.23611806,2.87743918,0.00083783,0.07436890,0.50637077,2.12743067,0.00352823,0.08540585,0.14444942,0.61034183
-2.23011506,2.93668145,0.00086072,0.07460909,0.52254578,2.17520290,0.00367929,0.08809322,0.14749481,0.61803582
-2.22411206,2.99050162,0.00088158,0.07447766,0.53772808,2.22137119,0.00382766,0.09071250,0.15000096,0.62279804
-2.21810905,3.03868139,0.00090011,0.07397627,0.55182759,2.26583850,0.00397140,0.09325495,0.15193127,0.62456238
-2.21210605,3.08120929,0.00091610,0.07311695,0.56478584,2.30860846,0.00410883,0.09571667,0.15326651,0.62334381
-2.20610305,3.11826310,0.00092938,0.07192178,0.57657353,2.34976695,0.00423850,0.09809805,0.15400504,0.61923792
-2.20010005,3.15018542,0.00093985,0.07042212,0.58718690,2.38945990,0.00435923,0.10040312,0.15416254,0.61241823
-2.19409705,3.17745377,0.00094743,0.06865763,0.59664305,2.42786873,0.00447013,0.10263865,0.15377120,0.60313122
