energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,S_s_up,S_p_up
-3.13656828,2.65599005,0.00576145,0.28520361,1.12769796,1.11048958,0.01648434,0.00960605,1.15191959
-3.13056528,2.78985664,0.00529433,0.29742272,1.17805622,1.17027332,0.01681727,0.01059255,1.21212029
-3.12456228,2.92830222,0.00491859,0.30957903,1.22851402,1.23210428,0.01727523,0.01168906,1.27537978
-3.11855928,3.07164219,0.00462464,0.32171421,1.27919709,1.29626162,0.01786881,0.01289273,1.34168644
-3.11255628,3.22026465,0.00440345,0.33388789,1.33028325,1.36305935,0.01861164,0.01419897,1.41103292
-3.10655328,3.37457868,0.00424663,0.34617240,1.38198002,1.43282166,0.01952009,0.01560128,1.48339532
-3.10055028,3.53495428,0.00414649,0.35864638,1.43449850,1.50585421,0.02061282,0.01709112,1.55870988
-3.09454727,3.70165701,0.00409608,0.37138757,1.48802471,1.58241275,0.02191006,0.01865787,1.63684833
-3.08854427,3.87478098,0.00408913,0.38446512,1.54269003,1.66267060,0.02343278,0.02028875,1.71759382
-3.08254127,4.05418407,0.00412000,0.39793185,1.59854248,1.74668686,0.02520167,0.02196895,1.80061867
-3.07653827,4.23942951,0.00418357,0.41181689,1.65552057,1.83437708,0.02723593,0.02368172,1.88546595
-3.07053527,4.42973770,0.00427517,0.42611911,1.71343156,1.92548831,0.02955210,0.02540859,1.97153609
-3.06453227,4.62395183,0.00439042,0.44080179,1.77193570,2.01958013,0.03216271,0.02712968,2.05808002
-3.05852926,4.82052013,0.00452520,0.45578879,1.83053764,2.11601328,0.03507508,0.02882402,2.14419968
-3.05252626,5.01749697,0.00467551,0.47096262,1.88858607,2.21394673,0.03829006,0.03046997,2.22885649
-3.04652326,5.21256366,0.00483743,0.48616451,1.94528204,2.31234409,0.04180101,0.03204570,2.31088788
-3.04052026,5.40306938,0.00500709,0.50119654,1.99969583,2.40998955,0.04559291,0.03352963,2.38903160
-3.03451726,5.58609078,0.00518060,0.51582592,2.05079207,2.50551296,0.04964173,0.03490097,2.46195694
-3.02851426,5.75850852,0.00535411,0.52979113,2.09746188,2.59742342,0.05391409,0.03614015,2.52830173
-3.02251126,5.91709751,0.00552378,0.54280980,2.13856080,2.68415014,0.05836727,0.03722932,2.58671348
-3.01650825,6.05862716,0.00568585,0.55458784,2.17295060,2.76408890,0.06294956,0.03815274,2.63589291
-3.01050525,6.17996734,0.00583670,0.56482967,2.19954294,2.83565237,0.06760101,0.03889712,2.67463789
-3.00450225,6.27819520,0.00597290,0.57324876,2.21734285,2.89732203,0.07225449,0.03945192,2.70188572
-2.99849925,6.35069844,0.00609127,0.57957829,2.22548972,2.94769958,0.07683718,0.03980954,2.71675189
-2.99249625,6.39527023,0.00618897,0.58358133,2.22329386,2.98555580,0.08127232,0.03996548,2.71856342
-2.98649325,6.41019195,0.00626356,0.58506004,2.21026689,3.00987461,0.08548124,0.03991833,2.70688551
-2.98049025,6.39430015,0.00631303,0.58386368,2.18614436,3.01989088,0.08938554,0.03966978,2.68154010
-2.97448724,6.34703533,0.00633588,0.57989482,2.15089981,3.01512031,0.09290937,0.03922448,2.64261577
-2.96848424,6.26847073,0.00633111,0.57311389,2.10474957,2.99538060,0.09598179,0.03858988,2.59046871
-2.96248124,6.15932050,0.00629827,0.56354149,2.04814828,2.96080305,0.09853895,0.03777602,2.52571470
-2.95647824,6.02092749,0.00623741,0.55125883,1.98177560,2.91183474,0.10052613,0.03679520,2.44921287
-2.95047524,5.85523189,0.00614912,0.53640600,1.90651490,2.84923136,0.10189951,0.03566173,2.36204197
-2.94447224,5.66472269,0.00603444,0.51917845,1.82342518,2.77404141,0.10262759,0.03439155,2.26547048
-2.93846923,5.45237450,0.00589484,0.49982173,1.73370764,2.68758287,0.10269218,0.03300191,2.16092180
-2.93246623,5.22157294,0.00573217,0.47862494,1.63866872,2.59141343,0.10208894,0.03151101,2.04993629
-2.92646323,4.97603185,0.00554859,0.45591293,1.53968120,2.48729586,0.10082747,0.02993761,1.93413160
-2.92046023,4.71970580,0.00534649,0.43203789,1.43814515,2.37715983,0.09893092,0.02830074,1.81516284
-2.91445723,4.45670117,0.00512847,0.40737052,1.33545033,2.26306191,0.09643506,0.02661933,1.69468413
-2.90845423,4.19118897,0.00489719,0.38229105,1.23294153,2.14714479,0.09338709,0.02491192,1.57431264
-2.90245123,3.92732184,0.00465541,0.35718062,1.13188785,2.03159731,0.08984397,0.02319634,1.45559634
-2.89644822,3.66915746,0.00440584,0.33241309,1.03345693,1.91861599,0.08587054,0.02148951,1.33998597
-2.89044522,3.42058990,0.00415116,0.30834758,0.93869461,1.81036900,0.08153749,0.01980715,1.22881202
-2.88444222,3.18528987,0.00389392,0.28532191,0.84851029,1.70896295,0.07691912,0.01816364,1.12326667
-2.87843922,2.96665412,0.00363656,0.26364701,0.76366786,1.61641279,0.07209124,0.01657182,1.02439083
-2.87243622,2.76776401,0.00338133,0.24360233,0.68478203,1.53461466,0.06712906,0.01504290,0.93306604
-2.86643322,2.59135256,0.00313031,0.22543231,0.61231933,1.46532173,0.06210524,0.01358640,0.85001067
-2.86043022,2.43977902,0.00288540,0.20934381,0.54660329,1.41012235,0.05708823,0.01221005,0.77577994
-2.85442721,2.31501002,0.00264827,0.19550436,0.48782287,1.37042035,0.05214085,0.01091986,0.71076917
-2.84842421,2.21860594,0.00242044,0.18404129,0.43604340,1.34741691,0.04731910,0.00972013,0.65521948
-2.84242121,2.15171138,0.00220322,0.17504142,0.39121918,1.34209357,0.04267145,0.00861349,0.60922525
-2.83641821,2.11504889,0.00199776,0.16855142,0.35320688,1.35519624,0.03823831,0.00760108,0.57274298
-2.83041521,2.10891509,0.00180507,0.16457848,0.32177931,1.38721999,0.03405188,0.00668259,0.54560062
-2.82441221,2.13317878,0.00162604,0.16309144,0.29663870,1.43839479,0.03013627,0.00585648,0.52750746
-2.81840920,2.18728115,0.00146149,0.16402219,0.27742929,1.50867242,0.02650784,0.00512012,0.51806383
-2.81240620,2.27023830,0.00131217,0.16726732,0.26374887,1.59771527,0.02317581,0.00446996,0.51677089
-2.80640320,2.38064676,0.00117884,0.17269003,0.25515913,1.70488767,0.02014297,0.00390174,0.52304020
-2.80040020,2.51669302,0.00106229,0.18012236,0.25119477,1.82925074,0.01740649,0.00341063,0.53620332
-2.79439720,2.67616823,0.00096340,0.18936768,0.25137152,1.96956176,0.01495888,0.00299146,0.55552153
-2.78839420,2.85648933,0.00088319,0.20020358,0.25519320,2.12427931,0.01278893,0.00263886,0.58019604
-2.78239120,3.05472784,0.00082288,0.21238519,0.26215798,2.29157510,0.01088260,0.00234742,0.60937870
-2.77638819,3.26764741,0.00078391,0.22564896,0.27176421,2.46935357,0.00922397,0.00211185,0.64218369
-2.77038519,3.49175097,0.00076806,0.23971693,0.28351595,2.65527991,0.00779605,0.00192708,0.67770017
-2.76438219,3.72333783,0.00077743,0.25430158,0.29692845,2.84681706,0.00658154,0.00178842,0.71500617
-2.75837919,3.95857072,0.00081454,0.26911112,0.31153380,3.04127165,0.00556351,0.00169159,0.75318347
-2.75237619,4.19355203,0.00088232,0.28385522,0.32688677,3.23584864,0.00472597,0.00163284,0.79133367
-2.74637319,4.42440811,0.00098417,0.29825116,0.34257093,3.42771369,0.00405434,0.00160898,0.82859484
-2.74037019,4.64737963,0.00112395,0.31203013,0.35820504,3.61406214,0.00353584,0.00161743,0.86415868
-2.73436718,4.85891558,0.00130600,0.32494360,0.37344942,3.79219250,0.00315973,0.00165620,0.89728755
-2.72836418,5.05576793,0.00153506,0.33676951,0.38801233,3.95958245,0.00291757,0.00172392,0.92733081
-2.72236118,5.23508362,0.00181626,0.34731812,0.40165595,4.11396462,0.00280322,0.00181979,0.95373991
-2.71635818,5.39449018,0.00215505,0.35643723,0.41420166,4.25339914,0.00281294,0.00194356,0.97608151
-2.71035518,5.53217124,0.00255703,0.36401655,0.42553440,4.37634015,0.00294525,0.00209542,0.99404802
-2.70435218,5.64692840,0.00302788,0.36999097,0.43560568,4.48169287,0.00320083,0.00227595,1.00746506
-2.69834917,5.73822610,0.00357315,0.37434261,0.44443501,4.56885867,0.00358228,0.00248603,1.01629519
-2.69234617,5.80621662,0.00419809,0.37710147,0.45210943,4.63776520,0.00409379,0.00272669,1.02063779
-2.68634317,5.85174310,0.00490742,0.37834447,0.45878100,4.68887969,0.00474080,0.00299900,1.02072463
-2.68034017,5.87631936,0.00570510,0.37819301,0.46466217,4.72320370,0.00552957,0.00330396,1.01691138
-2.67433717,5.88208605,0.00659411,0.37680894,0.47001893,4.74224875,0.00646662,0.00364229,1.00966510
-2.66833417,5.87174387,0.00757617,0.37438910,0.47516193,4.74799268,0.00755826,0.00401435,0.99954806
-2.66233117,5.84846571,0.00865151,0.37115856,0.48043576,4.74281773,0.00880993,0.00441998,0.98719849
-2.65632816,5.81579038,0.00981870,0.36736278,0.48620672,4.72943226,0.01022559,0.00485836,0.97330902
-2.65032516,5.77750180,0.01107438,0.36325905,0.49284951,4.71077857,0.01180712,0.00532792,0.95860351
-2.64432216,5.73749812,0.01241322,0.35910739,0.50073329,4.68993037,0.01355370,0.00582620,0.94381328
-2.63831916,5.69965596,0.01382772,0.35516147,0.51020772,4.66998388,0.01546122,0.00634987,0.92965373
-2.63231616,5.66769528,0.01530829,0.35165970,0.52158965,4.65394691,0.01752181,0.00689461,0.91680219
-2.62631316,5.64505046,0.01684322,0.34881708,0.53515085,4.64463067,0.01972343,0.00745518,0.90587804
-2.62031016,5.63475317,0.01841884,0.34681794,0.55110751,4.64454888,0.02204958,0.00802543,0.89742578
-2.61430715,5.63933169,0.02001973,0.34581010,0.56961199,4.65582847,0.02447921,0.00859840,0.89190181
-2.60830415,5.66073114,0.02162893,0.34590049,0.59074711,4.68013589,0.02698671,0.00916644,0.88966526
-2.60230115,5.70025779,0.02322837,0.34715253,0.61452328,4.71862189,0.02954224,0.00972136,0.89097320
-2.59629815,5.75854928,0.02479921,0.34958522,0.64087875,4.77188735,0.03211206,0.01025464,0.89598028
-2.59029515,5.83557186,0.02632233,0.35317420,0.66968267,4.83997101,0.03465921,0.01075765,0.90474243
-2.58429215,5.93064377,0.02777878,0.35785431,0.70074095,4.92235949,0.03714433,0.01122186,0.91722442
-2.57828914,6.04248295,0.02915028,0.36352383,0.73380450,5.01801847,0.03952657,0.01163911,0.93331046
-2.57228614,6.16927606,0.03041970,0.37004987,0.76857938,5.12544303,0.04176471,0.01200186,0.95281709
-2.56628314,6.30876454,0.03157151,0.37727476,0.80473819,5.24272415,0.04381835,0.01230339,0.97550750
-2.56028014,6.45834284,0.03259219,0.38502307,0.84193210,5.36762766,0.04564911,0.01253806,1.00110629
-2.55427714,6.61516340,0.03347052,0.39310875,0.87980268,5.49768145,0.04722183,0.01270144,1.02931360
-2.54827414,6.77624284,0.03419788,0.40134215,0.91799294,5.63026630,0.04850571,0.01279048,1.05981789
-2.54227114,6.93856388,0.03476836,0.40953657,0.95615696,5.76270585,0.04947534,0.01280362,1.09230637
-2.53626813,7.09916815,0.03517885,0.41751394,0.99396737,5.89235160,0.05011154,0.01274080,1.12647258
-2.53026513,7.25523574,0.03542895,0.42510944,1.03112054,6.01665888,0.05040202,0.01260349,1.16202068
-2.52426213,7.40414841,0.03552091,0.43217501,1.06733911,6.13325112,0.05034176,0.01239459,1.19866640
-2.51825913,7.54353468,0.03545932,0.43858143,1.10237188,6.23997002,0.04993319,0.01211839,1.23613453
-2.51225613,7.67129597,0.03525086,0.44421925,1.13599126,6.33491065,0.04918603,0.01178035,1.27415357
-2.50625313,7.78561475,0.03490398,0.44899852,1.16798861,6.41644123,0.04811697,0.01138696,1.31244801
-2.50025013,7.88494634,0.03442845,0.45284747,1.19816802,6.48320847,0.04674901,0.01094551,1.35072908
-2.49424712,7.96799738,0.03383505,0.45571050,1.22633921,6.53413020,0.04511067,0.01046387,1.38868493
-2.48824412,8.03369454,0.03313511,0.45754559,1.25231021,6.56837759,0.04323497,0.00995022,1.42597125
-2.48224112,8.08114764,0.03234020,0.45832150,1.27588071,6.58534996,0.04115837,0.00941285,1.46220336
-2.47623812,8.10961146,0.03146182,0.45801508,1.29683671,6.58464524,0.03891956,0.00885989,1.49695082
-2.47023512,8.11845026,0.03051108,0.45660882,1.31494708,6.56602929,0.03655829,0.00829914,1.52973529
-2.46423212,8.10710871,0.02949858,0.45408892,1.32996267,6.52940699,0.03411420,0.00773789,1.56003223
-2.45822911,8.07509214,0.02843418,0.45044403,1.34161816,6.47479754,0.03162577,0.00718274,1.58727692
-2.45222611,8.02195786,0.02732703,0.44566477,1.34963684,6.40231599,0.02912935,0.00663951,1.61087479
-2.44622311,7.94731861,0.02618548,0.43974396,1.35373811,6.31216199,0.02665839,0.00611317,1.63021574
-2.44022011,7.85085779,0.02501714,0.43267759,1.35364749,6.20461625,0.02424274,0.00560780,1.64469204
-2.43421711,7.73235510,0.02382896,0.42446638,1.34910854,6.08004439,0.02190827,0.00512657,1.65371894
-2.42821411,7.59172046,0.02262734,0.41511772,1.33989607,5.93890688,0.01967656,0.00467182,1.65675687
-2.42221111,7.42903314,0.02141821,0.40464792,1.32582968,5.78177363,0.01756479,0.00424503,1.65333418
-2.41620810,7.24458267,0.02020718,0.39308445,1.30678699,5.60934108,0.01558583,0.00384700,1.64306905
-2.41020510,7.03890778,0.01899961,0.38046793,1.28271555,5.42244945,0.01374842,0.00347784,1.62568933
-2.40420210,6.81282983,0.01780072,0.36685381,1.25364269,5.22209783,0.01205744,0.00313714,1.60104918
-2.39819910,6.56747756,0.01661564,0.35231341,1.21968254,5.00945502,0.01051439,0.00282406,1.56914143
-2.39219610,6.30430035,0.01544941,0.33693436,1.18103992,4.78586426,0.00911772,0.00253741,1.53010488
-2.38619310,6.02506826,0.01430704,0.32082023,1.13801047,4.55284048,0.00786342,0.00227577,1.48422621
-2.38019010,5.73185797,0.01319339,0.30408938,1.09097714,4.31205941,0.00674542,0.00203756,1.43193603
-2.37418709,5.42702449,0.01211319,0.28687313,1.04040313,4.06533839,0.00575613,0.00182113,1.37379949
-2.36818409,5.11315984,0.01107095,0.26931323,0.98682141,3.81460931,0.00488683,0.00162482,1.31050168
-2.36218109,4.79304036,0.01007084,0.25155885,0.93082162,3.56188495,0.00412814,0.00144701,1.24282871
-2.35617809,4.46956532,0.00911664,0.23376312,0.87303470,3.30922015,0.00347030,0.00128616,1.17164522
-2.35017509,4.14568990,0.00821165,0.21607963,0.81411624,3.05866976,0.00290353,0.00114083,1.09786963
-2.34417209,3.82435595,0.00735860,0.19865872,0.75472921,2.81224559,0.00241826,0.00100973,1.02244812
-2.33816908,3.50842387,0.00655961,0.18164416,0.69552696,2.57187457,0.00200534,0.00089166,0.94632875
-2.33216608,3.20060915,0.00581615,0.16516996,0.63713719,2.33936020,0.00165614,0.00078559,0.87043662
-2.32616308,2.90342635,0.00512901,0.14935784,0.58014759,2.11634929,0.00136272,0.00069061,0.79565139
-2.32016008,2.61914305,0.00449831,0.13431513,0.52509372,1.90430553,0.00111782,0.00060593,0.72278773
-2.31415708,2.34974554,0.00392355,0.12013345,0.47244953,1.70449107,0.00091498,0.00053089,0.65257960
-2.30815408,2.09691747,0.00340362,0.10688793,0.42262065,1.51795675,0.00074847,0.00046495,0.58566862
-2.30215108,1.86203169,0.00293691,0.09463726,0.37594070,1.34554131,0.00061334,0.00040767,0.52259668
-2.29614807,1.64615493,0.00252136,0.08342430,0.33267041,1.18787914,0.00050534,0.00035873,0.46380296
-2.29014507,1.45006453,0.00215459,0.07327728,0.29299938,1.04541597,0.00042097,0.00031792,0.40962474
-2.28414207,1.27427532,0.00183394,0.06421148,0.25705013,0.91843134,0.00035735,0.00028515,0.36030188
-2.27813907,1.11907496,0.00155663,0.05623132,0.22488402,0.80706643,0.00031226,0.00026043,0.31598420
-2.27213607,0.98456524,0.00131982,0.04933264,0.19650856,0.71135568,0.00028407,0.00024392,0.27674110
-2.26613307,0.87070689,0.00112071,0.04350518,0.17188558,0.63126035,0.00027170,0.00023589,0.24257277
-2.26013007,0.77736539,0.00095665,0.03873500,0.15093985,0.56670233,0.00027460,0.00023676,0.21342217
-2.25412706,0.70435519,0.00082517,0.03500681,0.13356749,0.51759622,0.00029270,0.00024712,0.18918712
-2.24812406,0.65148013,0.00072408,0.03230606,0.11964400,0.48387825,0.00032639,0.00026767,0.16973180
-2.24212106,0.61856794,0.00065150,0.03062067,0.10903135,0.46553029,0.00037648,0.00029929,0.15489730
-2.23611806,0.60549709,0.00060591,0.02994242,0.10158393,0.46259771,0.00044416,0.00034298,0.14451051
-2.23011506,0.61221448,0.00058613,0.03026779,0.09715322,0.47520008,0.00053096,0.00039989,0.13839127
-2.22411206,0.63874325,0.00059137,0.03159832,0.09559104,0.50353381,0.00063869,0.00047129,0.13635755
-2.21810905,0.68517987,0.00062118,0.03394041,0.09675134,0.54786629,0.00076938,0.00055850,0.13822845
-2.21210605,0.75168056,0.00067546,0.03730453,0.10049069,0.60852135,0.00092524,0.00066291,0.14382536
-2.20610305,0.83843736,0.00075438,0.04170399,0.10666750,0.68585623,0.00110854,0.00078591,0.15297111
-2.20010005,0.94564449,0.00085835,0.04715310,0.11514022,0.78023052,0.00132152,0.00092883,0.16548765
-2.19409705,1.07345641,0.00098793,0.05366492,0.12576478,0.89196805,0.00156633,0.00109288,0.18119242
-2.18809405,1.22193892,0.00114380,0.06124870,0.13839148,1.02131285,0.00184488,0.00127909,0.19989380
-2.18209105,1.39101551,0.00132662,0.06990698,0.15286166,1.16838086,0.00215872,0.00148822,0.22138605
-2.17608804,1.58041116,0.00153693,0.07963253,0.16900442,1.33310918,0.00250893,0.00172070,0.24544429
-2.17008504,1.78959613,0.00177513,0.09040536,0.18663363,1.51520517,0.00289600,0.00197655,0.27181962
-2.16408204,2.01773269,0.00204127,0.10218971,0.20554560,1.71409762,0.00331974,0.00225528,0.30023515
-2.15807904,2.26362757,0.00233507,0.11493143,0.22551746,1.92889268,0.00377911,0.00255589,0.33038299
-2.15207604,2.52569297,0.00265571,0.12855569,0.24630656,2.15833702,0.00427223,0.00287678,0.36192259
-2.14607304,2.80191907,0.00300186,0.14296532,0.26765096,2.40079084,0.00479628,0.00321571,0.39448076
-2.14007004,3.08986038,0.00337155,0.15803983,0.28927105,2.65421290,0.00534750,0.00356984,0.42765333
-2.13406703,3.38663809,0.00376214,0.17363527,0.31087241,2.91615976,0.00592121,0.00393570,0.46100866
-2.12806403,3.68895996,0.00417033,0.18958493,0.33214968,3.18380064,0.00651193,0.00430923,0.49409289
-2.12206103,3.99315867,0.00459211,0.20570117,0.35279155,3.45394891,0.00711347,0.00468592,0.52643693
-2.11605803,4.29524867,0.00502287,0.22177811,0.37248654,3.72311054,0.00771914,0.00506081,0.55756482
-2.11005503,4.59100094,0.00545740,0.23759532,0.39092948,3.98754890,0.00832199,0.00542869,0.58700348
-2.10405203,4.87603387,0.00589004,0.25292250,0.40782835,4.24336487,0.00891516,0.00578423,0.61429315
-2.09804902,5.14591807,0.00631479,0.26752481,0.42291135,4.48658985,0.00949217,0.00612216,0.63899855
-2.09204602,5.39629158,0.00672546,0.28116895,0.43593381,4.71328921,0.01004736,0.00643745,0.66072007
-2.08604302,5.62298168,0.00711586,0.29362956,0.44668476,4.91967229,0.01057633,0.00672551,0.67910460
-2.08004002,5.82212889,0.00748002,0.30469591,0.45499283,5.10220522,0.01107640,0.00698242,0.69385574
-2.07403702,5.99030811,0.00781234,0.31417841,0.46073134,5.25772195,0.01154708,0.00720509,0.70474285
-2.06803402,6.12464212,0.00810788,0.32191491,0.46382225,5.38352914,0.01199054,0.00739147,0.71160858
-2.06203102,6.22290266,0.00836249,0.32777629,0.46423893,5.47750023,0.01241204,0.00754069,0.71437462
-2.05602801,6.28359445,0.00857308,0.33167126,0.46200762,5.53815473,0.01282038,0.00765322,0.71304549
-2.05002501,6.30601845,0.00873773,0.33355015,0.45720742,5.56471896,0.01322819,0.00773095,0.70770997
-2.04402201,6.29031127,0.00885583,0.33340731,0.44996894,5.55716535,0.01365222,0.00777727,0.69854042
-2.03801901,6.23745862,0.00892824,0.33128228,0.44047155,5.51622833,0.01411351,0.00779704,0.68578963
-2.03201601,6.14928178,0.00895727,0.32725945,0.42893937,5.44339564,0.01463741,0.00779659,0.66978563
-2.02601301,6.02839716,0.00894676,0.32146621,0.41563609,5.34087504,0.01525351,0.00778365,0.65092424
-2.02001001,5.87815032,0.00890198,0.31406981,0.40085881,5.21153766,0.01599540,0.00776715,0.62965996
-2.01400700,5.70252658,0.00882957,0.30527279,0.38493107,5.05883966,0.01690023,0.00775711,0.60649518
-2.00800400,5.50604150,0.00873738,0.29530735,0.36819531,4.88672548,0.01800817,0.00776440,0.58196812
-2.00200100,5.29361526,0.00863431,0.28442871,0.35100492,4.69951589,0.01936162,0.00780044,0.55664002
-1.99599800,5.07043542,0.00853004,0.27290785,0.33371614,4.50178548,0.02100425,0.00787695,0.53108164
-1.98999500,4.84181306,0.00843477,0.26102377,0.31668005,4.29823359,0.02297993,0.00800563,0.50585973
-1.98399200,4.61303728,0.00835897,0.24905560,0.30023478,4.09355372,0.02533142,0.00819781,0.48152365
-1.97798899,4.38923308,0.00831301,0.23727480,0.28469817,3.89230576,0.02809897,0.00846410,0.45859267
-1.97198599,4.17522719,0.00830689,0.22593785,0.27036113,3.69879543,0.03131879,0.00881410,0.43754403
-1.96598299,3.97542624,0.00834992,0.21527938,0.25748165,3.51696467,0.03502152,0.00925600,0.41880239
-1.95997999,3.79371077,0.00845038,0.20550633,0.24627987,3.35029649,0.03923061,0.00979635,0.40273055
-1.95397699,3.63334807,0.00861534,0.19679298,0.23693400,3.20173678,0.04396082,0.01043975,0.38962203
-1.94797399,3.49692610,0.00885035,0.18927716,0.22957747,3.07363514,0.04921680,0.01118863,0.37969541
-1.94197099,3.38630983,0.00915929,0.18305775,0.22429713,2.96770595,0.05499187,0.01204310,0.37309069
-1.93596798,3.30262072,0.00954424,0.17819338,0.22113268,2.88501014,0.06126709,0.01300079,0.36986777
-1.92996498,3.24623916,0.01000542,0.17470246,0.22007725,2.82595754,0.06801063,0.01405690,0.37000695
-1.92396198,3.21682905,0.01054118,0.17256446,0.22107922,2.79032893,0.07517753,0.01520415,0.37341163
-1.91795898,3.21338313,0.01114808,0.17172232,0.22404503,2.77731642,0.08270994,0.01643293,0.37991302
-1.91195598,3.23428684,0.01182105,0.17208599,0.22884317,2.78558004,0.09053782,0.01773152,0.38927667
-1.90595298,3.27739824,0.01255356,0.17353678,0.23530905,2.81331843,0.09858009,0.01908630,0.40121083
-1.89994997,3.34014092,0.01333791,0.17593257,0.24325062,2.85835061,0.10674633,0.02048215,0.41537627
-1.89394697,3.41960652,0.01416557,0.17911349,0.25245480,2.91820593,0.11493886,0.02190278,0.43139729
-1.88794397,3.51266336,0.01502749,0.18290798,0.26269420,2.99021892,0.12305525,0.02333123,0.44887360
-1.88194097,3.61606726,0.01591453,0.18713898,0.27373423,3.07162587,0.13099111,0.02475032,0.46739273
-1.87593797,3.72657091,0.01681782,0.19163001,0.28534022,3.15965959,0.13864303,0.02614313,0.48654253
-1.86993497,3.84102806,0.01772913,0.19621103,0.29728432,3.25163944,0.14591167,0.02749347,0.50592333
-1.86393197,3.95648904,0.01864124,0.20072364,0.30935206,3.34505345,0.15270471,0.02878636,0.52515936
-1.85792896,4.07028454,0.01954825,0.20502580,0.32134820,3.43763004,0.15893964,0.03000842,0.54390910
-1.85192596,4.18009487,0.02044580,0.20899552,0.33310182,3.52739701,0.16454622,0.03114822,0.56187401
-1.84592296,4.28400286,0.02133123,0.21253376,0.34447034,3.61272614,0.16946847,0.03219657,0.57880559
-1.83991996,4.38052876,0.02220369,0.21556618,0.35534248,3.69236235,0.17366613,0.03314667,0.59451029
-1.83391696,4.46864655,0.02306410,0.21804386,0.36563989,3.76543681,0.17711552,0.03399420,0.60885229
-1.82791396,4.54778182,0.02391505,0.21994302,0.37531761,3.83146420,0.17980970,0.03473737,0.62175396
-1.82191096,4.61779206,0.02476064,0.22126362,0.38436320,3.89032507,0.18175798,0.03537672,0.63319420
-1.81590795,4.67893079,0.02560614,0.22202716,0.39279470,3.94223447,0.18298486,0.03591502,0.64320456
-1.80990495,4.73179804,0.02645770,0.22227367,0.40065745,3.98769908,0.18352830,0.03635693,0.65186364
-1.80390195,4.77727962,0.02732195,0.22205811,0.40802005,4.02746494,0.18343758,0.03670871,0.65928981
-1.79789895,4.81647857,0.02820554,0.22144634,0.41496948,4.06245875,0.18277077,0.03697781,0.66563277
-1.79189595,4.85064189,0.02911470,0.22051093,0.42160570,4.09372540,0.18159192,0.03717247,0.67106426
-1.78589295,4.88108620,0.03005486,0.21932693,0.42803593,4.12236471,0.17996829,0.03730132,0.67576848
-1.77988994,4.90912542,0.03103016,0.21796783,0.43436885,4.14947019,0.17796743,0.03737293,0.67993236
-1.77388694,4.93600355,0.03204317,0.21650195,0.44070881,4.17607233,0.17565463,0.03739547,0.68373642
-1.76788394,4.96283519,0.03309454,0.21498927,0.44715052,4.20308861,0.17309056,0.03737633,0.68734625
-1.76188094,4.99055590,0.03418281,0.21347890,0.45377411,4.23128207,0.17032931,0.03732189,0.69090515
-1.75587794,5.01988400,0.03530426,0.21200734,0.46064092,4.26122974,0.16741693,0.03723722,0.69452805
-1.74987494,5.05129469,0.03645288,0.21059735,0.46779001,4.29330169,0.16439048,0.03712601,0.69829683
-1.74387194,5.08500708,0.03762037,0.20925767,0.47523560,4.32765107,0.16127760,0.03699042,0.70225727
-1.73786893,5.12098382,0.03879631,0.20798335,0.48296535,4.36421503,0.15809654,0.03683114,0.70641752
-1.73186593,5.15894285,0.03996831,0.20675676,0.49093969,4.40272592,0.15485676,0.03664738,0.71074818
-1.72586293,5.19838018,0.04112231,0.20554909,0.49909204,4.44273206,0.15155982,0.03643702,0.71518377
-1.71985993,5.23860254,0.04224285,0.20432223,0.50732998,4.48362677,0.14820070,0.03619681,0.71962557
-1.71385693,5.27876823,0.04331346,0.20303104,0.51553734,4.52468451,0.14476930,0.03592251,0.72394570
-1.70785393,5.31793451,0.04431702,0.20162563,0.52357709,4.56510259,0.14125206,0.03560921,0.72799209
-1.70185093,5.35510987,0.04523617,0.20005381,0.53129501,4.60404698,0.13763371,0.03525154,0.73159435
-1.69584792,5.38930922,0.04605369,0.19826342,0.53852404,4.64070060,0.13389886,0.03484399,0.73457024
-1.68984492,5.41961028,0.04675292,0.19620449,0.54508915,4.67431253,0.13003355,0.03438115,0.73673257
-1.68384192,5.44520928,0.04731815,0.19383119,0.55081264,4.70424645,0.12602659,0.03385798,0.73789629
-1.67783892,5.46547407,0.04773496,0.19110351,0.55551975,4.73002677,0.12187061,0.03327009,0.73788561
-1.67183592,5.47999295,0.04799054,0.18798864,0.55904438,4.75138068,0.11756290,0.03261390,0.73654097
-1.66583292,5.48861725,0.04807407,0.18446192,0.56123470,4.76827457,0.11310591,0.03188692,0.73372556
-1.65982991,5.49149593,0.04797692,0.18050766,0.56195859,4.78094316,0.10850745,0.03108781,0.72933131
-1.65382691,5.48910043,0.04769293,0.17611944,0.56110860,4.78990962,0.10378071,0.03021659,0.72328406
-1.64782391,5.48223812,0.04721855,0.17130027,0.55860623,4.79599537,0.09894387,0.02927462,0.71554778
-1.64182091,5.47205288,0.04655303,0.16606244,0.55440544,4.80031806,0.09401965,0.02826473,0.70612758
-1.63581791,5.46001168,0.04569849,0.16042710,0.54849513,4.80427681,0.08903460,0.02719114,0.69507146
-1.62981491,5.44787631,0.04465991,0.15442373,0.54090045,4.80952383,0.08401829,0.02605944,0.68247063
-1.62381191,5.43765994,0.04344514,0.14808939,0.53168293,4.81792231,0.07900245,0.02487653,0.66845825
