energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,1.56807325,0.32273611,0.82262875,0.01130691,0.00617291,0.66643593,0.00000000
-4.29514757,1.66154814,0.34755202,0.87078709,0.01171807,0.00626794,0.70609134,0.00000000
-4.28914457,1.75459857,0.37306763,0.91798802,0.01210223,0.00645290,0.74596439,0.00000000
-4.28314157,1.84572094,0.39892744,0.96345592,0.01245450,0.00672067,0.78542127,0.00000000
-4.27713857,1.93342885,0.42476231,1.00644016,0.01277044,0.00706568,0.82382277,0.00000000
-4.27113557,2.01628901,0.45019746,1.04623515,0.01304618,0.00748407,0.86053821,0.00000000
-4.26513257,2.09295789,0.47486121,1.08220004,0.01327856,0.00797384,0.89496021,0.00000000
-4.25912956,2.16221773,0.49839422,1.11377723,0.01346521,0.00853501,0.92651999,0.00000000
-4.25312656,2.22301048,0.52045874,1.14050888,0.01360471,0.00916958,0.95470236,0.00000000
-4.24712356,2.27446794,0.54074767,1.16205059,0.01369665,0.00988152,0.97906008,0.00000000
-4.24112056,2.31593688,0.55899299,1.17818163,0.01374172,0.01067666,0.99922669,0.00000000
-4.23511756,2.34699758,0.57497304,1.18881092,0.01374172,0.01156248,1.01492728,0.00000000
-4.22911456,2.36747490,0.58851856,1.19397866,0.01369956,0.01254783,1.02598662,0.00000000
-4.22311156,2.37744092,0.59951690,1.19385309,0.01361925,0.01364255,1.03233424,0.00000000
-4.21710855,2.37720912,0.60791446,1.18872268,0.01350574,0.01485701,1.03400598,0.00000000
-4.21110555,2.36731978,0.61371696,1.17898393,0.01336484,0.01620162,1.03114205,0.00000000
-4.20510255,2.34851759,0.61698779,1.16512529,0.01320301,0.01768620,1.02398154,0.00000000
-4.19909955,2.32172204,0.61784422,1.14770794,0.01302715,0.01931938,1.01285348,0.00000000
-4.19309655,2.28799226,0.61645197,1.12734439,0.01284439,0.02110798,0.99816512,0.00000000
-4.18709355,2.24848790,0.61301811,1.10467592,0.01266178,0.02305639,0.98038768,0.00000000
-4.18109055,2.20442787,0.60778289,1.08034998,0.01248607,0.02516595,0.96004046,0.00000000
-4.17508754,2.15704917,0.60101078,1.05499862,0.01232349,0.02743451,0.93767403,0.00000000
-4.16908454,2.10756764,0.59298121,1.02921912,0.01217945,0.02985598,0.91385319,0.00000000
-4.16308154,2.05714270,0.58397941,1.00355773,0.01205844,0.03242009,0.88914073,0.00000000
-4.15707854,2.00684767,0.57428791,0.97849724,0.01196386,0.03511232,0.86408250,0.00000000
-4.15107554,1.95764695,0.56417892,0.95444905,0.01189797,0.03791392,0.83919462,0.00000000
-4.14507254,1.91038116,0.55390804,0.93175000,0.01186186,0.04080217,0.81495323,0.00000000
-4.13906953,1.86576056,0.54370948,0.91066399,0.01185555,0.04375088,0.79178719,0.00000000
-4.13306653,1.82436676,0.53379294,0.89138816,0.01187807,0.04673096,0.77007395,0.00000000
-4.12706353,1.78666228,0.52434221,0.87406328,0.01192769,0.04971123,0.75013842,0.00000000
-4.12106053,1.75300699,0.51551535,0.85878741,0.01200212,0.05265934,0.73225481,0.00000000
-4.11505753,1.72368000,0.50744640,0.84563215,0.01209881,0.05554279,0.71665103,0.00000000
-4.10905453,1.69890558,0.50024832,0.83466024,0.01221523,0.05833003,0.70351511,0.00000000
-4.10305153,1.67888097,0.49401682,0.82594358,0.01234913,0.06099152,0.69300312,0.00000000
-4.09704852,1.66380440,0.48883487,0.81958032,0.01249885,0.06350084,0.68524781,0.00000000
-4.09104552,1.65390117,0.48477730,0.81571003,0.01266357,0.06583565,0.68036741,0.00000000
-4.08504252,1.64944605,0.48191532,0.81452590,0.01284345,0.06797857,0.67847380,0.00000000
-4.07903952,1.65078039,0.48032053,0.81628301,0.01303978,0.06991790,0.67967946,0.00000000
-4.07303652,1.65832248,0.48006804,0.82130209,0.01325500,0.07164806,0.68410265,0.00000000
-4.06703352,1.67257040,0.48123855,0.82996833,0.01349269,0.07316999,0.69187035,0.00000000
-4.06103052,1.69409669,0.48391920,0.84272482,0.01375743,0.07449113,0.70311873,0.00000000
-4.05502751,1.72353470,0.48820295,0.86006099,0.01405457,0.07562526,0.71799095,0.00000000
-4.04902451,1.76155713,0.49418661,0.88249613,0.01438994,0.07659214,0.73663230,0.00000000
-4.04302151,1.80884744,0.50196757,0.91055866,0.01476954,0.07741679,0.75918290,0.00000000
-4.03701851,1.86606523,0.51163921,0.94476193,0.01519908,0.07812873,0.78576817,0.00000000
-4.03101551,1.93380734,0.52328538,0.98557764,0.01568360,0.07876094,0.81648766,0.00000000
-4.02501251,2.01256624,0.53697408,1.03340784,0.01622702,0.07934871,0.85140262,0.00000000
-4.01900950,2.10268779,0.55275071,1.08855700,0.01683170,0.07992840,0.89052312,0.00000000
-4.01300650,2.20433052,0.57063123,1.15120528,0.01749809,0.08053610,0.93379533,0.00000000
-4.00700350,2.31742836,0.59059554,1.22138442,0.01822440,0.08120628,0.98108962,0.00000000
-4.00100050,2.44165900,0.61258147,1.29895741,0.01900639,0.08197048,1.03219040,0.00000000
-3.99499750,2.57641961,0.63647975,1.38360311,0.01983720,0.08285603,1.08678811,0.00000000
-3.98899450,2.72081147,0.66213023,1.47480676,0.02070734,0.08388488,1.14447409,0.00000000
-3.98299150,2.87363477,0.68931962,1.57185698,0.02160479,0.08507257,1.20473888,0.00000000
-3.97698849,3.03339431,0.71778104,1.67384989,0.02251523,0.08642738,1.26697414,0.00000000
-3.97098549,3.19831650,0.74719544,1.77970038,0.02342231,0.08794968,1.33047844,0.00000000
-3.96498249,3.36637745,0.77719504,1.88816031,0.02430814,0.08963154,1.39446711,0.00000000
-3.95897949,3.53534160,0.80736871,1.99784336,0.02515377,0.09145657,1.45808572,0.00000000
-3.95297649,3.70280956,0.83726933,2.10725561,0.02593977,0.09340006,1.52042709,0.00000000
-3.94697349,3.86627390,0.86642279,2.21483082,0.02664688,0.09542939,1.58055127,0.00000000
-3.94097049,4.02318068,0.89433854,2.31896927,0.02725665,0.09750473,1.63750774,0.00000000
-3.93496748,4.17099473,0.92052128,2.41807855,0.02775204,0.09958003,1.69035928,0.00000000
-3.92896448,4.30726599,0.94448341,2.51061494,0.02811804,0.10160421,1.73820640,0.00000000
-3.92296148,4.42969476,0.96575787,2.59512370,0.02834218,0.10352262,1.78021158,0.00000000
-3.91695848,4.53619309,0.98391080,2.67027684,0.02841496,0.10527865,1.81562233,0.00000000
-3.91095548,4.62494022,0.99855371,2.73490686,0.02833020,0.10681543,1.84379218,0.00000000
-3.90495248,4.69442992,1.00935456,2.78803544,0.02808523,0.10807766,1.86419873,0.00000000
-3.89894947,4.74350812,1.01604736,2.82889593,0.02768096,0.10901339,1.87645823,0.00000000
-3.89294647,4.77139959,1.01844006,2.85694904,0.02712184,0.10957575,1.88033584,0.00000000
-3.88694347,4.77772290,1.01642014,2.87189149,0.02641571,0.10972455,1.87575157,0.00000000
-3.88094047,4.76249350,1.00995806,2.87365734,0.02557348,0.10942764,1.86278141,0.00000000
-3.87493747,4.72611512,0.99910804,2.86241250,0.02460875,0.10866212,1.84165385,0.00000000
-3.86893447,4.66936042,0.98400659,2.83854290,0.02353737,0.10741511,1.81274207,0.00000000
-3.86293147,4.59334191,0.96486847,2.80263713,0.02237688,0.10568437,1.77655200,0.00000000
-3.85692846,4.49947484,0.94198054,2.75546448,0.02114601,0.10347837,1.73370705,0.00000000
-3.85092546,4.38943382,0.91569367,2.69794964,0.01986410,0.10081622,1.68493016,0.00000000
-3.84492246,4.26510506,0.88641303,2.63114511,0.01855057,0.09772707,1.63102378,0.00000000
-3.83891946,4.12853629,0.85458720,2.55620254,0.01722438,0.09424934,1.57284889,0.00000000
-3.83291646,3.98188621,0.82069643,2.47434410,0.01590366,0.09042959,1.51130358,0.00000000
-3.82691346,3.82737529,0.78524065,2.38683475,0.01460523,0.08632120,1.44730223,0.00000000
-3.82091046,3.66723929,0.74872750,2.29495637,0.01334440,0.08198290,1.38175574,0.00000000
-3.81490745,3.50368689,0.71166073,2.19998425,0.01213466,0.07747717,1.31555358,0.00000000
-3.80890445,3.33886205,0.67452955,2.10316627,0.01098759,0.07286859,1.24954788,0.00000000
-3.80290145,3.17481180,0.63779895,2.00570519,0.00991276,0.06822225,1.18454011,0.00000000
-3.79689845,3.01345953,0.60190131,1.90874376,0.00891777,0.06360218,1.12127020,0.00000000
-3.79089545,2.85658367,0.56722944,1.81335274,0.00800828,0.05907000,1.06040830,0.00000000
-3.78489245,2.70580129,0.53413114,1.72052139,0.00718814,0.05468360,1.00254893,0.00000000
-3.77888944,2.56255616,0.50290521,1.63115004,0.00645952,0.05049611,0.94820738,0.00000000
-3.77288644,2.42811042,0.47379886,1.54604451,0.00582310,0.04655502,0.89781792,0.00000000
-3.76688344,2.30353927,0.44700657,1.46591171,0.00527822,0.04290156,0.85173357,0.00000000
-3.76088044,2.18972777,0.42266998,1.39135624,0.00482307,0.03957019,0.81022708,0.00000000
-3.75487744,2.08736934,0.40087901,1.32287767,0.00445486,0.03658834,0.77349266,0.00000000
-3.74887444,1.99696522,0.38167373,1.26086820,0.00416998,0.03397635,0.74164831,0.00000000
-3.74287144,1.91882490,0.36504701,1.20561079,0.00396411,0.03174742,0.71473840,0.00000000
-3.73686843,1.85306708,0.35094779,1.15727770,0.00383232,0.02990783,0.69273644,0.00000000
-3.73086543,1.79962148,0.33928479,1.11592955,0.00376922,0.02845713,0.67554788,0.00000000
-3.72486243,1.75823162,0.32993052,1.08151535,0.00376895,0.02738848,0.66301297,0.00000000
-3.71885943,1.72845902,0.32272568,1.05387348,0.00382529,0.02668900,0.65490983,0.00000000
-3.71285643,1.70968923,0.31748360,1.03273433,0.00393168,0.02634017,0.65095775,0.00000000
-3.70685343,1.70114030,0.31399495,1.01772451,0.00408126,0.02631827,0.65082089,0.00000000
-3.70085043,1.70187404,0.31203249,1.00837338,0.00426694,0.02659488,0.65411267,0.00000000
-3.69484742,1.71081056,0.31135582,1.00412162,0.00448138,0.02713734,0.66040087,0.00000000
-3.68884442,1.72674634,0.31171626,1.00433237,0.00471712,0.02790936,0.66921372,0.00000000
-3.68284142,1.74837586,0.31286156,1.00830462,0.00496662,0.02887160,0.68004696,0.00000000
-3.67683842,1.77431669,0.31454061,1.01528873,0.00522233,0.02998233,0.69237194,0.00000000
-3.67083542,1.80313773,0.31650801,1.02450392,0.00547684,0.03119816,0.70564474,0.00000000
-3.66483242,1.83338987,0.31852840,1.03515706,0.00572295,0.03247482,0.71931616,0.00000000
-3.65882941,1.86363850,0.32038051,1.04646227,0.00595383,0.03376801,0.73284244,0.00000000
-3.65282641,1.89249668,0.32186096,1.05766079,0.00616314,0.03503425,0.74569638,0.00000000
-3.64682341,1.91865811,0.32278755,1.06804016,0.00634520,0.03623181,0.75737856,0.00000000
-3.64082041,1.94092854,0.32300215,1.07695218,0.00649507,0.03732165,0.76742841,0.00000000
-3.63481741,1.95825462,0.32237307,1.08382891,0.00660873,0.03826824,0.77543461,0.00000000
-3.62881441,1.96974904,0.32079685,1.08819598,0.00668316,0.03904046,0.78104454,0.00000000
-3.62281141,1.97471098,0.31819944,1.08968281,0.00671642,0.03961233,0.78397245,0.00000000
-3.61680840,1.97264107,0.31453681,1.08802927,0.00670771,0.03996364,0.78400597,0.00000000
-3.61080540,1.96325037,0.30979499,1.08308863,0.00665742,0.04008046,0.78101074,0.00000000
-3.60480240,1.94646302,0.30398942,1.07482665,0.00656711,0.03995547,0.77493304,0.00000000
-3.59879940,1.92241246,0.29716387,1.06331706,0.00643947,0.03958807,0.76580025,0.00000000
-3.59279640,1.89143173,0.28938877,1.04873368,0.00627824,0.03898439,0.75371919,0.00000000
-3.58679340,1.85403801,0.28075919,1.03133960,0.00608815,0.03815704,0.73887233,0.00000000
-3.58079040,1.81091243,0.27139229,1.01147405,0.00587476,0.03712464,0.72151218,0.00000000
-3.57478739,1.76287599,0.26142466,0.98953761,0.00564435,0.03591128,0.70195392,0.00000000
-3.56878439,1.71086255,0.25100920,0.96597648,0.00540372,0.03454579,0.68056667,0.00000000
-3.56278139,1.65589017,0.24031201,0.94126649,0.00516005,0.03306081,0.65776361,0.00000000
-3.55677839,1.59903172,0.22950906,0.91589758,0.00492070,0.03149194,0.63399139,0.00000000
-3.55077539,1.54138604,0.21878281,0.89035943,0.00469305,0.02987666,0.60971904,0.00000000
-3.54477239,1.48405044,0.20831880,0.86512854,0.00448431,0.02825338,0.58542682,0.00000000
-3.53876938,1.42809528,0.19830233,0.84065744,0.00430138,0.02666038,0.56159522,0.00000000
-3.53276638,1.37454149,0.18891509,0.81736605,0.00415063,0.02513488,0.53869428,0.00000000
-3.52676338,1.32434107,0.18033188,0.79563540,0.00403782,0.02371212,0.51717363,0.00000000
-3.52076038,1.27836105,0.17271737,0.77580362,0.00396790,0.02242456,0.49745317,0.00000000
-3.51475738,1.23737077,0.16622302,0.75816407,0.00394494,0.02130116,0.47991463,0.00000000
-3.50875438,1.20203232,0.16098402,0.74296532,0.00397199,0.02036672,0.46489407,0.00000000
-3.50275138,1.17289388,0.15711636,0.73041252,0.00405101,0.01964145,0.45267528,0.00000000
-3.49674837,1.15038556,0.15471404,0.72066990,0.00418280,0.01914054,0.44348415,0.00000000
-3.49074537,1.13481729,0.15384651,0.71386374,0.00436691,0.01887388,0.43748407,0.00000000
-3.48474237,1.12637832,0.15455630,0.71008560,0.00460165,0.01884587,0.43477232,0.00000000
-3.47873937,1.12513808,0.15685701,0.70939511,0.00488409,0.01905543,0.43537751,0.00000000
-3.47273637,1.13104779,0.16073165,0.71182231,0.00521002,0.01949595,0.43925810,0.00000000
-3.46673337,1.14394294,0.16613152,0.71736895,0.00557409,0.02015549,0.44630217,0.00000000
-3.46073037,1.16354630,0.17297564,0.72600881,0.00596980,0.02101699,0.45632834,0.00000000
-3.45472736,1.18947147,0.18115092,0.73768690,0.00638967,0.02205865,0.46908817,0.00000000
-3.44872436,1.22122717,0.19051305,0.75231758,0.00682537,0.02325434,0.48426984,0.00000000
-3.44272136,1.25822239,0.20088823,0.76978180,0.00726789,0.02457416,0.50150348,0.00000000
-3.43671836,1.29977250,0.21207581,0.78992367,0.00770777,0.02598509,0.52036786,0.00000000
-3.43071536,1.34510679,0.22385180,0.81254677,0.00813528,0.02745170,0.54039865,0.00000000
-3.42471236,1.39337746,0.23597324,0.83741048,0.00854072,0.02893695,0.56109805,0.00000000
-3.41870935,1.44367033,0.24818330,0.86422684,0.00891465,0.03040309,0.58194562,0.00000000
-3.41270635,1.49501745,0.26021714,0.89265836,0.00924818,0.03181254,0.60241011,0.00000000
-3.40670335,1.54641147,0.27180813,0.92231713,0.00953319,0.03312886,0.62196202,0.00000000
-3.40070035,1.59682181,0.28269453,0.95276566,0.00976258,0.03431765,0.64008644,0.00000000
-3.39469735,1.64521238,0.29262609,0.98351968,0.00993049,0.03534746,0.65629582,0.00000000
-3.38869435,1.69056043,0.30137065,1.01405311,0.01003245,0.03619060,0.67014223,0.00000000
-3.38269135,1.73187634,0.30872015,1.04380532,0.01006552,0.03682390,0.68122867,0.00000000
-3.37668834,1.76822356,0.31449617,1.07219052,0.01002838,0.03722925,0.68921899,0.00000000
-3.37068534,1.79873827,0.31855450,1.09860928,0.00992132,0.03739412,0.69384603,0.00000000
-3.36468234,1.82264820,0.32078865,1.12246171,0.00974621,0.03731180,0.69491775,0.00000000
-3.35867934,1.83928984,0.32113228,1.14316207,0.00950646,0.03698151,0.69232105,0.00000000
-3.35267634,1.84812359,0.31956026,1.16015411,0.00920681,0.03640831,0.68602311,0.00000000
-3.34667334,1.84874630,0.31608844,1.17292680,0.00885321,0.03560285,0.67607043,0.00000000
-3.34067034,1.84090068,0.31077223,1.18102960,0.00845257,0.03458096,0.66258538,0.00000000
-3.33466733,1.82448131,0.30370393,1.18408676,0.00801253,0.03336304,0.64576067,0.00000000
-3.32866433,1.79953708,0.29500899,1.18181005,0.00754123,0.03197345,0.62585193,0.00000000
-3.32266133,1.76626978,0.28484152,1.17400928,0.00704700,0.03043969,0.60316877,0.00000000
-3.31665833,1.72502915,0.27337901,1.16060013,0.00653815,0.02879164,0.57806465,0.00000000
-3.31065533,1.67630433,0.26081675,1.14160900,0.00602274,0.02706072,0.55092615,0.00000000
-3.30465233,1.62071218,0.24736197,1.11717455,0.00550836,0.02527917,0.52216196,0.00000000
-3.29864932,1.55898272,0.23322808,1.08754585,0.00500195,0.02347930,0.49219199,0.00000000
-3.29264632,1.49194239,0.21862919,1.05307720,0.00450970,0.02169289,0.46143710,0.00000000
-3.28664332,1.42049548,0.20377502,1.01421986,0.00403689,0.01995072,0.43030971,0.00000000
-3.28064032,1.34560448,0.18886646,0.97151093,0.00358789,0.01828216,0.39920552,0.00000000
-3.27463732,1.26826997,0.17409184,0.92555992,0.00316611,0.01671501,0.36849660,0.00000000
-3.26863432,1.18951054,0.15962401,0.87703350,0.00277403,0.01527539,0.33852594,0.00000000
-3.26263132,1.11034352,0.14561821,0.82663909,0.00241322,0.01398780,0.30960348,0.00000000
-3.25662831,1.03176685,0.13221078,0.77510784,0.00208443,0.01287530,0.28200359,0.00000000
-3.25062531,0.95474269,0.11951865,0.72317774,0.00178768,0.01195977,0.25596389,0.00000000
-3.24462231,0.88018299,0.10763954,0.67157735,0.00152233,0.01126226,0.23168533,0.00000000
-3.23861931,0.80893735,0.09665275,0.62101072,0.00128723,0.01080340,0.20933325,0.00000000
-3.23261631,0.74178327,0.08662047,0.57214392,0.00108082,0.01060375,0.18903931,0.00000000
-3.22661331,0.67941880,0.07758945,0.52559356,0.00090119,0.01068419,0.17090394,0.00000000
-3.22061031,0.62245748,0.06959299,0.48191736,0.00074625,0.01106625,0.15499921,0.00000000
-3.21460730,0.57142545,0.06265291,0.44160702,0.00061378,0.01177234,0.14137192,0.00000000
-3.20860430,0.52676041,0.05678176,0.40508330,0.00050151,0.01282586,0.13004650,0.00000000
-3.20260130,0.48881207,0.05198469,0.37269314,0.00040722,0.01425121,0.12102791,0.00000000
-3.19659830,0.45784388,0.04826134,0.34470867,0.00032872,0.01607359,0.11430406,0.00000000
-3.19059530,0.43403547,0.04560734,0.32132786,0.00026400,0.01831870,0.10984787,0.00000000
-3.18459230,0.41748560,0.04401550,0.30267639,0.00021116,0.02101221,0.10761884,0.00000000
-3.17858929,0.40821521,0.04347667,0.28881055,0.00016848,0.02417906,0.10756408,0.00000000
-3.17258629,0.40617036,0.04398016,0.27972080,0.00013442,0.02784263,0.10961884,0.00000000
-3.16658329,0.41122479,0.04551371,0.27533571,0.00010762,0.03202368,0.11370658,0.00000000
-3.16058029,0.42318202,0.04806315,0.27552600,0.00008690,0.03673925,0.11973865,0.00000000
-3.15457729,0.44177699,0.05161157,0.28010867,0.00007123,0.04200136,0.12761361,0.00000000
-3.14857429,0.46667724,0.05613824,0.28885083,0.00005974,0.04781566,0.13721637,0.00000000
-3.14257129,0.49748377,0.06161716,0.30147346,0.00005172,0.05418015,0.14841733,0.00000000
-3.13656828,0.53373184,0.06801553,0.31765496,0.00004657,0.06108375,0.16107138,0.00000000
-3.13056528,0.57489191,0.07529199,0.33703448,0.00004378,0.06850512,0.17501731,0.00000000
-3.12456228,0.62037104,0.08339489,0.35921539,0.00004297,0.07641153,0.19007728,0.00000000
-3.11855928,0.66951515,0.09226073,0.38376875,0.00004383,0.08475797,0.20605692,0.00000000
-3.11255628,0.72161225,0.10181267,0.41023715,0.00004610,0.09348655,0.22274578,0.00000000
-3.10655328,0.77589726,0.11195951,0.43813882,0.00004963,0.10252618,0.23991843,0.00000000
-3.10055028,0.83155833,0.12259502,0.46697249,0.00005429,0.11179272,0.25733628,0.00000000
-3.09454727,0.88774503,0.13359785,0.49622278,0.00006002,0.12118951,0.27474990,0.00000000
-3.08854427,0.94357856,0.14483208,0.52536634,0.00006684,0.13060842,0.29190222,0.00000000
-3.08254127,0.99816376,0.15614834,0.55387878,0.00007483,0.13993132,0.30853218,0.00000000
-3.07653827,1.05060305,0.16738580,0.58124223,0.00008413,0.14903212,0.32437915,0.00000000
-3.07053527,1.10001194,0.17837471,0.60695366,0.00009503,0.15777917,0.33918766,0.00000000
-3.06453227,1.14553586,0.18893967,0.63053346,0.00010791,0.16603819,0.35271263,0.00000000
-3.05852926,1.18636781,0.19890349,0.65153446,0.00012332,0.17367539,0.36472479,0.00000000
-3.05252626,1.22176641,0.20809151,0.66955085,0.00014202,0.18056098,0.37501610,0.00000000
-3.04652326,1.25107367,0.21633616,0.68422683,0.00016501,0.18657264,0.38340515,0.00000000
-3.04052026,1.27373195,0.22348183,0.69526474,0.00019360,0.19159916,0.38974216,0.00000000
-3.03451726,1.28929930,0.22938949,0.70243218,0.00022945,0.19554378,0.39391352,0.00000000
-3.02851426,1.29746277,0.23394123,0.70556802,0.00027468,0.19832730,0.39584567,0.00000000
-3.02251126,1.29804895,0.23704427,0.70458687,0.00033193,0.19989084,0.39550815,0.00000000
-3.01650825,1.29103121,0.23863432,0.69948188,0.00040441,0.20019789,0.39291557,0.00000000
-3.01050525,1.27653345,0.23867818,0.69032565,0.00049606,0.19923583,0.38812870,0.00000000
-3.00450225,1.25482988,0.23717539,0.67726914,0.00061157,0.19701670,0.38125418,0.00000000
-2.99849925,1.22634091,0.23415889,0.66053863,0.00075649,0.19357712,0.37244332,0.00000000
-2.99249625,1.19162507,0.22969459,0.64043073,0.00093728,0.18897750,0.36188951,0.00000000
-2.98649325,1.15136738,0.22387992,0.61730569,0.00116142,0.18330044,0.34982478,0.00000000
-2.98049025,1.10636435,0.21684144,0.59157911,0.00143736,0.17664847,0.33651521,0.00000000
-2.97448724,1.05750634,0.20873157,0.56371244,0.00177457,0.16914114,0.32225570,0.00000000
-2.96848424,1.00575776,0.19972460,0.53420269,0.00218349,0.16091167,0.30736391,0.00000000
-2.96248124,0.95213597,0.19001222,0.50357152,0.00267543,0.15210326,0.29217392,0.00000000
-2.95647824,0.89768944,0.17979869,0.47235439,0.00326244,0.14286519,0.27702955,0.00000000
-2.95047524,0.84347614,0.16929594,0.44108989,0.00395707,0.13334900,0.26227765,0.00000000
-2.94447224,0.79054270,0.15871881,0.41030981,0.00477212,0.12370470,0.24826157,0.00000000
-2.93846923,0.73990506,0.14828049,0.38053009,0.00572027,0.11407735,0.23531500,0.00000000
-2.93246623,0.69253101,0.13818858,0.35224303,0.00681366,0.10460404,0.22375620,0.00000000
-2.92646323,0.64932526,0.12864160,0.32591080,0.00806342,0.09541137,0.21388298,0.00000000
-2.92046023,0.61111695,0.11982633,0.30196036,0.00947912,0.08661354,0.20596832,0.00000000
-2.91445723,0.57865008,0.11191582,0.28077985,0.01106818,0.07831100,0.20025676,0.00000000
-2.90845423,0.55257656,0.10506816,0.26271617,0.01283527,0.07058976,0.19696168,0.00000000
-2.90245123,0.53345190,0.09942601,0.24807386,0.01478172,0.06352130,0.19626334,0.00000000
-2.89644822,0.52173325,0.09511672,0.23711482,0.01690494,0.05716295,0.19830771,0.00000000
-2.89044522,0.51777946,0.09225295,0.23005878,0.01919791,0.05155878,0.20320608,0.00000000
-2.88444222,0.52185282,0.09093381,0.22708425,0.02164875,0.04674077,0.21103531,0.00000000
-2.87843922,0.53412210,0.09124603,0.22832956,0.02424046,0.04273035,0.22183871,0.00000000
-2.87243622,0.55466641,0.09326538,0.23389397,0.02695078,0.03953988,0.23562738,0.00000000
-2.86643322,0.58347964,0.09705789,0.24383852,0.02975218,0.03717434,0.25238193,0.00000000
-2.86043022,0.62047495,0.10268082,0.25818643,0.03261220,0.03563279,0.27205448,0.00000000
-2.85442721,0.66548920,0.11018331,0.27692313,0.03549385,0.03490973,0.29457075,0.00000000
-2.84842421,0.71828695,0.11960635,0.29999576,0.03835628,0.03499616,0.31983218,0.00000000
-2.84242121,0.77856388,0.13098232,0.32731223,0.04115567,0.03588033,0.34771783,0.00000000
-2.83641821,0.84594950,0.14433375,0.35873988,0.04384632,0.03754812,0.37808610,0.00000000
-2.83041521,0.92000921,0.15967146,0.39410398,0.04638178,0.03998315,0.41077600,0.00000000
-2.82441221,1.00024552,0.17699203,0.43318614,0.04871624,0.04316635,0.44560797,0.00000000
-2.81840920,1.08609873,0.19627471,0.47572293,0.05080585,0.04707539,0.48238418,0.00000000
-2.81240620,1.17694707,0.21747796,0.52140477,0.05261010,0.05168372,0.52088823,0.00000000
-2.80640320,1.27210663,0.24053563,0.56987552,0.05409315,0.05695944,0.56088439,0.00000000
-2.80040020,1.37083120,0.26535313,0.62073278,0.05522501,0.06286411,0.60211640,0.00000000
-2.79439720,1.47231255,0.29180380,0.67352912,0.05598252,0.06935146,0.64430592,0.00000000
-2.78839420,1.57568127,0.31972570,0.72777445,0.05635022,0.07636625,0.68715096,0.00000000
-2.78239120,1.68000880,0.34891909,0.78293947,0.05632080,0.08384329,0.73032441,0.00000000
-2.77638819,1.78431085,0.37914496,0.83846045,0.05589540,0.09170682,0.77347303,0.00000000
-2.77038519,1.88755264,0.41012470,0.89374516,0.05508357,0.09987019,0.81621711,0.00000000
-2.76438219,1.98865636,0.44154125,0.94817994,0.05390287,0.10823609,0.85815117,0.00000000
-2.75837919,2.08651099,0.47304179,1.00113793,0.05237830,0.11669719,0.89884597,0.00000000
-2.75237619,2.17998476,0.50424211,1.05198825,0.05054143,0.12513744,0.93785195,0.00000000
-2.74637319,2.26794013,0.53473262,1.10010582,0.04842931,0.13343379,0.97470433,0.00000000
-2.74037019,2.34925136,0.56408597,1.14488195,0.04608327,0.14145849,1.00892994,0.00000000
-2.73436718,2.42282428,0.59186598,1.18573515,0.04354761,0.14908178,1.04005561,0.00000000
-2.72836418,2.48761786,0.61763785,1.22212203,0.04086821,0.15617495,1.06761807,0.00000000
-2.72236118,2.54266703,0.64097906,1.25354816,0.03809128,0.16261362,1.09117501,0.00000000
-2.71635818,2.58710605,0.66149074,1.27957832,0.03526202,0.16828114,1.11031697,0.00000000
-2.71035518,2.62019147,0.67880899,1.29984622,0.03242355,0.17307187,1.12467948,0.00000000
-2.70435218,2.64132404,0.69261569,1.31406313,0.02961591,0.17689436,1.13395503,0.00000000
-2.69834917,2.65006838,0.70264839,1.32202535,0.02687529,0.17967415,1.13790431,0.00000000
-2.69234617,2.64616973,0.70870876,1.32362017,0.02423342,0.18135605,1.13636599,0.00000000
-2.68634317,2.62956677,0.71066929,1.31883022,0.02171720,0.18190593,1.12926476,0.00000000
-2.68034017,2.60040003,0.70847796,1.30773593,0.01934851,0.18131178,1.11661702,0.00000000
-2.67433717,2.55901515,0.70216051,1.29051604,0.01714425,0.17958413,1.09853388,0.00000000
-2.66833417,2.50596077,0.69182043,1.26744607,0.01511642,0.17675567,1.07522131,0.00000000
-2.66233117,2.44198089,0.67763646,1.23889458,0.01327253,0.17288022,1.04697731,0.00000000
-2.65632816,2.36800182,0.65985786,1.20531754,0.01161588,0.16803103,1.01418615,0.00000000
-2.65032516,2.28511406,0.63879750,1.16725049,0.01014614,0.16229853,0.97730993,0.00000000
-2.64432216,2.19454966,0.61482329,1.12529904,0.00885980,0.15578759,0.93687762,0.00000000
-2.63831916,2.09765572,0.58834805,1.08012757,0.00775072,0.14861445,0.89347228,0.00000000
-2.63231616,1.99586495,0.55981840,1.03244656,0.00681065,0.14090349,0.84771668,0.00000000
-2.62631316,1.89066434,0.52970311,0.98299884,0.00602971,0.13278388,0.80025808,0.00000000
-2.62031016,1.78356270,0.49848127,0.93254501,0.00539682,0.12438633,0.75175265,0.00000000
-2.61430715,1.67605839,0.46663069,0.88184845,0.00490012,0.11584005,0.70285016,0.00000000
-2.60830415,1.56960805,0.43461706,0.83166031,0.00452724,0.10726991,0.65417938,0.00000000
-2.60230115,1.46559719,0.40288397,0.78270473,0.00426560,0.09879412,0.60633478,0.00000000
