energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.13506753,1.86892676,0.04130546,0.05982883,0.40284926,0.26019555,1.28077241,0.02332294,0.15714850
-0.12906453,1.85855654,0.04294215,0.06089849,0.40754506,0.26560617,1.25686174,0.02302840,0.15809897
-0.12306153,1.85281291,0.04450199,0.06223511,0.41181122,0.27202834,1.23696440,0.02279594,0.15940601
-0.11705853,1.85203728,0.04595430,0.06383370,0.41546130,0.27943615,1.22165803,0.02262191,0.16110812
-0.11105553,1.85637051,0.04726851,0.06568490,0.41830471,0.28777367,1.21135988,0.02250033,0.16323062
-0.10505253,1.86575340,0.04841515,0.06777546,0.42015544,0.29695631,1.20631795,0.02242340,0.16578475
-0.09904952,1.87993309,0.04936687,0.07008859,0.42084056,0.30687285,1.20660703,0.02238186,0.16876705
-0.09304652,1.89847509,0.05009929,0.07260423,0.42020800,0.31738797,1.21212977,0.02236547,0.17215910
-0.08704352,1.92078005,0.05059184,0.07529922,0.41813340,0.32834534,1.22262222,0.02236346,0.17592756
-0.08104052,1.94610460,0.05082844,0.07814735,0.41452549,0.33957099,1.23766386,0.02236495,0.18002457
-0.07503752,1.97358539,0.05079801,0.08111922,0.40932997,0.35087699,1.25669140,0.02235931,0.18438841
-0.06903452,2.00226550,0.05049487,0.08418219,0.40253172,0.36206534,1.27901603,0.02233654,0.18894454
-0.06303152,2.03112239,0.04991881,0.08730023,0.39415528,0.37293200,1.30384338,0.02228747,0.19360695
-0.05702851,2.05909660,0.04907517,0.09043376,0.38426366,0.38327101,1.33029588,0.02220405,0.19827979
-0.05102551,2.08512045,0.04797455,0.09353970,0.37295574,0.39287859,1.35743658,0.02207944,0.20285937
-0.04502251,2.10814622,0.04663249,0.09657156,0.36036234,0.40155726,1.38429417,0.02190818,0.20723641
-0.03901951,2.12717292,0.04506894,0.09947983,0.34664128,0.40911993,1.40988825,0.02168616,0.21129853
-0.03301651,2.14127150,0.04330761,0.10221251,0.33197186,0.41539372,1.43325454,0.02141070,0.21493298
-0.02701351,2.14960771,0.04137527,0.10471593,0.31654875,0.42022380,1.45346932,0.02108051,0.21802955
-0.02101051,2.15146232,0.03930094,0.10693584,0.30057599,0.42347679,1.46967248,0.02069558,0.22048352
-0.01500750,2.14624838,0.03711510,0.10881868,0.28426106,0.42504396,1.48108882,0.02025720,0.22219862
-0.00900450,2.13352503,0.03484886,0.11031304,0.26780932,0.42484395,1.48704691,0.01976780,0.22308993
-0.00300150,2.11300776,0.03253320,0.11137131,0.25141915,0.42282498,1.48699516,0.01923086,0.22308654
0.00300150,2.08457470,0.03019824,0.11195124,0.23527770,0.41896655,1.48051470,0.01865085,0.22213388
0.00900450,2.04826895,0.02787258,0.11201760,0.21955743,0.41328033,1.46732864,0.01803303,0.22019572
0.01500750,2.00429671,0.02558276,0.11154364,0.20441349,0.40581042,1.44730756,0.01738341,0.21725554
0.02101051,1.95302125,0.02335281,0.11051234,0.18998182,0.39663276,1.42047105,0.01670855,0.21331744
0.02701351,1.89495292,0.02120391,0.10891740,0.17637795,0.38585367,1.38698522,0.01601545,0.20840634
0.03301651,1.83073525,0.01915413,0.10676384,0.16369645,0.37360768,1.34715634,0.01531142,0.20256748
0.03901951,1.76112766,0.01721833,0.10406820,0.15201083,0.36005446,1.30142073,0.01460390,0.19586535
0.04502251,1.68698519,0.01540813,0.10085841,0.14137389,0.34537512,1.25033141,0.01390028,0.18838189
0.05102551,1.60923590,0.01373199,0.09717306,0.13181840,0.32976786,1.19454178,0.01320778,0.18021421
0.05702851,1.52885665,0.01219533,0.09306048,0.12335791,0.31344323,1.13478712,0.01253327,0.17147173
0.06303152,1.44684810,0.01080076,0.08857730,0.11598784,0.29661905,1.07186443,0.01188308,0.16227306
0.06903452,1.36420987,0.00954836,0.08378684,0.10968656,0.27951529,1.00661143,0.01126289,0.15274261
0.07503752,1.28191663,0.00843599,0.07875723,0.10441671,0.26234901,0.93988549,0.01067757,0.14300708
0.08104052,1.20089622,0.00745963,0.07355946,0.10012642,0.24532967,0.87254320,0.01013110,0.13319213
0.08704352,1.12201035,0.00661372,0.06826534,0.09675083,0.22865486,0.80542137,0.00962644,0.12341909
0.09304652,1.04603887,0.00589154,0.06294561,0.09421360,0.21250675,0.73932001,0.00916554,0.11380217
0.09904952,0.97366788,0.00528554,0.05766814,0.09242859,0.19704932,0.67498790,0.00874929,0.10444596
0.10505253,0.90548233,0.00478769,0.05249636,0.09130179,0.18242644,0.61311111,0.00837758,0.09544356
0.11105553,0.84196303,0.00438977,0.04748794,0.09073330,0.16876089,0.55430472,0.00804939,0.08687519
0.11705853,0.78348817,0.00408369,0.04269385,0.09061963,0.15615431,0.49910780,0.00776286,0.07880746
0.12306153,0.73033897,0.00386172,0.03815765,0.09085607,0.14468800,0.44798161,0.00751552,0.07129315
0.12906453,0.68270908,0.00371666,0.03391515,0.09133926,0.13442453,0.40131076,0.00730443,0.06437162
0.13506753,0.64071688,0.00364209,0.02999442,0.09196976,0.12540995,0.35940697,0.00712643,0.05806960
0.14107054,0.60442016,0.00363246,0.02641598,0.09265472,0.11767647,0.32251497,0.00697837,0.05240252
0.14707354,0.57383190,0.00368317,0.02319333,0.09331035,0.11124546,0.29081996,0.00685738,0.04737599
0.15307654,0.54893646,0.00379065,0.02033355,0.09386437,0.10613047,0.26445605,0.00676108,0.04298762
0.15907954,0.52970519,0.00395236,0.01783814,0.09425801,0.10234015,0.24351507,0.00668786,0.03922890
0.16508254,0.51611029,0.00416678,0.01570388,0.09444777,0.09988090,0.22805514,0.00663709,0.03608710
0.17108554,0.50813649,0.00443333,0.01392366,0.09440669,0.09875892,0.21810846,0.00660927,0.03354708
0.17708854,0.50578958,0.00475229,0.01248735,0.09412504,0.09898178,0.21368786,0.00660624,0.03159294
0.18309155,0.50910142,0.00512472,0.01138261,0.09361051,0.10055914,0.21479180,0.00663119,0.03020952
0.18909455,0.51813119,0.00555225,0.01059550,0.09288769,0.10350275,0.22140741,0.00668878,0.02938356
0.19509755,0.53296271,0.00603700,0.01011106,0.09199705,0.10782567,0.23351173,0.00678510,0.02910460
0.20110055,0.55369812,0.00658134,0.00991375,0.09099323,0.11354071,0.25107085,0.00692756,0.02936565
0.20710355,0.58044816,0.00718776,0.00998765,0.08994281,0.12065816,0.27403730,0.00712482,0.03016349
0.21310655,0.61331972,0.00785864,0.01031668,0.08892167,0.12918309,0.30234587,0.00738654,0.03149877
0.21910955,0.65240132,0.00859611,0.01088456,0.08801184,0.13911213,0.33590817,0.00772316,0.03337587
0.22511256,0.69774734,0.00940180,0.01167480,0.08729824,0.15043014,0.37460644,0.00814560,0.03580255
0.23111556,0.74936204,0.01027672,0.01267053,0.08686513,0.16310686,0.41828701,0.00866492,0.03878950
0.23711856,0.80718413,0.01122107,0.01385435,0.08679263,0.17709383,0.46675390,0.00929192,0.04234972
0.24312156,0.87107300,0.01223408,0.01520815,0.08715330,0.19232165,0.51976323,0.01003677,0.04649791
0.24912456,0.94079730,0.01331385,0.01671298,0.08800898,0.20869800,0.57701862,0.01090858,0.05124978
0.25512756,1.01602665,0.01445725,0.01834893,0.08940798,0.22610634,0.63816827,0.01191498,0.05662139
0.26113057,1.09632707,0.01565985,0.02009514,0.09138269,0.24440571,0.70280389,0.01306171,0.06262850
0.26713357,1.18116048,0.01691575,0.02192989,0.09394779,0.26343137,0.77046172,0.01435224,0.06928590
0.27313657,1.26988840,0.01821762,0.02383074,0.09709899,0.28299669,0.84062573,0.01578740,0.07660681
0.27913957,1.36177978,0.01955662,0.02577489,0.10081255,0.30289599,0.91273303,0.01736513,0.08460220
0.28514257,1.45602282,0.02092247,0.02773954,0.10504530,0.32290842,0.98618131,0.01908019,0.09328017
0.29114557,1.55174001,0.02230343,0.02970241,0.10973558,0.34280265,1.06033798,0.02092405,0.10264515
0.29714857,1.64800613,0.02368649,0.03164231,0.11480460,0.36234231,1.13455073,0.02288482,0.11269716
0.30315158,1.74386798,0.02505747,0.03353978,0.12015863,0.38129185,1.20815901,0.02494727,0.12343080
0.30915458,1.83836542,0.02640124,0.03537771,0.12569162,0.39942262,1.28050591,0.02709299,0.13483421
0.31515758,1.93055237,0.02770201,0.03714203,0.13128833,0.41651896,1.35095004,0.02930066,0.14688788
0.32116058,2.01951730,0.02894363,0.03882226,0.13682786,0.43238394,1.41887673,0.03154646,0.15956330
0.32716358,2.10440207,0.03011002,0.04041206,0.14218742,0.44684450,1.48370829,0.03380447,0.17282158
0.33316658,2.18441857,0.03118556,0.04190963,0.14724623,0.45975585,1.54491286,0.03604739,0.18661194
0.33916958,2.25886272,0.03215559,0.04331801,0.15188947,0.47100486,1.60201158,0.03824713,0.20087040
0.34517259,2.32712522,0.03300694,0.04464524,0.15601207,0.48051233,1.65458406,0.04037566,0.21551842
0.35117559,2.38869914,0.03372847,0.04590429,0.15952230,0.48823399,1.70227189,0.04240577,0.23046196
0.35717859,2.44318429,0.03431153,0.04711294,0.16234491,0.49416034,1.74478063,0.04431196,0.24559082
0.36318159,2.49028852,0.03475053,0.04829344,0.16442395,0.49831529,1.78188011,0.04607129,0.26077846
0.36918459,2.52982646,0.03504335,0.04947200,0.16572482,0.50075365,1.81340363,0.04766417,0.27588246
0.37518759,2.56171600,0.03519173,0.05067821,0.16623586,0.50155779,1.83924620,0.04907513,0.29074570
0.38119060,2.58597320,0.03520153,0.05194437,0.16596914,0.50083346,1.85936226,0.05029346,0.30519822
0.38719360,2.60270601,0.03508289,0.05330468,0.16496058,0.49870521,1.87376313,0.05131370,0.31905992
0.39319660,2.61210741,0.03485026,0.05479442,0.16326928,0.49531145,1.88251462,0.05213601,0.33214408
0.39919960,2.61444829,0.03452223,0.05644915,0.16097617,0.49079952,1.88573471,0.05276633,0.34426148
0.40520260,2.61007053,0.03412130,0.05830389,0.15818204,0.48532096,1.88359174,0.05321631,0.35522522
0.41120560,2.59938018,0.03367334,0.06039228,0.15500483,0.47902714,1.87630279,0.05350305,0.36485596
0.41720860,2.58284108,0.03320706,0.06274589,0.15157647,0.47206544,1.86413232,0.05364865,0.37298738
0.42321161,2.56096858,0.03275320,0.06539358,0.14803929,0.46457605,1.84739072,0.05367950,0.37947163
0.42921461,2.53432328,0.03234372,0.06836083,0.14454199,0.45668952,1.82643256,0.05362539,0.38418464
0.43521761,2.50350448,0.03201075,0.07166932,0.14123552,0.44852503,1.80165423,0.05351850,0.38703078
0.44122061,2.46914309,0.03178565,0.07533645,0.13826872,0.44018931,1.77349050,0.05339220,0.38794691
0.44722361,2.43189366,0.03169788,0.07937504,0.13578403,0.43177624,1.74240993,0.05327982,0.38690541
0.45322661,2.39242531,0.03177398,0.08379302,0.13391337,0.42336696,1.70890873,0.05321335,0.38391602
0.45922961,2.35141158,0.03203659,0.08859326,0.13277421,0.41503044,1.67350301,0.05322216,0.37902649
0.46523262,2.30951904,0.03250354,0.09377343,0.13246598,0.40682426,1.63671966,0.05333179,0.37232186
0.47123562,2.26739497,0.03318705,0.09932586,0.13306704,0.39879574,1.59908565,0.05356288,0.36392241
0.47723862,2.22565445,0.03409321,0.10523754,0.13463207,0.39098302,1.56111649,0.05393025,0.35398036
0.48324162,2.18486718,0.03522151,0.11149011,0.13719021,0.38341619,1.52330405,0.05444222,0.34267548
0.48924462,2.14554481,0.03656471,0.11805985,0.14074381,0.37611841,1.48610437,0.05510015,0.33020978
0.49524762,2.10812933,0.03810893,0.12491774,0.14526801,0.36910686,1.44992618,0.05589828,0.31680149
0.50125063,2.07298319,0.03983395,0.13202962,0.15071102,0.36239362,1.41512068,0.05682388,0.30267869
0.50725363,2.04038188,0.04171380,0.13935627,0.15699525,0.35598646,1.38197328,0.05785763,0.28807283
0.51325663,2.01050951,0.04371762,0.14685365,0.16401921,0.34988947,1.35069787,0.05897442,0.27321240
0.51925963,1.98345784,0.04581065,0.15447320,0.17166018,0.34410377,1.32143404,0.06014422,0.25831704
0.52526263,1.95922904,0.04795552,0.16216215,0.17977748,0.33862807,1.29424760,0.06133337,0.24359232
0.53126563,1.93774227,0.05011360,0.16986405,0.18821652,0.33345935,1.26913448,0.06250596,0.22922540
0.53726863,1.91884392,0.05224645,0.17751939,0.19681317,0.32859353,1.24602789,0.06362530,0.21538167
0.54327164,1.90232120,0.05431739,0.18506628,0.20539868,0.32402626,1.22480854,0.06465559,0.20220242
0.54927464,1.88791848,0.05629297,0.19244145,0.21380468,0.31975364,1.20531741,0.06556347,0.18980360
0.55527764,1.87535561,0.05814434,0.19958133,0.22186838,0.31577315,1.18737044,0.06631959,0.17827562
0.56128064,1.86434748,0.05984859,0.20642330,0.22943759,0.31208448,1.17077442,0.06690004,0.16768408
0.56728364,1.85462361,0.06138969,0.21290718,0.23637552,0.30869027,1.15534311,0.06728760,0.15807129
0.57328664,1.84594709,0.06275938,0.21897676,0.24256506,0.30559688,1.14091294,0.06747270,0.14945838
0.57928964,1.83813154,0.06395757,0.22458160,0.24791259,0.30281489,1.12735722,0.06745425,0.14184801
0.58529265,1.83105539,0.06499254,0.22967872,0.25235085,0.30035941,1.11459819,0.06723998,0.13522714
0.59129565,1.82467266,0.06588068,0.23423440,0.25584116,0.29825009,1.10261613,0.06684660,0.12957006
0.59729865,1.81901946,0.06664593,0.23822582,0.25837449,0.29651086,1.09145511,0.06629950,0.12484126
0.60330165,1.81421598,0.06731887,0.24164256,0.25997161,0.29516922,1.08122489,0.06563224,0.12099805
0.60930465,1.81046356,0.06793544,0.24448779,0.26068222,0.29425533,1.07209887,0.06488557,0.11799291
0.61530765,1.80803699,0.06853547,0.24677907,0.26058301,0.29380062,1.06430807,0.06410632,0.11577540
0.62131066,1.80727220,0.06916090,0.24854868,0.25977480,0.29383625,1.05813147,0.06334588,0.11429361
0.62731366,1.80854987,0.06985391,0.24984338,0.25837880,0.29439124,1.05388292,0.06265864,0.11349516
0.63331666,1.81227564,0.07065495,0.25072360,0.25653221,0.29549054,1.05189547,0.06210010,0.11332776
0.63931966,1.81885766,0.07160077,0.25126188,0.25438319,0.29715304,1.05250357,0.06172505,0.11373941
0.64532266,1.82868268,0.07272257,0.25154075,0.25208548,0.29938968,1.05602416,0.06158565,0.11467825
0.65132566,1.84209150,0.07404429,0.25164999,0.24979284,0.30220165,1.06273741,0.06172950,0.11609222
0.65732866,1.85935519,0.07558117,0.25168336,0.24765353,0.30557899,1.07286803,0.06219794,0.11792857
0.66333167,1.88065298,0.07733858,0.25173487,0.24580501,0.30949945,1.08656819,0.06302438,0.12013336
0.66933467,1.90605302,0.07931129,0.25189490,0.24436907,0.31392789,1.10390261,0.06423294,0.12265101
0.67533767,1.93549704,0.08148305,0.25224614,0.24344758,0.31881608,1.12483684,0.06583733,0.12542400
0.68134067,1.96878963,0.08382670,0.25285970,0.24311903,0.32410315,1.14922920,0.06784001,0.12839279
0.68734367,2.00559289,0.08630465,0.25379149,0.24343591,0.32971642,1.17682685,0.07023176,0.13149598
0.69334667,2.04542690,0.08886979,0.25507921,0.24442313,0.33557287,1.20726639,0.07299153,0.13467081
0.69934967,2.08767618,0.09146685,0.25673991,0.24607745,0.34158100,1.24007899,0.07608675,0.13785395
0.70535268,2.13160220,0.09403402,0.25876846,0.24836799,0.34764315,1.27470001,0.07947395,0.14098258
0.71135568,2.17636146,0.09650495,0.26113701,0.25123774,0.35365809,1.31048287,0.08309977,0.14399580
0.71735868,2.22102887,0.09881087,0.26379539,0.25460606,0.35952388,1.34671669,0.08690225,0.14683617
0.72336168,2.26462539,0.10088294,0.26667264,0.25837203,0.36514087,1.38264700,0.09081249,0.14945155
0.72936468,2.30614916,0.10265453,0.26967943,0.26241856,0.37041478,1.41749899,0.09475644,0.15179693
0.73536768,2.34460885,0.10406354,0.27271144,0.26661703,0.37525967,1.45050217,0.09865694,0.15383637
0.74137069,2.37905815,0.10505454,0.27565353,0.27083241,0.37960082,1.48091566,0.10243586,0.15554480
0.74737369,2.40862985,0.10558064,0.27838437,0.27492851,0.38337745,1.50805319,0.10601625,0.15690975
0.75337669,2.43256848,0.10560515,0.28078152,0.27877334,0.38654508,1.53130670,0.10932444,0.15793276
0.75937969,2.45025992,0.10510284,0.28272658,0.28224430,0.38907760,1.55016775,0.11229210,0.15863061
0.76538269,2.46125713,0.10406071,0.28411023,0.28523297,0.39096898,1.56424588,0.11485804,0.15903603
0.77138569,2.46530064,0.10247851,0.28483688,0.28764950,0.39223447,1.57328327,0.11696985,0.15919804
0.77738869,2.46233316,0.10036861,0.28482883,0.28942629,0.39291141,1.57716498,0.11858518,0.15918181
0.78339170,2.45250763,0.09775563,0.28402954,0.29052100,0.39305945,1.57592461,0.11967276,0.15906794
0.78939470,2.43618818,0.09467554,0.28240608,0.29091860,0.39276032,1.56974490,0.12021303,0.15895120
0.79539770,2.41394400,0.09117449,0.27995060,0.29063265,0.39211688,1.55895338,0.12019844,0.15893875
0.80140070,2.38653605,0.08730727,0.27668063,0.28970555,0.39125175,1.54401321,0.11963334,0.15914768
0.80740370,2.35489701,0.08313565,0.27263845,0.28820783,0.39030508,1.52550927,0.11853357,0.15970217
0.81340670,2.32010503,0.07872648,0.26788935,0.28623658,0.38943189,1.50413023,0.11692572,0.16073006
0.81940970,2.28335194,0.07414974,0.26251903,0.28391288,0.38879863,1.48064696,0.11484607,0.16235898
0.82541271,2.24590694,0.06947670,0.25663020,0.28137846,0.38857909,1.45588802,0.11233934,0.16471225
0.83141571,2.20907677,0.06477797,0.25033854,0.27879155,0.38894985,1.43071299,0.10945720,0.16790439
0.83741871,2.17416369,0.06012186,0.24376827,0.27632206,0.39008504,1.40598445,0.10625667,0.17203662
0.84342171,2.14242243,0.05557287,0.23704740,0.27414619,0.39215076,1.38253961,0.10279843,0.17719231
0.84942471,2.11501761,0.05119034,0.23030303,0.27244063,0.39529921,1.36116229,0.09914506,0.18343267
0.85542771,2.09298292,0.04702747,0.22365669,0.27137643,0.39966263,1.34255631,0.09535938,0.19079273
0.86143072,2.07718358,0.04313051,0.21722016,0.27111281,0.40534732,1.32732121,0.09150276,0.19927780
0.86743372,2.06828326,0.03953823,0.21109164,0.27179094,0.41242801,1.31593098,0.08763364,0.20886074
0.87343672,2.06671687,0.03628166,0.20535266,0.27352806,0.42094267,1.30871672,0.08380610,0.21947994
0.87943972,2.07267026,0.03338401,0.20006573,0.27641195,0.43088816,1.30585387,0.08006876,0.23103834
0.88544272,2.08606773,0.03086079,0.19527273,0.28049616,0.44221694,1.30735454,0.07646370,0.24340366
0.89144572,2.10656822,0.02872012,0.19099431,0.28579603,0.45483501,1.31306536,0.07302582,0.25640965
0.89744872,2.13357050,0.02696316,0.18723000,0.29228583,0.46860133,1.32267106,0.06978227,0.26985879
0.90345173,2.16622748,0.02558455,0.18395936,0.29989707,0.48332894,1.33570388,0.06675230,0.28352606
0.90945473,2.20346958,0.02457306,0.18114372,0.30851827,0.49878773,1.35155848,0.06394719,0.29716403
0.91545773,2.24403656,0.02391215,0.17872883,0.31799618,0.51470908,1.36951213,0.06137058,0.31050892
0.92146073,2.28651677,0.02358059,0.17664794,0.32813857,0.53079210,1.38874937,0.05901894,0.32328759
0.92746373,2.32939291,0.02355312,0.17482544,0.33871855,0.54671162,1.40839044,0.05688229,0.33522523
0.93346673,2.37109236,0.02380104,0.17318081,0.34948040,0.56212738,1.42752239,0.05494506,0.34605339
0.93946973,2.41004059,0.02429282,0.17163266,0.36014667,0.57669445,1.44523176,0.05318717,0.35551816
0.94547274,2.44471554,0.02499468,0.17010278,0.37042645,0.59007432,1.46063752,0.05158509,0.36338813
0.95147574,2.47370081,0.02587115,0.16852009,0.38002451,0.60194623,1.47292298,0.05011310,0.36946183
0.95747874,2.49573570,0.02688566,0.16682412,0.38865090,0.61201847,1.48136545,0.04874445,0.37357424
0.96348174,2.50975993,0.02800104,0.16496812,0.39603071,0.62003897,1.48536226,0.04745260,0.37560233
0.96948474,2.51495126,0.02918010,0.16292150,0.40191365,0.62580480,1.48445228,0.04621225,0.37546910
0.97548774,2.51075443,0.03038615,0.16067160,0.40608289,0.62917013,1.47833186,0.04500042,0.37314616
0.98149075,2.49690013,0.03158353,0.15822463,0.40836289,0.63005227,1.46686467,0.04379720,0.36865465
0.98749375,2.47341326,0.03273813,0.15560585,0.40862587,0.62843545,1.45008496,0.04258651,0.36206446
0.99349675,2.44061005,0.03381789,0.15285881,0.40679651,0.62437211,1.42819420,0.04135646,0.35349180
0.99949975,2.39908415,0.03479332,0.15004388,0.40285479,0.61798159,1.40155124,0.04009968,0.34309531
1.00550275,2.34968235,0.03563789,0.14723586,0.39683676,0.60944620,1.37065650,0.03881332,0.33107066
1.01150575,2.29347081,0.03632852,0.14452104,0.38883320,0.59900481,1.33613091,0.03749887,0.31764418
1.01750875,2.23169338,0.03684588,0.14199356,0.37898623,0.58694409,1.29869051,0.03616178,0.30306551
1.02351176,2.16572365,0.03717467,0.13975138,0.36748403,0.57358793,1.25911787,0.03481096,0.28759982
1.02951476,2.09701271,0.03730387,0.13789194,0.35455387,0.55928521,1.21823148,0.03345803,0.27151969
1.03551776,2.02703494,0.03722685,0.13650763,0.34045387,0.54439666,1.17685448,0.03211661,0.25509713
1.04152076,1.95723375,0.03694136,0.13568142,0.32546366,0.52928120,1.13578402,0.03080142,0.23859601
1.04752376,1.88896977,0.03644947,0.13548257,0.30987461,0.51428245,1.09576232,0.02952744,0.22226505
1.05352676,1.82347321,0.03575741,0.13596288,0.29397978,0.49971592,1.05745082,0.02830906,0.20633177
1.05952976,1.76180248,0.03487525,0.13715341,0.27806425,0.48585746,1.02140808,0.02715931,0.19099742
1.06553277,1.70481044,0.03381659,0.13906193,0.26239608,0.47293352,0.98807253,0.02608913,0.17643311
1.07153577,1.65311946,0.03259801,0.14167126,0.24721823,0.46111350,0.95775032,0.02510684,0.16277714
1.07753877,1.60710625,0.03123867,0.14493849,0.23274191,0.45050467,0.93060888,0.02421775,0.15013359
1.08354177,1.56689661,0.02975963,0.14879519,0.21914130,0.44114973,0.90667612,0.02342385,0.13857213
1.08954477,1.53237026,0.02818334,0.15314863,0.20655003,0.43302717,0.88584513,0.02272376,0.12812893
1.09554777,1.50317512,0.02653296,0.15788402,0.19505935,0.42605432,0.86788419,0.02211280,0.11880855
1.10155078,1.47875038,0.02483179,0.16286762,0.18471796,0.42009296,0.85245126,0.02158324,0.11058679
1.10755378,1.45835702,0.02310271,0.16795067,0.17553354,0.41495716,0.83911247,0.02112469,0.10341411
1.11355678,1.44111442,0.02136763,0.17297404,0.16747561,0.41042294,0.82736359,0.02072456,0.09721965
1.11955978,1.42604139,0.01964702,0.17777331,0.16047971,0.40623935,0.81665345,0.02036864,0.09191560
1.12556278,1.41209964,0.01795955,0.18218415,0.15445259,0.40214034,0.80640852,0.02004178,0.08740173
1.13156578,1.39823806,0.01632179,0.18604782,0.14927808,0.39785697,0.79605733,0.01972850,0.08356992
1.13756878,1.38343585,0.01474794,0.18921648,0.14482342,0.39312929,0.78505386,0.01941368,0.08030855
1.14357179,1.36674263,0.01324977,0.19155809,0.14094579,0.38771746,0.77289904,0.01908315,0.07750668
1.14957479,1.34731434,0.01183653,0.19296085,0.13749867,0.38141156,0.75915937,0.01872423,0.07505784
1.15557779,1.32444323,0.01051501,0.19333677,0.13433794,0.37403983,0.74348223,0.01832620,0.07286333
1.16158079,1.29758132,0.00928966,0.19262438,0.13132733,0.36547481,0.72560721,0.01788066,0.07083513
1.16758379,1.26635650,0.00816272,0.19079051,0.12834324,0.35563747,0.70537336,0.01738176,0.06889817
1.17358679,1.23058099,0.00713447,0.18783089,0.12527868,0.34449902,0.68272214,0.01682630,0.06699216
1.17958979,1.19025243,0.00620346,0.18376986,0.12204623,0.33208061,0.65769634,0.01621379,0.06507280
1.18559280,1.14554788,0.00536680,0.17865891,0.11858017,0.31845097,0.63043523,0.01554630,0.06311259
1.19159580,1.09681149,0.00462042,0.17257442,0.11483752,0.30372219,0.60116635,0.01482824,0.06110113
1.19759880,1.04453693,0.00395934,0.16561457,0.11079832,0.28804413,0.57019470,0.01406617,0.05904507
1.20360180,0.98934564,0.00337794,0.15789565,0.10646504,0.27159758,0.53788989,0.01326837,0.05696770
1.20960480,0.93196228,0.00287022,0.14954791,0.10186130,0.25458678,0.50467201,0.01244452,0.05490835
1.21560780,0.87318866,0.00243000,0.14071121,0.09703004,0.23723151,0.47099703,0.01160530,0.05292143
1.22161081,0.81387734,0.00205111,0.13153058,0.09203136,0.21975934,0.43734235,0.01076199,0.05107555
1.22761381,0.75490626,0.00172754,0.12215196,0.08693993,0.20239817,0.40419314,0.00992613,0.04945232
1.23361681,0.69715514,0.00145360,0.11271825,0.08184241,0.18536950,0.37203001,0.00910917,0.04814520
1.23961981,0.64148467,0.00122399,0.10336582,0.07683481,0.16888260,0.34131829,0.00832222,0.04725822
1.24562281,0.58871879,0.00103385,0.09422153,0.07201996,0.15312971,0.31249935,0.00757579,0.04690462
1.25162581,0.53963050,0.00087887,0.08540044,0.06750511,0.13828241,0.28598380,0.00687965,0.04720541
1.25762881,0.49493116,0.00075525,0.07700416,0.06339982,0.12448917,0.26214671,0.00624276,0.04828772
1.26363182,0.45526301,0.00065971,0.06911988,0.05981404,0.11187387,0.24132458,0.00567313,0.05028295
1.26963482,0.42119467,0.00058952,0.06182002,0.05685640,0.10053543,0.22381384,0.00517793,0.05332469
1.27563782,0.39321890,0.00054241,0.05516243,0.05463277,0.09054817,0.20987048,0.00476342,0.05754622
1.28164082,0.37175213,0.00051660,0.04919115,0.05324491,0.08196288,0.19971042,0.00443509,0.06307766
1.28764382,0.35713497,0.00051069,0.04393747,0.05278917,0.07480831,0.19351032,0.00419771,0.07004274
1.29364682,0.34963321,0.00052367,0.03942137,0.05335524,0.06909296,0.19140828,0.00405540,0.07855502
1.29964982,0.34943857,0.00055480,0.03565309,0.05502482,0.06480693,0.19350441,0.00401172,0.08871386
1.30565283,0.35666892,0.00060362,0.03263482,0.05787019,0.06192381,0.19986062,0.00406971,0.10059989
1.31165583,0.37136759,0.00066985,0.03036231,0.06195256,0.06040234,0.21049994,0.00423195,0.11427035
1.31765883,0.39350171,0.00075334,0.02882653,0.06732034,0.06018790,0.22540501,0.00450055,0.12975440
1.32366183,0.42295967,0.00085403,0.02801505,0.07400726,0.06121372,0.24451600,0.00487713,0.14704842
1.32966483,0.45954801,0.00097189,0.02791333,0.08203034,0.06340189,0.26772811,0.00536278,0.16611180
1.33566783,0.50298810,0.00110689,0.02850576,0.09138799,0.06666415,0.29488888,0.00595799,0.18686333
1.34167084,0.55291328,0.00125897,0.02977652,0.10205819,0.07090254,0.32579580,0.00666261,0.20917846
1.34767384,0.60886715,0.00142803,0.03171020,0.11399699,0.07601009,0.36019450,0.00747570,0.23288780
1.35367684,0.67030358,0.00161392,0.03429232,0.12713749,0.08187153,0.39777806,0.00839555,0.25777696
1.35967984,0.73658927,0.00181648,0.03750963,0.14138950,0.08836418,0.43818771,0.00941956,0.28358814
1.36568284,0.80700942,0.00203559,0.04135036,0.15663995,0.09535917,0.48101549,0.01054431,0.31002339
1.37168584,0.88077693,0.00227121,0.04580443,0.17275431,0.10272296,0.52580892,0.01176555,0.33674980
1.37768884,0.95704553,0.00252353,0.05086362,0.18957912,0.11031926,0.57207809,0.01307833,0.36340648
1.38369185,1.03492679,0.00279304,0.05652175,0.20694559,0.11801145,0.61930499,0.01447717,0.38961322
1.38969485,1.11351082,0.00308070,0.06277498,0.22467434,0.12566525,0.66695515,0.01595629,0.41498069
1.39569785,1.19189028,0.00338812,0.06962211,0.24258122,0.13315184,0.71449126,0.01750992,0.43912169
1.40170085,1.26918681,0.00371773,0.07706498,0.26048403,0.14035122,0.76138831,0.01913268,0.46166325
