energy_ev,total_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,4.29259746,0.62694113,4.03829541,0.09234632,0.13016398,0.20510719,0.00000000
-4.29514757,4.11615644,0.59853082,3.87257782,0.08971179,0.12418930,0.19765800,0.00000000
-4.28914457,3.93369034,0.56955737,3.70115152,0.08693852,0.11813161,0.18986990,0.00000000
-4.28314157,3.74906615,0.54062652,3.52762126,0.08412060,0.11212376,0.18195256,0.00000000
-4.27713857,3.56609994,0.51232793,3.35554683,0.08135128,0.10629613,0.17411209,0.00000000
-4.27113557,3.38844887,0.48521870,3.18834255,0.07872000,0.10077299,0.16654486,0.00000000
-4.26513257,3.21951268,0.45980854,3.02918555,0.07630954,0.09566917,0.15943178,0.00000000
-4.25912956,3.06234791,0.43654735,2.88093588,0.07419350,0.09108725,0.15293316,0.00000000
-4.25312656,2.91959750,0.41581534,2.74607090,0.07243402,0.08711519,0.14718445,0.00000000
-4.24712356,2.79343750,0.39791603,2.62663557,0.07107999,0.08382463,0.14229286,0.00000000
-4.24112056,2.68554190,0.38307202,2.52420962,0.07016567,0.08126976,0.13833500,0.00000000
-4.23511756,2.59706584,0.37142370,2.43989176,0.06970988,0.07948676,0.13535562,0.00000000
-4.22911456,2.52864646,0.36303051,2.37430043,0.06971569,0.07849385,0.13336742,0.00000000
-4.22311156,2.48042057,0.35787469,2.32759002,0.07017069,0.07829193,0.13235190,0.00000000
-4.21710855,2.45205692,0.35586702,2.29948078,0.07104774,0.07886557,0.13226119,0.00000000
-4.21110555,2.44280136,0.35685438,2.28930067,0.07230629,0.08018449,0.13302076,0.00000000
-4.20510255,2.45153202,0.36062852,2.29603646,0.07389399,0.08220531,0.13453299,0.00000000
-4.19909955,2.47682195,0.36693571,2.31839173,0.07574884,0.08487358,0.13668122,0.00000000
-4.19309655,2.51700635,0.37548696,2.35484915,0.07780151,0.08812586,0.13933440,0.00000000
-4.18709355,2.57025156,0.38596819,2.40373418,0.07997786,0.09189197,0.14235197,0.00000000
-4.18109055,2.63462319,0.39805017,2.46327801,0.08220159,0.09609713,0.14558884,0.00000000
-4.17508754,2.70815072,0.41139787,2.53167708,0.08439685,0.10066407,0.14890033,0.00000000
-4.16908454,2.78888650,0.42567888,2.60714735,0.08649073,0.10551491,0.15214687,0.00000000
-4.16308154,2.87495731,0.44057078,2.68797150,0.08841554,0.11057292,0.15519829,0.00000000
-4.15707854,2.96460688,0.45576721,2.77253773,0.09011084,0.11576401,0.15793755,0.00000000
-4.15107554,3.05622860,0.47098275,2.85936938,0.09152502,0.12101791,0.16026386,0.00000000
-4.14507254,3.14838779,0.48595628,2.94714480,0.09261659,0.12626914,0.16209494,0.00000000
-4.13906953,3.23983365,0.50045320,3.03470761,0.09335484,0.13145767,0.16336859,0.00000000
-4.13306653,3.32950123,0.51426640,3.12106783,0.09372027,0.13652932,0.16404334,0.00000000
-4.12706353,3.41650464,0.52721616,3.20539477,0.09370434,0.14143598,0.16409831,0.00000000
-4.12106053,3.50012259,0.53914927,3.28700305,0.09330897,0.14613551,0.16353229,0.00000000
-4.11505753,3.57977803,0.54993741,3.36533324,0.09254561,0.15059161,0.16236212,0.00000000
-4.10905453,3.65501392,0.55947520,3.43992906,0.09143400,0.15477354,0.16062051,0.00000000
-4.10305153,3.72546699,0.56767804,3.51041292,0.09000071,0.15865567,0.15835332,0.00000000
-4.09704852,3.79084163,0.57447992,3.57646201,0.08827756,0.16221717,0.15561666,0.00000000
-4.09104552,3.85088596,0.57983147,3.63778642,0.08629999,0.16544158,0.15247372,0.00000000
-4.08504252,3.90537169,0.58369837,3.69411138,0.08410539,0.16831651,0.14899161,0.00000000
-4.07903952,3.95407943,0.58606015,3.74516463,0.08173164,0.17083334,0.14523840,0.00000000
-4.07303652,3.99679031,0.58690957,3.79067016,0.07921570,0.17298711,0.14128035,0.00000000
-4.06703352,4.03328486,0.58625243,3.83034878,0.07659250,0.17477647,0.13717952,0.00000000
-4.06103052,4.06334899,0.58410790,3.86392575,0.07389404,0.17620373,0.13299191,0.00000000
-4.05502751,4.08678692,0.58050925,3.89114491,0.07114877,0.17727502,0.12876599,0.00000000
-4.04902451,4.10344027,0.57550484,3.91178870,0.06838122,0.17800058,0.12454189,0.00000000
-4.04302151,4.11321188,0.56915928,3.92570265,0.06561189,0.17839505,0.12035099,0.00000000
-4.03701851,4.11609284,0.56155456,3.93282275,0.06285738,0.17847786,0.11621612,0.00000000
-4.03101551,4.11219073,0.55279110,3.93320385,0.06013069,0.17827358,0.11215213,0.00000000
-4.02501251,4.10175696,0.54298837,3.92704692,0.05744165,0.17781223,0.10816686,0.00000000
-4.01900950,4.08521103,0.53228522,3.91472304,0.05479754,0.17712953,0.10426239,0.00000000
-4.01300650,4.06315941,0.52083955,3.89679202,0.05220364,0.17626701,0.10043645,0.00000000
-4.00700350,4.03640730,0.50882738,3.87401376,0.04966387,0.17527192,0.09668396,0.00000000
-4.00100050,4.00596145,0.49644116,3.84735080,0.04718141,0.17419699,0.09299851,0.00000000
-3.99499750,3.97302287,0.48388741,3.81796069,0.04475921,0.17309988,0.08937383,0.00000000
-3.98899450,3.93896873,0.47138350,3.78717790,0.04240045,0.17204235,0.08580498,0.00000000
-3.98299150,3.90532344,0.45915384,3.75648485,0.04010886,0.17108923,0.08228943,0.00000000
-3.97698849,3.87371932,0.44742534,3.72747292,0.03788901,0.17030695,0.07882776,0.00000000
-3.97098549,3.84584833,0.43642235,3.70179461,0.03574639,0.16976192,0.07542420,0.00000000
-3.96498249,3.82340652,0.42636131,3.68110875,0.03368743,0.16951861,0.07208677,0.00000000
-3.95897949,3.80803378,0.41744501,3.66702119,0.03171943,0.16963744,0.06882718,0.00000000
-3.95297649,3.80125182,0.40985701,3.66102390,0.02985037,0.17017258,0.06566053,0.00000000
-3.94697349,3.80440359,0.40375614,3.66443564,0.02808874,0.17116972,0.06260470,0.00000000
-3.94097049,3.81859753,0.39927152,3.67834757,0.02644322,0.17266393,0.05967973,0.00000000
-3.93496748,3.84466009,0.39649827,3.70357707,0.02492243,0.17467774,0.05690695,0.00000000
-3.92896448,3.88309946,0.39549414,3.74063276,0.02353464,0.17721949,0.05430820,0.00000000
-3.92296148,3.93408341,0.39627726,3.78969332,0.02228748,0.18028222,0.05190499,0.00000000
-3.91695848,3.99743289,0.39882531,3.85060191,0.02118771,0.18384302,0.04971775,0.00000000
-3.91095548,4.07263286,0.40307612,3.92287737,0.02024104,0.18786306,0.04776521,0.00000000
-3.90495248,4.15886042,0.40892982,4.00574230,0.01945200,0.19228829,0.04606392,0.00000000
-3.89894947,4.25502948,0.41625265,4.09816717,0.01882380,0.19705090,0.04462788,0.00000000
-3.89294647,4.35985023,0.42488217,4.19892873,0.01835836,0.20207138,0.04346837,0.00000000
-3.88694347,4.47190054,0.43463397,4.30667982,0.01805630,0.20726137,0.04259397,0.00000000
-3.88094047,4.58970587,0.44530943,4.42002717,0.01791702,0.21252689,0.04201067,0.00000000
-3.87493747,4.71182321,0.45670440,4.53761286,0.01793880,0.21777213,0.04172209,0.00000000
-3.86893447,4.83692458,0.46861836,4.65819490,0.01811897,0.22290338,0.04172980,0.00000000
-3.86293147,4.96387502,0.48086363,4.78072225,0.01845405,0.22783309,0.04203370,0.00000000
-3.85692846,5.09180045,0.49327430,4.90439954,0.01893987,0.23248370,0.04263232,0.00000000
-3.85092546,5.22014117,0.50571437,5.02873744,0.01957181,0.23679115,0.04352317,0.00000000
-3.84492246,5.34868706,0.51808469,5.15358514,0.02034485,0.24070791,0.04470295,0.00000000
-3.83891946,5.47759213,0.53032836,5.27914243,0.02125374,0.24420511,0.04616772,0.00000000
-3.83291646,5.60736664,0.54243427,5.40594982,0.02229304,0.24727399,0.04791292,0.00000000
-3.82691346,5.73884643,0.55443862,5.53485661,0.02345718,0.24992631,0.04993329,0.00000000
-3.82091046,5.87314060,0.56642425,5.66696788,0.02474044,0.25219374,0.05222270,0.00000000
-3.81490745,6.01155956,0.57851780,5.80357261,0.02613693,0.25412631,0.05477389,0.00000000
-3.80890445,6.15552712,0.59088495,5.94605646,0.02764046,0.25578996,0.05757808,0.00000000
-3.80290145,6.30648071,0.60372377,6.09580351,0.02924448,0.25726324,0.06062470,0.00000000
-3.79689845,6.46576533,0.61725665,6.25409208,0.03094190,0.25863342,0.06390096,0.00000000
-3.79089545,6.63452644,0.63172124,6.42199016,0.03272492,0.25999218,0.06739161,0.00000000
-3.78489245,6.81360802,0.64736081,6.60025618,0.03458491,0.26143105,0.07107871,0.00000000
-3.77888944,7.00346124,0.66441451,6.78925067,0.03651221,0.26303702,0.07494156,0.00000000
-3.77288644,7.20406906,0.68310815,6.98886376,0.03849598,0.26488826,0.07895676,0.00000000
-3.76688344,7.41489112,0.70364585,7.19846297,0.04052411,0.26705048,0.08309848,0.00000000
-3.76088044,7.63483248,0.72620301,7.41686442,0.04258310,0.26957397,0.08733886,0.00000000
-3.75487744,7.86223827,0.75092092,7.64232971,0.04465808,0.27249143,0.09164860,0.00000000
-3.74887444,8.09491530,0.77790324,7.87258917,0.04673277,0.27581683,0.09599770,0.00000000
-3.74287144,8.33017994,0.80721434,8.10489098,0.04878963,0.27954521,0.10035628,0.00000000
-3.73686843,8.56493068,0.83887962,8.33607432,0.05080997,0.28365354,0.10469554,0.00000000
-3.73086543,8.79574187,0.87288746,8.56266341,0.05277422,0.28810245,0.10898864,0.00000000
-3.72486243,9.01897476,0.90919266,8.78097822,0.05466214,0.29283881,0.11321165,0.00000000
-3.71885943,9.23090056,0.94772086,8.98725699,0.05645327,0.29779891,0.11734430,0.00000000
-3.71285643,9.42782970,0.98837361,9.17778484,0.05812725,0.30291217,0.12137060,0.00000000
-3.70685343,9.60624155,1.03103346,9.34902257,0.05966427,0.30810493,0.12527932,0.00000000
-3.70085043,9.76290827,1.07556869,9.49772985,0.06104557,0.31330439,0.12906410,0.00000000
-3.69484742,9.89500731,1.12183716,9.62107717,0.06225387,0.31844222,0.13272335,0.00000000
-3.68884442,10.00021739,1.16968884,9.71674159,0.06327383,0.32345771,0.13625983,0.00000000
-3.68284142,10.07679369,1.21896686,9.78298211,0.06409247,0.32830038,0.13967995,0.00000000
-3.67683842,10.12361922,1.26950681,9.81869160,0.06469956,0.33293179,0.14299277,0.00000000
-3.67083542,10.14023043,1.32113437,9.82342340,0.06508788,0.33732650,0.14620882,0.00000000
-3.66483242,10.12681636,1.37366132,9.79739182,0.06525349,0.34147222,0.14933869,0.00000000
-3.65882941,10.08419220,1.42688048,9.74144728,0.06519584,0.34536911,0.15239158,0.00000000
-3.65282641,10.01374908,1.48055977,9.65702784,0.06491775,0.34902830,0.15537382,0.00000000
-3.64682341,9.91738328,1.53443621,9.54609007,0.06442542,0.35246988,0.15828742,0.00000000
-3.64082041,9.79740884,1.58821039,9.41102305,0.06372821,0.35572038,0.16112889,0.00000000
-3.63481741,9.65645830,1.64154220,9.25455010,0.06283838,0.35881004,0.16388826,0.00000000
-3.62881441,9.49737667,1.69404853,9.07962308,0.06177078,0.36177011,0.16654842,0.00000000
-3.62281141,9.32311400,1.74530343,8.88931444,0.06054249,0.36463020,0.16908489,0.00000000
-3.61680840,9.13662155,1.79484139,8.68671210,0.05917233,0.36741613,0.17146605,0.00000000
-3.61080540,8.94075629,1.84216393,8.47482149,0.05768051,0.37014828,0.17365375,0.00000000
-3.60480240,8.73819777,1.88674963,8.25647916,0.05608812,0.37284050,0.17560444,0.00000000
-3.59879940,8.53138042,1.92806751,8.03428080,0.05441678,0.37549985,0.17727067,0.00000000
-3.59279640,8.32244347,1.96559321,7.81052623,0.05268823,0.37812692,0.17860291,0.00000000
-3.58679340,8.11319949,1.99882743,7.58718238,0.05092401,0.38071687,0.17955170,0.00000000
-3.58079040,7.90512142,2.02731572,7.36586467,0.04914521,0.38326101,0.18006984,0.00000000
-3.57478739,7.69934717,2.05066848,7.14783595,0.04737218,0.38574864,0.18011469,0.00000000
-3.56878439,7.49669961,2.06858011,6.93402128,0.04562444,0.38816926,0.17965034,0.00000000
-3.56278139,7.29771923,2.08084593,6.72503621,0.04392044,0.39051457,0.17864960,0.00000000
-3.55677839,7.10270621,2.08737589,6.52122558,0.04227754,0.39278031,0.17709558,0.00000000
-3.55077539,6.91176830,2.08820377,6.32270951,0.04071182,0.39496766,0.17498289,0.00000000
-3.54477239,6.72487080,2.08349118,6.12943309,0.03923803,0.39708401,0.17231837,0.00000000
-3.53876938,6.54188521,2.07352569,5.94121648,0.03786942,0.39914301,0.16912120,0.00000000
-3.53276638,6.36263348,2.05871292,5.75780231,0.03661764,0.40116376,0.16542248,0.00000000
-3.52676338,6.18692535,2.03956255,5.57889779,0.03549253,0.40316934,0.16126428,0.00000000
-3.52076038,6.01458694,2.01666890,5.40420953,0.03450195,0.40518443,0.15669818,0.00000000
-3.51475738,5.84547971,1.99068677,5.23346975,0.03365152,0.40723248,0.15178339,0.00000000
-3.50875438,5.67950944,1.96230381,5.06645335,0.03294439,0.40933241,0.14658457,0.00000000
-3.50275138,5.51662593,1.93221075,4.90298582,0.03238106,0.41149507,0.14116944,0.00000000
-3.49674837,5.35681462,1.90107107,4.74294297,0.03195909,0.41371986,0.13560634,0.00000000
-3.49074537,5.20008195,1.86949186,4.58624368,0.03167303,0.41599165,0.12996180,0.00000000
-3.48474237,5.04643668,1.83799727,4.43283742,0.03151426,0.41827828,0.12429839,0.00000000
-3.47873937,4.89586963,1.80700630,4.28268862,0.03147103,0.42052892,0.11867275,0.00000000
-3.47273637,4.74833412,1.77681599,4.13575994,0.03152855,0.42267341,0.11313411,0.00000000
-3.46673337,4.60372946,1.74759101,3.99199646,0.03166921,0.42462276,0.10772311,0.00000000
-3.46073037,4.46188943,1.71936025,3.85131271,0.03187294,0.42627087,0.10247129,0.00000000
-3.45472736,4.32257700,1.69202063,3.71358381,0.03211767,0.42749736,0.09740086,0.00000000
-3.44872436,4.18548638,1.66534773,3.57864201,0.03237992,0.42817155,0.09252510,0.00000000
-3.44272136,4.05025254,1.63901287,3.44627889,0.03263549,0.42815734,0.08784909,0.00000000
-3.43671836,3.91646786,1.61260541,3.31625350,0.03286016,0.42731880,0.08337079,0.00000000
-3.43071536,3.78370501,1.58565920,3.18830571,0.03303055,0.42552626,0.07908245,0.00000000
-3.42471236,3.65154472,1.55768163,3.06217414,0.03312488,0.42266243,0.07497215,0.00000000
-3.41870935,3.51960667,1.52818376,2.93761717,0.03312375,0.41862853,0.07102537,0.00000000
-3.41270635,3.38758150,1.49670993,2.81443577,0.03301084,0.41334982,0.06722672,0.00000000
-3.40670335,3.25526193,1.46286535,2.69249633,0.03277353,0.40678052,0.06356135,0.00000000
-3.40070035,3.12257105,1.42634038,2.57175213,0.03240341,0.39890774,0.06001641,0.00000000
-3.39469735,2.98958595,1.38693042,2.45226176,0.03189655,0.38975429,0.05658211,0.00000000
-3.38869435,2.85655528,1.34455050,2.33420341,0.03125375,0.37938023,0.05325270,0.00000000
-3.38269135,2.72390966,1.29924421,2.21788393,0.03048051,0.36788313,0.05002700,0.00000000
-3.37668834,2.59226438,1.25118678,2.10374212,0.02958684,0.35539709,0.04690878,0.00000000
-3.37068534,2.46241405,1.20068237,1.99234596,0.02858698,0.34209045,0.04390684,0.00000000
-3.36468234,2.33531975,1.14815619,1.88438394,0.02749890,0.32816249,0.04103485,0.00000000
-3.35867934,2.21208910,1.09414187,1.78065078,0.02634374,0.31383916,0.03831098,0.00000000
-3.35267634,2.09395030,1.03926519,1.68202840,0.02514509,0.29936805,0.03575741,0.00000000
-3.34667334,1.98222141,0.98422498,1.58946288,0.02392830,0.28501287,0.03339970,0.00000000
-3.34067034,1.87827608,0.92977221,1.50393863,0.02271967,0.27104755,0.03126608,0.00000000
-3.33466733,1.78350715,0.87668837,1.42645058,0.02154569,0.25775018,0.02938673,0.00000000
-3.32866433,1.69928950,0.82576401,1.35797579,0.02043230,0.24539707,0.02779309,0.00000000
-3.32266133,1.62694327,0.77777832,1.29944519,0.01940418,0.23425693,0.02651713,0.00000000
-3.31665833,1.56769857,0.73348043,1.25171650,0.01848415,0.22458536,0.02559072,0.00000000
-3.31065533,1.52266254,0.69357300,1.21554895,0.01769258,0.21661979,0.02504504,0.00000000
-3.30465233,1.49278943,0.65869855,1.19158054,0.01704699,0.21057485,0.02491009,0.00000000
-3.29864932,1.47885422,0.62942863,1.18030801,0.01656166,0.20663834,0.02521423,0.00000000
-3.29264632,1.48143013,0.60625607,1.18207012,0.01624737,0.20496765,0.02598381,0.00000000
-3.28664332,1.50087033,0.58959025,1.19703422,0.01611127,0.20568687,0.02724289,0.00000000
-3.28064032,1.53729387,0.57975517,1.22518633,0.01615675,0.20888448,0.02901298,0.00000000
-3.27463732,1.59057624,0.57699027,1.26632481,0.01638353,0.21461165,0.03131291,0.00000000
-3.26863432,1.66034450,0.58145366,1.32005764,0.01678765,0.22288126,0.03415869,0.00000000
-3.26263132,1.74597725,0.59322750,1.38580355,0.01736173,0.23366765,0.03756354,0.00000000
-3.25662831,1.84660965,0.61232515,1.46279685,0.01809516,0.24690712,0.04153785,0.00000000
-3.25062531,1.96114367,0.63869981,1.55009625,0.01897442,0.26249928,0.04608935,0.00000000
-3.24462231,2.08826366,0.67225426,1.64659766,0.01998343,0.28030922,0.05122321,0.00000000
-3.23861931,2.22645745,0.71285131,1.75105096,0.02110405,0.30017065,0.05694227,0.00000000
-3.23261631,2.37404285,0.76032445,1.86208072,0.02231650,0.32188981,0.06324727,0.00000000
-3.22661331,2.52919925,0.81448834,1.97821068,0.02359998,0.34525034,0.07013709,0.00000000
-3.22061031,2.69000399,0.87514865,2.09789157,0.02493328,0.37001880,0.07760893,0.00000000
-3.21460730,2.85447252,0.94211056,2.21953178,0.02629540,0.39595079,0.08565846,0.00000000
-3.20860430,3.02060150,1.01518562,2.34153008,0.02766625,0.42279755,0.09427987,0.00000000
-3.20260130,3.18641331,1.09419619,2.46230952,0.02902734,0.45031266,0.10346571,0.00000000
-3.19659830,3.35000054,1.17897720,2.58035126,0.03036247,0.47825854,0.11320656,0.00000000
-3.19059530,3.50956854,1.26937465,2.69422719,0.03165833,0.50641265,0.12349051,0.00000000
-3.18459230,3.66347427,1.36524064,2.80262987,0.03290509,0.53457274,0.13430228,0.00000000
-3.17858929,3.81025958,1.46642474,2.90439866,0.03409686,0.56256113,0.14562221,0.00000000
-3.17258629,3.94867719,1.57276186,2.99854061,0.03523201,0.59022753,0.15742489,0.00000000
-3.16658329,4.07770809,1.68405682,3.08424521,0.03631332,0.61745028,0.16967770,0.00000000
-3.16058029,4.19656915,1.80006621,3.16089221,0.03734799,0.64413592,0.18233909,0.00000000
-3.15457729,4.30471069,1.92047835,3.22805198,0.03834736,0.67021684,0.19535692,0.00000000
-3.14857429,4.40180376,2.04489236,3.28547862,0.03932652,0.69564736,0.20866686,0.00000000
-3.14257129,4.48771810,2.17279758,3.33309590,0.04030362,0.72039812,0.22219090,0.00000000
-3.13656828,4.56249177,2.30355470,3.37097712,0.04129902,0.74444937,0.23583633,0.00000000
-3.13056528,4.62629440,2.43638001,3.39931990,0.04233428,0.76778329,0.24949506,0.00000000
-3.12456228,4.67938613,2.57033424,3.41841744,0.04343095,0.79037591,0.26304363,0.00000000
-3.11855928,4.72207493,2.70431723,3.42862800,0.04460936,0.81218922,0.27634390,0.00000000
-3.11255628,4.75467478,2.83706949,3.43034441,0.04588729,0.83316386,0.28924447,0.00000000
-3.10655328,4.77746743,2.96718158,3.42396538,0.04727876,0.85321295,0.30158293,0.00000000
-3.10055028,4.79067017,3.09311153,3.40987038,0.04879282,0.87221769,0.31318894,0.00000000
-3.09454727,4.79441163,3.21321049,3.38839947,0.05043259,0.89002486,0.32388795,0.00000000
-3.08854427,4.78871713,3.32575600,3.35983917,0.05219449,0.90644666,0.33350558,0.00000000
-3.08254127,4.77350454,3.42899211,3.32441515,0.05406773,0.92126310,0.34187251,0.00000000
-3.07653827,4.74859086,3.52117495,3.28229187,0.05603420,0.93422675,0.34882949,0.00000000
-3.07053527,4.71370919,3.60062206,3.23357900,0.05806867,0.94506993,0.35423255,0.00000000
-3.06453227,4.66853485,3.66576359,3.17834400,0.06013933,0.95351385,0.35795792,0.00000000
-3.05852926,4.61271912,3.71519322,3.11662974,0.06220873,0.95927951,0.35990656,0.00000000
-3.05252626,4.54592845,3.74771652,3.04847591,0.06423510,0.96209972,0.36000803,0.00000000
-3.04652326,4.46788666,3.76239472,2.97394260,0.06617387,0.96173158,0.35822353,0.00000000
-3.04052026,4.37841766,3.75858188,2.89313448,0.06797949,0.95796909,0.35454795,0.00000000
-3.03451726,4.27748598,3.73595373,2.80622393,0.06960735,0.95065487,0.34901078,0.00000000
-3.02851426,4.16523282,3.69452699,2.71347155,0.07101588,0.93969075,0.34167592,0.00000000
-3.02251126,4.04200537,3.63466804,2.61524285,0.07216847,0.92504641,0.33264033,0.00000000
-3.01650825,3.90837784,3.55709086,2.51201997,0.07303543,0.90676582,0.32203155,0.00000000
-3.01050525,3.76516288,3.46284392,2.40440777,0.07359560,0.88497103,0.31000430,0.00000000
-3.00450225,3.61341278,3.35328682,2.29313397,0.07383779,0.85986311,0.29673625,0.00000000
-2.99849925,3.45441025,3.23005752,2.17904309,0.07376177,0.83172024,0.28242313,0.00000000
-2.99249625,3.28964927,3.09503147,2.06308480,0.07337888,0.80089292,0.26727344,0.00000000
-2.98649325,3.12080674,2.95027417,1.94629691,0.07271218,0.76779652,0.25150295,0.00000000
-2.98049025,2.94970628,2.79798916,1.82978410,0.07179609,0.73290145,0.23532926,0.00000000
-2.97448724,2.77827567,2.64046305,1.71469305,0.07067560,0.69672139,0.21896649,0.00000000
-2.96848424,2.60849969,2.48000975,1.60218533,0.06940501,0.65979997,0.20262043,0.00000000
-2.96248124,2.44237026,2.31891553,1.49340892,0.06804623,0.62269642,0.18648427,0.00000000
-2.95647824,2.28183566,2.15938687,1.38946955,0.06666681,0.58597075,0.17073488,0.00000000
-2.95047524,2.12875070,2.00350228,1.29140289,0.06533759,0.55016895,0.15552996,0.00000000
-2.94447224,1.98482953,1.85316967,1.20014849,0.06413027,0.51580873,0.14100588,0.00000000
-2.93846923,1.85160242,1.71008997,1.11652625,0.06311481,0.48336625,0.12727636,0.00000000
-2.93246623,1.73037802,1.57572798,1.04121620,0.06235683,0.45326423,0.11443186,0.00000000
-2.92646323,1.62221188,1.45129059,0.97474195,0.06191520,0.42586181,0.10253975,0.00000000
-2.92046023,1.52788223,1.33771285,0.91745839,0.06183971,0.40144642,0.09164503,0.00000000
-2.91445723,1.44787345,1.23565157,0.86954376,0.06216910,0.38022790,0.08177163,0.00000000
-2.90845423,1.38236768,1.14548632,0.83099632,0.06292945,0.36233487,0.07292418,0.00000000
-2.90245123,1.33124457,1.06732743,0.80163573,0.06413296,0.34781358,0.06509007,0.00000000
-2.89644822,1.29408932,1.00103022,0.78110889,0.06577732,0.33662914,0.05824184,0.00000000
-2.89044522,1.27020856,0.94621509,0.76890043,0.06784547,0.32866899,0.05233961,0.00000000
-2.88444222,1.25865376,0.90229237,0.76434724,0.07030606,0.32374867,0.04733368,0.00000000
-2.87843922,1.25825168,0.86849140,0.76665709,0.07311431,0.32161950,0.04316709,0.00000000
-2.87243622,1.26764079,0.84389280,0.77493066,0.07621355,0.32197808,0.03977806,0.00000000
-2.86643322,1.28531306,0.82746306,0.78818665,0.07953708,0.32447721,0.03710238,0.00000000
-2.86043022,1.30965981,0.81809059,0.80538917,0.08301063,0.32873803,0.03507558,0.00000000
-2.85442721,1.33902035,0.81462219,0.82547687,0.08655500,0.33436287,0.03363482,0.00000000
-2.84842421,1.37173205,0.81589913,0.84739291,0.09008909,0.34094853,0.03272071,0.00000000
-2.84242121,1.40618029,0.82079171,0.87011486,0.09353290,0.34809948,0.03227864,0.00000000
-2.83641821,1.44084662,0.82823163,0.89268358,0.09681071,0.35544068,0.03225997,0.00000000
-2.83041521,1.47435359,0.83724103,0.91423018,0.09985398,0.36262944,0.03262289,0.00000000
-2.82441221,1.50550465,0.84695770,0.93400003,0.10260416,0.36936599,0.03333289,0.00000000
-2.81840920,1.53331761,0.85665550,0.95137296,0.10501502,0.37540247,0.03436298,0.00000000
-2.81240620,1.55705041,0.86575963,0.96587883,0.10705456,0.38054991,0.03569362,0.00000000
-2.80640320,1.57621837,0.87385627,0.97720791,0.10870640,0.38468302,0.03731225,0.00000000
-2.80040020,1.59060193,0.88069634,0.98521557,0.10997053,0.38774258,0.03921264,0.00000000
-2.79439720,1.60024491,0.88619357,0.98992115,0.11086338,0.38973554,0.04139394,0.00000000
-2.78839420,1.60544324,0.89041690,0.99150092,0.11141735,0.39073256,0.04385954,0.00000000
-2.78239120,1.60672467,0.89357774,0.99027564,0.11167957,0.39086350,0.04661575,0.00000000
-2.77638819,1.60482052,0.89601278,0.98669305,0.11171024,0.39031068,0.04967044,0.00000000
-2.77038519,1.60063059,0.89816312,0.98130626,0.11158036,0.38930067,0.05303156,0.00000000
-2.76438219,1.59518291,0.90055072,0.97474874,0.11136916,0.38809455,0.05670578,0.00000000
-2.75837919,1.58959007,0.90375312,0.96770734,0.11116115,0.38697743,0.06069719,0.00000000
-2.75237619,1.58500393,0.90837775,0.96089415,0.11104315,0.38624743,0.06500619,0.00000000
-2.74637319,1.58257076,0.91503661,0.95501857,0.11110120,0.38620463,0.06962865,0.00000000
-2.74037019,1.58338843,0.92432250,0.95076076,0.11141756,0.38714057,0.07455527,0.00000000
-2.73436718,1.58846733,0.93678757,0.94874723,0.11206800,0.38932838,0.07977133,0.00000000
-2.72836418,1.59869638,0.95292492,0.94952969,0.11311929,0.39301410,0.08525678,0.00000000
-2.72236118,1.61481509,0.97315354,0.95356769,0.11462710,0.39840929,0.09098655,0.00000000
-2.71635818,1.63739233,0.99780706,0.96121545,0.11663438,0.40568513,0.09693130,0.00000000
-2.71035518,1.66681210,1.02712611,0.97271318,0.11917007,0.41496810,0.10305828,0.00000000
-2.70435218,1.70326619,1.06125412,0.98818278,0.12224838,0.42633708,0.10933244,0.00000000
-2.69834917,1.74675335,1.10023627,1.00762772,0.12586847,0.43982198,0.11571763,0.00000000
-2.69234617,1.79708431,1.14402084,1.03093669,0.13001457,0.45540367,0.12217779,0.00000000
-2.68634317,1.85389165,1.19246257,1.05789057,0.13465648,0.47301493,0.12867799,0.00000000
-2.68034017,1.91664370,1.24532715,1.08817187,0.13975037,0.49254240,0.13518542,0.00000000
-2.67433717,1.98466131,1.30229639,1.12137623,0.14523991,0.51382921,0.14166998,0.00000000
-2.66833417,2.05713647,1.36297341,1.15702514,0.15105764,0.53667809,0.14810462,0.00000000
-2.66233117,2.13315189,1.42688747,1.19457930,0.15712641,0.56085491,0.15446528,0.00000000
-2.65632816,2.21170077,1.49349825,1.23345210,0.16336110,0.58609237,0.16073048,0.00000000
-2.65032516,2.29170609,1.56219944,1.27302270,0.16967029,0.61209391,0.16688058,0.00000000
-2.64432216,2.37203913,1.63232185,1.31264848,0.17595805,0.63853764,0.17289663,0.00000000
-2.63831916,2.45153688,1.70313624,1.35167659,0.18212578,0.66508055,0.17875910,0.00000000
-2.63231616,2.52901848,1.77385649,1.38945441,0.18807393,0.69136270,0.18444645,0.00000000
-2.62631316,2.60330064,1.84364357,1.42533917,0.19370381,0.71701178,0.18993364,0.00000000
-2.62031016,2.67321244,1.91161080,1.45870650,0.19891933,0.74164790,0.19519082,0.00000000
-2.61430715,2.73760973,1.97683127,1.48895837,0.20362860,0.76488875,0.20018222,0.00000000
-2.60830415,2.79538940,2.03834763,1.51553027,0.20774557,0.78635520,0.20486542,0.00000000
-2.60230115,2.84550390,2.09518476,1.53789810,0.21119148,0.80567728,0.20919103,0.00000000
