energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.30315158,4.15207324,-5.53865174,0.70166527,-0.79549425,1.70843643,-3.44275726,0.86074169,-0.20398871,1.04677780,-1.81753087,0.04595216,-0.00102492,0.77321841,-0.06204238,0.04570386,-0.03834372,0.31452349,-0.29724932
-0.29714857,4.05314847,-5.43777633,0.68181185,-0.78750387,1.65429522,-3.40020557,0.86179361,-0.20315880,1.02657027,-1.76161855,0.04452175,-0.00100167,0.76209610,-0.05911992,0.04333150,-0.03792144,0.30473128,-0.29298610
-0.29114557,3.93952626,-5.32488346,0.65901786,-0.77803289,1.59420102,-3.34787695,0.85935037,-0.20179052,1.00265496,-1.70398925,0.04293124,-0.00097770,0.74831413,-0.05617808,0.04085308,-0.03733158,0.29371995,-0.28792788
-0.28514257,3.81228215,-5.20110276,0.63358095,-0.76701768,1.52884488,-3.28629833,0.85327170,-0.19989257,0.97520890,-1.64525912,0.04119693,-0.00095386,0.73193367,-0.05324735,0.03829741,-0.03658120,0.28162537,-0.28210697
-0.27913957,3.67270766,-5.06782106,0.60583610,-0.75444783,1.45899305,-3.21620334,0.84349177,-0.19748453,0.94446912,-1.58607589,0.03933712,-0.00093118,0.71306052,-0.05035899,0.03569404,-0.03568046,0.26859903,-0.27556999
-0.27313657,3.52228646,-4.92665323,0.57614775,-0.74036826,1.38546881,-3.13851859,0.83002477,-0.19459645,0.91072948,-1.52710312,0.03737178,-0.00091091,0.69184568,-0.04754450,0.03307245,-0.03464241,0.25480445,-0.26837702
-0.26713357,3.36266556,-4.77940615,0.54490125,-0.72487912,1.30913332,-3.05434357,0.81296775,-0.19126820,0.87433594,-1.46900455,0.03532226,-0.00089445,0.66848452,-0.04483496,0.03046131,-0.03348272,0.24041328,-0.26060046
-0.26113057,3.19562250,-4.62803719,0.51249388,-0.70813355,1.23086619,-2.96492477,0.79250051,-0.18754844,0.83568035,-1.41242939,0.03321085,-0.00088339,0.64321461,-0.04226044,0.02788775,-0.03221930,0.22560130,-0.25232351
-0.25512756,3.02302931,-4.47460792,0.47932578,-0.69033337,1.15154624,-2.87162486,0.76888260,-0.18349335,0.79519283,-1.35799865,0.03106037,-0.00087948,0.61631208,-0.03984941,0.02537676,-0.03087193,0.21054439,-0.24363838
-0.24912456,2.84681433,-4.32123466,0.44579118,-0.67172288,1.07203329,-2.77588758,0.74244743,-0.17916511,0.75333293,-1.30629304,0.02889369,-0.00088462,0.58808657,-0.03762819,0.02295071,-0.02946167,0.19541474,-0.23464434
-0.24312156,2.66892308,-4.17003697,0.41227012,-0.65258085,0.99315132,-2.67919955,0.71359364,-0.17463023,0.71058004,-1.25784254,0.02673331,-0.00090083,0.55887507,-0.03562040,0.02062895,-0.02801044,0.18037724,-0.22544544
-0.23711856,2.49127920,-4.02308548,0.37912091,-0.63321129,0.91567362,-2.58305022,0.68277418,-0.16995766,0.66742299,-1.21311762,0.02460089,-0.00093023,0.52903449,-0.03384653,0.01842759,-0.02654041,0.16558627,-0.21614817
-0.23111556,2.31574661,-3.88235054,0.34667370,-0.61393306,0.84031005,-2.48889107,0.65048342,-0.16521691,0.62434947,-1.17252236,0.02251687,-0.00097501,0.49893357,-0.03232354,0.01635934,-0.02507346,0.15118305,-0.20685900
-0.22511256,2.14409396,-3.74965306,0.31522519,-0.59506888,0.76769688,-2.39809561,0.61724283,-0.16047613,0.58183542,-1.13638913,0.02050011,-0.00103738,0.46894414,-0.03106453,0.01443353,-0.02363063,0.13729340,-0.19768194
-0.21910955,1.97796234,-3.62661899,0.28503467,-0.57693416,0.69838918,-2.31192144,0.58358583,-0.15580020,0.54033481,-1.10497503,0.01856754,-0.00111955,0.43943212,-0.03007845,0.01265623,-0.02223165,0.12402618,-0.18871610
-0.21310655,1.81883703,-3.51463886,0.25632145,-0.55982595,0.63285588,-2.23147577,0.55004235,-0.15124904,0.50027011,-1.07845973,0.01673402,-0.00122363,0.41074861,-0.02936997,0.01103042,-0.02089447,0.11147228,-0.18005338
-0.20710355,1.66802407,-3.41483373,0.22926358,-0.54401264,0.57147732,-2.15768555,0.51712376,-0.14687598,0.46202370,-1.05694493,0.01501211,-0.00135163,0.38322144,-0.02893939,0.00955629,-0.01963486,0.09970422,-0.17177639
-0.20110055,1.52663212,-3.32802870,0.20399799,-0.52972454,0.51454542,-2.09127348,0.48530861,-0.14272647,0.42593057,-1.04045520,0.01341201,-0.00150533,0.35714727,-0.02878261,0.00823159,-0.01846616,0.08877628,-0.16395659
-0.19509755,1.39556000,-3.25473507,0.18062179,-0.51714594,0.46226586,-2.03274072,0.45502995,-0.13883707,0.39227247,-1.02894021,0.01194155,-0.00168622,0.33278486,-0.02889126,0.00705198,-0.01739900,0.07872517,-0.15665279
-0.18909455,1.27549004,-3.19514191,0.15919460,-0.50640871,0.41476245,-1.98235694,0.42666431,-0.13523469,0.36127369,-1.02227848,0.01060622,-0.00189545,0.31034943,-0.02925292,0.00601145,-0.01644125,0.06957110,-0.14990995
-0.18309155,1.16688730,-3.14911758,0.13974188,-0.49758785,0.37208307,-1.94015823,0.40052310,-0.13193625,0.33309855,-1.02028253,0.00940930,-0.00213369,0.29000853,-0.02985142,0.00510271,-0.01559798,0.06131928,-0.14375852
-0.17708854,1.07000435,-3.11622132,0.12225893,-0.49069900,0.33420706,-1.90595293,0.37684630,-0.12894872,0.30785065,-1.02270550,0.00835199,-0.00240113,0.27187946,-0.03066728,0.00431759,-0.01487153,0.05396163,-0.13821408
-0.17108554,0.98489146,-3.09572484,0.10671536,-0.48569805,0.30105367,-1.87933513,0.35579891,-0.12626945,0.28557390,-1.02924924,0.00743363,-0.00269732,0.25602825,-0.03167822,0.00364741,-0.01426171,0.04747876,-0.13327756
-0.16508254,0.91141149,-3.08664315,0.09305997,-0.48248277,0.27249125,-1.85970542,0.33747001,-0.12388689,0.26625520,-1.03957375,0.00665183,-0.00302116,0.24247044,-0.03285981,0.00308332,-0.01376605,0.04184203,-0.12893580
-0.15907954,0.84925896,-3.08777388,0.08122568,-0.48089653,0.24834695,-1.84629800,0.32187437,-0.12178159,0.24982860,-1.05330792,0.00600276,-0.00337083,0.23117324,-0.03418614,0.00261657,-0.01338010,0.03701568,-0.12516266
-0.15307654,0.79798265,-3.09774353,0.07113444,-0.48073373,0.22841647,-1.83821308,0.30895659,-0.11992744,0.23618090,-1.07006125,0.00548130,-0.00374374,0.22205938,-0.03563062,0.00223882,-0.01309777,0.03295890,-0.12192035
-0.14707354,0.75701078,-3.11505920,0.06270196,-0.48174691,0.21247379,-1.83445334,0.29859734,-0.11829318,0.22515832,-1.08943643,0.00508128,-0.00413656,0.21501207,-0.03716674,0.00194229,-0.01291178,0.02962783,-0.11916127
-0.14107054,0.72567793,-3.13816360,0.05584198,-0.48365518,0.20028047,-1.83396290,0.29062153,-0.11684391,0.21657402,-1.11104214,0.00479562,-0.00454517,0.20988116,-0.03876891,0.00171997,-0.01281402,0.02697742,-0.11682997
-0.13506753,0.70325293,-3.16549141,0.05047023,-0.48615364,0.19159438,-1.83566722,0.28480791,-0.11554280,0.21021623,-1.13450594,0.00461656,-0.00496476,0.20649009,-0.04041322,0.00156569,-0.01279595,0.02496309,-0.11486543
-0.12906453,0.68896657,-3.19552461,0.04650764,-0.48892355,0.18617756,-1.83851240,0.28089976,-0.11435267,0.20585669,-1.15948641,0.00453573,-0.00538986,0.20464338,-0.04207817,0.00147427,-0.01284896,0.02354219,-0.11320329
-0.12306153,0.68203839,-3.22684454,0.04388308,-0.49164280,0.18380313,-1.84150222,0.27861616,-0.11323755,0.20325900,-1.18568431,0.00454433,-0.00581446,0.20413433,-0.04374532,0.00144151,-0.01296467,0.02267517,-0.11177829
-0.11705853,0.68170163,-3.25817860,0.04253530,-0.49399624,0.18426106,-1.84373150,0.27766346,-0.11216410,0.20218669,-1.21285190,0.00463322,-0.00623211,0.20475271,-0.04539977,0.00146420,-0.01313523,0.02232656,-0.11052648
-0.11105553,0.68722550,-3.28843953,0.04241417,-0.49568578,0.18736255,-1.84441453,0.27774639,-0.11110274,0.20241069,-1.24080023,0.00479301,-0.00663610,0.20629198,-0.04703052,0.00154014,-0.01335345,0.02246561,-0.10938738
-0.10505253,0.69793408,-3.31675585,0.04348120,-0.49643962,0.19294317,-1.84290740,0.27857854,-0.11002866,0.20371598,-1.26940372,0.00501418,-0.00701959,0.20855591,-0.04863067,0.00166805,-0.01361299,0.02306669,-0.10830589
-0.09904952,0.71322123,-3.34249207,0.04570935,-0.49602050,0.20086438,-1.83872363,0.27989162,-0.10892245,0.20590700,-1.29860177,0.00528719,-0.00737586,0.21136429,-0.05019737,0.00184754,-0.01390832,0.02410945,-0.10723391
-0.09304652,0.73256109,-3.36525802,0.04908207,-0.49423265,0.21101370,-1.83154256,0.28144346,-0.10777047,0.20881203,-1.32839726,0.00560253,-0.00769843,0.21455743,-0.05173169,0.00207901,-0.01423473,0.02557868,-0.10613165
-0.08704352,0.75551390,-3.38490710,0.05359175,-0.49092722,0.22330330,-1.82121050,0.28302427,-0.10656497,0.21228596,-1.35885181,0.00595092,-0.00798128,0.21799950,-0.05323817,0.00236353,-0.01458826,0.02746391,-0.10496855
-0.08104052,0.78172693,-3.40152380,0.05923751,-0.48600607,0.23766735,-1.80773475,0.28446104,-0.10530391,0.21621179,-1.39007792,0.00632337,-0.00821906,0.22158039,-0.05472432,0.00270278,-0.01496550,0.02975889,-0.10372386
-0.07503752,0.81093086,-3.41540121,0.06602253,-0.47942384,0.25405789,-1.79127128,0.28562013,-0.10399048,0.22050056,-1.42222833,0.00671140,-0.00840722,0.22521619,-0.05619992,0.00309888,-0.01536346,0.03246075,-0.10238676
-0.06903452,0.84293174,-3.42701006,0.07395089,-0.47118826,0.27243984,-1.77210675,0.28640789,-0.10263255,0.22508995,-1.45548301,0.00710717,-0.00854219,0.22884836,-0.05767623,0.00355427,-0.01577931,0.03556912,-0.10095620
-0.06303152,0.87759923,-3.43696082,0.08302425,-0.46135875,0.29278498,-1.75063608,0.28676950,-0.10124181,0.22994163,-1.49003441,0.00750370,-0.00862145,0.23244156,-0.05916512,0.00407162,-0.01621025,0.03908503,-0.09944035
-0.05702851,0.91485171,-3.44596113,0.09323821,-0.45004347,0.31506547,-1.72733689,0.28668618,-0.09983293,0.23503758,-1.52607159,0.00789505,-0.00864366,0.23598045,-0.06067824,0.00465367,-0.01665323,0.04300982,-0.09785577
-0.05102551,0.95463934,-3.45477063,0.10457884,-0.43739491,0.33924713,-1.70274217,0.28617103,-0.09842263,0.24037556,-1.56376418,0.00827652,-0.00860869,0.23946562,-0.06222616,0.00530310,-0.01710489,0.04734399,-0.09622632
-0.04502251,0.99692592,-3.46415571,0.11701927,-0.42360434,0.36528286,-1.67741257,0.28526378,-0.09702873,0.24596405,-1.60324678,0.00864484,-0.00851760,0.24290898,-0.06381762,0.00602247,-0.01756137,0.05208608,-0.09458195
-0.03901951,1.04167087,-3.47484636,0.13051670,-0.40889523,0.39310659,-1.65190986,0.28402487,-0.09566931,0.25181706,-1.64460485,0.00899840,-0.00837261,0.24632879,-0.06545889,0.00681406,-0.01801832,0.05723167,-0.09295729
-0.03301651,1.08881218,-3.48749727,0.14500991,-0.39351609,0.42262809,-1.62677255,0.28252910,-0.09436192,0.25794893,-1.68786265,0.00933733,-0.00817707,0.24974479,-0.06715332,0.00767985,-0.01847089,0.06277252,-0.09139022
-0.02701351,1.13825165,-3.50265503,0.16041747,-0.37773283,0.45372908,-1.60249505,0.28085935,-0.09312297,0.26436965,-1.73297403,0.00966368,-0.00793527,0.25317367,-0.06890098,0.00862142,-0.01891380,0.06869586,-0.08992049
-0.02101051,1.18984324,-3.52073279,0.17663674,-0.36182107,0.48626084,-1.57951093,0.27910064,-0.09196719,0.27108079,-1.77981644,0.00998143,-0.00765237,0.25662510,-0.07069862,0.00963994,-0.01934151,0.07498399,-0.08858825
-0.01500750,1.24338523,-3.54199345,0.19354390,-0.34605852,0.52004358,-1.55818094,0.27733484,-0.09090734,0.27807241,-1.82818873,0.01029657,-0.00733419,0.26009867,-0.07253969,0.01073613,-0.01974842,0.08161413,-0.08743284
-0.00900450,1.29861689,-3.56654170,0.21099485,-0.33071782,0.55486771,-1.53878602,0.27563626,-0.08995397,0.28532104,-1.87781262,0.01061697,-0.00698708,0.26358183,-0.07441465,0.01191031,-0.02012910,0.08855852,-0.08649154
-0.00300150,1.35521971,-3.59432498,0.22882731,-0.31605989,0.59049692,-1.52152521,0.27406839,-0.08911545,0.29278883,-1.92833808,0.01095232,-0.00661769,0.26704896,-0.07631136,0.01316238,-0.02047860,0.09578486,-0.08579857
0.00300150,1.41282320,-3.62514266,0.24686376,-0.30232799,0.62667314,-1.50651811,0.27268172,-0.08839793,0.30042399,-1.97935214,0.01131388,-0.00623279,0.27046167,-0.07821563,0.01449188,-0.02079269,0.10325701,-0.08538418
0.00900450,1.47101493,-3.65866263,0.26491542,-0.28974269,0.66312296,-1.49381125,0.27151284,-0.08780557,0.30816232,-2.03039087,0.01171421,-0.00583913,0.27377014,-0.08011188,0.01589805,-0.02106819,0.11093592,-0.08527390
0.01500750,1.52935398,-3.69444362,0.28278693,-0.27849761,0.69956529,-1.48338763,0.27058457,-0.08734072,0.31592977,-2.08095386,0.01216681,-0.00544322,0.27691559,-0.08198376,0.01737982,-0.02130317,0.11878074,-0.08548795
0.02101051,1.58738705,-3.73196197,0.30028166,-0.26875620,0.73571979,-1.47517845,0.26990720,-0.08700414,0.32364580,-2.13052056,0.01268573,-0.00505122,0.27983352,-0.08381486,0.01893587,-0.02149718,0.12675005,-0.08604075
0.02701351,1.64466591,-3.77064074,0.31720730,-0.26064934,0.77131549,-1.46907599,0.26948038,-0.08679520,0.33122738,-2.17856758,0.01328502,-0.00466880,0.28245756,-0.08558932,0.02056462,-0.02165134,0.13480309,-0.08694054
0.03301651,1.70076516,-3.80987958,0.33338159,-0.25427388,0.80609916,-1.46494674,0.26929577,-0.08671212,0.33859313,-2.22458636,0.01397826,-0.00430104,0.28472368,-0.08729236,0.02226415,-0.02176843,0.14290094,-0.08818921
0.03901951,1.75529888,-3.84908345,0.34863780,-0.24969195,0.83984283,-1.46264372,0.26933982,-0.08675205,0.34566755,-2.26810006,0.01477794,-0.00395237,0.28657448,-0.08891075,0.02403219,-0.02185286,0.15100756,-0.08978208
0.04502251,1.80793499,-3.88768878,0.36282978,-0.24693108,0.87234991,-1.46201734,0.26959684,-0.08691117,0.35238482,-2.30867929,0.01569493,-0.00362651,0.28796324,-0.09043309,0.02586590,-0.02191048,0.15909055,-0.09170794
0.05102551,1.85840644,-3.92518580,0.37583620,-0.24598501,0.90345960,-1.46292409,0.27005172,-0.08718473,0.35869209,-2.34595574,0.01673787,-0.00332649,0.28885750,-0.09185000,0.02776177,-0.02194848,0.16712166,-0.09394907
0.05702851,1.90651821,-3.96113608,0.38756391,-0.24681509,0.93304911,-1.46523270,0.27069242,-0.08756701,0.36455190,-2.37963340,0.01791265,-0.00305460,0.28924194,-0.09315414,0.02971531,-0.02197498,0.17507687,-0.09648145
0.06303152,1.95214989,-3.99518483,0.39795012,-0.24935233,0.96103378,-1.46882763,0.27151193,-0.08805130,0.36994369,-2.40949675,0.01922193,-0.00281250,0.28912043,-0.09434022,0.03172085,-0.02199879,0.18293616,-0.09927511
0.06903452,1.99525353,-4.02706786,0.40696339,-0.25349997,0.98736483,-1.47361001,0.27250960,-0.08862978,0.37486423,-2.43541607,0.02066470,-0.00260124,0.28851711,-0.09540476,0.03377120,-0.02202896,0.19068289,-0.10229456
0.07503752,2.03584705,-4.05661336,0.41460341,-0.25913648,1.01202516,-1.47949615,0.27369186,-0.08929357,0.37932704,-2.45734940,0.02223602,-0.00242131,0.28747646,-0.09634594,0.03585739,-0.02207436,0.19830283,-0.10549948
0.08104052,2.07400389,-4.08373921,0.42089951,-0.26611907,1.03502335,-1.48641432,0.27507235,-0.09003266,0.38336083,-2.47534164,0.02392683,-0.00227278,0.28606241,-0.09716334,0.03796838,-0.02214329,0.20578297,-0.10884549
0.08704352,2.10983967,-4.10844639,0.42590818,-0.27428759,1.05638650,-1.49430020,0.27667140,-0.09083605,0.38700719,-2.48952071,0.02572389,-0.00215537,0.28435662,-0.09785771,0.04009084,-0.02224305,0.21311016,-0.11228515
0.09304652,2.14349708,-4.13080974,0.42970968,-0.28346874,1.07615235,-1.50309170,0.27851521,-0.09169184,0.39031756,-2.50009132,0.02760992,-0.00206856,0.28245590,-0.09843075,0.04220897,-0.02237965,0.22026967,-0.11576915
0.09904952,2.17513015,-4.15096690,0.43240399,-0.29348059,1.09436150,-1.51272389,0.28063465,-0.09258758,0.39334993,-2.50732666,0.02956385,-0.00201169,0.28046924,-0.09888498,0.04430449,-0.02255746,0.22724392,-0.11924762
0.10505253,2.20488943,-4.16910645,0.43410646,-0.30413728,1.11105021,-1.52312460,0.28306389,-0.09351055,0.39616536,-2.51155850,0.03156129,-0.00198408,0.27851431,-0.09922368,0.04635669,-0.02277905,0.23401131,-0.12267154
0.11105553,2.23290908,-4.18545632,0.43494329,-0.31525379,1.12624454,-1.53421120,0.28583906,-0.09444825,0.39882469,-2.51316609,0.03357505,-0.00198509,0.27671391,-0.09945088,0.04834264,-0.02304505,0.24054550,-0.12599434
0.11705853,2.25929701,-4.20027304,0.43504724,-0.32665071,1.13995630,-1.54588900,0.28899700,-0.09538890,0.40138551,-2.51256452,0.03557593,-0.00201426,0.27519240,-0.09957142,0.05023753,-0.02335420,0.24681505,-0.12917343
0.12306153,2.28412904,-4.21383239,0.43455376,-0.33815874,1.15218119,-1.55805145,0.29257421,-0.09632198,0.40389980,-2.51019268,0.03753350,-0.00207134,0.27407229,-0.09959111,0.05201523,-0.02370336,0.25278360,-0.13217171
0.12906453,2.30744722,-4.22642192,0.43359773,-0.34962297,1.16289935,-1.57058212,0.29660605,-0.09723884,0.40641214,-2.50650150,0.03941700,-0.00215638,0.27347122,-0.09951692,0.05364894,-0.02408779,0.25841064,-0.13495902
0.13506753,2.32926267,-4.23833524,0.43231103,-0.36090660,1.17207841,-1.58335852,0.30112618,-0.09813323,0.40895872,-2.50194265,0.04119635,-0.00226973,0.27349931,-0.09935712,0.05511194,-0.02450133,0.26365273,-0.13751338
0.14107054,2.34956255,-4.24986812,0.43082083,-0.37189401,1.17967870,-1.59625712,0.30616622,-0.09900175,0.41156702,-2.49695806,0.04284303,-0.00241210,0.27425693,-0.09912149,0.05637849,-0.02493679,0.26846535,-0.13982199
0.14707354,2.36832051,-4.26131599,0.42924882,-0.38249316,1.18566046,-1.60915949,0.31175561,-0.09984429,0.41425619,-2.49197046,0.04433107,-0.00258450,0.27583294,-0.09882148,0.05742475,-0.02538635,0.27280504,-0.14188188
0.15307654,2.38550960,-4.27297274,0.42771119,-0.39263703,1.18999233,-1.62195880,0.31792146,-0.10066422,0.41703799,-2.48737528,0.04563784,-0.00278824,0.27830334,-0.09847020,0.05822975,-0.02584192,0.27663196,-0.14370034
0.15907954,2.40111663,-4.28513006,0.42631916,-0.40228418,1.19266061,-1.63456616,0.32468834,-0.10146855,0.41991799,-2.48353397,0.04674484,-0.00302488,0.28173018,-0.09808249,0.05877625,-0.02629563,0.27991250,-0.14529474
0.16508254,2.41515652,-4.29807724,0.42518016,-0.41141834,1.19367855,-1.64691637,0.33207798,-0.10226786,0.42289708,-2.48076900,0.04763825,-0.00329611,0.28616078,-0.09767471,0.05905160,-0.02674017,0.28262195,-0.14669218
0.17108554,2.42768539,-4.31210085,0.42439907,-0.42004706,1.19309480,-1.65897235,0.34010859,-0.10307603,0.42597291,-2.47936049,0.04830936,-0.00360366,0.29162707,-0.09726458,0.05904841,-0.02716919,0.28474698,-0.14792855
0.17708854,2.43881124,-4.32748410,0.42407964,-0.42819953,1.19100056,-1.67072807,0.34879389,-0.10390995,0.42914110,-2.47954477,0.04875481,-0.00394917,0.29814494,-0.09687084,0.05876505,-0.02757764,0.28628775,-0.14904734
0.18309155,2.44870102,-4.34450567,0.42432572,-0.43592362,1.18753465,-1.68220947,0.35814178,-0.10478892,0.43239616,-2.48151467,0.04897663,-0.00433407,0.30571364,-0.09651280,0.05820593,-0.02796193,0.28725954,-0.15009806
0.18909455,2.45758353,-4.36343793,0.42524208,-0.44328237,1.18288602,-1.69347336,0.36815263,-0.10573408,0.43573196,-2.48542158,0.04898209,-0.00475939,0.31431513,-0.09620991,0.05738160,-0.02832018,0.28769379,-0.15113442
0.19509755,2.46574764,-4.38454450,0.42693474,-0.45034995,1.17729364,-1.70460428,0.37881725,-0.10676771,0.43914165,-2.49137917,0.04878339,-0.00522566,0.32391336,-0.09598122,0.05630857,-0.02865221,0.28763844,-0.15221231
0.20110055,2.47353577,-4.40807724,0.42951066,-0.45720758,1.17104333,-1.71570933,0.39011466,-0.10791244,0.44261711,-2.49946847,0.04839715,-0.00573271,0.33445356,-0.09584485,0.05500885,-0.02895960,0.28715758,-0.15338767
0.20710355,2.48133302,-4.43427267,0.43307669,-0.46393923,1.16446192,-1.72691142,0.40200990,-0.10919049,0.44614802,-2.50974396,0.04784382,-0.00627957,0.34586158,-0.09581745,0.05350935,-0.02924553,0.28633026,-0.15471438
0.21310655,2.48955246,-4.46334796,0.43773784,-0.47062761,1.15790882,-1.73834118,0.41445180,-0.11062299,0.44972051,-2.52224043,0.04714699,-0.00686433,0.35804342,-0.09591371,0.05184102,-0.02951463,0.28524876,-0.15624212
0.21910955,2.49861767,-4.49549651,0.44359482,-0.47735044,1.15176552,-1.75012801,0.42737128,-0.11222920,0.45331572,-2.53697978,0.04633260,-0.00748411,0.37088502,-0.09614595,0.05003785,-0.02977273,0.28401614,-0.15801450
0.22511256,2.50894345,-4.53088307,0.45074102,-0.48417721,1.14642356,-1.76239073,0.44067994,-0.11402592,0.45690834,-2.55397757,0.04542816,-0.00813492,0.38425244,-0.09652373,0.04813580,-0.03002657,0.28274329,-0.16006730
0.23111556,2.52091612,-4.56963848,0.45925903,-0.49116649,1.14227155,-1.77522844,0.45426950,-0.11602692,0.46046532,-2.57324839,0.04446193,-0.00881175,0.39799266,-0.09705357,0.04617159,-0.03028344,0.28154570,-0.16242708
0.23711856,2.53487447,-4.61185381,0.46921682,-0.49836385,1.13968211,-1.78871189,0.46801198,-0.11824248,0.46394495,-2.59480968,0.04346221,-0.00950854,0.41193486,-0.09773873,0.04418155,-0.03055083,0.28053989,-0.16510997
0.24312156,2.55109265,-4.65757398,0.48066382,-0.50580052,1.13899909,-1.80287591,0.48176081,-0.12067896,0.46729648,-2.61868343,0.04245663,-0.01021828,0.42589257,-0.09857910,0.04220050,-0.03083611,0.27983983,-0.16812098
0.24912456,2.56976602,-4.70679065,0.49362713,-0.51349258,1.14052603,-1.81771316,0.49535290,-0.12333855,0.47046027,-2.64489531,0.04147150,-0.01093316,0.43966644,-0.09957110,0.04026070,-0.03114607,0.27955342,-0.17145352
0.25512756,2.59100066,-4.75943443,0.50810788,-0.52144082,1.14451619,-1.83316964,0.50861167,-0.12621893,0.47336865,-2.67347111,0.04053131,-0.01164471,0.45304782,-0.10070769,0.03839098,-0.03148668,0.27977914,-0.17508933
0.26113057,2.61480719,-4.81536662,0.52407825,-0.52963104,1.15116467,-1.84914190,0.52135087,-0.12931317,0.47594751,-2.70443030,0.03965824,-0.01234405,0.46582290,-0.10197834,0.03661598,-0.03186274,0.28060310,-0.17899879
0.26713357,2.64109911,-4.87437053,0.54147897,-0.53803491,1.16060294,-1.86547632,0.53337919,-0.13260955,0.47811838,-2.73777713,0.03887188,-0.01302208,0.47777751,-0.10336914,0.03495565,-0.03227762,0.28209642,-0.18314146
0.27313657,2.66969567,-4.93614298,0.56021781,-0.54661103,1.17289588,-1.88197031,0.54450533,-0.13609151,0.47980113,-2.77348946,0.03818887,-0.01366980,0.48870226,-0.10486285,0.03342490,-0.03273308,0.28431318,-0.18746696
0.27913957,2.70032902,-5.00028638,0.58016889,-0.55530638,1.18804157,-1.89837541,0.55454343,-0.13973763,0.48091698,-2.81150628,0.03762278,-0.01427853,0.49839783,-0.10643896,0.03203349,-0.03322908,0.28728891,-0.19191612
0.28514257,2.73265505,-5.06630235,0.60117316,-0.56405790,1.20597347,-1.91440231,0.56331844,-0.14352165,0.48139178,-2.85171454,0.03718396,-0.01484020,0.50668029,-0.10807387,0.03078609,-0.03376371,0.29103960,-0.19642232
0.29114557,2.76626733,-5.13358746,0.62303997,-0.57279419,1.22656505,-1.92972749,0.57067139,-0.14741266,0.48115915,-2.89393662,0.03687950,-0.01534759,0.51338620,-0.10974096,0.02968258,-0.03433317,0.29556143,-0.20091296
0.29714857,2.80071338,-5.20143225,0.64554976,-0.58143736,1.24963644,-1.94400138,0.57646414,-0.15137524,0.48016358,-2.93791934,0.03671320,-0.01579459,0.51837712,-0.11141084,0.02871843,-0.03493179,0.30083093,-0.20531116
0.30315158,2.83551227,-5.26902438,0.66845799,-0.58990489,1.27496275,-1.95685777,0.58058345,-0.15536991,0.47836303,-2.98332591,0.03668563,-0.01617635,0.52154359,-0.11305153,0.02788531,-0.03555211,0.30680578,-0.20953753
0.30915458,2.87017282,-5.33545673,0.69150004,-0.59811155,1.30228371,-1.96792435,0.58294420,-0.15935355,0.47573104,-3.02973173,0.03679421,-0.01648942,0.52280808,-0.11462886,0.02717173,-0.03618507,0.31342612,-0.21351194
0.31515758,2.90421142,-5.39974119,0.71439712,-0.60597136,1.33131403,-1.97683390,0.58349159,-0.16328004,0.47225814,-3.07662517,0.03703334,-0.01673189,0.52212710,-0.11610682,0.02656377,-0.03682017,0.32061631,-0.21715545
0.32116058,2.93716884,-5.46082850,0.73686303,-0.61339962,1.36175419,-1.98323609,0.58220228,-0.16710115,0.46795258,-3.12341382,0.03739456,-0.01690339,0.51949212,-0.11744815,0.02604584,-0.03744577,0.32828706,-0.22039214
0.32716358,2.96862525,-5.51763424,0.75861139,-0.62031492,1.39330102,-1.98680936,0.57908440,-0.17076746,0.46284017,-3.16943679,0.03786675,-0.01700506,0.51492940,-0.11861492,0.02560150,-0.03804933,0.33633798,-0.22315097
0.33316658,2.99821294,-5.56907075,0.77936339,-0.62664119,1.42565770,-1.98727274,0.57417657,-0.17422957,0.45696346,-3.21398299,0.03843644,-0.01703952,0.50849879,-0.11956933,0.02521411,-0.03861778,0.34466030,-0.22536754
0.33916958,3.02562632,-5.61408404,0.79885557,-0.63230977,1.45854278,-1.98439710,0.56754587,-0.17743942,0.45038015,-3.25631501,0.03908804,-0.01701073,0.50029139,-0.12027460,0.02486761,-0.03913786,0.35313986,-0.22698575
0.34517259,3.05062904,-5.65169474,0.81684738,-0.63726133,1.49169775,-1.97801560,0.55928501,-0.18035170,0.44316097,-3.29569783,0.03980424,-0.01692381,0.49042645,-0.12069588,0.02454706,-0.03959652,0.36166015,-0.22795934
0.35117559,3.07305787,-5.68104143,0.83312831,-0.64144780,1.52489297,-1.96803280,0.54950883,-0.18292543,0.43538701,-3.33143118,0.04056639,-0.01678492,0.47904743,-0.12080130,0.02423918,-0.03998127,0.37010541,-0.22825323
0.35717859,3.09282362,-5.70142440,0.84752428,-0.64483396,1.55793170,-1.95443221,0.53835036,-0.18512545,0.42714683,-3.36288417,0.04135494,-0.01660099,0.46631754,-0.12056300,0.02393275,-0.04028060,0.37836367,-0.22784465
0.36318159,3.10990888,-5.71234786,0.85990297,-0.64739887,1.59065203,-1.93728187,0.52595654,-0.18692395,0.41853335,-3.38953035,0.04214992,-0.01637951,0.45241496,-0.11995815,0.02361890,-0.04048435,0.38632959,-0.22672398
