energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.05102551,2.81654589,-2.20379974,0.76311608,-0.71210249,0.14517730,-0.06521630,0.44812639,-0.11387392,0.96372654,-1.58533747,0.08047384,-0.02103160,0.62642480,-0.05990235,0.08150912,-0.10539587,0.59382391,-0.23257508
-0.04502251,2.74735580,-2.25934384,0.77853954,-0.72953987,0.14014341,-0.06748186,0.43668729,-0.11637949,0.94215387,-1.62162452,0.08120807,-0.02196249,0.59673776,-0.05985247,0.08106816,-0.10835091,0.58171566,-0.23993688
-0.03901951,2.68072858,-2.31019229,0.79593408,-0.74291904,0.13526419,-0.06955369,0.42516216,-0.11843334,0.92081488,-1.65595301,0.08162633,-0.02277505,0.56849253,-0.05954388,0.08055487,-0.11088666,0.57106549,-0.24634423
-0.03301651,2.61807206,-2.35663082,0.81555825,-0.75200025,0.13061443,-0.07142160,0.41375842,-0.12003394,0.90013972,-1.68878268,0.08174768,-0.02345399,0.54209975,-0.05899000,0.08000694,-0.11298802,0.56221646,-0.25174390
-0.02701351,2.56070941,-2.39909213,0.83762961,-0.75662909,0.12626556,-0.07308010,0.40267825,-0.12119091,0.88054564,-1.72066068,0.08159703,-0.02398653,0.51791725,-0.05820971,0.07946355,-0.11464917,0.55548428,-0.25610475
-0.02101051,2.50984191,-2.43813455,0.86230868,-0.75674145,0.12228393,-0.07452842,0.39211321,-0.12192458,0.86242490,-1.75219747,0.08120405,-0.02436280,0.49624370,-0.05722654,0.07896354,-0.11587358,0.55114860,-0.25941856
-0.01500750,2.46651373,-2.47441655,0.88968356,-0.75236566,0.11872907,-0.07577017,0.38223897,-0.12226539,0.84613284,-1.78404044,0.08060179,-0.02457622,0.47731378,-0.05606783,0.07854350,-0.11667368,0.54944485,-0.26170020
-0.00900450,2.43158022,-2.50866835,0.91975618,-0.74362164,0.11565210,-0.07681298,0.37321040,-0.12225304,0.83197667,-1.81684656,0.07982523,-0.02462372,0.46129521,-0.05476375,0.07823595,-0.11707028,0.55055686,-0.26298723
-0.00300150,2.40568069,-2.54166188,0.95243072,-0.73071709,0.11309436,-0.07766806,0.36515719,-0.12193535,0.82020542,-1.85125520,0.07890977,-0.02450584,0.44828748,-0.05334635,0.07806776,-0.11709174,0.55461063,-0.26333880
0.00300150,2.38921733,-2.57418047,0.98750543,-0.71394090,0.11108622,-0.07834952,0.35818022,-0.12136703,0.81100148,-1.88786249,0.07788973,-0.02422672,0.43832230,-0.05184862,0.07805864,-0.11677292,0.56166936,-0.26283402
0.00900450,2.38234093,-2.60698971,1.02466821,-0.69365407,0.10964622,-0.07887383,0.35234893,-0.12060829,0.80447426,-1.92719824,0.07679701,-0.02379392,0.43136572,-0.05030366,0.07822012,-0.11615401,0.57173002,-0.26156979
0.01500750,2.38494487,-2.64081058,1.06349677,-0.67027841,0.10878052,-0.07925908,0.34769967,-0.11972336,0.80065631,-1.96970642,0.07565990,-0.02321818,0.42732186,-0.04874385,0.07855482,-0.11527922,0.58472190,-0.25965820
0.02101051,2.39666754,-2.67629599,1.10346370,-0.64428376,0.10848274,-0.07952438,0.34423534,-0.11877906,0.79950210,-2.01572996,0.07450211,-0.02251302,0.42603808,-0.04720027,0.07905612,-0.11419547,0.60050701,-0.25722369
0.02701351,2.41690387,-2.71401162,1.14394655,-0.61617397,0.10873422,-0.07968919,0.34192627,-0.11784326,0.80088987,-2.06550034,0.07334219,-0.02169428,0.42731149,-0.04570218,0.07970833,-0.11295098,0.61888274,-0.25439982
0.03301651,2.44482578,-2.75442149,1.18424291,-0.58647253,0.10950463,-0.07977281,0.34071240,-0.11698354,0.80462627,-2.11913220,0.07219317,-0.02077957,0.43089656,-0.04427663,0.08048722,-0.11159405,0.63958669,-0.25132618
0.03901951,2.47941085,-2.79787872,1.22358999,-0.55570811,0.11075301,-0.07979380,0.34050651,-0.11626582,0.81045390,-2.17662300,0.07106260,-0.01978769,0.43651365,-0.04294825,0.08136099,-0.11017177,0.66230365,-0.24814504
0.04502251,2.51947864,-2.84462132,1.26118816,-0.52440085,0.11242915,-0.07976965,0.34119873,-0.11575313,0.81806140,-2.23785737,0.06995286,-0.01873806,0.44385816,-0.04173917,0.08229159,-0.10872901,0.68667463,-0.24499828
0.05102551,2.56373285,-2.89477292,1.29622731,-0.49304970,0.11447534,-0.07971641,0.34266165,-0.11550455,0.82709564,-2.30261567,0.06886179,-0.01765008,0.45261006,-0.04066902,0.08323630,-0.10730738,0.71230761,-0.24202434
0.05702851,2.61080799,-2.94834784,1.32791519,-0.46212131,0.11682831,-0.07964846,0.34475627,-0.11557424,0.83717550,-2.37058611,0.06778354,-0.01654266,0.46244341,-0.03975502,0.08414955,-0.10594452,0.73878979,-0.23935547
0.06303152,2.65931826,-3.00525995,1.35550613,-0.43204076,0.11942137,-0.07957836,0.34733803,-0.11601055,0.84790665,-2.44137976,0.06670958,-0.01543366,0.47303561,-0.03901214,0.08498481,-0.10467340,0.76570078,-0.23711522
0.06903452,2.70790674,-3.06533460,1.37832904,-0.40318435,0.12218667,-0.07951675,0.35026303,-0.11685537,0.85889645,-2.51454732,0.06562982,-0.01433948,0.48407613,-0.03845326,0.08569653,-0.10352191,0.79262626,-0.23541618
0.07503752,2.75529238,-3.12832261,1.39581316,-0.37587460,0.12505736,-0.07947238,0.35339383,-0.11814350,0.86976852,-2.58959724,0.06453378,-0.01327476,0.49527424,-0.03808941,0.08624201,-0.10251250,0.81917156,-0.23435805
0.08104052,2.80031297,-3.19391590,1.40751028,-0.35037735,0.12796979,-0.07945207,0.35660466,-0.11990220,0.88017603,-2.66601399,0.06341161,-0.01225207,0.50636567,-0.03792987,0.08658304,-0.10166206,0.84497462,-0.23402607
0.08704352,2.84196179,-3.26176359,1.41311242,-0.32690103,0.13086537,-0.07946081,0.35978575,-0.12215085,0.88981317,-2.74327609,0.06225511,-0.01128185,0.51711785,-0.03798233,0.08668736,-0.10098190,0.86971764,-0.23448965
0.09304652,2.87941658,-3.33148825,1.41246392,-0.30559774,0.13369227,-0.07950189,0.36284666,-0.12490068,0.89842436,-2.82087312,0.06105848,-0.01037224,0.52733361,-0.03825296,0.08652980,-0.10047786,0.89313698,-0.23580140
0.09904952,2.91205941,-3.40270160,1.40556745,-0.28656613,0.13640668,-0.07957697,0.36571823,-0.12815468,0.90581059,-2.89832134,0.05981886,-0.00952922,0.53685334,-0.03874648,0.08609305,-0.10015053,0.91503083,-0.23799645
0.10505253,2.93948671,-3.47501923,1.39258353,-0.26985559,0.13897376,-0.07968626,0.36835340,-0.13190758,0.91183280,-2.97517749,0.05853667,-0.00875661,0.54555538,-0.03946606,0.08536808,-0.09999562,0.93526420,-0.24109210
0.11105553,2.96150929,-3.54807406,1.37382372,-0.25547153,0.14136808,-0.07982868,0.37072665,-0.13614601,0.91641223,-3.05105068,0.05721555,-0.00805632,0.55335495,-0.04041334,0.08435414,-0.10000438,0.95377110,-0.24508775
0.11705853,2.97814244,-3.62152823,1.34973773,-0.24338147,0.14357367,-0.08000201,0.37283226,-0.14084880,0.91952774,-3.12561197,0.05586223,-0.00742853,0.56020158,-0.04158828,0.08305850,-0.10016413,0.97055363,-0.24996517
0.12306153,2.98958714,-3.69508335,1.32089525,-0.23352156,0.14558359,-0.08020312,0.37468154,-0.14598734,0.92121038,-3.19860183,0.05448600,-0.00687191,0.56607534,-0.04298907,0.08149574,-0.10045887,0.98567816,-0.25568919
0.12906453,2.99620334,-3.76848882,1.28796330,-0.22580326,0.14739918,-0.08042818,0.37629921,-0.15152622,0.92153572,-3.26983516,0.05309813,-0.00638396,0.57098202,-0.04461201,0.07968689,-0.10086996,0.99926864,-0.26220861
0.13506753,2.99847715,-3.84154822,1.25168041,-0.22011995,0.14902881,-0.08067289,0.37771922,-0.15742394,0.92061433,-3.33920400,0.05171100,-0.00596123,0.57494772,-0.04645145,0.07765823,-0.10137684,1.01149750,-0.26945755
0.14107054,2.99698373,-3.91412346,1.21282878,-0.21635314,0.15048656,-0.08093270,0.37898020,-0.16363377,0.91858108,-3.40667775,0.05033734,-0.00559960,0.57801295,-0.04849969,0.07544010,-0.10195780,1.02257435,-0.27735703
0.14707354,2.99234798,-3.98613665,1.17220585,-0.21437820,0.15179046,-0.08120309,0.38012106,-0.17010476,0.91558392,-3.47230085,0.04898926,-0.00529457,0.58022680,-0.05074700,0.07306550,-0.10259073,1.03273328,-0.28581699
0.15307654,2.98520512,-4.05756932,1.13059654,-0.21406943,0.15296085,-0.08147982,0.38117668,-0.17678279,0.91177276,-3.53618785,0.04767747,-0.00504144,0.58164132,-0.05318160,0.07056876,-0.10325390,1.04221924,-0.29473842
0.15907954,2.97616335,-4.12845893,1.08874744,-0.21530420,0.15401855,-0.08175913,0.38217431,-0.18361174,0.90728915,-3.59851573,0.04641052,-0.00483553,0.58230643,-0.05578979,0.06798430,-0.10392672,1.05127417,-0.30401576
0.16508254,2.96577024,-4.19889232,1.04734406,-0.21796642,0.15498321,-0.08203797,0.38313056,-0.19053465,0.90225724,-3.65951346,0.04519425,-0.00467238,0.58226568,-0.05855605,0.06534546,-0.10459031,1.06012363,-0.31353940
0.17108554,2.95448478,-4.26899606,1.00699197,-0.22194890,0.15587176,-0.08231413,0.38404945,-0.19749482,0.89677654,-3.71944872,0.04403132,-0.00454782,0.58155294,-0.06146317,0.06268352,-0.10522817,1.06896455,-0.32319824
0.17708854,2.94265603,-4.33892368,0.96820254,-0.22715487,0.15669715,-0.08258634,0.38492132,-0.20443691,0.89091679,-3.77861204,0.04292111,-0.00445809,0.58019020,-0.06449244,0.06002696,-0.10582652,1.07795470,-0.33288207
0.18309155,2.93050944,-4.40883972,0.93138365,-0.23349863,0.15746736,-0.08285430,0.38572288,-0.21130782,0.88471522,-3.83729841,0.04185966,-0.00439991,0.57818652,-0.06762383,0.05740092,-0.10637467,1.08720438,-0.34248389
0.18909455,2.91814121,-4.47890113,0.89683542,-0.24090529,0.15818479,-0.08311859,0.38641819,-0.21805746,0.87817618,-3.89578690,0.04083993,-0.00437050,0.57553819,-0.07083618,0.05482686,-0.10686508,1.09677073,-0.35190186
0.19509755,2.90552052,-4.54923636,0.86475101,-0.24930970,0.15884592,-0.08338051,0.38696065,-0.22463934,0.87127310,-3.95431879,0.03985223,-0.00436759,0.57222986,-0.07410730,0.05232257,-0.10729332,1.10665493,-0.36104092
0.20110055,2.89249944,-4.61992297,0.83522195,-0.25865478,0.15944147,-0.08364187,0.38729563,-0.23101090,0.86395260,-4.01307507,0.03888478,-0.00438937,0.56823679,-0.07741412,0.04990223,-0.10765787,1.11680222,-0.36981394
0.20710355,2.87882935,-4.69096459,0.80824748,-0.26888921,0.15995682,-0.08390464,0.38736375,-0.23713364,0.85614045,-4.07215415,0.03792442,-0.00443450,0.56352774,-0.08073275,0.04757681,-0.10795970,1.12710496,-0.37814241
0.21310655,2.86418298,-4.76226849,0.78374724,-0.27996469,0.16037276,-0.08417057,0.38710460,-0.24297304,0.84774885,-4.13155084,0.03695738,-0.00450203,0.55806859,-0.08403854,0.04535453,-0.10820169,1.13740814,-0.38595662
0.21910955,2.84818053,-4.83362498,0.76157638,-0.29183296,0.16066655,-0.08444072,0.38646046,-0.24849828,0.83868478,-4.19113787,0.03597008,-0.00459135,0.55182630,-0.08730608,0.04324145,-0.10838803,1.14751730,-0.39319533
0.22511256,2.83041822,-4.90468991,0.74154226,-0.30444257,0.16081305,-0.08471507,0.38538006,-0.25368185,0.82885864,-4.25065097,0.03494990,-0.00470211,0.54477303,-0.09050920,0.04124214,-0.10852341,1.15720815,-0.39980506
0.23111556,2.81049783,-4.97497168,0.72342174,-0.31773584,0.16078615,-0.08499203,0.38382201,-0.25849900,0.81819291,-4.30967870,0.03388591,-0.00483422,0.53689027,-0.09362096,0.03936039,-0.10861228,1.16623739,-0.40573899
0.23711856,2.78805540,-5.04382388,0.70697828,-0.33164584,0.16056008,-0.08526808,0.38175777,-0.26292721,0.80663024,-4.36765802,0.03276949,-0.00498769,0.52817256,-0.09661368,0.03759988,-0.10865807,1.17435424,-0.41095561
0.24312156,2.76278764,-5.11044467,0.69197788,-0.34609384,0.16011078,-0.08553738,0.37917398,-0.26694561,0.79414041,-4.42387624,0.03159476,-0.00516267,0.51863093,-0.09945899,0.03596475,-0.10866245,1.18131174,-0.41541733
0.24912456,2.73447471,-5.17388343,0.67820327,-0.36098719,0.15941712,-0.08579162,0.37607406,-0.27053452,0.78072605,-4.47747996,0.03035894,-0.00535934,0.50829564,-0.10212800,0.03446018,-0.10862480,1.18687757,-0.41908902
0.25512756,2.70299829,-5.23305530,0.66546570,-0.37621787,0.15846199,-0.08601987,0.37247904,-0.27367509,0.76642655,-4.52749108,0.02906247,-0.00557788,0.49721813,-0.10459151,0.03309274,-0.10854169,1.19084358,-0.42193679
0.26113057,2.66835398,-5.28676327,0.65361392,-0.39166166,0.15723308,-0.08620863,0.36842750,-0.27634908,0.75132012,-4.57282964,0.02770903,-0.00581845,0.48547221,-0.10682035,0.03187065,-0.10840669,1.19303364,-0.42392700
0.26713357,2.63065768,-5.33372759,0.64254002,-0.40717829,0.15572355,-0.08634205,0.36397477,-0.27853882,0.73552384,-4.61234279,0.02630532,-0.00608110,0.47315432,-0.10878582,0.03080386,-0.10821023,1.19330961,-0.42502569
0.27313657,2.59014560,-5.37262146,0.63218208,-0.42261224,0.15393228,-0.08640225,0.35919138,-0.28022742,0.71919178,-4.64483918,0.02486077,-0.00636582,0.46038282,-0.11046028,0.02990399,-0.10793985,1.19157494,-0.42519848
0.27913957,2.54716816,-5.40211170,0.62252369,-0.43779455,0.15186389,-0.08636978,0.35416079,-0.28139905,0.70251112,-4.66912711,0.02338711,-0.00667244,0.44729639,-0.11181783,0.02918403,-0.10758049,1.18777618,-0.42441096
0.28514257,2.50217812,-5.42090297,0.61359041,-0.45254537,0.14952854,-0.08622431,0.34897670,-0.28203952,0.68569664,-4.68405520,0.02189780,-0.00700066,0.43405156,-0.11283504,0.02865799,-0.10711514,1.18190215,-0.42262966
0.29114557,2.45571366,-5.42778337,0.60544370,-0.46667732,0.14694139,-0.08594525,0.34373981,-0.28213688,0.66898369,-4.68855372,0.02040751,-0.00734999,0.42081931,-0.11349180,0.02834028,-0.10652549,1.17398116,-0.41982338
0.29714857,2.40837727,-5.42166972,0.59817258,-0.47999950,0.14412198,-0.08551259,0.33855448,-0.28168213,0.65262006,-4.68167478,0.01893145,-0.00771977,0.40778111,-0.11377214,0.02824511,-0.10579287,1.16407657,-0.41596507
0.30315158,2.36081162,-5.40165048,0.59188364,-0.49232205,0.14109330,-0.08490769,0.33352518,-0.28067002,0.63685701,-4.66262969,0.01748484,-0.00810913,0.39512422,-0.11366504,0.02838564,-0.10489916,1.15228101,-0.41103392
0.30915458,2.31367343,-5.36702421,0.58669004,-0.50346113,0.13788092,-0.08411405,0.32875297,-0.27909975,0.62194000,-4.63082185,0.01608228,-0.00851700,0.38303659,-0.11316524,0.02877324,-0.10382778,1.13870971,-0.40501767
0.31515758,2.26760683,-5.31733215,0.58269999,-0.51324404,0.13451194,-0.08311813,0.32433221,-0.27697566,0.60809930,-4.58587373,0.01473730,-0.00894211,0.37170149,-0.11227380,0.02941660,-0.10256466,1.12349346,-0.39791496
0.32116058,2.22321711,-5.25238341,0.58000547,-0.52151447,0.13101402,-0.08190999,0.32034747,-0.27430778,0.59554106,-4.52764695,0.01346192,-0.00938297,0.36129198,-0.11099866,0.03032089,-0.10109909,1.10677163,-0.38973752
0.32716358,2.18104636,-5.17227170,0.57867172,-0.52813755,0.12741445,-0.08048385,0.31687090,-0.27111226,0.58443920,-4.45625462,0.01226634,-0.00983793,0.35196552,-0.10935484,0.03148704,-0.09942452,1.08868562,-0.38051215
0.33316658,2.14155184,-5.07738327,0.57872814,-0.53300453,0.12373931,-0.07883854,0.31396000,-0.26741162,0.57492829,-4.37206565,0.01115870,-0.01030517,0.34385884,-0.10736461,0.03291102,-0.09753916,1.06937312,-0.37028229
0.33916958,2.10508810,-4.96839559,0.58016095,-0.53603702,0.12001280,-0.07697777,0.31165593,-0.26323484,0.56709791,-4.27570113,0.01014498,-0.01078276,0.33708333,-0.10505719,0.03458334,-0.09544640,1.04896349,-0.35910905
0.34517259,2.07189356,-4.84626738,0.58290814,-0.53719050,0.11625664,-0.07491024,0.30998244,-0.25861730,0.56098868,-4.16802313,0.00922896,-0.01126875,0.33172108,-0.10246840,0.03648868,-0.09315508,1.02757439,-0.34707171
0.35117559,2.04208209,-4.71222048,0.58685693,-0.53645703,0.11248978,-0.07264963,0.30894527,-0.25360054,0.55659001,-4.05011666,0.00841236,-0.01176119,0.32782179,-0.09963994,0.03860569,-0.09067946,1.00530973,-0.33426753
0.35717859,2.01563987,-4.56771471,0.59184387,-0.53386709,0.10872819,-0.07021430,0.30853227,-0.24823197,0.55383981,-3.92326591,0.00769492,-0.01225827,0.32540070,-0.09661846,0.04090706,-0.08803912,0.98225905,-0.32081093
0.36318159,1.99242762,-4.41441689,0.59765768,-0.52949036,0.10498483,-0.06762705,0.30871402,-0.24256440,0.55262618,-3.78892586,0.00707467,-0.01275843,0.32443767,-0.09345447,0.04335979,-0.08525860,0.95849806,-0.30683202
0.36918459,1.97218804,-4.25416547,0.60404461,-0.52343556,0.10126983,-0.06491458,0.30944502,-0.23665563,0.55279089,-3.64869059,0.00654823,-0.01326045,0.32487736,-0.09020104,0.04592567,-0.08236690,0.93409035,-0.29247458
0.37518759,1.95455803,-4.08893233,0.61071631,-0.51584919,0.09759076,-0.06210691,0.31066533,-0.23056792,0.55413469,-3.50425968,0.00611107,-0.01376363,0.32663077,-0.08691245,0.04856199,-0.07939695,0.90908995,-0.27789345
0.38119060,1.93908525,-3.92078314,0.61735951,-0.50691334,0.09395301,-0.05923679,0.31230278,-0.22436753,0.55642410,-3.35740379,0.00575788,-0.01426786,0.32957788,-0.08364271,0.05122252,-0.07638486,0.88354453,-0.26325164
0.38719360,1.92524802,-3.75183757,0.62364748,-0.49684244,0.09036025,-0.05633893,0.31427541,-0.21812427,0.55939958,-3.20993076,0.00548288,-0.01477383,0.33357145,-0.08044415,0.05385850,-0.07336933,0.85749896,-0.24871700
0.39319660,1.91247794,-3.58423068,0.62925237,-0.48587928,0.08681498,-0.05344936,0.31649427,-0.21191106,0.56278456,-3.06365292,0.00528013,-0.01528305,0.33844181,-0.07736609,0.05641997,-0.07039084,0.83099893,-0.23445883
0.39919960,1.90018400,-3.42007622,0.63385813,-0.47429018,0.08331900,-0.05060470,0.31886640,-0.20580354,0.56629510,-2.92035659,0.00514383,-0.01579803,0.34400242,-0.07445355,0.05885702,-0.06749107,0.80409452,-0.22064441
0.40520260,1.88777718,-3.26143266,0.63717315,-0.46235961,0.07987394,-0.04784147,0.32129791,-0.19987968,0.56964975,-2.78177399,0.00506852,-0.01632227,0.35005607,-0.07174622,0.06112120,-0.06471222,0.77684324,-0.20743555
0.41120560,1.87469457,-3.11027239,0.63894225,-0.45038418,0.07648169,-0.04519547,0.32369701,-0.19421930,0.57257923,-2.64955804,0.00504934,-0.01686031,0.35640134,-0.06927757,0.06316682,-0.06209653,0.74931264,-0.19498540
0.41720860,1.86042177,-2.96845415,0.63895725,-0.43866649,0.07314477,-0.04270123,0.32597693,-0.18890367,0.57483541,-2.52526005,0.00508211,-0.01741769,0.36283911,-0.06707430,0.06495230,-0.05968575,0.72158213,-0.18343546
0.42321161,1.84451270,-2.83769875,0.63706575,-0.42750853,0.06986664,-0.04039149,0.32805861,-0.18401483,0.57619936,-2.41031007,0.00516339,-0.01800088,0.36917894,-0.06515592,0.06644129,-0.05752081,0.69374400,-0.17291298
0.42921461,1.82660603,-2.71956800,0.63317753,-0.41720525,0.06665189,-0.03829674,0.32987299,-0.17963494,0.57648811,-2.30599987,0.00529055,-0.01861710,0.37524474,-0.06353473,0.06760370,-0.05564146,0.66590365,-0.16352874
0.43521761,1.80643742,-2.61544640,0.62726842,-0.40803807,0.06350628,-0.03644491,0.33136287,-0.17584530,0.57555973,-2.21346821,0.00546168,-0.01927415,0.38087987,-0.06221597,0.06841647,-0.05408600,0.63817890,-0.15537529
0.44122061,1.78384713,-2.52652539,0.61938138,-0.40026867,0.06043673,-0.03486101,0.33248430,-0.17272526,0.57331669,-2.13368796,0.00567549,-0.01998017,0.38595114,-0.06119825,0.06886421,-0.05289102,0.61069852,-0.14852567
0.44722361,1.75878277,-2.45378990,0.60962466,-0.39413321,0.05745118,-0.03356692,0.33320724,-0.17035088,0.56970728,-2.06745513,0.00593115,-0.02074329,0.39035170,-0.06047416,0.06893941,-0.05209121,0.58360001,-0.14303256
0.45322661,1.73129719,-2.39800692,0.59816731,-0.38983692,0.05455840,-0.03258115,0.33351573,-0.16879338,0.56472508,-2.01537931,0.00622811,-0.02157135,0.39400269,-0.06003107,0.06864257,-0.05171901,0.55702676,-0.13892799
0.45922961,1.70154154,-2.35971593,0.58523202,-0.38754942,0.05176761,-0.03191873,0.33340734,-0.16811740,0.55840666,-1.97787574,0.00656587,-0.02247151,0.39685356,-0.05985206,0.06798195,-0.05180438,0.53112473,-0.13622339
0.46523262,1.66975421,-2.33922139,0.57108589,-0.38740072,0.04908822,-0.03159105,0.33289200,-0.16837908,0.55082742,-1.95515888,0.00694374,-0.02344992,0.39888114,-0.05991691,0.06697313,-0.05237439,0.50603875,-0.13491020
0.47123562,1.63624605,-2.33658716,0.55602936,-0.38947806,0.04652934,-0.03160576,0.33199037,-0.16962411,0.54209613,-1.94723786,0.00736058,-0.02451131,0.40008756,-0.06020309,0.06563829,-0.05345278,0.48190871,-0.13496073
0.47723862,1.60138288,-2.35163335,0.54038395,-0.39382364,0.04409947,-0.03196669,0.33073164,-0.17188568,0.53234823,-1.95391392,0.00781461,-0.02565875,0.40049713,-0.06068679,0.06400542,-0.05505944,0.45886571,-0.13632950
0.48324162,1.56556618,-2.38393583,0.52447939,-0.40043338,0.04180606,-0.03267375,0.32915105,-0.17518256,0.52173837,-1.97478032,0.00830314,-0.02689334,0.40015238,-0.06134385,0.06210726,-0.05720985,0.43702841,-0.13895483
0.48924462,1.52921297,-2.43282880,0.50864061,-0.40925667,0.03965515,-0.03372292,0.32728723,-0.17951735,0.51043256,-2.00922519,0.00882248,-0.02821400,0.39910966,-0.06215054,0.05998022,-0.05991435,0.41649978,-0.14276064
0.49524762,1.49273603,-2.49741092,0.49317540,-0.42019718,0.03765113,-0.03510617,0.32517948,-0.18487491,0.49860036,-2.05643754,0.00936777,-0.02961737,0.39743432,-0.06308430,0.05766323,-0.06317750,0.39736426,-0.14765858
0.50125063,1.45652549,-2.57655526,0.47836307,-0.43311478,0.03579650,-0.03681145,0.32286522,-0.19122128,0.48640746,-2.11541694,0.00993293,-0.03109778,0.39519600,-0.06412424,0.05519659,-0.06699735,0.37968571,-0.15355014
0.50725363,1.42093268,-2.66892344,0.46444470,-0.44782839,0.03409172,-0.03882271,0.32037770,-0.19850291,0.47400908,-2.18498701,0.01051071,-0.03264729,0.39246421,-0.06525156,0.05262091,-0.07136471,0.36350600,-0.16032901
0.51325663,1.38625712,-2.77298406,0.45161539,-0.46411988,0.03253524,-0.04111994,0.31774420,-0.20664644,0.46154445,-2.26381293,0.01109274,-0.03425587,0.38930441,-0.06644973,0.04997603,-0.07626251,0.34884450,-0.16788333
0.51925963,1.35273719,-2.88703532,0.44001870,-0.48173882,0.03112354,-0.04367923,0.31498482,-0.21555911,0.44913266,-2.35042268,0.01166968,-0.03591163,0.38577488,-0.06770457,0.04730017,-0.08166525,0.33569845,-0.17609796
0.52526263,1.32054496,-3.00923182,0.42974358,-0.50040798,0.02985131,-0.04647290,0.31211186,-0.22512964,0.43686996,-2.44323195,0.01223148,-0.03760117,0.38192451,-0.06900414,0.04462921,-0.08753857,0.32404416,-0.18485669
0.53126563,1.28978523,-3.13761475,0.42082364,-0.51982943,0.02871177,-0.04946972,0.30912999,-0.23522977,0.42482865,-2.54057218,0.01276761,-0.03930993,0.37779156,-0.07033861,0.04199602,-0.09383899,0.31383907,-0.19404420
0.53726863,1.26049870,-3.27014523,0.41323889,-0.53969106,0.02769692,-0.05263513,0.30603709,-0.24571634,0.41305753,-2.64072101,0.01326739,-0.04102268,0.37340354,-0.07169988,0.03943011,-0.10051382,0.30502450,-0.20354794
0.54327164,1.23266887,-3.40473979,0.40691965,-0.55967344,0.02679806,-0.05593156,0.30282568,-0.25643390,0.40158375,-2.74193448,0.01372037,-0.04272395,0.36877794,-0.07308131,0.03695733,-0.10750138,0.29752904,-0.21325964
0.54927464,1.20623212,-3.53930710,0.40175224,-0.57945666,0.02600611,-0.05931885,0.29948497,-0.26721774,0.39041583,-2.84247995,0.01411667,-0.04439848,0.36392396,-0.07447729,0.03459979,-0.11473142,0.29127228,-0.22307666
0.55527764,1.18109014,-3.67178498,0.39758639,-0.59872708,0.02531215,-0.06275464,0.29600320,-0.27789733,0.37954770,-2.94066877,0.01444735,-0.04603170,0.35884486,-0.07588287,0.03237585,-0.12212577,0.28616888,-0.23290302
0.56128064,1.15712380,-3.80017667,0.39424355,-0.61718380,0.02470779,-0.06619499,0.29237033,-0.28829995,0.36896332,-3.03488775,0.01470476,-0.04761010,0.35354076,-0.07729341,0.03030031,-0.12959936,0.28213254,-0.24265013
0.56728364,1.13420749,-3.92258533,0.39152604,-0.63454463,0.02418560,-0.06959492,0.28858053,-0.29825448,0.35864155,-3.12362842,0.01488282,-0.04912160,0.34801173,-0.07870425,0.02838455,-0.13706138,0.27907982,-0.25223724
0.57328664,1.11222286,-4.03724572,0.38922622,-0.65055149,0.02373935,-0.07290909,0.28463465,-0.30759531,0.34856102,-3.20551319,0.01497727,-0.05055575,0.34226076,-0.08011048,0.02663691,-0.14441681,0.27693352,-0.26159166
0.57928964,1.09107110,-4.14255243,0.38713557,-0.66497506,0.02336432,-0.07609251,0.28054213,-0.31616597,0.33870445,-3.27931764,0.01498584,-0.05190398,0.33629647,-0.08150679,0.02506288,-0.15156804,0.27562544,-0.27064876
0.58529265,1.07068278,-4.23708383,0.38505302,-0.67761867,0.02305736,-0.07910131,0.27632241,-0.32382277,0.32906235,-3.34398845,0.01490836,-0.05315963,0.33013528,-0.08288738,0.02366551,-0.15841675,0.27509838,-0.27935181
0.59129565,1.05102480,-4.31962127,0.38279234,-0.68832128,0.02281691,-0.08189346,0.27200555,-0.33043796,0.31963573,-3.39865642,0.01474674,-0.05431793,0.32380283,-0.08424599,0.02244562,-0.16486592,0.27530721,-0.28765170
0.59729865,1.03210369,-4.38916325,0.38018826,-0.69695963,0.02264290,-0.08442964,0.26763203,-0.33590260,0.31043758,-3.44264459,0.01450491,-0.05537594,0.31733454,-0.08557604,0.02140207,-0.17082184,0.27621902,-0.29550654
0.60330165,1.01396541,-4.44493451,0.37710114,-0.70344952,0.02253651,-0.08667393,0.26325168,-0.34012888,0.30149327,-3.47547125,0.01418866,-0.05633229,0.31077530,-0.08687081,0.02053197,-0.17619622,0.27781227,-0.30288135
0.60930465,0.99669135,-4.48638991,0.37342015,-0.70774615,0.02249985,-0.08859462,0.25892173,-0.34305203,0.29283956,-3.49684829,0.01380541,-0.05718697,0.30417814,-0.08812371,0.01983082,-0.18090819,0.28007505,-0.30974768
0.61530765,0.98039108,-4.51321357,0.36906480,-0.70984381,0.02253556,-0.09016484,0.25470420,-0.34463148,0.28452258,-3.50667511,0.01336392,-0.05794103,0.29760210,-0.08932865,0.01929255,-0.18488621,0.28300245,-0.31608335
