energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.11105553,3.38504344,0.68632121,0.13376980,0.71928242,2.44083736,0.00725629,0.38524217,0.29882686,0.00000000
-0.10505253,3.37753752,0.67358787,0.13247447,0.70159796,2.44112645,0.00740845,0.38208980,0.29661639,0.00000000
-0.09904952,3.36300873,0.66041690,0.13116776,0.68254745,2.43475010,0.00756413,0.37912539,0.29406284,0.00000000
-0.09304652,3.34205894,0.64711818,0.12990529,0.66245599,2.42197694,0.00772204,0.37651066,0.29125755,0.00000000
-0.08704352,3.31534030,0.63399227,0.12873967,0.64166224,2.40314405,0.00788085,0.37438978,0.28829033,0.00000000
-0.08104052,3.28352530,0.62132066,0.12771849,0.62050814,2.37863987,0.00803924,0.37288358,0.28524570,0.00000000
-0.07503752,3.24727751,0.60935638,0.12688254,0.59932860,2.34888651,0.00819580,0.37208450,0.28219933,0.00000000
-0.06903452,3.20722424,0.59831556,0.12626413,0.57844163,2.31432263,0.00834902,0.37205230,0.27921503,0.00000000
-0.06303152,3.16393288,0.58837028,0.12588588,0.55813930,2.27538783,0.00849729,0.37281101,0.27634224,0.00000000
-0.05702851,3.11789196,0.57964297,0.12575974,0.53867988,2.23250924,0.00863890,0.37434708,0.27361437,0.00000000
-0.05102551,3.06949786,0.57220266,0.12588654,0.52028132,2.18609108,0.00877210,0.37660902,0.27104782,0.00000000
-0.04502251,3.01904801,0.56606336,0.12625591,0.50311653,2.13650753,0.00889511,0.37950843,0.26864200,0.00000000
-0.03901951,2.96674044,0.56118447,0.12684672,0.48731030,2.08409922,0.00900625,0.38292266,0.26638006,0.00000000
-0.03301651,2.91267983,0.55747340,0.12762797,0.47293813,2.02917306,0.00910399,0.38669870,0.26423049,0.00000000
-0.02701351,2.85688916,0.55479009,0.12855996,0.46002672,1.97200530,0.00918711,0.39065851,0.26214938,0.00000000
-0.02101051,2.79932640,0.55295339,0.12959602,0.44855625,1.91284733,0.00925476,0.39460523,0.26008329,0.00000000
-0.01500750,2.73990468,0.55174895,0.13068432,0.43846404,1.85193331,0.00930660,0.39833032,0.25797249,0.00000000
-0.00900450,2.67851498,0.55093820,0.13176997,0.42964950,1.78948919,0.00934290,0.40162114,0.25575452,0.00000000
-0.00300150,2.61504959,0.55026822,0.13279725,0.42198011,1.72574201,0.00936459,0.40426873,0.25336765,0.00000000
0.00300150,2.54942501,0.54948182,0.13371175,0.41529809,1.66092882,0.00937334,0.40607550,0.25075440,0.00000000
0.00900450,2.48160303,0.54832768,0.13446251,0.40942757,1.59530445,0.00937155,0.40686243,0.24786463,0.00000000
0.01500750,2.41160870,0.54656995,0.13500399,0.40418193,1.52914751,0.00936233,0.40647558,0.24465824,0.00000000
0.02101051,2.33954430,0.54399704,0.13529773,0.39937106,1.46276413,0.00934940,0.40479165,0.24110732,0.00000000
0.02701351,2.26559876,0.54042933,0.13531378,0.39480833,1.39648923,0.00933703,0.40172238,0.23719767,0.00000000
0.03301651,2.19005205,0.53572538,0.13503178,0.39031708,1.33068515,0.00932982,0.39721764,0.23292964,0.00000000
0.03901951,2.11327462,0.52978664,0.13444160,0.38573643,1.26573783,0.00933256,0.39126719,0.22831824,0.00000000
0.04502251,2.03572207,0.52256045,0.13354362,0.38092632,1.20205072,0.00934996,0.38390099,0.22339274,0.00000000
0.05102551,1.95792549,0.51404129,0.13234868,0.37577162,1.14003688,0.00938645,0.37518821,0.21819554,0.00000000
0.05702851,1.88047836,0.50427034,0.13087757,0.37018531,1.08010981,0.00944594,0.36523494,0.21278061,0.00000000
0.06303152,1.80402049,0.49333339,0.12916023,0.36411072,1.02267340,0.00953155,0.35418077,0.20721155,0.00000000
0.06903452,1.72922025,0.48135731,0.12723461,0.35752263,0.96811182,0.00964545,0.34219437,0.20155939,0.00000000
0.07503752,1.65675573,0.46850522,0.12514537,0.35042755,0.91677975,0.00978867,0.32946831,0.19590017,0.00000000
0.08104052,1.58729598,0.45497056,0.12294229,0.34286292,0.86899353,0.00996097,0.31621327,0.19031258,0.00000000
0.08704352,1.52148290,0.44097042,0.12067861,0.33489555,0.82502365,0.01016075,0.30265193,0.18487565,0.00000000
0.09304652,1.45991480,0.42673833,0.11840930,0.32661915,0.78508891,0.01038511,0.28901267,0.17966655,0.00000000
0.09904952,1.40313198,0.41251674,0.11618933,0.31815123,0.74935252,0.01062987,0.27552336,0.17475876,0.00000000
0.10505253,1.35160502,0.39854962,0.11407200,0.30962939,0.71792026,0.01088972,0.26240541,0.17022045,0.00000000
0.11105553,1.30572601,0.38507529,0.11210739,0.30120712,0.69084074,0.01115841,0.24986830,0.16611324,0.00000000
0.11705853,1.26580289,0.37231984,0.11034103,0.29304924,0.66810758,0.01142903,0.23810469,0.16249134,0.00000000
0.12306153,1.23205717,0.36049136,0.10881273,0.28532716,0.64966355,0.01169432,0.22728632,0.15940099,0.00000000
0.12906453,1.20462462,0.34977506,0.10755577,0.27821400,0.63540623,0.01194699,0.21756083,0.15688030,0.00000000
0.13506753,1.18355919,0.34032957,0.10659628,0.27187984,0.62519507,0.01218013,0.20904946,0.15495940,0.00000000
0.14107054,1.16883951,0.33228446,0.10595300,0.26648705,0.61885944,0.01238753,0.20184586,0.15366081,0.00000000
0.14707354,1.16037782,0.32573900,0.10563734,0.26218599,0.61620720,0.01256409,0.19601587,0.15300007,0.00000000
0.15307654,1.15803082,0.32076219,0.10565378,0.25911112,0.61703369,0.01270610,0.19159838,0.15298660,0.00000000
0.15907954,1.16161194,0.31739404,0.10600047,0.25737761,0.62113045,0.01281152,0.18860714,0.15362458,0.00000000
0.16508254,1.17090443,0.31564785,0.10667019,0.25707856,0.62829348,0.01288023,0.18703338,0.15491404,0.00000000
0.17108554,1.18567461,0.31551348,0.10765145,0.25828293,0.63833063,0.01291415,0.18684922,0.15685184,0.00000000
0.17708854,1.20568483,0.31696130,0.10892973,0.26103423,0.65106771,0.01291726,0.18801168,0.15943283,0.00000000
0.18309155,1.23070519,0.31994656,0.11048881,0.26534990,0.66635318,0.01289562,0.19046694,0.16265076,0.00000000
0.18909455,1.26052371,0.32441397,0.11231213,0.27122161,0.68406106,0.01285722,0.19415484,0.16649924,0.00000000
0.19509755,1.29495412,0.33030219,0.11438402,0.27861622,0.70409187,0.01281174,0.19901329,0.17097249,0.00000000
0.20110055,1.33384089,0.33754783,0.11669078,0.28747751,0.72637166,0.01277028,0.20498232,0.17606595,0.00000000
0.20710355,1.37706110,0.34608892,0.11922156,0.29772857,0.75084886,0.01274499,0.21200756,0.18177665,0.00000000
0.21310655,1.42452281,0.35586739,0.12196893,0.30927468,0.77748930,0.01274862,0.22004307,0.18810333,0.00000000
0.21910955,1.47615983,0.36683058,0.12492908,0.32200665,0.80626924,0.01279401,0.22905306,0.19504623,0.00000000
0.22511256,1.53192299,0.37893152,0.12810173,0.33580435,0.83716708,0.01289362,0.23901274,0.20260661,0.00000000
0.23111556,1.59176815,0.39212803,0.13148956,0.35054033,0.87015364,0.01305901,0.24990788,0.21078587,0.00000000
0.23711856,1.65564133,0.40638067,0.13509729,0.36608333,0.90518187,0.01330028,0.26173330,0.21958431,0.00000000
0.24312156,1.72346167,0.42164962,0.13893051,0.38230139,0.94217615,0.01362562,0.27449019,0.22899953,0.00000000
0.24912456,1.79510301,0.43789071,0.14299411,0.39906460,0.98102195,0.01404088,0.28818252,0.23902452,0.00000000
0.25512756,1.87037493,0.45505085,0.14729059,0.41624705,1.02155632,0.01454919,0.30281253,0.24964546,0.00000000
0.26113057,1.94900445,0.47306320,0.15181823,0.43372813,1.06355976,0.01515068,0.31837573,0.26083931,0.00000000
0.26713357,2.03061939,0.49184233,0.15656930,0.45139293,1.10675010,0.01584231,0.33485552,0.27257132,0.00000000
0.27313657,2.11473448,0.51127989,0.16152835,0.46913183,1.15077872,0.01661775,0.35221781,0.28479258,0.00000000
0.27913957,2.20074129,0.53124089,0.16667076,0.48683926,1.19522968,0.01746750,0.37040596,0.29743776,0.00000000
0.28514257,2.28790288,0.55156120,0.17196159,0.50441175,1.23962173,0.01837897,0.38933637,0.31042319,0.00000000
0.29114557,2.37535383,0.57204622,0.17735498,0.52174547,1.28341372,0.01933681,0.40889492,0.32364549,0.00000000
0.29714857,2.46210628,0.59247123,0.18279389,0.53873348,1.32601304,0.02032329,0.42893471,0.33698089,0.00000000
0.30315158,2.54706210,0.61258325,0.18821052,0.55526285,1.36678704,0.02131875,0.44927508,0.35028536,0.00000000
0.30915458,2.62903120,0.63210463,0.19352730,0.57121211,1.40507725,0.02230224,0.46970225,0.36339577,0.00000000
0.31515758,2.70675558,0.65073822,0.19865839,0.58644907,1.44021567,0.02325213,0.48997165,0.37613198,0.00000000
0.32116058,2.77893850,0.66817392,0.20351177,0.60082956,1.47154275,0.02414678,0.50981172,0.38830008,0.00000000
0.32716358,2.84427782,0.68409655,0.20799175,0.61419705,1.49842634,0.02496528,0.52892945,0.39969661,0.00000000
0.33316658,2.90150239,0.69819450,0.21200188,0.62638354,1.52028079,0.02568810,0.54701722,0.41011377,0.00000000
0.33916958,2.94941008,0.71016894,0.21544810,0.63721160,1.53658561,0.02629782,0.56376083,0.41934533,0.00000000
0.34517259,2.98690608,0.71974326,0.21824198,0.64649789,1.54690279,0.02677968,0.57884843,0.42719318,0.00000000
0.35117559,3.01303986,0.72667222,0.22030398,0.65405773,1.55089219,0.02712209,0.59198003,0.43347418,0.00000000
0.35717859,3.02703939,0.73075043,0.22156657,0.65971085,1.54832436,0.02731708,0.60287714,0.43802695,0.00000000
0.36318159,3.02834108,0.73181993,0.22197693,0.66328791,1.53909030,0.02736059,0.61129225,0.44071847,0.00000000
0.36918459,3.01661439,0.72977644,0.22149941,0.66463761,1.52320780,0.02725258,0.61701767,0.44144997,0.00000000
0.37518759,2.99177980,0.72457401,0.22011732,0.66363387,1.50082409,0.02699707,0.61989342,0.44016188,0.00000000
0.38119060,2.95401963,0.71622807,0.21783417,0.66018282,1.47221490,0.02660203,0.61981380,0.43683764,0.00000000
0.38719360,2.90378099,0.70481644,0.21467425,0.65422918,1.43777967,0.02607909,0.61673233,0.43150604,0.00000000
0.39319660,2.84177080,0.69047859,0.21068251,0.64576155,1.39803358,0.02544316,0.61066487,0.42424195,0.00000000
0.39919960,2.76894301,0.67341301,0.20592374,0.63481639,1.35359625,0.02471196,0.60169080,0.41516546,0.00000000
0.40520260,2.68647831,0.65387276,0.20048109,0.62148036,1.30517796,0.02390538,0.58995198,0.40443927,0.00000000
0.41120560,2.59575719,0.63215952,0.19445399,0.60589083,1.25356360,0.02304487,0.57564988,0.39226457,0.00000000
0.41720860,2.49832724,0.60861618,0.18795555,0.58823443,1.19959505,0.02215277,0.55904052,0.37887542,0.00000000
0.42321161,2.39586577,0.58361840,0.18110951,0.56874373,1.14415256,0.02125152,0.54042779,0.36453200,0.00000000
0.42921461,2.29013907,0.55756521,0.17404687,0.54769208,1.08813560,0.02036307,0.52015511,0.34951292,0.00000000
0.43521761,2.18295972,0.53086921,0.16690234,0.52538680,1.03244391,0.01950813,0.49859595,0.33410687,0.00000000
0.44122061,2.07614323,0.50394646,0.15981069,0.50216103,0.97795902,0.01870564,0.47614335,0.31860417,0.00000000
0.44722361,1.97146545,0.47720652,0.15290321,0.47836466,0.92552695,0.01797220,0.45319906,0.30328830,0.00000000
0.45322661,1.87062202,0.45104278,0.14630424,0.45435454,0.87594218,0.01732167,0.43016245,0.28842794,0.00000000
0.45922961,1.77519091,0.42582359,0.14012807,0.43048458,0.82993344,0.01676483,0.40741975,0.27426975,0.00000000
0.46523262,1.68659912,0.40188411,0.13447616,0.40709602,0.78815129,0.01630918,0.38533394,0.26103213,0.00000000
0.47123562,1.60609424,0.37951938,0.12943482,0.38450833,0.75115785,0.01595884,0.36423564,0.24890026,0.00000000
0.47723862,1.53472144,0.35897857,0.12507341,0.36301105,0.71941858,0.01571459,0.34441516,0.23802238,0.00000000
0.48324162,1.47330628,0.34046061,0.12144302,0.34285683,0.69329610,0.01557396,0.32611616,0.22850756,0.00000000
0.48924462,1.42244329,0.32411132,0.11857578,0.32425597,0.67304612,0.01553151,0.30953091,0.22042485,0.00000000
0.49524762,1.38249044,0.31002185,0.11648464,0.30737250,0.65881523,0.01557910,0.29479722,0.21380377,0.00000000
0.50125063,1.35356914,0.29822875,0.11516372,0.29232191,0.65064053,0.01570631,0.28199726,0.20863602,0.00000000
0.50725363,1.33556933,0.28871523,0.11458913,0.27917051,0.64845084,0.01590085,0.27115799,0.20487821,0.00000000
0.51325663,1.32815928,0.28141384,0.11472018,0.26793625,0.65206957,0.01614908,0.26225324,0.20245550,0.00000000
0.51925963,1.33079945,0.27621022,0.11550102,0.25859107,0.66121884,0.01643646,0.25520728,0.20126584,0.00000000
0.52526263,1.34275982,0.27294786,0.11686246,0.25106432,0.67552508,0.01674807,0.24989963,0.20118457,0.00000000
0.53126563,1.36314019,0.27143372,0.11872412,0.24524724,0.69452573,0.01706905,0.24617089,0.20206933,0.00000000
0.53726863,1.39089278,0.27144442,0.12099664,0.24099815,0.71767725,0.01738508,0.24382944,0.20376483,0.00000000
0.54327164,1.42484668,0.27273293,0.12358401,0.23814823,0.74436432,0.01768270,0.24265861,0.20610756,0.00000000
0.54927464,1.46373377,0.27503554,0.12638587,0.23650758,0.77391023,0.01794968,0.24242420,0.20893011,0.00000000
0.55527764,1.50621557,0.27807885,0.12929981,0.23587132,0.80558850,0.01817525,0.24288198,0.21206516,0.00000000
0.56128064,1.55091083,0.28158674,0.13222358,0.23602577,0.83863568,0.01835030,0.24378508,0.21534893,0.00000000
0.56728364,1.59642347,0.28528700,0.13505711,0.23675427,0.87226535,0.01846748,0.24489092,0.21862426,0.00000000
0.57328664,1.64137060,0.28891771,0.13770451,0.23784277,0.90568315,0.01852124,0.24596766,0.22174311,0.00000000
0.57928964,1.68441032,0.29223294,0.14007579,0.23908493,0.93810278,0.01850781,0.24679982,0.22456873,0.00000000
0.58529265,1.72426896,0.29500802,0.14208844,0.24028685,0.96876260,0.01842517,0.24719322,0.22697736,0.00000000
0.59129565,1.75976733,0.29704395,0.14366889,0.24127114,0.99694270,0.01827291,0.24697885,0.22885971,0.00000000
0.59729865,1.78984564,0.29817114,0.14475362,0.24188060,1.02198177,0.01805210,0.24601596,0.23012209,0.00000000
0.60330165,1.81358649,0.29825233,0.14529027,0.24198119,1.04329369,0.01776513,0.24419401,0.23068739,0.00000000
0.60930465,1.83023535,0.29718467,0.14523840,0.24146457,1.06038284,0.01741559,0.24143379,0.23049592,0.00000000
0.61530765,1.83921812,0.29490094,0.14457005,0.24025001,1.07285802,0.01700808,0.23768751,0.22950599,0.00000000
0.62131066,1.84015499,0.29136998,0.14327020,0.23828573,1.08044406,0.01654809,0.23293815,0.22769450,0.00000000
0.62731366,1.83287009,0.28659627,0.14133683,0.23554968,1.08299090,0.01604189,0.22719789,0.22505727,0.00000000
0.63331666,1.81739662,0.28061877,0.13878086,0.23204982,1.08047938,0.01549641,0.22050598,0.22160920,0.00000000
0.63931966,1.79397681,0.27350907,0.13562581,0.22782376,1.07302359,0.01491919,0.21292601,0.21738428,0.00000000
0.64532266,1.76305682,0.26536882,0.13190720,0.22293796,1.06086953,0.01431832,0.20454263,0.21243521,0.00000000
0.65132566,1.72527623,0.25632674,0.12767172,0.21748638,1.04438976,0.01370242,0.19545814,0.20683287,0.00000000
0.65732866,1.68145252,0.24653500,0.12297613,0.21158867,1.02407448,0.01308060,0.18578868,0.20066529,0.00000000
0.66333167,1.63256080,0.23616539,0.11788601,0.20538793,1.00051890,0.01246246,0.17566046,0.19403634,0.00000000
0.66933467,1.57970932,0.22540511,0.11247424,0.19904805,0.97440758,0.01185809,0.16520598,0.18706408,0.00000000
0.67533767,1.52411157,0.21445244,0.10681941,0.19275079,0.94649603,0.01127804,0.15456045,0.17987865,0.00000000
0.68134067,1.46705572,0.20351235,0.10100401,0.18669253,0.91759036,0.01073329,0.14385833,0.17261993,0.00000000
0.68734367,1.40987242,0.19279208,0.09511264,0.18108079,0.88852559,0.01023518,0.13323032,0.16543483,0.00000000
0.69334667,1.35390197,0.18249694,0.08923019,0.17613059,0.86014338,0.00979534,0.12280063,0.15847441,0.00000000
0.69934967,1.30046170,0.17282613,0.08344002,0.17206071,0.83326984,0.00942561,0.11268467,0.15189081,0.00000000
0.70535268,1.25081467,0.16396893,0.07782226,0.16908978,0.80869425,0.00913782,0.10298726,0.14583411,0.00000000
0.71135568,1.20614035,0.15610107,0.07245223,0.16743233,0.78714916,0.00894367,0.09380121,0.14044917,0.00000000
0.71735868,1.16750806,0.14938146,0.06739898,0.16729478,0.76929242,0.00885447,0.08520637,0.13587253,0.00000000
0.72336168,1.13585360,0.14394920,0.06272417,0.16887128,0.75569159,0.00888089,0.07726909,0.13222942,0.00000000
0.72936468,1.11195961,0.13992096,0.05848096,0.17233963,0.74681097,0.00903269,0.07004208,0.12963099,0.00000000
0.73536768,1.09643967,0.13738865,0.05471331,0.17785694,0.74300142,0.00931840,0.06356455,0.12817170,0.00000000
0.74137069,1.08972640,0.13641750,0.05145541,0.18555545,0.74449309,0.00974495,0.05786266,0.12792701,0.00000000
0.74737369,1.09206341,0.13704442,0.04873139,0.19553816,0.75139091,0.01031739,0.05295019,0.12895140,0.00000000
0.75337669,1.10350116,0.13927679,0.04655518,0.20787463,0.76367297,0.01103851,0.04882935,0.13127666,0.00000000
0.75937969,1.12389640,0.14309161,0.04493064,0.22259686,0.78119143,0.01190852,0.04549169,0.13491056,0.00000000
0.76538269,1.15291519,0.14843512,0.04385180,0.23969547,0.80367597,0.01292475,0.04291908,0.13983593,0.00000000
0.77138569,1.19003934,0.15522286,0.04330333,0.25911625,0.83073963,0.01408147,0.04108474,0.14601016,0.00000000
0.77738869,1.23457610,0.16334030,0.04326108,0.28075744,0.86188676,0.01536961,0.03995415,0.15336520,0.00000000
0.78339170,1.28567109,0.17264403,0.04369282,0.30446772,0.89652316,0.01677675,0.03948608,0.16180803,0.00000000
0.78939470,1.34232444,0.18296363,0.04455907,0.33004534,0.93396807,0.01828707,0.03963347,0.17122177,0.00000000
0.79539770,1.40340995,0.19410420,0.04581399,0.35723852,0.97346813,0.01988146,0.04034430,0.18146733,0.00000000
0.80140070,1.46769748,0.20584961,0.04740651,0.38574735,1.01421295,0.02153777,0.04156254,0.19238578,0.00000000
0.80740370,1.53387809,0.21796645,0.04928141,0.41522729,1.05535227,0.02323111,0.04322893,0.20380136,0.00000000
0.81340670,1.60059199,0.23020872,0.05138056,0.44529450,1.09601454,0.02493432,0.04528194,0.21552515,0.00000000
0.81940970,1.66645891,0.24232309,0.05364429,0.47553291,1.13532645,0.02661859,0.04765872,0.22735940,0.00000000
0.82541271,1.73011027,0.25405464,0.05601274,0.50550300,1.17243333,0.02825407,0.05029610,0.23910241,0.00000000
0.83141571,1.79022268,0.26515309,0.05842734,0.53475221,1.20651977,0.02981067,0.05313173,0.25055390,0.00000000
0.83741871,1.84555184,0.27537911,0.06083226,0.56282659,1.23683004,0.03125886,0.05610527,0.26152067,0.00000000
0.84342171,1.89496590,0.28451071,0.06317589,0.58928342,1.26268780,0.03257052,0.05915969,0.27182250,0.00000000
0.84942471,1.93747730,0.29234931,0.06541227,0.61370434,1.28351430,0.03371975,0.06224265,0.28129789,0.00000000
0.85542771,1.97227176,0.29872542,0.06750239,0.63570844,1.29884459,0.03468372,0.06530787,0.28980957,0.00000000
0.86143072,1.99873345,0.30350360,0.06941543,0.65496478,1.30834100,0.03544334,0.06831658,0.29724953,0.00000000
0.86743372,2.01646496,0.30658644,0.07112968,0.67120378,1.31180332,0.03598391,0.07123886,0.30354321,0.00000000
0.87343672,2.02530133,0.30791755,0.07263333,0.68422682,1.30917517,0.03629560,0.07405482,0.30865276,0.00000000
0.87943972,2.02531708,0.30748322,0.07392495,0.69391369,1.30054619,0.03637377,0.07675565,0.31257906,0.00000000
0.88544272,2.01682575,0.30531278,0.07501354,0.70022736,1.28614975,0.03621914,0.07934438,0.31536245,0.00000000
0.89144572,2.00037163,0.30147759,0.07591834,0.70321570,1.26635623,0.03583774,0.08183631,0.31708196,0.00000000
0.89744872,1.97671367,0.29608869,0.07666823,0.70301018,1.24166187,0.03524073,0.08425898,0.31785307,0.00000000
0.90345173,1.94680200,0.28929316,0.07730070,0.69982120,1.21267363,0.03444397,0.08665180,0.31782398,0.00000000
0.90945473,1.91174775,0.28126944,0.07786053,0.69393054,1.18009054,0.03346752,0.08906511,0.31717057,0.00000000
0.91545773,1.87278721,0.27222167,0.07839814,0.68568086,1.14468218,0.03233495,0.09155876,0.31609005,0.00000000
0.92146073,1.83124169,0.26237343,0.07896760,0.67546291,1.10726519,0.03107255,0.09420024,0.31479371,0.00000000
0.92746373,1.78847462,0.25196094,0.07962454,0.66370092,1.06867882,0.02970851,0.09706235,0.31349895,0.00000000
0.93346673,1.74584769,0.24122629,0.08042381,0.65083681,1.02976027,0.02827203,0.10022046,0.31242093,0.00000000
0.93946973,1.70467768,0.23041066,0.08141722,0.63731390,0.99132112,0.02679243,0.10374946,0.31176422,0.00000000
0.94547274,1.66619594,0.21974803,0.08265123,0.62356091,0.95412568,0.02529835,0.10772053,0.31171475,0.00000000
0.95147574,1.63151211,0.20945949,0.08416484,0.60997692,0.91887212,0.02381697,0.11219785,0.31243246,0.00000000
0.95747874,1.60158360,0.19974837,0.08598774,0.59691792,0.88617727,0.02237337,0.11723525,0.31404500,0.00000000
0.96348174,1.57719208,0.19079638,0.08813872,0.58468565,0.85656549,0.02098995,0.12287321,0.31664268,0.00000000
0.96948474,1.55892794,0.18276074,0.09062451,0.57351894,0.83046222,0.01968608,0.12913604,0.32027495,0.00000000
0.97548774,1.54718316,0.17577254,0.09343911,0.56358813,0.80819208,0.01847781,0.13602963,0.32494854,0.00000000
0.98149075,1.54215284,0.16993608,0.09656352,0.55499255,0.78998173,0.01737774,0.14353971,0.33062740,0.00000000
0.98749375,1.54384503,0.16532927,0.09996610,0.54776112,0.77596697,0.01639510,0.15163083,0.33723438,0.00000000
0.99349675,1.55209822,0.16200500,0.10360329,0.54185593,0.76620361,0.01553579,0.16024608,0.34465455,0.00000000
0.99949975,1.56660538,0.15999318,0.10742094,0.53717844,0.76068140,0.01480270,0.16930763,0.35274006,0.00000000
1.00550275,1.58694326,0.15930338,0.11135598,0.53357801,0.75934010,0.01419603,0.17871805,0.36131633,0.00000000
1.01150575,1.61260515,0.15992789,0.11533849,0.53086212,0.76208665,0.01371362,0.18836244,0.37018917,0.00000000
1.01750875,1.64303543,0.16184488,0.11929399,0.52880780,0.76881238,0.01335139,0.19811128,0.37915262,0.00000000
1.02351176,1.67766387,0.16502150,0.12314596,0.52717363,0.77940921,0.01310377,0.20782391,0.38799710,0.00000000
1.02951476,1.71593788,0.16941677,0.12681843,0.52571176,0.79378370,0.01296408,0.21735247,0.39651747,0.00000000
1.03551776,1.75735080,0.17498404,0.13023846,0.52417930,0.81186803,0.01292486,0.22654630,0.40452074,0.00000000
1.04152076,1.80146481,0.18167281,0.13333852,0.52234866,0.83362724,0.01297824,0.23525637,0.41183287,0.00000000
1.04752376,1.84792697,0.18942997,0.13605865,0.52001644,0.85906192,0.01311611,0.24333983,0.41830473,0.00000000
1.05352676,1.89647766,0.19820022,0.13834819,0.51701044,0.88820629,0.01333032,0.25066427,0.42381654,0.00000000
1.05952976,1.94695088,0.20792580,0.14016722,0.51319472,0.92112142,0.01361275,0.25711166,0.42828096,0.00000000
1.06553277,1.99926633,0.21854554,0.14148743,0.50847261,0.95788391,0.01395539,0.26258171,0.43164457,0.00000000
1.07153577,2.05341387,0.22999318,0.14229260,0.50278756,0.99857058,0.01435020,0.26699460,0.43388777,0.00000000
1.07753877,2.10943125,0.24219540,0.14257854,0.49612223,1.04323989,0.01478914,0.27029285,0.43502311,0.00000000
1.08354177,2.16737648,0.25506940,0.14235252,0.48849582,1.09191131,0.01526399,0.27244242,0.43509225,0.00000000
1.08954477,2.22729659,0.26852052,0.14163243,0.47996006,1.14454360,0.01576625,0.27343282,0.43416178,0.00000000
1.09554777,2.28919486,0.28243989,0.14044538,0.47059427,1.20101371,0.01628703,0.27327650,0.43231806,0.00000000
1.10155078,2.35299856,0.29670259,0.13882617,0.46049970,1.26109742,0.01681699,0.27200730,0.42966152,0.00000000
1.10755378,2.41852961,0.31116632,0.13681552,0.44979378,1.32445329,0.01734623,0.26967830,0.42630070,0.00000000
1.11355678,2.48548019,0.32567093,0.13445820,0.43860455,1.39061120,0.01786436,0.26635908,0.42234636,0.00000000
1.11955978,2.55339512,0.34003891,0.13180121,0.42706552,1.45896649,0.01836054,0.26213255,0.41790605,0.00000000
1.12556278,2.62166285,0.35407702,0.12889201,0.41531147,1.52878068,0.01882364,0.25709164,0.41307939,0.00000000
1.13156578,2.68951592,0.36757900,0.12577701,0.40347523,1.59918912,0.01924239,0.25133586,0.40795442,0.00000000
1.13756878,2.75604153,0.38032947,0.12250026,0.39168563,1.66921593,0.01960567,0.24496801,0.40260504,0.00000000
1.14357179,2.82020242,0.39210886,0.11910249,0.38006670,1.73779570,0.01990281,0.23809127,0.39708988,0.00000000
1.14957479,2.88086707,0.40269926,0.11562052,0.36873807,1.80380158,0.02012387,0.23080656,0.39145243,0.00000000
1.15557779,2.93684849,0.41189088,0.11208694,0.35781641,1.86607853,0.02026003,0.22321053,0.38572254,0.00000000
1.16158079,2.98694935,0.41948896,0.10853022,0.34741782,1.92348039,0.02030385,0.21539411,0.37991911,0.00000000
1.16758379,3.03001172,0.42532075,0.10497504,0.33766077,1.97490925,0.02024963,0.20744159,0.37405373,0.00000000
1.17358679,3.06496861,0.42924221,0.10144295,0.32866946,2.01935513,0.02009360,0.19943036,0.36813509,0.00000000
1.17958979,3.09089465,0.43114409,0.09795316,0.32057712,2.05593417,0.01983417,0.19143107,0.36217376,0.00000000
1.18559280,3.10705322,0.43095714,0.09452348,0.31352902,2.08392339,0.01947195,0.18350830,0.35618706,0.00000000
1.19159580,3.11293743,0.42865600,0.09117120,0.30768476,2.10279033,0.01900988,0.17572148,0.35020363,0.00000000
1.19759880,3.10830242,0.42426166,0.08791404,0.30321966,2.11221586,0.01845308,0.16812602,0.34426746,0.00000000
1.20360180,3.09318734,0.41784232,0.08477090,0.30032484,2.11210917,0.01780881,0.16077444,0.33844088,0.00000000
1.20960480,3.06792535,0.40951247,0.08176238,0.29920589,2.10261401,0.01708614,0.15371748,0.33280646,0.00000000
1.21560780,3.03314111,0.39943026,0.07891116,0.30008004,2.08410572,0.01629576,0.14700496,0.32746753,0.00000000
1.22161081,2.98973555,0.38779325,0.07624204,0.30317165,2.05717932,0.01544961,0.14068635,0.32254720,0.00000000
1.22761381,2.93885852,0.37483261,0.07378169,0.30870620,2.02262907,0.01456053,0.13481103,0.31818588,0.00000000
1.23361681,2.88187061,0.36080617,0.07155815,0.31690286,1.98142055,0.01364185,0.12942804,0.31453739,0.00000000
1.23961981,2.82029594,0.34599047,0.06960006,0.32796594,1.93465650,0.01270702,0.12458553,0.31176380,0.00000000
1.24562281,2.75576817,0.33067222,0.06793566,0.34207541,1.88353827,0.01176927,0.12032979,0.31002913,0.00000000
1.25162581,2.68997235,0.31513951,0.06659167,0.35937704,1.82932448,0.01084124,0.11670391,0.30949245,0.00000000
1.25762881,2.62458545,0.29967324,0.06559203,0.37997261,1.77328895,0.00993473,0.11374629,0.31030040,0.00000000
1.26363182,2.56121833,0.28453892,0.06495668,0.40391047,1.71667982,0.00906042,0.11148894,0.31257987,0.00000000
1.26963482,2.50136194,0.26997940,0.06470037,0.43117734,1.66068159,0.00822776,0.10995578,0.31643094,0.00000000
