energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.91445723,3.38157881,0.00072994,1.22535793,1.06355622,0.70833235,0.01574175,0.10686266,1.54822902,0.96475636
-2.90845423,3.40232258,0.00065412,1.21613400,1.13091582,0.73723841,0.01499179,0.10537553,1.57253060,0.95122049
-2.90245123,3.42020942,0.00058293,1.20511642,1.19946602,0.76648712,0.01426890,0.10406682,1.59575006,0.93556955
-2.89644822,3.43557234,0.00051681,1.19268616,1.26848047,0.79577276,0.01358162,0.10297400,1.61793949,0.91817524
-2.89044522,3.44871034,0.00045608,1.17923258,1.33717522,0.82475709,0.01293669,0.10212695,1.63914457,0.89943324
-2.88444222,3.45988115,0.00040089,1.16514233,1.40473203,0.85308023,0.01233903,0.10154811,1.65939718,0.87975267
-2.87843922,3.46929841,0.00035128,1.15078918,1.47032487,0.88037322,0.01179173,0.10125290,1.67870977,0.85954572
-2.87243622,3.47713319,0.00030718,1.13652503,1.53314856,0.90627181,0.01129608,0.10125059,1.69707193,0.83921786
-2.86643322,3.48351959,0.00026844,1.12267242,1.59244843,0.93043068,0.01085175,0.10154528,1.71444915,0.81915888
-2.86043022,3.48856403,0.00023483,1.10951880,1.64754994,0.95253773,0.01045693,0.10213719,1.73078387,0.79973501
-2.85442721,3.49235750,0.00020607,1.09731261,1.69788672,0.97232750,0.01010852,0.10302403,1.74599877,0.78128258
-2.84842421,3.49499023,0.00018186,1.08626129,1.74302622,0.98959348,0.00980242,0.10420250,1.76000200,0.76410309
-2.84242121,3.49656760,0.00016191,1.07653118,1.78269147,1.00419840,0.00953372,0.10566980,1.77269414,0.74845998
-2.83641821,3.49722664,0.00014589,1.06824911,1.81677827,1.01608235,0.00929698,0.10742501,1.78397641,0.73457705
-2.83041521,3.49715175,0.00013354,1.06150550,1.84536675,1.02526811,0.00908650,0.10947048,1.79375956,0.72263842
-2.82441221,3.49658898,0.00012459,1.05635872,1.86872692,1.03186362,0.00889657,0.11181293,1.80197307,0.71278989
-2.81840920,3.49585754,0.00011883,1.05284017,1.88731767,1.03606145,0.00872163,0.11446440,1.80857374,0.70514143
-2.81240620,3.49535791,0.00011608,1.05095993,1.90177918,1.03813513,0.00855656,0.11744287,1.81355340,0.69977057
-2.80640320,3.49557564,0.00011623,1.05071230,1.91291883,1.03843266,0.00839678,0.12077260,1.81694497,0.69672629
-2.80040020,3.49708025,0.00011920,1.05208109,1.92169102,1.03736731,0.00823840,0.12448409,1.81882641,0.69603316
-2.79439720,3.50051896,0.00012496,1.05504399,1.92917132,1.03540603,0.00807835,0.12861371,1.81932231,0.69769526
-2.78839420,3.50660504,0.00013352,1.05957607,1.93652593,1.03305601,0.00791437,0.13320291,1.81860271,0.70169976
-2.78239120,3.51610096,0.00014494,1.06565187,1.94497722,1.03084969,0.00774509,0.13829710,1.81687922,0.70801975
-2.77638819,3.52979671,0.00015931,1.07324618,1.95576637,1.02932886,0.00756995,0.14394416,1.81439840,0.71661623
-2.77038519,3.54848395,0.00017673,1.08233336,1.97011445,1.02902827,0.00738923,0.15019260,1.81143283,0.72743914
-2.76438219,3.57292698,0.00019734,1.09288540,1.98918292,1.03045935,0.00720386,0.15708952,1.80826999,0.74042736
-2.75837919,3.60383138,0.00022128,1.10486880,2.01403491,1.03409448,0.00701541,0.16467824,1.80519983,0.75550779
-2.75237619,3.64181186,0.00024869,1.11824057,2.04559840,1.04035232,0.00682590,0.17299589,1.80250135,0.77259356
-2.74637319,3.68736036,0.00027971,1.13294370,2.08463241,1.04958450,0.00663769,0.18207085,1.80042916,0.79158164
-2.74037019,3.74081588,0.00031447,1.14890240,2.13169736,1.06206425,0.00645330,0.19192020,1.79920046,0.81235003
-2.73436718,3.80233739,0.00035306,1.16601757,2.18713035,1.07797698,0.00627530,0.20254738,1.79898336,0.83475476
-2.72836418,3.87188085,0.00039556,1.18416272,2.25102632,1.09741321,0.00610615,0.21393992,1.79988704,0.85862708
-2.72236118,3.94918151,0.00044201,1.20318078,2.32322560,1.12036400,0.00594806,0.22606754,1.80195422,0.88377091
-2.71635818,4.03374236,0.00049240,1.22288194,2.40330826,1.14671886,0.00580289,0.23888064,1.80515637,0.90996108
-2.71035518,4.12482919,0.00054668,1.24304284,2.49059567,1.17626622,0.00567207,0.25230922,1.80939187,0.93694222
-2.70435218,4.22147271,0.00060478,1.26340702,2.58415910,1.20869644,0.00555651,0.26626237,1.81448707,0.96442872
-2.69834917,4.32247784,0.00066653,1.28368683,2.68283540,1.24360718,0.00545654,0.28062835,1.82020023,0.99210581
-2.69234617,4.42643990,0.00073175,1.30356667,2.78524926,1.28051105,0.00537197,0.29527528,1.82622805,1.01963171
-2.68634317,4.53176739,0.00080019,1.32270741,2.88984168,1.31884531,0.00530201,0.31005252,1.83221434,1.04664098
-2.68034017,4.63671063,0.00087156,1.34075186,2.99490375,1.35798334,0.00524537,0.32479271,1.83776052,1.07274892
-2.67433717,4.73939571,0.00094551,1.35733108,3.09861502,1.39724777,0.00520028,0.33931439,1.84243718,1.09755709
-2.66833417,4.83786247,0.00102165,1.37207129,3.19908543,1.43592473,0.00516458,0.35342521,1.84579642,1.12065957
-2.66233117,4.93010588,0.00109952,1.38460120,3.29439961,1.47327915,0.00513582,0.36692576,1.84738436,1.14165005
-2.65632816,5.01411939,0.00117864,1.39455940,3.38266243,1.50857058,0.00511132,0.37961364,1.84675326,1.16012949
-2.65032516,5.08793944,0.00125846,1.40160186,3.46204453,1.54106934,0.00508832,0.39128803,1.84347305,1.17571403
-2.64432216,5.14968971,0.00133839,1.40540908,3.53082656,1.57007252,0.00506405,0.40175427,1.83714180,1.18804314
-2.63831916,5.19762432,0.00141781,1.40569297,3.58744092,1.59491962,0.00503584,0.41082866,1.82739509,1.19678769
-2.63231616,5.23016864,0.00149604,1.40220320,3.63050974,1.61500734,0.00500119,0.41834301,1.81391392,1.20165767
-2.62631316,5.24595689,0.00157237,1.39473292,3.65887815,1.62980333,0.00495789,0.42414901,1.79643144,1.20240948
-2.62031016,5.24386559,0.00164606,1.38312382,3.67164177,1.63885849,0.00490406,0.42812223,1.77473819,1.19885240
-2.61430715,5.22304185,0.00171632,1.36727043,3.66816771,1.64181762,0.00483819,0.43016553,1.74868611,1.19085422
-2.60830415,5.18292608,0.00178237,1.34712344,3.64810853,1.63842814,0.00475918,0.43021180,1.71819135,1.17834564
-2.60230115,5.12326818,0.00184340,1.32269214,3.61140877,1.62854676,0.00466637,0.42822606,1.68323590,1.16132345
-2.59629815,5.04413701,0.00189861,1.29404581,3.55830392,1.61214379,0.00455953,0.42420661,1.64386819,1.13985223
-2.59029515,4.94592273,0.00194721,1.26131394,3.48931206,1.58930526,0.00443882,0.41818535,1.60020266,1.11406444
-2.58429215,4.82933191,0.00198845,1.22468530,3.40521845,1.56023262,0.00430482,0.41022723,1.55241831,1.08415902
-2.57828914,4.69537551,0.00202164,1.18440570,3.30705378,1.52524011,0.00415844,0.40042882,1.50075627,1.05039822
-2.57228614,4.54535003,0.00204617,1.14077455,3.19606678,1.48475001,0.00400091,0.38891604,1.44551636,1.01310294
-2.56628314,4.38081221,0.00206151,1.09414009,3.07369226,1.43928568,0.00383371,0.37584120,1.38705265,0.97264651
-2.56028014,4.20354814,0.00206726,1.04489348,2.94151567,1.38946286,0.00365850,0.36137938,1.32576794,0.92944722
-2.55427714,4.01553737,0.00206318,0.99346169,2.80123529,1.33597917,0.00347711,0.34572429,1.26210732,0.88395961
-2.54827414,3.81891329,0.00204914,0.94029956,2.65462336,1.27960233,0.00329146,0.32908381,1.19655068,0.83666501
-2.54227114,3.61592057,0.00202524,0.88588099,2.50348726,1.22115713,0.00310350,0.31167527,1.12960445,0.78806143
-2.53626813,3.40887109,0.00199171,0.83068971,2.34963189,1.16151152,0.00291520,0.29372075,1.06179264,0.73865316
-2.53026513,3.20009934,0.00194900,0.77520977,2.19482422,1.10156214,0.00272847,0.27544233,0.99364730,0.68894054
-2.52426213,2.99191849,0.00189773,0.71991609,2.04076092,1.04221932,0.00254513,0.25705767,0.92569879,0.63941000
-2.51825913,2.78657828,0.00183871,0.66526539,1.88903963,0.98439201,0.00236691,0.23877592,0.85846600,0.59052484
-2.51225613,2.58622557,0.00177289,0.61168776,1.74113457,0.92897266,0.00219540,0.22079395,0.79244684,0.54271692
-2.50625313,2.39286843,0.00170138,0.55957915,1.59837655,0.87682233,0.00203203,0.20329323,0.72810938,0.49637952
-2.50025013,2.20834448,0.00162540,0.50929494,1.46193768,0.82875610,0.00187808,0.18643718,0.66588368,0.45186159
-2.49424712,2.03429386,0.00154625,0.46114494,1.33282074,0.78552905,0.00173462,0.17036909,0.60615491,0.40946333
-2.48824412,1.87213730,0.00146529,0.41538974,1.21185284,0.74782293,0.00160254,0.15521072,0.54925753,0.36943331
-2.48224112,1.72305928,0.00138388,0.37223852,1.09968336,0.71623361,0.00148256,0.14106135,0.49547117,0.33196709
-2.47623812,1.58799649,0.00130337,0.33184841,0.99678548,0.69125968,0.00137516,0.12799746,0.44501779,0.29720721
-2.47023512,1.46763135,0.00122503,0.29432521,0.90346109,0.67329228,0.00128065,0.11607289,0.39806056,0.26524445
-2.46423212,1.36239051,0.00115005,0.25972543,0.81984851,0.66260643,0.00119912,0.10531943,0.35470422,0.23612028
-2.45822911,1.27244805,0.00107949,0.22805944,0.74593255,0.65935427,0.00113048,0.09574776,0.31499682,0.20983026
-2.45222611,1.19773308,0.00101425,0.19929551,0.68155648,0.66356030,0.00107443,0.08734881,0.27893279,0.18632819
-2.44622311,1.13794145,0.00095505,0.17336468,0.62643550,0.67511913,0.00103049,0.08009530,0.24645711,0.16553091
-2.44022011,1.09255125,0.00090243,0.15016598,0.58017133,0.69379579,0.00099800,0.07394357,0.21747032,0.14732337
-2.43421711,1.06084170,0.00085671,0.12957203,0.54226754,0.71922907,0.00097614,0.06883550,0.19183427,0.13156404
-2.42821411,1.04191516,0.00081802,0.11143464,0.51214543,0.75093786,0.00096392,0.06470057,0.16937827,0.11809027
-2.42221111,1.03472177,0.00078629,0.09559032,0.48916013,0.78833066,0.00096023,0.06145809,0.14990546,0.10672359
-2.41620810,1.03808629,0.00076124,0.08186547,0.47261669,0.83071816,0.00096384,0.05901932,0.13319918,0.09727480
-2.41020510,1.05073678,0.00074243,0.07008118,0.46178603,0.87732869,0.00097343,0.05728973,0.11902925,0.08954874
-2.40420210,1.07133434,0.00072927,0.06005752,0.45592040,0.92732622,0.00098764,0.05617117,0.10715777,0.08334868
-2.39819910,1.09850341,0.00072103,0.05161723,0.45426832,0.97983037,0.00100506,0.05556405,0.09734466,0.07848031
-2.39219610,1.13086192,0.00071690,0.04458876,0.45608862,1.03393774,0.00102428,0.05536933,0.08935247,0.07475522
-2.38619310,1.16705053,0.00071596,0.03880881,0.46066358,1.08874394,0.00104393,0.05549053,0.08295063,0.07199396
-2.38019010,1.20576003,0.00071730,0.03412408,0.46731062,1.14336524,0.00106271,0.05583553,0.07791907,0.07002853
-2.37418709,1.24575629,0.00071998,0.03039261,0.47539275,1.19695920,0.00107940,0.05631817,0.07405110,0.06870449
-2.36818409,1.28590200,0.00072307,0.02748450,0.48432721,1.24874321,0.00109293,0.05685967,0.07115561,0.06788247
-2.36218109,1.32517428,0.00072572,0.02528216,0.49359237,1.29801025,0.00110237,0.05738982,0.06905857,0.06743929
-2.35617809,1.36267802,0.00072714,0.02368023,0.50273267,1.34414120,0.00110696,0.05784787,0.06760401,0.06726862
-2.35017509,1.39765423,0.00072665,0.02258508,0.51136155,1.38661315,0.00110613,0.05818313,0.06665429,0.06728121
-2.34417209,1.42948357,0.00072368,0.02191411,0.51916243,1.42500354,0.00109953,0.05835533,0.06608990,0.06740467
-2.33816908,1.45768485,0.00071779,0.02159485,0.52588766,1.45898997,0.00108699,0.05833456,0.06580885,0.06758297
-2.33216608,1.48190906,0.00070869,0.02156393,0.53135581,1.48834616,0.00106855,0.05810104,0.06572561,0.06777556
-2.32616308,1.50192944,0.00069620,0.02176595,0.53544727,1.51293423,0.00104446,0.05764451,0.06576982,0.06795620
-2.32016008,1.51762821,0.00068030,0.02215244,0.53809867,1.53269426,0.00101514,0.05696344,0.06588472,0.06811156
-2.31415708,1.52898107,0.00066109,0.02268073,0.53929628,1.54763189,0.00098119,0.05606404,0.06602553,0.06823961
-2.30815408,1.53604037,0.00063881,0.02331301,0.53906884,1.55780488,0.00094333,0.05495901,0.06615767,0.06834794
-2.30215108,1.53891807,0.00061377,0.02401547,0.53748014,1.56330977,0.00090243,0.05366634,0.06625514,0.06845188
-2.29614807,1.53776943,0.00058639,0.02475753,0.53462170,1.56426953,0.00085942,0.05220795,0.06629885,0.06857269
-2.29014507,1.53277846,0.00055715,0.02551130,0.53060596,1.56082303,0.00081532,0.05060841,0.06627521,0.06873568
-2.28414207,1.52414576,0.00052657,0.02625115,0.52556010,1.55311720,0.00077118,0.04889371,0.06617486,0.06896847
-2.27813907,1.51207949,0.00049520,0.02695346,0.51962083,1.54130211,0.00072805,0.04709015,0.06599161,0.06929927
-2.27213607,1.49678948,0.00046360,0.02759650,0.51293017,1.52552947,0.00068699,0.04522338,0.06572168,0.06975531
-2.26613307,1.47848489,0.00043232,0.02816050,0.50563241,1.50595427,0.00064902,0.04331766,0.06536314,0.07036148
-2.26013007,1.45737488,0.00040186,0.02862773,0.49787203,1.48273943,0.00061512,0.04139531,0.06491563,0.07113905
-2.25412706,1.43367216,0.00037271,0.02898281,0.48979270,1.45606287,0.00058623,0.03947636,0.06438024,0.07210466
-2.24812406,1.40759859,0.00034528,0.02921292,0.48153706,1.42612631,0.00056320,0.03757843,0.06375960,0.07326947
-2.24212106,1.37939228,0.00031992,0.02930812,0.47324718,1.39316495,0.00054684,0.03571675,0.06305814,0.07463854
-2.23611806,1.34931526,0.00029691,0.02926170,0.46506546,1.35745722,0.00053790,0.03390444,0.06228237,0.07621036
-2.23011506,1.31766099,0.00027647,0.02907037,0.45713576,1.31933356,0.00053707,0.03215280,0.06144128,0.07797675
-2.22411206,1.28476094,0.00025875,0.02873452,0.44960460,1.27918353,0.00054498,0.03047172,0.06054666,0.07992279
-2.21810905,1.25098959,0.00024380,0.02825830,0.44262213,1.23746057,0.00056225,0.02887024,0.05961342,0.08202711
-2.21210605,1.21676729,0.00023165,0.02764965,0.43634296,1.19468374,0.00058946,0.02735698,0.05865983,0.08426238
-2.20610305,1.18256071,0.00022226,0.02692018,0.43092639,1.15143622,0.00062714,0.02594062,0.05770758,0.08659602
-2.20010005,1.14888065,0.00021552,0.02608504,0.42653634,1.10836048,0.00067586,0.02463032,0.05678179,0.08899107
-2.19409705,1.11627722,0.00021130,0.02516254,0.42334061,1.06614998,0.00073616,0.02343607,0.05591077,0.09140740
-2.18809405,1.08533256,0.00020946,0.02417377,0.42150970,1.02553792,0.00080856,0.02236889,0.05512569,0.09380298
-2.18209105,1.05665141,0.00020980,0.02314214,0.42121508,0.98728331,0.00089359,0.02144102,0.05446014,0.09613537
-2.17608804,1.03084983,0.00021214,0.02209279,0.42262700,0.95215495,0.00099175,0.02066587,0.05394940,0.09836332
-2.17008504,1.00854264,0.00021630,0.02105204,0.42591181,0.92091393,0.00110353,0.02005793,0.05362978,0.10044841
-2.16408204,0.99033002,0.00022208,0.02004670,0.43122903,0.89429543,0.00122935,0.01963263,0.05353774,0.10235675
-2.15807904,0.97678380,0.00022932,0.01910353,0.43872801,0.87299044,0.00136955,0.01940593,0.05370900,0.10406052
-2.15207604,0.96843382,0.00023789,0.01824855,0.44854450,0.85762800,0.00152440,0.01939402,0.05417756,0.10553951
-2.14607304,0.96575498,0.00024765,0.01750652,0.46079697,0.84875883,0.00169401,0.01961283,0.05497481,0.10678232
-2.14007004,0.96915523,0.00025852,0.01690031,0.47558305,0.84684058,0.00187833,0.02007752,0.05612852,0.10778740
-2.13406703,0.97896485,0.00027043,0.01645050,0.49297591,0.85222545,0.00207712,0.02080194,0.05766202,0.10856368
-2.12806403,0.99542742,0.00028336,0.01617487,0.51302098,0.86515033,0.00228991,0.02179810,0.05959334,0.10913084
-2.12206103,1.01869253,0.00029731,0.01608804,0.53573288,0.88572983,0.00251598,0.02307560,0.06193455,0.10951923
-2.11605803,1.04881052,0.00031229,0.01620119,0.56109286,0.91395232,0.00275432,0.02464110,0.06469116,0.10976922
-2.11005503,1.08572926,0.00032838,0.01652175,0.58904681,0.94967906,0.00300366,0.02649787,0.06786165,0.10993031
-2.10405203,1.12929318,0.00034564,0.01705326,0.61950394,0.99264637,0.00326242,0.02864532,0.07143726,0.11005970
-2.09804902,1.17924430,0.00036417,0.01779526,0.65233628,1.04247062,0.00352877,0.03107868,0.07540179,0.11022063
-2.09204602,1.23522556,0.00038408,0.01874319,0.68737903,1.09865600,0.00380059,0.03378876,0.07973174,0.11048036
-2.08604302,1.29678596,0.00040546,0.01988846,0.72443183,1.16060459,0.00407555,0.03676174,0.08439653,0.11090805
-2.08004002,1.36338774,0.00042844,0.02121851,0.76326090,1.22762850,0.00435114,0.03997919,0.08935890,0.11157243
-2.07403702,1.43441518,0.00045312,0.02271698,0.80360214,1.29896365,0.00462470,0.04341817,0.09457552,0.11253956
-2.06803402,1.50918484,0.00047960,0.02436397,0.84516493,1.37378464,0.00489351,0.04705140,0.09999769,0.11387064
-2.06203102,1.58695704,0.00050794,0.02613635,0.88763668,1.45122053,0.00515483,0.05084773,0.10557223,0.11562000
-2.05602801,1.66694822,0.00053819,0.02800814,0.93068793,1.53037070,0.00540599,0.05477257,0.11124240,0.11783336
-2.05002501,1.74834397,0.00057037,0.02995106,0.97397776,1.61032077,0.00564441,0.05878861,0.11694897,0.12054642
-2.04402201,1.83031236,0.00060446,0.03193502,1.01715951,1.69015792,0.00586773,0.06285654,0.12263127,0.12378385
-2.03801901,1.91201737,0.00064040,0.03392882,1.05988651,1.76898548,0.00607383,0.06693594,0.12822829,0.12755867
-2.03201601,1.99263217,0.00067807,0.03590077,1.10181777,1.84593642,0.00626085,0.07098625,0.13367976,0.13187205
-2.02601301,2.07135204,0.00071731,0.03781950,1.14262343,1.92018577,0.00642728,0.07496780,0.13892717,0.13671360
-2.02001001,2.14740673,0.00075791,0.03965464,1.18198997,1.99096168,0.00657197,0.07884284,0.14391476,0.14206198
-2.01400700,2.22007229,0.00079958,0.04137766,1.21962510,2.05755538,0.00669411,0.08257655,0.14859040,0.14788588
-2.00800400,2.28868213,0.00084201,0.04296256,1.25526225,2.11932987,0.00679329,0.08613809,0.15290640,0.15414538
-2.00200100,2.35263733,0.00088480,0.04438659,1.28866471,2.17572754,0.00686945,0.08950147,0.15682020,0.16079342
-1.99599800,2.41141611,0.00092750,0.04563087,1.31962949,2.22627692,0.00692286,0.09264635,0.16029497,0.16777759
-1.98999500,2.46458241,0.00096965,0.04668095,1.34799067,2.27059840,0.00695412,0.09555864,0.16330011,0.17504190
-1.98399200,2.51179347,0.00101071,0.04752716,1.37362251,2.30840920,0.00696408,0.09823098,0.16581163,0.18252859
-1.97798899,2.55280621,0.00105013,0.04816496,1.39644201,2.33952742,0.00695387,0.10066295,0.16781244,0.19017995
-1.97198599,2.58748224,0.00108734,0.04859503,1.41641101,2.36387509,0.00692480,0.10286105,0.16929258,0.19793998
-1.96598299,2.61579128,0.00112175,0.04882323,1.43353760,2.38148003,0.00687831,0.10483842,0.17024929,0.20575582
-1.95997999,2.63781254,0.00115282,0.04886041,1.44787674,2.39247626,0.00681600,0.10661434,0.17068701,0.21357910
-1.95397699,2.65373390,0.00117999,0.04872208,1.45952974,2.39710258,0.00673952,0.10821347,0.17061736,0.22136684
-1.94797399,2.66384836,0.00120277,0.04842785,1.46864269,2.39569901,0.00665057,0.10966478,0.17005885,0.22908220
-1.94197099,2.66854766,0.00122073,0.04800086,1.47540328,2.38870065,0.00655085,0.11100040,0.16903665,0.23669484
-1.93596798,2.66831264,0.00123349,0.04746693,1.48003614,2.37662879,0.00644203,0.11225416,0.16758212,0.24418097
-1.92996498,2.66370033,0.00124080,0.04685380,1.48279644,2.36007895,0.00632572,0.11346009,0.16573228,0.25152310
-1.92396198,2.65532784,0.00124247,0.04619016,1.48396177,2.33970584,0.00620347,0.11465082,0.16352907,0.25870945
-1.91795898,2.64385310,0.00123843,0.04550474,1.48382243,2.31620541,0.00607671,0.11585594,0.16101856,0.26573312
-1.91195598,2.62995308,0.00122872,0.04482534,1.48267027,2.29029422,0.00594673,0.11710040,0.15824999,0.27259094
-1.90595298,2.61429990,0.00121349,0.04417797,1.48078652,2.26268680,0.00581469,0.11840310,0.15527465,0.27928215
-1.89994997,2.59753583,0.00119302,0.04358596,1.47842899,2.23407169,0.00568160,0.11977561,0.15214471,0.28580694
-1.89394697,2.58024807,0.00116765,0.04306922,1.47581922,2.20508712,0.00554825,0.12122113,0.14891198,0.29216480
-1.88794397,2.56294451,0.00113786,0.04264365,1.47313036,2.17629748,0.00541528,0.12273378,0.14562659,0.29835288
-1.88194097,2.54603160,0.00110416,0.04232061,1.47047636,2.14817171,0.00528312,0.12429828,0.14233569,0.30436436
-1.87593797,2.52979567,0.00106717,0.04210660,1.46790319,2.12106484,0.00515202,0.12588999,0.13908226,0.31018688
-1.86993497,2.51438869,0.00102750,0.04200311,1.46538295,2.09520389,0.00502204,0.12747535,0.13590393,0.31580116
-1.86393197,2.49981972,0.00098582,0.04200666,1.46281118,2.07067899,0.00489305,0.12901276,0.13283204,0.32117990
-1.85792896,2.48595260,0.00094279,0.04210893,1.46000816,2.04744074,0.00476480,0.13045389,0.12989088,0.32628690
-1.85192596,2.47251062,0.00089905,0.04229722,1.45672411,2.02530411,0.00463691,0.13174522,0.12709716,0.33107668
-1.84592296,2.45908826,0.00085520,0.04255486,1.45264875,2.00395929,0.00450890,0.13283008,0.12445987,0.33549449
-1.83991996,2.44516997,0.00081181,0.04286198,1.44742482,1.98298916,0.00438026,0.13365070,0.12198031,0.33947684
-1.83391696,2.43015538,0.00076935,0.04319621,1.44066521,1.96189300,0.00425046,0.13415061,0.11965263,0.34295257
-1.82791396,2.41339010,0.00072824,0.04353361,1.43197327,1.94011541,0.00411903,0.13427690,0.11746456,0.34584445
-1.82191096,2.39420108,0.00068882,0.04384955,1.42096535,1.91707952,0.00398559,0.13398261,0.11539859,0.34807132
-1.81590795,2.37193494,0.00065134,0.04411973,1.40729468,1.89222274,0.00384990,0.13322881,0.11343336,0.34955075
-1.80990495,2.34599772,0.00061597,0.04432111,1.39067560,1.86503379,0.00371189,0.13198656,0.11154537,0.35020210
-1.80390195,2.31589434,0.00058280,0.04443285,1.37090700,1.83508901,0.00357171,0.13023851,0.10971082,0.34994990
-1.79789895,2.28126600,0.00055186,0.04443718,1.34789390,1.80208657,0.00342979,0.12798008,0.10790768,0.34872746
-1.79189595,2.24192391,0.00052313,0.04432014,1.32166614,1.76587679,0.00328679,0.12522028,0.10611770,0.34648057
-1.78589295,2.19787767,0.00049652,0.04407229,1.29239338,1.72648721,0.00314371,0.12198202,0.10432853,0.34317109
-1.77988994,2.14935726,0.00047193,0.04368916,1.26039557,1.68414138,0.00300180,0.11830199,0.10253560,0.33878026
-1.77388694,2.09682736,0.00044924,0.04317163,1.22614838,1.63927033,0.00286263,0.11423011,0.10074389,0.33331168
-1.76788394,2.04099346,0.00042831,0.04252610,1.19028342,1.59251630,0.00272806,0.10982852,0.09896945,0.32679362
-1.76188094,1.98279939,0.00040904,0.04176452,1.15358295,1.54472853,0.00260018,0.10517027,0.09724046,0.31928066
-1.75587794,1.92341620,0.00039132,0.04090416,1.11696933,1.49695118,0.00248136,0.10033772,0.09559803,0.31085457
-1.74987494,1.86422267,0.00037509,0.03996732,1.08148944,1.45040383,0.00237412,0.09542068,0.09409642,0.30162415
-1.74387194,1.80677813,0.00036033,0.03898078,1.04829458,1.40645530,0.00228120,0.09051439,0.09280285,0.29172424
-1.73786893,1.75278822,0.00034705,0.03797516,1.01861633,1.36659153,0.00220540,0.08571753,0.09179672,0.28131372
-1.73186593,1.70406485,0.00033530,0.03698412,0.99373914,1.33237860,0.00214963,0.08113003,0.09116835,0.27057263
-1.72586293,1.66248117,0.00032520,0.03604342,0.97497022,1.30542207,0.00211680,0.07685112,0.09101713,0.25969845
-1.71985993,1.62992311,0.00031689,0.03518999,0.96360757,1.28732355,0.00210977,0.07297729,0.09144927,0.24890166
-1.71385693,1.60823844,0.00031054,0.03446081,0.96090667,1.27963592,0.00213131,0.06960045,0.09257499,0.23840072
-1.70785393,1.59918486,0.00030636,0.03389186,0.96804673,1.28381802,0.00218399,0.06680622,0.09450531,0.22841671
-1.70185093,1.60437823,0.00030457,0.03351704,0.98609701,1.30119002,0.00227017,0.06467233,0.09734857,0.21916771
-1.69584792,1.62524217,0.00030540,0.03336706,1.01598386,1.33289043,0.00239187,0.06326715,0.10120661,0.21086311
-1.68984492,1.66296028,0.00030908,0.03346845,1.05845916,1.37983557,0.00255074,0.06264839,0.10617082,0.20369823
-1.68384192,1.71843200,0.00031579,0.03384264,1.11407081,1.44268259,0.00274794,0.06286189,0.11231816,0.19784914
-1.67783892,1.79223337,0.00032572,0.03450513,1.18313577,1.52179670,0.00298411,0.06394054,0.11970719,0.19346803
-1.67183592,1.88458349,0.00033899,0.03546480,1.26571660,1.61722354,0.00325926,0.06590333,0.12837437,0.19067929
-1.66583292,1.99531805,0.00035566,0.03672339,1.36160195,1.72866755,0.00357270,0.06875452,0.13833063,0.18957623
-1.65982991,2.12387050,0.00037575,0.03827513,1.47029197,1.85547705,0.00392303,0.07248292,0.14955846,0.19021876
-1.65382691,2.26926211,0.00039917,0.04010663,1.59098928,1.99663688,0.00430802,0.07706142,0.16200959,0.19263182
-1.64782391,2.43010141,0.00042579,0.04219688,1.72259630,2.15076923,0.00472464,0.08244662,0.17560341,0.19680484
-1.64182091,2.60459392,0.00045537,0.04451756,1.86371970,2.31614341,0.00516899,0.08857880,0.19022624,0.20269206
-1.63581791,2.79056235,0.00048758,0.04703349,2.01268241,2.49069480,0.00563638,0.09538211,0.20573163,0.21021365
-1.62981491,2.98547769,0.00052203,0.04970334,2.16754385,2.67205348,0.00612128,0.10276519,0.22194157,0.21925773
-1.62381191,3.18650098,0.00055823,0.05248048,2.32612832,2.85758234,0.00661747,0.11062205,0.23864888,0.22968302
-1.61780890,3.39053534,0.00059562,0.05531411,2.48606181,3.04442451,0.00711806,0.11883346,0.25562061,0.24132215
-1.61180590,3.59428746,0.00063359,0.05815042,2.64481654,3.22955938,0.00761565,0.12726875,0.27260251,0.25398549
-1.60580290,3.79433728,0.00067147,0.06093394,2.79976272,3.40986608,0.00810246,0.13578805,0.28932447,0.26746526
-1.59979990,3.98721427,0.00070856,0.06360899,2.94822633,3.58219328,0.00857052,0.14424490,0.30550668,0.28153999
-1.59379690,4.16947827,0.00074416,0.06612107,3.08755152,3.74343314,0.00901183,0.15248929,0.32086658,0.29597903
-1.58779390,4.33780259,0.00077755,0.06841837,3.21516572,3.89059759,0.00941859,0.16037092,0.33512610,0.31054706
-1.58179090,4.48905675,0.00080804,0.07045310,3.32864557,4.02089444,0.00978338,0.16774278,0.34801920,0.32500848
-1.57578789,4.62038619,0.00083498,0.07218280,3.42578132,4.13180070,0.01009941,0.17446469,0.35929927,0.33913156
-1.56978489,4.72928602,0.00085780,0.07357144,3.50463736,4.22113065,0.01036069,0.18040692,0.36874615,0.35269226
-1.56378189,4.81366637,0.00087598,0.07459037,3.56360660,4.28709592,0.01056220,0.18545357,0.37617257,0.36547773
-1.55777889,4.87190667,0.00088910,0.07521901,3.60145646,4.32835541,0.01070007,0.18950567,0.38142966,0.37728928
-1.55177589,4.90289688,0.00089686,0.07544534,3.61736462,4.34405277,0.01077170,0.19248389,0.38441134,0.38794498
