energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.53276638,2.63080919,1.82937989,0.99469924,0.00114968,0.03666402,0.43099867,0.97758212,0.48333100,0.00000000
-3.52676338,2.57467000,1.79417392,0.98038950,0.00112403,0.03465350,0.41488066,0.95562650,0.46996736,0.00000000
-3.52076038,2.51859777,1.75727344,0.96542671,0.00109995,0.03273856,0.39894182,0.93429164,0.45735683,0.00000000
-3.51475738,2.46306387,1.71953189,0.94992584,0.00107704,0.03091771,0.38339299,0.91369688,0.44550105,0.00000000
-3.50875438,2.40846404,1.68176562,0.93398853,0.00105489,0.02918745,0.36842673,0.89392729,0.43436894,0.00000000
-3.50275138,2.35512527,1.64473415,0.91770613,0.00103313,0.02754284,0.35421493,0.87503933,0.42390323,0.00000000
-3.49674837,2.30331439,1.60912257,0.90116303,0.00101142,0.02597807,0.34090707,0.85706725,0.41402749,0.00000000
-3.49074537,2.25324705,1.57552654,0.88443954,0.00098948,0.02448697,0.32862903,0.84002943,0.40465348,0.00000000
-3.48474237,2.20509631,1.54443990,0.86761431,0.00096708,0.02306349,0.31748225,0.82393428,0.39568821,0.00000000
-3.47873937,2.15899990,1.51624528,0.85076579,0.00094407,0.02170203,0.30754333,0.80878513,0.38704043,0.00000000
-3.47273637,2.11506536,1.49120765,0.83397272,0.00092035,0.02039774,0.29886386,0.79458381,0.37862606,0.00000000
-3.46673337,2.07337283,1.46947091,0.81731337,0.00089587,0.01914667,0.29147041,0.78133261,0.37037254,0.00000000
-3.46073037,2.03397510,1.45105741,0.80086385,0.00087065,0.01794586,0.28536478,0.76903451,0.36222174,0.00000000
-3.45472736,1.99689522,1.43587051,0.78469535,0.00084475,0.01679336,0.28052431,0.75769175,0.35413138,0.00000000
-3.44872436,1.96212193,1.42369986,0.76887061,0.00081827,0.01568812,0.27690239,0.74730280,0.34607519,0.00000000
-3.44272136,1.92960355,1.41422948,0.75344007,0.00079131,0.01462991,0.27442914,0.73785822,0.33804163,0.00000000
-3.43671836,1.89924115,1.40704832,0.73843780,0.00076403,0.01361910,0.27301235,0.72933561,0.33003164,0.00000000
-3.43071536,1.87088183,1.40166311,0.72387779,0.00073657,0.01265651,0.27253872,0.72169436,0.32205554,0.00000000
-3.42471236,1.84431320,1.39751329,0.70975086,0.00070907,0.01174317,0.27287552,0.71487055,0.31412943,0.00000000
-3.41870935,1.81925979,1.39398762,0.69602255,0.00068168,0.01088016,0.27387263,0.70877265,0.30627140,0.00000000
-3.41270635,1.79538233,1.39044222,0.68263223,0.00065451,0.01006838,0.27536519,0.70327855,0.29849784,0.00000000
-3.40670335,1.77228040,1.38621940,0.66949375,0.00062768,0.00930847,0.27717667,0.69823419,0.29082024,0.00000000
-3.40070035,1.74949892,1.38066704,0.65649750,0.00060127,0.00860064,0.27912258,0.69345425,0.28324260,0.00000000
-3.39469735,1.72653851,1.37315788,0.64351411,0.00057534,0.00794463,0.28101454,0.68872497,0.27575968,0.00000000
-3.38869435,1.70286960,1.36310811,0.63039948,0.00054995,0.00733970,0.28266490,0.68380923,0.26835623,0.00000000
-3.38269135,1.67794977,1.34999488,0.61700110,0.00052512,0.00678463,0.28389149,0.67845356,0.26100723,0.00000000
-3.37668834,1.65124368,1.33337199,0.60316517,0.00050087,0.00627779,0.28452265,0.67239704,0.25367900,0.00000000
-3.37068534,1.62224459,1.31288338,0.58874441,0.00047721,0.00581727,0.28440209,0.66538149,0.24633122,0.00000000
-3.36468234,1.59049653,1.28827392,0.57360588,0.00045413,0.00540094,0.28339360,0.65716251,0.23891964,0.00000000
-3.35867934,1.55561585,1.25939715,0.55763866,0.00043163,0.00502668,0.28138526,0.64752075,0.23139923,0.00000000
-3.35267634,1.51731115,1.22621963,0.54076082,0.00040972,0.00469250,0.27829313,0.63627293,0.22372754,0.00000000
-3.34667334,1.47540051,1.18882191,0.52292540,0.00038842,0.00439671,0.27406399,0.62328184,0.21586819,0.00000000
-3.34067034,1.42982499,1.14739598,0.50412510,0.00036774,0.00413813,0.26867728,0.60846489,0.20779400,0.00000000
-3.33466733,1.38065796,1.10223939,0.48439544,0.00034774,0.00391621,0.26214597,0.59180075,0.19948979,0.00000000
-3.32866433,1.32810959,1.05374633,0.46381624,0.00032847,0.00373121,0.25451638,0.57333377,0.19095455,0.00000000
-3.32266133,1.27252637,1.00239602,0.44251148,0.00031002,0.00358433,0.24586687,0.55317584,0.18220291,0.00000000
-3.31665833,1.21438580,0.94873894,0.42064744,0.00029250,0.00347781,0.23630559,0.53150589,0.17326587,0.00000000
-3.31065533,1.15428656,0.89338148,0.39842944,0.00027603,0.00341505,0.22596729,0.50856680,0.16419064,0.00000000
-3.30465233,1.09293459,0.83696965,0.37609715,0.00026076,0.00340061,0.21500936,0.48466014,0.15503983,0.00000000
-3.29864932,1.03112607,0.78017248,0.35391897,0.00024685,0.00344030,0.20360728,0.46013901,0.14588990,0.00000000
-3.29264632,0.96972785,0.72366578,0.33218562,0.00023449,0.00354112,0.19194965,0.43539926,0.13682905,0.00000000
-3.28664332,0.90965642,0.66811679,0.31120323,0.00022386,0.00371127,0.18023303,0.41086964,0.12795467,0.00000000
-3.28064032,0.85185624,0.61417028,0.29128634,0.00021515,0.00396004,0.16865681,0.38700128,0.11937051,0.00000000
-3.27463732,0.79727821,0.56243651,0.27275090,0.00020855,0.00429771,0.15741821,0.36425693,0.11118365,0.00000000
-3.26863432,0.74685916,0.51348126,0.25590768,0.00020426,0.00473537,0.14670762,0.34310037,0.10350159,0.00000000
-3.26263132,0.70150263,0.46781812,0.24105607,0.00020243,0.00528478,0.13670447,0.32398629,0.09642931,0.00000000
-3.25662831,0.66206166,0.42590307,0.22847855,0.00020321,0.00595804,0.12757358,0.30735092,0.09006664,0.00000000
-3.25062531,0.62932359,0.38813125,0.21843577,0.00020673,0.00676739,0.11946218,0.29360355,0.08450591,0.00000000
-3.24462231,0.60399700,0.35483559,0.21116231,0.00021306,0.00772483,0.11249757,0.28311903,0.07982989,0.00000000
-3.23861931,0.58670072,0.32628712,0.20686300,0.00022226,0.00884177,0.10678534,0.27623127,0.07611013,0.00000000
-3.23261631,0.57795466,0.30269650,0.20570983,0.00023431,0.01012862,0.10240827,0.27322764,0.07340564,0.00000000
-3.22661331,0.57817224,0.28421636,0.20783926,0.00024915,0.01159438,0.09942571,0.27434425,0.07176187,0.00000000
-3.22061031,0.58765406,0.27094404,0.21334990,0.00026667,0.01324616,0.09787342,0.27976188,0.07120999,0.00000000
-3.21460730,0.60658255,0.26292436,0.22230034,0.00028669,0.01508875,0.09776381,0.28960253,0.07176644,0.00000000
-3.20860430,0.63501740,0.26015198,0.23470727,0.00030898,0.01712415,0.09908652,0.30392651,0.07343269,0.00000000
-3.20260130,0.67289152,0.26257320,0.25054361,0.00033324,0.01935116,0.10180924,0.32272983,0.07619515,0.00000000
-3.19659830,0.72000768,0.27008699,0.26973683,0.00035912,0.02176499,0.10587870,0.34594221,0.08002521,0.00000000
-3.19059530,0.77603566,0.28254511,0.29216742,0.00038623,0.02435693,0.11122193,0.37342542,0.08487949,0.00000000
-3.18459230,0.84051046,0.29975153,0.31766760,0.00041411,0.02711414,0.11774759,0.40497226,0.09070016,0.00000000
-3.17858929,0.91283157,0.32146107,0.34602045,0.00044229,0.03001949,0.12534752,0.44030637,0.09741543,0.00000000
-3.17258629,0.99226402,0.34737786,0.37695953,0.00047024,0.03305152,0.13389845,0.47908297,0.10494021,0.00000000
-3.16658329,1.07794159,0.37715355,0.41016933,0.00049746,0.03618459,0.14326390,0.52089081,0.11317702,0.00000000
-3.16058029,1.16887260,0.41038606,0.44528659,0.00052342,0.03938910,0.15329630,0.56525569,0.12201713,0.00000000
-3.15457729,1.26394904,0.44661899,0.48190281,0.00054760,0.04263190,0.16383935,0.61164555,0.13134199,0.00000000
-3.14857429,1.36195914,0.48534230,0.51956802,0.00056953,0.04587686,0.17473071,0.65947760,0.14102498,0.00000000
-3.14257129,1.46160394,0.52599466,0.55779604,0.00058875,0.04908551,0.18580484,0.70812728,0.15093357,0.00000000
-3.13656828,1.56151788,0.56796758,0.59607129,0.00060488,0.05221790,0.19689621,0.75693942,0.16093175,0.00000000
-3.13056528,1.66029323,0.61061190,0.63385714,0.00061758,0.05523353,0.20784268,0.80524115,0.17088290,0.00000000
-3.12456228,1.75650827,0.65324648,0.67060566,0.00062658,0.05809235,0.21848904,0.85235669,0.18065283,0.00000000
-3.11855928,1.84875846,0.69516910,0.70576884,0.00063172,0.06075580,0.22869065,0.89762335,0.19011318,0.00000000
-3.11255628,1.93568988,0.73566959,0.73881081,0.00063288,0.06318794,0.23831712,0.94040859,0.19914489,0.00000000
-3.10655328,2.01603388,0.77404458,0.76922079,0.00063005,0.06535647,0.24725570,0.98012730,0.20764166,0.00000000
-3.10055028,2.08864174,0.80961368,0.79652643,0.00062329,0.06723372,0.25541458,1.01625882,0.21551337,0.00000000
-3.09454727,2.15251794,0.84173630,0.82030699,0.00061275,0.06879756,0.26272564,1.04836288,0.22268920,0.00000000
-3.08854427,2.20685059,0.86982857,0.84020586,0.00059863,0.07003209,0.26914667,1.07609376,0.22912027,0.00000000
-3.08254127,2.25103762,0.89337950,0.85594184,0.00058122,0.07092826,0.27466290,1.09921193,0.23478180,0.00000000
-3.07653827,2.28470733,0.91196579,0.86731871,0.00056084,0.07148414,0.27928763,1.11759256,0.23967444,0.00000000
-3.07053527,2.30773207,0.92526440,0.87423255,0.00053788,0.07170508,0.28306205,1.13123029,0.24382484,0.00000000
-3.06453227,2.32023424,0.93306235,0.87667639,0.00051274,0.07160360,0.28605390,1.14023989,0.24728524,0.00000000
-3.05852926,2.32258374,0.93526321,0.87474178,0.00048584,0.07119897,0.28835526,1.14485259,0.25013206,0.00000000
-3.05252626,2.31538689,0.93188974,0.86861725,0.00045762,0.07051664,0.29007930,1.14540805,0.25246352,0.00000000
-3.04652326,2.29946677,0.92308278,0.85858339,0.00042851,0.06958742,0.29135606,1.14234225,0.25439626,0.00000000
-3.04052026,2.27583560,0.90909603,0.84500473,0.00039892,0.06844645,0.29232753,1.13617160,0.25606120,0.00000000
-3.03451726,2.24566018,0.89028717,0.82831864,0.00036925,0.06713212,0.29314206,1.12747392,0.25759851,0.00000000
-3.02851426,2.21022176,0.86710560,0.80902164,0.00033987,0.06568475,0.29394838,1.11686725,0.25915225,0.00000000
-3.02251126,2.17087191,0.84007731,0.78765361,0.00031111,0.06414535,0.29488951,1.10498716,0.26086450,0.00000000
-3.01650825,2.12898641,0.80978760,0.76478057,0.00028327,0.06255432,0.29609673,1.09246380,0.26286959,0.00000000
-3.01050525,2.08591901,0.77686248,0.74097673,0.00025661,0.06095025,0.29768399,1.07989967,0.26528847,0.00000000
-3.00450225,2.04295739,0.74194949,0.71680657,0.00023135,0.05936872,0.29974303,1.06784908,0.26822349,0.00000000
-2.99849925,2.00128288,0.70569889,0.69280767,0.00020768,0.05784144,0.30233933,1.05680035,0.27175401,0.00000000
-2.99249625,1.96193605,0.66874583,0.66947514,0.00018573,0.05639539,0.30550931,1.04716144,0.27593284,0.00000000
-2.98649325,1.92578941,0.63169447,0.64724821,0.00016565,0.05505227,0.30925871,1.03924966,0.28078384,0.00000000
-2.98049025,1.89352833,0.59510442,0.62649948,0.00014751,0.05382818,0.31356248,1.03328590,0.28630076,0.00000000
-2.97448724,1.86564090,0.55947998,0.60752746,0.00013140,0.05273349,0.31836603,1.02939339,0.29244736,0.00000000
-2.96848424,1.84241674,0.52526250,0.59055237,0.00011737,0.05177296,0.32358792,1.02760103,0.29915880,0.00000000
-2.96248124,1.82395470,0.49282593,0.57571556,0.00010548,0.05094608,0.32912373,1.02785076,0.30634433,0.00000000
-2.95647824,1.81017842,0.46247532,0.56308219,0.00009577,0.05024756,0.33485117,1.03000862,0.31389103,0.00000000
-2.95047524,1.80085890,0.43444830,0.55264719,0.00008829,0.04966798,0.34063589,1.03387861,0.32166850,0.00000000
-2.94447224,1.79564239,0.40891892,0.54434384,0.00008309,0.04919457,0.34633794,1.03921842,0.32953425,0.00000000
-2.93846923,1.79408202,0.38600344,0.53805459,0.00008023,0.04881202,0.35181846,1.04575637,0.33733947,0.00000000
-2.93246623,1.79567138,0.36576758,0.53362345,0.00007979,0.04850334,0.35694624,1.05320819,0.34493503,0.00000000
-2.92646323,1.79987802,0.34823460,0.53086922,0.00008184,0.04825067,0.36160389,1.06129302,0.35217730,0.00000000
-2.92046023,1.80617529,0.33339359,0.52959884,0.00008650,0.04803608,0.36569323,1.06974771,0.35893361,0.00000000
-2.91445723,1.81407066,0.32120751,0.52962023,0.00009385,0.04784224,0.36913972,1.07833863,0.36508699,0.00000000
-2.90845423,1.82312945,0.31162045,0.53075382,0.00010402,0.04765303,0.37189561,1.08687051,0.37054016,0.00000000
-2.90245123,1.83299252,0.30456379,0.53284233,0.00011712,0.04745395,0.37394172,1.09519203,0.37521839,0.00000000
-2.89644822,1.84338760,0.29996091,0.53575826,0.00013327,0.04723249,0.37528780,1.10319789,0.37907132,0.00000000
-2.89044522,1.85413366,0.29773035,0.53940874,0.00015258,0.04697825,0.37597127,1.11082757,0.38207357,0.00000000
-2.88444222,1.86513852,0.29778730,0.54373768,0.00017511,0.04668306,0.37605471,1.11806083,0.38422418,0.00000000
-2.87843922,1.87639011,0.30004368,0.54872503,0.00020095,0.04634087,0.37562196,1.12491064,0.38554497,0.00000000
-2.87243622,1.88794216,0.30440668,0.55438341,0.00023009,0.04594759,0.37477318,1.13141377,0.38607788,0.00000000
-2.86643322,1.89989534,0.31077635,0.56075232,0.00026253,0.04550087,0.37361907,1.13762004,0.38588152,0.00000000
-2.86043022,1.91237516,0.31904233,0.56789035,0.00029817,0.04499980,0.37227461,1.14358060,0.38502706,0.00000000
-2.85442721,1.92550810,0.32908020,0.57586593,0.00033687,0.04444457,0.37085255,1.14933629,0.38359374,0.00000000
-2.84842421,1.93939740,0.34074780,0.58474716,0.00037841,0.04383616,0.36945699,1.15490657,0.38166418,0.00000000
-2.84242121,1.95410005,0.35388201,0.59459141,0.00042249,0.04317602,0.36817750,1.16027985,0.37931972,0.00000000
-2.83641821,1.96960638,0.36829618,0.60543533,0.00046874,0.04246576,0.36708387,1.16540568,0.37663610,0.00000000
-2.83041521,1.98582360,0.38377870,0.61728584,0.00051669,0.04170698,0.36622194,1.17018939,0.37367958,0.00000000
-2.82441221,2.00256424,0.40009288,0.63011279,0.00056582,0.04090107,0.36561060,1.17448951,0.37050374,0.00000000
-2.81840920,2.01954037,0.41697834,0.64384372,0.00061550,0.04004910,0.36524019,1.17811805,0.36714710,0.00000000
-2.81240620,2.03636409,0.43415400,0.65836106,0.00066507,0.03915181,0.36507233,1.18084395,0.36363167,0.00000000
-2.80640320,2.05255445,0.45132265,0.67350213,0.00071381,0.03820962,0.36504127,1.18239932,0.35996241,0.00000000
-2.80040020,2.06755062,0.46817702,0.68906200,0.00076096,0.03722275,0.36505661,1.18248845,0.35612780,0.00000000
-2.79439720,2.08073095,0.48440717,0.70479917,0.00080576,0.03619133,0.36500738,1.18079906,0.35210123,0.00000000
-2.78839420,2.09143698,0.49970900,0.72044386,0.00084742,0.03511561,0.36476719,1.17701541,0.34784330,0.00000000
-2.78239120,2.09900142,0.51379335,0.73570869,0.00088521,0.03399613,0.36420030,1.17083261,0.34330493,0.00000000
-2.77638819,2.10277885,0.52639562,0.75030119,0.00091844,0.03283394,0.36316822,1.16197142,0.33843095,0.00000000
-2.77038519,2.10217771,0.53728525,0.76393764,0.00094647,0.03163080,0.36153670,1.15019301,0.33316413,0.00000000
-2.76438219,2.09669202,0.54627478,0.77635763,0.00096877,0.03038935,0.35918257,1.13531272,0.32744936,0.00000000
-2.75837919,2.08593131,0.55322806,0.78733861,0.00098490,0.02911322,0.35600024,1.11721243,0.32123787,0.00000000
-2.75237619,2.06964736,0.55806728,0.79670981,0.00099456,0.02780721,0.35190751,1.09585063,0.31449105,0.00000000
-2.74637319,2.04775631,0.56077835,0.80436470,0.00099757,0.02647723,0.34685046,1.07126989,0.30718397,0.00000000
-2.74037019,2.02035505,0.56141460,0.81027159,0.00099388,0.02513036,0.34080703,1.04360120,0.29930812,0.00000000
-2.73436718,1.98773093,0.56009839,0.81448154,0.00098360,0.02377480,0.33378937,1.01306492,0.29087344,0.00000000
-2.72836418,1.95036427,0.55702062,0.81713332,0.00096697,0.02241970,0.32584455,0.97996829,0.28190942,0.00000000
-2.72236118,1.90892326,0.55243802,0.81845495,0.00094436,0.02107502,0.31705388,0.94469944,0.27246524,0.00000000
-2.71635818,1.86425129,0.54666842,0.81876158,0.00091626,0.01975137,0.30753062,0.90771814,0.26260894,0.00000000
-2.71035518,1.81734723,0.54008384,0.81844981,0.00088326,0.01845973,0.29741640,0.86954373,0.25242565,0.00000000
-2.70435218,1.76933895,0.53310182,0.81798825,0.00084606,0.01721120,0.28687634,0.83074049,0.24201496,0.00000000
-2.69834917,1.72145142,0.52617509,0.81790478,0.00080540,0.01601679,0.27609320,0.79190125,0.23148762,0.00000000
-2.69234617,1.67497020,0.51977984,0.81877069,0.00076209,0.01488709,0.26526078,0.75362977,0.22096159,0.00000000
-2.68634317,1.63120180,0.51440306,0.82118230,0.00071694,0.01383207,0.25457689,0.71652259,0.21055782,0.00000000
-2.68034017,1.59143232,0.51052905,0.82574056,0.00067078,0.01286082,0.24423617,0.68115112,0.20039579,0.00000000
-2.67433717,1.55688582,0.50862567,0.83302944,0.00062442,0.01198133,0.23442305,0.64804461,0.19058918,0.00000000
-2.66833417,1.52868396,0.50913065,0.84359375,0.00057861,0.01120032,0.22530526,0.61767461,0.18124172,0.00000000
-2.66233117,1.50780828,0.51243827,0.85791724,0.00053407,0.01052309,0.21702791,0.59044154,0.17244356,0.00000000
-2.65632816,1.49506658,0.51888686,0.87640189,0.00049145,0.00995339,0.20970872,0.56666375,0.16426816,0.00000000
-2.65032516,1.49106439,0.52874745,0.89934907,0.00045132,0.00949332,0.20343415,0.54656945,0.15677002,0.00000000
-2.64432216,1.49618267,0.54221391,0.92694347,0.00041416,0.00914332,0.19825700,0.53029171,0.14998317,0.00000000
-2.63831916,1.51056246,0.55939496,0.95924039,0.00038037,0.00890213,0.19419514,0.51786660,0.14392053,0.00000000
-2.63231616,1.53409707,0.58030819,0.99615714,0.00035027,0.00876681,0.19123167,0.50923449,0.13857415,0.00000000
-2.62631316,1.56643199,0.60487655,1.03746884,0.00032407,0.00873281,0.18931634,0.50424429,0.13391638,0.00000000
-2.62031016,1.60697271,0.63292728,1.08280916,0.00030194,0.00879403,0.18836811,0.50266042,0.12990164,0.00000000
-2.61430715,1.65490007,0.66419358,1.13167595,0.00028393,0.00894294,0.18827878,0.50417222,0.12646895,0.00000000
-2.60830415,1.70919290,0.69831896,1.18344186,0.00027007,0.00917075,0.18891752,0.50840533,0.12354499,0.00000000
-2.60230115,1.76865693,0.73486437,1.23736972,0.00026033,0.00946755,0.19013599,0.51493463,0.12104746,0.00000000
-2.59629815,1.83195939,0.77331789,1.29263216,0.00025463,0.00982251,0.19177398,0.52329828,0.11888867,0.00000000
-2.59029515,1.89766799,0.81310687,1.34833505,0.00025289,0.01022411,0.19366525,0.53301231,0.11697916,0.00000000
-2.58429215,1.96429312,0.85361225,1.40354380,0.00025500,0.01066037,0.19564330,0.54358540,0.11523124,0.00000000
-2.57828914,2.03033181,0.89418455,1.45731179,0.00026088,0.01111910,0.19754703,0.55453323,0.11356220,0.00000000
-2.57228614,2.09431222,0.93416131,1.50870977,0.00027048,0.01158817,0.19922591,0.56539213,0.11189715,0.00000000
-2.56628314,2.15483686,0.97288521,1.55685532,0.00028378,0.01205578,0.20054454,0.57573144,0.11017142,0.00000000
-2.56028014,2.21062343,1.00972243,1.60094105,0.00030082,0.01251071,0.20138659,0.58516457,0.10833232,0.00000000
-2.55427714,2.26054165,1.04408066,1.64026061,0.00032174,0.01294257,0.20165773,0.59335809,0.10634038,0.00000000
-2.54827414,2.30364499,1.07542596,1.67423150,0.00034676,0.01334206,0.20128780,0.60003896,0.10416992,0.00000000
-2.54227114,2.33919615,1.10329805,1.70241359,0.00037621,0.01370118,0.20023193,0.60499963,0.10180905,0.00000000
-2.53626813,2.36668545,1.12732326,1.72452279,0.00041055,0.01401336,0.19847075,0.60810096,0.09925912,0.00000000
-2.53026513,2.38584153,1.14722478,1.74043927,0.00045036,0.01427369,0.19600972,0.60927302,0.09653371,0.00000000
-2.52426213,2.39663407,1.16282972,1.75020974,0.00049636,0.01447896,0.19287757,0.60851369,0.09365715,0.00000000
-2.51825913,2.39926849,1.17407266,1.75404390,0.00054939,0.01462771,0.18912405,0.60588554,0.09066279,0.00000000
-2.51225613,2.39417296,1.18099555,1.75230506,0.00061045,0.01472033,0.18481711,0.60151079,0.08759110,0.00000000
-2.50625313,2.38197843,1.18374403,1.74549543,0.00068062,0.01475896,0.18003952,0.59556499,0.08448754,0.00000000
-2.50025013,2.36349240,1.18256018,1.73423653,0.00076109,0.01474747,0.17488538,0.58826954,0.08140058,0.00000000
-2.49424712,2.33966778,1.17777213,1.71924584,0.00085311,0.01469139,0.16945629,0.57988343,0.07837971,0.00000000
-2.48824412,2.31156815,1.16978094,1.70131035,0.00095794,0.01459780,0.16385779,0.57069465,0.07547366,0.00000000
-2.48224112,2.28033090,1.15904536,1.68125843,0.00107682,0.01447521,0.15819577,0.56101161,0.07272888,0.00000000
-2.47623812,2.24712984,1.14606509,1.65993098,0.00121092,0.01433350,0.15257345,0.55115496,0.07018830,0.00000000
-2.47023512,2.21313901,1.13136343,1.63815323,0.00136125,0.01418377,0.14708863,0.54145018,0.06789040,0.00000000
-2.46423212,2.17949892,1.11546996,1.61670820,0.00152863,0.01403830,0.14183163,0.53222115,0.06586863,0.00000000
-2.45822911,2.14728683,1.09890404,1.59631302,0.00171357,0.01391051,0.13688380,0.52378513,0.06415124,0.00000000
-2.45222611,2.11749199,1.08215991,1.57759881,0.00191625,0.01381492,0.13231665,0.51644908,0.06276129,0.00000000
-2.44622311,2.09099673,1.06569391,1.56109506,0.00213645,0.01376718,0.12819171,0.51050754,0.06171711,0.00000000
-2.44022011,2.06856381,1.04991425,1.54721866,0.00237346,0.01378405,0.12456088,0.50624193,0.06103284,0.00000000
-2.43421711,2.05083021,1.03517373,1.53626815,0.00262606,0.01388351,0.12146740,0.50392122,0.06071927,0.00000000
-2.42821411,2.03830689,1.02176545,1.52842276,0.00289248,0.01408476,0.11894714,0.50380357,0.06078471,0.00000000
-2.42221111,2.03138411,1.00992144,1.52374624,0.00317041,0.01440825,0.11703028,0.50613868,0.06123587,0.00000000
-2.41620810,2.03034109,0.99981404,1.52219484,0.00345696,0.01487564,0.11574298,0.51117039,0.06207877,0.00000000
-2.41020510,2.03535899,0.99155949,1.52362870,0.00374874,0.01550975,0.11510917,0.51913905,0.06331941,0.00000000
-2.40420210,2.04653562,0.98522341,1.52782581,0.00404190,0.01633433,0.11515200,0.53028300,0.06496431,0.00000000
-2.39819910,2.06390052,0.98082732,1.53449767,0.00433219,0.01737383,0.11589505,0.54483888,0.06702078,0.00000000
-2.39219610,2.08742877,0.97835574,1.54330563,0.00461506,0.01865290,0.11736298,0.56304003,0.06949684,0.00000000
-2.38619310,2.11705236,0.97776315,1.55387697,0.00488580,0.02019591,0.11958166,0.58511284,0.07240083,0.00000000
-2.38019010,2.15266776,0.97898021,1.56581985,0.00513966,0.02202617,0.12257757,0.61127057,0.07574064,0.00000000
-2.37418709,2.19413900,0.98191881,1.57873657,0.00537200,0.02416511,0.12637658,0.64170464,0.07952268,0.00000000
-2.36818409,2.24129581,0.98647555,1.59223437,0.00557839,0.02663125,0.13100205,0.67657354,0.08375045,0.00000000
-2.36218109,2.29392668,0.99253356,1.60593373,0.00575483,0.02943911,0.13647230,0.71598948,0.08842295,0.00000000
-2.35617809,2.35176745,0.99996255,1.61947378,0.00589780,0.03259805,0.14279766,0.76000338,0.09353293,0.00000000
-2.35017509,2.41448612,1.00861736,1.63251515,0.00600444,0.03611107,0.14997723,0.80858892,0.09906508,0.00000000
-2.34417209,2.48166532,1.01833531,1.64474046,0.00607262,0.03997365,0.15799547,0.86162643,0.10499430,0.00000000
-2.33816908,2.55278393,1.02893286,1.65585293,0.00610101,0.04417273,0.16681894,0.91888774,0.11128419,0.00000000
-2.33216608,2.62719972,1.04020206,1.66557382,0.00608912,0.04868579,0.17639346,0.98002298,0.11788586,0.00000000
-2.32616308,2.70413493,1.05190760,1.67363921,0.00603734,0.05348025,0.18664180,1.04455053,0.12473719,0.00000000
-2.32016008,2.78266673,1.06378490,1.67979705,0.00594687,0.05851316,0.19746223,1.11185115,0.13176266,0.00000000
-2.31415708,2.86172424,1.07553995,1.68380500,0.00581973,0.06373121,0.20872810,1.18116727,0.13887380,0.00000000
-2.30815408,2.94009358,1.08685130,1.68542978,0.00565861,0.06907119,0.22028860,1.25160810,0.14597039,0.00000000
-2.30215108,3.01643188,1.09737456,1.68444843,0.00546684,0.07446093,0.23197074,1.32216116,0.15294230,0.00000000
-2.29614807,3.08929087,1.10674954,1.68065189,0.00524825,0.07982054,0.24358268,1.39171023,0.15967208,0.00000000
-2.29014507,3.15714971,1.11461001,1.67385081,0.00500702,0.08506424,0.25491823,1.45905965,0.16603816,0.00000000
-2.28414207,3.21845643,1.12059573,1.66388377,0.00474756,0.09010245,0.26576252,1.52296432,0.17191858,0.00000000
-2.27813907,3.27167662,1.12436646,1.65062725,0.00447438,0.09484424,0.27589852,1.58216447,0.17719509,0.00000000
-2.27213607,3.31534732,1.12561704,1.63400713,0.00419196,0.09919999,0.28511431,1.63542386,0.18175748,0.00000000
-2.26613307,3.34813379,1.12409308,1.61401083,0.00390463,0.10308420,0.29321060,1.68157003,0.18550797,0.00000000
-2.26013007,3.36888639,1.11960610,1.59069930,0.00361646,0.10641830,0.30000838,1.71953465,0.18836535,0.00000000
-2.25412706,3.37669463,1.11204737,1.56421808,0.00333118,0.10913326,0.30535607,1.74839228,0.19026886,0.00000000
-2.24812406,3.37093551,1.10139955,1.53480631,0.00305215,0.11117211,0.30913617,1.76739562,0.19118136,0.00000000
-2.24212106,3.35131338,1.08774526,1.50280309,0.00278225,0.11249197,0.31127070,1.77600558,0.19109191,0.00000000
-2.23611806,3.31788893,1.07127195,1.46865016,0.00252393,0.11306569,0.31172546,1.77391467,0.19001740,0.00000000
-2.23011506,3.27109549,1.05227260,1.43289060,0.00227918,0.11288291,0.31051271,1.76106248,0.18800321,0.00000000
-2.22411206,3.21174127,1.03114195,1.39616289,0.00204951,0.11195060,0.30769216,1.73764251,0.18512290,0.00000000
-2.21810905,3.14099725,1.00836827,1.35919051,0.00183605,0.11029288,0.30337025,1.70409998,0.18147684,0.00000000
-2.21210605,3.06037062,0.98452086,1.32276692,0.00163955,0.10795032,0.29769764,1.66112054,0.17718985,0.00000000
-2.20610305,2.97166504,0.96023373,1.28773656,0.00146043,0.10497859,0.29086508,1.60961069,0.17240795,0.00000000
-2.20010005,2.87692916,0.93618624,1.25497243,0.00129883,0.10144665,0.28309779,1.55067055,0.16729433,0.00000000
-2.19409705,2.77839566,0.91308139,1.22535100,0.00115470,0.09743448,0.27464859,1.48556039,0.16202468,0.00000000
-2.18809405,2.67841356,0.89162280,1.19972579,0.00102781,0.09303045,0.26579008,1.41566240,0.15678205,0.00000000
-2.18209105,2.57937657,0.87249153,1.17890037,0.00091783,0.08832856,0.25680610,1.34243939,0.15175145,0.00000000
-2.17608804,2.48365068,0.85632353,1.16360232,0.00082438,0.08342552,0.24798299,1.26739214,0.14711436,0.00000000
-2.17008504,2.39350386,0.84368899,1.15445909,0.00074703,0.07841788,0.23960070,1.19201712,0.14304335,0.00000000
