energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.29114557,2.61052296,1.22120822,1.86354929,0.18324934,0.03592608,0.02022156,0.16320826,0.01389097,0.41872946
0.29714857,2.61622618,1.20146059,1.87735094,0.18712485,0.03600187,0.02040791,0.15975681,0.01392804,0.41408715
0.30315158,2.61484894,1.17778690,1.88571583,0.19061400,0.03597721,0.02054237,0.15598643,0.01392638,0.40839708
0.30915458,2.60619244,1.15051060,1.88836804,0.19363794,0.03585057,0.02062053,0.15192957,0.01388134,0.40171811
0.31515758,2.59020953,1.12001024,1.88515305,0.19613238,0.03562286,0.02064018,0.14762138,0.01378980,0.39412742
0.32116058,2.56701257,1.08671291,1.87604484,0.19804992,0.03529754,0.02060129,0.14309988,0.01365031,0.38572065
0.32716358,2.53687774,1.05108734,1.86115020,0.19936171,0.03488072,0.02050601,0.13840601,0.01346309,0.37661136
0.33316658,2.50024501,1.01363629,1.84070975,0.20005850,0.03438105,0.02035847,0.13358365,0.01323007,0.36693006
0.33916958,2.45771311,0.97488862,1.81509503,0.20015090,0.03380962,0.02016464,0.12867950,0.01295480,0.35682254
0.34517259,2.41002897,0.93539061,1.78480132,0.19966894,0.03317970,0.01993200,0.12374281,0.01264234,0.34644750
0.35117559,2.35807159,0.89569687,1.75043624,0.19866070,0.03250642,0.01966925,0.11882489,0.01229906,0.33597351
0.35717859,2.30283034,0.85636068,1.71270385,0.19719027,0.03180628,0.01938588,0.11397842,0.01193245,0.32557535
0.36318159,2.24537810,0.81792396,1.67238490,0.19533501,0.03109670,0.01909175,0.10925655,0.01155085,0.31542975
0.36918459,2.18684011,0.78090697,1.63031357,0.19318218,0.03039540,0.01879671,0.10471182,0.01116316,0.30571070
0.37518759,2.12835953,0.74579802,1.58735157,0.19082515,0.02971983,0.01851014,0.10039488,0.01077856,0.29658447
0.38119060,2.07106098,0.71304337,1.54436059,0.18835944,0.02908649,0.01824055,0.09635309,0.01040622,0.28820463
0.38719360,2.01601364,0.68303768,1.50217415,0.18587853,0.02851036,0.01799520,0.09262915,0.01005496,0.28070713
0.39319660,1.96419551,0.65611540,1.46157005,0.18346994,0.02800433,0.01777987,0.08925965,0.00973301,0.27420579
0.39919960,1.91646026,0.63254322,1.42324478,0.18121154,0.02757865,0.01759852,0.08627376,0.00944772,0.26878833
0.40520260,1.87350854,0.61251418,1.38779075,0.17916840,0.02724056,0.01745324,0.08369207,0.00920535,0.26451330
0.41120560,1.83586475,0.59614343,1.35567765,0.17739025,0.02699399,0.01734412,0.08152570,0.00901086,0.26140780
0.41720860,1.80386061,0.58346604,1.32723866,0.17590974,0.02683935,0.01726932,0.07977564,0.00886781,0.25946643
0.42321161,1.77762627,0.57443689,1.30266210,0.17474151,0.02677352,0.01722518,0.07843252,0.00877818,0.25865132
0.42921461,1.75708922,0.56893274,1.28198887,0.17388213,0.02678996,0.01720648,0.07747664,0.00874242,0.25889337
0.43521761,1.74198131,0.56675633,1.26511585,0.17331089,0.02687895,0.01720666,0.07687848,0.00875936,0.26009458
0.44122061,1.73185323,0.56764257,1.25180485,0.17299140,0.02702794,0.01721826,0.07659954,0.00882632,0.26213152
0.44722361,1.72609593,0.57126642,1.24169671,0.17287380,0.02722205,0.01723326,0.07659356,0.00893917,0.26485963
0.45322661,1.72396787,0.57725230,1.23432984,0.17289761,0.02744467,0.01724358,0.07680799,0.00909251,0.26811826
0.45922961,1.72462679,0.58518466,1.22916220,0.17299491,0.02767802,0.01724146,0.07718579,0.00927981,0.27173626
0.46523262,1.72716452,0.59461940,1.22559570,0.17309373,0.02790392,0.01721996,0.07766739,0.00949366,0.27553780
0.47123562,1.73064338,0.60509575,1.22300187,0.17312148,0.02810442,0.01717327,0.07819273,0.00972597,0.27934827
0.47723862,1.73413245,0.61614819,1.22074770,0.17300825,0.02826249,0.01709712,0.07870339,0.00996828,0.28299994
0.48324162,1.73674228,0.62731824,1.21822045,0.17268981,0.02836262,0.01698895,0.07914462,0.01021199,0.28633731
0.48924462,1.73765670,0.63816556,1.21485059,0.17211017,0.02839141,0.01684816,0.07946729,0.01044862,0.28922175
0.49524762,1.73616057,0.64827835,1.21013189,0.17122364,0.02833800,0.01667610,0.07962959,0.01067011,0.29153549
0.50125063,1.73166252,0.65728260,1.20363804,0.16999629,0.02819445,0.01647609,0.07959851,0.01086907,0.29318472
0.50725363,1.72371215,0.66485015,1.19503537,0.16840681,0.02795596,0.01625325,0.07935099,0.01103897,0.29410177
0.51325663,1.71201120,0.67070533,1.18409135,0.16644676,0.02762103,0.01601426,0.07887473,0.01117437,0.29424633
0.51925963,1.69641873,0.67463012,1.17067886,0.16412022,0.02719140,0.01576709,0.07816855,0.01127108,0.29360571
0.52526263,1.67695042,0.67646775,1.15477627,0.16144305,0.02667198,0.01552057,0.07724242,0.01132628,0.29219421
0.53126563,1.65377240,0.67612467,1.13646372,0.15844158,0.02607060,0.01528399,0.07611709,0.01133860,0.29005159
0.53726863,1.62719012,0.67357093,1.11591588,0.15515113,0.02539769,0.01506666,0.07482328,0.01130817,0.28724085
0.54327164,1.59763307,0.66883892,1.09339182,0.15161426,0.02466589,0.01487747,0.07340056,0.01123662,0.28384531
0.54927464,1.56563601,0.66202058,1.06922247,0.14787891,0.02388956,0.01472446,0.07189589,0.01112705,0.27996510
0.55527764,1.53181765,0.65326309,1.04379631,0.14399658,0.02308429,0.01461450,0.07036189,0.01098393,0.27571334
0.56128064,1.49685765,0.64276315,1.01754393,0.14002053,0.02226636,0.01455295,0.06885488,0.01081300,0.27121188
0.56728364,1.46147263,0.63076003,0.99092201,0.13600423,0.02145217,0.01454349,0.06743283,0.01062116,0.26658698
0.57328664,1.42639224,0.61752750,0.96439730,0.13199995,0.02065774,0.01458802,0.06615315,0.01041630,0.26196486
0.57928964,1.39233586,0.60336488,0.93843115,0.12805759,0.01989817,0.01468663,0.06507051,0.01020713,0.25746733
0.58529265,1.35999060,0.58858749,0.91346505,0.12422385,0.01918721,0.01483776,0.06423478,0.01000302,0.25320762
0.59129565,1.32999143,0.57351676,0.88990756,0.12054155,0.01853679,0.01503834,0.06368900,0.00981382,0.24928651
0.59729865,1.30290364,0.55847024,0.86812296,0.11704936,0.01795677,0.01528410,0.06346771,0.00964968,0.24578884
0.60330165,1.27920827,0.54375205,0.84842197,0.11378159,0.01745457,0.01556994,0.06359541,0.00952089,0.24278063
0.60930465,1.25929081,0.52964383,0.83105458,0.11076830,0.01703506,0.01589034,0.06408548,0.00943769,0.24030673
0.61530765,1.24343323,0.51639670,0.81620529,0.10803552,0.01670044,0.01623974,0.06493944,0.00941012,0.23838921
0.62131066,1.23180965,0.50422453,0.80399070,0.10560557,0.01645022,0.01661300,0.06614659,0.00944783,0.23702656
0.62731366,1.22448542,0.49329856,0.79445934,0.10349744,0.01628131,0.01700579,0.06768414,0.00955992,0.23619367
0.63331666,1.22141965,0.48374380,0.78759378,0.10172722,0.01618820,0.01741488,0.06951774,0.00975478,0.23584266
0.63931966,1.22247075,0.47563716,0.78331467,0.10030849,0.01616315,0.01783848,0.07160249,0.01003988,0.23590454
0.64532266,1.22740472,0.46900731,0.78148655,0.09925258,0.01619656,0.01827633,0.07388423,0.01042156,0.23629166
0.65132566,1.23590575,0.46383638,0.78192501,0.09856884,0.01627730,0.01872981,0.07630129,0.01090485,0.23690082
0.65732866,1.24758838,0.46006308,0.78440482,0.09826467,0.01639310,0.01920182,0.07878643,0.01149325,0.23761702
0.66333167,1.26201089,0.45758729,0.78866869,0.09834551,0.01653102,0.01969670,0.08126902,0.01218846,0.23831760
0.66933467,1.27868908,0.45627563,0.79443616,0.09881459,0.01667787,0.02021988,0.08367731,0.01299023,0.23887669
0.67533767,1.29710994,0.45596783,0.80141224,0.09967261,0.01682064,0.02077753,0.08594071,0.01389610,0.23916973
0.68134067,1.31674471,0.45648347,0.80929549,0.10091724,0.01694695,0.02137612,0.08799203,0.01490120,0.23907790
0.68734367,1.33706073,0.45762877,0.81778514,0.10254252,0.01704538,0.02202196,0.08976951,0.01599817,0.23849228
0.69334667,1.35753187,0.45920316,0.82658709,0.10453826,0.01710582,0.02272060,0.09121864,0.01717699,0.23731750
0.69934967,1.37764724,0.46100533,0.83541871,0.10688932,0.01711971,0.02347639,0.09229364,0.01842500,0.23547486
0.70535268,1.39691816,0.46283852,0.84401230,0.10957501,0.01708027,0.02429199,0.09295860,0.01972694,0.23290464
0.71135568,1.41488346,0.46451501,0.85211742,0.11256850,0.01698256,0.02516789,0.09318818,0.02106509,0.22956771
0.71735868,1.43111327,0.46585964,0.85950215,0.11583648,0.01682359,0.02610218,0.09296796,0.02241954,0.22544623
0.72336168,1.44521160,0.46671246,0.86595361,0.11933891,0.01660220,0.02709022,0.09229431,0.02376854,0.22054351
0.72936468,1.45681825,0.46693045,0.87127799,0.12302905,0.01631906,0.02812458,0.09117395,0.02508892,0.21488319
0.73536768,1.46561016,0.46638871,0.87530037,0.12685381,0.01597642,0.02919506,0.08962314,0.02635671,0.20850759
0.74137069,1.47130290,0.46498087,0.87786477,0.13075435,0.01557798,0.03028883,0.08766663,0.02754770,0.20147557
0.74737369,1.47365252,0.46261932,0.87883462,0.13466703,0.01512864,0.03139068,0.08533633,0.02863819,0.19385996
0.75337669,1.47245798,0.45923514,0.87809380,0.13852463,0.01463420,0.03248340,0.08266996,0.02960566,0.18574461
0.75937969,1.46756448,0.45477801,0.87554860,0.14225786,0.01410117,0.03354831,0.07970951,0.03042955,0.17722145
0.76538269,1.45886760,0.44921621,0.87113049,0.14579718,0.01353646,0.03456575,0.07649985,0.03109195,0.16838736
0.77138569,1.44631817,0.44253676,0.86479963,0.14907468,0.01294719,0.03551570,0.07308729,0.03157825,0.15934143
0.77738869,1.42992773,0.43474574,0.85654913,0.15202616,0.01234043,0.03637844,0.06951834,0.03187773,0.15018223
0.78339170,1.40977412,0.42586879,0.84640963,0.15459329,0.01172307,0.03713518,0.06583859,0.03198401,0.14100562
0.78939470,1.38600689,0.41595170,0.83445407,0.15672561,0.01110165,0.03776863,0.06209181,0.03189538,0.13190282
0.79539770,1.35885195,0.40506090,0.82080206,0.15838252,0.01048227,0.03826360,0.05831924,0.03161496,0.12295900
0.80140070,1.32861504,0.39328392,0.80562374,0.15953502,0.00987050,0.03860750,0.05455906,0.03115078,0.11425221
0.80740370,1.29568345,0.38072949,0.78914252,0.16016714,0.00927138,0.03879074,0.05084608,0.03051560,0.10585282
0.81340670,1.26052572,0.36752714,0.77163635,0.16027706,0.00868941,0.03880704,0.04721156,0.02972663,0.09782321
0.81940970,1.22368879,0.35382634,0.75343740,0.15987779,0.00812852,0.03865363,0.04368319,0.02880516,0.09021789
0.82541271,1.18579244,0.33979490,0.73492961,0.15899738,0.00759218,0.03833139,0.04028521,0.02777595,0.08308373
0.83141571,1.14752099,0.32561669,0.71654422,0.15767867,0.00708339,0.03784478,0.03703853,0.02666668,0.07646046
0.83741871,1.10961215,0.31148855,0.69875303,0.15597851,0.00660476,0.03720173,0.03396100,0.02550726,0.07038126
0.84342171,1.07284329,0.29761657,0.68205960,0.15396652,0.00615855,0.03641344,0.03106765,0.02432906,0.06487339
0.84942471,1.03801536,0.28421168,0.66698836,0.15172330,0.00574671,0.03549400,0.02837095,0.02316426,0.05995878
0.85542771,1.00593492,0.27148479,0.65407205,0.14933830,0.00537093,0.03446001,0.02588106,0.02204517,0.05565462
0.86143072,0.97739485,0.25964152,0.64383782,0.14690729,0.00503264,0.03333011,0.02360609,0.02100355,0.05197389
0.86743372,0.95315423,0.24887686,0.63679235,0.14452950,0.00473307,0.03212444,0.02155234,0.02007012,0.04892574
0.87343672,0.93391832,0.23936976,0.63340663,0.14230463,0.00447322,0.03086408,0.01972445,0.01927409,0.04651581
0.87943972,0.92031907,0.23127813,0.63410088,0.14032973,0.00425386,0.02957049,0.01812564,0.01864276,0.04474647
0.88544272,0.91289724,0.22473421,0.63923033,0.13869615,0.00407553,0.02826494,0.01675787,0.01820134,0.04361698
0.89144572,0.91208654,0.21984068,0.64907234,0.13748661,0.00393853,0.02696794,0.01562202,0.01797275,0.04312355
0.89744872,0.91820082,0.21666764,0.66381563,0.13677258,0.00384289,0.02569879,0.01471802,0.01797755,0.04325949
0.90345173,0.93142459,0.21525059,0.68355205,0.13661201,0.00378835,0.02447514,0.01404510,0.01823401,0.04401519
0.90945473,0.95180766,0.21558953,0.70827140,0.13704761,0.00377439,0.02331257,0.01360186,0.01875813,0.04537830
0.91545773,0.97926413,0.21764930,0.73785974,0.13810572,0.00380017,0.02222443,0.01338656,0.01956378,0.04733378
0.92146073,1.01357586,0.22136114,0.77210137,0.13979581,0.00386457,0.02122158,0.01339724,0.02066285,0.04986418
0.92746373,1.05440066,0.22662538,0.81068455,0.14211069,0.00396620,0.02031237,0.01363191,0.02206528,0.05294982
0.93346673,1.10128478,0.23331532,0.85321096,0.14502745,0.00410341,0.01950268,0.01408878,0.02377926,0.05656916
0.93946973,1.15367940,0.24128210,0.89920854,0.14850905,0.00427434,0.01879602,0.01476634,0.02581115,0.06069918
0.94547274,1.21096053,0.25036035,0.94814733,0.15250651,0.00447693,0.01819384,0.01566358,0.02816548,0.06531581
0.95147574,1.27245145,0.26037443,0.99945764,0.15696168,0.00470901,0.01769576,0.01678006,0.03084484,0.07039435
0.95747874,1.33744681,0.27114517,1.05254980,0.16181034,0.00496832,0.01729998,0.01811596,0.03384959,0.07590995
0.96348174,1.40523733,0.28249650,1.10683468,0.16698559,0.00525258,0.01700368,0.01967214,0.03717758,0.08183800
0.96948474,1.47513390,0.29426213,1.16174393,0.17242125,0.00555952,0.01680347,0.02145009,0.04082375,0.08815450
0.97548774,1.54649003,0.30629169,1.21674909,0.17805525,0.00588698,0.01669580,0.02345180,0.04477962,0.09483627
0.98149075,1.61872165,0.31845619,1.27137859,0.18383264,0.00623289,0.01667737,0.02567968,0.04903281,0.10186117
0.98749375,1.69132323,0.33065259,1.32523191,0.18970825,0.00659534,0.01674550,0.02813631,0.05356645,0.10920803
0.99349675,1.76387954,0.34280741,1.37799013,0.19564867,0.00697261,0.01689835,0.03082416,0.05835869,0.11685662
0.99949975,1.83607268,0.35487895,1.42942249,0.20163360,0.00736317,0.01713521,0.03374537,0.06338223,0.12478739
1.00550275,1.90768397,0.36685846,1.47938867,0.20765639,0.00776569,0.01745652,0.03690133,0.06860395,0.13298118
1.01150575,1.97859093,0.37876988,1.52783686,0.21372374,0.00817903,0.01786390,0.04029240,0.07398474,0.14141878
1.01750875,2.04875972,0.39066850,1.57479770,0.21985467,0.00860222,0.01836004,0.04391752,0.07947941,0.15008056
1.02351176,2.11823353,0.40263847,1.62037473,0.22607861,0.00903443,0.01894845,0.04777385,0.08503693,0.15894607
1.02951476,2.18711790,0.41478937,1.66473197,0.23243295,0.00947496,0.01963320,0.05185651,0.09060083,0.16799364
1.03551776,2.25556389,0.42725209,1.70807932,0.23895999,0.00992314,0.02041848,0.05615825,0.09610994,0.17720024
1.04152076,2.32375031,0.44017410,1.75065692,0.24570352,0.01037838,0.02130816,0.06066927,0.10149930,0.18654133
1.04752376,2.39186590,0.45371453,1.79271910,0.25270526,0.01084003,0.02230534,0.06537706,0.10670139,0.19599099
1.05352676,2.46009271,0.46803903,1.83451916,0.26000123,0.01130743,0.02341180,0.07026632,0.11164752,0.20552223
1.05952976,2.52859154,0.48331485,1.87629548,0.26761836,0.01177983,0.02462753,0.07531902,0.11626949,0.21510744
1.06553277,2.59749004,0.49970605,1.91825989,0.27557145,0.01225635,0.02595030,0.08051447,0.12050124,0.22471908
1.07153577,2.66687407,0.51736910,1.96058855,0.28386068,0.01273600,0.02737527,0.08582954,0.12428067,0.23433051
1.07753877,2.73678251,0.53644896,2.00341573,0.29246974,0.01321766,0.02889471,0.09123896,0.12755143,0.24391684
1.08354177,2.80720541,0.55707546,2.04683054,0.30136474,0.01370005,0.03049780,0.09671563,0.13026456,0.25345586
1.08954477,2.87808511,0.57936008,2.09087636,0.31049391,0.01418177,0.03217063,0.10223110,0.13238007,0.26292889
1.09554777,2.94931998,0.60339312,2.13555257,0.31978812,0.01466128,0.03389621,0.10775599,0.13386818,0.27232150
1.10155078,3.02076976,0.62924090,2.18081820,0.32916218,0.01513695,0.03565474,0.11326048,0.13471040,0.28162396
1.10755378,3.09226193,0.65694315,2.22659663,0.33851685,0.01560704,0.03742390,0.11871480,0.13490015,0.29083142
1.11355678,3.16359807,0.68651035,2.27278087,0.34774142,0.01606976,0.03917934,0.12408968,0.13444309,0.29994370
1.11955978,3.23455934,0.71792088,2.31923848,0.35671683,0.01652323,0.04089523,0.12935675,0.13335701,0.30896468
1.12556278,3.30491050,0.75111808,2.36581571,0.36531902,0.01696557,0.04254491,0.13448885,0.13167137,0.31790122
1.13156578,3.37440172,0.78600710,2.41234022,0.37342248,0.01739483,0.04410157,0.13946031,0.12942645,0.32676168
1.13756878,3.44276788,0.82245169,2.45862194,0.38090379,0.01780905,0.04553896,0.14424702,0.12667215,0.33555402
1.14357179,3.50972530,0.86027103,2.50445218,0.38764491,0.01820622,0.04683214,0.14882650,0.12346652,0.34428357
1.14957479,3.57496610,0.89923684,2.54960063,0.39353628,0.01858426,0.04795810,0.15317778,0.11987399,0.35295063
1.15557779,3.63815052,0.93907097,2.59381093,0.39847939,0.01894105,0.04889646,0.15728121,0.11596355,0.36154788
1.16158079,3.69889813,0.97944395,2.63679495,0.40238893,0.01927434,0.04962993,0.16111818,0.11180676,0.37005791
1.16758379,3.75677870,1.01997459,2.67822660,0.40519433,0.01958177,0.05014478,0.16467083,0.10747572,0.37845095
1.17358679,3.81130382,1.06023127,2.71773591,0.40684075,0.01986082,0.05043115,0.16792167,0.10304116,0.38668293
1.17958979,3.86192060,1.09973498,2.75490419,0.40728960,0.02010884,0.05048323,0.17085335,0.09857066,0.39469418
1.18559280,3.90800834,1.13796459,2.78926122,0.40651849,0.02032295,0.05029933,0.17344837,0.09412700,0.40240871
1.19159580,3.94887948,1.17436430,2.82028514,0.40452079,0.02050017,0.04988182,0.17568900,0.08976679,0.40973442
1.19759880,3.98378545,1.20835358,2.84740599,0.40130494,0.02063735,0.04923695,0.17755738,0.08553944,0.41656411
1.20360180,4.01192821,1.23933936,2.87001307,0.39689345,0.02073125,0.04837458,0.17903571,0.08148630,0.42277752
1.20960480,4.03247761,1.26673026,2.88746667,0.39132189,0.02077864,0.04730784,0.18010677,0.07764030,0.42824426
1.21560780,4.04459446,1.28995263,2.89911401,0.38463776,0.02077636,0.04605268,0.18075458,0.07402580,0.43282762
1.22161081,4.04745878,1.30846767,2.90430913,0.37689949,0.02072144,0.04462746,0.18096530,0.07065878,0.43638919
1.22761381,4.04030229,1.32178927,2.90243611,0.36817554,0.02061123,0.04305243,0.18072829,0.06754735,0.43879397
1.23361681,4.02244384,1.32950156,2.89293469,0.35854357,0.02044359,0.04134928,0.18003733,0.06469251,0.43991592
1.23961981,3.99332611,1.33127555,2.87532730,0.34808990,0.02021698,0.03954066,0.17889184,0.06208910,0.43964368
1.24562281,3.95255184,1.32688405,2.84924591,0.33690889,0.01993063,0.03764971,0.17729813,0.05972691,0.43788601
1.25162581,3.89991754,1.31621404,2.81445764,0.32510263,0.01958471,0.03569971,0.17527055,0.05759192,0.43457693
1.25762881,3.83544271,1.29927577,2.77088735,0.31278046,0.01918040,0.03371367,0.17283240,0.05566755,0.42968010
1.26363182,3.75939290,1.27620816,2.71863609,0.30005856,0.01871999,0.03171404,0.17001659,0.05393595,0.42319221
1.26963482,3.67229472,1.24727994,2.65799401,0.28705935,0.01820694,0.02972244,0.16686597,0.05237910,0.41514537
1.27563782,3.57494180,1.21288645,2.58944680,0.27391078,0.01764591,0.02775942,0.16343318,0.05097996,0.40560798
1.28164082,3.46839066,1.17354200,2.51367503,0.26074528,0.01704267,0.02584430,0.15978005,0.04972328,0.39468439
1.28764382,3.35394620,1.12986802,2.43154591,0.24769852,0.01640403,0.02399501,0.15597656,0.04859633,0.38251300
1.29364682,3.23313697,1.08257751,2.34409755,0.23490779,0.01573774,0.02222800,0.15209929,0.04758932,0.36926308
1.29964982,3.10768084,1.03245621,2.25251615,0.22251010,0.01505226,0.02055816,0.14822940,0.04669568,0.35513031
1.30565283,2.97944221,0.98034138,2.15810683,0.21064003,0.01435657,0.01899873,0.14445036,0.04591197,0.34033116
1.31165583,2.85038239,0.92709893,2.06225915,0.19942731,0.01365994,0.01756132,0.14084522,0.04523769,0.32509661
1.31765883,2.72250497,0.87359989,1.96640871,0.18899427,0.01297163,0.01625582,0.13749393,0.04467482,0.30966512
1.32366183,2.59779847,0.82069705,1.87199633,0.17945325,0.01230066,0.01509044,0.13447039,0.04422718,0.29427547
1.32966483,2.47817845,0.76920275,1.78042644,0.17090397,0.01165551,0.01407173,0.13183980,0.04389971,0.27915955
1.33566783,2.36543148,0.71986851,1.69302640,0.16343113,0.01104387,0.01320455,0.12965615,0.04369764,0.26453557
1.34167084,2.26116322,0.67336730,1.61100830,0.15710222,0.01047244,0.01249214,0.12796003,0.04362565,0.25060189
1.34767384,2.16675264,0.63027897,1.53543482,0.15196573,0.00994676,0.01193621,0.12677704,0.04368704,0.23753164
1.35367684,2.08331419,0.59107920,1.46719041,0.14804976,0.00947098,0.01153696,0.12611672,0.04388298,0.22546852
1.35967984,2.01166930,0.55613231,1.40695885,0.14536129,0.00904789,0.01129324,0.12597209,0.04421192,0.21452376
1.36568284,1.95232837,0.52568789,1.35520809,0.14388594,0.00867878,0.01120265,0.12632002,0.04466914,0.20477437
1.37168584,1.90548372,0.49988129,1.31218265,0.14358852,0.00836352,0.01126172,0.12712213,0.04524648,0.19626274
1.37768884,1.87101373,0.47873768,1.27790395,0.14441415,0.00810057,0.01146608,0.12832651,0.04593231,0.18899753
1.38369185,1.84849782,0.46217940,1.25217833,0.14629012,0.00788716,0.01181071,0.12986997,0.04671174,0.18295573
1.38969485,1.83724165,0.45003610,1.23461222,0.14912837,0.00771941,0.01229015,0.13168082,0.04756701,0.17808582
1.39569785,1.83631133,0.44205732,1.22463400,0.15282857,0.00759254,0.01289879,0.13368208,0.04847811,0.17431181
1.40170085,1.84457518,0.43792672,1.22152126,0.15728160,0.00750107,0.01363112,0.13579487,0.04942358,0.17153794
1.40770385,1.86075145,0.43727756,1.22443257,0.16237346,0.00743906,0.01448198,0.13794199,0.05038140,0.16965385
1.41370685,1.88345988,0.43970875,1.23244230,0.16798938,0.00740039,0.01544687,0.14005130,0.05133000,0.16853996
1.41970985,1.91127504,0.44480085,1.24457710,0.17401796,0.00737895,0.01652213,0.14205900,0.05224931,0.16807282
1.42571286,1.94277937,0.45213147,1.25985259,0.18035516,0.00736889,0.01770509,0.14391237,0.05312173,0.16813025
1.43171586,1.97661368,0.46128953,1.27730883,0.18690807,0.00736480,0.01899425,0.14557206,0.05393311,0.16859595
1.43771886,2.01152318,0.47188779,1.29604307,0.19359808,0.00736193,0.02038926,0.14701372,0.05467349,0.16936356
1.44372186,2.04639705,0.48357346,1.31523868,0.20036346,0.00735625,0.02189086,0.14822884,0.05533770,0.17033986
1.44972486,2.08030017,0.49603626,1.33418895,0.20716117,0.00734463,0.02350073,0.14922484,0.05592578,0.17144715
1.45572786,2.11249563,0.50901391,1.35231513,0.21396763,0.00732484,0.02522117,0.15002436,0.05644307,0.17262465
1.46173087,2.14245733,0.52229487,1.36917779,0.22077868,0.00729557,0.02705477,0.15066376,0.05690008,0.17382894
1.46773387,2.16987220,0.53571821,1.38448152,0.22760836,0.00725640,0.02900389,0.15119093,0.05731205,0.17503344
1.47373687,2.19463228,0.54917084,1.39807267,0.23448678,0.00720774,0.03107009,0.15166248,0.05769833,0.17622705
1.47973987,2.21681724,0.56258239,1.40993066,0.24145704,0.00715072,0.03325349,0.15214051,0.05808139,0.17741205
1.48574287,2.23666836,0.57591784,1.42015334,0.24857141,0.00708705,0.03555214,0.15268903,0.05848580,0.17860137
1.49174587,2.25455559,0.58916869,1.42893735,0.25588683,0.00701888,0.03796134,0.15337029,0.05893690,0.17981542
1.49774887,2.27093945,0.60234291,1.43655468,0.26346012,0.00694862,0.04047307,0.15424114,0.05945952,0.18107872
1.50375188,2.28632996,0.61545456,1.44332671,0.27134293,0.00687878,0.04307545,0.15534965,0.06007656,0.18241649
1.50975488,2.30124482,0.62851350,1.44959709,0.27957700,0.00681181,0.04575240,0.15673218,0.06080772,0.18385139
1.51575788,2.31616911,0.64151588,1.45570508,0.28818965,0.00674992,0.04848343,0.15841092,0.06166824,0.18540068
1.52176088,2.33151872,0.65443612,1.46196071,0.29719011,0.00669498,0.05124366,0.16039223,0.06266789,0.18707381
1.52776388,2.34760945,0.66722071,1.46862292,0.30656660,0.00664838,0.05400409,0.16266569,0.06381013,0.18887082
1.53376688,2.36463330,0.67978438,1.47588203,0.31628460,0.00661098,0.05673204,0.16520401,0.06509156,0.19078136
1.53976988,2.38264317,0.69200874,1.48384708,0.32628627,0.00658301,0.05939192,0.16796369,0.06650168,0.19278463
1.54577289,2.40154664,0.70374371,1.49253878,0.33649111,0.00656414,0.06194615,0.17088657,0.06802294,0.19485010
1.55177589,2.42110874,0.71481142,1.50188807,0.34679794,0.00655342,0.06435631,0.17390202,0.06963112,0.19693894
1.55777889,2.44096355,0.72501254,1.51174021,0.35708793,0.00654937,0.06658439,0.17692967,0.07129600,0.19900623
1.56378189,2.46063340,0.73413455,1.52186391,0.36722871,0.00655007,0.06859414,0.17988266,0.07298232,0.20100361
1.56978489,2.47955449,0.74196144,1.53196474,0.37707921,0.00655322,0.07035247,0.18267113,0.07465094,0.20288238
1.57578789,2.49710715,0.74828428,1.54170173,0.38649508,0.00655632,0.07183072,0.18520572,0.07626018,0.20459666
1.58179090,2.51264873,0.75291190,1.55070624,0.39533428,0.00655675,0.07300590,0.18740111,0.07776728,0.20610670
1.58779390,2.52554731,0.75568112,1.55860163,0.40346266,0.00655193,0.07386161,0.18917917,0.07912992,0.20738181
1.59379690,2.53521403,0.75646577,1.56502281,0.41075920,0.00653942,0.07438887,0.19047179,0.08030763,0.20840301
1.59979990,2.54113251,0.75518401,1.56963441,0.41712062,0.00651710,0.07458651,0.19122314,0.08126326,0.20916506
1.60580290,2.54288374,0.75180355,1.57214665,0.42246519,0.00648320,0.07446135,0.19139136,0.08196416,0.20967783
1.61180590,2.54016528,0.74634437,1.57232833,0.42673557,0.00643645,0.07402793,0.19094948,0.08238325,0.20996698
1.61780890,2.53280432,0.73887885,1.57001633,0.42990060,0.00637611,0.07330808,0.18988584,0.08249989,0.21007373
1.62381191,2.52076406,0.72952950,1.56512144,0.43195594,0.00630200,0.07233002,0.18820369,0.08230037,0.21005401
1.62981491,2.50414385,0.71846418,1.55763071,0.43292375,0.00621456,0.07112731,0.18592038,0.08177830,0.20997683
1.63581791,2.48317349,0.70588952,1.54760636,0.43285135,0.00611479,0.06973759,0.18306594,0.08093460,0.20992199
1.64182091,2.45820266,0.69204276,1.53518188,0.43180907,0.00600421,0.06820117,0.17968132,0.07977734,0.20997741
1.64782391,2.42968650,0.67718261,1.52055584,0.42988752,0.00588487,0.06655959,0.17581646,0.07832130,0.21023607
1.65382691,2.39816853,0.66157978,1.50398400,0.42719441,0.00575921,0.06485419,0.17152808,0.07658736,0.21079279
1.65982991,2.36426217,0.64550770,1.48577046,0.42385113,0.00563001,0.06312479,0.16687761,0.07460178,0.21174097
1.66583292,2.32863183,0.62923395,1.46625836,0.41998933,0.00550030,0.06140847,0.16192913,0.07239527,0.21316950
1.67183592,2.29197464,0.61301285,1.44582056,0.41574754,0.00537324,0.05973866,0.15674751,0.07000211,0.21515991
1.67783892,2.25500340,0.59707959,1.42485081,0.41126811,0.00525205,0.05814437,0.15139686,0.06745916,0.21778384
