energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.29714857,0.10369033,0.08671886,0.00371950,0.00064248,0.00622260,0.01842405,0.06129096,0.03187031,0.00000000
0.30315158,0.12293146,0.10211900,0.00443194,0.00075937,0.00739201,0.02182920,0.07263586,0.03798774,0.00000000
0.30915458,0.14489891,0.11956991,0.00525106,0.00089173,0.00872201,0.02572156,0.08559277,0.04498882,0.00000000
0.31515758,0.16973817,0.13913560,0.00618367,0.00104017,0.01022123,0.03012455,0.10024982,0.05293252,0.00000000
0.32116058,0.19756469,0.16085001,0.00723559,0.00120509,0.01189606,0.03505579,0.11667877,0.06186896,0.00000000
0.32716358,0.22845443,0.18470950,0.00841126,0.00138658,0.01375007,0.04052518,0.13492975,0.07183641,0.00000000
0.33316658,0.26243468,0.21066599,0.00971334,0.00158438,0.01578346,0.04653309,0.15502608,0.08285834,0.00000000
0.33916958,0.29947555,0.23862099,0.01114230,0.00179785,0.01799251,0.05306863,0.17695955,0.09494047,0.00000000
0.34517259,0.33948236,0.26842082,0.01269608,0.00202592,0.02036908,0.06010816,0.20068623,0.10806817,0.00000000
0.35117559,0.38228969,0.29985347,0.01436979,0.00226706,0.02290026,0.06761404,0.22612309,0.12220411,0.00000000
0.35717859,0.42765712,0.33264734,0.01615540,0.00251925,0.02556810,0.07553385,0.25314572,0.13728651,0.00000000
0.36318159,0.47526730,0.36647206,0.01804163,0.00278004,0.02834953,0.08379992,0.28158719,0.15322800,0.00000000
0.36918459,0.52472657,0.40094172,0.02001388,0.00304648,0.03121641,0.09232956,0.31123831,0.16991522,0.00000000
0.37518759,0.57556820,0.43562041,0.02205421,0.00331526,0.03413578,0.10102571,0.34184937,0.18720929,0.00000000
0.38119060,0.62725861,0.47003022,0.02414157,0.00358269,0.03707037,0.10977833,0.37313327,0.20494720,0.00000000
0.38719360,0.67920626,0.50366134,0.02625206,0.00384479,0.03997926,0.11846624,0.40477026,0.22294404,0.00000000
0.39319660,0.73077324,0.53598431,0.02835933,0.00409742,0.04281872,0.12695971,0.43641389,0.24099623,0.00000000
0.39919960,0.78128912,0.56646364,0.03043516,0.00433634,0.04554323,0.13512343,0.46769818,0.25888552,0.00000000
0.40520260,0.83006662,0.59457266,0.03245002,0.00455736,0.04810671,0.14281996,0.49824566,0.27638367,0.00000000
0.41120560,0.87641864,0.61980881,0.03437386,0.00475643,0.05046370,0.14991353,0.52767609,0.29325776,0.00000000
0.41720860,0.91967589,0.64170886,0.03617684,0.00492977,0.05257079,0.15627393,0.55561537,0.30927576,0.00000000
0.42321161,0.95920446,0.65986331,0.03783015,0.00507403,0.05438784,0.16178046,0.58170443,0.32421238,0.00000000
0.42921461,0.99442259,0.67392942,0.03930682,0.00518634,0.05587930,0.16632575,0.60560765,0.33785471,0.00000000
0.43521761,1.02481607,0.68364223,0.04058246,0.00526443,0.05701538,0.16981921,0.62702055,0.35000765,0.00000000
0.44122061,1.04995141,0.68882309,0.04163602,0.00530670,0.05777297,0.17219001,0.64567641,0.36049882,0.00000000
0.44722361,1.06948655,0.68938527,0.04245032,0.00531229,0.05813650,0.17338954,0.66135164,0.36918272,0.00000000
0.45322661,1.08317841,0.68533641,0.04301258,0.00528110,0.05809841,0.17339297,0.67386965,0.37594410,0.00000000
0.45922961,1.09088733,0.67677782,0.04331475,0.00521379,0.05765944,0.17220018,0.68310336,0.38070029,0.00000000
0.46523262,1.09257806,0.66390042,0.04335368,0.00511175,0.05682861,0.16983573,0.68897604,0.38340260,0.00000000
0.47123562,1.08831759,0.64697784,0.04313116,0.00497706,0.05562289,0.16634805,0.69146086,0.38403659,0.00000000
0.47723862,1.07826995,0.62635680,0.04265377,0.00481244,0.05406665,0.16180775,0.69057908,0.38262140,0.00000000
0.48324162,1.06268829,0.60244534,0.04193260,0.00462111,0.05219083,0.15630530,0.68639718,0.37920811,0.00000000
0.48924462,1.04190488,0.57569946,0.04098283,0.00440674,0.05003191,0.14994797,0.67902310,0.37387736,0.00000000
0.49524762,1.01631940,0.54660871,0.03982322,0.00417328,0.04763073,0.14285644,0.66860191,0.36673621,0.00000000
0.50125063,0.98638619,0.51568146,0.03847545,0.00392491,0.04503126,0.13516092,0.65531104,0.35791461,0.00000000
0.50725363,0.95260094,0.48343037,0.03696348,0.00366582,0.04227919,0.12699728,0.63935535,0.34756148,0.00000000
0.51325663,0.91548752,0.45035867,0.03531287,0.00340021,0.03942069,0.11850303,0.62096224,0.33584058,0.00000000
0.51925963,0.87558515,0.41694774,0.03355001,0.00313206,0.03650107,0.10981360,0.60037690,0.32292647,0.00000000
0.52526263,0.83343664,0.38364643,0.03170151,0.00286515,0.03356372,0.10105888,0.57785782,0.30900051,0.00000000
0.53126563,0.78957772,0.35086229,0.02979356,0.00260290,0.03064901,0.09236011,0.55367266,0.29424709,0.00000000
0.53726863,0.74452778,0.31895495,0.02785133,0.00234832,0.02779354,0.08382744,0.52809440,0.27885017,0.00000000
0.54327164,0.69878209,0.28823175,0.02589855,0.00210402,0.02502946,0.07555793,0.50139785,0.26299022,0.00000000
0.54927464,0.65280562,0.25894549,0.02395709,0.00187212,0.02238402,0.06763422,0.47385642,0.24684150,0.00000000
0.55527764,0.60702821,0.23129411,0.02204665,0.00165429,0.01987940,0.06012378,0.44573916,0.23056977,0.00000000
0.56128064,0.56184117,0.20542228,0.02018460,0.00145171,0.01753261,0.05307874,0.41730798,0.21433039,0.00000000
0.56728364,0.51759510,0.18142438,0.01838584,0.00126514,0.01535565,0.04653624,0.38881500,0.19826681,0.00000000
0.57328664,0.47459868,0.15934874,0.01666276,0.00109493,0.01335578,0.04051924,0.36050008,0.18250941,0.00000000
0.57928964,0.43311851,0.13920273,0.01502531,0.00094108,0.01153594,0.03503765,0.33258850,0.16717465,0.00000000
0.58529265,0.39337952,0.12095841,0.01348106,0.00080326,0.00989520,0.03008979,0.30528875,0.15236455,0.00000000
0.59129565,0.35556611,0.10455850,0.01203538,0.00068089,0.00842935,0.02566403,0.27879054,0.13816643,0.00000000
0.59729865,0.31982378,0.08992227,0.01069161,0.00057317,0.00713150,0.02174052,0.25326318,0.12465289,0.00000000
0.60330165,0.28626113,0.07695134,0.00945129,0.00047916,0.00599261,0.01829292,0.22885410,0.11188206,0.00000000
0.60930465,0.25495227,0.06553498,0.00831437,0.00039780,0.00500211,0.01529012,0.20568797,0.09989803,0.00000000
0.61530765,0.22593948,0.05555503,0.00727947,0.00032797,0.00414843,0.01269787,0.18386615,0.08873153,0.00000000
0.62131066,0.19923624,0.04689014,0.00634412,0.00026853,0.00341947,0.01048019,0.16346671,0.07840075,0.00000000
0.62731366,0.17483042,0.03941942,0.00550497,0.00021834,0.00280306,0.00860071,0.14454498,0.06891240,0.00000000
0.63331666,0.15268777,0.03302553,0.00475808,0.00017630,0.00228732,0.00702376,0.12713461,0.06026286,0.00000000
0.63931966,0.13275552,0.02759706,0.00409910,0.00014137,0.00186092,0.00571523,0.11124926,0.05243954,0.00000000
0.64532266,0.11496621,0.02303047,0.00352347,0.00011258,0.00151338,0.00464335,0.09688461,0.04542229,0.00000000
0.65132566,0.09924157,0.01923142,0.00302666,0.00008903,0.00123523,0.00377919,0.08402094,0.03918490,0.00000000
0.65732866,0.08549643,0.01611575,0.00260430,0.00006992,0.00101811,0.00309705,0.07262594,0.03369668,0.00000000
0.66333167,0.07364260,0.01361006,0.00225235,0.00005453,0.00085487,0.00257468,0.06265775,0.02892399,0.00000000
0.66933467,0.06359261,0.01165201,0.00196729,0.00004223,0.00073963,0.00219341,0.05406812,0.02483177,0.00000000
0.67533767,0.05526317,0.01019030,0.00174615,0.00003249,0.00066775,0.00193814,0.04680558,0.02138497,0.00000000
0.68134067,0.04857841,0.00918451,0.00158668,0.00002482,0.00063581,0.00179729,0.04081840,0.01854984,0.00000000
0.68734367,0.04347257,0.00860475,0.00148741,0.00001884,0.00064158,0.00176263,0.03605734,0.01629517,0.00000000
0.69334667,0.03989224,0.00843112,0.00144766,0.00001420,0.00068396,0.00182911,0.03247804,0.01459318,0.00000000
0.69934967,0.03779796,0.00865308,0.00146762,0.00001065,0.00076286,0.00199459,0.03004296,0.01342028,0.00000000
0.70535268,0.03716509,0.00926864,0.00154828,0.00000795,0.00087914,0.00225955,0.02872271,0.01275761,0.00000000
0.71135568,0.03798396,0.01028343,0.00169142,0.00000593,0.00103446,0.00262681,0.02849686,0.01259118,0.00000000
0.71735868,0.04025918,0.01170960,0.00189952,0.00000445,0.00123118,0.00310108,0.02935407,0.01291189,0.00000000
0.72336168,0.04400803,0.01356463,0.00217563,0.00000338,0.00147217,0.00368863,0.03129151,0.01371513,0.00000000
0.72936468,0.04925810,0.01586986,0.00252323,0.00000267,0.00176069,0.00439678,0.03431366,0.01500019,0.00000000
0.73536768,0.05604403,0.01864895,0.00294600,0.00000225,0.00210014,0.00523346,0.03843042,0.01676929,0.00000000
0.74137069,0.06440346,0.02192616,0.00344762,0.00000209,0.00249394,0.00620666,0.04365459,0.01902651,0.00000000
0.74737369,0.07437236,0.02572450,0.00403150,0.00000220,0.00294523,0.00732386,0.04999892,0.02177635,0.00000000
0.75337669,0.08597979,0.03006375,0.00470051,0.00000259,0.00345672,0.00859144,0.05747257,0.02502223,0.00000000
0.75937969,0.09924224,0.03495852,0.00545662,0.00000331,0.00403036,0.01001413,0.06607741,0.02876485,0.00000000
0.76538269,0.11415795,0.04041618,0.00630067,0.00000444,0.00466721,0.01159434,0.07580411,0.03300049,0.00000000
0.77138569,0.13070121,0.04643505,0.00723199,0.00000612,0.00536713,0.01333163,0.08662825,0.03771937,0.00000000
0.77738869,0.14881710,0.05300267,0.00824819,0.00000849,0.00612861,0.01522219,0.09850662,0.04290412,0.00000000
0.78339170,0.16841693,0.06009439,0.00934488,0.00001181,0.00694859,0.01725836,0.11137403,0.04852845,0.00000000
0.78939470,0.18937462,0.06767236,0.01051552,0.00001637,0.00782230,0.01942833,0.12514066,0.05455616,0.00000000
0.79539770,0.21152439,0.07568503,0.01175125,0.00002256,0.00874321,0.02171586,0.13969022,0.06094048,0.00000000
0.80140070,0.23465997,0.08406721,0.01304092,0.00003091,0.00970297,0.02410029,0.15487918,0.06762397,0.00000000
0.80740370,0.25853555,0.09274076,0.01437111,0.00004206,0.01069148,0.02655661,0.17053701,0.07453884,0.00000000
0.81340670,0.28286867,0.10161612,0.01572634,0.00005684,0.01169700,0.02905577,0.18646776,0.08160790,0.00000000
0.81940970,0.30734501,0.11059442,0.01708933,0.00007626,0.01270634,0.03156518,0.20245285,0.08874614,0.00000000
0.82541271,0.33162517,0.11957043,0.01844135,0.00010160,0.01370516,0.03404942,0.21825515,0.09586280,0.00000000
0.83141571,0.35535321,0.12843610,0.01976278,0.00013438,0.01467832,0.03647111,0.23362417,0.10286407,0.00000000
0.83741871,0.37816682,0.13708472,0.02103362,0.00017646,0.01561027,0.03879192,0.24830237,0.10965614,0.00000000
0.84342171,0.39970860,0.14541548,0.02223415,0.00023007,0.01648553,0.04097375,0.26203221,0.11614874,0.00000000
0.84942471,0.41963820,0.15333832,0.02334560,0.00029780,0.01728917,0.04297995,0.27456378,0.12225882,0.00000000
0.85542771,0.43764474,0.16077871,0.02435084,0.00038271,0.01800733,0.04477657,0.28566263,0.12791425,0.00000000
0.86143072,0.45345888,0.16768242,0.02523509,0.00048829,0.01862773,0.04633363,0.29511750,0.13305750,0.00000000
0.86743372,0.46686403,0.17401963,0.02598650,0.00061853,0.01914007,0.04762622,0.30274753,0.13764889,0.00000000
0.87343672,0.47770616,0.17978853,0.02659671,0.00077787,0.01953652,0.04863555,0.30840875,0.14166947,0.00000000
0.87943972,0.48590149,0.18501784,0.02706131,0.00097125,0.01981199,0.04934974,0.31199930,0.14512308,0.00000000
0.88544272,0.49144184,0.18976826,0.02738009,0.00120398,0.01996436,0.04976439,0.31346334,0.14803769,0.00000000
0.89144572,0.49439703,0.19413250,0.02755719,0.00148177,0.01999466,0.04988290,0.31279325,0.15046569,0.00000000
0.89744872,0.49491426,0.19823398,0.02760107,0.00181056,0.01990702,0.04971646,0.31003017,0.15248315,0.00000000
0.90345173,0.49321427,0.20222381,0.02752429,0.00219641,0.01970859,0.04928372,0.30526267,0.15418798,0.00000000
0.90945473,0.48958441,0.20627641,0.02734311,0.00264536,0.01940928,0.04861025,0.29862370,0.15569702,0.00000000
0.91545773,0.48436870,0.21058360,0.02707691,0.00316319,0.01902144,0.04772757,0.29028597,0.15714202,0.00000000
0.92146073,0.47795539,0.21534737,0.02674752,0.00375522,0.01855942,0.04667209,0.28045584,0.15866477,0.00000000
0.92746373,0.47076240,0.22077164,0.02637840,0.00442605,0.01803906,0.04548377,0.26936615,0.16041144,0.00000000
0.93346673,0.46322121,0.22705317,0.02599368,0.00517925,0.01747709,0.04420463,0.25726823,0.16252635,0.00000000
0.93946973,0.45575999,0.23437206,0.02561727,0.00601710,0.01689056,0.04287722,0.24442349,0.16514553,0.00000000
0.94547274,0.44878662,0.24288224,0.02527187,0.00694029,0.01629624,0.04154309,0.23109491,0.16839008,0.00000000
0.95147574,0.44267230,0.25270236,0.02497804,0.00794764,0.01571002,0.04024129,0.21753888,0.17235999,0.00000000
0.95747874,0.43773660,0.26390742,0.02475339,0.00903584,0.01514642,0.03900696,0.20399760,0.17712837,0.00000000
0.96348174,0.43423450,0.27652176,0.02461180,0.01019926,0.01461807,0.03787020,0.19069249,0.18273655,0.00000000
0.96948474,0.43234601,0.29051365,0.02456286,0.01142981,0.01413541,0.03685507,0.17781866,0.18919033,0.00000000
0.97548774,0.43216891,0.30579189,0.02461148,0.01271684,0.01370642,0.03597891,0.16554078,0.19645746,0.00000000
0.98149075,0.43371491,0.32220466,0.02475762,0.01404719,0.01333641,0.03525195,0.15399033,0.20446665,0.00000000
0.98749375,0.43690936,0.33954086,0.02499632,0.01540528,0.01302810,0.03467723,0.14326427,0.21310813,0.00000000
0.99349675,0.44159456,0.35753395,0.02531788,0.01677334,0.01278162,0.03425080,0.13342521,0.22223589,0.00000000
0.99949975,0.44753662,0.37586827,0.02570824,0.01813174,0.01259480,0.03396224,0.12450282,0.23167144,0.00000000
1.00550275,0.45443544,0.39418769,0.02614954,0.01945940,0.01246340,0.03379545,0.11649638,0.24120911,0.00000000
1.01150575,0.46193746,0.41210640,0.02662087,0.02073430,0.01238160,0.03372967,0.10937841,0.25062261,0.00000000
1.01750875,0.46965065,0.42922124,0.02709908,0.02193407,0.01234239,0.03374064,0.10309893,0.25967267,0.00000000
1.02351176,0.47716105,0.44512537,0.02755975,0.02303664,0.01233813,0.03380201,0.09759038,0.26811544,0.00000000
1.02951476,0.48405016,0.45942245,0.02797817,0.02402088,0.01236108,0.03388665,0.09277276,0.27571119,0.00000000
1.03551776,0.48991247,0.47174104,0.02833031,0.02486730,0.01240395,0.03396819,0.08855893,0.28223324,0.00000000
1.04152076,0.49437241,0.48174824,0.02859378,0.02555867,0.01246041,0.03402235,0.08485971,0.28747633,0.00000000
1.04752376,0.49709997,0.48916233,0.02874871,0.02608062,0.01252556,0.03402830,0.08158880,0.29126439,0.00000000
1.05352676,0.49782439,0.49376358,0.02877855,0.02642211,0.01259637,0.03396985,0.07866717,0.29345726,0.00000000
1.05952976,0.49634544,0.49540291,0.02867062,0.02657585,0.01267195,0.03383643,0.07602694,0.29395600,0.00000000
1.06553277,0.49254184,0.49400796,0.02841664,0.02653852,0.01275381,0.03362394,0.07361469,0.29270669,0.00000000
1.07153577,0.48637656,0.48958628,0.02801298,0.02631093,0.01284593,0.03333533,0.07139398,0.28970245,0.00000000
1.07753877,0.47789890,0.48222562,0.02746077,0.02589797,0.01295481,0.03298094,0.06934724,0.28498373,0.00000000
1.08354177,0.46724338,0.47209127,0.02676582,0.02530844,0.01308925,0.03257861,0.06747705,0.27863678,0.00000000
1.08954477,0.45462558,0.45942059,0.02593836,0.02455472,0.01326018,0.03215356,0.06580660,0.27079047,0.00000000
1.09554777,0.44033526,0.44451512,0.02499264,0.02365237,0.01348024,0.03173796,0.06437965,0.26161158,0.00000000
1.10155078,0.42472712,0.42773053,0.02394640,0.02261958,0.01376330,0.03137044,0.06325992,0.25129885,0.00000000
1.10755378,0.40820966,0.40946502,0.02282025,0.02147655,0.01412394,0.03109523,0.06252991,0.24007608,0.00000000
1.11355678,0.39123269,0.39014660,0.02163696,0.02024487,0.01457681,0.03096123,0.06228931,0.22818448,0.00000000
1.11955978,0.37427402,0.37021985,0.02042072,0.01894681,0.01513595,0.03102095,0.06265299,0.21587482,0.00000000
1.12556278,0.35782574,0.35013280,0.01919642,0.01760468,0.01581412,0.03132920,0.06374859,0.20339950,0.00000000
1.13156578,0.34238081,0.33032425,0.01798890,0.01624019,0.01662213,0.03194187,0.06571381,0.19100498,0.00000000
1.13756878,0.32842005,0.31121219,0.01682232,0.01487395,0.01756816,0.03291443,0.06869338,0.17892475,0.00000000
1.14357179,0.31640024,0.29318361,0.01571950,0.01352490,0.01865727,0.03430056,0.07283576,0.16737321,0.00000000
1.14957479,0.30674337,0.27658601,0.01470146,0.01221002,0.01989087,0.03615065,0.07828957,0.15654045,0.00000000
1.15557779,0.29982728,0.26172077,0.01378694,0.01094397,0.02126639,0.03851034,0.08519979,0.14658820,0.00000000
1.16158079,0.29597794,0.24883857,0.01299209,0.00973897,0.02277709,0.04141910,0.09370382,0.13764697,0.00000000
1.16758379,0.29546329,0.23813678,0.01233022,0.00860469,0.02441198,0.04490891,0.10392738,0.12981436,0.00000000
1.17358679,0.29848868,0.22975869,0.01181164,0.00754831,0.02615600,0.04900297,0.11598034,0.12315452,0.00000000
1.17958979,0.30519394,0.22379463,0.01144362,0.00657456,0.02799023,0.05371464,0.12995267,0.11769870,0.00000000
1.18559280,0.31565193,0.22028449,0.01123036,0.00568597,0.02989246,0.05904657,0.14591046,0.11344681,0.00000000
1.19159580,0.32986852,0.21922160,0.01117312,0.00488301,0.03183772,0.06499004,0.16389228,0.11036980,0.00000000
1.19759880,0.34778398,0.22055763,0.01127031,0.00416444,0.03379906,0.07152461,0.18390597,0.10841272,0.00000000
1.20360180,0.36927551,0.22420809,0.01151767,0.00352754,0.03574842,0.07861811,0.20592605,0.10749841,0.00000000
1.20960480,0.39416104,0.23005839,0.01190852,0.00296841,0.03765754,0.08622700,0.22989183,0.10753157,0.00000000
1.21560780,0.42220406,0.23796989,0.01243398,0.00248231,0.03949890,0.09429712,0.25570643,0.10840311,0.00000000
1.22161081,0.45311937,0.24778597,0.01308325,0.00206385,0.04124671,0.10276483,0.28323683,0.10999462,0.00000000
1.22761381,0.48657980,0.25933762,0.01384391,0.00170731,0.04287775,0.11155858,0.31231492,0.11218296,0.00000000
1.23361681,0.52222358,0.27244858,0.01470220,0.00140684,0.04437218,0.12060080,0.34273977,0.11484460,0.00000000
1.23961981,0.55966230,0.28693972,0.01564337,0.00115662,0.04571421,0.12981012,0.37428090,0.11785990,0.00000000
1.24562281,0.59848933,0.30263262,0.01665195,0.00095104,0.04689260,0.13910389,0.40668260,0.12111705,0.00000000
1.25162581,0.63828839,0.31935225,0.01771213,0.00078481,0.04790094,0.14840069,0.43966912,0.12451558,0.00000000
1.25762881,0.67864208,0.33692876,0.01880801,0.00065302,0.04873781,0.15762308,0.47295059,0.12796949,0.00000000
1.26363182,0.71914021,0.35519834,0.01992393,0.00055122,0.04940668,0.16670006,0.50622925,0.13140985,0.00000000
1.26963482,0.75938745,0.37400319,0.02104476,0.00047542,0.04991560,0.17556947,0.53920603,0.13478670,0.00000000
1.27563782,0.79901035,0.39319090,0.02215616,0.00042209,0.05027682,0.18417990,0.57158691,0.13807052,0.00000000
1.28164082,0.83766322,0.41261304,0.02324477,0.00038817,0.05050615,0.19249231,0.60308885,0.14125279,0.00000000
1.28764382,0.87503285,0.43212351,0.02429847,0.00037098,0.05062228,0.20048088,0.63344521,0.14434610,0.00000000
1.29364682,0.91084192,0.45157658,0.02530648,0.00036826,0.05064604,0.20813346,0.66241009,0.14738338,0.00000000
1.29964982,0.94485093,0.47082501,0.02625951,0.00037804,0.05059955,0.21545116,0.68976181,0.15041656,0.00000000
1.30565283,0.97685884,0.48971837,0.02714983,0.00039862,0.05050548,0.22244738,0.71530514,0.15351459,0.00000000
1.31165583,1.00670230,0.50810196,0.02797131,0.00042852,0.05038632,0.22914622,0.73887246,0.15676080,0.00000000
1.31765883,1.03425391,0.52581632,0.02871938,0.00046642,0.05026372,0.23558026,0.76032379,0.16024986,0.00000000
1.32366183,1.05941943,0.54269773,0.02939107,0.00051113,0.05015792,0.24178799,0.77954600,0.16408429,0.00000000
1.32966483,1.08213459,0.55857969,0.02998489,0.00056152,0.05008737,0.24781087,0.79645126,0.16837062,0.00000000
1.33566783,1.10236155,0.57329557,0.03050078,0.00061649,0.05006842,0.25369033,0.81097512,0.17321546,0.00000000
1.34167084,1.12008553,0.58668230,0.03094002,0.00067497,0.05011514,0.25946471,0.82307445,0.17872147,0.00000000
1.34767384,1.13531184,0.59858526,0.03130514,0.00073588,0.05023929,0.26516649,0.83272562,0.18498341,0.00000000
1.35367684,1.14806373,0.60886394,0.03159983,0.00079810,0.05045033,0.27081983,0.83992310,0.19208442,0.00000000
1.35967984,1.15838106,0.61739842,0.03182885,0.00086053,0.05075561,0.27643860,0.84467880,0.20009260,0.00000000
1.36568284,1.16632014,0.62409622,0.03199801,0.00092203,0.05116049,0.28202507,0.84702225,0.20905801,0.00000000
1.37168584,1.17195462,0.62889921,0.03211401,0.00098146,0.05166858,0.28756922,0.84700170,0.21901026,0.00000000
1.37768884,1.17537739,0.63179019,0.03218451,0.00103772,0.05228195,0.29304873,0.84468609,0.22995660,0.00000000
1.38369185,1.17670329,0.63279881,0.03221797,0.00108972,0.05300134,0.29842970,0.84016782,0.24188071,0.00000000
1.38969485,1.17607225,0.63200622,0.03222366,0.00113646,0.05382628,0.30366796,0.83356594,0.25474215,0.00000000
1.39569785,1.17365262,0.62954828,0.03221159,0.00117702,0.05475526,0.30871089,0.82502952,0.26847646,0.00000000
1.40170085,1.16964408,0.62561684,0.03219238,0.00121062,0.05578577,0.31349970,0.81474084,0.28299595,0.00000000
1.40770385,1.16427981,0.62045889,0.03217720,0.00123659,0.05691432,0.31797190,0.80291784,0.29819106,0.00000000
1.41370685,1.15782729,0.61437334,0.03217760,0.00125445,0.05813638,0.32206395,0.78981550,0.31393240,0.00000000
1.41970985,1.15058749,0.60770537,0.03220531,0.00126390,0.05944636,0.32571386,0.77572575,0.33007314,0.00000000
1.42571286,1.14289210,0.60083842,0.03227200,0.00126482,0.06083747,0.32886362,0.76097551,0.34645202,0.00000000
1.43171586,1.13509841,0.59418392,0.03238904,0.00125729,0.06230161,0.33146138,0.74592262,0.36289651,0.00000000
1.43771886,1.12758203,0.58816900,0.03256715,0.00124158,0.06382928,0.33346322,0.73094969,0.37922642,0.00000000
1.44372186,1.12072736,0.58322270,0.03281605,0.00121814,0.06540948,0.33483457,0.71645564,0.39525758,0.00000000
1.44972486,1.11491616,0.57976101,0.03314410,0.00118758,0.06702968,0.33555115,0.70284540,0.41080564,0.00000000
1.45572786,1.11051455,0.57817140,0.03355794,0.00115065,0.06867577,0.33559949,0.69051789,0.42568990,0.00000000
1.46173087,1.10785909,0.57879745,0.03406210,0.00110822,0.07033215,0.33497707,0.67985286,0.43973708,0.00000000
1.46773387,1.10724253,0.58192419,0.03465867,0.00106124,0.07198184,0.33369214,0.67119711,0.45278493,0.00000000
1.47373687,1.10890008,0.58776495,0.03534704,0.00101071,0.07360663,0.33176324,0.66485092,0.46468562,0.00000000
1.47973987,1.11299685,0.59645019,0.03612367,0.00095765,0.07518740,0.32921864,0.66105516,0.47530894,0.00000000
1.48574287,1.11961743,0.60801901,0.03698198,0.00090304,0.07670438,0.32609560,0.65998006,0.48454512,0.00000000
1.49174587,1.12875823,0.62241382,0.03791233,0.00084786,0.07813759,0.32243964,0.66171623,0.49230723,0.00000000
1.49774887,1.14032308,0.63947850,0.03890211,0.00079296,0.07946722,0.31830391,0.66626848,0.49853325,0.00000000
1.50375188,1.15412287,0.65896034,0.03993596,0.00073916,0.08067416,0.31374854,0.67355303,0.50318760,0.00000000
1.50975488,1.16987912,0.68051581,0.04099613,0.00068711,0.08174046,0.30884015,0.68339832,0.50626208,0.00000000
1.51575788,1.18723181,0.70372006,0.04206293,0.00063739,0.08264991,0.30365142,0.69554964,0.50777637,0.00000000
1.52176088,1.20575114,0.72807995,0.04311526,0.00059040,0.08338847,0.29826074,0.70967740,0.50777776,0.00000000
1.52776388,1.22495286,0.75305000,0.04413131,0.00054646,0.08394481,0.29275179,0.72538883,0.50634032,0.00000000
1.53376688,1.24431650,0.77805093,0.04508922,0.00050573,0.08431071,0.28721316,0.74224262,0.50356338,0.00000000
1.53976988,1.26330568,0.80248973,0.04596782,0.00046828,0.08448141,0.28173776,0.75976577,0.49956926,0.00000000
1.54577289,1.28138964,0.82578076,0.04674740,0.00043408,0.08445592,0.27642212,0.77747193,0.49450038,0.00000000
1.55177589,1.29806474,0.84736674,0.04741038,0.00040299,0.08423712,0.27136534,0.79488039,0.48851573,0.00000000
1.55777889,1.31287505,0.86673884,0.04794198,0.00037483,0.08383185,0.26666791,0.81153462,0.48178672,0.00000000
1.56378189,1.32543086,0.88345498,0.04833075,0.00034936,0.08325081,0.26243005,0.82701960,0.47449250,0.00000000
1.56978489,1.33542429,0.89715554,0.04856901,0.00032630,0.08250832,0.25874990,0.84097711,0.46681506,0.00000000
1.57578789,1.34264115,0.90757578,0.04865313,0.00030537,0.08162198,0.25572136,0.85311810,0.45893392,0.00000000
1.58179090,1.34696854,0.91455454,0.04858370,0.00028628,0.08061224,0.25343184,0.86323178,0.45102096,0.00000000
1.58779390,1.34839787,0.91803882,0.04836550,0.00026876,0.07950178,0.25195982,0.87119090,0.44323528,0.00000000
1.59379690,1.34702331,0.91808416,0.04800736,0.00025256,0.07831491,0.25137249,0.87695321,0.43571860,0.00000000
1.59979990,1.34303583,0.91485098,0.04752181,0.00023748,0.07707687,0.25172351,0.88055909,0.42859113,0.00000000
1.60580290,1.33671336,0.90859703,0.04692475,0.00022333,0.07581317,0.25305110,0.88212571,0.42194835,0.00000000
1.61180590,1.32840774,0.89966661,0.04623487,0.00021000,0.07454888,0.25537651,0.88183812,0.41585879,0.00000000
1.61780890,1.31852927,0.88847705,0.04547307,0.00019740,0.07330807,0.25870305,0.87993798,0.41036297,0.00000000
1.62381191,1.30752986,0.87550320,0.04466189,0.00018549,0.07211326,0.26301572,0.87671058,0.40547354,0.00000000
1.62981491,1.29588568,0.86126072,0.04382485,0.00017428,0.07098502,0.26828159,0.87247102,0.40117687,0.00000000
1.63581791,1.28408027,0.84628888,0.04298583,0.00016380,0.06994175,0.27445086,0.86755024,0.39743574,0.00000000
1.64182091,1.27258889,0.83113374,0.04216852,0.00015412,0.06899950,0.28145858,0.86228165,0.39419336,0.00000000
1.64782391,1.26186486,0.81633206,0.04139592,0.00014535,0.06817205,0.28922713,0.85698905,0.39137827,0.00000000
1.65382691,1.25232823,0.80239681,0.04068986,0.00013760,0.06747103,0.29766905,0.85197621,0.38891012,0.00000000
1.65982991,1.24435711,0.78980437,0.04007065,0.00013102,0.06690621,0.30669037,0.84751852,0.38670585,0.00000000
1.66583292,1.23828174,0.77898377,0.03955679,0.00012576,0.06648582,0.31619405,0.84385682,0.38468606,0.00000000
1.67183592,1.23438096,0.77030805,0.03916473,0.00012198,0.06621701,0.32608348,0.84119344,0.38278116,0.00000000
1.67783892,1.23288093,0.76408769,0.03890866,0.00011985,0.06610616,0.33626568,0.83969022,0.38093699,0.00000000
1.68384192,1.23395553,0.76056601,0.03880041,0.00011956,0.06615935,0.34665415,0.83946831,0.37911955,0.00000000
