energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-0.12306153,5.48209481,2.60543676,0.65940396,0.04983791,1.37162485,1.01084062,1.16098554,0.18876317,2.08943654
-0.11705853,5.63216889,2.66329623,0.67592908,0.05100316,1.41758258,1.04341082,1.17142347,0.19138789,2.17725323
-0.11105553,5.79032015,2.72050261,0.69364993,0.05269994,1.46661971,1.07629861,1.18371755,0.19445546,2.26613062
-0.10505253,5.95486493,2.77648621,0.71247004,0.05494156,1.51852834,1.10911905,1.19761403,0.19787187,2.35465654
-0.09904952,6.12411183,2.83074924,0.73228177,0.05773394,1.57307218,1.14151338,1.21286343,0.20153493,2.44146691
-0.09304652,6.29637113,2.88286675,0.75296459,0.06107490,1.62998038,1.17315037,1.22922289,0.20533717,2.52526725
-0.08704352,6.46995428,2.93248139,0.77438236,0.06495352,1.68893955,1.20372545,1.24645597,0.20916856,2.60485009
-0.08104052,6.64316483,2.97929281,0.79637996,0.06934939,1.74958462,1.23295822,1.26432985,0.21291896,2.67910830
-0.07503752,6.81428304,3.02304267,0.81877959,0.07423188,1.81148933,1.26058842,1.28261072,0.21648028,2.74704413
-0.06903452,6.98154688,3.06349681,0.84137716,0.07955949,1.87415758,1.28637104,1.30105786,0.21974843,2.80777447
-0.06303152,7.14313282,3.10042621,0.86393925,0.08527934,1.93701651,1.31007105,1.31941718,0.22262488,2.86053273
-0.05702851,7.29713983,3.13358869,0.88620118,0.09132697,1.99941261,1.33145841,1.33741522,0.22501808,2.90466803
-0.05102551,7.44158013,3.16271293,0.90786656,0.09762635,2.06061167,1.35030385,1.35475428,0.22684470,2.93964252
-0.04502251,7.57437972,3.18748683,0.92860871,0.10409039,2.11980361,1.36637609,1.37110965,0.22803067,2.96502756
-0.03901951,7.69339129,3.20755131,0.94807429,0.11062189,2.17611256,1.37944085,1.38612944,0.22851217,2.98049974
-0.03301651,7.79642101,3.22250086,0.96588916,0.11711498,2.22861259,1.38926204,1.39943762,0.22823651,2.98583731
-0.02701351,7.88126982,3.23189112,0.98166660,0.12345700,2.27634890,1.39560521,1.41064040,0.22716301,2.98091767
-0.02101051,7.94578870,3.23525378,0.99501756,0.12953101,2.31836396,1.39824343,1.41933596,0.22526374,2.96571626
-0.01500750,7.98794613,3.23211797,1.00556270,0.13521853,2.35372773,1.39696513,1.42512724,0.22252426,2.94030705
-0.00900450,8.00590471,3.22203724,1.01294567,0.14040280,2.38157068,1.39158384,1.42763723,0.21894418,2.90486434
-0.00300150,7.99810335,3.20462047,1.01684711,0.14497208,2.40111807,1.38194895,1.42652592,0.21453762,2.85966568
0.00300150,7.96334015,3.17956470,1.01699848,0.14882319,2.41172377,1.36795717,1.42150807,0.20933348,2.80509527
0.00900450,7.90085113,3.14668772,1.01319522,0.15186483,2.41290178,1.34956360,1.41237055,0.20337537,2.74164708
0.01500750,7.81037961,3.10595812,1.00530828,0.15402079,2.40435350,1.32679187,1.39898829,0.19672141,2.66992683
0.02101051,7.69223125,3.05752046,0.99329345,0.15523264,2.38598933,1.29974245,1.38133766,0.18944357,2.59065209
0.02701351,7.54731073,3.00171361,0.97719790,0.15546203,2.35794280,1.26859847,1.35950641,0.18162679,2.50464957
0.03301651,7.37713644,2.93908064,0.95716338,0.15469222,2.32057648,1.23362845,1.33369921,0.17336771,2.41284903
0.03901951,7.18383123,2.87036904,0.93342596,0.15292898,2.27447882,1.19518563,1.30423848,0.16477312,2.31627328
0.04502251,6.97008824,2.79652075,0.90631197,0.15020064,2.22045180,1.15370357,1.27156011,0.15595818,2.21602419
0.05102551,6.73911253,2.71865213,0.87623057,0.14655740,2.15948978,1.10968813,1.23620405,0.14704437,2.11326455
0.05702851,6.49454031,2.63802451,0.84366290,0.14206988,2.09275025,1.06370609,1.19880028,0.13815735,2.00919646
0.06303152,6.24033936,2.55600665,0.80914854,0.13682693,2.02151791,1.01637071,1.16005056,0.12942466,1.90503654
0.06903452,5.98069462,2.47403092,0.77326974,0.13093297,1.94716355,0.96832506,1.12070705,0.12097352,1.80198916
0.07503752,5.71988441,2.39354540,0.73663421,0.12450471,1.87109974,0.92022370,1.08154847,0.11292859,1.70121855
0.08104052,5.46215279,2.31596429,0.69985713,0.11766774,1.79473529,0.87271368,1.04335531,0.10540985,1.60382101
0.08704352,5.21158377,2.24261915,0.66354327,0.11055280,1.71943067,0.82641564,1.00688499,0.09853070,1.51079849
0.09304652,4.97198302,2.17471341,0.62826996,0.10329212,1.64645619,0.78190603,0.97284815,0.09239614,1.42303472
0.09904952,4.74677196,2.11328222,0.59457145,0.09601591,1.57695494,0.73970107,0.94188721,0.08710120,1.34127489
0.10505253,4.53889848,2.05915971,0.56292540,0.08884906,1.51191175,0.70024322,0.91455793,0.08272956,1.26610981
0.11105553,4.35076734,2.01295466,0.53374180,0.08190821,1.45212941,0.66389078,0.89131472,0.07935233,1.19796524
0.11705853,4.18419233,1.97503572,0.50735464,0.07529930,1.39821277,0.63091073,0.87250001,0.07702696,1.13709670
0.12306153,4.04037083,1.94552631,0.48401649,0.06911554,1.35056095,0.60147518,0.85833803,0.07579635,1.08358988
0.12906453,3.91988048,1.92430888,0.46389591,0.06343598,1.30936756,0.57566138,0.84893278,0.07568804,1.03736654
0.13506753,3.82269644,1.91103790,0.44707762,0.05832446,1.27462822,0.55345490,0.84427001,0.07671348,0.99819536
0.14107054,3.74822693,1.90516028,0.43356507,0.05382918,1.24615469,0.53475593,0.84422268,0.07886738,0.96570708
0.14707354,3.69536393,1.90594186,0.42328518,0.04998259,1.22359426,0.51938789,0.84855943,0.08212726,0.93941318
0.15307654,3.66254573,1.91249819,0.41609478,0.04680170,1.20645329,0.50710810,0.85695523,0.08645300,0.91872710
0.15907954,3.64782771,1.92382797,0.41178844,0.04428880,1.19412343,0.49761964,0.86900377,0.09178663,0.90298695
0.16508254,3.64895766,1.93884745,0.41010709,0.04243230,1.18590921,0.49058397,0.88423059,0.09805231,0.89147876
0.17108554,3.66345267,1.95642427,0.41074736,0.04120792,1.18105581,0.48563372,0.90210679,0.10515664,0.88345944
0.17708854,3.68867453,1.97540948,0.41337102,0.04057996,1.17877580,0.48238498,0.92206241,0.11298923,0.87817839
0.18309155,3.72190163,1.99466682,0.41761445,0.04050273,1.17827413,0.48044889,0.94349950,0.12142375,0.87489740
0.18909455,3.76039566,2.01309855,0.42309781,0.04092210,1.17877059,0.47944200,0.96580443,0.13031948,0.87290810
0.19509755,3.80146219,2.02966756,0.42943388,0.04177706,1.17951944,0.47899533,0.98835950,0.13952330,0.87154682
0.20110055,3.84250470,2.04341581,0.43623641,0.04300141,1.17982594,0.47876192,1.01055374,0.14887229,0.87020663
0.20710355,3.88107221,2.05347914,0.44312792,0.04452542,1.17905992,0.47842289,1.03179327,0.15819682,0.86834665
0.21310655,3.91490090,2.05909914,0.44974697,0.04627758,1.17666640,0.47769211,1.05151104,0.16732418,0.86549871
0.21910955,3.94195033,2.05963236,0.45575491,0.04818639,1.17217368,0.47631949,1.06917643,0.17608257,0.86127177
0.22511256,3.96043498,2.05455746,0.46084205,0.05018205,1.16519929,0.47409320,1.08430467,0.18430552,0.85535419
0.23111556,3.96885173,2.04348093,0.46473325,0.05219825,1.15545396,0.47084090,1.09646620,0.19183638,0.84751452
0.23711856,3.96600364,2.02614151,0.46719291,0.05417389,1.14274412,0.46643025,1.10529599,0.19853291,0.83760074
0.24312156,3.95102019,2.00241384,0.46802932,0.05605463,1.12697321,0.46076867,1.11050257,0.20427166,0.82553866
0.24912456,3.92337380,1.97231118,0.46709820,0.05779445,1.10814178,0.45380280,1.11187672,0.20895208,0.81132937
0.25512756,3.88289214,1.93598719,0.46430543,0.05935698,1.08634671,0.44551740,1.10929921,0.21250001,0.79504612
0.26113057,3.82976557,1.89373651,0.45960882,0.06071655,1.06177938,0.43593397,1.10274743,0.21487047,0.77683061
0.26713357,3.76454858,1.84599376,0.45301870,0.06185908,1.03472275,0.42510903,1.09230020,0.21604964,0.75688867
0.27313657,3.68815441,1.79333048,0.44459749,0.06278259,1.00554717,0.41313199,1.07814043,0.21605572,0.73548538
0.27913957,3.60184177,1.73644952,0.43445789,0.06349737,0.97470476,0.40012263,1.06055501,0.21493886,0.71293936
0.28514257,3.50719285,1.67617656,0.42275980,0.06402578,0.94272218,0.38622813,1.03993162,0.21277977,0.68961628
0.29114557,3.40608200,1.61344820,0.40970604,0.06440160,0.91019153,0.37161951,1.01675218,0.20968741,0.66592137
0.29714857,3.30063495,1.54929659,0.39553671,0.06466904,0.87775939,0.35648762,0.99158276,0.20579548,0.64229087
0.30315158,3.19317877,1.48483052,0.38052256,0.06488135,0.84611387,0.34103852,0.96505999,0.20125801,0.61918233
0.30915458,3.08618319,1.42121300,0.36495736,0.06509901,0.81596976,0.32548837,0.93787418,0.19624419,0.59706395
0.31515758,2.98219469,1.35963579,0.34914949,0.06538768,0.78805200,0.31005785,0.91074963,0.19093255,0.57640285
0.32116058,2.88376470,1.30129136,0.33341316,0.06581584,0.76307763,0.29496635,0.88442257,0.18550477,0.55765263
0.32716358,2.79337423,1.24734292,0.31805927,0.06645228,0.74173669,0.28042590,0.85961764,0.18013937,0.54124044
0.33316658,2.71335713,1.19889346,0.30338649,0.06736350,0.72467254,0.26663516,0.83702357,0.17500548,0.52755390
0.33916958,2.64582467,1.15695460,0.28967258,0.06861101,0.71246201,0.25377365,0.81726921,0.17025698,0.51692833
0.34517259,2.59259405,1.12241636,0.27716651,0.07024885,0.70559622,0.24199638,0.80090065,0.16602722,0.50963464
0.35117559,2.55512360,1.09601884,0.26608132,0.07232114,0.70446250,0.23142917,0.78836064,0.16242448,0.50586851
0.35717859,2.53445710,1.07832673,0.25658826,0.07485999,0.70932815,0.22216478,0.77997095,0.15952847,0.50574119
0.36318159,2.53117966,1.06970780,0.24881219,0.07788373,0.72032671,0.21426012,0.77591870,0.15738788,0.50927242
0.36918459,2.54538694,1.07031601,0.24282839,0.08139551,0.73744727,0.20773452,0.77624709,0.15601909,0.51638593
0.37518759,2.57666935,1.08008016,0.23866099,0.08538240,0.76052738,0.20256937,0.78085121,0.15540615,0.52690765
0.38119060,2.62411205,1.09869856,0.23628289,0.08981504,0.78925006,0.19870888,0.78947902,0.15550194,0.54056705
0.38719360,2.68631137,1.12564031,0.23561731,0.09464774,0.82314517,0.19606226,0.80173767,0.15623050,0.55700163
0.39319660,2.76140725,1.16015322,0.23654071,0.09981923,0.86159541,0.19450701,0.81710495,0.15749041,0.57576444
0.39919960,2.84713121,1.20127867,0.23888724,0.10525383,0.90384698,0.19389334,0.83494544,0.15915903,0.59633476
0.40520260,2.94086823,1.24787293,0.24245424,0.11086325,0.94902483,0.19404949,0.85453093,0.16109755,0.61813141
0.41120560,3.03973091,1.29863492,0.24700892,0.11654870,0.99615228,0.19478781,0.87506417,0.16315648,0.64052846
0.41720860,3.14064340,1.35213940,0.25229577,0.12220350,1.04417441,0.19591134,0.89570514,0.16518145,0.66287274
0.42321161,3.24043247,1.40687503,0.25804463,0.12771594,1.09198493,0.19722064,0.91559890,0.16701906,0.68450281
0.42921461,3.33592258,1.46128617,0.26397908,0.13297237,1.13845544,0.19852070,0.93390387,0.16852262,0.70476834
0.43521761,3.42403191,1.51381715,0.26982492,0.13786038,1.18246650,0.19962754,0.94981941,0.16955737,0.72304973
0.44122061,3.50186583,1.56295779,0.27531855,0.14227200,1.22293936,0.20037446,0.96261190,0.17000525,0.73877679
0.44722361,3.56680495,1.60728851,0.28021488,0.14610680,1.25886734,0.20061756,0.97163810,0.16976884,0.75144622
0.45322661,3.61658442,1.64552381,0.28429469,0.14927478,1.28934585,0.20024051,0.97636512,0.16877443,0.76063698
0.45922961,3.64936212,1.67655236,0.28737111,0.15169894,1.31359994,0.19915829,0.97638626,0.16697412,0.76602321
0.46523262,3.66377335,1.69947245,0.28929514,0.15331749,1.33100832,0.19731997,0.97143225,0.16434695,0.76738417
0.47123562,3.65897029,1.71362151,0.28995994,0.15408556,1.34112319,0.19471030,0.96137761,0.16089900,0.76461087
0.47723862,3.63464527,1.71859854,0.28930397,0.15397642,1.34368482,0.19135027,0.94624208,0.15666250,0.75770926
0.48324162,3.59103714,1.71427874,0.28731267,0.15298217,1.33863063,0.18729660,0.92618711,0.15169416,0.74679998
0.48924462,3.52892105,1.70081961,0.28401886,0.15111379,1.32609820,0.18264019,0.90150798,0.14607266,0.73211453
0.49524762,3.44958218,1.67865840,0.27950172,0.14840071,1.30642222,0.17750363,0.87262176,0.13989558,0.71398836
0.50125063,3.35477480,1.64850090,0.27388454,0.14488980,1.28012540,0.17203805,0.84005195,0.13327585,0.69285097
0.50725363,3.24666827,1.61130191,0.26733113,0.14064387,1.24790367,0.16641909,0.80441039,0.12633795,0.66921352
0.51325663,3.12778215,1.56823805,0.26004120,0.13573980,1.21060620,0.16084249,0.76637732,0.11921392,0.64365441
0.51925963,3.00091268,1.52067381,0.25224471,0.13026622,1.16921095,0.15551910,0.72668023,0.11203948,0.61680327
0.52526263,2.86905316,1.47012186,0.24419539,0.12432100,1.12479649,0.15066970,0.68607249,0.10495019,0.58932397
0.53126563,2.73531072,1.41819892,0.23616363,0.11800857,1.07851113,0.14651947,0.64531226,0.09807795,0.56189709
0.53726863,2.60282196,1.36657850,0.22842888,0.11143710,1.03154018,0.14329240,0.60514252,0.09154782,0.53520241
0.54327164,2.47466975,1.31694193,0.22127172,0.10471577,0.98507257,0.14120565,0.56627259,0.08547528,0.50990169
0.54927464,2.35380337,1.27092900,0.21496587,0.09795208,0.94026758,0.14046385,0.52936169,0.07996380,0.48662244
0.55527764,2.24296382,1.23008971,0.20977027,0.09124939,0.89822280,0.14125357,0.49500479,0.07510302,0.46594273
0.56128064,2.14461601,1.19583825,0.20592137,0.08470467,0.85994403,0.14373785,0.46372091,0.07096723,0.44837748
0.56728364,2.06088906,1.16941059,0.20362592,0.07840663,0.82631809,0.14805108,0.43594415,0.06761432,0.43436645
0.57328664,1.99352605,1.15182672,0.20305434,0.07243409,0.79808905,0.15429410,0.41201721,0.06508509,0.42426423
0.57928964,1.94384393,1.14385848,0.20433495,0.06685484,0.77583856,0.16252982,0.39218754,0.06340294,0.41833216
0.58529265,1.91270443,1.14600400,0.20754908,0.06172482,0.75997074,0.17277942,0.37660591,0.06257383,0.41673258
0.59129565,1.90049645,1.15846944,0.21272735,0.05708774,0.75070196,0.18501925,0.36532735,0.06258655,0.41952545
0.59729865,1.90713032,1.18115851,0.21984725,0.05297499,0.74805578,0.19917868,0.35831419,0.06341330,0.42666730
0.60330165,1.93204403,1.21367059,0.22883210,0.04940597,0.75186322,0.21513901,0.35544106,0.06501045,0.43801279
0.60930465,1.97422154,1.25530728,0.23955155,0.04638873,0.76176839,0.23273360,0.35650168,0.06731966,0.45331879
0.61530765,2.03222288,1.30508788,0.25182361,0.04392080,0.77723938,0.25174939,0.36121728,0.07026913,0.47225097
0.62131066,2.10422556,1.36177340,0.26541841,0.04199032,0.79758413,0.27192993,0.36924629,0.07377525,0.49439286
0.62731366,2.18807653,1.42389887,0.28006344,0.04057726,0.82197113,0.29297986,0.38019529,0.07774438,0.51925728
0.63331666,2.28135360,1.48981318,0.29545040,0.03965477,0.84945424,0.31457104,0.39363082,0.08207499,0.54629978
0.63931966,2.38143495,1.55772556,0.31124337,0.03919062,0.87900113,0.33635002,0.40909180,0.08665988,0.57493401
0.64532266,2.48557481,1.62575745,0.32708824,0.03914850,0.90952459,0.35794685,0.42610239,0.09138879,0.60454842
0.65132566,2.59098327,1.69199834,0.34262287,0.03948945,0.93991566,0.37898494,0.44418478,0.09615097,0.63452388
0.65732866,2.69490784,1.75456360,0.35748803,0.04017299,0.96907784,0.39909156,0.46287171,0.10083797,0.66425180
0.66333167,2.79471408,1.81165270,0.37133840,0.04115827,0.99596100,0.41790885,0.48171837,0.10534638,0.69315188
0.66933467,2.88796268,1.86160556,0.38385341,0.04240497,1.01959411,0.43510458,0.50031321,0.10958049,0.72068914
0.67533767,2.97248013,1.90295504,0.39474748,0.04387399,1.03911551,0.45038254,0.51828746,0.11345485,0.74638942
0.68134067,3.04642070,1.93447367,0.40377918,0.04552800,1.05379975,0.46349186,0.53532302,0.11689651,0.76985282
0.68734367,3.10831725,1.95521276,0.41075908,0.04733176,1.06307998,0.47423501,0.55115851,0.11984688,0.79076468
0.69334667,3.15711923,1.96453243,0.41555580,0.04925225,1.06656512,0.48247401,0.56559333,0.12226330,0.80890346
0.69934967,3.19221646,1.96212138,0.41810013,0.05125866,1.06405115,0.48813462,0.57848968,0.12411995,0.82414553
0.70535268,3.21344830,1.94800570,0.41838700,0.05332222,1.05552627,0.49120830,0.58977253,0.12540837,0.83646652
0.71135568,3.22109789,1.92254648,0.41647523,0.05541595,1.04116965,0.49175182,0.59942781,0.12613737,0.84593943
0.71735868,3.21587249,1.88642647,0.41248518,0.05751443,1.02134402,0.48988460,0.60749886,0.12633238,0.85272966
0.72336168,3.19887100,1.84062647,0.40659424,0.05959346,0.99658254,0.48578389,0.61408161,0.12603438,0.85708718
0.72936468,3.17154060,1.78639267,0.39903061,0.06162986,0.96757045,0.47967807,0.61931877,0.12529830,0.85933654
0.73536768,3.13562474,1.72519632,0.39006550,0.06360135,0.93512243,0.47183827,0.62339337,0.12419107,0.85986500
0.74137069,3.09310500,1.65868764,0.38000420,0.06548656,0.90015666,0.46256891,0.62652213,0.12278942,0.85910954
0.74737369,3.04613935,1.58864577,0.36917634,0.06726518,0.86366658,0.45219744,0.62894891,0.12117747,0.85754324
0.75337669,2.99699946,1.51692691,0.35792577,0.06891834,0.82669147,0.44106372,0.63093860,0.11944424,0.85566168
0.75937969,2.94800928,1.44541235,0.34660056,0.07042907,0.79028698,0.42950965,0.63277163,0.11768119,0.85396979
0.76538269,2.90148700,1.37595848,0.33554329,0.07178299,0.75549654,0.41786919,0.63473917,0.11597986,0.85296946
0.77138569,2.85969183,1.31035011,0.32508212,0.07296909,0.72332466,0.40645938,0.63713920,0.11442974,0.85314845
0.77738869,2.82477692,1.25025857,0.31552284,0.07398060,0.69471266,0.39557242,0.64027317,0.11311628,0.85497051
0.78339170,2.79874888,1.19720547,0.30714206,0.07481584,0.67051768,0.38546916,0.64444332,0.11211936,0.85886694
0.78939470,2.78343441,1.15253285,0.30018182,0.07547907,0.65149507,0.37637403,0.64995032,0.11151193,0.86522956
0.79539770,2.78045364,1.11738011,0.29484549,0.07598118,0.63828470,0.36847153,0.65709103,0.11135907,0.87440501
0.80140070,2.79120007,1.09266776,0.29129512,0.07634028,0.63140101,0.36190414,0.66615631,0.11171737,0.88669020
0.80740370,2.81682653,1.07908792,0.28965008,0.07658197,0.63122698,0.35677170,0.67742840,0.11263460,0.90232889
0.81340670,2.85823653,1.07710125,0.28998710,0.07673938,0.63801170,0.35313206,0.69117805,0.11414973,0.92150928
0.81940970,2.91608054,1.08693984,0.29234133,0.07685291,0.65187145,0.35100288,0.70766114,0.11629319,0.94436247
0.82541271,2.99075681,1.10861572,0.29670855,0.07696959,0.67279401,0.35036437,0.72711482,0.11908734,0.97096186
0.83141571,3.08241628,1.14193417,0.30304821,0.07714218,0.70064581,0.35116282,0.74975338,0.12254720,1.00132348
0.83741871,3.19097166,1.18651158,0.31128731,0.07742791,0.73518178,0.35331482,0.77576395,0.12668130,1.03540738
0.84342171,3.31611037,1.24179697,0.32132482,0.07788700,0.77605741,0.35671183,0.80530226,0.13149270,1.07312004
0.84942471,3.45731154,1.30709691,0.33303663,0.07858095,0.82284292,0.36122517,0.83848872,0.13698001,1.11431807
0.85542771,3.61386685,1.38160289,0.34628089,0.07957066,0.87503894,0.36671110,0.87540507,0.14313860,1.15881317
0.86143072,3.78490510,1.46442079,0.36090346,0.08091452,0.93209350,0.37301605,0.91609187,0.14996160,1.20637827
0.86743372,3.96942020,1.55460141,0.37674347,0.08266649,0.99342000,0.37998162,0.96054688,0.15744101,1.25675502
0.87343672,4.16630172,1.65117149,0.39363880,0.08487422,1.05841544,0.38744955,1.00872450,0.16556856,1.30966209
0.87943972,4.37436727,1.75316415,0.41143119,0.08757737,1.12647862,0.39526627,1.06053618,0.17433643,1.36480426
0.88544272,4.59239518,1.85964775,0.42997106,0.09080610,1.19702769,0.40328711,1.11585163,0.18373769,1.42188178
0.89144572,4.81915616,1.96975212,0.44912154,0.09457981,1.26951634,0.41137986,1.17450080,0.19376645,1.48059946
0.89744872,5.05344199,2.08269099,0.46876179,0.09890620,1.34344806,0.41942784,1.23627599,0.20441757,1.54067497
0.90345173,5.29408957,2.19777959,0.48878933,0.10378060,1.41838776,0.42733211,1.30093418,0.21568599,1.60184579
0.90945473,5.53999844,2.31444634,0.50912127,0.10918567,1.49397017,0.43501298,1.36819889,0.22756568,1.66387416
0.91545773,5.79014040,2.43223790,0.52969425,0.11509135,1.56990447,0.44241055,1.43776147,0.24004803,1.72654967
0.92146073,6.04356010,2.55081688,0.55046321,0.12145517,1.64597465,0.44948445,1.50928158,0.25311995,1.78968913
0.92746373,6.29936593,2.66995218,0.57139877,0.12822282,1.72203552,0.45621271,1.58238675,0.26676163,1.85313345
0.93346673,6.55671147,2.78950188,0.59248352,0.13532896,1.79800417,0.46258978,1.65667112,0.28094398,1.91674175
0.93946973,6.81476846,2.90938950,0.61370715,0.14269827,1.87384727,0.46862389,1.73169344,0.29562607,1.98038284
0.94547274,7.07269262,3.02957455,0.63506081,0.15024669,1.94956448,0.47433376,1.80697494,0.31075261,2.04392463
0.95147574,7.32958507,3.15001889,0.65653093,0.15788285,2.02516898,0.47974500,1.88199728,0.32625159,2.10722220
0.95747874,7.58445202,3.27065077,0.67809281,0.16550959,2.10066590,0.48488623,1.95620145,0.34203245,2.17010539
0.96348174,7.83616631,3.39132876,0.69970441,0.17302567,2.17602991,0.48978523,2.02898804,0.35798478,2.23236680
0.96948474,8.08343437,3.51180775,0.72130079,0.18032751,2.25118345,0.49446528,2.09971973,0.37397780,2.29375148
0.97548774,8.32477211,3.63170963,0.74278950,0.18731107,2.32597680,0.49894196,2.16772644,0.38986084,2.35394902
0.98149075,8.55849313,3.75050071,0.76404741,0.19387377,2.40017157,0.50322051,2.23231364,0.40546474,2.41258919
0.98749375,8.78271180,3.86747795,0.78491925,0.19991642,2.47342892,0.50729395,2.29277407,0.42060438,2.46924169
0.99349675,8.99536321,3.98176562,0.80521800,0.20534516,2.54530347,0.51114211,2.34840296,0.43508232,2.52342060
0.99949975,9.19424063,4.09232334,0.82472749,0.21007346,2.61524392,0.51473150,2.39851647,0.44869331,2.57459359
1.00550275,9.37705038,4.19796585,0.84320694,0.21402396,2.68260074,0.51801617,2.44247275,0.46122985,2.62219596
1.01150575,9.54148251,4.29739429,0.86039763,0.21713023,2.74664095,0.52093943,2.47969514,0.47248826,2.66564884
1.01750875,9.68529455,4.38923784,0.87603117,0.21933846,2.80656976,0.52343633,2.50969618,0.48227527,2.70438103
1.02351176,9.80640485,4.47210395,0.88983925,0.22060884,2.86155810,0.52543687,2.53210157,0.49041478,2.73785330
1.02951476,9.90299062,4.54463491,0.90156432,0.22091674,2.91077485,0.52686960,2.54667256,0.49675438,2.76558397
1.03551776,9.97358580,4.60556779,0.91097071,0.22025359,2.95342226,0.52766561,2.55332567,0.50117143,2.78717458
1.04152076,10.01717306,4.65379475,0.91785552,0.21862741,2.98877258,0.52776254,2.55214838,0.50357841,2.80233393
1.04752376,10.03326471,4.68842022,0.92205892,0.21606290,3.01620403,0.52710850,2.54340962,0.50392713,2.81089951
1.05352676,10.02196720,4.70881189,0.92347306,0.21260118,3.03523393,0.52566569,2.52756436,0.50221170,2.81285467
1.05952976,9.98402518,4.71464238,0.92204920,0.20829907,3.04554707,0.52341355,2.50525143,0.49847000,2.80834083
1.06553277,9.92084136,4.70591915,0.91780271,0.20322793,3.04701759,0.52035121,2.47728441,0.49278364,2.79766357
1.07153577,9.83447022,4.68300063,0.91081544,0.19747213,3.03972277,0.51649924,2.44463552,0.48527625,2.78129240
1.07753877,9.72758452,4.64659735,0.90123546,0.19112711,3.02394799,0.51190052,2.40841303,0.47611031,2.75985376
1.08354177,9.60341508,4.59775763,0.88927402,0.18429716,3.00018195,0.50662020,2.36983264,0.46548248,2.73411749
1.08954477,9.46566571,4.53783829,0.87519987,0.17709294,2.96910250,0.50074478,2.33018413,0.45361775,2.70497716
1.09554777,9.31840640,4.46846136,0.85933118,0.16962882,2.93155332,0.49438026,2.29079420,0.44076261,2.67342511
1.10155078,9.16594882,4.39145893,0.84202531,0.16202016,2.88851269,0.48764947,2.25298716,0.42717750,2.64052290
1.10755378,9.01270927,4.30880855,0.82366711,0.15438055,2.84105579,0.48068865,2.21804480,0.41312888,2.60736867
1.11355678,8.86306473,4.22256222,0.80465598,0.14681922,2.79031229,0.47364337,2.18716696,0.39888131,2.57506235
1.11955978,8.72120767,4.13477218,0.78539248,0.13943853,2.73742161,0.46666397,2.16143430,0.38468966,2.54467030
1.12556278,8.59100584,4.04741706,0.76626502,0.13233180,2.68348780,0.45990066,2.14177463,0.37079202,2.51719057
1.13156578,8.47587238,3.96233170,0.74763707,0.12558141,2.62953659,0.45349843,2.12893379,0.35740324,2.49352017
1.13756878,8.37865139,3.88114360,0.72983567,0.11925725,2.57647662,0.44759197,2.12345226,0.34470966,2.47442539
1.14357179,8.30152339,3.80521896,0.71314140,0.11341557,2.52506672,0.44230081,2.12564795,0.33286483,2.46051632
1.14957479,8.24593375,3.73562025,0.69778038,0.10809829,2.47589088,0.43772481,2.13560580,0.32198659,2.45222635
1.15557779,8.21254682,3.67307711,0.68391848,0.10333267,2.42934198,0.43394020,2.15317426,0.31215546,2.44979727
1.16158079,8.20122682,3.61797125,0.67165795,0.09913139,2.38561488,0.43099638,2.17796866,0.30341418,2.45327053
1.16758379,8.21104584,3.57033583,0.66103643,0.09549300,2.34470911,0.42891348,2.20938124,0.29576865,2.46248474
1.17358679,8.24031825,3.52986860,0.65202839,0.09240278,2.30644056,0.42768094,2.24659730,0.28918983,2.47707966
1.17958979,8.28665977,3.49595810,0.64454877,0.08983377,2.27046164,0.42725717,2.28861709,0.28361675,2.49650634
1.18559280,8.34706889,3.46772105,0.63845864,0.08774819,2.23628844,0.42757013,2.33428250,0.27896021,2.52004320
1.19159580,8.41802744,3.44404918,0.63357257,0.08609896,2.20333338,0.42851920,2.38230797,0.27510726,2.54681760
1.19759880,8.49561683,3.42366311,0.62966733,0.08483141,2.17094175,0.42997790,2.43131470,0.27192604,2.57583225
1.20360180,8.57564590,3.40517096,0.62649163,0.08388511,2.13843005,0.43179770,2.47986724,0.26927104,2.60599570
1.20960480,8.65378627,3.38712901,0.62377644,0.08319571,2.10512442,0.43381264,2.52651161,0.26698831,2.63615610
1.21560780,8.72571077,3.36810220,0.62124550,0.08269682,2.07039722,0.43584458,2.56981396,0.26492079,2.66513730
1.22161081,8.78723079,3.34672187,0.61862570,0.08232182,2.03370034,0.43770910,2.60839887,0.26291338,2.69177610
1.22761381,8.83442823,3.32173891,0.61565698,0.08200562,1.99459369,0.43922155,2.64098620,0.26081770,2.71495975
1.23361681,8.86377806,3.29207045,0.61210135,0.08168633,1.95276792,0.44020330,2.66642572,0.25849640,2.73366230
1.23961981,8.87225780,3.25683855,0.60775090,0.08130667,1.90806059,0.44048782,2.68372830,0.25582693,2.74697881
1.24562281,8.85744048,3.21539991,0.60243445,0.08081538,1.86046547,0.43992636,2.69209302,0.25270477,2.75415598
1.25162581,8.81756820,3.16736586,0.59602276,0.08016824,1.81013478,0.43839310,2.69092913,0.24904585,2.75461837
1.25762881,8.75160402,3.11261218,0.58843208,0.07932898,1.75737481,0.43578954,2.67987212,0.24478835,2.74798884
