energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.01050525,1.72783622,0.58683275,0.38486314,0.01895179,0.06892152,0.29555475,0.90441110,0.02232278,0.26104223
-3.00450225,1.70611422,0.58567391,0.38041540,0.01912038,0.06669317,0.29519648,0.89121361,0.02123916,0.25810543
-2.99849925,1.68261216,0.58399762,0.37596463,0.01921002,0.06462738,0.29527595,0.87608312,0.02022198,0.25508286
-2.99249625,1.65854892,0.58209162,0.37176176,0.01923081,0.06279432,0.29608230,0.85967064,0.01929072,0.25218040
-2.98649325,1.63519618,0.58025169,0.36806243,0.01919549,0.06125928,0.29790869,0.84267556,0.01846298,0.24960649
-2.98049025,1.61384237,0.57876967,0.36511841,0.01911914,0.06008096,0.30104439,0.82582838,0.01775399,0.24756621
-2.97448724,1.59575469,0.57792134,0.36316879,0.01901864,0.05930980,0.30576639,0.80987194,0.01717615,0.24625521
-2.96848424,1.58214062,0.57795463,0.36243136,0.01891211,0.05898664,0.31233072,0.79554150,0.01673868,0.24585371
-2.96248124,1.57410994,0.57907874,0.36309444,0.01881824,0.05914157,0.32096392,0.78354451,0.01644735,0.24652068
-2.95647824,1.57263864,0.58145468,0.36530952,0.01875558,0.05979306,0.33185462,0.77454034,0.01630439,0.24838842
-2.95047524,1.57853590,0.58518756,0.36918478,0.01874183,0.06094739,0.34514581,0.76912096,0.01630840,0.25155768
-2.94447224,1.59241536,0.59032119,0.37478013,0.01879307,0.06259836,0.36092779,0.76779294,0.01645442,0.25609361
-2.93846923,1.61467172,0.59683511,0.38210353,0.01892309,0.06472733,0.37923232,0.77096152,0.01673411,0.26202263
-2.93246623,1.64546376,0.60464429,0.39110912,0.01914278,0.06730365,0.40002808,0.77891732,0.01713599,0.26933030
-2.92646323,1.68470432,0.61360159,0.40169716,0.01945959,0.07028529,0.42321774,0.79182620,0.01764575,0.27796046
-2.92046023,1.73205806,0.62350275,0.41371571,0.01987709,0.07361992,0.44863682,0.80972260,0.01824666,0.28781564
-2.91445723,1.78694698,0.63409384,0.42696427,0.02039475,0.07724622,0.47605448,0.83250682,0.01892002,0.29875871
-2.90845423,1.84856397,0.64508079,0.44119905,0.02100775,0.08109551,0.50517638,0.85994630,0.01964566,0.31061591
-2.90245123,1.91589397,0.65614056,0.45613995,0.02170711,0.08509361,0.53564959,0.89168104,0.02040251,0.32318108
-2.89644822,1.98774220,0.66693350,0.47147882,0.02247979,0.08916293,0.56706948,0.92723303,0.02116911,0.33622111
-2.89044522,2.06276871,0.67711625,0.48688892,0.02330917,0.09322474,0.59898858,0.96601948,0.02192422,0.34948232
-2.88444222,2.13952816,0.68635483,0.50203511,0.02417547,0.09720142,0.63092709,1.00736955,0.02264737,0.36269769
-2.87843922,2.21651344,0.69433709,0.51658448,0.02505645,0.10101891,0.66238484,1.05054396,0.02331937,0.37559475
-2.87243622,2.29220191,0.70078430,0.53021708,0.02592814,0.10460895,0.69285435,1.09475701,0.02392289,0.38790371
-2.86643322,2.36510255,0.70546114,0.54263631,0.02676572,0.10791125,0.72183456,1.13920031,0.02444280,0.39936574
-2.86043022,2.43380243,0.70818405,0.55357856,0.02754431,0.11087545,0.74884488,1.18306731,0.02486665,0.40974099
-2.85442721,2.49701091,0.70882735,0.56282192,0.02823996,0.11346273,0.77343898,1.22557795,0.02518492,0.41881618
-2.84842421,2.55360008,0.70732722,0.57019337,0.02883044,0.11564713,0.79521789,1.26600258,0.02539129,0.42641136
-2.84242121,2.60263984,0.70368332,0.57557449,0.02929608,0.11741637,0.81384200,1.30368423,0.02548270,0.43238567
-2.83641821,2.64342655,0.69795820,0.57890524,0.02962050,0.11877226,0.82904130,1.33805848,0.02545946,0.43664198
-2.83041521,2.67550405,0.69027450,0.58018577,0.02979117,0.11973052,0.84062372,1.36867027,0.02532510,0.43912995
-2.82441221,2.69867637,0.68081029,0.57947624,0.02979990,0.12032022,0.84848101,1.39518690,0.02508628,0.43984779
-2.81840920,2.71301167,0.66979269,0.57689460,0.02964311,0.12058258,0.85259200,1.41740689,0.02475250,0.43884229
-2.81240620,2.71883724,0.65749020,0.57261240,0.02932198,0.12056940,0.85302304,1.43526420,0.02433578,0.43620733
-2.80640320,2.71672577,0.64420396,0.56684887,0.02884238,0.12034105,0.84992560,1.44882778,0.02385025,0.43208093
-2.80040020,2.70747341,0.63025845,0.55986348,0.02821472,0.11996411,0.84353104,1.45829642,0.02331174,0.42664081
-2.79439720,2.69207066,0.61599177,0.55194728,0.02745357,0.11950878,0.83414270,1.46398908,0.02273724,0.42009879
-2.78839420,2.67166694,0.60174617,0.54341332,0.02657716,0.11904610,0.82212575,1.46633112,0.02214445,0.41269417
-2.78239120,2.64753063,0.58785878,0.53458657,0.02560683,0.11864523,0.80789498,1.46583709,0.02155122,0.40468638
-2.77638819,2.62100588,0.57465316,0.52579381,0.02456637,0.11837071,0.79190120,1.46309064,0.02097516,0.39634713
-2.77038519,2.59346813,0.56243176,0.51735373,0.02348126,0.11827998,0.77461665,1.45872253,0.02043310,0.38795251
-2.76438219,2.56628003,0.55146942,0.50956772,0.02237797,0.11842119,0.75652016,1.45338763,0.01994073,0.37977508
-2.75837919,2.54074948,0.54200834,0.50271173,0.02128324,0.11883146,0.73808249,1.44774183,0.01951229,0.37207652
-2.75237619,2.51809146,0.53425428,0.49702934,0.02022334,0.11953549,0.71975265,1.44241999,0.01916023,0.36510089
-2.74637319,2.49939503,0.52837425,0.49272643,0.01922341,0.12054493,0.70194556,1.43801557,0.01889509,0.35906880
-2.74037019,2.48559661,0.52449552,0.48996748,0.01830693,0.12185810,0.68503158,1.43506303,0.01872533,0.35417263
-2.73436718,2.47746035,0.52270600,0.48887352,0.01749516,0.12346044,0.66932832,1.43402344,0.01865730,0.35057288
-2.72836418,2.47556593,0.52305563,0.48952182,0.01680671,0.12532551,0.65509492,1.43527394,0.01869525,0.34839577
-2.72236118,2.48030393,0.52555871,0.49194706,0.01625722,0.12741639,0.64252890,1.43910114,0.01884140,0.34773196
-2.71635818,2.49187830,0.53019695,0.49614384,0.01585909,0.12968764,0.63176562,1.44569874,0.01909606,0.34863642
-2.71035518,2.51031520,0.53692285,0.50207022,0.01562127,0.13208750,0.62288013,1.45516897,0.01945777,0.35112924
-2.70435218,2.53547725,0.54566316,0.50965200,0.01554920,0.13456037,0.61589114,1.46752765,0.01992348,0.35519727
-2.69834917,2.56708186,0.55632227,0.51878742,0.01564474,0.13704932,0.61076680,1.48271227,0.02048870,0.36079641
-2.69234617,2.60472234,0.56878510,0.52935190,0.01590618,0.13949863,0.60743171,1.50059238,0.02114768,0.36785431
-2.68634317,2.64789033,0.58291954,0.54120249,0.01632835,0.14185604,0.60577485,1.52098167,0.02189349,0.37627338
-2.68034017,2.69599814,0.59857805,0.55418188,0.01690274,0.14407485,0.60565777,1.54365074,0.02271823,0.38593381
-2.67433717,2.74840002,0.61559869,0.56812165,0.01761765,0.14611555,0.60692264,1.56834006,0.02361299,0.39669663
-2.66833417,2.80441115,0.63380535,0.58284472,0.01845848,0.14794700,0.60939978,1.59477221,0.02456801,0.40840663
-2.66233117,2.86332396,0.65300750,0.59816698,0.01940801,0.14954711,0.61291427,1.62266302,0.02557264,0.42089503
-2.65632816,2.92442127,0.67299961,0.61389810,0.02044668,0.15090299,0.61729142,1.65173106,0.02661537,0.43398207
-2.65032516,2.98698642,0.69356049,0.62984182,0.02155310,0.15201064,0.62236105,1.68170530,0.02768382,0.44747945
-2.64432216,3.05031062,0.71445284,0.64579571,0.02270439,0.15287410,0.62796036,1.71233097,0.02876478,0.46119259
-2.63831916,3.11369810,0.73542343,0.66155095,0.02387678,0.15350427,0.63393576,1.74337342,0.02984421,0.47492305
-2.63231616,3.17646986,0.75620401,0.67689213,0.02504611,0.15391742,0.64014352,1.77462060,0.03090734,0.48847100
-2.62631316,3.23796677,0.77651335,0.69159758,0.02618840,0.15413357,0.64644970,1.80588405,0.03193875,0.50163786
-2.62031016,3.29755285,0.79606056,0.70544032,0.02728051,0.15417466,0.65272953,1.83699909,0.03292258,0.51422919
-2.61430715,3.35461943,0.81454960,0.71818998,0.02830070,0.15406297,0.65886643,1.86782440,0.03384275,0.52605790
-2.60830415,3.40859062,0.83168511,0.72961561,0.02922923,0.15381950,0.66475114,1.89824134,0.03468324,0.53694763
-2.60230115,3.45893038,0.84717934,0.73948954,0.03004893,0.15346275,0.67028093,1.92815327,0.03542845,0.54673631
-2.59629815,3.50515113,0.86075976,0.74759217,0.03074562,0.15300767,0.67535924,1.95748497,0.03606361,0.55527981
-2.59029515,3.54682344,0.87217720,0.75371757,0.03130856,0.15246507,0.67989572,1.98618222,0.03657517,0.56245535
-2.58429215,3.58358640,0.88121392,0.75767945,0.03173072,0.15184137,0.68380675,2.01421141,0.03695123,0.56816474
-2.57828914,3.61515751,0.88769114,0.75931743,0.03200888,0.15113861,0.68701635,2.04155899,0.03718199,0.57233699
-2.57228614,3.64134152,0.89147558,0.75850306,0.03214367,0.15035495,0.68945737,2.06823050,0.03726007,0.57493026
-2.56628314,3.66203691,0.89248457,0.75514523,0.03213944,0.14948528,0.69107282,2.09424885,0.03718086,0.57593287
-2.56028014,3.67723926,0.89068932,0.74919469,0.03200396,0.14852210,0.69181716,2.11965167,0.03694271,0.57536332
-2.55427714,3.68704073,0.88611602,0.74064732,0.03174798,0.14745647,0.69165737,2.14448736,0.03654710,0.57326920
-2.54827414,3.69162518,0.87884484,0.72954578,0.03138473,0.14627903,0.69057361,2.16880987,0.03599860,0.56972493
-2.54227114,3.69125867,0.86900657,0.71597959,0.03092926,0.14498096,0.68855945,2.19267205,0.03530484,0.56482849
-2.53626813,3.68627569,0.85677723,0.70008343,0.03039776,0.14355480,0.68562145,2.21611791,0.03447622,0.55869721
-2.53026513,3.67706151,0.84237092,0.68203373,0.02980684,0.14199514,0.68177825,2.23917392,0.03352563,0.55146283
-2.52426213,3.66403166,0.82603122,0.66204378,0.02917281,0.14029911,0.67705907,2.26183995,0.03246804,0.54326608
-2.51825913,3.64760957,0.80802178,0.64035746,0.02851098,0.13846661,0.67150184,2.28408023,0.03131997,0.53425107
-2.51225613,3.62820389,0.78861652,0.61724208,0.02783512,0.13650042,0.66515106,2.30581521,0.03009903,0.52455986
-2.50625313,3.60618671,0.76809013,0.59298058,0.02715690,0.13440602,0.65805554,2.32691462,0.02882328,0.51432739
-2.50025013,3.58187431,0.74670930,0.56786346,0.02648557,0.13219130,0.65026630,2.34719280,0.02751075,0.50367716
-2.49424712,3.55551154,0.72472521,0.54218099,0.02582774,0.12986620,0.64183472,2.36640641,0.02617889,0.49271783
-2.48824412,3.52726108,0.70236773,0.51621590,0.02518727,0.12744219,0.63281109,2.38425530,0.02484413,0.48154093
-2.48224112,3.49719823,0.67984144,0.49023690,0.02456535,0.12493180,0.62324379,2.40038655,0.02352149,0.47021976
-2.47623812,3.46531156,0.65732379,0.46449339,0.02396075,0.12234820,0.61317898,2.41440187,0.02222425,0.45880958
-2.47023512,3.43150968,0.63496516,0.43921131,0.02337010,0.11970475,0.60266099,2.42586825,0.02096382,0.44734885
-2.46423212,3.39563348,0.61289099,0.41459050,0.02278835,0.11701479,0.59173317,2.43433131,0.01974959,0.43586161
-2.45822911,3.35747329,0.59120537,0.39080322,0.02220925,0.11429141,0.58043932,2.43933115,0.01858895,0.42436062
-2.45222611,3.31678991,0.56999609,0.36799413,0.02162591,0.11154744,0.56882525,2.44041973,0.01748741,0.41285116
-2.44622311,3.27333817,0.54934040,0.34628123,0.02103130,0.10879553,0.55694063,2.43717912,0.01644869,0.40133509
-2.44022011,3.22689172,0.52931127,0.32575783,0.02041880,0.10604827,0.54484072,2.42923981,0.01547506,0.38981504
-2.43421711,3.17726756,0.50998357,0.30649514,0.01978265,0.10331848,0.53258785,2.41629809,0.01456750,0.37829827
-2.42821411,3.12434895,0.49143965,0.28854540,0.01911836,0.10061947,0.52025256,2.39813175,0.01372608,0.36680020
-2.42221111,3.06810531,0.47377410,0.27194512,0.01842296,0.09796535,0.50791417,2.37461339,0.01295021,0.35534714
-2.41620810,3.00860821,0.45709717,0.25671834,0.01769529,0.09537125,0.49566080,2.34572051,0.01223894,0.34397828
-2.41020510,2.94604236,0.44153667,0.24287963,0.01693599,0.09285354,0.48358875,2.31154223,0.01159121,0.33274667
-2.40420210,2.88071125,0.42723820,0.23043673,0.01614757,0.09042992,0.47180116,2.27228194,0.01100608,0.32171926
-2.39819910,2.81303701,0.41436354,0.21939263,0.01533425,0.08811940,0.46040621,2.22825607,0.01048285,0.31097599
-2.39219610,2.74355459,0.40308738,0.20974706,0.01450178,0.08594214,0.44951475,2.17988883,0.01002121,0.30060794
-2.38619310,2.67290043,0.39359233,0.20149736,0.01365718,0.08391915,0.43923759,2.12770318,0.00962125,0.29071472
-2.38019010,2.60179632,0.38606251,0.19463874,0.01280842,0.08207183,0.42968247,2.07230839,0.00928347,0.28140116
-2.37418709,2.53102892,0.38067593,0.18916390,0.01196407,0.08042143,0.42095104,2.01438468,0.00900868,0.27277358
-2.36818409,2.46142612,0.37759607,0.18506226,0.01113293,0.07898832,0.41313578,1.95466545,0.00879790,0.26493572
-2.36218109,2.39383097,0.37696287,0.18231867,0.01032370,0.07779125,0.40631708,1.89391786,0.00865220,0.25798463
-2.35617809,2.32907446,0.37888375,0.18091198,0.00954464,0.07684650,0.40056064,1.83292231,0.00857255,0.25200658
-2.35017509,2.26794809,0.38342489,0.18081336,0.00880329,0.07616703,0.39591517,1.77245170,0.00855959,0.24707329
-2.34417209,2.21117740,0.39060332,0.18198467,0.00810619,0.07576167,0.39241049,1.71325105,0.00861347,0.24323859
-2.33816908,2.15939754,0.40038024,0.18437697,0.00745875,0.07563437,0.39005620,1.65601811,0.00873366,0.24053568
-2.33216608,2.11313163,0.41265594,0.18792925,0.00686507,0.07578356,0.38884074,1.60138576,0.00891884,0.23897508
-2.32616308,2.07277301,0.42726662,0.19256756,0.00632792,0.07620164,0.38873099,1.54990657,0.00916675,0.23854340
-2.32016008,2.03857183,0.44398352,0.19820457,0.00584870,0.07687473,0.38967248,1.50204007,0.00947416,0.23920292
-2.31415708,2.01062665,0.46251452,0.20473976,0.00542750,0.07778256,0.39158997,1.45814303,0.00983688,0.24089217
-2.30815408,1.98888136,0.48250825,0.21206005,0.00506320,0.07889866,0.39438868,1.41846315,0.01024978,0.24352733
-2.30215108,1.97312752,0.50356084,0.22004118,0.00475360,0.08019073,0.39795591,1.38313614,0.01070694,0.24700446
-2.29614807,1.96301210,0.52522514,0.22854959,0.00449560,0.08162135,0.40216320,1.35218634,0.01120179,0.25120257
-2.29014507,1.95805034,0.54702216,0.23744486,0.00428536,0.08314888,0.40686890,1.32553075,0.01172735,0.25598738
-2.28414207,1.95764324,0.56845443,0.24658262,0.00411853,0.08472854,0.41192114,1.30298629,0.01227647,0.26121549
-2.27813907,1.96109889,0.58902072,0.25581785,0.00399046,0.08631370,0.41716114,1.28427995,0.01284210,0.26673911
-2.27213607,1.96765708,0.60823170,0.26500829,0.00389637,0.08785731,0.42242681,1.26906150,0.01341761,0.27241079
-2.26613307,1.97651589,0.62562575,0.27401807,0.00383159,0.08931334,0.42755654,1.25691815,0.01399703,0.27808827
-2.26013007,1.98685938,0.64078439,0.28272112,0.00379169,0.09063830,0.43239310,1.24739079,0.01457532,0.28363901
-2.25412706,1.99788525,0.65334651,0.29100438,0.00377266,0.09179263,0.43678749,1.23999096,0.01514861,0.28894442
-2.24812406,2.00883126,0.66302090,0.29877061,0.00377103,0.09274199,0.44060271,1.23421825,0.01571431,0.29390333
-2.24212106,2.01899956,0.66959639,0.30594059,0.00378399,0.09345846,0.44371725,1.22957722,0.01627128,0.29843486
-2.23611806,2.02777775,0.67294916,0.31245474,0.00380941,0.09392134,0.44602825,1.22559347,0.01681979,0.30248030
-2.23011506,2.03465619,0.67304686,0.31827392,0.00384595,0.09411784,0.44745416,1.22182818,0.01736150,0.30600414
-2.22411206,2.03924077,0.66994947,0.32337951,0.00389303,0.09404343,0.44793690,1.21789085,0.01789932,0.30899403
-2.21810905,2.04126089,0.66380664,0.32777276,0.00395082,0.09370187,0.44744328,1.21344960,0.01843725,0.31145985
-2.21210605,2.04057264,0.65485190,0.33147330,0.00402024,0.09310494,0.44596591,1.20823911,0.01898007,0.31343195
-2.20610305,2.03715706,0.64339393,0.33451721,0.00410286,0.09227198,0.44352324,1.20206569,0.01953308,0.31495855
-2.20010005,2.03111410,0.62980532,0.33695440,0.00420088,0.09122905,0.44015902,1.19480975,0.02010178,0.31610265
-2.19409705,2.02265264,0.61450941,0.33884582,0.00431698,0.09000805,0.43594106,1.18642545,0.02069152,0.31693846
-2.18809405,2.01207719,0.59796588,0.34026030,0.00445431,0.08864556,0.43095937,1.17693797,0.02130716,0.31754772
-2.18209105,1.99977214,0.58065557,0.34127151,0.00461629,0.08718162,0.42532375,1.16643835,0.02195284,0.31801596
-2.17608804,1.98618432,0.56306544,0.34195490,0.00480660,0.08565850,0.41916089,1.15507644,0.02263167,0.31842892
-2.17008504,1.97180456,0.54567404,0.34238501,0.00502897,0.08411946,0.41261113,1.14305218,0.02334556,0.31886940
-2.16408204,1.95714906,0.52893815,0.34263298,0.00528714,0.08260748,0.40582484,1.13060567,0.02409507,0.31941445
-2.15807904,1.94274123,0.51328091,0.34276465,0.00558471,0.08116420,0.39895859,1.11800640,0.02487941,0.32013318
-2.15207604,1.92909448,0.49908190,0.34283890,0.00592500,0.07982886,0.39217124,1.10554207,0.02569637,0.32108509
-2.14607304,1.91669639,0.48666911,0.34290658,0.00631096,0.07863739,0.38561986,1.09350738,0.02654241,0.32231893
-2.14007004,1.90599463,0.47631310,0.34300978,0.00674502,0.07762169,0.37945570,1.08219320,0.02741280,0.32387207
-2.13406703,1.89738471,0.46822307,0.34318142,0.00722896,0.07680890,0.37382021,1.07187643,0.02830170,0.32577023
-2.12806403,1.89119980,0.46254492,0.34344514,0.00776381,0.07622098,0.36884117,1.06281092,0.02920241,0.32802755
-2.12206103,1.88770258,0.45936088,0.34381534,0.00834971,0.07587423,0.36462909,1.05521971,0.03010747,0.33064684
-2.11605803,1.88707930,0.45869064,0.34429733,0.00898577,0.07577903,0.36127382,1.04928881,0.03100886,0.33361982
-2.11005503,1.88943590,0.46049368,0.34488758,0.00967001,0.07593964,0.35884155,1.04516279,0.03189819,0.33692746
-2.10405203,1.89479638,0.46467261,0.34557390,0.01039927,0.07635410,0.35737229,1.04294234,0.03276675,0.34054020
-2.09804902,1.90310354,0.47107721,0.34633567,0.01116913,0.07701426,0.35687792,1.04268385,0.03360570,0.34441809
-2.09204602,1.91422198,0.47950929,0.34714408,0.01197392,0.07790585,0.35734086,1.04440117,0.03440611,0.34851089
-2.08604302,1.92794374,0.48972796,0.34796239,0.01280672,0.07900877,0.35871357,1.04806950,0.03515904,0.35275815
-2.08004002,1.94399649,0.50145558,0.34874636,0.01365941,0.08029741,0.36091889,1.05363132,0.03585560,0.35708937
-2.07403702,1.96205441,0.51438414,0.34944481,0.01452282,0.08174119,0.36385128,1.06100435,0.03648703,0.36142435
-2.06803402,1.98175167,0.52818219,0.35000050,0.01538689,0.08330520,0.36737908,1.07009108,0.03704474,0.36567389
-2.06203102,2.00269839,0.54250233,0.35035126,0.01624086,0.08495110,0.37134776,1.08078973,0.03752046,0.36974080
-2.05602801,2.02449868,0.55698922,0.35043157,0.01707355,0.08663804,0.37558407,1.09300607,0.03790633,0.37352153
-2.05002501,2.04677039,0.57128791,0.35017446,0.01787369,0.08832384,0.37990112,1.10666573,0.03819512,0.37690827
-2.04402201,2.06916567,0.58505265,0.34951378,0.01863022,0.08996628,0.38410412,1.12172615,0.03838037,0.37979165
-2.03801901,2.09139164,0.59795568,0.34838682,0.01933264,0.09152442,0.38799671,1.13818776,0.03845669,0.38206393
-2.03201601,2.11322995,0.60969597,0.34673705,0.01997138,0.09296004,0.39138758,1.15610348,0.03841997,0.38362264
-2.02601301,2.13455430,0.62000742,0.34451697,0.02053809,0.09423894,0.39409710,1.17558591,0.03826767,0.38437442
-2.02001001,2.15534451,0.62866633,0.34169086,0.02102596,0.09533232,0.39596376,1.19681159,0.03799904,0.38423899
-2.01400700,2.17569612,0.63549762,0.33823720,0.02142994,0.09621782,0.39685000,1.22002161,0.03761533,0.38315297
-2.00800400,2.19582454,0.64037956,0.33415074,0.02174692,0.09688046,0.39664721,1.24551829,0.03711999,0.38107323
-2.00200100,2.21606283,0.64324661,0.32944381,0.02197579,0.09731323,0.39527966,1.27365756,0.03651870,0.37797970
-1.99599800,2.23685274,0.64409018,0.32414699,0.02211749,0.09751738,0.39270709,1.30483704,0.03581937,0.37387733
-1.98999500,2.25872877,0.64295712,0.31830884,0.02217485,0.09750226,0.38892589,1.33947996,0.03503210,0.36879701
-1.98399200,2.28229566,0.63994596,0.31199481,0.02215250,0.09728486,0.38396865,1.37801548,0.03416889,0.36279539
-1.97798899,2.30819988,0.63520092,0.30528515,0.02205654,0.09688892,0.37790228,1.42085595,0.03324340,0.35595356
-1.97198599,2.33709636,0.62890409,0.29827211,0.02189428,0.09634369,0.37082460,1.46837225,0.03227049,0.34837457
-1.96598299,2.36961192,0.62126586,0.29105637,0.02167383,0.09568244,0.36285976,1.52086808,0.03126584,0.34017991
-1.95997999,2.40630706,0.61251438,0.28374295,0.02140375,0.09494067,0.35415248,1.57855469,0.03024532,0.33150513
-1.95397699,2.44763835,0.60288439,0.27643687,0.02109261,0.09415430,0.34486167,1.64152722,0.02922454,0.32249478
-1.94797399,2.49392316,0.59260602,0.26923868,0.02074866,0.09335776,0.33515356,1.70974395,0.02821825,0.31329701
-1.94197099,2.54530900,0.58189421,0.26224021,0.02037944,0.09258219,0.32519482,1.78300981,0.02723985,0.30405804
-1.93596798,2.60174903,0.57093935,0.25552074,0.01999154,0.09185382,0.31514594,1.86096504,0.02630095,0.29491682
-1.92996498,2.66298546,0.55989953,0.24914376,0.01959035,0.09119269,0.30515522,1.94307986,0.02541099,0.28600022
-1.92396198,2.72854178,0.54889482,0.24315457,0.01917996,0.09061170,0.29535365,2.02865571,0.02457703,0.27741887
-1.91795898,2.79772455,0.53800392,0.23757886,0.01876311,0.09011607,0.28585097,2.11683319,0.02380358,0.26926403
-1.91195598,2.86963480,0.52726326,0.23242223,0.01834125,0.08970336,0.27673287,2.20660651,0.02309265,0.26160537
-1.90595298,2.94318866,0.51666846,0.22767071,0.01791461,0.08936390,0.26805967,2.29684405,0.02244382,0.25449007
-1.89994997,3.01714636,0.50617814,0.22329235,0.01748248,0.08908172,0.25986626,2.38631417,0.02185458,0.24794293
-1.89394697,3.09014814,0.49571961,0.21923955,0.01704337,0.08883588,0.25216331,2.47371523,0.02132061,0.24196764
-1.88794397,3.16075565,0.48519620,0.21545216,0.01659537,0.08860215,0.24493963,2.55770862,0.02083626,0.23654897
-1.88194097,3.22749669,0.47449560,0.21186106,0.01613638,0.08835499,0.23816547,2.63695337,0.02039504,0.23165582
-1.87593797,3.28891144,0.46349882,0.20839211,0.01566446,0.08806958,0.23179651,2.71014109,0.01999015,0.22724483
-1.86993497,3.34359816,0.45208918,0.20497011,0.01517806,0.08772399,0.22577828,2.77602981,0.01961502,0.22326439
-1.86393197,3.39025644,0.44016077,0.20152270,0.01467628,0.08730119,0.22005089,2.83347548,0.01926377,0.21965880
-1.85792896,3.42772633,0.42762604,0.19798394,0.01415904,0.08679089,0.21455355,2.88146023,0.01893169,0.21637234
-1.85192596,3.45502200,0.41442207,0.19429739,0.01362720,0.08619102,0.20922903,2.91911636,0.01861556,0.21335311
-1.84592296,3.47135883,0.40051525,0.19041861,0.01308261,0.08550895,0.20402747,2.94574557,0.01831394,0.21055637
-1.83991996,3.47617324,0.38590424,0.18631697,0.01252809,0.08476207,0.19890977,2.96083308,0.01802726,0.20794730
-1.83391696,3.46913497,0.37062106,0.18197673,0.01196736,0.08397804,0.19385017,2.96405639,0.01775785,0.20550308
-1.82791396,3.45015171,0.35473056,0.17739733,0.01140488,0.08319440,0.18883813,2.95528886,0.01750987,0.20321420
-1.82191096,3.41936650,0.33832811,0.17259305,0.01084569,0.08245776,0.18387942,2.93459828,0.01728905,0.20108495
-1.81590795,3.37714827,0.32153604,0.16759200,0.01029519,0.08182252,0.17899642,2.90224077,0.01710240,0.19913326
-1.80990495,3.32407648,0.30449885,0.16243457,0.00975887,0.08134908,0.17422777,2.85865063,0.01695776,0.19738968
-1.80390195,3.26092049,0.28737773,0.15717149,0.00924212,0.08110186,0.16962733,2.80442643,0.01686340,0.19589581
-1.79789895,3.18861477,0.27034454,0.15186149,0.00874994,0.08114695,0.16526255,2.74031412,0.01682748,0.19470219
-1.79189595,3.10823093,0.25357563,0.14656889,0.00828675,0.08154970,0.16121243,2.66718763,0.01685754,0.19386576
-1.78589295,3.02094745,0.23724586,0.14136107,0.00785622,0.08237220,0.15756501,2.58602755,0.01696002,0.19344693
-1.77988994,2.92801826,0.22152298,0.13630597,0.00746110,0.08367085,0.15441461,2.49789844,0.01713985,0.19350662
-1.77388694,2.83074085,0.20656267,0.13146978,0.00710314,0.08549408,0.15185883,2.40392538,0.01740002,0.19410314
-1.76788394,2.73042511,0.19250428,0.12691481,0.00678307,0.08788024,0.14999537,2.30527027,0.01774132,0.19528917
-1.76188094,2.62836331,0.17946756,0.12269765,0.00650054,0.09085591,0.14891883,2.20310834,0.01816219,0.19710898
-1.75587794,2.52580224,0.16755014,0.11886764,0.00625423,0.09443448,0.14871743,2.09860553,0.01865861,0.19959585
-1.74987494,2.42391808,0.15682607,0.11546573,0.00604191,0.09861515,0.14946982,1.99289711,0.01922418,0.20276999
-1.74387194,2.32379448,0.14734513,0.11252359,0.00586061,0.10338245,0.15124205,1.88706812,0.01985031,0.20663682
-1.73786893,2.22640432,0.13913299,0.11006317,0.00570674,0.10870606,0.15408463,1.78213595,0.02052648,0.21118589
-1.73186593,2.13259573,0.13219199,0.10809653,0.00557627,0.11454123,0.15803002,1.67903556,0.02124065,0.21639022
-1.72586293,2.04308221,0.12650254,0.10662597,0.00546495,0.12082955,0.16309033,1.57860760,0.02197973,0.22220644
-1.71985993,1.95843739,0.12202498,0.10564443,0.00536850,0.12750010,0.16925560,1.48158966,0.02273013,0.22857540
-1.71385693,1.87909411,0.11870176,0.10513620,0.00528277,0.13447105,0.17649259,1.38861078,0.02347828,0.23542342
-1.70785393,1.80534780,0.11645986,0.10507771,0.00520391,0.14165155,0.18474416,1.30018918,0.02421127,0.24266421
-1.70185093,1.73736386,0.11521340,0.10543861,0.00512856,0.14894383,0.19392946,1.21673324,0.02491740,0.25020118
-1.69584792,1.67518856,0.11486628,0.10618292,0.00505393,0.15624566,0.20394488,1.13854532,0.02558669,0.25793035
-1.68984492,1.61876299,0.11531485,0.10727029,0.00497791,0.16345282,0.21466575,1.06582821,0.02621136,0.26574359
-1.68384192,1.56793930,0.11645055,0.10865738,0.00489912,0.17046180,0.22594897,0.99869372,0.02678619,0.27353215
-1.67783892,1.52249866,0.11816245,0.11029916,0.00481696,0.17717244,0.23763641,0.93717292,0.02730881,0.28119038
-1.67183592,1.48216996,0.12033972,0.11215036,0.00473156,0.18349054,0.24955900,0.88122748,0.02777983,0.28861947
-1.66583292,1.44664865,0.12287400,0.11416675,0.00464378,0.18933038,0.26154152,0.83076155,0.02820287,0.29573105
-1.65982991,1.41561474,0.12566152,0.11630648,0.00455512,0.19461704,0.27340771,0.78563349,0.02858448,0.30245061
-1.65382691,1.38874935,0.12860515,0.11853114,0.00446763,0.19928841,0.28498576,0.74566721,0.02893384,0.30872045
-1.64782391,1.36574911,0.13161623,0.12080685,0.00438382,0.20329693,0.29611379,0.71066228,0.02926249,0.31450208
