energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.17858929,11.60980631,0.56120592,1.23155332,0.06103527,0.31802496,0.90521515,8.94650289,0.05060664,1.14578179
-3.17258629,11.57776581,0.56348580,1.24413736,0.06075600,0.31467914,0.90608015,8.89690213,0.05076187,1.15183213
-3.16658329,11.52207020,0.56392295,1.25382809,0.06029250,0.31114395,0.90573305,8.82980189,0.05078419,1.15472428
-3.16058029,11.44260681,0.56246596,1.26047053,0.05965577,0.30749475,0.90423280,8.74520291,0.05067319,1.15440319
-3.15457729,11.33966461,0.55910167,1.26397770,0.05885911,0.30380591,0.90165424,8.64338899,0.05043054,1.15086908
-3.14857429,11.21394014,0.55385642,1.26433323,0.05791774,0.30014838,0.89808441,8.52493359,0.05005998,1.14417796
-3.14257129,11.06653203,0.54679601,1.26159192,0.05684840,0.29658754,0.89361867,8.39069838,0.04956723,1.13444067
-3.13656828,10.89892390,0.53802444,1.25587799,0.05566884,0.29318123,0.88835677,8.24182333,0.04895984,1.12182046
-3.13056528,10.71295596,0.52768142,1.24738108,0.05439748,0.28997820,0.88239922,8.07970840,0.04824706,1.10652905
-3.12456228,10.51078602,0.51593866,1.23635018,0.05305297,0.28701706,0.87584407,7.90598715,0.04743961,1.08882135
-3.11855928,10.29484108,0.50299525,1.22308564,0.05165383,0.28432562,0.86878435,7.72249312,0.04654952,1.06898923
-3.11255628,10.06776120,0.48907210,1.20792964,0.05021810,0.28192082,0.86130632,7.53121994,0.04558985,1.04735417
-3.10655328,9.83233776,0.47440577,1.19125544,0.04876304,0.27980915,0.85348861,7.33427684,0.04457446,1.02425949
-3.10055028,9.59144817,0.45924192,1.17345584,0.04730484,0.27798750,0.84540229,7.13384092,0.04351771,1.00006211
-3.09454727,9.34798966,0.44382864,1.15493133,0.04585843,0.27644452,0.83711184,6.93210819,0.04243426,0.97512439
-3.08854427,9.10481432,0.42840979,1.13607835,0.04443726,0.27516222,0.82867692,6.73124501,0.04133875,0.94980610
-3.08254127,8.86466798,0.41321885,1.11727822,0.04305313,0.27411783,0.82015474,6.53334190,0.04024559,0.92445700
-3.07653827,8.63013463,0.39847314,1.09888698,0.04171611,0.27328583,0.81160292,6.34037117,0.03916872,0.89941008
-3.07053527,8.40358852,0.38436903,1.08122661,0.04043439,0.27263988,0.80308247,6.15414986,0.03812140,0.87497577
-3.06453227,8.18715494,0.37107783,1.06457788,0.03921431,0.27215476,0.79466077,5.97630917,0.03711603,0.85143719
-3.05852926,7.98268089,0.35874287,1.04917503,0.03806030,0.27180791,0.78641417,5.80827114,0.03616399,0.82904648
-3.05252626,7.79171599,0.34747757,1.03520234,0.03697489,0.27158086,0.77842998,5.65123310,0.03527552,0.80802236
-3.04652326,7.61550367,0.33736458,1.02279271,0.03595883,0.27146010,0.77080778,5.50616000,0.03445965,0.78854873
-3.04052026,7.45498238,0.32845604,1.01202813,0.03501113,0.27143757,0.76365968,5.37378456,0.03372412,0.77077438
-3.03451726,7.31079602,0.32077475,1.00294183,0.03412925,0.27151077,0.75710966,5.25461470,0.03307537,0.75481367
-3.02851426,7.18331266,0.31431627,0.99552208,0.03330921,0.27168231,0.75129171,5.14894744,0.03251856,0.74074798
-3.02251126,7.07265017,0.30905180,0.98971727,0.03254583,0.27195915,0.74634712,5.05688860,0.03205758,0.72862791
-3.01650825,6.97870750,0.30493155,0.98544197,0.03183298,0.27235151,0.74242074,4.97837697,0.03169511,0.71847595
-3.01050525,6.90119992,0.30188868,0.98258372,0.03116379,0.27287146,0.73965658,4.91321184,0.03143275,0.71028956
-3.00450225,6.83969671,0.29984344,0.98101024,0.03053095,0.27353146,0.73819286,4.86108257,0.03127104,0.70404445
-2.99849925,6.79365955,0.29870739,0.98057667,0.02992698,0.27434278,0.73815679,4.82159900,0.03120964,0.69969798
-2.99249625,6.76248014,0.29838767,0.98113257,0.02934452,0.27531404,0.73965942,4.79432114,0.03124740,0.69719245
-2.98649325,6.74551555,0.29879088,0.98252849,0.02877658,0.27644982,0.74279060,4.77878715,0.03138248,0.69645825
-2.98049025,6.74211975,0.29982682,0.98462177,0.02821683,0.27774965,0.74761464,4.77453826,0.03161246,0.69741678
-2.97448724,6.75167018,0.30141153,0.98728137,0.02765977,0.27920717,0.75416657,4.78113958,0.03193442,0.69998295
-2.96848424,6.77358839,0.30346996,0.99039179,0.02710096,0.28080973,0.76244935,4.79819593,0.03234502,0.70406739
-2.96248124,6.80735375,0.30593783,0.99385564,0.02653714,0.28253834,0.77243216,4.82536196,0.03284056,0.70957807
-2.95647824,6.85250989,0.30876296,0.99759523,0.02596634,0.28436796,0.78404980,4.86234605,0.03341698,0.71642162
-2.95047524,6.90866341,0.31190572,1.00155286,0.02538788,0.28626822,0.79720315,4.90890774,0.03406990,0.72450402
-2.94447224,6.97547526,0.31533889,1.00569012,0.02480242,0.28820435,0.81176089,4.96484880,0.03479457,0.73373102
-2.93846923,7.05264498,0.31904686,1.00998617,0.02421184,0.29013842,0.82756211,5.02999824,0.03558580,0.74400802
-2.93246623,7.13988874,0.32302413,1.01443527,0.02361915,0.29203072,0.84441994,5.10419192,0.03643798,0.75523970
-2.92646323,7.23691229,0.32727342,1.01904369,0.02302834,0.29384127,0.86212587,5.18724771,0.03734491,0.76732942
-2.92046023,7.34338030,0.33180328,1.02382622,0.02244419,0.29553127,0.88045465,5.27893749,0.03829977,0.78017838
-2.91445723,7.45888372,0.33662550,1.02880250,0.02187206,0.29706461,0.89916965,5.37895739,0.03929505,0.79368480
-2.90845423,7.58290714,0.34175230,1.03399340,0.02131766,0.29840909,0.91802830,5.48689789,0.04032248,0.80774314
-2.90245123,7.71479795,0.34719357,1.03941760,0.02078685,0.29953757,0.93678763,5.60221565,0.04137298,0.82224346
-2.89644822,7.85373949,0.35295425,1.04508855,0.02028537,0.30042882,0.95520960,5.72420866,0.04243669,0.83707101
-2.89044522,7.99872977,0.35903188,1.05101198,0.01981865,0.30106805,0.97306602,5.85199652,0.04350297,0.85210620
-2.88444222,8.14856758,0.36541465,1.05718398,0.01939164,0.30144723,0.99014312,5.98450734,0.04456051,0.86722486
-2.87843922,8.30184721,0.37207977,1.06358969,0.01900862,0.30156502,1.00624542,6.12047254,0.04559745,0.88229895
-2.87243622,8.45696267,0.37899252,1.07020267,0.01867310,0.30142648,1.02119898,6.25843034,0.04660154,0.89719761
-2.86643322,8.61212194,0.38610570,1.07698480,0.01838769,0.30104248,1.03485391,6.39673873,0.04756039,0.91178865
-2.86043022,8.76537106,0.39335983,1.08388672,0.01815411,0.30042893,1.04708615,6.53359771,0.04846167,0.92594021
-2.85442721,8.91462760,0.40068380,1.09084867,0.01797309,0.29960576,1.05779843,6.66708051,0.04929348,0.93952274
-2.84842421,9.05772247,0.40799611,1.09780163,0.01784447,0.29859590,1.06692062,6.79517293,0.05004456,0.95241102
-2.84242121,9.19244838,0.41520658,1.10466865,0.01776719,0.29742411,1.07440932,6.91581934,0.05070464,0.96448623
-2.83641821,9.31661338,0.42221845,1.11136635,0.01773939,0.29611586,1.08024688,7.02697384,0.05126476,0.97563788
-2.83041521,9.42809701,0.42893084,1.11780633,0.01775853,0.29469627,1.08443995,7.12665435,0.05171748,0.98576550
-2.82441221,9.52490705,0.43524133,1.12389664,0.01782147,0.29318917,1.08701753,7.21299751,0.05205717,0.99478015
-2.81840920,9.60523436,0.44104878,1.12954326,0.01792463,0.29161627,1.08802883,7.28431219,0.05228017,1.00260544
-2.81240620,9.66750357,0.44625610,1.13465141,0.01806413,0.28999663,1.08754087,7.33912911,0.05238490,1.00917820
-2.80640320,9.71041778,0.45077297,1.13912699,0.01823593,0.28834623,1.08563598,7.37624477,0.05237199,1.01444883
-2.80040020,9.73299525,0.45451844,1.14287799,0.01843594,0.28667786,1.08240947,7.39475764,0.05224419,1.01838114
-2.79439720,9.73459700,0.45742324,1.14581607,0.01866014,0.28500123,1.07796732,7.39409520,0.05200636,1.02095200
-2.78839420,9.71494444,0.45943196,1.14785820,0.01890474,0.28332325,1.07242415,7.37403092,0.05166532,1.02215068
-2.78239120,9.67412645,0.46050472,1.14892866,0.01916619,0.28164866,1.06590156,7.33469055,0.05122965,1.02197810
-2.77638819,9.61259632,0.46061864,1.14896108,0.01944127,0.27998068,1.05852677,7.27654775,0.05070944,1.02044601
-2.77038519,9.53115892,0.45976884,1.14790085,0.01972715,0.27832192,1.05043173,7.20040956,0.05011604,1.01757626
-2.76438219,9.43094909,0.45796909,1.14570760,0.02002134,0.27667534,1.04175265,7.10739261,0.04946175,1.01340025
-2.75837919,9.31340266,0.45525201,1.14235783,0.02032171,0.27504534,1.03262985,6.99889142,0.04875951,1.00795860
-2.75237619,9.18022145,0.45166895,1.13784754,0.02062643,0.27343875,1.02320805,6.87654042,0.04802258,1.00130111
-2.74637319,9.03333405,0.44728941,1.13219463,0.02093390,0.27186588,1.01363689,6.74217137,0.04726427,0.99348706
-2.74037019,8.87485384,0.44220013,1.12544108,0.02124267,0.27034143,1.00407155,6.59776825,0.04649768,0.98458574
-2.73436718,8.70703591,0.43650377,1.11765459,0.02155132,0.26888527,0.99467348,6.44542117,0.04573545,0.97467724
-2.72836418,8.53223421,0.43031728,1.10892957,0.02185841,0.26752300,0.98561092,6.28728119,0.04498959,0.96385334
-2.72236118,8.35286007,0.42376995,1.09938730,0.02216231,0.26628631,0.97705920,6.12551739,0.04427128,0.95221842
-2.71635818,8.17134273,0.41700113,1.08917521,0.02246121,0.26521309,0.96920053,5.96227728,0.04359086,0.93989023
-2.71035518,7.99009273,0.41015767,1.07846504,0.02275295,0.26434716,0.96222328,5.79965143,0.04295765,0.92700034
-2.70435218,7.81146800,0.40339114,1.06744998,0.02303505,0.26373778,0.95632046,5.63964268,0.04238001,0.91369418
-2.69834917,7.63774286,0.39685482,1.05634066,0.02330468,0.26343880,0.95168752,5.48414005,0.04186529,0.90013044
-2.69234617,7.47107945,0.39070053,1.04536017,0.02355866,0.26350747,0.94851917,5.33489708,0.04141983,0.88647982
-2.68634317,7.31350146,0.38507531,1.03473815,0.02379354,0.26400300,0.94700546,5.19351426,0.04104905,0.87292293
-2.68034017,7.16686934,0.38011805,1.02470415,0.02400565,0.26498486,0.94732701,5.06142482,0.04075742,0.85964740
-2.67433717,7.03285694,0.37595617,1.01548046,0.02419130,0.26651076,0.94964959,4.93988322,0.04054855,0.84684422
-2.66833417,6.91292900,0.37270223,1.00727472,0.02434685,0.26863463,0.95411819,4.82995568,0.04042520,0.83470324
-2.66233117,6.80831942,0.37045091,1.00027249,0.02446891,0.27140441,0.96085079,4.73251206,0.04038928,0.82340820
-2.65632816,6.72001050,0.36927604,0.99463021,0.02455455,0.27485979,0.96993207,4.64821882,0.04044189,0.81313119
-2.65032516,6.64871336,0.36922808,0.99046876,0.02460146,0.27903014,0.98140749,4.57753259,0.04058331,0.80402697
-2.64432216,6.59485018,0.37033206,0.98786794,0.02460811,0.28393248,0.99527774,4.52069448,0.04081296,0.79622726
-2.63831916,6.55853911,0.37258599,0.98686216,0.02457399,0.28956977,1.01149427,4.47772547,0.04112941,0.78983539
-2.63231616,6.53958284,0.37595991,0.98743753,0.02449968,0.29592950,1.02995582,4.44842304,0.04153035,0.78492142
-2.62631316,6.53746195,0.38039575,0.98953051,0.02438697,0.30298262,1.05050644,4.43236002,0.04201253,0.78151815
-2.62031016,6.55133414,0.38580777,0.99302835,0.02423895,0.31068307,1.07293514,4.42888625,0.04257177,0.77961820
-2.61430715,6.58004050,0.39208400,0.99777117,0.02405999,0.31896767,1.09697726,4.43713378,0.04320295,0.77917224
-2.60830415,6.62211957,0.39908833,1.00355587,0.02385575,0.32775662,1.12231779,4.45602663,0.04390002,0.78008878
-2.60230115,6.67583000,0.40666352,1.01014169,0.02363303,0.33695457,1.14859645,4.48429558,0.04465600,0.78223530
-2.59629815,6.73918200,0.41463492,1.01725713,0.02339970,0.34645223,1.17541467,4.52049845,0.04546309,0.78544100
-2.59029515,6.80997741,0.42281478,1.02460831,0.02316445,0.35612842,1.20234412,4.56304614,0.04631270,0.78950091
-2.58429215,6.88585803,0.43100723,1.03188818,0.02293663,0.36585274,1.22893669,4.61023434,0.04719562,0.79418150
-2.57828914,6.96436100,0.43901359,1.03878640,0.02272591,0.37548852,1.25473567,4.66028031,0.04810211,0.79922731
-2.57228614,7.04297999,0.44663789,1.04499959,0.02254207,0.38489619,1.27928762,4.71136409,0.04902212,0.80436864
-2.56628314,7.11923028,0.45369253,1.05024139,0.02239465,0.39393685,1.30215477,4.76167291,0.04994551,0.80932985
-2.56028014,7.19071572,0.46000367,1.05425216,0.02229265,0.40247605,1.32292743,4.80944755,0.05086223,0.81383813
-2.55427714,7.25519529,0.46541640,1.05680785,0.02224427,0.41038752,1.34123605,4.85302893,0.05176265,0.81763224
-2.54827414,7.31064675,0.46979926,1.05772766,0.02225658,0.41755689,1.35676252,4.89090330,0.05263780,0.82047109
-2.54227114,7.35532526,0.47304811,1.05688040,0.02233529,0.42388527,1.36925040,4.92174433,0.05347968,0.82214163
-2.53626813,7.38781449,0.47508919,1.05418908,0.02248454,0.42929242,1.37851369,4.94445033,0.05428159,0.82246609
-2.53026513,7.40706856,0.47588109,1.04963377,0.02270675,0.43371967,1.38444390,4.95817522,0.05503839,0.82130795
-2.52426213,7.41244287,0.47541582,1.04325252,0.02300248,0.43713223,1.38701508,4.96235186,0.05574683,0.81857673
-2.51825913,7.40371298,0.47371867,1.03514035,0.02337038,0.43952101,1.38628682,4.95670691,0.05640578,0.81423131
-2.51225613,7.38108044,0.47084706,1.02544637,0.02380722,0.44090379,1.38240489,4.94126648,0.05701652,0.80828170
-2.50625313,7.34516568,0.46688838,1.01436917,0.02430796,0.44132555,1.37559963,4.91635245,0.05758287,0.80078927
-2.50025013,7.29698793,0.46195684,1.00215058,0.02486582,0.44085822,1.36618191,4.88256957,0.05811129,0.79186537
-2.49424712,7.23793308,0.45618949,0.98906810,0.02547254,0.43959954,1.35453694,4.84078389,0.05861098,0.78166846
-2.48824412,7.16971040,0.44974166,0.97542628,0.02611856,0.43767106,1.34111585,4.79209330,0.05909376,0.77039988
-2.48224112,7.09429987,0.44278175,0.96154723,0.02679330,0.43521550,1.32642529,4.73779144,0.05957390,0.75829829
-2.47623812,7.01389169,0.43548581,0.94776072,0.02748548,0.43239325,1.31101536,4.67932623,0.06006787,0.74563314
-2.47023512,6.93082004,0.42803196,0.93439415,0.02818342,0.42937818,1.29546591,4.61825455,0.06059392,0.73269725
-2.46423212,6.84749329,0.42059483,0.92176262,0.02887537,0.42635291,1.28037191,4.55619471,0.06117157,0.71979872
-2.45822911,6.76632282,0.41334030,0.91015952,0.02954984,0.42350359,1.26632787,4.49477821,0.06182097,0.70725252
-2.45222611,6.68965270,0.40642062,0.89984799,0.03019591,0.42101427,1.25391204,4.43560247,0.06256219,0.69537195
-2.44622311,6.61969236,0.39997011,0.89105327,0.03080352,0.41906122,1.24367062,4.38018586,0.06341447,0.68446012
-2.44022011,6.55845431,0.39410153,0.88395649,0.03136371,0.41780724,1.23610267,4.32992649,0.06439532,0.67480195
-2.43421711,6.50769881,0.38890334,0.87868993,0.03186886,0.41739614,1.23164600,4.28606580,0.06551976,0.66665662
-2.42821411,6.46888704,0.38443776,0.87533387,0.03231279,0.41794783,1.23066462,4.24965788,0.06679946,0.66025093
-2.42221111,6.44314423,0.38073979,0.87391532,0.03269095,0.41955394,1.23343827,4.22154543,0.06824203,0.65577361
-2.41620810,6.43123377,0.37781722,0.87440849,0.03300044,0.42227439,1.24015432,4.20234259,0.06985040,0.65337080
-2.41020510,6.43354313,0.37565157,0.87673719,0.03324000,0.42613505,1.25090248,4.19242516,0.07162233,0.65314288
-2.40420210,6.45008172,0.37419988,0.88077893,0.03341003,0.43112653,1.26567258,4.19192815,0.07355014,0.65514259
-2.39819910,6.48049096,0.37339742,0.88637070,0.03351248,0.43720436,1.28435553,4.20075046,0.07562060,0.65937471
-2.39219610,6.52406586,0.37316099,0.89331619,0.03355070,0.44429048,1.30674762,4.21856639,0.07781507,0.66579700
-2.38619310,6.57978733,0.37339297,0.90139418,0.03352937,0.45227611,1.33255786,4.24484340,0.08010986,0.67432268
-2.38019010,6.64636408,0.37398565,0.91036786,0.03345421,0.46102587,1.36141843,4.27886529,0.08247682,0.68482406
-2.37418709,6.72228230,0.37482594,0.91999461,0.03333189,0.47038304,1.39289757,4.31975992,0.08488406,0.69713731
-2.36818409,6.80586139,0.37580011,0.93003585,0.03316974,0.48017574,1.42651464,4.36653051,0.08729691,0.71106824
-2.36218109,6.89531337,0.37679839,0.94026667,0.03297555,0.49022375,1.46175662,4.41808928,0.08967900,0.72639864
-2.35617809,6.98880378,0.37771940,0.95048456,0.03275737,0.50034571,1.49809545,4.47329226,0.09199331,0.74289320
-2.35017509,7.08451164,0.37847399,0.96051712,0.03252323,0.51036630,1.53500541,4.53097404,0.09420341,0.76030651
-2.34417209,7.18068598,0.37898849,0.97022812,0.03228098,0.52012316,1.57197982,4.58998136,0.09627447,0.77839000
-2.33816908,7.27569689,0.37920724,0.97952177,0.03203804,0.52947309,1.60854636,4.64920416,0.09817438,0.79689849
-2.33216608,7.36807895,0.37909422,0.98834496,0.03180121,0.53829734,1.64428026,4.70760340,0.09987457,0.81559619
-2.32616308,7.45656556,0.37863379,0.99668721,0.03157648,0.54650558,1.67881486,4.76423440,0.10135078,0.83426180
-2.32016008,7.54011294,0.37783048,1.00457846,0.03136892,0.55403857,1.71184916,4.81826537,0.10258358,0.85269269
-2.31415708,7.61791299,0.37670785,1.01208476,0.03118248,0.56086916,1.74315191,4.86899029,0.10355868,0.87070794
-2.30815408,7.68939511,0.37530651,1.01930198,0.03101991,0.56700173,1.77256235,4.91583620,0.10426703,0.88815021
-2.30215108,7.75421702,0.37368140,1.02634795,0.03088270,0.57247011,1.79998747,4.95836469,0.10470471,0.90488650
-2.29614807,7.81224579,0.37189844,1.03335335,0.03077103,0.57733396,1.82539616,4.99626794,0.10487267,0.92080775
-2.29014507,7.86353020,0.37003075,1.04045192,0.03068377,0.58167401,1.84881070,5.02935974,0.10477626,0.93582740
-2.28414207,7.90826631,0.36815462,1.04777037,0.03061853,0.58558631,1.87029594,5.05756213,0.10442467,0.94987916
-2.27813907,7.94675827,0.36634537,1.05541870,0.03057177,0.58917573,1.88994694,5.08088870,0.10383028,0.96291407
-2.27213607,7.97937651,0.36467344,1.06348124,0.03053890,0.59254927,1.90787585,5.09942528,0.10300797,0.97489706
-2.26613307,8.00651588,0.36320069,1.07200914,0.03051448,0.59580933,1.92419850,5.11330938,0.10197441,0.98580332
-2.26013007,8.02855563,0.36197726,1.08101451,0.03049244,0.59904734,1.93902171,5.12270937,0.10074745,0.99561455
-2.25412706,8.04582375,0.36103907,1.09046670,0.03046634,0.60233813,1.95243173,5.12780448,0.09934545,1.00431547
-2.24812406,8.05856713,0.36040602,1.10029081,0.03042963,0.60573526,1.96448456,5.12876684,0.09778684,1.01189066
-2.24212106,8.06692932,0.36008101,1.11036871,0.03037599,0.60926745,1.97519843,5.12574629,0.09608963,1.01832187
-2.23611806,8.07093680,0.36004983,1.12054229,0.03029961,0.61293643,1.98454899,5.11885894,0.09427117,1.02358608
-2.23011506,8.07049435,0.36028188,1.13061907,0.03019553,0.61671610,1.99246709,5.10817983,0.09234787,1.02765419
-2.22411206,8.06538984,0.36073163,1.14037971,0.03005991,0.62055312,1.99883952,5.09374024,0.09033518,1.03049051
-2.21810905,8.05530775,0.36134087,1.14958717,0.02989032,0.62436881,2.00351235,5.07552959,0.08824753,1.03205310
-2.21210605,8.03985095,0.36204148,1.15799699,0.02968597,0.62806224,2.00629669,5.05350194,0.08609839,1.03229473
-2.20610305,8.01856937,0.36275864,1.16536833,0.02944790,0.63151438,2.00697671,5.02758652,0.08390042,1.03116465
-2.20010005,7.99099390,0.36341446,1.17147506,0.02917907,0.63459302,2.00531930,4.99770184,0.08166561,1.02861083
-2.19409705,7.95667401,0.36393158,1.17611650,0.02888446,0.63715826,2.00108495,4.96377242,0.07940548,1.02458280
-2.18809405,7.91521685,0.36423687,1.17912735,0.02857101,0.63906831,1.99403944,4.92574729,0.07713128,1.01903469
-2.18209105,7.86632581,0.36426483,1.18038614,0.02824754,0.64018537,1.98396572,4.88361907,0.07485414,1.01192862
-2.17608804,7.80983664,0.36396078,1.17982202,0.02792454,0.64038132,1.97067554,4.83744252,0.07258528,1.00323795
-2.17008504,7.74574903,0.36328340,1.17741950,0.02761398,0.63954296,1.95402028,4.78735141,0.07033610,0.99295060
-2.16408204,7.67425193,0.36220685,1.17322087,0.02732888,0.63757670,1.93390066,4.73357257,0.06811827,0.98107198
-2.15807904,7.59574122,0.36072211,1.16732633,0.02708300,0.63441251,1.91027489,4.67643611,0.06594375,0.96762757
-2.15207604,7.51082848,0.35883763,1.15989167,0.02689035,0.63000687,1.88316502,4.61638111,0.06382479,0.95266505
-2.14607304,7.42034024,0.35657926,1.15112383,0.02676471,0.62434490,1.85266116,4.55395588,0.06177384,0.93625563
-2.14007004,7.32530732,0.35398938,1.14127422,0.02671910,0.61744136,1.81892362,4.48981280,0.05980339,0.91849488
-2.13406703,7.22694446,0.35112535,1.13063050,0.02676529,0.60934068,1.78218267,4.42469733,0.05792584,0.89950259
-2.12806403,7.12662083,0.34805739,1.11950677,0.02691327,0.60011606,1.74273615,4.35943157,0.05615319,0.87942200
-2.12206103,7.02582266,0.34486580,1.10823292,0.02717080,0.58986753,1.70094489,4.29489286,0.05449684,0.85841810
-2.11605803,6.92610914,0.34163786,1.09714345,0.02754295,0.57871931,1.65722616,4.23198823,0.05296726,0.83667526
-2.11005503,6.82906378,0.33846435,1.08656620,0.02803180,0.56681643,1.61204539,4.17162563,0.05157369,0.81439407
-2.10405203,6.73624309,0.33543605,1.07681159,0.02863615,0.55432080,1.56590642,4.11468343,0.05032383,0.79178771
-2.09804902,6.64912493,0.33264011,1.06816267,0.02935137,0.54140696,1.51934070,4.06197928,0.04922358,0.76907771
-2.09204602,6.56905888,0.33015671,1.06086649,0.03016939,0.52825754,1.47289564,4.01424009,0.04827675,0.74648951
-2.08604302,6.49722083,0.32805599,1.05512711,0.03107878,0.51505876,1.42712278,3.97207440,0.04748487,0.72424778
-2.08004002,6.43457400,0.32639539,1.05110040,0.03206496,0.50199606,1.38256592,3.93594857,0.04684709,0.70257184
-2.07403702,6.38183814,0.32521766,1.04889099,0.03311056,0.48924995,1.33974971,3.90616803,0.04636004,0.68167122
-2.06803402,6.33946828,0.32454946,1.04855128,0.03419588,0.47699238,1.29916912,3.88286455,0.04601791,0.66174163
-2.06203102,6.30764414,0.32440067,1.05008258,0.03529945,0.46538359,1.26128001,3.86599018,0.04581256,0.64296149
-2.05602801,6.28627044,0.32476456,1.05343814,0.03639870,0.45456959,1.22649101,3.85531825,0.04573369,0.62548898
-2.05002501,6.27498815,0.32561857,1.05852812,0.03747066,0.44468027,1.19515715,3.85045143,0.04576912,0.60946000
-2.04402201,6.27319590,0.32692590,1.06522582,0.03849268,0.43582821,1.16757500,3.85083641,0.04590522,0.59498682
-2.03801901,6.28008045,0.32863770,1.07337525,0.03944321,0.42810814,1.14397968,3.85578459,0.04612725,0.58215759
-2.03201601,6.29465465,0.33069582,1.08279924,0.04030251,0.42159692,1.12454351,3.86449783,0.04641991,0.57103663
-2.02601301,6.31580093,0.33303594,1.09330804,0.04105325,0.41635416,1.10937633,3.87609788,0.04676785,0.56166547
-2.02001001,6.34231821,0.33559098,1.10470776,0.04168112,0.41242310,1.09852724,3.88965835,0.04715616,0.55406459
-2.01400700,6.37297008,0.33829466,1.11680835,0.04217525,0.40983197,1.09198764,3.90423764,0.04757092,0.54823561
-2.00800400,6.40653214,0.34108495,1.12943087,0.04252849,0.40859541,1.08969539,3.91891152,0.04799971,0.54416399
-2.00200100,6.44183636,0.34390741,1.14241357,0.04273763,0.40871608,1.09153968,3.93280394,0.04843200,0.54182193
-1.99599800,6.47781101,0.34671812,1.15561688,0.04280334,0.41018622,1.09736670,3.94511507,0.04885961,0.54117148
-1.98999500,6.51351467,0.34948617,1.16892685,0.04273004,0.41298923,1.10698559,3.95514547,0.04927694,0.54216754
-1.98399200,6.54816336,0.35219560,1.18225736,0.04252565,0.41710097,1.12017464,3.96231583,0.04968122,0.54476085
-1.97798899,6.58115039,0.35484672,1.19555079,0.04220114,0.42249105,1.13668760,3.96618184,0.05007263,0.54890067
-1.97198599,6.61205874,0.35745666,1.20877761,0.04177007,0.42912383,1.15625986,3.96644400,0.05045430,0.55453708
-1.96598299,6.64066609,0.36005932,1.22193469,0.04124796,0.43695929,1.17861445,3.96295248,0.05083223,0.56162300
-1.95997999,6.66694324,0.36270456,1.23504289,0.04065175,0.44595366,1.20346781,3.95570728,0.05121509,0.57011562
-1.95397699,6.69104635,0.36545675,1.24814377,0.03999914,0.45605996,1.23053509,3.94485415,0.05161397,0.57997736
-1.94797399,6.71330408,0.36839268,1.26129600,0.03930800,0.46722834,1.25953514,3.93067679,0.05204200,0.59117631
-1.94197099,6.73420029,0.37159899,1.27457133,0.03859583,0.47940631,1.29019488,3.91358574,0.05251389,0.60368610
-1.93596798,6.75435321,0.37516911,1.28805055,0.03787929,0.49253882,1.32225310,3.89410474,0.05304548,0.61748518
-1.92996498,6.77449178,0.37919989,1.30181942,0.03717384,0.50656829,1.35546361,3.87285481,0.05365312,0.63255564
-1.92396198,6.79542975,0.38378799,1.31596477,0.03649339,0.52143446,1.38959753,3.85053660,0.05435313,0.64888143
-1.91795898,6.81803799,0.38902609,1.33057068,0.03585019,0.53707406,1.42444484,3.82791133,0.05516113,0.66644608
-1.91195598,6.84321540,0.39499914,1.34571501,0.03525468,0.55342046,1.45981484,3.80578053,0.05609147,0.68523005
-1.90595298,6.87185871,0.40178073,1.36146608,0.03471551,0.57040304,1.49553574,3.78496483,0.05715658,0.70520762
-1.89994997,6.90483145,0.40942956,1.37787958,0.03423961,0.58794644,1.53145316,3.76628204,0.05836636,0.72634355
-1.89394697,6.94293244,0.41798635,1.39499577,0.03383230,0.60596966,1.56742765,3.75052460,0.05972763,0.74858950
-1.88794397,6.98686421,0.42747111,1.41283693,0.03349750,0.62438505,1.60333139,3.73843675,0.06124364,0.77188050
-1.88194097,7.03720211,0.43788092,1.43140513,0.03323786,0.64309720,1.63904399,3.73069185,0.06291361,0.79613143
-1.87593797,7.09436467,0.44918837,1.45068037,0.03305496,0.66200188,1.67444796,3.72787009,0.06473240,0.82123392
-1.86993497,7.15858654,0.46134063,1.47061925,0.03294951,0.68098511,1.70942372,3.73043741,0.06669030,0.84705365
-1.86393197,7.22989486,0.47425939,1.49115423,0.03292151,0.69992240,1.74384492,3.73872623,0.06877290,0.87342848
-1.85792896,7.30809069,0.48784152,1.51219361,0.03297032,0.71867845,1.77757401,3.75291874,0.07096112,0.90016737
-1.85192596,7.39273665,0.50196064,1.53362244,0.03309482,0.73710731,1.81045887,3.77303375,0.07323142,0.92705050
-1.84592296,7.48315215,0.51646950,1.55530436,0.03329345,0.75505315,1.84233049,3.79891779,0.07555611,0.95383064
-1.83991996,7.57841734,0.53120325,1.57708459,0.03356421,0.77235184,1.87300236,3.83024145,0.07790389,0.98023587
-1.83391696,7.67738665,0.54598337,1.59879391,0.03390474,0.78883327,1.90227165,3.86650142,0.08024048,1.00597376
-1.82791396,7.77871240,0.56062237,1.62025386,0.03431227,0.80432458,1.92992240,3.90702884,0.08252949,1.03073693
-1.82191096,7.88087830,0.57492891,1.64128270,0.03478360,0.81865409,1.95573076,3.95100415,0.08473329,1.05420997
-1.81590795,7.98224252,0.58871336,1.66170237,0.03531516,0.83165613,1.97947227,3.99747826,0.08681414,1.07607747
