energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
0.75937969,3.70671552,-3.19149166,0.68046141,-0.64605474,1.99249323,-2.43799059,0.09259337,-0.01683412,0.25414140,-0.07057472,0.08509105,-0.05038105,0.58208292,-0.30207027,1.17093620,-0.41876681,0.00483023,-0.00287307
0.76538269,3.64297795,-3.09181931,0.66195015,-0.63414705,1.96583792,-2.35738308,0.08835734,-0.01614825,0.24642099,-0.06799959,0.08446797,-0.04876006,0.57912585,-0.29455206,1.14721531,-0.41279912,0.00474067,-0.00282898
0.77138569,3.57099069,-2.99583996,0.64157069,-0.62117174,1.93455960,-2.28081331,0.08386067,-0.01556365,0.23799356,-0.06568100,0.08353032,-0.04709146,0.57553734,-0.28664647,1.12128219,-0.40721993,0.00464328,-0.00278554
0.77738869,3.49146700,-2.90519121,0.61956254,-0.60748381,1.89890670,-2.20944887,0.07916911,-0.01509087,0.22897113,-0.06363704,0.08230210,-0.04538817,0.57129147,-0.27852811,1.09338907,-0.40233886,0.00453899,-0.00274455
0.78339170,3.40515363,-2.82149621,0.59618354,-0.59345339,1.85916776,-2.14443231,0.07434907,-0.01473921,0.21946790,-0.06188175,0.08081053,-0.04366318,0.56634376,-0.27038103,1.06378501,-0.39847332,0.00442869,-0.00270787
0.78939470,3.31282647,-2.74633568,0.57170476,-0.57945673,1.81567245,-2.08686459,0.06946639,-0.01451664,0.20959773,-0.06042566,0.07908560,-0.04192949,0.56063626,-0.26239467,1.03271559,-0.39594007,0.00431327,-0.00267736
0.79539770,3.21529027,-2.68121764,0.54640549,-0.56586699,1.76879380,-2.03778666,0.06458511,-0.01442964,0.19947184,-0.05927612,0.07715957,-0.04020006,0.55410404,-0.25475963,1.00042407,-0.39504637,0.00419355,-0.00265483
0.80140070,3.11338190,-2.62754524,0.52056871,-0.55304523,1.71895143,-1.99815958,0.05976649,-0.01448317,0.18919696,-0.05843779,0.07506654,-0.03848765,0.54668272,-0.24766330,0.96715412,-0.39608078,0.00407038,-0.00264194
0.80740370,3.00797656,-2.58658365,0.49447706,-0.54133163,1.66661520,-1.96884356,0.05506815,-0.01468042,0.17887390,-0.05791283,0.07284221,-0.03680467,0.53831667,-0.24128547,0.93315352,-0.39930407,0.00394460,-0.00264023
0.81340670,2.89999554,-2.55942684,0.46840930,-0.53103748,1.61230888,-1.95057635,0.05054339,-0.01502272,0.16859650,-0.05770117,0.07052355,-0.03516305,0.52896715,-0.23579408,0.89867864,-0.40494024,0.00381711,-0.00265100
0.81940970,2.79041470,-2.54696516,0.44263729,-0.52243788,1.55661307,-1.94395178,0.04624073,-0.01550932,0.15845101,-0.05780056,0.06814874,-0.03357398,0.51862017,-0.23134110,0.86399914,-0.41316820,0.00368886,-0.00267529
0.82541271,2.68027194,-2.54985493,0.41742353,-0.51576547,1.50016692,-1.94939885,0.04220356,-0.01613721,0.14851595,-0.05820655,0.06575691,-0.03204772,0.50729326,-0.22805883,0.82940247,-0.42411409,0.00356089,-0.00271381
0.83141571,2.57067257,-2.56849085,0.39301911,-0.51120528,1.44366787,-1.96716230,0.03846997,-0.01690096,0.13886214,-0.05891239,0.06338814,-0.03059339,0.49504091,-0.22605644,0.79519763,-0.43784471,0.00343437,-0.00276697
0.83741871,2.46279128,-2.60298252,0.36966195,-0.50889075,1.38786894,-1.99728531,0.03507273,-0.01779258,0.12955316,-0.05990882,0.06108321,-0.02921877,0.48195827,-0.22541711,0.76171789,-0.45436222,0.00331058,-0.00283476
0.84342171,2.35786951,-2.65313603,0.34757535,-0.50890114,1.33357314,-2.03959514,0.03203935,-0.01880142,0.12064587,-0.06118383,0.05888346,-0.02793013,0.46818273,-0.22619563,0.72932183,-0.47360034,0.00319094,-0.00291680
0.84942471,2.25720762,-2.71844164,0.32696660,-0.51126015,1.28162462,-2.09369260,0.02939217,-0.01991413,0.11219114,-0.06272242,0.05683048,-0.02673205,0.45389340,-0.22841654,0.69839268,-0.49542224,0.00307699,-0.00301233
0.85542771,2.16215121,-2.79806848,0.30802562,-0.51593601,1.23289658,-2.15894604,0.02714859,-0.02111469,0.10423453,-0.06450632,0.05496571,-0.02562733,0.43930830,-0.23207304,0.66933549,-0.51962041,0.00297038,-0.00312015
0.86143072,2.07407147,-2.89086722,0.29092357,-0.52284281,1.18827579,-2.23449070,0.02532121,-0.02238453,0.09681698,-0.06651379,0.05332989,-0.02461692,0.42467946,-0.23712645,0.64257222,-0.54591843,0.00287285,-0.00323874
0.86743372,1.99433990,-2.99538108,0.27581119,-0.53184318,1.14864416,-2.31923390,0.02391802,-0.02370276,0.08997544,-0.06871957,0.05196239,-0.02369991,0.41028608,-0.24350646,0.61853465,-0.57397496,0.00278620,-0.00336617
0.87343672,1.92429783,-3.10986584,0.26281715,-0.54275226,1.11485764,-2.41186674,0.02294253,-0.02504643,0.08374327,-0.07109481,0.05090039,-0.02287357,0.39642608,-0.25111217,0.59765527,-0.60338976,0.00271221,-0.00350026
0.87943972,1.86522183,-3.23231881,0.25204603,-0.55534278,1.08772319,-2.51088236,0.02239381,-0.02639101,0.07815055,-0.07360726,0.05017798,-0.02213344,0.38340641,-0.25981380,0.58035647,-0.63371178,0.00265260,-0.00363854
0.88544272,1.81828616,-3.36051652,0.24357628,-0.56935126,1.06797450,-2.61460102,0.02226656,-0.02771081,0.07322418,-0.07622161,0.04982504,-0.02147350,0.37153255,-0.26945528,0.56703825,-0.66444915,0.00260899,-0.00377836
0.89144572,1.78452377,-3.49206056,0.23745804,-0.58448505,1.05624738,-2.72120142,0.02255104,-0.02897963,0.06898781,-0.07889993,0.04986624,-0.02088635,0.36109777,-0.27985747,0.55806501,-0.69508080,0.00258282,-0.00391693
0.89744872,1.76478747,-3.62443061,0.23371106,-0.60043020,1.05305580,-2.82875800,0.02323299,-0.03017134,0.06546155,-0.08160231,0.05031989,-0.02036350,0.35237244,-0.29082217,0.55375189,-0.72506954,0.00257525,-0.00405143
0.90345173,1.75971313,-3.75504312,0.23232267,-0.61685977,1.05876965,-2.93528307,0.02429350,-0.03126061,0.06266161,-0.08428773,0.05119691,-0.01989564,0.34559413,-0.30213667,0.55435122,-0.75387596,0.00258716,-0.00417907
0.90945473,1.76968642,-3.88131409,0.23324618,-0.63344248,1.07359506,-3.03877265,0.02570891,-0.03222356,0.06059978,-0.08691491,0.05249984,-0.01947299,0.34095862,-0.31357884,0.56003967,-0.78097299,0.00261905,-0.00429717
0.91545773,1.79481499,-4.00072379,0.23639966,-0.64985136,1.09755851,-3.13725471,0.02745066,-0.03303854,0.05928282,-0.08944344,0.05422210,-0.01908565,0.33861250,-0.32492259,0.57090668,-0.80586040,0.00267101,-0.00440325
0.92146073,1.83490754,-4.11088132,0.24166533,-0.66577218,1.13049537,-3.22883785,0.02948532,-0.03368670,0.05871188,-0.09183477,0.05634741,-0.01872396,0.33864738,-0.33594355,0.58694476,-0.82807888,0.00274265,-0.00449508
0.92746373,1.88946094,-4.20958656,0.24888981,-0.68091139,1.17204373,-3.31175901,0.03177457,-0.03415263,0.05888187,-0.09405342,0.05884947,-0.01837889,0.34109615,-0.34642479,0.60804214,-0.84722310,0.00283313,-0.00457078
0.93346673,1.95765659,-4.29488736,0.25788511,-0.69500325,1.22164398,-3.38442820,0.03427541,-0.03442486,0.05978092,-0.09606804,0.06169201,-0.01804238,0.34593127,-0.35616239,0.63397823,-0.86295327,0.00294111,-0.00462884
0.93946973,2.03836645,-4.36512985,0.26843073,-0.70781606,1.27854457,-3.44546866,0.03694046,-0.03449626,0.06138988,-0.09785243,0.06482913,-0.01770766,0.35306524,-0.36497071,0.66442222,-0.87500485,0.00306477,-0.00466820
0.94547274,2.13016919,-4.41899985,0.28027669,-0.71915722,1.34181392,-3.49375093,0.03971849,-0.03436429,0.06368204,-0.09938651,0.06820602,-0.01736954,0.36235306,-0.37268712,0.69893505,-0.88319601,0.00320186,-0.00468826
0.95147574,2.23137603,-4.45555425,0.29314758,-0.72887702,1.41035843,-3.52841959,0.04255508,-0.03403111,0.06662287,-0.10065704,0.07176001,-0.01702468,0.37359678,-0.37917612,0.73697489,-0.88743256,0.00334969,-0.00468888
0.95747874,2.34006600,-4.47424103,0.30674766,-0.73687113,1.48294608,-3.54891172,0.04539347,-0.03350359,0.07017008,-0.10165833,0.07542199,-0.01667171,0.38655160,-0.38433264,0.77790599,-0.88771031,0.00350525,-0.00467043
0.96348174,2.45412929,-4.47490772,0.32076671,-0.74308175,1.55823495,-3.55496669,0.04817564,-0.03279308,0.07427370,-0.10239262,0.07911807,-0.01631140,0.40093359,-0.38808444,0.82101083,-0.88411473,0.00366523,-0.00463370
0.96948474,2.57131760,-4.45779816,0.33488674,-0.74749751,1.63480588,-3.54662707,0.05084348,-0.03191517,0.07887652,-0.10287039,0.08277152,-0.01594666,0.41642847,-0.39039360,0.86550526,-0.87681815,0.00382614,-0.00457996
0.97548774,2.68929962,-4.42353834,0.34878908,-0.75015225,1.71119792,-3.52423098,0.05334009,-0.03088915,0.08391462,-0.10311041,0.08630485,-0.01558253,0.43270121,-0.39125702,0.91055600,-0.86607449,0.00398439,-0.00451084
0.98149075,2.80571975,-4.37311215,0.36216188,-0.75112276,1.78594556,-3.48839661,0.05561118,-0.02973756,0.08931814,-0.10313963,0.08964198,-0.01522605,0.44940593,-0.39070598,0.95530024,-0.85221205,0.00413641,-0.00442835
0.98749375,2.91825803,-4.30782856,0.37470760,-0.75052573,1.85761630,-3.43999986,0.05760641,-0.02848548,0.09501218,-0.10299286,0.09271048,-0.01488611,0.46619596,-0.38880478,0.99886641,-0.83562449,0.00427871,-0.00433476
0.99349675,3.02468892,-4.22928183,0.38615020,-0.74851405,1.92484708,-3.38014622,0.05928082,-0.02715986,0.10091796,-0.10271235,0.09544360,-0.01457320,0.48273336,-0.38564863,1.04039555,-0.81676057,0.00440801,-0.00423262
0.99949975,3.12293700,-4.13930662,0.39624194,-0.74527267,1.98637848,-3.31013839,0.06059597,-0.02578880,0.10695398,-0.10234713,0.09778227,-0.01429910,0.49869784,-0.38136076,1.07906250,-0.79611294,0.00452134,-0.00412461
1.00550275,3.21112736,-4.03992965,0.40476930,-0.74101406,2.04108510,-3.23144086,0.06152111,-0.02440080,0.11303746,-0.10195227,0.09967671,-0.01407655,0.51379455,-0.37608902,1.11409618,-0.77420641,0.00461612,-0.00401354
1.01150575,3.28762902,-3.93331990,0.41155790,-0.73597354,2.08800133,-3.14564294,0.06203399,-0.02302405,0.11908573,-0.10158793,0.10108788,-0.01391888,0.52776064,-0.37000196,1.14479818,-0.75158606,0.00469019,-0.00390228
1.01750875,3.35108988,-3.82173853,0.41647626,-0.73040442,2.12634155,-3.05442135,0.06212149,-0.02168581,0.12501774,-0.10131829,0.10198841,-0.01383960,0.54037025,-0.36328458,1.17055915,-0.72880559,0.00474193,-0.00379369
1.02351176,3.40046212,-3.70749022,0.41943819,-0.72457306,2.15551399,-2.95950352,0.06177994,-0.02041173,0.13075561,-0.10121039,0.10236323,-0.01385198,0.55143801,-0.35613392,1.19087231,-0.70641597,0.00477025,-0.00369057
1.02951476,3.43501731,-3.59287650,0.42040372,-0.71875376,2.17512821,-2.86263228,0.06101509,-0.01922545,0.13622610,-0.10133272,0.10220970,-0.01396864,0.56082075,-0.34875442,1.20534374,-0.68495478,0.00477464,-0.00359564
1.03551776,3.45435120,-3.48015214,0.41937859,-0.71322358,2.18499598,-2.76553274,0.05984186,-0.01814812,0.14136207,-0.10175376,0.10153737,-0.01420117,0.56841769,-0.34135333,1.21369917,-0.66493622,0.00475513,-0.00351145
1.04152076,3.45837835,-3.37148473,0.41641238,-0.70825689,2.18512582,-2.66988157,0.05828370,-0.01719811,0.14610386,-0.10254030,0.10036734,-0.01455973,0.57416908,-0.33413613,1.21578717,-0.64684197,0.00471231,-0.00344039
1.04752376,3.44731737,-3.26891786,0.41159536,-0.70411977,2.17571188,-2.57727899,0.05637170,-0.01639087,0.15040052,-0.10375570,0.09873123,-0.01505276,0.57805352,-0.32730204,1.21157869,-0.63111290,0.00464726,-0.00338461
1.05352676,3.42166789,-3.17433773,0.40505413,-0.70106408,2.15711786,-2.48922345,0.05414352,-0.01573885,0.15421094,-0.10545796,0.09666986,-0.01568663,0.58008419,-0.32103970,1.20116321,-0.61814155,0.00456153,-0.00334605
1.05952976,3.38218062,-3.08944340,0.39694656,-0.69932142,2.12985687,-2.40708901,0.05164208,-0.01525149,0.15750473,-0.10769775,0.09423174,-0.01646550,0.58030417,-0.31552308,1.18474175,-0.60826558,0.00445703,-0.00332632
1.06553277,3.32982222,-3.01572028,0.38745594,-0.69909680,2.09456846,-2.33210530,0.04891412,-0.01493546,0.16026300,-0.11051639,0.09147131,-0.01739110,0.57878141,-0.31090758,1.16261722,-0.60176204,0.00433599,-0.00332678
1.07153577,3.26573679,-2.95441714,0.37678494,-0.70056247,2.05199387,-2.26533999,0.04600879,-0.01479482,0.16247884,-0.11394388,0.08844715,-0.01846267,0.57560331,-0.30732659,1.13518247,-0.59884254,0.00420088,-0.00334840
1.07753877,3.19120575,-2.90652652,0.36514947,-0.70385172,2.00295071,-2.20768385,0.04297609,-0.01483133,0.16415763,-0.11799693,0.08522021,-0.01967701,0.57087152,-0.30488832,1.10290677,-0.59964941,0.00405428,-0.00339184
1.08354177,3.10760787,-2.87276886,0.35277278,-0.70905327,1.94830809,-2.15983827,0.03986553,-0.01504489,0.16531717,-0.12267728,0.08185201,-0.02102848,0.56469705,-0.30367316,1.06632115,-0.60425295,0.00389887,-0.00345735
1.08954477,3.01638121,-2.85358065,0.33988016,-0.71620620,1.88896335,-2.12230567,0.03672476,-0.01543386,0.16598749,-0.12797024,0.07840306,-0.02250924,0.55719604,-0.30373162,1.02600318,-0.61264983,0.00373730,-0.00354478
1.09554777,2.91898819,-2.84910703,0.32669424,-0.72529597,1.82582097,-2.09538278,0.03359849,-0.01599555,0.16621055,-0.13384355,0.07493140,-0.02410948,0.54848633,-0.30508287,0.98256183,-0.62476278,0.00357215,-0.00365359
1.10155078,2.81688496,-2.85919937,0.31343129,-0.73625164,1.75977449,-2.07915732,0.03052749,-0.01672661,0.16603978,-0.14024679,0.07149135,-0.02581773,0.53868494,-0.30771408,0.93662275,-0.64044181,0.00340588,-0.00378278
1.10755378,2.71149592,-2.88341843,0.30029849,-0.74894465,1.69169176,-2.07350823,0.02754785,-0.01762343,0.16553935,-0.14711123,0.06813260,-0.02762123,0.52790662,-0.31158046,0.88881448,-0.65946695,0.00324074,-0.00393097
1.11355678,2.60419373,-2.92104343,0.28749216,-0.76318949,1.62240367,-2.07810990,0.02469049,-0.01868249,0.16478343,-0.15435041,0.06489942,-0.02950639,0.51626332,-0.31660632,0.83975592,-0.68155256,0.00307881,-0.00409634
1.11955978,2.49628492,-2.97108745,0.27519707,-0.77874614,1.55269648,-2.09244064,0.02198086,-0.01990064,0.16385527,-0.16186123,0.06183025,-0.03145922,0.50386460,-0.32268681,0.79004519,-0.70635338,0.00292195,-0.00427670
1.12556278,2.38900093,-3.03231922,0.26358656,-0.79532458,1.48330742,-2.11579539,0.01943884,-0.02127532,0.16284623,-0.16952583,0.05895750,-0.03346578,0.49081891,-0.32969075,0.74025026,-0.73347218,0.00277178,-0.00446950
1.13156578,2.28349391,-3.10329122,0.25282346,-0.81259132,1.41492314,-2.14730282,0.01707889,-0.02280461,0.16185469,-0.17721409,0.05630756,-0.03551261,0.47723531,-0.33746410,0.69090124,-0.76246882,0.00262971,-0.00467188
1.13756878,2.18083663,-3.18237362,0.24306147,-0.83017759,1.34818068,-2.18594656,0.01491029,-0.02448725,0.16098493,-0.18478672,0.05390107,-0.03758716,0.46322580,-0.34583429,0.64248436,-0.79287057,0.00249697,-0.00488073
1.14357179,2.08202550,-3.26779327,0.23444678,-0.84768917,1.28367005,-2.23059010,0.01293759,-0.02632247,0.16034595,-0.19209887,0.05175328,-0.03967808,0.44890757,-0.35461511,0.59543773,-0.82418344,0.00237459,-0.00509274
1.14957479,1.98798550,-3.35767675,0.22711972,-0.86471744,1.22193805,-2.28000486,0.01116109,-0.02830980,0.16005013,-0.19900422,0.04987461,-0.04177549,0.43440526,-0.36361200,0.55014857,-0.85590399,0.00226347,-0.00530449
1.15557779,1.89957606,-3.45009625,0.22121615,-0.88085114,1.16349237,-2.33290062,0.00957746,-0.03044864,0.16021187,-0.20535923,0.04827128,-0.04387109,0.41985286,-0.37262764,0.50695188,-0.88753136,0.00216440,-0.00551254
1.16158079,1.81759662,-3.54311664,0.21686819,-0.89568843,1.10880542,-2.38795742,0.00818034,-0.03273788,0.16094601,-0.21102764,0.04694590,-0.04595824,0.40539494,-0.38146747,0.46613031,-0.91857894,0.00207806,-0.00571349
1.16758379,1.74279079,-3.63484232,0.21420432,-0.90884883,1.05831732,-2.44385790,0.00696094,-0.03517531,0.16236607,-0.21588472,0.04589818,-0.04803183,0.39118714,-0.38994511,0.42791506,-0.94858527,0.00200508,-0.00590407
1.17358679,1.67584837,-3.72346210,0.21334840,-0.91998436,1.01243739,-2.49931917,0.00590869,-0.03775708,0.16458234,-0.21982143,0.04512547,-0.05008807,0.37739574,-0.39788723,0.39248762,-0.97712381,0.00194603,-0.00608122
1.17958979,1.61740433,-3.80729077,0.21441773,-0.92878953,0.97154391,-2.55312298,0.00501175,-0.04047712,0.16769956,-0.22274807,0.04462331,-0.05212425,0.36419612,-0.40513786,0.35998203,-1.00381108,0.00190144,-0.00624216
1.18559280,1.56803441,-3.88480576,0.21751991,-0.93500985,0.93598173,-2.60414348,0.00425756,-0.04332656,0.17181452,-0.22459732,0.04438586,-0.05413827,0.35177023,-0.41156196,0.33048763,-1.02831294,0.00187180,-0.00638448
1.19159580,1.52824705,-3.95467812,0.22274871,-0.93844835,0.90605783,-2.65137167,0.00363324,-0.04629323,0.17701317,-0.22532666,0.04440610,-0.05612827,0.34030300,-0.41704801,0.30405202,-1.05034893,0.00185752,-0.00650614
1.19759880,1.49847186,-4.01579675,0.23017897,-0.93897006,0.88203473,-2.69393581,0.00312597,-0.04936128,0.18336764,-0.22491982,0.04467605,-0.05809214,0.32997780,-0.42150966,0.28068415,-1.06969440,0.00185898,-0.00660555
1.20360180,1.47904494,-4.06728558,0.23986074,-0.93650433,0.86412214,-2.73111760,0.00272328,-0.05251091,0.19093298,-0.22338748,0.04518669,-0.06002707,0.32097109,-0.42488646,0.26035736,-1.08618073,0.00187643,-0.00668156
1.20960480,1.47019187,-4.10851355,0.25181306,-0.93104488,0.85246724,-2.76236352,0.00241331,-0.05571827,0.19974381,-0.22076696,0.04592786,-0.06192914,0.31344660,-0.42714366,0.24301236,-1.09969351,0.00190999,-0.00673349
1.21560780,1.47200924,-4.13909769,0.26601762,-0.92264783,0.84714410,-2.78729171,0.00218490,-0.05895561,0.20981101,-0.21712105,0.04688799,-0.06379304,0.30754912,-0.42827108,0.22856012,-1.11016931,0.00195961,-0.00676114
1.22161081,1.48444599,-4.15889963,0.28241270,-0.91142785,0.84814300,-2.80569410,0.00202777,-0.06219154,0.22111861,-0.21253601,0.04805372,-0.06561183,0.30339830,-0.42828152,0.21688459,-1.11759106,0.00202505,-0.00676472
1.22761381,1.50728601,-4.16801646,0.30088793,-0.89755268,0.85536040,-2.81753434,0.00193256,-0.06539160,0.23362098,-0.20711877,0.04940957,-0.06737690,0.30108279,-0.42720844,0.20784539,-1.12198258,0.00210580,-0.00674487
1.23361681,1.54013323,-4.16676662,0.32128015,-0.88123641,0.86859038,-2.82294178,0.00189086,-0.06851897,0.24724071,-0.20099358,0.05093748,-0.06907804,0.30065501,-0.42510344,0.20128039,-1.12340275,0.00220109,-0.00670258
1.23961981,1.58240100,-4.15567182,0.34337094,-0.86273175,0.88751831,-2.82220192,0.00189523,-0.07153539,0.26186723,-0.19429811,0.05261650,-0.07070371,0.30212681,-0.42203359,0.19700845,-1.12193952,0.00230986,-0.00663920
1.24562281,1.63330685,-4.13543580,0.36688600,-0.84232185,0.91171774,-2.81574380,0.00193918,-0.07440220,0.27735639,-0.18717923,0.05442252,-0.07224140,0.30546645,-0.41807874,0.19483217,-1.11770426,0.00243072,-0.00655633
1.25162581,1.69187399,-4.10692077,0.39149678,-0.82031170,0.94065079,-2.80412470,0.00201720,-0.07708152,0.29353137,-0.17978867,0.05632814,-0.07367815,0.31059698,-0.41332902,0.19454099,-1.11082668,0.00256199,-0.00645580
1.25762881,1.75694044,-4.07112217,0.41682455,-0.79701975,0.97367303,-2.78801258,0.00212473,-0.07953743,0.31018473,-0.17227862,0.05830274,-0.07500111,0.31739627,-0.40788267,0.19591451,-1.10145053,0.00270168,-0.00633964
1.26363182,1.82717634,-4.02914218,0.44244685,-0.77276970,1.01004269,-2.76816654,0.00225818,-0.08173714,0.32708197,-0.16479748,0.06031275,-0.07619824,0.32569884,-0.40184408,0.19872622,-1.08973016,0.00284754,-0.00620997
1.26963482,1.90110949,-3.98216243,0.46790635,-0.74788284,1.04893460,-2.74541558,0.00241493,-0.08365213,0.34396651,-0.15748591,0.06232212,-0.07725889,0.33529938,-0.39532227,0.20274759,-1.07582789,0.00299709,-0.00606901
1.27563782,1.97715895,-3.93141603,0.49272192,-0.72267106,1.08945861,-2.72063594,0.00259336,-0.08525908,0.36056597,-0.15047322,0.06429305,-0.07817441,0.34595805,-0.38842967,0.20775260,-1.05991224,0.00314770,-0.00591903
1.28164082,2.05367566,-3.87815901,0.51640144,-0.69743051,1.13068186,-2.69472720,0.00279289,-0.08654063,0.37659966,-0.14387427,0.06618696,-0.07893864,0.35740723,-0.38128104,0.21352253,-1.04215673,0.00329663,-0.00576228
1.28764382,2.12898886,-3.82364143,0.53845610,-0.67243618,1.17165447,-2.66858743,0.00301404,-0.08748596,0.39178703,-0.13778687,0.06796554,-0.07954825,0.36935966,-0.37399268,0.21985103,-1.02273909,0.00344112,-0.00560097
1.29364682,2.20145658,-3.76907804,0.55841542,-0.64793719,1.21143740,-2.64308772,0.00325842,-0.08809099,0.40585677,-0.13228981,0.06959207,-0.08000289,0.38151744,-0.36668152,0.22654920,-1.00184066,0.00357851,-0.00543725
1.29964982,2.26951796,-3.71561892,0.57584246,-0.62415302,1.24913154,-2.61904651,0.00352883,-0.08835838,0.41855617,-0.12744145,0.07103273,-0.08030519,0.39358167,-0.35946417,0.23345066,-0.97964575,0.00370627,-0.00527316
1.30565283,2.33174524,-3.66432042,0.59034855,-0.60127050,1.28390666,-2.59720426,0.00382921,-0.08829722,0.42966033,-0.12327896,0.07225797,-0.08046054,0.40526222,-0.35245577,0.24041620,-0.95634080,0.00382212,-0.00511061
1.31165583,2.38689272,-3.61611692,0.60160683,-0.57944172,1.31502884,-2.57819918,0.00416472,-0.08792241,0.43898083,-0.11981818,0.07324381,-0.08047664,0.41628717,-0.34576850,0.24733792,-0.93211315,0.00392410,-0.00495135
1.31765883,2.43394037,-3.57179428,0.60936398,-0.55878276,1.34188499,-2.56254467,0.00454164,-0.08725387,0.44637323,-0.11705399,0.07397301,-0.08036296,0.42641147,-0.33950980,0.25414256,-0.90714935,0.00401065,-0.00479696
1.32366183,2.47212975,-3.53196580,0.61344953,-0.53937328,1.36400338,-2.55060957,0.00496735,-0.08631549,0.45174333,-0.11496132,0.07443604,-0.08012997,0.43542450,-0.33378014,0.26079379,-0.88163311,0.00408065,-0.00464880
1.32966483,2.50099031,-3.49705201,0.61378242,-0.52125708,1.38106878,-2.54260204,0.00545019,-0.08513403,0.45505144,-0.11349667,0.07463174,-0.07978846,0.44315596,-0.32867059,0.26729329,-0.85574284,0.00413346,-0.00450803
1.33566783,2.52035444,-3.46726510,0.61037432,-0.50444355,1.39293165,-2.53855798,0.00599934,-0.08373793,0.45631476,-0.11260002,0.07456774,-0.07934864,0.44948005,-0.32426001,0.27368041,-0.82964897,0.00416896,-0.00437555
1.34167084,2.53036052,-3.44259956,0.60332966,-0.48891007,1.39961063,-2.53833503,0.00662458,-0.08215606,0.45560735,-0.11219725,0.07426048,-0.07881948,0.45431754,-0.32061226,0.28003041,-0.80351128,0.00418750,-0.00425202
1.34767384,2.53144332,-3.42282970,0.59284238,-0.47460535,1.40128825,-2.54161277,0.00733603,-0.08041670,0.45305798,-0.11220286,0.07373487,-0.07820801,0.45763584,-0.31777333,0.28645116,-0.77747645,0.00418992,-0.00413784
1.35367684,2.52431242,-3.40751515,0.57918949,-0.46145369,1.39829994,-2.54789965,0.00814386,-0.07854652,0.44884560,-0.11252300,0.07302357,-0.07751887,0.45944696,-0.31576878,0.29307843,-0.75167594,0.00417749,-0.00403317
1.35967984,2.50991934,-3.39601461,0.56272185,-0.44936007,1.39111685,-2.55654698,0.00905796,-0.07656984,0.44319287,-0.11305866,0.07216598,-0.07675403,0.45980362,-0.31460150,0.30006980,-0.72622463,0.00415185,-0.00393791
1.36568284,2.48941519,-3.38750824,0.54385251,-0.43821602,1.38032342,-2.56676986,0.01008750,-0.07450809,0.43635780,-0.11370907,0.07120691,-0.07591272,0.45879375,-0.31425017,0.30759755,-0.70122016,0.00411493,-0.00385171
1.37168584,2.46410084,-3.38102813,0.52304335,-0.42790595,1.36659078,-2.57767459,0.01124059,-0.07237952,0.42862417,-0.11437502,0.07019500,-0.07499167,0.45653370,-0.31466842,0.31584065,-0.67674329,0.00406888,-0.00377405
1.37768884,2.43537209,-3.37549630,0.50079044,-0.41831394,1.35064726,-2.58829179,0.01252384,-0.07019922,0.42029086,-0.11496221,0.06918103,-0.07398551,0.45316062,-0.31578487,0.32497633,-0.65285914,0.00401598,-0.00370420
1.38369185,2.40466269,-3.36976878,0.47760897,-0.40933060,1.33324777,-2.59761414,0.01394200,-0.06797929,0.41166091,-0.11538436,0.06821611,-0.07288746,0.44882448,-0.31750431,0.33517144,-0.62961948,0.00395851,-0.00364131
1.38969485,2.37338799,-3.36268433,0.45401825,-0.40085976,1.31514326,-2.60463721,0.01549752,-0.06572932,0.40303064,-0.11556611,0.06734991,-0.07169011,0.44368009,-0.31970974,0.34657419,-0.60706576,0.00389873,-0.00358441
1.39569785,2.34289191,-3.35311561,0.43052753,-0.39282470,1.29705209,-2.60840167,0.01719035,-0.06345702,0.39467937,-0.11544549,0.06662891,-0.07038643,0.43787971,-0.32226563,0.35930641,-0.58523291,0.00383873,-0.00353250
1.40170085,2.31439987,-3.34002079,0.40762313,-0.38517363,1.27963437,-2.60803513,0.01901756,-0.06116892,0.38686030,-0.11497599,0.06609496,-0.06897073,0.43156658,-0.32502201,0.37345699,-0.56415353,0.00378040,-0.00348458
1.40770385,2.28897961,-3.32249293,0.38575728,-0.37788408,1.26347076,-2.60279159,0.02097327,-0.05887122,0.37979290,-0.11412811,0.06578386,-0.06743972,0.42486960,-0.32781946,0.38907653,-0.54386223,0.00372539,-0.00343970
1.41370685,2.26751167,-3.29980509,0.36533906,-0.37096598,1.24904630,-2.59208673,0.02304854,-0.05657055,0.37365708,-0.11289029,0.06572441,-0.06579343,0.41789952,-0.33049477,0.40617368,-0.52439992,0.00367504,-0.00339701
1.41970985,2.25067034,-3.27144865,0.34672766,-0.36446323,1.23674007,-2.57552718,0.02523138,-0.05427475,0.36858950,-0.11126920,0.06593768,-0.06403601,0.41074670,-0.33288689,0.42471320,-0.50581761,0.00363036,-0.00335581
1.42571286,2.23891577,-3.23716309,0.33022790,-0.35845354,1.22682075,-2.55293239,0.02750694,-0.05199350,0.36468196,-0.10928950,0.06643658,-0.06217636,0.40348037,-0.33484321,0.44461589,-0.48817955,0.00359207,-0.00331559
