energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.18359180,5.40633421,1.55978704,0.63344151,0.01121318,0.35122460,2.04855788,1.03912392,0.04023410,3.37155102
-5.17758879,5.33758433,1.55195941,0.63872899,0.01079094,0.35469512,2.01648455,1.03561680,0.04075816,3.32038127
-5.17158579,5.26849185,1.54810695,0.64725068,0.01039265,0.35809420,1.98005664,1.03001577,0.04129255,3.26987510
-5.16558279,5.19949146,1.54850248,0.65912006,0.01002194,0.36134818,1.93945270,1.02230166,0.04183708,3.22039979
-5.15957979,5.13105878,1.55334036,0.67437549,0.00968207,0.36438867,1.89494757,1.01250136,0.04239278,3.17233114
-5.15357679,5.06368259,1.56271743,0.69297235,0.00937581,0.36715283,1.84690396,1.00068559,0.04296152,3.12603375
-5.14757379,4.99783305,1.57661605,0.71477706,0.00910540,0.36958344,1.79576059,0.98696481,0.04354563,3.08183917
-5.14157079,4.93392849,1.59489053,0.73956315,0.00887243,0.37162867,1.74201725,0.97148355,0.04414740,3.04002327
-5.13556778,4.87230306,1.61725820,0.76701004,0.00867786,0.37324185,1.68621818,0.95441356,0.04476856,3.00078487
-5.12956478,4.81317806,1.64329612,0.79670479,0.00852195,0.37438112,1.62893433,0.93594624,0.04540975,2.96422712
-5.12356178,4.75663905,1.67244432,0.82814717,0.00840424,0.37500934,1.57074581,0.91628484,0.04607005,2.93034324
-5.11755878,4.70262113,1.70401588,0.86075821,0.00832357,0.37509406,1.51222529,0.89563694,0.04674657,2.89900814
-5.11155578,4.65090371,1.73721419,0.89389216,0.00827816,0.37460789,1.45392330,0.87420769,0.04743413,2.86997674
-5.10555278,4.60111591,1.77115693,0.92685187,0.00826560,0.37352909,1.39635597,0.85219411,0.04812515,2.84288977
-5.09954977,4.55275278,1.80490622,0.95890711,0.00828298,0.37184260,1.33999570,0.82978084,0.04880957,2.81728703
-5.09354677,4.50520193,1.83750388,0.98931544,0.00832698,0.36954125,1.28526506,0.80713746,0.04947509,2.79262788
-5.08754377,4.45777939,1.86801046,1.01734488,0.00839399,0.36662736,1.23253384,0.78441740,0.05010744,2.76831798
-5.08154077,4.40977278,1.89554646,1.04229765,0.00848020,0.36311433,1.18211906,0.76175851,0.05069089,2.74374118
-5.07553777,4.36048964,1.91933392,1.06353403,0.00858175,0.35902841,1.13428771,0.73928494,0.05120883,2.71829468
-5.06953477,4.30930794,1.93873656,1.08049535,0.00869485,0.35441026,1.08926148,0.71711013,0.05164450,2.69142589
-5.06353177,4.25572601,1.95329668,1.09272529,0.00881585,0.34931631,1.04722311,0.69534067,0.05198174,2.66266867
-5.05752876,4.19940891,1.96276703,1.09988827,0.00894139,0.34381968,1.00832355,0.67408036,0.05220573,2.63167715
-5.05152576,4.14022837,1.96713613,1.10178449,0.00906842,0.33801068,0.97268937,0.65343442,0.05230372,2.59825513
-5.04552276,4.07829406,1.96664588,1.09836055,0.00919426,0.33199663,0.94042980,0.63351316,0.05226570,2.56237942
-5.03951976,4.01397419,1.96180045,1.08971543,0.00931662,0.32590108,0.91164296,0.61443497,0.05208492,2.52421584
-5.03351676,3.94790427,1.95336595,1.07610139,0.00943364,0.31986228,0.88642087,0.59632827,0.05175824,2.48412693
-5.02751376,3.88098340,1.94236069,1.05791975,0.00954379,0.31403114,0.86485292,0.57933234,0.05128635,2.44267094
-5.02151076,3.81435831,1.93003617,1.03571173,0.00964587,0.30856847,0.84702789,0.56359675,0.05067379,2.40059221
-5.01550775,3.74939594,1.91784944,1.01014474,0.00973896,0.30364185,0.83303436,0.54927967,0.04992877,2.35880323
-5.00950475,3.68764604,1.90742741,0.98199459,0.00982233,0.29942211,0.82295974,0.53654493,0.04906287,2.31835956
-5.00350175,3.63079560,1.90052442,0.95212447,0.00989536,0.29607965,0.81688813,0.52555816,0.04809056,2.28042844
-4.99749875,3.58061748,1.89897411,0.92146136,0.00995752,0.29378069,0.81489728,0.51648209,0.04702859,2.24625294
-4.99149575,3.53891554,1.90463693,0.89097095,0.01000825,0.29268374,0.81705490,0.50947153,0.04589540,2.21711288
-4.98549275,3.50746881,1.91934486,0.86163179,0.01004700,0.29293623,0.82341471,0.50466797,0.04471038,2.19428450
-4.97948974,3.48797690,1.94484461,0.83440959,0.01007315,0.29467156,0.83401239,0.50219440,0.04349325,2.17900007
-4.97348674,3.48200875,1.98274091,0.81023263,0.01008602,0.29800666,0.84886166,0.50215039,0.04226345,2.17240931
-4.96748374,3.49095644,2.03444121,0.78996871,0.01008497,0.30303994,0.86795064,0.50460773,0.04103955,2.17554355
-4.96148074,3.51599526,2.10110337,0.77440443,0.01006937,0.30984987,0.89123855,0.50960672,0.03983893,2.18928381
-4.95547774,3.55805094,2.18358758,0.76422726,0.01003871,0.31849388,0.91865277,0.51715334,0.03867739,2.21433363
-4.94947474,3.61777448,2.28241403,0.76001058,0.00999270,0.32900782,0.95008625,0.52721723,0.03756904,2.25119703
-4.94347174,3.69552463,2.39772764,0.76220205,0.00993134,0.34140566,0.98539519,0.53973050,0.03652623,2.30016218
-4.93746873,3.79135777,2.52927111,0.77111526,0.00985503,0.35567938,1.02439701,0.55458743,0.03555965,2.36129060
-4.93146573,3.90502479,2.67636759,0.78692483,0.00976462,0.37179910,1.06686858,0.57164501,0.03467846,2.43441212
-4.92546273,4.03597415,2.83791403,0.80966470,0.00966154,0.38971316,1.11254461,0.59072408,0.03389052,2.51912528
-4.91945973,4.18336078,3.01238619,0.83922950,0.00954778,0.40934818,1.16111646,0.61161124,0.03320264,2.61480306
-4.91345673,4.34605984,3.19785600,0.87537896,0.00942593,0.43060905,1.21223135,0.63406137,0.03262083,2.72060349
-4.90745373,4.52268480,3.39202162,0.91774489,0.00929915,0.45337890,1.26549214,0.65780058,0.03215053,2.83548485
-4.90145073,4.71160931,3.59225020,0.96584065,0.00917112,0.47751886,1.32045800,0.68252984,0.03179674,2.95822517
-4.89544772,4.91099241,3.79563302,1.01907277,0.00904593,0.50286794,1.37664606,0.70792895,0.03156418,3.08744538
-4.88944472,5.11880654,3.99905183,1.07675442,0.00892795,0.52924294,1.43353431,0.73366103,0.03145721,3.22163580
-4.88344172,5.33286808,4.19925515,1.13812048,0.00882167,0.55643849,1.49056600,0.75937739,0.03147977,3.35918534
-4.87743872,5.55087023,4.39294240,1.20234376,0.00873151,0.58422749,1.54715561,0.78472284,0.03163520,3.49841290
-4.87143572,5.77041759,4.57685349,1.26855220,0.00866165,0.61236190,1.60269644,0.80934125,0.03192594,3.63760020
-4.86543272,5.98906253,4.74786094,1.33584655,0.00861581,0.64057418,1.65656997,0.83288141,0.03235322,3.77502539
-4.85942971,6.20434259,4.90306151,1.40331822,0.00859705,0.66857936,1.70815657,0.85500312,0.03291667,3.90899666
-4.85342671,6.41381875,5.03986387,1.47006701,0.00860763,0.69607788,1.75684772,0.87538320,0.03361390,4.03788513
-4.84742371,6.61511401,5.15606916,1.53521821,0.00864883,0.72275931,1.80205913,0.89372156,0.03444018,4.16015611
-4.84142071,6.80595172,5.24994123,1.59793888,0.00872087,0.74830692,1.84324459,0.90974697,0.03538805,4.27439814
-4.83541771,6.98419325,5.32026363,1.65745293,0.00882282,0.77240305,1.87991004,0.92322253,0.03644711,4.37934903
-4.82941471,7.14787434,5.36638111,1.71305462,0.00895263,0.79473532,1.91162738,0.93395060,0.03760385,4.47391843
-4.82341171,7.29523949,5.38822377,1.76412039,0.00910710,0.81500345,1.93804769,0.94177711,0.03884162,4.55720633
-4.81740870,7.42477404,5.38631266,1.81011873,0.00928203,0.83292663,1.95891319,0.94659515,0.04014075,4.62851732
-4.81140570,7.53523310,5.36174652,1.85061792,0.00947233,0.84825114,1.97406776,0.94834770,0.04147882,4.68737028
-4.80540270,7.62566698,5.31616995,1.88529154,0.00967221,0.86075811,1.98346546,0.94702947,0.04283108,4.73350357
-4.79939970,7.69544233,5.25172410,1.91392174,0.00987539,0.87027106,1.98717684,0.94268788,0.04417103,4.76687562
-4.79339670,7.74425864,5.17098155,1.93640012,0.01007535,0.87666294,1.98539274,0.93542305,0.04547107,4.78766113
-4.78739370,7.77215938,5.07686771,1.95272649,0.01026559,0.87986242,1.97842549,0.92538695,0.04670334,4.79624316
-4.78139070,7.77953717,4.97257163,1.96300524,0.01043991,0.87985916,1.96670717,0.91278167,0.04784058,4.79320124
-4.77538769,7.76713271,4.86144912,1.96743983,0.01059267,0.87670772,1.95078516,0.89785688,0.04885706,4.77929591
-4.76938469,7.73602665,4.74692170,1.96632520,0.01071900,0.87052989,1.93131469,0.88090659,0.04972949,4.75544998
-4.76338169,7.68762436,4.63237485,1.96003850,0.01081507,0.86151534,1.90904869,0.86226516,0.05043793,4.72272684
-4.75737869,7.62363326,4.52105872,1.94902835,0.01087821,0.84992026,1.88482481,0.84230283,0.05096657,4.68230637
-4.75137569,7.54603267,4.41599482,1.93380282,0.01090708,0.83606414,1.85955000,0.82142054,0.05130445,4.63545864
-4.74537269,7.45703654,4.31989147,1.91491653,0.01090171,0.82032446,1.83418267,0.80004442,0.05144601,4.58351616
-4.73936968,7.35904961,4.23507073,1.89295717,0.01086354,0.80312955,1.80971292,0.77861975,0.05139145,4.52784510
-4.73336668,7.25461781,4.16340898,1.86853184,0.01079536,0.78494968,1.78714104,0.75760464,0.05114692,4.46981607
-4.72736368,7.14637412,4.10629285,1.84225352,0.01070123,0.76628660,1.76745493,0.73746334,0.05072449,4.41077544
-4.72136068,7.03698143,4.06459168,1.81472820,0.01058631,0.74766191,1.75160673,0.71865940,0.05014193,4.35201759
-4.71535768,6.92907397,4.03864717,1.78654285,0.01045667,0.72960448,1.74048955,0.70164864,0.04942228,4.29475927
-4.70935468,6.82519945,4.02828008,1.75825477,0.01031906,0.71263752,1.73491469,0.68687214,0.04859323,4.24011658
-4.70335168,6.72776357,4.03281364,1.73038247,0.01018064,0.69726548,1.73559027,0.67474916,0.04768632,4.18908543
-4.69734867,6.63897908,4.05111228,1.70339829,0.01004872,0.68396148,1.74310192,0.66567040,0.04673609,4.14252621
-4.69134567,6.56082097,4.08163423,1.67772301,0.00993045,0.67315546,1.75789620,0.65999126,0.04577903,4.10115290
-4.68534267,6.49498942,4.12249578,1.65372235,0.00983254,0.66522361,1.78026746,0.65802571,0.04485254,4.06552717
-4.67933967,6.44288143,4.17154462,1.63170535,0.00976105,0.66047938,1.81034876,0.66004043,0.04399383,4.03605734
-4.67333667,6.40557211,4.22643952,1.61192452,0.00972109,0.65916621,1.84810712,0.66624951,0.04323885,4.01300204
-4.66733367,6.38380556,4.28473335,1.59457738,0.00971668,0.66145247,1.89334366,0.67680984,0.04262123,3.99647822
-4.66133067,6.37799518,4.34395631,1.57980922,0.00975058,0.66742847,1.94569848,0.69181703,0.04217139,3.98647254
-4.65532766,6.38823272,4.40169645,1.56771655,0.00982420,0.67710563,2.00466033,0.71130215,0.04191560,3.98285567
-4.64932466,6.41430483,4.45567467,1.55835105,0.00993755,0.69041786,2.06958078,0.73522909,0.04187528,3.98539811
-4.64332166,6.45571569,4.50381167,1.55172344,0.01008924,0.70722489,2.13969240,0.76349285,0.04206642,3.99378670
