energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
0.08104052,3.11047146,0.13626866,0.46457228,0.29506904,0.57751165,1.74468333,0.32905884,0.00000000
0.08704352,3.05011904,0.13075141,0.46221957,0.29802016,0.56192736,1.70374744,0.31042325,0.00000000
0.09304652,2.98462789,0.12477367,0.45846206,0.30005882,0.54677605,1.66005567,0.29205293,0.00000000
0.09904952,2.91411429,0.11841379,0.45331340,0.30108637,0.53198050,1.61375288,0.27404236,0.00000000
0.10505253,2.83871815,0.11175528,0.44680091,0.30102172,0.51744038,1.56499460,0.25647136,0.00000000
0.11105553,2.75861038,0.10488437,0.43896592,0.29980316,0.50304009,1.51394904,0.23940590,0.00000000
0.11705853,2.67399987,0.09788750,0.42986386,0.29738991,0.48865679,1.46079917,0.22289926,0.00000000
0.12306153,2.58513969,0.09084893,0.41956390,0.29376300,0.47416833,1.40574439,0.20699326,0.00000000
0.12906453,2.49233189,0.08384868,0.40814823,0.28892576,0.45946058,1.34900198,0.19171963,0.00000000
0.13506753,2.39593076,0.07696065,0.39571092,0.28290369,0.44443394,1.29080793,0.17710140,0.00000000
0.14107054,2.29634413,0.07025121,0.38235650,0.27574376,0.42900881,1.23141708,0.16315422,0.00000000
0.14707354,2.19403257,0.06377810,0.36819816,0.26751317,0.41312982,1.17110249,0.14988766,0.00000000
0.15307654,2.08950636,0.05758978,0.35335578,0.25829763,0.39676866,1.11015395,0.13730630,0.00000000
0.15907954,1.98332039,0.05172507,0.33795377,0.24819911,0.37992564,1.04887564,0.12541072,0.00000000
0.16508254,1.87606715,0.04621326,0.32211887,0.23733321,0.36262990,0.98758299,0.11419839,0.00000000
0.17108554,1.76836806,0.04107442,0.30597802,0.22582627,0.34493840,0.92659879,0.10366431,0.00000000
0.17708854,1.66086367,0.03632002,0.28965626,0.21381218,0.32693405,0.86624883,0.09380162,0.00000000
0.18309155,1.55420311,0.03195373,0.27327494,0.20142921,0.30872284,0.80685717,0.08460206,0.00000000
0.18909455,1.44903340,0.02797235,0.25695011,0.18881676,0.29043061,0.74874124,0.07605632,0.00000000
0.19509755,1.34598906,0.02436681,0.24079127,0.17611230,0.27219941,0.69220715,0.06815438,0.00000000
0.20110055,1.24568257,0.02112327,0.22490044,0.16344857,0.25418386,0.63754531,0.06088581,0.00000000
0.20710355,1.14869620,0.01822408,0.20937157,0.15095105,0.23654759,0.58502665,0.05424007,0.00000000
0.21310655,1.05557534,0.01564880,0.19429031,0.13873589,0.21946013,0.53489959,0.04820687,0.00000000
0.21910955,0.96682381,0.01337509,0.17973403,0.12690825,0.20309418,0.48738793,0.04277650,0.00000000
0.22511256,0.88290113,0.01137952,0.16577216,0.11556116,0.18762350,0.44268966,0.03794031,0.00000000
0.23111556,0.80422173,0.00963824,0.15246670,0.10477483,0.17322137,0.40097683,0.03369120,0.00000000
0.23711856,0.73115604,0.00812758,0.13987290,0.09461642,0.16005964,0.36239630,0.03002417,0.00000000
0.24312156,0.66403316,0.00682449,0.12803997,0.08514026,0.14830826,0.32707138,0.02693695,0.00000000
0.24912456,0.60314481,0.00570696,0.11701193,0.07638838,0.13813517,0.29510413,0.02443061,0.00000000
0.25512756,0.54874998,0.00475421,0.10682831,0.06839144,0.12970637,0.26657814,0.02251022,0.00000000
0.26113057,0.50108009,0.00394692,0.09752487,0.06116972,0.12318601,0.24156162,0.02118544,0.00000000
0.26713357,0.46034391,0.00326731,0.08913417,0.05473439,0.11873633,0.22011043,0.02047106,0.00000000
0.27313657,0.42673184,0.00269922,0.08168597,0.04908878,0.11651705,0.20227098,0.02038746,0.00000000
0.27913957,0.40041917,0.00222807,0.07520757,0.04422965,0.11668430,0.18808261,0.02096091,0.00000000
0.28514257,0.38156782,0.00184081,0.06972383,0.04014838,0.11938865,0.17757936,0.02222371,0.00000000
0.29114557,0.37032629,0.00152590,0.06525715,0.03683209,0.12477234,0.17079088,0.02421410,0.00000000
0.29714857,0.36682768,0.00127316,0.06182721,0.03426454,0.13296542,0.16774249,0.02697600,0.00000000
0.30315158,0.37118560,0.00107370,0.05945054,0.03242690,0.14408103,0.16845413,0.03055846,0.00000000
0.30915458,0.38348815,0.00091978,0.05814003,0.03129837,0.15820965,0.17293844,0.03501488,0.00000000
0.31515758,0.40378996,0.00080471,0.05790421,0.03085661,0.17541272,0.18119786,0.04040199,0.00000000
0.32116058,0.43210291,0.00072272,0.05874657,0.03107801,0.19571563,0.19322098,0.04677852,0.00000000
0.32716358,0.46838571,0.00066887,0.06066471,0.03193791,0.21910055,0.20897825,0.05420377,0.00000000
0.33316658,0.51253308,0.00063891,0.06364963,0.03341074,0.24549939,0.22841735,0.06273580,0.00000000
0.33916958,0.56436506,0.00062918,0.06768491,0.03547013,0.27478739,0.25145853,0.07242965,0.00000000
0.34517259,0.62361729,0.00063655,0.07274607,0.03808912,0.30677764,0.27799004,0.08333529,0.00000000
0.35117559,0.68993274,0.00065831,0.07879999,0.04124034,0.34121722,0.30786422,0.09549549,0.00000000
0.35717859,0.76285587,0.00069211,0.08580454,0.04489647,0.37778517,0.34089431,0.10894372,0.00000000
0.36318159,0.84182950,0.00073589,0.09370839,0.04903062,0.41609277,0.37685236,0.12370198,0.00000000
0.36918459,0.92619513,0.00078784,0.10245099,0.05361712,0.45568646,0.41546843,0.13977869,0.00000000
0.37518759,1.01519682,0.00084636,0.11196285,0.05863223,0.49605349,0.45643124,0.15716664,0.00000000
0.38119060,1.10798899,0.00091001,0.12216603,0.06405509,0.53663042,0.49939028,0.17584111,0.00000000
0.38719360,1.20364780,0.00097751,0.13297480,0.06986870,0.57681426,0.54395952,0.19575814,0.00000000
0.39319660,1.30118607,0.00104773,0.14429661,0.07606095,0.61597617,0.58972241,0.21685293,0.00000000
0.39919960,1.39957105,0.00111964,0.15603312,0.08262548,0.65347703,0.63623822,0.23903865,0.00000000
0.40520260,1.49774447,0.00119235,0.16808138,0.08956254,0.68868464,0.68304928,0.26220535,0.00000000
0.41120560,1.59464401,0.00126510,0.18033513,0.09687944,0.72099152,0.72968900,0.28621943,0.00000000
0.41720860,1.68922526,0.00133723,0.19268603,0.10459074,0.74983289,0.77569011,0.31092331,0.00000000
0.42321161,1.78048318,0.00140821,0.20502497,0.11271802,0.77470369,0.82059305,0.33613576,0.00000000
0.42921461,1.86747224,0.00147761,0.21724320,0.12128914,0.79517417,0.86395389,0.36165261,0.00000000
0.43521761,1.94932418,0.00154511,0.22923341,0.13033691,0.81090304,0.90535170,0.38724816,0.00000000
0.44122061,2.02526288,0.00161048,0.24089071,0.13989735,0.82164765,0.94439488,0.41267723,0.00000000
0.44722361,2.09461569,0.00167357,0.25211341,0.15000723,0.82727079,0.98072657,0.43767782,0.00000000
0.45322661,2.15682088,0.00173429,0.26280372,0.16070134,0.82774352,1.01402867,0.46197466,0.00000000
0.45922961,2.21143126,0.00179258,0.27286834,0.17200919,0.82314422,1.04402472,0.48528331,0.00000000
0.46523262,2.25811395,0.00184840,0.28221895,0.18395161,0.81365373,1.07048153,0.50731514,0.00000000
0.47123562,2.29664670,0.00190170,0.29077272,0.19653715,0.79954686,1.09320974,0.52778276,0.00000000
0.47723862,2.32691140,0.00195238,0.29845273,0.20975858,0.78118090,1.11206335,0.54640610,0.00000000
0.48324162,2.34888518,0.00200029,0.30518854,0.22358969,0.75898149,1.12693858,0.56291874,0.00000000
0.48924462,2.36263000,0.00204521,0.31091666,0.23798255,0.73342685,1.13777212,0.57707453,0.00000000
0.49524762,2.36828144,0.00208682,0.31558127,0.25286532,0.70503089,1.14453901,0.58865400,0.00000000
0.50125063,2.36603730,0.00212471,0.31913488,0.26814101,0.67432624,1.14725033,0.59747057,0.00000000
0.50725363,2.35614666,0.00215838,0.32153913,0.28368708,0.64184775,1.14595089,0.60337610,0.00000000
0.51325663,2.33889997,0.00218726,0.32276555,0.29935609,0.60811739,1.14071687,0.60626571,0.00000000
0.51925963,2.31462042,0.00221071,0.32279637,0.31497747,0.57363089,1.13165367,0.60608137,0.00000000
0.52526263,2.28365676,0.00222803,0.32162522,0.33036031,0.53884672,1.11889379,0.60281437,0.00000000
0.53126563,2.24637784,0.00223855,0.31925776,0.34529725,0.50417768,1.10259484,0.59650630,0.00000000
0.53726863,2.20316855,0.00224159,0.31571205,0.35956924,0.46998506,1.08293763,0.58724849,0.00000000
0.54327164,2.15442716,0.00223656,0.31101876,0.37295108,0.43657561,1.06012418,0.57517998,0.00000000
0.54927464,2.10056369,0.00222296,0.30522112,0.38521762,0.40420080,1.03437570,0.56048403,0.00000000
0.55527764,2.04199920,0.00220041,0.29837450,0.39615026,0.37305847,1.00593048,0.54338322,0.00000000
0.56128064,1.97916543,0.00216872,0.29054576,0.40554364,0.34329611,0.97504153,0.52413349,0.00000000
0.56728364,1.91250478,0.00212788,0.28181228,0.41321219,0.31501565,0.94197417,0.50301725,0.00000000
0.57328664,1.84247020,0.00207809,0.27226070,0.41899644,0.28827914,0.90700337,0.48033589,0.00000000
0.57928964,1.76952485,0.00201977,0.26198544,0.42276857,0.26311501,0.87041102,0.45640204,0.00000000
0.58529265,1.69414138,0.00195356,0.25108703,0.42443740,0.23952436,0.83248311,0.43153180,0.00000000
0.59129565,1.61680077,0.00188032,0.23967036,0.42395222,0.21748713,0.79350695,0.40603736,0.00000000
0.59729865,1.53799059,0.00180113,0.22784280,0.42130566,0.19696774,0.75376838,0.38022016,0.00000000
0.60330165,1.45820282,0.00171723,0.21571240,0.41653524,0.17792000,0.71354916,0.35436492,0.00000000
0.60930465,1.37793116,0.00163005,0.20338611,0.40972376,0.16029136,0.67312457,0.32873465,0.00000000
0.61530765,1.29766795,0.00154112,0.19096815,0.40099833,0.14402614,0.63276114,0.30356672,0.00000000
0.62131066,1.21790072,0.00145209,0.17855853,0.39052814,0.12906811,0.59271470,0.27907016,0.00000000
0.62731366,1.13910852,0.00136467,0.16625178,0.37852113,0.11536214,0.55322870,0.25542400,0.00000000
0.63331666,1.06175797,0.00128062,0.15413588,0.36521943,0.10285529,0.51453269,0.23277677,0.00000000
0.63931966,0.98629935,0.00120168,0.14229150,0.35089400,0.09149731,0.47684112,0.21124691,0.00000000
0.64532266,0.91316249,0.00112960,0.13079138,0.33583838,0.08124075,0.44035235,0.19092400,0.00000000
0.65132566,0.84275289,0.00106607,0.11970003,0.32036183,0.07204072,0.40524778,0.17187075,0.00000000
0.65732866,0.77544786,0.00101273,0.10907363,0.30478202,0.06385453,0.37169126,0.15412538,0.00000000
0.66333167,0.71159301,0.00097116,0.09896015,0.28941758,0.05664124,0.33982862,0.13770440,0.00000000
0.66933467,0.65149902,0.00094287,0.08939971,0.27458048,0.05036125,0.30978742,0.12260559,0.00000000
0.67533767,0.59543898,0.00092930,0.08042508,0.26056861,0.04497586,0.28167687,0.10881101,0.00000000
0.68134067,0.54364626,0.00093185,0.07206246,0.24765875,0.04044707,0.25558807,0.09629002,0.00000000
0.68734367,0.49631323,0.00095188,0.06433234,0.23609994,0.03673745,0.23159447,0.08500205,0.00000000
0.69334667,0.45359077,0.00099076,0.05725058,0.22610763,0.03381015,0.20975273,0.07489935,0.00000000
0.69934967,0.41558885,0.00104991,0.05082964,0.21785857,0.03162911,0.19010391,0.06592934,0.00000000
0.70535268,0.38237818,0.00113085,0.04507993,0.21148671,0.03015941,0.17267518,0.05803687,0.00000000
0.71135568,0.35399317,0.00123530,0.04001125,0.20708018,0.02936775,0.15748190,0.05116615,0.00000000
0.71735868,0.33043599,0.00136524,0.03563443,0.20467943,0.02922316,0.14453031,0.04526250,0.00000000
0.72336168,0.31168200,0.00152305,0.03196290,0.20427663,0.02969774,0.13382059,0.04027385,0.00000000
0.72936468,0.29768634,0.00171161,0.02901439,0.20581640,0.03076763,0.12535039,0.03615214,0.00000000
0.73536768,0.28839163,0.00193449,0.02681252,0.20919791,0.03241406,0.11911878,0.03285439,0.00000000
0.74137069,0.28373648,0.00219611,0.02538838,0.21427828,0.03462452,0.11513045,0.03034380,0.00000000
0.74737369,0.28366481,0.00250193,0.02478192,0.22087729,0.03739405,0.11339995,0.02859052,0.00000000
0.75337669,0.28813533,0.00285863,0.02504311,0.22878339,0.04072649,0.11395606,0.02757234,0.00000000
0.75937969,0.29713098,0.00327440,0.02623277,0.23776066,0.04463584,0.11684574,0.02727519,0.00000000
0.76538269,0.31066789,0.00375908,0.02842304,0.24755684,0.04914743,0.12213767,0.02769339,0.00000000
0.77138569,0.32880313,0.00432441,0.03169734,0.25791196,0.05429905,0.12992508,0.02882967,0.00000000
0.77738869,0.35164100,0.00498424,0.03614970,0.26856747,0.06014173,0.14032755,0.03069495,0.00000000
0.78339170,0.37933703,0.00575462,0.04188351,0.27927546,0.06674022,0.15349150,0.03330780,0.00000000
0.78939470,0.41209937,0.00665398,0.04900953,0.28980776,0.07417295,0.16958932,0.03669346,0.00000000
0.79539770,0.45018699,0.00770312,0.05764308,0.29996447,0.08253145,0.18881664,0.04088268,0.00000000
0.80140070,0.49390434,0.00892521,0.06790059,0.30958162,0.09191901,0.21138788,0.04591004,0.00000000
0.80740370,0.54359227,0.01034561,0.07989532,0.31853770,0.10244860,0.23752984,0.05181191,0.00000000
0.81340670,0.59961505,0.01199169,0.09373246,0.32675866,0.11423992,0.26747332,0.05862422,0.00000000
0.81940970,0.66234376,0.01389242,0.10950369,0.33422121,0.12741562,0.30144300,0.06637971,0.00000000
0.82541271,0.73213623,0.01607788,0.12728130,0.34095428,0.14209663,0.33964575,0.07510518,0.00000000
0.83141571,0.80931419,0.01857870,0.14711221,0.34703839,0.15839683,0.38225762,0.08481844,0.00000000
0.83741871,0.89413850,0.02142529,0.16901202,0.35260310,0.17641696,0.42941013,0.09552539,0.00000000
0.84342171,0.98678334,0.02464698,0.19295939,0.35782247,0.19623826,0.48117629,0.10721708,0.00000000
0.84942471,1.08731062,0.02827111,0.21889117,0.36290873,0.21791585,0.53755699,0.11986717,0.00000000
0.85542771,1.19564592,0.03232201,0.24669837,0.36810437,0.24147222,0.59846859,0.13342971,0.00000000
0.86143072,1.31155721,0.03681993,0.27622356,0.37367296,0.26689127,0.66373221,0.14783746,0.00000000
0.86743372,1.43463790,0.04177995,0.30725970,0.37988894,0.29411298,0.73306559,0.16300100,0.00000000
0.87343672,1.56429515,0.04721095,0.33955080,0.38702691,0.32302939,0.80607810,0.17880846,0.00000000
0.87943972,1.69974475,0.05311458,0.37279454,0.39535064,0.35348187,0.88226942,0.19512628,0.00000000
0.88544272,1.84001314,0.05948437,0.40664685,0.40510227,0.38526025,0.96103230,0.21180075,0.00000000
0.89144572,1.98394710,0.06630494,0.44072855,0.41649198,0.41810374,1.04165954,0.22866048,0.00000000
0.89744872,2.13023115,0.07355141,0.47463382,0.42968862,0.45170400,1.12335533,0.24551973,0.00000000
0.90345173,2.27741229,0.08118892,0.50794029,0.44481134,0.48571023,1.20525057,0.26218247,0.00000000
0.90945473,2.42393129,0.08917246,0.54022048,0.46192272,0.51973618,1.28642184,0.27844701,0.00000000
0.91545773,2.56815944,0.09744692,0.57105405,0.48102341,0.55336904,1.36591327,0.29411107,0.00000000
0.92146073,2.70843926,0.10594733,0.60004047,0.50204854,0.58617968,1.44276061,0.30897705,0.00000000
0.92746373,2.84312740,0.11459940,0.62681146,0.52486589,0.61773406,1.51601638,0.32285727,0.00000000
0.93346673,2.97063798,0.12332035,0.65104266,0.54927604,0.64760515,1.58477513,0.33557899,0.00000000
0.93946973,3.08948427,0.13201989,0.67246409,0.57501440,0.67538502,1.64819771,0.34698889,0.00000000
0.94547274,3.19831706,0.14060160,0.69086858,0.60175507,0.70069641,1.70553341,0.35695696,0.00000000
0.95147574,3.29595785,0.14896435,0.70611813,0.62911661,0.72320340,1.75613916,0.36537951,0.00000000
0.95747874,3.38142558,0.15700405,0.71814749,0.65666956,0.74262053,1.79949481,0.37218118,0.00000000
0.96348174,3.45395581,0.16461556,0.72696495,0.68394555,0.75872013,1.83521392,0.37731604,0.00000000
0.96948474,3.51301176,0.17169465,0.73265027,0.71044785,0.77133753,1.86304974,0.38076750,0.00000000
0.97548774,3.55828691,0.17814016,0.73534965,0.73566317,0.78037377,1.88289619,0.38254736,0.00000000
0.98149075,3.58969956,0.18385617,0.73526819,0.75907442,0.78579603,1.89478384,0.38269385,0.00000000
0.98749375,3.60737980,0.18875413,0.73265996,0.78017403,0.78763563,1.89887147,0.38126888,0.00000000
0.99349675,3.61165015,0.19275503,0.72781635,0.79847765,0.78598383,1.89543358,0.37835477,0.00000000
0.99949975,3.60300089,0.19579132,0.72105306,0.81353755,0.78098578,1.88484468,0.37405042,0.00000000
1.00550275,3.58206180,0.19780878,0.71269654,0.82495556,0.77283292,1.86756119,0.36846737,0.00000000
1.01150575,3.54957162,0.19876807,0.70307039,0.83239488,0.76175431,1.84410195,0.36172570,0.00000000
1.01750875,3.50634716,0.19864594,0.69248241,0.83559040,0.74800735,1.81502817,0.35395019,0.00000000
1.02351176,3.45325313,0.19743619,0.68121292,0.83435716,0.73186833,1.78092392,0.34526670,0.00000000
1.02951476,3.39117439,0.19515011,0.66950484,0.82859642,0.71362331,1.74237781,0.33579900,0.00000000
1.03551776,3.32099139,0.19181649,0.65755591,0.81829924,0.69355962,1.69996675,0.32566618,0.00000000
1.04152076,3.24355992,0.18748124,0.64551356,0.80354727,0.67195848,1.65424218,0.31498052,0.00000000
1.04752376,3.15969538,0.18220643,0.63347230,0.78451065,0.64908879,1.60571926,0.30384609,0.00000000
1.05352676,3.07016203,0.17606893,0.62147395,0.76144315,0.62520233,1.55486929,0.29235785,0.00000000
1.05952976,2.97566708,0.16915862,0.60951043,0.73467465,0.60053046,1.50211520,0.28060134,0.00000000
1.06553277,2.87685920,0.16157626,0.59752891,0.70460128,0.57528223,1.44783010,0.26865278,0.00000000
1.07153577,2.77433113,0.15343099,0.58543909,0.67167361,0.54964375,1.39233867,0.25657965,0.00000000
1.07753877,2.66862539,0.14483769,0.57312198,0.63638336,0.52377883,1.33592081,0.24444149,0.00000000
1.08354177,2.56024254,0.13591419,0.56043982,0.59924926,0.49783043,1.27881719,0.23229094,0.00000000
1.08954477,2.44965094,0.12677849,0.54724659,0.56080250,0.47192290,1.22123615,0.22017483,0.00000000
1.09554777,2.33729718,0.11754601,0.53339846,0.52157244,0.44616462,1.16336132,0.20813539,0.00000000
1.10155078,2.22361629,0.10832712,0.51876378,0.48207314,0.42065081,1.10535943,0.19621128,0.00000000
1.10755378,2.10904104,0.09922482,0.50323198,0.44279111,0.39546636,1.04738786,0.18443857,0.00000000
1.11355678,1.99400961,0.09033283,0.48672118,0.40417478,0.37068845,0.98960133,0.17285154,0.00000000
1.11955978,1.87897119,0.08173409,0.46918398,0.36662593,0.34638871,0.93215750,0.16148324,0.00000000
1.12556278,1.76438916,0.07349959,0.45061130,0.33049322,0.32263507,0.87522120,0.15036593,0.00000000
1.13156578,1.65074176,0.06568772,0.43103425,0.29606811,0.29949287,0.81896696,0.13953118,0.00000000
1.13756878,1.53852009,0.05834405,0.41052395,0.26358279,0.27702563,0.76358005,0.12900986,0.00000000
1.14357179,1.42822390,0.05150144,0.38918935,0.23321038,0.25529518,0.70925584,0.11883194,0.00000000
1.14957479,1.32035527,0.04518057,0.36717346,0.20506687,0.23436135,0.65619777,0.10902611,0.00000000
1.15557779,1.21541060,0.03939080,0.34464810,0.17921470,0.21428127,0.60461408,0.09961934,0.00000000
1.16158079,1.11387163,0.03413122,0.32180758,0.15566758,0.19510849,0.55471362,0.09063635,0.00000000
1.16758379,1.01619582,0.02939191,0.29886163,0.13439632,0.17689178,0.50670100,0.08209904,0.00000000
1.17358679,0.92280679,0.02515532,0.27602811,0.11533515,0.15967403,0.46077149,0.07402598,0.00000000
1.17958979,0.83408526,0.02139770,0.25352563,0.09838841,0.14349106,0.41710591,0.06643195,0.00000000
1.18559280,0.75036109,0.01809051,0.23156668,0.08343715,0.12837067,0.37586587,0.05932752,0.00000000
1.19159580,0.67190674,0.01520176,0.21035135,0.07034557,0.11433182,0.33718964,0.05271878,0.00000000
1.19759880,0.59893238,0.01269733,0.19006194,0.05896687,0.10138416,0.30118872,0.04660721,0.00000000
1.20360180,0.53158301,0.01054203,0.17085872,0.04914866,0.08952771,0.26794546,0.04098965,0.00000000
1.20960480,0.46993750,0.00870064,0.15287672,0.04073752,0.07875298,0.23751159,0.03585842,0.00000000
1.21560780,0.41400956,0.00713871,0.13622375,0.03358293,0.06904127,0.20990778,0.03120159,0.00000000
1.22161081,0.36375050,0.00582322,0.12097952,0.02754043,0.06036531,0.18512425,0.02700336,0.00000000
1.22761381,0.31905354,0.00472309,0.10719577,0.02247408,0.05269004,0.16312212,0.02324456,0.00000000
1.23361681,0.27975945,0.00380954,0.09489736,0.01825822,0.04597365,0.14383558,0.01990317,0.00000000
1.23961981,0.24566308,0.00305633,0.08408397,0.01477874,0.04016870,0.12717464,0.01695502,0.00000000
1.24562281,0.21652067,0.00243985,0.07473255,0.01193382,0.03522328,0.11302828,0.01437441,0.00000000
1.25162581,0.19205739,0.00193916,0.06679994,0.00963436,0.03108232,0.10126787,0.01213484,0.00000000
1.25762881,0.17197511,0.00153597,0.06022594,0.00780402,0.02768878,0.09175077,0.01020971,0.00000000
1.26363182,0.15595997,0.00121449,0.05493631,0.00637924,0.02498484,0.08432386,0.00857299,0.00000000
1.26963482,0.14368973,0.00096133,0.05084591,0.00530900,0.02291307,0.07882710,0.00719989,0.00000000
1.27563782,0.13484082,0.00076533,0.04786156,0.00455471,0.02141751,0.07509695,0.00606748,0.00000000
1.28164082,0.12909493,0.00061740,0.04588495,0.00409002,0.02044469,0.07296966,0.00515533,0.00000000
1.28764382,0.12614529,0.00051033,0.04481521,0.00390082,0.01994458,0.07228443,0.00444601,0.00000000
1.29364682,0.12570272,0.00043871,0.04455137,0.00398534,0.01987154,0.07288655,0.00392567,0.00000000
1.29964982,0.12750133,0.00039869,0.04499465,0.00435439,0.02018522,0.07463040,0.00358450,0.00000000
1.30565283,0.13130419,0.00038796,0.04605057,0.00503174,0.02085138,0.07738250,0.00341720,0.00000000
1.31165583,0.13690881,0.00040560,0.04763092,0.00605468,0.02184280,0.08102459,0.00342344,0.00000000
1.31765883,0.14415262,0.00045203,0.04965567,0.00747464,0.02314009,0.08545665,0.00360825,0.00000000
1.32366183,0.15291823,0.00052893,0.05205471,0.00935792,0.02473252,0.09060000,0.00398241,0.00000000
1.32966483,0.16313856,0.00063922,0.05476950,0.01178638,0.02661874,0.09640030,0.00456276,0.00000000
1.33566783,0.17480145,0.00078700,0.05775458,0.01485801,0.02880748,0.10283037,0.00537247,0.00000000
1.34167084,0.18795373,0.00097753,0.06097890,0.01868739,0.03131805,0.10989274,0.00644124,0.00000000
1.34767384,0.20270423,0.00121715,0.06442690,0.02340578,0.03418067,0.11762174,0.00780534,0.00000000
1.35367684,0.21922549,0.00151327,0.06809923,0.02916087,0.03743654,0.12608488,0.00950753,0.00000000
1.35967984,0.23775381,0.00187424,0.07201317,0.03611590,0.04113756,0.13538346,0.01159682,0.00000000
1.36568284,0.25858711,0.00230925,0.07620244,0.04444823,0.04534564,0.14565194,0.01412792,0.00000000
1.37168584,0.28208038,0.00282814,0.08071653,0.05434705,0.05013160,0.15705620,0.01716053,0.00000000
1.37768884,0.30863828,0.00344124,0.08561935,0.06601031,0.05557345,0.16979020,0.02075826,0.00000000
1.38369185,0.33870479,0.00415905,0.09098721,0.07964065,0.06175429,0.18407114,0.02498725,0.00000000
1.38969485,0.37274975,0.00499197,0.09690612,0.09544047,0.06875946,0.20013298,0.02991446,0.00000000
1.39569785,0.41125232,0.00594989,0.10346836,0.11360598,0.07667339,0.21821831,0.03560562,0.00000000
1.40170085,0.45468166,0.00704176,0.11076845,0.13432045,0.08557576,0.23856876,0.04212285,0.00000000
1.40770385,0.50347524,0.00827519,0.11889856,0.15774674,0.09553748,0.26141410,0.04952204,0.00000000
1.41370685,0.55801537,0.00965586,0.12794359,0.18401923,0.10661633,0.28696039,0.05784999,0.00000000
1.41970985,0.61860476,0.01118707,0.13797588,0.21323556,0.11885250,0.31537752,0.06714145,0.00000000
1.42571286,0.68544210,0.01286926,0.14905008,0.24544833,0.13226434,0.34678674,0.07741619,0.00000000
1.43171586,0.75859884,0.01469949,0.16119810,0.28065727,0.14684431,0.38124858,0.08867610,0.00000000
1.43771886,0.83799814,0.01667106,0.17442460,0.31880209,0.16255558,0.41875201,0.10090269,0.00000000
1.44372186,0.92339752,0.01877321,0.18870314,0.35975663,0.17932935,0.45920517,0.11405491,0.00000000
1.44972486,1.01437611,0.02099090,0.20397336,0.40332453,0.19706315,0.50242850,0.12806764,0.00000000
1.45572786,1.11032771,0.02330478,0.22013924,0.44923683,0.21562032,0.54815070,0.14285083,0.00000000
1.46173087,1.21046058,0.02569125,0.23706875,0.49715192,0.23483082,0.59600801,0.15828956,0.00000000
1.46773387,1.31380439,0.02812279,0.25459493,0.54665783,0.25449341,0.64554712,0.17424500,0.00000000
1.47373687,1.41922491,0.03056842,0.27251848,0.59727728,0.27437932,0.69623187,0.19055639,0.00000000
1.47973987,1.52544613,0.03299434,0.29061186,0.64847522,0.29423723,0.74745374,0.20704409,0.00000000
1.48574287,1.63107956,0.03536482,0.30862471,0.69966889,0.31379967,0.79854594,0.22351352,0.00000000
1.49174587,1.73465989,0.03764315,0.32629053,0.75024015,0.33279042,0.84880061,0.23976011,0.00000000
1.49774887,1.83468565,0.03979281,0.34333439,0.79954956,0.35093284,0.89748873,0.25557493,0.00000000
1.50375188,1.92966364,0.04177869,0.35948117,0.84695193,0.36795868,0.94388177,0.27075098,0.00000000
1.50975488,2.01815517,0.04356834,0.37446428,0.89181252,0.38361716,0.98727442,0.28508984,0.00000000
1.51575788,2.09882232,0.04513326,0.38803423,0.93352343,0.39768386,1.02700731,0.29840844,0.00000000
1.52176088,2.17047224,0.04645013,0.39996681,0.97151946,0.40996905,1.06248886,0.31054575,0.00000000
1.52776388,2.23209763,0.04750187,0.41007045,1.00529276,0.42032506,1.09321525,0.32136910,0.00000000
1.53376688,2.28291159,0.04827865,0.41819250,1.03440571,0.42865249,1.11878765,0.33077996,0.00000000
1.53976988,2.32237543,0.04877857,0.42422409,1.05850153,0.43490480,1.13892604,0.33871893,0.00000000
1.54577289,2.35021833,0.04900822,0.42810333,1.07731215,0.43909120,1.15347899,0.34516976,0.00000000
1.55177589,2.36644813,0.04898286,0.42981688,1.09066322,0.44127768,1.16242914,0.35016234,0.00000000
1.55777889,2.37135295,0.04872640,0.42939969,1.09847603,0.44158610,1.16589420,0.35377461,0.00000000
1.56378189,2.36549384,0.04827106,0.42693311,1.10076644,0.44019142,1.16412352,0.35613324,0.00000000
1.56978489,2.34968907,0.04765674,0.42254138,1.09764102,0.43731723,1.15749066,0.35741331,0.00000000
1.57578789,2.32499100,0.04693017,0.41638686,1.08929070,0.43322966,1.14648231,0.35783680,0.00000000
1.58179090,2.29265664,0.04614374,0.40866411,1.07598231,0.42823014,1.13168420,0.35767014,0.00000000
1.58779390,2.25411355,0.04535426,0.39959329,1.05804862,0.42264707,1.11376478,0.35722085,0.00000000
1.59379690,2.21092225,0.04462149,0.38941314,1.03587716,0.41682698,1.09345728,0.35683331,0.00000000
1.59979990,2.16473695,0.04400658,0.37837378,1.00989864,0.41112524,1.07154090,0.35688371,0.00000000
1.60580290,2.11726557,0.04357043,0.36672976,0.98057516,0.40589697,1.04882193,0.35777433,0.00000000
1.61180590,2.07023062,0.04337214,0.35473362,0.94838884,0.40148808,1.02611508,0.35992697,0.00000000
1.61780890,2.02533151,0.04346737,0.34262996,0.91383111,0.39822705,1.00422572,0.36377573,0.00000000
1.62381191,1.98420917,0.04390686,0.33065046,0.87739293,0.39641732,0.98393312,0.36975889,0.00000000
