energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.12306153,3.67759165,0.53784885,1.93195753,0.35967625,0.93560799,0.04954235,0.45496276,0.19040832,0.00000000
-0.11705853,3.68500033,0.53131872,1.90767444,0.37130308,0.95781947,0.05127758,0.46397591,0.18868275,0.00000000
-0.11105553,3.68335864,0.52328182,1.87809534,0.38230064,0.97865663,0.05294468,0.47151334,0.18645369,0.00000000
-0.10505253,3.67257001,0.51374152,1.84373180,0.39251946,0.99771760,0.05451980,0.47739358,0.18368817,0.00000000
-0.09904952,3.65276964,0.50274423,1.80522554,0.40182627,1.01463890,0.05598078,0.48147207,0.18037128,0.00000000
-0.09304652,3.62430567,0.49037704,1.76332336,0.41010582,1.02910056,0.05730737,0.48364406,0.17650590,0.00000000
-0.08704352,3.58771526,0.47676418,1.71884969,0.41726223,1.04083044,0.05848141,0.48384624,0.17211180,0.00000000
-0.08104052,3.54369651,0.46206227,1.67267764,0.42322003,1.04960756,0.05948697,0.48205720,0.16722429,0.00000000
-0.07503752,3.49307746,0.44645468,1.62569966,0.42792472,1.05526461,0.06031058,0.47829667,0.16189238,0.00000000
-0.06903452,3.43678311,0.43014514,1.57879873,0.43134278,1.05768940,0.06094131,0.47262354,0.15617659,0.00000000
-0.06303152,3.37580188,0.41335097,1.53282098,0.43346142,1.05682529,0.06137096,0.46513288,0.15014655,0.00000000
-0.05702851,3.31115239,0.39629595,1.48855064,0.43428770,1.05267069,0.06159422,0.45595204,0.14387840,0.00000000
-0.05102551,3.24385177,0.37920349,1.44668803,0.43384738,1.04527746,0.06160876,0.44523598,0.13745212,0.00000000
-0.04502251,3.17488641,0.36228987,1.40783125,0.43218324,1.03474835,0.06141540,0.43316203,0.13094896,0.00000000
-0.03901951,3.10518595,0.34575822,1.37246203,0.42935314,1.02123358,0.06101820,0.41992435,0.12444895,0.00000000
-0.03301651,3.03560138,0.32979318,1.34093604,0.42542779,1.00492650,0.06042450,0.40572818,0.11802866,0.00000000
-0.02701351,2.96688758,0.31455648,1.31347804,0.42048827,0.98605859,0.05964500,0.39078422,0.11175922,0.00000000
-0.02101051,2.89969093,0.30018360,1.29018155,0.41462348,0.96489382,0.05869371,0.37530326,0.10570469,0.00000000
-0.01500750,2.83454202,0.28678156,1.27101337,0.40792758,0.94172266,0.05758787,0.35949120,0.09992080,0.00000000
-0.00900450,2.77185356,0.27442785,1.25582226,0.40049748,0.91685575,0.05634784,0.34354469,0.09445405,0.00000000
-0.00300150,2.71192339,0.26317050,1.24435169,0.39243055,0.89061751,0.05499684,0.32764745,0.08934128,0.00000000
0.00300150,2.65494201,0.25302927,1.23625595,0.38382261,0.86333985,0.05356073,0.31196734,0.08460953,0.00000000
0.00900450,2.60100445,0.24399770,1.23111898,0.37476631,0.83535607,0.05206761,0.29665418,0.08027633,0.00000000
0.01500750,2.55012532,0.23604616,1.22847530,0.36534987,0.80699514,0.05054737,0.28183845,0.07635021,0.00000000
0.02101051,2.50225660,0.22912538,1.22783198,0.35565634,0.77857651,0.04903127,0.26763063,0.07283160,0.00000000
0.02701351,2.45730696,0.22317056,1.22869102,0.34576326,0.75040542,0.04755126,0.25412129,0.06971382,0.00000000
0.03301651,2.41516166,0.21810570,1.23057106,0.33574279,0.72276885,0.04613944,0.24138182,0.06698426,0.00000000
0.03901951,2.37570199,0.21384803,1.23302761,0.32566221,0.69593219,0.04482732,0.22946559,0.06462566,0.00000000
0.04502251,2.33882322,0.21031223,1.23567103,0.31558472,0.67013643,0.04364508,0.21840954,0.06261741,0.00000000
0.05102551,2.30445012,0.20741444,1.23818133,0.30557047,0.64559620,0.04262085,0.20823616,0.06093683,0.00000000
0.05702851,2.27254941,0.20507569,1.24031948,0.29567768,0.62249826,0.04177993,0.19895559,0.05956031,0.00000000
0.06303152,2.24313824,0.20322481,1.24193446,0.28596375,0.60100072,0.04114397,0.19056786,0.05846442,0.00000000
0.06903452,2.21628872,0.20180060,1.24296600,0.27648636,0.58123287,0.04073032,0.18306526,0.05762685,0.00000000
0.07503752,2.19212803,0.20075329,1.24344285,0.26730421,0.56329549,0.04055127,0.17643462,0.05702713,0.00000000
0.08104052,2.17083446,0.20004522,1.24347669,0.25847769,0.54726182,0.04061350,0.17065961,0.05664719,0.00000000
0.08704352,2.15262962,0.19965079,1.24325211,0.25006901,0.53317901,0.04091760,0.16572294,0.05647178,0.00000000
0.09304652,2.13776752,0.19955579,1.24301307,0.24214216,0.52107021,0.04145767,0.16160843,0.05648861,0.00000000
0.09904952,2.12652111,0.19975607,1.24304668,0.23476242,0.51093709,0.04222120,0.15830299,0.05668840,0.00000000
0.10505253,2.11916736,0.20025578,1.24366493,0.22799553,0.50276290,0.04318905,0.15579840,0.05706470,0.00000000
0.11105553,2.11597174,0.20106534,1.24518549,0.22190658,0.49651598,0.04433570,0.15409294,0.05761361,0.00000000
0.11705853,2.11717301,0.20219912,1.24791240,0.21655866,0.49215367,0.04562964,0.15319274,0.05833335,0.00000000
0.12306153,2.12296931,0.20367309,1.25211763,0.21201134,0.48962640,0.04703406,0.15311292,0.05922377,0.00000000
0.12906453,2.13350623,0.20550258,1.25802439,0.20831906,0.48888202,0.04850772,0.15387834,0.06028575,0.00000000
0.13506753,2.14886759,0.20770019,1.26579305,0.20552953,0.48986994,0.05000600,0.15552399,0.06152058,0.00000000
0.14107054,2.16906912,0.21027397,1.27551016,0.20368216,0.49254521,0.05148213,0.15809494,0.06292931,0.00000000
0.14707354,2.19405556,0.21322597,1.28718131,0.20280664,0.49687190,0.05288856,0.16164572,0.06451207,0.00000000
0.15307654,2.22370073,0.21655114,1.30072775,0.20292181,0.50282599,0.05417836,0.16623925,0.06626750,0.00000000
0.15907954,2.25781072,0.22023669,1.31598733,0.20403465,0.51039721,0.05530668,0.17194499,0.06819211,0.00000000
0.16508254,2.29612951,0.22426178,1.33271913,0.20613963,0.51958981,0.05623220,0.17883666,0.07027983,0.00000000
0.17108554,2.33834659,0.22859766,1.35061196,0.20921840,0.53042208,0.05691840,0.18698920,0.07252153,0.00000000
0.17708854,2.38410583,0.23320810,1.36929586,0.21323975,0.54292445,0.05733474,0.19647531,0.07490474,0.00000000
0.18309155,2.43301506,0.23805010,1.38835633,0.21815993,0.55713622,0.05745768,0.20736135,0.07741344,0.00000000
0.18909455,2.48465559,0.24307484,1.40735029,0.22392330,0.57310098,0.05727132,0.21970307,0.08002802,0.00000000
0.19509755,2.53859104,0.24822888,1.42582318,0.23046326,0.59086078,0.05676792,0.23354098,0.08272535,0.00000000
0.20110055,2.59437521,0.25345534,1.44332633,0.23770352,0.61044942,0.05594797,0.24889577,0.08547909,0.00000000
0.20710355,2.65155845,0.25869536,1.45943381,0.24555959,0.63188497,0.05482014,0.26576398,0.08826006,0.00000000
0.21310655,2.70969253,0.26388943,1.47375806,0.25394059,0.65516223,0.05340077,0.28411403,0.09103691,0.00000000
0.21910955,2.76833409,0.26897890,1.48596366,0.26275120,0.68024520,0.05171322,0.30388295,0.09377685,0.00000000
0.22511256,2.82704671,0.27390745,1.49577867,0.27189391,0.70706038,0.04978695,0.32497402,0.09644662,0.00000000
0.23111556,2.88540219,0.27862257,1.50300329,0.28127134,0.73549113,0.04765643,0.34725552,0.09901356,0.00000000
0.23711856,2.94298137,0.28307706,1.50751546,0.29078876,0.76537371,0.04535995,0.37056076,0.10144683,0.00000000
0.24312156,2.99937514,0.28723057,1.50927355,0.30035671,0.79649527,0.04293837,0.39468953,0.10371871,0.00000000
0.24912456,3.05418613,0.29105104,1.50831597,0.30989362,0.82859428,0.04043385,0.41941104,0.10580597,0.00000000
0.25512756,3.10703170,0.29451619,1.50475812,0.31932843,0.86136340,0.03788868,0.44446836,0.10769124,0.00000000
0.26113057,3.15754853,0.29761489,1.49878701,0.32860324,0.89445500,0.03534421,0.46958419,0.10936436,0.00000000
0.26713357,3.20539921,0.30034846,1.49065377,0.33767562,0.92748928,0.03283993,0.49446804,0.11082360,0.00000000
0.27313657,3.25028082,0.30273178,1.48066485,0.34652088,0.96006463,0.03041274,0.51882431,0.11207680,0.00000000
0.27913957,3.29193541,0.30479416,1.46917206,0.35513387,0.99176998,0.02809647,0.54236123,0.11314223,0.00000000
0.28514257,3.33016201,0.30657986,1.45656218,0.36353040,1.02219869,0.02592155,0.56480010,0.11404921,0.00000000
0.29114557,3.36482951,0.30814830,1.44324647,0.37174809,1.05096313,0.02391496,0.58588468,0.11483842,0.00000000
0.29714857,3.39588975,0.30957365,1.42965041,0.37984664,1.07770954,0.02210035,0.60539006,0.11556187,0.00000000
0.30315158,3.42338967,0.31094399,1.41620403,0.38790720,1.10213224,0.02049833,0.62313082,0.11628237,0.00000000
0.30915458,3.44748171,0.31235975,1.40333296,0.39603110,1.12398642,0.01912691,0.63896793,0.11707265,0.00000000
0.31515758,3.46843112,0.31393152,1.39145030,0.40433749,1.14309904,0.01800200,0.65281410,0.11801407,0.00000000
0.32116058,3.48661944,0.31577725,1.38094928,0.41296020,1.15937679,0.01713801,0.66463735,0.11919477,0.00000000
0.32716358,3.50254302,0.31801871,1.37219675,0.42204359,1.17281103,0.01654840,0.67446233,0.12070757,0.00000000
0.33316658,3.51680606,0.32077747,1.36552724,0.43173753,1.18347902,0.01624619,0.68236967,0.12264738,0.00000000
0.33916958,3.53010772,0.32417038,1.36123758,0.44219165,1.19154139,0.01624443,0.68849286,0.12510840,0.00000000
0.34517259,3.54322332,0.32830470,1.35958190,0.45354888,1.19723587,0.01655643,0.69301322,0.12818106,0.00000000
0.35117559,3.55697990,0.33327310,1.36076695,0.46593858,1.20086737,0.01719594,0.69615271,0.13194892,0.00000000
0.35717859,3.57222686,0.33914881,1.36494765,0.47946955,1.20279498,0.01817704,0.69816522,0.13648548,0.00000000
0.36318159,3.58980280,0.34598094,1.37222304,0.49422295,1.20341628,0.01951389,0.69932648,0.14185120,0.00000000
0.36918459,3.61049995,0.35379046,1.38263259,0.51024584,1.20314983,0.02122025,0.69992314,0.14809077,0.00000000
0.37518759,3.63502781,0.36256687,1.39615317,0.52754528,1.20241652,0.02330876,0.70024148,0.15523068,0.00000000
0.38119060,3.66397783,0.37226592,1.41269687,0.54608354,1.20162083,0.02579013,0.70055621,0.16327741,0.00000000
0.38719360,3.69779108,0.38280851,1.43210998,0.56577473,1.20113280,0.02867206,0.70111994,0.17221613,0.00000000
0.39319660,3.73673056,0.39408087,1.45417344,0.58648294,1.20127157,0.03195818,0.70215376,0.18201012,0.00000000
0.39919960,3.78085995,0.40593620,1.47860501,0.60802231,1.20229133,0.03564684,0.70383919,0.19260087,0.00000000
0.40520260,3.83003005,0.41819764,1.50506334,0.63015901,1.20437037,0.03972994,0.70631212,0.20390900,0.00000000
0.41120560,3.88387387,0.43066270,1.53315416,0.65261525,1.20760357,0.04419187,0.70965865,0.21583584,0.00000000
0.41720860,3.94181090,0.44310882,1.56243849,0.67507527,1.21199884,0.04900854,0.71391322,0.22826572,0.00000000
0.42321161,4.00306060,0.45530001,1.59244279,0.69719308,1.21747749,0.05414667,0.71905881,0.24106888,0.00000000
0.42921461,4.06666449,0.46699417,1.62267081,0.71860178,1.22387842,0.05956332,0.72502929,0.25410481,0.00000000
0.43521761,4.13151596,0.47795095,1.65261671,0.73892409,1.23096595,0.06520581,0.73171367,0.26722596,0.00000000
0.44122061,4.19639635,0.48793959,1.68177882,0.75778370,1.23844071,0.07101196,0.73896182,0.28028159,0.00000000
0.44722361,4.26001552,0.49674659,1.70967366,0.77481684,1.24595309,0.07691077,0.74659159,0.29312165,0.00000000
0.45322661,4.32105490,0.50418263,1.73584931,0.78968383,1.25311842,0.08282351,0.75439663,0.30560046,0.00000000
0.45922961,4.37821093,0.51008866,1.75989762,0.80207978,1.25953326,0.08866520,0.76215475,0.31758008,0.00000000
0.46523262,4.43023687,0.51434068,1.78146451,0.81174426,1.26479188,0.09434648,0.76963623,0.32893315,0.00000000
0.47123562,4.47598087,0.51685310,1.80025794,0.81846934,1.26850227,0.09977577,0.77661180,0.33954521,0.00000000
0.47723862,4.51441878,0.51758049,1.81605308,0.82210567,1.27030096,0.10486165,0.78285994,0.34931629,0.00000000
0.48324162,4.54468042,0.51651774,1.82869433,0.82256652,1.26986606,0.10951546,0.78817326,0.35816179,0.00000000
0.48924462,4.56606815,0.51369858,1.83809441,0.81982934,1.26692800,0.11365384,0.79236374,0.36601270,0.00000000
0.49524762,4.57806770,0.50919262,1.84423026,0.81393510,1.26127774,0.11720126,0.79526675,0.37281512,0.00000000
0.50125063,4.58035093,0.50310116,1.84713645,0.80498538,1.25277218,0.12009233,0.79674380,0.37852928,0.00000000
0.50725363,4.57277124,0.49555190,1.84689626,0.79313740,1.24133680,0.12227388,0.79668413,0.38312803,0.00000000
0.51325663,4.55535233,0.48669299,1.84363124,0.77859731,1.22696545,0.12370658,0.79500515,0.38659508,0.00000000
0.51925963,4.52827154,0.47668665,1.83748980,0.76161215,1.20971779,0.12436614,0.79165194,0.38892315,0.00000000
0.52526263,4.49183903,0.46570272,1.82863556,0.74246077,1.18971432,0.12424401,0.78659605,0.39011203,0.00000000
0.53126563,4.44647434,0.45391249,1.81723626,0.72144435,1.16712965,0.12334749,0.77983358,0.39016689,0.00000000
0.53726863,4.39268164,0.44148303,1.80345369,0.69887668,1.14218428,0.12169936,0.77138301,0.38909688,0.00000000
0.54327164,4.33102520,0.42857231,1.78743527,0.67507491,1.11513533,0.11933691,0.76128277,0.38691416,0.00000000
0.54927464,4.26210616,0.41532520,1.76930770,0.65035090,1.08626671,0.11631055,0.74958874,0.38363328,0.00000000
0.55527764,4.18654153,0.40187061,1.74917275,0.62500355,1.05587913,0.11268204,0.73637182,0.37927125,0.00000000
0.56128064,4.10494630,0.38831964,1.72710544,0.59931245,1.02428024,0.10852233,0.72171564,0.37384788,0.00000000
0.56728364,4.01791906,0.37476486,1.70315453,0.57353275,0.99177546,0.10390928,0.70571453,0.36738673,0.00000000
0.57328664,3.92603129,0.36128056,1.67734490,0.54789156,0.95865955,0.09892518,0.68847163,0.35991624,0.00000000
0.57928964,3.82982043,0.34792391,1.64968184,0.52258577,0.92520932,0.09365437,0.67009732,0.35147120,0.00000000
0.58529265,3.72978647,0.33473689,1.62015661,0.49778122,0.89167765,0.08818088,0.65070778,0.34209425,0.00000000
0.59129565,3.62639182,0.32174876,1.58875299,0.47361311,0.85828893,0.08258626,0.63042382,0.33183735,0.00000000
0.59729865,3.52006399,0.30897900,1.55545439,0.45018760,0.82523596,0.07694773,0.60936981,0.32076306,0.00000000
0.60330165,3.41120070,0.29644040,1.52025111,0.42758420,0.79267841,0.07133659,0.58767284,0.30894560,0.00000000
0.60930465,3.30017685,0.28414238,1.48314742,0.40585898,0.76074282,0.06581697,0.56546188,0.29647143,0.00000000
0.61530765,3.18735305,0.27209418,1.44416825,0.38504825,0.72952397,0.06044499,0.54286718,0.28343946,0.00000000
0.62131066,3.07308508,0.26030796,1.40336513,0.36517264,0.69908762,0.05526825,0.52001968,0.26996072,0.00000000
0.62731366,2.95773405,0.24880161,1.36082143,0.34624127,0.66947440,0.05032570,0.49705056,0.25615759,0.00000000
0.63331666,2.84167674,0.23760144,1.31665657,0.32825597,0.64070468,0.04564775,0.47409090,0.24216259,0.00000000
0.63931966,2.72531584,0.22674435,1.27102944,0.31121531,0.61278409,0.04125676,0.45127145,0.22811672,0.00000000
0.64532266,2.60908964,0.21627985,1.22414067,0.29511841,0.58570964,0.03716768,0.42872246,0.21416754,0.00000000
0.65132566,2.49348079,0.20627164,1.17623400,0.27996833,0.55947591,0.03338886,0.40657359,0.20046700,0.00000000
0.65732866,2.37902380,0.19679883,1.12759659,0.26577498,0.53408125,0.02992302,0.38495390,0.18716914,0.00000000
0.66333167,2.26631072,0.18795680,1.07855826,0.25255752,0.50953347,0.02676824,0.36399177,0.17442776,0.00000000
0.66933467,2.15599473,0.17985771,1.02948963,0.24034612,0.48585501,0.02391902,0.34381485,0.16239412,0.00000000
0.67533767,2.04879118,0.17263047,0.98079906,0.22918302,0.46308713,0.02136729,0.32454985,0.15121477,0.00000000
0.68134067,1.94547561,0.16642038,0.93292846,0.21912297,0.44129297,0.01910332,0.30632215,0.14102946,0.00000000
0.68734367,1.84687865,0.16138810,0.88634772,0.21023284,0.42055938,0.01711664,0.28925522,0.13196934,0.00000000
0.69334667,1.75387736,0.15770812,0.84154791,0.20259061,0.40099732,0.01539676,0.27346977,0.12415524,0.00000000
0.69934967,1.66738309,0.15556656,0.79903317,0.19628356,0.38274083,0.01393381,0.25908255,0.11769617,0.00000000
0.70535268,1.58832579,0.15515822,0.75931136,0.19140586,0.36594452,0.01271905,0.24620488,0.11268794,0.00000000
0.71135568,1.51763514,0.15668293,0.72288366,0.18805552,0.35077978,0.01174518,0.23494081,0.10921195,0.00000000
0.71735868,1.45621863,0.16034104,0.69023321,0.18633084,0.33742964,0.01100658,0.22538508,0.10733395,0.00000000
0.72336168,1.40493749,0.16632818,0.66181310,0.18632644,0.32608271,0.01049937,0.21762080,0.10710296,0.00000000
0.72936468,1.36458078,0.17482925,0.63803407,0.18812903,0.31692618,0.01022133,0.21171701,0.10855019,0.00000000
0.73536768,1.33583892,0.18601175,0.61925226,0.19181308,0.31013833,0.01017169,0.20772623,0.11168795,0.00000000
0.74137069,1.31927724,0.20001856,0.60575744,0.19743647,0.30588077,0.01035081,0.20568207,0.11650869,0.00000000
0.74737369,1.31531080,0.21696043,0.59776223,0.20503644,0.30429067,0.01075976,0.20559705,0.12298404,0.00000000
0.75337669,1.32418150,0.23690832,0.59539270,0.21462581,0.30547333,0.01139976,0.20746072,0.13106408,0.00000000
0.75937969,1.34593839,0.25988589,0.59868087,0.22618981,0.30949538,0.01227163,0.21123818,0.14067676,0.00000000
0.76538269,1.38042232,0.28586257,0.60755942,0.23968358,0.31637886,0.01337508,0.21686921,0.15172756,0.00000000
0.77138569,1.42725557,0.31474744,0.62185909,0.25503041,0.32609636,0.01470811,0.22426787,0.16409967,0.00000000
0.77738869,1.48583731,0.34638428,0.64130886,0.27212088,0.33856757,0.01626624,0.23332278,0.17765443,0.00000000
0.78339170,1.55534527,0.38054829,0.66553917,0.29081296,0.35365723,0.01804196,0.24389804,0.19223245,0.00000000
0.78939470,1.63474388,0.41694465,0.69408818,0.31093305,0.37117469,0.02002406,0.25583474,0.20765518,0.00000000
0.79539770,1.72279894,0.45520927,0.72641091,0.33227787,0.39087515,0.02219724,0.26895304,0.22372715,0.00000000
0.80140070,1.81809852,0.49491200,0.76189116,0.35461737,0.41246250,0.02454165,0.28305479,0.24023876,0.00000000
0.80740370,1.91907959,0.53556229,0.79985568,0.37769828,0.43559381,0.02703277,0.29792649,0.25696974,0.00000000
0.81340670,2.02405963,0.57661745,0.83959029,0.40124842,0.45988533,0.02964138,0.31334263,0.27369297,0.00000000
0.81940970,2.13127236,0.61749334,0.88035724,0.42498151,0.48491991,0.03233368,0.32906917,0.29017887,0.00000000
0.82541271,2.23890630,0.65757730,0.92141329,0.44860242,0.51025552,0.03507178,0.34486713,0.30619998,0.00000000
0.83141571,2.34514506,0.69624289,0.96202775,0.47181253,0.53543478,0.03781423,0.36049624,0.32153580,0.00000000
0.83741871,2.44820788,0.73286618,1.00149987,0.49431534,0.55999520,0.04051685,0.37571841,0.33597757,0.00000000
0.84342171,2.54638927,0.76684277,1.03917487,0.51582183,0.58347977,0.04313375,0.39030115,0.34933292,0.00000000
0.84942471,2.63809625,0.79760512,1.07445803,0.53605578,0.60544762,0.04561844,0.40402077,0.36143022,0.00000000
0.85542771,2.72188213,0.82463947,1.10682641,0.55475864,0.62548446,0.04792510,0.41666534,0.37212243,0.00000000
0.86143072,2.79647571,0.84750157,1.13583771,0.57169403,0.64321247,0.05000990,0.42803750,0.38129034,0.00000000
0.86743372,2.86080511,0.86583071,1.16113620,0.58665176,0.65829923,0.05183231,0.43795700,0.38884517,0.00000000
0.87343672,2.91401558,0.87936134,1.18245540,0.59945120,0.67046552,0.05335642,0.44626305,0.39473023,0.00000000
0.87943972,2.95548091,0.88793181,1.19961789,0.60994412,0.67949173,0.05455206,0.45281649,0.39892180,0.00000000
0.88544272,2.98480840,0.89148984,1.21253213,0.61801682,0.68522256,0.05539584,0.45750174,0.40142912,0.00000000
0.89144572,3.00183742,0.89009447,1.22118693,0.62359161,0.68757003,0.05587193,0.46022858,0.40229347,0.00000000
0.89744872,3.00663207,0.88391443,1.22564381,0.62662761,0.68651450,0.05597263,0.46093368,0.40158646,0.00000000
0.90345173,2.99946832,0.87322289,1.22602782,0.62712087,0.68210392,0.05569862,0.45958190,0.39940745,0.00000000
0.90945473,2.98081661,0.85838894,1.22251742,0.62510379,0.67445108,0.05505893,0.45616728,0.39588046,0.00000000
0.91545773,2.95132045,0.83986603,1.21533394,0.62064390,0.66372924,0.05407067,0.45071366,0.39115035,0.00000000
0.92146073,2.91177225,0.81817791,1.20473108,0.61384199,0.65016604,0.05275839,0.44327485,0.38537868,0.00000000
0.92746373,2.86308703,0.79390263,1.19098507,0.60482963,0.63403618,0.05115328,0.43393436,0.37873920,0.00000000
0.93346673,2.80627515,0.76765515,1.17438564,0.59376607,0.61565287,0.04929211,0.42280449,0.37141322,0.00000000
0.93946973,2.74241478,0.74006935,1.15522833,0.58083474,0.59535855,0.04721600,0.41002484,0.36358491,0.00000000
0.94547274,2.67262496,0.71177988,1.13380814,0.56623921,0.57351514,0.04496913,0.39576020,0.35543673,0.00000000
0.95147574,2.59803993,0.68340469,1.11041459,0.55019885,0.55049413,0.04259733,0.38019776,0.34714502,0.00000000
0.95747874,2.51978520,0.65552862,1.08532827,0.53294424,0.52666680,0.04014672,0.36354373,0.33887603,0.00000000
0.96348174,2.43895591,0.62868861,1.05881865,0.51471244,0.50239499,0.03766244,0.34601937,0.33078222,0.00000000
0.96948474,2.35659770,0.60336098,1.03114292,0.49574220,0.47802261,0.03518736,0.32785661,0.32299915,0.00000000
0.97548774,2.27369036,0.57995090,1.00254580,0.47626940,0.45386813,0.03276111,0.30929327,0.31564296,0.00000000
0.98149075,2.19113424,0.55878447,0.97325979,0.45652255,0.43021829,0.03041916,0.29056805,0.30880830,0.00000000
0.98749375,2.10973956,0.54010337,0.94350585,0.43671878,0.40732313,0.02819215,0.27191552,0.30256706,0.00000000
0.99349675,2.03021849,0.52406217,0.91349403,0.41706019,0.38539245,0.02610548,0.25356114,0.29696763,0.00000000
0.99949975,1.95317987,0.51072818,0.88342406,0.39773078,0.36459372,0.02417899,0.23571654,0.29203483,0.00000000
1.00550275,1.87912642,0.50008381,0.85348547,0.37889389,0.34505141,0.02242704,0.21857527,0.28777042,0.00000000
1.01150575,1.80845430,0.49203117,0.82385737,0.36069035,0.32684773,0.02085860,0.20230895,0.28415428,0.00000000
1.01750875,1.74145476,0.48639872,0.79470771,0.34323719,0.31002457,0.01947763,0.18706420,0.28114597,0.00000000
1.02351176,1.67831773,0.48294972,0.76619203,0.32662708,0.29458657,0.01828362,0.17296015,0.27868691,0.00000000
1.02951476,1.61913709,0.48139217,0.73845187,0.31092826,0.28050515,0.01727219,0.16008686,0.27670288,0.00000000
1.03551776,1.56391755,0.48138985,0.71161281,0.29618513,0.26772319,0.01643579,0.14850445,0.27510689,0.00000000
1.04152076,1.51258275,0.48257431,0.68578244,0.28241926,0.25616033,0.01576456,0.13824305,0.27380231,0.00000000
1.04752376,1.46498464,0.48455722,0.66104836,0.26963091,0.24571852,0.01524707,0.12930355,0.27268611,0.00000000
1.05352676,1.42091371,0.48694289,0.63747640,0.25780088,0.23628765,0.01487118,0.12165905,0.27165225,0.00000000
1.05952976,1.38011005,0.48934059,0.61510931,0.24689267,0.22775117,0.01462481,0.11525695,0.27059506,0.00000000
1.06553277,1.34227498,0.49137624,0.59396601,0.23685486,0.21999132,0.01449670,0.11002167,0.26941242,0.00000000
1.07153577,1.30708294,0.49270315,0.57404158,0.22762371,0.21289397,0.01447697,0.10585775,0.26800891,0.00000000
1.07753877,1.27419356,0.49301166,0.55530805,0.21912580,0.20635285,0.01455774,0.10265341,0.26629855,0.00000000
1.08354177,1.24326349,0.49203715,0.53771611,0.21128075,0.20027307,0.01473348,0.10028431,0.26420732,0.00000000
1.08954477,1.21395776,0.48956641,0.52119754,0.20400397,0.19457383,0.01500128,0.09861751,0.26167514,0.00000000
1.09554777,1.18596029,0.48544208,0.50566846,0.19720924,0.18919035,0.01536097,0.09751541,0.25865748,0.00000000
1.10155078,1.15898340,0.47956519,0.49103319,0.19081130,0.18407483,0.01581504,0.09683970,0.25512640,0.00000000
1.10755378,1.13277569,0.47189551,0.47718850,0.18472816,0.17919662,0.01636843,0.09645502,0.25107104,0.00000000
1.11355678,1.10712838,0.46245013,0.46402811,0.17888326,0.17454157,0.01702812,0.09623247,0.24649754,0.00000000
1.11955978,1.08187946,0.45129995,0.45144712,0.17320730,0.17011049,0.01780262,0.09605266,0.24142835,0.00000000
1.12556278,1.05691580,0.43856469,0.43934618,0.16763976,0.16591712,0.01870127,0.09580833,0.23590105,0.00000000
1.13156578,1.03217280,0.42440626,0.42763511,0.16213009,0.16198541,0.01973350,0.09540653,0.22996661,0.00000000
1.13756878,1.00763183,0.40902116,0.41623586,0.15663841,0.15834636,0.02090792,0.09477013,0.22368716,0.00000000
1.14357179,0.98331540,0.39263193,0.40508452,0.15113587,0.15503470,0.02223147,0.09383884,0.21713346,0.00000000
1.14957479,0.95928027,0.37547822,0.39413239,0.14560458,0.15208530,0.02370848,0.09256959,0.21038202,0.00000000
1.15557779,0.93560892,0.35780775,0.38334604,0.14003710,0.14952970,0.02533984,0.09093632,0.20351210,0.00000000
1.16158079,0.91239978,0.33986750,0.37270637,0.13443560,0.14739282,0.02712222,0.08892927,0.19660256,0.00000000
1.16758379,0.88975669,0.32189553,0.36220680,0.12881063,0.14569005,0.02904742,0.08655373,0.18972896,0.00000000
1.17358679,0.86777831,0.30411367,0.35185079,0.12317973,0.14442477,0.03110189,0.08382841,0.18296068,0.00000000
1.17958979,0.84654797,0.28672136,0.34164877,0.11756579,0.14358656,0.03326655,0.08078343,0.17635850,0.00000000
1.18559280,0.82612462,0.26989074,0.33161495,0.11199531,0.14315006,0.03551666,0.07745818,0.16997255,0.00000000
1.19159580,0.80653550,0.25376321,0.32176406,0.10649676,0.14307463,0.03782214,0.07389891,0.16384080,0.00000000
1.19759880,0.78777097,0.23844748,0.31210840,0.10109891,0.14330480,0.04014804,0.07015643,0.15798817,0.00000000
1.20360180,0.76978179,0.22401902,0.30265536,0.09582944,0.14377152,0.04245528,0.06628381,0.15242620,0.00000000
1.20960480,0.75247922,0.21052092,0.29340570,0.09071370,0.14439414,0.04470163,0.06233426,0.14715349,0.00000000
1.21560780,0.73573786,0.19796601,0.28435264,0.08577387,0.14508305,0.04684292,0.05835925,0.14215659,0.00000000
1.22161081,0.71940118,0.18634005,0.27548185,0.08102834,0.14574286,0.04883436,0.05440694,0.13741157,0.00000000
1.22761381,0.70328940,0.17560568,0.26677235,0.07649155,0.14627598,0.05063199,0.05052091,0.13288607,0.00000000
1.23361681,0.68720941,0.16570716,0.25819835,0.07217404,0.14658642,0.05219413,0.04673930,0.12854158,0.00000000
1.23961981,0.67096597,0.15657524,0.24973164,0.06808294,0.14658367,0.05348290,0.04309423,0.12433618,0.00000000
1.24562281,0.65437372,0.14813237,0.24134472,0.06422260,0.14618635,0.05446551,0.03961159,0.12022718,0.00000000
1.25162581,0.63726923,0.14029762,0.23301407,0.06059547,0.14532571,0.05511552,0.03631118,0.11617386,0.00000000
1.25762881,0.61952243,0.13299138,0.22472368,0.05720311,0.14394850,0.05541380,0.03320697,0.11213997,0.00000000
