energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
-0.21310655,8.91750411,0.15085504,1.33117493,2.69096203,0.87551123,1.58989188,3.64706742,2.33490742,0.00000000
-0.20710355,9.17363610,0.15680633,1.35024370,2.74918234,0.89575474,1.63826282,3.78282015,2.40326367,0.00000000
-0.20110055,9.40271574,0.16234615,1.36394921,2.79961313,0.91277335,1.68156608,3.91061068,2.46374517,0.00000000
-0.19509755,9.60110372,0.16736991,1.37210310,2.84169631,0.92627688,1.71927062,4.02834244,2.51551590,0.00000000
-0.18909455,9.76587972,0.17178417,1.37467366,2.87509405,0.93607319,1.75094647,4.13411125,2.55790866,0.00000000
-0.18309155,9.89487547,0.17550825,1.37178163,2.89968732,0.94206884,1.77626947,4.22623592,2.59043281,0.00000000
-0.17708854,9.98668504,0.17847544,1.36369100,2.91556786,0.94426636,1.79502311,4.30328377,2.61277694,0.00000000
-0.17108554,10.04065317,0.18063384,1.35079495,2.92302394,0.94275817,1.80709754,4.36409049,2.62480635,0.00000000
-0.16508254,10.05684315,0.18194684,1.33359774,2.92252074,0.93771779,1.81248608,4.40777414,2.62655599,0.00000000
-0.15907954,10.03598648,0.18239318,1.31269349,2.91467603,0.92938850,1.81127944,4.43374277,2.61821912,0.00000000
-0.15307654,9.97941732,0.18196665,1.28874253,2.90023237,0.91807030,1.80365811,4.44169599,2.60013264,0.00000000
-0.14707354,9.88899492,0.18067551,1.26244668,2.88002673,0.90410567,1.78988339,4.43162026,2.57275970,0.00000000
-0.14107054,9.76701793,0.17854155,1.23452417,2.85495876,0.88786475,1.77028727,4.40377863,2.53667053,0.00000000
-0.13506753,9.61613412,0.17559899,1.20568536,2.82595880,0.86973075,1.74526188,4.35869510,2.49252226,0.00000000
-0.12906453,9.43924932,0.17189310,1.17661025,2.79395688,0.85008613,1.71524867,4.29713444,2.44103869,0.00000000
-0.12306153,9.23943885,0.16747872,1.14792827,2.75985337,0.82930010,1.68072772,4.22007820,2.38299066,0.00000000
-0.11705853,9.01986451,0.16241871,1.12020132,2.72449250,0.80771786,1.64220754,4.12869752,2.31917766,0.00000000
-0.11105553,8.78369937,0.15678230,1.09391026,2.68863925,0.78565212,1.60021533,4.02432387,2.25041120,0.00000000
-0.10505253,8.53406213,0.15064350,1.06944522,2.65296016,0.76337674,1.55528816,3.90841823,2.17750028,0.00000000
-0.09904952,8.27396220,0.14407950,1.04709974,2.61800848,0.74112297,1.50796472,3.78253967,2.10123916,0.00000000
-0.09304652,8.00625578,0.13716913,1.02706877,2.58421387,0.71907789,1.45877798,3.64831393,2.02239738,0.00000000
-0.08704352,7.73361278,0.12999151,1.00945012,2.55187652,0.69738514,1.40824851,3.50740255,1.94171200,0.00000000
-0.08104052,7.45849387,0.12262469,0.99424912,2.52116581,0.67614746,1.35687839,3.36147325,1.85988189,0.00000000
-0.07503752,7.18313659,0.11514448,0.98138597,2.49212309,0.65543081,1.30514574,3.21217173,1.77756361,0.00000000
-0.06903452,6.90954908,0.10762346,0.97070534,2.46466836,0.63526967,1.25349966,3.06109549,1.69536881,0.00000000
-0.06303152,6.63951002,0.10013005,0.96198761,2.43861049,0.61567306,1.20235564,2.90976968,1.61386252,0.00000000
-0.05702851,6.37457326,0.09272775,0.95496128,2.41366044,0.59663086,1.15209130,2.75962554,1.53356229,0.00000000
-0.05102551,6.11607587,0.08547459,0.94931608,2.38944712,0.57812011,1.10304263,2.61198133,1.45493770,0.00000000
-0.04502251,5.86514839,0.07842261,0.94471617,2.36553534,0.56011095,1.05550069,2.46802621,1.37841015,0.00000000
-0.03901951,5.62272641,0.07161758,0.94081329,2.34144536,0.54257185,1.00970898,2.32880704,1.30435278,0.00000000
-0.03301651,5.38956285,0.06509876,0.93725928,2.31667341,0.52547404,0.96586142,2.19521841,1.23309041,0.00000000
-0.02701351,5.16624068,0.05889887,0.93371777,2.29071277,0.50879499,0.92410140,2.06799604,1.16489958,0.00000000
-0.02101051,4.95318571,0.05304410,0.92987486,2.26307467,0.49252084,0.88452170,1.94771360,1.10000871,0.00000000
-0.01500750,4.75067968,0.04755429,0.92544845,2.23330851,0.47664785,0.84716566,1.83478309,1.03859843,0.00000000
-0.00900450,4.55887362,0.04244317,0.92019627,2.20102070,0.46118298,0.81202950,1.72945877,0.98080241,0.00000000
-0.00300150,4.37780166,0.03771871,0.91392224,2.16589152,0.44614353,0.77906595,1.63184453,0.92670845,0.00000000
0.00300150,4.20739528,0.03338356,0.90648126,2.12768943,0.43155625,0.74818898,1.54190451,0.87636033,0.00000000
0.00900450,4.04749814,0.02943549,0.89778225,2.08628225,0.41745583,0.71927974,1.45947672,0.82976009,0.00000000
0.01500750,3.89788116,0.02586802,0.88778939,2.04164465,0.40388300,0.69219324,1.38428916,0.78687105,0.00000000
0.02101051,3.75825772,0.02267096,0.87652160,1.99386172,0.39088247,0.66676582,1.31597794,0.74762142,0.00000000
0.02701351,3.62829857,0.01983104,0.86405028,1.94312831,0.37850066,0.64282284,1.25410677,0.71190833,0.00000000
0.03301651,3.50764592,0.01733257,0.85049531,1.88974399,0.36678354,0.62018649,1.19818720,0.67960232,0.00000000
0.03901951,3.39592633,0.01515809,0.83601953,1.83410393,0.35577447,0.59868320,1.14769875,0.65055199,0.00000000
0.04502251,3.29276185,0.01328900,0.82082183,1.77668589,0.34551220,0.57815042,1.10210834,0.62458880,0.00000000
0.05102551,3.19777899,0.01170622,0.80512909,1.71803381,0.33602919,0.55844241,1.06088829,0.60153162,0.00000000
0.05702851,3.11061534,0.01039081,0.78918733,1.65873877,0.32735004,0.53943491,1.02353234,0.58119115,0.00000000
0.06303152,3.03092365,0.00932451,0.77325235,1.59941815,0.31949030,0.52102827,0.98956905,0.56337384,0.00000000
0.06903452,2.95837344,0.00849036,0.75758025,1.54069379,0.31245557,0.50314926,0.95857251,0.54788539,0.00000000
0.07503752,2.89265047,0.00787313,0.74241823,1.48317036,0.30624085,0.48575127,0.93016992,0.53453367,0.00000000
0.08104052,2.83345437,0.00745979,0.72799606,1.42741472,0.30083040,0.46881312,0.90404606,0.52313111,0.00000000
0.08704352,2.78049511,0.00723995,0.71451865,1.37393739,0.29619771,0.45233664,0.87994489,0.51349662,0.00000000
0.09304652,2.73348878,0.00720612,0.70215985,1.32317686,0.29230608,0.43634314,0.85766830,0.50545699,0.00000000
0.09904952,2.69215346,0.00735399,0.69105799,1.27548744,0.28910932,0.42086918,0.83707262,0.49884795,0.00000000
0.10505253,2.65620572,0.00768259,0.68131308,1.23113116,0.28655290,0.40596184,0.81806306,0.49351507,0.00000000
0.11105553,2.62535821,0.00819435,0.67298594,1.19027394,0.28457539,0.39167386,0.80058687,0.48931432,0.00000000
0.11705853,2.59931881,0.00889505,0.66609914,1.15298612,0.28311013,0.37805896,0.78462539,0.48611267,0.00000000
0.12306153,2.57779141,0.00979367,0.66063963,1.11924712,0.28208710,0.36516761,0.77018578,0.48378866,0.00000000
0.12906453,2.56047839,0.01090212,0.65656292,1.08895383,0.28143490,0.35304350,0.75729263,0.48223292,0.00000000
0.13506753,2.54708455,0.01223474,0.65379845,1.06193220,0.28108287,0.34172087,0.74598002,0.48134879,0.00000000
0.14107054,2.53732220,0.01380782,0.65225587,1.03795128,0.28096303,0.33122280,0.73628415,0.48105285,0.00000000
0.14707354,2.53091683,0.01563882,0.65183181,1.01673888,0.28101200,0.32156062,0.72823692,0.48127549,0.00000000
0.15307654,2.52761292,0.01774555,0.65241679,0.99799809,0.28117265,0.31273422,0.72186050,0.48196132,0.00000000
0.15907954,2.52717933,0.02014521,0.65390188,0.98142376,0.28139551,0.30473336,0.71716301,0.48306937,0.00000000
0.16508254,2.52941363,0.02285331,0.65618477,0.96671820,0.28163975,0.29753978,0.71413530,0.48457314,0.00000000
0.17108554,2.53414521,0.02588252,0.65917502,0.95360538,0.28187388,0.29112990,0.71274886,0.48646026,0.00000000
0.17708854,2.54123675,0.02924153,0.66279819,0.94184318,0.28207595,0.28547799,0.71295475,0.48873191,0.00000000
0.18309155,2.55058418,0.03293384,0.66699889,0.93123325,0.28223348,0.28055963,0.71468359,0.49140187,0.00000000
0.18909455,2.56211512,0.03695672,0.67174253,0.92162822,0.28234291,0.27635515,0.71784644,0.49449537,0.00000000
0.19509755,2.57578632,0.04130020,0.67701607,0.91293633,0.28240890,0.27285301,0.72233667,0.49804768,0.00000000
0.20110055,2.59158053,0.04594628,0.68282759,0.90512350,0.28244332,0.27005293,0.72803268,0.50210267,0.00000000
0.20710355,2.60950340,0.05086838,0.68920528,0.89821308,0.28246424,0.26796854,0.73480150,0.50671135,0.00000000
0.21310655,2.62958111,0.05603107,0.69619564,0.89228370,0.28249481,0.26662968,0.74250319,0.51193062,0.00000000
0.21910955,2.65185941,0.06139009,0.70386158,0.88746559,0.28256231,0.26608407,0.75099607,0.51782225,0.00000000
0.22511256,2.67640441,0.06689282,0.71228033,0.88393571,0.28269734,0.26639843,0.76014256,0.52445228,0.00000000
0.23111556,2.70330559,0.07247904,0.72154154,0.88191236,0.28293322,0.26765907,0.76981566,0.53189085,0.00000000
0.23711856,2.73268102,0.07808210,0.73174570,0.88164937,0.28330574,0.26997177,0.77990564,0.54021251,0.00000000
0.24312156,2.76468461,0.08363041,0.74300300,0.88343035,0.28385307,0.27346113,0.79032702,0.54949693,0.00000000
0.24912456,2.79951479,0.08904933,0.75543250,0.88756312,0.28461606,0.27826929,0.80102513,0.55982988,0.00000000
0.25512756,2.83742376,0.09426316,0.76916168,0.89437430,0.28563857,0.28455401,0.81198222,0.57130449,0.00000000
0.26113057,2.87872640,0.09919740,0.78432606,0.90420416,0.28696800,0.29248604,0.82322243,0.58402227,0.00000000
0.26713357,2.92380726,0.10378107,0.80106883,0.91740140,0.28865578,0.30224584,0.83481543,0.59809390,0.00000000
0.27313657,2.97312451,0.10794898,0.81953998,0.93431767,0.29075761,0.31401958,0.84687811,0.61363940,0.00000000
0.27913957,3.02720943,0.11164386,0.83989475,0.95530145,0.29333358,0.32799429,0.85957407,0.63078740,0.00000000
0.28514257,3.08666016,0.11481826,0.86229119,0.98069106,0.29644770,0.34435238,0.87311063,0.64967334,0.00000000
0.29114557,3.15212890,0.11743614,0.88688636,1.01080636,0.30016706,0.36326524,0.88773307,0.67043628,0.00000000
0.29714857,3.22430202,0.11947402,0.91383119,1.04593901,0.30456031,0.38488640,0.90371623,0.69321441,0.00000000
0.30315158,3.30387296,0.12092164,0.94326392,1.08634122,0.30969562,0.40934392,0.92135341,0.71813907,0.00000000
0.30915458,3.39150845,0.12178216,0.97530211,1.13221298,0.31563796,0.43673259,0.94094298,0.74532755,0.00000000
0.31515758,3.48780913,0.12207177,1.01003345,1.18368812,0.32244594,0.46710594,0.96277317,0.77487478,0.00000000
0.32116058,3.59326610,0.12181886,1.04750589,1.24081962,0.33016823,0.50046850,0.98710549,0.80684433,0.00000000
0.32716358,3.70821552,0.12106266,1.08771727,1.30356487,0.33883976,0.53676865,1.01415770,0.84125917,0.00000000
0.33316658,3.83279363,0.11985154,1.13060537,1.37177165,0.34847787,0.57589235,1.04408701,0.87809268,0.00000000
0.33916958,3.96689497,0.11824096,1.17603880,1.44516585,0.35907876,0.61765836,1.07697443,0.91726055,0.00000000
0.34517259,4.11013646,0.11629123,1.22380953,1.52334196,0.37061430,0.66181521,1.11281117,0.95861412,0.00000000
0.35117559,4.26182997,0.11406515,1.27362774,1.60575718,0.38302958,0.70804028,1.15148777,1.00193569,0.00000000
0.35717859,4.42096576,0.11162571,1.32511956,1.69173033,0.39624137,0.75594143,1.19278683,1.04693645,0.00000000
0.36318159,4.58620861,0.10903386,1.37782821,1.78044612,0.41013761,0.80506117,1.23637972,1.09325723,0.00000000
0.36918459,4.75590805,0.10634651,1.43121885,1.87096537,0.42457812,0.85488365,1.28182782,1.14047241,0.00000000
0.37518759,4.92812301,0.10361486,1.48468732,1.96224151,0.43939662,0.90484436,1.32858822,1.18809716,0.00000000
0.38119060,5.10066094,0.10088306,1.53757266,2.05314305,0.45440390,0.95434230,1.37602407,1.23559771,0.00000000
0.38719360,5.27113019,0.09818729,1.58917311,2.14248176,0.46939226,1.00275440,1.42341910,1.28240462,0.00000000
0.39319660,5.43700403,0.09555525,1.63876512,2.22904553,0.48414096,1.04945161,1.46999591,1.32792843,0.00000000
0.39919960,5.59569376,0.09300604,1.68562458,2.31163487,0.49842245,1.09381623,1.51493728,1.37157715,0.00000000
0.40520260,5.74462805,0.09055051,1.72904956,2.38910149,0.51200925,1.13525968,1.55740978,1.41277487,0.00000000
0.41120560,5.88133495,0.08819182,1.76838335,2.46038722,0.52468106,1.17324008,1.59658864,1.45098071,0.00000000
0.41720860,6.00352319,0.08592642,1.80303700,2.52456161,0.53623183,1.20727884,1.63168294,1.48570721,0.00000000
0.42321161,6.10915908,0.08374514,1.83251016,2.58085613,0.54647654,1.23697563,1.66196013,1.51653732,0.00000000
0.42921461,6.19653550,0.08163452,1.85640926,2.62869346,0.55525726,1.26202096,1.68676889,1.54313929,0.00000000
0.43521761,6.26433009,0.07957812,1.87446221,2.66771003,0.56244831,1.28220590,1.70555943,1.56527865,0.00000000
0.44122061,6.31165009,0.07755791,1.88652886,2.69777078,0.56796032,1.29742847,1.71790053,1.58282680,0.00000000
0.44722361,6.33806176,0.07555559,1.89260668,2.71897502,0.57174288,1.30769640,1.72349267,1.59576579,0.00000000
0.45322661,6.34360359,0.07355373,1.89283155,2.73165314,0.57378584,1.31312619,1.72217685,1.60418917,0.00000000
0.45922961,6.32878261,0.07153689,1.88747338,2.73635397,0.57411911,1.31393849,1.71393878,1.60829871,0.00000000
0.46523262,6.29455453,0.06949243,1.87692702,2.73382348,0.57281105,1.31045011,1.69890853,1.60839750,0.00000000
0.47123562,6.24228884,0.06741119,1.86169879,2.72497567,0.56996552,1.30306289,1.67735560,1.60487943,0.00000000
0.47723862,6.17372071,0.06528799,1.84238939,2.71085716,0.56571786,1.29225020,1.64967994,1.59821595,0.00000000
0.48324162,6.09089232,0.06312183,1.81967401,2.69260698,0.56022983,1.27854143,1.61639914,1.58894054,0.00000000
0.48924462,5.99608638,0.06091602,1.79428053,2.67141390,0.55368398,1.26250540,1.57813263,1.57763170,0.00000000
0.49524762,5.89175506,0.05867808,1.76696711,2.64847298,0.54627754,1.24473330,1.53558339,1.56489538,0.00000000
0.50125063,5.78044755,0.05641951,1.73849986,2.62494376,0.53821633,1.22582194,1.48951809,1.55134744,0.00000000
0.50725363,5.66473938,0.05415544,1.70963193,2.60191198,0.52970875,1.20635789,1.44074625,1.53759710,0.00000000
0.51325663,5.54716637,0.05190422,1.68108467,2.58035645,0.52096026,1.18690324,1.39009940,1.52423184,0.00000000
0.51925963,5.43016552,0.04968694,1.65353174,2.56112270,0.51216852,1.16798336,1.33841080,1.51180448,0.00000000
0.52526263,5.31602489,0.04752690,1.62758652,2.54490420,0.50351932,1.15007693,1.28649637,1.50082254,0.00000000
0.53126563,5.20684355,0.04544908,1.60379332,2.53223180,0.49518346,1.13360856,1.23513748,1.49174031,0.00000000
0.53726863,5.10450217,0.04347965,1.58262220,2.52347136,0.48731458,1.11894384,1.18506581,1.48495347,0.00000000
0.54327164,5.01064415,0.04164544,1.56446741,2.51882904,0.48004792,1.10638687,1.13695080,1.48079615,0.00000000
0.54927464,4.92666639,0.03997341,1.54964889,2.51836349,0.47349988,1.09617977,1.09138949,1.47954007,0.00000000
0.55527764,4.85371849,0.03849025,1.53841628,2.52200355,0.46776835,1.08850408,1.04889914,1.48139539,0.00000000
0.56128064,4.79270857,0.03722186,1.53095472,2.52957003,0.46293349,1.08348325,1.00991214,1.48651264,0.00000000
0.56728364,4.74431370,0.03619294,1.52739167,2.54079969,0.45905882,1.08118616,0.97477323,1.49498537,0.00000000
0.57328664,4.70899305,0.03542648,1.52780379,2.55536995,0.45619247,1.08163080,0.94373875,1.50685276,0.00000000
0.57928964,4.68700154,0.03494338,1.53222335,2.57292249,0.45436829,1.08478808,0.91697743,1.52210207,0.00000000
0.58529265,4.67840261,0.03476192,1.54064335,2.59308443,0.45360665,1.09058506,0.89457263,1.54067038,0.00000000
0.59129565,4.68307881,0.03489730,1.55302098,2.61548587,0.45391501,1.09890782,0.87652562,1.56244555,0.00000000
0.59729865,4.70073932,0.03536113,1.56927918,2.63977314,0.45528789,1.10960352,0.86275968,1.58726643,0.00000000
0.60330165,4.73092465,0.03616094,1.58930619,2.66561730,0.45770652,1.12248193,0.85312487,1.61492247,0.00000000
0.60930465,4.77300860,0.03729969,1.61295340,2.69271793,0.46113804,1.13731654,0.84740338,1.64515305,0.00000000
0.61530765,4.82619872,0.03877534,1.64003183,2.72080274,0.46553453,1.15384554,0.84531544,1.67764695,0.00000000
0.62131066,4.88953655,0.04058043,1.67030785,2.74962363,0.47083189,1.17177302,0.84652572,1.71204255,0.00000000
0.62731366,4.96189925,0.04270179,1.70349888,2.77895023,0.47694884,1.19077078,0.85065056,1.74792918,0.00000000
0.63331666,5.04200438,0.04512033,1.73926974,2.80856196,0.48378637,1.21048111,0.85726573,1.78485017,0.00000000
0.63931966,5.12841945,0.04781106,1.77723046,2.83823981,0.49122754,1.23052083,0.86591521,1.82230791,0.00000000
0.64532266,5.21957742,0.05074315,1.81693614,2.86775886,0.49913815,1.25048686,0.87612068,1.85977128,0.00000000
0.65132566,5.31379905,0.05388031,1.85788938,2.89688232,0.50736814,1.26996327,0.88739189,1.89668525,0.00000000
0.65732866,5.40932241,0.05718129,1.89954562,2.92535794,0.51575397,1.28852990,0.89923781,1.93248276,0.00000000
0.66333167,5.50433889,0.06060063,1.94132138,2.95291680,0.52412180,1.30577212,0.91117813,1.96659821,0.00000000
0.66933467,5.59703489,0.06408955,1.98260530,2.97927476,0.53229157,1.32129158,0.92275506,1.99848221,0.00000000
0.67533767,5.68563738,0.06759707,2.02277148,3.00413623,0.54008165,1.33471718,0.93354490,2.02761674,0.00000000
0.68134067,5.76846114,0.07107122,2.06119462,3.02719969,0.54731392,1.34571597,0.94316902,2.05352985,0.00000000
0.68734367,5.84395522,0.07446034,2.09726605,3.04816429,0.55381908,1.35400309,0.95130356,2.07580920,0.00000000
0.69334667,5.91074593,0.07771443,2.13040991,3.06673673,0.55944179,1.35935031,0.95768771,2.09411350,0.00000000
0.69934967,5.96767387,0.08078647,2.16009847,3.08263774,0.56404532,1.36159254,0.96212979,2.10818106,0.00000000
0.70535268,6.01382263,0.08363362,2.18586576,3.09560720,0.56751561,1.36063192,0.96451099,2.11783521,0.00000000
0.71135568,6.04853749,0.08621837,2.20731886,3.10540759,0.56976432,1.35643917,0.96478640,2.12298585,0.00000000
0.71735868,6.07143291,0.08850939,2.22414605,3.11182536,0.57073076,1.34905213,0.96298324,2.12362747,0.00000000
0.72336168,6.08238841,0.09048219,2.23612177,3.11467008,0.57038265,1.33857156,0.95919640,2.11983354,0.00000000
0.72936468,6.08153316,0.09211956,2.24310790,3.11377177,0.56871558,1.32515446,0.95358128,2.11174786,0.00000000
0.73536768,6.06922057,0.09341164,2.24505183,3.10897667,0.56575134,1.30900533,0.94634448,2.09957341,0.00000000
0.74137069,6.04599433,0.09435581,2.24198134,3.10014219,0.56153519,1.29036604,0.93773263,2.08355965,0.00000000
0.74737369,6.01254853,0.09495622,2.23399701,3.08713188,0.55613230,1.26950481,0.92802004,2.06398901,0.00000000
0.75337669,5.96968429,0.09522321,2.22126277,3.06981118,0.54962364,1.24670512,0.91749563,2.04116361,0.00000000
0.75937969,5.91826565,0.09517238,2.20399530,3.04804479,0.54210146,1.22225511,0.90645004,2.01539302,0.00000000
0.76538269,5.85917765,0.09482371,2.18245304,3.02169636,0.53366495,1.19643823,0.89516317,1.98698386,0.00000000
0.77138569,5.79328877,0.09420044,2.15692562,2.99063101,0.52441596,1.16952548,0.88389315,1.95623175,0.00000000
0.77738869,5.72141992,0.09332803,2.12772421,2.95472085,0.51445536,1.14176963,0.87286682,1.92341609,0.00000000
0.78339170,5.64432144,0.09223312,2.09517341,2.91385361,0.50388006,1.11340177,0.86227240,1.88879772,0.00000000
0.78939470,5.56265884,0.09094261,2.05960486,2.86794386,0.49278079,1.08462992,0.85225437,1.85261938,0.00000000
0.79539770,5.47700759,0.08948279,2.02135291,2.81694639,0.48124081,1.05563988,0.84291081,1.81510870,0.00000000
0.80140070,5.38785649,0.08787877,1.98075215,2.76087095,0.46933555,1.02659776,0.83429307,1.77648326,0.00000000
0.80740370,5.29561854,0.08615393,1.93813673,2.69979713,0.45713289,0.99765404,0.82640773,1.73695698,0.00000000
0.81340670,5.20064808,0.08432971,1.89384111,2.63388870,0.44469433,0.96894848,0.81922040,1.69674732,0.00000000
0.81940970,5.10326224,0.08242548,1.84820190,2.56340597,0.43207650,0.94061557,0.81266128,1.65608245,0.00000000
0.82541271,5.00376504,0.08045859,1.80156033,2.48871543,0.41933312,0.91278992,0.80663189,1.61520776,0.00000000
0.83141571,4.90247205,0.07844461,1.75426488,2.41029575,0.40651710,0.88561112,0.80101261,1.57439115,0.00000000
0.83741871,4.79973382,0.07639760,1.70667368,2.32873944,0.39368253,0.85922776,0.79567066,1.53392659,0.00000000
0.84342171,4.69595660,0.07433049,1.65915627,2.24474993,0.38088656,0.83380024,0.79046801,1.49413561,0.00000000
0.84942471,4.59161893,0.07225549,1.61209449,2.15913384,0.36819083,0.80950228,0.78526894,1.45536654,0.00000000
0.85542771,4.48728307,0.07018449,1.56588220,2.07278852,0.35566252,0.78652084,0.77994687,1.41799160,0.00000000
0.86143072,4.38360086,0.06812939,1.52092382,1.98668554,0.34337485,0.76505468,0.77439024,1.38240169,0.00000000
0.86743372,4.28131350,0.06610241,1.47763150,1.90185031,0.33140700,0.74531154,0.76850721,1.34899937,0.00000000
0.87343672,4.18124546,0.06411633,1.43642113,1.81933898,0.31984355,0.72750408,0.76222912,1.31819024,0.00000000
0.87943972,4.08429278,0.06218455,1.39770706,1.74021322,0.30877335,0.71184485,0.75551258,1.29037305,0.00000000
0.88544272,3.99140635,0.06032117,1.36189583,1.66551397,0.29828793,0.69854054,0.74834025,1.26592906,0.00000000
0.89144572,3.90357087,0.05854089,1.32937900,1.59623498,0.28847962,0.68778572,0.74072042,1.24521102,0.00000000
0.89744872,3.82178046,0.05685888,1.30052516,1.53329711,0.27943929,0.67975645,0.73268544,1.22853222,0.00000000
0.90345173,3.74701182,0.05529056,1.27567148,1.47752418,0.27125394,0.67460381,0.72428926,1.21615598,0.00000000
0.90945473,3.68019590,0.05385131,1.25511483,1.42962107,0.26400423,0.67244782,0.71560422,1.20828598,0.00000000
0.91545773,3.62218931,0.05255623,1.23910281,1.39015471,0.25776190,0.67337180,0.70671741,1.20505770,0.00000000
0.92146073,3.57374633,0.05141978,1.22782474,1.35953847,0.25258736,0.67741738,0.69772676,1.20653130,0.00000000
0.92746373,3.53549261,0.05045548,1.22140311,1.33802027,0.24852737,0.68458036,0.68873716,1.21268623,0.00000000
0.93346673,3.50790150,0.04967566,1.21988551,1.32567475,0.24561301,0.69480751,0.67985686,1.22341763,0.00000000
0.93946973,3.49127396,0.04909120,1.22323750,1.32239962,0.24385789,0.70799442,0.67119425,1.23853478,0.00000000
0.94547274,3.48572264,0.04871130,1.23133662,1.32791629,0.24325670,0.72398452,0.66285531,1.25776168,0.00000000
0.95147574,3.49116107,0.04854329,1.24396798,1.34177470,0.24378422,0.74256926,0.65494171,1.28073985,0.00000000
0.95747874,3.50729814,0.04859256,1.26082167,1.36336238,0.24539474,0.76348961,0.64754966,1.30703324,0.00000000
0.96348174,3.53363846,0.04886239,1.28149236,1.39191735,0.24802199,0.78643874,0.64076948,1.33613533,0.00000000
0.96948474,3.56948843,0.04935394,1.30548128,1.42654478,0.25157956,0.81106602,0.63468580,1.36747817,0.00000000
0.97548774,3.61396817,0.05006614,1.33220093,1.46623683,0.25596190,0.83698219,0.62937821,1.40044327,0.00000000
0.98149075,3.66602880,0.05099574,1.36098254,1.50989539,0.26104582,0.86376570,0.62492226,1.43437399,0.00000000
0.98749375,3.72447456,0.05213721,1.39108634,1.55635697,0.26669255,0.89096998,0.62139047,1.46858918,0.00000000
0.99349675,3.78798909,0.05348276,1.42171465,1.60441923,0.27275024,0.91813172,0.61885321,1.50239763,0.00000000
0.99949975,3.85516498,0.05502233,1.45202748,1.65286837,0.27905699,0.94477971,0.61737925,1.53511300,0.00000000
1.00550275,3.92453549,0.05674358,1.48116038,1.70050662,0.28544419,0.97044425,0.61703571,1.56606875,0.00000000
1.01150575,3.99460763,0.05863190,1.50824408,1.74617905,0.29174019,0.99466676,0.61788737,1.59463260,0.00000000
1.01750875,4.06389523,0.06067044,1.53242536,1.78879890,0.29777412,1.01700935,0.61999527,1.62022020,0.00000000
1.02351176,4.13095139,0.06284016,1.55288852,1.82737070,0.30337985,1.03706423,0.62341455,1.64230752,0.00000000
1.02951476,4.19439909,0.06512000,1.56887671,1.86101053,0.30839988,1.05446243,0.62819177,1.66044173,0.00000000
1.03551776,4.25295943,0.06748699,1.57971238,1.88896284,0.31268902,1.06888186,0.63436182,1.67425026,0.00000000
1.04152076,4.30547696,0.06991658,1.58481615,1.91061343,0.31611789,1.08005433,0.64194467,1.68344786,0.00000000
1.04752376,4.35094159,0.07238290,1.58372331,1.92549843,0.31857588,1.08777139,0.65094229,1.68784160,0.00000000
1.05352676,4.38850702,0.07485924,1.57609745,1.93330901,0.31997375,1.09188879,0.66133619,1.68733372,0.00000000
1.05952976,4.41750559,0.07731858,1.56174048,1.93389211,0.32024559,1.09232952,0.67308568,1.68192252,0.00000000
1.06553277,4.43745976,0.07973412,1.54059893,1.92724736,0.31935012,1.08908538,0.68612740,1.67170128,0.00000000
1.07153577,4.44809021,0.08208004,1.51276604,1.91352062,0.31727137,1.08221693,0.70037615,1.65685543,0.00000000
1.07753877,4.44932102,0.08433212,1.47847970,1.89299460,0.31401864,1.07185208,0.71572733,1.63765814,0.00000000
1.08354177,4.44128194,0.08646856,1.43811630,1.86607723,0.30962582,1.05818315,0.73206089,1.61446464,0.00000000
1.08954477,4.42430791,0.08847063,1.39218079,1.83328835,0.30415010,1.04146272,0.74924669,1.58770534,0.00000000
1.09554777,4.39893600,0.09032335,1.34129334,1.79524530,0.29767000,1.02199828,0.76715113,1.55787798,0.00000000
1.10155078,4.36589957,0.09201604,1.28617307,1.75264802,0.29028306,1.00014586,0.78564457,1.52553900,0.00000000
1.10755378,4.32611942,0.09354278,1.22761969,1.70626417,0.28210304,0.97630279,0.80460917,1.49129427,0.00000000
1.11355678,4.28069188,0.09490259,1.16649346,1.65691446,0.27325677,0.95089987,0.82394647,1.45578913,0.00000000
1.11955978,4.23087318,0.09609955,1.10369447,1.60545870,0.26388086,0.92439290,0.84358436,1.41969801,0.00000000
1.12556278,4.17805998,0.09714256,1.04014174,1.55278240,0.25411829,0.89725394,0.86348258,1.38371349,0.00000000
1.13156578,4.12376569,0.09804492,0.97675294,1.49978420,0.24411497,0.86996237,0.88363647,1.34853495,0.00000000
1.13756878,4.06959242,0.09882369,0.91442520,1.44736382,0.23401634,0.84299585,0.90407836,1.31485680,0.00000000
1.14357179,4.01719853,0.09949880,0.85401759,1.39641043,0.22396421,0.81682138,0.92487649,1.28335638,0.00000000
1.14957479,3.96826216,0.10009197,0.79633558,1.34779138,0.21409377,0.79188666,0.94613118,1.25468169,0.00000000
1.15557779,3.92444128,0.10062548,0.74211773,1.30234082,0.20453092,0.76861171,0.96796837,1.22943906,0.00000000
1.16158079,3.88733115,0.10112091,0.69202481,1.26084832,0.19538992,0.74738109,0.99053083,1.20818103,0.00000000
1.16758379,3.85842041,0.10159775,0.64663127,1.22404722,0.18677149,0.72853674,1.01396743,1.19139467,0.00000000
