energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.43321661,2.10332518,0.48116190,0.00000000,0.03661473,0.48363249,0.88824783,0.14235974
-4.42721361,2.13349766,0.48697653,0.00000000,0.03586983,0.48595538,0.89174820,0.14467737
-4.42121061,2.15397487,0.49002190,0.00000000,0.03495657,0.48650901,0.89118306,0.14641442
-4.41520760,2.16395893,0.49019397,0.00000000,0.03387952,0.48515605,0.88638290,0.14750052
-4.40920460,2.16288826,0.48744887,0.00000000,0.03264786,0.48181067,0.87728259,0.14788025
-4.40320160,2.15045611,0.48180453,0.00000000,0.03127499,0.47644148,0.86392409,0.14751495
-4.39719860,2.12662051,0.47334008,0.00000000,0.02977807,0.46907259,0.84645578,0.14638386
-4.39119560,2.09160545,0.46219351,0.00000000,0.02817734,0.45978291,0.82512832,0.14448473
-4.38519260,2.04589358,0.44855731,0.00000000,0.02649539,0.44870376,0.80028763,0.14183375
-4.37918959,1.99021083,0.43267264,0.00000000,0.02475637,0.43601517,0.77236529,0.13846494
-4.37318659,1.92550401,0.41482202,0.00000000,0.02298520,0.42194086,0.74186690,0.13442892
-4.36718359,1.85291226,0.39532110,0.00000000,0.02120674,0.40674236,0.70935882,0.12979123
-4.36118059,1.77373385,0.37450972,0.00000000,0.01944509,0.39071233,0.67545403,0.12463025
-4.35517759,1.68938944,0.35274264,0.00000000,0.01772297,0.37416757,0.64079738,0.11903474
-4.34917459,1.60138343,0.33038026,0.00000000,0.01606112,0.35744163,0.60605088,0.11310123
-4.34317159,1.51126466,0.30777978,0.00000000,0.01447794,0.34087749,0.57187925,0.10693124
-4.33716858,1.42058779,0.28528693,0.00000000,0.01298916,0.32482020,0.53893625,0.10062851
-4.33116558,1.33087638,0.26322857,0.00000000,0.01160767,0.30960984,0.50785171,0.09429627
-4.32516258,1.24358882,0.24190639,0.00000000,0.01034349,0.29557465,0.47921979,0.08803470
-4.31915958,1.16008766,0.22159169,0.00000000,0.00920375,0.28302455,0.45358819,0.08193856
-4.31315658,1.08161303,0.20252150,0.00000000,0.00819289,0.27224489,0.43144853,0.07609517
-4.30715358,1.00926038,0.18489582,0.00000000,0.00731281,0.26349070,0.41322792,0.07058263
