energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.13056528,6.42539734,0.00394353,1.22578379,0.26602557,1.99124126,0.08299876,2.22528403,1.35066097,1.31092530
-3.12456228,6.60208279,0.00412833,1.30479236,0.28036778,1.99997915,0.08359458,2.24120927,1.44035753,1.37404739
-3.11855928,6.80328653,0.00433349,1.39299333,0.29656397,2.00990505,0.08436299,2.26207102,1.54155517,1.44538474
-3.11255628,7.02790476,0.00455820,1.49043738,0.31451933,2.02060098,0.08523606,2.28720031,1.65402852,1.52490343
-3.10655328,7.27439857,0.00480204,1.59701730,0.33410538,2.03160548,0.08614394,2.31583919,1.77736047,1.61243413
-3.10055028,7.54078641,0.00506509,1.71244888,0.35515965,2.04242617,0.08701722,2.34715658,1.91092785,1.70765638
-3.09454727,7.82464635,0.00534795,1.83625571,0.37748622,2.05255312,0.08778908,2.38026566,2.05389175,1.81008606
-3.08854427,8.12312889,0.00565177,1.96775858,0.40085711,2.06147257,0.08839737,2.41424247,2.20519312,1.91906702
-3.08254127,8.43298107,0.00597820,2.10607054,0.42501476,2.06868034,0.08878647,2.44814507,2.36355460,2.03376777
-3.07653827,8.75058204,0.00632935,2.25009811,0.44967552,2.07369464,0.08890880,2.48103289,2.52748878,2.15318360
-3.07053527,9.07199000,0.00670762,2.39854900,0.47453413,2.07606757,0.08872604,2.51198561,2.69531326,2.27614456
-3.06453227,9.39299971,0.00711561,2.54994651,0.49926920,2.07539518,0.08820995,2.54012136,2.86517218,2.40132937
-3.05852926,9.70920947,0.00755586,2.70265031,0.52354946,2.07132571,0.08734279,2.56461362,3.03506417,2.52728499
-3.05252626,10.01609616,0.00803070,2.85488317,0.54704075,2.06356581,0.08611739,2.58470646,3.20287567,2.65245144
-3.04652326,10.30909611,0.00854191,3.00476303,0.56941332,2.05188465,0.08453677,2.59972789,3.36641912,2.77519113
-3.04052026,10.58369000,0.00909055,3.15033929,0.59034936,2.03611603,0.08261346,2.60910094,3.52347468,2.89382173
-3.03451726,10.83548902,0.00967666,3.28963236,0.60955037,2.01615845,0.08036853,2.61235217,3.67183441,3.00665160
-3.02851426,11.06032009,0.01029902,3.42067526,0.62674412,1.99197342,0.07783036,2.60911760,3.80934749,3.11201649
-3.02251126,11.25430751,0.01095500,3.54155594,0.64169087,1.96358219,0.07503326,2.59914581,3.93396529,3.20831642
-3.01650825,11.41394896,0.01164035,3.65045906,0.65418860,1.93106135,0.07201594,2.58229829,4.04378477,3.29405132
-3.01050525,11.53618354,0.01234914,3.74570603,0.66407712,1.89453733,0.06882004,2.55854702,4.13708917,3.36785449
-3.00450225,11.61845028,0.01307375,3.82579211,0.67124074,1.85418053,0.06548858,2.52796952,4.21238477,3.42852271
-2.99849925,11.65873561,0.01380493,3.88941957,0.67560955,1.81019899,0.06206457,2.49074154,4.26843269,3.47504219
-2.99249625,11.65560880,0.01453192,3.93552606,0.67715925,1.76283221,0.05858975,2.44712773,4.30427506,3.50660959
-2.98649325,11.60824476,0.01524272,3.96330735,0.67590956,1.71234520,0.05510348,2.39747071,4.31925475,3.52264770
-2.98049025,11.51643397,0.01592436,3.97223408,0.67192142,1.65902296,0.05164187,2.34217898,4.31302845,3.52281536
-2.97448724,11.38057971,0.01656330,3.96206202,0.66529303,1.60316559,0.04823708,2.28171407,4.28557259,3.50701167
-2.96848424,11.20168296,0.01714585,3.93283571,0.65615517,1.54508402,0.04491691,2.21657762,4.23718228,3.47537441
-2.96248124,10.98131587,0.01765860,3.88488557,0.64466588,1.48509634,0.04170451,2.14729871,4.16846319,3.42827312
-2.95647824,10.72158472,0.01808892,3.81881847,0.63100494,1.42352487,0.03861838,2.07442193,4.08031673,3.36629705
-2.95047524,10.42508357,0.01842541,3.73550228,0.61536827,1.36069360,0.03567248,1.99849667,3.97391901,3.29023864
-2.94447224,10.09483992,0.01865834,3.63604485,0.59796270,1.29692611,0.03287648,1.92006794,3.85069405,3.20107320
-2.93846923,9.73425397,0.01877999,3.52176787,0.57900113,1.23254384,0.03023621,1.83966892,3.71228199,3.09993522
-2.93246623,9.34703282,0.01878502,3.39417669,0.55869848,1.16786434,0.02775404,1.75781530,3.56050320,2.98809242
-2.92646323,8.93712135,0.01867062,3.25492661,0.53726831,1.10319982,0.02542944,1.67500171,3.39731918,2.86691799
-2.92046023,8.50863131,0.01843668,3.10578681,0.51492028,1.03885544,0.02325949,1.59169984,3.22479129,2.73786191
-2.91445723,8.06577024,0.01808578,2.94860283,0.49185860,0.97512763,0.02123941,1.50835837,3.04503836,2.60242211
-2.90845423,7.61277169,0.01762312,2.78525862,0.46828106,0.91230230,0.01936304,1.42540428,2.86019445,2.46211608
-2.90245123,7.15382830,0.01705634,2.61763917,0.44437896,0.85065285,0.01762330,1.34324538,2.67236770,2.31845367
-2.89644822,6.69302904,0.01639523,2.44759472,0.42033747,0.79043821,0.01601259,1.26227374,2.48360150,2.17291163
-2.89044522,6.23430192,0.01565142,2.27690750,0.39633655,0.73190072,0.01452307,1.18286954,2.29583886,2.02691034
-2.88444222,5.78136307,0.01483795,2.10726174,0.37255203,0.67526419,0.01314698,1.10540520,2.11089107,1.88179328
-2.87843922,5.33767327,0.01396884,1.94021763,0.34915693,0.62073200,0.01187683,1.03024938,1.93041112,1.73880945
-2.87243622,4.90640241,0.01305866,1.77718983,0.32632273,0.56848546,0.01070548,0.95777057,1.75587260,1.59909900
-2.86643322,4.49040224,0.01212205,1.61943085,0.30422046,0.51868244,0.00962631,0.88834017,1.58855447,1.46368228
-2.86043022,4.09218774,0.01117333,1.46801940,0.28302165,0.47145637,0.00863319,0.82233466,1.42953165,1.33345218
-2.85442721,3.71392662,0.01022609,1.32385381,0.26289887,0.42691560,0.00772049,0.76013696,1.27967144,1.20916985
-2.84842421,3.35743688,0.00929288,1.18765033,0.24402597,0.38514326,0.00688311,0.70213672,1.13963553,1.09146350
-2.84242121,3.02419158,0.00838493,1.05994595,0.22657783,0.34619748,0.00611635,0.64872954,1.00988697,0.98083017
-2.83641821,2.71532986,0.00751196,0.94110518,0.21072970,0.31011208,0.00541589,0.60031504,0.89070151,0.87764004
-2.83041521,2.43167341,0.00668205,0.83133054,0.19665604,0.27689760,0.00477776,0.55729377,0.78218259,0.78214295
-2.82441221,2.17374695,0.00590162,0.73067566,0.18452889,0.24654267,0.00419822,0.52006285,0.68427902,0.69447676
-2.81840920,1.94180157,0.00517538,0.63906076,0.17451575,0.21901568,0.00367371,0.48901043,0.59680450,0.61467703
-2.81240620,1.73583958,0.00450643,0.55628952,0.16677693,0.19426654,0.00320085,0.46450886,0.51945817,0.54268774
-2.80640320,1.55563973,0.00389640,0.48206676,0.16146244,0.17222862,0.00277636,0.44690661,0.45184522,0.47837238
-2.80040020,1.40078159,0.00334555,0.41601635,0.15870844,0.15282071,0.00239703,0.43651894,0.39349695,0.42152526
-2.79439720,1.27066815,0.00285300,0.35769874,0.15863322,0.13594889,0.00205974,0.43361747,0.34388957,0.37188258
-2.78839420,1.16454596,0.00241692,0.30662769,0.16133284,0.12150835,0.00176143,0.43841874,0.30246125,0.32913288
-2.78239120,1.08152232,0.00203471,0.26228574,0.16687655,0.10938503,0.00149909,0.45107208,0.26862713,0.29292685
-2.77638819,1.02057933,0.00170325,0.22413821,0.17530201,0.09945705,0.00126982,0.47164707,0.24179206,0.26288609
-2.77038519,0.98058495,0.00141905,0.19164557,0.18661069,0.09159603,0.00107079,0.50012105,0.22136100,0.23861098
-2.76438219,0.96030153,0.00117847,0.16427398,0.20076337,0.08566815,0.00089930,0.53636735,0.20674729,0.21968742
-2.75837919,0.95839242,0.00097788,0.14150411,0.21767636,0.08153506,0.00075281,0.58014479,0.19737883,0.20569267
-2.75237619,0.97342764,0.00081379,0.12283821,0.23721839,0.07905480,0.00062890,0.63108923,0.19270255,0.19620028
-2.74637319,1.00388961,0.00068299,0.10780563,0.25920865,0.07808249,0.00052538,0.68870804,0.19218761,0.19078437
-2.74037019,1.04818014,0.00058264,0.09596687,0.28341621,0.07847119,0.00044024,0.75237808,0.19532751,0.18902337
-2.73436718,1.10462978,0.00051034,0.08691637,0.30956110,0.08007280,0.00037171,0.82134815,0.20164170,0.19050342
-2.72836418,1.17151053,0.00046421,0.08028427,0.33731725,0.08273912,0.00031823,0.89474621,0.21067691,0.19482167
-2.72236118,1.24705266,0.00044294,0.07573727,0.36631743,0.08632312,0.00027851,0.97159210,0.22200858,0.20158966
-2.71635818,1.32946634,0.00044576,0.07297881,0.39616031,0.09068055,0.00025151,1.05081560,0.23524259,0.21043681
-2.71035518,1.41696796,0.00047250,0.07174868,0.42641951,0.09567172,0.00023641,1.13128001,0.25001736,0.22101423
-2.70435218,1.50781113,0.00052356,0.07182227,0.45665444,0.10116369,0.00023266,1.21181055,0.26600650,0.23299873
-2.69834917,1.60032150,0.00059987,0.07300940,0.48642284,0.10703262,0.00023993,1.29122703,0.28292180,0.24609709
-2.69234617,1.69293429,0.00070288,0.07515297,0.51529430,0.11316633,0.00025813,1.36837957,0.30051647,0.26005035
-2.68634317,1.78423313,0.00083446,0.07812732,0.54286450,0.11946692,0.00028734,1.44218606,0.31858838,0.27463797
-2.68034017,1.87298818,0.00099689,0.08183638,0.56876941,0.12585342,0.00032784,1.51166969,0.33698293,0.28968158
-2.67433717,1.95819169,0.00119270,0.08621155,0.59269887,0.13226414,0.00038005,1.57599496,0.35559531,0.30504811
-2.66833417,2.03908866,0.00142464,0.09120933,0.61440882,0.13865880,0.00044448,1.63450017,0.37437175,0.32065182
-2.66233117,2.11520064,0.00169551,0.09680858,0.63373152,0.14501999,0.00052173,1.68672472,0.39330932,0.33645509
-2.65632816,2.18634081,0.00200806,0.10300754,0.65058326,0.15135414,0.00061244,1.73242972,0.41245420,0.35246762
-2.65032516,2.25261859,0.00236479,0.10982044,0.66496886,0.15769151,0.00071721,1.77161037,0.43189802,0.36874382
-2.64432216,2.31443287,0.00276787,0.11727378,0.67698284,0.16408542,0.00083659,1.80449940,0.45177232,0.38537833
-2.63831916,2.37245327,0.00321892,0.12540241,0.68680683,0.17061030,0.00097099,1.83156072,0.47224101,0.40249954
-2.63231616,2.42758945,0.00371886,0.13424524,0.69470345,0.17735895,0.00112068,1.85347357,0.49349108,0.42026128
-2.62631316,2.48094941,0.00426773,0.14384101,0.70100652,0.18443860,0.00128571,1.87110726,0.51572173,0.43883293
-2.62031016,2.53378796,0.00486460,0.15422390,0.70610829,0.19196621,0.00146586,1.88548769,0.53913239,0.45838814
-2.61430715,2.58744755,0.00550735,0.16541937,0.71044395,0.20006295,0.00166062,1.89775686,0.56391002,0.47909277
-2.60830415,2.64329383,0.00619261,0.17744031,0.71447415,0.20884809,0.00186917,1.90912713,0.59021631,0.50109243
-2.60230115,2.70264884,0.00691571,0.19028364,0.71866640,0.21843262,0.00209032,1.92083228,0.61817535,0.52450044
-2.59629815,2.76672486,0.00767058,0.20392751,0.72347596,0.22891275,0.00232256,1.93407747,0.64786232,0.54938654
-2.59029515,2.83656198,0.00844980,0.21832931,0.72932725,0.24036364,0.00256402,1.94999029,0.67929388,0.57576732
-2.58429215,2.91297240,0.00924468,0.23342454,0.73659644,0.25283369,0.00281251,1.96957511,0.71242059,0.60359865
-2.57828914,2.99649394,0.01004533,0.24912657,0.74559604,0.26633961,0.00306557,1.99367250,0.74712197,0.63277079
-2.57228614,3.08735506,0.01084086,0.26532745,0.75656209,0.28086259,0.00332049,2.02292550,0.78320433,0.66310657
-2.56628314,3.18545288,0.01161959,0.28189963,0.76964436,0.29634579,0.00357441,2.05775388,0.82040151,0.69436274
-2.56028014,3.29034514,0.01236934,0.29869848,0.78490001,0.31269330,0.00382435,2.09833726,0.85837867,0.72623464
-2.55427714,3.40125629,0.01307770,0.31556568,0.80229076,0.32977070,0.00406736,2.14460748,0.89673878,0.75836417
-2.54827414,3.51709730,0.01373237,0.33233311,0.82168360,0.34740728,0.00430052,2.19625020,0.93503175,0.79035051
-2.54227114,3.63649792,0.01432154,0.34882711,0.84285490,0.36539985,0.00452111,2.25271517,0.97276552,0.82176343
-2.53626813,3.75784985,0.01483421,0.36487299,0.86549761,0.38351806,0.00472666,2.31323447,1.00941895,0.85215834
-2.53026513,3.87935850,0.01526056,0.38029941,0.88923106,0.40151104,0.00491501,2.37684756,1.04445564,0.88109248
-2.52426213,3.99910092,0.01559222,0.39494250,0.91361305,0.41911516,0.00508440,2.44243178,1.07733837,0.90814145
-2.51825913,4.11508726,0.01582260,0.40864954,0.93815348,0.43606249,0.00523353,2.50873699,1.10754341,0.93291523
-2.51225613,4.22532305,0.01594705,0.42128199,0.96232908,0.45208982,0.00536154,2.57442276,1.13457425,0.95507286
-2.50625313,4.32786973,0.01596307,0.43271781,0.98559867,0.46694770,0.00546807,2.63809676,1.15797433,0.97433516
-2.50025013,4.42090111,0.01587036,0.44285290,1.00741838,0.48040919,0.00555325,2.69835300,1.17733821,0.99049473
-2.49424712,4.50275376,0.01567085,0.45160181,1.02725641,0.49227803,0.00561761,2.75380863,1.19232108,1.00342291
-2.48824412,4.57196992,0.01536863,0.45889767,1.04460685,0.50239575,0.00566211,2.80313854,1.20264633,1.01307321
-2.48224112,4.62733148,0.01496979,0.46469136,1.05900228,0.51064753,0.00568800,2.84510671,1.20811095,1.01948128
-2.47623812,4.66788488,0.01448228,0.46895026,1.07002483,0.51696650,0.00569679,2.87859388,1.20858902,1.02276139
-2.47023512,4.69295626,0.01391557,0.47165657,1.07731555,0.52133631,0.00569013,2.90262107,1.20403305,1.02309971
-2.46423212,4.70215745,0.01328042,0.47280540,1.08058194,0.52379185,0.00566974,2.91636874,1.19447348,1.02074473
-2.45822911,4.69538318,0.01258848,0.47240294,1.07960355,0.52441801,0.00563731,2.91919151,1.18001637,1.01599549
-2.45222611,4.67280038,0.01185199,0.47046468,1.07423569,0.52334663,0.00559443,2.91062844,1.16083958,1.00918813
-2.44622311,4.63483069,0.01108340,0.46701397,1.06441120,0.52075160,0.00554250,2.89040901,1.13718753,1.00068150
-2.44022011,4.58212723,0.01029502,0.46208099,1.05014039,0.51684242,0.00548269,2.85845494,1.10936477,0.99084253
-2.43421711,4.51554693,0.00949873,0.45570216,1.03150930,0.51185629,0.00541591,2.81487811,1.07772861,0.98003196
-2.42821411,4.43611959,0.00870567,0.44791994,1.00867622,0.50604930,0.00534279,2.75997475,1.04268088,0.96859113
-2.42221111,4.34501489,0.00792602,0.43878319,0.98186682,0.49968669,0.00526365,2.69421626,1.00465921,0.95683024
-2.41620810,4.24350841,0.00716882,0.42834781,0.95136791,0.49303300,0.00517860,2.61823681,0.96412770,0.94501863
-2.41020510,4.13294763,0.00644181,0.41667757,0.91752004,0.48634213,0.00508748,2.53281815,0.92156753,0.93337720
-2.40420210,4.01471899,0.00575138,0.40384520,0.88070922,0.47984803,0.00499001,2.43887188,0.87746741,0.92207333
-2.39819910,3.89021666,0.00510251,0.38993326,0.84135779,0.47375619,0.00488576,2.33741960,0.83231419,0.91121823
-2.39219610,3.76081388,0.00449884,0.37503500,0.79991491,0.46823655,0.00477429,2.22957133,0.78658384,0.90086684
-2.38619310,3.62783750,0.00394268,0.35925477,0.75684674,0.46341796,0.00465518,2.11650272,0.74073296,0.89101996
-2.38019010,3.49254634,0.00343512,0.34270810,0.71262660,0.45938472,0.00452809,1.99943149,0.69519107,0.88162869
-2.37418709,3.35611386,0.00297619,0.32552127,0.66772542,0.45617510,0.00439286,1.87959375,0.65035384,0.87260076
-2.36818409,3.21961549,0.00256494,0.30783032,0.62260265,0.45378235,0.00424949,1.75822073,0.60657749,0.86380854
-2.36218109,3.08402100,0.00219965,0.28977959,0.57769798,0.45215793,0.00409823,1.63651647,0.56417445,0.85509847
-2.35617809,2.95019199,0.00187795,0.27151972,0.53342388,0.45121698,0.00393955,1.51563711,0.52341048,0.84630158
-2.35017509,2.81888446,0.00159702,0.25320531,0.49015936,0.45084598,0.00377422,1.39667238,0.48450322,0.83724463
-2.34417209,2.69075629,0.00135366,0.23499226,0.44824492,0.45091207,0.00360321,1.28062953,0.44762222,0.82776184
-2.33816908,2.56637911,0.00114451,0.21703491,0.40797887,0.45127386,0.00342776,1.16842035,0.41289043,0.81770643
-2.33216608,2.44625400,0.00096611,0.19948320,0.36961499,0.45179313,0.00324928,1.06085136,0.38038695,0.80696194
-2.32616308,2.33083010,0.00081502,0.18247992,0.33336161,0.45234695,0.00306936,0.95861744,0.35015099,0.79545274
-2.32016008,2.22052502,0.00068793,0.16615812,0.29938193,0.45283954,0.00288971,0.86229881,0.32218665,0.78315337
-2.31415708,2.11574599,0.00058167,0.15063897,0.26779553,0.45321343,0.00271212,0.77236130,0.29646841,0.77009634
-2.30815408,2.01691024,0.00049331,0.13602991,0.23868098,0.45345909,0.00253841,0.68915971,0.27294701,0.75637800
-2.30215108,1.92446344,0.00042018,0.12242334,0.21207920,0.45362273,0.00237040,0.61294373,0.25155533,0.74216204
-2.29614807,1.83889471,0.00035985,0.10989573,0.18799758,0.45381157,0.00220986,0.54386617,0.23221411,0.72768044
-2.29014507,1.76074716,0.00031020,0.09850728,0.16641437,0.45419633,0.00205848,0.48199279,0.21483719,0.71323157
-2.28414207,1.69062274,0.00026937,0.08830193,0.14728344,0.45501057,0.00191785,0.42731321,0.19933605,0.69917521
-2.27813907,1.62918087,0.00023577,0.07930780,0.13053889,0.45654685,0.00178940,0.37975245,0.18562351,0.68592463
-2.27213607,1.57713018,0.00020805,0.07153789,0.11609955,0.45914964,0.00167443,0.33918226,0.17361637,0.67393567
-2.26613307,1.53521354,0.00018510,0.06499104,0.10387307,0.46320516,0.00157405,0.30543197,0.16323716,0.66369312
-2.26013007,1.50418643,0.00016599,0.05965298,0.09375950,0.46912853,0.00148920,0.27829826,0.15441472,0.65569470
-2.25412706,1.48478968,0.00014999,0.05549740,0.08565432,0.47734872,0.00142061,0.25755358,0.14708397,0.65043322
-2.24812406,1.47771742,0.00013650,0.05248713,0.07945076,0.48829177,0.00136881,0.24295293,0.14118479,0.64837756
-2.24212106,1.48358197,0.00012507,0.05057509,0.07504152,0.50236319,0.00133411,0.23423886,0.13666031,0.64995309
-2.23611806,1.50287723,0.00011533,0.04970524,0.07231981,0.51993013,0.00131662,0.23114475,0.13345471,0.65552246
-2.23011506,1.53594262,0.00010702,0.04981336,0.07117981,0.54130438,0.00131620,0.23339643,0.13151087,0.66536762
-2.22411206,1.58292971,0.00009994,0.05082783,0.07151670,0.56672677,0.00133253,0.24071238,0.13076802,0.67967391
-2.21810905,1.64377348,0.00009392,0.05267015,0.07322624,0.59635410,0.00136502,0.25280281,0.13115961,0.69851703
-2.21210605,1.71817033,0.00008887,0.05525563,0.07620416,0.63024899,0.00141289,0.26936801,0.13261161,0.72185371
-2.20610305,1.80556444,0.00008468,0.05849396,0.08034543,0.66837358,0.00147514,0.29009634,0.13504145,0.74951671
-2.20010005,1.90514392,0.00008130,0.06228990,0.08554355,0.71058728,0.00155058,0.31466236,0.13835759,0.78121454
-2.19409705,2.01584768,0.00007865,0.06654407,0.09168993,0.75664902,0.00163784,0.34272538,0.14245996,0.81653620
-2.18809405,2.13638335,0.00007669,0.07115396,0.09867363,0.80622387,0.00173539,0.37392887,0.14724111,0.85496108
-2.18209105,2.26525605,0.00007536,0.07601507,0.10638132,0.85889401,0.00184159,0.40790094,0.15258813,0.89587355
-2.17608804,2.40080720,0.00007462,0.08102228,0.11469763,0.91417348,0.00195473,0.44425610,0.15838521,0.93858207
-2.17008504,2.54126182,0.00007441,0.08607142,0.12350594,0.97152617,0.00207303,0.48259818,0.16451674,0.98234188
-2.16408204,2.68478234,0.00007469,0.09106102,0.13268941,1.03038598,0.00219475,0.52252463,0.17087062,1.02638050
-2.15807904,2.82952631,0.00007540,0.09589412,0.14213246,1.09017837,0.00231817,0.56363166,0.17734179,1.06992482
-2.15207604,2.97370522,0.00007651,0.10048018,0.15172230,1.15034189,0.00244171,0.60552013,0.18383558,1.11222859
-2.14607304,3.11564125,0.00007796,0.10473689,0.16135071,1.21034863,0.00256390,0.64780172,0.19027066,1.15259906
-2.14007004,3.25381878,0.00007971,0.10859192,0.17091571,1.26972226,0.00268348,0.69010490,0.19658155,1.19042137
-2.13406703,3.38692786,0.00008173,0.11198437,0.18032310,1.32805271,0.00279938,0.73208030,0.20272025,1.22517955
-2.12806403,3.51389693,0.00008397,0.11486596,0.18948773,1.38500632,0.00291078,0.77340501,0.20865705,1.25647295
-2.12206103,3.63391282,0.00008641,0.11720177,0.19833440,1.44033105,0.00301711,0.81378529,0.21438037,1.28402744
-2.11605803,3.74642674,0.00008903,0.11897065,0.20679826,1.49385606,0.00311800,0.85295771,0.21989555,1.30770054
-2.11005503,3.85114579,0.00009180,0.12016502,0.21482475,1.54548582,0.00321336,0.89068829,0.22522268,1.32748043
-2.10405203,3.94801043,0.00009470,0.12079028,0.22236894,1.59518895,0.00330323,0.92676972,0.23039359,1.34347883
-2.09804902,4.03715928,0.00009771,0.12086375,0.22939444,1.64298257,0.00338784,0.96101704,0.23544805,1.35591814
-2.09204602,4.11888342,0.00010082,0.12041317,0.23587189,1.68891301,0.00346752,0.99326174,0.24042957,1.36511370
-2.08604302,4.19357313,0.00010400,0.11947491,0.24177713,1.73303430,0.00354262,1.02334515,0.24538083,1.37145208
-2.08004002,4.26166063,0.00010724,0.11809193,0.24708917,1.77538594,0.00361350,1.05111142,0.25033922,1.37536675
-2.07403702,4.32356253,0.00011050,0.11631160,0.25178825,1.81597138,0.00368045,1.07640089,0.25533262,1.37731253
-2.06803402,4.37962589,0.00011376,0.11418352,0.25585396,1.85473903,0.00374363,1.09904443,0.26037578,1.37774025
-2.06203102,4.43008175,0.00011697,0.11175745,0.25926378,1.89156702,0.00380305,1.11885949,0.26546752,1.37707308
-2.05602801,4.47500908,0.00012009,0.10908145,0.26199202,1.92625318,0.00385849,1.13564821,0.27058885,1.37568591
-2.05002501,4.51431203,0.00012307,0.10620027,0.26400934,1.95851109,0.00390956,1.14919813,0.27570232,1.37388883
-2.04402201,4.54771186,0.00012587,0.10315417,0.26528296,1.98797270,0.00395561,1.15928560,0.28075250,1.37191554
-2.03801901,4.57475457,0.00012841,0.09997810,0.26577749,2.01419769,0.00399580,1.16568188,0.28566770,1.36991735
-2.03201601,4.59483347,0.00013066,0.09670128,0.26545638,2.03668922,0.00402914,1.16816172,0.29036278,1.36796271
-2.02601301,4.60722570,0.00013254,0.09334728,0.26428393,2.05491525,0.00405448,1.16651400,0.29474287,1.36604233
-2.02001001,4.61114004,0.00013400,0.08993433,0.26222775,2.06833428,0.00407061,1.16055372,0.29870795,1.36407925
-2.01400700,4.60577313,0.00013501,0.08647609,0.25926142,2.07642400,0.00407631,1.15013469,0.30215777,1.36194294
-2.00800400,4.59037037,0.00013551,0.08298254,0.25536727,2.07871116,0.00407044,1.13516197,0.30499711,1.35946670
-2.00200100,4.56428756,0.00013548,0.07946109,0.25053905,2.07480091,0.00405200,1.11560336,0.30714085,1.35646682
-1.99599800,4.52704940,0.00013490,0.07591775,0.24478424,2.06440362,0.00402021,1.09149888,0.30851871,1.35276249
-1.98999500,4.47840106,0.00013377,0.07235826,0.23812593,2.04735789,0.00397456,1.06296786,0.30907927,1.34819515
-1.98399200,4.41834985,0.00013209,0.06878917,0.23060408,2.02364806,0.00391493,1.03021269,0.30879319,1.34264608
-1.97798899,4.34719428,0.00012989,0.06521873,0.22227610,1.99341532,0.00384155,0.99351925,0.30765539,1.33605146
-1.97198599,4.26553925,0.00012720,0.06165758,0.21321657,1.95696186,0.00375511,0.95325363,0.30568601,1.32841398
-1.96598299,4.17429641,0.00012408,0.05811929,0.20351634,1.91474771,0.00365673,0.90985534,0.30293035,1.31981076
-1.95997999,4.07467040,0.00012058,0.05462056,0.19328079,1.86738065,0.00354801,0.86382726,0.29945758,1.31039727
-1.95397699,3.96813186,0.00011679,0.05118130,0.18262757,1.81559988,0.00343098,0.81572297,0.29535849,1.30040747
-1.94797399,3.85637960,0.00011277,0.04782442,0.17168379,1.76025443,0.00330809,0.76613190,0.29074243,1.29015058
-1.94197099,3.74129421,0.00010862,0.04457554,0.16058286,1.70227759,0.00318219,0.71566326,0.28573355,1.28000494
-1.93596798,3.62488645,0.00010443,0.04146252,0.14946122,1.64265900,0.00305648,0.66492948,0.28046667,1.27040985
-1.92996498,3.50924338,0.00010029,0.03851494,0.13845496,1.58241582,0.00293445,0.61452998,0.27508304,1.26185603
-1.92396198,3.39647546,0.00009629,0.03576355,0.12769663,1.52256464,0.00281982,0.56503598,0.26972609,1.25487561
-1.91795898,3.28866726,0.00009253,0.03323971,0.11731237,1.46409542,0.00271650,0.51697712,0.26453760,1.25003229
-1.91195598,3.18783434,0.00008910,0.03097485,0.10741933,1.40794884,0.00262851,0.47083023,0.25965425,1.24791226
-1.90595298,3.09588768,0.00008610,0.02900006,0.09812363,1.35499774,0.00255991,0.42701080,0.25520481,1.24911629
-1.89994997,3.01460689,0.00008361,0.02734561,0.08951878,1.30603349,0.00251478,0.38586717,0.25130810,1.25425307
-1.89394697,2.94562218,0.00008172,0.02604069,0.08168460,1.26175734,0.00249710,0.34767759,0.24807155,1.26393380
-1.88794397,2.89040490,0.00008053,0.02511306,0.07468667,1.22277675,0.00251072,0.31264987,0.24559051,1.27876777
-1.88194097,2.85026518,0.00008012,0.02458886,0.06857618,1.18960632,0.00255930,0.28092353,0.24394823,1.29935834
-1.87593797,2.82635536,0.00008060,0.02449228,0.06339009,1.16267261,0.00264622,0.25257394,0.24321615,1.32629883
-1.86993497,2.81967713,0.00008206,0.02484538,0.05915170,1.14232205,0.00277454,0.22761812,0.24345476,1.36016761
-1.86393197,2.83109024,0.00008462,0.02566773,0.05587127,1.12883096,0.00294694,0.20602159,0.24471445,1.40152166
-1.85792896,2.86132088,0.00008840,0.02697606,0.05354690,1.12241664,0.00316562,0.18770600,0.24703647,1.45088813
-1.85192596,2.91096776,0.00009354,0.02878383,0.05216530,1.12324860,0.00343228,0.17255694,0.25045378,1.50875337
-1.84592296,2.98050445,0.00010018,0.03110066,0.05170270,1.13145905,0.00374801,0.16043155,0.25499156,1.57554921
-1.83991996,3.07027716,0.00010851,0.03393182,0.05212559,1.14715181,0.00411331,0.15116574,0.26066748,1.65163657
-1.83391696,3.18049731,0.00011871,0.03727749,0.05339149,1.17040936,0.00452799,0.14458063,0.26749150,1.73728678
-1.82791396,3.31122938,0.00013101,0.04113215,0.05544955,1.20129739,0.00499113,0.14048808,0.27546538,1.83266105
-1.82191096,3.46237465,0.00014566,0.04548386,0.05824121,1.23986706,0.00550114,0.13869537,0.28458168,1.93778919
-1.81590795,3.63365222,0.00016292,0.05031370,0.06170075,1.28615483,0.00605571,0.13900884,0.29482271,2.05254857
-1.80990495,3.82457905,0.00018313,0.05559525,0.06575592,1.34018037,0.00665186,0.14123665,0.30615911,2.17664472
-1.80390195,4.03445095,0.00020664,0.06129424,0.07032861,1.40194278,0.00728602,0.14519079,0.31854858,2.30959480
-1.79789895,4.26232677,0.00023382,0.06736844,0.07533568,1.47141584,0.00795412,0.15068844,0.33193461,2.45071546
-1.79189595,4.50701769,0.00026514,0.07376781,0.08068983,1.54854269,0.00865171,0.15755280,0.34624556,2.59911635
-1.78589295,4.76708354,0.00030106,0.08043486,0.08630081,1.63323063,0.00937411,0.16561368,0.36139407,2.75370021
-1.77988994,5.04083761,0.00034212,0.08730548,0.09207667,1.72534650,0.01011661,0.17470785,0.37727704,2.91317059
-1.77388694,5.32636094,0.00038890,0.09430991,0.09792527,1.82471297,0.01087464,0.18467937,0.39377615,3.07604745
-1.76788394,5.62152641,0.00044202,0.10137420,0.10375600,1.93110626,0.01164398,0.19537997,0.41075894,3.24069088
