energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.59179590,0.99814966,-0.75646154,0.00740426,-0.00649865,0.08961866,-0.05387014,0.16524452,-0.11544085,0.28893680,-0.20965763,0.34796350,-0.31255028,0.00000000,-0.00000000,0.32481192,-0.18902486,0.05350452,-0.04550068
-5.58579290,1.06133184,-0.73582684,0.00742795,-0.00666167,0.09758426,-0.04951246,0.17585189,-0.11759935,0.31530018,-0.19236403,0.36536923,-0.30989071,0.00000000,-0.00000000,0.34518121,-0.19253146,0.05516339,-0.04537052
-5.57978989,1.12680318,-0.71789312,0.00741110,-0.00679778,0.10578531,-0.04566270,0.18705416,-0.11977261,0.34322850,-0.17719188,0.38367078,-0.30779758,0.00000000,-0.00000000,0.36615596,-0.19591321,0.05673850,-0.04521331
-5.57378689,1.19441555,-0.70256075,0.00735431,-0.00690194,0.11415380,-0.04233432,0.19889805,-0.12194020,0.37259066,-0.16419685,0.40296485,-0.30617373,0.00000000,-0.00000000,0.38771193,-0.19914061,0.05822779,-0.04500771
-5.56778389,1.26401215,-0.68978082,0.00725924,-0.00697012,0.12261618,-0.03953880,0.21142366,-0.12410183,0.40323613,-0.15342703,0.42335194,-0.30495383,0.00000000,-0.00000000,0.40982162,-0.20221888,0.05963333,-0.04473675
-5.56178089,1.33541366,-0.67957327,0.00712848,-0.00699938,0.13109404,-0.03728705,0.22465916,-0.12627925,0.43499314,-0.14492956,0.44492567,-0.30411177,0.00000000,-0.00000000,0.43244953,-0.20519065,0.06096070,-0.04438892
-5.55577789,1.40840376,-0.67204124,0.00696547,-0.00698796,0.13950510,-0.03559084,0.23861545,-0.12851729,0.46766724,-0.13875647,0.46776132,-0.30366603,0.00000000,-0.00000000,0.45554729,-0.20813745,0.06221807,-0.04395882
-5.54977489,1.48271485,-0.66738080,0.00677429,-0.00693533,0.14776420,-0.03446392,0.25328097,-0.13088400,0.50104035,-0.13496950,0.49190445,-0.30368290,0.00000000,-0.00000000,0.47904893,-0.21117977,0.06341531,-0.04344774
-5.54377189,1.55801498,-0.66588524,0.00655952,-0.00684212,0.15578457,-0.03392280,0.26861717,-0.13346964,0.53487029,-0.13364351,0.51735997,-0.30427716,0.00000000,-0.00000000,0.50286661,-0.21447570,0.06456290,-0.04286383
-5.53776888,1.63389685,-0.66794352,0.00632603,-0.00671014,0.16347913,-0.03398725,0.28455467,-0.13638464,0.56889112,-0.13486832,0.54408261,-0.30561017,0.00000000,-0.00000000,0.52688719,-0.21821776,0.06567093,-0.04222198
-5.53176588,1.70986998,-0.67403256,0.00607877,-0.00654225,0.17076187,-0.03468027,0.30099082,-0.13975632,0.60281430,-0.13874877,0.57196926,-0.30788530,0.00000000,-0.00000000,0.55096984,-0.22262827,0.06674807,-0.04154344
-5.52576288,1.78535683,-0.68470341,0.00582264,-0.00634224,0.17754935,-0.03602772,0.31778844,-0.14372460,0.63633076,-0.14540280,0.60085374,-0.31134082,0.00000000,-0.00000000,0.57494515,-0.22795292,0.06780068,-0.04085508
-5.51975988,1.85969360,-0.70056163,0.00556226,-0.00611468,0.18376218,-0.03805744,0.33477646,-0.14843675,0.66911412,-0.15495774,0.63050468,-0.31624048,0.00000000,-0.00000000,0.59861567,-0.23445297,0.06883205,-0.04018847
-5.51375688,1.93213624,-0.72224241,0.00530190,-0.00586476,0.18932649,-0.04079790,0.35175210,-0.15404115,0.70082504,-0.16754469,0.66062661,-0.32286199,0.00000000,-0.00000000,0.62175836,-0.24239601,0.06984191,-0.03957865
-5.50775388,2.00187192,-0.75038128,0.00504528,-0.00559805,0.19417549,-0.04427653,0.36848501,-0.16068060,0.73111662,-0.18329125,0.69086456,-0.33148405,0.00000000,-0.00000000,0.64412862,-0.25204570,0.07082601,-0.03906275
-5.50175088,2.06803594,-0.78558137,0.00479556,-0.00532035,0.19825087,-0.04851764,0.38472302,-0.16848506,0.75964104,-0.20231272,0.72081213,-0.34237219,0.00000000,-0.00000000,0.66546616,-0.26365076,0.07177614,-0.03867853
-5.49574787,2.12973364,-0.82837862,0.00455524,-0.00503746,0.20150423,-0.05354011,0.40019952,-0.17756443,0.78605719,-0.22470230,0.75002271,-0.35576412,0.00000000,-0.00000000,0.68550234,-0.27743353,0.07268027,-0.03846273
-5.48974487,2.18606677,-0.87920628,0.00432617,-0.00475501,0.20389840,-0.05935486,0.41464208,-0.18800136,0.81003909,-0.25052043,0.77802360,-0.37185527,0.00000000,-0.00000000,0.70396883,-0.29357863,0.07352299,-0.03844954
-5.48374187,2.23616321,-0.93836014,0.00410959,-0.00447826,0.20540866,-0.06596239,0.42778207,-0.19984474,0.83128498,-0.27978401,0.80433232,-0.39078499,0.00000000,-0.00000000,0.72060723,-0.31222209,0.07428617,-0.03866908
-5.47773887,2.27920898,-1.00596633,0.00390611,-0.00421195,0.20602381,-0.07335021,0.43936470,-0.21310388,0.84952676,-0.31245580,0.82847441,-0.41262421,0.00000000,-0.00000000,0.73517915,-0.33344144,0.07494978,-0.03914595
-5.47173587,2.31448092,-1.08195305,0.00371584,-0.00396021,0.20574709,-0.08149066,0.44915926,-0.22774398,0.86453931,-0.34843468,0.85000187,-0.43736513,0.00000000,-0.00000000,0.74747645,-0.35724723,0.07549292,-0.03989797
-5.46573287,2.34137867,-1.16602789,0.00353846,-0.00372642,0.20459689,-0.09033899,0.45696877,-0.24368290,0.87614945,-0.38754736,0.86851143,-0.46491342,0.00000000,-0.00000000,0.75733102,-0.38357641,0.07589489,-0.04093523
-5.45972986,2.35945432,-1.25766207,0.00337332,-0.00351315,0.20260721,-0.09983190,0.46263885,-0.26078973,0.88424404,-0.42954198,0.88366164,-0.49508353,0.00000000,-0.00000000,0.76462373,-0.41228799,0.07613630,-0.04225924
-5.45372686,2.36843807,-1.35608287,0.00321954,-0.00332217,0.19982783,-0.10988679,0.46606522,-0.27888511,0.88877679,-0.47408431,0.89518795,-0.52759733,0.00000000,-0.00000000,0.76929202,-0.44316120,0.07620013,-0.04386250
-5.44772386,2.36825869,-1.46027502,0.00307614,-0.00315441,0.19632420,-0.12040160,0.46719943,-0.29774357,0.88977345,-0.52075681,0.90291513,-0.56208644,0.00000000,-0.00000000,0.77133585,-0.47589653,0.07607281,-0.04572837
-5.44172086,2.35905745,-1.56899183,0.00294211,-0.00301000,0.19217694,-0.13125557,0.46605265,-0.31709781,0.88733502,-0.56906097,0.90676620,-0.59809828,0.00000000,-0.00000000,0.77082158,-0.51011966,0.07574501,-0.04783118
-5.43571786,2.34119472,-1.68077593,0.00281653,-0.00288835,0.18748101,-0.14231071,0.46269718,-0.33664495,0.88163866,-0.61842316,0.90676763,-0.63510572,0.00000000,-0.00000000,0.76788373,-0.54538840,0.07521238,-0.05013681
-5.42971486,2.31524857,-1.79398969,0.00269862,-0.00278821,0.18234443,-0.15341427,0.45726572,-0.35605446,0.87293614,-0.66820407,0.90305039,-0.67252019,0.00000000,-0.00000000,0.76272434,-0.58120240,0.07447601,-0.05260345
-5.42371186,2.28200534,-1.90685439,0.00258784,-0.00270778,0.17688666,-0.16440190,0.44994826,-0.37497770,0.86154980,-0.71771149,0.89584689,-0.70970773,0.00000000,-0.00000000,0.75561001,-0.61701554,0.07354267,-0.05518275
-5.41770885,2.24244218,-2.01749712,0.00248386,-0.00264481,0.17123661,-0.17510160,0.44098693,-0.39305856,0.84786593,-0.76621635,0.88548389,-0.74600754,0.00000000,-0.00000000,0.74686670,-0.65225055,0.07242480,-0.05782116
-5.41170585,2.19770227,-2.12400376,0.00238663,-0.00259677,0.16553020,-0.18533837,0.43066882,-0.40994494,0.83232582,-0.81297132,0.87237176,-0.78075228,0.00000000,-0.00000000,0.73687246,-0.68631543,0.07114028,-0.06046155
-5.40570285,2.14906345,-2.22447627,0.00229638,-0.00256092,0.15990771,-0.19493923,0.41931721,-0.42530049,0.81541463,-0.85723157,0.85699056,-0.81328933,0.00000000,-0.00000000,0.72604823,-0.71862111,0.06971192,-0.06304488
-5.39969985,2.09790151,-2.31709197,0.00221357,-0.00253445,0.15451076,-0.20373857,0.40728153,-0.43881632,0.79764845,-0.89827676,0.83987354,-0.84300219,0.00000000,-0.00000000,0.71484714,-0.74859965,0.06816679,-0.06551209
-5.39369685,2.04564950,-2.40016246,0.00213887,-0.00251461,0.14947913,-0.21158359,0.39492644,-0.45022193,0.77955998,-0.93543342,0.82158888,-0.86933114,0.00000000,-0.00000000,0.70374257,-0.77572245,0.06653537,-0.06780590
-5.38769385,1.99375444,-2.47218981,0.00207310,-0.00249882,0.14494745,-0.21833953,0.38262050,-0.45929513,0.76168327,-0.96809685,0.80272026,-0.89179222,0.00000000,-0.00000000,0.69321529,-0.79951763,0.06485054,-0.06987264
-5.38169085,1.94363316,-2.53191756,0.00201721,-0.00248474,0.14104181,-0.22389457,0.37072481,-0.46587032,0.74453805,-0.99575150,0.78384719,-0.90999380,0.00000000,-0.00000000,0.68374004,-0.81958603,0.06314651,-0.07166394
-5.37568784,1.89662876,-2.57837437,0.00197218,-0.00247037,0.13787638,-0.22816406,0.35958204,-0.46984496,0.72861420,-1.01798897,0.76552587,-0.92365005,0.00000000,-0.00000000,0.67577199,-0.83561511,0.06145766,-0.07313825
-5.36968484,1.85396913,-2.61090830,0.00193893,-0.00245410,0.13555027,-0.23109398,0.34950615,-0.47118372,0.71435681,-1.03452280,0.74827107,-0.93259064,0.00000000,-0.00000000,0.66973326,-0.84739026,0.05981741,-0.07426215
-5.36368184,1.81672900,-2.62921033,0.00191832,-0.00243472,0.13414443,-0.23266338,0.34077327,-0.46992036,0.70215247,-1.04519925,0.73253989,-0.93676635,0.00000000,-0.00000000,0.66599993,-0.85480319,0.05825712,-0.07501131
-5.35767884,1.78579677,-2.63332600,0.00191104,-0.00241149,0.13371909,-0.23288573,0.33361375,-0.46615711,0.69231708,-1.05000374,0.71871780,-0.93625030,0.00000000,-0.00000000,0.66488985,-0.85785685,0.05680508,-0.07537125
-5.35167584,1.76184697,-2.62365469,0.00191755,-0.00238412,0.13431138,-0.23180912,0.32820587,-0.46006165,0.68508570,-1.04906237,0.70710728,-0.93123492,0.00000000,-0.00000000,0.66665151,-0.85666696,0.05548551,-0.07533766
-5.34567284,1.74531931,-2.60093650,0.00193805,-0.00235272,0.13593361,-0.22951519,0.32467102,-0.45186185,0.68060483,-1.04263865,0.69791957,-0.92202466,0.00000000,-0.00000000,0.67145429,-0.85145993,0.05431788,-0.07491640
