energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.26713357,2.39056705,0.15801811,0.44032059,0.77986436,0.27448337,0.67868867,0.77152781,0.43639196,0.00000000
-0.26113057,2.40993946,0.15679105,0.43712416,0.79780630,0.28236169,0.68295148,0.77234221,0.44846382,0.00000000
-0.25512756,2.42047867,0.15450185,0.43285408,0.81260526,0.28952976,0.68475473,0.76966980,0.45951663,0.00000000
-0.24912456,2.42237533,0.15120096,0.42756678,0.82423030,0.29596592,0.68421129,0.76360190,0.46954355,0.00000000
-0.24312156,2.41602826,0.14695996,0.42135960,0.83271141,0.30166563,0.68150542,0.75430714,0.47856383,0.00000000
-0.23711856,2.40203113,0.14186921,0.41437094,0.83813404,0.30664080,0.67688869,0.74202583,0.48662072,0.00000000
-0.23111556,2.38115247,0.13603498,0.40677854,0.84063156,0.31091879,0.67067360,0.72706187,0.49377858,0.00000000
-0.22511256,2.35431000,0.12957599,0.39879598,0.84037642,0.31454108,0.66322496,0.70977268,0.50011930,0.00000000
-0.21910955,2.32254066,0.12261972,0.39066767,0.83757044,0.31756167,0.65494960,0.69055747,0.50573824,0.00000000
-0.21310655,2.28696762,0.11529859,0.38266231,0.83243479,0.32004537,0.64628461,0.66984455,0.51073999,0.00000000
-0.20710355,2.24876584,0.10774603,0.37506531,0.82520032,0.32206586,0.63768462,0.64807819,0.51523409,0.00000000
-0.20110055,2.20912744,0.10009288,0.36817036,0.81609872,0.32370380,0.62960850,0.62570546,0.51933102,0.00000000
-0.19509755,2.16922829,0.09246392,0.36227057,0.80535497,0.32504478,0.62250601,0.60316381,0.52313850,0.00000000
-0.18909455,2.13019681,0.08497494,0.35764945,0.79318136,0.32617729,0.61680465,0.58086953,0.52675842,0.00000000
-0.18309155,2.09308600,0.07773021,0.35457213,0.77977332,0.32719064,0.61289724,0.55920771,0.53028416,0.00000000
-0.17708854,2.05884908,0.07082055,0.35327714,0.76530704,0.32817278,0.61113041,0.53852374,0.53379863,0.00000000
-0.17108554,2.02831942,0.06432198,0.35396897,0.74993890,0.32920812,0.61179448,0.51911667,0.53737282,0.00000000
-0.16508254,2.00219469,0.05829490,0.35681171,0.73380646,0.33037530,0.61511467,0.50123444,0.54106484,0.00000000
-0.15907954,1.98102544,0.05278390,0.36192393,0.71703057,0.33174485,0.62124412,0.48507090,0.54491940,0.00000000
-0.15307654,1.96520777,0.04781801,0.36937483,0.69971855,0.33337696,0.63025871,0.47076460,0.54896752,0.00000000
-0.14707354,1.95498006,0.04341145,0.37918198,0.68196775,0.33531923,0.64215382,0.45839928,0.55322660,0.00000000
-0.14107054,1.95042336,0.03956470,0.39131041,0.66386924,0.33760463,0.65684309,0.44800566,0.55770049,0.00000000
-0.13506753,1.95146524,0.03626596,0.40567319,0.64551125,0.34024966,0.67415934,0.43956458,0.56237972,0.00000000
-0.12906453,1.95788671,0.03349272,0.42213341,0.62698203,0.34325291,0.69385749,0.43301112,0.56724183,0.00000000
-0.12306153,1.96933216,0.03121362,0.44050746,0.60837200,0.34659410,0.71561961,0.42823957,0.57225168,0.00000000
-0.11705853,1.98532184,0.02939025,0.46056942,0.58977488,0.35023373,0.73906194,0.42510901,0.57736197,0.00000000
-0.11105553,2.00526678,0.02797904,0.48205646,0.57128794,0.35411338,0.76374376,0.42344941,0.58251378,0.00000000
-0.10505253,2.02848588,0.02693313,0.50467511,0.55301124,0.35815682,0.78917803,0.42306799,0.58763742,0.00000000
-0.09904952,2.05422471,0.02620406,0.52810799,0.53504609,0.36227181,0.81484341,0.42375567,0.59265346,0.00000000
-0.09304652,2.08167582,0.02574349,0.55202102,0.51749285,0.36635273,0.84019741,0.42529364,0.59747408,0.00000000
-0.08704352,2.11000002,0.02550457,0.57607064,0.50044824,0.37028383,0.86469038,0.42745964,0.60200473,0.00000000
-0.08104052,2.13834801,0.02544333,0.59991107,0.48400239,0.37394308,0.88777971,0.43003407,0.60614608,0.00000000
-0.07503752,2.16588188,0.02551972,0.62320105,0.46823597,0.37720637,0.90894404,0.43280563,0.60979623,0.00000000
-0.06903452,2.19179573,0.02569854,0.64561023,0.45321736,0.37995196,0.92769672,0.43557637,0.61285308,0.00000000
-0.06303152,2.21533475,0.02595006,0.66682472,0.43900027,0.38206486,0.94359826,0.43816617,0.61521689,0.00000000
-0.05702851,2.23581216,0.02625055,0.68655185,0.42562181,0.38344108,0.95626716,0.44041631,0.61679270,0.00000000
-0.05102551,2.25262328,0.02658240,0.70452402,0.41310120,0.38399132,0.96538886,0.44219225,0.61749275,0.00000000
-0.04502251,2.26525645,0.02693422,0.72050155,0.40143905,0.38364413,0.97072237,0.44338543,0.61723857,0.00000000
-0.03901951,2.27330032,0.02730055,0.73427465,0.39061733,0.38234823,0.97210444,0.44391410,0.61596276,0.00000000
-0.03301651,2.27644740,0.02768147,0.74566443,0.38060006,0.38007399,0.96945122,0.44372315,0.61361042,0.00000000
-0.02701351,2.27449395,0.02808196,0.75452327,0.37133444,0.37681395,0.96275723,0.44278304,0.61014001,0.00000000
-0.02101051,2.26733636,0.02851116,0.76073451,0.36275267,0.37258242,0.95209207,0.44108782,0.60552385,0.00000000
-0.01500750,2.25496453,0.02898141,0.76421173,0.35477414,0.36741417,0.93759488,0.43865250,0.59974811,0.00000000
-0.00900450,2.23745261,0.02950719,0.76489777,0.34730794,0.36136238,0.91946702,0.43550970,0.59281239,0.00000000
-0.00300150,2.21494794,0.03010407,0.76276369,0.34025574,0.35449594,0.89796329,0.43170597,0.58472903,0.00000000
0.00300150,2.18765875,0.03078750,0.75780767,0.33351469,0.34689628,0.87338232,0.42729780,0.57552213,0.00000000
0.00900450,2.15584132,0.03157164,0.75005422,0.32698049,0.33865389,0.84605630,0.42234765,0.56522636,0.00000000
0.01500750,2.11978742,0.03246835,0.73955343,0.32055037,0.32986477,0.81634084,0.41691998,0.55388583,0.00000000
0.02101051,2.07981239,0.03348607,0.72638052,0.31412590,0.32062695,0.78460507,0.41107772,0.54155286,0.00000000
0.02701351,2.03624451,0.03462903,0.71063549,0.30761566,0.31103725,0.75122252,0.40487902,0.52828685,0.00000000
0.03301651,1.98941594,0.03589651,0.69244287,0.30093755,0.30118838,0.71656298,0.39837471,0.51415326,0.00000000
0.03901951,1.93965541,0.03728233,0.67195137,0.29402075,0.29116661,0.68098548,0.39160621,0.49922273,0.00000000
0.04502251,1.88728285,0.03877464,0.64933334,0.28680730,0.28104984,0.64483258,0.38460433,0.48357033,0.00000000
0.05102551,1.83260577,0.04035588,0.62478388,0.27925316,0.27090639,0.60842596,0.37738859,0.46727485,0.00000000
0.05702851,1.77591735,0.04200306,0.59851939,0.27132885,0.26079430,0.57206317,0.36996738,0.45041830,0.00000000
0.06303152,1.71749606,0.04368827,0.57077561,0.26301960,0.25076122,0.53601557,0.36233863,0.43308533,0.00000000
0.06903452,1.65760644,0.04537942,0.54180490,0.25432506,0.24084476,0.50052729,0.35449118,0.41536276,0.00000000
0.07503752,1.59650084,0.04704127,0.51187289,0.24525856,0.23107334,0.46581489,0.34640658,0.39733904,0.00000000
0.08104052,1.53442186,0.04863657,0.48125446,0.23584607,0.22146739,0.43206782,0.33806125,0.37910371,0.00000000
0.08704352,1.47160509,0.05012737,0.45022917,0.22612479,0.21204074,0.39944925,0.32942898,0.36074678,0.00000000
0.09304652,1.40828205,0.05147645,0.41907625,0.21614156,0.20280228,0.36809727,0.32048356,0.34235807,0.00000000
0.09904952,1.34468306,0.05264868,0.38806948,0.20595119,0.19375760,0.33812633,0.31120134,0.32402652,0.00000000
0.10505253,1.28103972,0.05361245,0.35747185,0.19561456,0.18491070,0.30962876,0.30156383,0.30583946,0.00000000
0.11105553,1.21758707,0.05434093,0.32753066,0.18519695,0.17626551,0.28267632,0.29155999,0.28788183,0.00000000
0.11705853,1.15456509,0.05481319,0.29847282,0.17476624,0.16782728,0.25732181,0.28118818,0.27023548,0.00000000
0.12306153,1.09221953,0.05501513,0.27050091,0.16439138,0.15960369,0.23360050,0.27045774,0.25297844,0.00000000
0.12906453,1.03080195,0.05494010,0.24378994,0.15414095,0.15160571,0.21153170,0.25939004,0.23618425,0.00000000
0.13506753,0.97056889,0.05458929,0.21848505,0.14408191,0.14384807,0.19112006,0.24801897,0.21992129,0.00000000
0.14107054,0.91178017,0.05397173,0.19470009,0.13427849,0.13634941,0.17235703,0.23639088,0.20425228,0.00000000
0.14707354,0.85469636,0.05310409,0.17251726,0.12479139,0.12913207,0.15522208,0.22456391,0.18923369,0.00000000
0.15307654,0.79957531,0.05201008,0.15198767,0.11567697,0.12222150,0.13968393,0.21260680,0.17491531,0.00000000
0.15907954,0.74666797,0.05071958,0.13313276,0.10698667,0.11564543,0.12570177,0.20059716,0.16133981,0.00000000
0.16508254,0.69621363,0.04926761,0.11594647,0.09876655,0.10943268,0.11322630,0.18861936,0.14854239,0.00000000
0.17108554,0.64843458,0.04769300,0.10039802,0.09105683,0.10361189,0.10220080,0.17676209,0.13655045,0.00000000
0.17708854,0.60353066,0.04603703,0.08643521,0.08389159,0.09820997,0.09256202,0.16511573,0.12538333,0.00000000
0.18309155,0.56167377,0.04434195,0.07398788,0.07729842,0.09325067,0.08424110,0.15376965,0.11505213,0.00000000
0.18909455,0.52300265,0.04264945,0.06297164,0.07129817,0.08875301,0.07716427,0.14280955,0.10555958,0.00000000
0.19509755,0.48761828,0.04099935,0.05329144,0.06590470,0.08473001,0.07125360,0.13231504,0.09690008,0.00000000
0.20110055,0.45558017,0.03942822,0.04484510,0.06112466,0.08118749,0.06642761,0.12235751,0.08905978,0.00000000
0.20710355,0.42690373,0.03796832,0.03752651,0.05695735,0.07812323,0.06260186,0.11299841,0.08201690,0.00000000
0.21310655,0.40155899,0.03664670,0.03122851,0.05339466,0.07552641,0.05968956,0.10428796,0.07574217,0.00000000
0.21910955,0.37947086,0.03548459,0.02584538,0.05042106,0.07337750,0.05760211,0.09626457,0.07019944,0.00000000
0.22511256,0.36052102,0.03449698,0.02127489,0.04801375,0.07164847,0.05624978,0.08895457,0.06534654,0.00000000
0.23111556,0.34455132,0.03369261,0.01741991,0.04614294,0.07030346,0.05554242,0.08237274,0.06113626,0.00000000
0.23711856,0.33136889,0.03307408,0.01418969,0.04477231,0.06929985,0.05539023,0.07652313,0.05751756,0.00000000
0.24312156,0.32075258,0.03263840,0.01150063,0.04385962,0.06858961,0.05570470,0.07140051,0.05443688,0.00000000
0.24912456,0.31246063,0.03237756,0.00927679,0.04335752,0.06812101,0.05639964,0.06699207,0.05183961,0.00000000
0.25512756,0.30623928,0.03227946,0.00745015,0.04321454,0.06784048,0.05739237,0.06327938,0.04967164,0.00000000
0.26113057,0.30183197,0.03232890,0.00596050,0.04337626,0.06769468,0.05860495,0.06024061,0.04788086,0.00000000
0.26713357,0.29898877,0.03250866,0.00475529,0.04378658,0.06763255,0.05996556,0.05785269,0.04641873,0.00000000
0.27313657,0.29747579,0.03280072,0.00378923,0.04438917,0.06760734,0.06140990,0.05609343,0.04524175,0.00000000
0.27913957,0.29708395,0.03318730,0.00302392,0.04512895,0.06757848,0.06288259,0.05494354,0.04431275,0.00000000
0.28514257,0.29763709,0.03365204,0.00242730,0.04595365,0.06751326,0.06433860,0.05438833,0.04360211,0.00000000
0.29114557,0.29899894,0.03418095,0.00197322,0.04681527,0.06738822,0.06574450,0.05441920,0.04308865,0.00000000
0.29714857,0.30107867,0.03476327,0.00164092,0.04767161,0.06719021,0.06707967,0.05503467,0.04276045,0.00000000
0.30315158,0.30383512,0.03539219,0.00141462,0.04848753,0.06691703,0.06833725,0.05624119,0.04261525,0.00000000
0.30915458,0.30727927,0.03606531,0.00128308,0.04923614,0.06657773,0.06952491,0.05805347,0.04266073,0.00000000
0.31515758,0.31147522,0.03678497,0.00123935,0.04989977,0.06619254,0.07066536,0.06049455,0.04291445,0.00000000
0.32116058,0.31653955,0.03755838,0.00128039,0.05047063,0.06579236,0.07179651,0.06359554,0.04340363,0.00000000
0.32716358,0.32263913,0.03839744,0.00140693,0.05095130,0.06541799,0.07297136,0.06739512,0.04416457,0.00000000
0.33316658,0.32998773,0.03931853,0.00162326,0.05135479,0.06511900,0.07425749,0.07193878,0.04524206,0.00000000
0.33916958,0.33884126,0.04034196,0.00193708,0.05170443,0.06495241,0.07573627,0.07727802,0.04668838,0.00000000
0.34517259,0.34949210,0.04149139,0.00235942,0.05203336,0.06498117,0.07750163,0.08346931,0.04856232,0.00000000
0.35117559,0.36226254,0.04279306,0.00290448,0.05238378,0.06527247,0.07965850,0.09057303,0.05092794,0.00000000
0.35717859,0.37749738,0.04427488,0.00358956,0.05280594,0.06589603,0.08232087,0.09865237,0.05385319,0.00000000
0.36318159,0.39555607,0.04596551,0.00443482,0.05335683,0.06692227,0.08560951,0.10777207,0.05740845,0.00000000
0.36918459,0.41680411,0.04789329,0.00546312,0.05409879,0.06842053,0.08964928,0.11799717,0.06166487,0.00000000
0.37518759,0.44160408,0.05008522,0.00669967,0.05509780,0.07045730,0.09456617,0.12939154,0.06669265,0.00000000
0.38119060,0.47030605,0.05256582,0.00817165,0.05642181,0.07309445,0.10048395,0.14201625,0.07255905,0.00000000
0.38719360,0.50323755,0.05535607,0.00990767,0.05813892,0.07638757,0.10752059,0.15592779,0.07932644,0.00000000
0.39319660,0.54069304,0.05847233,0.01193709,0.06031559,0.08038437,0.11578438,0.17117586,0.08705010,0.00000000
0.39919960,0.58292292,0.06192529,0.01428932,0.06301486,0.08512305,0.12536993,0.18780094,0.09577595,0.00000000
0.40520260,0.63012216,0.06571902,0.01699280,0.06629470,0.09063091,0.13635400,0.20583150,0.10553826,0.00000000
0.41120560,0.68241884,0.06985006,0.02007400,0.07020650,0.09692297,0.14879144,0.22528084,0.11635737,0.00000000
0.41720860,0.73986259,0.07430663,0.02355629,0.07479372,0.10400071,0.16271116,0.24614368,0.12823736,0.00000000
0.42321161,0.80241362,0.07906808,0.02745866,0.08009085,0.11185110,0.17811246,0.26839261,0.14116406,0.00000000
0.42921461,0.86993247,0.08410436,0.03179448,0.08612259,0.12044566,0.19496182,0.29197441,0.15510323,0.00000000
0.43521761,0.94217125,0.08937588,0.03657023,0.09290341,0.12973997,0.21319030,0.31680657,0.16999911,0.00000000
0.44122061,1.01876683,0.09483354,0.04178432,0.10043745,0.13967341,0.23269182,0.34277420,0.18577362,0.00000000
0.44722361,1.09923666,0.10041909,0.04742593,0.10871877,0.15016931,0.25332238,0.36972751,0.20232606,0.00000000
0.45322661,1.18297784,0.10606578,0.05347422,0.11773202,0.16113556,0.27490056,0.39748014,0.21953362,0.00000000
0.45922961,1.26926999,0.11169947,0.05989755,0.12745344,0.17246568,0.29720921,0.42580868,0.23725273,0.00000000
0.46523262,1.35728236,0.11723996,0.06665320,0.13785229,0.18404041,0.31999864,0.45445349,0.25532126,0.00000000
0.47123562,1.44608546,0.12260277,0.07368732,0.14889248,0.19572986,0.34299111,0.48312103,0.27356163,0.00000000
0.47723862,1.53466729,0.12770120,0.08093530,0.16053456,0.20739604,0.36588680,0.51148786,0.29178476,0.00000000
0.48324162,1.62195403,0.13244863,0.08832253,0.17273782,0.21889600,0.38837097,0.53920631,0.30979483,0.00000000
0.48924462,1.70683469,0.13676109,0.09576556,0.18546251,0.23008514,0.41012224,0.56591167,0.32739460,0.00000000
0.49524762,1.78818916,0.14055989,0.10317369,0.19867202,0.24082093,0.43082168,0.59123094,0.34439129,0.00000000
0.50125063,1.86491859,0.14377428,0.11045086,0.21233501,0.25096664,0.45016236,0.61479263,0.36060256,0.00000000
0.50725363,1.93597705,0.14634395,0.11749786,0.22642726,0.26039513,0.46785905,0.63623748,0.37586260,0.00000000
0.51325663,2.00040318,0.14822142,0.12421475,0.24093321,0.26899236,0.48365765,0.65522948,0.39002782,0.00000000
0.51925963,2.05735038,0.14937394,0.13050341,0.25584708,0.27666063,0.49734383,0.67146684,0.40298206,0.00000000
0.52526263,2.10611424,0.14978508,0.13627017,0.27117349,0.28332133,0.50875066,0.68469241,0.41464092,0.00000000
0.53126563,2.14615584,0.14945563,0.14142827,0.28692756,0.28891701,0.51776465,0.69470286,0.42495510,0.00000000
0.53726863,2.17711979,0.14840402,0.14590030,0.30313437,0.29341284,0.52433005,0.70135644,0.43391249,0.00000000
0.54327164,2.19884612,0.14666600,0.14962021,0.31982782,0.29679718,0.52845099,0.70457861,0.44153889,0.00000000
0.54927464,2.21137530,0.14429369,0.15253510,0.33704895,0.29908149,0.53019159,0.70436546,0.44789731,0.00000000
0.55527764,2.21494616,0.14135397,0.15460654,0.35484369,0.30029931,0.52967358,0.70078459,0.45308587,0.00000000
0.56128064,2.20998680,0.13792629,0.15581146,0.37326006,0.30050465,0.52707201,0.69397340,0.45723431,0.00000000
0.56728364,2.19709875,0.13410003,0.15614249,0.39234510,0.29976965,0.52260869,0.68413487,0.46049926,0.00000000
0.57328664,2.17703528,0.12997138,0.15560793,0.41214140,0.29818173,0.51654412,0.67153096,0.46305854,0.00000000
0.57928964,2.15067476,0.12564012,0.15423111,0.43268349,0.29584042,0.50916786,0.65647396,0.46510453,0.00000000
0.58529265,2.11899034,0.12120613,0.15204946,0.45399411,0.29285392,0.50078807,0.63931628,0.46683714,0.00000000
0.59129565,2.08301741,0.11676616,0.14911313,0.47608070,0.28933552,0.49172047,0.62043896,0.46845643,0.00000000
0.59729865,2.04382012,0.11241063,0.14548331,0.49893186,0.28540025,0.48227740,0.60023964,0.47015528,0.00000000
0.60330165,2.00245858,0.10822090,0.14123041,0.52251439,0.28116152,0.47275726,0.57912039,0.47211243,0.00000000
0.60930465,1.95995802,0.10426695,0.13643196,0.54677056,0.27672827,0.46343493,0.55747599,0.47448605,0.00000000
0.61530765,1.91728099,0.10060570,0.13117062,0.57161617,0.27220237,0.45455346,0.53568318,0.47740821,0.00000000
0.62131066,1.87530377,0.09727985,0.12553204,0.59693912,0.26767655,0.44631742,0.51409118,0.48098027,0.00000000
0.62731366,1.83479753,0.09431747,0.11960292,0.62259894,0.26323280,0.43888808,0.49301394,0.48526953,0.00000000
0.63331666,1.79641470,0.09173223,0.11346915,0.64842703,0.25894124,0.43238056,0.47272422,0.49030705,0.00000000
0.63931966,1.76068077,0.08952419,0.10721414,0.67422800,0.25485945,0.42686303,0.45344980,0.49608683,0.00000000
0.64532266,1.72799132,0.08768125,0.10091734,0.69978184,0.25103231,0.42235778,0.43537150,0.50256627,0.00000000
0.65132566,1.69861383,0.08618093,0.09465304,0.72484714,0.24749206,0.41884409,0.41862333,0.50966785,0.00000000
0.65732866,1.67269390,0.08499259,0.08848932,0.74916521,0.24425886,0.41626266,0.40329417,0.51728199,0.00000000
0.66333167,1.65026483,0.08407977,0.08248730,0.77246505,0.24134142,0.41452124,0.38943102,0.52527085,0.00000000
0.66933467,1.63125996,0.08340268,0.07670056,0.79446905,0.23873796,0.41350113,0.37704334,0.53347300,0.00000000
0.67533767,1.61552673,0.08292054,0.07117484,0.81489927,0.23643715,0.41306420,0.36610816,0.54170870,0.00000000
0.68134067,1.60284151,0.08259383,0.06594781,0.83348411,0.23441923,0.41306012,0.35657564,0.54978559,0.00000000
0.68734367,1.59292454,0.08238615,0.06104912,0.84996506,0.23265709,0.41333327,0.34837469,0.55750457,0.00000000
0.69334667,1.58545403,0.08226573,0.05650050,0.86410342,0.23111730,0.41372929,0.34141838,0.56466570,0.00000000
0.69934967,1.58007898,0.08220648,0.05231608,0.87568663,0.22976117,0.41410066,0.33560884,0.57107381,0.00000000
0.70535268,1.57643026,0.08218861,0.04850272,0.88453399,0.22854571,0.41431154,0.33084149,0.57654380,0.00000000
0.71135568,1.57412967,0.08219867,0.04506051,0.89050155,0.22742457,0.41424133,0.32700843,0.58090531,0.00000000
0.71735868,1.57279696,0.08222920,0.04198329,0.89348600,0.22634889,0.41378720,0.32400096,0.58400678,0.00000000
0.72336168,1.57205503,0.08227800,0.03925927,0.89342739,0.22526817,0.41286548,0.32171131,0.58571874,0.00000000
0.72936468,1.57153344,0.08234698,0.03687172,0.89031058,0.22413113,0.41141206,0.32003347,0.58593637,0.00000000
0.73536768,1.57087082,0.08244090,0.03479961,0.88416549,0.22288658,0.40938189,0.31886354,0.58458125,0.00000000
0.74137069,1.56971657,0.08256588,0.03301839,0.87506606,0.22148429,0.40674779,0.31809947,0.58160247,0.00000000
0.74737369,1.56773242,0.08272799,0.03150077,0.86312819,0.21987603,0.40349885,0.31764069,0.57697698,0.00000000
0.75337669,1.56459446,0.08293185,0.03021745,0.84850670,0.21801657,0.39963855,0.31738758,0.57070952,0.00000000
0.75937969,1.55999594,0.08317948,0.02913794,0.83139148,0.21586488,0.39518284,0.31724117,0.56283206,0.00000000
0.76538269,1.55365138,0.08346943,0.02823131,0.81200326,0.21338530,0.39015842,0.31710317,0.55340286,0.00000000
0.77138569,1.54530211,0.08379616,0.02746696,0.79058893,0.21054881,0.38460128,0.31687641,0.54250541,0.00000000
0.77738869,1.53472332,0.08414987,0.02681534,0.76741682,0.20733440,0.37855569,0.31646595,0.53024715,0.00000000
0.78339170,1.52173245,0.08451669,0.02624865,0.74277214,0.20373033,0.37207357,0.31578068,0.51675812,0.00000000
0.78939470,1.50619868,0.08487918,0.02574143,0.71695249,0.19973535,0.36521443,0.31473551,0.50218961,0.00000000
0.79539770,1.48805291,0.08521722,0.02527112,0.69026382,0.19535985,0.35804552,0.31325404,0.48671264,0.00000000
0.80140070,1.46729774,0.08550908,0.02481855,0.66301668,0.19062672,0.35064232,0.31127158,0.47051649,0.00000000
0.80740370,1.44401664,0.08573271,0.02436830,0.63552279,0.18557206,0.34308914,0.30873820,0.45380697,0.00000000
0.81340670,1.41838157,0.08586706,0.02390896,0.60809188,0.18024544,0.33547957,0.30562187,0.43680453,0.00000000
0.81940970,1.39065821,0.08589344,0.02343327,0.58102868,0.17470988,0.32791674,0.30191115,0.41974208,0.00000000
0.82541271,1.36120821,0.08579669,0.02293819,0.55462996,0.16904134,0.32051309,0.29761744,0.40286237,0.00000000
0.83141571,1.33048784,0.08556623,0.02242477,0.52918151,0.16332773,0.31338955,0.29277647,0.38641498,0.00000000
0.83741871,1.29904253,0.08519676,0.02189798,0.50495490,0.15766750,0.30667405,0.28744886,0.37065280,0.00000000
0.84342171,1.26749719,0.08468865,0.02136638,0.48220395,0.15216773,0.30049921,0.28171964,0.35582796,0.00000000
0.84942471,1.23654235,0.08404801,0.02084166,0.46116102,0.14694174,0.29499932,0.27569675,0.34218736,0.00000000
0.85542771,1.20691623,0.08328635,0.02033818,0.44203295,0.14210640,0.29030653,0.26950826,0.32996777,0.00000000
0.86143072,1.17938346,0.08241987,0.01987234,0.42499676,0.13777904,0.28654653,0.26329871,0.31939053,0.00000000
0.86743372,1.15471101,0.08146853,0.01946191,0.41019549,0.13407416,0.28383377,0.25722438,0.31065632,0.00000000
0.87343672,1.13364230,0.08045479,0.01912536,0.39773396,0.13110003,0.28226653,0.25144787,0.30393975,0.00000000
0.87943972,1.11687064,0.07940222,0.01888115,0.38767510,0.12895527,0.28192204,0.24613213,0.29938438,0.00000000
0.88544272,1.10501300,0.07833403,0.01874699,0.38003676,0.12772554,0.28285203,0.24143426,0.29709816,0.00000000
0.89144572,1.09858548,0.07727165,0.01873918,0.37478955,0.12748048,0.28507886,0.23749921,0.29714961,0.00000000
0.89744872,1.09798151,0.07623338,0.01887196,0.37185570,0.12827102,0.28859266,0.23445397,0.29956502,0.00000000
0.90345173,1.10345394,0.07523327,0.01915692,0.37110933,0.13012711,0.29334958,0.23240217,0.30432668,0.00000000
0.90945473,1.11510188,0.07428026,0.01960257,0.37237827,0.13305616,0.29927141,0.23141963,0.31137257,0.00000000
0.91545773,1.13286309,0.07337765,0.02021386,0.37544737,0.13704196,0.30624661,0.23155092,0.32059736,0.00000000
0.92146073,1.15651234,0.07252293,0.02099198,0.38006357,0.14204449,0.31413294,0.23280716,0.33185497,0.00000000
0.92746373,1.18566595,0.07170799,0.02193418,0.38594232,0.14800036,0.32276141,0.23516520,0.34496246,0.00000000
0.93346673,1.21979241,0.07091966,0.02303372,0.39277553,0.15482413,0.33194166,0.23856805,0.35970540,0.00000000
0.93946973,1.25822872,0.07014056,0.02427997,0.40024043,0.16241022,0.34146837,0.24292683,0.37584425,0.00000000
0.94547274,1.30020181,0.06935024,0.02565865,0.40800936,0.17063563,0.35112852,0.24812386,0.39312180,0.00000000
0.95147574,1.34485397,0.06852649,0.02715212,0.41575979,0.17936318,0.36070910,0.25401691,0.41127108,0.00000000
0.95747874,1.39127132,0.06764671,0.02873987,0.42318437,0.18844522,0.37000492,0.26044439,0.43002362,0.00000000
0.96348174,1.43851393,0.06668938,0.03039901,0.43000038,0.19772770,0.37882613,0.26723118,0.44911751,0.00000000
0.96948474,1.48564625,0.06563536,0.03210491,0.43595831,0.20705436,0.38700498,0.27419485,0.46830489,0.00000000
0.97548774,1.53176642,0.06446907,0.03383190,0.44084905,0.21627097,0.39440157,0.28115200,0.48735858,0.00000000
0.98149075,1.57603313,0.06317949,0.03555392,0.44450949,0.22522931,0.40090819,0.28792444,0.50607736,0.00000000
0.98749375,1.61768883,0.06176079,0.03724536,0.44682608,0.23379089,0.40645201,0.29434486,0.52428969,0.00000000
0.99349675,1.65607842,0.06021270,0.03888177,0.44773646,0.24183008,0.41099610,0.30026187,0.54185570,0.00000000
0.99949975,1.69066241,0.05854056,0.04044064,0.44722892,0.24923669,0.41453854,0.30554412,0.55866723,0.00000000
1.00550275,1.72102453,0.05675504,0.04190217,0.44533984,0.25591777,0.41710986,0.31008338,0.57464608,0.00000000
1.01150575,1.74687337,0.05487151,0.04324993,0.44214935,0.26179869,0.41876888,0.31379656,0.58974047,0.00000000
1.01750875,1.76803858,0.05290928,0.04447163,0.43777539,0.26682342,0.41959727,0.31662655,0.60392009,0.00000000
1.02351176,1.78446212,0.05089053,0.04555972,0.43236670,0.27095401,0.41969304,0.31854205,0.61716991,0.00000000
1.02951476,1.79618544,0.04883919,0.04651199,0.42609494,0.27416957,0.41916364,0.31953643,0.62948344,0.00000000
1.03551776,1.80333385,0.04677973,0.04733220,0.41914666,0.27646452,0.41811879,0.31962576,0.64085571,0.00000000
1.04152076,1.80609915,0.04473599,0.04803050,0.41171541,0.27784658,0.41666373,0.31884630,0.65127660,0.00000000
1.04752376,1.80472206,0.04273009,0.04862397,0.40399451,0.27833444,0.41489316,0.31725159,0.66072513,0.00000000
1.05352676,1.79947558,0.04078150,0.04913700,0.39617083,0.27795549,0.41288639,0.31490942,0.66916498,0.00000000
1.05952976,1.79065065,0.03890625,0.04960157,0.38841992,0.27674352,0.41070384,0.31189889,0.67654185,0.00000000
1.06553277,1.77854483,0.03711645,0.05005758,0.38090271,0.27473682,0.40838521,0.30830771,0.68278284,0.00000000
1.07153577,1.76345498,0.03541999,0.05055289,0.37376379,0.27197656,0.40594945,0.30422995,0.68779795,0.00000000
1.07753877,1.74567405,0.03382049,0.05114341,0.36713142,0.26850574,0.40339633,0.29976436,0.69148388,0.00000000
1.08354177,1.72549211,0.03231752,0.05189286,0.36111896,0.26436857,0.40070970,0.29501320,0.69372982,0.00000000
1.08954477,1.70320125,0.03090696,0.05287246,0.35582758,0.25961042,0.39786205,0.29008168,0.69442491,0.00000000
1.09554777,1.67910367,0.02958162,0.05416027,0.35134999,0.25427825,0.39482009,0.28507789,0.69346713,0.00000000
1.10155078,1.65352190,0.02833190,0.05584040,0.34777454,0.24842133,0.39155099,0.28011303,0.69077280,0.00000000
1.10755378,1.62681014,0.02714658,0.05800175,0.34518965,0.24209237,0.38802874,0.27530195,0.68628625,0.00000000
1.11355678,1.59936531,0.02601359,0.06073657,0.34368771,0.23534861,0.38424027,0.27076359,0.67998904,0.00000000
