energy_ev,total_up,Cd_p_up,Cd_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.30115058,0.66377126,0.30651893,0.03418117,0.11871883,0.00042041,0.10713950,0.23931827
-4.29514757,0.69278594,0.32362355,0.03481102,0.13371152,0.00046804,0.11037224,0.23870520
-4.28914457,0.72461551,0.34168290,0.03552723,0.15073725,0.00052141,0.11377354,0.23800620
-4.28314157,0.75935761,0.36067276,0.03633144,0.16990799,0.00058070,0.11731328,0.23721949
-4.27713857,0.79709160,0.38055540,0.03722530,0.19131394,0.00064606,0.12096152,0.23634618
-4.27113557,0.83787082,0.40127708,0.03821028,0.21501783,0.00071753,0.12468879,0.23539025
-4.26513257,0.88171393,0.42276540,0.03928739,0.24104947,0.00079507,0.12846592,0.23435817
-4.25912956,0.92859543,0.44492665,0.04045682,0.26940037,0.00087852,0.13226389,0.23325819
-4.25312656,0.97843625,0.46764367,0.04171759,0.30001920,0.00096759,0.13605324,0.23209943
-4.24712356,1.03109481,0.49077405,0.04306714,0.33280788,0.00106188,0.13980356,0.23089065
-4.24112056,1.08635931,0.51414927,0.04450098,0.36761897,0.00116085,0.14348274,0.22963904
-4.23511756,1.14394192,0.53757483,0.04601237,0.40425441,0.00126382,0.14705638,0.22834888
-4.22911456,1.20347546,0.56083149,0.04759209,0.44246582,0.00136998,0.15048723,0.22702040
-4.22311156,1.26451304,0.58367791,0.04922826,0.48195657,0.00147842,0.15373479,0.22564884
-4.21710855,1.32653114,0.60585456,0.05090638,0.52238561,0.00158810,0.15675526,0.22422371
-4.21110555,1.38893609,0.62708900,0.05260937,0.56337301,0.00169793,0.15950170,0.22272854
-4.20510255,1.45107413,0.64710218,0.05431789,0.60450724,0.00180674,0.16192457,0.22114094
-4.19909955,1.51224467,0.66561581,0.05601063,0.64535370,0.00191334,0.16397261,0.21943321
-4.19309655,1.57171630,0.68236029,0.05766483,0.68546449,0.00201653,0.16559407,0.21757322
-4.18709355,1.62874490,0.69708286,0.05925687,0.72438878,0.00211515,0.16673816,0.21552582
-4.18109055,1.68259307,0.70955571,0.06076285,0.76168353,0.00220810,0.16735683,0.21325437
-4.17508754,1.73254987,0.71958340,0.06215932,0.79692406,0.00229435,0.16740655,0.21072266
-4.16908454,1.77795006,0.72700943,0.06342391,0.82971391,0.00237300,0.16685020,0.20789678
-4.16308154,1.81819174,0.73172144,0.06453596,0.85969374,0.00244327,0.16565889,0.20474702
-4.15707854,1.85275169,0.73365477,0.06547709,0.88654873,0.00250454,0.16381357,0.20124963
-4.15107554,1.88119759,0.73279428,0.06623170,0.91001436,0.00255632,0.16130631,0.19738829
-4.14507254,1.90319665,0.72917419,0.06678726,0.92988016,0.00259831,0.15814132,0.19315532
-4.13906953,1.91852046,0.72287609,0.06713460,0.94599162,0.00263034,0.15433545,0.18855240
-4.13306653,1.92704580,0.71402510,0.06726797,0.95825006,0.00265239,0.14991824,0.18359094
-4.12706353,1.92875180,0.70278461,0.06718504,0.96661078,0.00266459,0.14493153,0.17829192
-4.12106053,1.92371386,0.68934969,0.06688672,0.97107958,0.00266717,0.13942852,0.17268544
-4.11505753,1.91209474,0.67393974,0.06637697,0.97170817,0.00266046,0.13347250,0.16680975
-4.10905453,1.89413378,0.65679066,0.06566248,0.96858860,0.00264487,0.12713519,0.16071017
-4.10305153,1.87013490,0.63814701,0.06475228,0.96184731,0.00262085,0.12049475,0.15443764
-4.09704852,1.84045427,0.61825463,0.06365742,0.95163909,0.00258891,0.11363369,0.14804725
-4.09104552,1.80548832,0.59735396,0.06239055,0.93814129,0.00254957,0.10663670,0.14159678
-4.08504252,1.76566285,0.57567445,0.06096561,0.92154864,0.00250335,0.09958843,0.13514523
-4.07903952,1.72142362,0.55343013,0.05939754,0.90206879,0.00245077,0.09257152,0.12875156
-4.07303652,1.67322882,0.53081668,0.05770200,0.87991883,0.00239234,0.08566470,0.12247361
-4.06703352,1.62154351,0.50800974,0.05589518,0.85532267,0.00232857,0.07894121,0.11636727
-4.06103052,1.56683594,0.48516459,0.05399371,0.82850939,0.00225995,0.07246759,0.11048583
-4.05502751,1.50957556,0.46241699,0.05201452,0.79971224,0.00218696,0.06630268,0.10487966
-4.04902451,1.45023227,0.43988486,0.04997481,0.76916834,0.00211011,0.06049708,0.09959597
-4.04302151,1.38927659,0.41767069,0.04789201,0.73711858,0.00202988,0.05509284,0.09467881
-4.03701851,1.32717995,0.39586435,0.04578374,0.70380777,0.00194678,0.05012348,0.09016906
-4.03101551,1.26441491,0.37454589,0.04366776,0.66948450,0.00186135,0.04561425,0.08610452
-4.02501251,1.20145459,0.35378829,0.04156188,0.63440084,0.00177415,0.04158256,0.08251989
-4.01900950,1.13877107,0.33365976,0.03948386,0.59881145,0.00168574,0.03803861,0.07944665
-4.01300650,1.07683243,0.31422544,0.03745119,0.56297211,0.00159674,0.03498601,0.07691286
-4.00700350,1.01609831,0.29554853,0.03548091,0.52713772,0.00150777,0.03242248,0.07494262
-4.00100050,0.95701414,0.27769055,0.03358930,0.49155962,0.00141946,0.03034057,0.07355557
-3.99499750,0.90000407,0.26071105,0.03179157,0.45648250,0.00133244,0.02872826,0.07276601
-3.98899450,0.84546300,0.24466652,0.03010152,0.42214088,0.00124733,0.02756958,0.07258198
-3.98299150,0.79374808,0.22960891,0.02853122,0.38875552,0.00116474,0.02684506,0.07300431
-3.97698849,0.74517027,0.21558375,0.02709058,0.35652975,0.00108522,0.02653222,0.07402554
-3.97098549,0.69998633,0.20262808,0.02578713,0.32564610,0.00100927,0.02660589,0.07562903
-3.96498249,0.65839194,0.19076841,0.02462569,0.29626333,0.00093734,0.02703856,0.07778814
-3.95897949,0.62051630,0.18001893,0.02360819,0.26851406,0.00086978,0.02780069,0.08046576
-3.95297649,0.58641872,0.17038004,0.02273359,0.24250315,0.00080688,0.02886100,0.08361407
-3.94697349,0.55608747,0.16183744,0.02199785,0.21830685,0.00074882,0.03018682,0.08717479
-3.94097049,0.52944113,0.15436179,0.02139402,0.19597285,0.00069569,0.03174447,0.09107981
-3.93496748,0.50633245,0.14790915,0.02091246,0.17552123,0.00064752,0.03349969,0.09525235
-3.92896448,0.48655465,0.14242199,0.02054114,0.15694613,0.00060421,0.03541812,0.09960853
-3.92296148,0.46984998,0.13783095,0.02026606,0.14021823,0.00056561,0.03746588,0.10405942
-3.91695848,0.45592022,0.13405719,0.02007173,0.12528775,0.00053151,0.03961013,0.10851347
-3.91095548,0.44443855,0.13101515,0.01994171,0.11208797,0.00050163,0.04181971,0.11287914
-3.90495248,0.43506240,0.12861572,0.01985920,0.10053893,0.00047567,0.04406569,0.11706781
-3.89894947,0.42744663,0.12676955,0.01980765,0.09055131,0.00045330,0.04632198,0.12099669
-3.89294647,0.42125648,0.12539037,0.01977135,0.08203020,0.00043418,0.04856577,0.12459160
-3.88694347,0.41617964,0.12439812,0.01973594,0.07487862,0.00041799,0.05077789,0.12778956
-3.88094047,0.41193694,0.12372184,0.01968896,0.06900077,0.00040442,0.05294301,0.13054101
-3.87493747,0.40829123,0.12330195,0.01962016,0.06430463,0.00039321,0.05504973,0.13281157
-3.86893447,0.40505394,0.12309209,0.01952189,0.06070414,0.00038412,0.05709040,0.13458314
-3.86293147,0.40208916,0.12306018,0.01938920,0.05812066,0.00037697,0.05906084,0.13585443
-3.85692846,0.39931515,0.12318884,0.01921998,0.05648379,0.00037163,0.06095983,0.13664081
-3.85092546,0.39670305,0.12347504,0.01901481,0.05573156,0.00036801,0.06278849,0.13697341
-3.84492246,0.39427318,0.12392909,0.01877686,0.05581000,0.00036609,0.06454949,0.13689768
-3.83891946,0.39208899,0.12457292,0.01851156,0.05667212,0.00036585,0.06624628,0.13647123
-3.83291646,0.39024908,0.12543790,0.01822625,0.05827651,0.00036733,0.06788218,0.13576134
-3.82691346,0.38887765,0.12656216,0.01792970,0.06058547,0.00037058,0.06945958,0.13484197
-3.82091046,0.38811396,0.12798757,0.01763166,0.06356300,0.00037566,0.07097915,0.13379061
-3.81490745,0.38810127,0.12975669,0.01734230,0.06717261,0.00038260,0.07243923,0.13268499
-3.80890445,0.38897573,0.13190946,0.01707166,0.07137520,0.00039145,0.07383533,0.13159988
-3.80290145,0.39085592,0.13448020,0.01682922,0.07612699,0.00040220,0.07515984,0.13060405
-3.79689845,0.39383325,0.13749471,0.01662337,0.08137781,0.00041481,0.07640196,0.12975750
-3.79089545,0.39796384,0.14096776,0.01646100,0.08706968,0.00042918,0.07754778,0.12910914
-3.78489245,0.40326216,0.14490097,0.01634722,0.09313582,0.00044518,0.07858066,0.12869497
-3.77888944,0.40969656,0.14928125,0.01628506,0.09950023,0.00046259,0.07948170,0.12853674
-3.77288644,0.41718707,0.15407974,0.01627535,0.10607775,0.00048116,0.08023039,0.12864123
-3.76688344,0.42560525,0.15925136,0.01631664,0.11277470,0.00050057,0.08080543,0.12900016
-3.76088044,0.43477630,0.16473495,0.01640527,0.11949000,0.00052044,0.08118553,0.12959058
-3.75487744,0.44448314,0.17045407,0.01653543,0.12611690,0.00054037,0.08135030,0.13037589
-3.74887444,0.45447234,0.17631826,0.01669945,0.13254500,0.00055991,0.08128111,0.13130725
-3.74287144,0.46446155,0.18222491,0.01688801,0.13866270,0.00057862,0.08096187,0.13232554
-3.73686843,0.47414826,0.18806159,0.01709051,0.14435989,0.00059603,0.08037978,0.13336355
-3.73086543,0.48321935,0.19370884,0.01729543,0.14953071,0.00061168,0.07952586,0.13434846
-3.72486243,0.49136117,0.19904317,0.01749078,0.15407642,0.00062515,0.07839541,0.13520454
-3.71885943,0.49826975,0.20394048,0.01766445,0.15790803,0.00063606,0.07698836,0.13585583
-3.71285643,0.50366067,0.20827952,0.01780469,0.16094889,0.00064406,0.07530933,0.13622890
-3.70685343,0.50727843,0.21194543,0.01790047,0.16313680,0.00064889,0.07336767,0.13625542
-3.70085043,0.50890475,0.21483325,0.01794187,0.16442583,0.00065034,0.07117732,0.13587459
-3.69484742,0.50836570,0.21685127,0.01792042,0.16478764,0.00064828,0.06875650,0.13503530
-3.68884442,0.50553740,0.21792405,0.01782931,0.16421230,0.00064266,0.06612736,0.13369790
-3.68284142,0.50035007,0.21799515,0.01766368,0.16270858,0.00063353,0.06331552,0.13183565
-3.67683842,0.49279042,0.21702933,0.01742072,0.16030371,0.00062100,0.06034952,0.12943573
-3.67083542,0.48290223,0.21501425,0.01709975,0.15704268,0.00060525,0.05726032,0.12649976
-3.66483242,0.47078532,0.21196153,0.01670225,0.15298704,0.00058654,0.05408063,0.12304390
-3.65882941,0.45659288,0.20790718,0.01623179,0.14821331,0.00056520,0.05084442,0.11909853
-3.65282641,0.44052733,0.20291130,0.01569390,0.14281113,0.00054159,0.04758632,0.11470743
-3.64682341,0.42283502,0.19705720,0.01509591,0.13688101,0.00051612,0.04434114,0.10992669
-3.64082041,0.40379988,0.19044983,0.01444675,0.13053213,0.00048922,0.04114336,0.10482326
-3.63481741,0.38373635,0.18321360,0.01375664,0.12387984,0.00046136,0.03802675,0.09947320
-3.62881441,0.36298185,0.17548971,0.01303687,0.11704335,0.00043300,0.03502404,0.09395989
-3.62281141,0.34188912,0.16743310,0.01229947,0.11014333,0.00040459,0.03216664,0.08837197
-3.61680840,0.32081858,0.15920897,0.01155693,0.10329974,0.00037658,0.02948445,0.08280143
-3.61080540,0.30013100,0.15098918,0.01082190,0.09662983,0.00034938,0.02700575,0.07734158
-3.60480240,0.28018072,0.14294853,0.01010692,0.09024626,0.00032341,0.02475708,0.07208522
-3.59879940,0.26130944,0.13526096,0.00942414,0.08425560,0.00029900,0.02276326,0.06712293
-3.59279640,0.24384078,0.12809600,0.00878516,0.07875694,0.00027650,0.02104740,0.06254152
-3.58679340,0.22807571,0.12161530,0.00820076,0.07384086,0.00025618,0.01963087,0.05842269
-3.58079040,0.21428866,0.11596946,0.00768078,0.06958854,0.00023827,0.01853340,0.05484185
-3.57478739,0.20272448,0.11129522,0.00723400,0.06607117,0.00022296,0.01777300,0.05186716
-3.56878439,0.19359612,0.10771301,0.00686801,0.06334949,0.00021040,0.01736594,0.04955871
-3.56278139,0.18708290,0.10532487,0.00658917,0.06147358,0.00020070,0.01732666,0.04796785
-3.55677839,0.18332934,0.10421290,0.00640257,0.06048274,0.00019390,0.01766755,0.04713658
-3.55077539,0.18244442,0.10443801,0.00631199,0.06040551,0.00019003,0.01839875,0.04709709
-3.54477239,0.18450121,0.10603925,0.00631993,0.06125983,0.00018907,0.01952773,0.04787126
-3.53876938,0.18953682,0.10903348,0.00642761,0.06305332,0.00019094,0.02105896,0.04947030
-3.53276638,0.19755255,0.11341556,0.00663501,0.06578353,0.00019557,0.02299340,0.05189434
-3.52676338,0.20851433,0.11915885,0.00694090,0.06943847,0.00020282,0.02532798,0.05513209
-3.52076038,0.22235343,0.12621626,0.00734293,0.07399704,0.00021254,0.02805510,0.05916058
-3.51475738,0.23896743,0.13452155,0.00783764,0.07942966,0.00022456,0.03116213,0.06394497
-3.50875438,0.25822155,0.14399116,0.00842060,0.08569900,0.00023868,0.03463096,0.06943853
-3.50275138,0.27995041,0.15452619,0.00908645,0.09276073,0.00025469,0.03843771,0.07558274
-3.49674837,0.30396027,0.16601487,0.00982901,0.10056443,0.00027238,0.04255249,0.08230768
-3.49074537,0.33003178,0.17833517,0.01064141,0.10905458,0.00029153,0.04693944,0.08953271
-3.48474237,0.35792331,0.19135762,0.01151619,0.11817161,0.00031191,0.05155689,0.09716739
-3.47873937,0.38737486,0.20494827,0.01244547,0.12785306,0.00033331,0.05635782,0.10511280
-3.47273637,0.41811246,0.21897168,0.01342105,0.13803471,0.00035553,0.06129048,0.11326317
-3.46673337,0.44985305,0.23329379,0.01443459,0.14865174,0.00037839,0.06629933,0.12150791
-3.46073037,0.48230972,0.24778473,0.01547775,0.15963991,0.00040172,0.07132610,0.12973385
-3.45472736,0.51519711,0.26232127,0.01654236,0.17093654,0.00042539,0.07631111,0.13782781
-3.44872436,0.54823681,0.27678900,0.01762054,0.18248146,0.00044929,0.08119473,0.14567935
-3.44272136,0.58116264,0.29108397,0.01870486,0.19421773,0.00047333,0.08591886,0.15318356
-3.43671836,0.61372545,0.30511392,0.01978842,0.20609217,0.00049747,0.09042850,0.16024395
-3.43071536,0.64569742,0.31879889,0.02086497,0.21805560,0.00052169,0.09467329,0.16677516
-3.42471236,0.67687554,0.33207128,0.02192898,0.23006286,0.00054598,0.09860894,0.17270555
-3.41870935,0.70708423,0.34487540,0.02297565,0.24207249,0.00057038,0.10219848,0.17797949
-3.41270635,0.73617706,0.35716639,0.02400095,0.25404618,0.00059492,0.10541336,0.18255928
-3.40670335,0.76403738,0.36890887,0.02500163,0.26594794,0.00061965,0.10823424,0.18642668
-3.40070035,0.79057812,0.38007513,0.02597513,0.27774309,0.00064461,0.11065161,0.18958396
-3.39469735,0.81574077,0.39064320,0.02691962,0.28939715,0.00066985,0.11266600,0.19205454
-3.38869435,0.83949362,0.40059486,0.02783388,0.30087458,0.00069538,0.11428799,0.19388310
-3.38269135,0.86182968,0.40991374,0.02871728,0.31213772,0.00072120,0.11553800,0.19513534
-3.37668834,0.88276428,0.41858374,0.02956977,0.32314568,0.00074727,0.11644568,0.19589724
-3.37068534,0.90233279,0.42658777,0.03039181,0.33385364,0.00077353,0.11704930,0.19627410
-3.36468234,0.92058855,0.43390707,0.03118441,0.34421234,0.00079986,0.11739482,0.19638923
-3.35867934,0.93760120,0.44052114,0.03194915,0.35416808,0.00082610,0.11753492,0.19638238
-3.35267634,0.95345566,0.44640819,0.03268821,0.36366307,0.00085206,0.11752792,0.19640798
-3.34667334,0.96825160,0.45154640,0.03340450,0.37263631,0.00087749,0.11743661,0.19663327
-3.34067034,0.98210350,0.45591557,0.03410168,0.38102497,0.00090214,0.11732715,0.19723613
-3.33466733,0.99514119,0.45949937,0.03478435,0.38876609,0.00092570,0.11726778,0.19840281
-3.32866433,1.00751045,0.46228781,0.03545807,0.39579877,0.00094787,0.11732768,0.20032536
-3.32266133,1.01937368,0.46427996,0.03612946,0.40206645,0.00096835,0.11757566,0.20319884
-3.31665833,1.03091009,0.46548646,0.03680625,0.40751948,0.00098683,0.11807889,0.20721807
-3.31065533,1.04231514,0.46593189,0.03749723,0.41211749,0.00100305,0.11890155,0.21257413
-3.30465233,1.05379890,0.46565656,0.03821220,0.41583169,0.00101677,0.12010340,0.21945025
-3.29864932,1.06558315,0.46471770,0.03896176,0.41864682,0.00102781,0.12173830,0.22801737
-3.29264632,1.07789682,0.46318977,0.03975710,0.42056259,0.00103605,0.12385262,0.23842915
-3.28664332,1.09096989,0.46116391,0.04060961,0.42159458,0.00104144,0.12648365,0.25081664
-3.28064032,1.10502571,0.45874639,0.04153052,0.42177449,0.00104399,0.12965798,0.26528265
-3.27463732,1.12027197,0.45605612,0.04253035,0.42114965,0.00104380,0.13338991,0.28189598
-3.26863432,1.13689058,0.45322127,0.04361838,0.41978193,0.00104106,0.13768000,0.30068578
-3.26263132,1.15502708,0.45037519,0.04480211,0.41774591,0.00103599,0.14251378,0.32163624
-3.25662831,1.17477993,0.44765177,0.04608662,0.41512655,0.00102892,0.14786079,0.34468195
-3.25062531,1.19619049,0.44518038,0.04747411,0.41201641,0.00102019,0.15367396,0.36970422
-3.24462231,1.21923431,0.44308088,0.04896334,0.40851258,0.00101022,0.15988945,0.39652867
-3.23861931,1.24381429,0.44145865,0.05054931,0.40471347,0.00099942,0.16642703,0.42492437
-3.23261631,1.26975640,0.44040013,0.05222299,0.40071560,0.00098823,0.17319110,0.45460488
-3.22661331,1.29680833,0.43996895,0.05397122,0.39661062,0.00097708,0.18007223,0.48523119
-3.22061031,1.32464147,0.44020292,0.05577677,0.39248259,0.00096638,0.18694941,0.51641683
-3.21460730,1.35285628,0.44111201,0.05761859,0.38840579,0.00095650,0.19369280,0.54773500
-3.20860430,1.38099112,0.44267732,0.05947223,0.38444292,0.00094777,0.20016701,0.57872774
-3.20260130,1.40853408,0.44485132,0.06131042,0.38064402,0.00094046,0.20623484,0.60891677
-3.19659830,1.43493769,0.44755903,0.06310380,0.37704583,0.00093478,0.21176115,0.63781579
-3.19059530,1.45963557,0.45070029,0.06482177,0.37367186,0.00093084,0.21661700,0.66494369
-3.18459230,1.48206059,0.45415303,0.06643341,0.37053287,0.00092873,0.22068357,0.68983828
-3.17858929,1.50166351,0.45777715,0.06790843,0.36762790,0.00092842,0.22385598,0.71206984
-3.17258629,1.51793139,0.46141916,0.06921818,0.36494558,0.00092984,0.22604664,0.73125403
-3.16658329,1.53040478,0.46491710,0.07033652,0.36246573,0.00093285,0.22718803,0.74706352
-3.16058029,1.53869310,0.46810576,0.07124065,0.36016119,0.00093727,0.22723484,0.75923786
-3.15457729,1.54248731,0.47082183,0.07191184,0.35799952,0.00094286,0.22616532,0.76759106
-3.14857429,1.54156948,0.47290893,0.07233593,0.35594484,0.00094935,0.22398173,0.77201669
-3.14257129,1.53581884,0.47422221,0.07250373,0.35395943,0.00095644,0.22071007,0.77249006
-3.13656828,1.52521408,0.47463249,0.07241117,0.35200509,0.00096383,0.21639883,0.76906765
-3.13056528,1.50983199,0.47402980,0.07205927,0.35004436,0.00097122,0.21111711,0.76188363
-3.12456228,1.48984255,0.47232608,0.07145394,0.34804130,0.00097828,0.20495201,0.75114383
-3.11855928,1.46550091,0.46945716,0.07060561,0.34596212,0.00098473,0.19800550,0.73711739
-3.11255628,1.43713672,0.46538393,0.06952870,0.34377544,0.00099030,0.19039102,0.72012656
-3.10655328,1.40514145,0.46009263,0.06824095,0.34145226,0.00099473,0.18222973,0.70053517
-3.10055028,1.36995432,0.45359436,0.06676279,0.33896586,0.00099780,0.17364685,0.67873637
-3.09454727,1.33204781,0.44592389,0.06511652,0.33629144,0.00099930,0.16476806,0.65514007
-3.08854427,1.29191306,0.43713778,0.06332560,0.33340571,0.00099908,0.15571623,0.63016085
-3.08254127,1.25004627,0.42731198,0.06141395,0.33028660,0.00099699,0.14660849,0.60420674
-3.07653827,1.20693635,0.41653905,0.05940532,0.32691286,0.00099293,0.13755384,0.57766924
-3.07053527,1.16305447,0.40492509,0.05732270,0.32326401,0.00098681,0.12865130,0.55091513
-3.06453227,1.11884577,0.39258654,0.05518798,0.31932037,0.00097858,0.11998862,0.52428013
-3.05852926,1.07472339,0.37964707,0.05302156,0.31506336,0.00096822,0.11164159,0.49806458
-3.05252626,1.03106502,0.36623450,0.05084222,0.31047605,0.00095572,0.10367390,0.47253116
-3.04652326,0.98821158,0.35247812,0.04866702,0.30554400,0.00094112,0.09613746,0.44790458
-3.04052026,0.94646807,0.33850625,0.04651139,0.30025621,0.00092445,0.08907316,0.42437293
-3.03451726,0.90610597,0.32444433,0.04438918,0.29460627,0.00090581,0.08251191,0.40209047
-3.02851426,0.86736701,0.31041339,0.04231290,0.28859359,0.00088530,0.07647589,0.38118158
-3.02251126,0.83046756,0.29652899,0.04029389,0.28222450,0.00086305,0.07097994,0.36174535
-3.01650825,0.79560333,0.28290066,0.03834260,0.27551336,0.00083924,0.06603292,0.34386055
-3.01050525,0.76295378,0.26963161,0.03646876,0.26848324,0.00081405,0.06163904,0.32759053
-3.00450225,0.73268583,0.25681883,0.03468157,0.26116646,0.00078769,0.05779897,0.31298774
-2.99849925,0.70495648,0.24455346,0.03298984,0.25360455,0.00076042,0.05451081,0.30009758
-2.99249625,0.67991413,0.23292113,0.03140203,0.24584789,0.00073249,0.05177080,0.28896130
-2.98649325,0.65769838,0.22200251,0.02992624,0.23795478,0.00070419,0.04957372,0.27961790
-2.98049025,0.63843836,0.21187374,0.02857017,0.22999010,0.00067580,0.04791311,0.27210482
-2.97448724,0.62224959,0.20260673,0.02734094,0.22202350,0.00064761,0.04678118,0.26645749
-2.96848424,0.60922968,0.19426930,0.02624492,0.21412737,0.00061992,0.04616852,0.26270787
-2.96248124,0.59945310,0.18692511,0.02528752,0.20637444,0.00059300,0.04606368,0.26088191
-2.95647824,0.59296542,0.18063336,0.02447287,0.19883539,0.00056711,0.04645261,0.26099643
-2.95047524,0.58977743,0.17544823,0.02380366,0.19157641,0.00054247,0.04731799,0.26305534
-2.94447224,0.58985959,0.17141818,0.02328085,0.18465700,0.00051930,0.04863866,0.26704570
-2.93846923,0.59313720,0.16858490,0.02290348,0.17812802,0.00049774,0.05038904,0.27293375
-2.93246623,0.59948673,0.16698230,0.02266850,0.17203013,0.00047793,0.05253862,0.28066126
-2.92646323,0.60873348,0.16663525,0.02257073,0.16639270,0.00045991,0.05505171,0.29014240
-2.92046023,0.62065105,0.16755832,0.02260276,0.16123327,0.00044373,0.05788725,0.30126143
-2.91445723,0.63496241,0.16975442,0.02275506,0.15655750,0.00042937,0.06099893,0.31387134
-2.90845423,0.65134299,0.17321356,0.02301606,0.15235962,0.00041676,0.06433545,0.32779353
-2.90245123,0.66942534,0.17791161,0.02337237,0.14862335,0.00040580,0.06784106,0.34281876
-2.89644822,0.68880552,0.18380911,0.02380900,0.14532320,0.00039635,0.07145626,0.35870928
-2.89044522,0.70905078,0.19085032,0.02430965,0.14242595,0.00038826,0.07511877,0.37520215
-2.88444222,0.72970832,0.19896241,0.02485710,0.13989239,0.00038135,0.07876454,0.39201362
-2.87843922,0.75031478,0.20805487,0.02543351,0.13767903,0.00037541,0.08232904,0.40884456
-2.87243622,0.77040619,0.21801924,0.02602085,0.13573984,0.00037025,0.08574849,0.42538663
-2.86643322,0.78952786,0.22872925,0.02660126,0.13402772,0.00036565,0.08896126,0.44132903
-2.86043022,0.80724416,0.24004132,0.02715742,0.13249595,0.00036142,0.09190914,0.45636566
-2.85442721,0.82314762,0.25179563,0.02767291,0.13109922,0.00035737,0.09453870,0.47020240
-2.84842421,0.83686744,0.26381774,0.02813251,0.12979452,0.00035332,0.09680245,0.48256421
-2.84242121,0.84807697,0.27592088,0.02852254,0.12854183,0.00034913,0.09865993,0.49320198
-2.83641821,0.85650022,0.28790889,0.02883108,0.12730449,0.00034464,0.10007866,0.50189878
-2.83041521,0.86191729,0.29957990,0.02904820,0.12604952,0.00033975,0.10103484,0.50847535
-2.82441221,0.86416869,0.31073063,0.02916614,0.12474788,0.00033436,0.10151397,0.51279478
-2.81840920,0.86315862,0.32116142,0.02917947,0.12337463,0.00032841,0.10151116,0.51476616
-2.81240620,0.85885718,0.33068168,0.02908516,0.12190921,0.00032185,0.10103129,0.51434711
-2.80640320,0.85130162,0.33911584,0.02888270,0.12033576,0.00031466,0.10008898,0.51154527
-2.80040020,0.84059666,0.34630945,0.02857407,0.11864359,0.00030685,0.09870830,0.50641865
-2.79439720,0.82691392,0.35213531,0.02816383,0.11682781,0.00029843,0.09692240,0.49907484
-2.78839420,0.81049038,0.35649933,0.02765900,0.11489000,0.00028945,0.09477290,0.48966924
-2.78239120,0.79162606,0.35934587,0.02706906,0.11283901,0.00027997,0.09230914,0.47840223
-2.77638819,0.77068068,0.36066232,0.02640583,0.11069182,0.00027008,0.08958732,0.46551552
-2.77038519,0.74806932,0.36048261,0.02568331,0.10847428,0.00025987,0.08666949,0.45128758
-2.76438219,0.72425711,0.35888938,0.02491750,0.10622180,0.00024946,0.08362250,0.43602845
-2.75837919,0.69975269,0.35601474,0.02412621,0.10397974,0.00023898,0.08051673,0.42007380
-2.75237619,0.67510058,0.35203929,0.02332874,0.10180357,0.00022858,0.07742490,0.40377857
-2.74637319,0.65087225,0.34718946,0.02254559,0.09975863,0.00021840,0.07442064,0.38750999
-2.74037019,0.62765603,0.34173299,0.02179807,0.09791944,0.00020860,0.07157714,0.37164039
-2.73436718,0.60604575,0.33597276,0.02110791,0.09636852,0.00019935,0.06896563,0.35653961
-2.72836418,0.58662835,0.33023893,0.02049675,0.09519471,0.00019082,0.06665394,0.34256730
-2.72236118,0.56997054,0.32487970,0.01998571,0.09449102,0.00018316,0.06470490,0.33006509
-2.71635818,0.55660469,0.32025086,0.01959480,0.09435189,0.00017654,0.06317491,0.31934883
-2.71035518,0.54701439,0.31670443,0.01934238,0.09487022,0.00017108,0.06211238,0.31070103
-2.70435218,0.54161988,0.31457688,0.01924462,0.09613390,0.00016693,0.06155637,0.30436354
-2.69834917,0.54076386,0.31417710,0.01931495,0.09822221,0.00016418,0.06153526,0.30053083
-2.69234617,0.54469821,0.31577474,0.01956352,0.10120212,0.00016292,0.06206560,0.29934391
-2.68634317,0.55357198,0.31958925,0.01999673,0.10512460,0.00016320,0.06315119,0.30088509
-2.68034017,0.56742128,0.32578001,0.02061679,0.11002123,0.00016505,0.06478236,0.30517392
-2.67433717,0.58616166,0.33443802,0.02142143,0.11590105,0.00016844,0.06693560,0.31216430
-2.66833417,0.60958324,0.34557948,0.02240364,0.12274805,0.00017333,0.06957347,0.32174322
-2.66233117,0.63734935,0.35914156,0.02355160,0.13051930,0.00017964,0.07264503,0.33373098
-2.65632816,0.66899867,0.37498062,0.02484867,0.13914383,0.00018724,0.07608649,0.34788333
-2.65032516,0.70395141,0.39287310,0.02627360,0.14852252,0.00019598,0.07982241,0.36389537
-2.64432216,0.74151944,0.41251911,0.02780085,0.15852891,0.00020565,0.08376728,0.38140737
-2.63831916,0.78092040,0.43354872,0.02940112,0.16901109,0.00021604,0.08782746,0.40001242
-2.63231616,0.82129547,0.45553089,0.03104192,0.17979453,0.00022691,0.09190349,0.41926579
-2.62631316,0.86173054,0.47798474,0.03268841,0.19068606,0.00023798,0.09589267,0.43869576
-2.62031016,0.90127998,0.50039292,0.03430423,0.20147853,0.00024899,0.09969184,0.45781571
-2.61430715,0.93899259,0.52221658,0.03585252,0.21195642,0.00025964,0.10320030,0.47613709
-2.60830415,0.97393851,0.54291155,0.03729696,0.22190190,0.00026967,0.10632269,0.49318283
-2.60230115,1.00523647,0.56194497,0.03860277,0.23110127,0.00027879,0.10897181,0.50850080
