energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.78339170,0.91556726,-1.09305335,0.51519907,-0.12950536,0.46528735,-0.89408908,0.21973072,-0.12051791,0.00090960,-0.00038613,0.24301944,-0.06323700,0.00000000,-0.00000000
0.78939470,0.87605781,-1.04859522,0.49784750,-0.12896511,0.44217001,-0.85506199,0.21173374,-0.11744746,0.00088956,-0.00034760,0.23645196,-0.06181072,0.00000000,-0.00000000
0.79539770,0.83652451,-1.00687438,0.48116196,-0.12929024,0.41890704,-0.81839142,0.20370526,-0.11448707,0.00087056,-0.00031333,0.23041648,-0.06084253,0.00000000,-0.00000000
0.80140070,0.79770517,-0.96776449,0.46555128,-0.13040600,0.39584639,-0.78398988,0.19582681,-0.11163744,0.00085352,-0.00028324,0.22512853,-0.06027389,0.00000000,-0.00000000
0.80740370,0.76031894,-0.93113513,0.45140534,-0.13222553,0.37333066,-0.75176333,0.18827520,-0.10889745,0.00083931,-0.00025717,0.22079053,-0.06004664,0.00000000,-0.00000000
0.81340670,0.72504215,-0.89686002,0.43908063,-0.13465239,0.35168595,-0.72161801,0.18121621,-0.10626469,0.00082870,-0.00023496,0.21758427,-0.06010405,0.00000000,-0.00000000
0.81940970,0.69248626,-0.86482534,0.42888703,-0.13758376,0.33121165,-0.69346736,0.17479886,-0.10373617,0.00082236,-0.00021636,0.21566412,-0.06039220,0.00000000,-0.00000000
0.82541271,0.66317896,-0.83493799,0.42107638,-0.14091406,0.31217169,-0.66723872,0.16915048,-0.10130897,0.00082080,-0.00020116,0.21515100,-0.06086133,0.00000000,-0.00000000
0.83141571,0.63754881,-0.80713356,0.41583335,-0.14453892,0.29478738,-0.64287980,0.16437274,-0.09898105,0.00082439,-0.00018910,0.21612758,-0.06146732,0.00000000,-0.00000000
0.83741871,0.61591439,-0.78138384,0.41326907,-0.14835953,0.27923233,-0.62036466,0.16053893,-0.09675205,0.00083332,-0.00017994,0.21863478,-0.06217315,0.00000000,-0.00000000
0.84342171,0.59847800,-0.75770365,0.41341778,-0.15228690,0.26562939,-0.59969910,0.15769241,-0.09462406,0.00084761,-0.00017347,0.22266988,-0.06295031,0.00000000,-0.00000000
0.84942471,0.58532423,-0.73615673,0.41623667,-0.15624614,0.25404976,-0.58092523,0.15584642,-0.09260248,0.00086712,-0.00016948,0.22818620,-0.06378004,0.00000000,-0.00000000
0.85542771,0.57642330,-0.71686046,0.42160895,-0.16018039,0.24451421,-0.56412503,0.15498523,-0.09069671,0.00089154,-0.00016781,0.23509449,-0.06465446,0.00000000,-0.00000000
0.86143072,0.57163903,-0.69998898,0.42935015,-0.16405427,0.23699632,-0.54942270,0.15506651,-0.08892083,0.00092043,-0.00016837,0.24326602,-0.06557731,0.00000000,-0.00000000
0.86743372,0.57074081,-0.68577457,0.43921720,-0.16785655,0.23142737,-0.53698550,0.15602482,-0.08729411,0.00095321,-0.00017109,0.25253723,-0.06656448,0.00000000,-0.00000000
0.87343672,0.57341918,-0.67450672,0.45092018,-0.17160204,0.22770283,-0.52702288,0.15777612,-0.08584126,0.00098923,-0.00017596,0.26271577,-0.06764409,0.00000000,-0.00000000
0.87943972,0.57930419,-0.66652875,0.46413597,-0.17533234,0.22568994,-0.51978369,0.16022302,-0.08459252,0.00102781,-0.00018305,0.27358781,-0.06885614,0.00000000,-0.00000000
0.88544272,0.58798572,-0.66223168,0.47852354,-0.17911542,0.22523604,-0.51555121,0.16326055,-0.08358342,0.00106821,-0.00019246,0.28492621,-0.07025172,0.00000000,-0.00000000
0.89144572,0.59903493,-0.66204509,0.49373987,-0.18304399,0.22617740,-0.51463591,0.16678220,-0.08285418,0.00110977,-0.00020437,0.29649932,-0.07189171,0.00000000,-0.00000000
0.89744872,0.61202579,-0.66642489,0.50945611,-0.18723259,0.22834787,-0.51736595,0.17068600,-0.08244885,0.00115187,-0.00021899,0.30808002,-0.07384498,0.00000000,-0.00000000
0.90345173,0.62655587,-0.67583816,0.52537302,-0.19181341,0.23158735,-0.52407538,0.17488022,-0.08241403,0.00119403,-0.00023658,0.31945462,-0.07618616,0.00000000,-0.00000000
0.90945473,0.64226554,-0.69074513,0.54123515,-0.19693100,0.23574939,-0.53509021,0.17928864,-0.08279730,0.00123589,-0.00025744,0.33043126,-0.07899294,0.00000000,-0.00000000
0.91545773,0.65885461,-0.71157887,0.55684301,-0.20273604,0.24070781,-0.55071286,0.18385491,-0.08364541,0.00127732,-0.00028187,0.34084740,-0.08234302,0.00000000,-0.00000000
0.92146073,0.67609597,-0.73872307,0.57206277,-0.20937840,0.24636206,-0.57120526,0.18854604,-0.08500221,0.00131839,-0.00031019,0.35057615,-0.08631078,0.00000000,-0.00000000
0.92746373,0.69384551,-0.77248890,0.58683283,-0.21699969,0.25264111,-0.59677122,0.19335465,-0.08690648,0.00135944,-0.00034271,0.35953106,-0.09096372,0.00000000,-0.00000000
0.93346673,0.71204807,-0.81309174,0.60116730,-0.22572572,0.25950568,-0.62753898,0.19829996,-0.08938975,0.00140104,-0.00037973,0.36766931,-0.09635893,0.00000000,-0.00000000
0.93946973,0.73073914,-0.86062888,0.61515576,-0.23565926,0.26694894,-0.66354456,0.20342754,-0.09247422,0.00144409,-0.00042148,0.37499294,-0.10253954,0.00000000,-0.00000000
0.94547274,0.75004236,-0.91505942,0.62895980,-0.24687330,0.27499552,-0.70471689,0.20880766,-0.09617089,0.00148973,-0.00046815,0.38154832,-0.10953149,0.00000000,-0.00000000
0.95147574,0.77016299,-0.97618742,0.64280610,-0.25940537,0.28369904,-0.75086566,0.21453239,-0.10047805,0.00153940,-0.00051988,0.38742373,-0.11734066,0.00000000,-0.00000000
0.95747874,0.79137770,-1.04364964,0.65697654,-0.27325308,0.29313828,-0.80167264,0.22071163,-0.10538027,0.00159481,-0.00057671,0.39274522,-0.12595050,0.00000000,-0.00000000
0.96348174,0.81402114,-1.11690872,0.67179587,-0.28837133,0.30341217,-0.85668739,0.22746813,-0.11084787,0.00165787,-0.00063861,0.39767100,-0.13532042,0.00000000,-0.00000000
0.96948474,0.83846996,-1.19525284,0.68761728,-0.30467128,0.31463388,-0.91532792,0.23493176,-0.11683712,0.00173075,-0.00070545,0.40238456,-0.14538491,0.00000000,-0.00000000
0.97548774,0.86512492,-1.27780238,0.70480676,-0.32202138,0.32692425,-0.97688670,0.24323327,-0.12329106,0.00181575,-0.00077699,0.40708687,-0.15605367,0.00000000,-0.00000000
0.98149075,0.89439192,-1.36352398,0.72372665,-0.34025029,0.34040493,-1.04054236,0.25249779,-0.13014106,0.00191528,-0.00085294,0.41198811,-0.16721266,0.00000000,-0.00000000
0.98749375,0.92666263,-1.45125193,0.74471939,-0.35915194,0.35519133,-1.10537690,0.26283836,-0.13730904,0.00203183,-0.00093290,0.41729905,-0.17872615,0.00000000,-0.00000000
0.99349675,0.96229545,-1.53971648,0.76809179,-0.37849230,0.37138588,-1.17039800,0.27434969,-0.14471021,0.00216786,-0.00101641,0.42322274,-0.19043982,0.00000000,-0.00000000
0.99949975,1.00159752,-1.62757828,0.79410068,-0.39801781,0.38907163,-1.23456599,0.28710245,-0.15225643,0.00232575,-0.00110295,0.42994662,-0.20218476,0.00000000,-0.00000000
1.00550275,1.04480838,-1.71346775,0.82294029,-0.41746492,0.40830649,-1.29682430,0.30113830,-0.15985978,0.00250772,-0.00119198,0.43763540,-0.21378228,0.00000000,-0.00000000
1.01150575,1.09208562,-1.79602794,0.85473177,-0.43657058,0.42911827,-1.35613227,0.31646575,-0.16743631,0.00271574,-0.00128294,0.44642494,-0.22504936,0.00000000,-0.00000000
1.01750875,1.14349309,-1.87395890,0.88951519,-0.45508280,0.45150066,-1.41149908,0.33305716,-0.17490982,0.00295144,-0.00137530,0.45641734,-0.23580461,0.00000000,-0.00000000
1.02351176,1.19899171,-1.94606177,0.92724414,-0.47277115,0.47541013,-1.46201706,0.35084674,-0.18221529,0.00321602,-0.00146853,0.46767720,-0.24587435,0.00000000,-0.00000000
1.02951476,1.25843320,-2.01128039,0.96778293,-0.48943630,0.50076387,-1.50689291,0.36972984,-0.18930184,0.00351017,-0.00156221,0.48022927,-0.25509870,0.00000000,-0.00000000
1.03551776,1.32155672,-2.06873837,1.01090642,-0.50491829,0.52743875,-1.54547540,0.38956340,-0.19613511,0.00383395,-0.00165594,0.49405726,-0.26333733,0.00000000,-0.00000000
1.04152076,1.38798831,-2.11776972,1.05630226,-0.51910298,0.55527136,-1.57727787,0.41016751,-0.20269867,0.00418677,-0.00174946,0.50910387,-0.27047460,0.00000000,-0.00000000
1.04752376,1.45724321,-2.15794140,1.10357540,-0.53192624,0.58405891,-1.60199461,0.43132811,-0.20899458,0.00456728,-0.00184258,0.52527192,-0.27642386,0.00000000,-0.00000000
1.05352676,1.52873082,-2.18906641,1.15225462,-0.54337567,0.61356116,-1.61950998,0.45280070,-0.21504276,0.00497331,-0.00193521,0.54242637,-0.28113067,0.00000000,-0.00000000
1.05952976,1.60176221,-2.21120669,1.20180081,-0.55348966,0.64350318,-1.62989978,0.47431491,-0.22087939,0.00540190,-0.00202739,0.56039715,-0.28457479,0.00000000,-0.00000000
1.06553277,1.67556006,-2.22466539,1.25161673,-0.56235379,0.67357902,-1.63342477,0.49557989,-0.22655419,0.00584920,-0.00211919,0.57898260,-0.28677086,0.00000000,-0.00000000
1.07153577,1.74927070,-2.22996884,1.30105808,-0.57009466,0.70345609,-1.63051638,0.51629024,-0.23212680,0.00631057,-0.00221078,0.59795352,-0.28776755,0.00000000,-0.00000000
1.07753877,1.82197840,-2.22783893,1.34944554,-0.57687152,0.73278033,-1.62175542,0.53613252,-0.23766236,0.00678056,-0.00230235,0.61705751,-0.28764549,0.00000000,-0.00000000
1.08354177,1.89272136,-2.21915734,1.39607765,-0.58286616,0.76118214,-1.60784474,0.55479199,-0.24322654,0.00725307,-0.00239410,0.63602373,-0.28651382,0.00000000,-0.00000000
1.08954477,1.96050944,-2.20492321,1.44024430,-0.58827142,0.78828280,-1.58957715,0.57195955,-0.24888029,0.00772137,-0.00248618,0.65456782,-0.28450562,0.00000000,-0.00000000
1.09554777,2.02434328,-2.18620657,1.48124060,-0.59327922,0.81370157,-1.56780025,0.58733871,-0.25467459,0.00817829,-0.00257870,0.67239711,-0.28177247,0.00000000,-0.00000000
1.10155078,2.08323455,-2.16409983,1.51838102,-0.59806854,0.83706317,-1.54337998,0.60065238,-0.26064555,0.00861641,-0.00267166,0.68921590,-0.27847839,0.00000000,-0.00000000
1.10755378,2.13622682,-2.13966975,1.55101346,-0.60279420,0.85800560,-1.51716455,0.61164929,-0.26681005,0.00902817,-0.00276493,0.70473087,-0.27479339,0.00000000,-0.00000000
1.11355678,2.18241690,-2.11391245,1.57853311,-0.60757707,0.87618813,-1.48995064,0.62011002,-0.27316243,0.00940618,-0.00285822,0.71865661,-0.27088703,0.00000000,-0.00000000
1.11955978,2.22097580,-2.08771360,1.60039578,-0.61249626,0.89129924,-1.46245353,0.62585235,-0.27967215,0.00974334,-0.00295110,0.73072113,-0.26692227,0.00000000,-0.00000000
1.12556278,2.25116905,-2.06181576,1.61613043,-0.61758371,0.90306433,-1.43528242,0.62873581,-0.28628290,0.01003313,-0.00304295,0.74067128,-0.26304989,0.00000000,-0.00000000
1.13156578,2.27237564,-2.03679444,1.62535055,-0.62282169,0.91125298,-1.40892210,0.62866535,-0.29291310,0.01026978,-0.00313301,0.74827811,-0.25940370,0.00000000,-0.00000000
1.13756878,2.28410499,-2.01304366,1.62776407,-0.62814314,0.91568547,-1.38372169,0.62559397,-0.29945780,0.01044847,-0.00322034,0.75334196,-0.25609685,0.00000000,-0.00000000
1.14357179,2.28601139,-1.99077166,1.62318147,-0.63343505,0.91623842,-1.35989061,0.61952417,-0.30579209,0.01056550,-0.00330394,0.75569713,-0.25321920,0.00000000,-0.00000000
1.14957479,2.27790533,-1.97000649,1.61152179,-0.63854454,0.91284919,-1.33750188,0.61050832,-0.31177560,0.01061844,-0.00338268,0.75521609,-0.25083598,0.00000000,-0.00000000
1.15557779,2.25976129,-1.95061072,1.59281625,-0.64328740,0.90551901,-1.31650193,0.59864765,-0.31725821,0.01060618,-0.00345544,0.75181308,-0.24898766,0.00000000,-0.00000000
1.16158079,2.23172161,-1.93230416,1.56720929,-0.64745849,0.89431457,-1.29672642,0.58409017,-0.32208641,0.01052903,-0.00352108,0.74544682,-0.24769094,0.00000000,-0.00000000
1.16758379,2.19409619,-1.91469298,1.53495686,-0.65084361,0.87936805,-1.27792064,0.56702733,-0.32611007,0.01038869,-0.00357858,0.73612244,-0.24694086,0.00000000,-0.00000000
1.17358679,2.14735801,-1.89730319,1.49642197,-0.65323186,0.86087554,-1.25976327,0.54768965,-0.32918940,0.01018821,-0.00362698,0.72389227,-0.24671364,0.00000000,-0.00000000
1.17958979,2.09213449,-1.87961663,1.45206758,-0.65442815,0.83909376,-1.24189207,0.52634132,-0.33120152,0.00993192,-0.00366553,0.70885568,-0.24697028,0.00000000,-0.00000000
1.18559280,2.02919490,-1.86110720,1.40244691,-0.65426483,0.81433537,-1.22392988,0.50327415,-0.33204649,0.00962530,-0.00369368,0.69115769,-0.24766049,0.00000000,-0.00000000
1.19159580,1.95943430,-1.84127545,1.34819154,-0.65261215,0.78696276,-1.20550975,0.47880078,-0.33165232,0.00927481,-0.00371108,0.67098649,-0.24872686,0.00000000,-0.00000000
1.19759880,1.88385438,-1.81967965,1.28999762,-0.64938675,0.75738078,-1.18629769,0.45324764,-0.32997893,0.00888768,-0.00371766,0.64856987,-0.25010892,0.00000000,-0.00000000
1.20360180,1.80354194,-1.79596201,1.22861062,-0.64455793,0.72602830,-1.16601215,0.42694766,-0.32702061,0.00847174,-0.00371360,0.62417072,-0.25174701,0.00000000,-0.00000000
1.20960480,1.71964549,-1.76986884,1.16480907,-0.63815139,0.69336912,-1.14443940,0.40023314,-0.32280714,0.00803519,-0.00369932,0.59808153,-0.25358565,0.00000000,-0.00000000
1.21560780,1.63335095,-1.74126416,1.09938796,-0.63025028,0.65988241,-1.12144439,0.37342885,-0.31740330,0.00758634,-0.00367547,0.57061826,-0.25557640,0.00000000,-0.00000000
1.22161081,1.54585683,-1.71013631,1.03314205,-0.62099364,0.62605284,-1.09697672,0.34684570,-0.31090710,0.00713345,-0.00364290,0.54211363,-0.25768005,0.00000000,-0.00000000
1.22761381,1.45834988,-1.67659800,0.96684990,-0.61057245,0.59236084,-1.07107208,0.32077500,-0.30344652,0.00668450,-0.00360261,0.51291012,-0.25986813,0.00000000,-0.00000000
1.23361681,1.37198164,-1.64088020,0.90125881,-0.59922344,0.55927307,-1.04384924,0.29548358,-0.29517529,0.00624699,-0.00355574,0.48335273,-0.26212366,0.00000000,-0.00000000
1.23961981,1.28784666,-1.60332078,0.83707126,-0.58722117,0.52723346,-1.01550338,0.27120988,-0.28626773,0.00582783,-0.00350346,0.45378197,-0.26444130,0.00000000,-0.00000000
1.24562281,1.20696271,-1.56434893,0.77493309,-0.57486877,0.49665495,-0.98629631,0.24816084,-0.27691294,0.00543317,-0.00344699,0.42452705,-0.26682685,0.00000000,-0.00000000
1.25162581,1.13025351,-1.52446660,0.71542371,-0.56248780,0.46791214,-0.95654444,0.22651002,-0.26730872,0.00506833,-0.00338750,0.39589962,-0.26929619,0.00000000,-0.00000000
1.25762881,1.05853435,-1.48422812,0.65904843,-0.55040780,0.44133498,-0.92660534,0.20639647,-0.25765544,0.00473771,-0.00332611,0.36818817,-0.27187385,0.00000000,-0.00000000
1.26363182,0.99250072,-1.44421921,0.60623316,-0.53895582,0.41720372,-0.89686369,0.18792470,-0.24815004,0.00444478,-0.00326381,0.34165326,-0.27459114,0.00000000,-0.00000000
1.26963482,0.93272025,-1.40503642,0.55732127,-0.52844651,0.39574500,-0.86771726,0.17116544,-0.23898054,0.00419208,-0.00320148,0.31652376,-0.27748419,0.00000000,-0.00000000
1.27563782,0.87962799,-1.36726777,0.51257275,-0.51917297,0.37712948,-0.83956371,0.15615710,-0.23032112,0.00398122,-0.00313983,0.29299409,-0.28059161,0.00000000,-0.00000000
1.28164082,0.83352496,-1.33147547,0.47216540,-0.51139870,0.36147076,-0.81278846,0.14290799,-0.22232796,0.00381294,-0.00307942,0.27122259,-0.28395233,0.00000000,-0.00000000
1.28764382,0.79458011,-1.29818090,0.43619796,-0.50535081,0.34882576,-0.78775413,0.13139893,-0.21513594,0.00368721,-0.00302062,0.25133103,-0.28760324,0.00000000,-0.00000000
1.29364682,0.76283532,-1.26785233,0.40469490,-0.50121455,0.33919652,-0.76479169,0.12158634,-0.20885619,0.00360329,-0.00296366,0.23340524,-0.29157702,0.00000000,-0.00000000
1.29964982,0.73821340,-1.24089526,0.37761267,-0.49912938,0.33253336,-0.74419328,0.11340554,-0.20357457,0.00355983,-0.00290862,0.21749668,-0.29590004,0.00000000,-0.00000000
1.30565283,0.72052865,-1.21764532,0.35484710,-0.49918632,0.32873926,-0.72620679,0.10677421,-0.19935097,0.00355502,-0.00285544,0.20362514,-0.30059040,0.00000000,-0.00000000
1.31165583,0.70949981,-1.19836353,0.33624171,-0.50142674,0.32767543,-0.71103193,0.10159593,-0.19621940,0.00358669,-0.00280396,0.19178205,-0.30565633,0.00000000,-0.00000000
1.31765883,0.70476474,-1.18323367,0.32159656,-0.50584247,0.32916775,-0.69881766,0.09776356,-0.19418877,0.00365243,-0.00275394,0.18193455,-0.31109467,0.00000000,-0.00000000
1.32366183,0.70589649,-1.17236136,0.31067742,-0.51237699,0.33301401,-0.68966083,0.09516259,-0.19324435,0.00374973,-0.00270506,0.17403003,-0.31688980,0.00000000,-0.00000000
1.32966483,0.71242013,-1.16577467,0.30322491,-0.52092791,0.33899159,-0.68360575,0.09367417,-0.19334959,0.00387607,-0.00265700,0.16800081,-0.32301294,0.00000000,-0.00000000
1.33566783,0.72382973,-1.16342595,0.29896337,-0.53135027,0.34686523,-0.68064448,0.09317797,-0.19444852,0.00402901,-0.00260942,0.16376900,-0.32942175,0.00000000,-0.00000000
1.34167084,0.73960485,-1.16519483,0.29760924,-0.54346088,0.35639482,-0.68071798,0.09355457,-0.19646833,0.00420632,-0.00256203,0.16125102,-0.33606057,0.00000000,-0.00000000
1.34767384,0.75922595,-1.17089210,0.29887853,-0.55704347,0.36734257,-0.68371772,0.09468768,-0.19932222,0.00440600,-0.00251457,0.16036186,-0.34286095,0.00000000,-0.00000000
1.35367684,0.78218807,-1.18026464,0.30249349,-0.57185460,0.37947952,-0.68948794,0.09646584,-0.20291246,0.00462632,-0.00246689,0.16101868,-0.34974290,0.00000000,-0.00000000
1.35967984,0.80801230,-1.19300139,0.30818798,-0.58763014,0.39259090,-0.69782868,0.09878384,-0.20713346,0.00486586,-0.00241893,0.16314368,-0.35661658,0.00000000,-0.00000000
1.36568284,0.83625447,-1.20874030,0.31571167,-0.60409251,0.40648031,-0.70849933,0.10154372,-0.21187492,0.00512346,-0.00237078,0.16666614,-0.36338449,0.00000000,-0.00000000
1.37168584,0.86651094,-1.22707657,0.32483291,-0.62095821,0.42097226,-0.72122316,0.10465544,-0.21702500,0.00539823,-0.00232268,0.17152343,-0.36994430,0.00000000,-0.00000000
1.37768884,0.89842111,-1.24757206,0.33534020,-0.63794580,0.43591332,-0.73569268,0.10803725,-0.22247336,0.00568940,-0.00227507,0.17766118,-0.37619194,0.00000000,-0.00000000
1.38369185,0.93166680,-1.26976596,0.34704241,-0.65478411,0.45117151,-0.75157591,0.11161568,-0.22811418,0.00599632,-0.00222860,0.18503231,-0.38202528,0.00000000,-0.00000000
1.38969485,0.96596854,-1.29318674,0.35976782,-0.67122042,0.46663428,-0.76852372,0.11532544,-0.23384905,0.00631828,-0.00218413,0.19359534,-0.38734790,0.00000000,-0.00000000
1.39569785,1.00107930,-1.31736516,0.37336204,-0.68702859,0.48220510,-0.78617799,0.11910896,-0.23958963,0.00665441,-0.00214278,0.20331187,-0.39207314,0.00000000,-0.00000000
1.40170085,1.03677593,-1.34184810,0.38768514,-0.70201676,0.49779899,-0.80418070,0.12291587,-0.24526019,0.00700359,-0.00210592,0.21414342,-0.39612811,0.00000000,-0.00000000
1.40770385,1.07284915,-1.36621306,0.40260810,-0.71603459,0.51333726,-0.82218356,0.12670234,-0.25079981,0.00736427,-0.00207520,0.22604793,-0.39945756,0.00000000,-0.00000000
1.41370685,1.10909271,-1.39008256,0.41800894,-0.72897954,0.52874189,-0.83985809,0.13043038,-0.25616429,0.00773439,-0.00205251,0.23897609,-0.40202749,0.00000000,-0.00000000
1.41970985,1.14529258,-1.41313830,0.43376870,-0.74080221,0.54392998,-0.85690571,0.13406708,-0.26132777,0.00811129,-0.00203998,0.25286762,-0.40382825,0.00000000,-0.00000000
1.42571286,1.18121690,-1.43513418,0.44976759,-0.75151027,0.55880861,-0.87306753,0.13758387,-0.26628377,0.00849164,-0.00204000,0.26764794,-0.40487710,0.00000000,-0.00000000
1.43171586,1.21660749,-1.45590765,0.46588154,-0.76117091,0.57327059,-0.88813333,0.14095584,-0.27104592,0.00887141,-0.00205512,0.28322529,-0.40521991,0.00000000,-0.00000000
1.43771886,1.25117356,-1.47538879,0.48197934,-0.76991147,0.58719138,-0.90194939,0.14416105,-0.27564796,0.00924590,-0.00208805,0.29948850,-0.40493205,0.00000000,-0.00000000
1.44372186,1.28458814,-1.49360642,0.49792057,-0.77791813,0.60042751,-0.91442461,0.14717994,-0.28014332,0.00960977,-0.00214157,0.31630564,-0.40411824,0.00000000,-0.00000000
1.44972486,1.31648753,-1.51069065,0.51355442,-0.78543253,0.61281657,-0.92553461,0.14999479,-0.28460392,0.00995716,-0.00221848,0.33352354,-0.40291137,0.00000000,-0.00000000
1.45572786,1.34647394,-1.52687152,0.52871949,-0.79274624,0.62417901,-0.93532344,0.15258921,-0.28911831,0.01028182,-0.00232152,0.35096839,-0.40147020,0.00000000,-0.00000000
1.46173087,1.37412133,-1.54247334,0.54324453,-0.80019302,0.63432144,-0.94390257,0.15494770,-0.29378921,0.01057730,-0.00245323,0.36844724,-0.39997591,0.00000000,-0.00000000
1.46773387,1.39898405,-1.55790459,0.55695012,-0.80813909,0.64304159,-0.95144716,0.15705527,-0.29873022,0.01083711,-0.00261590,0.38575051,-0.39862770,0.00000000,-0.00000000
1.47373687,1.42060793,-1.57364351,0.56965126,-0.81697140,0.65013441,-0.95818935,0.15889709,-0.30406202,0.01105499,-0.00281143,0.40265540,-0.39763728,0.00000000,-0.00000000
1.47973987,1.43854329,-1.59021962,0.58116057,-0.82708434,0.65539909,-0.96440901,0.16045822,-0.30990793,0.01122512,-0.00304121,0.41892991,-0.39722264,0.00000000,-0.00000000
1.48574287,1.45235903,-1.60819174,0.59129209,-0.83886515,0.65864662,-0.97042187,0.16172331,-0.31638900,0.01134234,-0.00330603,0.43433764,-0.39760112,0.00000000,-0.00000000
1.49174587,1.46165717,-1.62812319,0.59986551,-0.85267851,0.65970743,-0.97656571,0.16267655,-0.32361880,0.01140235,-0.00360598,0.44864282,-0.39898198,0.00000000,-0.00000000
1.49774887,1.46608705,-1.65055516,0.60671054,-0.86885086,0.65843867,-0.98318499,0.16330147,-0.33169806,0.01140194,-0.00394034,0.46161578,-0.40155888,0.00000000,-0.00000000
1.50375188,1.46535847,-1.67597933,0.61167133,-0.88765501,0.65473076,-0.99061455,0.16358109,-0.34070929,0.01133908,-0.00430752,0.47303828,-0.40550235,0.00000000,-0.00000000
1.50975488,1.45925315,-1.70481097,0.61461073,-0.90929574,0.64851286,-0.99916322,0.16349801,-0.35071173,0.01121306,-0.00470501,0.48270890,-0.41095269,0.00000000,-0.00000000
1.51575788,1.44763390,-1.73736369,0.61541431,-0.93389696,0.63975699,-1.00909793,0.16303470,-0.36173675,0.01102451,-0.00512935,0.49044803,-0.41801348,0.00000000,-0.00000000
1.52176088,1.43045131,-1.77382720,0.61399387,-0.96149103,0.62848049,-1.02062915,0.16217398,-0.37378393,0.01077544,-0.00557617,0.49610254,-0.42674607,0.00000000,-0.00000000
1.52776388,1.40774754,-1.81424915,0.61029058,-0.99201091,0.61474700,-1.03389841,0.16089961,-0.38681810,0.01046917,-0.00604018,0.49954988,-0.43716525,0.00000000,-0.00000000
1.53376688,1.37965727,-1.85852202,0.60427733,-1.02528547,0.59866559,-1.04896837,0.15919698,-0.40076743,0.01011024,-0.00651530,0.50070149,-0.44923626,0.00000000,-0.00000000
1.53976988,1.34640586,-1.90637590,0.59596062,-1.06103844,0.58038849,-1.06581612,0.15705395,-0.41552280,0.00970424,-0.00699475,0.49950559,-0.46287345,0.00000000,-0.00000000
1.54577289,1.30830488,-1.95737761,0.58538163,-1.09889098,0.56010730,-1.08432995,0.15446181,-0.43093844,0.00925766,-0.00747119,0.49594912,-0.47794052,0.00000000,-0.00000000
1.55177589,1.26574539,-2.01093640,0.57261665,-1.13836819,0.53804810,-1.10430974,0.15141619,-0.44683397,0.00877770,-0.00793691,0.49005890,-0.49425247,0.00000000,-0.00000000
1.55777889,1.21918936,-2.06631591,0.55777674,-1.17890911,0.51446567,-1.12547105,0.14791799,-0.46299774,0.00827201,-0.00838403,0.48190194,-0.51157920,0.00000000,-0.00000000
1.56378189,1.16915957,-2.12265229,0.54100678,-1.21988009,0.48963704,-1.14745270,0.14397428,-0.47919143,0.00774851,-0.00880468,0.47158490,-0.52965058,0.00000000,-0.00000000
1.56978489,1.11622855,-2.17897737,0.52248375,-1.26059099,0.46385482,-1.16982739,0.13959896,-0.49515567,0.00721513,-0.00919128,0.45925271,-0.54816287,0.00000000,-0.00000000
1.57578789,1.06100693,-2.23424605,0.50241443,-1.30031357,0.43742051,-1.19211499,0.13481334,-0.51061657,0.00667966,-0.00953672,0.44508643,-0.56678628,0.00000000,-0.00000000
1.58179090,1.00413163,-2.28736682,0.48103242,-1.33830135,0.41063801,-1.21379779,0.12964644,-0.52529291,0.00614949,-0.00983459,0.42930027,-0.58517328,0.00000000,-0.00000000
1.58779390,0.94625422,-2.33723385,0.45859468,-1.37381025,0.38380763,-1.23433701,0.12413500,-0.53890362,0.00563152,-0.01007935,0.41213801,-0.60296746,0.00000000,-0.00000000
1.59379690,0.88802976,-2.38275954,0.43537754,-1.40611906,0.35722072,-1.25318991,0.11832327,-0.55117536,0.00513202,-0.01026654,0.39386871,-0.61981255,0.00000000,-0.00000000
1.59979990,0.83010635,-2.42290610,0.41167232,-1.43454915,0.33115504,-1.26982673,0.11226245,-0.56184994,0.00465652,-0.01039285,0.37478191,-0.63536131,0.00000000,-0.00000000
1.60580290,0.77311560,-2.45671494,0.38778060,-1.45848248,0.30587094,-1.28374681,0.10600991,-0.57069117,0.00420976,-0.01045627,0.35518247,-0.64928403,0.00000000,-0.00000000
1.61180590,0.71766399,-2.48333289,0.36400932,-1.47737758,0.28160829,-1.29449329,0.09962812,-0.57749109,0.00379565,-0.01045608,0.33538502,-0.66127631,0.00000000,-0.00000000
1.61780890,0.66432533,-2.50203446,0.34066569,-1.49078269,0.25858433,-1.30166593,0.09318343,-0.58207534,0.00341731,-0.01039292,0.31570828,-0.67106596,0.00000000,-0.00000000
1.62381191,0.61363430,-2.51223936,0.31805217,-1.49834604,0.23699209,-1.30493169,0.08674469,-0.58430737,0.00307705,-0.01026867,0.29646933,-0.67841888,0.00000000,-0.00000000
1.62981491,0.56608086,-2.51352528,0.29646149,-1.49982283,0.21699956,-1.30403283,0.08038182,-0.58409171,0.00277641,-0.01008642,0.27797792,-0.68314373,0.00000000,-0.00000000
1.63581791,0.52210581,-2.50563552,0.27617191,-1.49507903,0.19874933,-1.29879252,0.07416436,-0.58137591,0.00251627,-0.00985033,0.26053098,-0.68509539,0.00000000,-0.00000000
