energy_ev,total_up,Hf_p_up,Hf_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.30115058,1.32208383,0.86052163,0.49928421,0.11628304,0.00094392,0.02366327,0.92582437
-4.29514757,1.40106942,0.90384664,0.53363368,0.12493616,0.00097832,0.02561334,0.98427446
-4.28914457,1.48081416,0.94676613,0.56859299,0.13397933,0.00101118,0.02758807,1.04362281
-4.28314157,1.56066706,0.98898998,0.60388977,0.14338565,0.00104230,0.02956454,1.10333311
-4.27713857,1.63993971,1.03022460,0.63923032,0.15311436,0.00107150,0.03151787,1.16284060
-4.27113557,1.71790528,1.07016848,0.67429949,0.16310906,0.00109860,0.03342173,1.22155321
-4.26513257,1.79379941,1.10850823,0.70876150,0.17329650,0.00112344,0.03524888,1.27885421
-4.25912956,1.86682350,1.14491592,0.74226179,0.18358588,0.00114585,0.03697176,1.33410647
-4.25312656,1.93615080,1.17904786,0.77443014,0.19386902,0.00116566,0.03856320,1.38665857
-4.24712356,2.00093547,1.21054536,0.80488504,0.20402139,0.00118268,0.03999714,1.43585288
-4.24112056,2.06032479,1.23903772,0.83323929,0.21390393,0.00119672,0.04124934,1.48103551
-4.23511756,2.11347439,1.26414750,0.85910695,0.22336598,0.00120758,0.04229812,1.52156808
-4.22911456,2.15956630,1.28549823,0.88211130,0.23224887,0.00121506,0.04312500,1.55684104
-4.22311156,2.19782918,1.30272424,0.90189383,0.24039040,0.00121895,0.04371528,1.58628821
-4.21710855,2.22756028,1.31548249,0.91812382,0.24762989,0.00121905,0.04405858,1.60940217
-4.21110555,2.24814818,1.32346578,0.93050835,0.25381360,0.00121519,0.04414913,1.62574973
-4.20510255,2.25909540,1.32641686,0.93880221,0.25880039,0.00120721,0.04398606,1.63498716
-4.19909955,2.26003986,1.32414272,0.94281740,0.26246723,0.00119500,0.04357343,1.63687429
-4.19309655,2.25077424,1.31652837,0.94243179,0.26471437,0.00117851,0.04292020,1.63128695
-4.18709355,2.23126212,1.30354927,0.93759644,0.26547003,0.00115775,0.04203993,1.61822709
-4.18109055,2.20165001,1.28528176,0.92834129,0.26469412,0.00113279,0.04095049,1.59782998
-4.17508754,2.16227466,1.26191083,0.91477882,0.26238107,0.00110379,0.03967350,1.57036802
-4.16908454,2.11366491,1.23373461,0.89710542,0.25856147,0.00107100,0.03823379,1.53625087
-4.16308154,2.05653778,1.20116527,0.87560028,0.25330252,0.00103473,0.03665866,1.49602153
-4.15707854,1.99178884,1.16472603,0.85062180,0.24670723,0.00099542,0.03497716,1.45034852
-4.15107554,1.92047679,1.12504432,0.82260143,0.23891238,0.00095356,0.03321936,1.40001412
-4.14507254,1.84380289,1.08284103,0.79203517,0.23008550,0.00090971,0.03141551,1.34589892
-4.13906953,1.76308568,1.03891636,0.75947296,0.22042071,0.00086451,0.02959537,1.28896327
-4.13306653,1.67973187,0.99413252,0.72550616,0.21013396,0.00081865,0.02778745,1.23022599
-4.12706353,1.59520442,0.94939404,0.69075377,0.19945760,0.00077286,0.02601842,1.17074103
-4.12106053,1.51098869,0.90562609,0.65584758,0.18863457,0.00072788,0.02431252,1.11157297
-4.11505753,1.42855781,0.86375180,0.62141686,0.17791249,0.00068446,0.02269110,1.05377178
-4.10905453,1.34933846,0.82466903,0.58807311,0.16753779,0.00064336,0.02117230,0.99834794
-4.10305153,1.27467781,0.78922756,0.55639523,0.15774996,0.00060528,0.01977073,0.94624847
-4.09704852,1.20581269,0.75820712,0.52691568,0.14877627,0.00057091,0.01849735,0.89833458
-4.09104552,1.14384183,0.73229707,0.50010790,0.14082679,0.00054086,0.01735941,0.85536158
-4.08504252,1.08970161,0.71207810,0.47637542,0.13409008,0.00051569,0.01636049,0.81796154
-4.07903952,1.04414596,0.69800653,0.45604287,0.12872926,0.00049585,0.01550063,0.78662920
-4.07303652,1.00773081,0.69040147,0.43934910,0.12487877,0.00048171,0.01477655,0.76171124
-4.06703352,0.98080309,0.68943517,0.42644256,0.12264165,0.00047355,0.01418192,0.74339938
-4.06103052,0.96349464,0.69512675,0.41737893,0.12208733,0.00047152,0.01370774,0.73172720
-4.05502751,0.95572081,0.70733940,0.41212104,0.12325002,0.00047566,0.01334271,0.72657081
-4.04902451,0.95718384,0.72578127,0.41054114,0.12612763,0.00048589,0.01307367,0.72765329
-4.04302151,0.96738078,0.75000989,0.41242512,0.13068121,0.00050201,0.01288606,0.73455267
-4.03701851,0.98561573,0.77944017,0.41747890,0.13683504,0.00052369,0.01276442,0.74671330
-4.03101551,1.01101630,0.81335592,0.42533654,0.14447726,0.00055048,0.01269282,0.76346040
-4.02501251,1.04255380,0.85092465,0.43557004,0.15346127,0.00058183,0.01265538,0.78401726
-4.01900950,1.07906695,0.89121555,0.44770048,0.16360780,0.00061706,0.01263663,0.80752486
-4.01300650,1.11928871,0.93322013,0.46121028,0.17470779,0.00065541,0.01262201,0.83306339
-4.00700350,1.16187558,0.97587537,0.47555638,0.18652608,0.00069602,0.01259812,0.85967520
-4.00100050,1.20543903,1.01808869,0.49018388,0.19880592,0.00073799,0.01255310,0.88638862
-3.99499750,1.24857821,1.05876432,0.50453992,0.21127425,0.00078035,0.01247686,0.91224200
-3.98899450,1.28991333,1.09683021,0.51808741,0.22364780,0.00082210,0.01236120,0.93630748
-3.98299150,1.32811879,1.13126488,0.53031829,0.23563966,0.00086225,0.01219996,0.95771379
-3.97698849,1.36195523,1.16112341,0.54076589,0.24696636,0.00089981,0.01198904,0.97566733
-3.97098549,1.39029952,1.18556156,0.54901613,0.25735522,0.00093387,0.01172637,0.98947116
-3.96498249,1.41217184,1.20385748,0.55471712,0.26655160,0.00096356,0.01141181,0.99854110
-3.95897949,1.42675889,1.21542991,0.55758702,0.27432592,0.00098811,0.01104698,1.00241856
-3.95297649,1.43343244,1.21985256,0.55741972,0.28048013,0.00100687,0.01063511,1.00077968
-3.94697349,1.43176259,1.21686371,0.55408839,0.28485332,0.00101932,0.01018075,0.99344041
-3.94097049,1.42152519,1.20637102,0.54754653,0.28732629,0.00102509,0.00968956,0.98035756
-3.93496748,1.40270316,1.18845105,0.53782682,0.28782478,0.00102395,0.00916802,0.96162563
-3.92896448,1.37548173,1.16334370,0.52503753,0.28632137,0.00101587,0.00862315,0.93746963
-3.92296148,1.34023762,1.13144166,0.50935687,0.28283576,0.00100093,0.00806226,0.90823435
-3.91695848,1.29752288,1.09327539,0.49102541,0.27743355,0.00097941,0.00749269,0.87437024
-3.91095548,1.24804381,1.04949423,0.47033697,0.27022362,0.00095171,0.00692160,0.83641681
-3.90495248,1.19263606,1.00084444,0.44762830,0.26135410,0.00091835,0.00635576,0.79498394
-3.89894947,1.13223683,0.94814498,0.42326796,0.25100724,0.00088000,0.00580144,0.75073204
-3.89294647,1.06785545,0.89226218,0.39764494,0.23939346,0.00083736,0.00526423,0.70435173
-3.88694347,1.00054335,0.83408417,0.37115731,0.22674470,0.00079125,0.00474898,0.65654381
-3.88094047,0.93136485,0.77449610,0.34420154,0.21330766,0.00074249,0.00425981,0.60800033
-3.87493747,0.86136966,0.71435703,0.31716258,0.19933694,0.00069193,0.00380001,0.55938724
-3.86893447,0.79156819,0.65447927,0.29040528,0.18508862,0.00064040,0.00337214,0.51132930
-3.86293147,0.72291038,0.59561078,0.26426726,0.17081439,0.00058873,0.00297804,0.46439763
-3.85692846,0.65626874,0.53842115,0.23905340,0.15675652,0.00053767,0.00261890,0.41910009
-3.85092546,0.59242578,0.48349129,0.21503208,0.14314377,0.00048791,0.00229536,0.37587467
-3.84492246,0.53206606,0.43130703,0.19243305,0.13018840,0.00044008,0.00200760,0.33508589
-3.83891946,0.47577263,0.38225641,0.17144699,0.11808422,0.00039473,0.00175544,0.29702398
-3.83291646,0.42402760,0.33663051,0.15222646,0.10700567,0.00035230,0.00153842,0.26190668
-3.82691346,0.37721623,0.29462727,0.13488810,0.09710787,0.00031317,0.00135597,0.22988310
-3.82091046,0.33563387,0.25635802,0.11951574,0.08852736,0.00027762,0.00120740,0.20103954
-3.81490745,0.29949502,0.22185586,0.10616420,0.08138345,0.00024587,0.00109208,0.17540635
-3.80890445,0.26894360,0.19108563,0.09486347,0.07577988,0.00021805,0.00100946,0.15296584
-3.80290145,0.24406367,0.16395467,0.08562290,0.07180664,0.00019424,0.00095910,0.13366033
-3.79689845,0.22488982,0.14032382,0.07843519,0.06954154,0.00017445,0.00094077,0.11740025
-3.79089545,0.21141643,0.12001833,0.07327992,0.06905157,0.00015867,0.00095443,0.10407166
-3.78489245,0.20360530,0.10283807,0.07012644,0.07039360,0.00014682,0.00100023,0.09354305
-3.77888944,0.20139117,0.08856682,0.06893595,0.07361452,0.00013883,0.00107852,0.08567105
-3.77288644,0.20468490,0.07698043,0.06966268,0.07875055,0.00013457,0.00118978,0.08030507
-3.76688344,0.21337416,0.06785354,0.07225420,0.08582582,0.00013391,0.00133461,0.07729058
-3.76088044,0.22732171,0.06096499,0.07665081,0.09485011,0.00013668,0.00151364,0.07647124
-3.75487744,0.24636157,0.05610184,0.08278430,0.10581612,0.00014273,0.00172746,0.07768989
-3.74887444,0.27029351,0.05306205,0.09057590,0.11869602,0.00015185,0.00197650,0.08078851
-3.74287144,0.29887623,0.05165610,0.09993400,0.13343797,0.00016383,0.00226102,0.08560740
-3.73686843,0.33182022,0.05170753,0.11075156,0.14996241,0.00017845,0.00258091,0.09198385
-3.73086543,0.36878059,0.05305277,0.12290366,0.16815881,0.00019544,0.00293568,0.09975048
-3.72486243,0.40935103,0.05554039,0.13624531,0.18788280,0.00021452,0.00332430,0.10873355
-3.71885943,0.45305931,0.05902996,0.15060991,0.20895434,0.00023538,0.00374518,0.11875154
-3.71285643,0.49936518,0.06339082,0.16580843,0.23115690,0.00025768,0.00419605,0.12961421
-3.70685343,0.54766115,0.06850082,0.18162963,0.25423806,0.00028104,0.00467393,0.14112225
-3.70085043,0.59727657,0.07424521,0.19784140,0.27791164,0.00030507,0.00517514,0.15306787
-3.69484742,0.64748528,0.08051586,0.21419329,0.30186141,0.00032934,0.00569522,0.16523622
-3.68884442,0.69751679,0.08721079,0.23042028,0.32574653,0.00035342,0.00622903,0.17740776
-3.68284142,0.74657089,0.09423407,0.24624771,0.34920839,0.00037685,0.00677073,0.18936158
-3.67683842,0.79383521,0.10149616,0.26139717,0.37187894,0.00039917,0.00731393,0.20087943
-3.67083542,0.83850513,0.10891451,0.27559320,0.39339005,0.00041996,0.00785173,0.21175049
-3.66483242,0.87980530,0.11641447,0.28857062,0.41338355,0.00043878,0.00837690,0.22177645
-3.65882941,0.91701173,0.12393035,0.30008193,0.43152169,0.00045524,0.00888200,0.23077678
-3.65282641,0.94947354,0.13140651,0.30990468,0.44749734,0.00046898,0.00935954,0.23859393
-3.64682341,0.97663322,0.13879837,0.31784834,0.46104367,0.00047972,0.00980218,0.24509798
-3.64082041,0.99804440,0.14607318,0.32376034,0.47194262,0.00048722,0.01020291,0.25019071
-3.63481741,1.01338624,0.15321044,0.32753098,0.48003196,0.00049130,0.01055521,0.25380865
-3.62881441,1.02247356,0.16020188,0.32909696,0.48521042,0.00049187,0.01085322,0.25592499
-3.62281141,1.02526226,0.16705085,0.32844328,0.48744066,0.00048891,0.01109192,0.25655014
-3.61680840,1.02184946,0.17377112,0.32560349,0.48674994,0.00048250,0.01126725,0.25573097
-3.61080540,1.01246861,0.18038505,0.32065821,0.48322843,0.00047275,0.01137623,0.25354856
-3.60480240,0.99747941,0.18692125,0.31373193,0.47702516,0.00045987,0.01141702,0.25011470
-3.59879940,0.97735327,0.19341156,0.30498838,0.46834193,0.00044414,0.01138900,0.24556714
-3.59279640,0.95265479,0.19988778,0.29462454,0.45742533,0.00042586,0.01129277,0.24006397
-3.58679340,0.92402030,0.20637805,0.28286365,0.44455737,0.00040541,0.01113011,0.23377715
-3.58079040,0.89213438,0.21290318,0.26994759,0.43004507,0.00038317,0.01090396,0.22688582
-3.57478739,0.85770545,0.21947313,0.25612881,0.41420957,0.00035955,0.01061831,0.21956934
-3.56878439,0.82144172,0.22608376,0.24166242,0.39737526,0.00033496,0.01027811,0.21200074
-3.56278139,0.78402827,0.23271425,0.22679857,0.37985935,0.00030981,0.00988910,0.20434060
-3.55677839,0.74610655,0.23932512,0.21177548,0.36196235,0.00028450,0.00945769,0.19673183
-3.55077539,0.70825692,0.24585726,0.19681345,0.34395990,0.00025937,0.00899073,0.18929546
-3.54477239,0.67098484,0.25223194,0.18210992,0.32609616,0.00023477,0.00849542,0.18212762
-3.53876938,0.63471125,0.25835191,0.16783586,0.30857896,0.00021097,0.00797906,0.17529784
-3.53276638,0.59976716,0.26410361,0.15413334,0.29157687,0.00018823,0.00744891,0.16884869
-3.52676338,0.56639253,0.26936045,0.14111453,0.27521815,0.00016673,0.00691201,0.16279658
-3.52076038,0.53473902,0.27398694,0.12886179,0.25959144,0.00014662,0.00637505,0.15713387
-3.51475738,0.50487630,0.27784368,0.11742891,0.24474806,0.00012802,0.00584424,0.15183180
-3.50875438,0.47680122,0.28079279,0.10684329,0.23070571,0.00011097,0.00532518,0.14684436
-3.50275138,0.45044926,0.28270363,0.09710884,0.21745313,0.00009550,0.00482283,0.14211255
-3.49674837,0.42570738,0.28345853,0.08820935,0.20495556,0.00008160,0.00434139,0.13756901
-3.49074537,0.40242755,0.28295817,0.08011228,0.19316057,0.00006922,0.00388432,0.13314265
-3.48474237,0.38044037,0.28112639,0.07277258,0.18200392,0.00005830,0.00345431,0.12876307
-3.47873937,0.35956780,0.27791417,0.06613646,0.17141525,0.00004875,0.00305332,0.12436462
-3.47273637,0.33963487,0.27330256,0.06014498,0.16132328,0.00004047,0.00268256,0.11988975
-3.46673337,0.32047951,0.26730442,0.05473722,0.15166023,0.00003335,0.00234262,0.11529178
-3.46073037,0.30196051,0.25996489,0.04985315,0.14236558,0.00002729,0.00203345,0.11053680
-3.45472736,0.28396332,0.25136059,0.04543584,0.13338875,0.00002217,0.00175452,0.10560475
-3.44872436,0.26640363,0.24159758,0.04143335,0.12469096,0.00001788,0.00150484,0.10048973
-3.44272136,0.24922892,0.23080822,0.03779997,0.11624609,0.00001432,0.00128305,0.09519948
-3.43671836,0.23241808,0.21914714,0.03449709,0.10804080,0.00001139,0.00108752,0.08975433
-3.43071536,0.21597948,0.20678639,0.03149364,0.10007386,0.00000899,0.00091643,0.08418547
-3.42471236,0.19994770,0.19391030,0.02876613,0.09235490,0.00000704,0.00076781,0.07853293
-3.41870935,0.18437934,0.18070997,0.02629847,0.08490275,0.00000548,0.00063964,0.07284322
-3.41270635,0.16934828,0.16737796,0.02408152,0.07774352,0.00000423,0.00052990,0.06716697
-3.40670335,0.15494075,0.15410315,0.02211256,0.07090851,0.00000325,0.00043660,0.06155646
-3.40070035,0.14125040,0.14106618,0.02039458,0.06443217,0.00000248,0.00035783,0.05606340
-3.39469735,0.12837377,0.12843552,0.01893561,0.05835018,0.00000188,0.00029181,0.05073689
-3.38869435,0.11640627,0.11636432,0.01774800,0.05269772,0.00000141,0.00023686,0.04562174
-3.38269135,0.10543883,0.10498807,0.01684774,0.04750806,0.00000106,0.00019149,0.04075713
-3.37668834,0.09555526,0.09442321,0.01625378,0.04281145,0.00000080,0.00015435,0.03617566
-3.37068534,0.08683037,0.08476640,0.01598741,0.03863431,0.00000061,0.00012424,0.03190279
-3.36468234,0.07932879,0.07609472,0.01607168,0.03499876,0.00000047,0.00010015,0.02795670
-3.35867934,0.07310437,0.06846637,0.01653079,0.03192241,0.00000038,0.00008122,0.02434839
-3.35267634,0.06820018,0.06192200,0.01738949,0.02941845,0.00000032,0.00006677,0.02108216
-3.34667334,0.06464882,0.05648635,0.01867248,0.02749582,0.00000030,0.00005626,0.01815631
-3.34067034,0.06247304,0.05217024,0.02040379,0.02615962,0.00000032,0.00004932,0.01556399
-3.33466733,0.06168659,0.04897261,0.02260609,0.02541157,0.00000036,0.00004575,0.01329419
-3.32866433,0.06229503,0.04688264,0.02529999,0.02525049,0.00000045,0.00004551,0.01133279
-3.32266133,0.06429660,0.04588178,0.02850326,0.02567284,0.00000057,0.00004871,0.00966370
-3.31665833,0.06768303,0.04594569,0.03223012,0.02667319,0.00000075,0.00005568,0.00826991
-3.31065533,0.07244033,0.04704599,0.03649049,0.02824468,0.00000098,0.00006693,0.00713453
-3.30465233,0.07854938,0.04915184,0.04128924,0.03037947,0.00000129,0.00008316,0.00624179
-3.29864932,0.08598664,0.05223132,0.04662559,0.03306910,0.00000170,0.00010534,0.00557795
-3.29264632,0.09472474,0.05625271,0.05249255,0.03630485,0.00000222,0.00013466,0.00513213
-3.28664332,0.10473313,0.06118555,0.05887655,0.04007807,0.00000289,0.00017258,0.00489705
-3.28064032,0.11597881,0.06700171,0.06575720,0.04438047,0.00000373,0.00022089,0.00486971
-3.27463732,0.12842717,0.07367624,0.07310727,0.04920445,0.00000479,0.00028165,0.00505196
-3.26863432,0.14204285,0.08118829,0.08089287,0.05454331,0.00000610,0.00035726,0.00545098
-3.26263132,0.15679079,0.08952189,0.08907381,0.06039155,0.00000772,0.00045045,0.00607969
-3.25662831,0.17263723,0.09866665,0.09760421,0.06674498,0.00000969,0.00056427,0.00695702
-3.25062531,0.18955073,0.10861837,0.10643323,0.07360087,0.00001208,0.00070207,0.00810808
-3.24462231,0.20750304,0.11937947,0.11550596,0.08095784,0.00001496,0.00086749,0.00956419
-3.23861931,0.22646974,0.13095918,0.12476440,0.08881572,0.00001840,0.00106437,0.01136270
-3.23261631,0.24643048,0.14337337,0.13414841,0.09717505,0.00002246,0.00129672,0.01354666
-3.22661331,0.26736879,0.15664403,0.14359675,0.10603650,0.00002722,0.00156858,0.01616421
-3.22061031,0.28927119,0.17079824,0.15304797,0.11539981,0.00003276,0.00188396,0.01926775
-3.21460730,0.31212567,0.18586657,0.16244113,0.12526264,0.00003915,0.00224664,0.02291272
-3.20860430,0.33591942,0.20188086,0.17171642,0.13561899,0.00004646,0.00266005,0.02715621
-3.20260130,0.36063571,0.21887143,0.18081558,0.14645745,0.00005474,0.00312710,0.03205512
-3.19659830,0.38625018,0.23686366,0.18968204,0.15775918,0.00006404,0.00364994,0.03766408
-3.19059530,0.41272643,0.25587398,0.19826092,0.16949587,0.00007440,0.00422984,0.04403308
-3.18459230,0.44001126,0.27590558,0.20649884,0.18162762,0.00008581,0.00486694,0.05120480
-3.17858929,0.46802971,0.29694371,0.21434358,0.19410099,0.00009829,0.00556011,0.05921185
-3.17258629,0.49668019,0.31895102,0.22174366,0.20684726,0.00011178,0.00630674,0.06807393
-3.16658329,0.52583014,0.34186307,0.22864793,0.21978127,0.00012623,0.00710268,0.07779496
-3.16058029,0.55531239,0.36558438,0.23500523,0.23280064,0.00014156,0.00794211,0.08836050
-3.15457729,0.58492276,0.38998512,0.24076417,0.24578594,0.00015764,0.00881752,0.09973543
-3.14857429,0.61441918,0.41489898,0.24587312,0.25860151,0.00017431,0.00971975,0.11186212
-3.14257129,0.64352258,0.44012236,0.25028051,0.27109739,0.00019142,0.01063805,0.12465929
-3.13656828,0.67191977,0.46541506,0.25393537,0.28311211,0.00020874,0.01156029,0.13802164
-3.13056528,0.69926859,0.49050284,0.25678827,0.29447656,0.00022607,0.01247314,0.15182035
-3.12456228,0.72520509,0.51508171,0.25879252,0.30501864,0.00024317,0.01336238,0.16590465
-3.11855928,0.74935299,0.53882418,0.25990571,0.31456890,0.00025978,0.01421328,0.18010446
-3.11255628,0.77133481,0.56138728,0.26009147,0.32296661,0.00027567,0.01501093,0.19423401
-3.10655328,0.79078470,0.58242218,0.25932138,0.33006637,0.00029060,0.01574075,0.20809657
-3.10055028,0.80736224,0.60158509,0.25757698,0.33574480,0.00030434,0.01638885,0.22149004
-3.09454727,0.82076682,0.61854921,0.25485170,0.33990712,0.00031671,0.01694251,0.23421331
-3.08854427,0.83075191,0.63301698,0.25115268,0.34249322,0.00032754,0.01739062,0.24607309
-3.08254127,0.83713858,0.64473246,0.24650224,0.34348308,0.00033671,0.01772399,0.25689109
-3.07653827,0.83982756,0.65349297,0.24093908,0.34290103,0.00034417,0.01793571,0.26651107
-3.07053527,0.83880931,0.65915958,0.23451891,0.34081877,0.00034990,0.01802138,0.27480559
-3.06453227,0.83417136,0.66166596,0.22731462,0.33735692,0.00035397,0.01797925,0.28168201
-3.05852926,0.82610252,0.66102485,0.21941575,0.33268486,0.00035648,0.01781032,0.28708757
-3.05252626,0.81489356,0.65733202,0.21092747,0.32701878,0.00035762,0.01751825,0.29101308
-3.04652326,0.80093419,0.65076722,0.20196886,0.32061804,0.00035763,0.01710927,0.29349510
-3.04052026,0.78470606,0.64159198,0.19267065,0.31377974,0.00035681,0.01659195,0.29461646
-3.03451726,0.76677213,0.63014418,0.18317246,0.30683161,0.00035551,0.01597690,0.29450484
-3.02851426,0.74776241,0.61682958,0.17361964,0.30012354,0.00035411,0.01527643,0.29332954
-3.02251126,0.72835659,0.60211036,0.16415971,0.29401781,0.00035303,0.01450411,0.29129646
-3.01650825,0.70926405,0.58649118,0.15493870,0.28887836,0.00035270,0.01367437,0.28864134
-3.01050525,0.69120184,0.57050314,0.14609737,0.28505944,0.00035356,0.01280205,0.28562162
-3.00450225,0.67487153,0.55468634,0.13776749,0.28289394,0.00035602,0.01190196,0.28250705
-2.99849925,0.66093545,0.53957149,0.13006834,0.28268179,0.00036048,0.01098849,0.27956955
-2.99249625,0.64999346,0.52566152,0.12310344,0.28467880,0.00036726,0.01007522,0.27707265
-2.98649325,0.64256094,0.51341363,0.11695778,0.28908630,0.00037666,0.00917465,0.27526092
-2.98049025,0.63904883,0.50322278,0.11169551,0.29604200,0.00038888,0.00829790,0.27434989
-2.97448724,0.63974658,0.49540699,0.10735819,0.30561235,0.00040404,0.00745461,0.27451681
-2.96848424,0.64480862,0.49019530,0.10396373,0.31778686,0.00042218,0.00665272,0.27589275
-2.96248124,0.65424511,0.48771871,0.10150596,0.33247447,0.00044320,0.00589853,0.27855628
-2.95647824,0.66791722,0.48800458,0.09995493,0.34950244,0.00046694,0.00519663,0.28252920
-2.95047524,0.68553748,0.49097479,0.09925786,0.36861769,0.00049311,0.00455004,0.28777427
-2.94447224,0.70667519,0.49644760,0.09934081,0.38949094,0.00052131,0.00396027,0.29419542
-2.93846923,0.73076700,0.50414345,0.10011093,0.41172345,0.00055107,0.00342747,0.30164011
-2.93246623,0.75713226,0.51369427,0.10145927,0.43485633,0.00058183,0.00295065,0.30990411
-2.92646323,0.78499291,0.52465611,0.10326413,0.45838226,0.00061295,0.00252782,0.31873828
-2.92046023,0.81349708,0.53652462,0.10539472,0.48175931,0.00064374,0.00215622,0.32785724
-2.91445723,0.84174588,0.54875267,0.10771512,0.50442632,0.00067351,0.00183248,0.33694961
-2.90845423,0.86882212,0.56076966,0.11008842,0.52581959,0.00070152,0.00155283,0.34568923
-2.90245123,0.89382017,0.57200152,0.11238080,0.54538995,0.00072707,0.00131324,0.35374716
-2.89644822,0.91587570,0.58189079,0.11446559,0.56261995,0.00074949,0.00110959,0.36080377
-2.89044522,0.93419415,0.58991583,0.11622699,0.57704019,0.00076818,0.00093779,0.36656043
-2.88444222,0.94807688,0.59560858,0.11756343,0.58824432,0.00078259,0.00079387,0.37075046
-2.87843922,0.95694382,0.59857000,0.11839047,0.59590205,0.00079231,0.00067411,0.37314873
-2.87243622,0.96035191,0.59848272,0.11864306,0.59976958,0.00079700,0.00057502,0.37357957
-2.86643322,0.95800846,0.59512036,0.11827715,0.59969709,0.00079648,0.00049344,0.37192270
-2.86043022,0.94977900,0.58835328,0.11727057,0.59563296,0.00079067,0.00042657,0.36811702
-2.85442721,0.93568938,0.57815054,0.11562319,0.58762449,0.00077964,0.00037192,0.36216196
-2.84842421,0.91592221,0.56457824,0.11335635,0.57581533,0.00076356,0.00032737,0.35411668
-2.84242121,0.89080780,0.54779423,0.11051160,0.56043948,0.00074277,0.00029109,0.34409691
-2.83641821,0.86081023,0.52803978,0.10714879,0.54181250,0.00071767,0.00026159,0.33226990
-2.83041521,0.82650928,0.50562857,0.10334375,0.52032014,0.00068878,0.00023763,0.31884766
-2.82441221,0.78857911,0.48093358,0.09918540,0.49640500,0.00065669,0.00021823,0.30407883
-2.81840920,0.74776471,0.45437260,0.09477274,0.47055200,0.00062207,0.00020261,0.28823957
-2.81240620,0.70485719,0.42639303,0.09021154,0.44327299,0.00058561,0.00019019,0.27162409
-2.80640320,0.66066898,0.39745666,0.08561114,0.41509150,0.00054802,0.00018052,0.25453489
-2.80040020,0.61600996,0.36802502,0.08108126,0.38652802,0.00051002,0.00017328,0.23727349
-2.79439720,0.57166541,0.33854595,0.07672904,0.35808640,0.00047232,0.00016826,0.22013173
-2.78839420,0.52837646,0.30944176,0.07265646,0.33024191,0.00043560,0.00016531,0.20338405
-2.78239120,0.48682368,0.28109940,0.06895801,0.30343120,0.00040048,0.00016434,0.18728097
-2.77638819,0.44761418,0.25386287,0.06571895,0.27804434,0.00036755,0.00016530,0.17204397
-2.77038519,0.41127226,0.22802785,0.06301390,0.25441926,0.00033731,0.00016816,0.15786167
-2.76438219,0.37823378,0.20383872,0.06090594,0.23283823,0.00031022,0.00017293,0.14488753
-2.75837919,0.34884393,0.18148765,0.05944623,0.21352662,0.00028664,0.00017963,0.13323887
-2.75237619,0.32335820,0.16111568,0.05867398,0.19665339,0.00026690,0.00018827,0.12299714
-2.74637319,0.30194599,0.14281547,0.05861681,0.18233336,0.00025120,0.00019891,0.11420920
-2.74037019,0.28469654,0.12663536,0.05929154,0.17063070,0.00023973,0.00021163,0.10688966
-2.73436718,0.27162658,0.11258448,0.06070512,0.16156353,0.00023258,0.00022652,0.10102372
-2.72836418,0.26268924,0.10063848,0.06285592,0.15510916,0.00022978,0.00024374,0.09657069
-2.72236118,0.25778368,0.09074566,0.06573506,0.15120980,0.00023130,0.00026346,0.09346769
-2.71635818,0.25676514,0.08283308,0.06932799,0.14977845,0.00023706,0.00028595,0.09163360
-2.71035518,0.25945488,0.07681260,0.07361597,0.15070476,0.00024693,0.00031154,0.09097297
-2.70435218,0.26564995,0.07258646,0.07857768,0.15386070,0.00026072,0.00034063,0.09137982
-2.69834917,0.27513227,0.07005235,0.08419070,0.15910598,0.00027820,0.00037373,0.09274128
-2.69234617,0.28767717,0.06910790,0.09043300,0.16629312,0.00029911,0.00041143,0.09494094
-2.68634317,0.30306108,0.06965443,0.09728417,0.17527204,0.00032316,0.00045442,0.09786195
-2.68034017,0.32106823,0.07160006,0.10472663,0.18589436,0.00035000,0.00050349,0.10138976
-2.67433717,0.34149662,0.07486205,0.11274650,0.19801719,0.00037928,0.00055950,0.10541459
-2.66833417,0.36416280,0.07936850,0.12133428,0.21150644,0.00041064,0.00062339,0.10983356
-2.66233117,0.38890573,0.08505933,0.13048526,0.22623978,0.00044368,0.00069615,0.11455249
-2.65632816,0.41558945,0.09188671,0.14019953,0.24210897,0.00047803,0.00077877,0.11948737
-2.65032516,0.44410466,0.09981476,0.15048168,0.25902164,0.00051331,0.00087225,0.12456555
-2.64432216,0.47436891,0.10881884,0.16134010,0.27690249,0.00054915,0.00097753,0.12972656
-2.63831916,0.50632556,0.11888412,0.17278590,0.29569368,0.00058520,0.00109544,0.13492254
-2.63231616,0.53994123,0.13000380,0.18483133,0.31535439,0.00062115,0.00122670,0.14011834
-2.62631316,0.57520183,0.14217667,0.19748799,0.33585952,0.00065671,0.00137183,0.14529120
-2.62031016,0.61210714,0.15540439,0.21076452,0.35719740,0.00069165,0.00153108,0.15043006
-2.61430715,0.65066391,0.16968824,0.22466409,0.37936649,0.00072576,0.00170448,0.15553436
-2.60830415,0.69087781,0.18502563,0.23918172,0.40237116,0.00075887,0.00189169,0.16061254
-2.60230115,0.73274426,0.20140638,0.25430145,0.42621653,0.00079087,0.00209204,0.16568009
