energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.91445723,3.70864390,0.00092155,0.82985875,1.05189178,1.75403595,0.00703550,0.19835492,1.23067413,0.70660689
-2.90845423,3.74103400,0.00094285,0.84657419,1.03207871,1.76842548,0.00684315,0.20031497,1.24063668,0.71710827
-2.90245123,3.78068080,0.00096493,0.86633780,1.01251434,1.78423929,0.00668102,0.20227750,1.25822371,0.72924766
-2.89644822,3.82644656,0.00098788,0.88871293,0.99288704,1.80133143,0.00654540,0.20419609,1.28280606,0.74265093
-2.89044522,3.87713497,0.00101175,0.91322469,0.97290722,1.81955745,0.00643266,0.20602720,1.31364616,0.75692803
-2.88444222,3.93151753,0.00103654,0.93937084,0.95231882,1.83877293,0.00633936,0.20773113,1.34991805,0.77168297
-2.87843922,3.98835687,0.00106222,0.96663268,0.93090855,1.85883026,0.00626229,0.20927276,1.39072746,0.78652353
-2.87243622,4.04642685,0.00108872,0.99448564,0.90851261,1.87957420,0.00619851,0.21062213,1.43513171,0.80107015
-2.86643322,4.10452977,0.00111592,1.02240944,0.88502071,1.90083681,0.00614535,0.21175471,1.48215892,0.81496404
-2.86043022,4.16151118,0.00114365,1.04989769,0.86037762,1.92243240,0.00610048,0.21265159,1.53082666,0.82787431
-2.85442721,4.21627268,0.00117170,1.07646701,0.83458244,1.94415334,0.00606185,0.21329949,1.58015972,0.83950404
-2.84842421,4.26778369,0.00119978,1.10166535,0.80768563,1.96576730,0.00602767,0.21369063,1.62920698,0.84959535
-2.84242121,4.31509258,0.00122759,1.12507969,0.77978453,1.98701655,0.00599643,0.21382264,1.67705742,0.85793328
-2.83641821,4.35733788,0.00125477,1.14634299,0.75101740,2.00761986,0.00596684,0.21369825,1.72285518,0.86434872
-2.83041521,4.39375999,0.00128091,1.16514026,0.72155666,2.02727718,0.00593780,0.21332516,1.76581354,0.86872027
-2.82441221,4.42371344,0.00130557,1.18121386,0.69160162,2.04567719,0.00590842,0.21271574,1.80522784,0.87097518
-2.81840920,4.44667970,0.00132830,1.19436769,0.66137113,2.06250767,0.00587791,0.21188678,1.84048700,0.87108933
-2.81240620,4.46228020,0.00134863,1.20447035,0.63109646,2.07746803,0.00584567,0.21085928,1.87108352,0.86908635
-2.80640320,4.47028881,0.00136610,1.21145711,0.60101473,2.09028361,0.00581116,0.20965811,1.89662167,0.86503593
-2.80040020,4.47064290,0.00138025,1.21533043,0.57136300,2.10072074,0.00577401,0.20831170,1.91682350,0.85905125
-2.79439720,4.46345207,0.00139067,1.21615905,0.54237321,2.10860167,0.00573392,0.20685161,1.93153240,0.85128565
-2.78839420,4.44900313,0.00139700,1.21407549,0.51426800,2.11381821,0.00569074,0.20531199,1.94071390,0.84192848
-2.78239120,4.42776045,0.00139894,1.20927179,0.48725730,2.11634309,0.00564441,0.20372895,1.94445343,0.83120020
-2.77638819,4.40036043,0.00139630,1.20199362,0.46153574,2.11623793,0.00559504,0.20213971,1.94295087,0.81934670
-2.77038519,4.36759937,0.00138895,1.19253270,0.43728055,2.11365693,0.00554284,0.20058166,1.93651187,0.80663296
-2.76438219,4.33041424,0.00137690,1.18121759,0.41465001,2.10884573,0.00548817,0.19909122,1.92553588,0.79333605
-2.75837919,4.28985618,0.00136026,1.16840318,0.39378209,2.10213490,0.00543152,0.19770258,1.91050127,0.77973766
-2.75237619,4.24705715,0.00133926,1.15445900,0.37479331,2.09392810,0.00537352,0.19644634,1.89194775,0.76611622
-2.74637319,4.20319055,0.00131425,1.13975679,0.35777752,2.08468518,0.00531488,0.19534811,1.87045667,0.75273891
-2.74037019,4.15942704,0.00128567,1.12465771,0.34280475,2.07490081,0.00525639,0.19442713,1.84662989,0.73985365
-2.73436718,4.11688738,0.00125407,1.10949967,0.32991985,2.06507972,0.00519889,0.19369496,1.82106790,0.72768139
-2.72836418,4.07659444,0.00122008,1.09458521,0.31914116,2.05570970,0.00514321,0.19315437,1.79434804,0.71640906
-2.72236118,4.03942649,0.00118436,1.08017056,0.31045923,2.04723399,0.00509015,0.19279844,1.76700379,0.70618320
-2.71635818,4.00607448,0.00114762,1.06645624,0.30383563,2.04002454,0.00504039,0.19261003,1.73950585,0.69710489
-2.71035518,3.97700561,0.00111056,1.05357968,0.29920223,2.03435794,0.00499447,0.19256165,1.71224596,0.68922587
-2.70435218,3.95243540,0.00107389,1.04161026,0.29646083,2.03039548,0.00495278,0.19261569,1.68552406,0.68254637
-2.69834917,3.93231028,0.00103823,1.03054701,0.29548364,2.02816888,0.00491543,0.19272520,1.65953952,0.67701458
-2.69234617,3.91630200,0.00100415,1.02031907,0.29611458,2.02757278,0.00488235,0.19283510,1.63438662,0.67252800
-2.68634317,3.90381492,0.00097213,1.01078906,0.29817155,2.02836482,0.00485316,0.19288384,1.61005468,0.66893659
-2.68034017,3.89400618,0.00094253,1.00175913,0.30144995,2.03017362,0.00482726,0.19280548,1.58643276,0.66604776
-2.67433717,3.88581846,0.00091561,0.99297954,0.30572711,2.03251465,0.00480379,0.19253203,1.56331866,0.66363291
-2.66833417,3.87802412,0.00089148,0.98415941,0.31076804,2.03481345,0.00478172,0.19199613,1.54043180,0.66143545
-2.66233117,3.86927885,0.00087015,0.97497912,0.31633197,2.03643513,0.00475984,0.19113369,1.51742950,0.65917995
-2.65632816,3.85818260,0.00085150,0.96510391,0.32217975,2.03671881,0.00473686,0.18988671,1.49392561,0.65658203
-2.65032516,3.84334490,0.00083531,0.95419806,0.32808169,2.03501530,0.00471147,0.18820581,1.46951093,0.65335867
-2.64432216,3.82345142,0.00082127,0.94193897,0.33382571,2.03072599,0.00468242,0.18605260,1.44377422,0.64923853
-2.63831916,3.79732879,0.00080900,0.92803062,0.33922516,2.02334089,0.00464858,0.18340167,1.41632297,0.64397176
-2.63231616,3.76400416,0.00079807,0.91221585,0.34412622,2.01247372,0.00460904,0.18024210,1.38680296,0.63733909
-2.62631316,3.72275680,0.00078804,0.89428687,0.34841429,1.99789207,0.00456316,0.17657845,1.35491572,0.62915963
-2.62031016,3.67315907,0.00077846,0.87409367,0.35201914,1.97954089,0.00451063,0.17243113,1.32043325,0.61929723
-2.61430715,3.61510461,0.00076891,0.85154997,0.35491838,1.95755772,0.00445150,0.16783627,1.28320934,0.60766514
-2.60830415,3.54882243,0.00075902,0.82663666,0.35713916,1.93227891,0.00438623,0.16284481,1.24318707,0.59422867
-2.60230115,3.47487608,0.00074850,0.79940242,0.35875774,1.90423595,0.00431568,0.15752121,1.20040243,0.57900600
-2.59629815,3.39414787,0.00073712,0.76996189,0.35989699,1.87414208,0.00424106,0.15194151,1.15498383,0.56206698
-2.59029515,3.30780894,0.00072476,0.73849137,0.36072183,1.84286952,0.00416397,0.14619104,1.10714787,0.54353010
-2.58429215,3.21727648,0.00071139,0.70522236,0.36143256,1.81141833,0.00408627,0.14036178,1.05719163,0.52355774
-2.57828914,3.12416031,0.00069708,0.67043341,0.36225663,1.78087817,0.00401006,0.13454948,1.00548195,0.50235008
-2.57228614,3.03020110,0.00068201,0.63444053,0.36343883,1.75238483,0.00393758,0.12885072,0.95244241,0.48013782
-2.56628314,2.93720337,0.00066645,0.59758680,0.36523053,1.72707346,0.00387113,0.12335995,0.89853852,0.45717412
-2.56028014,2.84696622,0.00065073,0.56023153,0.36787835,1.70603087,0.00381300,0.11816669,0.84426207,0.43372617
-2.55427714,2.76121509,0.00063526,0.52273941,0.37161277,1.69024890,0.00376534,0.11335294,0.79011515,0.41006667
-2.54827414,2.68153762,0.00062053,0.48547017,0.37663715,1.68058139,0.00373013,0.10899092,0.73659462,0.38646553
-2.54227114,2.60932642,0.00060701,0.44876910,0.38311783,1.67770666,0.00370908,0.10514127,0.68417775,0.36318235
-2.53626813,2.54573131,0.00059523,0.41295859,0.39117560,1.68209731,0.00370359,0.10185162,0.63330932,0.34045960
-2.53026513,2.49162293,0.00058572,0.37833121,0.40087910,1.69399884,0.00371469,0.09915575,0.58439085,0.31851704
-2.52426213,2.44756921,0.00057897,0.34514417,0.41224043,1.71341816,0.00374306,0.09707319,0.53777205,0.29754729
-2.51825913,2.41382542,0.00057546,0.31361546,0.42521322,1.74012242,0.00378897,0.09560939,0.49374490,0.27771285
-2.51225613,2.39033795,0.00057561,0.28392165,0.43969335,1.77364843,0.00385234,0.09475632,0.45254006,0.25914440
-2.50625313,2.37676117,0.00057980,0.25619713,0.45552224,1.81332196,0.00393274,0.09449350,0.41432587,0.24194046
-2.50025013,2.37248636,0.00058833,0.23053482,0.47249262,1.85828628,0.00402945,0.09478948,0.37920957,0.22616822
-2.49424712,2.37668093,0.00060144,0.20698818,0.49035666,1.90753832,0.00414148,0.09560350,0.34724049,0.21186549
-2.48824412,2.38833563,0.00061926,0.18557417,0.50883588,1.95997094,0.00426765,0.09688744,0.31841496,0.19904342
-2.48224112,2.40631751,0.00064186,0.16627705,0.52763265,2.01441912,0.00440664,0.09858787,0.29268243,0.18768993
-2.47623812,2.42942571,0.00066921,0.14905274,0.54644250,2.06970802,0.00455700,0.10064809,0.26995254,0.17777345
-2.47023512,2.45644744,0.00070117,0.13383349,0.56496695,2.12470059,0.00471728,0.10301015,0.25010264,0.16924694
-2.46423212,2.48621137,0.00073754,0.12053266,0.58292596,2.17834251,0.00488598,0.10561668,0.23298543,0.16205172
-2.45822911,2.51763611,0.00077799,0.10904934,0.60006970,2.22970257,0.00506166,0.10841251,0.21843636,0.15612111
-2.45222611,2.54977144,0.00082212,0.09927272,0.61618892,2.27800644,0.00524288,0.11134603,0.20628048,0.15138366
-2.44622311,2.58183092,0.00086944,0.09108601,0.63112347,2.32266274,0.00542828,0.11437017,0.19633860,0.14776580
-2.44022011,2.61321435,0.00091936,0.08436983,0.64476867,2.36328016,0.00561653,0.11744312,0.18843241,0.14519385
-2.43421711,2.64351979,0.00097125,0.07900500,0.65707916,2.39967523,0.00580636,0.12052862,0.18238871,0.14359547
-2.42821411,2.67254497,0.00102438,0.07487469,0.66807024,2.43187068,0.00599652,0.12359599,0.17804246,0.14290036
-2.42221111,2.70027861,0.00107797,0.07186600,0.67781652,2.46008479,0.00618575,0.12661988,0.17523887,0.14304047
-2.41620810,2.72688277,0.00113121,0.06987093,0.68644812,2.48471270,0.00637282,0.12957971,0.17383445,0.14394970
-2.41020510,2.75266763,0.00118326,0.06878685,0.69414468,2.50630075,0.00655644,0.13245903,0.17369728,0.14556317
-2.40420210,2.77806046,0.00123325,0.06851658,0.70112751,2.52551564,0.00673531,0.13524474,0.17470656,0.14781634
-2.39819910,2.80357090,0.00128034,0.06896809,0.70765021,2.54310986,0.00690810,0.13792630,0.17675155,0.15064396
-2.39219610,2.82975438,0.00132372,0.07005405,0.71398852,2.55988547,0.00707342,0.14049495,0.17973020,0.15397914
-2.38619310,2.85717593,0.00136260,0.07169121,0.72042951,2.57665782,0.00722986,0.14294315,0.18354754,0.15775246
-2.38019010,2.88637610,0.00139628,0.07379978,0.72726104,2.59422101,0.00737603,0.14526401,0.18811399,0.16189147
-2.37418709,2.91784053,0.00142413,0.07630282,0.73476155,2.61331650,0.00751053,0.14745107,0.19334374,0.16632047
-2.36818409,2.95197452,0.00144564,0.07912583,0.74319085,2.63460596,0.00763200,0.14949816,0.19915327,0.17096070
-2.36218109,2.98908334,0.00146038,0.08219640,0.75278203,2.65864934,0.00773919,0.15139954,0.20546020,0.17573087
-2.35617809,3.02935872,0.00146808,0.08544414,0.76373482,2.68588846,0.00783092,0.15315018,0.21218227,0.18054821
-2.35017509,3.07287143,0.00146859,0.08880072,0.77621041,2.71663629,0.00790618,0.15474613,0.21923678,0.18532970
-2.34417209,3.11956970,0.00146190,0.09220019,0.79032773,2.75107165,0.00796410,0.15618503,0.22654024,0.18999364
-2.33816908,3.16928258,0.00144811,0.09557932,0.80616111,2.78923881,0.00800402,0.15746658,0.23400835,0.19446134
-2.33216608,3.22172739,0.00142749,0.09887816,0.82373924,2.83105122,0.00802545,0.15859294,0.24155618,0.19865890
-2.32616308,3.27652015,0.00140041,0.10204066,0.84304498,2.87629845,0.00802814,0.15956903,0.24909858,0.20251887
-2.32016008,3.33318775,0.00136735,0.10501518,0.86401605,2.92465540,0.00801201,0.16040263,0.25655074,0.20598175
-2.31415708,3.39118085,0.00132889,0.10775518,0.88654617,2.97569282,0.00797722,0.16110428,0.26382877,0.20899726
-2.30815408,3.44988639,0.00128568,0.11021957,0.91048653,3.02888837,0.00792408,0.16168687,0.27085046,0.21152517
-2.30215108,3.50863926,0.00123841,0.11237322,0.93564741,3.08363744,0.00785308,0.16216504,0.27753596,0.21353578
-2.29614807,3.56673223,0.00118784,0.11418708,0.96179991,3.13926343,0.00776485,0.16255428,0.28380843,0.21500997
-2.29014507,3.62342441,0.00113472,0.11563830,0.98867769,3.19502725,0.00766016,0.16286994,0.28959479,0.21593879
-2.28414207,3.67794797,0.00107979,0.11671018,1.01597890,3.25013596,0.00753986,0.16312597,0.29482631,0.21632266
-2.27813907,3.72951380,0.00102378,0.11739191,1.04336838,3.30375108,0.00740486,0.16333375,0.29943925,0.21617021
-2.27213607,3.77731655,0.00096737,0.11767824,1.07048042,3.35499683,0.00725618,0.16350085,0.30337548,0.21549694
-2.26613307,3.82053992,0.00091120,0.11756904,1.09692212,3.40296886,0.00709482,0.16362998,0.30658308,0.21432361
-2.26013007,3.85836292,0.00085581,0.11706882,1.12227784,3.44674438,0.00692187,0.16371816,0.30901701,0.21267473
-2.25412706,3.88996809,0.00080170,0.11618619,1.14611482,3.48539390,0.00673839,0.16375613,0.31063978,0.21057698
-2.24812406,3.91455207,0.00074929,0.11493334,1.16799007,3.51799538,0.00654552,0.16372822,0.31142215,0.20805788
-2.24212106,3.93133929,0.00069890,0.11332557,1.18745878,3.54365093,0.00634437,0.16361253,0.31134392,0.20514471
-2.23611806,3.93959868,0.00065077,0.11138088,1.20408405,3.56150617,0.00613611,0.16338161,0.31039471,0.20186377
-2.23011506,3.93866356,0.00060510,0.10911961,1.21744783,3.57077200,0.00592192,0.16300353,0.30857473,0.19823995
-2.22411206,3.92795383,0.00056198,0.10656416,1.22716292,3.57074827,0.00570302,0.16244325,0.30589558,0.19429681
-2.21810905,3.90700009,0.00052145,0.10373883,1.23288535,3.56084853,0.00548065,0.16166441,0.30238090,0.19005691
-2.21210605,3.87546808,0.00048351,0.10066969,1.23432693,3.54062468,0.00525612,0.16063121,0.29806691,0.18554253
-2.20610305,3.83318248,0.00044809,0.09738451,1.23126721,3.50979044,0.00503075,0.15931050,0.29300280,0.18077669
-2.20010005,3.78014827,0.00041511,0.09391267,1.22356421,3.46824208,0.00480587,0.15767374,0.28725078,0.17578427
-2.19409705,3.71656830,0.00038444,0.09028517,1.21116342,3.41607504,0.00458288,0.15569894,0.28088589,0.17059330
-2.18809405,3.64285538,0.00035596,0.08653454,1.19410437,3.35359515,0.00436314,0.15337227,0.27399542,0.16523614
-2.18209105,3.55963785,0.00032951,0.08269470,1.17252425,3.28132331,0.00414804,0.15068931,0.26667790,0.15975059
-2.17608804,3.46775743,0.00030497,0.07880084,1.14665830,3.19999271,0.00393892,0.14765596,0.25904171,0.15418078
-2.17008504,3.36825881,0.00028219,0.07488910,1.11683663,3.11053815,0.00373709,0.14428876,0.25120326,0.14857773
-2.16408204,3.26237084,0.00026105,0.07099630,1.08347747,3.01407728,0.00354376,0.14061476,0.24328475,0.14299960
-2.15807904,3.15147956,0.00024144,0.06715952,1.04707699,2.91188428,0.00336008,0.13667083,0.23541154,0.13751149
-2.15207604,3.03709390,0.00022327,0.06341558,1.00819593,2.80535652,0.00318706,0.13250259,0.22770933,0.13218488
-2.14607304,2.92080524,0.00020646,0.05980056,0.96744363,2.69597561,0.00302555,0.12816279,0.22030100,0.12709666
-2.14007004,2.80424242,0.00019098,0.05634919,0.92546007,2.58526431,0.00287626,0.12370952,0.21330344,0.12232779
-2.13406703,2.68902410,0.00017679,0.05309429,0.88289660,2.47474105,0.00273969,0.11920405,0.20682438,0.11796164
-2.12806403,2.57671063,0.00016387,0.05006619,0.84039628,2.36587412,0.00261617,0.11470871,0.20095930,0.11408210
-2.12206103,2.46875735,0.00015222,0.04729213,0.79857463,2.26003749,0.00250578,0.11028463,0.19578868,0.11077148
-2.11605803,2.36647163,0.00014188,0.04479583,0.75800158,2.15847032,0.00240843,0.10598971,0.19137559,0.10810833
-2.11005503,2.27097539,0.00013285,0.04259702,0.71918551,2.06224177,0.00232378,0.10187675,0.18776371,0.10616523
-2.10405203,2.18317475,0.00012518,0.04071111,0.68255988,1.97222287,0.00225133,0.09799190,0.18497606,0.10500661
-2.09804902,2.10373819,0.00011890,0.03914891,0.64847305,1.88906635,0.00219036,0.09437352,0.18301418,0.10468670
-2.09204602,2.03308376,0.00011403,0.03791651,0.61718165,1.81319546,0.00214002,0.09105135,0.18185816,0.10524762
-2.08604302,1.97137605,0.00011062,0.03701519,0.58884763,1.74480184,0.00209936,0.08804623,0.18146719,0.10671780
-2.08004002,1.91853258,0.00010866,0.03644148,0.56353903,1.68385255,0.00206731,0.08537012,0.18178092,0.10911055
-2.07403702,1.87423929,0.00010818,0.03618731,0.54123430,1.63010557,0.00204279,0.08302663,0.18272131,0.11242303
-2.06803402,1.83797401,0.00010916,0.03624020,0.52182980,1.58313289,0.00202474,0.08101183,0.18419512,0.11663559
-2.06203102,1.80903700,0.00011158,0.03658360,0.50515003,1.54234995,0.00201216,0.07931534,0.18609679,0.12171145
-2.05602801,1.78658671,0.00011538,0.03719728,0.49096012,1.50705000,0.00200419,0.07792168,0.18831170,0.12759685
-2.05002501,1.76967955,0.00012051,0.03805776,0.47897977,1.47644172,0.00200013,0.07681174,0.19071971,0.13422163
-2.04402201,1.75731161,0.00012688,0.03913882,0.46889816,1.44968839,0.00199953,0.07596437,0.19319871,0.14150027
-2.03801901,1.74846096,0.00013439,0.04041214,0.46038905,1.42594698,0.00200220,0.07535789,0.19562827,0.14933346
-2.03201601,1.74212874,0.00014291,0.04184782,0.45312542,1.40440560,0.00200828,0.07497160,0.19789313,0.15761006
-2.02601301,1.73737764,0.00015231,0.04341514,0.44679323,1.38431780,0.00201824,0.07478714,0.19988648,0.16620964
-2.02001001,1.73336660,0.00016245,0.04508319,0.44110352,1.36503267,0.00203291,0.07478971,0.20151291,0.17500533
-2.01400700,1.72938048,0.00017318,0.04682162,0.43580281,1.34601969,0.00205349,0.07496902,0.20269102,0.18386716
-2.00800400,1.72485415,0.00018436,0.04860132,0.43068115,1.32688753,0.00208152,0.07532007,0.20335553,0.19266559
-2.00200100,1.71939020,0.00019584,0.05039517,0.42557791,1.30739668,0.00211890,0.07584364,0.20345890,0.20127530
-1.99599800,1.71277004,0.00020749,0.05217866,0.42038507,1.28746546,0.00216778,0.07654646,0.20297244,0.20957903
-1.98999500,1.70495820,0.00021921,0.05393050,0.41504814,1.26716955,0.00223056,0.07744123,0.20188687,0.21747125
-1.98399200,1.69609989,0.00023091,0.05563315,0.40956475,1.24673547,0.00230979,0.07854619,0.20021227,0.22486175
-1.97798899,1.68651211,0.00024254,0.05727323,0.40398120,1.22652831,0.00240810,0.07988454,0.19797754,0.23167862
-1.97198599,1.67666850,0.00025409,0.05884174,0.39838719,1.20703434,0.00252808,0.08148359,0.19522929,0.23787079
-1.96598299,1.66717868,0.00026557,0.06033421,0.39290894,1.18883932,0.00267219,0.08337359,0.19203025,0.24340978
-1.95997999,1.65876252,0.00027705,0.06175058,0.38770127,1.17260325,0.00284263,0.08558639,0.18845718,0.24829060
-1.95397699,1.65222016,0.00028863,0.06309499,0.38293874,1.15903228,0.00304122,0.08815393,0.18459839,0.25253170
-1.94797399,1.64839865,0.00030045,0.06437529,0.37880641,1.14884891,0.00326931,0.09110652,0.18055088,0.25617395
-1.94197099,1.64815607,0.00031267,0.06560246,0.37549035,1.14276121,0.00352763,0.09447108,0.17641725,0.25927862
-1.93596798,1.65232435,0.00032549,0.06678977,0.37316847,1.14143200,0.00381623,0.09826927,0.17230234,0.26192443
-1.92996498,1.66167169,0.00033912,0.06795195,0.37200176,1.14544886,0.00413438,0.10251572,0.16830983,0.26420380
-1.92396198,1.67686608,0.00035378,0.06910409,0.37212629,1.15529600,0.00448050,0.10721630,0.16453880,0.26621845
-1.91795898,1.69844091,0.00036969,0.07026068,0.37364626,1.17132868,0.00485216,0.11236660,0.16108046,0.26807458
-1.91195598,1.72676415,0.00038703,0.07143454,0.37662816,1.19375117,0.00524605,0.11795065,0.15801502,0.26987786
-1.90595298,1.76201226,0.00040596,0.07263582,0.38109640,1.22259889,0.00565802,0.12393999,0.15540900,0.27172845
-1.89994997,1.80415008,0.00042661,0.07387118,0.38703034,1.25772569,0.00608317,0.13029316,0.15331289,0.27371641
-1.89394697,1.85291765,0.00044903,0.07514306,0.39436295,1.29879660,0.00651594,0.13695566,0.15175947,0.27591764
-1.88794397,1.90782502,0.00047323,0.07644922,0.40298112,1.34528686,0.00695025,0.14386045,0.15076263,0.27839065
-1.88194097,1.96815545,0.00049912,0.07778250,0.41272758,1.39648727,0.00737966,0.15092896,0.15031698,0.28117432
-1.87593797,2.03297739,0.00052656,0.07913082,0.42340443,1.45151624,0.00779757,0.15807267,0.15039813,0.28428667
-1.86993497,2.10116521,0.00055532,0.08047748,0.43477822,1.50933832,0.00819747,0.16519519,0.15096370,0.28772484
-1.86393197,2.17142814,0.00058509,0.08180172,0.44658629,1.56878884,0.00857310,0.17219481,0.15195504,0.29146615
-1.85792896,2.24234663,0.00061551,0.08307950,0.45854442,1.62860411,0.00891871,0.17896743,0.15329957,0.29547019
-1.85192596,2.31241481,0.00064613,0.08428447,0.47035523,1.68745629,0.00922925,0.18540968,0.15491364,0.29968172
-1.84592296,2.38008748,0.00067648,0.08538910,0.48171731,1.74399159,0.00950061,0.19142220,0.15670586,0.30403433
-1.83991996,2.44382969,0.00070605,0.08636591,0.49233457,1.79687073,0.00972970,0.19691292,0.15858066,0.30845436
-1.83391696,2.50216676,0.00073431,0.08718865,0.50192548,1.84480982,0.00991464,0.20180007,0.16044195,0.31286503
-1.82791396,2.55373265,0.00076075,0.08783352,0.51023187,1.88662013,0.01005479,0.20601491,0.16219679,0.31719042
-1.82191096,2.59731427,0.00078485,0.08828017,0.51702688,1.92124514,0.01015081,0.20950391,0.16375871,0.32135896
-1.81590795,2.63188985,0.00080615,0.08851262,0.52212172,1.94779307,0.01020457,0.21223041,0.16505080,0.32530639
-1.80990495,2.65665946,0.00082426,0.08851987,0.52537091,1.96556363,0.01021912,0.21417545,0.16600813,0.32897778
-1.80390195,2.67106635,0.00083882,0.08829628,0.52667584,1.97406769,0.01019851,0.21533794,0.16657959,0.33232871
-1.79789895,2.67480811,0.00084959,0.08784171,0.52598649,1.97303899,0.01014764,0.21573406,0.16672907,0.33532544
-1.79189595,2.66783729,0.00085639,0.08716130,0.52330106,1.96243743,0.01007199,0.21539578,0.16643578,0.33794415
-1.78589295,2.65035163,0.00085913,0.08626504,0.51866393,1.94244384,0.00997742,0.21436892,0.16569391,0.34016938
-1.77988994,2.62277470,0.00085784,0.08516711,0.51216164,1.91344663,0.00986985,0.21271043,0.16451159,0.34199175
-1.77388694,2.58572807,0.00085260,0.08388499,0.50391748,1.87602105,0.00975503,0.21048544,0.16290915,0.34340533
-1.76788394,2.53999692,0.00084358,0.08243851,0.49408483,1.83090222,0.00963827,0.20776390,0.16091702,0.34440473
-1.76188094,2.48649086,0.00083104,0.08084877,0.48283958,1.77895338,0.00952422,0.20461732,0.15857319,0.34498237
-1.75587794,2.42620247,0.00081525,0.07913712,0.47037221,1.72113102,0.00941661,0.20111548,0.15592051,0.34512601
-1.74987494,2.36016563,0.00079657,0.07732422,0.45687976,1.65844869,0.00931818,0.19732356,0.15300397,0.34481695
-1.74387194,2.28941598,0.00077535,0.07542916,0.44255830,1.59194117,0.00923051,0.19329964,0.14986815,0.34402894
-1.73786893,2.21495543,0.00075197,0.07346882,0.42759602,1.52263082,0.00915400,0.18909286,0.14655494,0.34272802
-1.73186593,2.13772234,0.00072681,0.07145746,0.41216752,1.45149739,0.00908789,0.18474219,0.14310164,0.34087335
-1.72586293,2.05856869,0.00070022,0.06940646,0.39642935,1.37945271,0.00903031,0.18027593,0.13953965,0.33841896
-1.71985993,1.97824472,0.00067256,0.06732438,0.38051696,1.30732083,0.00897841,0.17571198,0.13589363,0.33531642
-1.71385693,1.89739150,0.00064413,0.06521721,0.36454322,1.23582437,0.00892854,0.17105866,0.13218131,0.33151816
-1.70785393,1.81654092,0.00061520,0.06308879,0.34859828,1.16557700,0.00887644,0.16631628,0.12841380,0.32698139
-1.70185093,1.73612236,0.00058602,0.06094140,0.33275081,1.09708177,0.00881747,0.16147901,0.12459639,0.32167222
-1.69584792,1.65647506,0.00055679,0.05877650,0.31705031,1.03073490,0.00874688,0.15653717,0.12072986,0.31556975
-1.68984492,1.57786449,0.00052767,0.05659541,0.30153026,0.96683392,0.00866002,0.15147965,0.11681193,0.30866991
-1.68384192,1.50050140,0.00049880,0.05440008,0.28621180,0.90558938,0.00855260,0.14629635,0.11283898,0.30098871
-1.67783892,1.42456183,0.00047030,0.05219379,0.27110768,0.84713885,0.00842088,0.14098043,0.10880784,0.29256472
-1.67183592,1.35020640,0.00044225,0.04998166,0.25622615,0.79156208,0.00826188,0.13553027,0.10471737,0.28346053
-1.66583292,1.27759774,0.00041472,0.04777107,0.24157453,0.73889629,0.00807349,0.12995102,0.10056999,0.27376317
-1.65982991,1.20691463,0.00038778,0.04557195,0.22716229,0.68915051,0.00785455,0.12425566,0.09637279,0.26358335
-1.65382691,1.13836230,0.00036148,0.04339673,0.21300339,0.64231824,0.00760494,0.11846549,0.09213834,0.25305351
-1.64782391,1.07217811,0.00033588,0.04126027,0.19911792,0.59838782,0.00732556,0.11261010,0.08788511,0.24232483
-1.64182091,1.00863278,0.00031103,0.03917947,0.18553281,0.55735003,0.00701826,0.10672672,0.08363739,0.23156334
-1.63581791,0.94802703,0.00028700,0.03717277,0.17228188,0.51920293,0.00668577,0.10085916,0.07942485,0.22094519
-1.62981491,0.89068435,0.00026385,0.03525948,0.15940504,0.48395392,0.00633157,0.09505630,0.07528175,0.21065146
-1.62381191,0.83694058,0.00024165,0.03345909,0.14694704,0.45161920,0.00595975,0.08937032,0.07124582,0.20086265
-1.61780890,0.78713110,0.00022047,0.03179040,0.13495564,0.42222124,0.00557486,0.08385463,0.06735687,0.19175317
-1.61180590,0.74157670,0.00020038,0.03027078,0.12347963,0.39578448,0.00518168,0.07856184,0.06365534,0.18348606
-1.60580290,0.70056920,0.00018145,0.02891531,0.11256664,0.37233019,0.00478511,0.07354172,0.06018070,0.17620809
-1.59979990,0.66435778,0.00016375,0.02773613,0.10226106,0.35187072,0.00438997,0.06883927,0.05696999,0.17004571
-1.59379690,0.63313692,0.00014735,0.02674184,0.09260217,0.33440406,0.00400086,0.06449313,0.05405639,0.16510161
-1.58779390,0.60703679,0.00013230,0.02593703,0.08362253,0.31990894,0.00362204,0.06053419,0.05146807,0.16145244
-1.58179090,0.58611658,0.00011866,0.02532202,0.07534683,0.30834115,0.00325732,0.05698470,0.04922718,0.15914745
-1.57578789,0.57036128,0.00010646,0.02489277,0.06779116,0.29963127,0.00290999,0.05385767,0.04734919,0.15820823
-1.56978489,0.55968202,0.00009575,0.02464095,0.06096274,0.29368406,0.00258276,0.05115680,0.04584258,0.15862948
-1.56378189,0.55391986,0.00008655,0.02455425,0.05486017,0.29037961,0.00227778,0.04887673,0.04470869,0.16038074
-1.55777889,0.55285304,0.00007886,0.02461680,0.04947405,0.28957617,0.00199662,0.04700374,0.04394201,0.16340896
-1.55177589,0.55620692,0.00007270,0.02480986,0.04478797,0.29111461,0.00174030,0.04551672,0.04353063,0.16764181
