energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.64932466,4.93182668,-4.93182668,0.00572496,-0.00572496,0.24376120,-0.24376121,1.35615437,-1.35615444,2.15416211,-2.15416208,0.31226502,-0.31226506,0.00000000,-0.00000000,2.69592105,-2.69592107,0.00000000,-0.00000000
-4.64332166,4.95538285,-4.95538285,0.00568636,-0.00568636,0.24524652,-0.24524653,1.35132940,-1.35132946,2.16991803,-2.16991800,0.29932148,-0.29932153,0.00000000,-0.00000000,2.70331537,-2.70331540,0.00000000,-0.00000000
-4.63731866,4.97966390,-4.97966389,0.00575779,-0.00575779,0.24700802,-0.24700803,1.34643323,-1.34643331,2.18637281,-2.18637278,0.28663529,-0.28663534,0.00000000,-0.00000000,2.71016872,-2.71016875,0.00000000,-0.00000000
-4.63131566,5.00384550,-5.00384549,0.00592448,-0.00592448,0.24897129,-0.24897129,1.34131042,-1.34131049,2.20319324,-2.20319320,0.27433851,-0.27433856,0.00000000,-0.00000000,2.71611265,-2.71611268,0.00000000,-0.00000000
-4.62531266,5.02678489,-5.02678488,0.00617233,-0.00617233,0.25105197,-0.25105198,1.33573077,-1.33573084,2.21988885,-2.21988882,0.26253534,-0.26253538,0.00000000,-0.00000000,2.72060152,-2.72060156,0.00000000,-0.00000000
-4.61930965,5.04706612,-5.04706612,0.00648797,-0.00648797,0.25315702,-0.25315702,1.32940205,-1.32940213,2.23582897,-2.23582893,0.25130219,-0.25130224,0.00000000,-0.00000000,2.72294028,-2.72294033,0.00000000,-0.00000000
-4.61330665,5.06306235,-5.06306236,0.00685870,-0.00685870,0.25518677,-0.25518677,1.32198700,-1.32198708,2.25026779,-2.25026776,0.24068931,-0.24068935,0.00000000,-0.00000000,2.72232099,-2.72232104,0.00000000,-0.00000000
-4.60730365,5.07301169,-5.07301171,0.00727253,-0.00727253,0.25703786,-0.25703786,1.31312358,-1.31312366,2.26237635,-2.26237633,0.23072348,-0.23072352,0.00000000,-0.00000000,2.71786626,-2.71786632,0.00000000,-0.00000000
-4.60130065,5.07510249,-5.07510253,0.00771819,-0.00771819,0.25860678,-0.25860678,1.30244737,-1.30244746,2.27127948,-2.27127946,0.22141183,-0.22141186,0.00000000,-0.00000000,2.70867709,-2.70867716,0.00000000,-0.00000000
-4.59529765,5.06756355,-5.06756362,0.00818517,-0.00818517,0.25979375,-0.25979375,1.28961468,-1.28961478,2.27609600,-2.27609599,0.21274638,-0.21274641,0.00000000,-0.00000000,2.69388248,-2.69388256,0.00000000,-0.00000000
-4.58929465,5.04875445,-5.04875455,0.00866375,-0.00866375,0.26050692,-0.26050693,1.27432500,-1.27432511,2.27598007,-2.27598008,0.20470904,-0.20470907,0.00000000,-0.00000000,2.67268822,-2.67268832,0.00000000,-0.00000000
-4.58329165,5.01725140,-5.01725154,0.00914512,-0.00914512,0.26066646,-0.26066647,1.25634165,-1.25634176,2.27016167,-2.27016169,0.19727680,-0.19727683,0.00000000,-0.00000000,2.64442229,-2.64442241,0.00000000,-0.00000000
-4.57728864,4.97192428,-4.97192445,0.00962142,-0.00962142,0.26020844,-0.26020844,1.23550923,-1.23550935,2.25798414,-2.25798418,0.19042677,-0.19042679,0.00000000,-0.00000000,2.60857451,-2.60857464,0.00000000,-0.00000000
-4.57128564,4.91200113,-4.91200134,0.01008585,-0.01008585,0.25908829,-0.25908830,1.21176728,-1.21176741,2.23893729,-2.23893735,0.18414087,-0.18414090,0.00000000,-0.00000000,2.56482867,-2.56482882,0.00000000,-0.00000000
-4.56528264,4.83711714,-4.83711739,0.01053276,-0.01053275,0.25728369,-0.25728370,1.18515904,-1.18515917,2.21268428,-2.21268437,0.17840994,-0.17840997,0.00000000,-0.00000000,2.51308551,-2.51308568,0.00000000,-0.00000000
-4.55927964,4.74734587,-4.74734616,0.01095770,-0.01095769,0.25479661,-0.25479662,1.15583517,-1.15583530,2.17908134,-2.17908145,0.17323698,-0.17323700,0.00000000,-0.00000000,2.45347574,-2.45347594,0.00000000,-0.00000000
-4.55327664,4.64321170,-4.64321203,0.01135749,-0.01135749,0.25165459,-0.25165460,1.12405213,-1.12405227,2.13818947,-2.13818959,0.16863953,-0.16863955,0.00000000,-0.00000000,2.38636266,-2.38636287,0.00000000,-0.00000000
-4.54727364,4.52568309,-4.52568345,0.01173022,-0.01173022,0.24791106,-0.24791108,1.09016545,-1.09016559,2.09027776,-2.09027790,0.16465101,-0.16465103,0.00000000,-0.00000000,2.31233455,-2.31233479,0.00000000,-0.00000000
-4.54127064,4.39614744,-4.39614783,0.01207522,-0.01207522,0.24364471,-0.24364472,1.05461815,-1.05461829,2.03581847,-2.03581863,0.16132103,-0.16132104,0.00000000,-0.00000000,2.23218755,-2.23218779,0.00000000,-0.00000000
-4.53526763,4.25636914,-4.25636955,0.01239299,-0.01239299,0.23895786,-0.23895788,1.01792505,-1.01792519,1.97547412,-1.97547429,0.15871461,-0.15871462,0.00000000,-0.00000000,2.14690003,-2.14690028,0.00000000,-0.00000000
-4.52926463,4.10843296,-4.10843339,0.01268507,-0.01268507,0.23397408,-0.23397410,0.98065373,-0.98065387,1.91007747,-1.91007766,0.15691051,-0.15691052,0.00000000,-0.00000000,2.05760012,-2.05760038,0.00000000,-0.00000000
-4.52326163,3.95467583,-3.95467628,0.01295386,-0.01295386,0.22883485,-0.22883487,0.94340313,-0.94340326,1.84060553,-1.84060573,0.15599868,-0.15599869,0.00000000,-0.00000000,1.96552793,-1.96552820,0.00000000,-0.00000000
-4.51725863,3.79761009,-3.79761054,0.01320243,-0.01320243,0.22369566,-0.22369568,0.90678074,-0.90678087,1.76814869,-1.76814890,0.15607689,-0.15607690,0.00000000,-0.00000000,1.87199453,-1.87199480,0.00000000,-0.00000000
-4.51125563,3.63984187,-3.63984232,0.01343422,-0.01343422,0.21872154,-0.21872156,0.87137955,-0.87137967,1.69387658,-1.69387679,0.15724692,-0.15724692,0.00000000,-0.00000000,1.77833946,-1.77833972,0.00000000,-0.00000000
-4.50525263,3.48398815,-3.48398859,0.01365282,-0.01365282,0.21408218,-0.21408220,0.83775570,-0.83775581,1.61900209,-1.61900229,0.15961022,-0.15961021,0.00000000,-0.00000000,1.68588886,-1.68588913,0.00000000,-0.00000000
-4.49924962,3.33259585,-3.33259628,0.01386162,-0.01386162,0.20994692,-0.20994694,0.80640794,-0.80640804,1.54474511,-1.54474531,0.16326346,-0.16326345,0.00000000,-0.00000000,1.59591582,-1.59591608,0.00000000,-0.00000000
-4.49324662,3.18806631,-3.18806671,0.01406357,-0.01406357,0.20647968,-0.20647969,0.77775964,-0.77775974,1.47229742,-1.47229761,0.16829399,-0.16829398,0.00000000,-0.00000000,1.50960448,-1.50960472,0.00000000,-0.00000000
-4.48724362,3.05258772,-3.05258809,0.01426091,-0.01426091,0.20383409,-0.20383410,0.75214419,-0.75214428,1.40278999,-1.40279018,0.17477544,-0.17477542,0.00000000,-0.00000000,1.42801919,-1.42801941,0.00000000,-0.00000000
-4.48124062,2.92807800,-2.92807833,0.01445493,-0.01445493,0.20214891,-0.20214892,0.72979423,-0.72979430,1.33726393,-1.33726410,0.18276367,-0.18276365,0.00000000,-0.00000000,1.35207967,-1.35207988,0.00000000,-0.00000000
-4.47523762,2.81613959,-2.81613988,0.01464579,-0.01464579,0.20154395,-0.20154395,0.71083520,-0.71083527,1.27664576,-1.27664592,0.19229315,-0.19229313,0.00000000,-0.00000000,1.28254267,-1.28254286,0.00000000,-0.00000000
-4.46923462,2.71802740,-2.71802765,0.01483245,-0.01483245,0.20211657,-0.20211657,0.69528341,-0.69528346,1.22172793,-1.22172806,0.20337393,-0.20337390,0.00000000,-0.00000000,1.21999042,-1.21999059,0.00000000,-0.00000000
-4.46323162,2.63463027,-2.63463048,0.01501260,-0.01501260,0.20393888,-0.20393887,0.68304840,-0.68304844,1.17315460,-1.17315471,0.21598929,-0.21598925,0.00000000,-0.00000000,1.16482587,-1.16482601,0.00000000,-0.00000000
-4.45722861,2.56646573,-2.56646589,0.01518270,-0.01518270,0.20705570,-0.20705569,0.67393973,-0.67393977,1.13141312,-1.13141321,0.23009412,-0.23009408,0.00000000,-0.00000000,1.11727422,-1.11727435,0.00000000,-0.00000000
-4.45122561,2.51368745,-2.51368757,0.01533813,-0.01533813,0.21148335,-0.21148333,0.66767752,-0.66767754,1.09683084,-1.09683091,0.24561415,-0.24561411,0.00000000,-0.00000000,1.07739031,-1.07739041,0.00000000,-0.00000000
-4.44522261,2.47610416,-2.47610423,0.01547337,-0.01547337,0.21720917,-0.21720915,0.66390639,-0.66390641,1.06957694,-1.06957699,0.26244595,-0.26244590,0.00000000,-0.00000000,1.04507082,-1.04507090,0.00000000,-0.00000000
-4.43921961,2.45320841,-2.45320844,0.01558228,-0.01558228,0.22419195,-0.22419193,0.66221215,-0.66221217,1.04966890,-1.04966892,0.28045768,-0.28045763,0.00000000,-0.00000000,1.02007065,-1.02007071,0.00000000,-0.00000000
-4.43321661,2.44421352,-2.44421351,0.01565840,-0.01565840,0.23236303,-0.23236301,0.66214041,-0.66214042,1.03698274,-1.03698274,0.29949072,-0.29949067,0.00000000,-0.00000000,1.00202224,-1.00202228,0.00000000,-0.00000000
-4.42721361,2.44809651,-2.44809646,0.01569532,-0.01569532,0.24162815,-0.24162812,0.66321638,-0.66321639,1.03126655,-1.03126653,0.31936190,-0.31936185,0.00000000,-0.00000000,0.99045685,-0.99045687,0.00000000,-0.00000000
-4.42121061,2.46364525,-2.46364516,0.01568707,-0.01568707,0.25186990,-0.25186987,0.66496506,-0.66496506,1.03215636,-1.03215632,0.33986644,-0.33986638,0.00000000,-0.00000000,0.98482694,-0.98482695,0.00000000,-0.00000000
-4.41520760,2.48950771,-2.48950760,0.01562849,-0.01562850,0.26295079,-0.26295076,0.66693090,-0.66693091,1.03919377,-1.03919371,0.36078141,-0.36078135,0.00000000,-0.00000000,0.98452856,-0.98452854,0.00000000,-0.00000000
-4.40920460,2.52424164,-2.52424149,0.01551562,-0.01551562,0.27471677,-0.27471673,0.66869635,-0.66869636,1.05184460,-1.05184453,0.38186971,-0.38186966,0.00000000,-0.00000000,0.98892307,-0.98892305,0.00000000,-0.00000000
-4.40320160,2.56636293,-2.56636276,0.01534600,-0.01534600,0.28700110,-0.28700106,0.66989838,-0.66989838,1.06951798,-1.06951789,0.40288444,-0.40288439,0.00000000,-0.00000000,0.99735763,-0.99735759,0.00000000,-0.00000000
-4.39719860,2.61439152,-2.61439134,0.01511897,-0.01511898,0.29962866,-0.29962862,0.67024255,-0.67024256,1.09158533,-1.09158523,0.42357352,-0.42357346,0.00000000,-0.00000000,1.00918367,-1.00918362,0.00000000,-0.00000000
-4.39119560,2.66689368,-2.66689348,0.01483593,-0.01483593,0.31242041,-0.31242037,0.66951417,-0.66951418,1.11739887,-1.11739876,0.44368460,-0.44368455,0.00000000,-0.00000000,1.02377336,-1.02377330,0.00000000,-0.00000000
-4.38519260,2.72251978,-2.72251957,0.01450042,-0.01450043,0.32519800,-0.32519796,0.66758599,-0.66758601,1.14630928,-1.14630915,0.46297008,-0.46297003,0.00000000,-0.00000000,1.04053360,-1.04053353,0.00000000,-0.00000000
-4.37918959,2.78003717,-2.78003696,0.01411825,-0.01411825,0.33778852,-0.33778848,0.66442261,-0.66442262,1.17768221,-1.17768207,0.48119212,-0.48119208,0.00000000,-0.00000000,1.05891752,-1.05891745,0.00000000,-0.00000000
-4.37318659,2.83835761,-2.83835740,0.01369744,-0.01369744,0.35002915,-0.35002912,0.66008108,-0.66008109,1.21091350,-1.21091336,0.49812769,-0.49812765,0.00000000,-0.00000000,1.07843357,-1.07843350,0.00000000,-0.00000000
-4.36718359,2.89655908,-2.89655886,0.01324819,-0.01324819,0.36177172,-0.36177169,0.65470820,-0.65470822,1.24544276,-1.24544262,0.51357332,-0.51357329,0.00000000,-0.00000000,1.09865210,-1.09865202,0.00000000,-0.00000000
-4.36118059,2.95390171,-2.95390150,0.01278268,-0.01278269,0.37288696,-0.37288693,0.64853443,-0.64853445,1.28076520,-1.28076506,0.52734974,-0.52734971,0.00000000,-0.00000000,1.11920963,-1.11920955,0.00000000,-0.00000000
-4.35517759,3.00983780,-3.00983759,0.01231488,-0.01231488,0.38326843,-0.38326841,0.64186475,-0.64186477,1.31644137,-1.31644123,0.53930601,-0.53930599,0.00000000,-0.00000000,1.13981093,-1.13981085,0.00000000,-0.00000000
-4.34917459,3.06401569,-3.06401548,0.01186022,-0.01186022,0.39283583,-0.39283580,0.63506691,-0.63506693,1.35210466,-1.35210451,0.54932319,-0.54932317,0.00000000,-0.00000000,1.16022887,-1.16022879,0.00000000,-0.00000000
-4.34317159,3.11627740,-3.11627719,0.01143531,-0.01143531,0.40153764,-0.40153762,0.62855745,-0.62855747,1.38746616,-1.38746602,0.55731733,-0.55731732,0.00000000,-0.00000000,1.18030228,-1.18030221,0.00000000,-0.00000000
-4.33716858,3.16664987,-3.16664967,0.01105753,-0.01105753,0.40935292,-0.40935290,0.62278596,-0.62278598,1.42231667,-1.42231652,0.56324171,-0.56324170,0.00000000,-0.00000000,1.19993176,-1.19993169,0.00000000,-0.00000000
-4.33116558,3.21532976,-3.21532957,0.01074468,-0.01074468,0.41629206,-0.41629204,0.61821805,-0.61821806,1.45652552,-1.45652537,0.56708805,-0.56708804,0.00000000,-0.00000000,1.21907354,-1.21907347,0.00000000,-0.00000000
-4.32516258,3.26266173,-3.26266154,0.01051451,-0.01051451,0.42239637,-0.42239635,0.61531762,-0.61531763,1.49003608,-1.49003594,0.56888681,-0.56888681,0.00000000,-0.00000000,1.23773150,-1.23773143,0.00000000,-0.00000000
-4.31915958,3.30911042,-3.30911023,0.01038434,-0.01038434,0.42773644,-0.42773642,0.61452894,-0.61452893,1.52285778,-1.52285764,0.56870625,-0.56870626,0.00000000,-0.00000000,1.25594739,-1.25594732,0.00000000,-0.00000000
-4.31315658,3.35522652,-3.35522633,0.01037060,-0.01037060,0.43240918,-0.43240917,0.61625891,-0.61625889,1.55505471,-1.55505457,0.56665033,-0.56665034,0.00000000,-0.00000000,1.27378948,-1.27378940,0.00000000,-0.00000000
-4.30715358,3.40160759,-3.40160740,0.01048841,-0.01048841,0.43653356,-0.43653355,0.62086025,-0.62086023,1.58673101,-1.58673088,0.56285539,-0.56285541,0.00000000,-0.00000000,1.29133989,-1.29133982,0.00000000,-0.00000000
-4.30115058,3.44885468,-3.44885449,0.01075117,-0.01075117,0.44024508,-0.44024507,0.62861592,-0.62861588,1.61801354,-1.61801340,0.55748573,-0.55748575,0.00000000,-0.00000000,1.30868098,-1.30868091,0.00000000,-0.00000000
-4.29514757,3.49752620,-3.49752600,0.01117011,-0.01117011,0.44368918,-0.44368917,0.63972528,-0.63972523,1.64903231,-1.64903217,0.55072807,-0.55072809,0.00000000,-0.00000000,1.32588124,-1.32588117,0.00000000,-0.00000000
-4.28914457,3.54809070,-3.54809050,0.01175396,-0.01175396,0.44701377,-0.44701377,0.65429262,-0.65429256,1.67989976,-1.67989962,0.54278516,-0.54278519,0.00000000,-0.00000000,1.34298132,-1.34298126,0.00000000,-0.00000000
-4.28314157,3.60088088,-3.60088067,0.01250858,-0.01250858,0.45036121,-0.45036120,0.67231821,-0.67231814,1.71068975,-1.71068961,0.53386880,-0.53386883,0.00000000,-0.00000000,1.35998088,-1.35998081,0.00000000,-0.00000000
-4.27713857,3.65605094,-3.65605073,0.01343663,-0.01343663,0.45386005,-0.45386005,0.69369251,-0.69369244,1.74141751,-1.74141738,0.52419245,-0.52419248,0.00000000,-0.00000000,1.37682695,-1.37682688,0.00000000,-0.00000000
-4.27113557,3.71353992,-3.71353970,0.01453736,-0.01453736,0.45761703,-0.45761702,0.71819379,-0.71819370,1.77202185,-1.77202172,0.51396380,-0.51396383,0.00000000,-0.00000000,1.39340465,-1.39340458,0.00000000,-0.00000000
-4.26513257,3.77304334,-3.77304312,0.01580641,-0.01580640,0.46170965,-0.46170964,0.74548930,-0.74548921,1.80235079,-1.80235066,0.50337775,-0.50337778,0.00000000,-0.00000000,1.40953087,-1.40953081,0.00000000,-0.00000000
-4.25912956,3.83399552,-3.83399530,0.01723571,-0.01723570,0.46617989,-0.46617988,0.77514042,-0.77514033,1.83215185,-1.83215172,0.49260997,-0.49261000,0.00000000,-0.00000000,1.42495167,-1.42495162,0.00000000,-0.00000000
-4.25312656,3.89556435,-3.89556414,0.01881350,-0.01881349,0.47102937,-0.47102936,0.80661161,-0.80661151,1.86106791,-1.86106778,0.48181150,-0.48181153,0.00000000,-0.00000000,1.43934375,-1.43934370,0.00000000,-0.00000000
-4.24712356,3.95665990,-3.95665970,0.02052443,-0.02052443,0.47621639,-0.47621638,0.83928314,-0.83928305,1.88863944,-1.88863932,0.47110465,-0.47110469,0.00000000,-0.00000000,1.45232036,-1.45232032,0.00000000,-0.00000000
-4.24112056,4.01595752,-4.01595732,0.02234983,-0.02234983,0.48165503,-0.48165502,0.87246750,-0.87246740,1.91431334,-1.91431323,0.46058043,-0.46058046,0.00000000,-0.00000000,1.46344162,-1.46344159,0.00000000,-0.00000000
-4.23511756,4.07193534,-4.07193516,0.02426805,-0.02426804,0.48721659,-0.48721658,0.90542888,-0.90542879,1.93745846,-1.93745836,0.45029758,-0.45029762,0.00000000,-0.00000000,1.47222912,-1.47222910,0.00000000,-0.00000000
-4.22911456,4.12292525,-4.12292510,0.02625495,-0.02625495,0.49273333,-0.49273332,0.93740544,-0.93740535,1.95738739,-1.95738730,0.44028348,-0.44028351,0.00000000,-0.00000000,1.47818418,-1.47818417,0.00000000,-0.00000000
-4.22311156,4.16717551,-4.16717539,0.02828458,-0.02828458,0.49800443,-0.49800442,0.96763340,-0.96763332,1.97338361,-1.97338354,0.43053656,-0.43053659,0.00000000,-0.00000000,1.48080906,-1.48080907,0.00000000,-0.00000000
-4.21710855,4.20292249,-4.20292241,0.03032984,-0.03032984,0.50280401,-0.50280400,0.99537242,-0.99537236,1.98473291,-1.98473286,0.42103047,-0.42103049,0.00000000,-0.00000000,1.47963027,-1.47963030,0.00000000,-0.00000000
-4.21110555,4.22846841,-4.22846837,0.03236335,-0.03236335,0.50689079,-0.50689078,1.01993115,-1.01993110,1.99075750,-1.99075747,0.41171939,-0.41171942,0.00000000,-0.00000000,1.47422269,-1.47422273,0.00000000,-0.00000000
-4.20510255,4.24226129,-4.24226130,0.03435832,-0.03435831,0.51001901,-0.51001901,1.04069203,-1.04069199,1.99085113,-1.99085112,0.40254459,-0.40254462,0.00000000,-0.00000000,1.46423334,-1.46423340,0.00000000,-0.00000000
-4.19909955,4.24297333,-4.24297339,0.03628943,-0.03628942,0.51195004,-0.51195004,1.05713445,-1.05713443,1.98451340,-1.98451342,0.39344146,-0.39344149,0.00000000,-0.00000000,1.44940362,-1.44940370,0.00000000,-0.00000000
-4.19309655,4.22957361,-4.22957371,0.03813375,-0.03813375,0.51246404,-0.51246405,1.06885521,-1.06885521,1.97138145,-1.97138149,0.38434699,-0.38434702,0.00000000,-0.00000000,1.42958875,-1.42958885,0.00000000,-0.00000000
-4.18709355,4.20139147,-4.20139163,0.03987157,-0.03987156,0.51137127,-0.51137128,1.07558547,-1.07558549,1.95125724,-1.95125731,0.37520703,-0.37520706,0.00000000,-0.00000000,1.40477345,-1.40477356,0.00000000,-0.00000000
-4.18109055,4.15816728,-4.15816749,0.04148706,-0.04148705,0.50852217,-0.50852218,1.07720349,-1.07720352,1.92412910,-1.92412920,0.36598310,-0.36598313,0.00000000,-0.00000000,1.37508290,-1.37508303,0.00000000,-0.00000000
-4.17508754,4.10008781,-4.10008806,0.04296891,-0.04296891,0.50381596,-0.50381598,1.07374248,-1.07374253,1.89018629,-1.89018640,0.35665828,-0.35665831,0.00000000,-0.00000000,1.34078863,-1.34078878,0.00000000,-0.00000000
-4.16908454,4.02780450,-4.02780480,0.04431069,-0.04431069,0.49720716,-0.49720719,1.06539347,-1.06539354,1.84982574,-1.84982588,0.34724194,-0.34724197,0.00000000,-0.00000000,1.30230877,-1.30230893,0.00000000,-0.00000000
-4.16308154,3.94243366,-3.94243400,0.04551100,-0.04551100,0.48870974,-0.48870977,1.05250280,-1.05250288,1.80365088,-1.80365103,0.33777310,-0.33777314,0.00000000,-0.00000000,1.26020298,-1.26020315,0.00000000,-0.00000000
-4.15707854,3.84553852,-3.84553889,0.04657343,-0.04657342,0.47839869,-0.47839873,1.03556451,-1.03556460,1.75246238,-1.75246255,0.32832218,-0.32832221,0.00000000,-0.00000000,1.21516207,-1.21516225,0.00000000,-0.00000000
-4.15107554,3.73909425,-3.73909466,0.04750623,-0.04750623,0.46640902,-0.46640906,1.01520792,-1.01520802,1.69724155,-1.69724173,0.31899115,-0.31899118,0.00000000,-0.00000000,1.16799321,-1.16799340,0.00000000,-0.00000000
-4.14507254,3.62543772,-3.62543813,0.04832179,-0.04832179,0.45293214,-0.45293219,0.99218098,-0.99218109,1.63912724,-1.63912743,0.30991216,-0.30991219,0.00000000,-0.00000000,1.11960128,-1.11960147,0.00000000,-0.00000000
-4.13906953,3.50720442,-3.50720485,0.04903587,-0.04903587,0.43820997,-0.43821002,0.96733000,-0.96733011,1.57938748,-1.57938767,0.30124462,-0.30124465,0.00000000,-0.00000000,1.07096744,-1.07096763,0.00000000,-0.00000000
-4.13306653,3.38725594,-3.38725637,0.04966666,-0.04966665,0.42252699,-0.42252705,0.94157672,-0.94157683,1.51938728,-1.51938746,0.29317105,-0.29317108,0.00000000,-0.00000000,1.02312595,-1.02312613,0.00000000,-0.00000000
-4.12706353,3.26860114,-3.26860155,0.05023371,-0.05023371,0.40620078,-0.40620083,0.91589352,-0.91589363,1.46055421,-1.46055439,0.28589184,-0.28589187,0.00000000,-0.00000000,0.97714033,-0.97714050,0.00000000,-0.00000000
-4.12106053,3.15431480,-3.15431518,0.05075682,-0.05075682,0.38957134,-0.38957140,0.89127784,-0.89127795,1.40434333,-1.40434350,0.27961931,-0.27961934,0.00000000,-0.00000000,0.93407980,-0.93407995,0.00000000,-0.00000000
-4.11505753,3.04745719,-3.04745754,0.05125482,-0.05125482,0.37298998,-0.37299004,0.86872660,-0.86872670,1.35220293,-1.35220307,0.27457125,-0.27457128,0.00000000,-0.00000000,0.89499698,-0.89499712,0.00000000,-0.00000000
-4.10905453,2.95099776,-2.95099806,0.05174449,-0.05174449,0.35680804,-0.35680809,0.84921156,-0.84921164,1.30554244,-1.30554255,0.27096441,-0.27096443,0.00000000,-0.00000000,0.86090757,-0.86090769,0.00000000,-0.00000000
-4.10305153,2.86774575,-2.86774599,0.05223955,-0.05223955,0.34136609,-0.34136614,0.83365634,-0.83365641,1.26570364,-1.26570373,0.26900805,-0.26900807,0.00000000,-0.00000000,0.83277250,-0.83277259,0.00000000,-0.00000000
-4.09704852,2.80028983,-2.80029000,0.05274985,-0.05274985,0.32698410,-0.32698415,0.82291576,-0.82291581,1.23393595,-1.23393600,0.26889806,-0.26889807,0.00000000,-0.00000000,0.81148289,-0.81148295,0.00000000,-0.00000000
-4.09104552,2.75094847,-2.75094857,0.05328072,-0.05328072,0.31395275,-0.31395279,0.81775785,-0.81775787,1.21137622,-1.21137623,0.27081164,-0.27081165,0.00000000,-0.00000000,0.79784801,-0.79784804,0.00000000,-0.00000000
-4.08504252,2.72173174,-2.72173176,0.05383264,-0.05383264,0.30252646,-0.30252649,0.81884896,-0.81884896,1.19903334,-1.19903331,0.27490294,-0.27490295,0.00000000,-0.00000000,0.79258605,-0.79258604,0.00000000,-0.00000000
-4.07903952,2.71431477,-2.71431470,0.05440115,-0.05440115,0.29291805,-0.29291808,0.82674209,-0.82674207,1.19777745,-1.19777737,0.28129969,-0.28129969,0.00000000,-0.00000000,0.79631745,-0.79631740,0.00000000,-0.00000000
-4.07303652,2.73002248,-2.73002231,0.05497708,-0.05497708,0.28529543,-0.28529546,0.84186833,-0.84186828,1.20833340,-1.20833327,0.29010089,-0.29010088,0.00000000,-0.00000000,0.80956049,-0.80956041,0.00000000,-0.00000000
-4.06703352,2.76982462,-2.76982435,0.05554699,-0.05554698,0.27977999,-0.27978001,0.86453153,-0.86453145,1.23127795,-1.23127777,0.30137564,-0.30137562,0.00000000,-0.00000000,0.83272860,-0.83272847,0.00000000,-0.00000000
-4.06103052,2.83433975,-2.83433938,0.05609390,-0.05609390,0.27644690,-0.27644692,0.89490571,-0.89490560,1.26703999,-1.26703975,0.31516305,-0.31516303,0.00000000,-0.00000000,0.86612889,-0.86612872,0.00000000,-0.00000000
-4.05502751,2.92384658,-2.92384611,0.05659828,-0.05659828,0.27532703,-0.27532704,0.93303523,-0.93303510,1.31590293,-1.31590263,0.33147311,-0.33147308,0.00000000,-0.00000000,0.90996151,-0.90996130,0.00000000,-0.00000000
-4.04902451,3.03830095,-3.03830037,0.05703907,-0.05703907,0.27641021,-0.27641020,0.97883718,-0.97883702,1.37800872,-1.37800837,0.35028844,-0.35028841,0.00000000,-0.00000000,0.96431935,-0.96431909,0.00000000,-0.00000000
-4.04302151,3.17735659,-3.17735591,0.05739486,-0.05739486,0.27964966,-0.27964965,1.03210579,-1.03210560,1.45336260,-1.45336219,0.37156670,-0.37156665,0.00000000,-0.00000000,1.02918776,-1.02918746,0.00000000,-0.00000000
-4.03701851,3.34038828,-3.34038750,0.05764516,-0.05764516,0.28496731,-0.28496730,1.09251850,-1.09251829,1.54183809,-1.54183761,0.39524346,-0.39524341,0.00000000,-0.00000000,1.10444426,-1.10444392,0.00000000,-0.00000000
-4.03101551,3.52651571,-3.52651483,0.05777149,-0.05777149,0.29225955,-0.29225953,1.15964347,-1.15964323,1.64318182,-1.64318128,0.42123546,-0.42123540,0.00000000,-0.00000000,1.18985791,-1.18985752,0.00000000,-0.00000000
-4.02501251,3.73462704,-3.73462606,0.05775849,-0.05775850,0.30140324,-0.30140321,1.23294817,-1.23294791,1.75701787,-1.75701727,0.44944373,-0.44944366,0.00000000,-0.00000000,1.28508866,-1.28508823,0.00000000,-0.00000000
-4.01900950,3.96340130,-3.96340024,0.05759481,-0.05759481,0.31226162,-0.31226159,1.31180900,-1.31180871,1.88285153,-1.88285088,0.47975669,-0.47975661,0.00000000,-0.00000000,1.38968675,-1.38968628,0.00000000,-0.00000000
-4.01300650,4.21132907,-4.21132792,0.05727379,-0.05727379,0.32468991,-0.32468987,1.39552155,-1.39552125,2.02007258,-2.02007187,0.51205280,-0.51205272,0.00000000,-0.00000000,1.50309249,-1.50309199,0.00000000,-0.00000000
-4.00700350,4.47673113,-4.47672990,0.05679390,-0.05679391,0.33854027,-0.33854022,1.48331165,-1.48331133,2.16795811,-2.16795735,0.54620273,-0.54620265,0.00000000,-0.00000000,1.62463674,-1.62463620,0.00000000,-0.00000000
-4.00100050,4.75777524,-4.75777394,0.05615898,-0.05615899,0.35366602,-0.35366597,1.57434677,-1.57434644,2.32567536,-2.32567455,0.58207078,-0.58207069,0.00000000,-0.00000000,1.75354242,-1.75354185,0.00000000,-0.00000000
-3.99499750,5.05249115,-5.05248979,0.05537809,-0.05537809,0.36992503,-0.36992498,1.66774797,-1.66774763,2.49228470,-2.49228385,0.61951560,-0.61951550,0.00000000,-0.00000000,1.88892755,-1.88892695,0.00000000,-0.00000000
-3.98899450,5.35878428,-5.35878287,0.05446518,-0.05446518,0.38718209,-0.38718203,1.76260207,-1.76260173,2.66674317,-2.66674229,0.65839015,-0.65839005,0.00000000,-0.00000000,2.02980997,-2.02980935,0.00000000,-0.00000000
