energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.14857429,0.84308064,0.02872735,0.00015945,0.20002634,0.53669596,0.00000000,0.16932564,0.15203308
-3.14257129,0.78606538,0.02865660,0.00015462,0.18228511,0.50259963,0.00000000,0.15760820,0.14222809
-3.13656828,0.73241285,0.02875923,0.00015083,0.16503418,0.47084544,0.00000000,0.14661447,0.13298811
-3.13056528,0.68291510,0.02906344,0.00014823,0.14846473,0.44193385,0.00000000,0.13650190,0.12445955
-3.12456228,0.63821712,0.02959204,0.00014692,0.13273665,0.41626888,0.00000000,0.12739770,0.11676351
-3.11855928,0.59880844,0.03036149,0.00014697,0.11797756,0.39415228,0.00000000,0.11939731,0.10999399
-3.11255628,0.56501964,0.03138110,0.00014843,0.10428299,0.37578084,0.00000000,0.11256389,0.10421701
-3.10655328,0.53702365,0.03265242,0.00015128,0.09171749,0.36124675,0.00000000,0.10692886,0.09947060
-3.10055028,0.51484133,0.03416894,0.00015548,0.08031660,0.35054090,0.00000000,0.10249314,0.09576563
-3.09454727,0.49835104,0.03591594,0.00016095,0.07008953,0.34355875,0.00000000,0.09922925,0.09308735
-3.08854427,0.48730155,0.03787068,0.00016758,0.06102221,0.34010846,0.00000000,0.09708404,0.09139764
-3.08254127,0.48132785,0.04000287,0.00017521,0.05308070,0.33992121,0.00000000,0.09598193,0.09063778
-3.07653827,0.47996920,0.04227537,0.00018367,0.04621464,0.34266300,0.00000000,0.09582856,0.09073171
-3.07053527,0.48268892,0.04464521,0.00019276,0.04036077,0.34794792,0.00000000,0.09651484,0.09158969
-3.06453227,0.48889526,0.04706479,0.00020227,0.03544614,0.35535227,0.00000000,0.09792103,0.09311211
-3.05852926,0.49796289,0.04948330,0.00021198,0.03139121,0.36442929,0.00000000,0.09992107,0.09519352
-3.05252626,0.50925429,0.05184831,0.00022167,0.02811257,0.37472411,0.00000000,0.10238676,0.09772665
-3.04652326,0.52214065,0.05410745,0.00023112,0.02552532,0.38578842,0.00000000,0.10519191,0.10060630
-3.04052026,0.53602164,0.05621014,0.00024013,0.02354506,0.39719461,0.00000000,0.10821611,0.10373306
-3.03451726,0.55034354,0.05810929,0.00024853,0.02208956,0.40854885,0.00000000,0.11134833,0.10701668
-3.02851426,0.56461532,0.05976292,0.00025615,0.02108009,0.41950291,0.00000000,0.11448999,0.11037908
-3.02251126,0.57842213,0.06113563,0.00026289,0.02044241,0.42976421,0.00000000,0.11755753,0.11375672
-3.01650825,0.59143592,0.06219986,0.00026866,0.02010751,0.43910389,0.00000000,0.12048444,0.11710252
-3.01050525,0.60342289,0.06293687,0.00027341,0.02001214,0.44736264,0.00000000,0.12322258,0.12038702
-3.00450225,0.61424754,0.06333746,0.00027715,0.02009915,0.45445413,0.00000000,0.12574293,0.12359891
-2.99849925,0.62387328,0.06340231,0.00027991,0.02031764,0.46036599,0.00000000,0.12803551,0.12674483
-2.99249625,0.63235963,0.06314202,0.00028178,0.02062303,0.46515824,0.00000000,0.13010878,0.12984846
-2.98649325,0.63985621,0.06257679,0.00028285,0.02097705,0.46895938,0.00000000,0.13198828,0.13294900
-2.98049025,0.64659383,0.06173579,0.00028327,0.02134757,0.47196030,0.00000000,0.13371473,0.13609906
-2.97448724,0.65287301,0.06065624,0.00028321,0.02170845,0.47440628,0.00000000,0.13534167,0.13936202
-2.96848424,0.65905055,0.05938225,0.00028285,0.02203933,0.47658750,0.00000000,0.13693267,0.14280909
-2.96248124,0.66552467,0.05796347,0.00028236,0.02232528,0.47882828,0.00000000,0.13855831,0.14651608
-2.95647824,0.67271934,0.05645362,0.00028194,0.02255654,0.48147580,0.00000000,0.14029304,0.15056006
-2.95047524,0.68106841,0.05490893,0.00028178,0.02272811,0.48488839,0.00000000,0.14221195,0.15501611
-2.94447224,0.69100020,0.05338661,0.00028202,0.02283936,0.48942411,0.00000000,0.14438785,0.15995418
-2.93846923,0.70292299,0.05194334,0.00028282,0.02289357,0.49542979,0.00000000,0.14688836,0.16543624
-2.93246623,0.71721187,0.05063388,0.00028430,0.02289750,0.50323096,0.00000000,0.14977355,0.17151383
-2.92646323,0.73419740,0.04950980,0.00028653,0.02286085,0.51312287,0.00000000,0.15309385,0.17822607
-2.92046023,0.75415611,0.04861835,0.00028957,0.02279580,0.52536280,0.00000000,0.15688846,0.18559809
-2.91445723,0.77730301,0.04800161,0.00029344,0.02271647,0.54016360,0.00000000,0.16118425,0.19364000
-2.90845423,0.80378618,0.04769570,0.00029812,0.02263843,0.55768868,0.00000000,0.16599506,0.20234637
-2.90245123,0.83368310,0.04773024,0.00030354,0.02257819,0.57804811,0.00000000,0.17132149,0.21169606
-2.89644822,0.86699868,0.04812799,0.00030964,0.02255273,0.60129594,0.00000000,0.17715101,0.22165251
-2.89044522,0.90366473,0.04890461,0.00031628,0.02257900,0.62742846,0.00000000,0.18345837,0.23216430
-2.88444222,0.94354042,0.05006853,0.00032334,0.02267355,0.65638329,0.00000000,0.19020635,0.24316593
-2.87843922,0.98641384,0.05162099,0.00033066,0.02285205,0.68803912,0.00000000,0.19734649,0.25457878
-2.87243622,1.03200400,0.05355610,0.00033807,0.02312890,0.72221610,0.00000000,0.20482010,0.26631217
-2.86643322,1.07996359,0.05586101,0.00034537,0.02351693,0.75867672,0.00000000,0.21255921,0.27826447
-2.86043022,1.12988209,0.05851610,0.00035240,0.02402697,0.79712728,0.00000000,0.22048760,0.29032425
-2.85442721,1.18128945,0.06149525,0.00035895,0.02466758,0.83721994,0.00000000,0.22852181,0.30237147
-2.84842421,1.23366043,0.06476613,0.00036485,0.02544477,0.87855550,0.00000000,0.23657218,0.31427869
-2.84242121,1.28641963,0.06829057,0.00036993,0.02636166,0.92068708,0.00000000,0.24454390,0.32591237
-2.83641821,1.33894765,0.07202491,0.00037402,0.02741834,0.96312483,0.00000000,0.25233822,0.33713429
-2.83041521,1.39058832,0.07592053,0.00037697,0.02861159,1.00534185,0.00000000,0.25985363,0.34780317
-2.82441221,1.44065742,0.07992436,0.00037867,0.02993480,1.04678145,0.00000000,0.26698731,0.35777643
-2.81840920,1.48845282,0.08397957,0.00037900,0.03137784,1.08686581,0.00000000,0.27363671,0.36691224
-2.81240620,1.53326622,0.08802623,0.00037788,0.03292709,1.12500603,0.00000000,0.27970137,0.37507179
-2.80640320,1.57439635,0.09200223,0.00037525,0.03456551,1.16061349,0.00000000,0.28508486,0.38212181
-2.80040020,1.61116339,0.09584421,0.00037108,0.03627280,1.19311235,0.00000000,0.28969696,0.38793730
-2.79439720,1.64292432,0.09948858,0.00036535,0.03802573,1.22195277,0.00000000,0.29345598,0.39240433
-2.78839420,1.66908883,0.10287268,0.00035808,0.03979848,1.24662464,0.00000000,0.29629106,0.39542301
-2.78239120,1.68913507,0.10593595,0.00034931,0.04156319,1.26667109,0.00000000,0.29814446,0.39691023
-2.77638819,1.70262474,0.10862120,0.00033913,0.04329058,1.28170157,0.00000000,0.29897373,0.39680238
-2.77038519,1.70921683,0.11087580,0.00032761,0.04495060,1.29140366,0.00000000,0.29875354,0.39505765
-2.76438219,1.70867934,0.11265288,0.00031488,0.04651326,1.29555317,0.00000000,0.29747719,0.39165791
-2.75837919,1.70089833,0.11391252,0.00030107,0.04794941,1.29402210,0.00000000,0.29515753,0.38661007
-2.75237619,1.68588388,0.11462269,0.00028633,0.04923162,1.28678385,0.00000000,0.29182740,0.37994675
-2.74637319,1.66377243,0.11476015,0.00027083,0.05033493,1.27391550,0.00000000,0.28753926,0.37172630
-2.74037019,1.63482528,0.11431113,0.00025475,0.05123768,1.25559689,0.00000000,0.28236425,0.36203201
-2.73436718,1.59942325,0.11327177,0.00023826,0.05192216,1.23210636,0.00000000,0.27639045,0.35097063
-2.72836418,1.55805742,0.11164832,0.00022156,0.05237512,1.20381341,0.00000000,0.26972049,0.33867016
-2.72236118,1.51131651,0.10945712,0.00020482,0.05258824,1.17116832,0.00000000,0.26246859,0.32527701
-2.71635818,1.45987102,0.10672424,0.00018822,0.05255831,1.13468927,0.00000000,0.25475706,0.31095265
-2.71035518,1.40445502,0.10348494,0.00017191,0.05228728,1.09494737,0.00000000,0.24671247,0.29586984
-2.70435218,1.34584615,0.09978280,0.00015606,0.05178217,1.05255019,0.00000000,0.23846165,0.28020862
-2.69834917,1.28484475,0.09566870,0.00014079,0.05105467,1.00812460,0.00000000,0.23012765,0.26415216
-2.69234617,1.22225287,0.09119955,0.00012621,0.05012075,0.96229948,0.00000000,0.22182590,0.24788275
-2.68634317,1.15885406,0.08643691,0.00011243,0.04899997,0.91568906,0.00000000,0.21366069,0.23157793
-2.68034017,1.09539481,0.08144551,0.00009950,0.04771485,0.86887765,0.00000000,0.20572223,0.21540699
-2.67433717,1.03256827,0.07629170,0.00008750,0.04629002,0.82240627,0.00000000,0.19808428,0.19952797
-2.66833417,0.97100091,0.07104195,0.00007644,0.04475146,0.77676173,0.00000000,0.19080267,0.18408520
-2.66233117,0.91124261,0.06576137,0.00006635,0.04312575,0.73236856,0.00000000,0.18391459,0.16920751
-2.65632816,0.85376040,0.06051236,0.00005722,0.04143933,0.68958405,0.00000000,0.17743875,0.15500712
-2.65032516,0.79893606,0.05535345,0.00004903,0.03971788,0.64869643,0.00000000,0.17137642,0.14157918
-2.64432216,0.74706748,0.05033828,0.00004175,0.03798585,0.60992621,0.00000000,0.16571333,0.12900207
-2.63831916,0.69837348,0.04551482,0.00003534,0.03626609,0.57343050,0.00000000,0.16042215,0.11733821
-2.63231616,0.65300185,0.04092483,0.00002976,0.03457964,0.53930985,0.00000000,0.15546569,0.10663553
-2.62631316,0.61103993,0.03660356,0.00002495,0.03294569,0.50761730,0.00000000,0.15080043,0.09692938
-2.62031016,0.57252727,0.03257968,0.00002085,0.03138159,0.47836905,0.00000000,0.14638026,0.08824474
-2.61430715,0.53746949,0.02887541,0.00001742,0.02990312,0.45155622,0.00000000,0.14216039,0.08059872
-2.60830415,0.50585277,0.02550689,0.00001461,0.02852466,0.42715693,0.00000000,0.13810105,0.07400320
-2.60230115,0.47765820,0.02248464,0.00001236,0.02725957,0.40514837,0.00000000,0.13417082,0.06846741
-2.59629815,0.45287526,0.01981420,0.00001066,0.02612051,0.38551798,0.00000000,0.13034967,0.06400041
-2.59029515,0.43151388,0.01749686,0.00000947,0.02511973,0.36827345,0.00000000,0.12663125,0.06061333
-2.58429215,0.41361448,0.01553038,0.00000877,0.02426937,0.35345102,0.00000000,0.12302455,0.05832130
-2.57828914,0.39925564,0.01390976,0.00000857,0.02358166,0.34112171,0.00000000,0.11955483,0.05714491
-2.57228614,0.38855897,0.01262796,0.00000887,0.02306895,0.33139527,0.00000000,0.11626378,0.05711124
-2.56628314,0.38169121,0.01167658,0.00000970,0.02274376,0.32442170,0.00000000,0.11320884,0.05825430
-2.56028014,0.37886319,0.01104642,0.00001111,0.02261858,0.32039030,0.00000000,0.11046186,0.06061496
-2.55427714,0.38032603,0.01072799,0.00001315,0.02270568,0.31952631,0.00000000,0.10810715,0.06424026
-2.54827414,0.38636444,0.01071177,0.00001590,0.02301667,0.32208519,0.00000000,0.10623884,0.06918216
-2.54227114,0.39728752,0.01098854,0.00001945,0.02356208,0.32834490,0.00000000,0.10495790,0.07549575
-2.53626813,0.41341730,0.01154938,0.00002391,0.02435086,0.33859623,0.00000000,0.10436875,0.08323695
-2.53026513,0.43507542,0.01238569,0.00002942,0.02538976,0.35313162,0.00000000,0.10457571,0.09245978
-2.52426213,0.46256824,0.01348903,0.00003610,0.02668282,0.37223278,0.00000000,0.10567923,0.10321322
-2.51825913,0.49617095,0.01485089,0.00004412,0.02823079,0.39615737,0.00000000,0.10777227,0.11553782
-2.51225613,0.53611106,0.01646234,0.00005363,0.03003062,0.42512518,0.00000000,0.11093663,0.12946206
-2.50625313,0.58255170,0.01831367,0.00006480,0.03207505,0.45930422,0.00000000,0.11523961,0.14499866
-2.50025013,0.63557532,0.02039395,0.00007780,0.03435234,0.49879696,0.00000000,0.12073084,0.16214093
-2.49424712,0.69516818,0.02269064,0.00009278,0.03684598,0.54362736,0.00000000,0.12743949,0.18085920
-2.48824412,0.76120621,0.02518908,0.00010991,0.03953474,0.59372888,0.00000000,0.13537189,0.20109756
-2.48224112,0.83344274,0.02787217,0.00012930,0.04239268,0.64893405,0.00000000,0.14450960,0.22277108
-2.47623812,0.91149862,0.03071997,0.00015107,0.04538940,0.70896598,0.00000000,0.15480803,0.24576347
-2.47023512,0.99485522,0.03370948,0.00017528,0.04849044,0.77343227,0.00000000,0.16619558,0.26992547
-2.46423212,1.08285085,0.03681440,0.00020194,0.05165773,0.84182169,0.00000000,0.17857343,0.29507408
-2.45822911,1.17468104,0.04000514,0.00023105,0.05485025,0.91350414,0.00000000,0.19181598,0.32099265
-2.45222611,1.26940301,0.04324880,0.00026251,0.05802471,0.98773407,0.00000000,0.20577199,0.34743207
-2.44622311,1.36594473,0.04650943,0.00029616,0.06113637,1.06365779,0.00000000,0.22026646,0.37411301
-2.44022011,1.46311870,0.04974831,0.00033180,0.06413985,1.14032466,0.00000000,0.23510322,0.40072931
-2.43421711,1.55964039,0.05292446,0.00036912,0.06699004,1.21670233,0.00000000,0.25006832,0.42695253
-2.42821411,1.65415136,0.05599523,0.00040778,0.06964297,1.29169578,0.00000000,0.26493404,0.45243764
-2.42221111,1.74524649,0.05891704,0.00044733,0.07205670,1.36416993,0.00000000,0.27946362,0.47682968
-2.41620810,1.83150492,0.06164628,0.00048728,0.07419215,1.43297527,0.00000000,0.29341653,0.49977134
-2.41020510,1.91152376,0.06414015,0.00052709,0.07601388,1.49697585,0.00000000,0.30655418,0.52091126
-2.40420210,1.98395372,0.06635778,0.00056617,0.07749087,1.55507877,0.00000000,0.31864590,0.53991273
-2.39819910,2.04753529,0.06826117,0.00060388,0.07859708,1.60626418,0.00000000,0.32947500,0.55646260
-2.39219610,2.10113437,0.06981626,0.00063959,0.07931207,1.64961463,0.00000000,0.33884479,0.57028008
-2.38619310,2.14377577,0.07099389,0.00067268,0.07962137,1.68434263,0.00000000,0.34658417,0.58112500
-2.38019010,2.17467335,0.07177069,0.00070252,0.07951683,1.70981521,0.00000000,0.35255271,0.58880530
-2.37418709,2.19325527,0.07212985,0.00072855,0.07899679,1.72557441,0.00000000,0.35664488,0.59318335
-2.36818409,2.19918328,0.07206171,0.00075025,0.07806611,1.73135261,0.00000000,0.35879341,0.59418085
-2.36218109,2.19236508,0.07156416,0.00076719,0.07673609,1.72708201,0.00000000,0.35897132,0.59178205
-2.35617809,2.17295889,0.07064286,0.00077902,0.07502422,1.71289757,0.00000000,0.35719282,0.58603507
-2.35017509,2.14137002,0.06931116,0.00078550,0.07295381,1.68913322,0.00000000,0.35351276,0.57705124
-2.34417209,2.09823933,0.06758985,0.00078649,0.07055350,1.65631139,0.00000000,0.34802477,0.56500253
-2.33816908,2.04442398,0.06550666,0.00078199,0.06785657,1.61512613,0.00000000,0.34085812,0.55011699
-2.33216608,1.98097124,0.06309554,0.00077209,0.06490026,1.56642056,0.00000000,0.33217332,0.53267249
-2.32616308,1.90908640,0.06039578,0.00075702,0.06172493,1.51115954,0.00000000,0.32215687,0.51298898
-2.32016008,1.83009619,0.05745096,0.00073711,0.05837316,1.45039882,0.00000000,0.31101509,0.49141962
-2.31415708,1.74540930,0.05430779,0.00071278,0.05488881,1.38525192,0.00000000,0.29896766,0.46834109
-2.30815408,1.65647559,0.05101492,0.00068454,0.05131611,1.31685624,0.00000000,0.28624075,0.44414361
-2.30215108,1.56474595,0.04762172,0.00065299,0.04769874,1.24633984,0.00000000,0.27306051,0.41922100
-2.29614807,1.47163425,0.04417709,0.00061876,0.04407893,1.17479024,0.00000000,0.25964676,0.39396127
-2.29014507,1.37848302,0.04072840,0.00058252,0.04049671,1.10322654,0.00000000,0.24620746,0.36873807
-2.28414207,1.28653411,0.03732046,0.00054497,0.03698921,1.03257584,0.00000000,0.23293408,0.34390336
-2.27813907,1.19690532,0.03399475,0.00050681,0.03359004,0.96365482,0.00000000,0.21999803,0.31978147
-2.27213607,1.11057357,0.03078875,0.00046872,0.03032894,0.89715680,0.00000000,0.20754820,0.29666485
-2.26613307,1.02836492,0.02773547,0.00043135,0.02723138,0.83364475,0.00000000,0.19570979,0.27481144
-2.26013007,0.95095132,0.02486320,0.00039534,0.02431853,0.77354980,0.00000000,0.18458428,0.25444368
-2.25412706,0.87885364,0.02219543,0.00036124,0.02160712,0.71717513,0.00000000,0.17425051,0.23574905
-2.24812406,0.81245024,0.01975092,0.00032959,0.01910967,0.66470443,0.00000000,0.16476659,0.21888198
-2.24212106,0.75199000,0.01754393,0.00030085,0.01683465,0.61621413,0.00000000,0.15617271,0.20396669
-2.23611806,0.69760882,0.01558459,0.00027543,0.01478684,0.57168855,0.00000000,0.14849426,0.19110091
-2.23011506,0.64934810,0.01387933,0.00025369,0.01296769,0.53103678,0.00000000,0.14174532,0.18035992
-2.22411206,0.60717415,0.01243136,0.00023593,0.01137578,0.49411030,0.00000000,0.13593208,0.17180067
-2.21810905,0.57099717,0.01124120,0.00022239,0.01000731,0.46072041,0.00000000,0.13105602,0.16546564
-2.21210605,0.54068870,0.01030719,0.00021329,0.00885649,0.43065455,0.00000000,0.12711665,0.16138613
-2.20610305,0.51609676,0.00962597,0.00020878,0.00791603,0.40369069,0.00000000,0.12411358,0.15958479
-2.20010005,0.49705784,0.00919286,0.00020898,0.00717750,0.37960935,0.00000000,0.12204784,0.16007712
-2.19409705,0.48340537,0.00900227,0.00021399,0.00663169,0.35820282,0.00000000,0.12092239,0.16287200
-2.18809405,0.47497453,0.00904789,0.00022384,0.00626885,0.33928139,0.00000000,0.12074172,0.16797108
-2.18209105,0.47160339,0.00932291,0.00023855,0.00607888,0.32267665,0.00000000,0.12151077,0.17536715
-2.17608804,0.47313070,0.00982008,0.00025811,0.00605152,0.30824203,0.00000000,0.12323299,0.18504165
-2.17008504,0.47939087,0.01053170,0.00028245,0.00617631,0.29585087,0.00000000,0.12590801,0.19696153
-2.16408204,0.49020680,0.01144956,0.00031148,0.00644265,0.28539267,0.00000000,0.12952876,0.21107554
-2.15807904,0.50538128,0.01256480,0.00034506,0.00683974,0.27676773,0.00000000,0.13407858,0.22731051
-2.15207604,0.52468779,0.01386772,0.00038299,0.00735646,0.26988111,0.00000000,0.13952827,0.24556760
-2.14607304,0.54786159,0.01534759,0.00042506,0.00798130,0.26463620,0.00000000,0.14583339,0.26571908
-2.14007004,0.57459184,0.01699239,0.00047095,0.00870221,0.26092868,0.00000000,0.15293218,0.28760573
-2.13406703,0.60451546,0.01878865,0.00052034,0.00950654,0.25864118,0.00000000,0.16074390,0.31103519
-2.12806403,0.63721321,0.02072123,0.00057281,0.01038092,0.25763920,0.00000000,0.16916818,0.33578138
-2.12206103,0.67220865,0.02277320,0.00062790,0.01131125,0.25776843,0.00000000,0.17808513,0.36158521
-2.11605803,0.70896984,0.02492570,0.00068511,0.01228270,0.25885381,0.00000000,0.18735644,0.38815653
-2.11005503,0.74691426,0.02715795,0.00074385,0.01327978,0.26070039,0.00000000,0.19682740,0.41517740
-2.10405203,0.78541653,0.02944726,0.00080350,0.01428644,0.26309576,0.00000000,0.20632987,0.44230659
-2.09804902,0.82381878,0.03176916,0.00086341,0.01528629,0.26581419,0.00000000,0.21568598,0.46918513
-2.09204602,0.86144326,0.03409754,0.00092287,0.01626279,0.26862202,0.00000000,0.22471248,0.49544284
-2.08604302,0.89760671,0.03640495,0.00098116,0.01719954,0.27128405,0.00000000,0.23322558,0.52070552
-2.08004002,0.93163581,0.03866290,0.00103755,0.01808058,0.27357067,0.00000000,0.24104606,0.54460258
-2.07403702,0.96288315,0.04084229,0.00109128,0.01889076,0.27526513,0.00000000,0.24800440,0.56677494
-2.06803402,0.99074306,0.04291383,0.00114164,0.01961602,0.27617083,0.00000000,0.25394577,0.58688281
-2.06203102,1.01466672,0.04484857,0.00118791,0.02024379,0.27611802,0.00000000,0.25873462,0.60461325
-2.05602801,1.03417602,0.04661845,0.00122942,0.02076323,0.27496973,0.00000000,0.26225880,0.61968715
-2.05002501,1.04887566,0.04819685,0.00126556,0.02116559,0.27262667,0.00000000,0.26443290,0.63186560
-2.04402201,1.05846315,0.04955919,0.00129576,0.02144438,0.26903074,0.00000000,0.26520082,0.64095535
-2.03801901,1.06273655,0.05068350,0.00131956,0.02159556,0.26416734,0.00000000,0.26453746,0.64681335
-2.03201601,1.06159962,0.05155098,0.00133656,0.02161770,0.25806610,0.00000000,0.26244951,0.64935024
-2.02601301,1.05506455,0.05214651,0.00134647,0.02151198,0.25080032,0.00000000,0.25897536,0.64853271
-2.02001001,1.04325219,0.05245910,0.00134911,0.02128218,0.24248524,0.00000000,0.25418416,0.64438479
-2.01400700,1.02638995,0.05248227,0.00134440,0.02093466,0.23327504,0.00000000,0.24817419,0.63698800
-2.00800400,1.00480759,0.05221433,0.00133238,0.02047813,0.22335921,0.00000000,0.24107052,0.62648046
-2.00200100,0.97893114,0.05165852,0.00131321,0.01992355,0.21295817,0.00000000,0.23302224,0.61305488
-1.99599800,0.94927515,0.05082311,0.00128718,0.01928383,0.20231850,0.00000000,0.22419927,0.59695564
-1.98999500,0.91643367,0.04972128,0.00125466,0.01857359,0.19170814,0.00000000,0.21478899,0.57847489
-1.98399200,0.88107001,0.04837093,0.00121615,0.01780888,0.18141147,0.00000000,0.20499266,0.55794783
-1.97798899,0.84390569,0.04679433,0.00117224,0.01700685,0.17172474,0.00000000,0.19502192,0.53574721
-1.97198599,0.80570873,0.04501764,0.00112357,0.01618540,0.16295163,0.00000000,0.18509525,0.51227711
-1.96598299,0.76728130,0.04307038,0.00107090,0.01536295,0.15539924,0.00000000,0.17543457,0.48796620
-1.95997999,0.72944708,0.04098470,0.00101500,0.01455802,0.14937420,0.00000000,0.16626200,0.46326039
-1.95397699,0.69303813,0.03879468,0.00095668,0.01378900,0.14517907,0.00000000,0.15779665,0.43861521
-1.94797399,0.65888158,0.03653553,0.00089677,0.01307378,0.14310872,0.00000000,0.15025161,0.41448773
-1.94197099,0.62778591,0.03424277,0.00083611,0.01242953,0.14344657,0.00000000,0.14383086,0.39132848
-1.93596798,0.60052701,0.03195142,0.00077549,0.01187237,0.14646050,0.00000000,0.13872629,0.36957309
-1.92996498,0.57783400,0.02969520,0.00071567,0.01141711,0.15239833,0.00000000,0.13511463,0.34963413
-1.92396198,0.56037481,0.02750583,0.00065738,0.01107699,0.16148259,0.00000000,0.13315424,0.33189294
-1.91795898,0.54874163,0.02541233,0.00060124,0.01086341,0.17390468,0.00000000,0.13298185,0.31669187
-1.91195598,0.54343643,0.02344048,0.00054782,0.01078569,0.18981829,0.00000000,0.13470916,0.30432678
-1.90595298,0.54485674,0.02161235,0.00049761,0.01085082,0.20933214,0.00000000,0.13841933,0.29504012
-1.89994997,0.55328202,0.01994591,0.00045098,0.01106323,0.23250234,0.00000000,0.14416351,0.28901471
-1.89394697,0.56886095,0.01845485,0.00040824,0.01142459,0.25932458,0.00000000,0.15195745,0.28636826
-1.88794397,0.59160027,0.01714839,0.00036956,0.01193361,0.28972644,0.00000000,0.16177835,0.28714895
-1.88194097,0.62135558,0.01603130,0.00033505,0.01258592,0.32356043,0.00000000,0.17356218,0.29133216
-1.87593797,0.65782475,0.01510401,0.00030473,0.01337397,0.36059817,0.00000000,0.18720160,0.29881850
-1.86993497,0.70054460,0.01436274,0.00027852,0.01428699,0.40052615,0.00000000,0.20254471,0.30943346
-1.86393197,0.74889135,0.01379985,0.00025627,0.01531103,0.44294387,0.00000000,0.21939492,0.32292865
-1.85792896,0.80208547,0.01340417,0.00023778,0.01642912,0.48736447,0.00000000,0.23751201,0.33898495
-1.85192596,0.85920122,0.01316139,0.00022276,0.01762143,0.53321858,0.00000000,0.25661459,0.35721751
-1.84592296,0.91918122,0.01305458,0.00021092,0.01886567,0.57986144,0.00000000,0.27638413,0.37718280
-1.83991996,0.98085607,0.01306468,0.00020189,0.02013741,0.62658344,0.00000000,0.29647044,0.39838752
-1.83391696,1.04296875,0.01317105,0.00019531,0.02141066,0.67262413,0.00000000,0.31649870,0.42029937
-1.82791396,1.10420349,0.01335206,0.00019078,0.02265845,0.71718922,0.00000000,0.33607784,0.44235950
-1.82191096,1.16321820,0.01358561,0.00018791,0.02385348,0.75947034,0.00000000,0.35481012,0.46399621
-1.81590795,1.21867966,0.01384973,0.00018633,0.02496883,0.79866674,0.00000000,0.37230144,0.48463967
-1.80990495,1.26930017,0.01412311,0.00018565,0.02597872,0.83400820,0.00000000,0.38817234,0.50373713
-1.80390195,1.31387440,0.01438561,0.00018553,0.02685922,0.86477830,0.00000000,0.40206889,0.52076813
-1.79789895,1.35131484,0.01461875,0.00018565,0.02758897,0.89033682,0.00000000,0.41367327,0.53525910
-1.79189595,1.38068457,0.01480606,0.00018571,0.02814983,0.91014056,0.00000000,0.42271361,0.54679684
-1.78589295,1.40122575,0.01493348,0.00018548,0.02852739,0.92376139,0.00000000,0.42897236,0.55504035
-1.77988994,1.41238269,0.01498962,0.00018473,0.02871144,0.93090075,0.00000000,0.43229314,0.55973041
-1.77388694,1.41381834,0.01496590,0.00018332,0.02869626,0.93139993,0.00000000,0.43258553,0.56069668
-1.76788394,1.40542360,0.01485672,0.00018111,0.02848076,0.92524549,0.00000000,0.42982761,0.55786181
-1.76188094,1.38731891,0.01465939,0.00017802,0.02806846,0.91256975,0.00000000,0.42406623,0.55124265
-1.75587794,1.35984816,0.01437411,0.00017403,0.02746738,0.89364616,0.00000000,0.41541479,0.54094825
-1.74987494,1.32356528,0.01400380,0.00016912,0.02668966,0.86887991,0.00000000,0.40404886,0.52717508
-1.74387194,1.27921415,0.01355385,0.00016334,0.02575116,0.83879415,0.00000000,0.39019971,0.51019951
-1.73786893,1.22770299,0.01303186,0.00015674,0.02467092,0.80401264,0.00000000,0.37414613,0.49036805
-1.73186593,1.17007438,0.01244729,0.00014943,0.02347048,0.76523958,0.00000000,0.35620494,0.46808586
-1.72586293,1.10747241,0.01181109,0.00014150,0.02217326,0.72323766,0.00000000,0.33672059,0.44380403
-1.71985993,1.04110856,0.01113534,0.00013308,0.02080380,0.67880526,0.00000000,0.31605436,0.41800639
-1.71385693,0.97222784,0.01043289,0.00012430,0.01938711,0.63275389,0.00000000,0.29457363,0.39119623
-1.70785393,0.90207653,0.00971693,0.00011531,0.01794801,0.58588685,0.00000000,0.27264170,0.36388374
-1.70185093,0.83187293,0.00900076,0.00010622,0.01651051,0.53897977,0.00000000,0.25060844,0.33657456
-1.69584792,0.76278214,0.00829744,0.00009718,0.01509738,0.49276388,0.00000000,0.22880233,0.30975984
-1.68984492,0.69589551,0.00761958,0.00008831,0.01372968,0.44791240,0.00000000,0.20752378,0.28390820
-1.68384192,0.63221529,0.00697915,0.00007972,0.01242649,0.40503030,0.00000000,0.18704029,0.25945966
-1.67783892,0.57264458,0.00638738,0.00007150,0.01120476,0.36464761,0.00000000,0.16758317,0.23682163
-1.67183592,0.51798236,0.00585466,0.00006374,0.01007918,0.32721602,0.00000000,0.14934597,0.21636688
-1.66583292,0.46892303,0.00539052,0.00005652,0.00906222,0.29310851,0.00000000,0.13248444,0.19843321
-1.65982991,0.42606002,0.00500363,0.00004990,0.00816421,0.26262171,0.00000000,0.11711789,0.18332460
-1.65382691,0.38989220,0.00470185,0.00004392,0.00739351,0.23598020,0.00000000,0.10333163,0.17131339
-1.64782391,0.36083248,0.00449226,0.00003862,0.00675665,0.21334239,0.00000000,0.09118039,0.16264307
-1.64182091,0.33921730,0.00438120,0.00003403,0.00625863,0.19480715,0.00000000,0.08069219,0.15753129
-1.63581791,0.32531612,0.00437434,0.00003019,0.00590303,0.18042080,0.00000000,0.07187266,0.15617256
