energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
0.22511256,2.96575199,0.45387042,1.87600448,0.01640527,0.08280890,0.19935547,0.00000000,0.28235925,0.62157627
0.23111556,2.88640268,0.45447680,1.81547157,0.01611799,0.07946422,0.19948556,0.00000000,0.27788230,0.60253016
0.23711856,2.80437832,0.45512892,1.75264553,0.01581129,0.07608384,0.19921810,0.00000000,0.27344566,0.58426801
0.24312156,2.72034451,0.45580160,1.68815261,0.01548841,0.07269602,0.19852590,0.00000000,0.26904812,0.56681458
0.24912456,2.63495394,0.45646244,1.62262267,0.01515218,0.06932618,0.19738665,0.00000000,0.26467941,0.55016430
0.25512756,2.54884834,0.45707441,1.55668356,0.01480504,0.06599696,0.19578492,0.00000000,0.26032293,0.53428781
0.26113057,2.46266134,0.45759870,1.49095584,0.01444922,0.06272848,0.19371404,0.00000000,0.25595891,0.51913935
0.26713357,2.37702167,0.45799751,1.42604762,0.01408680,0.05953864,0.19117769,0.00000000,0.25156777,0.50466436
0.27313657,2.29255598,0.45823681,1.36254959,0.01371993,0.05644350,0.18819121,0.00000000,0.24713345,0.49080722
0.27913957,2.20989080,0.45828875,1.30102986,0.01335090,0.05345771,0.18478235,0.00000000,0.24264676,0.47751851
0.28514257,2.12965319,0.45813369,1.24202869,0.01298236,0.05059497,0.18099155,0.00000000,0.23810837,0.46476177
0.29114557,2.05246959,0.45776172,1.18605299,0.01261734,0.04786836,0.17687168,0.00000000,0.23353149,0.45251921
0.29714857,1.97896274,0.45717352,1.13357062,0.01225938,0.04529078,0.17248716,0.00000000,0.22894399,0.44079638
0.30315158,1.90974659,0.45638054,1.08500448,0.01191254,0.04287517,0.16791258,0.00000000,0.22439001,0.42962561
0.30915458,1.84541932,0.45540455,1.04072663,0.01158142,0.04063476,0.16323082,0.00000000,0.21993084,0.41906805
0.31515758,1.78655475,0.45427644,1.00105265,0.01127108,0.03858315,0.15853077,0.00000000,0.21564519,0.40921440
0.32116058,1.73369260,0.45303453,0.96623637,0.01098698,0.03673429,0.15390478,0.00000000,0.21162875,0.40018426
0.32716358,1.68732811,0.45172233,0.93646555,0.01073486,0.03510246,0.14944596,0.00000000,0.20799310,0.39212434
0.33316658,1.64790174,0.45038607,0.91185852,0.01052062,0.03370201,0.14524541,0.00000000,0.20486398,0.38520544
0.33916958,1.61578956,0.44907207,0.89246248,0.01035010,0.03254709,0.14138959,0.00000000,0.20237907,0.37961855
0.34517259,1.59129499,0.44782418,0.87825339,0.01022898,0.03165133,0.13795794,0.00000000,0.20068517,0.37557005
0.35117559,1.57464243,0.44668155,0.86913801,0.01016257,0.03102740,0.13502073,0.00000000,0.19993506,0.37327636
0.35717859,1.56597331,0.44567676,0.86495800,0.01015564,0.03068652,0.13263747,0.00000000,0.20028399,0.37295800
0.36318159,1.56534459,0.44483460,0.86549612,0.01021232,0.03063802,0.13085563,0.00000000,0.20188593,0.37483342
0.36918459,1.57273005,0.44417157,0.87048457,0.01033590,0.03088878,0.12971000,0.00000000,0.20488965,0.37911249
0.37518759,1.58802398,0.44369608,0.87961490,0.01052877,0.03144275,0.12922239,0.00000000,0.20943460,0.38598999
0.38119060,1.61104699,0.44340937,0.89254940,0.01079231,0.03230048,0.12940188,0.00000000,0.21564688,0.39563899
0.38719360,1.64155343,0.44330710,0.90893317,0.01112680,0.03345865,0.13024538,0.00000000,0.22363513,0.40820435
0.39319660,1.67923968,0.44338145,0.92840640,0.01153141,0.03490978,0.13173855,0.00000000,0.23348650,0.42379638
0.39919960,1.72375267,0.44362353,0.95061618,0.01200415,0.03664184,0.13385690,0.00000000,0.24526280,0.44248461
0.40520260,1.77469772,0.44402589,0.97522707,0.01254185,0.03863815,0.13656703,0.00000000,0.25899691,0.46429207
0.41120560,1.83164518,0.44458492,1.00192987,0.01314019,0.04087726,0.13982785,0.00000000,0.27468941,0.48918990
0.41720860,1.89413515,0.44530282,1.03044805,0.01379370,0.04333305,0.14359186,0.00000000,0.29230576,0.51709260
0.42321161,1.96168012,0.44618908,1.06054134,0.01449580,0.04597487,0.14780616,0.00000000,0.31177393,0.54785420
0.42921461,2.03376510,0.44726109,1.09200640,0.01523886,0.04876797,0.15241346,0.00000000,0.33298275,0.58126535
0.43521761,2.10984564,0.44854401,1.12467433,0.01601425,0.05167396,0.15735279,0.00000000,0.35578109,0.61705174
0.44122061,2.18934398,0.45006961,1.15840538,0.01681243,0.05465146,0.16256014,0.00000000,0.37997792,0.65487410
0.44722361,2.27164386,0.45187427,1.19308106,0.01762306,0.05765694,0.16796890,0.00000000,0.40534351,0.69432993
0.45322661,2.35608499,0.45399624,1.22859432,0.01843515,0.06064559,0.17351023,0.00000000,0.43161174,0.73495723
0.45922961,2.44195788,0.45647216,1.26483841,0.01923718,0.06357241,0.17911337,0.00000000,0.45848368,0.77624037
0.46523262,2.52850016,0.45933334,1.30169530,0.02001731,0.06639325,0.18470601,0.00000000,0.48563234,0.81761820
0.47123562,2.61489523,0.46260175,1.33902435,0.02076360,0.06906602,0.19021472,0.00000000,0.51270871,0.85849434
0.47723862,2.70027410,0.46628632,1.37665223,0.02146423,0.07155181,0.19556558,0.00000000,0.53934887,0.89824950
0.48324162,2.78372099,0.47037956,1.41436474,0.02210776,0.07381604,0.20068496,0.00000000,0.56518203,0.93625568
0.48924462,2.86428308,0.47485494,1.45190120,0.02268342,0.07582948,0.20550054,0.00000000,0.58983932,0.97189174
0.49524762,2.94098453,0.47966516,1.48895183,0.02318133,0.07756920,0.20994258,0.00000000,0.61296300,1.00455993
0.50125063,3.01284431,0.48474155,1.52515851,0.02359285,0.07901932,0.21394535,0.00000000,0.63421582,1.03370274
0.50725363,3.07889746,0.48999455,1.56011884,0.02391078,0.08017165,0.21744882,0.00000000,0.65329008,1.05881952
0.51325663,3.13821884,0.49531546,1.59339347,0.02412956,0.08102603,0.22040031,0.00000000,0.66991613,1.07948199
0.51925963,3.18994823,0.50057925,1.62451623,0.02424555,0.08159048,0.22275634,0.00000000,0.68386988,1.09534817
0.52526263,3.23331567,0.50564840,1.65300669,0.02425704,0.08188111,0.22448428,0.00000000,0.69497902,1.10617389
0.53126563,3.26766556,0.51037752,1.67838428,0.02416445,0.08192181,0.22556384,0.00000000,0.70312763,1.11182148
0.53726863,3.29247838,0.51461854,1.70018345,0.02397021,0.08174364,0.22598838,0.00000000,0.70825900,1.11226507
0.54327164,3.30738884,0.51822617,1.71796896,0.02367882,0.08138411,0.22576578,0.00000000,0.71037653,1.10759226
0.54927464,3.31219937,0.52106340,1.73135050,0.02329662,0.08088613,0.22491889,0.00000000,0.70954258,1.09800206
0.55527764,3.30688835,0.52300674,1.73999608,0.02283168,0.08029696,0.22348557,0.00000000,0.70587551,1.08379910
0.56128064,3.29161264,0.52395090,1.74364344,0.02229348,0.07966693,0.22151806,0.00000000,0.69954472,1.06538441
0.56728364,3.26670421,0.52381288,1.74210909,0.02169264,0.07904809,0.21908200,0.00000000,0.69076430,1.04324311
0.57328664,3.23266119,0.52253504,1.73529463,0.02104059,0.07849285,0.21625485,0.00000000,0.67978528,1.01792962
0.57928964,3.19013379,0.52008728,1.72319013,0.02034917,0.07805262,0.21312387,0.00000000,0.66688691,0.99005101
0.58529265,3.13990588,0.51646815,1.70587465,0.01963034,0.07777646,0.20978374,0.00000000,0.65236746,0.96024929
0.59129565,3.08287307,0.51170499,1.68351389,0.01889573,0.07770979,0.20633394,0.00000000,0.63653475,0.92918336
0.59729865,3.02001858,0.50585299,1.65635533,0.01815640,0.07789329,0.20287589,0.00000000,0.61969692,0.89751138
0.60330165,2.95238767,0.49899347,1.62472105,0.01742249,0.07836182,0.19951010,0.00000000,0.60215374,0.86587440
0.60930465,2.88106214,0.49123133,1.58899878,0.01670296,0.07914362,0.19633331,0.00000000,0.58418884,0.83488176
0.61530765,2.80713555,0.48269198,1.54963144,0.01600547,0.08025962,0.19343593,0.00000000,0.56606303,0.80509877
0.62131066,2.73169023,0.47351768,1.50710571,0.01533618,0.08172296,0.19089966,0.00000000,0.54800897,0.77703721
0.62731366,2.65577684,0.46386372,1.46194007,0.01469971,0.08353873,0.18879553,0.00000000,0.53022726,0.75114872
0.63331666,2.58039682,0.45389437,1.41467262,0.01409913,0.08570395,0.18718241,0.00000000,0.51288414,0.72782121
0.63931966,2.50648821,0.44377879,1.36584912,0.01353605,0.08820772,0.18610597,0.00000000,0.49611054,0.70737816
0.64532266,2.43491484,0.43368707,1.31601160,0.01301065,0.09103160,0.18559818,0.00000000,0.48000271,0.69008073
0.65132566,2.36645897,0.42378646,1.26568767,0.01252193,0.09415020,0.18567733,0.00000000,0.46462399,0.67613203
0.65732866,2.30181689,0.41423779,1.21538095,0.01206780,0.09753188,0.18634848,0.00000000,0.45000783,0.66568340
0.66333167,2.24159746,0.40519226,1.16556259,0.01164535,0.10113972,0.18760441,0.00000000,0.43616159,0.65884194
0.66933467,2.18632284,0.39678852,1.11666422,0.01125106,0.10493249,0.18942685,0.00000000,0.42307112,0.65567871
0.67533767,2.13643110,0.38915011,1.06907228,0.01088102,0.10886580,0.19178801,0.00000000,0.41070571,0.65623719
0.68134067,2.09228000,0.38238330,1.02312381,0.01053117,0.11289324,0.19465231,0.00000000,0.39902322,0.66054106
0.68734367,2.05415153,0.37657523,0.97910379,0.01019748,0.11696758,0.19797813,0.00000000,0.38797519,0.66860106
0.69334667,2.02225673,0.37179243,0.93724392,0.00987619,0.12104192,0.20171954,0.00000000,0.37751166,0.68042034
0.69934967,1.99674015,0.36807978,0.89772285,0.00956390,0.12507081,0.20582798,0.00000000,0.36758555,0.69599781
0.70535268,1.97768385,0.36545968,0.86066771,0.00925780,0.12901127,0.21025365,0.00000000,0.35815638,0.71532948
0.71135568,1.96511046,0.36393170,0.82615682,0.00895570,0.13282368,0.21494676,0.00000000,0.34919326,0.73840741
0.71735868,1.95898531,0.36347255,0.79422346,0.00865613,0.13647257,0.21985837,0.00000000,0.34067706,0.76521646
0.72336168,1.95921743,0.36403638,0.76486048,0.00835843,0.13992729,0.22494111,0.00000000,0.33260169,0.79572905
0.72936468,1.96565971,0.36555554,0.73802546,0.00806268,0.14316251,0.23014941,0.00000000,0.32497447,0.82989804
0.73536768,1.97810823,0.36794168,0.71364638,0.00776980,0.14615860,0.23543969,0.00000000,0.31781573,0.86764846
0.74137069,1.99630111,0.37108722,0.69162736,0.00748147,0.14890189,0.24077017,0.00000000,0.31115756,0.90886845
0.74737369,2.01991742,0.37486735,0.67185445,0.00720009,0.15138483,0.24610069,0.00000000,0.30504193,0.95340014
0.75337669,2.04857630,0.37914232,0.65420112,0.00692879,0.15360610,0.25139239,0.00000000,0.29951833,1.00103119
0.75937969,2.08183719,0.38376024,0.63853343,0.00667132,0.15557055,0.25660746,0.00000000,0.29464094,1.05148762
0.76538269,2.11920117,0.38856026,0.62471463,0.00643203,0.15728914,0.26170900,0.00000000,0.29046560,1.10442869
0.77138569,2.16011430,0.39337608,0.61260919,0.00621583,0.15877884,0.26666099,0.00000000,0.28704678,1.15944436
0.77738869,2.20397305,0.39803987,0.60208622,0.00602812,0.16006238,0.27142856,0.00000000,0.28443460,1.21605584
0.78339170,2.25013210,0.40238643,0.59302219,0.00587477,0.16116794,0.27597842,0.00000000,0.28267206,1.27371953
0.78939470,2.29791479,0.40625751,0.58530315,0.00576207,0.16212878,0.28027959,0.00000000,0.28179271,1.33183458
0.79539770,2.34662587,0.40950624,0.57882633,0.00569668,0.16298265,0.28430435,0.00000000,0.28181879,1.38975386
0.80140070,2.39556661,0.41200154,0.57350135,0.00568562,0.16377113,0.28802933,0.00000000,0.28275985,1.44679818
0.80740370,2.44405155,0.41363233,0.56925098,0.00573619,0.16453867,0.29143674,0.00000000,0.28461208,1.50227337
0.81340670,2.49142653,0.41431141,0.56601169,0.00585595,0.16533152,0.29451559,0.00000000,0.28735818,1.55548936
0.81940970,2.53708711,0.41397887,0.56373391,0.00605260,0.16619638,0.29726289,0.00000000,0.29096790,1.60578069
0.82541271,2.58049654,0.41260489,0.56238208,0.00633392,0.16717887,0.29968461,0.00000000,0.29539913,1.65252735
0.83141571,2.62120251,0.41019171,0.56193453,0.00670759,0.16832178,0.30179637,0.00000000,0.30059949,1.69517513
0.83741871,2.65885153,0.40677470,0.56238317,0.00718109,0.16966321,0.30362383,0.00000000,0.30650841,1.73325444
0.84342171,2.69320034,0.40242243,0.56373284,0.00776144,0.17123463,0.30520253,0.00000000,0.31305947,1.76639663
0.84942471,2.72412341,0.39723565,0.56600044,0.00845503,0.17305896,0.30657735,0.00000000,0.32018299,1.79434710
0.85542771,2.75161605,0.39134510,0.56921361,0.00926729,0.17514872,0.30780143,0.00000000,0.32780869,1.81697439
0.86143072,2.77579276,0.38490830,0.57340888,0.01020244,0.17750445,0.30893458,0.00000000,0.33586827,1.83427496
0.86743372,2.79688054,0.37810516,0.57862937,0.01126317,0.18011343,0.31004129,0.00000000,0.34429790,1.84637311
0.87343672,2.81520753,0.37113278,0.58492183,0.01245029,0.18294885,0.31118826,0.00000000,0.35304022,1.85351633
0.87943972,2.83118703,0.36419935,0.59233312,0.01376247,0.18596947,0.31244179,0.00000000,0.36204614,1.85606604
0.88544272,2.84529771,0.35751747,0.60090603,0.01519591,0.18911994,0.31386482,0.00000000,0.37127589,1.85448412
0.89144572,2.85806079,0.35129712,0.61067474,0.01674411,0.19233167,0.31551409,0.00000000,0.38069966,1.84931604
0.89744872,2.87001495,0.34573842,0.62165983,0.01839767,0.19552440,0.31743722,0.00000000,0.39029745,1.84117106
0.90345173,2.88169032,0.34102461,0.63386313,0.02014420,0.19860836,0.31967016,0.00000000,0.40005836,1.83070042
0.90945473,2.89358247,0.33731531,0.64726265,0.02196828,0.20148695,0.32223483,0.00000000,0.40997921,1.81857455
0.91545773,2.90612753,0.33474053,0.66180781,0.02385157,0.20405987,0.32513735,0.00000000,0.42006256,1.80546000
0.92146073,2.91967969,0.33339545,0.67741528,0.02577297,0.20622660,0.32836669,0.00000000,0.43031429,1.79199703
0.92746373,2.93449170,0.33333644,0.69396570,0.02770899,0.20788993,0.33189400,0.00000000,0.44074080,1.77877875
0.93346673,2.95069949,0.33457814,0.71130156,0.02963413,0.20895956,0.33567255,0.00000000,0.45134601,1.76633232
0.93946973,2.96831131,0.33709209,0.72922646,0.03152144,0.20935552,0.33963839,0.00000000,0.46212833,1.75510293
0.94547274,2.98720195,0.34080668,0.74750597,0.03334312,0.20901113,0.34371159,0.00000000,0.47307777,1.74544090
0.95147574,3.00711205,0.34560863,0.76587021,0.03507124,0.20787562,0.34779814,0.00000000,0.48417336,1.73759223
0.95747874,3.02765273,0.35134579,0.78401807,0.03667846,0.20591601,0.35179238,0.00000000,0.49538108,1.73169282
0.96348174,3.04831512,0.35783140,0.80162322,0.03813877,0.20311837,0.35557988,0.00000000,0.50665241,1.72776634
0.96948474,3.06848456,0.36484934,0.81834153,0.03942825,0.19948829,0.35904075,0.00000000,0.51792359,1.72572569
0.97548774,3.08745882,0.37216054,0.83381988,0.04052575,0.19505061,0.36205310,0.00000000,0.52911567,1.72537799
0.98149075,3.10446980,0.37951001,0.84770582,0.04141351,0.18984847,0.36449672,0.00000000,0.54013544,1.72643287
0.98749375,3.11870779,0.38663451,0.85965798,0.04207771,0.18394163,0.36625669,0.00000000,0.55087709,1.72851368
0.99349675,3.12934771,0.39327041,0.86935642,0.04250884,0.17740436,0.36722698,0.00000000,0.56122462,1.73117150
0.99949975,3.13557626,0.39916156,0.87651292,0.04270199,0.17032275,0.36731367,0.00000000,0.57105485,1.73390132
1.00550275,3.13661935,0.40406694,0.88088038,0.04265701,0.16279193,0.36643800,0.00000000,0.58024095,1.73616026
1.01150575,3.13176878,0.40776769,0.88226115,0.04237845,0.15491296,0.36453890,0.00000000,0.58865623,1.73738710
1.01750875,3.12040766,0.41007360,0.88051384,0.04187548,0.14678989,0.36157501,0.00000000,0.59617814,1.73702289
1.02351176,3.10203362,0.41082850,0.87555839,0.04116158,0.13852688,0.35752626,0.00000000,0.60269221,1.73453186
1.02951476,3.07627935,0.40991468,0.86737910,0.04025419,0.13022557,0.35239474,0.00000000,0.60809583,1.72942228
1.03551776,3.04292990,0.40725616,0.85602566,0.03917424,0.12198285,0.34620513,0.00000000,0.61230171,1.72126653
1.04152076,3.00193630,0.40282068,0.84161210,0.03794566,0.11388901,0.33900441,0.00000000,0.61524100,1.70971988
1.04752376,2.95342514,0.39662043,0.82431385,0.03659484,0.10602638,0.33086119,0.00000000,0.61686577,1.69453728
1.05352676,2.89770401,0.38871159,0.80436293,0.03515003,0.09846842,0.32186442,0.00000000,0.61715112,1.67558768
1.05952976,2.83526254,0.37919271,0.78204186,0.03364085,0.09127926,0.31212179,0.00000000,0.61609664,1.65286532
1.06553277,2.76676913,0.36820193,0.75767626,0.03209773,0.08451367,0.30175767,0.00000000,0.61372734,1.62649748
1.07153577,2.69306342,0.35591341,0.73162671,0.03055145,0.07821743,0.29091089,0.00000000,0.61009409,1.59674839
1.07753877,2.61514464,0.34253282,0.70428024,0.02903274,0.07242791,0.27973226,0.00000000,0.60527355,1.56401896
1.08354177,2.53415607,0.32829231,0.67604159,0.02757189,0.06717495,0.26838198,0.00000000,0.59936760,1.52884222
1.08954477,2.45136598,0.31344491,0.64732478,0.02619845,0.06248186,0.25702702,0.00000000,0.59250245,1.49187452
1.09554777,2.36814528,0.29825872,0.61854507,0.02494095,0.05836645,0.24583849,0.00000000,0.58482717,1.45388247
1.10155078,2.28594236,0.28301090,0.59011159,0.02382668,0.05484204,0.23498899,0.00000000,0.57651196,1.41572608
1.10755378,2.20625539,0.26798165,0.56242068,0.02288147,0.05191847,0.22465014,0.00000000,0.56774586,1.37833824
1.11355678,2.13060275,0.25344835,0.53585008,0.02212947,0.04960286,0.21499003,0.00000000,0.55873405,1.34270136
1.11955978,2.06049183,0.23967984,0.51075378,0.02159295,0.04790024,0.20617088,0.00000000,0.54969463,1.30982144
1.12556278,1.99738675,0.22693112,0.48745773,0.02129204,0.04681403,0.19834661,0.00000000,0.54085491,1.28070054
1.13156578,1.94267559,0.21543832,0.46625604,0.02124441,0.04634621,0.19166059,0.00000000,0.53244708,1.25630815
1.13756878,1.89763769,0.20541413,0.44740771,0.02146498,0.04649734,0.18624329,0.00000000,0.52470341,1.23755252
1.14357179,1.86341149,0.19704368,0.43113372,0.02196554,0.04726634,0.18221002,0.00000000,0.51785089,1.22525242
1.14957479,1.84096376,0.19048092,0.41761440,0.02275428,0.04865016,0.17965863,0.00000000,0.51210541,1.22011047
1.15557779,1.83106088,0.18584550,0.40698700,0.02383538,0.05064326,0.17866730,0.00000000,0.50766570,1.22268857
1.16158079,1.83424293,0.18322020,0.39934341,0.02520854,0.05323704,0.17929233,0.00000000,0.50470700,1.23338637
1.16758379,1.85080143,0.18264893,0.39472816,0.02686849,0.05641921,0.18156612,0.00000000,0.50337483,1.25242342
1.17358679,1.88076164,0.18413546,0.39313663,0.02880461,0.06017318,0.18549526,0.00000000,0.50377906,1.27982559
1.17958979,1.92387024,0.18764269,0.39451375,0.03100059,0.06447757,0.19105900,0.00000000,0.50598846,1.31541643
1.18559280,1.97958917,0.19309280,0.39875326,0.03343421,0.06930575,0.19820805,0.00000000,0.51002615,1.35881388
1.19159580,2.04709637,0.20036816,0.40569776,0.03607726,0.07462556,0.20686392,0.00000000,0.51586615,1.40943255
1.19759880,2.12529401,0.20931316,0.41513976,0.03889565,0.08039928,0.21691881,0.00000000,0.52343129,1.46649193
1.20360180,2.21282456,0.21973697,0.42682389,0.04184977,0.08658373,0.22823628,0.00000000,0.53259273,1.52903032
1.20960480,2.30809476,0.23141719,0.44045043,0.04489499,0.09313060,0.24065268,0.00000000,0.54317122,1.59592447
1.21560780,2.40930739,0.24410461,0.45568023,0.04798248,0.09998702,0.25397936,0.00000000,0.55494022,1.66591437
1.22161081,2.51450029,0.25752877,0.47214113,0.05106024,0.10709629,0.26800584,0.00000000,0.56763083,1.73763278
1.22761381,2.62159173,0.27140441,0.48943571,0.05407431,0.11439881,0.28250365,0.00000000,0.58093852,1.80963853
1.23361681,2.72843106,0.28543871,0.50715029,0.05697021,0.12183314,0.29723111,0.00000000,0.59453138,1.88045273
1.23961981,2.83285295,0.29933893,0.52486497,0.05969452,0.12933711,0.31193855,0.00000000,0.60805970,1.94859672
1.24562281,2.93273369,0.31282057,0.54216433,0.06219646,0.13684907,0.32637417,0.00000000,0.62116649,2.01263058
1.25162581,3.02604748,0.32561542,0.55864850,0.06442960,0.14430899,0.34029015,0.00000000,0.63349851,2.07119083
1.25762881,3.11092066,0.33747948,0.57394402,0.06635344,0.15165968,0.35344877,0.00000000,0.64471745,2.12302610
1.26363182,3.18568203,0.34820041,0.58771431,0.06793483,0.15884779,0.36562853,0.00000000,0.65451063,2.16702945
1.26963482,3.24890716,0.35760400,0.59966898,0.06914930,0.16582477,0.37662976,0.00000000,0.66260093,2.20226631
1.27563782,3.29945516,0.36555970,0.60957185,0.06998200,0.17254760,0.38627974,0.00000000,0.66875544,2.22799707
1.28164082,3.33649641,0.37198467,0.61724715,0.07042833,0.17897944,0.39443692,0.00000000,0.67279247,2.24369355
1.28764382,3.35953039,0.37684628,0.62258366,0.07049431,0.18509001,0.40099430,0.00000000,0.67458666,2.24904897
1.29364682,3.36839293,0.38016297,0.62553664,0.07019639,0.19085586,0.40588162,0.00000000,0.67407198,2.24398121
1.29964982,3.36325287,0.38200319,0.62612746,0.06956102,0.19626045,0.40906643,0.00000000,0.67124254,2.22862946
1.30565283,3.34459844,0.38248265,0.62444089,0.06862371,0.20129404,0.41055400,0.00000000,0.66615126,2.20334471
1.31165583,3.31321418,0.38175982,0.62062033,0.06742782,0.20595344,0.41038603,0.00000000,0.65890651,2.16867457
1.31765883,3.27014959,0.38002989,0.61486106,0.06602300,0.21024167,0.40863833,0.00000000,0.64966687,2.12534337
1.32366183,3.21668088,0.37751745,0.60740194,0.06446341,0.21416748,0.40541746,0.00000000,0.63863445,2.07422842
1.32966483,3.15426763,0.37446802,0.59851590,0.06280577,0.21774473,0.40085664,0.00000000,0.62604697,2.01633356
1.33566783,3.08450602,0.37113901,0.58849963,0.06110732,0.22099172,0.39511102,0.00000000,0.61216910,1.95276090
1.34167084,3.00908053,0.36779027,0.57766295,0.05942380,0.22393049,0.38835252,0.00000000,0.59728343,1.88468195
1.34767384,2.92971576,0.36467467,0.56631823,0.05780751,0.22658591,0.38076442,0.00000000,0.58168139,1.81330905
1.35367684,2.84813008,0.36202910,0.55477031,0.05630551,0.22898488,0.37253601,0.00000000,0.56565467,1.73986776
1.35967984,2.76599234,0.36006620,0.54330728,0.05495807,0.23115533,0.36385730,0.00000000,0.54948722,1.66557114
1.36568284,2.68488296,0.35896723,0.53219237,0.05379745,0.23312530,0.35491419,0.00000000,0.53344830,1.59159620
1.37168584,2.60626010,0.35887621,0.52165724,0.05284695,0.23492189,0.34588406,0.00000000,0.51778665,1.51906296
1.37768884,2.53143169,0.35989565,0.51189678,0.05212037,0.23657035,0.33693196,0.00000000,0.50272596,1.44901628
1.38369185,2.46153356,0.36208401,0.50306559,0.05162178,0.23809305,0.32820748,0.00000000,0.48846168,1.38241062
1.38969485,2.39751385,0.36545494,0.49527605,0.05134575,0.23950869,0.31984243,0.00000000,0.47515911,1.32009753
1.39569785,2.34012363,0.36997832,0.48859802,0.05127785,0.24083152,0.31194919,0.00000000,0.46295283,1.26281594
1.40170085,2.28991348,0.37558312,0.48306011,0.05139550,0.24207074,0.30461985,0.00000000,0.45194719,1.21118495
1.40770385,2.24723561,0.38216180,0.47865227,0.05166909,0.24323016,0.29792613,0.00000000,0.44221778,1.16569915
1.41370685,2.21225121,0.38957624,0.47532962,0.05206327,0.24430809,0.29191985,0.00000000,0.43381375,1.12672615
1.41970985,2.18494228,0.39766479,0.47301730,0.05253849,0.24529748,0.28663411,0.00000000,0.42676066,1.09450629
1.42571286,2.16512747,0.40625034,0.47161608,0.05305256,0.24618645,0.28208486,0.00000000,0.42106376,1.06915447
1.43171586,2.15248124,0.41514886,0.47100858,0.05356224,0.24695905,0.27827295,0.00000000,0.41671143,1.05066381
1.43771886,2.14655557,0.42417818,0.47106571,0.05402488,0.24759640,0.27518639,0.00000000,0.41367865,1.03891143
1.44372186,2.14680366,0.43316671,0.47165325,0.05439988,0.24807802,0.27280279,0.00000000,0.41193026,1.03366581
1.44972486,2.15260460,0.44196145,0.47263822,0.05465006,0.24838348,0.27109184,0.00000000,0.41142401,1.03459612
1.45572786,2.16328845,0.45043524,0.47389478,0.05474284,0.24849409,0.27001769,0.00000000,0.41211307,1.04128293
1.46173087,2.17816084,0.45849270,0.47530956,0.05465121,0.24839472,0.26954118,0.00000000,0.41394810,1.05323047
1.46773387,2.19652618,0.46607457,0.47678610,0.05435445,0.24807551,0.26962173,0.00000000,0.41687868,1.06988000
1.47373687,2.21770883,0.47316039,0.47824829,0.05383859,0.24753346,0.27021891,0.00000000,0.42085424,1.09062397
1.47973987,2.24107148,0.47976905,0.47964263,0.05309665,0.24677372,0.27129357,0.00000000,0.42582422,1.11482076
1.48574287,2.26602998,0.48595742,0.48093924,0.05212856,0.24581051,0.27280852,0.00000000,0.43173774,1.14180937
1.49174587,2.29206422,0.49181683,0.48213159,0.05094094,0.24466758,0.27472868,0.00000000,0.43854272,1.17092378
1.49774887,2.31872459,0.49746761,0.48323492,0.04954657,0.24337813,0.27702084,0.00000000,0.44618441,1.20150644
1.50375188,2.34563393,0.50305188,0.48428342,0.04796377,0.24198412,0.27965298,0.00000000,0.45460369,1.23292050
1.50975488,2.37248490,0.50872482,0.48532630,0.04621556,0.24053505,0.28259315,0.00000000,0.46373493,1.26456039
1.51575788,2.39903310,0.51464488,0.48642301,0.04432881,0.23908616,0.28580826,0.00000000,0.47350384,1.29586042
1.52176088,2.42508647,0.52096331,0.48763769,0.04233324,0.23769609,0.28926250,0.00000000,0.48382520,1.32630129
1.52776388,2.45049163,0.52781354,0.48903324,0.04026043,0.23642426,0.29291588,0.00000000,0.49460086,1.35541432
1.53376688,2.47511811,0.53530102,0.49066532,0.03814291,0.23532785,0.29672282,0.00000000,0.50571800,1.38278355
1.53976988,2.49884158,0.54349392,0.49257657,0.03601320,0.23445878,0.30063093,0.00000000,0.51704783,1.40804582
1.54577289,2.52152723,0.55241537,0.49479137,0.03390299,0.23386068,0.30458015,0.00000000,0.52844505,1.43088914
1.55177589,2.54301445,0.56203767,0.49731148,0.03184247,0.23356610,0.30850242,0.00000000,0.53974799,1.45104978
1.55777889,2.56310402,0.57227875,0.50011284,0.02985966,0.23359413,0.31232176,0.00000000,0.55077963,1.46830845
1.56378189,2.58154886,0.58300144,0.50314369,0.02797998,0.23394856,0.31595504,0.00000000,0.56134962,1.48248609
1.56978489,2.59804899,0.59401534,0.50632423,0.02622592,0.23461664,0.31931333,0.00000000,0.57125728,1.49343985
1.57578789,2.61225151,0.60508175,0.50954782,0.02461680,0.23556869,0.32230383,0.00000000,0.58029546,1.50105941
1.58179090,2.62375550,0.61592109,0.51268375,0.02316867,0.23675846,0.32483236,0.00000000,0.58825537,1.50526433
1.58779390,2.63212211,0.62622291,0.51558146,0.02189432,0.23812425,0.32680622,0.00000000,0.59493207,1.50600236
1.59379690,2.63688904,0.63565782,0.51807599,0.02080335,0.23959080,0.32813746,0.00000000,0.60013048,1.50324900
1.59979990,2.63758887,0.64389098,0.51999445,0.01990228,0.24107192,0.32874619,0.00000000,0.60367167,1.49700815
1.60580290,2.63377003,0.65059633,0.52116309,0.01919475,0.24247349,0.32856391,0.00000000,0.60539917,1.48731379
1.61180590,2.62501928,0.65547108,0.52141470,0.01868165,0.24369701,0.32753665,0.00000000,0.60518487,1.47423223
