energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.12906453,1.67748372,0.40994300,0.97958137,0.21658860,0.53408985,0.00204135,0.05980834,0.24745442,0.00000000
-0.12306153,1.72559501,0.43900149,0.99500890,0.22411741,0.56078711,0.00198591,0.06078645,0.25693432,0.00000000
-0.11705853,1.77577838,0.47053574,1.01110806,0.23179290,0.58871673,0.00192965,0.06177610,0.26632335,0.00000000
-0.11105553,1.82749441,0.50430873,1.02784342,0.23950420,0.61738202,0.00187215,0.06279097,0.27549670,0.00000000
-0.10505253,1.88022502,0.54005088,1.04520939,0.24714075,0.64627335,0.00181337,0.06384753,0.28433576,0.00000000
-0.09904952,1.93346847,0.57746036,1.06321743,0.25459349,0.67487863,0.00175358,0.06496365,0.29272996,0.00000000
-0.09304652,1.98673313,0.61620440,1.08188208,0.26175595,0.70269368,0.00169330,0.06615705,0.30057838,0.00000000
-0.08704352,2.03953096,0.65592163,1.10120708,0.26852523,0.72923216,0.00163324,0.06744381,0.30779109,0.00000000
-0.08104052,2.09137156,0.69622577,1.12117240,0.27480293,0.75403506,0.00157426,0.06883691,0.31429011,0.00000000
-0.07503752,2.14175774,0.73671058,1.14172318,0.28049602,0.77667940,0.00151727,0.07034499,0.32001014,0.00000000
-0.06903452,2.19018342,0.77695628,1.16276138,0.28551783,0.79678613,0.00146323,0.07197127,0.32489899,0.00000000
-0.06303152,2.23613436,0.81653721,1.18414075,0.28978894,0.81402688,0.00141306,0.07371286,0.32891782,0.00000000
-0.05702851,2.27909220,0.85503064,1.20566560,0.29323824,0.82812969,0.00136765,0.07556024,0.33204117,0.00000000
-0.05102551,2.31854182,0.89202662,1.22709347,0.29580400,0.83888336,0.00132778,0.07749729,0.33425681,0.00000000
-0.04502251,2.35398210,0.92713824,1.24814170,0.29743493,0.84614055,0.00129417,0.07950148,0.33556554,0.00000000
-0.03901951,2.38493945,0.96001225,1.26849770,0.29809136,0.84981945,0.00126740,0.08154457,0.33598089,0.00000000
-0.03301651,2.41098367,0.99033938,1.28783215,0.29774622,0.84990405,0.00124797,0.08359354,0.33552870,0.00000000
-0.02701351,2.43174525,1.01786396,1.30581468,0.29638605,0.84644296,0.00123626,0.08561181,0.33424671,0.00000000
-0.02101051,2.44693312,1.04239232,1.32213101,0.29401177,0.83954682,0.00123255,0.08756065,0.33218406,0.00000000
-0.01500750,2.45635182,1.06379955,1.33650058,0.29063924,0.82938444,0.00123704,0.08940075,0.32940073,0.00000000
-0.00900450,2.45991681,1.08203418,1.34869372,0.28629956,0.81617756,0.00124986,0.09109382,0.32596683,0.00000000
-0.00300150,2.45766710,1.09712039,1.35854722,0.28103904,0.80019458,0.00127108,0.09260421,0.32196178,0.00000000
0.00300150,2.44977388,1.10915755,1.36597750,0.27491871,0.78174320,0.00130070,0.09390027,0.31747327,0.00000000
0.00900450,2.43654465,1.11831694,1.37099033,0.26801357,0.76116235,0.00133869,0.09495576,0.31259604,0.00000000
0.01500750,2.41842188,1.12483563,1.37368658,0.26041132,0.73881340,0.00138496,0.09575075,0.30743035,0.00000000
0.02101051,2.39597615,1.12900763,1.37426347,0.25221078,0.71507110,0.00143938,0.09627242,0.30208017,0.00000000
0.02701351,2.36989343,1.13117264,1.37301093,0.24351988,0.69031437,0.00150176,0.09651539,0.29665114,0.00000000
0.03301651,2.34095690,1.13170268,1.37030328,0.23445344,0.66491714,0.00157181,0.09648175,0.29124819,0.00000000
0.03901951,2.31002370,1.13098729,1.36658624,0.22513061,0.63923976,0.00164918,0.09618074,0.28597299,0.00000000
0.04502251,2.27799740,1.12941764,1.36235986,0.21567220,0.61362086,0.00173339,0.09562810,0.28092121,0.00000000
0.05102551,2.24579732,1.12737045,1.35815797,0.20619791,0.58837026,0.00182384,0.09484505,0.27617973,0.00000000
0.05702851,2.21432576,1.12519226,1.35452509,0.19682356,0.56376282,0.00191977,0.09385721,0.27182385,0.00000000
0.06303152,2.18443464,1.12318483,1.35199174,0.18765843,0.54003358,0.00202028,0.09269315,0.26791471,0.00000000
0.06903452,2.15689289,1.12159219,1.35104932,0.17880277,0.51737433,0.00212427,0.09138299,0.26449696,0.00000000
0.07503752,2.13235610,1.12059011,1.35212564,0.17034557,0.49593147,0.00223048,0.08995693,0.26159683,0.00000000
0.08104052,2.11133968,1.12027829,1.35556233,0.16236269,0.47580539,0.00233750,0.08844382,0.25922076,0.00000000
0.08704352,2.09419692,1.12067570,1.36159519,0.15491530,0.45705130,0.00244374,0.08686995,0.25735465,0.00000000
0.09304652,2.08110283,1.12171929,1.37033834,0.14804885,0.43968127,0.00254750,0.08525792,0.25596382,0.00000000
0.09904952,2.07204468,1.12326611,1.38177321,0.14179244,0.42366753,0.00264700,0.08362586,0.25499364,0.00000000
0.10505253,2.06681969,1.12509877,1.39574272,0.13615868,0.40894675,0.00274038,0.08198687,0.25437108,0.00000000
0.11105553,2.06504009,1.12693398,1.41195122,0.13114402,0.39542523,0.00282582,0.08034875,0.25400681,0.00000000
0.11705853,2.06614548,1.12843378,1.42997019,0.12672955,0.38298451,0.00290150,0.07871410,0.25379807,0.00000000
0.12306153,2.06942194,1.12921904,1.44924968,0.12288219,0.37148758,0.00296576,0.07708062,0.25363208,0.00000000
0.12906453,2.07402741,1.12888458,1.46913509,0.11955633,0.36078507,0.00301708,0.07544171,0.25338984,0.00000000
0.13506753,2.07902213,1.12701536,1.48888849,0.11669574,0.35072145,0.00305414,0.07378727,0.25295031,0.00000000
0.14107054,2.08340307,1.12320299,1.50771403,0.11423577,0.34114104,0.00307593,0.07210462,0.25219458,0.00000000
0.14707354,2.08614106,1.11706203,1.52478603,0.11210573,0.33189345,0.00308169,0.07037958,0.25101011,0.00000000
0.15307654,2.08621903,1.10824525,1.53927892,0.11023144,0.32283866,0.00307102,0.06859751,0.24929468,0.00000000
0.15907954,2.08266999,1.09645762,1.55039769,0.10853777,0.31385121,0.00304388,0.06674444,0.24695998,0.00000000
0.16508254,2.07461324,1.08146815,1.55740761,0.10695114,0.30482390,0.00300055,0.06480797,0.24393468,0.00000000
0.17108554,2.06128748,1.06311952,1.55966206,0.10540198,0.29567050,0.00294168,0.06277818,0.24016696,0.00000000
0.17708854,2.04207953,1.04133514,1.55662744,0.10382691,0.28632780,0.00286825,0.06064833,0.23562617,0.00000000
0.18309155,2.01654776,1.01612333,1.54790396,0.10217074,0.27675687,0.00278154,0.05841538,0.23030398,0.00000000
0.18909455,1.98443930,0.98757891,1.53324172,0.10038815,0.26694358,0.00268308,0.05608028,0.22421451,0.00000000
0.19509755,1.94570066,0.95588190,1.51255150,0.09844502,0.25689842,0.00257460,0.05364812,0.21739397,0.00000000
0.20110055,1.90048148,0.92129387,1.48590968,0.09631942,0.24665586,0.00245802,0.05112806,0.20989941,0.00000000
0.20710355,1.84913140,0.88415196,1.45355759,0.09400214,0.23627301,0.00233533,0.04853306,0.20180700,0.00000000
0.21310655,1.79219051,0.84486097,1.41589506,0.09149692,0.22582806,0.00220857,0.04587950,0.19320970,0.00000000
0.21910955,1.73037396,0.80388401,1.37346888,0.08882021,0.21541823,0.00207975,0.04318666,0.18421461,0.00000000
0.22511256,1.66455143,0.76173195,1.32695659,0.08600067,0.20515765,0.00195084,0.04047613,0.17493993,0.00000000
0.23111556,1.59572252,0.71895223,1.27714651,0.08307824,0.19517492,0.00182367,0.03777113,0.16551191,0.00000000
0.23711856,1.52498921,0.67611735,1.22491483,0.08010305,0.18561073,0.00169989,0.03509586,0.15606159,0.00000000
0.24312156,1.45352641,0.63381339,1.17120084,0.07713398,0.17661538,0.00158099,0.03247485,0.14672175,0.00000000
0.24912456,1.38255173,0.59262895,1.11698124,0.07423712,0.16834633,0.00146822,0.02993231,0.13762392,0.00000000
0.25512756,1.31329570,0.55314463,1.06324459,0.07148408,0.16096581,0.00136259,0.02749157,0.12889568,0.00000000
0.26113057,1.24697320,0.51592338,1.01096673,0.06895020,0.15463851,0.00126487,0.02517461,0.12065822,0.00000000
0.26713357,1.18475696,0.48150159,0.96108795,0.06671275,0.14952921,0.00117558,0.02300163,0.11302425,0.00000000
0.27313657,1.12775370,0.45038119,0.91449259,0.06484912,0.14580053,0.00109500,0.02099074,0.10609624,0.00000000
0.27913957,1.07698338,0.42302252,0.87199141,0.06343499,0.14361057,0.00102318,0.01915771,0.09996496,0.00000000
0.28514257,1.03336153,0.39983796,0.83430706,0.06254269,0.14311051,0.00095999,0.01751582,0.09470839,0.00000000
0.29114557,0.99768495,0.38118622,0.80206265,0.06223945,0.14444205,0.00090510,0.01607574,0.09039087,0.00000000
0.29714857,0.97062023,0.36736709,0.77577337,0.06258590,0.14773463,0.00085802,0.01484556,0.08706249,0.00000000
0.30315158,0.95269522,0.35861653,0.75584090,0.06363458,0.15310247,0.00081816,0.01383073,0.08475867,0.00000000
0.30915458,0.94429268,0.35510208,0.74255034,0.06542857,0.16064133,0.00078483,0.01303417,0.08349995,0.00000000
0.31515758,0.94564603,0.35691839,0.73606923,0.06800029,0.17042505,0.00075727,0.01245630,0.08329178,0.00000000
0.32116058,0.95683676,0.36408310,0.73644836,0.07137037,0.18250191,0.00073470,0.01209515,0.08412453,0.00000000
0.32716358,0.97779320,0.37653296,0.74362392,0.07554679,0.19689082,0.00071630,0.01194647,0.08597354,0.00000000
0.33316658,1.00829057,0.39412051,0.75742088,0.08052408,0.21357763,0.00070130,0.01200379,0.08879923,0.00000000
0.33916958,1.04795234,0.41661153,0.77755731,0.08628290,0.23251156,0.00068896,0.01225858,0.09254735,0.00000000
0.34517259,1.09625295,0.44368354,0.80364959,0.09278976,0.25360206,0.00067856,0.01270034,0.09714941,0.00000000
0.35117559,1.15252228,0.47492585,0.83521863,0.09999708,0.27671620,0.00066947,0.01331671,0.10252321,0.00000000
0.35717859,1.21595222,0.50984130,0.87169711,0.10784366,0.30167702,0.00066114,0.01409363,0.10857368,0.00000000
0.36318159,1.28560562,0.54785029,0.91243803,0.11625538,0.32826287,0.00065306,0.01501549,0.11519393,0.00000000
0.36918459,1.36042839,0.58829727,0.95672475,0.12514637,0.35620808,0.00064483,0.01606530,0.12226667,0.00000000
0.37518759,1.43926473,0.63045991,1.00378275,0.13442050,0.38520509,0.00063613,0.01722491,0.12966592,0.00000000
0.38119060,1.52087597,0.67356108,1.05279317,0.14397326,0.41490810,0.00062670,0.01847523,0.13725911,0.00000000
0.38719360,1.60396299,0.71678364,1.10290832,0.15369394,0.44493843,0.00061637,0.01979653,0.14490944,0.00000000
0.39319660,1.68719202,0.75928760,1.15326887,0.16346804,0.47489140,0.00060502,0.02116867,0.15247859,0.00000000
0.39919960,1.76922335,0.80022957,1.20302262,0.17317983,0.50434460,0.00059262,0.02257150,0.15982966,0.00000000
0.40520260,1.84874232,0.83878368,1.25134434,0.18271508,0.53286751,0.00057918,0.02398510,0.16683016,0.00000000
0.41120560,1.92449142,0.87416334,1.29745607,0.19196363,0.56003191,0.00056477,0.02539017,0.17335515,0.00000000
0.41720860,1.99530256,0.90564308,1.34064714,0.20082189,0.58542290,0.00054948,0.02676832,0.17929020,0.00000000
0.42321161,2.06012790,0.93257942,1.38029312,0.20919506,0.60864997,0.00053348,0.02810238,0.18453417,0.00000000
0.42921461,2.11806810,0.95443001,1.41587274,0.21699901,0.62935775,0.00051693,0.02937668,0.18900159,0.00000000
0.43521761,2.16839632,0.97076995,1.44698184,0.22416167,0.64723586,0.00050006,0.03057728,0.19262471,0.00000000
0.44122061,2.21057688,0.98130463,1.47334375,0.23062398,0.66202751,0.00048309,0.03169209,0.19535484,0.00000000
0.44722361,2.24427747,0.98587830,1.49481507,0.23634031,0.67353644,0.00046628,0.03271109,0.19716314,0.00000000
0.45322661,2.26937407,0.98447794,1.51138679,0.24127827,0.68163178,0.00044987,0.03362630,0.19804079,0.00000000
0.45922961,2.28594828,0.97723218,1.52318016,0.24541816,0.68625076,0.00043414,0.03443181,0.19799839,0.00000000
0.46523262,2.29427694,0.96440516,1.53043750,0.24875186,0.68739905,0.00041935,0.03512374,0.19706480,0.00000000
0.47123562,2.29481457,0.94638564,1.53350841,0.25128145,0.68514872,0.00040575,0.03570011,0.19528541,0.00000000
0.47723862,2.28816937,0.92367184,1.53283169,0.25301755,0.67963407,0.00039360,0.03616070,0.19271987,0.00000000
0.48324162,2.27507401,0.89685263,1.52891409,0.25397760,0.67104544,0.00038311,0.03650687,0.18943955,0.00000000
0.48924462,2.25635272,0.86658599,1.52230691,0.25418405,0.65962136,0.00037449,0.03674136,0.18552472,0.00000000
0.49524762,2.23288627,0.83357575,1.51358152,0.25366272,0.64563951,0.00036791,0.03686810,0.18106167,0.00000000
0.50125063,2.20557676,0.79854764,1.50330519,0.25244138,0.62940683,0.00036352,0.03689198,0.17613990,0.00000000
0.50725363,2.17531398,0.76222578,1.49201853,0.25054858,0.61124931,0.00036141,0.03681869,0.17084947,0.00000000
0.51325663,2.14294481,0.72531059,1.48021553,0.24801288,0.59150200,0.00036165,0.03665456,0.16527868,0.00000000
0.51925963,2.10924741,0.68845900,1.46832734,0.24486239,0.57049947,0.00036426,0.03640641,0.15951206,0.00000000
0.52526263,2.07491091,0.65226787,1.45671044,0.24112474,0.54856727,0.00036924,0.03608146,0.15362888,0.00000000
0.53126563,2.04052173,0.61726093,1.44563970,0.23682735,0.52601462,0.00037654,0.03568722,0.14770200,0.00000000
0.53726863,2.00655640,0.58387981,1.43530648,0.23199794,0.50312843,0.00038607,0.03523150,0.14179728,0.00000000
0.54327164,1.97338117,0.55247910,1.42582157,0.22666532,0.48016900,0.00039773,0.03472231,0.13597330,0.00000000
0.54927464,1.94125745,0.52332545,1.41722241,0.22086023,0.45736714,0.00041140,0.03416791,0.13028148,0.00000000
0.55527764,1.91035253,0.49660022,1.40948401,0.21461622,0.43492276,0.00042693,0.03357674,0.12476644,0.00000000
0.56128064,1.88075408,0.47240536,1.40253241,0.20797043,0.41300492,0.00044416,0.03295746,0.11946658,0.00000000
0.56728364,1.85248729,0.45077175,1.39625961,0.20096421,0.39175281,0.00046296,0.03231887,0.11441474,0.00000000
0.57328664,1.82553292,0.43166936,1.39053886,0.19364356,0.37127774,0.00048316,0.03166988,0.10963885,0.00000000
0.57928964,1.79984493,0.41501843,1.38523899,0.18605920,0.35166572,0.00050462,0.03101945,0.10516257,0.00000000
0.58529265,1.77536629,0.40070089,1.38023690,0.17826639,0.33298033,0.00052720,0.03037646,0.10100571,0.00000000
0.59129565,1.75204182,0.38857145,1.37542711,0.17032441,0.31526580,0.00055077,0.02974958,0.09718457,0.00000000
0.59729865,1.72982721,0.37846767,1.37072799,0.16229570,0.29854990,0.00057521,0.02914710,0.09371208,0.00000000
0.60330165,1.70869373,0.37021853,1.36608405,0.15424479,0.28284664,0.00060038,0.02857673,0.09059765,0.00000000
0.60930465,1.68862852,0.36365130,1.36146451,0.14623698,0.26815858,0.00062617,0.02804543,0.08784699,0.00000000
0.61530765,1.66963072,0.35859643,1.35685825,0.13833685,0.25447865,0.00065243,0.02755915,0.08546171,0.00000000
0.62131066,1.65170401,0.35489055,1.35226578,0.13060672,0.24179161,0.00067901,0.02712267,0.08343885,0.00000000
0.62731366,1.63484665,0.35237770,1.34768911,0.12310514,0.23007508,0.00070573,0.02673940,0.08177041,0.00000000
0.63331666,1.61903989,0.35090897,1.34312040,0.11588542,0.21930021,0.00073238,0.02641126,0.08044295,0.00000000
0.63931966,1.60423623,0.35034113,1.33853056,0.10899437,0.20943218,0.00075873,0.02613855,0.07943725,0.00000000
0.64532266,1.59034875,0.35053437,1.33385895,0.10247122,0.20043053,0.00078448,0.02592000,0.07872823,0.00000000
0.65132566,1.57724269,0.35134987,1.32900513,0.09634689,0.19224954,0.00080933,0.02575274,0.07828502,0.00000000
0.65732866,1.56473033,0.35264744,1.32382365,0.09064348,0.18483869,0.00083290,0.02563248,0.07807131,0.00000000
0.66333167,1.55256991,0.35428370,1.31812244,0.08537419,0.17814332,0.00085482,0.02555368,0.07804606,0.00000000
0.66933467,1.54046913,0.35611110,1.31166527,0.08054354,0.17210551,0.00087467,0.02550985,0.07816432,0.00000000
0.67533767,1.52809312,0.35797797,1.30417826,0.07614788,0.16666527,0.00089203,0.02549387,0.07837850,0.00000000
0.68134067,1.51507673,0.35972968,1.29536027,0.07217624,0.16176192,0.00090647,0.02549836,0.07863964,0.00000000
0.68734367,1.50104041,0.36121095,1.28489648,0.06861135,0.15733569,0.00091759,0.02551612,0.07889902,0.00000000
0.69334667,1.48560879,0.36226923,1.27247447,0.06543090,0.15332947,0.00092502,0.02554052,0.07910971,0.00000000
0.69934967,1.46843064,0.36275875,1.25780170,0.06260889,0.14969046,0.00092845,0.02556590,0.07922816,0.00000000
0.70535268,1.44919904,0.36254516,1.24062323,0.06011697,0.14637190,0.00092761,0.02558789,0.07921571,0.00000000
0.71135568,1.42767021,0.36151034,1.22073850,0.05792583,0.14333441,0.00092234,0.02560377,0.07903993,0.00000000
0.71735868,1.40367988,0.35955697,1.19801602,0.05600639,0.14054714,0.00091255,0.02561257,0.07867566,0.00000000
0.72336168,1.37715584,0.35661253,1.17240503,0.05433095,0.13798839,0.00089826,0.02561521,0.07810584,0.00000000
0.72936468,1.34812594,0.35263251,1.14394319,0.05287402,0.13564584,0.00087959,0.02561450,0.07732190,0.00000000
0.73536768,1.31672083,0.34760243,1.11275987,0.05161300,0.13351623,0.00085678,0.02561495,0.07632379,0.00000000
0.74137069,1.28317127,0.34153853,1.07907474,0.05052854,0.13160452,0.00083015,0.02562259,0.07511970,0.00000000
0.74737369,1.24780010,0.33448713,1.04319179,0.04960473,0.12992258,0.00080013,0.02564462,0.07372535,0.00000000
0.75337669,1.21100937,0.32652258,1.00548901,0.04882894,0.12848752,0.00076724,0.02568898,0.07216295,0.00000000
0.75937969,1.17326341,0.31774387,0.96640457,0.04819157,0.12731964,0.00073206,0.02576391,0.07046001,0.00000000
0.76538269,1.13506889,0.30827027,0.92642008,0.04768552,0.12644034,0.00069523,0.02587748,0.06864782,0.00000000
0.77138569,1.09695311,0.29823602,0.88604223,0.04730565,0.12586986,0.00065743,0.02603708,0.06675993,0.00000000
0.77738869,1.05944178,0.28778456,0.84578357,0.04704810,0.12562522,0.00061937,0.02624899,0.06483057,0.00000000
0.78339170,1.02303762,0.27706257,0.80614380,0.04690958,0.12571842,0.00058173,0.02651803,0.06289310,0.00000000
0.78939470,0.98820096,0.26621415,0.76759234,0.04688680,0.12615489,0.00054522,0.02684721,0.06097870,0.00000000
0.79539770,0.95533330,0.25537547,0.73055320,0.04697588,0.12693254,0.00051049,0.02723758,0.05911514,0.00000000
0.80140070,0.92476468,0.24467021,0.69539272,0.04717193,0.12804121,0.00047816,0.02768814,0.05732591,0.00000000
0.80740370,0.89674529,0.23420590,0.66241072,0.04746872,0.12946270,0.00044879,0.02819586,0.05562954,0.00000000
0.81340670,0.87144158,0.22407142,0.63183531,0.04785861,0.13117131,0.00042288,0.02875580,0.05403935,0.00000000
0.81940970,0.84893665,0.21433569,0.60382120,0.04833244,0.13313484,0.00040083,0.02936140,0.05256337,0.00000000
0.82541271,0.82923470,0.20504752,0.57845145,0.04887974,0.13531602,0.00038301,0.03000471,0.05120460,0.00000000
0.83141571,0.81226877,0.19623660,0.55574215,0.04948892,0.13767416,0.00036966,0.03067679,0.04996150,0.00000000
0.83741871,0.79791121,0.18791546,0.53564951,0.05014758,0.14016705,0.00036096,0.03136807,0.04882867,0.00000000
0.84342171,0.78598584,0.18008223,0.51807875,0.05084287,0.14275284,0.00035700,0.03206872,0.04779763,0.00000000
0.84942471,0.77628098,0.17272397,0.50289399,0.05156178,0.14539190,0.00035778,0.03276897,0.04685774,0.00000000
0.85542771,0.76856258,0.16582039,0.48992869,0.05229154,0.14804848,0.00036322,0.03345944,0.04599708,0.00000000
0.86143072,0.76258656,0.15934764,0.47899580,0.05301983,0.15069217,0.00037316,0.03413133,0.04520331,0.00000000
0.86743372,0.75810992,0.15328214,0.46989730,0.05373495,0.15329901,0.00038734,0.03477656,0.04446449,0.00000000
0.87343672,0.75490000,0.14760400,0.46243260,0.05442603,0.15585228,0.00040544,0.03538786,0.04376977,0.00000000
0.87943972,0.75274192,0.14230010,0.45640571,0.05508297,0.15834302,0.00042707,0.03595874,0.04310990,0.00000000
0.88544272,0.75144386,0.13736670,0.45163086,0.05569649,0.16077016,0.00045175,0.03648344,0.04247772,0.00000000
0.89144572,0.75084053,0.13281133,0.44793675,0.05625805,0.16314056,0.00047896,0.03695681,0.04186841,0.00000000
0.89744872,0.75079499,0.12865418,0.44516948,0.05675982,0.16546872,0.00050811,0.03737419,0.04127966,0.00000000
0.90345173,0.75119916,0.12492876,0.44319426,0.05719456,0.16777648,0.00053857,0.03773126,0.04071174,0.00000000
0.90945473,0.75197341,0.12168207,0.44189631,0.05755572,0.17009265,0.00056967,0.03802397,0.04016749,0.00000000
0.91545773,0.75306567,0.11897411,0.44118103,0.05783744,0.17245265,0.00060074,0.03824841,0.03965224,0.00000000
0.92146073,0.75445026,0.11687694,0.44097377,0.05803478,0.17489816,0.00063107,0.03840088,0.03917369,0.00000000
0.92746373,0.75612690,0.11547331,0.44121939,0.05814399,0.17747682,0.00066000,0.03847790,0.03874180,0.00000000
0.93346673,0.75811984,0.11485479,0.44188172,0.05816288,0.18024194,0.00068685,0.03847632,0.03836868,0.00000000
0.93946973,0.76047723,0.11511967,0.44294300,0.05809135,0.18325213,0.00071102,0.03839356,0.03806840,0.00000000
0.94547274,0.76327072,0.11637042,0.44440337,0.05793190,0.18657089,0.00073196,0.03822778,0.03785689,0.00000000
0.95147574,0.76659497,0.11871092,0.44628030,0.05769028,0.19026593,0.00074917,0.03797818,0.03775181,0.00000000
0.95747874,0.77056692,0.12224343,0.44860790,0.05737608,0.19440825,0.00076227,0.03764527,0.03777231,0.00000000
0.96348174,0.77532461,0.12706529,0.45143601,0.05700330,0.19907084,0.00077096,0.03723109,0.03793888,0.00000000
0.96948474,0.78102509,0.13326553,0.45482894,0.05659086,0.20432700,0.00077506,0.03673950,0.03827298,0.00000000
0.97548774,0.78784152,0.14092127,0.45886376,0.05616297,0.21024821,0.00077450,0.03617626,0.03879675,0.00000000
0.98149075,0.79595904,0.15009420,0.46362806,0.05574937,0.21690157,0.00076934,0.03554917,0.03953249,0.00000000
0.98749375,0.80556961,0.16082714,0.46921730,0.05538539,0.22434697,0.00075974,0.03486805,0.04050214,0.00000000
0.99349675,0.81686591,0.17314081,0.47573160,0.05511179,0.23263391,0.00074599,0.03414464,0.04172660,0.00000000
0.99949975,0.83003451,0.18703111,0.48327225,0.05497448,0.24179840,0.00072849,0.03339246,0.04322503,0.00000000
1.00550275,0.84524877,0.20246693,0.49193812,0.05502402,0.25185986,0.00070774,0.03262652,0.04501411,0.00000000
1.01150575,0.86266189,0.21938881,0.50182209,0.05531499,0.26281852,0.00068433,0.03186306,0.04710717,0.00000000
1.01750875,0.88240071,0.23770860,0.51300789,0.05590522,0.27465329,0.00065892,0.03111922,0.04951353,0.00000000
1.02351176,0.90456083,0.25731024,0.52556751,0.05685499,0.28732056,0.00063225,0.03041266,0.05223776,0.00000000
1.02951476,0.92920344,0.27805187,0.53955954,0.05822614,0.30075406,0.00060513,0.02976131,0.05527912,0.00000000
1.03551776,0.95635449,0.29976925,0.55502849,0.06008125,0.31486581,0.00057839,0.02918305,0.05863122,0.00000000
1.04152076,0.98600636,0.32228052,0.57200536,0.06248282,0.32954850,0.00055292,0.02869550,0.06228184,0.00000000
1.04752376,1.01812224,0.34539230,0.59050947,0.06549254,0.34467911,0.00052963,0.02831595,0.06621300,0.00000000
1.05352676,1.05264300,0.36890684,0.61055145,0.06917064,0.36012379,0.00050944,0.02806123,0.07040129,0.00000000
1.05952976,1.08949647,0.39262998,0.63213726,0.07357537,0.37574385,0.00049333,0.02794779,0.07481854,0.00000000
1.06553277,1.12860841,0.41637966,0.65527298,0.07876246,0.39140252,0.00048225,0.02799179,0.07943265,0.00000000
1.07153577,1.16991459,0.43999450,0.67997002,0.08478470,0.40697222,0.00047718,0.02820922,0.08420870,0.00000000
1.07753877,1.21337314,0.46334203,0.70625028,0.09169150,0.42234198,0.00047912,0.02861608,0.08911019,0.00000000
1.08354177,1.25897601,0.48632595,0.73415084,0.09952836,0.43742437,0.00048907,0.02922851,0.09410040,0.00000000
1.08954477,1.30675884,0.50889219,0.76372763,0.10833623,0.45216175,0.00050802,0.03006291,0.09914378,0.00000000
1.09554777,1.35680795,0.53103302,0.79505769,0.11815068,0.46653116,0.00053697,0.03113592,0.10420727,0.00000000
1.10155078,1.40926382,0.55278906,0.82823947,0.12900083,0.48054759,0.00057692,0.03246435,0.10926147,0.00000000
1.10755378,1.46432015,0.57424870,0.86339107,0.14090802,0.49426520,0.00062882,0.03406493,0.11428154,0.00000000
1.11355678,1.52221822,0.59554495,0.90064600,0.15388410,0.50777641,0.00069362,0.03595391,0.11924787,0.00000000
1.11955978,1.58323625,0.61684955,0.94014657,0.16792951,0.52120853,0.00077222,0.03814652,0.12414630,0.00000000
1.12556278,1.64767392,0.63836448,0.98203499,0.18303110,0.53471817,0.00086543,0.04065628,0.12896805,0.00000000
1.13156578,1.71583262,0.66031127,1.02644249,0.19915967,0.54848348,0.00097402,0.04349418,0.13370913,0.00000000
1.13756878,1.78799220,0.68291837,1.07347686,0.21626761,0.56269455,0.00109864,0.04666775,0.13836950,0.00000000
1.14357179,1.86438529,0.70640729,1.12320919,0.23428646,0.57754244,0.00123985,0.05018016,0.14295182,0.00000000
1.14957479,1.94517076,0.73097808,1.17566035,0.25312481,0.59320739,0.00139807,0.05402926,0.14745993,0.00000000
1.15557779,2.03040765,0.75679500,1.23078818,0.27266664,0.60984672,0.00157359,0.05820676,0.15189728,0.00000000
1.16158079,2.12003137,0.78397299,1.28847622,0.29277021,0.62758332,0.00176658,0.06269750,0.15626524,0.00000000
1.16758379,2.21383377,0.81256583,1.34852470,0.31326788,0.64649512,0.00197705,0.06747904,0.16056149,0.00000000
1.17358679,2.31144851,0.84255660,1.41064476,0.33396681,0.66660639,0.00220489,0.07252140,0.16477871,0.00000000
1.17958979,2.41234313,0.87385111,1.47445632,0.35465082,0.68788133,0.00244987,0.07778721,0.16890347,0.00000000
1.18559280,2.51581868,0.90627458,1.53949019,0.37508344,0.71022044,0.00271164,0.08323216,0.17291567,0.00000000
1.19159580,2.62101751,0.93957210,1.60519459,0.39501209,0.73345986,0.00298978,0.08880584,0.17678840,0.00000000
1.19759880,2.72693938,0.97341265,1.67094605,0.41417349,0.75737401,0.00328380,0.09445292,0.18048837,0.00000000
1.20360180,2.83246538,1.00739682,1.73606448,0.43230004,0.78168125,0.00359317,0.10011464,0.18397690,0.00000000
1.20960480,2.93638902,1.04106786,1.79983183,0.44912698,0.80605257,0.00391735,0.10573057,0.18721142,0.00000000
1.21560780,3.03745299,1.07392544,1.86151355,0.46440014,0.83012268,0.00425580,0.11124059,0.19014747,0.00000000
1.22161081,3.13439016,1.10544176,1.92038200,0.47788400,0.85350325,0.00460796,0.11658693,0.19274098,0.00000000
1.22761381,3.22596669,1.13507900,1.97574061,0.48936950,0.87579733,0.00497331,0.12171622,0.19495093,0.00000000
1.23361681,3.31102542,1.16230755,2.02694777,0.49868155,0.89661448,0.00535133,0.12658144,0.19674200,0.00000000
1.23961981,3.38852706,1.18662396,2.07343913,0.50568564,0.91558576,0.00574149,0.13114367,0.19808722,0.00000000
1.24562281,3.45758759,1.20756808,2.11474732,0.51029335,0.93237773,0.00614320,0.13537346,0.19897045,0.00000000
1.25162581,3.51750965,1.22473831,2.15051809,0.51246649,0.94670503,0.00655580,0.13925189,0.19938853,0.00000000
