energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-0.14107054,2.55083581,0.00048857,1.14965459,0.01829013,0.91780968,1.03577773,0.03739931,0.42368082
-0.13506753,2.29596024,0.00056156,1.02953705,0.01991184,0.82452948,0.93333805,0.03485945,0.38097263
-0.12906453,2.05603933,0.00065440,0.91550099,0.02208178,0.73662746,0.83709772,0.03265070,0.34078737
-0.12306153,1.83310681,0.00077032,0.80838232,0.02486881,0.65480652,0.74788988,0.03082223,0.30346442
-0.11705853,1.62870347,0.00091284,0.70878645,0.02834151,0.57959047,0.66635222,0.02941719,0.26925853
-0.11105553,1.44389382,0.00108589,0.61709871,0.03256650,0.51133042,0.59293259,0.02847227,0.23834321
-0.10505253,1.27929513,0.00129380,0.53350097,0.03760652,0.45021589,0.52789948,0.02801735,0.21081604
-0.09904952,1.13511591,0.00154133,0.45799280,0.04351812,0.39628933,0.47135652,0.02807517,0.18670556
-0.09304652,1.01120066,0.00183376,0.39041592,0.05034907,0.34946301,0.42325941,0.02866102,0.16597924
-0.08704352,0.90707821,0.00217691,0.33048047,0.05813553,0.30953725,0.38343438,0.02978235,0.14855191
-0.08104052,0.82201103,0.00257721,0.27779173,0.06689911,0.27621898,0.35159717,0.03143842,0.13429430
-0.07503752,0.75504337,0.00304181,0.23187637,0.07664385,0.24913979,0.32737156,0.03361991,0.12304135
-0.06903452,0.70504671,0.00357863,0.19220706,0.08735336,0.22787296,0.31030689,0.03630859,0.11460002
-0.06303152,0.67076131,0.00419652,0.15822490,0.09898819,0.21194892,0.29989430,0.03947696,0.10875634
-0.05702851,0.65083330,0.00490529,0.12935908,0.11148371,0.20086899,0.29558114,0.04308804,0.10528165
-0.05102551,0.64384713,0.00571591,0.10504355,0.12474856,0.19411721,0.29678385,0.04709533,0.10393811
-0.04502251,0.64835355,0.00664056,0.08473049,0.13866391,0.19117035,0.30289915,0.05144291,0.10448325
-0.03901951,0.66289357,0.00769274,0.06790080,0.15308360,0.19150632,0.31331392,0.05606580,0.10667400
-0.03301651,0.68601897,0.00888732,0.05407160,0.16783544,0.19461111,0.32741386,0.06089068,0.11026995
-0.02701351,0.71631014,0.01024054,0.04280119,0.18272348,0.19998458,0.34459134,0.06583682,0.11503621
-0.02101051,0.75239168,0.01176996,0.03369162,0.19753147,0.20714532,0.36425259,0.07081741,0.12074591
-0.01500750,0.79294653,0.01349434,0.02638946,0.21202743,0.21563490,0.38582440,0.07574124,0.12718236
-0.00900450,0.83672879,0.01543332,0.02058498,0.22596916,0.22502162,0.40876054,0.08051461,0.13414106
-0.00300150,0.88257540,0.01760710,0.01601013,0.23911054,0.23490396,0.43254770,0.08504354,0.14143150
0.00300150,0.92941682,0.02003589,0.01243570,0.25120853,0.24491366,0.45671112,0.08923616,0.14887878
0.00900450,0.97628624,0.02273923,0.00966797,0.26203036,0.25471861,0.48081955,0.09300516,0.15632505
0.01500750,1.02232717,0.02573522,0.00754500,0.27136085,0.26402540,0.50448935,0.09627028,0.16363064
0.02101051,1.06679888,0.02903952,0.00593287,0.27900941,0.27258134,0.52738760,0.09896068,0.17067492
0.02701351,1.10907914,0.03266426,0.00472196,0.28481637,0.28017599,0.54923385,0.10101703,0.17735670
0.03301651,1.14866408,0.03661691,0.00382349,0.28865851,0.28664191,0.56980032,0.10239341,0.18359421
0.03901951,1.18516469,0.04089906,0.00316621,0.29045331,0.29185460,0.58891045,0.10305867,0.18932447
0.04502251,1.21829992,0.04550517,0.00269352,0.29016184,0.29573153,0.60643575,0.10299736,0.19450227
0.05102551,1.24788652,0.05042148,0.00236082,0.28779015,0.29823016,0.62229102,0.10221014,0.19909846
0.05702851,1.27382590,0.05562502,0.00213331,0.28338903,0.29934498,0.63642801,0.10071364,0.20309791
0.06303152,1.29608860,0.06108280,0.00198402,0.27705215,0.29910373,0.64882803,0.09853971,0.20649698
0.06903452,1.31469719,0.06675138,0.00189220,0.26891279,0.29756276,0.65949377,0.09573424,0.20930079
0.07503752,1.32970851,0.07257668,0.00184199,0.25913909,0.29480192,0.66844079,0.09235543,0.21152035
0.08104052,1.34119620,0.07849434,0.00182129,0.24792835,0.29091897,0.67568936,0.08847177,0.21316975
0.08704352,1.34923473,0.08443041,0.00182091,0.23550039,0.28602401,0.68125694,0.08415966,0.21426358
0.09304652,1.35388579,0.09030256,0.00183384,0.22209042,0.28023399,0.68515210,0.07950094,0.21481464
0.09904952,1.35518799,0.09602174,0.00185475,0.20794173,0.27366767,0.68736996,0.07458025,0.21483231
0.10505253,1.35315040,0.10149430,0.00187952,0.19329848,0.26644117,0.68788978,0.06948257,0.21432141
0.11105553,1.34775045,0.10662443,0.00190498,0.17839887,0.25866437,0.68667463,0.06429083,0.21328181
0.11705853,1.33893622,0.11131688,0.00192866,0.16346909,0.25043824,0.68367334,0.05908379,0.21170870
0.12306153,1.32663291,0.11547995,0.00194863,0.14871803,0.24185318,0.67882448,0.05393422,0.20959362
0.12906453,1.31075301,0.11902840,0.00196345,0.13433310,0.23298840,0.67206220,0.04890752,0.20692598
0.13506753,1.29120942,0.12188640,0.00197203,0.12047716,0.22391218,0.66332347,0.04406068,0.20369512
0.14107054,1.26793060,0.12399020,0.00197368,0.10728664,0.21468310,0.65255621,0.03944164,0.19989275
0.14707354,1.24087663,0.12529051,0.00196807,0.09487070,0.20535193,0.63972783,0.03508914,0.19551549
0.15307654,1.21005517,0.12575441,0.00195521,0.08331156,0.19596400,0.62483358,0.03103283,0.19056750
0.15907954,1.17553612,0.12536664,0.00193553,0.07266572,0.18656199,0.60790406,0.02729386,0.18506281
0.16508254,1.13746413,0.12413044,0.00190987,0.06296597,0.17718887,0.58901162,0.02388557,0.17902753
0.17108554,1.09606815,0.12206754,0.00187953,0.05422403,0.16789072,0.56827504,0.02081460,0.17250143
0.17708854,1.05166745,0.11921764,0.00184626,0.04643365,0.15871945,0.54586241,0.01808199,0.16553911
0.18309155,1.00467384,0.11563721,0.00181237,0.03957400,0.14973522,0.52199184,0.01568452,0.15821058
0.18909455,0.95558996,0.11139770,0.00178069,0.03361318,0.14100834,0.49693031,0.01361598,0.15060119
0.19509755,0.90500403,0.10658333,0.00175461,0.02851166,0.13262090,0.47099044,0.01186851,0.14281106
0.20110055,0.85358126,0.10128847,0.00173816,0.02422563,0.12466768,0.44452571,0.01043385,0.13495394
0.20710355,0.80205261,0.09561480,0.00173596,0.02071004,0.11725678,0.41792420,0.00930448,0.12715573
0.21310655,0.75120155,0.08966835,0.00175330,0.01792132,0.11050965,0.39160140,0.00847465,0.11955254
0.21910955,0.70184953,0.08355660,0.00179610,0.01581970,0.10456068,0.36599231,0.00794122,0.11228858
0.22511256,0.65484076,0.07738562,0.00187096,0.01437111,0.09955637,0.34154327,0.00770437,0.10551392
0.23111556,0.61102710,0.07125760,0.00198512,0.01354857,0.09565408,0.31870387,0.00776807,0.09938206
0.23711856,0.57125328,0.06526859,0.00214645,0.01333319,0.09302035,0.29791912,0.00814034,0.09404758
0.24312156,0.53634297,0.05950669,0.00236342,0.01371463,0.09182875,0.27962202,0.00883330,0.08966375
0.24912456,0.50708584,0.05405066,0.00264499,0.01469121,0.09225733,0.26422675,0.00986301,0.08638011
0.25512756,0.48422555,0.04896898,0.00300059,0.01626951,0.09448548,0.25212241,0.01124905,0.08434012
0.26113057,0.46844865,0.04431932,0.00343996,0.01846364,0.09869030,0.24366716,0.01301392,0.08367873
0.26713357,0.46037418,0.04014840,0.00397300,0.02129410,0.10504238,0.23918286,0.01518216,0.08451991
0.27313657,0.46054376,0.03649225,0.00460962,0.02478641,0.11370101,0.23894991,0.01777933,0.08697401
0.27913957,0.46941189,0.03337670,0.00535951,0.02896943,0.12480877,0.24320225,0.02083080,0.09113509
0.28514257,0.48733645,0.03081815,0.00623193,0.03387348,0.13848567,0.25212242,0.02436037,0.09707803
0.29114557,0.51456920,0.02882447,0.00723544,0.03952836,0.15482292,0.26583668,0.02838881,0.10485564
0.29714857,0.55124662,0.02739600,0.00837768,0.04596132,0.17387647,0.28441023,0.03293234,0.11449569
0.30315158,0.59738114,0.02652667,0.00966509,0.05319508,0.19566060,0.30784266,0.03800116,0.12599801
0.30915458,0.65285344,0.02620501,0.01110269,0.06124602,0.22014186,0.33606387,0.04359803,0.13933189
0.31515758,0.71740629,0.02641528,0.01269387,0.07012250,0.24723368,0.36893083,0.04971701,0.15443381
0.32116058,0.79064079,0.02713837,0.01444023,0.07982368,0.27679204,0.40622547,0.05634251,0.17120588
0.32716358,0.87201570,0.02835281,0.01634150,0.09033863,0.30861258,0.44765422,0.06344855,0.18951503
0.33316658,0.96085068,0.03003557,0.01839545,0.10164601,0.34242948,0.49284945,0.07099855,0.20919332
0.33916958,1.05633419,0.03216290,0.02059803,0.11371427,0.37791652,0.54137344,0.07894545,0.23003943
0.34517259,1.15753658,0.03471095,0.02294341,0.12650247,0.41469045,0.59272482,0.08723241,0.25182159
0.35117559,1.26342855,0.03765647,0.02542426,0.13996165,0.45231690,0.64634803,0.09579393,0.27428193
0.35717859,1.37290511,0.04097733,0.02803200,0.15403679,0.49031888,0.70164544,0.10455760,0.29714233
0.36318159,1.48481457,0.04465303,0.03075717,0.16866913,0.52818761,0.75799224,0.11344616,0.32011167
0.36918459,1.59799185,0.04866504,0.03358983,0.18379899,0.56539563,0.81475358,0.12238005,0.34289434
0.37518759,1.71129484,0.05299713,0.03651994,0.19936864,0.60141158,0.87130339,0.13128021,0.36519968
0.38119060,1.82364260,0.05763556,0.03953781,0.21532527,0.63571629,0.92704424,0.14007102,0.38675200
0.38719360,1.93405328,0.06256911,0.04263446,0.23162377,0.66781932,0.98142727,0.14868334,0.40730081
0.39319660,2.04168013,0.06778901,0.04580192,0.24822910,0.69727542,1.03397123,0.15705724,0.42663076
0.39919960,2.14584338,0.07328871,0.04903343,0.26511808,0.72369999,1.08427961,0.16514462,0.44457065
0.40520260,2.24605615,0.07906352,0.05232356,0.28228042,0.74678283,1.13205486,0.17291114,0.46100119
0.41120560,2.34204246,0.08511001,0.05566817,0.29971879,0.76629942,1.17710885,0.18033771,0.47586084
0.41720860,2.43374615,0.09142541,0.05906422,0.31744796,0.78211916,1.21936871,0.18742115,0.48914946
0.42321161,2.52132947,0.09800682,0.06250946,0.33549278,0.79421005,1.25887762,0.19417402,0.50092934
0.42921461,2.60516097,0.10485035,0.06600201,0.35388517,0.80263948,1.29579031,0.20062365,0.51132345
0.43521761,2.68579293,0.11195034,0.06953978,0.37266019,0.80757113,1.33036317,0.20681028,0.52051091
0.44122061,2.76392896,0.11929847,0.07311992,0.39185122,0.80925793,1.36293955,0.21278442,0.52871966
0.44722361,2.84038322,0.12688317,0.07673813,0.41148472,0.80803156,1.39393063,0.21860354,0.53621665
0.45322661,2.91603323,0.13468902,0.08038808,0.43157459,0.80428890,1.42379301,0.22432822,0.54329601
0.45922961,2.99176863,0.14269654,0.08406088,0.45211660,0.79847610,1.45300413,0.23001799,0.55026563
0.46523262,3.06843868,0.15088214,0.08774462,0.47308321,0.79107119,1.48203664,0.23572701,0.55743282
0.47123562,3.14680128,0.15921851,0.09142416,0.49441911,0.78256595,1.51133345,0.24149994,0.56508980
0.47723862,3.22747662,0.16767524,0.09508107,0.51603774,0.77344811,1.54128454,0.24736813,0.57349979
0.48324162,3.31090794,0.17621989,0.09869383,0.53781921,0.76418458,1.57220707,0.25334640,0.58288430
0.48924462,3.39733202,0.18481927,0.10223827,0.55960975,0.75520679,1.60432977,0.25943064,0.59341247
0.49524762,3.48676107,0.19344104,0.10568827,0.58122285,0.74689843,1.63778262,0.26559634,0.60519299
0.50125063,3.57897750,0.20205553,0.10901670,0.60244225,0.73958656,1.67259242,0.27179822,0.61826901
0.50725363,3.67354188,0.21063760,0.11219657,0.62302658,0.73353596,1.70868444,0.27797099,0.63261642
0.51325663,3.76981409,0.21916852,0.11520231,0.64271578,0.72894730,1.74589020,0.28403122,0.64814566
0.51925963,3.86698668,0.22763776,0.11801122,0.66123876,0.72595866,1.78396085,0.28988038,0.66470689
0.52526263,3.96412867,0.23604454,0.12060491,0.67832230,0.72465050,1.82258544,0.29540868,0.68209842
0.53126563,4.06023779,0.24439905,0.12297068,0.69370065,0.72505336,1.86141315,0.30049985,0.70007786
0.53726863,4.15429818,0.25272327,0.12510283,0.70712536,0.72715799,1.90007804,0.30503641,0.71837562
0.54327164,4.24534074,0.26105126,0.12700373,0.71837501,0.73092702,1.93822520,0.30890520,0.73670981
0.54927464,4.33250272,0.26942896,0.12868465,0.72726426,0.73630774,1.97553671,0.31200307,0.75480213
0.55527764,4.41508365,0.27791346,0.13016618,0.73365180,0.74324503,2.01175603,0.31424220,0.77239362
0.56128064,4.49259447,0.28657166,0.13147835,0.73744680,0.75169385,2.04670960,0.31555498,0.78925976
0.56728364,4.56479739,0.29547858,0.13266024,0.73861343,0.76163071,2.08032446,0.31589816,0.80522401
0.57328664,4.63173436,0.30471508,0.13375916,0.73717338,0.77306348,2.11264100,0.31525591,0.82016918
0.57928964,4.69374271,0.31436549,0.13482946,0.73320597,0.78603910,2.14382028,0.31364193,0.83404615
0.58529265,4.75145718,0.32451480,0.13593076,0.72684604,0.80064893,2.17414546,0.31110017,0.84687944
0.59129565,4.80579799,0.33524596,0.13712599,0.71827950,0.81703147,2.20401737,0.30770442,0.85876943
0.59729865,4.85794571,0.34663707,0.13847898,0.70773696,0.83537230,2.23394441,0.30355650,0.86989117
0.60330165,4.90930372,0.35875872,0.14005191,0.69548542,0.85590136,2.26452718,0.29878340,0.88048971
0.60930465,4.96145001,0.37167157,0.14190259,0.68181874,0.87888752,2.29643857,0.29353329,0.89087234
0.61530765,5.01608007,0.38542414,0.14408180,0.66704702,0.90463061,2.33039992,0.28797067,0.90139787
0.62131066,5.07494320,0.40005090,0.14663062,0.65148569,0.93345127,2.36715435,0.28227084,0.91246346
0.62731366,5.13977453,0.41557066,0.14957812,0.63544449,0.96567864,2.40743798,0.27661400,0.92448949
0.63331666,5.21222502,0.43198519,0.15293928,0.61921713,1.00163639,2.45195006,0.27117901,0.93790300
0.63931966,5.29379200,0.44927812,0.15671338,0.60307187,1.04162732,2.50132293,0.26613739,0.95312029
0.64532266,5.38575219,0.46741400,0.16088299,0.58724351,1.08591705,2.55609260,0.26164741,0.97052925
0.65132566,5.48909957,0.48633743,0.16541342,0.57192705,1.13471698,2.61667089,0.25784882,0.99047205
0.65732866,5.60448979,0.50597237,0.17025292,0.55727330,1.18816738,2.68331982,0.25485819,1.01322870
0.66333167,5.73219292,0.52622146,0.17533350,0.54338649,1.24632074,2.75612899,0.25276504,1.03900211
0.66933467,5.87205618,0.54696538,0.18057236,0.53032388,1.30912642,2.83499678,0.25162902,1.06790518
0.67533767,6.02347794,0.56806247,0.18587402,0.51809735,1.37641688,2.91961602,0.25147802,1.09995033
0.68134067,6.18539425,0.58934835,0.19113284,0.50667670,1.44789649,3.00946474,0.25230737,1.13504205
0.68734367,6.35627899,0.61063601,0.19623619,0.49599459,1.52313347,3.10380281,0.25408013,1.17297271
0.69334667,6.53415842,0.63171629,0.20106777,0.48595250,1.60155578,3.20167499,0.25672844,1.21342215
0.69934967,6.71664061,0.65235889,0.20551127,0.47642779,1.68245157,3.30192088,0.26015580,1.25596113
0.70535268,6.90096004,0.67231428,0.20945410,0.46728114,1.76497467,3.40319219,0.26424035,1.30005890
0.71135568,7.08403702,0.69131635,0.21279101,0.45836425,1.84815569,3.50397745,0.26883894,1.34509473
0.71735868,7.26255114,0.70908611,0.21542755,0.44952742,1.93091870,3.60263404,0.27379181,1.39037348
0.72336168,7.43302742,0.72533648,0.21728323,0.44062670,2.01210350,3.69742715,0.27892795,1.43514472
0.72936468,7.59193310,0.73977798,0.21829419,0.43153035,2.09049313,3.78657490,0.28407074,1.47862492
0.73536768,7.73578227,0.75212551,0.21841536,0.42212456,2.16484584,3.86829831,0.28904384,1.52002216
0.74137069,7.86124513,0.76210577,0.21762201,0.41231806,2.23393065,3.94087489,0.29367707,1.55856240
0.74737369,7.96525797,0.76946532,0.21591064,0.40204570,2.29656505,4.00269357,0.29781220,1.59351632
0.75337669,8.04512950,0.77397879,0.21329912,0.39127100,2.35165354,4.05230918,0.30130828,1.62422581
0.75937969,8.09863907,0.77545694,0.20982622,0.37998743,2.39822515,4.08849392,0.30404645,1.65012866
0.76538269,8.12412226,0.77375430,0.20555045,0.36821875,2.43546828,4.11028356,0.30593409,1.67078067
0.77138569,8.12053971,0.76877572,0.20054826,0.35601831,2.46276120,4.11701592,0.30690791,1.68587372
0.77738869,8.08752530,0.76048173,0.19491175,0.34346733,2.47969643,4.10835977,0.30693622,1.69524921
0.78339170,8.02541097,0.74889221,0.18874591,0.33067252,2.48609790,4.08433229,0.30601985,1.69890580
0.78939470,7.93522628,0.73408812,0.18216551,0.31776283,2.48202970,4.04530383,0.30419210,1.69700124
0.79539770,7.81867193,0.71621123,0.17529182,0.30488565,2.46779590,3.99198964,0.30151727,1.68984790
0.80140070,7.67806800,0.69546166,0.16824915,0.29220257,2.44393133,3.92542836,0.29808821,1.67790219
0.80740370,7.51627875,0.67209335,0.16116144,0.27988465,2.41118360,3.84694820,0.29402263,1.66174842
0.81340670,7.33661729,0.64640765,0.15414897,0.26810753,2.37048732,3.75812224,0.28945861,1.64207774
0.81940970,7.14273420,0.61874523,0.14732533,0.25704631,2.32293169,3.66071484,0.28454917,1.61966320
0.82541271,6.93849561,0.58947669,0.14079464,0.24687046,2.26972319,3.55662178,0.27945647,1.59533245
0.83141571,6.72785611,0.55899245,0.13464925,0.23773879,2.21214523,3.44780700,0.27434551,1.56993903
0.83741871,6.51473278,0.52769209,0.12896788,0.22979461,2.15151673,3.33623898,0.26937795,1.54433421
0.84342171,6.30288608,0.49597389,0.12381419,0.22316125,2.08915190,3.22382982,0.26470600,1.51934042
0.84942471,6.09581302,0.46422495,0.11923599,0.21793799,2.02632294,3.11237990,0.26046681,1.49572772
0.85542771,5.89665729,0.43281226,0.11526487,0.21419659,1.96422745,3.00353055,0.25677761,1.47419443
0.86143072,5.70813980,0.40207507,0.11191640,0.21197843,1.90396198,2.89872671,0.25373160,1.45535267
0.86743372,5.53251216,0.37231890,0.10919073,0.21129246,1.84650247,2.79919086,0.25139499,1.43971922
0.87343672,5.37153369,0.34381129,0.10707366,0.21211396,1.79269225,2.70590892,0.24980509,1.42771200
0.87943972,5.22647181,0.31677933,0.10553804,0.21438419,1.74323730,2.61962788,0.24896962,1.41965172
0.88544272,5.09812386,0.29140892,0.10454539,0.21801102,1.69870861,2.54086448,0.24886714,1.41576824
0.89144572,4.98685743,0.26784565,0.10404779,0.22287049,1.65955027,2.46992347,0.24944867,1.41621078
0.89744872,4.89266521,0.24619705,0.10398981,0.22880920,1.62609239,2.40692350,0.25064019,1.42106069
0.90345173,4.81523000,0.22653590,0.10431054,0.23564771,1.59856712,2.35182848,0.25234609,1.43034578
0.90945473,4.75399466,0.20890431,0.10494550,0.24318465,1.57712621,2.30448174,0.25445320,1.44405464
0.91545773,4.70823243,0.19331817,0.10582851,0.25120146,1.56185833,2.26464068,0.25683536,1.46214989
0.92146073,4.67711268,0.17977169,0.10689332,0.25946771,1.55280484,2.23200944,0.25935819,1.48457899
0.92746373,4.65975830,0.16824168,0.10807516,0.26774682,1.54997240,2.20626749,0.26188390,1.51128187
0.93346673,4.65529147,0.15869130,0.10931190,0.27580186,1.55334173,2.18709254,0.26427601,1.54219457
0.93946973,4.66286554,0.15107310,0.11054510,0.28340147,1.56287154,2.17417662,0.26640362,1.57724865
0.94547274,4.68168215,0.14533119,0.11172076,0.29032556,1.57849771,2.16723464,0.26814532,1.61636628
0.95147574,4.71099342,0.14140249,0.11278982,0.29637062,1.60012777,2.16600546,0.26939242,1.65945148
0.95747874,4.75009052,0.13921709,0.11370852,0.30135452,1.62763119,2.17024599,0.27005152,1.70637818
0.96348174,4.79828067,0.13869776,0.11443849,0.30512069,1.66082669,2.17971937,0.27004633,1.75697591
0.96948474,4.85485530,0.13975878,0.11494678,0.30754139,1.69946742,2.19417848,0.26931880,1.81101459
0.97548774,4.91905310,0.14230438,0.11520569,0.30852023,1.74322578,2.21334673,0.26782946,1.86818945
0.98149075,4.99002132,0.14622680,0.11519266,0.30799362,1.79167905,2.23689770,0.26555715,1.92810755
0.98749375,5.06677939,0.15140446,0.11488994,0.30593132,1.84429743,2.26443582,0.26249813,1.99027722
0.99349675,5.14818812,0.15770035,0.11428442,0.30233605,1.90043593,2.29547960,0.25866472,2.05410144
0.99949975,5.23292784,0.16496095,0.11336738,0.29724211,1.95933089,2.32944913,0.25408353,2.11887619
1.00550275,5.31948759,0.17301581,0.11213427,0.29071328,2.02010231,2.36565918,0.24879341,2.18379428
1.01150575,5.40616726,0.18167800,0.11058457,0.28283989,2.08176219,2.40331851,0.24284328,2.24795495
1.01750875,5.49109317,0.19074557,0.10872165,0.27373537,2.14322907,2.44153604,0.23628987,2.31037923
1.02351176,5.57224709,0.20000400,0.10655274,0.26353229,2.20334834,2.47933383,0.22919550,2.37003044
1.02951476,5.64750745,0.20922963,0.10408885,0.25237813,2.26091776,2.51566625,0.22162602,2.42583910
1.03551776,5.71470093,0.21819396,0.10134478,0.24043088,2.31471695,2.54944460,0.21364898,2.47673121
1.04152076,5.77166192,0.22666879,0.09833910,0.22785466,2.36353982,2.57956600,0.20533195,2.52165850
1.04752376,5.81629670,0.23443178,0.09509422,0.21481544,2.40622811,2.60494495,0.19674125,2.55962927
1.05352676,5.84664920,0.24127240,0.09163632,0.20147711,2.44170483,2.62454615,0.18794087,2.58973831
1.05952976,5.86096480,0.24699777,0.08799540,0.18799780,2.46900578,2.63741673,0.17899175,2.61119446
1.06553277,5.85774914,0.25143841,0.08420517,0.17452681,2.48730776,2.64271652,0.16995133,2.62334455
1.07153577,5.83581888,0.25445321,0.08030304,0.16120195,2.49595225,2.63974470,0.16087330,2.62569267
1.07753877,5.79434227,0.25593379,0.07632994,0.14814748,2.49446351,2.62796176,0.15180758,2.61791383
1.08354177,5.73286755,0.25580771,0.07233020,0.13547267,2.48256042,2.60700587,0.14280044,2.59986181
1.08954477,5.65133838,0.25404048,0.06835132,0.12327079,2.46016165,2.57670288,0.13389473,2.57157075
1.09554777,5.55009580,0.25063634,0.06444372,0.11161879,2.42738426,2.53707001,0.12513016,2.53325091
1.10155078,5.42986721,0.24563761,0.06066047,0.10057738,2.38453596,2.48831302,0.11654354,2.48527894
1.10755378,5.29174338,0.23912276,0.05705689,0.09019152,2.33210170,2.43081753,0.10816907,2.42818344
1.11355678,5.13714486,0.23120323,0.05369017,0.08049132,2.27072544,2.36513492,0.10003850,2.36262675
1.11955978,4.96777993,0.22201926,0.05061889,0.07149319,2.20118808,2.29196388,0.09218127,2.28938389
1.12556278,4.78559599,0.21173473,0.04790247,0.06320119,2.12438273,2.21212850,0.08462447,2.20931992
1.13156578,4.59272676,0.20053145,0.04560050,0.05560859,2.04128851,2.12655389,0.07739284,2.12336651
1.13756878,4.39143736,0.18860313,0.04377205,0.04869937,1.95294380,2.03624062,0.07050857,2.03249890
1.14357179,4.18406933,0.17614917,0.04247477,0.04244985,1.86042019,1.94223868,0.06399113,1.93771390
1.14957479,3.97298733,0.16336863,0.04176392,0.03683022,1.76479781,1.84562202,0.05785700,1.84000975
1.15557779,3.76052883,0.15045469,0.04169120,0.03180600,1.66714283,1.74746442,0.05211944,1.74036806
1.16158079,3.54895808,0.13758961,0.04230353,0.02733940,1.56848752,1.64881718,0.04678824,1.63973840
1.16758379,3.34042494,0.12494049,0.04364159,0.02339052,1.46981334,1.55068903,0.04186948,1.53902544
1.17358679,3.13692915,0.11265596,0.04573831,0.01991844,1.37203706,1.45402875,0.03736542,1.43907868
1.17958979,2.94029020,0.10086368,0.04861728,0.01688210,1.27599994,1.35971037,0.03327439,1.34068470
1.18559280,2.75212288,0.08966897,0.05229107,0.01424110,1.18245995,1.26852116,0.02959079,1.24456161
1.19159580,2.57381853,0.07915416,0.05675962,0.01195634,1.09208669,1.18115240,0.02630518,1.15135562
1.19759880,2.40653173,0.06937892,0.06200871,0.00999046,1.00545886,1.09819274,0.02340444,1.06163934
1.20360180,2.25117243,0.06038124,0.06800867,0.00830825,0.92306403,1.02012416,0.02087206,0.97591167
1.20960480,2.10840347,0.05217907,0.07471326,0.00687694,0.84530037,0.94732039,0.01868842,0.89459912
1.21560780,1.97864332,0.04477241,0.08205913,0.00566636,0.77248022,0.88004772,0.01683124,0.81805844
1.22161081,1.86207418,0.03814571,0.08996556,0.00464905,0.70483517,0.81846811,0.01527600,0.74658040
1.22761381,1.75865531,0.03227048,0.09833496,0.00380037,0.64252255,0.76264446,0.01399639,0.68039468
1.23361681,1.66814163,0.02710793,0.10705396,0.00309853,0.58563318,0.71254811,0.01296491,0.61967596
1.23961981,1.59010740,0.02261159,0.11599513,0.00252456,0.53420014,0.66806823,0.01215329,0.56455092
1.24562281,1.52397470,0.01872979,0.12501959,0.00206241,0.48820848,0.62902318,0.01153311,0.51510632
1.25162581,1.46904638,0.01540785,0.13398024,0.00169892,0.44760559,0.59517338,0.01107624,0.47139782
1.25762881,1.42454258,0.01259014,0.14272566,0.00142393,0.41231221,0.56623564,0.01075540,0.43345948
1.26363182,1.38964018,0.01022170,0.15110465,0.00123038,0.38223356,0.54189847,0.01054461,0.40131368
1.26963482,1.36351388,0.00824970,0.15897123,0.00111448,0.35727050,0.52183790,0.01041968,0.37498107
1.27563782,1.34537765,0.00662451,0.16618991,0.00107598,0.33733034,0.50573348,0.01035857,0.35449014
1.28164082,1.33452510,0.00530053,0.17264113,0.00111850,0.32233683,0.49328370,0.01034185,0.33988605
1.28764382,1.33036701,0.00423684,0.17822670,0.00124994,0.31223910,0.48422045,0.01035303,0.33123811
1.29364682,1.33246466,0.00339751,0.18287483,0.00148307,0.30701901,0.47832185,0.01037888,0.32864556
1.29964982,1.34055725,0.00275192,0.18654483,0.00183613,0.30669663,0.47542283,0.01040966,0.33224096
1.30565283,1.35458196,0.00227476,0.18923108,0.00233357,0.31133349,0.47542319,0.01043944,0.34219097
1.31165583,1.37468570,0.00194612,0.19096617,0.00300691,0.32103333,0.47829243,0.01046621,0.35869410
1.31765883,1.40122747,0.00175137,0.19182309,0.00389565,0.33594016,0.48407137,0.01049208,0.38197512
1.32366183,1.43477100,0.00168111,0.19191628,0.00504817,0.35623360,0.49287016,0.01052334,0.41227623
1.32966483,1.47606756,0.00173106,0.19140158,0.00652272,0.38212147,0.50486281,0.01057051,0.44984486
1.33566783,1.52602922,0.00190196,0.19047492,0.00838830,0.41382984,0.52027836,0.01064832,0.49491853
1.34167084,1.58569355,0.00219946,0.18936982,0.01072544,0.45159082,0.53938894,0.01077567,0.54770712
1.34767384,1.65618069,0.00263407,0.18835381,0.01362677,0.49562853,0.56249522,0.01097544,0.60837318
1.35367684,1.73864454,0.00322100,0.18772356,0.01719730,0.54614371,0.58990983,0.01127430,0.67701105
1.35967984,1.83421976,0.00398010,0.18779922,0.02155435,0.60329764,0.62193930,0.01170242,0.75362570
1.36568284,1.94396664,0.00493571,0.18891761,0.02682695,0.66719595,0.65886541,0.01229303,0.83811238
1.37168584,2.06881595,0.00611645,0.19142479,0.03315470,0.73787321,0.70092656,0.01308201,0.93023795
1.37768884,2.20951581,0.00755492,0.19566791,0.04068590,0.81527873,0.74830007,0.01410721,1.02962520
1.38369185,2.36658277,0.00928735,0.20198646,0.04957502,0.89926447,0.80108600,0.01540777,1.13574093
1.38969485,2.54025884,0.01135307,0.21070329,0.05997925,0.98957560,0.85929324,0.01702326,1.24788889
1.39569785,2.73047610,0.01379383,0.22211534,0.07205435,1.08584406,0.92282843,0.01899275,1.36520818
