energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.08104052,3.26642547,0.02989167,0.09252704,0.39104260,1.69376065,0.01588266,0.16391427,0.54469247,1.16525643
-0.07503752,3.38687017,0.03164496,0.09666610,0.40811374,1.77960196,0.01654196,0.17068602,0.56665440,1.18343019
-0.06903452,3.51641812,0.03334437,0.10121890,0.42587835,1.87053387,0.01725752,0.17806729,0.59067868,1.20446085
-0.06303152,3.65337101,0.03496896,0.10618359,0.44411746,1.96539613,0.01803372,0.18598930,0.61642462,1.22796513
-0.05702851,3.79576044,0.03649801,0.11155185,0.46258689,2.06287500,0.01887389,0.19436693,0.64349682,1.25346819
-0.05102551,3.94137572,0.03791141,0.11730738,0.48102040,2.16152235,0.01978000,0.20309913,0.67145052,1.28041163
-0.04502251,4.08779981,0.03919004,0.12342446,0.49913370,2.25977977,0.02075220,0.21206979,0.69979864,1.30816434
-0.03901951,4.23245325,0.04031620,0.12986669,0.51662926,2.35600751,0.02178858,0.22114908,0.72802044,1.33603573
-0.03301651,4.37264533,0.04127392,0.13658609,0.53320208,2.44851751,0.02288484,0.23019543,0.75557178,1.36329146
-0.02701351,4.50563147,0.04204933,0.14352258,0.54854601,2.53561005,0.02403410,0.23905799,0.78189666,1.38917104
-0.02101051,4.62867554,0.04263100,0.15060389,0.56236081,2.61561285,0.02522679,0.24757967,0.80643986,1.41290714
-0.01500750,4.73911545,0.04301015,0.15774602,0.57435952,2.68692168,0.02645065,0.25560055,0.82866035,1.43374585
-0.00900450,4.83443010,0.04318094,0.16485429,0.58427602,2.74804107,0.02769078,0.26296174,0.84804492,1.45096752
-0.00300150,4.91230554,0.04314059,0.17182485,0.59187257,2.79762374,0.02892994,0.26950943,0.86412177,1.46390731
0.00300150,4.97069807,0.04288950,0.17854689,0.59694693,2.83450744,0.03014883,0.27509909,0.87647346,1.47197488
0.00900450,5.00789199,0.04243129,0.18490519,0.59933887,2.85774761,0.03132652,0.27959962,0.88474866,1.47467242
0.01500750,5.02254973,0.04177277,0.19078320,0.59893579,2.86664471,0.03244107,0.28289730,0.88867238,1.47161037
0.02101051,5.01375236,0.04092384,0.19606637,0.59567712,2.86076489,0.03347010,0.28489939,0.88805412,1.46252009
0.02701351,4.98102868,0.03989731,0.20064566,0.58955737,2.83995332,0.03439145,0.28553716,0.88279359,1.44726310
0.03301651,4.92437155,0.03870870,0.20442113,0.58062755,2.80433923,0.03518398,0.28476834,0.87288379,1.42583625
0.03901951,4.84424070,0.03737589,0.20730536,0.56899496,2.75433264,0.03582819,0.28257868,0.85841121,1.39837276
0.04502251,4.74155152,0.03591882,0.20922664,0.55482125,2.69061264,0.03630698,0.27898279,0.83955314,1.36513888
0.05102551,4.61765030,0.03435903,0.21013170,0.53831875,2.61410769,0.03660621,0.27402394,0.81657222,1.32652633
0.05702851,4.47427660,0.03271930,0.20998791,0.51974525,2.52596863,0.03671527,0.26777298,0.78980833,1.28304079
0.06303152,4.31351420,0.03102309,0.20878476,0.49939731,2.42753559,0.03662751,0.26032643,0.75966829,1.23528688
0.06903452,4.13773251,0.02929415,0.20653467,0.47760250,2.32029985,0.03634049,0.25180366,0.72661366,1.18395017
0.07503752,3.94952061,0.02755598,0.20327286,0.45471057,2.20586238,0.03585614,0.24234344,0.69114725,1.12977695
0.08104052,3.75161637,0.02583137,0.19905650,0.43108425,2.08589053,0.03518073,0.23209989,0.65379881,1.07355267
0.08704352,3.54683353,0.02414200,0.19396305,0.40708966,1.96207450,0.03432471,0.22123800,0.61511051,1.01607964
0.09304652,3.33798909,0.02250797,0.18808777,0.38308689,1.83608522,0.03330238,0.20992892,0.57562276,0.95815503
0.09904952,3.12783381,0.02094744,0.18154073,0.35942107,1.70953495,0.03213143,0.19834528,0.53586094,0.90054992
0.10505253,2.91898803,0.01947639,0.17444321,0.33641415,1.58394211,0.03083240,0.18665648,0.49632338,0.84399003
0.11105553,2.71388488,0.01810830,0.16692379,0.31435771,1.46070104,0.02942800,0.17502444,0.45747111,0.78913889
0.11705853,2.51472249,0.01685399,0.15911426,0.29350703,1.34105770,0.02794244,0.16359967,0.41971962,0.73658389
0.12306153,2.32342642,0.01572155,0.15114548,0.27407659,1.22609163,0.02640068,0.15251798,0.38343280,0.68682554
0.12906453,2.14162299,0.01471626,0.14314351,0.25623699,1.11670440,0.02482772,0.14189786,0.34891912,0.64027028
0.13506753,1.97062392,0.01384064,0.13522598,0.24011357,1.01361446,0.02324789,0.13183853,0.31643012,0.59722680
0.14107054,1.81142202,0.01309460,0.12749899,0.22578642,0.91735797,0.02168431,0.12241887,0.28616105,0.55790593
0.14707354,1.66469735,0.01247552,0.12005457,0.21329196,0.82829522,0.02015827,0.11369708,0.25825348,0.52242392
0.15307654,1.53083317,0.01197858,0.11296895,0.20262582,0.74662178,0.01868885,0.10571106,0.23279962,0.49080878
0.15907954,1.40994029,0.01159694,0.10630140,0.19374690,0.67238374,0.01729260,0.09847955,0.20984817,0.46300937
0.16508254,1.30188861,0.01132215,0.10009397,0.18658244,0.60549601,0.01598339,0.09200387,0.18941117,0.43890687
0.17108554,1.20634422,0.01114439,0.09437193,0.18103378,0.54576289,0.01477228,0.08627023,0.17147174,0.41832801
0.17708854,1.12281056,0.01105296,0.08914487,0.17698276,0.49289998,0.01366760,0.08125238,0.15599223,0.40105966
0.18309155,1.05067188,0.01103653,0.08440844,0.17429824,0.44655664,0.01267511,0.07691468,0.14292245,0.38686417
0.18909455,0.98923750,0.01108362,0.08014653,0.17284274,0.40633818,0.01179822,0.07321519,0.13220776,0.37549493
0.19509755,0.93778525,0.01118289,0.07633391,0.17247878,0.37182718,0.01103829,0.07010901,0.12379661,0.36671160
0.20110055,0.89560261,0.01132350,0.07293899,0.17307481,0.34260322,0.01039501,0.06755131,0.11764732,0.36029445
0.20710355,0.86202433,0.01149543,0.06992673,0.17451044,0.31826075,0.00986674,0.06550037,0.11373388,0.35605731
0.21310655,0.83646525,0.01168973,0.06726149,0.17668082,0.29842447,0.00945092,0.06392018,0.11205046,0.35385869
0.21910955,0.81844738,0.01189872,0.06490965,0.17949999,0.28276214,0.00914446,0.06278268,0.11261460,0.35361064
0.22511256,0.80762042,0.01211623,0.06284199,0.18290322,0.27099446,0.00894408,0.06206954,0.11546883,0.35528491
0.23111556,0.80377516,0.01233763,0.06103564,0.18684808,0.26290196,0.00884659,0.06177332,0.12068064,0.35891635
0.23711856,0.80684931,0.01255995,0.05947556,0.19131435,0.25832885,0.00884917,0.06189816,0.12834079,0.36460304
0.24312156,0.81692566,0.01278188,0.05815553,0.19630280,0.25718382,0.00894958,0.06245969,0.13855989,0.37250340
0.24912456,0.83422260,0.01300369,0.05707855,0.20183279,0.25943781,0.00914622,0.06348448,0.15146334,0.38283000
0.25512756,0.85907732,0.01322718,0.05625674,0.20793895,0.26511907,0.00943825,0.06500878,0.16718469,0.39584037
0.26113057,0.89192223,0.01345550,0.05571070,0.21466700,0.27430536,0.00982555,0.06707672,0.18585760,0.41182492
0.26713357,0.93325520,0.01369296,0.05546841,0.22206887,0.28711393,0.01030862,0.06973804,0.20760666,0.43109245
0.27313657,0.98360485,0.01394484,0.05556365,0.23019741,0.30368920,0.01088847,0.07304534,0.23253724,0.45395348
0.27913957,1.04349173,0.01421709,0.05603417,0.23910084,0.32418877,0.01156639,0.07705099,0.26072490,0.48070222
0.28514257,1.11338693,0.01451610,0.05691951,0.24881721,0.34876806,0.01234375,0.08180385,0.29220456,0.51159756
0.29114557,1.19366946,0.01484833,0.05825867,0.25936912,0.37756396,0.01322165,0.08734583,0.32696001,0.54684391
0.29714857,1.28458399,0.01522003,0.06008772,0.27075887,0.41067820,0.01420067,0.09370849,0.36491425,0.58657262
0.30315158,1.38620067,0.01563693,0.06243734,0.28296432,0.44816081,0.01528049,0.10090973,0.40592101,0.63082471
0.30915458,1.49837855,0.01610387,0.06533057,0.29593563,0.48999446,0.01645960,0.10895085,0.44975806,0.67953572
0.31515758,1.62073436,0.01662451,0.06878068,0.30959301,0.53608008,0.01773497,0.11781390,0.49612270,0.73252337
0.32116058,1.75261808,0.01720106,0.07278924,0.32382566,0.58622461,0.01910172,0.12745966,0.54462987,0.78947869
0.32716358,1.89309674,0.01783394,0.07734471,0.33849191,0.64013132,0.02055288,0.13782619,0.59481307,0.84996127
0.33316658,2.04094759,0.01852164,0.08242121,0.35342066,0.69739339,0.02207921,0.14882811,0.64612840,0.91339894
0.33916958,2.19466152,0.01926048,0.08797794,0.36841407,0.75749115,0.02366901,0.16035673,0.69796182,0.97909231
0.34517259,2.35245726,0.02004456,0.09395897,0.38325148,0.81979341,0.02530808,0.17228095,0.74963942,1.04622411
0.35117559,2.51230656,0.02086565,0.10029360,0.39769441,0.88356318,0.02697975,0.18444911,0.80044070,1.11387355
0.35717859,2.67196999,0.02171332,0.10689726,0.41149247,0.94796778,0.02866501,0.19669155,0.84961440,1.18103501
0.36318159,2.82904275,0.02257502,0.11367292,0.42439010,1.01209340,0.03034271,0.20882413,0.89639635,1.24664103
0.36918459,2.98100926,0.02343633,0.12051301,0.43613382,1.07496369,0.03198991,0.22065226,0.94002898,1.30958861
0.37518759,3.12530500,0.02428129,0.12730181,0.44647973,1.13556210,0.03358233,0.23197573,0.97978151,1.36876814
0.38119060,3.25938363,0.02509282,0.13391825,0.45520108,1.19285710,0.03509482,0.24259377,1.01497033,1.42309393
0.38719360,3.38078705,0.02585319,0.14023901,0.46209564,1.24582972,0.03650200,0.25231055,1.04497859,1.47153535
0.39319660,3.48721606,0.02654459,0.14614189,0.46699242,1.29350215,0.03777890,0.26094067,1.06927441,1.51314731
0.39919960,3.57659882,0.02714975,0.15150925,0.46975782,1.33496657,0.03890166,0.26831451,1.08742686,1.54709905
0.40520260,3.64715463,0.02765251,0.15623149,0.47030065,1.36941300,0.03984823,0.27428334,1.09911909,1.57270005
0.41120560,3.69745044,0.02803848,0.16021040,0.46857605,1.39615493,0.04059908,0.27872384,1.10415820,1.58942216
0.41720860,3.72644777,0.02829564,0.16336224,0.46458812,1.41465188,0.04113781,0.28154193,1.10248132,1.59691695
0.42321161,3.73353831,0.02841486,0.16562044,0.45839103,1.42452768,0.04145174,0.28267571,1.09415774,1.59502768
0.42921461,3.71856648,0.02839035,0.16693789,0.45008882,1.42558386,0.04153239,0.28209752,1.07938703,1.58379548
0.43521761,3.68183813,0.02822002,0.16728852,0.43983357,1.41780745,0.04137580,0.27981483,1.05849333,1.56345935
0.44122061,3.62411497,0.02790575,0.16666834,0.42782228,1.40137286,0.04098278,0.27587007,1.03191587,1.53445014
0.44722361,3.54659494,0.02745344,0.16509568,0.41429240,1.37663771,0.04035892,0.27033938,1.00019636,1.49737880
0.45322661,3.45087928,0.02687302,0.16261083,0.39951620,1.34413282,0.03951454,0.26333028,0.96396367,1.45301923
0.45922961,3.33892757,0.02617827,0.15927478,0.38379415,1.30454679,0.03846443,0.25497846,0.92391632,1.40228661
0.46523262,3.21300262,0.02538651,0.15516749,0.36744755,1.25870571,0.03722741,0.24544369,0.88080367,1.34621195
0.47123562,3.07560724,0.02451815,0.15038537,0.35081054,1.20754894,0.03582590,0.23490512,0.83540624,1.28591390
0.47723862,2.92941535,0.02359622,0.14503838,0.33422188,1.15210195,0.03428523,0.22355615,0.78851607,1.22256881
0.48324162,2.77719998,0.02264571,0.13924666,0.31801652,1.09344715,0.03263296,0.21159895,0.74091756,1.15738013
0.48924462,2.62176065,0.02169286,0.13313690,0.30251742,1.03269407,0.03089814,0.19923908,0.69336954,1.09154821
0.49524762,2.46585262,0.02076452,0.12683863,0.28802767,0.97094969,0.02911052,0.18668010,0.64658893,1.02624136
0.50125063,2.31212028,0.01988731,0.12048046,0.27482313,0.90929015,0.02729984,0.17411861,0.60123647,0.96256911
0.50725363,2.16303666,0.01908695,0.11418654,0.26314586,0.84873474,0.02549504,0.16173975,0.55790479,0.90155836
0.51325663,2.02085061,0.01838753,0.10807323,0.25319844,0.79022275,0.02372371,0.14971331,0.51710897,0.84413291
0.51925963,1.88754291,0.01781081,0.10224628,0.24513925,0.73459400,0.02201143,0.13819058,0.47927977,0.79109680
0.52526263,1.76479218,0.01737564,0.09679838,0.23907894,0.68257330,0.02038137,0.12730193,0.44475948,0.74312167
0.53126563,1.65395090,0.01709744,0.09180738,0.23507809,0.63475914,0.01885393,0.11715527,0.41380025,0.70073821
0.53726863,1.55603163,0.01698769,0.08733501,0.23314616,0.59161664,0.01744650,0.10783520,0.38656488,0.66433159
0.54327164,1.47170313,0.01705363,0.08342637,0.23324172,0.55347467,0.01617336,0.09940304,0.36312979,0.63414076
0.54927464,1.40129571,0.01729801,0.08010985,0.23527399,0.52052688,0.01504562,0.09189745,0.34348984,0.61026119
0.55527764,1.34481508,0.01771890,0.07739781,0.23910569,0.49283630,0.01407136,0.08533573,0.32756501,0.59265083
0.56128064,1.30196356,0.01830970,0.07528769,0.24455711,0.47034312,0.01325575,0.07971554,0.31520824,0.58113881
0.56728364,1.27216759,0.01905923,0.07376357,0.25141124,0.45287512,0.01260126,0.07501714,0.30621459,0.57543651
0.57328664,1.25461041,0.01995191,0.07279815,0.25942004,0.44016031,0.01210793,0.07120577,0.30033096,0.57515049
0.57928964,1.24826848,0.02096812,0.07235493,0.26831146,0.43184115,0.01177365,0.06823436,0.29726656,0.57979693
0.58529265,1.25195066,0.02208461,0.07239059,0.27779715,0.42748997,0.01159444,0.06604616,0.29670336,0.58881715
0.59129565,1.26433881,0.02327508,0.07285736,0.28758068,0.42662504,0.01156469,0.06457744,0.29830665,0.60159383
0.59729865,1.28402879,0.02451079,0.07370543,0.29736592,0.42872676,0.01167743,0.06376003,0.30173525,0.61746759
0.60330165,1.30957084,0.02576132,0.07488506,0.30686537,0.43325375,0.01192453,0.06352373,0.30665113,0.63575360
0.60930465,1.33950829,0.02699536,0.07634858,0.31580817,0.43965818,0.01229683,0.06379838,0.31272834,0.65575796
0.61530765,1.37241390,0.02818155,0.07805200,0.32394761,0.44740024,0.01278432,0.06451580,0.31966089,0.67679340
0.62131066,1.40692298,0.02928935,0.07995624,0.33106770,0.45596130,0.01337614,0.06561130,0.32716960,0.69819436
0.62731366,1.44176261,0.03028991,0.08202799,0.33698872,0.46485554,0.01406073,0.06702489,0.33500763,0.71933076
0.63331666,1.47577662,0.03115684,0.08424013,0.34157155,0.47363986,0.01482574,0.06870226,0.34296459,0.73962068
0.63931966,1.50794560,0.03186703,0.08657171,0.34472049,0.48192187,0.01565816,0.07059529,0.35086934,0.75854128
0.64532266,1.53740197,0.03240123,0.08900757,0.34638466,0.48936583,0.01654422,0.07266239,0.35859117,0.77563807
0.65132566,1.56343961,0.03274464,0.09153761,0.34655778,0.49569658,0.01746953,0.07486848,0.36603957,0.79053212
0.65732866,1.58551832,0.03288723,0.09415567,0.34527643,0.50070129,0.01841903,0.07718467,0.37316263,0.80292520
0.66333167,1.60326298,0.03282402,0.09685834,0.34261686,0.50422927,0.01937714,0.07958783,0.37994399,0.81260255
0.66933467,1.61645781,0.03255508,0.09964351,0.33869048,0.50618983,0.02032788,0.08205983,0.38639873,0.81943337
0.67533767,1.62503601,0.03208543,0.10250888,0.33363823,0.50654842,0.02125504,0.08458668,0.39256814,0.82336886
0.68134067,1.62906538,0.03142472,0.10545049,0.32762411,0.50532126,0.02214242,0.08715751,0.39851366,0.82443800
0.68734367,1.62873061,0.03058682,0.10846144,0.32082803,0.50256882,0.02297410,0.08976348,0.40431027,0.82274109
0.69334667,1.62431290,0.02958919,0.11153061,0.31343849,0.49838832,0.02373475,0.09239662,0.41003955,0.81844137
0.69934967,1.61616787,0.02845225,0.11464185,0.30564515,0.49290574,0.02440994,0.09504873,0.41578254,0.81175490
0.70535268,1.60470264,0.02719857,0.11777326,0.29763183,0.48626765,0.02498656,0.09771023,0.42161298,0.80293924
0.71135568,1.59035305,0.02585210,0.12089696,0.28957003,0.47863317,0.02545309,0.10036923,0.42759091,0.79228117
0.71735868,1.57356195,0.02443735,0.12397916,0.28161338,0.47016646,0.02579998,0.10301068,0.43375704,0.78008415
0.72336168,1.55475941,0.02297865,0.12698060,0.27389313,0.46103002,0.02601995,0.10561573,0.44012818,0.76665588
0.72936468,1.53434580,0.02149940,0.12985734,0.26651488,0.45137907,0.02610818,0.10816133,0.44669383,0.75229661
0.73536768,1.51267817,0.02002147,0.13256192,0.25955668,0.44135720,0.02606256,0.11062018,0.45341418,0.73728859
0.74137069,1.49006074,0.01856467,0.13504472,0.25306849,0.43109335,0.02588374,0.11296085,0.46021966,0.72188719
0.74737369,1.46673957,0.01714638,0.13725570,0.24707296,0.42070036,0.02557522,0.11514835,0.46701210,0.70631407
0.75337669,1.44290165,0.01578128,0.13914610,0.24156751,0.41027485,0.02514323,0.11714493,0.47366742,0.69075259
0.75937969,1.41867829,0.01448120,0.14067042,0.23652754,0.39989852,0.02459666,0.11891121,0.48003998,0.67534574
0.76538269,1.39415248,0.01325517,0.14178826,0.23191048,0.38964055,0.02394680,0.12040757,0.48596822,0.66019647
0.77138569,1.36936960,0.01210948,0.14246617,0.22766060,0.37956100,0.02320709,0.12159568,0.49128150,0.64537042
0.77738869,1.34435092,0.01104795,0.14267929,0.22371417,0.36971494,0.02239278,0.12244025,0.49580792,0.63090081
0.78339170,1.31910886,0.01007217,0.14241274,0.22000478,0.36015687,0.02152057,0.12291080,0.49938266,0.61679508
0.78939470,1.29366318,0.00918188,0.14166273,0.21646852,0.35094532,0.02060819,0.12298331,0.50185648,0.60304279
0.79539770,1.26805701,0.00837538,0.14043725,0.21304869,0.34214719,0.01967399,0.12264189,0.50310415,0.58962446
0.80140070,1.24237174,0.00764993,0.13875642,0.20969994,0.33384149,0.01873656,0.12188009,0.50303218,0.57652053
0.80740370,1.21673994,0.00700215,0.13665231,0.20639144,0.32612243,0.01781430,0.12070200,0.50158561,0.56372014
0.81340670,1.19135532,0.00642841,0.13416837,0.20310922,0.31910138,0.01692509,0.11912291,0.49875352,0.55122897
0.81940970,1.16647929,0.00592522,0.13135843,0.19985725,0.31290781,0.01608596,0.11716959,0.49457290,0.53907595
0.82541271,1.14244366,0.00548952,0.12828528,0.19665755,0.30768891,0.01531284,0.11488012,0.48913074,0.52731817
0.83141571,1.11964916,0.00511891,0.12501899,0.19354913,0.30360800,0.01462030,0.11230326,0.48256425,0.51604405
0.83741871,1.09856010,0.00481195,0.12163491,0.19058604,0.30084181,0.01402145,0.10949735,0.47505911,0.50537439
0.84342171,1.07969524,0.00456822,0.11821152,0.18783451,0.29957665,0.01352785,0.10652891,0.46684590,0.49546149
0.84942471,1.06361556,0.00438843,0.11482827,0.18536954,0.30000375,0.01314943,0.10347077,0.45819491,0.48648637
0.85542771,1.05090952,0.00427452,0.11156342,0.18327097,0.30231402,0.01289458,0.10040015,0.44940949,0.47865436
0.86143072,1.04217674,0.00422957,0.10849207,0.18161949,0.30669247,0.01277023,0.09739637,0.44081840,0.47218939
0.86743372,1.03801101,0.00425778,0.10568439,0.18049266,0.31331250,0.01278196,0.09453873,0.43276742,0.46732741
0.87343672,1.03898350,0.00436437,0.10320427,0.17996123,0.32233066,0.01293421,0.09190422,0.42561065,0.46430934
0.87943972,1.04562716,0.00455546,0.10110826,0.18008593,0.33388175,0.01323050,0.08956556,0.41970190,0.46337399
0.88544272,1.05842308,0.00483790,0.09944503,0.18091504,0.34807488,0.01367362,0.08758935,0.41538644,0.46475132
0.89144572,1.07778936,0.00521909,0.09825525,0.18248264,0.36499049,0.01426597,0.08603452,0.41299355,0.46865646
0.89744872,1.10407310,0.00570680,0.09757186,0.18480774,0.38467854,0.01500972,0.08495116,0.41282997,0.47528471
0.90345173,1.13754549,0.00630893,0.09742078,0.18789432,0.40715791,0.01590704,0.08437967,0.41517440,0.48480766
0.90945473,1.17840017,0.00703332,0.09782188,0.19173212,0.43241705,0.01696036,0.08435031,0.42027328,0.49737060
0.91545773,1.22675454,0.00788750,0.09879021,0.19629822,0.46041571,0.01817241,0.08488303,0.42833753,0.51309098
0.92146073,1.28265340,0.00887848,0.10033726,0.20155916,0.49108769,0.01954634,0.08598769,0.43954048,0.53205806
0.92746373,1.34607449,0.01001250,0.10247224,0.20747342,0.52434418,0.02108571,0.08766454,0.45401655,0.55433328
0.93346673,1.41693491,0.01129481,0.10520317,0.21399422,0.56007767,0.02279436,0.08990485,0.47186060,0.57995121
0.93946973,1.49509774,0.01272945,0.10853774,0.22107216,0.59816572,0.02467619,0.09269173,0.49312774,0.60892068
0.94547274,1.58037784,0.01431901,0.11248379,0.22865780,0.63847463,0.02673489,0.09600104,0.51783324,0.64122582
0.95147574,1.67254612,0.01606443,0.11704923,0.23670372,0.68086231,0.02897350,0.09980231,0.54595239,0.67682671
0.95747874,1.77133161,0.01796479,0.12224166,0.24516607,0.72518030,0.03139391,0.10405959,0.57742021,0.71565933
0.96348174,1.87642076,0.02001709,0.12806727,0.25400554,0.77127451,0.03399628,0.10873229,0.61213075,0.75763469
0.96948474,1.98745394,0.02221608,0.13452941,0.26318742,0.81898460,0.03677844,0.11377589,0.64993605,0.80263701
0.97548774,2.10401897,0.02455410,0.14162666,0.27268115,0.86814190,0.03973519,0.11914254,0.69064482,0.85052107
0.98149075,2.22564223,0.02702091,0.14935061,0.28245899,0.91856599,0.04285767,0.12478156,0.73402089,0.90110871
0.98749375,2.35177790,0.02960354,0.15768353,0.29249424,0.97006003,0.04613281,0.13063984,0.77978182,0.95418502
0.99349675,2.48179634,0.03228628,0.16659593,0.30275896,1.02240524,0.04954277,0.13666218,0.82759773,1.00949426
0.99949975,2.61497264,0.03505052,0.17604440,0.31322146,1.07535493,0.05306458,0.14279163,0.87709093,1.06673618
1.00550275,2.75047682,0.03787483,0.18596977,0.32384379,1.12862859,0.05666997,0.14896980,0.92783659,1.12556323
1.01150575,2.88736690,0.04073500,0.19629576,0.33457938,1.18190658,0.06032531,0.15513726,0.97936482,1.18557905
1.01750875,3.02458623,0.04360416,0.20692843,0.34537119,1.23482619,0.06399190,0.16123407,1.03116456,1.24633886
1.02351176,3.16096636,0.04645302,0.21775637,0.35615034,1.28697939,0.06762639,0.16720037,1.08268944,1.30735216
1.02951476,3.29523624,0.04925017,0.22865178,0.36683574,1.33791306,0.07118152,0.17297715,1.13336591,1.36808807
1.03551776,3.42603856,0.05196251,0.23947255,0.37733442,1.38713194,0.07460706,0.17850720,1.18260358,1.42798347
1.04152076,3.55195325,0.05455579,0.25006513,0.38754303,1.43410459,0.07785103,0.18373617,1.22980766,1.48645406
1.04752376,3.67152802,0.05699515,0.26026837,0.39735017,1.47827249,0.08086102,0.18861375,1.27439332,1.54290803
1.05352676,3.78331505,0.05924595,0.26991786,0.40663971,1.51906207,0.08358571,0.19309492,1.31580147,1.59676208
1.05952976,3.88591259,0.06127446,0.27885092,0.41529481,1.55589942,0.08597643,0.19714117,1.35351545,1.64745917
1.06553277,3.97800974,0.06304879,0.28691178,0.42320245,1.58822702,0.08798879,0.20072175,1.38707787,1.69448722
1.07153577,4.05843231,0.06453972,0.29395677,0.43025838,1.61552188,0.08958418,0.20381466,1.41610682,1.73739791
1.07753877,4.12618738,0.06572162,0.29985935,0.43637189,1.63731416,0.09073118,0.20640751,1.44031069,1.77582443
1.08354177,4.18050409,0.06657329,0.30451453,0.44147039,1.65320530,0.09140678,0.20849804,1.45950055,1.80949735
1.08954477,4.22086813,0.06707868,0.30784265,0.44550334,1.66288466,0.09159731,0.21009433,1.47359945,1.83825728
1.09554777,4.24704774,0.06722763,0.30979219,0.44844525,1.66614375,0.09129909,0.21121454,1.48264786,1.86206364
1.10155078,4.25910924,0.06701625,0.31034147,0.45029757,1.66288719,0.09051873,0.21188629,1.48680471,1.88099852
1.10755378,4.25742069,0.06644734,0.30949925,0.45108932,1.65313958,0.08927300,0.21214556,1.48634361,1.89526524
1.11355678,4.24264285,0.06553041,0.30730402,0.45087621,1.63704786,0.08758844,0.21203524,1.48164426,1.90518116
1.11955978,4.21570732,0.06428159,0.30382220,0.44973844,1.61487899,0.08550050,0.21160322,1.47317905,1.91116483
1.12556278,4.17778244,0.06272326,0.29914524,0.44777714,1.58701270,0.08305241,0.21090031,1.46149538,1.91371784
1.13156578,4.13022838,0.06088344,0.29338584,0.44510960,1.55392987,0.08029378,0.20997793,1.44719425,1.91340197
1.13756878,4.07454327,0.05879507,0.28667340,0.44186361,1.51619696,0.07727893,0.20888565,1.43090615,1.91081273
1.14357179,4.01230312,0.05649499,0.27914907,0.43817118,1.47444718,0.07406515,0.20766891,1.41326522,1.90655046
1.14957479,3.94509837,0.05402287,0.27096057,0.43416195,1.42935946,0.07071086,0.20636678,1.39488297,1.90119050
1.15557779,3.87447034,0.05142000,0.26225706,0.42995672,1.38163630,0.06727375,0.20501014,1.37632289,1.89525401
1.16158079,3.80185106,0.04872813,0.25318427,0.42566148,1.33198143,0.06380909,0.20362010,1.35807711,1.88918100
1.16758379,3.72850935,0.04598819,0.24388025,0.42136227,1.28107864,0.06036815,0.20220708,1.34054645,1.88330722
1.17358679,3.65550635,0.04323924,0.23447171,0.41712117,1.22957256,0.05699687,0.20077033,1.32402492,1.87784622
1.17958979,3.58366251,0.04051739,0.22507131,0.41297370,1.17805241,0.05373484,0.19929806,1.30868939,1.87287778
1.18559280,3.51353806,0.03785499,0.21577575,0.40892781,1.12703942,0.05061451,0.19776826,1.29459518,1.86834347
1.19159580,3.44542769,0.03527992,0.20666497,0.40496442,1.07697821,0.04766083,0.19614992,1.28167769,1.86404988
1.19759880,3.37936970,0.03281519,0.19780213,0.40103969,1.02823262,0.04489115,0.19440496,1.26976015,1.85967936
1.20360180,3.31516910,0.03047865,0.18923456,0.39708872,0.98108566,0.04231549,0.19249044,1.25856698,1.85480808
1.20960480,3.25243294,0.02828303,0.18099536,0.39303057,0.93574359,0.03993704,0.19036112,1.24774227,1.84893041
1.21560780,3.19061618,0.02623604,0.17310567,0.38877427,0.89234349,0.03775297,0.18797231,1.23687215,1.84148847
1.22161081,3.12907515,0.02434084,0.16557733,0.38422565,0.85096369,0.03575538,0.18528261,1.22551020,1.83190536
1.22761381,3.06712579,0.02259647,0.15841571,0.37929434,0.81163640,0.03393245,0.18225668,1.21320434,1.81962033
1.23361681,3.00410336,0.02099856,0.15162278,0.37390078,0.77436160,0.03226960,0.17886775,1.19952395,1.80412408
1.23961981,2.93942040,0.01953999,0.14519984,0.36798284,0.73912139,0.03075074,0.17509978,1.18408578,1.78499225
1.24562281,2.87261990,0.01821168,0.13915015,0.36150156,0.70589396,0.02935943,0.17094911,1.16657741,1.76191537
1.25162581,2.80342093,0.01700332,0.13348112,0.35444581,0.67466644,0.02808003,0.16642572,1.14677703,1.73472379
1.25762881,2.73175459,0.01590411,0.12820594,0.34683567,0.64544604,0.02689865,0.16155369,1.12456880,1.70340616
1.26363182,2.65778851,0.01490342,0.12334473,0.33872427,0.61826897,0.02580401,0.15637122,1.09995291,1.66812064
1.26963482,2.58193902,0.01399137,0.11892509,0.33019803,0.59320671,0.02478808,0.15092995,1.07305013,1.62919841
1.27563782,2.50487086,0.01315929,0.11498197,0.32137538,0.57036976,0.02384660,0.14529368,1.04410078,1.58713914
1.28164082,2.42748458,0.01240012,0.11155712,0.31240398,0.54990849,0.02297931,0.13953668,1.01345839,1.54259912
1.28764382,2.35089296,0.01170862,0.10869792,0.30345658,0.53201155,0.02219015,0.13374146,0.98157838,1.49637248
1.29364682,2.27638792,0.01108157,0.10645583,0.29472587,0.51690198,0.02148716,0.12799628,0.94900285,1.44936675
1.29964982,2.20539985,0.01051777,0.10488457,0.28641843,0.50483124,0.02088229,0.12239248,0.91634206,1.40257410
1.30565283,2.13945180,0.01001800,0.10403798,0.27874823,0.49607190,0.02039112,0.11702164,0.88425381,1.35703962
