energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-2.98049025,3.10035847,0.00022888,0.17825936,0.31723289,0.30921847,0.42984486,1.88625793,0.01224432,0.87853999
-2.97448724,3.13847680,0.00022969,0.18146621,0.31503067,0.31619563,0.43300531,1.92207757,0.01228876,0.87279472
-2.96848424,3.18060009,0.00022959,0.18478894,0.31341207,0.32367522,0.43620592,1.95813000,0.01233539,0.87115941
-2.96248124,3.22782276,0.00022873,0.18832151,0.31237980,0.33178700,0.43951920,1.99536415,0.01239392,0.87359627
-2.95647824,3.28129277,0.00022731,0.19217021,0.31194710,0.34066532,0.44305135,2.03478995,0.01247444,0.88002850
-2.95047524,3.34216785,0.00022558,0.19644893,0.31213605,0.35044375,0.44693607,2.07744128,0.01258721,0.89034368
-2.94447224,3.41156743,0.00022381,0.20127384,0.31297551,0.36124915,0.45132713,2.12433509,0.01274226,0.90439766
-2.93846923,3.49052215,0.00022231,0.20675763,0.31449857,0.37319547,0.45639016,2.17642868,0.01294915,0.92201896
-2.93246623,3.57992355,0.00022142,0.21300369,0.31673992,0.38637755,0.46229407,2.23457701,0.01321657,0.94301347
-2.92646323,3.68047616,0.00022149,0.22010037,0.31973307,0.40086516,0.46920244,2.29949217,0.01355210,0.96716929
-2.92046023,3.79265458,0.00022294,0.22811571,0.32350771,0.41669762,0.47726527,2.37170691,0.01396188,0.99426146
-2.91445723,3.91666751,0.00022620,0.23709281,0.32808715,0.43387930,0.48661155,2.45154422,0.01445042,1.02405642
-2.90845423,4.05243080,0.00023170,0.24704611,0.33348615,0.45237607,0.49734266,2.53909453,0.01502040,1.05631589
-2.90245123,4.19955070,0.00023994,0.25795868,0.33970894,0.47211312,0.50952711,2.63420185,0.01567254,1.09079998
-2.89644822,4.35731842,0.00025144,0.26978072,0.34674777,0.49297406,0.52319659,2.73645952,0.01640558,1.12726935
-2.89044522,4.52471624,0.00026674,0.28242941,0.35458173,0.51480157,0.53834345,2.84521622,0.01721628,1.16548617
-2.88444222,4.70043495,0.00028641,0.29578992,0.36317601,0.53739946,0.55491970,2.95959169,0.01809949,1.20521393
-2.87843922,4.88290175,0.00031105,0.30971775,0.37248153,0.56053610,0.57283727,3.07850181,0.01904830,1.24621593
-2.87243622,5.07031747,0.00034129,0.32404214,0.38243494,0.58394920,0.59196975,3.20069168,0.02005426,1.28825251
-2.86643322,5.26070111,0.00037777,0.33857056,0.39295887,0.60735158,0.61215506,3.32477514,0.02110761,1.33107730
-2.86043022,5.45193973,0.00042114,0.35309390,0.40396249,0.63043791,0.63319925,3.44927883,0.02219752,1.37443255
-2.85442721,5.64184146,0.00047203,0.36739226,0.41534231,0.65289194,0.65488087,3.57268866,0.02331246,1.41804396
-2.84842421,5.82818904,0.00053106,0.38124106,0.42698315,0.67439414,0.67695603,3.69349638,0.02444040,1.46161542
-2.84242121,6.00879183,0.00059879,0.39441725,0.43875930,0.69462933,0.69916361,3.81024400,0.02556917,1.50482396
-2.83641821,6.18153388,0.00067574,0.40670527,0.45053584,0.71329407,0.72123071,3.92156407,0.02668668,1.54731558
-2.83041521,6.34441658,0.00076227,0.41790269,0.46217010,0.73010359,0.74287799,4.02621390,0.02778116,1.58870226
-2.82441221,6.49559418,0.00085867,0.42782521,0.47351330,0.74479802,0.76382478,4.12310233,0.02884138,1.62856068
-2.81840920,6.63340138,0.00096502,0.43631089,0.48441226,0.75714769,0.78379391,4.21130807,0.02985674,1.66643302
-2.81240620,6.75637253,0.00108123,0.44322356,0.49471137,0.76695753,0.80251615,4.29008909,0.03081743,1.70183008
-2.80640320,6.86325254,0.00120696,0.44845528,0.50425458,0.77407029,0.81973416,4.35888315,0.03171447,1.73423688
-2.80040020,6.95299987,0.00134166,0.45192774,0.51288770,0.77836875,0.83520605,4.41730002,0.03253972,1.76312086
-2.79439720,7.02478273,0.00148445,0.45359290,0.52046066,0.77977681,0.84870840,4.46510636,0.03328587,1.78794237
-2.78839420,7.07796962,0.00163421,0.45343256,0.52683002,0.77825957,0.86003894,4.50220478,0.03394641,1.80816733
-2.78239120,7.11211574,0.00178951,0.45145725,0.53186149,0.77382252,0.86901879,4.52860872,0.03451558,1.82328151
-2.77638819,7.12694680,0.00194864,0.44770437,0.53543248,0.76650984,0.87549433,4.54441514,0.03498832,1.83280592
-2.77038519,7.12234185,0.00210963,0.44223584,0.53743467,0.75640209,0.87933876,4.54977683,0.03536020,1.83631262
-2.76438219,7.09831662,0.00227028,0.43513529,0.53777640,0.74361330,0.88045343,4.54487647,0.03562738,1.83344026
-2.75837919,7.05500851,0.00242820,0.42650494,0.53638495,0.72828762,0.87876879,4.52990389,0.03578661,1.82390851
-2.75237619,6.99266431,0.00258086,0.41646240,0.53320855,0.71059569,0.87424518,4.50503823,0.03583520,1.80753078
-2.74637319,6.91163130,0.00272567,0.40513739,0.52821801,0.69073077,0.86687331,4.47043582,0.03577106,1.78422435
-2.74037019,6.81235190,0.00286003,0.39266855,0.52140795,0.66890475,0.85667444,4.42622457,0.03559273,1.75401763
-2.73436718,6.69536204,0.00298142,0.37920035,0.51279763,0.64534417,0.84370029,4.37250501,0.03529950,1.71705388
-2.72836418,6.56129268,0.00308748,0.36488032,0.50243111,0.62028625,0.82803261,4.30935774,0.03489141,1.67359127
-2.72236118,6.41087397,0.00317606,0.34985646,0.49037698,0.59397503,0.80978237,4.23685656,0.03436940,1.62399920
-2.71635818,6.24494118,0.00324533,0.33427498,0.47672741,0.56665765,0.78908858,4.15508641,0.03373541,1.56875095
-2.71035518,6.06444138,0.00329381,0.31827838,0.46159677,0.53858081,0.76611669,4.06416453,0.03299242,1.50841307
-2.70435218,5.87043993,0.00332044,0.30200384,0.44511957,0.50998753,0.74105664,3.96426368,0.03214458,1.44363182
-2.69834917,5.66412568,0.00332459,0.28558189,0.42744809,0.48111411,0.71412046,3.85563556,0.03119719,1.37511739
-2.69234617,5.44681392,0.00330612,0.26913545,0.40874948,0.45218746,0.68553949,3.73863292,0.03015680,1.30362651
-2.68634317,5.21994646,0.00326537,0.25277909,0.38920267,0.42342273,0.65556133,3.61372898,0.02903112,1.22994421
-2.68034017,4.98508794,0.00320312,0.23661857,0.36899497,0.39502133,0.62444642,3.48153270,0.02782900,1.15486546
-2.67433717,4.74391828,0.00312060,0.22075064,0.34831867,0.36716935,0.59246450,3.34279894,0.02656034,1.07917747
-2.66833417,4.49822082,0.00301943,0.20526296,0.32736761,0.34003631,0.55989081,3.19843278,0.02523594,1.00364314
-2.66233117,4.24986647,0.00290159,0.19023423,0.30633380,0.31377442,0.52700233,3.04948745,0.02386733,0.92898641
-2.65632816,4.00079388,0.00276928,0.17573449,0.28540434,0.28851809,0.49407388,2.89715600,0.02246660,0.85587971
-2.65032516,3.75298618,0.00262497,0.16182542,0.26475856,0.26438395,0.46137446,2.74275659,0.02104611,0.78493401
-2.64432216,3.50844499,0.00247119,0.14856080,0.24456549,0.24147103,0.42916359,2.58771231,0.01961834,0.71669138
-2.63831916,3.26916208,0.00231055,0.13598698,0.22498177,0.21986138,0.39768797,2.43352588,0.01819558,0.65162026
-2.63231616,3.03708980,0.00214564,0.12414330,0.20614994,0.19962080,0.36717836,2.28175044,0.01678969,0.59011316
-2.62631316,2.81411070,0.00197895,0.11306265,0.18819711,0.18079984,0.33784678,2.13395729,0.01541191,0.53248676
-2.62031016,2.60200737,0.00181281,0.10277179,0.17123409,0.16343482,0.30988407,1.99170181,0.01407263,0.47898380
-2.61430715,2.40243304,0.00164935,0.09329181,0.15535490,0.14754893,0.28345783,1.85648857,0.01278120,0.42977675
-2.60830415,2.21688364,0.00149048,0.08463839,0.14063657,0.13315335,0.25871075,1.72973680,0.01154579,0.38497255
-2.60230115,2.04667191,0.00133780,0.07682205,0.12713927,0.12024826,0.23575935,1.61274716,0.01037329,0.34461825
-2.59629815,1.89290397,0.00119267,0.06984825,0.11490666,0.10882372,0.21469307,1.50667075,0.00926922,0.30870703
-2.59029515,1.75645884,0.00105613,0.06371747,0.10396643,0.09886049,0.19557386,1.41248106,0.00823774,0.27718432
-2.58429215,1.63797126,0.00092894,0.05842515,0.09433093,0.09033058,0.17843605,1.33094971,0.00728162,0.24995374
-2.57828914,1.53781801,0.00081159,0.05396159,0.08599793,0.08319768,0.16328664,1.26262628,0.00640231,0.22688255
-2.57228614,1.45610817,0.00070433,0.05031170,0.07895134,0.07741742,0.15010598,1.20782294,0.00560001,0.20780661
-2.56628314,1.39267743,0.00060717,0.04745482,0.07316201,0.07293745,0.13884876,1.16660403,0.00487380,0.19253464
-2.56028014,1.34708683,0.00051993,0.04536441,0.06858845,0.06969746,0.12944534,1.13878101,0.00422172,0.18085175
-2.55427714,1.31862614,0.00044227,0.04400781,0.06517755,0.06762905,0.12180341,1.12391290,0.00364097,0.17252250
-2.54827414,1.30632211,0.00037372,0.04334597,0.06286531,0.06665569,0.11581001,1.12131243,0.00312800,0.16729328
-2.54227114,1.30895187,0.00031371,0.04333330,0.06157755,0.06669260,0.11133377,1.13005783,0.00267872,0.16489449
-2.53626813,1.32506165,0.00026160,0.04391763,0.06123066,0.06764689,0.10822751,1.14901038,0.00228858,0.16504239
-2.53026513,1.35299086,0.00021672,0.04504024,0.06173246,0.06941773,0.10633104,1.17683746,0.00195280,0.16744105
-2.52426213,1.39090154,0.00017837,0.04663618,0.06298314,0.07189689,0.10547428,1.21204084,0.00166640,0.17178446
-2.51825913,1.43681308,0.00014585,0.04863466,0.06487636,0.07496946,0.10548046,1.25298988,0.00142440,0.17775900
-2.51225613,1.48864154,0.00011848,0.05095979,0.06730054,0.07851500,0.10616960,1.29795889,0.00122187,0.18504643
-2.50625313,1.54424332,0.00009564,0.05353147,0.07014039,0.08240893,0.10736198,1.34516801,0.00105404,0.19332743
-2.50025013,1.60146209,0.00007672,0.05626657,0.07327862,0.08652437,0.10888172,1.39282651,0.00091637,0.20228587
-2.49424712,1.65817790,0.00006117,0.05908025,0.07659787,0.09073426,0.11056022,1.43917751,0.00080458,0.21161362
-2.48824412,1.71235735,0.00004850,0.06188759,0.07998284,0.09491376,0.11223956,1.48254276,0.00071471,0.22101598
-2.48224112,1.76210312,0.00003825,0.06460526,0.08332259,0.09894291,0.11377556,1.52136615,0.00064313,0.23021751
-2.47623812,1.80570148,0.00003006,0.06715332,0.08651289,0.10270944,0.11504064,1.55425441,0.00058657,0.23896813
-2.47023512,1.84166596,0.00002358,0.06945709,0.08945859,0.10611160,0.11592618,1.58001386,0.00054212,0.24704918
-2.46423212,1.86877576,0.00001853,0.07144889,0.09207592,0.10906098,0.11634443,1.59768156,0.00050721,0.25427927
-2.45822911,1.88610720,0.00001468,0.07306975,0.09429463,0.11148507,0.11622989,1.60654995,0.00047964,0.26051958
-2.45222611,1.89305718,0.00001184,0.07427086,0.09605982,0.11332967,0.11554005,1.60618403,0.00045751,0.26567826
-2.44622311,1.88935742,0.00000987,0.07501475,0.09733348,0.11456080,0.11425557,1.59643022,0.00043925,0.26971382
-2.44022011,1.87507901,0.00000866,0.07527620,0.09809550,0.11516622,0.11237976,1.57741688,0.00042356,0.27263708
-2.43421711,1.85062684,0.00000815,0.07504272,0.09834427,0.11515631,0.10993751,1.54954623,0.00040941,0.27451160
-2.42821411,1.81672413,0.00000832,0.07431468,0.09809662,0.11456440,0.10697363,1.51347823,0.00039603,0.27545234
-2.42221111,1.77438756,0.00000916,0.07310494,0.09738730,0.11344649,0.10355073,1.47010692,0.00038285,0.27562258
-2.41620810,1.72489388,0.00001074,0.07143818,0.09626776,0.11188023,0.09974660,1.42053039,0.00036947,0.27522901
-2.41020510,1.66973922,0.00001312,0.06934976,0.09480448,0.10996343,0.09565133,1.36601538,0.00035569,0.27451510
-2.40420210,1.61059264,0.00001643,0.06688433,0.09307677,0.10781184,0.09136424,1.30795805,0.00034144,0.27375289
-2.39819910,1.54924543,0.00002084,0.06409410,0.09117413,0.10555655,0.08699060,1.24784231,0.00032676,0.27323337
-2.39219610,1.48755811,0.00002653,0.06103696,0.08919330,0.10334087,0.08263843,1.18719708,0.00031180,0.27325594
-2.38619310,1.42740671,0.00003377,0.05777447,0.08723512,0.10131692,0.07841536,1.12755419,0.00029677,0.27411694
-2.38019010,1.37063019,0.00004283,0.05436984,0.08540124,0.09964194,0.07442564,1.07040792,0.00028195,0.27609805
-2.37418709,1.31898046,0.00005405,0.05088591,0.08379083,0.09847445,0.07076746,1.01717748,0.00026765,0.27945469
-2.36818409,1.27407655,0.00006782,0.04738333,0.08249753,0.09797041,0.06753054,0.96917342,0.00025422,0.28440494
-2.36218109,1.23736388,0.00008455,0.04391884,0.08160648,0.09827936,0.06479411,0.92756861,0.00024201,0.29111948
-2.35617809,1.21007987,0.00010471,0.04054394,0.08119183,0.09954071,0.06262531,0.89337426,0.00023135,0.29971292
-2.35017509,1.19322636,0.00012880,0.03730368,0.08131455,0.10188023,0.06107789,0.86742148,0.00022259,0.31023684
-2.34417209,1.18754936,0.00015734,0.03423588,0.08202080,0.10540689,0.06019153,0.85034829,0.00021604,0.32267500
-2.33816908,1.19352654,0.00019089,0.03137062,0.08334074,0.11020997,0.05999137,0.84259215,0.00021198,0.33694085
-2.33216608,1.21136221,0.00022997,0.02873006,0.08528797,0.11635668,0.06048813,0.84438785,0.00021067,0.35287765
-2.32616308,1.24098998,0.00027514,0.02632853,0.08785941,0.12389017,0.06167853,0.85577047,0.00021231,0.37026110
-2.32016008,1.28208257,0.00032689,0.02417291,0.09103577,0.13282822,0.06354608,0.87658310,0.00021709,0.38880470
-2.31415708,1.33406847,0.00038567,0.02226320,0.09478244,0.14316238,0.06606235,0.90648897,0.00022514,0.40816755
-2.30815408,1.39615486,0.00045186,0.02059330,0.09905090,0.15485789,0.06918840,0.94498757,0.00023656,0.42796437
-2.30215108,1.46735616,0.00052574,0.01915192,0.10378035,0.16785419,0.07287661,0.99143428,0.00025138,0.44777748
-2.29614807,1.54652729,0.00060745,0.01792352,0.10889980,0.18206616,0.07707278,1.04506316,0.00026963,0.46717028
-2.29014507,1.63240097,0.00069700,0.01688937,0.11433024,0.19738606,0.08171828,1.10501217,0.00029127,0.48570172
-2.28414207,1.72362770,0.00079422,0.01602853,0.11998703,0.21368617,0.08675254,1.17035047,0.00031625,0.50294115
-2.27813907,1.81881767,0.00089876,0.01531887,0.12578225,0.23082209,0.09211541,1.24010690,0.00034447,0.51848309
-2.27213607,1.91658296,0.00101007,0.01473791,0.13162711,0.24863653,0.09774960,1.31329910,0.00037580,0.53196112
-2.26613307,2.01557903,0.00112738,0.01426367,0.13743422,0.26696365,0.10360302,1.38896233,0.00041011,0.54306045
-2.26013007,2.11454398,0.00124972,0.01387535,0.14311965,0.28563369,0.10963080,1.46617704,0.00044724,0.55152860
-2.25412706,2.21233411,0.00137591,0.01355391,0.14860488,0.30447781,0.11579708,1.54409448,0.00048703,0.55718371
-2.24812406,2.30795463,0.00150459,0.01328245,0.15381830,0.32333283,0.12207636,1.62195901,0.00052930,0.55992010
-2.24212106,2.40058411,0.00163423,0.01304661,0.15869662,0.34204589,0.12845435,1.69912649,0.00057392,0.55971092
-2.23611806,2.48959171,0.00176317,0.01283465,0.16318575,0.36047865,0.13492818,1.77507770,0.00062073,0.55660772
-2.23011506,2.57454622,0.00188966,0.01263760,0.16724151,0.37851087,0.14150606,1.84942606,0.00066963,0.55073706
-2.22411206,2.65521658,0.00201190,0.01244919,0.17082986,0.39604333,0.14820628,1.92191915,0.00072057,0.54229426
-2.21810905,2.73156355,0.00212808,0.01226574,0.17392688,0.41299985,0.15505549,1.99243371,0.00077353,0.53153462
-2.21210605,2.80372287,0.00223648,0.01208598,0.17651845,0.42932835,0.16208653,2.06096416,0.00082858,0.51876261
-2.20610305,2.87198057,0.00233547,0.01191078,0.17859959,0.44500099,0.16933569,2.12760497,0.00088585,0.50431948
-2.20010005,2.93674166,0.00242359,0.01174293,0.18017366,0.46001339,0.17683964,2.19252754,0.00094560,0.48856982
-2.19409705,2.99849356,0.00249959,0.01158680,0.18125124,0.47438304,0.18463220,2.25595281,0.00100818,0.47188784
-2.18809405,3.05776638,0.00256250,0.01144809,0.18184899,0.48814715,0.19274115,2.31812077,0.00107410,0.45464378
-2.18209105,3.11509211,0.00261163,0.01133353,0.18198839,0.50136009,0.20118522,2.37925869,0.00114401,0.43719125
-2.17608804,3.17096517,0.00264661,0.01125067,0.18169444,0.51409073,0.20997159,2.43954987,0.00121875,0.41985584
-2.17008504,3.22580658,0.00266743,0.01120763,0.18099441,0.52641997,0.21909402,2.49910476,0.00129933,0.40292550
-2.16408204,3.27993419,0.00267442,0.01121293,0.17991671,0.53843886,0.22853193,2.55793644,0.00138702,0.38664315
-2.15807904,3.33354100,0.00266825,0.01127543,0.17848988,0.55024733,0.23825033,2.61594216,0.00148328,0.37120157
-2.15207604,3.38668301,0.00264994,0.01140416,0.17674179,0.56195404,0.24820101,2.67289241,0.00158986,0.35674078
-2.14607304,3.43927799,0.00262081,0.01160836,0.17469907,0.57367729,0.25832478,2.72842858,0.00170876,0.34334788
-2.14007004,3.49111543,0.00258243,0.01189742,0.17238675,0.58554714,0.26855475,2.78206983,0.00184224,0.33105924
-2.13406703,3.54187749,0.00253664,0.01228092,0.16982821,0.59770865,0.27882070,2.83322913,0.00199284,0.31986480
-2.12806403,3.59116995,0.00248546,0.01276864,0.16704533,0.61032599,0.28905410,2.88123796,0.00216332,0.30971409
-2.12206103,3.63856152,0.00243106,0.01337057,0.16405887,0.62358728,0.29919371,2.92537847,0.00235669,0.30052375
-2.11605803,3.68362908,0.00237568,0.01409688,0.16088901,0.63770953,0.30919130,2.96492141,0.00257610,0.29218591
-2.11005503,3.72600608,0.00232163,0.01495789,0.15755603,0.65294339,0.31901724,2.99916770,0.00282482,0.28457714
-2.10405203,3.76543080,0.00227118,0.01596391,0.15408100,0.66957709,0.32866548,3.02749109,0.00310614,0.27756744
-2.09804902,3.80179113,0.00222657,0.01712510,0.15048648,0.68793884,0.33815766,3.04937939,0.00342325,0.27102880
-2.09204602,3.83516254,0.00218992,0.01845118,0.14679713,0.70839745,0.34754582,3.06447140,0.00377916,0.26484297
-2.08604302,3.86583625,0.00216318,0.01995106,0.14304013,0.73136036,0.35691362,3.07258727,0.00417652,0.25890817
-2.08004002,3.89433497,0.00214813,0.02163247,0.13924537,0.75726886,0.36637568,3.07374996,0.00461747,0.25314428
-2.07403702,3.92141444,0.00214631,0.02350142,0.13544548,0.78659026,0.37607506,3.06819637,0.00510352,0.24749650
-2.06803402,3.94804977,0.00215898,0.02556168,0.13167540,0.81980685,0.38617871,3.05637688,0.00563538,0.24193733
-2.06203102,3.97540644,0.00218712,0.02781419,0.12797184,0.85740182,0.39687111,3.03894322,0.00621276,0.23646683
-2.05602801,4.00479702,0.00223137,0.03025653,0.12437231,0.89984250,0.40834625,3.01672497,0.00683433,0.23111121
-2.05002501,4.03762524,0.00229207,0.03288236,0.12091406,0.94756137,0.42079831,2.99069580,0.00749754,0.22591998
-2.04402201,4.07532037,0.00236916,0.03568098,0.11763276,1.00093565,0.43441141,2.96193147,0.00819858,0.22096183
-2.03801901,4.11926509,0.00246225,0.03863704,0.11456111,1.06026623,0.44934899,2.93156159,0.00893236,0.21631950
-2.03201601,4.17072086,0.00257060,0.04173032,0.11172741,1.12575705,0.46574329,2.90071820,0.00969253,0.21208397
-2.02601301,4.23075494,0.00269312,0.04493576,0.10915431,1.19749582,0.48368554,2.87048388,0.01047156,0.20834827
-2.02001001,4.30017320,0.00282839,0.04822369,0.10685759,1.27543726,0.50321737,2.84184244,0.01126089,0.20520135
-2.01400700,4.37946252,0.00297473,0.05156031,0.10484528,1.35938973,0.52432400,2.81563493,0.01205112,0.20272214
-2.00800400,4.46874646,0.00313018,0.05490835,0.10311711,1.44900627,0.54692958,2.79252347,0.01283226,0.20097432
-2.00200100,4.56775651,0.00329260,0.05822798,0.10166420,1.54378060,0.57089498,2.77296481,0.01359405,0.20000185
-1.99599800,4.67582113,0.00345968,0.06147795,0.10046929,1.64304874,0.59601837,2.75719486,0.01432629,0.19982563
-1.98999500,4.79187318,0.00362904,0.06461682,0.09950726,1.74599630,0.62203851,2.74522502,0.01501915,0.20044131
-1.98399200,4.91447568,0.00379829,0.06760436,0.09874606,1.85167171,0.64864074,2.73685011,0.01566363,0.20181840
-1.97798899,5.04186471,0.00396507,0.07040297,0.09814791,1.95900478,0.67546547,2.73166713,0.01625179,0.20390067
-1.97198599,5.17200740,0.00412714,0.07297905,0.09767085,2.06683031,0.70211883,2.72910369,0.01677719,0.20660775
-1.96598299,5.30267203,0.00428246,0.07530432,0.09727036,2.17391575,0.72818498,2.72845391,0.01723506,0.20983793
-1.95997999,5.43150675,0.00442920,0.07735697,0.09690121,2.27899199,0.75323954,2.72891983,0.01762261,0.21347180
-1.95397699,5.55612310,0.00456583,0.07912252,0.09651916,2.38078615,0.77686363,2.72965563,0.01793908,0.21737673
-1.94797399,5.67418003,0.00469112,0.08059444,0.09608269,2.47805493,0.79865773,2.72981210,0.01818585,0.22141186
-1.94197099,5.78346449,0.00480421,0.08177443,0.09555450,2.56961729,0.81825483,2.72857896,0.01836637,0.22543329
-1.93596798,5.88196470,0.00490457,0.08267229,0.09490282,2.65438516,0.83533230,2.72522266,0.01848603,0.22929932
-1.92996498,5.96793280,0.00499202,0.08330546,0.09410232,2.73139087,0.84962183,2.71911777,0.01855195,0.23287543
-1.92396198,6.03993412,0.00506670,0.08369818,0.09313480,2.79981016,0.86091716,2.70977055,0.01857265,0.23603878
-1.91795898,6.09688115,0.00512904,0.08388030,0.09198946,2.85898003,0.86907919,2.69683370,0.01855772,0.23868206
-1.91195598,6.13805109,0.00517971,0.08388586,0.09066286,2.90841052,0.87403831,2.68011195,0.01851735,0.24071649
-1.90595298,6.16308686,0.00521956,0.08375139,0.08915849,2.94779018,0.87579397,2.65955865,0.01846190,0.24207399
-1.89994997,6.17198205,0.00524958,0.08351414,0.08748614,2.97698517,0.87441146,2.63526409,0.01840142,0.24270827
-1.89394697,6.16505157,0.00527079,0.08321021,0.08566098,2.99603192,0.87001633,2.60743670,0.01834523,0.24259514
-1.88794397,6.14288997,0.00528421,0.08287282,0.08370250,3.00512425,0.86278654,2.57637869,0.01830143,0.24173172
-1.88194097,6.10632041,0.00529078,0.08253061,0.08163332,3.00459530,0.85294310,2.54245793,0.01827658,0.24013512
-1.87593797,6.05633733,0.00529133,0.08220629,0.07947803,2.99489554,0.84073937,2.50607803,0.01827537,0.23784029
-1.86993497,5.99404652,0.00528652,0.08191550,0.07726208,2.97656802,0.82644988,2.46764872,0.01830043,0.23489749
-1.86393197,5.92060577,0.00527679,0.08166615,0.07501068,2.95022204,0.81035909,2.42755829,0.01835216,0.23136957
-1.85792896,5.83716968,0.00526240,0.08145804,0.07274803,2.91650667,0.79275061,2.38614988,0.01842877,0.22732905
-1.85192596,5.74484152,0.00524338,0.08128302,0.07049662,2.87608557,0.77389748,2.34370305,0.01852629,0.22285540
-1.84592296,5.64463455,0.00521958,0.08112550,0.06827686,2.82961412,0.75405387,2.30042162,0.01863879,0.21803260
-1.83991996,5.53744479,0.00519071,0.08096338,0.06610688,2.77772020,0.73344860,2.25642841,0.01875861,0.21294709
-1.83391696,5.42403611,0.00515636,0.08076936,0.06400263,2.72098935,0.71228057,2.21176695,0.01887674,0.20768621
-1.82791396,5.30503818,0.00511609,0.08051245,0.06197815,2.65995480,0.69071635,2.16640994,0.01898320,0.20233722
-1.82191096,5.18095658,0.00506950,0.08015976,0.06004605,2.59509292,0.66888989,2.12027368,0.01906746,0.19698690
-1.81590795,5.05219396,0.00501628,0.07967835,0.05821814,2.52682377,0.64690404,2.07323737,0.01911895,0.19172155
-1.80990495,4.91908024,0.00495632,0.07903708,0.05650605,2.45551652,0.62483399,2.02516582,0.01912750,0.18662752
-1.80390195,4.78190943,0.00488973,0.07820845,0.05492201,2.38149913,0.60273196,1.97593403,0.01908379,0.18179197
-1.79789895,4.64098028,0.00481695,0.07717016,0.05347941,2.30507126,0.58063300,1.92545196,0.01897979,0.17730385
-1.79189595,4.49663763,0.00473878,0.07590649,0.05219346,2.22651942,0.55856137,1.87368765,0.01880905,0.17325476
-1.78589295,4.34931161,0.00465642,0.07440937,0.05108148,2.14613312,0.53653705,1.82068728,0.01856708,0.16973980
-1.77988994,4.19955157,0.00457143,0.07267905,0.05016317,2.06422081,0.51458212,1.76659073,0.01825146,0.16685800
-1.77388694,4.04805262,0.00448581,0.07072441,0.04946055,1.98112432,0.49272633,1.71164155,0.01786203,0.16471237
-1.76788394,3.89567249,0.00440190,0.06856293,0.04899770,1.89723080,0.47101190,1.65619069,0.01740092,0.16340941
-1.76188094,3.74343757,0.00432234,0.06622020,0.04880022,1.81298120,0.44949695,1.60069355,0.01687247,0.16305807
-1.75587794,3.59253746,0.00425003,0.06372919,0.04889450,1.72887470,0.42825761,1.54570064,0.01628310,0.16376811
-1.74987494,3.44430804,0.00418799,0.06112923,0.04930679,1.64546858,0.40738869,1.49184208,0.01564117,0.16564793
-1.74387194,3.30020396,0.00413928,0.05846473,0.05006205,1.56337355,0.38700284,1.43980699,0.01495667,0.16880194
-1.73786893,3.16176191,0.00410689,0.05578385,0.05118282,1.48324462,0.36722837,1.39031874,0.01424093,0.17332757
-1.73186593,3.03055664,0.00409359,0.05313701,0.05268795,1.40576811,0.34820593,1.34410752,0.01350633,0.17931209
-1.72586293,2.90815213,0.00410184,0.05057549,0.05459143,1.33164528,0.33008416,1.30188166,0.01276592,0.18682939
-1.71985993,2.79605051,0.00413367,0.04815007,0.05690128,1.26157373,0.31301469,1.26429930,0.01203315,0.19593697
-1.71385693,2.69564127,0.00419052,0.04590979,0.05961866,1.19622726,0.29714676,1.23194178,0.01132147,0.20667311
-1.70785393,2.60815365,0.00427322,0.04390094,0.06273713,1.13623554,0.28262166,1.20529023,0.01064411,0.21905466
-1.70185093,2.53461422,0.00438189,0.04216616,0.06624225,1.08216431,0.26956751,1.18470644,0.01001380,0.23307528
-1.69584792,2.47581193,0.00451588,0.04074384,0.07011146,1.03449744,0.25809431,1.17041895,0.00944255,0.24870446
-1.68984492,2.43227195,0.00467375,0.03966770,0.07431422,0.99362142,0.24828984,1.16251475,0.00894144,0.26588719
-1.68384192,2.40423943,0.00485330,0.03896652,0.07881252,0.95981314,0.24021621,1.16093719,0.00852056,0.28454437
-1.67783892,2.39167356,0.00505160,0.03866411,0.08356168,0.93323142,0.23390752,1.16548954,0.00818884,0.30457383
-1.67183592,2.39425172,0.00526502,0.03877935,0.08851131,0.91391261,0.22936841,1.17584429,0.00795397,0.32585198
-1.66583292,2.41138337,0.00548939,0.03932632,0.09360661,0.90177037,0.22657370,1.19155712,0.00782241,0.34823581
-1.65982991,2.44223228,0.00572004,0.04031450,0.09878963,0.89659957,0.22546889,1.21208492,0.00779931,0.37156527
-1.65382691,2.48574594,0.00595200,0.04174898,0.10400075,0.89808397,0.22597163,1.23680667,0.00788848,0.39566567
-1.64782391,2.54069053,0.00618011,0.04363062,0.10918008,0.90580731,0.22797394,1.26504616,0.00809240,0.42035019
-1.64182091,2.60568952,0.00639920,0.04595619,0.11426874,0.91926733,0.23134496,1.29609534,0.00841219,0.44542214
-1.63581791,2.67926441,0.00660424,0.04871847,0.11921013,0.93789202,0.23593433,1.32923729,0.00884758,0.47067707
-1.62981491,2.75987584,0.00679053,0.05190628,0.12395094,0.96105742,0.24157577,1.36376777,0.00939690,0.49590456
-1.62381191,2.84596363,0.00695383,0.05550455,0.12844193,0.98810646,0.24809091,1.39901475,0.01005708,0.52088978
-1.61780890,2.93598466,0.00709050,0.05949433,0.13263860,1.01836788,0.25529321,1.43435508,0.01082366,0.54541482
