energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-3.11855928,1.62383105,0.00127509,0.06789935,1.10285789,0.38928458,0.10492369,0.86364486,0.01338565,0.09532396
-3.11255628,1.61098126,0.00122343,0.06951506,1.07916742,0.38946462,0.10232643,0.85629934,0.01338551,0.09473376
-3.10655328,1.60307957,0.00117143,0.07093703,1.06029307,0.39194776,0.10031129,0.85064949,0.01336439,0.09429466
-3.10055028,1.59990734,0.00111915,0.07214520,1.04595828,0.39669194,0.09887686,0.84661277,0.01331858,0.09400658
-3.09454727,1.60132270,0.00106673,0.07312798,1.03584446,0.40366206,0.09801602,0.84417798,0.01324517,0.09387700
-3.08854427,1.60727895,0.00101438,0.07388292,1.02960914,0.41283571,0.09771717,0.84341234,0.01314231,0.09392173
-3.08254127,1.61783752,0.00096239,0.07441708,1.02690304,0.42420797,0.09796540,0.84446463,0.01300930,0.09416527
-3.07653827,1.63317455,0.00091108,0.07474700,1.02738545,0.43779502,0.09874357,0.84756405,0.01284674,0.09464067
-3.07053527,1.65358046,0.00086083,0.07489825,1.03073718,0.45363620,0.10003316,0.85301471,0.01265654,0.09538885
-3.06453227,1.67945236,0.00081205,0.07490464,1.03667062,0.47179450,0.10181501,0.86118564,0.01244188,0.09645752
-3.05852926,1.71127916,0.00076513,0.07480703,1.04493681,0.49235519,0.10406974,0.87249660,0.01220720,0.09789945
-3.05252626,1.74962011,0.00072048,0.07465191,1.05532912,0.51542266,0.10677803,0.88740018,0.01195800,0.09977051
-3.04652326,1.79507718,0.00067848,0.07448965,1.06768379,0.54111547,0.10992074,0.90636081,0.01170068,0.10212718
-3.04052026,1.84826266,0.00063950,0.07437265,1.08187746,0.56955969,0.11347870,0.92983144,0.01144233,0.10502391
-3.03451726,1.90976291,0.00060384,0.07435335,1.09782195,0.60088070,0.11743250,0.95822893,0.01119051,0.10851031
-3.02851426,1.98010005,0.00057177,0.07448221,1.11545679,0.63519370,0.12176200,0.99190910,0.01095293,0.11262825
-3.02251126,2.05969286,0.00054351,0.07480579,1.13473977,0.67259332,0.12644584,1.03114252,0.01073725,0.11740918
-3.01650825,2.14881871,0.00051922,0.07536493,1.15563631,0.71314245,0.13146076,1.07609215,0.01055080,0.12287148
-3.01050525,2.24757803,0.00049899,0.07619311,1.17810793,0.75686101,0.13678095,1.12679369,0.01040032,0.12901834
-3.00450225,2.35586284,0.00048288,0.07731506,1.20210054,0.80371491,0.14237731,1.18313970,0.01029179,0.13583591
-2.99849925,2.47333077,0.00047087,0.07874573,1.22753297,0.85360567,0.14821676,1.24486810,0.01023020,0.14329207
-2.99249625,2.59938581,0.00046289,0.08048946,1.25428644,0.90636127,0.15426150,1.31155572,0.01021941,0.15133572
-2.98649325,2.73316669,0.00045883,0.08253963,1.28219523,0.96172870,0.16046846,1.38261724,0.01026206,0.15989673
-2.98049025,2.87354378,0.00045856,0.08487856,1.31103926,1.01936862,0.16678873,1.45730976,0.01035945,0.16888654
-2.97448724,3.01912496,0.00046188,0.08747781,1.34053883,1.07885254,0.17316723,1.53474290,0.01051154,0.17819940
-2.96848424,3.16827064,0.00046858,0.09029880,1.37035187,1.13966294,0.17954252,1.61389432,0.01071693,0.18771422
-2.96248124,3.31911780,0.00047842,0.09329376,1.40007407,1.20119659,0.18584685,1.69363015,0.01097289,0.19729704
-2.95647824,3.46961275,0.00049115,0.09640696,1.42924196,1.26277112,0.19200649,1.77272972,0.01127545,0.20680392
-2.95047524,3.61755175,0.00050651,0.09957614,1.45733906,1.32363507,0.19794235,1.84991394,0.01161945,0.21608431
-2.94447224,3.76062865,0.00052422,0.10273420,1.48380495,1.38298114,0.20357091,1.92387634,0.01199872,0.22498474
-2.93846923,3.89648806,0.00054399,0.10581101,1.50804726,1.43996256,0.20880552,1.99331585,0.01240619,0.23335263
-2.93246623,4.02278270,0.00056553,0.10873531,1.52945606,1.49371211,0.21355796,2.05697020,0.01283405,0.24104028
-2.92646323,4.13723304,0.00058854,0.11143665,1.54742025,1.54336315,0.21774036,2.11364896,0.01327398,0.24790869
-2.92046023,4.23768742,0.00061273,0.11384730,1.56134544,1.58807233,0.22126728,2.16226509,0.01371729,0.25383132
-2.91445723,4.32218057,0.00063777,0.11590414,1.57067257,1.62704279,0.22405804,2.20186388,0.01415518,0.25869746
-2.90845423,4.38898861,0.00066333,0.11755028,1.57489651,1.65954732,0.22603911,2.23164856,0.01457891,0.26241519
-2.90245123,4.43667834,0.00068908,0.11873666,1.57358391,1.68495042,0.22714647,2.25100139,0.01498004,0.26491391
-2.89644822,4.46414934,0.00071467,0.11942329,1.56638933,1.70272846,0.22732788,2.25949990,0.01535063,0.26614612
-2.89044522,4.47066680,0.00073973,0.11958026,1.55306921,1.71248703,0.22654491,2.25692744,0.01568342,0.26608870
-2.88444222,4.45588426,0.00076388,0.11918843,1.53349262,1.71397467,0.22477463,2.24327786,0.01597202,0.26474334
-2.87843922,4.41985481,0.00078674,0.11823984,1.50764856,1.70709249,0.22201093,2.21875418,0.01621106,0.26213634
-2.87243622,4.36303064,0.00080792,0.11673770,1.47564926,1.69189910,0.21826522,2.18376126,0.01639632,0.25831764
-2.86643322,4.28625059,0.00082702,0.11469615,1.43772931,1.66861052,0.21356670,2.13889278,0.01652478,0.25335919
-2.86043022,4.19071613,0.00084367,0.11213962,1.39424067,1.63759512,0.20796193,2.08491309,0.01659472,0.24735271
-2.85442721,4.07795678,0.00085750,0.10910196,1.34564359,1.59936374,0.20151390,2.02273450,0.01660569,0.24040686
-2.84842421,3.94978607,0.00086817,0.10562527,1.29249403,1.55455520,0.19430051,1.95339098,0.01655849,0.23264402
-2.84242121,3.80824971,0.00087539,0.10175862,1.23542798,1.50391795,0.18641252,1.87800904,0.01645508,0.22419670
-2.83641821,3.65556813,0.00087889,0.09755648,1.17514337,1.44828849,0.17795116,1.79777701,0.01629849,0.21520380
-2.83041521,3.49407523,0.00087848,0.09307720,1.11238041,1.38856743,0.16902535,1.71391370,0.01609262,0.20580674
-2.82441221,3.32615591,0.00087403,0.08838135,1.04790114,1.32569418,0.15974876,1.62763752,0.01584213,0.19614572
-2.81840920,3.15418448,0.00086548,0.08353017,0.98246902,1.26062128,0.15023685,1.54013708,0.01555217,0.18635618
-2.81240620,2.98046615,0.00085284,0.07858400,0.91682938,1.19428923,0.14060383,1.45254420,0.01522823,0.17656547
-2.80640320,2.80718355,0.00083621,0.07360092,0.85169146,1.12760294,0.13095992,1.36591014,0.01487590,0.16689011
-2.80040020,2.63635009,0.00081574,0.06863553,0.78771257,1.06141045,0.12140882,1.28118562,0.01450064,0.15743342
-2.79439720,2.46977125,0.00079168,0.06373787,0.72548503,0.99648472,0.11204550,1.19920520,0.01410767,0.14828372
-2.78839420,2.30901495,0.00076433,0.05895265,0.66552597,0.93350891,0.10295452,1.12067613,0.01370172,0.13951324
-2.78239120,2.15539137,0.00073407,0.05431864,0.60827035,0.87306564,0.09420869,1.04617193,0.01328699,0.13117750
-2.77638819,2.00994239,0.00070128,0.04986832,0.55406718,0.81563023,0.08586830,0.97613037,0.01286698,0.12331540
-2.77038519,1.87344028,0.00066643,0.04562772,0.50317875,0.76156792,0.07798080,0.91085584,0.01244450,0.11594981
-2.76438219,1.74639495,0.00062998,0.04161651,0.45578270,0.71113499,0.07058089,0.85052534,0.01202165,0.10908866
-2.75837919,1.62906892,0.00059240,0.03784825,0.41197658,0.66448328,0.06369111,0.79519797,0.01159985,0.10272652
-2.75237619,1.52149862,0.00055417,0.03433077,0.37178443,0.62166770,0.05732268,0.74482687,0.01117990,0.09684643
-2.74637319,1.42352081,0.00051573,0.03106676,0.33516497,0.58265621,0.05147671,0.69927329,0.01076210,0.09142206
-2.74037019,1.33480262,0.00047752,0.02805434,0.30202097,0.54734168,0.04614553,0.65832193,0.01034639,0.08641994
-2.73436718,1.25487377,0.00043993,0.02528777,0.27220922,0.51555489,0.04131425,0.62169688,0.00993247,0.08180177
-2.72836418,1.18315967,0.00040331,0.02275820,0.24555073,0.48707827,0.03696232,0.58907775,0.00951996,0.07752666
-2.72236118,1.11901400,0.00036796,0.02045432,0.22184080,0.46165967,0.03306510,0.56011513,0.00910855,0.07355325
-2.71635818,1.06174994,0.00033413,0.01836313,0.20085852,0.43902573,0.02959543,0.53444529,0.00869816,0.06984161
-2.71035518,1.01066891,0.00030201,0.01647050,0.18237556,0.41889441,0.02652495,0.51170341,0.00828902,0.06635485
-2.70435218,0.96508637,0.00027177,0.01476183,0.16616392,0.40098642,0.02382544,0.49153547,0.00788182,0.06306048
-2.69834917,0.92435399,0.00024349,0.01322252,0.15200263,0.38503527,0.02146986,0.47360822,0.00747776,0.05993137
-2.69234617,0.88787822,0.00021722,0.01183836,0.13968317,0.37079573,0.01943324,0.45761758,0.00707859,0.05694649
-2.68634317,0.85513491,0.00019300,0.01059595,0.12901377,0.35805080,0.01769337,0.44329511,0.00668662,0.05409117
-2.68034017,0.82568016,0.00017079,0.00948286,0.11982246,0.34661697,0.01623129,0.43041290,0.00630472,0.05135721
-2.67433717,0.79915758,0.00015054,0.00848786,0.11195905,0.33634798,0.01503153,0.41878673,0.00593624,0.04874260
-2.66833417,0.77530209,0.00013219,0.00760100,0.10529601,0.32713704,0.01408220,0.40827786,0.00558495,0.04625111
-2.66233117,0.75394065,0.00011564,0.00681364,0.09972846,0.31891768,0.01337496,0.39879334,0.00525495,0.04389158
-2.65632816,0.73499015,0.00010079,0.00611842,0.09517332,0.31166325,0.01290467,0.39028521,0.00495052,0.04167718
-2.65032516,0.71845274,0.00008753,0.00550919,0.09156778,0.30538527,0.01266911,0.38274848,0.00467604,0.03962447
-2.64432216,0.70440891,0.00007574,0.00498094,0.08886712,0.30013066,0.01266842,0.37621818,0.00443581,0.03775245
-2.63831916,0.69300850,0.00006531,0.00452962,0.08704218,0.29597796,0.01290451,0.37076544,0.00423393,0.03608158
-2.63231616,0.68445998,0.00005611,0.00415206,0.08607630,0.29303268,0.01338040,0.36649276,0.00407417,0.03463278
-2.62631316,0.67901810,0.00004804,0.00384577,0.08596218,0.29142180,0.01409950,0.36352850,0.00395979,0.03342646
-2.62031016,0.67697036,0.00004099,0.00360880,0.08669844,0.29128764,0.01506485,0.36202077,0.00389348,0.03248165
-2.61430715,0.67862228,0.00003485,0.00343961,0.08828628,0.29278114,0.01627837,0.36213062,0.00387719,0.03181508
-2.60830415,0.68428213,0.00002954,0.00333696,0.09072606,0.29605470,0.01774011,0.36402500,0.00391205,0.03144047
-2.60230115,0.69424519,0.00002495,0.00329972,0.09401419,0.30125485,0.01944762,0.36786921,0.00399831,0.03136782
-2.59629815,0.70877823,0.00002102,0.00332683,0.09814020,0.30851489,0.02139526,0.37381952,0.00413521,0.03160283
-2.59029515,0.72810446,0.00001767,0.00341718,0.10308423,0.31794770,0.02357378,0.38201570,0.00432102,0.03214641
-2.58429215,0.75238966,0.00001482,0.00356957,0.10881504,0.32963914,0.02596987,0.39257411,0.00455294,0.03299437
-2.57828914,0.78172992,0.00001243,0.00378266,0.11528856,0.34364208,0.02856597,0.40558137,0.00482716,0.03413717
-2.57228614,0.81614167,0.00001045,0.00405496,0.12244716,0.35997156,0.03134022,0.42108891,0.00513887,0.03555983
-2.56628314,0.85555427,0.00000881,0.00438482,0.13021957,0.37860116,0.03426657,0.43910874,0.00548230,0.03724207
-2.56028014,0.89980593,0.00000750,0.00477050,0.13852165,0.39946092,0.03731514,0.45961058,0.00585086,0.03915849
-2.55427714,0.94864290,0.00000649,0.00521022,0.14725788,0.42243691,0.04045274,0.48252050,0.00623722,0.04127900
-2.54827414,1.00172251,0.00000575,0.00570222,0.15632356,0.44737253,0.04364359,0.50772123,0.00663345,0.04356939
-2.54227114,1.05861969,0.00000529,0.00624490,0.16560769,0.47407172,0.04685024,0.53505410,0.00703123,0.04599206
-2.53626813,1.11883716,0.00000511,0.00683690,0.17499640,0.50230376,0.05003457,0.56432267,0.00742199,0.04850686
-2.53026513,1.18181865,0.00000523,0.00747724,0.18437677,0.53180970,0.05315895,0.59529773,0.00779718,0.05107209
-2.52426213,1.24696478,0.00000569,0.00816543,0.19364079,0.56231016,0.05618750,0.62772359,0.00814842,0.05364557
-2.51825913,1.31365082,0.00000657,0.00890158,0.20268945,0.59351396,0.05908724,0.66132528,0.00846780,0.05618575
-2.51225613,1.38124547,0.00000795,0.00968647,0.21143648,0.62512747,0.06182931,0.69581636,0.00874802,0.05865284
-2.50625313,1.44912985,0.00000996,0.01052160,0.21981172,0.65686398,0.06439005,0.73090678,0.00898267,0.06100988
-2.50025013,1.51671557,0.00001278,0.01140919,0.22776386,0.68845271,0.06675191,0.76631061,0.00916636,0.06322374
-2.49424712,1.58346105,0.00001662,0.01235211,0.23526229,0.71964710,0.06890416,0.80175303,0.00929489,0.06526603
-2.48824412,1.64888523,0.00002176,0.01335378,0.24229805,0.75023166,0.07084334,0.83697628,0.00936539,0.06711375
-2.48224112,1.71257789,0.00002855,0.01441796,0.24888368,0.78002733,0.07257348,0.87174428,0.00937637,0.06874983
-2.47623812,1.77420610,0.00003743,0.01554850,0.25505204,0.80889483,0.07410596,0.90584569,0.00932775,0.07016338
-2.47023512,1.83351654,0.00004891,0.01674902,0.26085407,0.83673598,0.07545911,0.93909520,0.00922089,0.07134974
-2.46423212,1.89033363,0.00006365,0.01802255,0.26635560,0.86349287,0.07665751,0.97133327,0.00905848,0.07231033
-2.45822911,1.94455375,0.00008241,0.01937111,0.27163350,0.88914500,0.07773105,1.00242420,0.00884445,0.07305219
-2.45222611,1.99613599,0.00010607,0.02079532,0.27677116,0.91370468,0.07871375,1.03225292,0.00858386,0.07358743
-2.44622311,2.04509036,0.00013568,0.02229393,0.28185386,0.93721085,0.07964249,1.06072082,0.00828268,0.07393248
-2.44022011,2.09146416,0.00017244,0.02386350,0.28696400,0.95972206,0.08055552,1.08774100,0.00794761,0.07410723
-2.43421711,2.13532779,0.00021771,0.02549806,0.29217682,0.98130885,0.08149110,1.11323349,0.00758587,0.07413415
-2.42821411,2.17676094,0.00027302,0.02718890,0.29755658,1.00204621,0.08248607,1.13712083,0.00720499,0.07403738
-2.42221111,2.21584042,0.00034003,0.02892444,0.30315363,1.02200667,0.08357456,1.15932461,0.00681254,0.07384185
-2.41620810,2.25263034,0.00042058,0.03069030,0.30900256,1.04125446,0.08478689,1.17976332,0.00641599,0.07357254
-2.41020510,2.28717571,0.00051660,0.03246946,0.31512142,1.05984115,0.08614869,1.19835173,0.00602245,0.07325383
-2.40420210,2.31949968,0.00063014,0.03424263,0.32151218,1.07780310,0.08768019,1.21500225,0.00563856,0.07290899
-2.39819910,2.34960486,0.00076326,0.03598869,0.32816232,1.09516084,0.08939588,1.22962797,0.00527031,0.07255986
-2.39219610,2.37747837,0.00091806,0.03768539,0.33504745,1.11192034,0.09130433,1.24214758,0.00492297,0.07222666
-2.38619310,2.40310041,0.00109655,0.03931005,0.34213477,1.12807608,0.09340837,1.25249159,0.00460097,0.07192799
-2.38019010,2.42645531,0.00130059,0.04084043,0.34938699,1.14361544,0.09570535,1.26060974,0.00430788,0.07168087
-2.37418709,2.44754425,0.00153183,0.04225560,0.35676663,1.15852422,0.09818767,1.26647870,0.00404642,0.07150092
-2.36818409,2.46639844,0.00179162,0.04353684,0.36424010,1.17279251,0.10084340,1.27010974,0.00381842,0.07140261
-2.36218109,2.48309132,0.00208090,0.04466843,0.37178146,1.18642049,0.10365692,1.27155549,0.00362491,0.07139943
-2.35617809,2.49774886,0.00240010,0.04563846,0.37937539,1.19942352,0.10660964,1.27091527,0.00346612,0.07150409
-2.35017509,2.51055647,0.00274909,0.04643939,0.38701919,1.21183613,0.10968066,1.26833830,0.00334161,0.07172864
-2.34417209,2.52176199,0.00312706,0.04706854,0.39472370,1.22371420,0.11284725,1.26402449,0.00325031,0.07208452
-2.33816908,2.53167391,0.00353248,0.04752825,0.40251293,1.23513544,0.11608539,1.25822229,0.00319062,0.07258243
-2.33216608,2.54065480,0.00396306,0.04782600,0.41042240,1.24619772,0.11937006,1.25122371,0.00316051,0.07323223
-2.32616308,2.54911004,0.00441567,0.04797413,0.41849647,1.25701549,0.12267543,1.24335655,0.00315759,0.07404260
-2.32016008,2.55747250,0.00488642,0.04798951,0.42678466,1.26771447,0.12597501,1.23497405,0.00317925,0.07502077
-2.31415708,2.56618409,0.00537062,0.04789288,0.43533735,1.27842497,0.12924164,1.22644275,0.00322270,0.07617213
-2.30815408,2.57567552,0.00586289,0.04770815,0.44420114,1.28927451,0.13244753,1.21812899,0.00328509,0.07749989
-2.30215108,2.58634556,0.00635721,0.04746154,0.45341431,1.30038016,0.13556421,1.21038500,0.00336358,0.07900478
-2.29614807,2.59854165,0.00684708,0.04718063,0.46300274,1.31184144,0.13856265,1.20353547,0.00345547,0.08068489
-2.29014507,2.61254310,0.00732562,0.04689347,0.47297662,1.32373433,0.14141337,1.19786549,0.00355821,0.08253557
-2.28414207,2.62854847,0.00778582,0.04662767,0.48332834,1.33610692,0.14408678,1.19361056,0.00366955,0.08454954
-2.27813907,2.64666821,0.00822062,0.04640959,0.49403174,1.34897734,0.14655357,1.19094957,0.00378755,0.08671725
-2.27213607,2.66692323,0.00862319,0.04626370,0.50504295,1.36233398,0.14878534,1.19000111,0.00391072,0.08902728
-2.26613307,2.68924995,0.00898710,0.04621202,0.51630275,1.37613834,0.15075532,1.19082343,0.00403800,0.09146710
-2.26013007,2.71351139,0.00930650,0.04627382,0.52774041,1.39033033,0.15243925,1.19341814,0.00416890,0.09402380
-2.25412706,2.73951394,0.00957630,0.04646544,0.53927893,1.40483555,0.15381631,1.19773739,0.00430344,0.09668506
-2.24812406,2.76702866,0.00979235,0.04680030,0.55084120,1.41957437,0.15487009,1.20369403,0.00444228,0.09944011
-2.24212106,2.79581555,0.00995152,0.04728905,0.56235673,1.43447188,0.15558947,1.21117411,0.00458662,0.10228072
-2.23611806,2.82564926,0.01005181,0.04793986,0.57376863,1.44946807,0.15596953,1.22005073,0.00473826,0.10520203
-2.23011506,2.85634413,0.01009242,0.04875879,0.58504014,1.46452745,0.15601211,1.23019842,0.00489953,0.10820332
-2.22411206,2.88777679,0.01007373,0.04975013,0.59616034,1.47964728,0.15572626,1.24150675,0.00507322,0.11128852
-2.21810905,2.91990439,0.00999728,0.05091677,0.60714857,1.49486366,0.15512840,1.25389231,0.00526252,0.11446638
-2.21210605,2.95277683,0.00986572,0.05226056,0.61805709,1.51025488,0.15424216,1.26730809,0.00547088,0.11775043
-2.20610305,2.98654194,0.00968266,0.05378246,0.62897173,1.52594152,0.15309788,1.28174944,0.00570186,0.12115853
-2.20010005,3.02144255,0.00945260,0.05548266,0.64001027,1.54208321,0.15173186,1.29725603,0.00595904,0.12471201
-2.19409705,3.05780544,0.00918074,0.05736051,0.65131865,1.55887177,0.15018522,1.31390967,0.00624580,0.12843460
-2.18809405,3.09602238,0.00887278,0.05941432,0.66306483,1.57652123,0.14850264,1.33182784,0.00656513,0.13235088
-2.18209105,3.13652409,0.00853482,0.06164105,0.67543084,1.59525490,0.14673082,1.35115339,0.00691954,0.13648469
-2.17608804,3.17974865,0.00817309,0.06403583,0.68860315,1.61529041,0.14491687,1.37204095,0.00731078,0.14085717
-2.17008504,3.22610610,0.00779386,0.06659151,0.70276193,1.63682331,0.14310668,1.39464095,0.00773980,0.14548485
-2.16408204,3.27594137,0.00740319,0.06929807,0.71806980,1.66001035,0.14134330,1.41908235,0.00820652,0.15037779
-2.15807904,3.32949809,0.00700689,0.07214221,0.73466066,1.68495343,0.13966550,1.44545529,0.00870981,0.15553772
-2.15207604,3.38688560,0.00661031,0.07510690,0.75262917,1.71168512,0.13810656,1.47379486,0.00924743,0.16095666
-2.14607304,3.44805142,0.00621831,0.07817112,0.77202167,1.74015699,0.13669328,1.50406732,0.00981596,0.16661564
-2.14007004,3.51276146,0.00583514,0.08130984,0.79282893,1.77023138,0.13544532,1.53615988,0.01041091,0.17248411
-2.13406703,3.58058942,0.00546446,0.08449412,0.81498129,1.80167736,0.13437501,1.56987479,0.01102676,0.17851970
-2.12806403,3.65091662,0.00510927,0.08769158,0.83834653,1.83417147,0.13348735,1.60492854,0.01165712,0.18466856
-2.12206103,3.72294276,0.00477197,0.09086698,0.86273061,1.86730325,0.13278052,1.64095645,0.01229490,0.19086637
-2.11605803,3.79570736,0.00445434,0.09398311,0.88788132,1.90058568,0.13224664,1.67752247,0.01293253,0.19703976
-2.11005503,3.86812126,0.00415766,0.09700189,0.91349477,1.93347006,0.13187282,1.71413394,0.01356221,0.20310834
-2.10405203,3.93900639,0.00388270,0.09988551,0.93922435,1.96536477,0.13164241,1.75026042,0.01417616,0.20898707
-2.09804902,4.00714212,0.00362985,0.10259777,0.96469174,1.99565709,0.13153642,1.78535570,0.01476689,0.21458900
-2.09204602,4.07131541,0.00339918,0.10510529,0.98949945,2.02373688,0.13153494,1.81888147,0.01532748,0.21982818
-2.08604302,4.13037224,0.00319051,0.10737876,1.01324425,2.04902116,0.13161851,1.85033156,0.01585179,0.22462261
-2.08004002,4.18326726,0.00300352,0.10939395,1.03553080,2.07097814,0.13176942,1.87925489,0.01633462,0.22889709
-2.07403702,4.22910903,0.00283777,0.11113252,1.05598485,2.08914951,0.13197276,1.90527610,0.01677197,0.23258585
-2.06803402,4.26719800,0.00269281,0.11258255,1.07426530,2.10316987,0.13221717,1.92811224,0.01716100,0.23563478
-2.06203102,4.29705542,0.00256822,0.11373873,1.09007468,2.11278214,0.13249534,1.94758472,0.01750015,0.23800321
-2.05602801,4.31844123,0.00246364,0.11460224,1.10316753,2.11784820,0.13280413,1.96362562,0.01778911,0.23966513
-2.05002501,4.33136014,0.00237876,0.11518025,1.11335631,2.11835423,0.13314432,1.97627807,0.01802865,0.24060972
-2.04402201,4.33605554,0.00231339,0.11548514,1.12051485,2.11441030,0.13352007,1.98569063,0.01822054,0.24084138
-2.03801901,4.33299173,0.00226741,0.11553346,1.12457907,2.10624442,0.13393806,1.99210603,0.01836736,0.24037900
-2.03201601,4.32282549,0.00224074,0.11534464,1.12554537,2.09419126,0.13440639,1.99584500,0.01847219,0.23925475
-2.02601301,4.30636881,0.00223335,0.11493968,1.12346667,2.07867613,0.13493335,1.99728620,0.01853845,0.23751238
-2.02001001,4.28454497,0.00224515,0.11433973,1.11844666,2.06019522,0.13552606,1.99684341,0.01856957,0.23520507
-2.01400700,4.25834038,0.00227601,0.11356479,1.11063258,2.03929301,0.13618915,1.99494144,0.01856880,0.23239314
-2.00800400,4.22875517,0.00232565,0.11263252,1.10020712,2.01653811,0.13692356,1.99199213,0.01853895,0.22914150
-2.00200100,4.19675500,0.00239360,0.11155733,1.08737973,1.99249878,0.13772547,1.98837184,0.01848225,0.22551722
-1.99599800,4.16322698,0.00247916,0.11034967,1.07237811,1.96771946,0.13858551,1.98440170,0.01840019,0.22158717
-1.98999500,4.12894174,0.00258132,0.10901575,1.05544005,1.94269939,0.13948834,1.98033168,0.01829350,0.21741592
-1.98399200,4.09452382,0.00269877,0.10755749,1.03680613,1.91787446,0.14041245,1.97632937,0.01816210,0.21306403
-1.97798899,4.06043153,0.00282984,0.10597293,1.01671357,1.89360316,0.14133050,1.97247386,0.01800518,0.20858671
-1.97198599,4.02694726,0.00297250,0.10425680,0.99539133,1.87015721,0.14220986,1.96875504,0.01782135,0.20403291
-1.96598299,3.99417843,0.00312436,0.10240149,0.97305669,1.84771728,0.14301366,1.96507827,0.01760874,0.19944501
-1.95997999,3.96206864,0.00328271,0.10039809,0.94991321,1.82637392,0.14370201,1.96127392,0.01736527,0.19485882
-1.95397699,3.93041823,0.00344456,0.09823762,0.92615013,1.80613345,0.14423352,1.95711121,0.01708885,0.19030412
-1.94797399,3.89891287,0.00360667,0.09591228,0.90194298,1.78692840,0.14456704,1.95231561,0.01677763,0.18580551
-1.94197099,3.86715833,0.00376569,0.09341661,0.87745523,1.76863180,0.14466337,1.94658863,0.01643022,0.18138356
-1.93596798,3.83471963,0.00391815,0.09074857,0.85284082,1.75107452,0.14448709,1.93962911,0.01604589,0.17705615
-1.92996498,3.80116218,0.00406066,0.08791040,0.82824733,1.73406450,0.14400823,1.93115486,0.01562481,0.17283998
-1.92396198,3.76609296,0.00418994,0.08490926,0.80381945,1.71740690,0.14320388,1.92092357,0.01516809,0.16875197
-1.91795898,3.72919941,0.00430295,0.08175753,0.77970261,1.70092398,0.14205940,1.90875202,0.01467797,0.16481069
-1.91195598,3.69028431,0.00439698,0.07847289,0.75604650,1.68447365,0.14056956,1.89453281,0.01415776,0.16103753
-1.90595298,3.64929479,0.00446976,0.07507807,0.73300829,1.66796566,0.13873917,1.87824775,0.01361185,0.15745772
-1.89994997,3.60634426,0.00451950,0.07160031,0.71075530,1.65137462,0.13658346,1.85997755,0.01304563,0.15410096
-1.89394697,3.56172631,0.00454502,0.06807061,0.68946705,1.63474915,0.13412804,1.83990736,0.01246536,0.15100178
-1.88794397,3.51591980,0.00454570,0.06452279,0.66933647,1.61821675,0.13140854,1.81832797,0.01187801,0.14819951
-1.88194097,3.46958531,0.00452158,0.06099241,0.65057023,1.60198413,0.12846985,1.79563271,0.01129102,0.14573794
-1.87593797,3.42355290,0.00447335,0.05751563,0.63338799,1.58633313,0.12536516,1.77231024,0.01071215,0.14366453
-1.86993497,3.37880186,0.00440228,0.05412800,0.61802070,1.57161233,0.12215458,1.74893341,0.01014920,0.14202945
-1.86393197,3.33643330,0.00431023,0.05086341,0.60470767,1.55822498,0.11890368,1.72614469,0.00960981,0.14088419
-1.85792896,3.29763682,0.00419956,0.04775307,0.59369271,1.54661381,0.11568180,1.70463857,0.00910124,0.14028007
-1.85192596,3.26365241,0.00407303,0.04482461,0.58521908,1.53724346,0.11256025,1.68514165,0.00863017,0.14026650
-1.84592296,3.23572910,0.00393376,0.04210138,0.57952361,1.53058159,0.10961048,1.66839080,0.00820255,0.14088918
-1.83991996,3.21508196,0.00378507,0.03960200,0.57682991,1.52707924,0.10690224,1.65511016,0.00782341,0.14218819
-1.83391696,3.20284873,0.00363040,0.03733998,0.57734097,1.52715165,0.10450173,1.64598770,0.00749680,0.14419621
-1.82791396,3.20004780,0.00347320,0.03532366,0.58123134,1.53116020,0.10246994,1.64165175,0.00722568,0.14693669
-1.82191096,3.20753863,0.00331679,0.03355626,0.58863914,1.53939619,0.10086099,1.64264843,0.00701185,0.15042226
-1.81590795,3.22598607,0.00316430,0.03203611,0.59965819,1.55206718,0.09972070,1.64942031,0.00685598,0.15465327
-1.80990495,3.25582954,0.00301857,0.03075705,0.61433071,1.56928622,0.09908534,1.66228722,0.00675756,0.15961658
-1.80390195,3.29725802,0.00288203,0.02970882,0.63264073,1.59106439,0.09898051,1.68142953,0.00671498,0.16528464
-1.79789895,3.35019168,0.00275669,0.02887772,0.65450882,1.61730666,0.09942036,1.70687465,0.00672552,0.17161492
-1.79189595,3.41427062,0.00264410,0.02824712,0.67978819,1.64781128,0.10040698,1.73848711,0.00678551,0.17854964
-1.78589295,3.48885124,0.00254525,0.02779809,0.70826274,1.68227229,0.10193007,1.77596285,0.00689032,0.18601594
-1.77988994,3.57301047,0.00246066,0.02751005,0.73964702,1.72028522,0.10396696,1.81882800,0.00703456,0.19392644
-1.77388694,3.66555780,0.00239032,0.02736132,0.77358850,1.76135543,0.10648281,1.86644245,0.00721216,0.20218023
-1.76788394,3.76505527,0.00233373,0.02732969,0.80967206,1.80490876,0.10943127,1.91800856,0.00741651,0.21066433
-1.76188094,3.86984471,0.00228997,0.02739293,0.84742672,1.85030423,0.11275534,1.97258485,0.00764065,0.21925546
-1.75587794,3.97808219,0.00225773,0.02752930,0.88633456,1.89684806,0.11638863,2.02910478,0.00787744,0.22782237
