energy_ev,total_up,Al_p_up,Al_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.51375688,2.40822097,0.13538273,0.00000000,0.94259436,0.38800128,1.44173864,0.00000000
-5.50775388,2.40338645,0.12928828,0.00000000,0.98333531,0.38055095,1.45893544,0.00000000
-5.50175088,2.42529228,0.12475456,0.00000000,1.03578506,0.37684575,1.49221049,0.00000000
-5.49574787,2.47381942,0.12179465,0.00000000,1.09970312,0.37692224,1.54142207,0.00000000
-5.48974487,2.54833106,0.12039893,0.00000000,1.17461528,0.38073774,1.60610193,0.00000000
-5.48374187,2.64767369,0.12053552,0.00000000,1.25981005,0.38817121,1.68545495,0.00000000
-5.47773887,2.77019068,0.12215104,0.00000000,1.35434135,0.39902626,1.77836721,0.00000000
-5.47173587,2.91374894,0.12517172,0.00000000,1.45703805,0.41303608,1.88342294,0.00000000
-5.46573287,3.07577926,0.12950495,0.00000000,1.56652093,0.42987040,1.99893078,0.00000000
-5.45972986,3.25332987,0.13504106,0.00000000,1.68122717,0.44914427,2.12295903,0.00000000
-5.45372686,3.44313268,0.14165554,0.00000000,1.79944215,0.47042840,2.25337951,0.00000000
-5.44772386,3.64168068,0.14921154,0.00000000,1.91933800,0.49326085,2.38791894,0.00000000
-5.44172086,3.84531428,0.15756261,0.00000000,2.03901782,0.51715970,2.52421642,0.00000000
-5.43571786,4.05031420,0.16655563,0.00000000,2.15656419,0.54163618,2.65988514,0.00000000
-5.42971486,4.25299742,0.17603393,0.00000000,2.27009011,0.56620795,2.79257614,0.00000000
-5.42371186,4.44981267,0.18584033,0.00000000,2.37779048,0.59041185,2.92004149,0.00000000
-5.41770885,4.63743174,0.19582018,0.00000000,2.47799183,0.61381576,3.04019443,0.00000000
-5.41170585,4.81283254,0.20582415,0.00000000,2.56919800,0.63602901,3.15116373,0.00000000
-5.40570285,4.97337045,0.21571079,0.00000000,2.65012983,0.65671093,3.25133987,0.00000000
-5.39969985,5.11683480,0.22534866,0.00000000,2.71975673,0.67557719,3.33941094,0.00000000
-5.39369685,5.24148775,0.23461801,0.00000000,2.77731877,0.69240364,3.41438646,0.00000000
-5.38769385,5.34608427,0.24341191,0.00000000,2.82233809,0.70702761,3.47560829,0.00000000
-5.38169085,5.42987217,0.25163683,0.00000000,2.85461932,0.71934654,3.52274808,0.00000000
-5.37568784,5.49257294,0.25921271,0.00000000,2.87423890,0.72931426,3.55579172,0.00000000
-5.36968484,5.53434475,0.26607244,0.00000000,2.88152426,0.73693504,3.57501183,0.00000000
-5.36368184,5.55573011,0.27216092,0.00000000,2.87702408,0.74225598,3.58093022,0.00000000
-5.35767884,5.55759169,0.27743379,0.00000000,2.86147143,0.74535806,3.57427249,0.00000000
-5.35167584,5.54104027,0.28185590,0.00000000,2.83574212,0.74634668,3.55591773,0.00000000
-5.34567284,5.50735935,0.28539968,0.00000000,2.80081061,0.74534203,3.52684633,0.00000000
-5.33966983,5.45793092,0.28804359,0.00000000,2.75770614,0.74247014,3.48808891,0.00000000
-5.33366683,5.39416678,0.28977072,0.00000000,2.70747141,0.73785502,3.44067949,0.00000000
-5.32766383,5.31744923,0.29056771,0.00000000,2.65112621,0.73161231,3.38561527,0.00000000
-5.32166083,5.22908434,0.29042403,0.00000000,2.58963752,0.72384504,3.32382526,0.00000000
-5.31565783,5.13026977,0.28933177,0.00000000,2.52389772,0.71464139,3.25614909,0.00000000
-5.30965483,5.02207832,0.28728587,0.00000000,2.45471130,0.70407476,3.18332661,0.00000000
-5.30365183,4.90545709,0.28428475,0.00000000,2.38279039,0.69220583,3.10599823,0.00000000
-5.29764882,4.78124088,0.28033144,0.00000000,2.30875848,0.67908655,3.02471506,0.00000000
-5.29164582,4.65017786,0.27543489,0.00000000,2.23316121,0.66476547,2.93995735,0.00000000
-5.28564282,4.51296419,0.26961152,0.00000000,2.15648281,0.64929411,2.85215914,0.00000000
-5.27963982,4.37028425,0.26288674,0.00000000,2.07916626,0.63273363,2.76173658,0.00000000
-5.27363682,4.22285229,0.25529636,0.00000000,2.00163506,0.61516137,2.66911733,0.00000000
-5.26763382,4.07145186,0.24688775,0.00000000,1.92431460,0.59667658,2.57476842,0.00000000
-5.26163082,3.91696914,0.23772057,0.00000000,1.84765112,0.57740489,2.47921993,0.00000000
-5.25562781,3.76041724,0.22786697,0.00000000,1.77212653,0.55750111,2.38308258,0.00000000
-5.24962481,3.60294899,0.21741129,0.00000000,1.69826762,0.53715003,2.28705747,0.00000000
-5.24362181,3.44585684,0.20644911,0.00000000,1.62664900,0.51656507,2.19193706,0.00000000
-5.23761881,3.29055922,0.19508577,0.00000000,1.55788901,0.49598479,2.09859693,0.00000000
-5.23161581,3.13857398,0.18343429,0.00000000,1.49263902,0.47566735,2.00797874,0.00000000
-5.22561281,2.99148019,0.17161291,0.00000000,1.43156639,0.45588326,1.92106513,0.00000000
-5.21960980,2.85087045,0.15974234,0.00000000,1.37533236,0.43690673,1.83884821,0.00000000
-5.21360680,2.71829668,0.14794276,0.00000000,1.32456604,0.41900612,1.76229336,0.00000000
-5.20760380,2.59521235,0.13633085,0.00000000,1.27983634,0.40243408,1.69230061,0.00000000
-5.20160080,2.48291495,0.12501688,0.00000000,1.24162333,0.38741780,1.62966590,0.00000000
-5.19559780,2.38249181,0.11410212,0.00000000,1.21029122,0.37415010,1.57504467,0.00000000
-5.18959480,2.29477273,0.10367658,0.00000000,1.18606434,0.36278163,1.52891979,0.00000000
-5.18359180,2.22029214,0.09381719,0.00000000,1.16900800,0.35341488,1.49157597,0.00000000
-5.17758879,2.15926309,0.08458658,0.00000000,1.15901532,0.34610014,1.46308217,0.00000000
-5.17158579,2.11156462,0.07603230,0.00000000,1.15580116,0.34083366,1.44328304,0.00000000
-5.16558279,2.07674333,0.06818676,0.00000000,1.15890366,0.33755826,1.43180017,0.00000000
-5.15957979,2.05402940,0.06106753,0.00000000,1.16769366,0.33616622,1.42804315,0.00000000
-5.15357679,2.04236604,0.05467823,0.00000000,1.18139163,0.33650437,1.43123001,0.00000000
-5.14757379,2.04045136,0.04900977,0.00000000,1.19909170,0.33838112,1.44041617,0.00000000
-5.14157079,2.04679033,0.04404194,0.00000000,1.21979166,0.34157510,1.45453050,0.00000000
-5.13556778,2.05975461,0.03974520,0.00000000,1.24242760,0.34584494,1.47241683,0.00000000
-5.12956478,2.07764711,0.03608255,0.00000000,1.26591187,0.35093977,1.49287891,0.00000000
-5.12356178,2.09876858,0.03301154,0.00000000,1.28917239,0.35660986,1.51472671,0.00000000
-5.11755878,2.12148277,0.03048612,0.00000000,1.31119179,0.36261691,1.53682190,0.00000000
-5.11155578,2.14427753,0.02845842,0.00000000,1.33104450,0.36874349,1.55812034,0.00000000
-5.10555278,2.16581887,0.02688031,0.00000000,1.34793017,0.37480127,1.57770985,0.00000000
-5.09954977,2.18499585,0.02570474,0.00000000,1.36120196,0.38063751,1.59484131,0.00000000
-5.09354677,2.20095444,0.02488688,0.00000000,1.37038861,0.38613974,1.60895210,0.00000000
-5.08754377,2.21311915,0.02438484,0.00000000,1.37520918,0.39123821,1.61968076,0.00000000
-5.08154077,2.22120183,0.02416032,0.00000000,1.37558018,0.39590636,1.62687255,0.00000000
-5.07553777,2.22519782,0.02417889,0.00000000,1.37161480,0.40015910,1.63057600,0.00000000
-5.06953477,2.22537007,0.02441004,0.00000000,1.36361451,0.40404917,1.63103079,0.00000000
-5.06353177,2.22222258,0.02482713,0.00000000,1.35205354,0.40766192,1.62864798,0.00000000
-5.05752876,2.21646484,0.02540715,0.00000000,1.33755723,0.41110871,1.62398388,0.00000000
-5.05152576,2.20896956,0.02613035,0.00000000,1.32087536,0.41451949,1.61770902,0.00000000
-5.04552276,2.20072595,0.02697987,0.00000000,1.30285162,0.41803487,1.61057390,0.00000000
-5.03951976,2.19279100,0.02794130,0.00000000,1.28439096,0.42179818,1.60337352,0.00000000
-5.03351676,2.18624132,0.02900233,0.00000000,1.26642590,0.42594802,1.59691218,0.00000000
-5.02751376,2.18212764,0.03015235,0.00000000,1.24988353,0.43061149,1.59197037,0.00000000
-5.02151076,2.18143395,0.03138222,0.00000000,1.23565421,0.43589868,1.58927512,0.00000000
-5.01550775,2.18504291,0.03268404,0.00000000,1.22456321,0.44189840,1.58947493,0.00000000
-5.00950475,2.19370839,0.03405105,0.00000000,1.21734606,0.44867541,1.59312007,0.00000000
-5.00350175,2.20803595,0.03547762,0.00000000,1.21462832,0.45626921,1.60064871,0.00000000
-4.99749875,2.22847124,0.03695928,0.00000000,1.21691001,0.46469423,1.61237895,0.00000000
-4.99149575,2.25529598,0.03849284,0.00000000,1.22455488,0.47394136,1.62850648,0.00000000
-4.98549275,2.28863062,0.04007649,0.00000000,1.23778437,0.48398053,1.64910729,0.00000000
-4.97948974,2.32844288,0.04170996,0.00000000,1.25667601,0.49476407,1.67414472,0.00000000
-4.97348674,2.37456054,0.04339466,0.00000000,1.28116567,0.50623061,1.70347976,0.00000000
-4.96748374,2.42668730,0.04513371,0.00000000,1.31105326,0.51830899,1.73688366,0.00000000
-4.96148074,2.48442017,0.04693199,0.00000000,1.34601117,0.53092215,1.77405173,0.00000000
-4.95547774,2.54726708,0.04879608,0.00000000,1.38559498,0.54399044,1.81461733,0.00000000
-4.94947474,2.61466357,0.05073409,0.00000000,1.42925569,0.55743426,1.85816525,0.00000000
-4.94347174,2.68598765,0.05275538,0.00000000,1.47635308,0.57117589,1.90424361,0.00000000
-4.93746873,2.76057220,0.05487027,0.00000000,1.52616984,0.58514031,1.95237393,0.00000000
-4.93146573,2.83771451,0.05708958,0.00000000,1.57792599,0.59925505,2.00205909,0.00000000
-4.92546273,2.91668308,0.05942410,0.00000000,1.63079340,0.61344918,2.05278890,0.00000000
-4.91945973,2.99672181,0.06188407,0.00000000,1.68391035,0.62765147,2.10404374,0.00000000
-4.91345673,3.07705213,0.06447856,0.00000000,1.73639592,0.64178803,2.15529636,0.00000000
-4.90745373,3.15687369,0.06721487,0.00000000,1.78736421,0.65577957,2.20601233,0.00000000
-4.90145073,3.23536446,0.07009791,0.00000000,1.83593831,0.66953859,2.25564976,0.00000000
-4.89544772,3.31168095,0.07312968,0.00000000,1.88126417,0.68296681,2.30365884,0.00000000
-4.88944472,3.38495946,0.07630869,0.00000000,1.92252407,0.69595307,2.34948171,0.00000000
-4.88344172,3.45431896,0.07962961,0.00000000,1.95894990,0.70837188,2.39255333,0.00000000
-4.87743872,3.51886623,0.08308283,0.00000000,1.98983589,0.72008293,2.43230356,0.00000000
-4.87143572,3.57770359,0.08665425,0.00000000,2.01455081,0.73093165,2.46816103,0.00000000
-4.86543272,3.62993937,0.09032514,0.00000000,2.03254941,0.74075082,2.49955869,0.00000000
-4.85942971,3.67470114,0.09407209,0.00000000,2.04338282,0.74936336,2.52594130,0.00000000
-4.85342671,3.71115131,0.09786716,0.00000000,2.04670764,0.75658614,2.54677446,0.00000000
-4.84742371,3.73850479,0.10167805,0.00000000,2.04229365,0.76223464,2.56155516,0.00000000
-4.84142071,3.75604788,0.10546855,0.00000000,2.03002962,0.76612846,2.56982329,0.00000000
-4.83541771,3.76315792,0.10919898,0.00000000,2.00992727,0.76809716,2.57117362,0.00000000
-4.82941471,3.75932264,0.11282692,0.00000000,1.98212306,0.76798644,2.56526784,0.00000000
-4.82341171,3.74415856,0.11630797,0.00000000,1.94687773,0.76566415,2.55184599,0.00000000
-4.81740870,3.71742760,0.11959672,0.00000000,1.90457371,0.76102605,2.53073684,0.00000000
-4.81140570,3.67905128,0.12264785,0.00000000,1.85571018,0.75400089,2.50186660,0.00000000
-4.80540270,3.62912171,0.12541735,0.00000000,1.80089629,0.74455468,2.46526570,0.00000000
-4.79939970,3.56790932,0.12786384,0.00000000,1.74084235,0.73269400,2.42107333,0.00000000
-4.79339670,3.49586659,0.12995002,0.00000000,1.67634954,0.71846812,2.36953937,0.00000000
-4.78739370,3.41362807,0.13164412,0.00000000,1.60829835,0.70196992,2.31102385,0.00000000
-4.78139070,3.32200637,0.13292138,0.00000000,1.53763600,0.68333561,2.24599386,0.00000000
-4.77538769,3.22198451,0.13376549,0.00000000,1.46536326,0.66274329,2.17501797,0.00000000
-4.76938469,3.11470468,0.13416991,0.00000000,1.39252093,0.64041031,2.09875859,0.00000000
-4.76338169,3.00145382,0.13413903,0.00000000,1.32017619,0.61658980,2.01796220,0.00000000
-4.75737869,2.88364628,0.13368903,0.00000000,1.24940897,0.59156625,1.93344815,0.00000000
-4.75137569,2.76280389,0.13284853,0.00000000,1.18129851,0.56565046,1.84609595,0.00000000
-4.74537269,2.64053385,0.13165877,0.00000000,1.11691008,0.53917402,1.75683172,0.00000000
-4.73936968,2.51850458,0.13017336,0.00000000,1.05728181,0.51248339,1.66661381,0.00000000
-4.73336668,2.39841990,0.12845764,0.00000000,1.00341145,0.48593383,1.57641807,0.00000000
-4.72736368,2.28199176,0.12658743,0.00000000,0.95624305,0.45988318,1.48722290,0.00000000
-4.72136068,2.17091171,0.12464737,0.00000000,0.91665328,0.43468580,1.39999431,0.00000000
-4.71535768,2.06682145,0.12272867,0.00000000,0.88543728,0.41068653,1.31567118,0.00000000
-4.70935468,1.97128265,0.12092654,0.00000000,0.86329407,0.38821488,1.23515088,0.00000000
-4.70335168,1.88574657,0.11933719,0.00000000,0.85081143,0.36757948,1.15927538,0.00000000
-4.69734867,1.81152381,0.11805453,0.00000000,0.84845055,0.34906286,1.08881810,0.00000000
-4.69134567,1.74975494,0.11716683,0.00000000,0.85653075,0.33291652,1.02447152,0.00000000
-4.68534267,1.70138257,0.11675326,0.00000000,0.87521468,0.31935647,0.96683584,0.00000000
-4.67933967,1.66712586,0.11688060,0.00000000,0.90449483,0.30855925,0.91640894,0.00000000
-4.67333667,1.64745834,0.11760030,0.00000000,0.94418205,0.30065840,0.87357771,0.00000000
-4.66733367,1.64258999,0.11894592,0.00000000,0.99389691,0.29574164,0.83861114,0.00000000
-4.66133067,1.65245476,0.12093117,0.00000000,1.05306515,0.29384875,0.81165542,0.00000000
-4.65532766,1.67670431,0.12354872,0.00000000,1.12091777,0.29497023,0.79273115,0.00000000
-4.64932466,1.71470908,0.12676981,0.00000000,1.19649697,0.29904689,0.78173314,0.00000000
-4.64332166,1.76556713,0.13054471,0.00000000,1.27866849,0.30597047,0.77843270,0.00000000
-4.63731866,1.82812138,0.13480415,0.00000000,1.36614077,0.31558528,0.78248277,0.00000000
-4.63131566,1.90098539,0.13946166,0.00000000,1.45749112,0.32769106,0.79342593,0.00000000
-4.62531266,1.98257725,0.14441673,0.00000000,1.55119873,0.34204695,0.81070517,0.00000000
-4.61930965,2.07116126,0.14955870,0.00000000,1.64568381,0.35837658,0.83367734,0.00000000
-4.61330665,2.16489617,0.15477136,0.00000000,1.73935173,0.37637434,0.86162909,0.00000000
-4.60730365,2.26188853,0.15993779,0.00000000,1.83064102,0.39571253,0.89379493,0.00000000
-4.60130065,2.36024961,0.16494556,0.00000000,1.91807297,0.41604935,0.92937691,0.00000000
-4.59529765,2.45815347,0.16969180,0.00000000,2.00030121,0.43703748,0.96756544,0.00000000
-4.58929465,2.55389412,0.17408803,0.00000000,2.07615860,0.45833294,1.00756047,0.00000000
-4.58329165,2.64593930,0.17806444,0.00000000,2.14469942,0.47960410,1.04859246,0.00000000
-4.57728864,2.73297830,0.18157344,0.00000000,2.20523434,0.50054017,1.08994227,0.00000000
-4.57128564,2.81396183,0.18459223,0.00000000,2.25735628,0.52085927,1.13095925,0.00000000
-4.56528264,2.88813160,0.18712429,0.00000000,2.30095537,0.54031531,1.17107672,0.00000000
-4.55927964,2.95503822,0.18919967,0.00000000,2.33622181,0.55870369,1.20982424,0.00000000
-4.55327664,3.01454618,0.19087392,0.00000000,2.36363580,0.57586536,1.24683603,0.00000000
-4.54727364,3.06682539,0.19222591,0.00000000,2.38394477,0.59168908,1.28185516,0.00000000
-4.54127064,3.11232930,0.19335434,0.00000000,2.39812820,0.60611174,1.31473326,0.00000000
-4.53526763,3.15176056,0.19437333,0.00000000,2.40735156,0.61911671,1.34542563,0.00000000
-4.52926463,3.18602553,0.19540709,0.00000000,2.41291121,0.63073019,1.37398205,0.00000000
-4.52326163,3.21617970,0.19658405,0.00000000,2.41617268,0.64101586,1.40053363,0.00000000
-4.51725863,3.24336680,0.19803069,0.00000000,2.41850533,0.65006792,1.42527637,0.00000000
-4.51125563,3.26875438,0.19986532,0.00000000,2.42121642,0.65800301,1.44845221,0.00000000
-4.50525263,3.29346935,0.20219217,0.00000000,2.42548808,0.66495132,1.47032863,0.00000000
-4.49924962,3.31853675,0.20509614,0.00000000,2.43232017,0.67104757,1.49117788,0.00000000
-4.49324662,3.34482498,0.20863834,0.00000000,2.44248226,0.67642209,1.51125700,0.00000000
-4.48724362,3.37300062,0.21285276,0.00000000,2.45647710,0.68119275,1.53078971,0.00000000
-4.48124062,3.40349506,0.21774417,0.00000000,2.47451766,0.68545822,1.54995128,0.00000000
-4.47523762,3.43648511,0.22328742,0.00000000,2.49651902,0.68929274,1.56885723,0.00000000
-4.46923462,3.47188836,0.22942816,0.00000000,2.52210561,0.69274302,1.58755645,0.00000000
-4.46323162,3.50937375,0.23608484,0.00000000,2.55063354,0.69582725,1.60602916,0.00000000
-4.45722861,3.54838654,0.24315202,0.00000000,2.58122670,0.69853636,1.62418974,0.00000000
-4.45122561,3.58818623,0.25050471,0.00000000,2.61282497,0.70083747,1.64189412,0.00000000
-4.44522261,3.62789495,0.25800356,0.00000000,2.64424171,0.70267918,1.65895114,0.00000000
-4.43921961,3.66655351,0.26550060,0.00000000,2.67422757,0.70399843,1.67513708,0.00000000
-4.43321661,3.70318143,0.27284519,0.00000000,2.70153699,0.70472843,1.69021213,0.00000000
-4.42721361,3.73683730,0.27988994,0.00000000,2.72499383,0.70480697,1.70393763,0.00000000
-4.42121061,3.76667555,0.28649619,0.00000000,2.74355253,0.70418463,1.71609276,0.00000000
-4.41520760,3.79199615,0.29253897,0.00000000,2.75635136,0.70283226,1.72648946,0.00000000
-4.40920460,3.81228399,0.29791090,0.00000000,2.76275501,0.70074703,1.73498428,0.00000000
-4.40320160,3.82723553,0.30252516,0.00000000,2.76238413,0.69795668,1.74148647,0.00000000
-4.39719860,3.83677095,0.30631723,0.00000000,2.75513045,0.69452149,1.74596150,0.00000000
-4.39119560,3.84103123,0.30924547,0.00000000,2.74115674,0.69053393,1.74842983,0.00000000
-4.38519260,3.84036032,0.31129043,0.00000000,2.72088195,0.68611561,1.74896098,0.00000000
-4.37918959,3.83527380,0.31245319,0.00000000,2.69495258,0.68141207,1.74766340,0.00000000
-4.37318659,3.82641607,0.31275275,0.00000000,2.66420219,0.67658529,1.74467085,0.00000000
-4.36718359,3.81450915,0.31222270,0.00000000,2.62960171,0.67180462,1.74012643,0.00000000
-4.36118059,3.80029639,0.31090749,0.00000000,2.59220351,0.66723671,1.73416541,0.00000000
-4.35517759,3.78448514,0.30885847,0.00000000,2.55308262,0.66303485,1.72689834,0.00000000
-4.34917459,3.76769202,0.30613004,0.00000000,2.51327876,0.65932873,1.71839571,0.00000000
-4.34317159,3.75039455,0.30277601,0.00000000,2.47374221,0.65621506,1.70867534,0.00000000
-4.33716858,3.73289238,0.29884667,0.00000000,2.43528690,0.65374985,1.69769372,0.00000000
-4.33116558,3.71528063,0.29438630,0.00000000,2.39855302,0.65194284,1.68534183,0.00000000
-4.32516258,3.69743709,0.28943171,0.00000000,2.36398104,0.65075437,1.67144608,0.00000000
-4.31915958,3.67902411,0.28401143,0.00000000,2.33179847,0.65009521,1.65577433,0.00000000
-4.31315658,3.65950500,0.27814587,0.00000000,2.30201947,0.64982914,1.63804670,0.00000000
-4.30715358,3.63817383,0.27184816,0.00000000,2.27445706,0.64977833,1.61795054,0.00000000
