energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.30115058,0.53273737,0.15534784,0.22493451,0.00062538,0.03869543,0.00084224,0.23898979
-4.29514757,0.47798930,0.14057997,0.20773156,0.00058670,0.03405718,0.00090610,0.20939529
-4.28914457,0.43231421,0.12837086,0.19455522,0.00055893,0.02994399,0.00099865,0.18376695
-4.28314157,0.39559111,0.11868742,0.18535420,0.00054208,0.02635633,0.00112260,0.16204752
-4.27713857,0.36759979,0.11146543,0.18003083,0.00053602,0.02328664,0.00128067,0.14414005
-4.27113557,0.34804025,0.10661488,0.17844705,0.00054052,0.02072081,0.00147551,0.12991858
-4.26513257,0.33655017,0.10402490,0.18042963,0.00055521,0.01863961,0.00170968,0.11923789
-4.25912956,0.33272019,0.10356828,0.18577474,0.00057961,0.01702002,0.00198550,0.11194194
-4.25312656,0.33610674,0.10510549,0.19425178,0.00061315,0.01583645,0.00230497,0.10787099
-4.24712356,0.34624235,0.10848820,0.20560652,0.00065513,0.01506185,0.00266964,0.10686708
-4.24112056,0.36264364,0.11356223,0.21956389,0.00070479,0.01466858,0.00308048,0.10877805
-4.23511756,0.38481728,0.12017019,0.23583041,0.00076125,0.01462915,0.00353772,0.11346006
-4.22911456,0.41226419,0.12815364,0.25409663,0.00082356,0.01491680,0.00404075,0.12077877
-4.22311156,0.44448259,0.13735510,0.27403971,0.00089069,0.01550587,0.00458801,0.13060935
-4.21710855,0.48097007,0.14761968,0.29532636,0.00096151,0.01637208,0.00517685,0.14283547
-4.21110555,0.52122528,0.15879667,0.31761621,0.00103486,0.01749264,0.00580349,0.15734749
-4.20510255,0.56474942,0.17074090,0.34056584,0.00110952,0.01884627,0.00646298,0.17404009
-4.19909955,0.61104788,0.18331402,0.36383337,0.00118422,0.02041315,0.00714921,0.19280936
-4.19309655,0.65963210,0.19638562,0.38708360,0.00125770,0.02217470,0.00785495,0.21354976
-4.18709355,0.71002181,0.20983411,0.40999367,0.00132869,0.02411345,0.00857195,0.23615087
-4.18109055,0.76174757,0.22354749,0.43225905,0.00139597,0.02621270,0.00929113,0.26049417
-4.17508754,0.81435367,0.23742373,0.45359962,0.00145835,0.02845625,0.01000275,0.28644997
-4.16908454,0.86740107,0.25137090,0.47376574,0.00151475,0.03082806,0.01069667,0.31387455
-4.16308154,0.92047047,0.26530700,0.49254393,0.00156419,0.03331188,0.01136265,0.34260763
-4.15707854,0.97316527,0.27915934,0.50976208,0.00160581,0.03589094,0.01199067,0.37247025
-4.15107554,1.02511424,0.29286374,0.52529383,0.00163891,0.03854754,0.01257124,0.40326324
-4.14507254,1.07597406,0.30636331,0.53906204,0.00166298,0.04126280,0.01309578,0.43476625
-4.13906953,1.12543142,0.31960718,0.55104113,0.00167768,0.04401632,0.01355691,0.46673761
-4.13306653,1.17320494,0.33254905,0.56125822,0.00168287,0.04678601,0.01394881,0.49891504
-4.12706353,1.21904679,0.34514578,0.56979299,0.00167860,0.04954795,0.01426744,0.53101733
-4.12106053,1.26274426,0.35735621,0.57677623,0.00166514,0.05227637,0.01451081,0.56274709
-4.11505753,1.30412124,0.36914011,0.58238709,0.00164292,0.05494378,0.01467908,0.59379467
-4.10905453,1.34303977,0.38045769,0.58684919,0.00161259,0.05752115,0.01477473,0.62384315
-4.10305153,1.37940167,0.39126937,0.59042548,0.00157493,0.05997837,0.01480251,0.65257450
-4.09704852,1.41315026,0.40153619,0.59341209,0.00153087,0.06228470,0.01476941,0.67967668
-4.09104552,1.44427203,0.41122060,0.59613129,0.00148147,0.06440947,0.01468451,0.70485151
-4.08504252,1.47279815,0.42028768,0.59892355,0.00142785,0.06632281,0.01455875,0.72782316
-4.07903952,1.49880547,0.42870666,0.60213894,0.00137123,0.06799655,0.01440467,0.74834670
-4.07303652,1.52241679,0.43645263,0.60612794,0.00131285,0.06940503,0.01423604,0.76621656
-4.06703352,1.54380000,0.44350816,0.61123182,0.00125395,0.07052607,0.01406746,0.78127428
-4.06103052,1.56316569,0.44986479,0.61777275,0.00119578,0.07134175,0.01391393,0.79341525
-4.05502751,1.58076300,0.45552401,0.62604373,0.00113953,0.07183920,0.01379036,0.80259383
-4.04902451,1.59687332,0.46049778,0.63629875,0.00108635,0.07201116,0.01371111,0.80882661
-4.04302151,1.61180192,0.46480828,0.64874316,0.00103730,0.07185642,0.01368948,0.81219352
-4.03701851,1.62586736,0.46848687,0.66352481,0.00099339,0.07137998,0.01373727,0.81283637
-4.03101551,1.63938904,0.47157238,0.68072606,0.00095551,0.07059304,0.01386431,0.81095501
-4.02501251,1.65267327,0.47410854,0.70035718,0.00092447,0.06951269,0.01407812,0.80680102
-4.01900950,1.66599852,0.47614092,0.72235140,0.00090098,0.06816136,0.01438352,0.80066916
-4.01300650,1.67960053,0.47771344,0.74656210,0.00088565,0.06656610,0.01478241,0.79288702
-4.00700350,1.69365833,0.47886480,0.77276236,0.00087902,0.06475762,0.01527355,0.78380324
-4.00100050,1.70828203,0.47962500,0.80064730,0.00088153,0.06276926,0.01585253,0.77377501
-3.99499750,1.72350339,0.48001238,0.82983932,0.00089355,0.06063581,0.01651173,0.76315531
-3.98899450,1.73927003,0.48003138,0.85989641,0.00091538,0.05839236,0.01724050,0.75228078
-3.98299150,1.75544410,0.47967124,0.89032353,0.00094725,0.05607319,0.01802533,0.74146072
-3.97698849,1.77180567,0.47890603,0.92058678,0.00098934,0.05371073,0.01885022,0.73096779
-3.97098549,1.78806149,0.47769583,0.95013022,0.00104177,0.05133473,0.01969712,0.72103097
-3.96498249,1.80385858,0.47598941,0.97839468,0.00110459,0.04897151,0.02054642,0.71183109
-3.95897949,1.81880263,0.47372804,1.00483809,0.00117783,0.04664356,0.02137759,0.70349911
-3.95297649,1.83248029,0.47085054,1.02895654,0.00126143,0.04436929,0.02216977,0.69611710
-3.94697349,1.84448451,0.46729919,1.05030522,0.00135529,0.04216303,0.02290251,0.68972201
-3.94097049,1.85444158,0.46302615,1.06851844,0.00145923,0.04003525,0.02355642,0.68431160
-3.93496748,1.86203868,0.45800016,1.08332789,0.00157300,0.03799299,0.02411386,0.67985240
-3.92896448,1.86705033,0.45221303,1.09457828,0.00169629,0.03604039,0.02455955,0.67628900
-3.92296148,1.86936251,0.44568558,1.10223955,0.00182870,0.03417941,0.02488113,0.67355414
-3.91695848,1.86899295,0.43847254,1.10641527,0.00196973,0.03241054,0.02506958,0.67157898
-3.91095548,1.86610658,0.43066632,1.10734656,0.00211883,0.03073356,0.02511961,0.67030288
-3.90495248,1.86102500,0.42239912,1.10541131,0.00227534,0.02914825,0.02502985,0.66968223
-3.89894947,1.85422955,0.41384332,1.10111873,0.00243857,0.02765503,0.02480289,0.66969771
-3.89294647,1.84635741,0.40521004,1.09509909,0.00260772,0.02625551,0.02444526,0.67035969
-3.88694347,1.83819069,0.39674584,1.08808906,0.00278197,0.02495283,0.02396714,0.67171138
-3.88094047,1.83063881,0.38872762,1.08091305,0.00296047,0.02375193,0.02338212,0.67382969
-3.87493747,1.82471455,0.38145583,1.07446098,0.00314234,0.02265961,0.02270663,0.67682360
-3.86893447,1.82150453,0.37524629,1.06966322,0.00332669,0.02168441,0.02195946,0.68083023
-3.86293147,1.82213513,0.37042083,1.06746333,0.00351268,0.02083634,0.02116109,0.68600875
-3.85692846,1.82773477,0.36729707,1.06878942,0.00369946,0.02012654,0.02033302,0.69253238
-3.85092546,1.83939384,0.36617771,1.07452486,0.00388623,0.01956671,0.01949707,0.70057886
-3.84492246,1.85812364,0.36733977,1.08547928,0.00407220,0.01916853,0.01867467,0.71031981
-3.83891946,1.88481553,0.37102394,1.10236040,0.00425665,0.01894300,0.01788617,0.72190946
-3.83291646,1.92020176,0.37742468,1.12574783,0.00443883,0.01889978,0.01715025,0.73547318
-3.82691346,1.96481925,0.38668120,1.15606933,0.00461802,0.01904645,0.01648335,0.75109641
-3.82091046,2.01897778,0.39886980,1.19358045,0.00479348,0.01938794,0.01589917,0.76881450
-3.81490745,2.08273362,0.41399775,1.23834817,0.00496438,0.01992590,0.01540837,0.78860382
-3.80890445,2.15587003,0.43199906,1.29023932,0.00512987,0.02065827,0.01501823,0.81037478
-3.80290145,2.23788538,0.45273231,1.34891413,0.00528894,0.02157886,0.01473254,0.83396706
-3.79689845,2.32798993,0.47598063,1.41382570,0.00544048,0.02267721,0.01455157,0.85914731
-3.79089545,2.42511169,0.50145404,1.48422546,0.00558325,0.02393842,0.01447212,0.88560972
-3.78489245,2.52791178,0.52879409,1.55917491,0.00571582,0.02534335,0.01448769,0.91297941
-3.77888944,2.63480929,0.55758069,1.63756370,0.00583664,0.02686880,0.01458879,0.94081874
-3.77288644,2.74401512,0.58734112,1.71813364,0.00594404,0.02848794,0.01476330,0.96863644
-3.76688344,2.85357426,0.61756090,1.79950834,0.00603623,0.03017093,0.01499687,0.99589919
-3.76088044,2.96141519,0.64769621,1.88022756,0.00611139,0.03188556,0.01527347,1.02204547
-3.75487744,3.06540496,0.67718757,1.95878545,0.00616768,0.03359812,0.01557589,1.04650096
-3.74887444,3.16340819,0.70547427,2.03367143,0.00620335,0.03527428,0.01588634,1.06869518
-3.74287144,3.25334777,0.73200904,2.10341219,0.00621679,0.03688003,0.01618700,1.08807847
-3.73686843,3.33326511,0.75627258,2.16661354,0.00620659,0.03838268,0.01646060,1.10413884
-3.73086543,3.40137759,0.77778727,2.22200026,0.00617164,0.03975177,0.01669096,1.11641794
-3.72486243,3.45613095,0.79612968,2.26845263,0.00611118,0.04095996,0.01686346,1.12452546
-3.71885943,3.49624445,0.81094137,2.30503791,0.00602487,0.04198378,0.01696547,1.12815148
-3.71285643,3.52074712,0.82193757,2.33103580,0.00591281,0.04280429,0.01698668,1.12707622
-3.70685343,3.52900353,0.82891349,2.34595651,0.00577560,0.04340756,0.01691940,1.12117691
-3.70085043,3.52072824,0.83174806,2.34955102,0.00561431,0.04378490,0.01675865,1.11043146
-3.69484742,3.49598842,0.83040485,2.34181305,0.00543050,0.04393302,0.01650229,1.09491894
-3.68884442,3.45519475,0.82493050,2.32297273,0.00522615,0.04385393,0.01615094,1.07481691
-3.68284142,3.39908134,0.81545049,2.29348264,0.00500365,0.04355457,0.01570783,1.05039578
-3.67683842,3.32867567,0.80216268,2.25399666,0.00476574,0.04304647,0.01517865,1.02201057
-3.67083542,3.24526017,0.78532891,2.20534316,0.00451536,0.04234504,0.01457118,0.99009032
-3.66483242,3.15032743,0.76526509,2.14849352,0.00425567,0.04146896,0.01389498,0.95512588
-3.65882941,3.04553090,0.74233018,2.08452778,0.00398987,0.04043930,0.01316097,0.91765628
-3.65282641,2.93263351,0.71691463,2.01459889,0.00372115,0.03927880,0.01238105,0.87825444
-3.64682341,2.81345624,0.68942864,1.93989722,0.00345261,0.03801096,0.01156763,0.83751259
-3.64082041,2.68982860,0.66029085,1.86161679,0.00318717,0.03665938,0.01073325,0.79602784
-3.63481741,2.56354300,0.62991771,1.78092456,0.00292748,0.03524699,0.00989018,0.75438839
-3.62881441,2.43631419,0.59871391,1.69893380,0.00267592,0.03379548,0.00905009,0.71316066
-3.62281141,2.30974512,0.56706423,1.61668237,0.00243449,0.03232488,0.00822371,0.67287767
-3.61680840,2.18529968,0.53532679,1.53511636,0.00220487,0.03085319,0.00742067,0.63402877
-3.61080540,2.06428286,0.50382796,1.45507911,0.00198832,0.02939619,0.00664927,0.59705108
-3.60480240,1.94782804,0.47285887,1.37730576,0.00178575,0.02796737,0.00591638,0.56232246
-3.59879940,1.83689123,0.44267345,1.30242251,0.00159773,0.02657799,0.00522742,0.53015632
-3.59279640,1.73225151,0.41348784,1.23095037,0.00142447,0.02523723,0.00458634,0.50079815
-3.58679340,1.63451688,0.38548113,1.16331232,0.00126591,0.02395241,0.00399568,0.47442372
-3.58079040,1.54413454,0.35879701,1.09984321,0.00112175,0.02272924,0.00345671,0.45113906
-3.57478739,1.46140472,0.33354632,1.04080134,0.00099147,0.02157218,0.00296948,0.43098201
-3.56878439,1.38649681,0.30981016,0.98638108,0.00087440,0.02048469,0.00253306,0.41392532
-3.56278139,1.31946714,0.28764337,0.93672540,0.00076975,0.01946954,0.00214566,0.39988121
-3.55677839,1.26027727,0.26707819,0.89193792,0.00067668,0.01852909,0.00180479,0.38870722
-3.55077539,1.20881223,0.24812790,0.85209373,0.00059429,0.01766548,0.00150746,0.38021320
-3.54477239,1.16489797,0.23079035,0.81724861,0.00052168,0.01688077,0.00125032,0.37416930
-3.53876938,1.12831749,0.21505125,0.78744629,0.00045801,0.01617708,0.00102982,0.37031463
-3.53276638,1.09882532,0.20088710,0.76272378,0.00040245,0.01555660,0.00084231,0.36836644
-3.52676338,1.07615994,0.18826776,0.74311441,0.00035425,0.01502159,0.00068416,0.36802950
-3.52076038,1.06005401,0.17715857,0.72864903,0.00031272,0.01457433,0.00055187,0.36900542
-3.51475738,1.05024230,0.16752207,0.71935511,0.00027727,0.01421703,0.00044212,0.37100148
-3.50875438,1.04646711,0.15931932,0.71525435,0.00024736,0.01395170,0.00035181,0.37373890
-3.50275138,1.04848143,0.15251074,0.71635871,0.00022256,0.01378003,0.00027811,0.37696007
-3.49674837,1.05604981,0.14705668,0.72266541,0.00020249,0.01370326,0.00021847,0.38043465
-3.49074537,1.06894707,0.14291755,0.73415113,0.00018684,0.01372209,0.00017063,0.38396430
-3.48474237,1.08695534,0.14005380,0.75076570,0.00017537,0.01383653,0.00013263,0.38738592
-3.47873937,1.10985957,0.13842560,0.77242586,0.00016788,0.01404586,0.00010276,0.39057349
-3.47273637,1.13744203,0.13799236,0.79900922,0.00016423,0.01434858,0.00007958,0.39343842
-3.46673337,1.16947638,0.13871227,0.83034905,0.00016430,0.01474247,0.00006190,0.39592863
-3.46073037,1.20572187,0.14054175,0.86623009,0.00016799,0.01522458,0.00004874,0.39802655
-3.45472736,1.24591818,0.14343508,0.90638593,0.00017525,0.01579137,0.00003931,0.39974632
-3.44872436,1.28978169,0.14734413,0.95049814,0.00018601,0.01643887,0.00003301,0.40113050
-3.44272136,1.33700359,0.15221836,0.99819758,0.00020024,0.01716284,0.00002937,0.40224650
-3.43671836,1.38725044,0.15800519,1.04906797,0.00021789,0.01795906,0.00002810,0.40318331
-3.43071536,1.44016741,0.16465063,1.10265186,0.00023892,0.01882360,0.00002900,0.40404845
-3.42471236,1.49538447,0.17210033,1.15845908,0.00026331,0.01975308,0.00003200,0.40496570
-3.41870935,1.55252539,0.18030098,1.21597727,0.00029100,0.02074500,0.00003712,0.40607343
-3.41270635,1.61121930,0.18920202,1.27468444,0.00032194,0.02179807,0.00004445,0.40752383
-3.40670335,1.67111431,0.19875753,1.33406289,0.00035609,0.02291246,0.00005419,0.40948276
-3.40070035,1.73189232,0.20892833,1.39361400,0.00039339,0.02409006,0.00006661,0.41213020
-3.39469735,1.79328413,0.21968396,1.45287308,0.00043378,0.02533466,0.00008200,0.41566089
-3.38869435,1.85508369,0.23100443,1.51142345,0.00047718,0.02665204,0.00010076,0.42028495
-3.38269135,1.91716023,0.24288168,1.56890899,0.00052351,0.02805000,0.00012330,0.42622798
-3.37668834,1.97946709,0.25532034,1.62504416,0.00057270,0.02953820,0.00015009,0.43373022
-3.37068534,2.04204611,0.26833786,1.67962080,0.00062462,0.03112796,0.00018161,0.44304446
-3.36468234,2.10502659,0.28196365,1.73251100,0.00067917,0.03283186,0.00021836,0.45443233
-3.35867934,2.16861817,0.29623730,1.78366562,0.00073621,0.03466325,0.00026086,0.46815860
-3.35267634,2.23309733,0.31120577,1.83310817,0.00079556,0.03663558,0.00030961,0.48448360
-3.34667334,2.29878752,0.32691955,1.88092417,0.00085703,0.03876169,0.00036510,0.50365354
-3.34067034,2.36603357,0.34342805,1.92724628,0.00092038,0.04105297,0.00042779,0.52588920
-3.33466733,2.43517141,0.36077420,1.97223599,0.00098534,0.04351847,0.00049811,0.55137306
-3.32866433,2.50649446,0.37898871,2.01606264,0.00105157,0.04616403,0.00057647,0.58023572
-3.32266133,2.58021866,0.39808423,2.05888122,0.00111869,0.04899144,0.00066322,0.61254205
-3.31665833,2.65644820,0.41804981,2.10081007,0.00118627,0.05199770,0.00075871,0.64827809
-3.31065533,2.73514430,0.43884610,2.14191027,0.00125383,0.05517439,0.00086328,0.68733934
-3.30465233,2.81609944,0.46040169,2.18216809,0.00132084,0.05850731,0.00097727,0.72952161
-3.29864932,2.89891911,0.48261095,2.22148189,0.00138673,0.06197632,0.00110110,0.77451499
-3.29264632,2.98301317,0.50533378,2.25965489,0.00145091,0.06555548,0.00123528,0.82190197
-3.28664332,3.06759829,0.52839748,2.29639457,0.00151280,0.06921350,0.00138049,0.87116010
-3.28064032,3.15171220,0.55160084,2.33131950,0.00157182,0.07291454,0.00153762,0.92166965
-3.27463732,3.23424033,0.57472057,2.36397346,0.00162743,0.07661929,0.00170787,0.97272642
-3.26863432,3.31395401,0.59751979,2.39384680,0.00167919,0.08028634,0.00189281,1.02355953
-3.26263132,3.38955915,0.61975848,2.42040399,0.00172672,0.08387387,0.00209446,1.07335361
-3.25662831,3.45975332,0.64120522,2.44311622,0.00176982,0.08734137,0.00231534,1.12127488
-3.25062531,3.52328867,0.66164994,2.46149728,0.00180841,0.09065164,0.00255860,1.16649987
-3.24462231,3.57903733,0.68091670,2.47514069,0.00184262,0.09377264,0.00282798,1.20824570
-3.23861931,3.62605594,0.69887602,2.48375596,0.00187279,0.09667931,0.00312789,1.24580043
-3.23261631,3.66364546,0.71545586,2.48720155,0.00189947,0.09935516,0.00346338,1.27855208
-3.22661331,3.69140268,0.73065046,2.48551240,0.00192347,0.10179358,0.00384010,1.30601472
-3.22061031,3.70926010,0.74452645,2.47891992,0.00194581,0.10399867,0.00426422,1.32785031
-3.21460730,3.71751127,0.75722546,2.46786288,0.00196772,0.10598567,0.00474230,1.34388504
-3.20860430,3.71681941,0.76896305,2.45298775,0.00199065,0.10778077,0.00528110,1.35411913
-3.20260130,3.70820806,0.78002338,2.43513803,0.00201619,0.10942037,0.00588737,1.35872939
-3.19659830,3.69303337,0.79074993,2.41533241,0.00204604,0.11094980,0.00656759,1.35806433
-3.19059530,3.67293855,0.80153215,2.39473225,0.00208197,0.11242143,0.00732764,1.35263164
-3.18459230,3.64979233,0.81278870,2.37459969,0.00212574,0.11389235,0.00817246,1.34307875
-3.17858929,3.62561381,0.82494780,2.35624805,0.00217902,0.11542165,0.00910575,1.33016704
-3.17258629,3.60248709,0.83842564,2.34098679,0.00224334,0.11706739,0.01012951,1.31474096
-3.16658329,3.58246975,0.85360371,2.33006365,0.00231997,0.11888352,0.01124382,1.29769344
-3.16058029,3.56749952,0.87080630,2.32460674,0.00240992,0.12091678,0.01244641,1.27992917
-3.15457729,3.55930372,0.89027929,2.32556956,0.00251381,0.12320375,0.01373247,1.26232739
-3.14857429,3.55931607,0.91217133,2.33368177,0.00263181,0.12576833,0.01509445,1.24570609
-3.14257129,3.56860494,0.93651854,2.34940822,0.00276365,0.12861965,0.01652194,1.23078903
-3.13656828,3.58781685,0.96323368,2.37291859,0.00290854,0.13175057,0.01800167,1.21817724
-3.13056528,3.61713805,0.99210042,2.40406919,0.00306516,0.13513700,0.01951763,1.20832616
-3.12456228,3.65627621,1.02277331,2.44239821,0.00323169,0.13873780,0.02105130,1.20152947
-3.11855928,3.70446331,1.05478369,2.48713468,0.00340583,0.14249569,0.02258201,1.19791009
-3.11255628,3.76047957,1.08755129,2.53722111,0.00358484,0.14633875,0.02408738,1.19741879
-3.10655328,3.82269754,1.12040137,2.59134870,0.00376559,0.15018274,0.02554392,1.19984016
-3.10055028,3.88914412,1.15258651,2.64800381,0.00394469,0.15393404,0.02692768,1.20480563
-3.09454727,3.95757762,1.18331239,2.70552336,0.00411854,0.15749298,0.02821491,1.21181268
-3.08854427,4.02557630,1.21176617,2.76215691,0.00428348,0.16075769,0.02938290,1.22024927
-3.08254127,4.09063421,1.23714637,2.81613234,0.00443586,0.16362792,0.03041060,1.22942224
-3.07653827,4.15025974,1.25869286,2.86572226,0.00457222,0.16600895,0.03127946,1.23858832
-3.07053527,4.20207263,1.27571556,2.90930820,0.00468933,0.16781529,0.03197396,1.24698633
-3.06453227,4.24389481,1.28762051,2.94543953,0.00478437,0.16897400,0.03248220,1.25386901
-3.05852926,4.27383126,1.29393226,2.97288472,0.00485497,0.16942746,0.03279635,1.25853327
-3.05252626,4.29033744,1.29431146,2.99067266,0.00489934,0.16913553,0.03291283,1.26034754
-3.04652326,4.29227059,1.28856700,2.99812239,0.00491625,0.16807697,0.03283253,1.25877512
-3.04052026,4.27892312,1.27666219,2.99486021,0.00490514,0.16625008,0.03256064,1.25339282
-3.03451726,4.25003708,1.25871483,2.98082375,0.00486610,0.16367250,0.03210652,1.24390417
-3.02851426,4.20579984,1.23499140,2.95625306,0.00479984,0.16038034,0.03148325,1.23014709
-3.02251126,4.14682184,1.20589563,2.92166975,0.00470768,0.15642651,0.03070718,1.21209583
-3.01650825,4.07409813,1.17195227,2.87784536,0.00459147,0.15187855,0.02979723,1.18985746
-3.01050525,3.98895628,1.13378696,2.82576090,0.00445354,0.14681587,0.02877426,1.16366346
-3.00450225,3.89299346,1.09210304,2.76655976,0.00429657,0.14132679,0.02766025,1.13385694
-2.99849925,3.78800628,1.04765681,2.70149639,0.00412353,0.13550528,0.02647758,1.10087643
-2.99249625,3.67591681,1.00123194,2.63188331,0.00393754,0.12944778,0.02524829,1.06523706
-2.98649325,3.55869835,0.95361456,2.55903895,0.00374180,0.12325005,0.02399335,1.02751017
-2.98049025,3.43830434,0.90556978,2.48423872,0.00353947,0.11700431,0.02273215,0.98830222
-2.97448724,3.31660332,0.85782062,2.40867124,0.00333357,0.11079673,0.02148192,0.94823409
-2.96848424,3.19532240,0.81103011,2.33340154,0.00312693,0.10470536,0.02025745,0.90792126
-2.96248124,3.07600124,0.76578681,2.25934246,0.00292209,0.09879854,0.01907078,0.86795594
-2.95647824,2.95995751,0.72259436,2.18723490,0.00272128,0.09313379,0.01793117,0.82889133
-2.95047524,2.84826455,0.68186475,2.11763729,0.00252639,0.08775730,0.01684510,0.79122859
-2.94447224,2.74174099,0.64391546,2.05092400,0.00233893,0.08270379,0.01581640,0.75540657
-2.93846923,2.64095160,0.60897001,1.98729199,0.00216004,0.07799687,0.01484655,0.72179445
-2.93246623,2.54621810,0.57716152,1.92677474,0.00199054,0.07364973,0.01393495,0.69068710
-2.92646323,2.45763843,0.54853870,1.86926208,0.00183091,0.06966609,0.01307931,0.66230301
-2.92046023,2.37511244,0.52307384,1.81452443,0.00168134,0.06604140,0.01227610,0.63678442
-2.91445723,2.29837218,0.50067200,1.76223982,0.00154181,0.06276411,0.01152090,0.61419949
-2.90845423,2.22701469,0.48118103,1.71202220,0.00141208,0.05981699,0.01080884,0.59454592
-2.90245123,2.16053566,0.46440185,1.66344949,0.00129177,0.05717841,0.01013499,0.57775596
-2.89644822,2.09836219,0.45009856,1.61609006,0.00118040,0.05482362,0.00949461,0.56370237
-2.89044522,2.03988353,0.43800813,1.56952667,0.00107743,0.05272580,0.00888350,0.55220509
-2.88444222,1.98447880,0.42784938,1.52337696,0.00098230,0.05085705,0.00829814,0.54303859
-2.87843922,1.93154117,0.41933123,1.47731017,0.00089447,0.04918925,0.00773585,0.53593959
-2.87243622,1.88049829,0.41216005,1.43105970,0.00081341,0.04769470,0.00719488,0.53061530
-2.86643322,1.83082891,0.40604630,1.38443168,0.00073866,0.04634675,0.00667441,0.52675193
-2.86043022,1.78207616,0.40071035,1.33730983,0.00066984,0.04512021,0.00617451,0.52402357
-2.85442721,1.73385776,0.39588776,1.28965690,0.00060662,0.04399180,0.00569613,0.52210140
-2.84842421,1.68587384,0.39133399,1.24151353,0.00054877,0.04294041,0.00524094,0.52066309
-2.84242121,1.63791272,0.38682863,1.19299478,0.00049611,0.04194747,0.00481126,0.51940231
-2.83641821,1.58985520,0.38217925,1.14428526,0.00044855,0.04099720,0.00440996,0.51803819
-2.83041521,1.54167773,0.37722485,1.09563319,0.00040605,0.04007687,0.00404029,0.51632450
-2.82441221,1.49345450,0.37183882,1.04734400,0.00036865,0.03917704,0.00370581,0.51405821
-2.81840920,1.44535860,0.36593142,0.99977368,0.00033642,0.03829185,0.00341031,0.51108718
-2.81240620,1.39766201,0.35945163,0.95332228,0.00030949,0.03741916,0.00315766,0.50731656
-2.80640320,1.35073425,0.35238818,0.90842745,0.00028799,0.03656074,0.00295182,0.50271356
-2.80040020,1.30503917,0.34476975,0.86555812,0.00027212,0.03572233,0.00279673,0.49731031
-2.79439720,1.26112957,0.33666409,0.82520816,0.00026206,0.03491359,0.00269626,0.49120438
-2.78839420,1.21963912,0.32817605,0.78788976,0.00025802,0.03414799,0.00265420,0.48455694
-2.78239120,1.18127127,0.31944436,0.75412635,0.00026020,0.03344248,0.00267417,0.47758824
-2.77638819,1.14678493,0.31063728,0.72444478,0.00026879,0.03281710,0.00275955,0.47057063
-2.77038519,1.11697666,0.30194704,0.69936656,0.00028397,0.03229434,0.00291347,0.46381897
-2.76438219,1.09265962,0.29358326,0.67939793,0.00030586,0.03189846,0.00313867,0.45767892
-2.75837919,1.07463942,0.28576549,0.66501882,0.00033457,0.03165453,0.00343743,0.45251330
-2.75237619,1.06368757,0.27871510,0.65667067,0.00037012,0.03158750,0.00381141,0.44868711
-2.74637319,1.06051302,0.27264680,0.65474324,0.00041247,0.03172112,0.00426157,0.44655163
-2.74037019,1.06573295,0.26776009,0.65956085,0.00046148,0.03207677,0.00478801,0.44642833
-2.73436718,1.07984363,0.26423091,0.67136831,0.00051690,0.03267240,0.00538981,0.44859328
-2.72836418,1.10319281,0.26220404,0.69031717,0.00057838,0.03352142,0.00606491,0.45326257
-2.72236118,1.13595464,0.26178620,0.71645286,0.00064542,0.03463176,0.00680997,0.46057956
-2.71635818,1.17810857,0.26304059,0.74970341,0.00071738,0.03600501,0.00762029,0.47060446
-2.71035518,1.22942316,0.26598271,0.78987033,0.00079351,0.03763581,0.00848974,0.48330682
-2.70435218,1.28944610,0.27057798,0.83662240,0.00087287,0.03951144,0.00941072,0.49856118
-2.69834917,1.35750102,0.27674110,0.88949292,0.00095443,0.04161170,0.01037426,0.51614643
-2.69234617,1.43269186,0.28433731,0.94788077,0.00103701,0.04390904,0.01137002,0.53574875
-2.68634317,1.51391486,0.29318546,1.01105567,0.00111933,0.04636903,0.01238651,0.55696820
-2.68034017,1.59987833,0.30306289,1.07816785,0.00120005,0.04895106,0.01341130,0.57932887
-2.67433717,1.68912956,0.31371184,1.14826180,0.00127777,0.05160934,0.01443125,0.60229208
-2.66833417,1.78008822,0.32484720,1.22029413,0.00135107,0.05429416,0.01543286,0.62527235
-2.66233117,1.87108510,0.33616533,1.29315474,0.00141857,0.05695329,0.01640261,0.64765533
-2.65632816,1.96040489,0.34735352,1.36569091,0.00147894,0.05953355,0.01732733,0.66881718
-2.65032516,2.04633121,0.35809972,1.43673325,0.00153096,0.06198245,0.01819459,0.68814451
-2.64432216,2.12719247,0.36810225,1.50512272,0.00157355,0.06424979,0.01899304,0.70505413
-2.63831916,2.20140637,0.37707892,1.56973760,0.00160582,0.06628923,0.01971273,0.71901180
-2.63231616,2.26752166,0.38477535,1.62951954,0.00162707,0.06805971,0.02034543,0.72954926
-2.62631316,2.32425524,0.39097207,1.68349746,0.00163684,0.06952666,0.02088479,0.73627878
-2.62031016,2.37052345,0.39549024,1.73080882,0.00163491,0.07066292,0.02132654,0.73890477
-2.61430715,2.40546622,0.39819566,1.77071712,0.00162131,0.07144941,0.02166847,0.73723199
-2.60830415,2.42846344,0.39900111,1.80262543,0.00159634,0.07187546,0.02191046,0.73117004
-2.60230115,2.43914325,0.39786694,1.82608544,0.00156052,0.07193881,0.02205433,0.72073411
