energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-3.32266133,2.64907733,0.01624579,0.12618878,0.35027846,0.05782406,0.25904595,2.06821672,0.02667089,0.08606215
-3.31665833,2.63446119,0.01586900,0.11757242,0.33149662,0.05484818,0.24837532,2.07939840,0.02515966,0.08260690
-3.31065533,2.62344456,0.01555289,0.10951788,0.31371349,0.05209288,0.23873937,2.09216952,0.02377682,0.07955036
-3.30465233,2.61669929,0.01528879,0.10203158,0.29695837,0.04955845,0.23024735,2.10709947,0.02252964,0.07692107
-3.29864932,2.61491601,0.01506879,0.09511076,0.28124541,0.04724325,0.22300067,2.12479801,0.02142393,0.07474466
-3.29264632,2.61879044,0.01488599,0.08874520,0.26657682,0.04514421,0.21709313,2.14589850,0.02046405,0.07304404
-3.28664332,2.62900652,0.01473458,0.08291888,0.25294564,0.04325728,0.21261078,2.17103853,0.01965293,0.07183939
-3.28064032,2.64621674,0.01460992,0.07761161,0.24033820,0.04157777,0.20963138,2.20083839,0.01899204,0.07114808
-3.27463732,2.67102027,0.01450846,0.07280041,0.22873607,0.04010060,0.20822344,2.23587808,0.01848145,0.07098442
-3.26863432,2.70393970,0.01442770,0.06846074,0.21811753,0.03882038,0.20844488,2.27667378,0.01811973,0.07135919
-3.26263132,2.74539739,0.01436604,0.06456751,0.20845866,0.03773149,0.21034130,2.32365435,0.01790397,0.07227921
-3.25662831,2.79569241,0.01432261,0.06109595,0.19973388,0.03682802,0.21394414,2.37713910,0.01782976,0.07374669
-3.25062531,2.85497916,0.01429708,0.05802219,0.19191637,0.03610368,0.21926860,2.43731742,0.01789117,0.07575862
-3.24462231,2.92324885,0.01428951,0.05532381,0.18497807,0.03555172,0.22631163,2.50423149,0.01808076,0.07830617
-3.23861931,3.00031487,0.01430014,0.05298017,0.17888975,0.03516474,0.23505005,2.57776261,0.01838962,0.08137415
-3.23261631,3.08580294,0.01432929,0.05097268,0.17362094,0.03493469,0.24543894,2.65762226,0.01880747,0.08494061
-3.22661331,3.17914718,0.01437723,0.04928502,0.16914005,0.03485274,0.25741044,2.74334827,0.01932278,0.08897657
-3.22061031,3.27959243,0.01444414,0.04790331,0.16541463,0.03490935,0.27087317,2.83430672,0.01992287,0.09344603
-3.21460730,3.38620357,0.01453006,0.04681629,0.16241190,0.03509433,0.28571218,2.92969992,0.02059422,0.09830617
-3.20860430,3.49788188,0.01463500,0.04601562,0.16009957,0.03539703,0.30178984,3.02858050,0.02132263,0.10350790
-3.20260130,3.61338852,0.01475895,0.04549605,0.15844694,0.03580662,0.31894737,3.12987157,0.02209358,0.10899662
-3.19659830,3.73137467,0.01490205,0.04525584,0.15742638,0.03631243,0.33700732,3.23239257,0.02289253,0.11471336
-3.19059530,3.85041777,0.01506475,0.04529706,0.15701493,0.03690437,0.35577693,3.33489032,0.02370531,0.12059616
-3.18459230,3.96906287,0.01524797,0.04562608,0.15719618,0.03757340,0.37505218,3.43607426,0.02451849,0.12658174
-3.17858929,4.08586778,0.01545334,0.04625396,0.15796221,0.03831211,0.39462265,3.53465512,0.02531977,0.13260732
-3.17258629,4.19945073,0.01568337,0.04719690,0.15931549,0.03911519,0.41427689,3.62938553,0.02609838,0.13861267
-3.16658329,4.30853848,0.01594167,0.04847654,0.16127062,0.03997994,0.43380824,3.71910121,0.02684543,0.14454215
-3.16058029,4.41201329,0.01623306,0.05012028,0.16385580,0.04090681,0.45302082,3.80276132,0.02755422,0.15034678
-3.15457729,4.50895641,0.01656378,0.05216131,0.16711386,0.04189967,0.47173542,3.87948609,0.02822055,0.15598622
-3.14857429,4.59868622,0.01694145,0.05463849,0.17110269,0.04296615,0.48979512,3.94859027,0.02884290,0.16143045
-3.14257129,4.68078886,0.01737516,0.05759596,0.17589501,0.04411772,0.50707029,4.00961055,0.02942254,0.16666121
-3.13656828,4.75513946,0.01787536,0.06108242,0.18157733,0.04536962,0.52346268,4.06232568,0.02996354,0.17167296
-3.13056528,4.82191234,0.01845372,0.06514999,0.18824801,0.04674060,0.53890836,4.10676772,0.03047269,0.17647338
-3.12456228,4.88157891,0.01912287,0.06985285,0.19601438,0.04825246,0.55337934,4.14322356,0.03095930,0.18108320
-3.11855928,4.93489229,0.01989607,0.07524527,0.20498898,0.04992934,0.56688357,4.17222594,0.03143487,0.18553551
-3.11255628,4.98285863,0.02078681,0.08137945,0.21528486,0.05179683,0.57946331,4.19453370,0.03191263,0.18987430
-3.10655328,5.02669515,0.02180828,0.08830293,0.22701011,0.05388083,0.59119180,4.21110163,0.03240704,0.19415239
-3.10055028,5.06777626,0.02297281,0.09605574,0.24026167,0.05620635,0.60216827,4.22304044,0.03293314,0.19842881
-3.09454727,5.10756923,0.02429127,0.10466734,0.25511884,0.05879603,0.61251147,4.23156841,0.03350584,0.20276553
-3.08854427,5.14756188,0.02577235,0.11415359,0.27163641,0.06166871,0.62235191,4.23795626,0.03413922,0.20722391
-3.08254127,5.18918533,0.02742198,0.12451363,0.28983799,0.06483793,0.63182319,4.24346767,0.03484573,0.21186079
-3.07653827,5.23373517,0.02924258,0.13572716,0.30970975,0.06831047,0.64105283,4.24929796,0.03563550,0.21672462
-3.07053527,5.28229503,0.03123256,0.14775199,0.33119484,0.07208507,0.65015294,4.25651394,0.03651567,0.22185157
-3.06453227,5.33566618,0.03338574,0.16052218,0.35418904,0.07615127,0.65921140,4.26599769,0.03748980,0.22726210
-3.05852926,5.39430747,0.03569098,0.17394695,0.37853768,0.08048864,0.66828393,4.27839750,0.03855741,0.23295797
-3.05252626,5.45828875,0.03813192,0.18791034,0.40403439,0.08506620,0.67738757,4.29408845,0.03971376,0.23892005
-3.04652326,5.52726107,0.04068690,0.20227193,0.43042175,0.08984241,0.68649593,4.31314506,0.04094968,0.24510695
-3.04052026,5.60044595,0.04332908,0.21686857,0.45739400,0.09476540,0.69553673,4.33532783,0.04225170,0.25145481
-3.03451726,5.67664502,0.04602672,0.23151714,0.48460201,0.09977386,0.70439158,4.36008464,0.04360236,0.25787799
-3.02851426,5.75427036,0.04874376,0.24601836,0.51166024,0.10479817,0.71289838,4.38656760,0.04498072,0.26427116
-3.02251126,5.83139500,0.05144052,0.26016152,0.53815575,0.10976214,0.72085618,4.41366459,0.04636303,0.27051222
-3.01650825,5.90582149,0.05407463,0.27373005,0.56365889,0.11458500,0.72803235,4.44004444,0.04772362,0.27646647
-3.01050525,5.97516573,0.05660216,0.28650767,0.58773536,0.11918377,0.73417173,4.46421362,0.04903587,0.28199146
-3.00450225,6.03695245,0.05897882,0.29828487,0.60995910,0.12347581,0.73900741,4.48458179,0.05027327,0.28694261
-2.99849925,6.08871754,0.06116130,0.30886557,0.62992571,0.12738155,0.74227263,4.49953294,0.05141058,0.29117919
-2.99249625,6.12811275,0.06310864,0.31807357,0.64726556,0.13082714,0.74371307,4.50749878,0.05242485,0.29457040
-2.98649325,6.15300726,0.06478359,0.32575852,0.66165631,0.13374703,0.74309913,4.50703050,0.05329650,0.29700141
-2.98049025,6.16158161,0.06615388,0.33180118,0.67283407,0.13608639,0.74023735,4.49686563,0.05401018,0.29837881
-2.97448724,6.15240909,0.06719342,0.33611766,0.68060283,0.13780304,0.73498065,4.47598656,0.05455555,0.29863545
-2.96848424,6.12452108,0.06788325,0.33866260,0.68484171,0.13886913,0.72723666,4.44366801,0.05492780,0.29773433
-2.96248124,6.07745308,0.06821236,0.33943088,0.68550970,0.13927221,0.71697382,4.39951138,0.05512799,0.29567124
-2.95647824,6.01126967,0.06817816,0.33845805,0.68264760,0.13901579,0.70422500,4.34346451,0.05516308,0.29247628
-2.95047524,5.92656757,0.06778673,0.33581932,0.67637727,0.13811932,0.68908842,4.27582621,0.05504586,0.28821386
-2.94447224,5.82445695,0.06705272,0.33162722,0.66689802,0.13661767,0.67172588,4.19723588,0.05479449,0.28298144
-2.93846923,5.70652252,0.06599901,0.32602801,0.65448043,0.13455995,0.65235842,4.10864893,0.05443192,0.27690687
-2.93246623,5.57476657,0.06465597,0.31919704,0.63945785,0.13200802,0.63125964,4.01129994,0.05398516,0.27014462
-2.92646323,5.43153723,0.06306058,0.31133334,0.62221593,0.12903442,0.60874703,3.90665528,0.05348432,0.26287084
-2.92046023,5.27944532,0.06125520,0.30265347,0.60318070,0.12572014,0.58517170,3.79635814,0.05296167,0.25527769
-2.91445723,5.12127409,0.05928618,0.29338525,0.58280560,0.12215206,0.56090710,3.68216842,0.05245050,0.24756702
-2.90845423,4.95988572,0.05720241,0.28376123,0.56155799,0.11842037,0.53633708,3.56590054,0.05198417,0.23994369
-2.90245123,4.79812875,0.05505365,0.27401244,0.53990579,0.11461592,0.51184396,3.44936174,0.05159500,0.23260890
-2.89644822,4.63874993,0.05288897,0.26436254,0.51830448,0.11082772,0.48779696,3.33429357,0.05131337,0.22575360
-2.89044522,4.48431398,0.05075514,0.25502254,0.49718520,0.10714059,0.46454157,3.22231863,0.05116687,0.21955241
-2.88444222,4.33713365,0.04869520,0.24618620,0.47694401,0.10363304,0.44239007,3.11489443,0.05117958,0.21415816
-2.87843922,4.19921224,0.04674712,0.23802633,0.45793291,0.10037557,0.42161366,3.01327572,0.05137149,0.20969727
-2.87243622,4.07219977,0.04494272,0.23069193,0.44045262,0.09742915,0.40243633,2.91848610,0.05175806,0.20626616
-2.86643322,3.95736364,0.04330680,0.22430618,0.42474732,0.09484424,0.38503064,2.83129940,0.05234994,0.20392872
-2.86043022,3.85557345,0.04185661,0.21896533,0.41100149,0.09266009,0.36951546,2.75223065,0.05315280,0.20271497
-2.85442721,3.76729982,0.04060148,0.21473834,0.39933863,0.09090441,0.35595552,2.68153651,0.05416734,0.20262093
-2.84842421,3.69262578,0.03954294,0.21166717,0.38982203,0.08959340,0.34436295,2.61922407,0.05538934,0.20360959
-2.84242121,3.63126970,0.03867492,0.20976778,0.38245713,0.08873208,0.33470031,2.56506740,0.05680986,0.20561307
-2.83641821,3.58261771,0.03798442,0.20903149,0.37719558,0.08831484,0.32688516,2.51863042,0.05841550,0.20853573
-2.83041521,3.54576401,0.03745225,0.20942669,0.37394048,0.08832629,0.32079576,2.47929496,0.06018870,0.21225810
-2.82441221,3.51955688,0.03705413,0.21090096,0.37255271,0.08874214,0.31627765,2.44629253,0.06210814,0.21664155
-2.81840920,3.50264851,0.03676178,0.21338315,0.37285806,0.08953035,0.31315098,2.41873857,0.06414914,0.22153347
-2.81240620,3.49354676,0.03654430,0.21678569,0.37465473,0.09065223,0.31121795,2.39566772,0.06628405,0.22677265
-2.80640320,3.49066678,0.03636942,0.22100686,0.37772112,0.09206365,0.31027049,2.37606898,0.06848277,0.23219482
-2.80040020,3.49238108,0.03620488,0.22593302,0.38182343,0.09371622,0.31009751,2.35891943,0.07071318,0.23763800
-2.79439720,3.49706649,0.03601968,0.23144085,0.38672302,0.09555844,0.31049180,2.34321565,0.07294161,0.24294751
-2.78839420,3.50314664,0.03578520,0.23739950,0.39218320,0.09753685,0.31125614,2.32800195,0.07513337,0.24798048
-2.78239120,3.50912924,0.03547626,0.24367262,0.39797524,0.09959711,0.31220857,2.31239452,0.07725328,0.25260963
-2.77638819,3.51363719,0.03507189,0.25012046,0.40388355,0.10168491,0.31318664,2.29560132,0.07926610,0.25672627
-2.77038519,3.51543320,0.03455592,0.25660181,0.40970988,0.10374700,0.31405054,2.27693704,0.08113718,0.26024237
-2.76438219,3.51343781,0.03391737,0.26297599,0.41527644,0.10573195,0.31468515,2.25583324,0.08283293,0.26309176
-2.75837919,3.50674074,0.03315058,0.26910478,0.42042804,0.10759096,0.31500090,2.23184368,0.08432140,0.26523032
-2.75237619,3.49460604,0.03225513,0.27485440,0.42503311,0.10927853,0.31493362,2.20464494,0.08557281,0.26663534
-2.74637319,3.47647142,0.03123550,0.28009736,0.42898386,0.11075305,0.31444341,2.17403297,0.08656014,0.26730406
-2.74037019,3.45194269,0.03010064,0.28471445,0.43219550,0.11197733,0.31351263,2.13991591,0.08725959,0.26725151
-2.73436718,3.42078383,0.02886332,0.28859645,0.43460478,0.11291905,0.31214330,2.10230386,0.08765109,0.26650790
-2.72836418,3.38290389,0.02753939,0.29164601,0.43616797,0.11355108,0.31035397,2.06129644,0.08771876,0.26511559
-2.72236118,3.33834145,0.02614697,0.29377913,0.43685837,0.11385172,0.30817626,2.01706871,0.08745124,0.26312584
-2.71635818,3.28724768,0.02470564,0.29492669,0.43666366,0.11380489,0.30565140,1.96985630,0.08684205,0.26059567
-2.71035518,3.22986883,0.02323554,0.29503561,0.43558310,0.11340015,0.30282679,1.91994048,0.08588974,0.25758476
-2.70435218,3.16652900,0.02175669,0.29406975,0.43362489,0.11263269,0.29975287,1.86763375,0.08459799,0.25415271
-2.69834917,3.09761377,0.02028820,0.29201053,0.43080376,0.11150312,0.29648040,1.81326659,0.08297565,0.25035677
-2.69234617,3.02355537,0.01884768,0.28885720,0.42713884,0.11001728,0.29305830,1.75717574,0.08103654,0.24624997
-2.68634317,2.94481971,0.01745080,0.28462667,0.42265209,0.10818588,0.28953213,1.69969442,0.07879921,0.24187994
-2.68034017,2.86189553,0.01611085,0.27935300,0.41736714,0.10602409,0.28594322,1.64114467,0.07628661,0.23728825
-2.67433717,2.77528590,0.01483860,0.27308655,0.41130876,0.10355106,0.28232855,1.58183184,0.07352554,0.23251039
-2.66833417,2.68550197,0.01364210,0.26589272,0.40450277,0.10078938,0.27872121,1.52204139,0.07054611,0.22757621
-2.66233117,2.59305891,0.01252679,0.25785045,0.39697655,0.09776455,0.27515151,1.46203757,0.06738105,0.22251093
-2.65632816,2.49847378,0.01149556,0.24905038,0.38875989,0.09450437,0.27164854,1.40206409,0.06406504,0.21733637
-2.65032516,2.40226512,0.01054895,0.23959290,0.37988627,0.09103842,0.26824207,1.34234625,0.06063392,0.21207259
-2.64432216,2.30495386,0.00968548,0.22958602,0.37039430,0.08739750,0.26496464,1.28309437,0.05712396,0.20673955
-2.63831916,2.20706505,0.00890193,0.21914324,0.36032928,0.08361315,0.26185371,1.22450801,0.05357111,0.20135882
-2.63231616,2.10913023,0.00819367,0.20838131,0.34974478,0.07971719,0.25895352,1.16678070,0.05001034,0.19595511
-2.62631316,2.01168974,0.00755508,0.19741825,0.33870401,0.07574131,0.25631679,1.11010478,0.04647494,0.19055769
-2.62031016,1.91529473,0.00697986,0.18637127,0.32728091,0.07171681,0.25400577,1.05467594,0.04299606,0.18520133
-2.61430715,1.82050840,0.00646137,0.17535506,0.31556084,0.06767425,0.25209278,1.00069721,0.03960223,0.17992700
-2.60830415,1.72790610,0.00599292,0.16448014,0.30364079,0.06364332,0.25065993,0.94838201,0.03631899,0.17478193
-2.60230115,1.63807415,0.00556804,0.15385145,0.29162907,0.05965259,0.24979817,0.89795615,0.03316870,0.16981936
-2.59629815,1.55160691,0.00518070,0.14356724,0.27964428,0.05572943,0.24960539,0.84965846,0.03017043,0.16509774
-2.59029515,1.46910224,0.00482545,0.13371801,0.26781389,0.05189990,0.25018388,0.80374009,0.02733989,0.16067945
-2.58429215,1.39115514,0.00449752,0.12438584,0.25627206,0.04818864,0.25163699,0.76046230,0.02468957,0.15662920
-2.57828914,1.31834975,0.00419296,0.11564374,0.24515705,0.04461877,0.25406530,0.72009287,0.02222888,0.15301209
-2.57228614,1.25124980,0.00390856,0.10755524,0.23460823,0.04121185,0.25756227,0.68290122,0.01996438,0.14989146
-2.56628314,1.19038784,0.00364193,0.10017411,0.22476269,0.03798771,0.26220977,0.64915233,0.01790006,0.14732662
-2.56028014,1.13625356,0.00339142,0.09354415,0.21575173,0.03496438,0.26807352,0.61909978,0.01603766,0.14537059
-2.55427714,1.08928164,0.00315604,0.08769908,0.20769725,0.03215793,0.27519878,0.59297815,0.01437701,0.14406802
-2.54827414,1.04983955,0.00293540,0.08266254,0.20070825,0.02958236,0.28360646,0.57099501,0.01291638,0.14345328
-2.54227114,1.01821595,0.00272959,0.07844808,0.19487747,0.02724942,0.29328985,0.55332298,0.01165278,0.14354890
-2.53626813,0.99460999,0.00253912,0.07505923,0.19027845,0.02516849,0.30421223,0.54009206,0.01058230,0.14436446
-2.53026513,0.97912220,0.00236479,0.07248970,0.18696294,0.02334643,0.31630541,0.53138270,0.00970041,0.14589594
-2.52426213,0.97174732,0.00220760,0.07072346,0.18495891,0.02178747,0.32946932,0.52721984,0.00900217,0.14812554
-2.51825913,0.97236953,0.00206867,0.06973510,0.18426914,0.02049311,0.34357286,0.52756826,0.00848252,0.15102205
-2.51225613,0.98076043,0.00194918,0.06949013,0.18487040,0.01946210,0.35845573,0.53232952,0.00813639,0.15454180
-2.50625313,0.99658001,0.00185028,0.06994543,0.18671343,0.01869037,0.37393154,0.54134065,0.00795895,0.15862990
-2.50025013,1.01938067,0.00177311,0.07104982,0.18972351,0.01817114,0.38979182,0.55437479,0.00794567,0.16322207
-2.49424712,1.04861454,0.00171867,0.07274478,0.19380180,0.01789500,0.40581098,0.57114382,0.00809245,0.16824671
-2.48824412,1.08364383,0.00168790,0.07496534,0.19882727,0.01785004,0.42175201,0.59130301,0.00839571,0.17362716
-2.48224112,1.12375412,0.00168162,0.07764103,0.20465927,0.01802211,0.43737273,0.61445760,0.00885246,0.17928422
-2.47623812,1.16817024,0.00170054,0.08069718,0.21114071,0.01839508,0.45243234,0.64017123,0.00946031,0.18513859
-2.47023512,1.21607444,0.00174528,0.08405617,0.21810167,0.01895119,0.46669815,0.66797583,0.01021757,0.19111334
-2.46423212,1.26662613,0.00181637,0.08763900,0.22536347,0.01967140,0.47995219,0.69738293,0.01112324,0.19713615
-2.45822911,1.31898276,0.00191429,0.09136691,0.23274298,0.02053582,0.49199759,0.72789577,0.01217701,0.20314135
-2.45222611,1.37232109,0.00203946,0.09516305,0.24005720,0.02152415,0.50266440,0.75902198,0.01337926,0.20907166
-2.44622311,1.42585815,0.00219224,0.09895425,0.24712790,0.02261613,0.51181480,0.79028630,0.01473105,0.21487955
-2.44022011,1.47887102,0.00237299,0.10267272,0.25378618,0.02379195,0.51934753,0.82124280,0.01623403,0.22052822
-2.43421711,1.53071492,0.00258200,0.10625776,0.25987691,0.02503273,0.52520135,0.85148635,0.01789034,0.22599216
-2.42821411,1.58083864,0.00281953,0.10965718,0.26526280,0.02632083,0.52935749,0.88066257,0.01970252,0.23125727
-2.42221111,1.62879689,0.00308580,0.11282866,0.26982802,0.02764023,0.53184104,0.90847612,0.02167330,0.23632064
-2.41620810,1.67425893,0.00338094,0.11574075,0.27348135,0.02897673,0.53272119,0.93469683,0.02380536,0.24118991
-2.41020510,1.71701317,0.00370498,0.11837353,0.27615847,0.03031819,0.53211035,0.95916351,0.02610110,0.24588232
-2.40420210,1.75696756,0.00405788,0.12071902,0.27782370,0.03165457,0.53016218,0.98178518,0.02856229,0.25042347
-2.39819910,1.79414565,0.00443945,0.12278103,0.27847074,0.03297794,0.52706848,1.00253979,0.03118971,0.25484587
-2.39219610,1.82867867,0.00484938,0.12457474,0.27812267,0.03428241,0.52305520,1.02147047,0.03398281,0.25918737
-2.38619310,1.86079380,0.00528724,0.12612585,0.27683107,0.03556393,0.51837749,1.03867951,0.03693924,0.26348943
-2.38019010,1.89079947,0.00575249,0.12746934,0.27467426,0.03682009,0.51331399,1.05432036,0.04005449,0.26779544
-2.37418709,1.91906806,0.00624455,0.12864797,0.27175496,0.03804978,0.50816048,1.06858817,0.04332152,0.27214907
-2.36818409,1.94601709,0.00676281,0.12971053,0.26819712,0.03925290,0.50322307,1.08170917,0.04673043,0.27659264
-2.36218109,1.97208968,0.00730669,0.13070988,0.26414235,0.04042997,0.49881099,1.09392960,0.05026819,0.28116577
-2.35617809,1.99773508,0.00787581,0.13170104,0.25974592,0.04158185,0.49522934,1.10550451,0.05391847,0.28590403
-2.35017509,2.02339028,0.00846997,0.13273913,0.25517251,0.04270937,0.49277167,1.11668715,0.05766162,0.29083794
-2.34417209,2.04946335,0.00908935,0.13387759,0.25059189,0.04381309,0.49171287,1.12771913,0.06147472,0.29599207
-2.33816908,2.07631900,0.00973452,0.13516643,0.24617457,0.04489306,0.49230231,1.13882201,0.06533183,0.30138441
-2.33216608,2.10426704,0.01040660,0.13665084,0.24208765,0.04594872,0.49475738,1.15019026,0.06920435,0.30702586
-2.32616308,2.13355365,0.01110726,0.13836996,0.23849090,0.04697878,0.49925773,1.16198596,0.07306149,0.31291996
-2.32016008,2.16435567,0.01183876,0.14035611,0.23553313,0.04798123,0.50594006,1.17433515,0.07687097,0.31906270
-2.31415708,2.19677756,0.01260396,0.14263414,0.23334894,0.04895343,0.51489381,1.18732566,0.08059969,0.32544244
-2.30815408,2.23085082,0.01340620,0.14522121,0.23205579,0.04989218,0.52615767,1.20100642,0.08421455,0.33203988
-2.30215108,2.26653516,0.01424923,0.14812669,0.23175155,0.05079388,0.53971700,1.21538774,0.08768332,0.33882812
-2.29614807,2.30372108,0.01513698,0.15135234,0.23251231,0.05165472,0.55550232,1.23044236,0.09097543,0.34577260
-2.29014507,2.34223304,0.01607334,0.15489254,0.23439059,0.05247079,0.57338874,1.24610701,0.09406279,0.35283119
-2.28414207,2.38183291,0.01706187,0.15873457,0.23741387,0.05323829,0.59319654,1.26228402,0.09692042,0.35995414
-2.27813907,2.42222310,0.01810545,0.16285896,0.24158346,0.05395360,0.61469280,1.27884286,0.09952706,0.36708409
-2.27213607,2.46304923,0.01920597,0.16723976,0.24687371,0.05461335,0.63759416,1.29562142,0.10186551,0.37415608
-2.26613307,2.50390219,0.02036396,0.17184472,0.25323156,0.05521450,0.66157072,1.31242699,0.10392289,0.38109763
-2.26013007,2.54431977,0.02157825,0.17663547,0.26057651,0.05575424,0.68625105,1.32903702,0.10569063,0.38782899
-2.25412706,2.58378822,0.02284574,0.18156757,0.26880114,0.05623000,0.71122831,1.34519972,0.10716430,0.39426347
-2.24812406,2.62174418,0.02416115,0.18659070,0.27777208,0.05663933,0.73606740,1.36063503,0.10834333,0.40030812
-2.24212106,2.65757774,0.02551697,0.19164873,0.28733169,0.05697984,0.76031318,1.37503597,0.10923050,0.40586467
-2.23611806,2.69063721,0.02690345,0.19668011,0.29730050,0.05724911,0.78349946,1.38807097,0.10983143,0.41083081
-2.23011506,2.72023639,0.02830884,0.20161836,0.30748031,0.05744468,0.80515890,1.39938745,0.11015400,0.41510198
-2.22411206,2.74566492,0.02971963,0.20639294,0.31765825,0.05756406,0.82483339,1.40861696,0.11020774,0.41857346
-2.21810905,2.76620211,0.03112112,0.21093044,0.32761158,0.05760484,0.84208487,1.41538204,0.11000340,0.42114299
-2.21210605,2.78113449,0.03249797,0.21515624,0.33711325,0.05756494,0.85650618,1.41930505,0.10955248,0.42271377
-2.20610305,2.78977690,0.03383505,0.21899653,0.34593817,0.05744284,0.86773189,1.42001871,0.10886707,0.42319771
-2.20010005,2.79149679,0.03511827,0.22238085,0.35386996,0.05723804,0.87544850,1.41717818,0.10795975,0.42251904
-2.19409705,2.78574087,0.03633554,0.22524491,0.36070799,0.05695155,0.87940394,1.41047437,0.10684370,0.42061796
-2.18809405,2.77206316,0.03747776,0.22753371,0.36627448,0.05658640,0.87941587,1.39964785,0.10553306,0.41745424
-2.18209105,2.75015305,0.03853979,0.22920477,0.37042142,0.05614830,0.87537849,1.38450265,0.10404330,0.41301067
-2.17608804,2.71986192,0.03952138,0.23023143,0.37303684,0.05564621,0.86726774,1.36491932,0.10239184,0.40729612
-2.17008504,2.68122674,0.04042792,0.23060580,0.37405038,0.05509292,0.85514431,1.34086643,0.10059861,0.40034806
-2.16408204,2.63448913,0.04127109,0.23034147,0.37343765,0.05450554,0.83915466,1.31240975,0.09868665,0.39223436
-2.15807904,2.58010847,0.04206926,0.22947555,0.37122322,0.05390590,0.81952969,1.27971844,0.09668262,0.38305426
-2.15207604,2.51876785,0.04284767,0.22806997,0.36748214,0.05332072,0.79658121,1.24306782,0.09461712,0.37293841
-2.14607304,2.45137203,0.04363825,0.22621191,0.36233967,0.05278168,0.77069618,1.20283825,0.09252485,0.36204792
-2.14007004,2.37903701,0.04447924,0.22401325,0.35596932,0.05232520,0.74232899,1.15950999,0.09044442,0.35057235
-2.13406703,2.30307114,0.04541444,0.22160884,0.34858917,0.05199200,0.71199207,1.11365426,0.08841796,0.33872677
-2.12806403,2.22494822,0.04649216,0.21915385,0.34045655,0.05182645,0.68024508,1.06592053,0.08649031,0.32674791
-2.12206103,2.14627349,0.04776391,0.21681998,0.33186137,0.05187565,0.64768314,1.01702086,0.08470799,0.31488954
-2.11605803,2.06874380,0.04928282,0.21479085,0.32311825,0.05218832,0.61492464,0.96771159,0.08311778,0.30341725
-2.11005503,1.99410347,0.05110193,0.21325651,0.31455780,0.05281353,0.58259886,0.91877361,0.08176515,0.29260287
-2.10405203,1.92409778,0.05327226,0.21240749,0.30651739,0.05379921,0.55133413,0.87099162,0.08069251,0.28271871
-2.09804902,1.86042584,0.05584085,0.21242849,0.29933184,0.05519073,0.52174665,0.82513374,0.07993734,0.27403181
-2.09204602,1.80469505,0.05884880,0.21349198,0.29332429,0.05702926,0.49443054,0.78193198,0.07953037,0.26679850
-2.08604302,1.75837869,0.06232943,0.21575203,0.28879761,0.05935036,0.46994922,0.74206461,0.07949389,0.26125938
-2.08004002,1.72277850,0.06630650,0.21933857,0.28602679,0.06218252,0.44882829,0.70614094,0.07984020,0.25763493
-2.07403702,1.69899349,0.07079283,0.22435243,0.28525238,0.06554595,0.43155004,0.67468914,0.08057051,0.25612180
-2.06803402,1.68789596,0.07578905,0.23086122,0.28667532,0.06945152,0.41854942,0.64814720,0.08167406,0.25688995
-2.06203102,1.69011542,0.08128284,0.23889637,0.29045319,0.07390000,0.41021127,0.62685749,0.08312785,0.26008048
-2.05602801,1.70603030,0.08724851,0.24845143,0.29669796,0.07888156,0.40686872,0.61106444,0.08489677,0.26580429
-2.05002501,1.73576752,0.09364707,0.25948158,0.30547524,0.08437558,0.40880211,0.60091543,0.08693428,0.27414129
-2.04402201,1.77920903,0.10042669,0.27190455,0.31680482,0.09035081,0.41623844,0.59646423,0.08918354,0.28514024
-2.03801901,1.83600444,0.10752366,0.28560272,0.33066249,0.09676578,0.42935058,0.59767667,0.09157910,0.29881880
-2.03201601,1.90558853,0.11486372,0.30042639,0.34698281,0.10356957,0.44825615,0.60443771,0.09404888,0.31516388
-2.02601301,1.98720220,0.12236377,0.31619804,0.36566254,0.11070270,0.47301557,0.61655953,0.09651651,0.33413184
-2.02001001,2.07991551,0.12993388,0.33271733,0.38656465,0.11809841,0.50362928,0.63378987,0.09890387,0.35564871
-2.01400700,2.18265131,0.13747955,0.34976666,0.40952238,0.12568388,0.54003373,0.65582004,0.10113374,0.37960999
-2.00800400,2.29420821,0.14490403,0.36711699,0.43434323,0.13338175,0.58209648,0.68229227,0.10313239,0.40588022
-2.00200100,2.41328194,0.15211079,0.38453371,0.46081270,0.14111149,0.62961043,0.71280597,0.10483205,0.43429215
-1.99599800,2.53848415,0.15900583,0.40178222,0.48869749,0.14879086,0.68228751,0.74692277,0.10617312,0.46464572
-1.98999500,2.66835848,0.16549990,0.41863313,0.51774801,0.15633729,0.73975248,0.78417023,0.10710596,0.49670681
-1.98399200,2.80139368,0.17151048,0.43486678,0.54770037,0.16366908,0.80153724,0.82404446,0.10759239,0.53020618
-1.97798899,2.93603413,0.17696343,0.45027703,0.57827766,0.17070659,0.86707653,0.86601184,0.10760656,0.56483867
-1.97198599,3.07068849,0.18179439,0.46467419,0.60919073,0.17737314,0.93570563,0.90951024,0.10713538,0.60026307
-1.96598299,3.20373736,0.18594962,0.47788710,0.64013868,0.18359587,1.00666084,0.95395028,0.10617842,0.63610288
-1.95997999,3.33354103,0.18938666,0.48976439,0.67080918,0.18930640,1.07908344,0.99871701,0.10474735,0.67194841
