energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-1.10155078,2.22557092,-3.79521084,0.00288901,-0.00222022,0.02825213,-0.06627713,0.12779357,-0.31295541,1.34510083,-2.73331086,0.07642665,-0.17011823,0.00000000,-0.00000000,0.49438017,-0.63089929,0.64837690,-0.61286926
-1.09554777,2.20740169,-3.88804694,0.00297395,-0.00231454,0.02742073,-0.06710407,0.12706120,-0.31489958,1.28985338,-2.81024286,0.07224549,-0.17331327,0.00000000,-0.00000000,0.49403648,-0.65302207,0.68842811,-0.62338245
-1.08954477,2.21429726,-3.97105478,0.00308214,-0.00240821,0.02691988,-0.06770079,0.12846277,-0.31579815,1.24908283,-2.88009103,0.06878016,-0.17597198,0.00000000,-0.00000000,0.49975570,-0.67374838,0.73621262,-0.63241053
-1.08354177,2.24665682,-4.04269225,0.00321386,-0.00249989,0.02674681,-0.06805330,0.13204919,-0.31561318,1.22305085,-2.94156726,0.06602844,-0.17805104,0.00000000,-0.00000000,0.51177109,-0.69272294,0.79179517,-0.63978833
-1.07753877,2.30442200,-4.10145401,0.00336890,-0.00258811,0.02689353,-0.06815008,0.13784135,-0.31431644,1.21174579,-2.99340438,0.06397520,-0.17951171,0.00000000,-0.00000000,0.53019871,-0.70958814,0.85510533,-0.64536047
-1.07153577,2.38707934,-4.14592386,0.00354653,-0.00267135,0.02734717,-0.06798252,0.14582857,-0.31189055,1.21489502,-3.03439925,0.06259383,-0.18032073,0.00000000,-0.00000000,0.55503210,-0.72399496,0.92592873,-0.64898781
-1.06553277,2.49366814,-4.17483021,0.00374556,-0.00274806,0.02809034,-0.06754522,0.15596706,-0.30833017,1.23198039,-3.06345788,0.06184773,-0.18045148,0.00000000,-0.00000000,0.58613862,-0.73561480,1.00389985,-0.65055458
-1.05952976,2.62279329,-4.18710208,0.00396432,-0.00281674,0.02910159,-0.06683644,0.16817855,-0.30364330,1.26225622,-3.07964050,0.06169197,-0.17988502,0.00000000,-0.00000000,0.62325740,-0.74415179,1.08849693,-0.64997574
-1.05352676,2.77264322,-4.18192290,0.00420064,-0.00287603,0.03035584,-0.06585831,0.18234922,-0.29785244,1.30476929,-3.08220428,0.06207487,-0.17861121,0.00000000,-0.00000000,0.66599929,-0.74935490,1.17903934,-0.64720443
-1.04752376,2.94101323,-4.15877921,0.00445196,-0.00292475,0.03182474,-0.06461709,0.19832918,-0.29099562,1.35838032,-3.07064159,0.06293955,-0.17662969,0.00000000,-0.00000000,0.71384899,-0.75102941,1.27468806,-0.64223891
-1.04152076,3.12533465,-4.11750166,0.00471526,-0.00296198,0.03347722,-0.06312337,0.21593247,-0.28312728,1.42178696,-3.04471155,0.06422545,-0.17395076,0.00000000,-0.00000000,0.76616959,-0.74904710,1.37444981,-0.63512875
-1.03551776,3.32271056,-4.05829595,0.00498718,-0.00298712,0.03527988,-0.06139204,0.23493797,-0.27431872,1.49354812,-3.00446331,0.06586971,-0.17059597,0.00000000,-0.00000000,0.82220999,-0.74335479,1.47718548,-0.62597993
-1.02951476,3.52995864,-3.98176193,0.00526399,-0.00299994,0.03719754,-0.05944229,0.25509126,-0.26465830,1.57210979,-2.95024946,0.06780845,-0.16659847,0.00000000,-0.00000000,0.88111521,-0.73398064,1.58162305,-0.61495839
-1.02351176,3.74366159,-3.88889940,0.00554168,-0.00300060,0.03919369,-0.05729736,0.27610752,-0.25425118,1.65583232,-2.88272899,0.06997797,-0.16200302,0.00000000,-0.00000000,0.94193997,-0.72103802,1.68637565,-0.60229194
-1.01750875,3.96022548,-3.78110024,0.00581603,-0.00298971,0.04123115,-0.05498429,0.29767571,-0.24321859,1.74301936,-2.80285918,0.07231582,-0.15686562,0.00000000,-0.00000000,1.00366545,-0.70472672,1.78996461,-0.58827030
-1.01150575,4.17594571,-3.66012694,0.00608264,-0.00296831,0.04327254,-0.05253344,0.31946387,-0.23169674,1.83194829,-2.71187698,0.07476177,-0.15125272,0.00000000,-0.00000000,1.06521926,-0.68533141,1.89084754,-0.57324324
-1.00550275,4.38708000,-3.52807831,0.00633702,-0.00293784,0.04528099,-0.04997796,0.34112560,-0.21983527,1.92090201,-2.61127044,0.07725872,-0.14524007,0.00000000,-0.00000000,1.12549819,-0.66321746,1.98745092,-0.55761671
-0.99949975,4.58992724,-3.38734398,0.00657470,-0.00290017,0.04722076,-0.04735319,0.36230753,-0.20779533,2.00820171,-2.50274170,0.07975350,-0.13891125,0.00000000,-0.00000000,1.18339353,-0.63882435,2.07820664,-0.54184739
-0.99349675,4.78091027,-3.24054966,0.00679131,-0.00285752,0.04905790,-0.04469590,0.38265765,-0.19574748,2.09224006,-2.38816307,0.08219767,-0.13235582,0.00000000,-0.00000000,1.23781806,-0.61265687,2.16159138,-0.52643552
-0.98749375,4.95666045,-3.09049552,0.00698266,-0.00281239,0.05076090,-0.04204363,0.40183419,-0.18386925,2.17151393,-2.26952839,0.08454813,-0.12566728,0.00000000,-0.00000000,1.28773411,-0.58527465,2.23616771,-0.51191651
-0.98149075,5.11410103,-2.94009050,0.00714490,-0.00276756,0.05230140,-0.03943388,0.41951474,-0.17234266,2.24465588,-2.14890156,0.08676779,-0.11894086,0.00000000,-0.00000000,1.33218158,-0.55728047,2.30062524,-0.49885166
-0.97548774,5.25052644,-2.79228511,0.00727458,-0.00272593,0.05365467,-0.03690336,0.43540517,-0.16135171,2.31046314,-2.02836472,0.08882604,-0.11227121,0.00000000,-0.00000000,1.37030498,-0.52930766,2.35382044,-0.48781816
-0.96948474,5.36367402,-2.65000543,0.00736879,-0.00269052,0.05480027,-0.03448735,0.44924815,-0.15107985,2.36792310,-1.90996789,0.09069922,-0.10575021,0.00000000,-0.00000000,1.40137839,-0.50200729,2.39481321,-0.47939890
-0.96348174,5.45178514,-2.51609058,0.00742522,-0.00266432,0.05572236,-0.03221901,0.46083068,-0.14170758,2.41623411,-1.79568209,0.09237090,-0.09946475,0.00000000,-0.00000000,1.42482713,-0.47603541,2.42289864,-0.47417228
-0.95747874,5.51365269,-2.39323570,0.00744230,-0.00265026,0.05641010,-0.03012886,0.46999042,-0.13341013,2.45482066,-1.68735736,0.09383201,-0.09349486,0.00000000,-0.00000000,1.44024532,-0.45204078,2.43763238,-0.47270233
-0.95147574,5.54865250,-2.28394170,0.00741927,-0.00265111,0.05685775,-0.02824428,0.47662039,-0.12635532,2.48334208,-1.58668689,0.09508086,-0.08791201,0.00000000,-0.00000000,1.44740833,-0.43065336,2.43884829,-0.47552926
-0.94547274,5.55675683,-2.19047295,0.00735618,-0.00266942,0.05706475,-0.02658921,0.48067194,-0.12070147,2.50169432,-1.49517792,0.09612297,-0.08277777,0.00000000,-0.00000000,1.44627958,-0.41247366,2.42666733,-0.48316068
-0.93946973,5.53852911,-2.11482298,0.00725403,-0.00270744,0.05703554,-0.02518385,0.48215571,-0.11659539,2.51000447,-1.41412978,0.09697066,-0.07814283,0.00000000,-0.00000000,1.43701119,-0.39806312,2.40149712,-0.49606330
-0.93346673,5.49509953,-2.05868825,0.00711469,-0.00276708,0.05677926,-0.02404450,0.48114063,-0.11417050,2.50861839,-1.34461883,0.09764251,-0.07404638,0.00000000,-0.00000000,1.41993842,-0.38793541,2.36402192,-0.51465526
-0.92746373,5.42812278,-2.02344918,0.00694095,-0.00284985,0.05630934,-0.02318355,0.47775092,-0.11354478,2.49808174,-1.28748995,0.09816263,-0.07051593,0.00000000,-0.00000000,1.39556798,-0.38254864,2.31518342,-0.53929887
-0.92146073,5.33971941,-2.01015769,0.00673650,-0.00295686,0.05564288,-0.02260941,0.47216128,-0.11481873,2.47911559,-1.24335378,0.09855976,-0.06756736,0.00000000,-0.00000000,1.36456083,-0.38229819,2.25615290,-0.57029357
-0.91545773,5.23240361,-2.01952980,0.00650582,-0.00308873,0.05479998,-0.02232664,0.46459055,-0.11807319,2.45258761,-1.21258882,0.09886625,-0.06520538,0.00000000,-0.00000000,1.32770997,-0.38751016,2.18829607,-0.60786897
-0.90945473,5.10900077,-2.05194230,0.00625418,-0.00324566,0.05380299,-0.02233599,0.45529407,-0.12336702,2.41948031,-1.19534731,0.09911698,-0.06342425,0.00000000,-0.00000000,1.28591436,-0.39843509,2.11313206,-0.65217784
-0.90345173,4.97255847,-2.10743211,0.00598751,-0.00342735,0.05267573,-0.02263459,0.44455516,-0.13073463,2.38085806,-1.19156393,0.09934824,-0.06220865,0.00000000,-0.00000000,1.24014998,-0.41524196,2.03228825,-0.70328881
-0.89744872,4.82625515,-2.18569742,0.00571229,-0.00363304,0.05144268,-0.02321602,0.43267616,-0.14018343,2.33783430,-1.20096639,0.09959661,-0.06153474,0.00000000,-0.00000000,1.19143930,-0.43801229,1.94745298,-0.76117886
-0.89144572,4.67331031,-2.28609992,0.00543548,-0.00386147,0.05012823,-0.02407050,0.41996935,-0.15169124,2.29154062,-1.22308713,0.09989798,-0.06137135,0.00000000,-0.00000000,1.14082046,-0.46673445,1.86032814,-0.82572557
-0.88544272,4.51690014,-2.40766772,0.00516436,-0.00411096,0.04875605,-0.02518495,0.40674827,-0.16520381,2.24309907,-1.25727566,0.10028661,-0.06168109,0.00000000,-0.00000000,1.08931738,-0.50129830,1.77258347,-0.89669934
-0.87943972,4.36008184,-2.54909928,0.00490643,-0.00437934,0.04734846,-0.02654315,0.39331968,-0.18063263,2.19359865,-1.30271117,0.10079445,-0.06242159,0.00000000,-0.00000000,1.03791196,-0.54149027,1.68581444,-0.97375590
-0.87343672,4.20572923,-2.70876864,0.00466927,-0.00466405,0.04592600,-0.02812580,0.37997650,-0.19785308,2.14407691,-1.35841537,0.10145065,-0.06354659,0.00000000,-0.00000000,0.98751944,-0.58698950,1.60150520,-1.05642961
-0.86743372,4.05648149,-2.88473307,0.00446043,-0.00496208,0.04450717,-0.02991064,0.36699195,-0.21670329,2.09550688,-1.42326585,0.10228121,-0.06500701,0.00000000,-0.00000000,0.93896758,-0.63736514,1.52099767,-1.14412799
-0.86143072,3.91470595,-3.07474430,0.00428731,-0.00527006,0.04310822,-0.03187255,0.35461511,-0.23698380,2.04878935,-1.49601017,0.10330894,-0.06675191,0.00000000,-0.00000000,0.89298045,-0.69207561,1.44546776,-1.23612833
-0.85542771,3.78247496,-3.27626470,0.00415706,-0.00558426,0.04174317,-0.03398369,0.34306771,-0.25845825,2.00474996,-1.57528135,0.10455364,-0.06872937,0.00000000,-0.00000000,0.85016696,-0.75047011,1.37590885,-1.33157692
-0.84942471,3.66155611,-3.48648989,0.00407640,-0.00590064,0.04042392,-0.03621367,0.33254237,-0.28085520,1.96414051,-1.65961509,0.10603233,-0.07088730,0.00000000,-0.00000000,0.81101430,-0.81179301,1.31312285,-1.42949175
-0.84342171,3.55341416,-3.70237914,0.00405161,-0.00621490,0.03916043,-0.03852985,0.32320209,-0.30387137,1.92764321,-1.74746941,0.10775976,-0.07317412,0.00000000,-0.00000000,0.77588612,-0.87519149,1.25771811,-1.52876929
-0.83741871,3.45922271,-3.92069449,0.00408835,-0.00652252,0.03796109,-0.04089760,0.31518067,-0.32717614,1.89587693,-1.83724701,0.10974890,-0.07553946,0.00000000,-0.00000000,0.74502510,-0.93972678,1.21011378,-1.62819587
-0.83141571,3.37988306,-4.13804924,0.00419155,-0.00681885,0.03683301,-0.04328078,0.30858411,-0.35041745,1.86940386,-1.92732046,0.11201143,-0.07793478,0.00000000,-0.00000000,0.71855921,-1.00438914,1.17054958,-1.72646412
-0.82541271,3.31604762,-4.35096594,0.00436538,-0.00709918,0.03578243,-0.04564222,0.30349251,-0.37322906,1.84873556,-2.01606039,0.11455827,-0.08031396,0.00000000,-0.00000000,0.69651119,-1.06811646,1.13909985,-1.82219442
-0.81940970,3.26814531,-4.55594303,0.00461306,-0.00735881,0.03481504,-0.04794437,0.29996235,-0.39523880,1.83433726,-2.10186611,0.11739986,-0.08263389,0.00000000,-0.00000000,0.67881030,-1.12981645,1.11569071,-1.91396148
-0.81340670,3.23640648,-4.74952912,0.00493682,-0.00759317,0.03393635,-0.05014997,0.29802882,-0.41607779,1.82662935,-2.18319820,0.12054638,-0.08485512,0.00000000,-0.00000000,0.66530559,-1.18839159,1.10011920,-2.00032522
-0.80740370,3.22088538,-4.92840268,0.00533776,-0.00779794,0.03315186,-0.05222289,0.29770812,-0.43539021,1.82598576,-2.25861210,0.12400773,-0.08694239,0.00000000,-0.00000000,0.65577996,-1.24276655,1.09207319,-2.07986561
-0.80140070,3.22147862,-5.08945468,0.00581580,-0.00796910,0.03246729,-0.05412887,0.29899943,-0.45284331,1.83272867,-2.32679157,0.12779323,-0.08886526,0.00000000,-0.00000000,0.64996418,-1.29191674,1.09115102,-2.15122001
-0.79539770,3.23793884,-5.22987112,0.00636963,-0.00810311,0.03188862,-0.05583649,0.30188650,-0.46813709,1.84711994,-2.38658074,0.13191118,-0.09059866,0.00000000,-0.00000000,0.64755023,-1.33489729,1.09688020,-2.21312194
-0.78939470,3.26988302,-5.34721183,0.00699657,-0.00819699,0.03142206,-0.05731788,0.30633882,-0.48101354,1.86934956,-2.43701325,0.13636816,-0.09212344,0.00000000,-0.00000000,0.64820365,-1.37087110,1.10873437,-2.26443971
-0.78339170,3.31679598,-5.43948239,0.00769264,-0.00824841,0.03107396,-0.05854960,0.31231230,-0.49126466,1.89952188,-2.47733722,0.14116816,-0.09342675,0.00000000,-0.00000000,0.65157418,-1.39913476,1.12614814,-2.30421309
-0.77738869,3.37802960,-5.50519529,0.00845249,-0.00825581,0.03085060,-0.05951325,0.31974960,-0.49873921,1.93764078,-2.50703459,0.14631159,-0.09450250,0.00000000,-0.00000000,0.65730477,-1.41914123,1.14852975,-2.33168668
-0.77138569,3.45279927,-5.54341758,0.00926947,-0.00821844,0.03075793,-0.06019605,0.32858011,-0.50334759,1.98359475,-2.52583386,0.15179429,-0.09535147,0.00000000,-0.00000000,0.66503875,-1.43051818,1.17527133,-2.34633810
-0.76538269,3.54017870,-5.55380233,0.01013571,-0.00813648,0.03080128,-0.06059122,0.33871984,-0.50506482,2.03714335,-2.53371544,0.15760648,-0.09598145,0.00000000,-0.00000000,0.67442526,-1.43308097,1.20575709,-2.34789967
-0.75937969,3.63909520,-5.53660198,0.01104220,-0.00801099,0.03098507,-0.06069816,0.35007112,-0.50393129,2.09790608,-2.53090899,0.16373194,-0.09640708,0.00000000,-0.00000000,0.68512300,-1.42683973,1.23936966,-2.33637252
-0.75337669,3.74832672,-5.49266276,0.01197898,-0.00784399,0.03131248,-0.06052245,0.36252263,-0.50005138,2.16535505,-2.51788298,0.17014728,-0.09664961,0.00000000,-0.00000000,0.69680279,-1.41200009,1.27549496,-2.31203220
-0.74737369,3.86650243,-5.42340008,0.01293533,-0.00763843,0.03178522,-0.06007559,0.37594955,-0.49358989,2.23881216,-2.49532666,0.17682151,-0.09673637,0.00000000,-0.00000000,0.70914904,-1.38895729,1.31352612,-2.27542538
-0.74137069,3.99210801,-5.33075588,0.01389999,-0.00739814,0.03240331,-0.05937460,0.39021416,-0.48476654,2.31745162,-2.46412531,0.18371595,-0.09670012,0.00000000,-0.00000000,0.72186057,-1.35828414,1.35286664,-2.22735776
-0.73536768,4.12349672,-5.21713971,0.01486145,-0.00712778,0.03316494,-0.05844136,0.40516695,-0.47384874,2.40030820,-2.42532993,0.19078441,-0.09657825,0.00000000,-0.00000000,0.73465122,-1.32071305,1.39293359,-2.16887350
-0.72936468,4.25890665,-5.08535632,0.01580826,-0.00683274,0.03406646,-0.05730187,0.42064826,-0.46114297,2.48629123,-2.38012286,0.19797383,-0.09641181,0.00000000,-0.00000000,0.74725036,-1.27711315,1.43316075,-2.10122715
-0.72336168,4.39648429,-4.93852297,0.01672925,-0.00651909,0.03510238,-0.05598532,0.43649048,-0.44698522,2.57420411,-2.32978083,0.20522519,-0.09624452,0.00000000,-0.00000000,0.75940376,-1.22846327,1.47300228,-2.02584911
-0.71735868,4.53431409,-4.77998027,0.01761396,-0.00619341,0.03626552,-0.05452310,0.45252079,-0.43173091,2.66276871,-2.27563745,0.21247483,-0.09612164,0.00000000,-0.00000000,0.77087487,-1.17582213,1.51193697,-1.94430636
-0.71135568,4.67045318,-4.61320038,0.01845280,-0.00586270,0.03754722,-0.05294783,0.46856436,-0.41574474,2.75065391,-2.21904658,0.21965595,-0.09608894,0.00000000,-0.00000000,0.78144672,-1.12029690,1.54947309,-1.85825987
-0.70535268,4.80297017,-4.44169651,0.01923745,-0.00553428,0.03893763,-0.05129236,0.48444789,-0.39939078,2.83650707,-2.16134838,0.22670042,-0.09619170,0.00000000,-0.00000000,0.79092438,-1.06301148,1.58515392,-1.76942058
-0.69934967,4.92998654,-4.26893733,0.01996097,-0.00521561,0.04042601,-0.04958885,0.50000335,-0.38302350,2.91898729,-2.10383924,0.23354059,-0.09647376,0.00000000,-0.00000000,0.79913788,-1.00507572,1.61856377,-1.67950572
-0.69334667,5.04971906,-4.09826938,0.02061808,-0.00491421,0.04200111,-0.04786794,0.51507177,-0.36697966,2.99679909,-2.04774685,0.24011129,-0.09697677,0.00000000,-0.00000000,0.80594554,-0.94755678,1.64933437,-1.59019705
-0.68734367,5.16052160,-3.93284992,0.02120527,-0.00463753,0.04365151,-0.04615812,0.52950687,-0.35157166,3.06872522,-1.99421077,0.24635161,-0.09773956,0.00000000,-0.00000000,0.81123745,-0.89145355,1.67715136,-1.50310246
-0.68134067,5.26092458,-3.77559201,0.02172082,-0.00439285,0.04536595,-0.04448523,0.54317839,-0.33708231,3.13365731,-1.94426907,0.25220670,-0.09879771,0.00000000,-0.00000000,0.81493886,-0.83767496,1.70176063,-1.41972214
-0.67533767,5.34967047,-3.62912273,0.02216490,-0.00418716,0.04713363,-0.04287210,0.55597497,-0.32376121,3.19062327,-1.89885072,0.25762925,-0.10018327,0.00000000,-0.00000000,0.81701317,-0.78702278,1.72297420,-1.34142016
-0.66933467,5.42574412,-3.49575451,0.02253942,-0.00402709,0.04894440,-0.04133845,0.56780637,-0.31182259,3.23881033,-1.85877335,0.26258071,-0.10192469,0.00000000,-0.00000000,0.81746441,-0.74017905,1.74067543,-1.26940210
-0.66333167,5.48839655,-3.37746908,0.02284801,-0.00391879,0.05078893,-0.03990091,0.57860503,-0.30144469,3.27758323,-1.82474542,0.26703226,-0.10404684,0.00000000,-0.00000000,0.81633882,-0.69769845,1.75482309,-1.20469868
-0.65732866,5.53716157,-3.27591270,0.02309579,-0.00386787,0.05265870,-0.03857320,0.58832681,-0.29277038,3.30649675,-1.79737190,0.27096536,-0.10657118,0.00000000,-0.00000000,0.81372541,-0.66000529,1.76545433,-1.14815565
-0.65132566,5.57186455,-3.19240077,0.02328916,-0.00387933,0.05454600,-0.03736644,0.59695092,-0.28590880,3.32530260,-1.77716214,0.27437199,-0.10951596,0.00000000,-0.00000000,0.80975544,-0.62739473,1.77268603,-1.10042927
-0.64532266,5.59262319,-3.12793000,0.02343562,-0.00395744,0.05644375,-0.03628957,0.60447906,-0.28093794,3.33395051,-1.76453872,0.27725452,-0.11289648,0.00000000,-0.00000000,0.80460061,-0.60003797,1.77671455,-1.06198690
-0.63931966,5.59984043,-3.08319551,0.02354345,-0.00410573,0.05834524,-0.03534978,0.61093383,-0.27790759,3.33258370,-1.75984607,0.27962537,-0.11672532,0.00000000,-0.00000000,0.79847010,-0.57799044,1.77781362,-1.03311199
-0.63331666,5.59418977,-3.05861095,0.02362144,-0.00432682,0.06024390,-0.03455304,0.61635646,-0.27684267,3.32152937,-1.76335774,0.28150627,-0.12101241,0.00000000,-0.00000000,0.79160642,-0.56120260,1.77633035,-1.01391254
-0.62731366,5.57659375,-3.05432940,0.02367865,-0.00462247,0.06213287,-0.03390450,0.62080406,-0.27774656,3.30128449,-1.77528147,0.28292742,-0.12576515,0.00000000,-0.00000000,0.78428027,-0.54953240,1.77267926,-1.00433224
-0.62131066,5.54819625,-3.07026341,0.02372413,-0.00499338,0.06400470,-0.03340899,0.62434642,-0.28060420,3.27249780,-1.79576148,0.28392645,-0.13098828,0.00000000,-0.00000000,0.77678441,-0.54275883,1.76733437,-1.00416344
-0.61530765,5.51032968,-3.10610274,0.02376668,-0.00543922,0.06585099,-0.03307127,0.62706268,-0.28538481,3.23594880,-1.82487763,0.28454731,-0.13668364,0.00000000,-0.00000000,0.76942700,-0.54059575,1.76081940,-1.01306112
-0.60930465,5.46447806,-3.16132901,0.02381465,-0.00595854,0.06766205,-0.03289637,0.62903782,-0.29204417,3.19252436,-1.86264149,0.28483911,-0.14284976,0.00000000,-0.00000000,0.76252426,-0.54270551,1.75369619,-1.03055728
-0.60330165,5.41223704,-3.23522697,0.02387575,-0.00654875,0.06942672,-0.03288968,0.63035935,-0.30052624,3.14319392,-1.90898949,0.28485496,-0.14948136,0.00000000,-0.00000000,0.75639292,-0.54871184,1.74655159,-1.05607530
-0.59729865,5.35527210,-3.32689219,0.02395692,-0.00720607,0.07113217,-0.03305699,0.63111414,-0.31076424,3.08898402,-1.96377399,0.28465086,-0.15656870,0.00000000,-0.00000000,0.75134251,-0.55821149,1.73998289,-1.08894369
-0.59129565,5.29527570,-3.43523600,0.02406420,-0.00792558,0.07276390,-0.03340439,0.63138559,-0.32268117,3.03095273,-2.02675272,0.28428466,-0.16409683,0.00000000,-0.00000000,0.74766765,-0.57078461,1.73458232,-1.12840933
-0.58529265,5.23392485,-3.55898834,0.02420268,-0.00870123,0.07430585,-0.03393811,0.63125121,-0.33618978,2.97016482,-2.09757778,0.28381511,-0.17204485,0.00000000,-0.00000000,0.74564064,-0.58600333,1.73092081,-1.17364985
-0.57928964,5.17283955,-3.69669967,0.02437640,-0.00952596,0.07574059,-0.03466425,0.63078067,-0.35119221,2.90766795,-2.17578505,0.28330098,-0.18038521,0.00000000,-0.00000000,0.74550414,-0.60343893,1.72953148,-1.22378537
-0.57328664,5.11354340,-3.84674322,0.02458838,-0.01039173,0.07704971,-0.03558835,0.63003432,-0.36757934,2.84447052,-2.26078523,0.28280028,-0.18908297,0.00000000,-0.00000000,0.74746450,-0.62266727,1.73089327,-1.27788965
-0.56728364,5.05742692,-4.00731884,0.02484057,-0.01128978,0.07821424,-0.03671507,0.62906214,-0.38523000,2.78152139,-2.35185722,0.28236947,-0.19809532,0.00000000,-0.00000000,0.75168536,-0.64327285,1.73541530,-1.33500094
-0.56128064,5.00571442,-4.17645971,0.02513390,-0.01221071,0.07921522,-0.03804767,0.62790312,-0.40401021,2.71969180,-2.44814507,0.28206283,-0.20737119,0.00000000,-0.00000000,0.75828201,-0.66485165,1.74342231,-1.39413264
-0.55527764,4.95943501,-4.35204307,0.02546830,-0.01314478,0.08003431,-0.03958759,0.62658503,-0.42377257,2.65975967,-2.54865882,0.28193174,-0.21685113,0.00000000,-0.00000000,0.76731630,-0.68701294,1.75514184,-1.45428417
-0.54927464,4.91939839,-4.53180577,0.02584276,-0.01408209,0.08065440,-0.04133398,0.62512444,-0.44435590,2.60239645,-2.65228003,0.28202396,-0.22646735,0.00000000,-0.00000000,0.77879246,-0.70938049,1.77069343,-1.51445215
-0.54327164,4.88617586,-4.71336528,0.02625537,-0.01501290,0.08106029,-0.04328326,0.62352706,-0.46558530,2.54815668,-2.75777212,0.28238298,-0.23614420,0.00000000,-0.00000000,0.79265372,-0.73159326,1.79008049,-1.57364218
-0.53726863,4.86008709,-4.89424646,0.02670345,-0.01592784,0.08123924,-0.04542879,0.62178812,-0.48727263,2.49747019,-2.86379557,0.28304722,-0.24579878,0.00000000,-0.00000000,0.80878006,-0.75330609,1.81318511,-1.63088122
-0.53126563,4.84119284,-5.07191411,0.02718358,-0.01681822,0.08118149,-0.04776050,0.61989298,-0.50921742,2.45063728,-2.96892777,0.28404924,-0.25534193,0.00000000,-0.00000000,0.82698718,-0.77419044,1.83976599,-1.68523071
-0.52526263,4.82929412,-5.24381082,0.02769180,-0.01767628,0.08088068,-0.05026467,0.61781779,-0.53120845,2.40782670,-3.07168709,0.28541495,-0.26467947,0.00000000,-0.00000000,0.84702677,-0.79393551,1.86945998,-1.73580034
-0.51925963,4.82393773,-5.40739950,0.02822368,-0.01849536,0.08033414,-0.05292378,0.61553017,-0.55302568,2.36907659,-3.17056061,0.28716277,-0.27371374,0.00000000,-0.00000000,0.86858847,-0.81224979,1.90178702,-1.78176232
-0.51325663,4.82442836,-5.56020963,0.02877449,-0.01927017,0.07954306,-0.05571645,0.61299005,-0.57444278,2.33429838,-3.26403448,0.28930278,-0.28234528,0.00000000,-0.00000000,0.89130335,-0.82886327,1.93615862,-1.82236596
-0.50725363,4.82984708,-5.69988597,0.02933938,-0.01999686,0.07851242,-0.05861749,0.61015055,-0.59523003,2.30328356,-3.35062629,0.29183597,-0.29047479,0.00000000,-0.00000000,0.91474928,-0.84353020,1.97188967,-1.85695223
-0.50125063,4.83907587,-5.82423832,0.02991355,-0.02067312,0.07725095,-0.06159804,0.60695897,-0.61515760,2.27571343,-3.42891816,0.29475354,-0.29800519,0.00000000,-0.00000000,0.93845810,-0.85603241,2.00821336,-1.88496788
-0.49524762,4.85082790,-5.93129084,0.03049242,-0.02129828,0.07577079,-0.06462586,0.60335803,-0.63399915,2.25117135,-3.49758969,0.29803634,-0.30484374,0.00000000,-0.00000000,0.96192458,-0.86618306,2.04429873,-1.90597871
-0.48924462,4.86368269,-6.01932928,0.03107181,-0.02187317,0.07408713,-0.06766567,0.59928725,-0.65153555,2.22915769,-3.55544955,0.30165443,-0.31090424,0.00000000,-0.00000000,0.98461713,-0.87383078,2.07927045,-1.91968155
-0.48324162,4.87612544,-6.08694445,0.03164813,-0.02240017,0.07221776,-0.07067970,0.59468456,-0.66755882,2.20910677,-3.60146480,0.30556692,-0.31610921,0.00000000,-0.00000000,1.00598992,-0.87886381,2.11223017,-1.92591437
-0.47723862,4.88658949,-6.13307059,0.03221846,-0.02288297,0.07018250,-0.07362818,0.58948825,-0.68187596,2.19040572,-3.63478698,0.30972202,-0.32039197,0.00000000,-0.00000000,1.02549627,-0.88121408,2.14227894,-1.92466406
-0.47123562,4.89350074,-6.15701705,0.03278069,-0.02332651,0.06800271,-0.07647012,0.58363904,-0.69431281,2.17241460,-3.65477417,0.31405731,-0.32369860,0.00000000,-0.00000000,1.04260287,-0.88086092,2.16853983,-1.91607144
-0.46523262,4.89532269,-6.15849205,0.03333358,-0.02373670,0.06570064,-0.07916403,0.57708252,-0.70471771,2.15448722,-3.66100826,0.31850041,-0.32598975,0.00000000,-0.00000000,1.05680426,-0.87783416,2.19018028,-1.90043313
-0.45922961,4.89060080,-6.13761777,0.03387673,-0.02412027,0.06329901,-0.08166876,0.56977160,-0.71296488,2.13599222,-3.65330700,0.32296980,-0.32724223,0.00000000,-0.00000000,1.06763729,-0.87221641,2.20643327,-1.87819986
-0.45322661,4.87800479,-6.09493574,0.03441052,-0.02448451,0.06082046,-0.08394441,0.56166910,-0.71895753,2.11633350,-3.63173053,0.32737609,-0.32745030,0.00000000,-0.00000000,1.07469474,-0.86414433,2.21661690,-1.84997112
-0.44722361,4.85636749,-6.03140243,0.03493605,-0.02483710,0.05828719,-0.08595326,0.55275037,-0.72263055,2.09496958,-3.59658205,0.33162350,-0.32662671,0.00000000,-0.00000000,1.07763778,-0.85380872,2.22015164,-1.81648601
-0.44122061,4.82471910,-5.94837469,0.03545489,-0.02518588,0.05572061,-0.08766067,0.54300566,-0.72395274,2.07143112,-3.54840287,0.33561155,-0.32480338,0.00000000,-0.00000000,1.07620659,-0.84145327,2.21657480,-1.77861028
