energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.14707354,2.17987618,0.11802210,0.30877161,0.73818465,0.16253505,1.35314830,0.67427827,0.04114017,0.71578826
-0.14107054,2.22105029,0.12392942,0.31494369,0.74704752,0.16367647,1.40182410,0.69022272,0.04406297,0.71563091
-0.13506753,2.26473624,0.12966283,0.32141540,0.75620269,0.16518840,1.44933047,0.70642904,0.04736689,0.71705992
-0.12906453,2.30978686,0.13514460,0.32798548,0.76521879,0.16701863,1.49480841,0.72246517,0.05101926,0.71986011
-0.12306153,2.35497481,0.14029852,0.33445489,0.77365468,0.16909904,1.53740968,0.73789779,0.05498139,0.72374935
-0.11705853,2.39903248,0.14505208,0.34063364,0.78107518,0.17134791,1.57632428,0.75230553,0.05920938,0.72839001
-0.11105553,2.44069389,0.14933861,0.34634710,0.78706660,0.17367284,1.61080690,0.76529174,0.06365507,0.73340285
-0.10505253,2.47873672,0.15309928,0.35144142,0.79125137,0.17597412,1.64020137,0.77649654,0.06826721,0.73838243
-0.09904952,2.51202263,0.15628484,0.35578792,0.79330118,0.17814842,1.66396186,0.78560743,0.07299262,0.74291350
-0.09304652,2.53953429,0.15885695,0.35928639,0.79294807,0.18009266,1.68166985,0.79236825,0.07777750,0.74658755
-0.08704352,2.56040734,0.16078927,0.36186696,0.78999308,0.18170781,1.69304626,0.79658594,0.08256868,0.74901882
-0.08104052,2.57395612,0.16206789,0.36349071,0.78431213,0.18290250,1.69795801,0.79813494,0.08731486,0.74985906
-0.07503752,2.57969196,0.16269149,0.36414894,0.77585882,0.18359624,1.69641893,0.79695903,0.09196768,0.74881035
-0.06903452,2.57733351,0.16267091,0.36386120,0.76466433,0.18372220,1.68858490,0.79307059,0.09648264,0.74563560
-0.06303152,2.56680862,0.16202829,0.36267225,0.75083428,0.18322932,1.67474367,0.78654727,0.10081987,0.74016621
-0.05702851,2.54824804,0.16079584,0.36064806,0.73454289,0.18208376,1.65529976,0.77752635,0.10494450,0.73230675
-0.05102551,2.52197134,0.15901427,0.35787118,0.71602477,0.18026960,1.63075546,0.76619703,0.10882693,0.72203652
-0.04502251,2.48846598,0.15673091,0.35443563,0.69556473,0.17778889,1.60168872,0.75279101,0.11244267,0.70940801
-0.03901951,2.44836063,0.15399778,0.35044168,0.67348612,0.17466084,1.56872916,0.73757190,0.11577206,0.69454251
-0.03301651,2.40239430,0.15086951,0.34599076,0.65013830,0.17092053,1.53253332,0.72082389,0.11879966,0.67762323
-0.02701351,2.35138276,0.14740132,0.34118063,0.62588374,0.16661699,1.49376045,0.70284028,0.12151351,0.65888620
-0.02101051,2.29618406,0.14364718,0.33610130,0.60108542,0.16181080,1.45304986,0.68391234,0.12390433,0.63860958
-0.01500750,2.23766476,0.13965813,0.33083162,0.57609486,0.15657153,1.41100085,0.66431906,0.12596457,0.61710198
-0.00900450,2.17666849,0.13548096,0.32543682,0.55124157,0.15097485,1.36815616,0.64431819,0.12768763,0.59469017
-0.00300150,2.11398833,0.13115719,0.31996715,0.52682400,0.14509970,1.32498945,0.62413902,0.12906713,0.57170699
0.00300150,2.05034412,0.12672241,0.31445746,0.50310254,0.13902558,1.28189732,0.60397701,0.13009629,0.54847987
0.00900450,1.98636560,0.12220609,0.30892791,0.48029460,0.13282998,1.23919590,0.58399067,0.13076771,0.52532048
0.01500750,1.92258193,0.11763164,0.30338559,0.45857206,0.12658625,1.19712204,0.56430049,0.13107320,0.50251593
0.02101051,1.85941781,0.11301690,0.29782701,0.43806088,0.12036175,1.15583856,0.54499009,0.13100407,0.48032193
0.02701351,1.79719599,0.10837487,0.29224126,0.41884303,0.11421659,1.11544329,0.52610922,0.13055156,0.45895802
0.03301651,1.73614572,0.10371468,0.28661366,0.40096023,0.10820271,1.07598098,0.50767849,0.12970755,0.43860500
0.03901951,1.67641629,0.09904266,0.28092971,0.38441954,0.10236359,1.03745725,0.48969544,0.12846547,0.41940474
0.04502251,1.61809469,0.09436349,0.27517906,0.36920017,0.09673431,0.99985386,0.47214144,0.12682128,0.40146204
0.05102551,1.56122621,0.08968138,0.26935931,0.35526138,0.09134209,0.96314412,0.45498924,0.12477461,0.38484845
0.05702851,1.50583651,0.08500110,0.26347952,0.34255082,0.08620713,0.92730771,0.43821047,0.12232971,0.36960787
0.06303152,1.45195401,0.08032887,0.25756302,0.33101301,0.08134377,0.89234411,0.42178276,0.11949648,0.35576328
0.06903452,1.39963115,0.07567311,0.25164965,0.32059749,0.07676183,0.85828374,0.40569621,0.11629113,0.34332452
0.07503752,1.34896341,0.07104491,0.24579697,0.31126621,0.07246800,0.82519650,0.38995865,0.11273679,0.33229642
0.08104052,1.30010495,0.06645827,0.24008071,0.30299983,0.06846729,0.79319710,0.37459970,0.10886369,0.32268683
0.08704352,1.25328005,0.06193013,0.23459412,0.29580259,0.06476440,0.76244713,0.35967317,0.10470908,0.31451421
0.09304652,1.20878984,0.05748019,0.22944640,0.28970553,0.06136492,0.73315372,0.34525799,0.10031690,0.30781418
0.09904952,1.16701381,0.05313051,0.22476014,0.28476790,0.05827633,0.70556501,0.33145750,0.09573697,0.30264466
0.10505253,1.12840612,0.04890498,0.22066796,0.28107663,0.05550873,0.67996267,0.31839720,0.09102413,0.29908933
0.11105553,1.09348679,0.04482874,0.21730842,0.27874393,0.05307530,0.65665191,0.30622122,0.08623689,0.29725906
0.11705853,1.06282831,0.04092750,0.21482128,0.27790307,0.05099240,0.63594956,0.29508755,0.08143612,0.29729109
0.12306153,1.03703799,0.03722689,0.21334248,0.27870247,0.04927942,0.61817068,0.28516254,0.07668349,0.29934609
0.12906453,1.01673716,0.03375182,0.21299886,0.28129850,0.04795821,0.60361460,0.27661464,0.07203990,0.30360287
0.13506753,1.00253777,0.03052596,0.21390293,0.28584703,0.04705234,0.59255076,0.26960796,0.06756393,0.31025112
0.14107054,0.99501769,0.02757128,0.21614785,0.29249441,0.04658606,0.58520526,0.26429586,0.06331041,0.31948222
0.14707354,0.99469548,0.02490769,0.21980289,0.30136801,0.04658300,0.58174845,0.26081470,0.05932904,0.33147866
0.15307654,1.00200576,0.02255285,0.22490955,0.31256685,0.04706483,0.58228435,0.25927823,0.05566328,0.34640238
0.15907954,1.01727622,0.02052200,0.23147844,0.32615278,0.04804975,0.58684217,0.25977269,0.05234944,0.36438259
0.16508254,1.04070705,0.01882790,0.23948713,0.34214253,0.04955096,0.59537028,0.26235274,0.04941596,0.38550363
0.17108554,1.07235372,0.01748085,0.24887909,0.36050109,0.05157522,0.60773295,0.26703850,0.04688306,0.40979345
0.17708854,1.11211372,0.01648869,0.25956367,0.38113667,0.05412146,0.62370987,0.27381355,0.04476249,0.43721331
0.18309155,1.15971780,0.01585685,0.27141727,0.40389762,0.05717962,0.64299850,0.28262405,0.04305764,0.46764933
0.18909455,1.21472614,0.01558832,0.28428545,0.42857138,0.06072969,0.66521916,0.29337889,0.04176380,0.50090633
0.19509755,1.27652947,0.01568357,0.29798621,0.45488571,0.06474111,0.68992255,0.30595082,0.04086863,0.53670444
0.20110055,1.34435545,0.01614047,0.31231398,0.48251207,0.06917238,0.71659950,0.32017837,0.04035276,0.57467888
0.20710355,1.41727989,0.01695404,0.32704439,0.51107127,0.07397125,0.74469256,0.33586867,0.04019055,0.61438308
0.21310655,1.49424262,0.01811617,0.34193950,0.54014104,0.07907508,0.77360891,0.35280071,0.04035090,0.65529516
0.21910955,1.57406761,0.01961532,0.35675339,0.56926541,0.08441178,0.80273432,0.37072929,0.04079812,0.69682781
0.22511256,1.65548658,0.02143609,0.37123785,0.59796554,0.08990105,0.83144742,0.38938915,0.04149284,0.73834127
0.23111556,1.73716568,0.02355883,0.38514791,0.62575162,0.09545603,0.85913410,0.40849949,0.04239289,0.77915900
0.23711856,1.81773409,0.02595933,0.39824712,0.65213533,0.10098520,0.88520136,0.42776859,0.04345423,0.81858547
0.24312156,1.89581408,0.02860846,0.41031246,0.67664262,0.10639460,0.90909035,0.44689851,0.04463176,0.85592555
0.24912456,1.97005139,0.03147204,0.42113856,0.69882607,0.11159020,0.93028823,0.46558985,0.04588014,0.89050458
0.25512756,2.03914518,0.03451079,0.43054134,0.71827663,0.11648038,0.94833844,0.48354638,0.04715459,0.92168841
0.26113057,2.10187672,0.03768045,0.43836097,0.73463416,0.12097834,0.96284944,0.50047976,0.04841158,0.94890251
0.26713357,2.15713600,0.04093224,0.44446407,0.74759653,0.12500451,0.97350144,0.51611401,0.04960954,0.97164940
0.27313657,2.20394552,0.04421335,0.44874527,0.75692687,0.12848866,0.98005139,0.53018994,0.05070948,0.98952366
0.27913957,2.24148082,0.04746786,0.45112812,0.76245888,0.13137182,0.98233596,0.54246948,0.05167558,1.00222385
0.28514257,2.26908701,0.05063776,0.45156546,0.76410000,0.13360778,0.98027271,0.55273968,0.05247574,1.00956089
0.29114557,2.28629121,0.05366421,0.45003929,0.76183241,0.13516419,0.97385964,0.56081665,0.05308211,1.01146254
0.29714857,2.29281052,0.05648895,0.44656034,0.75571195,0.13602322,0.96317306,0.56654905,0.05347149,1.00797399
0.30315158,2.28855555,0.05905583,0.44116720,0.74586507,0.13618173,0.94836416,0.56982133,0.05362577,0.99925437
0.30915458,2.27362951,0.06131237,0.43392541,0.73248406,0.13565098,0.92965446,0.57055640,0.05353223,0.98556978
0.31515758,2.24832312,0.06321128,0.42492618,0.71582070,0.13445589,0.90733026,0.56871782,0.05318380,0.96728292
0.32116058,2.21310565,0.06471193,0.41428516,0.69617884,0.13263392,0.88173650,0.56431135,0.05257917,0.94484014
0.32716358,2.16861256,0.06578164,0.40214096,0.67390609,0.13023366,0.85327003,0.55738569,0.05172291,0.91875648
0.33316658,2.11563016,0.06639668,0.38865369,0.64938499,0.12731305,0.82237267,0.54803252,0.05062537,0.88959940
0.33916958,2.05507797,0.06654312,0.37400332,0.62302405,0.12393761,0.78952418,0.53638561,0.04930253,0.85797204
0.34517259,1.98798929,0.06621719,0.35838792,0.59524893,0.12017841,0.75523531,0.52261911,0.04777570,0.82449663
0.35117559,1.91549067,0.06542545,0.34202183,0.56649399,0.11611022,0.72004105,0.50694493,0.04607112,0.78979885
0.35717859,1.83878075,0.06418451,0.32513362,0.53719458,0.11180962,0.68449415,0.48960934,0.04421947,0.75449346
0.36318159,1.75910912,0.06252041,0.30796392,0.50777997,0.10735330,0.64915913,0.47088881,0.04225528,0.71917181
0.36918459,1.67775556,0.06046775,0.29076312,0.47866738,0.10281659,0.61460654,0.45108515,0.04021617,0.68439146
0.37518759,1.59601009,0.05806846,0.27378883,0.45025680,0.09827213,0.58140776,0.43052024,0.03814220,0.65066784
0.38119060,1.51515414,0.05537041,0.25730330,0.42292685,0.09378887,0.55012999,0.40953025,0.03607501,0.61846820
0.38719360,1.43644283,0.05242586,0.24157061,0.39703151,0.08943126,0.52133163,0.38845975,0.03405699,0.58820748
0.39319660,1.36108873,0.04928981,0.22685379,0.37289761,0.08525868,0.49555770,0.36765564,0.03213052,0.56024587
0.39919960,1.29024678,0.04601834,0.21341183,0.35082293,0.08132499,0.47333531,0.34746120,0.03033708,0.53488778
0.40520260,1.22500052,0.04266705,0.20149661,0.33107490,0.07767831,0.45516893,0.32821027,0.02871654,0.51238185
0.41120560,1.16634930,0.03928952,0.19134967,0.31388949,0.07436086,0.44153539,0.31022175,0.02730634,0.49292158
0.41720860,1.11519647,0.03593608,0.18319897,0.29947036,0.07140889,0.43287838,0.29379442,0.02614087,0.47664627
0.42321161,1.07233825,0.03265266,0.17725551,0.28798802,0.06885253,0.42960239,0.27920220,0.02525078,0.46364205
0.42921461,1.03845327,0.02947997,0.17370986,0.27957888,0.06671579,0.43206597,0.26668985,0.02466245,0.45394284
0.43521761,1.01409261,0.02645285,0.17272856,0.27434426,0.06501643,0.44057430,0.25646909,0.02439749,0.44753102
0.44122061,0.99967041,0.02359993,0.17445052,0.27234908,0.06376577,0.45537120,0.24871525,0.02447227,0.44433802
0.44722361,0.99545513,0.02094354,0.17898323,0.27362052,0.06296858,0.47663045,0.24356430,0.02489758,0.44424487
0.45322661,1.00156170,0.01849972,0.18639908,0.27814650,0.06262281,0.50444702,0.24111045,0.02567838,0.44708288
0.45922961,1.01794475,0.01627859,0.19673164,0.28587425,0.06271948,0.53882809,0.24140409,0.02681351,0.45263468
0.46523262,1.04439350,0.01428472,0.20997225,0.29670895,0.06324248,0.57968456,0.24445037,0.02829564,0.46063608
0.47123562,1.08052852,0.01251770,0.22606679,0.31051270,0.06416852,0.62682328,0.25020817,0.03011120,0.47077872
0.47723862,1.12580112,0.01097275,0.24491301,0.32710407,0.06546719,0.67994056,0.25858974,0.03224044,0.48271406
0.48324162,1.17949554,0.00964139,0.26635858,0.34625814,0.06710116,0.73861749,0.26946099,0.03465760,0.49605859
0.48924462,1.24073474,0.00851213,0.29019994,0.36770754,0.06902654,0.80231753,0.28264243,0.03733123,0.51040060
0.49524762,1.30848986,0.00757110,0.31618232,0.39114435,0.07119350,0.87038683,0.29791096,0.04022455,0.52530831
0.50125063,1.38159379,0.00680271,0.34400099,0.41622315,0.07354703,0.94205780,0.31500256,0.04329600,0.54033929
0.50725363,1.45875892,0.00619021,0.37330407,0.44256517,0.07602794,1.01645607,0.33361582,0.04649991,0.55505096
0.51325663,1.53859898,0.00571619,0.40369679,0.46976361,0.07857408,1.09261112,0.35341653,0.04978729,0.56901178
0.51925963,1.61965468,0.00536308,0.43474752,0.49739005,0.08112162,1.16947068,0.37404314,0.05310669,0.58181275
0.52526263,1.70042286,0.00511347,0.46599534,0.52500187,0.08360657,1.24591857,0.39511323,0.05640520,0.59307875
0.53126563,1.77938831,0.00495048,0.49695924,0.55215051,0.08596633,1.32079587,0.41623078,0.05962954,0.60247915
0.53726863,1.85505751,0.00485802,0.52714864,0.57839035,0.08814119,1.39292484,0.43699418,0.06272713,0.60973736
0.54327164,1.92599337,0.00482101,0.55607504,0.60328802,0.09007589,1.46113497,0.45700478,0.06564727,0.61463869
0.54927464,1.99084987,0.00482555,0.58326450,0.62643172,0.09172103,1.52429039,0.47587581,0.06834224,0.61703627
0.55527764,2.04840538,0.00485906,0.60827036,0.64744048,0.09303433,1.58131775,0.49324133,0.07076840,0.61685467
0.56128064,2.09759360,0.00491038,0.63068606,0.66597285,0.09398167,1.63123360,0.50876509,0.07288716,0.61409107
0.56728364,2.13753095,0.00496990,0.65015723,0.68173479,0.09453791,1.67317025,0.52214881,0.07466592,0.60881391
0.57328664,2.16753940,0.00502958,0.66639276,0.69448659,0.09468739,1.70639927,0.53313979,0.07607881,0.60115912
0.57928964,2.18716388,0.00508299,0.67917442,0.70404838,0.09442421,1.73035151,0.54153743,0.07710727,0.59132394
0.58529265,2.19618345,0.00512537,0.68836428,0.71030424,0.09375208,1.74463306,0.54719846,0.07774051,0.57955889
0.59129565,2.19461596,0.00515363,0.69391002,0.71320458,0.09268399,1.74903636,0.55004073,0.07797568,0.56615803
0.59729865,2.18271577,0.00516634,0.69584741,0.71276685,0.09124151,1.74354612,0.55004521,0.07781797,0.55144797
0.60330165,2.16096462,0.00516367,0.69430009,0.70907447,0.08945389,1.72833967,0.54725639,0.07728035,0.53577621
0.60930465,2.13005599,0.00514741,0.68947637,0.70227394,0.08735695,1.70378184,0.54178071,0.07638326,0.51949922
0.61530765,2.09087337,0.00512085,0.68166329,0.69257045,0.08499175,1.67041451,0.53378336,0.07515407,0.50297065
0.62131066,2.04446339,0.00508875,0.67121796,0.68022183,0.08240321,1.62894128,0.52348330,0.07362630,0.48653033
0.62731366,1.99200446,0.00505719,0.65855652,0.66553140,0.07963866,1.58020780,0.51114690,0.07183883,0.47049419
0.63331666,1.93477243,0.00503351,0.64414121,0.64883957,0.07674637,1.52517870,0.49708015,0.06983490,0.45514566
0.63931966,1.87410418,0.00502618,0.62846588,0.63051490,0.07377416,1.46491178,0.48162006,0.06766105,0.44072866
0.64532266,1.81136058,0.00504462,0.61204050,0.61094453,0.07076811,1.40053076,0.46512519,0.06536602,0.42744237
0.65132566,1.74789010,0.00509915,0.59537546,0.59052464,0.06777144,1.33319732,0.44796592,0.06299960,0.41543799
0.65732866,1.68499434,0.00520077,0.57896592,0.56965099,0.06482354,1.26408371,0.43051472,0.06061153,0.40481736
0.66333167,1.62389656,0.00536107,0.56327709,0.54871010,0.06195926,1.19434664,0.41313670,0.05825045,0.39563347
0.66933467,1.56571432,0.00559211,0.54873091,0.52807112,0.05920839,1.12510360,0.39618080,0.05596286,0.38789273
0.67533767,1.51143703,0.00590621,0.53569450,0.50807883,0.05659541,1.05741203,0.37997198,0.05379229,0.38155886
0.68134067,1.46190895,0.00631593,0.52447103,0.48904785,0.05413945,0.99225216,0.36480450,0.05177853,0.37655807
0.68734367,1.41781825,0.00683389,0.51529311,0.47125830,0.05185450,0.93051373,0.35093659,0.04995705,0.37278542
0.69334667,1.37969196,0.00747265,0.50831906,0.45495285,0.04974975,0.87298689,0.33858662,0.04835858,0.37011195
0.69934967,1.34789699,0.00824465,0.50363203,0.44033538,0.04783014,0.82035711,0.32793077,0.04700886,0.36839237
0.70535268,1.32264661,0.00916207,0.50124205,0.42757095,0.04609705,0.77320406,0.31910229,0.04592855,0.36747297
0.71135568,1.30401203,0.01023672,0.50109075,0.41678718,0.04454902,0.73200393,0.31219217,0.04513334,0.36719940
0.71735868,1.29193814,0.01147992,0.50305852,0.40807672,0.04318251,0.69713476,0.30725115,0.04463415,0.36742415
0.72336168,1.28626243,0.01290238,0.50697371,0.40150061,0.04199273,0.66888403,0.30429296,0.04443747,0.36801332
0.72936468,1.28673620,0.01451401,0.51262341,0.39709233,0.04097436,0.64745785,0.30329835,0.04454579,0.36885251
0.73536768,1.29304668,0.01632378,0.51976530,0.39486208,0.04012216,0.63299090,0.30421983,0.04495810,0.36985166
0.74137069,1.30483901,0.01833947,0.52813993,0.39480118,0.03943157,0.62555635,0.30698683,0.04567032,0.37094851
0.74737369,1.32173698,0.02056742,0.53748284,0.39688609,0.03889903,0.62517501,0.31151083,0.04667580,0.37211078
0.75337669,1.34336123,0.02301228,0.54753606,0.40108198,0.03852230,0.63182309,0.31769034,0.04796568,0.37333681
0.75937969,1.36934438,0.02567663,0.55805827,0.40734536,0.03830047,0.64543782,0.32541544,0.04952919,0.37465470
0.76538269,1.39934195,0.02856067,0.56883331,0.41562582,0.03823388,0.66592087,0.33457154,0.05135381,0.37612004
0.77138569,1.43303892,0.03166184,0.57967657,0.42586663,0.03832388,0.69313895,0.34504238,0.05342535,0.37781223
0.77738869,1.47015145,0.03497439,0.59043902,0.43800420,0.03857243,0.72692189,0.35671193,0.05572779,0.37982960
0.78339170,1.51042401,0.03848910,0.60100884,0.45196641,0.03898156,0.76705814,0.36946533,0.05824312,0.38228347
0.78939470,1.55362207,0.04219286,0.61131055,0.46767002,0.03955281,0.81328822,0.38318881,0.06095095,0.38529143
0.79539770,1.59952113,0.04606846,0.62130181,0.48501725,0.04028655,0.86529658,0.39776868,0.06382820,0.38897010
0.80140070,1.64789283,0.05009438,0.63096824,0.50389193,0.04118132,0.92270263,0.41308951,0.06684861,0.39342760
0.80740370,1.69848931,0.05424474,0.64031659,0.52415543,0.04223320,0.98505177,0.42903185,0.06998238,0.39875624
0.81340670,1.75102694,0.05848938,0.64936677,0.54564289,0.04343521,1.05180739,0.44546959,0.07319586,0.40502546
0.81940970,1.80517079,0.06279413,0.65814331,0.56816000,0.04477686,1.12234462,0.46226736,0.07645131,0.41227567
0.82541271,1.86052119,0.06712128,0.66666680,0.59148079,0.04624381,1.19594699,0.47927826,0.07970695,0.42051296
0.83141571,1.91660342,0.07143018,0.67494595,0.61534673,0.04781770,1.27180652,0.49634209,0.08291709,0.42970521
0.83741871,1.97286183,0.07567810,0.68297078,0.63946750,0.04947614,1.34902808,0.51328463,0.08603265,0.43977968
0.84342171,2.02865910,0.07982129,0.69070742,0.66352349,0.05119298,1.42663828,0.52991779,0.08900179,0.45062222
0.84942471,2.08328116,0.08381610,0.69809492,0.68717025,0.05293866,1.50359921,0.54604113,0.09177092,0.46207827
0.85542771,2.13594799,0.08762029,0.70504425,0.71004485,0.05468080,1.57882680,0.56144459,0.09428585,0.47395564
0.86143072,2.18583022,0.09119437,0.71143967,0.73177388,0.05638503,1.65121330,0.57591247,0.09649318,0.48602896
0.86743372,2.23207079,0.09450293,0.71714237,0.75198301,0.05801583,1.71965339,0.58922864,0.09834183,0.49804580
0.87343672,2.27381088,0.09751591,0.72199619,0.77030761,0.05953758,1.78307272,0.60118252,0.09978460,0.50973401
0.87943972,2.31021893,0.10020973,0.72583511,0.78640393,0.06091565,1.84045773,0.61157582,0.10077980,0.52081028
0.88544272,2.34052115,0.10256818,0.72849195,0.79996050,0.06211748,1.89088550,0.62022953,0.10129275,0.53098938
0.89144572,2.36403206,0.10458307,0.72980796,0.81070886,0.06311366,1.93355204,0.62699080,0.10129707,0.53999381
0.89744872,2.38018327,0.10625454,0.72964239,0.81843340,0.06387893,1.96779772,0.63173936,0.10077590,0.54756336
0.90345173,2.38854890,0.10759104,0.72788175,0.82297953,0.06439305,1.99312840,0.63439295,0.09972261,0.55346432
0.90945473,2.38886625,0.10860891,0.72444792,0.82425973,0.06464148,2.00923128,0.63491161,0.09814137,0.55749781
0.91545773,2.38105031,0.10933163,0.71930474,0.82225732,0.06461589,2.01598434,0.63330037,0.09604716,0.55950690
0.92146073,2.36520137,0.10978877,0.71246257,0.81702746,0.06431445,2.01345909,0.62961020,0.09346560,0.55938230
0.92746373,2.34160511,0.11001464,0.70398054,0.80869543,0.06374188,2.00191617,0.62393715,0.09043218,0.55706622
0.93346673,2.31072503,0.11004675,0.69396631,0.79745230,0.06290921,1.98179412,0.61641956,0.08699138,0.55255439
0.93946973,2.27318776,0.10992420,0.68257339,0.78354800,0.06183341,1.95369185,0.60723365,0.08319527,0.54589611
0.94547274,2.22976162,0.10968600,0.66999597,0.76728240,0.06053670,1.91834559,0.59658749,0.07910208,0.53719228
0.95147574,2.18132991,0.10936958,0.65646188,0.74899459,0.05904578,1.87660165,0.58471383,0.07477444,0.52659165
0.95747874,2.12885998,0.10900936,0.64222364,0.72905118,0.05739084,1.82938622,0.57186207,0.07027767,0.51428538
0.96348174,2.07336992,0.10863568,0.62754850,0.70783393,0.05560454,1.77767378,0.55828979,0.06567795,0.50050025
0.96948474,2.01589432,0.10827402,0.61270778,0.68572757,0.05372086,1.72245562,0.54425434,0.06104067,0.48549079
0.97548774,1.95745098,0.10794461,0.59796620,0.66310820,0.05177406,1.66471001,0.53000478,0.05642881,0.46953075
0.98149075,1.89900998,0.10766237,0.58357168,0.64033290,0.04979755,1.60537516,0.51577475,0.05190162,0.45290417
0.98749375,1.84146650,0.10743732,0.56974629,0.61773091,0.04782299,1.54532631,0.50177640,0.04751347,0.43589672
0.99349675,1.78561859,0.10727520,0.55667867,0.59559674,0.04587939,1.48535744,0.48819567,0.04331300,0.41878723
0.99949975,1.73215049,0.10717847,0.54451829,0.57418532,0.04399244,1.42616836,0.47518919,0.03934253,0.40184020
1.00550275,1.68162195,0.10714733,0.53337184,0.55370935,0.04218399,1.36835712,0.46288261,0.03563775,0.38529923
1.01150575,1.63446368,0.10718100,0.52330182,0.53433864,0.04047170,1.31241768,0.45137054,0.03222770,0.36938163
1.01750875,1.59097842,0.10727879,0.51432723,0.51620132,0.03886893,1.25874226,0.44071779,0.02913492,0.35427450
1.02351176,1.55134715,0.10744113,0.50642637,0.49938663,0.03738468,1.20762777,0.43096176,0.02637584,0.34013209
1.02951476,1.51563950,0.10767036,0.49954128,0.48394889,0.03602387,1.15928531,0.42211569,0.02396127,0.32707456
1.03551776,1.48382734,0.10797110,0.49358369,0.46991222,0.03478756,1.11385190,0.41417251,0.02189704,0.31518805
1.04152076,1.45580043,0.10835044,0.48844189,0.45727573,0.03367345,1.07140322,0.40710888,0.02018462,0.30452580
1.04752376,1.43138296,0.10881751,0.48398821,0.44601864,0.03267634,1.03196665,0.40088923,0.01882180,0.29511029
1.05352676,1.41034987,0.10938288,0.48008661,0.43610501,0.03178871,0.99553352,0.39546942,0.01780329,0.28693601
1.05952976,1.39244222,0.11005745,0.47659996,0.42748795,0.03100126,0.96207003,0.39079991,0.01712127,0.27997277
1.06553277,1.37738059,0.11085118,0.47339672,0.42011294,0.03030346,0.93152628,0.38682830,0.01676582,0.27416933
1.07153577,1.36487630,0.11177153,0.47035662,0.41392019,0.02968413,0.90384323,0.38350098,0.01672533,0.26945701
1.07753877,1.35463997,0.11282193,0.46737520,0.40884622,0.02913183,0.87895740,0.38076424,0.01698665,0.26575330
1.08354177,1.34638764,0.11400023,0.46436710,0.40482449,0.02863531,0.85680358,0.37856450,0.01753531,0.26296520
1.08954477,1.33984442,0.11529734,0.46126805,0.40178536,0.02818384,0.83731588,0.37684815,0.01835550,0.26099229
1.09554777,1.33474636,0.11669620,0.45803557,0.39965567,0.02776743,0.82042738,0.37556094,0.01943013,0.25972944
1.10155078,1.33084083,0.11817108,0.45464866,0.39835798,0.02737705,0.80606921,0.37464723,0.02074074,0.25906920
1.10755378,1.32788620,0.11968740,0.45110654,0.39780998,0.02700474,0.79416929,0.37404921,0.02226748,0.25890385
1.11355678,1.32565137,0.12120202,0.44742667,0.39792410,0.02664366,0.78465149,0.37370648,0.02398908,0.25912722
1.11955978,1.32391572,0.12266411,0.44364242,0.39860770,0.02628812,0.77743551,0.37355590,0.02588290,0.25963631
1.12556278,1.32247006,0.12401648,0.43980049,0.39976391,0.02593358,0.77243776,0.37353202,0.02792507,0.26033277
1.13156578,1.32111876,0.12519739,0.43595842,0.40129329,0.02557661,0.76957363,0.37356814,0.03009067,0.26112442
1.13756878,1.31968329,0.12614274,0.43218223,0.40309630,0.02521483,0.76876085,0.37359791,0.03235413,0.26192666
1.14357179,1.31800721,0.12678850,0.42854448,0.40507657,0.02484691,0.76992406,0.37355752,0.03468960,0.26266398
1.14957479,1.31596214,0.12707326,0.42512261,0.40714480,0.02447251,0.77300018,0.37338837,0.03707156,0.26327142
1.15557779,1.31345463,0.12694082,0.42199776,0.40922318,0.02409221,0.77794410,0.37303993,0.03947540,0.26369610
1.16158079,1.31043312,0.12634262,0.41925387,0.41125003,0.02370752,0.78473433,0.37247281,0.04187809,0.26389865
1.16758379,1.30689451,0.12523989,0.41697704,0.41318447,0.02332082,0.79337794,0.37166158,0.04425891,0.26385442
1.17358679,1.30288963,0.12360544,0.41525495,0.41501065,0.02293530,0.80391427,0.37059733,0.04660009,0.26355457
1.17958979,1.29852702,0.12142497,0.41417622,0.41674149,0.02255489,0.81641693,0.36928956,0.04888741,0.26300669
1.18559280,1.29397428,0.11869785,0.41382959,0.41842143,0.02218422,0.83099360,0.36776741,0.05111070,0.26223510
1.19159580,1.28945676,0.11543733,0.41430266,0.42012807,0.02182848,0.84778345,0.36607985,0.05326418,0.26128049
1.19759880,1.28525316,0.11167020,0.41568029,0.42197245,0.02149327,0.86695186,0.36429498,0.05534660,0.26019910
1.20360180,1.28168787,0.10743588,0.41804241,0.42409783,0.02118449,0.88868268,0.36249824,0.05736123,0.25906115
1.20960480,1.27912039,0.10278506,0.42146130,0.42667696,0.02090809,0.91316798,0.36078952,0.05931558,0.25794873
1.21560780,1.27793183,0.09777793,0.42599850,0.42990770,0.02066986,0.94059590,0.35927952,0.06122093,0.25695301
1.22161081,1.27850916,0.09248208,0.43170128,0.43400720,0.02047524,0.97113688,0.35808514,0.06309158,0.25617099
1.22761381,1.28122783,0.08697022,0.43859898,0.43920465,0.02032902,1.00492902,0.35732440,0.06494406,0.25570173
1.23361681,1.28643342,0.08131780,0.44669934,0.44573295,0.02023511,1.04206322,0.35711092,0.06679600,0.25564231
