energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.62631316,2.71925206,-1.76169494,0.31442668,-0.13136198,1.02524361,-0.19298657,0.00116292,-0.00007579,0.03430597,-0.02083789,0.38018941,-0.35390252,1.66560575,-1.53487449,0.28276137,-0.25779436,0.00000000,-0.00000000
-2.62031016,2.68826037,-1.81546789,0.30841545,-0.13548326,1.00649023,-0.20489351,0.00110925,-0.00008616,0.03237846,-0.02322619,0.37658154,-0.35609076,1.66125029,-1.57593467,0.27733583,-0.25904122,0.00000000,-0.00000000
-2.61430715,2.65449837,-1.87241157,0.30201580,-0.14014681,0.98672142,-0.21838391,0.00105528,-0.00009843,0.03064811,-0.02588726,0.37260939,-0.35869433,1.65439286,-1.61750224,0.27235465,-0.26169231,0.00000000,-0.00000000
-2.60830415,2.61837732,-1.93180970,0.29528407,-0.14531800,0.96619388,-0.23342783,0.00100183,-0.00011292,0.02913853,-0.02881599,0.36825716,-0.36157440,1.64516157,-1.65894165,0.26781433,-0.26558767,0.00000000,-0.00000000
-2.60230115,2.58048936,-1.99304171,0.28829551,-0.15096946,0.94522242,-0.24999448,0.00094976,-0.00013004,0.02786866,-0.03200378,0.36354166,-0.36461584,1.63382807,-1.69972062,0.26372044,-0.27057803,0.00000000,-0.00000000
-2.59629815,2.54158526,-2.05558466,0.28114250,-0.15708061,0.92417189,-0.26805045,0.00089991,-0.00015025,0.02685260,-0.03543799,0.35851031,-0.36772796,1.62079213,-1.73941421,0.26008613,-0.27652538,0.00000000,-0.00000000
-2.59029515,2.50254329,-2.11900855,0.27393191,-0.16363669,0.90344633,-0.28755724,0.00085314,-0.00017409,0.02609950,-0.03910153,0.35323747,-0.37084382,1.60655942,-1.77770249,0.25692994,-0.28330240,0.00000000,-0.00000000
-2.58429215,2.46433068,-2.18296536,0.26678169,-0.17062721,0.88347571,-0.30846840,0.00081031,-0.00020219,0.02561358,-0.04297256,0.34781945,-0.37391808,1.59171370,-1.81436238,0.25427310,-0.29079105,0.00000000,-0.00000000
-2.57828914,2.42795984,-2.24717296,0.25981683,-0.17804407,0.86470106,-0.33072631,0.00077233,-0.00023525,0.02539408,-0.04702423,0.34236837,-0.37692361,1.57688493,-1.84925436,0.25213640,-0.29888038,0.00000000,-0.00000000
-2.57228614,2.39444142,-2.31139501,0.25316484,-0.18587933,0.84755852,-0.35425890,0.00074011,-0.00027406,0.02543540,-0.05122474,0.33700539,-0.37984734,1.56271503,-1.88230509,0.25053694,-0.30746407,0.00000000,-0.00000000
-2.56628314,2.36473710,-2.37541842,0.24695112,-0.19412284,0.83246330,-0.37897632,0.00071461,-0.00031951,0.02572712,-0.05553741,0.33185353,-0.38268543,1.54982317,-1.91348710,0.24948495,-0.31643777,0.00000000,-0.00000000
-2.56028014,2.33971446,-2.43902993,0.24129433,-0.20275981,0.81979437,-0.40476801,0.00069681,-0.00037255,0.02625423,-0.05992108,0.32703074,-0.38543834,1.53877255,-1.94279712,0.24898086,-0.32569666,0.00000000,-0.00000000
-2.55427714,2.32010670,-2.50199340,0.23630211,-0.21176849,0.80988063,-0.43150008,0.00068776,-0.00043421,0.02699732,-0.06433061,0.32264334,-0.38810589,1.53004064,-1.97023427,0.24901293,-0.33513337,0.00000000,-0.00000000
-2.54827414,2.30647950,-2.56402930,0.23206734,-0.22111805,0.80298946,-0.45901347,0.00068852,-0.00050556,0.02793289,-0.06871759,0.31878046,-0.39068285,1.52399430,-1.99577985,0.24955553,-0.34463638,0.00000000,-0.00000000
-2.54227114,2.29920680,-2.62479797,0.22866511,-0.23076680,0.79931820,-0.48712280,0.00070020,-0.00058772,0.02903373,-0.07303122,0.31550959,-0.39315521,1.52087148,-2.01937977,0.25056833,-0.35408923,0.00000000,-0.00000000
-2.53626813,2.29845713,-2.68388752,0.22615064,-0.24066089,0.79898910,-0.51561614,0.00072393,-0.00068180,0.03026940,-0.07721935,0.31287362,-0.39549728,1.52077027,-2.04093090,0.25199633,-0.36337047,0.00000000,-0.00000000
-2.53026513,2.30419105,-2.74080732,0.22455823,-0.25073342,0.80204795,-0.54425574,0.00076084,-0.00078890,0.03160680,-0.08122953,0.31088943,-0.39766998,1.52364599,-2.06027209,0.25377101,-0.37235431,0.00000000,-0.00000000
-2.52426213,2.31617002,-2.79498755,0.22390120,-0.26090423,0.80846648,-0.57277982,0.00081207,-0.00091004,0.03301089,-0.08501026,0.30954810,-0.39962013,1.52931647,-2.07718045,0.25581236,-0.38091215,0.00000000,-0.00000000
-2.51825913,2.33397592,-2.84578477,0.22417290,-0.27108021,0.81814841,-0.60090532,0.00087872,-0.00104613,0.03444546,-0.08851212,0.30881672,-0.40128101,1.53747496,-2.09137300,0.25803181,-0.38891463,0.00000000,-0.00000000
-2.51225613,2.35704022,-2.89249326,0.22534868,-0.28115615,0.83093856,-0.62833161,0.00096182,-0.00119793,0.03587400,-0.09168895,0.30864159,-0.40257384,1.54771007,-2.10251350,0.26033592,-0.39623424,0.00000000,-0.00000000
-2.50625313,2.38468077,-2.93436148,0.22738862,-0.29101630,0.84663471,-0.65474509,0.00106229,-0.00136598,0.03726067,-0.09449895,0.30895266,-0.40341033,1.55953132,-2.11022398,0.26263060,-0.40274825,0.00000000,-0.00000000
-2.50025013,2.41614406,-2.97061268,0.23024091,-0.30053625,0.86500115,-0.67982449,0.00118090,-0.00155055,0.03857126,-0.09690558,0.30966881,-0.40369583,1.57239883,-2.11410016,0.26482561,-0.40834176,0.00000000,-0.00000000
-2.49424712,2.45065038,-3.00046853,0.23384553,-0.30958541,0.88578328,-0.70324684,0.00131824,-0.00175159,0.03977418,-0.09887844,0.31070372,-0.40333318,1.58575531,-2.11372964,0.26683918,-0.41291069,0.00000000,-0.00000000
-2.48824412,2.48743884,-3.02317448,0.23813810,-0.31802978,0.90872214,-0.72469378,0.00147463,-0.00196867,0.04084144,-0.10039382,0.31197182,-0.40222671,1.59905846,-2.10871181,0.26860233,-0.41636451,0.00000000,-0.00000000
-2.48224112,2.52580982,-3.03802550,0.24305353,-0.32573494,0.93356804,-0.74385829,0.00165010,-0.00220096,0.04174948,-0.10143516,0.31339406,-0.40028632,1.61181184,-2.09867811,0.27006272,-0.41862862,0.00000000,-0.00000000
-2.47623812,2.56516198,-3.04439086,0.24852935,-0.33256936,0.96009243,-0.76045133,0.00184433,-0.00244715,0.04247999,-0.10199324,0.31490304,-0.39743146,1.62359233,-2.08331146,0.27118776,-0.41964606,0.00000000,-0.00000000
-2.47023512,2.60502167,-3.04173685,0.25450828,-0.33840759,0.98809709,-0.77420850,0.00205660,-0.00270546,0.04302046,-0.10206614,0.31644721,-0.39359459,1.63407280,-2.06236383,0.27196682,-0.41937875,0.00000000,-0.00000000
-2.46423212,2.64506304,-3.02964645,0.26094018,-0.34313356,1.01742030,-0.78489642,0.00228575,-0.00297364,0.04336464,-0.10165910,0.31799389,-0.38872418,1.64303844,-2.03567078,0.27241229,-0.41780794,0.00000000,-0.00000000
-2.45822911,2.68511748,-3.00783506,0.26778294,-0.34664369,1.04793937,-0.79231866,0.00253018,-0.00324892,0.04351270,-0.10078407,0.31953085,-0.38278696,1.65039611,-2.00316246,0.27255944,-0.41493403,0.00000000,-0.00000000
-2.45222611,2.72517219,-2.97616194,0.27500251,-0.34884981,1.07956955,-0.79632111,0.00278779,-0.00352811,0.04347124,-0.09945922,0.32106648,-0.37576944,1.65617610,-1.96487055,0.27246515,-0.41077579,0.00000000,-0.00000000
-2.44622311,2.76535773,-2.93463700,0.28257193,-0.34968174,1.11225934,-0.79679663,0.00305601,-0.00380759,0.04325301,-0.09770822,0.32262844,-0.36767863,1.66052646,-1.92093082,0.27220540,-0.40536903,0.00000000,-0.00000000
-2.44022011,2.80592561,-2.88342301,0.29046953,-0.34908960,1.14598263,-0.79368885,0.00333182,-0.00408341,0.04287642,-0.09555959,0.32426091,-0.35854196,1.66370016,-1.87158159,0.27187169,-0.39876478,0.00000000,-0.00000000
-2.43421711,2.84721741,-2.82283340,0.29867634,-0.34704555,1.18072806,-0.78699508,0.00361179,-0.00435137,0.04236480,-0.09304581,0.32602073,-0.34840650,1.66603620,-1.81715830,0.27156665,-0.39102727,0.00000000,-0.00000000
-2.42821411,2.88962727,-2.75332619,0.30717313,-0.34354521,1.21648651,-0.77676812,0.00389213,-0.00460708,0.04174557,-0.09020255,0.32797243,-0.33733756,1.66793562,-1.75808465,0.27139888,-0.38223167,0.00000000,-0.00000000
-2.42221111,2.93356024,-2.67549440,0.31593700,-0.33860846,1.25323756,-0.76311699,0.00416875,-0.00484616,0.04104913,-0.08706783,0.33018277,-0.32541671,1.66983410,-1.69486114,0.27147752,-0.37246183,0.00000000,-0.00000000
-2.41620810,2.97938903,-2.59005373,0.32493807,-0.33227973,1.29093569,-0.74620656,0.00443740,-0.00506428,0.04030777,-0.08368129,0.33271492,-0.31273952,1.67217263,-1.62805169,0.27190654,-0.36180808,0.00000000,-0.00000000
-2.41020510,3.02741184,-2.49782814,0.33413635,-0.32462776,1.32949747,-0.72625592,0.00469374,-0.00525735,0.03955444,-0.08008340,0.33562271,-0.29941290,1.67536809,-1.55826906,0.27277932,-0.35036524,0.00000000,-0.00000000
-2.40420210,3.07781383,-2.39973385,0.34347914,-0.31574478,1.36879031,-0.70353565,0.00493351,-0.00542163,0.03882156,-0.07631486,0.33894529,-0.28555243,1.67978531,-1.48615999,0.27417365,-0.33823088,0.00000000,-0.00000000
-2.39819910,3.13063457,-2.29676261,0.35289913,-0.30574514,1.40862383,-0.67836391,0.00515260,-0.00555386,0.03813984,-0.07241597,0.34270259,-0.27127959,1.68571221,-1.41239069,0.27614741,-0.32550387,0.00000000,-0.00000000
-2.39219610,3.18574328,-2.18996450,0.36231339,-0.29476349,1.44874441,-0.65110145,0.00534720,-0.00565136,0.03753723,-0.06842615,0.34689176,-0.25671915,1.69333933,-1.33763322,0.27873517,-0.31228328,0.00000000,-0.00000000
-2.38619310,3.24282349,-2.08043089,0.37162334,-0.28295240,1.48883319,-0.62214566,0.00551396,-0.00571217,0.03703795,-0.06438346,0.35148482,-0.24199664,1.70274472,-1.26255328,0.28194591,-0.29866757,0.00000000,-0.00000000
-2.38019010,3.30136773,-1.96927777,0.38071585,-0.27047962,1.52850810,-0.59192373,0.00565005,-0.00573505,0.03666178,-0.06032429,0.35642774,-0.22723611,1.71388503,-1.18779981,0.28576188,-0.28475404,0.00000000,-0.00000000
-2.37418709,3.36068281,-1.85762983,0.38946526,-0.25752499,1.56732949,-0.56088510,0.00575330,-0.00571964,0.03642341,-0.05628300,0.36164087,-0.21255816,1.72659294,-1.11399628,0.29013874,-0.27063850,0.00000000,-0.00000000
-2.36818409,3.41990511,-1.74660536,0.39773644,-0.24427700,1.60480948,-0.52949345,0.00582224,-0.00566637,0.03633211,-0.05229171,0.36702083,-0.19807822,1.74058111,-1.04173402,0.29500690,-0.25641514,0.00000000,-0.00000000
-2.36218109,3.47802519,-1.63730207,0.40538863,-0.23092928,1.64042440,-0.49821827,0.00585619,-0.00557654,0.03639159,-0.04838010,0.37244357,-0.18390514,1.75545215,-0.97156728,0.30027391,-0.24217647,0.00000000,-0.00000000
-2.35617809,3.53392034,-1.53078399,0.41227988,-0.21767686,1.67362972,-0.46752635,0.00585526,-0.00545224,0.03660002,-0.04457525,0.37776869,-0.17014014,1.77071409,-0.90400989,0.30582797,-0.22801322,0.00000000,-0.00000000
-2.35017509,3.58639332,-1.42806941,0.41827187,-0.20471252,1.70387677,-0.43787346,0.00582035,-0.00529633,0.03695030,-0.04090152,0.38284450,-0.15687588,1.78580027,-0.83953329,0.31154212,-0.21401432,0.00000000,-0.00000000
-2.34417209,3.63421524,-1.33011981,0.42323486,-0.19222319,1.73063041,-0.40969621,0.00575312,-0.00511231,0.03743052,-0.03738052,0.38751375,-0.14419596,1.80009269,-0.77856562,0.31727911,-0.20026674,0.00000000,-0.00000000
-2.33816908,3.67617061,-1.23783004,0.42705245,-0.18038652,1.75338675,-0.38340460,0.00565595,-0.00490426,0.03802455,-0.03403102,0.39161967,-0.13217452,1.81294760,-0.72149157,0.32289651,-0.18685521,0.00000000,-0.00000000
-2.33216608,3.71110228,-1.15201946,0.42962605,-0.16936774,1.77169011,-0.35937521,0.00553181,-0.00467671,0.03871277,-0.03086899,0.39501200,-0.12087608,1.82372199,-0.66865277,0.32825199,-0.17386185,0.00000000,-0.00000000
-2.32616308,3.73795418,-1.07342447,0.43087863,-0.15931691,1.78514836,-0.33794537,0.00538421,-0.00443451,0.03947290,-0.02790761,0.39755276,-0.11035559,1.83179987,-0.62034841,0.33320843,-0.16136570,0.00000000,-0.00000000
-2.32016008,3.75581020,-1.00269217,0.43075775,-0.15036648,1.79344609,-0.31940831,0.00521707,-0.00418273,0.04028088,-0.02515731,0.39912145,-0.10065858,1.83661707,-0.57683600,0.33763865,-0.14944212,0.00000000,-0.00000000
-2.31415708,3.76392741,-0.94037564,0.42923765,-0.14262947,1.79635495,-0.30400964,0.00503457,-0.00392650,0.04111179,-0.02262592,0.39961956,-0.09182148,1.83768364,-0.53833216,0.34142955,-0.13816217,0.00000000,-0.00000000
-2.30815408,3.76176256,-0.88693065,0.42632032,-0.13619812,1.79374083,-0.29194498,0.00484109,-0.00367096,0.04194073,-0.02031877,0.39897404,-0.08387204,1.83460297,-0.50501332,0.34448559,-0.12759189,0.00000000,-0.00000000
-2.30215108,3.74899107,-0.84271414,0.42203557,-0.13114310,1.78556776,-0.28335899,0.00464101,-0.00342112,0.04274374,-0.01823886,0.39713983,-0.07682990,1.82708707,-0.47701645,0.34673141,-0.11779174,0.00000000,-0.00000000
-2.29614807,3.72551796,-0.80798471,0.41644013,-0.12751333,1.77189833,-0.27834584,0.00443869,-0.00318177,0.04349854,-0.01638703,0.39410126,-0.07070718,1.81496746,-0.45443994,0.34811353,-0.10881600,0.00000000,-0.00000000
-2.29014507,3.69148092,-0.78290499,0.40961584,-0.12533645,1.75289099,-0.27695096,0.00423829,-0.00295749,0.04418530,-0.01476223,0.38987226,-0.06550928,1.79820164,-0.43734456,0.34860124,-0.10071237,0.00000000,-0.00000000
-2.28414207,3.64724561,-0.76754635,0.40166704,-0.12461986,1.72879436,-0.27917423,0.00404380,-0.00275256,0.04478717,-0.01336172,0.38449564,-0.06123561,1.77687503,-0.42575494,0.34818655,-0.09352167,0.00000000,-0.00000000
-2.27813907,3.59339421,-0.76189577,0.39271743,-0.12535228,1.69993909,-0.28497437,0.00385890,-0.00257095,0.04529082,-0.01218135,0.37804135,-0.05788055,1.75119869,-0.41966149,0.34688343,-0.08727781,0.00000000,-0.00000000
-2.27213607,3.53070781,-0.76586495,0.38290645,-0.12750599,1.66672774,-0.29427463,0.00368698,-0.00241635,0.04568673,-0.01121582,0.37060387,-0.05543436,1.72150314,-0.41902308,0.34472630,-0.08200792,0.00000000,-0.00000000
-2.26613307,3.46014397,-0.77930170,0.37238545,-0.13103939,1.62962320,-0.30696942,0.00353113,-0.00229219,0.04596937,-0.01045896,0.36229903,-0.05388421,1.68822871,-0.42377051,0.34176806,-0.07773266,0.00000000,-0.00000000
-2.26013007,3.38281061,-0.80200315,0.36131380,-0.13590011,1.58913640,-0.32293186,0.00339418,-0.00220168,0.04613731,-0.00990403,0.35326022,-0.05321519,1.65191312,-0.43381084,0.33807763,-0.07446686,0.00000000,-0.00000000
-2.25412706,3.29993739,-0.83373076,0.34985514,-0.14202833,1.54581363,-0.34202198,0.00327867,-0.00214781,0.04619305,-0.00954394,0.34363441,-0.05341140,1.61317687,-0.44903269,0.33373734,-0.07222014,0.00000000,-0.00000000
-2.24812406,3.21284583,-0.87422652,0.33817381,-0.14936028,1.50022431,-0.36409525,0.00318700,-0.00213345,0.04614283,-0.00937157,0.33357788,-0.05445696,1.57270700,-0.46931223,0.32884012,-0.07099786,0.00000000,-0.00000000
-2.24212106,3.12291927,-0.92322970,0.32643174,-0.15783186,1.45294935,-0.38901126,0.00312138,-0.00216136,0.04599632,-0.00937993,0.32325203,-0.05633701,1.53123995,-0.49451992,0.32348670,-0.07080196,0.00000000,-0.00000000
-2.23611806,3.03157347,-0.98049373,0.31478572,-0.16738208,1.40457064,-0.41664210,0.00308397,-0.00223422,0.04576608,-0.00956246,0.31281935,-0.05903861,1.48954404,-0.52452753,0.31778304,-0.07163195,0.00000000,-0.00000000
-2.23011506,2.94022870,-1.04580201,0.30338515,-0.17795625,1.35566182,-0.44688008,0.00307691,-0.00235465,0.04546709,-0.00991312,0.30243961,-0.06255153,1.44840197,-0.55921531,0.31183775,-0.07348572,0.00000000,-0.00000000
-2.22411206,2.85028380,-1.11898211,0.29237029,-0.18950873,1.30678046,-0.47964447,0.00310236,-0.00252517,0.04511613,-0.01042656,0.29226636,-0.06686882,1.40859395,-0.59847861,0.30575992,-0.07636031,0.00000000,-0.00000000
-2.21810905,2.76309248,-1.19991719,0.28187097,-0.20200505,1.25846167,-0.51488685,0.00316252,-0.00274822,0.04473110,-0.01109821,0.28244390,-0.07198718,1.37088153,-0.64223375,0.29965710,-0.08025240,0.00000000,-0.00000000
-2.21210605,2.67994209,-1.28855383,0.27200564,-0.21542332,1.21121299,-0.55259459,0.00325969,-0.00302605,0.04433038,-0.01192431,0.27310465,-0.07790706,1.33599255,-0.69042248,0.29363355,-0.08515850,0.00000000,-0.00000000
-2.20610305,2.60203478,-1.38490538,0.26288083,-0.22975465,1.16551045,-0.59279237,0.00339618,-0.00336064,0.04393213,-0.01290188,0.26436694,-0.08463242,1.30460730,-0.74301456,0.28778877,-0.09107489,0.00000000,-0.00000000
-2.20010005,2.53047099,-1.48905010,0.25459081,-0.24500267,1.12179556,-0.63554119,0.00357435,-0.00375360,0.04355366,-0.01402864,0.25633330,-0.09217017,1.27734592,-0.80000799,0.28221612,-0.09799710,0.00000000,-0.00000000
-2.19409705,2.46623501,-1.60112354,0.24721746,-0.26118197,1.08047291,-0.68093486,0.00379647,-0.00420603,0.04321082,-0.01530286,0.24908914,-0.10052916,1.25475725,-0.86142664,0.27700169,-0.10591904,0.00000000,-0.00000000
-2.18809405,2.41018259,-1.72130490,0.24083023,-0.27831542,1.04190824,-0.72909391,0.00406467,-0.00471834,0.04291748,-0.01672314,0.24270187,-0.10971887,1.23730900,-0.92731482,0.27222325,-0.11483175,0.00000000,-0.00000000
-2.18209105,2.36303024,-1.84979745,0.23548612,-0.29643060,1.00642665,-0.78015677,0.00438082,-0.00529010,0.04268508,-0.01828813,0.23722034,-0.11974770,1.22537943,-0.99772895,0.26794922,-0.12472176,0.00000000,-0.00000000
-2.17608804,2.32534641,-1.98680329,0.23122973,-0.31555526,0.97431093,-0.83426861,0.00474636,-0.00591991,0.04252227,-0.01999625,0.23267475,-0.13062092,1.21925052,-1.07272614,0.26423779,-0.13556924,0.00000000,-0.00000000
-2.17008504,2.29754437,-2.13249324,0.22809320,-0.33571208,0.94579977,-0.89156805,0.00516218,-0.00660517,0.04243472,-0.02184525,0.22907679,-0.14233835,1.21910279,-1.15235034,0.26113607,-0.14734586,0.00000000,-0.00000000
-2.16408204,2.27987709,-2.28697304,0.22609622,-0.35691293,0.92108595,-0.95217208,0.00562840,-0.00734201,0.04242497,-0.02383185,0.22642016,-0.15489187,1.22501185,-1.23661622,0.25867923,-0.16001262,0.00000000,-0.00000000
-2.15807904,2.27243433,-2.45024723,0.22524595,-0.37915294,0.90031453,-1.01616009,0.00614432,-0.00812516,0.04249249,-0.02595129,0.22468141,-0.16826282,1.23694690,-1.32549172,0.25688986,-0.17351773,0.00000000,-0.00000000
-2.15207604,2.27514237,-2.62218245,0.22553704,-0.40240463,0.88358128,-1.08355727,0.00670813,-0.00894790,0.04263378,-0.02819697,0.22382108,-0.18241952,1.25477141,-1.41888006,0.25577738,-0.18779463,0.00000000,-0.00000000
-2.14607304,2.28776666,-2.80247226,0.22695163,-0.42661244,0.87093143,-1.15431856,0.00731692,-0.00980203,0.04284268,-0.03055998,0.22378515,-0.19731488,1.27824604,-1.51660230,0.25533770,-0.20276043,0.00000000,-0.00000000
-2.14007004,2.30991791,-2.99060533,0.22945957,-0.45168808,0.86235904,-1.22831369,0.00796648,-0.01067795,0.04311069,-0.03302886,0.22450677,-0.21288441,1.30703420,-1.61838143,0.25555308,-0.21831477,0.00000000,-0.00000000
-2.13406703,2.34106193,-3.18583934,0.23301870,-0.47750689,0.85780734,-1.30531430,0.00865131,-0.01156476,0.04342747,-0.03558925,0.22590834,-0.22904472,1.34071018,-1.72382925,0.25639240,-0.23433932,0.00000000,-0.00000000
-2.12806403,2.38053347,-3.38718234,0.23757541,-0.50390555,0.85717013,-1.38498383,0.00936456,-0.01245042,0.04378134,-0.03822378,0.22790384,-0.24569259,1.37877000,-1.83243696,0.25781169,-0.25069799,0.00000000,-0.00000000
-2.12206103,2.42755408,-3.59338335,0.24306537,-0.53068138,0.86029442,-1.46687112,0.01009812,-0.01332203,0.04415992,-0.04091202,0.23040134,-0.26270480,1.42064488,-1.94357057,0.25975509,-0.26723801,0.00000000,-0.00000000
-2.11605803,2.48125383,-3.80293370,0.24941455,-0.55759337,0.86698464,-1.55040802,0.01084269,-0.01416610,0.04455070,-0.04363053,0.23330583,-0.27993879,1.46571709,-2.05647166,0.26215628,-0.28379175,0.00000000,-0.00000000
-2.11005503,2.54069655,-4.01407964,0.25654043,-0.58436502,0.87700809,-1.63491178,0.01158795,-0.01496890,0.04494169,-0.04635313,0.23652212,-0.29723417,1.51333791,-2.17026404,0.26494016,-0.30017943,0.00000000,-0.00000000
-2.10405203,2.60490776,-4.22484699,0.26435343,-0.61068896,0.89010183,-1.71959230,0.01232278,-0.01571687,0.04532200,-0.04905122,0.23995777,-0.31441514,1.56284708,-2.28396664,0.26802504,-0.31621258,0.00000000,-0.00000000
-2.09804902,2.67290452,-4.43307713,0.27275854,-0.63623328,0.90598060,-1.80356426,0.01303550,-0.01639698,0.04568237,-0.05169434,0.24352612,-0.33129370,1.61359309,-2.39651210,0.27132500,-0.33169821,0.00000000,-0.00000000
-2.09204602,2.74372581,-4.63647376,0.28165694,-0.66064935,0.92434560,-1.88586412,0.01371420,-0.01699715,0.04601566,-0.05425077,0.24714904,-0.34767372,1.66495357,-2.50677095,0.27475250,-0.34644341,0.00000000,-0.00000000
-2.08604302,2.81646228,-4.83265868,0.29094775,-0.68358083,0.94489365,-1.96547137,0.01434707,-0.01750667,0.04631720,-0.05668826,0.25075955,-0.36335551,1.71635480,-2.61358024,0.27822105,-0.36026041,0.00000000,-0.00000000
-2.08004002,2.89028389,-5.01923477,0.30052970,-0.70467361,0.96732625,-2.04133343,0.01492273,-0.01791648,0.04658505,-0.05897491,0.25430404,-0.37814101,1.76728947,-2.71577562,0.28164788,-0.37297166,0.00000000,-0.00000000
-2.07403702,2.96446386,-5.19385348,0.31030257,-0.72358623,0.99135808,-2.11239337,0.01543062,-0.01821958,0.04682007,-0.06107999,0.25774406,-0.39183914,1.81733172,-2.81222552,0.28495640,-0.38441496,0.00000000,-0.00000000
-2.06803402,3.03839776,-5.35428422,0.32016856,-0.74000023,1.01672453,-2.17761943,0.01586132,-0.01841116,0.04702595,-0.06297481,0.26105747,-0.40427126,1.86614862,-2.90186585,0.28807838,-0.39444813,0.00000000,-0.00000000
-2.06203102,3.11161642,-5.49848253,0.33003330,-0.75363031,1.04318757,-2.23603502,0.01620685,-0.01848884,0.04720899,-0.06463363,0.26423909,-0.41527639,1.91350739,-2.98373371,0.29095577,-0.40295325,0.00000000,-0.00000000
-2.05602801,3.18379192,-5.62465408,0.33980659,-0.76423351,1.07053990,-2.28674818,0.01646096,-0.01845269,0.04737779,-0.06603440,0.26730049,-0.42471612,1.95927785,-3.05699853,0.29354195,-0.40984019,0.00000000,-0.00000000
-2.05002501,3.25473598,-5.73131174,0.34940281,-0.77161729,1.09860676,-2.32897907,0.01661932,-0.01830526,0.04754285,-0.06715946,0.27026919,-0.43247880,2.00342972,-3.12098916,0.29580251,-0.41504920,0.00000000,-0.00000000
-2.04402201,3.32439082,-5.81732310,0.35874099,-0.77564599,1.12724559,-2.36208439,0.01667968,-0.01805145,0.04771595,-0.06799611,0.27318703,-0.43848299,2.04602497,-3.17521579,0.29771539,-0.41855259,0.00000000,-0.00000000
-2.03801901,3.39281278,-5.88194640,0.36774471,-0.77624562,1.15634331,-2.38557767,0.01664193,-0.01769833,0.04790957,-0.06853697,0.27610794,-0.44267990,2.08720534,-3.21938561,0.29927044,-0.42035531,0.00000000,-0.00000000
-2.03201601,3.46014946,-5.92485339,0.37634163,-0.77340652,1.18581139,-2.39914439,0.01650809,-0.01725488,0.04813619,-0.06878026,0.27909499,-0.44505481,2.12717573,-3.25341163,0.30046846,-0.42049455,0.00000000,-0.00000000
-2.02601301,3.52661171,-5.94613812,0.38446299,-0.76718405,1.21557913,-2.40265146,0.01628225,-0.01673168,0.04840756,-0.06872977,0.28221707,-0.44562737,2.16618433,-3.27741446,0.30131978,-0.41903820,0.00000000,-0.00000000
-2.02001001,3.59244205,-5.94631159,0.39204302,-0.75769720,1.24558543,-2.39615047,0.01597036,-0.01614053,0.04873400,-0.06839476,0.28554505,-0.44445075,2.20450059,-3.29171688,0.30184246,-0.41608255,0.00000000,-0.00000000
-2.01400700,3.65788123,-5.92628252,0.39901835,-0.74512518,1.27576963,-2.37987467,0.01558010,-0.01549409,0.04912382,-0.06778964,0.28914782,-0.44160973,2.24239224,-3.29683191,0.30206021,-0.41174900,0.00000000,-0.00000000
-2.00800400,3.72313521,-5.88732552,0.40532758,-0.72970223,1.30606203,-2.35422981,0.01512052,-0.01480544,0.04958269,-0.06693344,0.29308826,-0.43721788,2.28010285,-3.29344480,0.30200034,-0.40618025,0.00000000,-0.00000000
-2.00200100,3.78834436,-5.83103802,0.41091106,-0.71171091,1.33637457,-2.31977937,0.01460178,-0.01408773,0.05011330,-0.06584927,0.29741934,-0.43141381,2.31783119,-3.28239005,0.30169155,-0.39953595,0.00000000,-0.00000000
-1.99599800,3.85355689,-5.75928818,0.41571089,-0.69147400,1.36659256,-2.27722478,0.01403483,-0.01335376,0.05071502,-0.06456352,0.30218054,-0.42435684,2.35571374,-3.26462451,0.30116210,-0.39198812,0.00000000,-0.00000000
-1.98999500,3.91870839,-5.67415605,0.41967126,-0.66934556,1.39656781,-2.22738164,0.01343101,-0.01261571,0.05138389,-0.06310513,0.30739473,-0.41622212,2.39381140,-3.24119770,0.30043809,-0.38371635,0.00000000,-0.00000000
-1.98399200,3.98360858,-5.57787038,0.42273912,-0.64570136,1.42611366,-2.17115310,0.01280179,-0.01188479,0.05211264,-0.06150473,0.31306578,-0.40719558,2.43210138,-3.21322067,0.29954225,-0.37490316,0.00000000,-0.00000000
-1.97798899,4.04793648,-5.47274386,0.42486510,-0.62092906,1.45500255,-2.10950143,0.01215837,-0.01117106,0.05289102,-0.05979377,0.31917678,-0.39746867,2.47047473,-3.18183445,0.29849311,-0.36572951,0.00000000,-0.00000000
-1.97198599,4.11124427,-5.36110891,0.42600474,-0.59541850,1.48296609,-2.04341924,0.01151146,-0.01048323,0.05370625,-0.05800376,0.32568929,-0.38723335,2.50873972,-3.14817923,0.29730467,-0.35637067,0.00000000,-0.00000000
-1.96598299,4.17296988,-5.24525650,0.42611995,-0.56955236,1.50969797,-1.97390141,0.01087097,-0.00982856,0.05454365,-0.05616547,0.33254330,-0.37667730,2.54663100,-3.11336512,0.29598651,-0.34699248,0.00000000,-0.00000000
