energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
0.27913957,0.76919744,0.12664879,0.00904140,0.00978906,0.03657915,0.15139910,0.20473972,0.36569995,0.00000000
0.28514257,0.81381071,0.13193097,0.00958183,0.01011174,0.04129066,0.15801718,0.21834737,0.38007024,0.00000000
0.29114557,0.86384288,0.13796848,0.01019298,0.01045188,0.04647888,0.16574824,0.23354926,0.39670274,0.00000000
0.29714857,0.91896133,0.14472449,0.01087125,0.01080277,0.05212458,0.17456727,0.25025020,0.41547318,0.00000000
0.30315158,0.97869304,0.15214321,0.01161116,0.01115728,0.05819839,0.18442439,0.26831554,0.43619305,0.00000000
0.30915458,1.04242831,0.16015115,0.01240540,0.01150810,0.06466023,0.19524534,0.28757152,0.45861270,0.00000000
0.31515758,1.10942911,0.16865897,0.01324483,0.01184802,0.07145918,0.20693272,0.30780683,0.48242638,0.00000000
0.32116058,1.17884178,0.17756380,0.01411868,0.01217033,0.07853365,0.21936796,0.32877561,0.50727910,0.00000000
0.32716358,1.24971394,0.18675202,0.01501466,0.01246911,0.08581207,0.23241387,0.35020152,0.53277511,0.00000000
0.33316658,1.32101498,0.19610239,0.01591922,0.01273955,0.09321405,0.24591782,0.37178314,0.55848777,0.00000000
0.33916958,1.39165982,0.20548935,0.01681785,0.01297823,0.10065188,0.25971534,0.39320033,0.58397034,0.00000000
0.34517259,1.46053503,0.21478639,0.01769536,0.01318332,0.10803255,0.27363401,0.41412155,0.60876755,0.00000000
0.35117559,1.52652668,0.22386945,0.01853629,0.01335476,0.11526004,0.28749763,0.43421177,0.63242750,0.00000000
0.35717859,1.58854887,0.23262008,0.01932526,0.01349430,0.12223789,0.30113042,0.45314087,0.65451349,0.00000000
0.36318159,1.64557216,0.24092848,0.02004738,0.01360550,0.12887197,0.31436122,0.47059221,0.67461540,0.00000000
0.36918459,1.69665072,0.24869598,0.02068866,0.01369361,0.13507320,0.32702743,0.48627100,0.69236040,0.00000000
0.37518759,1.74094731,0.25583728,0.02123635,0.01376541,0.14076022,0.33897871,0.49991223,0.70742240,0.00000000
0.38119060,1.77775513,0.26228196,0.02167934,0.01382887,0.14586189,0.35008009,0.51128782,0.71953013,0.00000000
0.38719360,1.80651566,0.26797559,0.02200843,0.01389284,0.15031931,0.36021468,0.52021273,0.72847341,0.00000000
0.39319660,1.82683176,0.27288005,0.02221660,0.01396665,0.15408750,0.36928550,0.52654979,0.73410756,0.00000000
0.39919960,1.83847552,0.27697333,0.02229923,0.01405961,0.15713644,0.37721676,0.53021291,0.73635565,0.00000000
0.40520260,1.84139048,0.28024871,0.02225417,0.01418059,0.15945155,0.38395417,0.53116874,0.73520864,0.00000000
0.41120560,1.83568823,0.28271330,0.02208182,0.01433749,0.16103351,0.38946456,0.52943655,0.73072332,0.00000000
0.41720860,1.82163945,0.28438620,0.02178508,0.01453683,0.16189748,0.39373469,0.52508638,0.72301827,0.00000000
0.42321161,1.79965985,0.28529615,0.02136923,0.01478333,0.16207166,0.39676940,0.51823552,0.71226793,0.00000000
0.42921461,1.77029173,0.28547898,0.02084174,0.01507957,0.16159548,0.39858906,0.50904359,0.69869512,0.00000000
0.43521761,1.73418194,0.28497489,0.02021204,0.01542570,0.16051726,0.39922674,0.49770629,0.68256228,0.00000000
0.44122061,1.69205736,0.28382578,0.01949116,0.01581934,0.15889176,0.39872501,0.48444825,0.66416191,0.00000000
0.44722361,1.64469896,0.28207265,0.01869145,0.01625545,0.15677745,0.39713265,0.46951521,0.64380649,0.00000000
0.45322661,1.59291578,0.27975340,0.01782614,0.01672645,0.15423400,0.39450154,0.45316599,0.62181858,0.00000000
0.45922961,1.53751976,0.27690097,0.01690900,0.01722237,0.15131982,0.39088384,0.43566448,0.59852110,0.00000000
0.46523262,1.47930279,0.27354207,0.01595393,0.01773113,0.14808999,0.38632960,0.41727213,0.57422870,0.00000000
0.47123562,1.41901664,0.26969651,0.01497461,0.01823892,0.14459456,0.38088503,0.39824113,0.54924003,0.00000000
0.47723862,1.35735674,0.26537707,0.01398418,0.01873071,0.14087741,0.37459146,0.37880860,0.52383166,0.00000000
0.48324162,1.29495010,0.26059016,0.01299493,0.01919073,0.13697558,0.36748507,0.35919195,0.49825340,0.00000000
0.48924462,1.23234781,0.25533690,0.01201810,0.01960306,0.13291921,0.35959735,0.33958556,0.47272541,0.00000000
0.49524762,1.17002190,0.24961485,0.01106367,0.01995226,0.12873194,0.35095625,0.32015874,0.44743698,0.00000000
0.50125063,1.10836647,0.24342002,0.01014026,0.02022388,0.12443179,0.34158789,0.30105501,0.42254686,0.00000000
0.50725363,1.04770246,0.23674917,0.00925506,0.02040507,0.12003243,0.33151875,0.28239260,0.39818499,0.00000000
0.51325663,0.98828552,0.22960223,0.00841384,0.02048504,0.11554462,0.32077806,0.26426591,0.37445542,0.00000000
0.51925963,0.93031611,0.22198458,0.00762099,0.02045543,0.11097791,0.30940025,0.24674790,0.35144009,0.00000000
0.52526263,0.87395104,0.21390914,0.00687961,0.02031067,0.10634229,0.29742726,0.22989297,0.32920323,0.00000000
0.53126563,0.81931549,0.20539811,0.00619162,0.02004814,0.10164972,0.28491052,0.21374028,0.30779591,0.00000000
0.53726863,0.76651488,0.19648418,0.00555791,0.01966824,0.09691555,0.27191245,0.19831717,0.28726066,0.00000000
0.54327164,0.71564566,0.18721120,0.00497850,0.01917435,0.09215959,0.25850727,0.18364249,0.26763570,0.00000000
0.54927464,0.66680458,0.17763423,0.00445273,0.01857268,0.08740681,0.24478125,0.16972964,0.24895859,0.00000000
0.55527764,0.62009590,0.16781896,0.00397937,0.01787198,0.08268781,0.23083207,0.15658922,0.23126924,0.00000000
0.56128064,0.57563631,0.15784058,0.00355683,0.01708322,0.07803868,0.21676762,0.14423112,0.21461196,0.00000000
0.56728364,0.53355749,0.14778207,0.00318326,0.01621916,0.07350065,0.20270400,0.13266600,0.19903667,0.00000000
0.57328664,0.49400619,0.13773212,0.00285668,0.01529387,0.06911933,0.18876313,0.12190623,0.18459914,0.00000000
0.57928964,0.45714215,0.12778272,0.00257509,0.01432226,0.06494359,0.17506979,0.11196616,0.17136037,0.00000000
0.58529265,0.42313411,0.11802656,0.00233650,0.01331957,0.06102431,0.16174851,0.10286189,0.15938517,0.00000000
0.59129565,0.39215415,0.10855437,0.00213904,0.01230090,0.05741281,0.14892030,0.09461053,0.14874000,0.00000000
0.59729865,0.36437088,0.09945239,0.00198092,0.01128080,0.05415927,0.13669944,0.08722917,0.13949030,0.00000000
0.60330165,0.33994185,0.09079997,0.00186048,0.01027285,0.05131108,0.12519043,0.08073344,0.13169741,0.00000000
0.60930465,0.31900557,0.08266753,0.00177613,0.00928940,0.04891113,0.11448535,0.07513600,0.12541516,0.00000000
0.61530765,0.30167354,0.07511479,0.00172636,0.00834127,0.04699630,0.10466151,0.07044490,0.12068645,0.00000000
0.62131066,0.28802275,0.06818950,0.00170967,0.00743765,0.04559598,0.09577975,0.06666198,0.11753978,0.00000000
0.62731366,0.27808875,0.06192655,0.00172452,0.00658598,0.04473079,0.08788313,0.06378138,0.11598603,0.00000000
0.63331666,0.27185983,0.05634760,0.00176928,0.00579195,0.04441150,0.08099626,0.06178814,0.11601552,0.00000000
0.63931966,0.26927239,0.05146102,0.00184216,0.00505956,0.04463820,0.07512516,0.06065720,0.11759551,0.00000000
0.64532266,0.27020768,0.04726234,0.00194116,0.00439124,0.04539974,0.07025764,0.06035251,0.12066830,0.00000000
0.65132566,0.27449018,0.04373500,0.00206403,0.00378799,0.04667341,0.06636415,0.06082658,0.12514987,0.00000000
0.65732866,0.28188767,0.04085136,0.00220822,0.00324960,0.04842499,0.06339908,0.06202040,0.13092943,0.00000000
0.66333167,0.29211305,0.03857402,0.00237088,0.00277485,0.05060907,0.06130235,0.06386366,0.13786968,0.00000000
0.66933467,0.30482798,0.03685729,0.00254883,0.00236173,0.05316968,0.06000144,0.06627545,0.14580794,0.00000000
0.67533767,0.31964835,0.03564878,0.00273857,0.00200767,0.05604131,0.05941351,0.06916528,0.15455825,0.00000000
0.68134067,0.33615146,0.03489107,0.00293631,0.00170979,0.05915014,0.05944781,0.07243456,0.16391431,0.00000000
0.68734367,0.35388477,0.03452344,0.00313805,0.00146503,0.06241563,0.06000814,0.07597836,0.17365332,0.00000000
0.69334667,0.37237614,0.03448352,0.00333959,0.00127040,0.06575239,0.06099539,0.07968753,0.18354060,0.00000000
0.69934967,0.39114507,0.03470895,0.00353665,0.00112308,0.06907217,0.06231007,0.08345104,0.19333488,0.00000000
0.70535268,0.40971484,0.03513891,0.00372495,0.00102057,0.07228612,0.06385480,0.08715858,0.20279410,0.00000000
0.71135568,0.42762495,0.03571555,0.00390032,0.00096076,0.07530708,0.06553659,0.09070313,0.21168161,0.00000000
0.71735868,0.44444355,0.03638521,0.00405877,0.00094198,0.07805193,0.06726906,0.09398373,0.21977242,0.00000000
0.72336168,0.45977923,0.03709955,0.00419667,0.00096302,0.08044383,0.06897430,0.09690796,0.22685932,0.00000000
0.72936468,0.47329178,0.03781640,0.00431079,0.00102314,0.08241440,0.07058451,0.09939437,0.23275874,0.00000000
0.73536768,0.48470136,0.03850040,0.00439840,0.00112200,0.08390556,0.07204321,0.10137453,0.23731582,0.00000000
0.74137069,0.49379568,0.03912341,0.00445739,0.00125960,0.08487115,0.07330613,0.10279476,0.24040880,0.00000000
0.74737369,0.50043480,0.03966466,0.00448630,0.00143620,0.08527813,0.07434160,0.10361729,0.24195220,0.00000000
0.75337669,0.50455324,0.04011062,0.00448436,0.00165215,0.08510738,0.07513055,0.10382103,0.24189897,0.00000000
0.75937969,0.50615933,0.04045466,0.00445152,0.00190784,0.08435397,0.07566600,0.10340160,0.24024118,0.00000000
0.76538269,0.50533167,0.04069644,0.00438843,0.00220348,0.08302707,0.07595218,0.10237096,0.23700947,0.00000000
0.77138569,0.50221299,0.04084111,0.00429642,0.00253897,0.08114925,0.07600316,0.10075633,0.23227110,0.00000000
0.77738869,0.49700148,0.04089828,0.00417744,0.00291377,0.07875549,0.07584126,0.09859869,0.22612686,0.00000000
0.78339170,0.48994015,0.04088097,0.00403397,0.00332673,0.07589164,0.07549509,0.09595079,0.21870678,0.00000000
0.78939470,0.48130466,0.04080434,0.00386895,0.00377595,0.07261272,0.07499743,0.09287480,0.21016510,0.00000000
0.79539770,0.47139021,0.04068445,0.00368567,0.00425870,0.06898087,0.07438306,0.08943978,0.20067444,0.00000000
0.80140070,0.46049815,0.04053712,0.00348767,0.00477130,0.06506317,0.07368661,0.08571894,0.19041970,0.00000000
0.80740370,0.44892302,0.04037674,0.00327857,0.00530909,0.06092949,0.07294047,0.08178692,0.17959185,0.00000000
0.81340670,0.43694047,0.04021534,0.00306203,0.00586639,0.05665025,0.07217300,0.07771726,0.16838179,0.00000000
0.81940970,0.42479685,0.04006178,0.00284160,0.00643658,0.05229440,0.07140704,0.07357998,0.15697476,0.00000000
0.82541271,0.41270080,0.03992115,0.00262066,0.00701213,0.04792758,0.07065872,0.06943958,0.14554526,0.00000000
0.83141571,0.40081720,0.03979454,0.00240230,0.00758474,0.04361050,0.06993682,0.06535338,0.13425286,0.00000000
0.83741871,0.38926378,0.03967892,0.00218926,0.00814550,0.03939768,0.06924248,0.06137030,0.12323888,0.00000000
0.84342171,0.37811027,0.03956735,0.00198395,0.00868511,0.03533647,0.06856942,0.05753012,0.11262410,0.00000000
0.84942471,0.36738028,0.03944950,0.00178831,0.00919411,0.03146647,0.06790454,0.05386324,0.10250749,0.00000000
0.85542771,0.35705536,0.03931225,0.00160392,0.00966314,0.02781920,0.06722898,0.05039079,0.09296585,0.00000000
0.86143072,0.34708120,0.03914059,0.00143193,0.01008323,0.02441814,0.06651941,0.04712524,0.08405448,0.00000000
0.86743372,0.33737532,0.03891861,0.00127308,0.01044607,0.02127901,0.06574956,0.04407125,0.07580850,0.00000000
0.87343672,0.32783589,0.03863052,0.00112779,0.01074427,0.01841031,0.06489195,0.04122682,0.06824493,0.00000000
0.87943972,0.31835102,0.03826179,0.00099616,0.01097165,0.01581399,0.06391958,0.03858467,0.06136518,0.00000000
0.88544272,0.30880813,0.03780016,0.00087803,0.01112340,0.01348628,0.06280762,0.03613358,0.05515791,0.00000000
0.89144572,0.29910281,0.03723663,0.00077302,0.01119626,0.01141861,0.06153490,0.03385990,0.04960210,0.00000000
0.89744872,0.28914673,0.03656627,0.00068063,0.01118868,0.00959853,0.06008526,0.03174889,0.04467004,0.00000000
0.90345173,0.27887429,0.03578890,0.00060023,0.01110081,0.00801063,0.05844850,0.02978601,0.04033030,0.00000000
0.90945473,0.26824771,0.03490956,0.00053116,0.01093454,0.00663742,0.05662112,0.02795804,0.03655048,0.00000000
0.91545773,0.25726045,0.03393876,0.00047276,0.01069341,0.00546013,0.05460664,0.02625395,0.03329955,0.00000000
0.92146073,0.24593875,0.03289252,0.00042439,0.01038251,0.00445943,0.05241562,0.02466558,0.03054997,0.00000000
0.92746373,0.23434160,0.03179218,0.00038550,0.01000825,0.00361601,0.05006531,0.02318814,0.02827927,0.00000000
0.93346673,0.22255895,0.03066407,0.00035563,0.00957820,0.00291110,0.04757903,0.02182039,0.02647124,0.00000000
0.93946973,0.21070860,0.02953890,0.00033442,0.00910080,0.00232684,0.04498533,0.02056465,0.02511669,0.00000000
0.94547274,0.19893191,0.02845107,0.00032163,0.00858510,0.00184660,0.04231691,0.01942664,0.02421377,0.00000000
0.95147574,0.18738860,0.02743781,0.00031716,0.00804046,0.00145512,0.03960946,0.01841514,0.02376784,0.00000000
0.95747874,0.17625098,0.02653824,0.00032101,0.00747630,0.00113862,0.03690044,0.01754146,0.02379103,0.00000000
0.96348174,0.16569785,0.02579234,0.00033329,0.00690180,0.00088491,0.03422785,0.01681887,0.02430139,0.00000000
0.96948474,0.15590839,0.02523988,0.00035422,0.00632569,0.00068327,0.03162912,0.01626196,0.02532178,0.00000000
0.97548774,0.14705617,0.02491935,0.00038405,0.00575603,0.00052449,0.02914006,0.01588585,0.02687847,0.00000000
0.98149075,0.13930367,0.02486682,0.00042311,0.00520006,0.00040069,0.02679399,0.01570552,0.02899957,0.00000000
0.98749375,0.13279724,0.02511495,0.00047172,0.00466406,0.00030529,0.02462112,0.01573500,0.03171325,0.00000000
0.99349675,0.12766285,0.02569193,0.00053017,0.00415326,0.00023284,0.02264806,0.01598674,0.03504596,0.00000000
0.99949975,0.12400255,0.02662057,0.00059873,0.00367185,0.00017894,0.02089762,0.01647085,0.03902057,0.00000000
1.00550275,0.12189178,0.02791744,0.00067756,0.00322292,0.00014009,0.01938883,0.01719460,0.04365460,0.00000000
1.01150575,0.12137761,0.02959219,0.00076670,0.00280857,0.00011360,0.01813718,0.01816183,0.04895862,0.00000000
1.01750875,0.12247783,0.03164697,0.00086606,0.00242991,0.00009750,0.01715507,0.01937261,0.05493490,0.00000000
1.02351176,0.12518106,0.03407607,0.00097539,0.00208721,0.00009045,0.01645245,0.02082295,0.06157639,0.00000000
1.02951476,0.12944767,0.03686572,0.00109422,0.00177996,0.00009168,0.01603775,0.02250467,0.06886617,0.00000000
1.03551776,0.13521182,0.03999428,0.00122193,0.00150704,0.00010095,0.01591876,0.02440550,0.07677748,0.00000000
1.04152076,0.14238428,0.04343248,0.00135769,0.00126681,0.00011846,0.01610388,0.02650926,0.08527428,0.00000000
1.04752376,0.15085628,0.04714421,0.00150050,0.00105722,0.00014491,0.01660332,0.02879632,0.09431260,0.00000000
1.05352676,0.16050424,0.05108741,0.00164919,0.00087597,0.00018142,0.01743042,0.03124425,0.10384251,0.00000000
1.05952976,0.17119524,0.05521539,0.00180251,0.00072058,0.00022952,0.01860303,0.03382858,0.11381091,0.00000000
1.06553277,0.18279331,0.05947841,0.00195912,0.00058850,0.00029119,0.02014482,0.03652391,0.12416492,0.00000000
1.07153577,0.19516625,0.06382554,0.00211766,0.00047718,0.00036882,0.02208663,0.03930498,0.13485583,0.00000000
1.07753877,0.20819277,0.06820675,0.00227684,0.00038414,0.00046524,0.02446758,0.04214805,0.14584360,0.00000000
1.08354177,0.22176988,0.07257510,0.00243552,0.00030702,0.00058367,0.02733608,0.04503221,0.15710151,0.00000000
1.08954477,0.23582001,0.07688906,0.00259275,0.00024362,0.00072772,0.03075052,0.04794081,0.16862090,0.00000000
1.09554777,0.25029772,0.08111474,0.00274787,0.00019192,0.00090137,0.03477964,0.05086277,0.18041564,0.00000000
1.10155078,0.26519556,0.08522807,0.00290057,0.00015011,0.00110890,0.03950251,0.05379382,0.19252613,0.00000000
1.10755378,0.28054861,0.08921659,0.00305099,0.00011656,0.00135483,0.04500786,0.05673752,0.20502237,0.00000000
1.11355678,0.29643759,0.09308099,0.00319972,0.00008986,0.00164385,0.05139303,0.05970593,0.21800595,0.00000000
1.11955978,0.31298989,0.09683609,0.00334787,0.00006878,0.00198066,0.05876210,0.06272008,0.23161064,0.00000000
1.12556278,0.33037850,0.10051128,0.00349706,0.00005227,0.00236986,0.06722343,0.06580986,0.24600130,0.00000000
1.13156578,0.34881843,0.10415027,0.00364942,0.00003943,0.00281581,0.07688647,0.06901358,0.26137093,0.00000000
1.13756878,0.36856061,0.10781017,0.00380754,0.00002954,0.00332240,0.08785790,0.07237698,0.27793583,0.00000000
1.14357179,0.38988325,0.11155982,0.00397442,0.00002197,0.00389288,0.10023707,0.07595171,0.29592876,0.00000000
1.14957479,0.41308075,0.11547746,0.00415336,0.00001622,0.00452965,0.11411105,0.07979345,0.31559031,0.00000000
1.15557779,0.43845045,0.11964766,0.00434784,0.00001189,0.00523403,0.12954915,0.08395948,0.33715857,0.00000000
1.16158079,0.46627759,0.12415773,0.00456139,0.00000865,0.00600606,0.14659726,0.08850597,0.36085738,0.00000000
1.16758379,0.49681903,0.12909374,0.00479743,0.00000625,0.00684431,0.16527228,0.09348498,0.38688376,0.00000000
1.17358679,0.53028634,0.13453612,0.00505909,0.00000448,0.00774570,0.18555670,0.09894131,0.41539476,0.00000000
1.17958979,0.56682896,0.14055522,0.00534903,0.00000319,0.00870538,0.20739379,0.10490935,0.44649446,0.00000000
1.18559280,0.60651823,0.14720694,0.00566927,0.00000226,0.00971661,0.23068359,0.11141009,0.48022167,0.00000000
1.19159580,0.64933311,0.15452860,0.00602102,0.00000159,0.01077079,0.25528001,0.11844834,0.51653897,0.00000000
1.19759880,0.69514832,0.16253528,0.00640455,0.00000110,0.01185743,0.28098932,0.12601049,0.55532372,0.00000000
1.20360180,0.74372563,0.17121683,0.00681902,0.00000076,0.01296432,0.30757019,0.13406270,0.59636157,0.00000000
1.20960480,0.79470900,0.18053568,0.00726245,0.00000053,0.01407763,0.33473549,0.14254992,0.63934299,0.00000000
1.21560780,0.84762394,0.19042565,0.00773162,0.00000036,0.01518225,0.36215598,0.15139555,0.68386329,0.00000000
1.22161081,0.90188152,0.20079177,0.00822208,0.00000024,0.01626203,0.38946587,0.16050205,0.72942617,0.00000000
1.22761381,0.95678706,0.21151125,0.00872822,0.00000016,0.01730021,0.41627011,0.16975235,0.77545117,0.00000000
1.23361681,1.01155358,0.22243557,0.00924328,0.00000011,0.01827980,0.44215335,0.17901212,0.82128475,0.00000000
1.23961981,1.06531945,0.23339370,0.00975956,0.00000007,0.01918408,0.46669032,0.18813283,0.86621488,0.00000000
1.24562281,1.11717000,0.24419629,0.01026858,0.00000005,0.01999705,0.48945715,0.19695558,0.90948858,0.00000000
1.25162581,1.16616218,0.25464076,0.01076128,0.00000003,0.02070391,0.51004335,0.20531545,0.95033210,0.00000000
1.25762881,1.21135148,0.26451706,0.01122826,0.00000002,0.02129152,0.52806393,0.21304627,0.98797268,0.00000000
1.26363182,1.25182010,0.27361399,0.01166009,0.00000002,0.02174876,0.54317117,0.21998567,1.02166143,0.00000000
1.26963482,1.28670524,0.28172569,0.01204757,0.00000002,0.02206696,0.55506561,0.22598016,1.05069616,0.00000000
1.27563782,1.31522635,0.28865817,0.01238204,0.00000002,0.02224011,0.56350560,0.23089006,1.07444338,0.00000000
1.28164082,1.33671028,0.29423562,0.01265561,0.00000002,0.02226506,0.56831526,0.23459403,1.09235863,0.00000000
1.28764382,1.35061324,0.29830609,0.01286148,0.00000003,0.02214163,0.56939024,0.23699305,1.10400409,0.00000000
1.29364682,1.35653873,0.30074656,0.01299410,0.00000004,0.02187261,0.56670117,0.23801376,1.10906292,0.00000000
1.29964982,1.35425057,0.30146697,0.01304941,0.00000007,0.02146364,0.56029461,0.23761087,1.10734972,0.00000000
1.30565283,1.34368058,0.30041317,0.01302495,0.00000011,0.02092299,0.55029143,0.23576861,1.09881653,0.00000000
1.31165583,1.32493070,0.29756865,0.01291992,0.00000016,0.02026136,0.53688280,0.23250122,1.08355429,0.00000000
1.31765883,1.29826931,0.29295498,0.01273525,0.00000025,0.01949146,0.52032379,0.22785243,1.06178972,0.00000000
1.32366183,1.26412214,0.28663095,0.01247352,0.00000037,0.01862763,0.50092514,0.22189390,1.03387770,0.00000000
1.32966483,1.22305814,0.27869051,0.01213890,0.00000057,0.01768543,0.47904333,0.21472283,1.00028955,0.00000000
1.33566783,1.17577099,0.26925951,0.01173699,0.00000085,0.01668115,0.45506955,0.20645871,0.96159791,0.00000000
1.34167084,1.12305714,0.25849155,0.01127463,0.00000126,0.01563140,0.42941796,0.19723949,0.91845858,0.00000000
1.34767384,1.06579118,0.24656298,0.01075971,0.00000186,0.01455263,0.40251381,0.18721729,0.87159050,0.00000000
1.35367684,1.00489988,0.23366739,0.01020088,0.00000272,0.01346079,0.37478178,0.17655374,0.82175435,0.00000000
1.35967984,0.94133564,0.22000969,0.00960729,0.00000396,0.01237096,0.34663508,0.16541535,0.76973091,0.00000000
1.36568284,0.87605065,0.20580023,0.00898837,0.00000572,0.01129709,0.31846567,0.15396887,0.71629989,0.00000000
1.37168584,0.80997260,0.19124897,0.00835350,0.00000820,0.01025174,0.29063580,0.14237700,0.66222006,0.00000000
1.37768884,0.74398273,0.17656007,0.00771182,0.00001168,0.00924601,0.26347126,0.13079446,0.60821127,0.00000000
1.38369185,0.67889711,0.16192700,0.00707199,0.00001651,0.00828942,0.23725633,0.11936459,0.55493906,0.00000000
1.38969485,0.61545134,0.14752843,0.00644199,0.00002318,0.00738998,0.21223058,0.10821664,0.50300214,0.00000000
1.39569785,0.55428933,0.13352483,0.00582900,0.00003231,0.00655422,0.18858736,0.09746368,0.45292302,0.00000000
1.40170085,0.49595600,0.12005608,0.00523926,0.00004471,0.00578739,0.16647401,0.08720125,0.40514187,0.00000000
1.40770385,0.44089398,0.10723991,0.00467802,0.00006144,0.00509363,0.14599351,0.07750669,0.36001366,0.00000000
1.41370685,0.38944414,0.09517128,0.00414950,0.00008382,0.00447626,0.12720746,0.06843912,0.31780822,0.00000000
1.41970985,0.34184943,0.08392259,0.00365692,0.00011354,0.00393811,0.11013999,0.06004007,0.27871304,0.00000000
1.42571286,0.29826175,0.07354462,0.00320251,0.00015270,0.00348182,0.09478251,0.05233455,0.24283847,0.00000000
1.43171586,0.25875121,0.06406821,0.00278764,0.00020392,0.00311023,0.08109896,0.04533257,0.21022474,0.00000000
1.43771886,0.22331726,0.05550640,0.00241285,0.00027039,0.00282681,0.06903130,0.03903100,0.18085047,0.00000000
1.44372186,0.19190107,0.04785698,0.00207802,0.00035600,0.00263600,0.05850504,0.03341563,0.15464215,0.00000000
1.44972486,0.16439865,0.04110534,0.00178245,0.00046540,0.00254367,0.04943467,0.02846335,0.13148414,0.00000000
1.45572786,0.14067418,0.03522745,0.00152506,0.00060413,0.00255749,0.04172872,0.02414431,0.11122876,0.00000000
1.46173087,0.12057305,0.03019285,0.00130443,0.00077869,0.00268732,0.03529441,0.02042416,0.09370620,0.00000000
1.46773387,0.10393423,0.02596762,0.00111903,0.00099663,0.00294555,0.03004174,0.01726601,0.07873381,0.00000000
1.47373687,0.09060168,0.02251709,0.00096725,0.00126663,0.00334742,0.02588712,0.01463234,0.06612471,0.00000000
1.47973987,0.08043450,0.01980842,0.00084760,0.00159851,0.00391126,0.02275619,0.01248665,0.05569534,0.00000000
1.48574287,0.07331561,0.01781284,0.00075871,0.00200326,0.00465865,0.02058624,0.01079487,0.04727207,0.00000000
1.49174587,0.06915893,0.01650760,0.00069949,0.00249299,0.00561454,0.01932786,0.00952655,0.04069661,0.00000000
1.49774887,0.06791482,0.01587752,0.00066916,0.00308089,0.00680717,0.01894608,0.00865574,0.03583035,0.00000000
1.50375188,0.06957389,0.01591625,0.00066730,0.00378104,0.00826797,0.01942100,0.00816169,0.03255752,0.00000000
1.50975488,0.07416902,0.01662710,0.00069387,0.00460823,0.01003123,0.02074779,0.00802919,0.03078734,0.00000000
1.51575788,0.08177572,0.01802361,0.00074922,0.00557771,0.01213363,0.02293637,0.00824881,0.03045514,0.00000000
1.52176088,0.09251077,0.02012962,0.00083411,0.00670480,0.01461362,0.02601049,0.00881681,0.03152244,0.00000000
1.52776388,0.10652916,0.02297913,0.00094963,0.00800454,0.01751063,0.03000650,0.00973486,0.03397624,0.00000000
1.53376688,0.12401945,0.02661574,0.00109721,0.00949117,0.02086402,0.03497171,0.01100959,0.03782739,0.00000000
1.53976988,0.14519752,0.03109177,0.00127851,0.01117759,0.02471198,0.04096238,0.01265191,0.04310814,0.00000000
1.54577289,0.17029883,0.03646707,0.00149539,0.01307484,0.02909017,0.04804137,0.01467623,0.04986900,0.00000000
1.55177589,0.19956927,0.04280747,0.00174977,0.01519147,0.03403026,0.05627550,0.01709943,0.05817485,0.00000000
1.55777889,0.23325469,0.05018294,0.00204355,0.01753293,0.03955841,0.06573266,0.01993978,0.06810040,0.00000000
1.56378189,0.27158940,0.05866547,0.00237850,0.02010103,0.04569368,0.07647859,0.02321566,0.07972503,0.00000000
1.56978489,0.31478363,0.06832653,0.00275612,0.02289340,0.05244638,0.08857353,0.02694427,0.09312714,0.00000000
1.57578789,0.36301040,0.07923443,0.00317751,0.02590303,0.05981657,0.10206873,0.03114013,0.10837805,0.00000000
1.58179090,0.41639202,0.09145129,0.00364324,0.02911799,0.06779265,0.11700283,0.03581372,0.12553561,0.00000000
1.58779390,0.47498654,0.10502987,0.00415323,0.03252116,0.07635013,0.13339827,0.04096997,0.14463768,0.00000000
1.59379690,0.53877470,0.12001024,0.00470662,0.03609027,0.08545067,0.15125774,0.04660684,0.16569561,0.00000000
1.59979990,0.60764765,0.13641636,0.00530164,0.03979795,0.09504147,0.17056086,0.05271401,0.18868803,0.00000000
1.60580290,0.68139605,0.15425274,0.00593559,0.04361213,0.10505499,0.19126112,0.05927171,0.21355512,0.00000000
1.61180590,0.75970113,0.17350112,0.00660466,0.04749650,0.11540912,0.21328325,0.06624967,0.24019369,0.00000000
1.61780890,0.84212799,0.19411754,0.00730402,0.05141120,0.12600784,0.23652112,0.07360646,0.26845326,0.00000000
1.62381191,0.92812186,0.21602968,0.00802770,0.05531370,0.13674222,0.26083635,0.08128900,0.29813344,0.00000000
1.62981491,1.01700771,0.23913487,0.00876870,0.05915978,0.14749208,0.28605765,0.08923249,0.32898297,0.00000000
1.63581791,1.10799349,0.26329868,0.00951901,0.06290462,0.15812790,0.31198116,0.09736075,0.36070035,0.00000000
1.64182091,1.20017747,0.28835451,0.01026976,0.06650402,0.16851331,0.33837175,0.10558690,0.39293655,0.00000000
1.64782391,1.29255969,0.31410402,0.01101133,0.06991558,0.17850776,0.36496542,0.11381455,0.42529958,0.00000000
1.65382691,1.38405757,0.34031880,0.01173359,0.07309988,0.18796959,0.39147290,0.12193941,0.45736114,0.00000000
1.65982991,1.47352556,0.36674309,0.01242605,0.07602164,0.19675925,0.41758431,0.12985123,0.48866517,0.00000000
1.66583292,1.55977852,0.39309784,0.01307817,0.07865071,0.20474258,0.44297503,0.13743624,0.51873801,0.00000000
