energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.29864932,2.79419809,0.00244254,0.88293146,0.29764881,0.54114765,0.01465528,0.75632174,1.10434012,0.60219233
-3.29264632,2.90928057,0.00236034,0.91167585,0.31587399,0.57555344,0.01467981,0.79356604,1.13891997,0.62237658
-3.28664332,3.04246086,0.00232308,0.94467403,0.33542923,0.61483394,0.01490359,0.83643947,1.17957008,0.64644958
-3.28064032,3.19025066,0.00232505,0.98072047,0.35600197,0.65836291,0.01531735,0.88413731,1.22480237,0.67359535
-3.27463732,3.34911377,0.00236064,1.01860730,0.37727558,0.70547285,0.01591367,0.93584276,1.27313263,0.70298695
-3.26863432,3.51554137,0.00242441,1.05715033,0.39893665,0.75546598,0.01668749,0.99074615,1.32311128,0.73380233
-3.26263132,3.68612456,0.00251117,1.09521368,0.42068215,0.80762632,0.01763671,1.04806328,1.37335196,0.76523927
-3.25662831,3.85762220,0.00261603,1.13173254,0.44222606,0.86123229,0.01876247,1.10705246,1.42255712,0.79652931
-3.25062531,4.02702272,0.00273445,1.16573325,0.46330547,0.91556995,0.02006948,1.16702969,1.46954033,0.82695046
-3.24462231,4.19159824,0.00286227,1.19635054,0.48368573,0.96994627,0.02156608,1.22738166,1.51324455,0.85583835
-3.23861931,4.34894924,0.00299575,1.22284128,0.50316463,1.02370219,0.02326417,1.28757582,1.55275629,0.88259566
-3.23261631,4.49703876,0.00313160,1.24459453,0.52157532,1.07622491,0.02517893,1.34716735,1.58731523,0.90669975
-3.22661331,4.63421475,0.00326696,1.26113768,0.53878796,1.12695898,0.02732842,1.40580254,1.61631916,0.92770818
-3.22061031,4.75922008,0.00339945,1.27213862,0.55470997,1.17541569,0.02973289,1.46321845,1.63932455,0.94526225
-3.21460730,4.87118985,0.00352711,1.27740402,0.56928497,1.22118034,0.03241404,1.51923872,1.65604269,0.95908843
-3.20860430,4.96963632,0.00364844,1.27687402,0.58249037,1.26391707,0.03539396,1.57376565,1.66633209,0.96899783
-3.20260130,5.05442220,0.00376234,1.27061358,0.59433381,1.30337096,0.03869404,1.62676888,1.67018741,0.97488377
-3.19659830,5.12572370,0.00386807,1.25880117,0.60484859,1.33936731,0.04233373,1.67827105,1.66772588,0.97671778
-3.19059530,5.18398498,0.00396523,1.24171515,0.61408846,1.37180817,0.04632924,1.72833127,1.65917167,0.97454410
-3.18459230,5.22986631,0.00405365,1.21971878,0.62212177,1.40066626,0.05069217,1.77702690,1.64483933,0.96847321
-3.17858929,5.26418837,0.00413337,1.19324431,0.62902558,1.42597655,0.05542824,1.82443486,1.62511677,0.95867453
-3.17258629,5.28787533,0.00420457,1.16277686,0.63487984,1.44782609,0.06053607,1.87061322,1.60044889,0.94536872
-3.16658329,5.30189931,0.00426748,1.12883893,0.63976203,1.46634245,0.06600610,1.91558421,1.57132223,0.92881984
-3.16058029,5.30722897,0.00432234,1.09197579,0.64374241,1.48168146,0.07181976,1.95931944,1.53825146,0.90932775
-3.15457729,5.30478422,0.00436933,1.05274248,0.64688026,1.49401489,0.07794887,2.00172836,1.50176803,0.88722098
-3.14857429,5.29539929,0.00440853,1.01169267,0.64922120,1.50351862,0.08435531,2.04265054,1.46241121,0.86285022
-3.14257129,5.27979532,0.00443988,0.96936955,0.65079569,1.51036194,0.09099110,2.08185226,1.42072183,0.83658270
-3.13656828,5.25856352,0.00446317,0.92629897,0.65161880,1.51469839,0.09779877,2.11902778,1.37723840,0.80879747
-3.13056528,5.23215915,0.00447804,0.88298479,0.65169116,1.51665858,0.10471215,2.15380523,1.33249565,0.77988158
-3.12456228,5.20090590,0.00448400,0.83990618,0.65100110,1.51634523,0.11165742,2.18575686,1.28702506,0.75022728
-3.11855928,5.16500993,0.00448044,0.79751683,0.64952766,1.51383051,0.11855457,2.21441323,1.24135695,0.72022991
-3.11255628,5.12458214,0.00446669,0.75624559,0.64724446,1.50915574,0.12531910,2.23928059,1.19602356,0.69028658
-3.10655328,5.07966682,0.00444207,0.71649830,0.64412399,1.50233319,0.13186392,2.25986060,1.15156274,0.66079525
-3.10055028,5.03027459,0.00440593,0.67866029,0.64014215,1.49334992,0.13810145,2.27567122,1.10852144,0.63215415
-3.09454727,4.97641743,0.00435776,0.64309923,0.63528274,1.48217304,0.14394573,2.28626794,1.06745858,0.60476122
-3.08854427,4.91814338,0.00429719,0.61016789,0.62954159,1.46875628,0.14931462,2.29126401,1.02894670,0.57901334
-3.08254127,4.85556867,0.00422411,0.58020634,0.62293008,1.45304726,0.15413185,2.29034873,0.99357198,0.55530514
-3.07653827,4.78890536,0.00413863,0.55354344,0.61547784,1.43499499,0.15832894,2.28330288,0.96193213,0.53402715
-3.07053527,4.71848256,0.00404122,0.53049706,0.60723444,1.41455738,0.16184696,2.27001056,0.93463201,0.51556314
-3.06453227,4.64476017,0.00393263,0.51137316,0.59826995,1.39170808,0.16463788,2.25046679,0.91227674,0.50028643
-3.05852926,4.56833397,0.00381395,0.49646321,0.58867434,1.36644268,0.16666578,2.22478063,0.89546220,0.48855514
-3.05252626,4.48993189,0.00368661,0.48604024,0.57855571,1.33878365,0.16790755,2.19317378,0.88476322,0.48070641
-3.04652326,4.41040154,0.00355229,0.48035335,0.56803737,1.30878412,0.16835336,2.15597463,0.88071949,0.47704942
-3.04052026,4.33068941,0.00341294,0.47962090,0.55725408,1.27653030,0.16800666,2.11360847,0.88381970,0.47785759
-3.03451726,4.25181297,0.00327071,0.48402263,0.54634741,1.24214250,0.16688393,2.06658409,0.89448442,0.48336000
-3.02851426,4.17482700,0.00312788,0.49369092,0.53546066,1.20577475,0.16501399,2.01547769,0.91304834,0.49373236
-3.02251126,4.10078570,0.00298682,0.50870178,0.52473339,1.16761320,0.16243711,1.96091493,0.93974260,0.50908782
-3.01650825,4.03070270,0.00284992,0.52906579,0.51429604,1.12787340,0.15920383,1.90355185,0.97467808,0.52946815
-3.01050525,3.96551084,0.00271952,0.55471976,0.50426482,1.08679656,0.15537354,1.84405576,1.01783058,0.55483568
-3.00450225,3.90602377,0.00259786,0.58551943,0.49473707,1.04464510,0.15101298,1.78308672,1.06902864,0.58506651
-2.99849925,3.85290147,0.00248704,0.62123394,0.48578742,1.00169753,0.14619453,1.72128056,1.12794500,0.61994545
-2.99249625,3.80662125,0.00238899,0.66154246,0.47746498,0.95824302,0.14099456,1.65923395,1.19409243,0.65916326
-2.98649325,3.76745601,0.00230547,0.70603351,0.46979158,0.91457582,0.13549168,1.59749218,1.26682460,0.70231658
-2.98049025,3.73546087,0.00223802,0.75420729,0.46276126,0.87098957,0.12976508,1.53653981,1.34534250,0.74891080
-2.97448724,3.71046897,0.00218802,0.80548134,0.45634104,0.82777195,0.12389297,1.47679454,1.42870654,0.79836629
-2.96848424,3.69209694,0.00215667,0.85919958,0.45047287,0.78519961,0.11795109,1.41860438,1.51585459,0.85002787
-2.96248124,3.67975986,0.00214508,0.91464462,0.44507679,0.74353355,0.11201140,1.36224775,1.60562530,0.90317758
-2.95647824,3.67269528,0.00215429,0.97105321,0.44005504,0.70301523,0.10614101,1.30793652,1.69678647,0.95705045
-2.95047524,3.66999510,0.00218533,1.02763427,0.43529707,0.66386325,0.10040124,1.25582156,1.78806731,1.01085288
-2.94447224,3.67064412,0.00223930,1.08358893,0.43068497,0.62627088,0.09484690,1.20600015,1.87819348,1.06378294
-2.93846923,3.67356317,0.00231743,1.13813180,0.42609943,0.59040425,0.08952581,1.15852500,1.96592361,1.11505196
-2.93246623,3.67765501,0.00242114,1.19051259,0.42142553,0.55640146,0.08447858,1.11341406,2.05008556,1.16390638
-2.92646323,3.68185034,0.00255207,1.24003709,0.41655848,0.52437230,0.07973844,1.07066069,2.12961079,1.20964909
-2.92046023,3.68515198,0.00271216,1.28608645,0.41140866,0.49439873,0.07533143,1.03024350,2.20356521,1.25165915
-2.91445723,3.68667459,0.00290366,1.32813394,0.40590610,0.46653587,0.07127663,0.99213544,2.27117494,1.28940896
-2.90845423,3.68567807,0.00312908,1.36575812,0.40000381,0.44081353,0.06758653,0.95631162,2.33184553,1.32247804
-2.90245123,3.68159272,0.00339123,1.39865194,0.39368019,0.41723810,0.06426751,0.92275546,2.38517369,1.35056279
-2.89644822,3.67403511,0.00369307,1.42662701,0.38694009,0.39579472,0.06132037,0.89146302,2.43095073,1.37348154
-2.89044522,3.66281369,0.00403770,1.44961310,0.37981476,0.37644952,0.05874091,0.86244528,2.46915762,1.39117476
-2.88444222,3.64792414,0.00442815,1.46765258,0.37236051,0.35915207,0.05652043,0.83572843,2.49995192,1.40370044
-2.87843922,3.62953506,0.00486728,1.48089049,0.36465643,0.34383771,0.05464630,0.81135224,2.52364717,1.41122480
-2.87243622,3.60796497,0.00535754,1.48956045,0.35680104,0.33042991,0.05310240,0.78936687,2.54068624,1.41400897
-2.86643322,3.58365248,0.00590080,1.49396766,0.34890839,0.31884254,0.05186960,0.76982831,2.55161001,1.41239242
-2.86043022,3.55712175,0.00649810,1.49446970,0.34110358,0.30898217,0.05092609,0.75279307,2.55702344,1.40677402
-2.85442721,3.52894567,0.00714942,1.49145661,0.33351821,0.30075027,0.05024775,0.73831245,2.55756106,1.39759204
-2.84842421,3.49970939,0.00785350,1.48533118,0.32628586,0.29404548,0.04980843,0.72642700,2.55385410,1.38530398
-2.84242121,3.46997677,0.00860762,1.47649088,0.31953786,0.28876596,0.04958028,0.71716164,2.54650116,1.37036766
-2.83641821,3.44026198,0.00940743,1.46531241,0.31339974,0.28481181,0.04953401,0.71052183,2.53604430,1.35322443
-2.83041521,3.41100826,0.01024686,1.45213963,0.30798830,0.28208762,0.04963923,0.70649115,2.52295187,1.33428543
-2.82441221,3.38257500,0.01111808,1.43727572,0.30340955,0.28050509,0.04986484,0.70503061,2.50760904,1.31392158
-2.81840920,3.35523396,0.01201149,1.42097958,0.29975758,0.27998568,0.05017945,0.70607958,2.49031623,1.29245763
-2.81240620,3.32917433,0.01291585,1.40346663,0.29711422,0.28046322,0.05055184,0.70955853,2.47129540,1.27017033
-2.80640320,3.30451600,0.01381843,1.38491360,0.29554946,0.28188627,0.05095153,0.71537314,2.45070307,1.24729052
-2.80040020,3.28132941,0.01470527,1.36546659,0.29512260,0.28422019,0.05134935,0.72341963,2.42864894,1.22400856
-2.79439720,3.25965998,0.01556153,1.34525147,0.29588363,0.28744862,0.05171805,0.73359073,2.40521824,1.20048236
-2.78839420,3.23955462,0.01637185,1.32438566,0.29787495,0.29157427,0.05203294,0.74578181,2.38049568,1.17684715
-2.78239120,3.22108774,0.01712082,1.30298992,0.30113296,0.29661882,0.05227240,0.75989666,2.35458885,1.15322578
-2.77638819,3.20438397,0.01779341,1.28119913,0.30568943,0.30262178,0.05241843,0.77585231,2.32764895,1.12973871
-2.77038519,3.18963545,0.01837551,1.25917082,0.31157239,0.30963827,0.05245703,0.79358240,2.29988676,1.10651249
-2.76438219,3.17711142,0.01885437,1.23709071,0.31880643,0.31773568,0.05237849,0.81303882,2.27158242,1.08368604
-2.75837919,3.16715915,0.01921906,1.21517453,0.32741233,0.32698920,0.05217745,0.83419129,2.24308780,1.06141400
-2.75237619,3.16019523,0.01946084,1.19366578,0.33740606,0.33747656,0.05185290,0.85702488,2.21482099,1.03986683
-2.74637319,3.15668787,0.01957350,1.17282950,0.34879717,0.34927195,0.05140791,0.88153559,2.18725314,1.01922757
-2.74037019,3.15713093,0.01955362,1.15294234,0.36158683,0.36243962,0.05084919,0.90772431,2.16088823,0.99968540
-2.73436718,3.16201165,0.01940064,1.13427972,0.37576556,0.37702750,0.05018660,0.93558962,2.13623733,0.98142659
-2.72836418,3.17177447,0.01911693,1.11710089,0.39131119,0.39306113,0.04943240,0.96512010,2.11378903,0.96462351
-2.72236118,3.18678383,0.01870773,1.10163308,0.40818699,0.41053843,0.04860047,0.99628681,2.09397839,0.94942264
-2.71635818,3.20728895,0.01818093,1.08805609,0.42634066,0.42942568,0.04770552,1.02903669,2.07715667,0.93593252
-2.71035518,3.23339375,0.01754683,1.07648842,0.44570399,0.44965505,0.04676226,1.06328752,2.06356442,0.92421281
-2.70435218,3.26503462,0.01681780,1.06697625,0.46619381,0.47112388,0.04578460,1.09892522,2.05331007,0.91426541
-2.69834917,3.30196842,0.01600784,1.05948636,0.48771397,0.49369601,0.04478499,1.13580365,2.04635604,0.90602841
-2.69234617,3.34377214,0.01513215,1.05390354,0.51015864,0.51720509,0.04377385,1.17374743,2.04251380,0.89937371
-2.68634317,3.38985515,0.01420667,1.05003316,0.53341664,0.54145974,0.04275920,1.21255755,2.04144866,0.89410864
-2.68034017,3.43948367,0.01324761,1.04760898,0.55737664,0.56625046,0.04174646,1.25201972,2.04269459,0.88998167
-2.67433717,3.49181649,0.01227101,1.04630582,0.58193303,0.59135777,0.04073840,1.29191474,2.04567855,0.88669220
-2.66833417,3.54594982,0.01129232,1.04575667,0.60699174,0.61656121,0.03973533,1.33203041,2.04975303,0.88390381
-2.66233117,3.60096864,0.01032606,1.04557321,0.63247597,0.64164861,0.03873541,1.37217382,2.05423520,0.88126049
-2.65632816,3.65600110,0.00938556,1.04536856,0.65833092,0.66642499,0.03773516,1.41218333,2.05845022,0.87840465
-2.65032516,3.71027249,0.00848271,1.04478103,0.68452740,0.69072067,0.03673003,1.45193896,2.06177629,0.87499618
-2.64432216,3.76315489,0.00762783,1.04349731,0.71106359,0.71439778,0.03571504,1.49137034,2.06368841,0.87073112
-2.63831916,3.81420917,0.00682960,1.04127367,0.73796490,0.73735498,0.03468546,1.53046147,2.06379832,0.86535911
-2.63231616,3.86321610,0.00609506,1.03795393,0.76528148,0.75952984,0.03363748,1.56925142,2.06188780,0.85869823
-2.62631316,3.91019433,0.00542966,1.03348285,0.79308349,0.78089885,0.03256879,1.60783096,2.05793319,0.85064664
-2.62031016,3.95540349,0.00483733,1.02791427,0.82145419,0.80147486,0.03147908,1.64633472,2.05211932,0.84119006
-2.61430715,3.99933200,0.00432065,1.02141314,0.85048100,0.82130228,0.03037043,1.68492944,2.04484175,0.83040474
-2.60830415,4.04266981,0.00388099,1.01425144,0.88024521,0.84045022,0.02924753,1.72379869,2.03669677,0.81845572
-2.60230115,4.08626758,0.00351864,1.00679789,0.91081061,0.85900405,0.02811774,1.76312506,2.02845942,0.80559042
-2.59629815,4.13108435,0.00323301,0.99950207,0.94221189,0.87705593,0.02699104,1.80307083,2.02105052,0.79212788
-2.59029515,4.17812697,0.00302279,0.99287367,0.97444345,0.89469501,0.02587981,1.84375828,2.01549423,0.77844440
-2.58429215,4.22838448,0.00288601,0.98745802,1.00744938,0.91199787,0.02479847,1.88525107,2.01286822,0.76495619
-2.57828914,4.28276147,0.00282025,0.98380908,1.04111520,0.92901986,0.02376300,1.92753786,2.01424919,0.75210008
-2.57228614,4.34201434,0.00282263,0.98246143,1.07526211,0.94578794,0.02279048,1.97051920,2.02065639,0.74031332
-2.56628314,4.40669394,0.00288993,0.98390267,1.10964409,0.96229554,0.02189844,2.01399884,2.03299627,0.73001360
-2.56028014,4.47709825,0.00301859,0.98854785,1.14394832,0.97849971,0.02110436,2.05767997,2.05201110,0.72158019
-2.55427714,4.55323756,0.00320475,0.99671700,1.17779891,0.99432074,0.02042501,2.10116681,2.07823439,0.71533732
-2.54827414,4.63481437,0.00344425,1.00861729,1.21076405,1.00964441,0.01987602,2.14397167,2.11195546,0.71154048
-2.54227114,4.72121914,0.00373258,1.02433051,1.24236628,1.02432665,0.01947135,2.18552715,2.15319508,0.71036635
-2.53626813,4.81154221,0.00406494,1.04380657,1.27209552,1.03820032,0.01922298,2.22520301,2.20169361,0.71190676
-2.53026513,4.90460141,0.00443619,1.06686343,1.29942431,1.05108382,0.01914061,2.26232689,2.25691228,0.71616688
-2.52426213,4.99898402,0.00484090,1.09319331,1.32382474,1.06279099,0.01923149,2.29620789,2.31804771,0.72306755
-2.51825913,5.09310100,0.00527335,1.12237495,1.34478609,1.07314173,0.01950036,2.32616203,2.38405903,0.73245157
-2.51225613,5.18525090,0.00572758,1.15389115,1.36183280,1.08197283,0.01994947,2.35153829,2.45370620,0.74409348
-2.50625313,5.27369042,0.00619749,1.18715070,1.37454173,1.08914848,0.02057868,2.37174430,2.52559793,0.75771210
-2.50025013,5.35670820,0.00667693,1.22151353,1.38255818,1.09456988,0.02138561,2.38627043,2.59824655,0.77298528
-2.49424712,5.43269846,0.00715977,1.25631775,1.38560997,1.09818349,0.02236588,2.39471153,2.67012741,0.78956574
-2.48824412,5.50023118,0.00764008,1.29090719,1.38351917,1.09998775,0.02351335,2.39678543,2.73973974,0.80709741
-2.48224112,5.55811561,0.00811227,1.32465794,1.37621093,1.10003773,0.02482033,2.39234769,2.80566607,0.82523118
-2.47623812,5.60545435,0.00857115,1.35700271,1.36371922,1.09844790,0.02627786,2.38140204,2.86662729,0.84363933
-2.47023512,5.64168574,0.00901218,1.38745159,1.34618937,1.09539266,0.02787591,2.36410649,2.92153074,0.86202800
-2.46423212,5.66661288,0.00943148,1.41560843,1.32387719,1.09110503,0.02960352,2.34077473,2.96950909,0.88014691
-2.45822911,5.68041802,0.00982599,1.44118193,1.29714499,1.08587344,0.03144895,2.31187319,3.00994817,0.89779622
-2.45222611,5.68366214,0.01019352,1.46399109,1.26645444,1.08003696,0.03339977,2.27801364,3.04250270,0.91483000
-2.44622311,5.67726972,0.01053278,1.48396485,1.23235669,1.07397935,0.03544285,2.23994173,3.06709917,0.93115645
-2.44022011,5.66249977,0.01084338,1.50113613,1.19548003,1.06812219,0.03756432,2.19852180,3.08392626,0.94673496
-2.43421711,5.64090440,0.01112579,1.51563083,1.15651529,1.06291761,0.03974959,2.15471823,3.09341334,0.96157031
-2.42821411,5.61427703,0.01138129,1.52765236,1.11619971,1.05884083,0.04198318,2.10957389,3.09619848,0.97570444
-2.42221111,5.58459243,0.01161181,1.53746291,1.07529940,1.05638306,0.04424870,2.06418601,3.09308781,0.98920645
-2.41620810,5.55394122,0.01181988,1.54536237,1.03459097,1.05604488,0.04652875,2.01968004,3.08500859,1.00216143
-2.41020510,5.52446157,0.01200844,1.55166632,0.99484282,1.05833054,0.04880486,1.97718206,3.07295821,1.01465876
-2.40420210,5.49827079,0.01218068,1.55668409,0.95679642,1.06374303,0.05105752,1.93779028,3.05795209,1.02678069
-2.39819910,5.47739927,0.01233993,1.56069830,0.92114812,1.07278019,0.05326619,1.90254624,3.04097279,1.03859175
-2.39219610,5.46372926,0.01248946,1.56394666,0.88853192,1.08593165,0.05540947,1.87240649,3.02292289,1.05012965
-2.38619310,5.45894022,0.01263242,1.56660718,0.85950364,1.10367624,0.05746524,1.84821542,3.00458379,1.06139798
-2.38019010,5.46446236,0.01277166,1.56878721,0.83452680,1.12647976,0.05941096,1.83067993,2.98658200,1.07236125
-2.37418709,5.48143934,0.01290973,1.57051679,0.81396078,1.15479244,0.06122397,1.82034691,2.96936447,1.08294227
-2.36818409,5.51070063,0.01304873,1.57174658,0.79805143,1.18904558,0.06288194,1.81758410,2.95318346,1.09302210
-2.36218109,5.55274356,0.01319035,1.57235007,0.78692455,1.22964697,0.06436324,1.82256511,2.93809142,1.10244232
-2.35617809,5.60772467,0.01333583,1.57212993,0.78058245,1.27697431,0.06564747,1.83525938,2.92394541,1.11100947
-2.35017509,5.67545956,0.01348597,1.57082785,0.77890376,1.33136631,0.06671593,1.85542734,2.91042061,1.11850144
-2.34417209,5.75543024,0.01364115,1.56813733,0.78164651,1.39311108,0.06755205,1.88262150,2.89703162,1.12467527
-2.33816908,5.84679880,0.01380134,1.56371855,0.78845465,1.46243163,0.06814190,1.91619332,2.88316023,1.12927595
-2.33216608,5.94842615,0.01396614,1.55721454,0.79886767,1.53946862,0.06847455,1.95530617,2.86808805,1.13204584
-2.32616308,6.05889467,0.01413482,1.54826780,0.81233324,1.62426069,0.06854237,1.99895388,2.85103231,1.13273417
-2.32016008,6.17653383,0.01430627,1.53653658,0.82822245,1.71672296,0.06834133,2.04598473,2.83118297,1.13110622
-2.31415708,6.29944785,0.01447906,1.52171014,0.84584732,1.81662486,0.06787110,2.09512983,2.80773958,1.12695175
-2.30815408,6.42554505,0.01465141,1.50352234,0.86447982,1.92356827,0.06713513,2.14503544,2.77994625,1.12009248
-2.30215108,6.55256850,0.01482116,1.48176303,0.88337209,2.03696765,0.06614058,2.19429788,2.74712350,1.11038824
-2.29614807,6.67812817,0.01498579,1.45628701,0.90177687,2.15603357,0.06489819,2.24150000,2.70869577,1.09774173
-2.29014507,6.79973463,0.01514237,1.42702031,0.91896775,2.27976145,0.06342206,2.28524799,2.66421389,1.08210183
-2.28414207,6.91483486,0.01528759,1.39396367,0.93425839,2.40692704,0.06172929,2.32420729,2.61337186,1.06346532
-2.27813907,7.02085050,0.01541774,1.35719334,0.94702005,2.53609006,0.05983965,2.35713643,2.55601785,1.04187718
-2.27213607,7.11521888,0.01552875,1.31685936,0.95669703,2.66560704,0.05777512,2.38291759,2.49215926,1.01742961
-2.26613307,7.19543722,0.01561627,1.27318155,0.96281936,2.79365422,0.05555943,2.40058317,2.42196221,0.99025976
-2.26013007,7.25910969,0.01567572,1.22644358,0.96501251,2.91826049,0.05321761,2.40933737,2.34574586,0.96054650
-2.25412706,7.30399718,0.01570243,1.17698538,0.96300380,3.03735017,0.05077545,2.40857250,2.26397220,0.92850642
-2.24812406,7.32806882,0.01569178,1.12519436,0.95662556,3.14879444,0.04825912,2.39787942,2.17723203,0.89438904
-2.24212106,7.32955426,0.01563936,1.07149586,0.94581493,3.25046998,0.04569465,2.37705243,2.08622784,0.85847175
-2.23611806,7.30699484,0.01554115,1.01634302,0.93061064,3.34032262,0.04310758,2.34608837,1.99175459,0.82105434
-2.23011506,7.25929218,0.01539370,0.96020665,0.91114699,3.41643333,0.04052258,2.30518057,1.89467898,0.78245351
-2.22411206,7.18575159,0.01519434,0.90356524,0.88764542,3.47708387,0.03796313,2.25470805,1.79591811,0.74299727
-2.21810905,7.08611851,0.01494133,0.84689539,0.86040423,3.52081867,0.03545129,2.19522069,1.69641823,0.70301958
-2.21210605,6.96060539,0.01463402,0.79066298,0.82978689,3.54650025,0.03300746,2.12742096,1.59713401,0.66285508
-2.20610305,6.80990740,0.01427298,0.73531513,0.79620941,3.55335509,0.03065027,2.05214326,1.49900900,0.62283418
-2.20010005,6.63520501,0.01386010,0.68127318,0.76012746,3.54100754,0.02839637,1.97033142,1.40295767,0.58327838
-2.19409705,6.43815253,0.01339860,0.62892670,0.72202355,3.50949985,0.02626048,1.88301533,1.30984913,0.54449606
-2.18809405,6.22085210,0.01289307,0.57862863,0.68239478,3.45929704,0.02425524,1.79128734,1.22049298,0.50677858
-2.18209105,5.98581313,0.01234942,0.53069156,0.64174154,3.39127615,0.02239124,1.69627914,1.13562727,0.47039683
-2.17608804,5.73589849,0.01177480,0.48538512,0.60055740,3.30670009,0.02067707,1.59913976,1.05590864,0.43559836
-2.17008504,5.47425876,0.01117748,0.44293461,0.55932038,3.20717723,0.01911929,1.50101511,0.98190483,0.40260485
-2.16408204,5.20425718,0.01056675,0.40352051,0.51848585,3.09460856,0.01772250,1.40302959,0.91408934,0.37161022
-2.15807904,4.92938800,0.00995272,0.36727930,0.47848099,2.97112485,0.01648946,1.30627003,0.85283840,0.34277939
-2.15207604,4.65319172,0.00934619,0.33430505,0.43970083,2.83901674,0.01542110,1.21177218,0.79843025,0.31624750
-2.14607304,4.37917059,0.00875846,0.30465205,0.40250587,2.70066108,0.01451666,1.12051003,0.75104660,0.29211996
-2.14007004,4.11070804,0.00820123,0.27833835,0.36722106,2.55844676,0.01377383,1.03338780,0.71077643,0.27047314
-2.13406703,3.85099537,0.00768638,0.25534998,0.33413606,2.41470356,0.01318886,0.95123478,0.67762191,0.25135569
-2.12806403,3.60296875,0.00722592,0.23564591,0.30350654,2.27163688,0.01275671,0.87480272,0.65150668,0.23479071
-2.12206103,3.36925886,0.00683183,0.21916365,0.27555631,2.13127115,0.01247127,0.80476567,0.63228608,0.22077847
-2.11605803,3.15215498,0.00651602,0.20582524,0.25048008,1.99540401,0.01232558,0.74172189,0.61975940,0.20929981
-2.11005503,2.95358445,0.00629022,0.19554355,0.22844657,1.86557275,0.01231201,0.68619742,0.61368388,0.20032003
-2.10405203,2.77510748,0.00616594,0.18822874,0.20960167,1.74303377,0.01242254,0.63865093,0.61379006,0.19379327
-2.09804902,2.61792673,0.00615441,0.18379466,0.19407161,1.62875526,0.01264902,0.59947918,0.61979809,0.18966698
-2.09204602,2.48290976,0.00626651,0.18216494,0.18196561,1.52342238,0.01298342,0.56902260,0.63143447,0.18788663
-2.08604302,2.37062242,0.00651266,0.18327856,0.17337804,1.42745394,0.01341810,0.54757040,0.64844853,0.18840015
-2.08004002,2.28137006,0.00690275,0.18709465,0.16838980,1.34102871,0.01394605,0.53536453,0.67062786,0.19116206
-2.07403702,2.21524354,0.00744599,0.19359627,0.16706873,1.26411947,0.01456107,0.53260199,0.69781207,0.19613699
-2.06803402,2.17216658,0.00815071,0.20279286,0.16946909,1.19653233,0.01525797,0.53943513,0.72990380,0.20330239
-2.06203102,2.15194108,0.00902417,0.21472128,0.17562978,1.13794893,0.01603266,0.55596934,0.76687632,0.21265016
-2.05602801,2.15428736,0.01007228,0.22944507,0.18557163,1.08796923,0.01688217,0.58225818,0.80877706,0.22418721
-2.05002501,2.17887666,0.01129934,0.24705197,0.19929357,1.04615237,0.01780468,0.61829580,0.85572626,0.23793459
-2.04402201,2.22535368,0.01270767,0.26764951,0.21676788,1.01205394,0.01879930,0.66400680,0.90791049,0.25392530
-2.03801901,2.29334798,0.01429734,0.29135878,0.23793484,0.98525771,0.01986601,0.71923397,0.96557087,0.27220079
-2.03201601,2.38247362,0.01606577,0.31830643,0.26269684,0.96540084,0.02100528,0.78372453,1.02898592,0.29280607
-2.02601301,2.49231726,0.01800744,0.34861518,0.29091242,0.95219165,0.02221782,0.85711547,1.09844970,0.31578388
-2.02001001,2.62241603,0.02011359,0.38239311,0.32239063,0.94541966,0.02350414,0.93891921,1.17424571,0.34116785
-2.01400700,2.77222684,0.02237201,0.41972220,0.35688594,0.94495811,0.02486423,1.02851035,1.25661776,0.36897520
-2.00800400,2.94108988,0.02476687,0.46064652,0.39409432,0.95075934,0.02629706,1.12511492,1.34573903,0.39919926
-2.00200100,3.12818907,0.02727863,0.50516077,0.43365077,0.96284397,0.02780026,1.22780299,1.44168085,0.43180213
-1.99599800,3.33251305,0.02988417,0.55319974,0.47512868,0.98128508,0.02936976,1.33548599,1.54438293,0.46670812
-1.98999500,3.55281983,0.03255686,0.60462919,0.51804140,1.00618848,0.03099952,1.44691941,1.65362677,0.50379814
-1.98399200,3.78760844,0.03526696,0.65923894,0.56184615,1.03767076,0.03268135,1.56071184,1.76901399,0.54290557
-1.97798899,4.03510059,0.03798200,0.71673859,0.60595050,1.07583621,0.03440489,1.67534055,1.88995115,0.58381390
-1.97198599,4.29323431,0.04066737,0.77675625,0.64972134,1.12075426,0.03615764,1.78917399,2.01564240,0.62625633
-1.96598299,4.55967157,0.04328700,0.83884070,0.69249631,1.17243847,0.03792516,1.90050076,2.14509111,0.66991756
-1.95997999,4.83182037,0.04580418,0.90246706,0.73359735,1.23082807,0.03969146,2.00756460,2.27711080,0.71443768
-1.95397699,5.10687126,0.04818236,0.96704593,0.77234601,1.29577304,0.04143936,2.10860424,2.41034586,0.75941815
-1.94797399,5.38184726,0.05038616,1.03193573,0.80808013,1.36702310,0.04315112,2.20189702,2.54330126,0.80442960
-1.94197099,5.65366534,0.05238220,1.09645795,0.84017104,1.44422104,0.04480901,2.28580453,2.67438075,0.84902119
-1.93596798,5.91920677,0.05414010,1.15991460,0.86804089,1.52690050,0.04639599,2.35881839,2.80193180,0.89273106
