energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-3.44872436,4.27510729,0.32177183,0.62866538,0.10023847,0.03193359,0.18986670,2.90684179,0.08482051,0.43338361
-3.44272136,4.32786193,0.32945349,0.62779721,0.10482489,0.03074308,0.18469153,2.97842821,0.07940879,0.41645509
-3.43671836,4.39683509,0.33677281,0.62698898,0.10901798,0.02961608,0.17940775,3.06611537,0.07406855,0.39956433
-3.43071536,4.48021665,0.34358128,0.62604460,0.11274327,0.02856551,0.17403158,3.16825898,0.06883716,0.38279990
-3.42471236,4.57585130,0.34974570,0.62476886,0.11593140,0.02760497,0.16858628,3.28285899,0.06375047,0.36625885
-3.41870935,4.68130372,0.35515217,0.62297561,0.11852021,0.02674836,0.16310207,3.40761535,0.05884246,0.35004542
-3.41270635,4.79393272,0.35970981,0.62049561,0.12045686,0.02600949,0.15761585,3.53999373,0.05414477,0.33426923
-3.40670335,4.91097263,0.36335389,0.61718385,0.12169959,0.02540169,0.15217075,3.67729933,0.04968627,0.31904311
-3.40070035,5.02961949,0.36604833,0.61292594,0.12221936,0.02493753,0.14681552,3.81675709,0.04549270,0.30448069
-3.39469735,5.14711965,0.36778740,0.60764351,0.12200101,0.02462846,0.14160383,3.95559554,0.04158630,0.29069398
-3.38869435,5.26085774,0.36859645,0.60129810,0.12104408,0.02448462,0.13659351,4.09113183,0.03798556,0.27779106
-3.38269135,5.36844121,0.36853188,0.59389375,0.11936314,0.02451469,0.13184580,4.22085465,0.03470509,0.26587408
-3.37668834,5.46777817,0.36768014,0.58547809,0.11698765,0.02472573,0.12742457,4.34250212,0.03175564,0.25503766
-3.37068534,5.55714581,0.36615610,0.57614200,0.11396134,0.02512329,0.12339566,4.45413144,0.02914426,0.24536773
-3.36468234,5.63524661,0.36410070,0.56601796,0.11034121,0.02571142,0.11982618,4.55417757,0.02687461,0.23694095
-3.35867934,5.70125019,0.36167829,0.55527736,0.10619602,0.02649298,0.11678390,4.64149830,0.02494747,0.22982474
-3.35267634,5.75481921,0.35907372,0.54412690,0.10160460,0.02746989,0.11433667,4.71540393,0.02336134,0.22407768
-3.34667334,5.79611844,0.35648945,0.53280445,0.09665375,0.02864363,0.11255186,4.77567036,0.02211324,0.21975059
-3.34067034,5.82580680,0.35414287,0.52157464,0.09143616,0.03001575,0.11149579,4.82253512,0.02119954,0.21688787
-3.33466733,5.84501330,0.35226408,0.51072445,0.08604818,0.03158848,0.11123321,4.85667679,0.02061696,0.21552924
-3.32866433,5.85529806,0.35109401,0.50055905,0.08058760,0.03336547,0.11182672,4.87917915,0.02036354,0.21571164
-3.32266133,5.85860094,0.35088331,0.49139808,0.07515169,0.03535247,0.11333620,4.89148207,0.02043960,0.21747129
-3.31665833,5.85718022,0.35189160,0.48357245,0.06983527,0.03755810,0.11581823,4.89532186,0.02084873,0.22084573
-3.31065533,5.85354456,0.35438727,0.47742174,0.06472916,0.03999450,0.11932549,4.89266439,0.02159862,0.22587571
-3.30465233,5.85038152,0.35864748,0.47329206,0.05991882,0.04267796,0.12390613,4.88563429,0.02270174,0.23260690
-3.29864932,5.85048567,0.36495819,0.47153422,0.05548336,0.04562938,0.12960319,4.87644401,0.02417587,0.24109122
-3.29264632,5.85668933,0.37361385,0.47250202,0.05149479,0.04887453,0.13645393,4.86732591,0.02604434,0.25138769
-3.28664332,5.87179824,0.38491647,0.47655022,0.04801751,0.05244410,0.14448921,4.86047056,0.02833603,0.26356281
-3.28064032,5.89853402,0.39917368,0.48403202,0.04510808,0.05637345,0.15373280,4.85797337,0.03108502,0.27769014
-3.27463732,5.93948440,0.41669547,0.49529555,0.04281504,0.06070205,0.16420063,4.86179155,0.03432986,0.29384918
-3.26863432,5.99706143,0.43778928,0.51067917,0.04117897,0.06547253,0.17589999,4.87371189,0.03811257,0.31212344
-3.26263132,6.07346740,0.46275327,0.53050519,0.04023244,0.07072947,0.18882864,4.89532950,0.04247719,0.33259752
-3.25662831,6.17066713,0.49186777,0.55507208,0.04000005,0.07651775,0.20297370,4.92803663,0.04746802,0.35535333
-3.25062531,6.29036511,0.52538478,0.58464485,0.04049834,0.08288062,0.21831050,4.97301994,0.05312751,0.38046534
-3.24462231,6.43398562,0.56351580,0.61944389,0.04173560,0.08985749,0.23480119,5.03126412,0.05949396,0.40799495
-3.23861931,6.60265369,0.60641841,0.65963256,0.04371162,0.09748154,0.25239331,5.10355936,0.06659896,0.43798420
-3.23261631,6.79717526,0.65418185,0.70530376,0.04641729,0.10577713,0.27101817,5.19051003,0.07446479,0.47044878
-3.22661331,7.01801493,0.70681251,0.75646616,0.04983408,0.11475732,0.29058925,5.29254207,0.08310177,0.50537073
-3.22061031,7.26527059,0.76421981,0.81303081,0.05393352,0.12442132,0.31100061,5.40990698,0.09250577,0.54269113
-3.21460730,7.53864476,0.82620345,0.87479871,0.05867673,0.13475233,0.33212553,5.54268069,0.10265598,0.58230296
-3.20860430,7.83741342,0.89244271,0.94145032,0.06401387,0.14571557,0.35381542,5.69075653,0.11351306,0.62404471
-3.20260130,8.16039389,0.96248878,1.01253770,0.06988393,0.15725689,0.37589915,5.85383211,0.12501769,0.66769501
-3.19659830,8.50591411,1.03576072,1.08748014,0.07621462,0.16930182,0.39818307,6.03139097,0.13708988,0.71296873
-3.19059530,8.87178635,1.11154585,1.16556384,0.08292258,0.18175544,0.42045170,6.22268037,0.14962885,0.75951492
-3.18459230,9.25528876,1.18900491,1.24594619,0.08991398,0.19450281,0.44246936,6.42668771,0.16251374,0.80691697
-3.17858929,9.65315833,1.26718232,1.32766498,0.09708547,0.20741026,0.46398271,6.64211805,0.17560504,0.85469519
-3.17258629,10.06159877,1.34502173,1.40965264,0.10432561,0.22032748,0.48472433,6.86737595,0.18874688,0.90231205
-3.16658329,10.47630615,1.42138629,1.49075534,0.11151664,0.23309023,0.50441732,7.10055465,0.20177005,0.94918009
-3.16058029,10.89251467,1.49508367,1.56975659,0.11853672,0.24552386,0.52278080,7.33943532,0.21449564,0.99467247
-3.15457729,11.30506364,1.56489463,1.64540467,0.12526249,0.25744734,0.53953624,7.58149884,0.22673934,1.03813591
-3.14857429,11.70848580,1.62960458,1.71644304,0.13157187,0.26867775,0.55441437,7.82395155,0.23831607,1.07890579
-3.14257129,12.09711537,1.68803681,1.78164273,0.13734707,0.27903511,0.56716252,8.06376582,0.24904490,1.11632273
-3.13656828,12.46521336,1.73908613,1.83983543,0.14247764,0.28834730,0.57755197,8.29773499,0.25875403,1.14975035
-3.13056528,12.80710607,1.78175173,1.88994609,0.14686342,0.29645492,0.58538511,8.52254140,0.26728564,1.17859337
-3.12456228,13.11733159,1.81516778,1.93102376,0.15041742,0.30321592,0.59050205,8.73483518,0.27450041,1.20231539
-3.11855928,13.39078859,1.83863054,1.96226930,0.15306823,0.30850983,0.59278632,8.93132057,0.28028155,1.22045561
-3.11255628,13.62288095,1.85162087,1.98305906,0.15476211,0.31224136,0.59216951,9.10884610,0.28453813,1.23264387
-3.10655328,13.80965186,1.85382118,1.99296329,0.15546457,0.31434326,0.58863447,9.26449435,0.28720766,1.23861332
-3.10055028,13.94790134,1.84512606,1.99175878,0.15516127,0.31477842,0.58221698,9.39566700,0.28825778,1.23821008
-3.09454727,14.03528186,1.82564623,1.97943518,0.15385837,0.31354097,0.57300584,9.50016133,0.28768699,1.23139967
-3.08854427,14.07036793,1.79570570,1.95619472,0.15158223,0.31065646,0.56114125,9.57623450,0.28552444,1.21826983
-3.08254127,14.05269691,1.75583229,1.92244558,0.14837843,0.30618120,0.54681172,9.62265296,0.28182886,1.19902965
-3.07653827,13.98277974,1.70674196,1.87878912,0.14431024,0.30020057,0.53024950,9.63872510,0.27668656,1.17400506
-3.07053527,13.86208208,1.64931786,1.82600180,0.13945659,0.29282666,0.51172485,9.62431661,0.27020883,1.14363099
-3.06453227,13.69297798,1.58458491,1.76501244,0.13390956,0.28419524,0.49153945,9.57984861,0.26252868,1.10844053
-3.05852926,13.47867935,1.51368111,1.69687596,0.12777161,0.27446213,0.47001913,9.50628012,0.25379714,1.06905169
-3.05252626,13.22314592,1.43782682,1.62274475,0.12115261,0.26379927,0.44750638,9.40507691,0.24417940,1.02615213
-3.04652326,12.93098103,1.35829333,1.54383876,0.11416680,0.25239064,0.42435290,9.27816961,0.23385072,0.98048291
-3.04052026,12.60731881,1.27637177,1.46141551,0.10692977,0.24042805,0.40091244,9.12790417,0.22299254,0.93282151
-3.03451726,12.25770854,1.19334371,1.37674113,0.09955567,0.22810714,0.37753427,8.95698808,0.21178870,0.88396511
-3.02851426,11.88800114,1.11045419,1.29106333,0.09215458,0.21562362,0.35455737,8.76843502,0.20042198,0.83471448
-3.02251126,11.50424219,1.02888816,1.20558715,0.08483032,0.20316986,0.33230557,8.56551081,0.18907113,0.78585915
-3.01650825,11.11257437,0.94975064,1.12145404,0.07767857,0.19093192,0.31108354,8.35168224,0.17790823,0.73816411
-3.01050525,10.71915132,0.87405110,1.03972464,0.07078547,0.17908704,0.29117380,8.13056984,0.16709660,0.69235831
-3.00450225,10.33006317,0.80269199,0.96136538,0.06422659,0.16780167,0.27283452,7.90590472,0.15678914,0.64912518
-2.99849925,9.95127296,0.73646132,0.88723899,0.05806641,0.15722989,0.25629805,7.68148875,0.14712712,0.60909502
-2.99249625,9.58856172,0.67602893,0.81809850,0.05235814,0.14751228,0.24176999,7.46115662,0.13823927,0.57283912
-2.98649325,9.24747961,0.62194603,0.75458448,0.04714388,0.13877514,0.22942868,7.24873785,0.13024124,0.54086551
-2.98049025,8.93329955,0.57464727,0.69722501,0.04245513,0.13112998,0.21942483,7.04801663,0.12323516,0.51361592
-2.97448724,8.65097001,0.53445496,0.64643778,0.03831350,0.12467314,0.21188116,6.86268721,0.11730945,0.49146368
-2.96848424,8.40506389,0.50158458,0.60253381,0.03473162,0.11948560,0.20689199,6.69630313,0.11253851,0.47471219
-2.96248124,8.19972102,0.47615113,0.56572228,0.03171410,0.11563278,0.20452257,6.55221897,0.10898257,0.46359373
-2.95647824,8.03858316,0.45817586,0.53611582,0.02925861,0.11316431,0.20480821,6.43352436,0.10668734,0.45826831
-2.95047524,7.92472117,0.44759288,0.51373608,0.02735691,0.11211380,0.20775316,6.34297064,0.10568361,0.45882249
-2.94447224,7.86055600,0.44425551,0.49851916,0.02599583,0.11249855,0.21332944,6.28289211,0.10598684,0.46526810
-2.93846923,7.84777602,0.44794221,0.49032074,0.02515819,0.11431917,0.22147556,6.25512435,0.10759655,0.47754085
-2.93246623,7.88725489,0.45836212,0.48892092,0.02482359,0.11755933,0.23209557,6.26092334,0.11049585,0.49549911
-2.92646323,7.97897487,0.47516027,0.49402874,0.02496911,0.12218542,0.24505837,6.30088972,0.11465090,0.51892313
-2.92046023,8.12196150,0.49792283,0.50528662,0.02556983,0.12814650,0.26019769,6.37490312,0.12001057,0.54751481
-2.91445723,8.31423543,0.52618233,0.52227479,0.02659928,0.13537432,0.27731287,6.48207129,0.12650628,0.58089870
-2.90845423,8.55278734,0.55942351,0.54451614,0.02802976,0.14378372,0.29617061,6.62069888,0.13405217,0.61862430
-2.90245123,8.83358107,0.59708974,0.57148151,0.02983258,0.15327336,0.31650786,6.78827994,0.14254555,0.66017015
-2.89644822,9.15158878,0.63859028,0.60259581,0.03197814,0.16372683,0.33803584,6.98151710,0.15186796,0.70495001
-2.89044522,9.50086078,0.68330858,0.63724510,0.03443606,0.17501423,0.36044535,7.19636954,0.16188650,0.75232110
-2.88444222,9.87463064,0.73061151,0.67478459,0.03717515,0.18699421,0.38341312,7.42812994,0.17245581,0.80159471
-2.87843922,10.26545416,0.77985947,0.71454780,0.04016346,0.19951636,0.40660911,7.67152934,0.18342048,0.85204883
-2.87243622,10.66537906,0.83041717,0.75585656,0.04336818,0.21242412,0.42970461,7.92086709,0.19461788,0.90294279
-2.86643322,11.06614002,0.88166478,0.79803182,0.04675565,0.22555788,0.45238071,8.17016168,0.20588147,0.95353334
-2.86043022,11.45937224,0.93300908,0.84040494,0.05029134,0.23875837,0.47433694,8.41331673,0.21704429,1.00309181
-2.85442721,11.83683531,0.98389414,0.88232918,0.05393979,0.25187015,0.49529955,8.64429556,0.22794270,1.05092169
-2.84842421,12.19063835,1.03381115,0.92319097,0.05766466,0.26474509,0.51502930,8.85729721,0.23842015,1.09637590
-2.84242121,12.51345706,1.08230700,0.96242063,0.06142875,0.27724575,0.53332812,9.04692618,0.24833091,1.13887325
-2.83641821,12.79873356,1.12899109,0.99950211,0.06519408,0.28924847,0.55004461,9.20834876,0.25754353,1.17791312
-2.83041521,13.04085068,1.17354034,1.03398151,0.06892206,0.30064615,0.56507786,9.33742926,0.26594398,1.21308810
-2.82441221,13.23527347,1.21570194,1.06547396,0.07257369,0.31135059,0.57837967,9.43084040,0.27343838,1.24409366
-2.81840920,13.37865275,1.25529399,1.09366880,0.07610980,0.32129428,0.58995484,9.48614365,0.27995507,1.27073484
-2.81240620,13.46888697,1.29220392,1.11833282,0.07949147,0.33043166,0.59985968,9.50183673,0.28544617,1.29292936
-2.80640320,13.50514108,1.32638500,1.13931160,0.08268044,0.33873983,0.60819874,9.47736719,0.28988841,1.31070733
-2.80040020,13.48782329,1.35785100,1.15652897,0.08563970,0.34621858,0.61512004,9.41311284,0.29328331,1.32420738
-2.79439720,13.41852232,1.38666952,1.16998477,0.08833410,0.35288994,0.62080882,9.31033116,0.29565665,1.33366968
-2.78839420,13.29990972,1.41295423,1.17975100,0.09073112,0.35879719,0.62548029,9.17108154,0.29705733,1.33942593
-2.78239120,13.13561322,1.43685648,1.18596671,0.09280168,0.36400334,0.62937170,8.99812501,0.29755570,1.34188696
-2.77638819,12.93006789,1.45855666,1.18883173,0.09452097,0.36858929,0.63273384,8.79480732,0.29724123,1.34152847
-2.77038519,12.68835271,1.47825554,1.18859970,0.09586937,0.37265150,0.63582264,8.56493123,0.29621996,1.33887532
-2.76438219,12.41601972,1.49616605,1.18557045,0.09683332,0.37629949,0.63889088,8.31262413,0.29461143,1.33448516
-2.75837919,12.11892314,1.51250566,1.18008200,0.09740611,0.37965300,0.64218048,8.04220693,0.29254544,1.32893188
-2.75237619,11.80305444,1.52748935,1.17250238,0.09758863,0.38283907,0.64591552,7.75806906,0.29015868,1.32278930
-2.74637319,11.47438878,1.54132356,1.16322141,0.09738989,0.38598885,0.65029619,7.46455422,0.28759116,1.31661581
-2.74037019,11.13874675,1.55420085,1.15264240,0.09682743,0.38923444,0.65549380,7.16585969,0.28498273,1.31094007
-2.73436718,10.80167416,1.56629544,1.14117400,0.09592742,0.39270561,0.66164688,6.86595163,0.28246959,1.30624828
-2.72836418,10.46834110,1.57775948,1.12922211,0.09472452,0.39652653,0.66885851,6.56849717,0.28018095,1.30297316
-2.72236118,10.14346074,1.58872003,1.11718187,0.09326145,0.40081253,0.67719472,6.27681329,0.27823581,1.30148475
-2.71635818,9.83122683,1.59927672,1.10542992,0.09158822,0.40566691,0.68668394,5.99383154,0.27674000,1.30208317
-2.71035518,9.53526859,1.60949998,1.09431668,0.08976112,0.41117791,0.69731751,5.72207709,0.27578347,1.30499340
-2.70435218,9.25862096,1.61942990,1.08415904,0.08784133,0.41741585,0.70905106,5.46365988,0.27543793,1.31036190
-2.69834917,9.00370806,1.62907566,1.07523336,0.08589335,0.42443055,0.72180656,5.22027576,0.27575481,1.31825525
-2.69234617,8.77233764,1.63841568,1.06776897,0.08398323,0.43224905,0.73547519,4.99321523,0.27676373,1.32866049
-2.68634317,8.56570485,1.64739843,1.06194243,0.08217655,0.44087377,0.74992058,4.78337773,0.27847142,1.34148724
-2.68034017,8.38440372,1.65594398,1.05787268,0.08053643,0.45028121,0.76498256,4.59128968,0.28086116,1.35657144
-2.67433717,8.22844533,1.66394648,1.05561733,0.07912149,0.46042120,0.78048118,4.41712496,0.28389288,1.37368054
-2.66833417,8.09728238,1.67127744,1.05517034,0.07798384,0.47121689,0.79622093,4.26072702,0.28750378,1.39252014
-2.66233117,7.98983991,1.67778997,1.05646138,0.07716727,0.48256546,0.81199516,4.12163205,0.29160973,1.41274178
-2.65632816,7.90455264,1.68332390,1.05935688,0.07670564,0.49433972,0.82759044,3.99909341,0.29610719,1.43395191
-2.65032516,7.83940934,1.68771182,1.06366314,0.07662156,0.50639050,0.84279110,3.89210750,0.30087585,1.45572182
-2.64432216,7.79200492,1.69078581,1.06913141,0.07692543,0.51855003,0.85738357,3.79944160,0.30578178,1.47759831
-2.63831916,7.75960061,1.69238491,1.07546505,0.07761484,0.53063606,0.87116089,3.71966430,0.31068120,1.49911511
-2.63231616,7.73919240,1.69236303,1.08232864,0.07867445,0.54245689,0.88392696,3.65117887,0.31542459,1.51980466
-2.62631316,7.72758749,1.69059712,1.08935884,0.08007629,0.55381708,0.89550089,3.59226003,0.31986116,1.53921020
-2.62031016,7.72148795,1.68699544,1.09617674,0.08178053,0.56452368,0.90572122,3.54109410,0.32384347,1.55689795
-2.61430715,7.71758004,1.68150552,1.10240137,0.08373663,0.57439291,0.91445008,3.49582210,0.32723207,1.57246907
-2.60830415,7.71262745,1.67412164,1.10766386,0.08588499,0.58325694,0.92157720,3.45458527,0.32990003,1.58557125
-2.60230115,7.70356557,1.66489141,1.11162178,0.08815887,0.59097063,0.92702386,3.41557190,0.33173716,1.59590961
-2.59629815,7.68759388,1.65392126,1.11397301,0.09048661,0.59741781,0.93074648,3.37706404,0.33265373,1.60325665
-2.59029515,7.66226317,1.64138031,1.11446867,0.09279413,0.60251703,0.93273991,3.33748264,0.33258362,1.60746091
-2.58429215,7.62555382,1.62750254,1.11292449,0.09500746,0.60622622,0.93304025,3.29542925,0.33148676,1.60845407
-2.57828914,7.57594187,1.61258676,1.10922998,0.09705540,0.60854619,0.93172689,3.24972257,0.32935061,1.60625613
-2.57228614,7.51244957,1.59699431,1.10335511,0.09887198,0.60952269,0.92892377,3.19942823,0.32619087,1.60097835
-2.56628314,7.43467759,1.58114415,1.09535389,0.10039890,0.60924682,0.92479944,3.14388029,0.32205113,1.59282366
-2.56028014,7.34281699,1.56550535,1.08536479,0.10158758,0.60785366,0.91956589,3.08269347,0.31700160,1.58208426
-2.55427714,7.23763951,1.55058692,1.07360771,0.10240092,0.60551915,0.91347581,3.01576515,0.31113692,1.56913626
-2.54827414,7.12046602,1.53692520,1.06037762,0.10281462,0.60245522,0.90681821,2.94326730,0.30457312,1.55443124
-2.54227114,6.99311371,1.52506883,1.04603504,0.10281801,0.59890334,0.89991229,2.86562817,0.29744383,1.53848464
-2.53626813,6.85782396,1.51556205,1.03099361,0.10241435,0.59512667,0.89309957,2.78350490,0.28989589,1.52186123
-2.53026513,6.71717341,1.50892648,1.01570540,0.10162062,0.59140118,0.88673433,2.69774798,0.28208460,1.50515793
-2.52426213,6.57397191,1.50564239,1.00064438,0.10046676,0.58800610,0.88117253,2.60935930,0.27416860,1.48898429
-2.51825913,6.43115161,1.50612986,0.98628892,0.09899446,0.58521411,0.87675964,2.51944579,0.26630481,1.47394134
-2.51225613,6.29165195,1.51073099,0.97310393,0.09725541,0.58328164,0.87381760,2.42917061,0.25864351,1.46059945
-2.50625313,6.15830551,1.51969375,0.96152359,0.09530934,0.58243996,0.87263150,2.33970424,0.25132365,1.44947606
-2.50025013,6.03372971,1.53315844,0.95193526,0.09322163,0.58288709,0.87343659,2.25217755,0.24446888,1.44101419
-2.49424712,5.92022909,1.55114744,0.94466543,0.09106089,0.58478132,0.87640616,2.16763900,0.23818405,1.43556272
-2.48824412,5.81971221,1.57355892,0.93996823,0.08889637,0.58823627,0.88164085,2.08701749,0.23255266,1.43335932
-2.48224112,5.73362668,1.60016496,0.93801692,0.08679551,0.59331784,0.88916019,2.01109252,0.22763514,1.43451698
-2.47623812,5.66291477,1.63061433,0.93889881,0.08482157,0.60004314,0.89889673,1.94047252,0.22346805,1.43901492
-2.47023512,5.60799099,1.66443994,0.94261365,0.08303155,0.60838129,0.91069327,1.87558190,0.22006425,1.44669444
-2.46423212,5.56874206,1.70107080,0.94907545,0.08147446,0.61825601,0.92430351,1.81665700,0.21741398,1.45726021
-2.45822911,5.54454847,1.73984794,0.95811760,0.08018991,0.62954978,0.93939630,1.76375051,0.21548677,1.47028704
-2.45222611,5.53432593,1.78004374,0.96950081,0.07920721,0.64210915,0.95556353,1.71674366,0.21423405,1.48523223
-2.44622311,5.53658403,1.82088374,0.98292349,0.07854484,0.65575104,0.97233137,1.67536509,0.21359241,1.50145297
-2.44022011,5.54949878,1.86156996,0.99803396,0.07821041,0.67026939,0.98917474,1.63921514,0.21348723,1.51822831
-2.43421711,5.57099513,1.90130478,1.01444376,0.07820103,0.68544200,1.00553424,1.60779385,0.21383661,1.53478480
-2.42821411,5.59883544,1.93931416,1.03174154,0.07850401,0.70103700,1.02083515,1.58053140,0.21455539,1.55032483
-2.42221111,5.63070962,1.97486935,1.04950678,0.07909792,0.71681877,1.03450769,1.55681905,0.21555903,1.56405650
-2.41620810,5.66432299,2.00730620,1.06732281,0.07995383,0.73255306,1.04600760,1.53603945,0.21676735,1.57522370
-2.41020510,5.69747826,2.03604118,1.08478862,0.08103679,0.74801100,1.05483637,1.51759467,0.21810778,1.58313518
-2.40420210,5.72814855,2.06058390,1.10152913,0.08230730,0.76297219,1.06056018,1.50093113,0.21951822,1.58719147
-2.39819910,5.75453901,2.08054548,1.11720358,0.08372291,0.77722670,1.06282682,1.48556036,0.22094925,1.58690829
-2.39219610,5.77513539,2.09564311,1.13151193,0.08523966,0.79057619,1.06137977,1.47107508,0.22236574,1.58193570
-2.38619310,5.78873865,2.10570060,1.14419938,0.08681350,0.80283431,1.05606899,1.45716038,0.22374782,1.57207204
-2.38019010,5.79448533,2.11064553,1.15505891,0.08840156,0.81382662,1.04685786,1.44359975,0.22509116,1.55727226
-2.37418709,5.79185419,2.11050352,1.16393221,0.08996316,0.82339037,1.03382608,1.43027635,0.22640665,1.53765020
-2.36818409,5.78066023,2.10539007,1.17070919,0.09146080,0.83137421,1.01716828,1.41716971,0.22771947,1.51347491
-2.36218109,5.76103730,2.09550092,1.17532634,0.09286082,0.83763836,0.99718858,1.40434858,0.22906772,1.48516112
-2.35617809,5.73341137,2.08110145,1.17776425,0.09413396,0.84205515,0.97429114,1.39196039,0.23050047,1.45325445
-2.35017509,5.69846610,2.06251581,1.17804467,0.09525577,0.84451033,0.94896725,1.38021806,0.23207562,1.41841190
-2.34417209,5.65710293,2.04011648,1.17622713,0.09620684,0.84490501,0.92177935,1.36938496,0.23385731,1.38137850
-2.33816908,5.61039736,2.01431440,1.17240561,0.09697293,0.84315829,0.89334268,1.35975857,0.23591328,1.34296121
-2.33216608,5.55955333,1.98555027,1.16670505,0.09754504,0.83921047,0.86430524,1.35165367,0.23831197,1.30400086
-2.32616308,5.50585718,1.95428690,1.15927803,0.09791931,0.83302673,0.83532683,1.34538544,0.24111968,1.26534348
-2.32016008,5.45063242,1.92100267,1.15030142,0.09809696,0.82460083,0.80705794,1.34125319,0.24439769,1.22781194
-2.31415708,5.39519645,1.88618599,1.13997303,0.09808400,0.81395884,0.78011923,1.33952506,0.24819950,1.19217901
-2.30815408,5.34082001,1.85033037,1.12850814,0.09789103,0.80116229,0.75508240,1.34042409,0.25256815,1.15914268
-2.30215108,5.28868996,1.81392986,1.11613579,0.09753280,0.78631072,0.73245295,1.34411600,0.25753387,1.12930471
-2.29614807,5.23987597,1.77747458,1.10309474,0.09702775,0.76954316,0.71265559,1.35069893,0.26311187,1.10315291
-2.29014507,5.19530142,1.74144585,1.08962897,0.09639742,0.75103837,0.69602260,1.36019530,0.26930054,1.08104778
-2.28414207,5.15571899,1.70631086,1.07598283,0.09566575,0.73101375,0.68278554,1.37254613,0.27608004,1.06321387
-2.27813907,5.12169116,1.67251666,1.06239574,0.09485825,0.70972276,0.67307048,1.38760768,0.28341133,1.04973590
-2.27213607,5.09357605,1.64048349,1.04909654,0.09400107,0.68745093,0.66689693,1.40515087,0.29123570,1.04055984
-2.26613307,5.07151897,1.61059750,1.03629779,0.09311998,0.66451048,0.66418023,1.42486321,0.29947483,1.03549853
-2.26013007,5.05544996,1.58320319,1.02419010,0.09223935,0.64123383,0.66473748,1.44635347,0.30803158,1.03424177
-2.25412706,5.04508766,1.55859597,1.01293682,0.09138103,0.61796623,0.66829644,1.46915897,0.31679120,1.03637029
-2.24812406,5.03994963,1.53701516,1.00266939,0.09056338,0.59505772,0.67450730,1.49275540,0.32562334,1.04137303
-2.24212106,5.03936935,1.51863804,0.99348362,0.08980030,0.57285493,0.68295667,1.51656898,0.33438456,1.04866720
-2.23611806,5.04251948,1.50357546,0.98543720,0.08910051,0.55169285,0.69318331,1.53999064,0.34292145,1.05762018
-2.23011506,5.04844118,1.49186936,0.97854864,0.08846701,0.53188714,0.70469512,1.56239197,0.35107426,1.06757273
-2.22411206,5.05607873,1.48349271,0.97279781,0.08789675,0.51372703,0.71698668,1.58314236,0.35868087,1.07786255
-2.21810905,5.06431845,1.47835200,0.96812807,0.08738073,0.49746928,0.72955690,1.60162688,0.36558111,1.08784750
-2.21210605,5.07203061,1.47629239,0.96445006,0.08690430,0.48333316,0.74192600,1.61726427,0.37162120,1.09692772
-2.20610305,5.07811293,1.47710552,0.96164692,0.08644781,0.47149673,0.75365156,1.62952446,0.37665814,1.10456594
-2.20010005,5.08153388,1.48053948,0.95958075,0.08598765,0.46209433,0.76434291,1.63794488,0.38056394,1.11030545
-2.19409705,5.08137383,1.48631086,0.95809990,0.08549741,0.45521528,0.77367358,1.64214496,0.38322956,1.11378510
-2.18809405,5.07686254,1.49411788,0.95704683,0.08494941,0.45090375,0.78139141,1.64183828,0.38456824,1.11475101
-2.18209105,5.06741082,1.50365428,0.95626594,0.08431624,0.44915954,0.78732608,1.63684174,0.38451829,1.11306463
-2.17608804,5.05263517,1.51462302,0.95561110,0.08357241,0.44993972,0.79139381,1.62708148,0.38304499,1.10870707
-2.17008504,5.03237394,1.52674912,0.95495229,0.08269599,0.45316090,0.79359925,1.61259513,0.38014175,1.10177947
-2.16408204,5.00669411,1.53979083,0.95418111,0.08167007,0.45870195,0.79403445,1.59353032,0.37583028,1.09249959
-2.15807904,4.97588840,1.55354868,0.95321481,0.08048404,0.46640712,0.79287496,1.57013961,0.37015988,1.08119479
-2.15207604,4.94046262,1.56787172,0.95199855,0.07913459,0.47608932,0.79037328,1.54277176,0.36320582,1.06829150
-2.14607304,4.90111374,1.58266075,0.95050601,0.07762631,0.48753359,0.78684987,1.51185993,0.35506685,1.05430167
-2.14007004,4.85869977,1.59786829,0.94873808,0.07597196,0.50050072,0.78268186,1.47790717,0.34586210,1.03980651
-2.13406703,4.81420268,1.61349540,0.94672003,0.07419226,0.51473091,0.77828994,1.44146988,0.33572729,1.02543803
-2.12806403,4.76868605,1.62958548,0.94449716,0.07231534,0.52994766,0.77412371,1.40313973,0.32481052,1.01185879
-2.12206103,4.72324941,1.64621544,0.94212934,0.07037572,0.54586180,0.77064583,1.36352504,0.31326795,0.99974056
-2.11605803,4.67898122,1.66348476,0.93968481,0.06841298,0.56217579,0.76831561,1.32323210,0.30125920,0.98974225
-2.11005503,4.63691257,1.68150303,0.93723356,0.06647017,0.57858818,0.76757222,1.28284725,0.28894309,0.98248786
-2.10405203,4.59797345,1.70037661,0.93484072,0.06459197,0.59479841,0.76881819,1.24292046,0.27647352,0.97854496
-2.09804902,4.56295353,1.72019518,0.93256033,0.06282275,0.61051176,0.77240356,1.20395072,0.26399583,0.97840433
-2.09204602,4.53246879,1.74101876,0.93042987,0.06120462,0.62544449,0.77861128,1.16637403,0.25164373,0.98246133
-2.08604302,4.50693539,1.76286602,0.92846579,0.05977549,0.63932900,0.78764419,1.13055404,0.23953689,0.99099959
