energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.30465233,3.14842528,-3.14842528,0.25827144,-0.25827144,0.00000000,-0.00000000,0.38522590,-0.38522590,2.22219957,-2.22219957,0.07987077,-0.07987077,1.03054227,-1.03054227
-3.29864932,3.14987110,-3.14987109,0.26097735,-0.26097735,0.00000000,-0.00000000,0.38760206,-0.38760206,2.22032857,-2.22032856,0.08049624,-0.08049624,1.02813813,-1.02813813
-3.29264632,3.15121578,-3.15121578,0.26349628,-0.26349628,0.00000000,-0.00000000,0.39012117,-0.39012117,2.21755290,-2.21755290,0.08113530,-0.08113530,1.02636625,-1.02636625
-3.28664332,3.15230923,-3.15230923,0.26573175,-0.26573175,0.00000000,-0.00000000,0.39279560,-0.39279560,2.21371848,-2.21371848,0.08178417,-0.08178417,1.02530233,-1.02530233
-3.28064032,3.15294786,-3.15294786,0.26758957,-0.26758957,0.00000000,-0.00000000,0.39562411,-0.39562411,2.20865990,-2.20865989,0.08243669,-0.08243669,1.02498191,-1.02498191
-3.27463732,3.15288351,-3.15288351,0.26898085,-0.26898085,0.00000000,-0.00000000,0.39859070,-0.39859070,2.20220981,-2.20220981,0.08308437,-0.08308437,1.02539882,-1.02539882
-3.26863432,3.15183333,-3.15183333,0.26982465,-0.26982465,0.00000000,-0.00000000,0.40166381,-0.40166381,2.19420809,-2.19420808,0.08371642,-0.08371642,1.02650473,-1.02650473
-3.26263132,3.14949036,-3.14949036,0.27005047,-0.27005047,0.00000000,-0.00000000,0.40479613,-0.40479613,2.18451040,-2.18451040,0.08431999,-0.08431999,1.02820988,-1.02820988
-3.25662831,3.14553455,-3.14553454,0.26960022,-0.26960022,0.00000000,-0.00000000,0.40792494,-0.40792494,2.17299591,-2.17299591,0.08488032,-0.08488032,1.03038518,-1.03038518
-3.25062531,3.13964394,-3.13964394,0.26842984,-0.26842984,0.00000000,-0.00000000,0.41097306,-0.41097306,2.15957384,-2.15957383,0.08538111,-0.08538111,1.03286560,-1.03286560
-3.24462231,3.13150592,-3.13150592,0.26651035,-0.26651035,0.00000000,-0.00000000,0.41385063,-0.41385063,2.14418864,-2.14418864,0.08580490,-0.08580490,1.03545497,-1.03545497
-3.23861931,3.12082818,-3.12082817,0.26382849,-0.26382849,0.00000000,-0.00000000,0.41645742,-0.41645742,2.12682385,-2.12682385,0.08613353,-0.08613353,1.03793214,-1.03793214
-3.23261631,3.10734931,-3.10734931,0.26038683,-0.26038683,0.00000000,-0.00000000,0.41868589,-0.41868589,2.10750429,-2.10750428,0.08634872,-0.08634872,1.04005825,-1.04005825
-3.22661331,3.09084872,-3.09084872,0.25620338,-0.25620338,0.00000000,-0.00000000,0.42042484,-0.42042484,2.08629682,-2.08629682,0.08643269,-0.08643269,1.04158509,-1.04158509
-3.22061031,3.07115564,-3.07115563,0.25131081,-0.25131080,0.00000000,-0.00000000,0.42156342,-0.42156342,2.06330960,-2.06330959,0.08636883,-0.08636883,1.04226423,-1.04226422
-3.21460730,3.04815687,-3.04815686,0.24575524,-0.24575524,0.00000000,-0.00000000,0.42199556,-0.42199557,2.03868979,-2.03868979,0.08614242,-0.08614242,1.04185647,-1.04185647
-3.20860430,3.02180308,-3.02180308,0.23959470,-0.23959470,0.00000000,-0.00000000,0.42162447,-0.42162447,2.01262007,-2.01262006,0.08574135,-0.08574135,1.04014150,-1.04014150
-3.20260130,2.99211327,-2.99211326,0.23289732,-0.23289732,0.00000000,-0.00000000,0.42036698,-0.42036698,1.98531378,-1.98531378,0.08515676,-0.08515676,1.03692697,-1.03692697
-3.19659830,2.95917717,-2.95917717,0.22573930,-0.22573930,0.00000000,-0.00000000,0.41815767,-0.41815767,1.95700919,-1.95700919,0.08438366,-0.08438366,1.03205695,-1.03205695
-3.19059530,2.92315546,-2.92315545,0.21820278,-0.21820278,0.00000000,-0.00000000,0.41495237,-0.41495237,1.92796280,-1.92796280,0.08342143,-0.08342143,1.02541908,-1.02541908
-3.18459230,2.88427754,-2.88427754,0.21037368,-0.21037367,0.00000000,-0.00000000,0.41073098,-0.41073098,1.89844214,-1.89844214,0.08227416,-0.08227416,1.01695010,-1.01695010
-3.17858929,2.84283705,-2.84283705,0.20233945,-0.20233945,0.00000000,-0.00000000,0.40549939,-0.40549939,1.86871826,-1.86871826,0.08095090,-0.08095090,1.00663963,-1.00663963
-3.17258629,2.79918500,-2.79918500,0.19418712,-0.19418712,0.00000000,-0.00000000,0.39929033,-0.39929033,1.83905813,-1.83905812,0.07946560,-0.07946560,0.99453173,-0.99453173
-3.16658329,2.75372095,-2.75372095,0.18600130,-0.18600130,0.00000000,-0.00000000,0.39216312,-0.39216312,1.80971736,-1.80971736,0.07783695,-0.07783695,0.98072429,-0.98072429
-3.16058029,2.70688233,-2.70688233,0.17786249,-0.17786249,0.00000000,-0.00000000,0.38420239,-0.38420239,1.78093347,-1.78093347,0.07608799,-0.07608799,0.96536624,-0.96536624
-3.15457729,2.65913250,-2.65913250,0.16984570,-0.16984569,0.00000000,-0.00000000,0.37551559,-0.37551559,1.75291994,-1.75291994,0.07424549,-0.07424549,0.94865262,-0.94865262
-3.14857429,2.61094787,-2.61094786,0.16201917,-0.16201917,0.00000000,-0.00000000,0.36622964,-0.36622964,1.72586128,-1.72586127,0.07233922,-0.07233922,0.93081776,-0.93081776
-3.14257129,2.56280466,-2.56280466,0.15444361,-0.15444360,0.00000000,-0.00000000,0.35648671,-0.35648671,1.69990936,-1.69990936,0.07040098,-0.07040098,0.91212693,-0.91212693
-3.13656828,2.51516586,-2.51516586,0.14717152,-0.14717151,0.00000000,-0.00000000,0.34643941,-0.34643941,1.67518102,-1.67518101,0.06846363,-0.06846363,0.89286671,-0.89286671
-3.13056528,2.46846879,-2.46846878,0.14024695,-0.14024695,0.00000000,-0.00000000,0.33624551,-0.33624551,1.65175700,-1.65175700,0.06655995,-0.06655995,0.87333469,-0.87333469
-3.12456228,2.42311384,-2.42311384,0.13370545,-0.13370545,0.00000000,-0.00000000,0.32606265,-0.32606265,1.62968233,-1.62968233,0.06472153,-0.06472153,0.85382885,-0.85382885
-3.11855928,2.37945487,-2.37945486,0.12757423,-0.12757423,0.00000000,-0.00000000,0.31604307,-0.31604307,1.60896784,-1.60896784,0.06297770,-0.06297770,0.83463716,-0.83463716
-3.11255628,2.33779139,-2.33779138,0.12187257,-0.12187257,0.00000000,-0.00000000,0.30632872,-0.30632872,1.58959294,-1.58959294,0.06135452,-0.06135452,0.81602785,-0.81602785
-3.10655328,2.29836309,-2.29836309,0.11661235,-0.11661235,0.00000000,-0.00000000,0.29704700,-0.29704700,1.57150927,-1.57150927,0.05987393,-0.05987393,0.79824078,-0.79824078
-3.10055028,2.26134669,-2.26134669,0.11179865,-0.11179865,0.00000000,-0.00000000,0.28830723,-0.28830723,1.55464527,-1.55464527,0.05855302,-0.05855302,0.78148034,-0.78148034
-3.09454727,2.22685530,-2.22685530,0.10743048,-0.10743048,0.00000000,-0.00000000,0.28019816,-0.28019816,1.53891120,-1.53891120,0.05740357,-0.05740357,0.76591002,-0.76591002
-3.08854427,2.19494032,-2.19494032,0.10350154,-0.10350154,0.00000000,-0.00000000,0.27278636,-0.27278636,1.52420469,-1.52420469,0.05643180,-0.05643180,0.75164910,-0.75164910
-3.08254127,2.16559574,-2.16559574,0.10000093,-0.10000093,0.00000000,-0.00000000,0.26611589,-0.26611589,1.51041645,-1.51041645,0.05563833,-0.05563833,0.73877137,-0.73877137
-3.07653827,2.13876476,-2.13876476,0.09691389,-0.09691389,0.00000000,-0.00000000,0.26020889,-0.26020889,1.49743611,-1.49743611,0.05501845,-0.05501845,0.72730600,-0.72730600
-3.07053527,2.11434850,-2.11434850,0.09422252,-0.09422252,0.00000000,-0.00000000,0.25506730,-0.25506730,1.48515797,-1.48515797,0.05456257,-0.05456257,0.71724047,-0.71724047
-3.06453227,2.09221636,-2.09221636,0.09190642,-0.09190642,0.00000000,-0.00000000,0.25067542,-0.25067542,1.47348661,-1.47348661,0.05425693,-0.05425693,0.70852535,-0.70852535
-3.05852926,2.07221785,-2.07221785,0.08994335,-0.08994335,0.00000000,-0.00000000,0.24700324,-0.24700324,1.46234216,-1.46234216,0.05408444,-0.05408444,0.70108074,-0.70108074
-3.05252626,2.05419519,-2.05419519,0.08830980,-0.08830980,0.00000000,-0.00000000,0.24401031,-0.24401031,1.45166522,-1.45166522,0.05402569,-0.05402569,0.69480386,-0.69480386
-3.04652326,2.03799638,-2.03799638,0.08698154,-0.08698154,0.00000000,-0.00000000,0.24164996,-0.24164996,1.44142125,-1.44142125,0.05406004,-0.05406004,0.68957759,-0.68957759
-3.04052026,2.02348795,-2.02348795,0.08593419,-0.08593419,0.00000000,-0.00000000,0.23987356,-0.23987356,1.43160430,-1.43160430,0.05416674,-0.05416674,0.68527936,-0.68527936
-3.03451726,2.01056684,-2.01056684,0.08514368,-0.08514368,0.00000000,-0.00000000,0.23863463,-0.23863463,1.42223995,-1.42223995,0.05432599,-0.05432599,0.68178994,-0.68178994
-3.02851426,1.99917085,-1.99917085,0.08458678,-0.08458677,0.00000000,-0.00000000,0.23789258,-0.23789258,1.41338718,-1.41338718,0.05451996,-0.05451996,0.67900170,-0.67900170
-3.02251126,1.98928685,-1.98928685,0.08424149,-0.08424149,0.00000000,-0.00000000,0.23761580,-0.23761580,1.40513920,-1.40513920,0.05473363,-0.05473363,0.67682579,-0.67682579
-3.01650825,1.98095627,-1.98095627,0.08408752,-0.08408752,0.00000000,-0.00000000,0.23778396,-0.23778396,1.39762280,-1.39762280,0.05495547,-0.05495547,0.67519795,-0.67519795
-3.01050525,1.97427740,-1.97427740,0.08410654,-0.08410654,0.00000000,-0.00000000,0.23838942,-0.23838942,1.39099620,-1.39099620,0.05517790,-0.05517790,0.67408245,-0.67408245
-3.00450225,1.96940407,-1.96940407,0.08428255,-0.08428255,0.00000000,-0.00000000,0.23943751,-0.23943751,1.38544529,-1.38544529,0.05539747,-0.05539747,0.67347412,-0.67347412
-2.99849925,1.96654046,-1.96654046,0.08460198,-0.08460198,0.00000000,-0.00000000,0.24094585,-0.24094585,1.38117808,-1.38117808,0.05561483,-0.05561483,0.67339806,-0.67339806
-2.99249625,1.96593220,-1.96593220,0.08505381,-0.08505381,0.00000000,-0.00000000,0.24294260,-0.24294260,1.37841751,-1.37841751,0.05583439,-0.05583439,0.67390726,-0.67390726
-2.98649325,1.96785371,-1.96785371,0.08562950,-0.08562950,0.00000000,-0.00000000,0.24546371,-0.24546371,1.37739260,-1.37739260,0.05606381,-0.05606381,0.67507811,-0.67507811
-2.98049025,1.97259250,-1.97259250,0.08632279,-0.08632279,0.00000000,-0.00000000,0.24854942,-0.24854942,1.37832836,-1.37832836,0.05631325,-0.05631325,0.67700393,-0.67700393
-2.97448724,1.98043081,-1.98043081,0.08712937,-0.08712937,0.00000000,-0.00000000,0.25224011,-0.25224011,1.38143458,-1.38143458,0.05659444,-0.05659444,0.67978709,-0.67978709
-2.96848424,1.99162563,-1.99162563,0.08804647,-0.08804647,0.00000000,-0.00000000,0.25657175,-0.25657175,1.38689414,-1.38689414,0.05691965,-0.05691965,0.68352993,-0.68352993
-2.96248124,2.00638804,-2.00638804,0.08907220,-0.08907220,0.00000000,-0.00000000,0.26157120,-0.26157120,1.39485134,-1.39485134,0.05730066,-0.05730066,0.68832511,-0.68832511
-2.95647824,2.02486299,-2.02486300,0.09020497,-0.09020497,0.00000000,-0.00000000,0.26725172,-0.26725172,1.40540071,-1.40540072,0.05774768,-0.05774768,0.69424589,-0.69424589
-2.95047524,2.04711071,-2.04711071,0.09144271,-0.09144271,0.00000000,-0.00000000,0.27360874,-0.27360874,1.41857726,-1.41857726,0.05826835,-0.05826835,0.70133700,-0.70133700
-2.94447224,2.07309087,-2.07309087,0.09278212,-0.09278212,0.00000000,-0.00000000,0.28061647,-0.28061647,1.43434834,-1.43434834,0.05886689,-0.05886689,0.70960656,-0.70960656
-2.93846923,2.10265058,-2.10265058,0.09421795,-0.09421795,0.00000000,-0.00000000,0.28822525,-0.28822525,1.45260817,-1.45260818,0.05954345,-0.05954345,0.71901955,-0.71901955
-2.93246623,2.13551714,-2.13551714,0.09574235,-0.09574235,0.00000000,-0.00000000,0.29636005,-0.29636005,1.47317515,-1.47317515,0.06029361,-0.06029361,0.72949341,-0.72949341
-2.92646323,2.17129613,-2.17129613,0.09734428,-0.09734428,0.00000000,-0.00000000,0.30492021,-0.30492021,1.49579240,-1.49579240,0.06110818,-0.06110818,0.74089594,-0.74089594
-2.92046023,2.20947525,-2.20947525,0.09900914,-0.09900914,0.00000000,-0.00000000,0.31378032,-0.31378032,1.52013182,-1.52013182,0.06197327,-0.06197327,0.75304568,-0.75304568
-2.91445723,2.24943409,-2.24943409,0.10071852,-0.10071852,0.00000000,-0.00000000,0.32279253,-0.32279253,1.54580146,-1.54580146,0.06287057,-0.06287057,0.76571502,-0.76571502
-2.90845423,2.29045939,-2.29045939,0.10245021,-0.10245021,0.00000000,-0.00000000,0.33178998,-0.33178998,1.57235617,-1.57235618,0.06377789,-0.06377789,0.77863574,-0.77863574
-2.90245123,2.33176541,-2.33176542,0.10417839,-0.10417839,0.00000000,-0.00000000,0.34059132,-0.34059132,1.59931101,-1.59931101,0.06466993,-0.06466993,0.79150681,-0.79150681
-2.89644822,2.37251840,-2.37251840,0.10587406,-0.10587406,0.00000000,-0.00000000,0.34900614,-0.34900614,1.62615687,-1.62615687,0.06551920,-0.06551920,0.80400421,-0.80400421
-2.89044522,2.41186409,-2.41186409,0.10750571,-0.10750571,0.00000000,-0.00000000,0.35684105,-0.35684105,1.65237766,-1.65237767,0.06629707,-0.06629707,0.81579210,-0.81579210
-2.88444222,2.44895700,-2.44895700,0.10904010,-0.10904010,0.00000000,-0.00000000,0.36390616,-0.36390616,1.67746818,-1.67746818,0.06697489,-0.06697489,0.82653498,-0.82653498
-2.87843922,2.48298994,-2.48298994,0.11044327,-0.11044327,0.00000000,-0.00000000,0.37002157,-0.37002157,1.70095172,-1.70095172,0.06752513,-0.06752513,0.83591012,-0.83591012
-2.87243622,2.51322244,-2.51322244,0.11168163,-0.11168163,0.00000000,-0.00000000,0.37502373,-0.37502373,1.72239669,-1.72239669,0.06792242,-0.06792242,0.84361967,-0.84361967
-2.86643322,2.53900658,-2.53900658,0.11272312,-0.11272312,0.00000000,-0.00000000,0.37877126,-0.37877126,1.74143124,-1.74143124,0.06814458,-0.06814458,0.84940187,-0.84940187
-2.86043022,2.55980899,-2.55980899,0.11353835,-0.11353835,0.00000000,-0.00000000,0.38114994,-0.38114994,1.75775528,-1.75775528,0.06817343,-0.06817343,0.85304078,-0.85304078
-2.85442721,2.57522794,-2.57522794,0.11410171,-0.11410171,0.00000000,-0.00000000,0.38207673,-0.38207673,1.77114917,-1.77114917,0.06799547,-0.06799547,0.85437407,-0.85437407
-2.84842421,2.58500469,-2.58500469,0.11439239,-0.11439239,0.00000000,-0.00000000,0.38150261,-0.38150261,1.78147874,-1.78147874,0.06760231,-0.06760231,0.85329851,-0.85329851
-2.84242121,2.58902861,-2.58902861,0.11439523,-0.11439523,0.00000000,-0.00000000,0.37941405,-0.37941405,1.78869643,-1.78869643,0.06699087,-0.06699087,0.84977289,-0.84977289
-2.83641821,2.58733586,-2.58733586,0.11410139,-0.11410139,0.00000000,-0.00000000,0.37583316,-0.37583316,1.79283841,-1.79283841,0.06616342,-0.06616342,0.84381828,-0.84381828
-2.83041521,2.58010189,-2.58010189,0.11350877,-0.11350877,0.00000000,-0.00000000,0.37081640,-0.37081640,1.79401803,-1.79401803,0.06512734,-0.06512734,0.83551567,-0.83551567
-2.82441221,2.56762813,-2.56762813,0.11262223,-0.11262223,0.00000000,-0.00000000,0.36445213,-0.36445213,1.79241595,-1.79241595,0.06389470,-0.06389470,0.82500117,-0.82500117
-2.81840920,2.55032369,-2.55032369,0.11145349,-0.11145349,0.00000000,-0.00000000,0.35685685,-0.35685684,1.78826748,-1.78826748,0.06248164,-0.06248164,0.81245898,-0.81245898
-2.81240620,2.52868321,-2.52868321,0.11002087,-0.11002087,0.00000000,-0.00000000,0.34817058,-0.34817058,1.78184788,-1.78184788,0.06090769,-0.06090769,0.79811266,-0.79811266
-2.80640320,2.50326180,-2.50326180,0.10834866,-0.10834866,0.00000000,-0.00000000,0.33855150,-0.33855150,1.77345644,-1.77345644,0.05919488,-0.05919488,0.78221500,-0.78221500
-2.80040020,2.47464873,-2.47464873,0.10646641,-0.10646641,0.00000000,-0.00000000,0.32817009,-0.32817009,1.76340019,-1.76340019,0.05736694,-0.05736694,0.76503724,-0.76503724
-2.79439720,2.44344087,-2.44344087,0.10440792,-0.10440792,0.00000000,-0.00000000,0.31720303,-0.31720303,1.75197803,-1.75197803,0.05544834,-0.05544834,0.74685795,-0.74685795
-2.78839420,2.41021751,-2.41021751,0.10221019,-0.10221019,0.00000000,-0.00000000,0.30582728,-0.30582728,1.73946616,-1.73946616,0.05346347,-0.05346347,0.72795231,-0.72795231
-2.78239120,2.37551744,-2.37551744,0.09991217,-0.09991217,0.00000000,-0.00000000,0.29421439,-0.29421439,1.72610547,-1.72610547,0.05143587,-0.05143587,0.70858216,-0.70858216
-2.77638819,2.33981962,-2.33981962,0.09755356,-0.09755356,0.00000000,-0.00000000,0.28252542,-0.28252542,1.71209151,-1.71209151,0.04938747,-0.04938747,0.68898733,-0.68898733
-2.77038519,2.30352795,-2.30352795,0.09517354,-0.09517354,0.00000000,-0.00000000,0.27090661,-0.27090661,1.69756737,-1.69756737,0.04733814,-0.04733814,0.66937860,-0.66937860
-2.76438219,2.26696097,-2.26696097,0.09280961,-0.09280961,0.00000000,-0.00000000,0.25948599,-0.25948599,1.68261987,-1.68261987,0.04530516,-0.04530516,0.64993250,-0.64993250
-2.75837919,2.23034646,-2.23034646,0.09049645,-0.09049645,0.00000000,-0.00000000,0.24837090,-0.24837089,1.66727895,-1.66727895,0.04330302,-0.04330302,0.63078816,-0.63078816
-2.75237619,2.19382120,-2.19382120,0.08826499,-0.08826499,0.00000000,-0.00000000,0.23764665,-0.23764665,1.65152027,-1.65152027,0.04134326,-0.04134326,0.61204615,-0.61204615
-2.74637319,2.15743542,-2.15743541,0.08614164,-0.08614164,0.00000000,-0.00000000,0.22737621,-0.22737620,1.63527071,-1.63527071,0.03943454,-0.03943454,0.59376939,-0.59376939
-2.74037019,2.12116151,-2.12116151,0.08414761,-0.08414761,0.00000000,-0.00000000,0.21760073,-0.21760072,1.61841636,-1.61841636,0.03758272,-0.03758272,0.57598568,-0.57598568
-2.73436718,2.08490633,-2.08490632,0.08229858,-0.08229858,0.00000000,-0.00000000,0.20834112,-0.20834112,1.60081244,-1.60081244,0.03579120,-0.03579120,0.55869198,-0.55869198
-2.72836418,2.04852611,-2.04852611,0.08060449,-0.08060449,0.00000000,-0.00000000,0.19960020,-0.19960020,1.58229464,-1.58229464,0.03406120,-0.03406120,0.54185966,-0.54185965
-2.72236118,2.01184323,-2.01184322,0.07906952,-0.07906952,0.00000000,-0.00000000,0.19136549,-0.19136549,1.56269112,-1.56269112,0.03239220,-0.03239220,0.52544077,-0.52544076
-2.71635818,1.97466369,-1.97466369,0.07769235,-0.07769235,0.00000000,-0.00000000,0.18361228,-0.18361228,1.54183467,-1.54183467,0.03078239,-0.03078238,0.50937465,-0.50937465
-2.71035518,1.93679451,-1.93679451,0.07646652,-0.07646652,0.00000000,-0.00000000,0.17630700,-0.17630700,1.51957431,-1.51957431,0.02922908,-0.02922908,0.49359466,-0.49359466
-2.70435218,1.89806000,-1.89805999,0.07538098,-0.07538098,0.00000000,-0.00000000,0.16941054,-0.16941054,1.49578584,-1.49578584,0.02772920,-0.02772920,0.47803454,-0.47803454
-2.69834917,1.85831631,-1.85831631,0.07442076,-0.07442076,0.00000000,-0.00000000,0.16288140,-0.16288140,1.47038088,-1.47038088,0.02627959,-0.02627959,0.46263427,-0.46263427
-2.69234617,1.81746362,-1.81746362,0.07356774,-0.07356774,0.00000000,-0.00000000,0.15667856,-0.15667856,1.44331406,-1.44331406,0.02487744,-0.02487743,0.44734495,-0.44734495
-2.68634317,1.77545540,-1.77545540,0.07280148,-0.07280148,0.00000000,-0.00000000,0.15076403,-0.15076403,1.41458812,-1.41458811,0.02352049,-0.02352049,0.43213267,-0.43213267
-2.68034017,1.73230466,-1.73230466,0.07210006,-0.07210006,0.00000000,-0.00000000,0.14510476,-0.14510476,1.38425679,-1.38425678,0.02220726,-0.02220726,0.41698123,-0.41698123
-2.67433717,1.68808702,-1.68808702,0.07144095,-0.07144095,0.00000000,-0.00000000,0.13967419,-0.13967419,1.35242549,-1.35242549,0.02093716,-0.02093716,0.40189358,-0.40189358
-2.66833417,1.64294070,-1.64294070,0.07080185,-0.07080185,0.00000000,-0.00000000,0.13445313,-0.13445313,1.31924996,-1.31924996,0.01971052,-0.01971052,0.38689208,-0.38689208
-2.66233117,1.59706365,-1.59706365,0.07016142,-0.07016142,0.00000000,-0.00000000,0.12943019,-0.12943019,1.28493292,-1.28493292,0.01852857,-0.01852857,0.37201771,-0.37201771
-2.65632816,1.55070820,-1.55070820,0.06950003,-0.06950003,0.00000000,-0.00000000,0.12460169,-0.12460169,1.24971917,-1.24971917,0.01739333,-0.01739333,0.35732820,-0.35732820
-2.65032516,1.50417371,-1.50417370,0.06880028,-0.06880028,0.00000000,-0.00000000,0.11997117,-0.11997117,1.21388939,-1.21388939,0.01630747,-0.01630747,0.34289547,-0.34289547
-2.64432216,1.45779755,-1.45779754,0.06804758,-0.06804758,0.00000000,-0.00000000,0.11554851,-0.11554851,1.17775292,-1.17775292,0.01527418,-0.01527418,0.32880238,-0.32880238
-2.63831916,1.41194519,-1.41194519,0.06723042,-0.06723042,0.00000000,-0.00000000,0.11134884,-0.11134884,1.14163998,-1.14163998,0.01429686,-0.01429686,0.31513923,-0.31513923
-2.63231616,1.36699971,-1.36699971,0.06634071,-0.06634071,0.00000000,-0.00000000,0.10739123,-0.10739123,1.10589363,-1.10589363,0.01337902,-0.01337902,0.30199997,-0.30199997
-2.62631316,1.32335129,-1.32335129,0.06537382,-0.06537382,0.00000000,-0.00000000,0.10369729,-0.10369729,1.07086178,-1.07086177,0.01252400,-0.01252400,0.28947848,-0.28947848
-2.62031016,1.28138720,-1.28138719,0.06432867,-0.06432867,0.00000000,-0.00000000,0.10028983,-0.10028983,1.03688960,-1.03688959,0.01173479,-0.01173479,0.27766517,-0.27766517
-2.61430715,1.24148251,-1.24148251,0.06320757,-0.06320756,0.00000000,-0.00000000,0.09719150,-0.09719150,1.00431253,-1.00431253,0.01101388,-0.01101388,0.26664380,-0.26664380
-2.60830415,1.20399211,-1.20399211,0.06201607,-0.06201607,0.00000000,-0.00000000,0.09442365,-0.09442365,0.97345017,-0.97345017,0.01036310,-0.01036310,0.25648889,-0.25648889
-2.60230115,1.16924399,-1.16924398,0.06076269,-0.06076269,0.00000000,-0.00000000,0.09200528,-0.09200528,0.94460110,-0.94460109,0.00978354,-0.00978354,0.24726370,-0.24726370
-2.59629815,1.13753414,-1.13753414,0.05945858,-0.05945858,0.00000000,-0.00000000,0.08995230,-0.08995230,0.91803890,-0.91803890,0.00927549,-0.00927549,0.23901884,-0.23901884
-2.59029515,1.10912320,-1.10912320,0.05811713,-0.05811713,0.00000000,-0.00000000,0.08827702,-0.08827701,0.89400939,-0.89400938,0.00883841,-0.00883841,0.23179151,-0.23179151
-2.58429215,1.08423480,-1.08423479,0.05675362,-0.05675362,0.00000000,-0.00000000,0.08698782,-0.08698782,0.87272908,-0.87272908,0.00847099,-0.00847099,0.22560541,-0.22560541
-2.57828914,1.06305558,-1.06305557,0.05538477,-0.05538477,0.00000000,-0.00000000,0.08608922,-0.08608922,0.85438495,-0.85438495,0.00817119,-0.00817119,0.22047125,-0.22047125
-2.57228614,1.04573695,-1.04573694,0.05402838,-0.05402838,0.00000000,-0.00000000,0.08558205,-0.08558205,0.83913541,-0.83913541,0.00793635,-0.00793635,0.21638781,-0.21638780
-2.56628314,1.03239828,-1.03239827,0.05270294,-0.05270294,0.00000000,-0.00000000,0.08546393,-0.08546393,0.82711246,-0.82711246,0.00776331,-0.00776331,0.21334339,-0.21334339
-2.56028014,1.02313143,-1.02313143,0.05142734,-0.05142734,0.00000000,-0.00000000,0.08572990,-0.08572990,0.81842491,-0.81842491,0.00764857,-0.00764857,0.21131777,-0.21131777
-2.55427714,1.01800636,-1.01800636,0.05022051,-0.05022051,0.00000000,-0.00000000,0.08637318,-0.08637318,0.81316248,-0.81316248,0.00758844,-0.00758844,0.21028423,-0.21028423
-2.54827414,1.01707751,-1.01707751,0.04910124,-0.04910124,0.00000000,-0.00000000,0.08738607,-0.08738607,0.81140058,-0.81140058,0.00757924,-0.00757924,0.21021187,-0.21021187
-2.54227114,1.02039056,-1.02039056,0.04808796,-0.04808796,0.00000000,-0.00000000,0.08876080,-0.08876080,0.81320562,-0.81320562,0.00761740,-0.00761740,0.21106784,-0.21106784
-2.53626813,1.02798933,-1.02798933,0.04719856,-0.04719856,0.00000000,-0.00000000,0.09049042,-0.09049042,0.81864040,-0.81864040,0.00769970,-0.00769970,0.21281946,-0.21281946
-2.53026513,1.03992223,-1.03992223,0.04645026,-0.04645026,0.00000000,-0.00000000,0.09256958,-0.09256958,0.82776947,-0.82776947,0.00782336,-0.00782336,0.21543617,-0.21543617
-2.52426213,1.05624791,-1.05624792,0.04585949,-0.04585949,0.00000000,-0.00000000,0.09499511,-0.09499511,0.84066393,-0.84066393,0.00798614,-0.00798614,0.21889106,-0.21889106
-2.51825913,1.07703976,-1.07703976,0.04544178,-0.04544178,0.00000000,-0.00000000,0.09776652,-0.09776652,0.85740550,-0.85740550,0.00818651,-0.00818651,0.22316200,-0.22316200
-2.51225613,1.10238868,-1.10238869,0.04521158,-0.04521158,0.00000000,-0.00000000,0.10088606,-0.10088606,0.87808931,-0.87808932,0.00842359,-0.00842359,0.22823223,-0.22823223
-2.50625313,1.13240400,-1.13240400,0.04518214,-0.04518214,0.00000000,-0.00000000,0.10435872,-0.10435872,0.90282543,-0.90282543,0.00869727,-0.00869727,0.23409039,-0.23409039
-2.50025013,1.16721207,-1.16721207,0.04536526,-0.04536526,0.00000000,-0.00000000,0.10819171,-0.10819171,0.93173847,-0.93173848,0.00900809,-0.00900809,0.24072994,-0.24072994
-2.49424712,1.20695259,-1.20695259,0.04577109,-0.04577109,0.00000000,-0.00000000,0.11239378,-0.11239378,0.96496554,-0.96496555,0.00935726,-0.00935726,0.24814792,-0.24814792
-2.48824412,1.25177244,-1.25177245,0.04640776,-0.04640776,0.00000000,-0.00000000,0.11697418,-0.11697418,1.00265206,-1.00265207,0.00974649,-0.00974649,0.25634325,-0.25634325
-2.48224112,1.30181725,-1.30181726,0.04728113,-0.04728113,0.00000000,-0.00000000,0.12194139,-0.12194139,1.04494576,-1.04494577,0.01017784,-0.01017784,0.26531442,-0.26531442
-2.47623812,1.35722093,-1.35722094,0.04839434,-0.04839434,0.00000000,-0.00000000,0.12730155,-0.12730155,1.09198886,-1.09198886,0.01065361,-0.01065361,0.27505685,-0.27505685
-2.47023512,1.41809357,-1.41809357,0.04974745,-0.04974745,0.00000000,-0.00000000,0.13305691,-0.13305691,1.14390874,-1.14390874,0.01117607,-0.01117607,0.28555997,-0.28555997
-2.46423212,1.48450816,-1.48450817,0.05133705,-0.05133705,0.00000000,-0.00000000,0.13920408,-0.13920408,1.20080746,-1.20080746,0.01174724,-0.01174724,0.29680414,-0.29680414
