energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.19659830,1.55067535,0.51422813,0.84459126,0.00345238,0.21461899,0.06817350,0.00173764,0.29929272
-3.19059530,1.57908222,0.52740101,0.86095847,0.00347170,0.21946026,0.06804557,0.00177604,0.30488835
-3.18459230,1.60450414,0.53980096,0.87571872,0.00348188,0.22392786,0.06779695,0.00181264,0.30992371
-3.17858929,1.62686669,0.55136027,0.88881577,0.00348332,0.22800029,0.06745673,0.00184779,0.31438317
-3.17258629,1.64606968,0.56200019,0.90017803,0.00347642,0.23165253,0.06705378,0.00188190,0.31824595
-3.16658329,1.66198999,0.57163290,0.90972067,0.00346159,0.23485693,0.06661628,0.00191547,0.32148648
-3.16058029,1.67448841,0.58016463,0.91734970,0.00343922,0.23758446,0.06617124,0.00194906,0.32407567
-3.15457729,1.68341967,0.58749996,0.92296798,0.00340973,0.23980648,0.06574441,0.00198337,0.32598265
-3.14857429,1.68864518,0.59354688,0.92648256,0.00337356,0.24149682,0.06536019,0.00201920,0.32717718
-3.14257129,1.69004732,0.59822226,0.92781294,0.00333121,0.24263402,0.06504176,0.00205748,0.32763227
-3.13656828,1.68754418,0.60145730,0.92689944,0.00328322,0.24320355,0.06481120,0.00209927,0.32732694
-3.13056528,1.68110351,0.60320265,0.92371120,0.00323024,0.24319988,0.06468974,0.00214578,0.32624887
-3.12456228,1.67075479,0.60343263,0.91825301,0.00317301,0.24262819,0.06469792,0.00219833,0.32439664
-3.11855928,1.65659832,0.60214837,0.91057049,0.00311239,0.24150559,0.06485566,0.00225836,0.32178154
-3.11255628,1.63881051,0.59937951,0.90075308,0.00304935,0.23986171,0.06518224,0.00232740,0.31842859
-3.10655328,1.61764489,0.59518437,0.88893467,0.00298495,0.23773873,0.06569611,0.00240705,0.31437683
-3.10055028,1.59342863,0.58964854,0.87529166,0.00292036,0.23519061,0.06641446,0.00249891,0.30967873
-3.09454727,1.56655477,0.58288197,0.86003854,0.00285679,0.23228178,0.06735275,0.00260459,0.30439892
-3.08854427,1.53747054,0.57501471,0.84342135,0.00279552,0.22908525,0.06852395,0.00272563,0.29861209
-3.08254127,1.50666265,0.56619175,0.82570932,0.00273778,0.22568026,0.06993775,0.00286347,0.29240041
-3.07653827,1.47464058,0.55656715,0.80718542,0.00268477,0.22214975,0.07159970,0.00301945,0.28585058
-3.07053527,1.44191894,0.54629798,0.78813623,0.00263762,0.21857767,0.07351042,0.00319472,0.27905070
-3.06453227,1.40900019,0.53553850,0.76884211,0.00259732,0.21504642,0.07566482,0.00339030,0.27208723
-3.05852926,1.37635890,0.52443494,0.74956800,0.00256469,0.21163452,0.07805166,0.00360703,0.26504223
-3.05252626,1.34442852,0.51312117,0.73055572,0.00254040,0.20841476,0.08065322,0.00384562,0.25799110
-3.04652326,1.31359159,0.50171570,0.71201809,0.00252492,0.20545283,0.08344543,0.00410670,0.25100089
-3.04052026,1.28417377,0.49032002,0.69413518,0.00251852,0.20280647,0.08639830,0.00439083,0.24412935
-3.03451726,1.25644217,0.47901833,0.67705294,0.00252130,0.20052538,0.08947684,0.00469864,0.23742481
-3.02851426,1.23060760,0.46787874,0.66088410,0.00253321,0.19865149,0.09264225,0.00503086,0.23092666
-3.02251126,1.20683053,0.45695560,0.64571119,0.00255411,0.19721991,0.09585356,0.00538843,0.22466661
-3.01650825,1.18522993,0.44629284,0.63159123,0.00258376,0.19626004,0.09906956,0.00577259,0.21867042
-3.01050525,1.16589413,0.43592789,0.61856177,0.00262193,0.19579700,0.10225085,0.00618496,0.21295999
-3.00450225,1.14889260,0.42589585,0.60664746,0.00266842,0.19585303,0.10536199,0.00662758,0.20755563
-2.99849925,1.13428741,0.41623352,0.59586686,0.00272312,0.19644870,0.10837365,0.00710298,0.20247825
-2.99249625,1.12214346,0.40698286,0.58623851,0.00278605,0.19760378,0.11126447,0.00761415,0.19775134
-2.98649325,1.11253615,0.39819368,0.57778604,0.00285743,0.19933771,0.11402261,0.00816449,0.19340243
-2.98049025,1.10555593,0.38992509,0.57054161,0.00293764,0.20166938,0.11664681,0.00875772,0.18946403
-2.97448724,1.10130902,0.38224566,0.56454742,0.00302725,0.20461631,0.11914689,0.00939776,0.18597376
-2.96848424,1.09991395,0.37523225,0.55985517,0.00312702,0.20819325,0.12154357,0.01008849,0.18297383
-2.96248124,1.10149410,0.36896733,0.55652328,0.00323783,0.21241003,0.12386758,0.01083356,0.18050957
-2.95647824,1.10616645,0.36353517,0.55461211,0.00336066,0.21726912,0.12615807,0.01163605,0.17862740
-2.95047524,1.11402731,0.35901688,0.55417753,0.00349647,0.22276276,0.12846039,0.01249820,0.17737201
-2.94447224,1.12513588,0.35548480,0.55526309,0.00364614,0.22886997,0.13082329,0.01342105,0.17678318
-2.93846923,1.13949675,0.35299642,0.55789152,0.00381036,0.23555373,0.13329565,0.01440418,0.17689227
-2.93246623,1.15704276,0.35158835,0.56205605,0.00398955,0.24275842,0.13592302,0.01544531,0.17771861
-2.92646323,1.17761925,0.35127077,0.56771232,0.00418370,0.25040795,0.13874406,0.01654013,0.17926614
-2.92046023,1.20097128,0.35202261,0.57477133,0.00439234,0.25840458,0.14178707,0.01768206,0.18152039
-2.91445723,1.22673472,0.35378798,0.58309423,0.00461442,0.26662873,0.14506693,0.01886212,0.18444612
-2.90845423,1.25443233,0.35647407,0.59248931,0.00484828,0.27493993,0.14858258,0.02006894,0.18798574
-2.90245123,1.28347540,0.35995074,0.60271161,0.00509159,0.28317886,0.15231521,0.02128882,0.19205877
-2.89644822,1.31317141,0.36405193,0.61346531,0.00534138,0.29117057,0.15622730,0.02250593,0.19656233
-2.89044522,1.34273764,0.36857897,0.62440906,0.00559406,0.29872875,0.16026272,0.02370266,0.20137277
-2.88444222,1.37132052,0.37330560,0.63516407,0.00584549,0.30566095,0.16434774,0.02485999,0.20634846
-2.87843922,1.39801984,0.37798461,0.64532459,0.00609109,0.31177449,0.16839311,0.02595807,0.21133355
-2.87243622,1.42191710,0.38235576,0.65447052,0.00632596,0.31688290,0.17229706,0.02697683,0.21616271
-2.86643322,1.44210651,0.38615472,0.66218145,0.00654507,0.32081243,0.17594916,0.02789662,0.22066656
-2.86043022,1.45772744,0.38912247,0.66805152,0.00674340,0.32340858,0.17923477,0.02869898,0.22467759
-2.85442721,1.46799652,0.39101490,0.67170439,0.00691617,0.32454208,0.18203997,0.02936732,0.22803636
-2.84842421,1.47223825,0.39161203,0.67280755,0.00705900,0.32411423,0.18425673,0.02988765,0.23059758
-2.84242121,1.46991218,0.39072647,0.67108534,0.00716810,0.32206114,0.18578797,0.03024919,0.23223594
-2.83641821,1.46063582,0.38821071,0.66633002,0.00724049,0.31835697,0.18655242,0.03044496,0.23285134
-2.83041521,1.44420180,0.38396293,0.65841027,0.00727408,0.31301565,0.18648885,0.03047219,0.23237321
-2.82441221,1.42058879,0.37793101,0.64727697,0.00726783,0.30609135,0.18555969,0.03033272,0.23076389
-2.81840920,1.38996550,0.37011474,0.63296570,0.00722182,0.29767736,0.18375364,0.03003306,0.22802078
-2.81240620,1.35268784,0.36056589,0.61559613,0.00713729,0.28790381,0.18108734,0.02958449,0.22417721
-2.80640320,1.30928919,0.34938649,0.59536833,0.00701663,0.27693395,0.17760593,0.02900290,0.21930202
-2.80040020,1.26046461,0.33672518,0.57255605,0.00686333,0.26495955,0.17338242,0.02830846,0.21349776
-2.79439720,1.20704953,0.32277200,0.54749768,0.00668191,0.25219530,0.16851612,0.02752524,0.20689783
-2.78839420,1.14999413,0.30775178,0.52058504,0.00647774,0.23887272,0.16312996,0.02668057,0.19966243
-2.78239120,1.09033452,0.29191661,0.49225073,0.00625696,0.22523367,0.15736703,0.02580441,0.19197360
-2.77638819,1.02916189,0.27553756,0.46295461,0.00602620,0.21152383,0.15138634,0.02492858,0.18402968
-2.77038519,0.96759113,0.25889613,0.43316995,0.00579246,0.19798624,0.14535809,0.02408594,0.17603915
-2.76438219,0.90672983,0.24227579,0.40336992,0.00556281,0.18485534,0.13945865,0.02330950,0.16821433
-2.75837919,0.84764907,0.22595383,0.37401483,0.00534424,0.17235148,0.13386527,0.02263158,0.16076503
-2.75237619,0.79135668,0.21019398,0.34554060,0.00514340,0.16067612,0.12875096,0.02208298,0.15389239
-2.74637319,0.73877387,0.19523983,0.31834895,0.00496639,0.15000791,0.12427952,0.02169210,0.14778314
-2.74037019,0.69071577,0.18130941,0.29279921,0.00481860,0.14049954,0.12060098,0.02148425,0.14260442
-2.73436718,0.64787619,0.16859091,0.26920228,0.00470454,0.13227554,0.11784745,0.02148092,0.13849925
-2.72836418,0.61081667,0.15723969,0.24781643,0.00462768,0.12543088,0.11612966,0.02169922,0.13558292
-2.72236118,0.57995998,0.14737649,0.22884514,0.00459040,0.12003047,0.11553411,0.02215138,0.13394018
-2.71635818,0.55558765,0.13908687,0.21243664,0.00459385,0.11610935,0.11612092,0.02284436,0.13362343
-2.71035518,0.53784138,0.13242179,0.19868505,0.00463801,0.11367368,0.11792246,0.02377964,0.13465186
-2.70435218,0.52672798,0.12739912,0.18763293,0.00472163,0.11270222,0.12094268,0.02495305,0.13701154
-2.69834917,0.52212722,0.12400611,0.17927482,0.00484230,0.11314842,0.12515722,0.02635482,0.14065652
-2.69234617,0.52380232,0.12220250,0.17356167,0.00499656,0.11494297,0.13051414,0.02796969,0.14551078
-2.68634317,0.53141258,0.12192425,0.17040583,0.00517998,0.11799670,0.13693540,0.02977723,0.15147105
-2.68034017,0.54452761,0.12308774,0.16968638,0.00538733,0.12220372,0.14431888,0.03175218,0.15841042
-2.67433717,0.56264290,0.12559416,0.17125464,0.00561275,0.12744491,0.15254098,0.03386507,0.16618262
-2.66833417,0.58519621,0.12933417,0.17493970,0.00584996,0.13359149,0.16145971,0.03608278,0.17462684
-2.66233117,0.61158453,0.13419253,0.18055378,0.00609248,0.14050867,0.17091813,0.03836934,0.18357303
-2.65632816,0.64118114,0.14005271,0.18789747,0.00633382,0.14805939,0.18074816,0.04068674,0.19284747
-2.65032516,0.67335262,0.14680129,0.19676470,0.00656775,0.15610800,0.19077456,0.04299581,0.20227850
-2.64432216,0.70747536,0.15433208,0.20694740,0.00678848,0.16452373,0.20081911,0.04525716,0.21170217
-2.63831916,0.74295130,0.16254993,0.21823992,0.00699089,0.17318412,0.21070466,0.04743211,0.22096779
-2.63231616,0.77922264,0.17137401,0.23044313,0.00717067,0.18197803,0.22025927,0.04948362,0.22994298
-2.62631316,0.81578519,0.18074062,0.24336816,0.00732454,0.19080838,0.22932003,0.05137718,0.23851829
-2.62031016,0.85220002,0.19060536,0.25683993,0.00745029,0.19959438,0.23773660,0.05308162,0.24661101
-2.61430715,0.88810320,0.20094461,0.27070016,0.00754689,0.20827334,0.24537439,0.05456981,0.25416825
-2.60830415,0.92321330,0.21175632,0.28481009,0.00761450,0.21680177,0.25211725,0.05581929,0.26116893
-2.60230115,0.95733653,0.22305998,0.29905273,0.00765445,0.22515602,0.25786959,0.05681273,0.26762489
-2.59629815,0.99036915,0.23489583,0.31333451,0.00766919,0.23333207,0.26255794,0.05753824,0.27358078
-2.59029515,1.02229724,0.24732331,0.32758641,0.00766215,0.24134485,0.26613183,0.05798957,0.27911293
-2.58429215,1.05319371,0.26041864,0.34176439,0.00763759,0.24922678,0.26856407,0.05816607,0.28432714
-2.57828914,1.08321246,0.27427182,0.35584905,0.00760041,0.25702572,0.26985037,0.05807258,0.28935550
-2.57228614,1.11258008,0.28898295,0.36984457,0.00755597,0.26480241,0.27000838,0.05771916,0.29435233
-2.56628314,1.14158505,0.30465798,0.38377681,0.00750981,0.27262745,0.26907618,0.05712063,0.29948939
-2.56028014,1.17056497,0.32140419,0.39769057,0.00746743,0.28057790,0.26711027,0.05629608,0.30495053
-2.55427714,1.19989206,0.33932536,0.41164617,0.00743406,0.28873372,0.26418322,0.05526828,0.31092598
-2.54827414,1.22995751,0.35851698,0.42571532,0.00741445,0.29717409,0.26038098,0.05406295,0.31760646
-2.54227114,1.26115521,0.37906150,0.43997640,0.00741262,0.30597387,0.25580001,0.05270808,0.32517733
-2.53626813,1.29386535,0.40102395,0.45450944,0.00743175,0.31520017,0.25054438,0.05123320,0.33381293
-2.53026513,1.32843858,0.42444809,0.46939077,0.00747399,0.32490938,0.24472279,0.04966864,0.34367139
-2.52426213,1.36518125,0.44935312,0.48468786,0.00754041,0.33514463,0.23844575,0.04804485,0.35488994
-2.51825913,1.40434225,0.47573122,0.50045421,0.00763093,0.34593374,0.23182297,0.04639173,0.36758092
-2.51225613,1.44610195,0.50354592,0.51672491,0.00774432,0.35728793,0.22496097,0.04473806,0.38182856
-2.50625313,1.49056357,0.53273137,0.53351274,0.00787826,0.36920105,0.21796102,0.04311098,0.39768656
-2.50025013,1.53774730,0.56319254,0.55080523,0.00802942,0.38164959,0.21091742,0.04153552,0.41517653
-2.49424712,1.58758727,0.59480619,0.56856276,0.00819357,0.39459320,0.20391610,0.04003425,0.43428723
-2.48824412,1.63993129,0.62742267,0.58671778,0.00836579,0.40797584,0.19703367,0.03862699,0.45497453
-2.48224112,1.69454346,0.66086834,0.60517523,0.00854060,0.42172731,0.19033670,0.03733062,0.47716204
-2.47623812,1.75110915,0.69494838,0.62381411,0.00871219,0.43576524,0.18388140,0.03615888,0.50074234
-2.47023512,1.80924212,0.72944994,0.64249021,0.00887468,0.44999711,0.17771348,0.03512235,0.52557859
-2.46423212,1.86849344,0.76414537,0.66103977,0.00902224,0.46432252,0.17186831,0.03422839,0.55150645
-2.45822911,1.92836158,0.79879533,0.67928397,0.00914940,0.47863529,0.16637126,0.03348117,0.57833633
-2.45222611,1.98830322,0.83315177,0.69703395,0.00925118,0.49282546,0.16123811,0.03288176,0.60585558
-2.44622311,2.04774439,0.86696048,0.71409624,0.00932330,0.50678102,0.15647563,0.03242820,0.63383093
-2.44022011,2.10609148,0.89996326,0.73027820,0.00936230,0.52038929,0.15208220,0.03211564,0.66201081
-2.43421711,2.16274165,0.93189977,0.74539337,0.00936565,0.53353807,0.14804847,0.03193655,0.69012781
-2.42821411,2.21709260,0.96250890,0.75926639,0.00933186,0.54611634,0.14435806,0.03188085,0.71790110
-2.42221111,2.26855135,0.99153002,0.77173730,0.00926045,0.55801477,0.14098830,0.03193622,0.74503911
-2.41620810,2.31654200,1.01870400,0.78266515,0.00915200,0.56912601,0.13791099,0.03208830,0.77124225
-2.41020510,2.36051268,1.04377442,0.79193071,0.00900809,0.57934479,0.13509321,0.03232101,0.79620611
-2.40420210,2.39994149,1.06648889,0.79943832,0.00883118,0.58856808,0.13249812,0.03261690,0.81962484
-2.39819910,2.43434191,1.08660090,0.80511672,0.00862457,0.59669533,0.13008594,0.03295749,0.84119518
-2.39219610,2.46326763,1.10387216,0.80891913,0.00839221,0.60362887,0.12781481,0.03332364,0.86062083
-2.38619310,2.48631707,1.11807565,0.81082240,0.00813854,0.60927455,0.12564192,0.03369600,0.87761733
-2.38019010,2.50313780,1.12899933,0.81082563,0.00786836,0.61354278,0.12352450,0.03405545,0.89191746
-2.37418709,2.51343085,1.13645056,0.80894811,0.00758665,0.61634982,0.12142098,0.03438346,0.90327685
-2.36818409,2.51695505,1.14026101,0.80522702,0.00729835,0.61761941,0.11929210,0.03466262,0.91147982
-2.36218109,2.51353127,1.14029204,0.79971486,0.00700828,0.61728469,0.11710202,0.03487698,0.91634517
-2.35617809,2.50304665,1.13644012,0.79247680,0.00672093,0.61529032,0.11481943,0.03501248,0.91773172
-2.35017509,2.48545843,1.12864215,0.78358821,0.00644041,0.61159459,0.11241851,0.03505728,0.91554331
-2.34417209,2.46079742,1.11688036,0.77313240,0.00617029,0.60617169,0.10987986,0.03500204,0.90973301
-2.33816908,2.42917076,1.10118638,0.76119872,0.00591360,0.59901360,0.10719124,0.03484019,0.90030633
-2.33216608,2.39076394,1.08164429,0.74788107,0.00567280,0.59013192,0.10434815,0.03456805,0.88732324
-2.32616308,2.34584176,1.05839243,0.73327700,0.00544976,0.57955922,0.10135428,0.03418499,0.87089876
-2.32016008,2.29474825,1.03162367,0.71748732,0.00524585,0.56734997,0.09822173,0.03369343,0.85120218
-2.31415708,2.23790549,1.00158430,0.70061627,0.00506197,0.55358099,0.09497104,0.03309880,0.82845476
-2.30815408,2.17581131,0.96857121,0.68277226,0.00489870,0.53835138,0.09163109,0.03240950,0.80292611
-2.30215108,2.10903604,0.93292786,0.66406915,0.00475640,0.52178198,0.08823878,0.03163668,0.77492927
-2.29614807,2.03821826,0.89503877,0.64462792,0.00463534,0.50401433,0.08483857,0.03079414,0.74481480
-2.29014507,1.96405999,0.85532323,0.62457871,0.00453587,0.48520929,0.08148193,0.02989805,0.71296404
-2.28414207,1.88732123,0.81422808,0.60406312,0.00445855,0.46554531,0.07822659,0.02896673,0.67978184
-2.27813907,1.80881408,0.77222030,0.58323655,0.00440430,0.44521646,0.07513577,0.02802034,0.64568916
-2.27213607,1.72939657,0.72977933,0.56227045,0.00437453,0.42443039,0.07227726,0.02708064,0.61111554
-2.26613307,1.64996628,0.68738970,0.54135435,0.00437121,0.40340610,0.06972235,0.02617063,0.57649202
-2.26013007,1.57145351,0.64553410,0.52069742,0.00439698,0.38237179,0.06754478,0.02531422,0.54224448
-2.25412706,1.49481422,0.60468702,0.50052935,0.00445513,0.36156266,0.06581947,0.02453592,0.50878757
-2.24812406,1.42102221,0.56530923,0.48110044,0.00454964,0.34121877,0.06462112,0.02386040,0.47651945
-2.24212106,1.35106062,0.52784293,0.46268066,0.00468509,0.32158289,0.06402276,0.02331210,0.44581715
-2.23611806,1.28591231,0.49270772,0.44555759,0.00486658,0.30289828,0.06409398,0.02291477,0.41703273
-2.23011506,1.22654882,0.46029713,0.43003308,0.00509953,0.28540645,0.06489921,0.02269101,0.39048996
-2.22411206,1.17391789,0.43097567,0.41641861,0.00538955,0.26934472,0.06649566,0.02266170,0.36648158
-2.21810905,1.12892908,0.40507614,0.40502936,0.00574212,0.25494356,0.06893130,0.02284545,0.34526680
-2.21210605,1.09243770,0.38289695,0.39617696,0.00616239,0.24242366,0.07224263,0.02325803,0.32706914
-2.20610305,1.06522679,0.36469945,0.39016118,0.00665482,0.23199258,0.07645254,0.02391176,0.31207426
-2.20010005,1.04798771,0.35070481,0.38726064,0.00722291,0.22384117,0.08156814,0.02481494,0.30042781
-2.19409705,1.04129937,0.34109065,0.38772277,0.00786884,0.21813945,0.08757884,0.02597123,0.29223326
-2.18809405,1.04560686,0.33598711,0.39175352,0.00859319,0.21503230,0.09445463,0.02737924,0.28754960
-2.18209105,1.06120003,0.33547252,0.39950698,0.00939467,0.21463477,0.10214473,0.02903200,0.28638905
-2.17608804,1.08819294,0.33956880,0.41107540,0.01026986,0.21702732,0.11057682,0.03091677,0.28871483
-2.17008504,1.12650514,0.34823671,0.42648008,0.01121307,0.22225105,0.11965674,0.03301476,0.29443919
-2.16408204,1.17584570,0.36137121,0.44566356,0.01221620,0.23030310,0.12926901,0.03530121,0.30342181
-2.15807904,1.23570112,0.37879735,0.46848351,0.01326874,0.24113258,0.13927803,0.03774557,0.31546885
-2.15207604,1.30532816,0.40026698,0.49470876,0.01435786,0.25463708,0.14953012,0.04031183,0.33033286
-2.14607304,1.38375237,0.42545669,0.52401781,0.01546856,0.27066018,0.15985628,0.04295918,0.34771375
-2.14007004,1.46977329,0.45396740,0.55600011,0.01658395,0.28899016,0.17007581,0.04564273,0.36726103
-2.13406703,1.56197670,0.48532591,0.59016034,0.01768562,0.30936012,0.18000052,0.04831453,0.38857750
-2.12806403,1.65875429,0.51898876,0.62592561,0.01875407,0.33144978,0.18943950,0.05092466,0.41122446
-2.12206103,1.75833079,0.55434853,0.66265581,0.01976926,0.35488897,0.19820428,0.05342251,0.43472846
-2.11605803,1.85879810,0.59074279,0.69965665,0.02071116,0.37926310,0.20611413,0.05575805,0.45858964
-2.11005503,1.95815584,0.62746556,0.73619526,0.02156038,0.40412033,0.21300142,0.05788326,0.48229139
-2.10405203,2.05435722,0.66378116,0.77151788,0.02229873,0.42898064,0.21871663,0.05975340,0.50531124
-2.09804902,2.14535890,0.69894010,0.80486907,0.02290989,0.45334637,0.22313293,0.06132832,0.52713261
-2.09204602,2.22917327,0.73219669,0.83551179,0.02337986,0.47671410,0.22615011,0.06257358,0.54725714
-2.08604302,2.30392126,0.76282756,0.86274765,0.02369751,0.49858742,0.22769762,0.06346143,0.56521711
-2.08004002,2.36788382,0.79015072,0.88593659,0.02385491,0.51849023,0.22773660,0.06397154,0.58058755
-2.07403702,2.41955008,0.81354412,0.90451521,0.02384763,0.53598001,0.22626091,0.06409154,0.59299758
-2.06803402,2.45766022,0.83246325,0.91801299,0.02367486,0.55066058,0.22329694,0.06381729,0.60214050
-2.06203102,2.48124144,0.84645682,0.92606582,0.02333946,0.56219385,0.21890236,0.06315285,0.60778233
-2.05602801,2.48963539,0.85517990,0.92842622,0.02284781,0.57031002,0.21316385,0.06211023,0.60976825
-2.05002501,2.48251612,0.85840400,0.92496990,0.02220960,0.57481578,0.20619389,0.06070885,0.60802684
-2.04402201,2.45989758,0.85602345,0.91569830,0.02143746,0.57560026,0.19812674,0.05897487,0.60257188
-2.03801901,2.42213057,0.84805801,0.90073710,0.02054657,0.57263826,0.18911393,0.05694023,0.59350160
-2.03201601,2.36988920,0.83465133,0.88033083,0.01955410,0.56599085,0.17931930,0.05464159,0.58099542
-2.02601301,2.30414751,0.81606554,0.85483366,0.01847865,0.55580307,0.16891394,0.05211925,0.56530835
-2.02001001,2.22614728,0.79267208,0.82469708,0.01733971,0.54229908,0.15807118,0.04941589,0.54676324
-2.01400700,2.13735840,0.76493916,0.79045468,0.01615707,0.52577471,0.14696181,0.04657544,0.52574121
-2.00800400,2.03943361,0.73341653,0.75270503,0.01495027,0.50658801,0.13574975,0.04364186,0.50267064
-2.00200100,1.93415925,0.69871812,0.71209315,0.01373809,0.48514797,0.12458827,0.04065815,0.47801524
-1.99599800,1.82340423,0.66150329,0.66929141,0.01253815,0.46190202,0.11361691,0.03766531,0.45226145
-1.98999500,1.70906903,0.62245752,0.62498069,0.01136658,0.43732288,0.10295905,0.03470159,0.42590591
-1.98399200,1.59303663,0.58227334,0.57983235,0.01023771,0.41189501,0.09272034,0.03180177,0.39944319
-1.97798899,1.47712709,0.54163201,0.53449181,0.00916395,0.38610159,0.08298777,0.02899665,0.37335435
-1.97198599,1.36305708,0.50118694,0.48956409,0.00815573,0.36041203,0.07382945,0.02631271,0.34809657
-1.96598299,1.25240558,0.46154898,0.44560189,0.00722149,0.33527083,0.06529507,0.02377190,0.32409416
-1.95997999,1.14658647,0.42327434,0.40309630,0.00636779,0.31108779,0.05741686,0.02139160,0.30173121
-1.95397699,1.04682838,0.38685517,0.36247039,0.00559944,0.28823003,0.05021088,0.01918463,0.28134588
-1.94797399,0.95416196,0.35271298,0.32407559,0.00491975,0.26701587,0.04367882,0.01715952,0.26322647
-1.94197099,0.86941431,0.32119498,0.28819078,0.00433073,0.24771064,0.03780982,0.01532068,0.24760922
-1.93596798,0.79321002,0.29257301,0.25502377,0.00383338,0.23052443,0.03258257,0.01366883,0.23467777
-1.92996498,0.72597815,0.26704508,0.22471499,0.00342791,0.21561162,0.02796729,0.01220132,0.22456409
-1.92396198,0.66796428,0.24473892,0.19734279,0.00311402,0.20307221,0.02392772,0.01091261,0.21735072
-1.91795898,0.61924655,0.22571742,0.17293017,0.00289109,0.19295441,0.02042307,0.00979466,0.21307421
-1.91195598,0.57975478,0.20998529,0.15145234,0.00275839,0.18525868,0.01740967,0.00883744,0.21172933
-1.90595298,0.54929150,0.19749677,0.13284475,0.00271518,0.17994258,0.01484251,0.00802932,0.21327397
-1.89994997,0.52755393,0.18816374,0.11701121,0.00276087,0.17692638,0.01267661,0.00735755,0.21763446
-1.89394697,0.51415612,0.18186403,0.10383177,0.00289496,0.17609911,0.01086809,0.00680863,0.22471096
-1.88794397,0.50865011,0.17844935,0.09317001,0.00311714,0.17732475,0.00937513,0.00636873,0.23438286
-1.88194097,0.51054581,0.17775279,0.08487963,0.00342712,0.18044837,0.00815868,0.00602401,0.24651378
-1.87593797,0.51932863,0.17959537,0.07881004,0.00382462,0.18530196,0.00718303,0.00576100,0.26095618
-1.86993497,0.53447482,0.18379167,0.07481099,0.00430917,0.19170979,0.00641621,0.00556687,0.27755518
-1.86393197,0.55546383,0.19015420,0.07273615,0.00487998,0.19949312,0.00583032,0.00542969,0.29615171
-1.85792896,0.58178785,0.19849665,0.07244562,0.00553578,0.20847410,0.00540163,0.00533871,0.31658463
-1.85192596,0.61295838,0.20863582,0.07380755,0.00627459,0.21847890,0.00511075,0.00528448,0.33869196
-1.84592296,0.64850979,0.22039233,0.07669885,0.00709364,0.22933979,0.00494259,0.00525911,0.36231112
-1.83991996,0.68800039,0.23359037,0.08100526,0.00798917,0.24089647,0.00488633,0.00525631,0.38727821
-1.83391696,0.73101097,0.24805638,0.08662071,0.00895634,0.25299641,0.00493533,0.00527155,0.41342654
-1.82791396,0.77714146,0.26361707,0.09344643,0.00998921,0.26549443,0.00508694,0.00530205,0.44058438
-1.82191096,0.82600610,0.28009697,0.10138969,0.01108070,0.27825169,0.00534228,0.00534680,0.46857237
-1.81590795,0.87722755,0.29731569,0.11036236,0.01222267,0.29113406,0.00570601,0.00540651,0.49720064
-1.80990495,0.93043065,0.31508532,0.12027960,0.01340602,0.30401033,0.00618595,0.00548352,0.52626602
-1.80390195,0.98523617,0.33320814,0.13105849,0.01462083,0.31675019,0.00679268,0.00558164,0.55554961
-1.79789895,1.04125525,0.35147496,0.14261689,0.01585664,0.32922245,0.00753905,0.00570597,0.58481507
-1.79189595,1.09808487,0.36966428,0.15487245,0.01710262,0.34129354,0.00843963,0.00586267,0.61380779
-1.78589295,1.15530467,0.38754256,0.16774184,0.01834791,0.35282656,0.00951005,0.00605864,0.64225522
-1.77988994,1.21247556,0.40486565,0.18114017,0.01958182,0.36368109,0.01076624,0.00630124,0.66986861
-1.77388694,1.26914010,0.42138144,0.19498059,0.02079417,0.37371366,0.01222367,0.00659791,0.69634606
-1.76788394,1.32482476,0.43683381,0.20917400,0.02197550,0.38277930,0.01389643,0.00695580,0.72137707
-1.76188094,1.37904390,0.45096762,0.22362884,0.02311722,0.39073379,0.01579635,0.00738141,0.74464833
-1.75587794,1.43130535,0.46353477,0.23825095,0.02421184,0.39743682,0.01793204,0.00788016,0.76585069
-1.74987494,1.48111723,0.47430086,0.25294339,0.02525294,0.40275572,0.02030801,0.00845601,0.78468694
-1.74387194,1.52799568,0.48305235,0.26760633,0.02623524,0.40656978,0.02292373,0.00911117,0.80088005
-1.73786893,1.57147307,0.48960369,0.28213685,0.02715450,0.40877474,0.02577293,0.00984574,0.81418159
-1.73186593,1.61110648,0.49380419,0.29642887,0.02800740,0.40928736,0.02884292,0.01065748,0.82437979
-1.72586293,1.64648586,0.49554424,0.31037311,0.02879135,0.40804963,0.03211412,0.01154163,0.83130694
-1.71985993,1.67724180,0.49476042,0.32385722,0.02950426,0.40503253,0.03555986,0.01249082,0.83484567
-1.71385693,1.70305268,0.49143949,0.33676627,0.03014431,0.40023901,0.03914637,0.01349509,0.83493390
-1.70785393,1.72365104,0.48562069,0.34898345,0.03070973,0.39370603,0.04283310,0.01454196,0.83156824
-1.70185093,1.73882917,0.47739656,0.36039136,0.03119859,0.38550552,0.04657335,0.01561668,0.82480558
-1.69584792,1.74844410,0.46691197,0.37087381,0.03160868,0.37574416,0.05031516,0.01670255,0.81476304
-1.68984492,1.75242192,0.45436155,0.38031817,0.03193741,0.36456206,0.05400260,0.01778132,0.80161620
-1.68384192,1.75076169,0.43998562,0.38861837,0.03218183,0.35213034,0.05757724,0.01883371,0.78559580
