energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.11255628,5.90480719,0.00610153,0.05357388,0.66947639,3.84561519,0.54873727,1.44531043,0.03069913,0.22281708
-3.10655328,5.83781092,0.00609841,0.05454069,0.67742002,3.79998310,0.55210351,1.42043866,0.03084176,0.22576836
-3.10055028,5.76226649,0.00607240,0.05548753,0.68355428,3.74626196,0.55374787,1.39677193,0.03090674,0.22809343
-3.09454727,5.67965391,0.00602514,0.05642082,0.68782559,3.68551537,0.55365781,1.37467580,0.03090344,0.22976629
-3.08854427,5.59161757,0.00595864,0.05734948,0.69020781,3.61893247,0.55185234,1.35452538,0.03084332,0.23077112
-3.08254127,5.49992923,0.00587530,0.05828460,0.69070461,3.54779943,0.54838195,1.33669836,0.03073954,0.23110292
-3.07653827,5.40644912,0.00577779,0.05923907,0.68935136,3.47346984,0.54332751,1.32156764,0.03060671,0.23076797
-3.07053527,5.31308587,0.00566905,0.06022699,0.68621633,3.39733508,0.53679848,1.30949349,0.03046040,0.22978407
-3.06453227,5.22175579,0.00555216,0.06126315,0.68140101,3.32079518,0.52893026,1.30081519,0.03031676,0.22818050
-3.05852926,5.13434227,0.00543032,0.06236230,0.67503961,3.24523076,0.51988078,1.29584206,0.03019199,0.22599766
-3.05252626,5.05265590,0.00530679,0.06353845,0.66729734,3.17197672,0.50982652,1.29484406,0.03010191,0.22328638
-3.04652326,4.97839576,0.00518479,0.06480406,0.65836774,3.10229785,0.49895793,1.29804197,0.03006145,0.22010699
-3.04052026,4.91311269,0.00506749,0.06616924,0.64846878,3.03736677,0.48747454,1.30559746,0.03008416,0.21652790
-3.03451726,4.85817491,0.00495791,0.06764099,0.63783797,2.97824438,0.47557971,1.31760337,0.03018182,0.21262405
-3.02851426,4.81473681,0.00485889,0.06922247,0.62672658,2.92586292,0.46347544,1.33407450,0.03036400,0.20847494
-3.02251126,4.78371141,0.00477304,0.07091237,0.61539297,2.88101158,0.45135718,1.35493950,0.03063777,0.20416263
-3.01650825,4.76574733,0.00470268,0.07270438,0.60409557,2.84432502,0.43940889,1.38003414,0.03100742,0.19976944
-3.01050525,4.76121082,0.00464978,0.07458687,0.59308547,2.81627446,0.42779859,1.40909674,0.03147430,0.19537576
-3.00450225,4.77017364,0.00461596,0.07654276,0.58259911,2.79716164,0.41667439,1.44176603,0.03203678,0.19105781
-2.99849925,4.79240741,0.00460240,0.07854953,0.57285130,2.78711561,0.40616127,1.47758193,0.03269024,0.18688557
-2.99249625,4.82738490,0.00460983,0.08057960,0.56402892,2.78609240,0.39635861,1.51598968,0.03342726,0.18292096
-2.98649325,4.87428875,0.00463850,0.08260082,0.55628548,2.79387768,0.38733867,1.55634739,0.03423783,0.17921631
-2.98049025,4.93202780,0.00468814,0.08457728,0.54973691,2.81009239,0.37914589,1.59793728,0.03510970,0.17581319
-2.97448724,4.99926098,0.00475798,0.08647029,0.54445863,2.83420146,0.37179720,1.63998030,0.03602880,0.17274171
-2.96848424,5.07442846,0.00484671,0.08823951,0.54048409,2.86552553,0.36528317,1.68165407,0.03697972,0.17002017
-2.96248124,5.15578953,0.00495252,0.08984429,0.53780486,2.90325562,0.35957004,1.72211352,0.03794623,0.16765526
-2.95647824,5.24146629,0.00507316,0.09124506,0.53637210,2.94647050,0.35460246,1.76051375,0.03891188,0.16564263
-2.95047524,5.32949202,0.00520589,0.09240466,0.53609953,2.99415669,0.35030689,1.79603422,0.03986051,0.16396786
-2.94447224,5.41786278,0.00534767,0.09328979,0.53686753,3.04523047,0.34659535,1.82790356,0.04077683,0.16260774
-2.93846923,5.50459085,0.00549514,0.09387221,0.53852835,3.09856171,0.34336967,1.85542391,0.04164689,0.16153185
-2.93246623,5.58775806,0.00564476,0.09412986,0.54091208,3.15299877,0.34052568,1.87799395,0.04245856,0.16070426
-2.92646323,5.66556743,0.00579294,0.09404775,0.54383310,3.20739404,0.33795745,1.89512954,0.04320184,0.16008540
-2.92046023,5.73639139,0.00593609,0.09361859,0.54709690,3.26062939,0.33556137,1.90648127,0.04386919,0.15963383
-2.91445723,5.79881486,0.00607081,0.09284315,0.55050679,3.31164077,0.33323976,1.91184811,0.04445566,0.15930802
-2.90845423,5.85167179,0.00619397,0.09173030,0.55387037,3.35944140,0.33090413,1.91118643,0.04495897,0.15906795
-2.90245123,5.89407397,0.00630282,0.09029675,0.55700559,3.40314281,0.32847778,1.90461424,0.04537949,0.15887649
-2.89644822,5.92543107,0.00639510,0.08856654,0.55974603,3.44197309,0.32589779,1.89241020,0.04572010,0.15870058
-2.89044522,5.94546133,0.00646911,0.08657025,0.56194541,3.47529178,0.32311637,1.87500754,0.04598598,0.15851201
-2.88444222,5.95419252,0.00652380,0.08434393,0.56348121,3.50260090,0.32010145,1.85298300,0.04618428,0.15828808
-2.87843922,5.95195323,0.00655874,0.08192795,0.56425719,3.52355177,0.31683668,1.82704126,0.04632378,0.15801178
-2.87243622,5.93935480,0.00657419,0.07936565,0.56420493,3.53794741,0.31332084,1.79799540,0.04641444,0.15767182
-2.86643322,5.91726449,0.00657103,0.07670194,0.56328436,3.54574017,0.30956661,1.76674402,0.04646696,0.15726231
-2.86043022,5.88677085,0.00655072,0.07398192,0.56148322,3.54702494,0.30559907,1.73424595,0.04649229,0.15678229
-2.85442721,5.84914253,0.00651523,0.07124950,0.55881565,3.54202787,0.30145366,1.70149330,0.04650117,0.15623499
-2.84842421,5.80578170,0.00646692,0.06854612,0.55531996,3.53109106,0.29717407,1.66948387,0.04650362,0.15562702
-2.84242121,5.75817386,0.00640843,0.06590963,0.55105557,3.51465369,0.29280985,1.63919372,0.04650852,0.15496746
-2.83641821,5.70783565,0.00634257,0.06337334,0.54609943,3.49323030,0.28841409,1.61155081,0.04652324,0.15426680
-2.83041521,5.65626228,0.00627214,0.06096525,0.54054201,3.46738691,0.28404106,1.58741057,0.04655328,0.15353606
-2.82441221,5.60487663,0.00619984,0.05870753,0.53448289,3.43771608,0.27974406,1.56753393,0.04660198,0.15278580
-2.81840920,5.55498142,0.00612812,0.05661616,0.52802625,3.40481160,0.27557336,1.55256857,0.04667040,0.15202524
-2.81240620,5.50771646,0.00605909,0.05470089,0.52127644,3.36924423,0.27157451,1.54303382,0.04675716,0.15126160
-2.80640320,5.46402216,0.00599442,0.05296536,0.51433364,3.33153907,0.26778690,1.53930939,0.04685849,0.15049945
-2.80040020,5.42461081,0.00593531,0.05140739,0.50728992,3.29215596,0.26424263,1.54162841,0.04696829,0.14974033
-2.79439720,5.38994651,0.00588240,0.05001951,0.50022576,3.25147342,0.26096579,1.55007452,0.04707837,0.14898250
-2.78839420,5.36023454,0.00583584,0.04878958,0.49320726,3.20977703,0.25797214,1.56458323,0.04717868,0.14822095
-2.78239120,5.33542056,0.00579526,0.04770156,0.48628399,3.16725275,0.25526911,1.58494714,0.04725773,0.14744756
-2.77638819,5.31519951,0.00575987,0.04673636,0.47948777,3.12398535,0.25285626,1.61082496,0.04730298,0.14665151
-2.77038519,5.29903399,0.00572850,0.04587269,0.47283221,3.07996216,0.25072608,1.64175376,0.04730137,0.14581983
-2.76438219,5.28618135,0.00569976,0.04508799,0.46631328,3.03508171,0.24886520,1.67716412,0.04723985,0.14493822
-2.75837919,5.27572841,0.00567213,0.04435927,0.45991063,2.98916708,0.24725590,1.71639777,0.04710588,0.14399192
-2.75237619,5.26663245,0.00564409,0.04366394,0.45358985,2.94198299,0.24587796,1.75872702,0.04688799,0.14296678
-2.74637319,5.25776698,0.00561428,0.04298061,0.44730540,2.89325592,0.24471073,1.80337572,0.04657631,0.14185035
-2.74037019,5.24797059,0.00558164,0.04228965,0.44100413,2.84269634,0.24373541,1.84954095,0.04616296,0.14063309
-2.73436718,5.23609689,0.00554552,0.04157384,0.43462934,2.79002170,0.24293739,1.89641518,0.04564250,0.13930950
-2.72836418,5.22106403,0.00550580,0.04081868,0.42812499,2.73497937,0.24230871,1.94320826,0.04501220,0.13787922
-2.72236118,5.20190180,0.00546301,0.04001278,0.42144009,2.67736828,0.24185033,1.98916887,0.04427221,0.13634805
-2.71635818,5.17779485,0.00541839,0.03914797,0.41453287,2.61705828,0.24157424,2.03360489,0.04342570,0.13472872
-2.71035518,5.14812056,0.00537391,0.03821936,0.40737464,2.55400651,0.24150529,2.07590242,0.04247884,0.13304155
-2.70435218,5.11248031,0.00533235,0.03722529,0.39995313,2.48826988,0.24168256,2.11554294,0.04144065,0.13131473
-2.69834917,5.07072327,0.00529722,0.03616713,0.39227506,2.42001341,0.24216019,2.15211826,0.04032282,0.12958442
-2.69234617,5.02296192,0.00527275,0.03504910,0.38436787,2.34951397,0.24300757,2.18534292,0.03913940,0.12789436
-2.68634317,4.96957899,0.00526380,0.03387789,0.37628051,2.27715945,0.24430879,2.21506374,0.03790642,0.12629529
-2.68034017,4.91122546,0.00527575,0.03266233,0.36808315,2.20344338,0.24616135,2.24126610,0.03664149,0.12484385
-2.67433717,4.84880994,0.00531438,0.03141301,0.35986578,2.12895538,0.24867400,2.26407673,0.03536330,0.12360126
-2.66833417,4.78347951,0.00538566,0.03014189,0.35173589,2.05436788,0.25196382,2.28376285,0.03409119,0.12263156
-2.66233117,4.71659275,0.00549562,0.02886186,0.34381505,1.98041952,0.25615249,2.30072733,0.03284463,0.12199967
-2.65632816,4.64968564,0.00565016,0.02758638,0.33623479,1.90789606,0.26136191,2.31549993,0.03164279,0.12176915
-2.65032516,4.58443126,0.00585478,0.02632912,0.32913173,1.83760939,0.26770932,2.32872471,0.03050413,0.12199985
-2.64432216,4.52259449,0.00611447,0.02510365,0.32264230,1.77037541,0.27530203,2.34114352,0.02944595,0.12274551
-2.63831916,4.46598296,0.00643343,0.02392310,0.31689722,1.70699150,0.28423195,2.35357627,0.02848414,0.12405143
-2.63231616,4.41639569,0.00681493,0.02279995,0.31201606,1.64821425,0.29457030,2.36689805,0.02763283,0.12595227
-2.62631316,4.37557105,0.00726112,0.02174580,0.30810205,1.59473835,0.30636259,2.38201400,0.02690425,0.12847011
-2.62031016,4.34513546,0.00777295,0.02077122,0.30523749,1.54717695,0.31962424,2.39983250,0.02630850,0.13161298
-2.61430715,4.32655466,0.00834996,0.01988557,0.30347992,1.50604437,0.33433704,2.42123762,0.02585348,0.13537377
-2.60830415,4.32108903,0.00899032,0.01909697,0.30285932,1.47174150,0.35044672,2.44706163,0.02554485,0.13972974
-2.60230115,4.32975442,0.00969075,0.01841216,0.30337644,1.44454437,0.36786177,2.47805857,0.02538600,0.14464266
-2.59629815,4.35328980,0.01044656,0.01783652,0.30500235,1.42459610,0.38645373,2.51487978,0.02537810,0.15005953
-2.59029515,4.39213281,0.01125171,0.01737401,0.30767945,1.41190266,0.40605893,2.55805217,0.02552016,0.15591408
-2.58429215,4.44640395,0.01209895,0.01702725,0.31132357,1.40633225,0.42648175,2.60796000,0.02580910,0.16212867
-2.57828914,4.51589974,0.01297992,0.01679746,0.31582742,1.40761854,0.44749931,2.66483062,0.02623993,0.16861695
-2.57228614,4.60009500,0.01388543,0.01668461,0.32106503,1.41536739,0.46886740,2.72872459,0.02680577,0.17528676
-2.56628314,4.69815378,0.01480561,0.01668741,0.32689709,1.42906692,0.49032747,2.79953034,0.02749808,0.18204348
-2.56028014,4.80894838,0.01573017,0.01680342,0.33317682,1.44810054,0.51161436,2.87696334,0.02830673,0.18879340
-2.55427714,4.93108529,0.01664870,0.01702913,0.33975621,1.47176233,0.53246446,2.96056941,0.02922018,0.19544721
-2.54827414,5.06293697,0.01755087,0.01736006,0.34649227,1.49927439,0.55262388,3.04973208,0.03022559,0.20192317
-2.54227114,5.20267787,0.01842673,0.01779084,0.35325291,1.52980540,0.57185630,3.14368322,0.03130903,0.20815002
-2.53626813,5.34832344,0.01926693,0.01831534,0.35992230,1.56248982,0.58995013,3.24151662,0.03245554,0.21406936
-2.53026513,5.49777046,0.02006289,0.01892673,0.36640534,1.59644713,0.60672460,3.34220382,0.03364937,0.21963740
-2.52426213,5.64883753,0.02080706,0.01961757,0.37263108,1.63080042,0.62203459,3.44461183,0.03487412,0.22482597
-2.51825913,5.79930455,0.02149299,0.02037990,0.37855492,1.66469393,0.63577396,3.54752206,0.03611293,0.22962287
-2.51225613,5.94695032,0.02211544,0.02120532,0.38415945,1.69730897,0.64787715,3.64965037,0.03734868,0.23403133
-2.50625313,6.08958766,0.02267048,0.02208501,0.38945405,1.72787800,0.65831930,3.74966774,0.03856423,0.23806884
-2.50025013,6.22509582,0.02315545,0.02300983,0.39447319,1.75569657,0.66711459,3.84622156,0.03974265,0.24176525
-2.49424712,6.35145009,0.02356899,0.02397032,0.39927354,1.78013310,0.67431332,3.93795736,0.04086754,0.24516041
-2.48824412,6.46674886,0.02391097,0.02495676,0.40393027,1.80063639,0.67999755,4.02354106,0.04192330,0.24830143
-2.48224112,6.56923833,0.02418245,0.02595918,0.40853246,1.81674116,0.68427601,4.10168151,0.04289546,0.25123965
-2.47623812,6.65733544,0.02438554,0.02696742,0.41317816,1.82807155,0.68727820,4.17115344,0.04377102,0.25402765
-2.47023512,6.72964918,0.02452337,0.02797114,0.41796929,1.83434305,0.68914831,4.23082055,0.04453883,0.25671641
-2.46423212,6.78500063,0.02459994,0.02895990,0.42300657,1.83536299,0.69003905,4.27965848,0.04518989,0.25935268
-2.45822911,6.82244185,0.02462002,0.02992317,0.42838484,1.83102985,0.69010593,4.31677732,0.04571774,0.26197683
-2.45222611,6.84127328,0.02458909,0.03085046,0.43418902,1.82133165,0.68950207,4.34144301,0.04611876,0.26462133
-2.44622311,6.84105952,0.02451323,0.03173136,0.44049071,1.80634357,0.68837384,4.35309704,0.04639240,0.26730964
-2.44022011,6.82164261,0.02439902,0.03255569,0.44734580,1.78622493,0.68685741,4.35137362,0.04654148,0.27005596
-2.43421711,6.78315222,0.02425351,0.03331364,0.45479293,1.76121559,0.68507639,4.33611352,0.04657227,0.27286541
-2.42821411,6.72601159,0.02408409,0.03399584,0.46285296,1.73163169,0.68314042,4.30737370,0.04649459,0.27573492
-2.42221111,6.65093839,0.02389847,0.03459364,0.47152925,1.69786073,0.68114476,4.26543195,0.04632176,0.27865450
-2.41620810,6.55893938,0.02370458,0.03509915,0.48080877,1.66035581,0.67917070,4.21078596,0.04607050,0.28160893
-2.41020510,6.45129816,0.02351045,0.03550550,0.49066374,1.61962893,0.67728662,4.14414624,0.04576062,0.28457961
-2.40420210,6.32955524,0.02332417,0.03580698,0.50105381,1.57624311,0.67554949,4.06642275,0.04541472,0.28754659
-2.39819910,6.19548033,0.02315372,0.03599916,0.51192831,1.53080344,0.67400661,3.97870524,0.04505767,0.29049036
-2.39219610,6.05103670,0.02300684,0.03607906,0.52322861,1.48394660,0.67269735,3.88223770,0.04471600,0.29339360
-2.38619310,5.89833829,0.02289087,0.03604522,0.53489024,1.43632930,0.67165465,3.77838748,0.04441724,0.29624243
-2.38019010,5.73960025,0.02281259,0.03589779,0.54684467,1.38861535,0.67090614,3.66861014,0.04418915,0.29902734
-2.37418709,5.57708446,0.02277797,0.03563855,0.55902058,1.34146177,0.67047471,3.55441105,0.04405880,0.30174346
-2.36818409,5.41304140,0.02279202,0.03527088,0.57134455,1.29550403,0.67037840,3.43730521,0.04405175,0.30439045
-2.36218109,5.24965049,0.02285854,0.03479971,0.58374112,1.25134100,0.67062972,3.31877667,0.04419109,0.30697172
-2.35617809,5.08896106,0.02297992,0.03423143,0.59613231,1.20951986,0.67123418,3.20023923,0.04449653,0.30949318
-2.35017509,4.93283598,0.02315696,0.03357374,0.60843658,1.17052162,0.67218839,3.08299965,0.04498359,0.31196159
-2.34417209,4.78290041,0.02338872,0.03283544,0.62056738,1.13474767,0.67347772,2.96822510,0.04566273,0.31438257
-2.33816908,4.64049764,0.02367234,0.03202631,0.63243153,1.10250810,0.67507371,2.85691574,0.04653877,0.31675843
-2.33216608,4.50665390,0.02400303,0.03115679,0.64392758,1.07401223,0.67693162,2.74988368,0.04761027,0.31908600
-2.32616308,4.38205380,0.02437401,0.03023787,0.65494433,1.04936180,0.67898816,2.64773889,0.04886922,0.32135460
-2.32016008,4.26702739,0.02477656,0.02928081,0.66535982,1.02854743,0.68115994,2.55088252,0.05030087,0.32354426
-2.31415708,4.16154979,0.02520019,0.02829695,0.67504097,1.01144846,0.68334264,2.45950783,0.05188376,0.32562450
-2.30815408,4.06525330,0.02563277,0.02729759,0.68384402,0.99783650,0.68541129,2.37360840,0.05359003,0.32755360
-2.30215108,3.97745195,0.02606084,0.02629383,0.69161591,0.98738273,0.68722178,2.29299317,0.05538592,0.32927865
-2.29614807,3.89717749,0.02646994,0.02529651,0.69819680,0.97966868,0.68861374,2.21730765,0.05723256,0.33073630
-2.29014507,3.82322558,0.02684501,0.02431615,0.70342356,0.97420048,0.68941472,2.14606016,0.05908687,0.33185433
-2.28414207,3.75421038,0.02717081,0.02336301,0.70713431,0.97042588,0.68944573,2.07865205,0.06090281,0.33255397
-2.27813907,3.68862559,0.02743245,0.02244712,0.70917389,0.96775366,0.68852794,2.01441056,0.06263262,0.33275291
-2.27213607,3.62490931,0.02761583,0.02157837,0.70939996,0.96557465,0.68649024,1.95262299,0.06422831,0.33236886
-2.26613307,3.56151037,0.02770817,0.02076667,0.70768958,0.96328359,0.68317743,1.89257071,0.06564312,0.33132357
-2.26013007,3.49695336,0.02769845,0.02002208,0.70394591,0.96030104,0.67845854,1.83356186,0.06683307,0.32954700
-2.25412706,3.42989992,0.02757781,0.01935494,0.69810474,0.95609441,0.67223501,1.77496132,0.06775841,0.32698159
-2.24812406,3.35920369,0.02733994,0.01877601,0.69014035,0.95019730,0.66444814,1.71621688,0.06838497,0.32358620
-2.24212106,3.28395691,0.02698133,0.01829658,0.68007066,0.94222646,0.65508542,1.65688089,0.06868538,0.31933975
-2.23611806,3.20352683,0.02650145,0.01792853,0.66796094,0.93189549,0.64418541,1.59662645,0.06864005,0.31424410
-2.23011506,3.11758065,0.02590283,0.01768430,0.65392623,0.91902503,0.63184070,1.53525784,0.06823789,0.30832619
-2.22411206,3.02609801,0.02519101,0.01757688,0.63813189,0.90354877,0.61819876,1.47271500,0.06747679,0.30163920
-2.21810905,2.92937095,0.02437443,0.01761960,0.62079242,0.88551526,0.60346064,1.40907204,0.06636375,0.29426263
-2.21210605,2.82799141,0.02346418,0.01782592,0.60216835,0.86508538,0.58787715,1.34453024,0.06491474,0.28630133
-2.20610305,2.72282712,0.02247366,0.01820915,0.58256132,0.84252575,0.57174300,1.27940588,0.06315423,0.27788344
-2.20010005,2.61498716,0.02141818,0.01878204,0.56230743,0.81819830,0.55538873,1.21411383,0.06111446,0.26915728
-2.19409705,2.50577873,0.02031452,0.01955630,0.54176908,0.79254650,0.53917091,1.14914758,0.05883444,0.26028734
-2.18809405,2.39665725,0.01918040,0.02054214,0.52132566,0.76607897,0.52346091,1.08505691,0.05635879,0.25144962
-2.18209105,2.28917184,0.01803396,0.02174766,0.50136333,0.73935098,0.50863270,1.02242405,0.05373636,0.24282623
-2.17608804,2.18490858,0.01689322,0.02317829,0.48226425,0.71294481,0.49505018,0.96183949,0.05101883,0.23459986
-2.17008504,2.08543371,0.01577564,0.02483624,0.46439588,0.68744957,0.48305448,0.90387843,0.04825918,0.22694795
-2.16408204,1.99223911,0.01469757,0.02671994,0.44810039,0.66344135,0.47295188,0.84907879,0.04551023,0.22003711
-2.15807904,1.90669187,0.01367389,0.02882356,0.43368491,0.64146437,0.46500267,0.79792155,0.04282323,0.21401777
-2.15207604,1.82998989,0.01271765,0.03113659,0.42141276,0.62201378,0.45941154,0.75081419,0.04024656,0.20901946
-2.14607304,1.76312455,0.01183977,0.03364358,0.41149595,0.60552061,0.45631974,0.70807751,0.03782456,0.20514668
-2.14007004,1.70685190,0.01104889,0.03632394,0.40408941,0.59233934,0.45579951,0.66993644,0.03559656,0.20247576
-2.13406703,1.66167259,0.01035121,0.03915198,0.39928682,0.58273834,0.45785074,0.63651467,0.03359611,0.20105250
-2.12806403,1.62782118,0.00975046,0.04209703,0.39711839,0.57689338,0.46240023,0.60783328,0.03185038,0.20089097
-2.12206103,1.60526444,0.00924797,0.04512384,0.39755053,0.57488424,0.46930344,0.58381314,0.03037985,0.20197329
-2.11605803,1.59370846,0.00884274,0.04819308,0.40048744,0.57669437,0.47834869,0.56428067,0.02919812,0.20425041
-2.11005503,1.59261383,0.00853162,0.05126210,0.40577438,0.58221348,0.48926375,0.54897670,0.02831198,0.20764398
-2.10405203,1.60121788,0.00830957,0.05428581,0.41320277,0.59124277,0.50172444,0.53756782,0.02772162,0.21204900
-2.09804902,1.61856312,0.00816987,0.05721769,0.42251661,0.60350258,0.51536503,0.52965967,0.02742104,0.21733738
-2.09204602,1.64353047,0.00810449,0.06001105,0.43342025,0.61864193,0.52979008,0.52481162,0.02739854,0.22336210
-2.08604302,1.67487615,0.00810436,0.06262020,0.44558706,0.63624992,0.54458725,0.52255231,0.02763739,0.22996198
-2.08004002,1.71127087,0.00815975,0.06500180,0.45866887,0.65586818,0.55934057,0.52239529,0.02811651,0.23696673
-2.07403702,1.75133998,0.00826058,0.06711615,0.47230579,0.67700427,0.57364384,0.52385443,0.02881132,0.24420223
-2.06803402,1.79370341,0.00839679,0.06892841,0.48613611,0.69914550,0.58711354,0.52645842,0.02969453,0.25149585
-2.06203102,1.83701409,0.00855860,0.07040975,0.49980604,0.72177281,0.59940080,0.52976410,0.03073704,0.25868162
-2.05602801,1.87999384,0.00873687,0.07153830,0.51297890,0.74437429,0.61020203,0.53336800,0.03190875,0.26560500
-2.05002501,1.92146576,0.00892331,0.07229993,0.52534363,0.76645812,0.61926775,0.53691609,0.03317946,0.27212726
-2.04402201,1.96038211,0.00911070,0.07268871,0.53662220,0.78756440,0.62640942,0.54011120,0.03451968,0.27812920
-2.03801901,1.99584727,0.00929308,0.07270720,0.54657588,0.80727581,0.63150384,0.54271821,0.03590136,0.28351412
-2.03201601,2.02713492,0.00946585,0.07236636,0.55501003,0.82522670,0.63449511,0.54456682,0.03729865,0.28820997
-2.02601301,2.05369949,0.00962582,0.07168522,0.56177747,0.84111049,0.63539410,0.54555191,0.03868847,0.29217063
-2.02001001,2.07518131,0.00977128,0.07069019,0.56678019,0.85468512,0.63427538,0.54563168,0.04005110,0.29537621
-2.01400700,2.09140594,0.00990187,0.06941420,0.56996952,0.86577662,0.63127187,0.54482364,0.04137056,0.29783250
-2.00800400,2.10237752,0.01001854,0.06789552,0.57134472,0.87428055,0.62656749,0.54319870,0.04263491,0.29956948
-2.00200100,2.10826686,0.01012341,0.06617650,0.57095016,0.88016146,0.62038804,0.54087378,0.04383647,0.30063911
-1.99599800,2.10939478,0.01021952,0.06430208,0.56887114,0.88345042,0.61299082,0.53800305,0.04497182,0.30111234
-1.98999500,2.10621127,0.01031069,0.06231835,0.56522867,0.88424063,0.60465351,0.53476841,0.04604171,0.30107563
-1.98399200,2.09927165,0.01040121,0.06027104,0.56017337,0.88268145,0.59566261,0.53136948,0.04705084,0.30062705
-1.97798899,2.08921032,0.01049560,0.05820409,0.55387871,0.87897092,0.58630217,0.52801346,0.04800747,0.29987210
-1.97198599,2.07671342,0.01059836,0.05615842,0.54653400,0.87334717,0.57684308,0.52490542,0.04892296,0.29891952
-1.96598299,2.06249108,0.01071367,0.05417078,0.53833724,0.86607891,0.56753354,0.52223914,0.04981112,0.29787718
-1.95997999,2.04725050,0.01084514,0.05227293,0.52948820,0.85745537,0.55859083,0.52018898,0.05068758,0.29684818
-1.95397699,2.03167065,0.01099564,0.05049096,0.52018198,0.84777605,0.55019493,0.51890304,0.05156899,0.29592745
-1.94797399,2.01637935,0.01116703,0.04884501,0.51060318,0.83734060,0.54248395,0.51849768,0.05247223,0.29519878
-1.94197099,2.00193354,0.01136008,0.04734914,0.50092087,0.82643909,0.53555164,0.51905366,0.05341364,0.29473247
-1.93596798,1.98880321,0.01157430,0.04601154,0.49128466,0.81534312,0.52944680,0.52061389,0.05440822,0.29458373
-1.92996498,1.97735947,0.01180796,0.04483493,0.48182161,0.80429793,0.52417470,0.52318286,0.05546891,0.29479167
-1.92396198,1.96786683,0.01205802,0.04381720,0.47263440,0.79351578,0.51970020,0.52672756,0.05660599,0.29537908
-1.91795898,1.96048006,0.01232025,0.04295216,0.46380045,0.78317085,0.51595229,0.53117987,0.05782654,0.29635281
-1.91195598,1.95524523,0.01258930,0.04223049,0.45537209,0.77339565,0.51283000,0.53644032,0.05913407,0.29770489
-1.90595298,1.95210500,0.01285886,0.04164065,0.44737770,0.76427927,0.51020907,0.54238278,0.06052837,0.29941407
-1.89994997,1.95090771,0.01312189,0.04116992,0.43982364,0.75586720,0.50794930,0.54886015,0.06200545,0.30144795
-1.89394697,1.95141979,0.01337082,0.04080533,0.43269685,0.74816293,0.50590208,0.55571057,0.06355771,0.30376540
-1.88794397,1.95334109,0.01359787,0.04053462,0.42596807,0.74113107,0.50391785,0.56276413,0.06517430,0.30631936
-1.88194097,1.95632243,0.01379527,0.04034699,0.41959539,0.73470195,0.50185330,0.56984961,0.06684165,0.30905971
-1.87593797,1.95998476,0.01395562,0.04023387,0.41352812,0.72877738,0.49957789,0.57680129,0.06854411,0.31193627
-1.86993497,1.96393914,0.01407216,0.04018942,0.40771070,0.72323752,0.49697960,0.58346532,0.07026480,0.31490177
-1.86393197,1.96780701,0.01413903,0.04021100,0.40208663,0.71794827,0.49396968,0.58970575,0.07198648,0.31791466
-1.85792896,1.97123973,0.01415156,0.04029937,0.39660223,0.71276922,0.49048642,0.59540981,0.07369248,0.32094172
-1.85192596,1.97393700,0.01410646,0.04045882,0.39121011,0.70756158,0.48649759,0.60049242,0.07536762,0.32396037
-1.84592296,1.97566309,0.01400203,0.04069710,0.38587236,0.70219585,0.48200184,0.60489971,0.07699915,0.32696052
-1.83991996,1.97626051,0.01383829,0.04102523,0.38056316,0.69655891,0.47702877,0.60861144,0.07857746,0.32994601
-1.83391696,1.97566044,0.01361706,0.04145710,0.37527097,0.69056026,0.47163789,0.61164232,0.08009675,0.33293548
-1.82791396,1.97388940,0.01334195,0.04200904,0.37000019,0.68413705,0.46591637,0.61404200,0.08155547,0.33596269
-1.82191096,1.97107182,0.01301837,0.04269920,0.36477205,0.67725777,0.45997587,0.61589383,0.08295648,0.33907609
-1.81590795,1.96742833,0.01265344,0.04354683,0.35962515,0.66992445,0.45394837,0.61731240,0.08430708,0.34233793
-1.80990495,1.96326970,0.01225580,0.04457149,0.35461514,0.66217317,0.44798119,0.61843975,0.08561858,0.34582252
-1.80390195,1.95898663,0.01183548,0.04579216,0.34981402,0.65407304,0.44223146,0.61944060,0.08690583,0.34961406
-1.79789895,1.95503564,0.01140361,0.04722637,0.34530886,0.64572349,0.43686018,0.62049651,0.08818632,0.35380378
-1.79189595,1.95192176,0.01097217,0.04888922,0.34120000,0.63725028,0.43202593,0.62179940,0.08947917,0.35848668
-1.78589295,1.95017862,0.01055373,0.05079248,0.33759902,0.62880014,0.42787876,0.62354449,0.09080389,0.36375794
-1.77988994,1.95034687,0.01016105,0.05294369,0.33462632,0.62053462,0.42455424,0.62592303,0.09217914,0.36970907
-1.77388694,1.95295201,0.00980685,0.05534539,0.33240858,0.61262316,0.42216799,0.62911524,0.09362131,0.37642406
-1.76788394,1.95848262,0.00950340,0.05799442,0.33107621,0.60523606,0.42081103,0.63328359,0.09514327,0.38397564
-1.76188094,1.96737006,0.00926227,0.06088140,0.33076070,0.59853734,0.42054597,0.63856691,0.09675320,0.39242188
-1.75587794,1.97997078,0.00909394,0.06399044,0.33159225,0.59267824,0.42140443,0.64507556,0.09845359,0.40180322
-1.74987494,1.99655192,0.00900762,0.06729905,0.33369739,0.58779134,0.42338565,0.65288785,0.10024054,0.41214017
