energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,3.22517339,0.28911250,0.00711456,0.01496471,2.36468742,1.75160033,1.57162354
-4.29514757,3.17954611,0.28034914,0.00703172,0.01471808,2.33513534,1.72873065,1.55051933
-4.28914457,3.12323618,0.27108318,0.00692487,0.01446226,2.29680267,1.70180333,1.52326750
-4.28314157,3.05686763,0.26139345,0.00679446,0.01419945,2.25015631,1.67124882,1.49016544
-4.27713857,2.98122074,0.25137312,0.00664145,0.01393229,2.19578227,1.63754808,1.45159956
-4.27113557,2.89721290,0.24112674,0.00646721,0.01366385,2.13437229,1.60121797,1.40803711
-4.26513257,2.80587616,0.23076698,0.00627359,0.01339741,2.06670825,1.56279608,1.36001605
-4.25912956,2.70833228,0.22041088,0.00606279,0.01313638,1.99364505,1.52282560,1.30813338
-4.25312656,2.60576653,0.21017619,0.00583738,0.01288417,1.91609230,1.48184102,1.25303221
-4.24712356,2.49940112,0.20017775,0.00560018,0.01264408,1.83499580,1.44035516,1.19538825
-4.24112056,2.39046940,0.19052423,0.00535426,0.01241925,1.75131906,1.39884818,1.13589587
-4.23511756,2.28019151,0.18131531,0.00510279,0.01221256,1.66602571,1.35775895,1.07525454
-4.22911456,2.16975246,0.17263943,0.00484904,0.01202668,1.58006306,1.31747895,1.01415566
-4.22311156,2.06028307,0.16457224,0.00459628,0.01186404,1.49434731,1.27834898,0.95327055
-4.21710855,1.95284404,0.15717565,0.00434770,0.01172689,1.40975063,1.24065843,0.89323952
-4.21110555,1.84841366,0.15049762,0.00410634,0.01161734,1.32709035,1.20464709,0.83466244
-4.20510255,1.74787867,0.14457248,0.00387508,0.01153744,1.24712018,1.17050896,0.77809101
-4.19909955,1.65202846,0.13942172,0.00365655,0.01148929,1.17052362,1.13839777,0.72402246
-4.19309655,1.56155203,0.13505522,0.00345309,0.01147503,1.09790917,1.10843357,0.67289512
-4.18709355,1.47703720,0.13147269,0.00326674,0.01149697,1.02980732,1.08070973,0.62508532
-4.18109055,1.39897172,0.12866514,0.00309919,0.01155758,0.96666894,1.05529993,0.58090577
-4.17508754,1.32774550,0.12661639,0.00295179,0.01165947,0.90886477,1.03226432,0.54060515
-4.16908454,1.26365342,0.12530438,0.00282554,0.01180538,0.85668570,1.01165458,0.50436859
-4.16308154,1.20689837,0.12470223,0.00272106,0.01199805,0.81034361,0.99351724,0.47231899
-4.15707854,1.15759394,0.12477895,0.00263861,0.01224013,0.76997238,0.97789515,0.44451889
-4.15107554,1.11576660,0.12549990,0.00257809,0.01253400,0.73562907,0.96482694,0.42097263
-4.14507254,1.08135719,0.12682678,0.00253909,0.01288156,0.70729498,0.95434442,0.40162885
-4.13906953,1.05422185,0.12871745,0.00252083,0.01328405,0.68487675,0.94646818,0.38638308
-4.13306653,1.03413242,0.13112540,0.00252224,0.01374179,0.66820742,0.94120170,0.37508042
-4.12706353,1.02077682,0.13399923,0.00254195,0.01425400,0.65704778,0.93852450,0.36751841
-4.12106053,1.01375966,0.13728196,0.00257833,0.01481858,0.65108806,0.93838472,0.36345004
-4.11505753,1.01260369,0.14091057,0.00262948,0.01543196,0.64995034,0.94069193,0.36258706
-4.10905453,1.01675259,0.14481566,0.00269330,0.01608902,0.65319201,0.94531067,0.36460374
-4.10305153,1.02557551,0.14892151,0.00276751,0.01678300,0.66031043,0.95205550,0.36914121
-4.09704852,1.03837399,0.15314648,0.00284968,0.01750558,0.67074923,0.96068786,0.37581242
-4.09104552,1.05439128,0.15740394,0.00293728,0.01824695,0.68390626,0.97091548,0.38420794
-4.08504252,1.07282456,0.16160370,0.00302772,0.01899602,0.69914340,0.98239450,0.39390261
-4.07903952,1.09283981,0.16565390,0.00311843,0.01974067,0.71579821,0.99473447,0.40446299
-4.07303652,1.11358925,0.16946341,0.00320689,0.02046807,0.73319720,1.00750642,0.41545560
-4.06703352,1.13423105,0.17294468,0.00329067,0.02116507,0.75067052,1.02025353,0.42645579
-4.06103052,1.15395055,0.17601677,0.00336756,0.02181862,0.76756773,1.03250445,0.43705708
-4.05502751,1.17198251,0.17860872,0.00343557,0.02241621,0.78327399,1.04378840,0.44688054
-4.04902451,1.18763348,0.18066286,0.00349301,0.02294629,0.79722627,1.05365180,0.45558416
-4.04302151,1.20030333,0.18213807,0.00353855,0.02339870,0.80892890,1.06167547,0.46287162
-4.03701851,1.20950510,0.18301284,0.00357129,0.02376503,0.81796770,1.06749173,0.46850021
-4.03101551,1.21488231,0.18328789,0.00359075,0.02403895,0.82402227,1.07080063,0.47228756
-4.02501251,1.21622282,0.18298828,0.00359696,0.02421640,0.82687564,1.07138447,0.47411682
-4.01900950,1.21346854,0.18216496,0.00359046,0.02429580,0.82642100,1.06911997,0.47394006
-4.01300650,1.20672056,0.18089550,0.00357231,0.02427801,0.82266504,1.06398741,0.47177966
-4.00700350,1.19623926,0.17928412,0.00354407,0.02416637,0.81572766,1.05607618,0.46772754
-4.00100050,1.18243920,0.17746086,0.00350781,0.02396651,0.80583810,1.04558660,0.46194236
-3.99499750,1.16587903,0.17557985,0.00346608,0.02368612,0.79332747,1.03282751,0.45464448
-3.98899450,1.14724646,0.17381681,0.00342182,0.02333470,0.77861796,1.01820992,0.44610912
-3.98299150,1.12733886,0.17236564,0.00337835,0.02292316,0.76220916,1.00223665,0.43665772
-3.97698849,1.10704013,0.17143431,0.00333924,0.02246345,0.74466188,0.98548836,0.42664787
-3.97098549,1.08729438,0.17123999,0.00330826,0.02196815,0.72658017,0.96860646,0.41646222
-3.96498249,1.06907752,0.17200352,0.00328929,0.02145005,0.70859210,0.95227344,0.40649662
-3.95897949,1.05336731,0.17394345,0.00328617,0.02092177,0.69133005,0.93719132,0.39714790
-3.95297649,1.04111314,0.17726956,0.00330264,0.02039541,0.67541102,0.92405904,0.38880182
-3.94697349,1.03320613,0.18217618,0.00334216,0.01988220,0.66141784,0.91354943,0.38182132
-3.94097049,1.03045057,0.18883533,0.00340786,0.01939227,0.64988162,0.90628683,0.37653560
-3.93496748,1.03353764,0.19739000,0.00350239,0.01893448,0.64126613,0.90282586,0.37323026
-3.92896448,1.04302186,0.20794765,0.00362783,0.01851625,0.63595443,0.90363234,0.37213880
-3.92296148,1.05930137,0.22057418,0.00378559,0.01814350,0.63423822,0.90906690,0.37343561
-3.91695848,1.08260228,0.23528866,0.00397631,0.01782067,0.63631006,0.91937187,0.37723076
-3.91095548,1.11296791,0.25205899,0.00419984,0.01755075,0.64225865,0.93466202,0.38356659
-3.90495248,1.15025309,0.27079876,0.00445516,0.01733536,0.65206736,0.95491943,0.39241633
-3.89894947,1.19412407,0.29136559,0.00474039,0.01717491,0.66561582,0.97999275,0.40368457
-3.89294647,1.24406404,0.31356106,0.00505277,0.01706873,0.68268475,1.00960092,0.41720986
-3.88694347,1.29938433,0.33713248,0.00538873,0.01701528,0.70296358,1.04334129,0.43276919
-3.88094047,1.35924129,0.36177656,0.00574394,0.01701231,0.72606092,1.08070187,0.45008429
-3.87493747,1.42265835,0.38714503,0.00611344,0.01705708,0.75151739,1.12107741,0.46882976
-3.86893447,1.48855295,0.41285222,0.00649171,0.01714656,0.77882051,1.16378874,0.48864257
-3.86293147,1.55576752,0.43848434,0.00687288,0.01727759,0.80742121,1.20810467,0.50913298
-3.85692846,1.62310370,0.46361037,0.00725085,0.01744711,0.83675149,1.25326579,0.52989636
-3.85092546,1.68935869,0.48779409,0.00761953,0.01765230,0.86624261,1.29850922,0.55052565
-3.84492246,1.75336252,0.51060696,0.00797299,0.01789077,0.89534325,1.34309333,0.57062408
-3.83891946,1.81401487,0.53164127,0.00830567,0.01816062,0.92353703,1.38632166,0.58981765
-3.83291646,1.87032008,0.55052309,0.00861257,0.01846064,0.95035876,1.42756493,0.60776697
-3.82691346,1.92141885,0.56692440,0.00888941,0.01879036,0.97540878,1.46628026,0.62417802
-3.82091046,1.96661540,0.58057393,0.00913280,0.01915010,0.99836488,1.50202699,0.63881129
-3.81490745,2.00539877,0.59126607,0.00934031,0.01954099,1.01899125,1.53447823,0.65148912
-3.80890445,2.03745729,0.59886754,0.00951056,0.01996499,1.03714415,1.56342780,0.66210059
-3.80290145,2.06268558,0.60332141,0.00964329,0.02042480,1.05277402,1.58879224,0.67060405
-3.79689845,2.08118356,0.60464820,0.00973930,0.02092380,1.06592386,1.61060790,0.67702692
-3.79089545,2.09324746,0.60294415,0.00980039,0.02146588,1.07672402,1.62902312,0.68146281
-3.78489245,2.09935323,0.59837644,0.00982932,0.02205530,1.08538356,1.64428608,0.68406605
-3.77888944,2.10013294,0.59117587,0.00982959,0.02269646,1.09217856,1.65672871,0.68504392
-3.77288644,2.09634534,0.58162714,0.00980534,0.02339365,1.09743786,1.66674764,0.68464678
-3.76688344,2.08884178,0.57005732,0.00976112,0.02415078,1.10152689,1.67478279,0.68315664
-3.76088044,2.07852913,0.55682293,0.00970168,0.02497111,1.10483040,1.68129492,0.68087469
-3.75487744,2.06633139,0.54229638,0.00963177,0.02585695,1.10773462,1.68674291,0.67810835
-3.74887444,2.05315171,0.52685237,0.00955593,0.02680935,1.11061003,1.69156186,0.67515840
-3.74287144,2.03983659,0.51085481,0.00947829,0.02782789,1.11379514,1.69614314,0.67230686
-3.73686843,2.02714384,0.49464494,0.00940243,0.02891039,1.11758233,1.70081701,0.66980614
-3.73086543,2.01571565,0.47853102,0.00933120,0.03005275,1.12220611,1.70583877,0.66786995
-3.72486243,2.00605798,0.46278017,0.00926667,0.03124885,1.12783455,1.71137893,0.66666635
-3.71885943,1.99852693,0.44761242,0.00921006,0.03249043,1.13456401,1.71751773,0.66631324
-3.71285643,1.99332265,0.43319733,0.00916171,0.03376716,1.14241756,1.72424436,0.66687650
-3.70685343,1.99049067,0.41965292,0.00912114,0.03506671,1.15134691,1.73146066,0.66837061
-3.70085043,1.98993047,0.40704711,0.00908713,0.03637493,1.16123785,1.73898917,0.67076184
-3.69484742,1.99141055,0.39540112,0.00905779,0.03767612,1.17191869,1.74658513,0.67397368
-3.68884442,1.99458896,0.38469469,0.00903070,0.03895332,1.18317143,1.75395170,0.67789402
-3.68284142,1.99903815,0.37487273,0.00900310,0.04018873,1.19474482,1.76075780,0.68238389
-3.67683842,2.00427270,0.36585276,0.00897203,0.04136414,1.20636877,1.76665759,0.68728703
-3.67083542,2.00977843,0.35753297,0.00893448,0.04246138,1.21776928,1.77131063,0.69243980
-3.66483242,2.01504131,0.34980021,0.00888758,0.04346281,1.22868307,1.77440186,0.69768091
-3.65882941,2.01957484,0.34253764,0.00882873,0.04435182,1.23887122,1.77566033,0.70286045
-3.65282641,2.02294445,0.33563164,0.00875575,0.04511325,1.24813113,1.77487579,0.70784763
-3.64682341,2.02478786,0.32897772,0.00866693,0.04573382,1.25630603,1.77191235,0.71253704
-3.64082041,2.02483055,0.32248525,0.00856118,0.04620250,1.26329183,1.76671858,0.71685295
-3.63481741,2.02289571,0.31608086,0.00843797,0.04651078,1.26904077,1.75933342,0.72075155
-3.62881441,2.01890853,0.30971052,0.00829743,0.04665290,1.27356186,1.74988786,0.72422120
-3.62281141,2.01289474,0.30334033,0.00814028,0.04662598,1.27691807,1.73860208,0.72728049
-3.61680840,2.00497392,0.29695616,0.00796779,0.04643004,1.27922054,1.72577834,0.72997459
-3.61080540,1.99534807,0.29056231,0.00778170,0.04606801,1.28062016,1.71178995,0.73236998
-3.60480240,1.98428648,0.28417931,0.00758415,0.04554554,1.28129709,1.69706690,0.73454799
-3.59879940,1.97210767,0.27784124,0.00737757,0.04487090,1.28144874,1.68207880,0.73659769
-3.59279640,1.95915983,0.27159266,0.00716454,0.04405465,1.28127704,1.66731601,0.73860833
-3.58679340,1.94580060,0.26548538,0.00694774,0.04310940,1.28097567,1.65326991,0.74066209
-3.58079040,1.93237758,0.25957538,0.00672982,0.04204947,1.28071792,1.64041308,0.74282736
-3.57478739,1.91921035,0.25391983,0.00651327,0.04089052,1.28064601,1.62918046,0.74515304
-3.56878439,1.90657506,0.24857451,0.00630040,0.03964919,1.28086223,1.61995211,0.74766414
-3.56278139,1.89469217,0.24359166,0.00609322,0.03834276,1.28142249,1.61303852,0.75035893
-3.55677839,1.88371775,0.23901821,0.00589343,0.03698876,1.28233264,1.60866874,0.75320773
-3.55077539,1.87373876,0.23489454,0.00570235,0.03560464,1.28354751,1.60698194,0.75615345
-3.54477239,1.86477206,0.23125360,0.00552097,0.03420744,1.28497291,1.60802256,0.75911372
-3.53876938,1.85676727,0.22812048,0.00534986,0.03281353,1.28647026,1.61173906,0.76198459
-3.53276638,1.84961280,0.22551224,0.00518927,0.03143829,1.28786365,1.61798624,0.76464536
-3.52676338,1.84314481,0.22343803,0.00503913,0.03009591,1.28894889,1.62653088,0.76696453
-3.52076038,1.83715838,0.22189941,0.00489907,0.02879916,1.28950412,1.63706034,0.76880633
-3.51475738,1.83142012,0.22089075,0.00476850,0.02755928,1.28930139,1.64919372,0.77003756
-3.50875438,1.82568187,0.22039978,0.00464666,0.02638578,1.28811864,1.66249514,0.77053441
-3.50275138,1.81969444,0.22040806,0.00453265,0.02528639,1.28575164,1.67648851,0.77018899
-3.49674837,1.81322112,0.22089158,0.00442550,0.02426700,1.28202526,1.69067342,0.76891513
-3.49074537,1.80605017,0.22182131,0.00432425,0.02333164,1.27680364,1.70454155,0.76665337
-3.48474237,1.79800603,0.22316366,0.00422795,0.02248250,1.26999894,1.71759312,0.76337490
-3.47873937,1.78895886,0.22488106,0.00413575,0.02172001,1.26157834,1.72935292,0.75908425
-3.47273637,1.77883200,0.22693243,0.00404694,0.02104293,1.25156899,1.73938551,0.75382083
-3.46673337,1.76760748,0.22927371,0.00396094,0.02044848,1.24006097,1.74730908,0.74765914
-3.46073037,1.75532919,0.23185837,0.00387740,0.01993253,1.22720807,1.75280777,0.74070783
-3.45472736,1.74210401,0.23463794,0.00379616,0.01948976,1.21322647,1.75564197,0.73310759
-3.44872436,1.72810070,0.23756261,0.00371729,0.01911387,1.19839144,1.75565640,0.72502812
-3.44272136,1.71354684,0.24058184,0.00364109,0.01879784,1.18303221,1.75278566,0.71666424
-3.43671836,1.69872397,0.24364493,0.00356811,0.01853414,1.16752513,1.74705711,0.70823134
-3.43071536,1.68396098,0.24670179,0.00349909,0.01831494,1.15228540,1.73859097,0.69996035
-3.42471236,1.66962621,0.24970359,0.00343500,0.01813238,1.13775764,1.72759753,0.69209240
-3.41870935,1.65611821,0.25260355,0.00337700,0.01797872,1.12440542,1.71437152,0.68487338
-3.41270635,1.64385570,0.25535771,0.00332639,0.01784657,1.11270015,1.69928378,0.67854842
-3.40670335,1.63326676,0.25792576,0.00328461,0.01772906,1.10310946,1.68277040,0.67335661
-3.40070035,1.62477768,0.26027186,0.00325317,0.01761992,1.09608539,1.66531967,0.66952588
-3.39469735,1.61880161,0.26236547,0.00323364,0.01751364,1.09205273,1.64745717,0.66726823
-3.38869435,1.61572736,0.26418221,0.00322760,0.01740551,1.09139752,1.62972951,0.66677535
-3.38269135,1.61590863,0.26570457,0.00323659,0.01729168,1.09445633,1.61268725,0.66821469
-3.37668834,1.61965386,0.26692266,0.00326209,0.01716916,1.10150621,1.59686756,0.67172597
-3.37068534,1.62721692,0.26783474,0.00330545,0.01703580,1.11275583,1.58277719,0.67741815
-3.36468234,1.63878902,0.26844769,0.00336788,0.01689027,1.12833793,1.57087642,0.68536695
-3.35867934,1.65449188,0.26877714,0.00345043,0.01673197,1.14830338,1.56156450,0.69561282
-3.35267634,1.67437238,0.26884750,0.00355394,0.01656099,1.17261694,1.55516713,0.70815943
-3.34667334,1.69839892,0.26869157,0.00367900,0.01637802,1.20115504,1.55192636,0.72297275
-3.34067034,1.72645946,0.26834995,0.00382601,0.01618423,1.23370560,1.55199333,0.73998057
-3.33466733,1.75836138,0.26787001,0.00399506,0.01598119,1.26997000,1.55542400,0.75907272
-3.32866433,1.79383317,0.26730464,0.00418601,0.01577077,1.30956724,1.56217800,0.78010176
-3.32266133,1.83252788,0.26671057,0.00439845,0.01555505,1.35204014,1.57212053,0.80288435
-3.31665833,1.87402824,0.26614655,0.00463166,0.01533625,1.39686355,1.58502713,0.82720322
-3.31065533,1.91785327,0.26567122,0.00488468,0.01511658,1.44345429,1.60059111,0.85280978
-3.30465233,1.96346631,0.26534084,0.00515627,0.01489824,1.49118256,1.61843312,0.87942727
-3.29864932,2.01028405,0.26520702,0.00544488,0.01468328,1.53938449,1.63811253,0.90675460
-3.29264632,2.05768646,0.26531443,0.00574871,0.01447361,1.58737540,1.65913991,0.93447057
-3.28664332,2.10502721,0.26569868,0.00606566,0.01427088,1.63446349,1.68099034,0.96223866
-3.28064032,2.15164445,0.26638441,0.00639338,0.01407644,1.67996333,1.70311669,0.98971211
-3.27463732,2.19687146,0.26738371,0.00672922,0.01389134,1.72320890,1.72496263,1.01653924
-3.26863432,2.24004713,0.26869495,0.00707025,0.01371625,1.76356582,1.74597486,1.04236901
-3.26263132,2.28052590,0.27030204,0.00741332,0.01355146,1.80044229,1.76561415,1.06685643
-3.25662831,2.31768710,0.27217428,0.00775500,0.01339684,1.83329863,1.78336508,1.08966800
-3.25062531,2.35094344,0.27426663,0.00809165,0.01325186,1.86165526,1.79874422,1.11048692
-3.24462231,2.37974877,0.27652057,0.00841943,0.01311553,1.88509887,1.81130684,1.12901786
-3.23861931,2.40360491,0.27886548,0.00873437,0.01298650,1.90328692,1.82065207,1.14499150
-3.23261631,2.42206762,0.28122046,0.00903237,0.01286298,1.91595046,1.82642692,1.15816844
-3.22661331,2.43475187,0.28349649,0.00930932,0.01274285,1.92289545,1.82832897,1.16834267
-3.22061031,2.44133629,0.28559902,0.00956112,0.01262370,1.92400263,1.82610836,1.17534440
-3.21460730,2.44156705,0.28743070,0.00978381,0.01250284,1.91922627,1.81956906,1.17904243
-3.20860430,2.43526105,0.28889428,0.00997361,0.01237744,1.90859196,1.80856970,1.17934574
-3.20260130,2.42230859,0.28989550,0.01012708,0.01224456,1.89219362,1.79302413,1.17620467
-3.19659830,2.40267547,0.29034595,0.01024112,0.01210130,1.87018986,1.77290187,1.16961138
-3.19059530,2.37640434,0.29016571,0.01031315,0.01194484,1.84279997,1.74822836,1.15959982
-3.18459230,2.34361551,0.28928582,0.01034116,0.01177260,1.81029951,1.71908510,1.14624501
-3.17858929,2.30450680,0.28765029,0.01032379,0.01158232,1.77301562,1.68560949,1.12966193
-3.17258629,2.25935243,0.28521784,0.01026039,0.01137216,1.73132206,1.64799435,1.11000365
-3.16658329,2.20850093,0.28196314,0.01015106,0.01114078,1.68563395,1.60648676,1.08745906
-3.16058029,2.15237166,0.27787760,0.00999669,0.01088745,1.63640223,1.56138620,1.06224999
-3.15457729,2.09145004,0.27296970,0.00979894,0.01061209,1.58410773,1.51304168,1.03462781
-3.14857429,2.02628145,0.26726487,0.00956027,0.01031532,1.52925489,1.46184787,1.00486952
-3.14257129,1.95746356,0.26080490,0.00928380,0.00999848,1.47236504,1.40823995,0.97327342
-3.13656828,1.88563740,0.25364699,0.00897333,0.00966362,1.41396925,1.35268731,0.94015433
-3.13056528,1.81147713,0.24586247,0.00863320,0.00931350,1.35460094,1.29568607,0.90583845
-3.12456228,1.73567879,0.23753518,0.00826823,0.00895153,1.29478805,1.23775062,0.87065801
-3.11855928,1.65894821,0.22875970,0.00788351,0.00858169,1.23504517,1.17940428,0.83494568
-3.11255628,1.58198845,0.21963934,0.00748438,0.00820848,1.17586560,1.12116945,0.79902905
-3.10655328,1.50548716,0.21028413,0.00707622,0.00783678,1.11771366,1.06355754,0.76322507
-3.10055028,1.43010406,0.20080872,0.00666432,0.00747176,1.06101736,1.00705890,0.72783478
-3.09454727,1.35645923,0.19133028,0.00625379,0.00711875,1.00616167,0.95213341,0.69313839
-3.08854427,1.28512228,0.18196655,0.00584939,0.00678314,0.95348280,0.89920169,0.65939082
-3.08254127,1.21660301,0.17283382,0.00545549,0.00647019,0.90326336,0.84863756,0.62681794
-3.07653827,1.15134366,0.16404524,0.00507590,0.00618495,0.85572901,0.80076188,0.59561349
-3.07053527,1.08971316,0.15570902,0.00471388,0.00593215,0.81104646,0.75583803,0.56593694
-3.06453227,1.03200350,0.14792692,0.00437202,0.00571602,0.76932308,0.71406914,0.53791223
-3.05852926,0.97842830,0.14079281,0.00405230,0.00554026,0.73060819,0.67559717,0.51162755
-3.05252626,0.92912368,0.13439130,0.00375602,0.00540788,0.69489606,0.64050390,0.48713610
-3.04652326,0.88415119,0.12879655,0.00348384,0.00532116,0.66213045,0.60881365,0.46445793
-3.04052026,0.84350295,0.12407113,0.00323586,0.00528157,0.63221082,0.58049766,0.44358267
-3.03451726,0.80710848,0.12026495,0.00301161,0.00528968,0.60499973,0.55547996,0.42447316
-3.02851426,0.77484309,0.11741436,0.00281018,0.00534519,0.58033148,0.53364440,0.40706980
-3.02251126,0.74653747,0.11554126,0.00263027,0.00544687,0.55802147,0.51484266,0.39129555
-3.01650825,0.72198806,0.11465241,0.00247029,0.00559254,0.53787607,0.49890288,0.37706119
-3.01050525,0.70096780,0.11473888,0.00232845,0.00577914,0.51970259,0.48563855,0.36427093
-3.00450225,0.68323685,0.11577560,0.00220286,0.00600272,0.50331890,0.47485747,0.35282782
-2.99849925,0.66855280,0.11772125,0.00209161,0.00625854,0.48856239,0.46637028,0.34263896
-2.99249625,0.65668015,0.12051836,0.00199282,0.00654112,0.47529788,0.45999842,0.33362024
-2.98649325,0.64739847,0.12409371,0.00190479,0.00684436,0.46342403,0.45558121,0.32570024
-2.98049025,0.64050918,0.12835915,0.00182596,0.00716166,0.45287805,0.45298170,0.31882343
-2.97448724,0.63584059,0.13321268,0.00175501,0.00748605,0.44363850,0.45209129,0.31295216
-2.96848424,0.63325116,0.13854011,0.00169089,0.00781037,0.43572594,0.45283277,0.30806768
-2.96248124,0.63263079,0.14421701,0.00163282,0.00812738,0.42920137,0.45516184,0.30416985
-2.95647824,0.63390038,0.15011108,0.00158029,0.00843003,0.42416267,0.45906696,0.30127583
-2.95047524,0.63700948,0.15608497,0.00153303,0.00871153,0.42073886,0.46456757,0.29941756
-2.94447224,0.64193254,0.16199932,0.00149104,0.00896563,0.41908272,0.47171075,0.29863831
-2.93846923,0.64866372,0.16771616,0.00145449,0.00918668,0.41936185,0.48056645,0.29898841
-2.93246623,0.65721078,0.17310235,0.00142373,0.00936987,0.42174867,0.49122143,0.30052038
-2.92646323,0.66758818,0.17803320,0.00139919,0.00951128,0.42640971,0.50377214,0.30328362
-2.92046023,0.67981001,0.18239594,0.00138140,0.00960805,0.43349472,0.51831686,0.30731902
-2.91445723,0.69388276,0.18609301,0.00137088,0.00965838,0.44312609,0.53494736,0.31265372
-2.90845423,0.70979869,0.18904504,0.00136811,0.00966162,0.45538895,0.55374041,0.31929617
-2.90245123,0.72752977,0.19119341,0.00137352,0.00961825,0.47032263,0.57474962,0.32723192
-2.89644822,0.74702270,0.19250221,0.00138740,0.00952982,0.48791355,0.59799781,0.33642022
-2.89044522,0.76819508,0.19295955,0.00140992,0.00939890,0.50809028,0.62347038,0.34679161
-2.88444222,0.79093312,0.19257820,0.00144107,0.00922899,0.53072067,0.65111002,0.35824676
-2.87843922,0.81509078,0.19139541,0.00148069,0.00902436,0.55561141,0.68081304,0.37065645
-2.87243622,0.84049044,0.18947192,0.00152842,0.00878993,0.58251008,0.71242749,0.38386296
-2.86643322,0.86692517,0.18689028,0.00158376,0.00853107,0.61110951,0.74575330,0.39768258
-2.86043022,0.89416233,0.18375234,0.00164602,0.00825346,0.64105446,0.78054457,0.41190943
-2.85442721,0.92194842,0.18017615,0.00171439,0.00796293,0.67195022,0.81651375,0.42632021
-2.84842421,0.95001485,0.17629224,0.00178794,0.00766523,0.70337285,0.85333776,0.44067985
-2.84242121,0.97808449,0.17223956,0.00186568,0.00736595,0.73488061,0.89066581,0.45474776
-2.83641821,1.00587844,0.16816099,0.00194651,0.00707036,0.76602609,0.92812840,0.46828449
-2.83041521,1.03312288,0.16419883,0.00202935,0.00678327,0.79636849,0.96534718,0.48105844
-2.82441221,1.05955556,0.16049019,0.00211310,0.00650897,0.82548561,1.00194527,0.49285234
-2.81840920,1.08493153,0.15716266,0.00219667,0.00625114,0.85298485,1.03755728,0.50346936
-2.81240620,1.10902798,0.15433018,0.00227905,0.00601285,0.87851294,1.07183872,0.51273836
-2.80640320,1.13164781,0.15208945,0.00235927,0.00579646,0.90176389,1.10447424,0.52051824
-2.80040020,1.15262177,0.15051689,0.00243643,0.00560369,0.92248490,1.13518416,0.52670122
-2.79439720,1.17180931,0.14966629,0.00250976,0.00543563,0.94047995,1.16372924,0.53121475
-2.78839420,1.18909781,0.14956719,0.00257853,0.00529273,0.95561114,1.18991313,0.53402220
-2.78239120,1.20440065,0.15022411,0.00264214,0.00517485,0.96779767,1.21358276,0.53512225
-2.77638819,1.21765410,0.15161658,0.00270005,0.00508134,0.97701281,1.23462658,0.53454698
-2.77038519,1.22881341,0.15370002,0.00275184,0.00501107,0.98327890,1.25297086,0.53235903
-2.76438219,1.23784850,0.15640739,0.00279715,0.00496248,0.98666108,1.26857454,0.52864770
-2.75837919,1.24473939,0.15965162,0.00283569,0.00493365,0.98725984,1.28142293,0.52352448
-2.75237619,1.24947213,0.16332858,0.00286725,0.00492235,0.98520314,1.29152093,0.51711808
-2.74637319,1.25203518,0.16732075,0.00289167,0.00492607,0.98063847,1.29888620,0.50956944
-2.74037019,1.25241688,0.17150117,0.00290888,0.00494213,0.97372525,1.30354297,0.50102661
-2.73436718,1.25060408,0.17573772,0.00291883,0.00496770,0.96462810,1.30551687,0.49164015
-2.72836418,1.24658207,0.17989755,0.00292155,0.00499985,0.95351118,1.30483124,0.48155891
-2.72236118,1.24033594,0.18385143,0.00291712,0.00503564,0.94053392,1.30150523,0.47092654
-2.71635818,1.23185323,0.18747800,0.00290567,0.00507214,0.92584815,1.29555385,0.45987870
-2.71035518,1.22112772,0.19066771,0.00288739,0.00510653,0.90959674,1.28698990,0.44854111
-2.70435218,1.20816407,0.19332622,0.00286254,0.00513611,0.89191354,1.27582769,0.43702837
-2.69834917,1.19298300,0.19537743,0.00283141,0.00515841,0.87292456,1.26208823,0.42544348
-2.69234617,1.17562663,0.19676571,0.00279438,0.00517122,0.85274999,1.24580551,0.41387808
-2.68634317,1.15616353,0.19745756,0.00275184,0.00517265,0.83150685,1.22703330,0.40241308
-2.68034017,1.13469313,0.19744248,0.00270426,0.00516117,0.80931195,1.20585205,0.39111977
-2.67433717,1.11134911,0.19673310,0.00265212,0.00513565,0.78628472,1.18237512,0.38006103
-2.66833417,1.08630144,0.19536457,0.00259595,0.00509538,0.76254978,1.15675408,0.36929278
-2.66233117,1.05975697,0.19339328,0.00253627,0.00504013,0.73823891,1.12918243,0.35886520
-2.65632816,1.03195831,0.19089494,0.00247364,0.00497009,0.71349224,1.09989735,0.34882395
-2.65032516,1.00318105,0.18796212,0.00240860,0.00488593,0.68845863,1.06917944,0.33921109
-2.64432216,0.97372943,0.18470126,0.00234170,0.00478874,0.66329511,1.03735011,0.33006574
-2.63831916,0.94393058,0.18122945,0.00227346,0.00467999,0.63816551,1.00476682,0.32142452
-2.63231616,0.91412756,0.17767084,0.00220439,0.00456154,0.61323839,0.97181619,0.31332158
-2.62631316,0.88467160,0.17415303,0.00213499,0.00443553,0.58868428,0.93890545,0.30578854
-2.62031016,0.85591380,0.17080336,0.00206577,0.00430437,0.56467268,0.90645240,0.29885416
-2.61430715,0.82819668,0.16774538,0.00199719,0.00417066,0.54136872,0.87487460,0.29254381
-2.60830415,0.80184600,0.16509545,0.00192976,0.00403708,0.51892998,0.84457804,0.28687903
-2.60230115,0.77716305,0.16295971,0.00186399,0.00390642,0.49750342,0.81594603,0.28187687
