energy_ev,total_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.03451726,1.26035884,0.14906598,0.26798137,0.55907002,0.89505207,0.00084896,0.03143602,0.12406029,0.00000000
-3.02851426,1.28657172,0.15171222,0.27470925,0.56521521,0.91408644,0.00084629,0.03249179,0.12389589,0.00000000
-3.02251126,1.31160043,0.15392426,0.28105070,0.57093949,0.93288919,0.00084286,0.03339680,0.12382746,0.00000000
-3.01650825,1.33477708,0.15561730,0.28688680,0.57605423,0.95094215,0.00083782,0.03413110,0.12376157,0.00000000
-3.01050525,1.35557540,0.15672899,0.29213725,0.58043267,0.96780961,0.00083048,0.03467865,0.12361926,0.00000000
-3.00450225,1.37362412,0.15722018,0.29676061,0.58401275,0.98315292,0.00082031,0.03502782,0.12333750,0.00000000
-2.99849925,1.38871337,0.15707470,0.30075274,0.58679688,0.99674039,0.00080698,0.03517180,0.12286997,0.00000000
-2.99249625,1.40079404,0.15629845,0.30414365,0.58884862,1.00845255,0.00079028,0.03510874,0.12218711,0.00000000
-2.98649325,1.40997009,0.15491754,0.30699268,0.59028650,1.01828225,0.00077020,0.03484175,0.12127549,0.00000000
-2.98049025,1.41648442,0.15297585,0.30938246,0.59127535,1.02633002,0.00074686,0.03437869,0.12013658,0.00000000
-2.97448724,1.42069906,0.15053195,0.31141182,0.59201555,1.03279493,0.00072050,0.03373184,0.11878490,0.00000000
-2.96848424,1.42307086,0.14765564,0.31318807,0.59273089,1.03796167,0.00069148,0.03291733,0.11724572,0.00000000
-2.96248124,1.42412409,0.14442424,0.31481894,0.59365565,1.04218460,0.00066023,0.03195449,0.11555250,0.00000000
-2.95647824,1.42442129,0.14091880,0.31640483,0.59502158,1.04586973,0.00062725,0.03086511,0.11374408,0.00000000
-2.95047524,1.42453425,0.13722047,0.31803147,0.59704564,1.04945565,0.00059311,0.02967261,0.11186189,0.00000000
-2.94447224,1.42501638,0.13340717,0.31976373,0.59991892,1.05339449,0.00055838,0.02840124,0.10994729,0.00000000
-2.93846923,1.42637803,0.12955065,0.32164057,0.60379753,1.05813372,0.00052362,0.02707524,0.10803917,0.00000000
-2.93246623,1.42906599,0.12571419,0.32367174,0.60879578,1.06409989,0.00048941,0.02571812,0.10617197,0.00000000
-2.92646323,1.43344788,0.12195095,0.32583615,0.61498194,1.07168469,0.00045628,0.02435200,0.10437420,0.00000000
-2.92046023,1.43980228,0.11830299,0.32808215,0.62237682,1.08123405,0.00042474,0.02299706,0.10266744,0.00000000
-2.91445723,1.44831454,0.11480101,0.33032966,0.63095504,1.09304041,0.00039523,0.02167117,0.10106606,0.00000000
-2.90845423,1.45907834,0.11146481,0.33247403,0.64064880,1.10733825,0.00036817,0.02038961,0.09957743,0.00000000
-2.90245123,1.47210228,0.10830425,0.33439142,0.65135386,1.12430256,0.00034390,0.01916499,0.09820273,0.00000000
-2.89644822,1.48732094,0.10532085,0.33594542,0.66293722,1.14405006,0.00032272,0.01800729,0.09693821,0.00000000
-2.89044522,1.50460915,0.10250964,0.33699449,0.67524594,1.16664249,0.00030487,0.01692400,0.09577688,0.00000000
-2.88444222,1.52379856,0.09986132,0.33739992,0.68811656,1.19209149,0.00029055,0.01592045,0.09471046,0.00000000
-2.87843922,1.54469499,0.09736444,0.33703376,0.70138437,1.22036430,0.00027991,0.01500011,0.09373148,0.00000000
-2.87243622,1.56709559,0.09500764,0.33578639,0.71489208,1.25138978,0.00027306,0.01416509,0.09283548,0.00000000
-2.86643322,1.59080455,0.09278159,0.33357333,0.72849737,1.28506404,0.00027009,0.01341654,0.09202299,0.00000000
-2.86043022,1.61564652,0.09068070,0.33034089,0.74207879,1.32125542,0.00027104,0.01275511,0.09130150,0.00000000
-2.85442721,1.64147698,0.08870446,0.32607047,0.75553982,1.35980838,0.00027595,0.01218144,0.09068694,0.00000000
-2.84842421,1.66818919,0.08685834,0.32078130,0.76881098,1.40054621,0.00028481,0.01169650,0.09020496,0.00000000
-2.84242121,1.69571762,0.08515425,0.31453150,0.78184985,1.44327265,0.00029762,0.01130190,0.08989167,0.00000000
-2.83641821,1.72403783,0.08361052,0.30741748,0.79463935,1.48777253,0.00031434,0.01100020,0.08979402,0.00000000
-2.83041521,1.75316344,0.08225154,0.29957178,0.80718438,1.53381182,0.00033493,0.01079497,0.08996967,0.00000000
-2.82441221,1.78314063,0.08110692,0.29115948,0.81950732,1.58113751,0.00035932,0.01069092,0.09048645,0.00000000
-2.81840920,1.81404097,0.08021056,0.28237346,0.83164274,1.62947780,0.00038743,0.01069376,0.09142138,0.00000000
-2.81240620,1.84595346,0.07959931,0.27342871,0.84363203,1.67854313,0.00041917,0.01081015,0.09285938,0.00000000
-2.80640320,1.87897661,0.07931171,0.26455606,0.85551816,1.72802844,0.00045441,0.01104738,0.09489154,0.00000000
-2.80040020,1.91321142,0.07938663,0.25599557,0.86734134,1.77761720,0.00049301,0.01141308,0.09761327,0.00000000
-2.79439720,1.94875585,0.07986198,0.24798999,0.87913581,1.82698729,0.00053483,0.01191486,0.10112209,0.00000000
-2.78839420,1.98570148,0.08077370,0.24077845,0.89092809,1.87581899,0.00057969,0.01255988,0.10551537,0.00000000
-2.78239120,2.02413247,0.08215478,0.23459064,0.90273704,1.92380490,0.00062741,0.01335439,0.11088784,0.00000000
-2.77638819,2.06412707,0.08403467,0.22964168,0.91457550,1.97066164,0.00067779,0.01430325,0.11732909,0.00000000
-2.77038519,2.10576148,0.08643892,0.22612782,0.92645379,2.01614282,0.00073063,0.01540958,0.12492105,0.00000000
-2.76438219,2.14911566,0.08938907,0.22422299,0.93838452,2.06005272,0.00078572,0.01667427,0.13373533,0.00000000
-2.75837919,2.19428052,0.09290279,0.22407618,0.95038857,2.10225996,0.00084285,0.01809570,0.14383081,0.00000000
-2.75237619,2.24136575,0.09699429,0.22580971,0.96250173,2.14271033,0.00090184,0.01966948,0.15525114,0.00000000
-2.74637319,2.29050754,0.10167475,0.22951820,0.97478143,2.18143785,0.00096250,0.02138827,0.16802249,0.00000000
-2.74037019,2.34187514,0.10695301,0.23526819,0.98731306,2.21857330,0.00102466,0.02324171,0.18215145,0.00000000
-2.73436718,2.39567549,0.11283612,0.24309820,1.00021516,2.25434932,0.00108817,0.02521654,0.19762326,0.00000000
-2.72836418,2.45215513,0.11932994,0.25301918,1.01364305,2.28910145,0.00115291,0.02729670,0.21440034,0.00000000
-2.72236118,2.51159873,0.12643963,0.26501515,1.02779037,2.32326445,0.00121876,0.02946368,0.23242134,0.00000000
-2.71635818,2.57432380,0.13416990,0.27904394,1.04288803,2.35736384,0.00128565,0.03169689,0.25160067,0.00000000
-2.71035518,2.64067131,0.14252510,0.29503789,1.05920046,2.39200234,0.00135349,0.03397413,0.27182864,0.00000000
-2.70435218,2.71099237,0.15150909,0.31290452,1.07701891,2.42784154,0.00142223,0.03627220,0.29297232,0.00000000
-2.69834917,2.78563127,0.16112475,0.33252712,1.09665204,2.46557929,0.00149179,0.03856744,0.31487705,0.00000000
-2.69234617,2.86490547,0.17137338,0.35376519,1.11841381,2.50592347,0.00156211,0.04083641,0.33736877,0.00000000
-2.68634317,2.94908343,0.18225378,0.37645499,1.14260934,2.54956330,0.00163309,0.04305647,0.36025703,0.00000000
-2.68034017,3.03836134,0.19376115,0.40040999,1.16951921,2.59713922,0.00170461,0.04520640,0.38333864,0.00000000
-2.67433717,3.13284004,0.20588595,0.42542163,1.19938286,2.64921275,0.00177649,0.04726686,0.40640193,0.00000000
-2.66833417,3.23250337,0.21861254,0.45126023,1.23238213,2.70623783,0.00184853,0.04922087,0.42923144,0.00000000
-2.66233117,3.33719933,0.23191800,0.47767644,1.26862557,2.76853499,0.00192043,0.05105410,0.45161284,0.00000000
-2.65632816,3.44662534,0.24577089,0.50440308,1.30813466,2.83626974,0.00199185,0.05275509,0.47333795,0.00000000
-2.65032516,3.56031861,0.26013025,0.53115773,1.35083264,2.90943631,0.00206237,0.05431530,0.49420958,0.00000000
-2.64432216,3.67765259,0.27494475,0.55764583,1.39653675,2.98784784,0.00213148,0.05572908,0.51404596,0.00000000
-2.63831916,3.79783996,0.29015214,0.58356466,1.44495457,3.07113347,0.00219862,0.05699348,0.53268466,0.00000000
-2.63231616,3.91994242,0.30567898,0.60860788,1.49568471,3.15874279,0.00226315,0.05810799,0.54998559,0.00000000
-2.62631316,4.04288714,0.32144070,0.63247064,1.54822226,3.24995742,0.00232438,0.05907416,0.56583320,0.00000000
-2.62031016,4.16548915,0.33734197,0.65485528,1.60196873,3.34390935,0.00238160,0.05989521,0.58013753,0.00000000
-2.61430715,4.28647894,0.35327740,0.67547719,1.65624638,3.43960503,0.00243406,0.06057554,0.59283419,0.00000000
-2.60830415,4.40453387,0.36913252,0.69407087,1.71031618,3.53595414,0.00248101,0.06112030,0.60388327,0.00000000
-2.60230115,4.51831200,0.38478503,0.71039570,1.76339880,3.63180155,0.00252173,0.06153492,0.61326732,0.00000000
-2.59629815,4.62648660,0.40010621,0.72424147,1.81469761,3.72596073,0.00255554,0.06182471,0.62098834,0.00000000
-2.59029515,4.72777977,0.41496260,0.73543314,1.86342263,3.81724715,0.00258183,0.06199457,0.62706435,0.00000000
-2.58429215,4.82099352,0.42921771,0.74383479,1.90881429,3.90450972,0.00260009,0.06204866,0.63152537,0.00000000
-2.57828914,4.90503681,0.44273392,0.74935254,1.95016598,3.98665910,0.00260991,0.06199028,0.63440940,0.00000000
-2.57228614,4.97894754,0.45537434,0.75193623,1.98684419,4.06269138,0.00261099,0.06182177,0.63575854,0.00000000
-2.56628314,5.04190862,0.46700483,0.75157994,2.01830557,4.13170634,0.00260317,0.06154455,0.63561556,0.00000000
-2.56028014,5.09325781,0.47749601,0.74832119,2.04411007,4.19291994,0.00258644,0.06115921,0.63402105,0.00000000
-2.55427714,5.13249126,0.48672527,0.74223896,2.06392972,4.24567064,0.00256092,0.06066568,0.63101159,0.00000000
-2.54827414,5.15926150,0.49457887,0.73345070,2.07755296,4.28942030,0.00252685,0.06006351,0.62661871,0.00000000
-2.54227114,5.17337039,0.50095409,0.72210843,2.08488450,4.32375008,0.00248461,0.05935216,0.62086906,0.00000000
-2.53626813,5.17475850,0.50576130,0.70839414,2.08594107,4.34835258,0.00243468,0.05853131,0.61378548,0.00000000
-2.53026513,5.16349204,0.50892619,0.69251486,2.08084361,4.36302147,0.00237764,0.05760125,0.60538903,0.00000000
-2.52426213,5.13974878,0.51039186,0.67469751,2.06980651,4.36763984,0.00231413,0.05656317,0.59570176,0.00000000
-2.51825913,5.10380441,0.51012094,0.65518385,2.05312489,4.36216887,0.00224486,0.05541955,0.58474998,0.00000000
-2.51225613,5.05602032,0.50809748,0.63422574,2.03116054,4.34663778,0.00217056,0.05417437,0.57256782,0.00000000
-2.50625313,4.99683390,0.50432877,0.61208081,2.00432753,4.32113623,0.00209198,0.05283340,0.55920076,0.00000000
-2.50025013,4.92675171,0.49884670,0.58900871,1.97307812,4.28580970,0.00200985,0.05140436,0.54470878,0.00000000
-2.49424712,4.84634580,0.49170883,0.56526802,1.93788975,4.24085812,0.00192492,0.04989703,0.52916901,0.00000000
-2.48824412,4.75625289,0.48299890,0.54111372,1.89925332,4.18653777,0.00183786,0.04832321,0.51267748,0.00000000
-2.48224112,4.65717574,0.47282669,0.51679524,1.85766329,4.12316566,0.00174935,0.04669673,0.49534991,0.00000000
-2.47623812,4.54988581,0.46132720,0.49255495,1.81360958,4.05112588,0.00165998,0.04503324,0.47732139,0.00000000
-2.47023512,4.43522608,0.44865909,0.46862693,1.76757124,3.97087657,0.00157034,0.04334999,0.45874489,0.00000000
-2.46423212,4.31411284,0.43500218,0.44523592,1.72001159,3.88295646,0.00148093,0.04166550,0.43978867,0.00000000
-2.45822911,4.18753501,0.42055428,0.42259624,1.67137474,3.78798970,0.00139225,0.03999913,0.42063269,0.00000000
-2.45222611,4.05655030,0.40552714,0.40091051,1.62208290,3.68668778,0.00130473,0.03837069,0.40146416,0.00000000
-2.44622311,3.92227701,0.39014175,0.38036813,1.57253425,3.57984769,0.00121876,0.03679986,0.38247248,0.00000000
-2.44022011,3.78588127,0.37462307,0.36114343,1.52310109,3.46834571,0.00113474,0.03530565,0.36384383,0.00000000
-2.43421711,3.64855957,0.35919434,0.34339333,1.47412779,3.35312638,0.00105299,0.03390588,0.34575570,0.00000000
-2.42821411,3.51151694,0.34407122,0.32725481,1.42592868,3.23518706,0.00097385,0.03261660,0.32837154,0.00000000
-2.42221111,3.37594152,0.32945588,0.31284201,1.37878563,3.11555834,0.00089760,0.03145157,0.31183590,0.00000000
-2.41620810,3.24297682,0.31553141,0.30024322,1.33294546,2.99528128,0.00082453,0.03042180,0.29627031,0.00000000
-2.41020510,3.11369291,0.30245669,0.28951797,1.28861735,2.87538277,0.00075490,0.02953511,0.28176994,0.00000000
-2.40420210,2.98905831,0.29036189,0.28069438,1.24597055,2.75685017,0.00068895,0.02879588,0.26840138,0.00000000
-2.39819910,2.86991415,0.27934503,0.27376693,1.20513268,2.64060683,0.00062690,0.02820480,0.25620140,0.00000000
-2.39219610,2.75695243,0.26946944,0.26869507,1.16618885,2.52748999,0.00056894,0.02775879,0.24517701,0.00000000
-2.38619310,2.65069954,0.26076258,0.26540262,1.12918206,2.41823225,0.00051527,0.02745107,0.23530646,0.00000000
-2.38019010,2.55150654,0.25321599,0.26377841,1.09411510,2.31344791,0.00046605,0.02727133,0.22654145,0.00000000
-2.37418709,2.45954671,0.24678666,0.26367800,1.06095391,2.21362479,0.00042144,0.02720603,0.21881008,0.00000000
-2.36818409,2.37482101,0.24139955,0.26492684,1.02963277,2.11912216,0.00038159,0.02723884,0.21202077,0.00000000
-2.36218109,2.29717107,0.23695133,0.26732462,1.00006093,2.03017466,0.00034667,0.02735119,0.20606659,0.00000000
-2.35617809,2.22629942,0.23331516,0.27065090,0.97213068,1.94690205,0.00031684,0.02752288,0.20083011,0.00000000
-2.35017509,2.16179580,0.23034620,0.27467175,0.94572643,1.86932394,0.00029229,0.02773281,0.19618843,0.00000000
-2.34417209,2.10316819,0.22788783,0.27914734,0.92073441,1.79737861,0.00027325,0.02795970,0.19201816,0.00000000
-2.33816908,2.04987708,0.22577812,0.28383999,0.89705237,1.73094464,0.00026001,0.02818283,0.18820028,0.00000000
-2.33216608,2.00137094,0.22385642,0.28852256,0.87459893,1.66986390,0.00025292,0.02838280,0.18462456,0.00000000
-2.32616308,1.95712107,0.22196973,0.29298670,0.85332179,1.61396457,0.00025241,0.02854219,0.18119360,0.00000000
-2.32016008,1.91665406,0.21997864,0.29705059,0.83320443,1.56308269,0.00025899,0.02864614,0.17782606,0.00000000
-2.31415708,1.87958003,0.21776249,0.30056586,0.81427067,1.51708100,0.00027329,0.02868286,0.17445925,0.00000000
-2.30815408,1.84561512,0.21522371,0.30342334,0.79658695,1.47586396,0.00029605,0.02864401,0.17105094,0.00000000
-2.30215108,1.81459736,0.21229105,0.30555725,0.78026182,1.43938823,0.00032811,0.02852487,0.16758021,0.00000000
-2.29614807,1.78649489,0.20892161,0.30694777,0.76544274,1.40766797,0.00037043,0.02832447,0.16404757,0.00000000
-2.29014507,1.76140635,0.20510172,0.30762169,0.75231016,1.38077488,0.00042404,0.02804545,0.16047413,0.00000000
-2.28414207,1.73955354,0.20084648,0.30765109,0.74106914,1.35883315,0.00049010,0.02769384,0.15690012,0.00000000
-2.27813907,1.72126682,0.19619819,0.30715016,0.73193883,1.34200966,0.00056977,0.02727873,0.15338263,0.00000000
-2.27213607,1.70696418,0.19122366,0.30627021,0.72514027,1.33050021,0.00066426,0.02681170,0.14999278,0.00000000
-2.26613307,1.69712515,0.18601064,0.30519303,0.72088327,1.32451280,0.00077475,0.02630631,0.14681242,0.00000000
-2.26013007,1.69226101,0.18066348,0.30412291,0.71935278,1.32424877,0.00090236,0.02577742,0.14393049,0.00000000
-2.25412706,1.69288280,0.17529821,0.30327774,0.72069569,1.32988322,0.00104806,0.02524049,0.14143922,0.00000000
-2.24812406,1.69946879,0.17003739,0.30287933,0.72500859,1.34154559,0.00121264,0.02471088,0.13943021,0.00000000
-2.24212106,1.71243302,0.16500483,0.30314367,0.73232717,1.35930167,0.00139663,0.02420322,0.13799064,0.00000000
-2.23611806,1.73209620,0.16032039,0.30427121,0.74261791,1.38313780,0.00160024,0.02373075,0.13719972,0.00000000
-2.23011506,1.75866041,0.15609517,0.30643782,0.75577234,1.41294809,0.00182329,0.02330480,0.13712542,0.00000000
-2.22411206,1.79218841,0.15242718,0.30978660,0.77160442,1.44852518,0.00206516,0.02293435,0.13782166,0.00000000
-2.21810905,1.83258842,0.14939763,0.31442103,0.78985090,1.48955488,0.00232474,0.02262570,0.13932604,0.00000000
-2.21210605,1.87960467,0.14706798,0.32039950,0.81017501,1.53561473,0.00260038,0.02238224,0.14165804,0.00000000
-2.20610305,1.93281391,0.14547784,0.32773168,0.83217298,1.58617633,0.00288987,0.02220444,0.14481791,0.00000000
-2.20010005,1.99162768,0.14464367,0.33637657,0.85538338,1.64061125,0.00319046,0.02208980,0.14878610,0.00000000
-2.19409705,2.05530005,0.14455835,0.34624252,0.87929864,1.69819996,0.00349885,0.02203310,0.15352328,0.00000000
-2.18809405,2.12294019,0.14519165,0.35718903,0.90337834,1.75814326,0.00381124,0.02202663,0.15897093,0.00000000
-2.18209105,2.19352917,0.14649139,0.36903038,0.92706367,1.81957574,0.00412341,0.02206053,0.16505240,0.00000000
-2.17608804,2.26594021,0.14838532,0.38154080,0.94979242,1.88158054,0.00443076,0.02212323,0.17167443,0.00000000
-2.17008504,2.33896170,0.15078367,0.39446113,0.97101391,1.94320501,0.00472847,0.02220195,0.17872912,0.00000000
-2.16408204,2.41132223,0.15358210,0.40750664,0.99020325,2.00347682,0.00501157,0.02228314,0.18609610,0.00000000
-2.15807904,2.48171693,0.15666520,0.42037579,1.00687450,2.06142014,0.00527512,0.02235305,0.19364510,0.00000000
-2.15207604,2.54883472,0.15991011,0.43275962,1.02059223,2.11607164,0.00551431,0.02239820,0.20123859,0.00000000
-2.14607304,2.61138575,0.16319047,0.44435147,1.03098133,2.16649634,0.00572467,0.02240587,0.20873472,0.00000000
-2.14007004,2.66812878,0.16638034,0.45485681,1.03773465,2.21180299,0.00590213,0.02236450,0.21599019,0.00000000
-2.13406703,2.71789802,0.16935815,0.46400272,1.04061862,2.25115926,0.00604320,0.02226410,0.22286332,0.00000000
-2.12806403,2.75962924,0.17201042,0.47154687,1.03947673,2.28380651,0.00614511,0.02209653,0.22921704,0.00000000
-2.12206103,2.79238459,0.17423540,0.47728576,1.03423107,2.30907429,0.00620586,0.02185574,0.23492190,0.00000000
-2.11605803,2.81537594,0.17594620,0.48106178,1.02488202,2.32639440,0.00622429,0.02153799,0.23985896,0.00000000
-2.11005503,2.82798626,0.17707370,0.48276918,1.01150642,2.33531434,0.00620017,0.02114188,0.24392262,0.00000000
-2.10405203,2.82978846,0.17756886,0.48235850,0.99425444,2.33550993,0.00613417,0.02066842,0.24702325,0.00000000
-2.09804902,2.82056132,0.17740455,0.47983951,0.97334529,2.32679669,0.00602783,0.02012097,0.24908957,0.00000000
-2.09204602,2.80030175,0.17657682,0.47528254,0.94906221,2.30913937,0.00588356,0.01950519,0.25007083,0.00000000
-2.08604302,2.76923286,0.17510549,0.46881810,0.92174675,2.28265930,0.00570453,0.01882885,0.24993860,0.00000000
-2.08004002,2.72780719,0.17303417,0.46063485,0.89179265,2.24763873,0.00549455,0.01810168,0.24868813,0.00000000
-2.07403702,2.67670463,0.17042959,0.45097603,0.85963927,2.20452168,0.00525800,0.01733515,0.24633938,0.00000000
-2.06803402,2.61682458,0.16738032,0.44013433,0.82576490,2.15391077,0.00499967,0.01654222,0.24293736,0.00000000
-2.06203102,2.54927201,0.16399489,0.42844548,0.79067968,2.09655959,0.00472460,0.01573712,0.23855207,0.00000000
-2.05602801,2.47533756,0.16039931,0.41628057,0.75491842,2.03336032,0.00443799,0.01493508,0.23327776,0.00000000
-2.05002501,2.39647167,0.15673414,0.40403758,0.71903313,1.96532675,0.00414503,0.01415208,0.22723164,0.00000000
-2.04402201,2.31425337,0.15315113,0.39213203,0.68358533,1.89357265,0.00385078,0.01340460,0.22055195,0.00000000
-2.03801901,2.23035421,0.14980941,0.38098729,0.64913814,1.81928617,0.00356006,0.01270937,0.21339544,0.00000000
-2.03201601,2.14649853,0.14687159,0.37102456,0.61624806,1.74370087,0.00327734,0.01208317,0.20593436,0.00000000
-2.02601301,2.06442103,0.14449960,0.36265304,0.58545661,1.66806423,0.00300670,0.01154259,0.19835287,0.00000000
-2.02001001,1.98582305,0.14285043,0.35626022,0.55728174,1.59360496,0.00275174,0.01110382,0.19084315,0.00000000
-2.01400700,1.91232904,0.14207206,0.35220282,0.53220914,1.52150004,0.00251555,0.01078245,0.18360107,0.00000000
-2.00800400,1.84544445,0.14229938,0.35079834,0.51068361,1.45284301,0.00230070,0.01059322,0.17682168,0.00000000
-2.00200100,1.78651685,0.14365045,0.35231757,0.49310048,1.38861459,0.00210924,0.01054987,0.17069461,0.00000000
-1.99599800,1.73670118,0.14622300,0.35697804,0.47979734,1.32965698,0.00194271,0.01066488,0.16539938,0.00000000
-1.98999500,1.69693059,0.15009140,0.36493875,0.47104623,1.27665271,0.00180217,0.01094921,0.16110086,0.00000000
-1.98399200,1.66789365,0.15530403,0.37629594,0.46704639,1.23010892,0.00168825,0.01141210,0.15794492,0.00000000
-1.97798899,1.65001863,0.16188121,0.39108032,0.46791788,1.19034770,0.00160115,0.01206073,0.15605440,0.00000000
-1.97198599,1.64346529,0.16981373,0.40925543,0.47369622,1.15750264,0.00154073,0.01290000,0.15552550,0.00000000
-1.96598299,1.64812409,0.17906194,0.43071738,0.48432824,1.13152183,0.00150656,0.01393217,0.15642466,0.00000000
-1.95997999,1.66362291,0.18955555,0.45529583,0.49966938,1.11217665,0.00149794,0.01515664,0.15878611,0.00000000
-1.95397699,1.68934054,0.20119406,0.48275623,0.51948262,1.09907625,0.00151394,0.01656958,0.16261001,0.00000000
-1.94797399,1.72442650,0.21384791,0.51280314,0.54343931,1.09168656,0.00155350,0.01816374,0.16786146,0.00000000
-1.94197099,1.76782610,0.22736030,0.54508477,0.57112187,1.08935314,0.00161542,0.01992822,0.17447026,0.00000000
-1.93596798,1.81831009,0.24154966,0.57919848,0.60202874,1.09132671,0.00169839,0.02184830,0.18233158,0.00000000
-1.92996498,1.87450742,0.25621284,0.61469726,0.63558149,1.09679022,0.00180108,0.02390540,0.19130750,0.00000000
-1.92396198,1.93494044,0.27112886,0.65109710,0.67113410,1.10488639,0.00192212,0.02607711,0.20122951,0.00000000
-1.91795898,1.99806125,0.28606319,0.68788514,0.70798457,1.11474463,0.00206017,0.02833734,0.21190191,0.00000000
-1.91195598,2.06228821,0.30077260,0.72452849,0.74538838,1.12550639,0.00221392,0.03065660,0.22310601,0.00000000
-1.90595298,2.12604189,0.31501031,0.76048366,0.78257393,1.13634817,0.00238214,0.03300244,0.23460518,0.00000000
-1.89994997,2.18777940,0.32853145,0.79520639,0.81875940,1.14650151,0.00256369,0.03534001,0.24615060,0.00000000
-1.89394697,2.24602668,0.34109867,0.82816185,0.85317066,1.15526957,0.00275760,0.03763273,0.25748749,0.00000000
-1.88794397,2.29940803,0.35248779,0.85883494,0.88505985,1.16204005,0.00296300,0.03984315,0.26836176,0.00000000
-1.88194097,2.34667255,0.36249323,0.88674058,0.91372389,1.16629446,0.00317925,0.04193383,0.27852688,0.00000000
-1.87593797,2.38671705,0.37093315,0.91143374,0.93852241,1.16761367,0.00340588,0.04386837,0.28775063,0.00000000
-1.86993497,2.41860531,0.37765419,0.93251897,0.95889443,1.16568030,0.00364267,0.04561239,0.29582164,0.00000000
-1.86393197,2.44158338,0.38253547,0.94965927,0.97437316,1.16027807,0.00388960,0.04713459,0.30255543,0.00000000
-1.85792896,2.45509092,0.38549189,0.96258391,0.98459828,1.15128866,0.00414690,0.04840773,0.30779971,0.00000000
-1.85192596,2.45876841,0.38647647,0.97109510,0.98932532,1.13868652,0.00441501,0.04940949,0.31143877,0.00000000
-1.84592296,2.45246026,0.38548173,0.97507311,0.98843158,1.12253220,0.00469459,0.05012328,0.31339668,0.00000000
-1.83991996,2.43621383,0.38253999,0.97447971,0.98191834,1.10296448,0.00498645,0.05053884,0.31363937,0.00000000
-1.83391696,2.41027433,0.37772250,0.96935977,0.96990937,1.08019192,0.00529155,0.05065262,0.31217528,0.00000000
-1.82791396,2.37507581,0.37113754,0.95984073,0.95264561,1.05448403,0.00561088,0.05046800,0.30905470,0.00000000
-1.82191096,2.33122836,0.36292746,0.94613005,0.93047629,1.02616229,0.00594548,0.04999527,0.30436772,0.00000000
-1.81590795,2.27950175,0.35326470,0.92851052,0.90384688,0.99559145,0.00629626,0.04925131,0.29824101,0.00000000
-1.80990495,2.22080579,0.34234704,0.90733346,0.87328430,0.96317094,0.00666396,0.04825917,0.29083339,0.00000000
-1.80390195,2.15616796,0.33039216,0.88301013,0.83938012,0.92932671,0.00704907,0.04704730,0.28233058,0.00000000
-1.79789895,2.08670868,0.31763167,0.85600137,0.80277222,0.89450342,0.00745167,0.04564875,0.27293910,0.00000000
-1.79189595,2.01361486,0.30430491,0.82680594,0.76412589,0.85915693,0.00787138,0.04410009,0.26287989,0.00000000
-1.78589295,1.93811246,0.29065267,0.79594785,0.72411498,0.82374724,0.00830722,0.04244037,0.25238153,0.00000000
-1.77988994,1.86143862,0.27691107,0.76396312,0.68340376,0.78873168,0.00875758,0.04070989,0.24167373,0.00000000
-1.77388694,1.78481437,0.26330574,0.73138636,0.64263027,0.75455846,0.00922010,0.03894904,0.23098090,0.00000000
-1.76788394,1.70941842,0.25004664,0.69873777,0.60239149,0.72166055,0.00969164,0.03719722,0.22051645,0.00000000
-1.76188094,1.63636293,0.23732352,0.66651085,0.56323106,0.69044981,0.01016826,0.03549171,0.21047765,0.00000000
-1.75587794,1.56667183,0.22530220,0.63516127,0.52562944,0.66131164,0.01064522,0.03386677,0.20104141,0.00000000
-1.74987494,1.50126226,0.21412185,0.60509737,0.48999702,0.63459984,0.01111704,0.03235283,0.19236103,0.00000000
-1.74387194,1.44092961,0.20389317,0.57667243,0.45666996,0.61063209,0.01157753,0.03097587,0.18456387,0.00000000
-1.73786893,1.38633636,0.19469759,0.55017898,0.42590877,0.58968584,0.01201996,0.02975696,0.17775006,0.00000000
-1.73186593,1.33800489,0.18658738,0.52584525,0.39789932,0.57199475,0.01243714,0.02871198,0.17199214,0.00000000
-1.72586293,1.29631427,0.17958667,0.50383380,0.37275604,0.55774574,0.01282164,0.02785152,0.16733563,0.00000000
-1.71985993,1.26150062,0.17369323,0.48424214,0.35052691,0.54707667,0.01316597,0.02718094,0.16380021,0.00000000
-1.71385693,1.23366107,0.16888091,0.46710538,0.33119977,0.54007457,0.01346280,0.02670060,0.16138163,0.00000000
-1.70785393,1.21276045,0.16510251,0.45240038,0.31470969,0.53677458,0.01370519,0.02640619,0.16005404,0.00000000
-1.70185093,1.19864057,0.16229308,0.44005142,0.30094679,0.53715946,0.01388681,0.02628913,0.15977261,0.00000000
-1.69584792,1.19103127,0.16037335,0.42993673,0.28976428,0.54115980,0.01400218,0.02633713,0.16047630,0.00000000
-1.68984492,1.18956274,0.15925319,0.42189589,0.28098629,0.54865477,0.01404687,0.02653471,0.16209070,0.00000000
-1.68384192,1.19377869,0.15883501,0.41573734,0.27441532,0.55947359,0.01401768,0.02686383,0.16453067,0.00000000
-1.67783892,1.20314965,0.15901688,0.41124611,0.26983905,0.57339756,0.01391277,0.02730441,0.16770288,0.00000000
-1.67183592,1.21708630,0.15969538,0.40819113,0.26703632,0.59016285,0.01373176,0.02783500,0.17150804,0.00000000
