energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.01050525,4.65957481,0.01252895,0.91690389,0.11399844,0.01933546,2.17064035,2.52016241,1.14085489
-3.00450225,4.90539013,0.01322707,0.98372449,0.12032655,0.01865162,2.26245568,2.67914883,1.20560291
-2.99849925,5.15345932,0.01390317,1.04964433,0.12627664,0.01817195,2.35673244,2.83477973,1.27177076
-2.99249625,5.39967202,0.01454956,1.11378777,0.13174303,0.01788321,2.45162295,2.98483152,1.33833620
-2.98649325,5.63999594,0.01515999,1.17528746,0.13662919,0.01777034,2.54533058,3.12717800,1.40426895
-2.98049025,5.87060377,0.01572983,1.23330886,0.14085084,0.01781695,2.63616939,3.25985611,1.46856211
-2.97448724,6.08799150,0.01625641,1.28707430,0.14433863,0.01800573,2.72261805,3.38112653,1.53026277
-2.96848424,6.28908283,0.01673907,1.33588530,0.14704050,0.01831880,2.80336577,3.48952584,1.58850022
-2.96248124,6.47131515,0.01717933,1.37914232,0.14892347,0.01873807,2.87734820,3.58390807,1.64251061
-2.95647824,6.63270300,0.01758076,1.41636076,0.14997479,0.01924544,2.94377184,3.66347338,1.69165692
-2.95047524,6.77187667,0.01794894,1.44718276,0.15020235,0.01982304,3.00212596,3.72778273,1.73544348
-2.94447224,6.88809433,0.01829120,1.47138402,0.14963441,0.02045331,3.05218197,3.77675774,1.77352434
-2.93846923,6.98122801,0.01861635,1.48887557,0.14831850,0.02111911,3.09398044,3.81066609,1.80570544
-2.93246623,7.05172463,0.01893427,1.49970050,0.14631966,0.02180379,3.12780694,3.83009331,1.83194046
-2.92646323,7.10054505,0.01925556,1.50402586,0.14371805,0.02249120,3.15415833,3.83590280,1.85232097
-2.92046023,7.12908503,0.01959100,1.50213046,0.14060598,0.02316578,3.17370158,3.82918621,1.86706157
-2.91445723,7.13908291,0.01995118,1.49438923,0.13708462,0.02381255,3.18722766,3.81120724,1.87648098
-2.90845423,7.13251942,0.02034600,1.48125513,0.13326040,0.02441723,3.19560310,3.78334179,1.88098030
-2.90245123,7.11151541,0.02078434,1.46323971,0.12924136,0.02496637,3.19972206,3.74701772,1.88101990
-2.89644822,7.07823312,0.02127363,1.44089331,0.12513356,0.02544745,3.20046144,3.70365738,1.87709601
-2.89044522,7.03478604,0.02181971,1.41478599,0.12103769,0.02584910,3.19864139,3.65462577,1.86971872
-2.88444222,6.98316199,0.02242656,1.38549011,0.11704609,0.02616136,3.19499324,3.60118662,1.85939215
-2.87843922,6.92516283,0.02309631,1.35356531,0.11324016,0.02637585,3.19013617,3.54446830,1.84659812
-2.87243622,6.86236305,0.02382922,1.31954649,0.10968841,0.02648612,3.18456352,3.48544075,1.83178388
-2.86643322,6.79608844,0.02462380,1.28393508,0.10644504,0.02648786,3.17863903,3.42490368,1.81535438
-2.86043022,6.72741445,0.02547698,1.24719370,0.10354924,0.02637914,3.17260260,3.36348606,1.79766911
-2.85442721,6.65718298,0.02638439,1.20974412,0.10102501,0.02616065,3.16658470,3.30165576,1.77904359
-2.84842421,6.58603507,0.02734060,1.17196820,0.09888164,0.02583580,3.16062798,3.23973811,1.75975472
-2.84242121,6.51445614,0.02833939,1.13421118,0.09711469,0.02541083,3.15471439,3.17794132,1.74004948
-2.83641821,6.44282985,0.02937407,1.09678687,0.09570742,0.02489480,3.14879563,3.11638675,1.72015613
-2.83041521,6.37149634,0.03043767,1.05998400,0.09463253,0.02429950,3.14282504,3.05514170,1.70029669
-2.82441221,6.30081043,0.03152314,1.02407292,0.09385416,0.02363924,3.13678835,2.99425235,1.68069980
-2.81840920,6.23119571,0.03262351,0.98931217,0.09333003,0.02293058,3.13073169,2.93377483,1.66161282
-2.81240620,6.16319071,0.03373189,0.95595419,0.09301360,0.02219196,3.12478468,2.87380251,1.64331221
-2.80640320,6.09748413,0.03484148,0.92424971,0.09285613,0.02144325,3.11917736,2.81448790,1.62611130
-2.80040020,6.03493683,0.03594551,0.89445053,0.09280864,0.02070521,3.11424973,2.75605821,1.61036480
-2.79439720,5.97658902,0.03703710,0.86681045,0.09282360,0.01999897,3.11045336,2.69882373,1.59646964
-2.78839420,5.92365233,0.03810909,0.84158424,0.09285639,0.01934540,3.10834475,2.64317899,1.58486181
-2.78239120,5.87748699,0.03915392,0.81902483,0.09286648,0.01876449,3.10857093,2.58959669,1.57600937
-2.77638819,5.83956535,0.04016341,0.79937884,0.09281824,0.01827480,3.11184779,2.53861529,1.57040177
-2.77038519,5.81142392,0.04112871,0.78288086,0.09268151,0.01789284,3.11893247,2.49082084,1.56853609
-2.76438219,5.79460628,0.04204020,0.76974668,0.09243184,0.01763257,3.13059102,2.44682450,1.57090076
-2.75837919,5.79060013,0.04288750,0.76016611,0.09205052,0.01750498,3.14756321,2.40723692,1.57795769
-2.75237619,5.80077170,0.04365957,0.75429566,0.09152432,0.01751763,3.17052619,2.37264099,1.59012369
-2.74637319,5.82630105,0.04434486,0.75225163,0.09084515,0.01767446,3.20005888,2.34356433,1.60775222
-2.74037019,5.86812166,0.04493160,0.75410391,0.09000951,0.01797556,3.23660909,2.32045301,1.63111634
-2.73436718,5.92686739,0.04540808,0.75987097,0.08901792,0.01841713,3.28046488,2.30364775,1.66039397
-2.72836418,6.00282965,0.04576305,0.76951618,0.08787423,0.01899149,3.33173186,2.29336367,1.69565616
-2.72236118,6.09592705,0.04598613,0.78294585,0.08658499,0.01968731,3.39031759,2.28967456,1.73685910
-2.71635818,6.20568907,0.04606824,0.80000893,0.08515885,0.02048983,3.45592391,2.29250235,1.78384041
-2.71035518,6.33125481,0.04600201,0.82049855,0.08360593,0.02138130,3.52804780,2.30161221,1.83631995
-2.70435218,6.47138720,0.04578212,0.84415536,0.08193733,0.02234144,3.60599089,2.31661348,1.89390537
-2.69834917,6.62450198,0.04540568,0.87067249,0.08016471,0.02334802,3.68887715,2.33696639,1.95610204
-2.69234617,6.78871071,0.04487241,0.89970211,0.07829997,0.02437751,3.77567842,2.36199433,2.02232731
-2.68634317,6.96187590,0.04418479,0.93086316,0.07635491,0.02540582,3.86524639,2.39090108,2.09192834
-2.68034017,7.14167642,0.04334816,0.96375030,0.07434118,0.02640900,3.95635010,2.42279256,2.16420293
-2.67433717,7.32568040,0.04237062,0.99794352,0.07227012,0.02736403,4.04771719,2.45670207,2.23842252
-2.66833417,7.51142323,0.04126295,1.03301839,0.07015280,0.02824957,4.13807752,2.49161833,2.31385655
-2.66233117,7.69648755,0.04003835,1.06855643,0.06800007,0.02904666,4.22620714,2.52651520,2.38979717
-2.65632816,7.87858265,0.03871219,1.10415566,0.06582272,0.02973941,4.31097137,2.56038218,2.46558355
-2.65032516,8.05562049,0.03730170,1.13944076,0.06363164,0.03031561,4.39136499,2.59225457,2.54062488
-2.64432216,8.22578592,0.03582557,1.17407294,0.06143806,0.03076719,4.46654835,2.62124247,2.61442132
-2.63831916,8.38759887,0.03430365,1.20775906,0.05925376,0.03109070,4.53587819,2.64655754,2.68658230
-2.63231616,8.53996672,0.03275654,1.24026010,0.05709136,0.03128750,4.59893193,2.66753676,2.75684156
-2.62631316,8.68222530,0.03120530,1.27139855,0.05496454,0.03136400,4.65552494,2.68366246,2.82506865
-2.62031016,8.81416730,0.02967109,1.30106475,0.05288826,0.03133164,4.70572010,2.69457790,2.89127636
-2.61430715,8.93605725,0.02817496,1.32922185,0.05087892,0.03120676,4.74982947,2.70009806,2.95562402
-2.60830415,9.04863235,0.02673759,1.35590929,0.04895445,0.03101040,4.78840793,2.70021506,3.01841642
-2.60230115,9.15308893,0.02537906,1.38124449,0.04713433,0.03076789,4.82223900,2.69509818,3.08009827
-2.59629815,9.25105422,0.02411871,1.40542248,0.04543950,0.03050840,4.85231319,2.68508822,3.14124404
-2.59029515,9.34454355,0.02297501,1.42871320,0.04389212,0.03026428,4.87979918,2.67068647,3.20254323
-2.58429215,9.43590333,0.02196535,1.45145623,0.04251530,0.03007040,4.90600864,2.65253821,3.26478100
-2.57828914,9.52774011,0.02110593,1.47405260,0.04133255,0.02996337,4.93235527,2.63141135,3.32881425
-2.57228614,9.62283684,0.02041162,1.49695355,0.04036725,0.02998063,4.96030894,2.60817063,3.39554322
-2.56628314,9.72405725,0.01989573,1.52064611,0.03964192,0.03015962,4.99134589,2.58374793,3.46587896
-2.56028014,9.83424029,0.01956987,1.54563554,0.03917741,0.03053679,5.02689614,2.55910964,3.54070700
-2.55427714,9.95608660,0.01944369,1.57242479,0.03899199,0.03114663,5.06828925,2.53522190,3.62084795
-2.54827414,10.09203989,0.01952464,1.60149151,0.03910048,0.03202076,5.11669996,2.51301476,3.70701581
-2.54227114,10.24416663,0.01981772,1.63326304,0.03951329,0.03318694,5.17309506,2.49334651,3.79977524
-2.53626813,10.41403794,0.02032522,1.66809043,0.04023554,0.03466821,5.23818337,2.47696925,3.89949904
-2.53026513,10.60261816,0.02104647,1.70622237,0.04126627,0.03648207,5.31237045,2.46449702,4.00632768
-2.52426213,10.81016502,0.02197760,1.74778045,0.04259780,0.03863971,5.39571999,2.45637781,4.12013263
-2.51825913,11.03614635,0.02311137,1.79273685,0.04421524,0.04114543,5.48792354,2.45287050,4.24048548
-2.51225613,11.27917825,0.02443702,1.84089615,0.04609624,0.04399614,5.58828052,2.45402793,4.36663483
-2.50625313,11.53698945,0.02594028,1.89188230,0.04821100,0.04718100,5.69568983,2.45968704,4.49749299
-2.50025013,11.80641560,0.02760332,1.94513231,0.05052252,0.05068130,5.80865448,2.46946663,4.63163399
-2.49424712,12.08342662,0.02940495,1.99989730,0.05298722,0.05447044,5.92529992,2.48277337,4.76730433
-2.48824412,12.36318858,0.03132083,2.05525187,0.05555571,0.05851417,6.04340653,2.49881605,4.90244731
-2.48224112,12.64016042,0.03332379,2.11011195,0.05817395,0.06277098,6.16045598,2.51662779,5.03474101
-2.47623812,12.90822394,0.03538427,2.16326089,0.06078455,0.06719271,6.27369064,2.53509578,5.16164964
-2.47023512,13.16084386,0.03747087,2.21338328,0.06332830,0.07172534,6.38018452,2.55299745,5.28048698
-2.46423212,13.39125293,0.03955088,2.25910539,0.06574582,0.07630995,6.47692371,2.56904189,5.38849000
-2.45822911,13.59265582,0.04159099,2.29904050,0.06797926,0.08088379,6.56089360,2.58191486,5.48290019
-2.45222611,13.75844383,0.04355791,2.33183749,0.06997402,0.08538155,6.62916983,2.59032574,5.56104946
-2.44622311,13.88241205,0.04541914,2.35623031,0.07168033,0.08973666,6.67900957,2.59305448,5.62044717
-2.44022011,13.95896984,0.04714360,2.37108624,0.07305477,0.09388265,6.70793957,2.58899654,5.65886453
-2.43421711,13.98333547,0.04870230,2.37545039,0.07406149,0.09775459,6.71383743,2.57720400,5.67441272
-2.42821411,13.95170671,0.05006897,2.36858453,0.07467322,0.10129046,6.69500289,2.55692118,5.66561123
-2.42221111,13.86139965,0.05122056,2.34999818,0.07487197,0.10443249,6.65021610,2.52761318,5.63144325
-2.41620810,13.71094992,0.05213773,2.31947050,0.07464937,0.10712843,6.57878061,2.48898624,5.57139565
-2.41020510,13.50017194,0.05280518,2.27706196,0.07400673,0.10933271,6.48054938,2.44099917,5.48548180
-2.40420210,13.23017401,0.05321193,2.22311520,0.07295469,0.11100741,6.35593288,2.38386554,5.37424623
-2.39819910,12.90332905,0.05335147,2.15824520,0.07151264,0.11212314,6.20588903,2.31804657,5.23875110
-2.39219610,12.52320289,0.05322182,2.08331934,0.06970784,0.11265970,6.03189589,2.24423539,5.08054523
-2.38619310,12.09444402,0.05282543,1.99942841,0.06757430,0.11260646,5.83590823,2.16333338,4.90161742
-2.38019010,11.62264021,0.05216912,1.90785010,0.06515152,0.11196266,5.62030013,2.07641993,4.70433625
-2.37418709,11.11414869,0.05126375,1.81000687,0.06248313,0.11073736,5.38779626,1.98471682,4.49137927
-2.36818409,10.57590781,0.05012395,1.70742013,0.05961544,0.10894928,5.14139453,1.88954908,4.26565481
-2.36218109,10.01523799,0.04876775,1.60166294,0.05659608,0.10662630,4.88428350,1.79230378,4.03021985
-2.35617809,9.43964039,0.04721609,1.49431334,0.05347263,0.10380484,4.61975762,1.69438848,3.78819729
-2.35017509,8.85660079,0.04549232,1.38691011,0.05029142,0.10052904,4.35113342,1.59719091,3.54269591
-2.34417209,8.27340579,0.04362172,1.28091280,0.04709644,0.09684968,4.08166954,1.50204128,3.29673586
-2.33816908,7.69697736,0.04163091,1.17766721,0.04392849,0.09282310,3.81449319,1.41017841,3.05318219
-2.33216608,7.13373025,0.03954729,1.07837754,0.04082440,0.08850987,3.55253508,1.32272068,2.81468815
-2.32616308,6.58945588,0.03739849,0.98408548,0.03781664,0.08397347,3.29847451,1.24064251,2.58364977
-2.32016008,6.06923451,0.03521181,0.89565681,0.03493292,0.07927889,3.05469574,1.16475674,2.36217222
-2.31415708,5.57737648,0.03301374,0.81377508,0.03219611,0.07449126,2.82325631,1.09570324,2.15204816
-2.30815408,5.11739192,0.03082947,0.73894199,0.02962431,0.06967453,2.60586738,1.03394357,1.95474767
-2.30215108,4.69198723,0.02868249,0.67148383,0.02723105,0.06489019,2.40388586,0.97976141,1.77141892
-2.29614807,4.30308594,0.02659421,0.61156291,0.02502559,0.06019615,2.21831766,0.93326850,1.60289834
-2.29014507,3.95187056,0.02458374,0.55919307,0.02301339,0.05564577,2.04983090,0.89441521,1.44972885
-2.28414207,3.63884193,0.02266765,0.51425801,0.02119663,0.05128704,1.89877795,0.86300525,1.31218453
-2.27813907,3.36389195,0.02085986,0.47653160,0.01957472,0.04716194,1.76522461,0.83871362,1.19030000
-2.27213607,3.12638579,0.01917162,0.44569879,0.01814497,0.04330605,1.64898504,0.82110697,1.08390291
-2.26613307,2.92524943,0.01761153,0.42137651,0.01690310,0.03974829,1.54966042,0.80966543,0.99264787
-2.26013007,2.75905908,0.01618566,0.40313349,0.01584393,0.03651090,1.46667995,0.80380523,0.91605041
-2.25412706,2.62612876,0.01489769,0.39050844,0.01496182,0.03360955,1.39934227,0.80290108,0.85351969
-2.24812406,2.52459324,0.01374917,0.38302614,0.01425126,0.03105366,1.34685592,0.80630769,0.80438904
-2.24212106,2.45248385,0.01273971,0.38021092,0.01370725,0.02884674,1.30837732,0.81337966,0.76794323
-2.23611806,2.40779509,0.01186727,0.38159753,0.01332566,0.02698693,1.28304516,0.82348926,0.74344228
-2.23011506,2.38854077,0.01112842,0.38673923,0.01310349,0.02546755,1.27001011,0.83604159,0.73014112
-2.22411206,2.39279874,0.01051859,0.39521321,0.01303903,0.02427772,1.26845927,0.85048682,0.72730506
-2.21810905,2.41874393,0.01003233,0.40662358,0.01313190,0.02340290,1.27763468,0.86632937,0.73422128
-2.21210605,2.46466991,0.00966346,0.42060212,0.01338301,0.02282557,1.29684594,0.88313391,0.75020625
-2.20610305,2.52899961,0.00940530,0.43680726,0.01379435,0.02252570,1.32547682,0.90052844,0.77460964
-2.20010005,2.61028619,0.00925074,0.45492157,0.01436875,0.02248133,1.36298626,0.91820459,0.80681506
-2.19409705,2.70720546,0.00919239,0.47464825,0.01510950,0.02266898,1.40890422,0.93591542,0.84623815
-2.18809405,2.81854137,0.00922256,0.49570705,0.01601994,0.02306411,1.46282319,0.95347138,0.89232257
-2.18209105,2.94316624,0.00933336,0.51783001,0.01710295,0.02364139,1.52438599,0.97073457,0.94453439
-2.17608804,3.08001753,0.00951664,0.54075737,0.01836040,0.02437505,1.59327099,0.98761219,1.00235549
-2.17008504,3.22807272,0.00976402,0.56423399,0.01979266,0.02523913,1.66917549,1.00404929,1.06527633
-2.16408204,3.38632399,0.01006686,0.58800663,0.02139805,0.02620765,1.75179837,1.02002165,1.13278868
-2.15807904,3.55375397,0.01041627,0.61182213,0.02317242,0.02725490,1.84082267,1.03552885,1.20437855
-2.15207604,3.72931375,0.01080310,0.63542670,0.02510870,0.02835551,1.93589910,1.05058811,1.27951965
-2.14607304,3.91190413,0.01121800,0.65856634,0.02719667,0.02948473,2.03663103,1.06522895,1.35766767
-2.14007004,4.10036059,0.01165150,0.68098838,0.02942274,0.03061854,2.14256153,1.07948892,1.43825551
-2.13406703,4.29344264,0.01209404,0.70244395,0.03176995,0.03173384,2.25316295,1.09341034,1.52068954
-2.12806403,4.48982744,0.01253614,0.72269133,0.03421802,0.03280870,2.36782929,1.10703814,1.60434706
-2.12206103,4.68810810,0.01296854,0.74149986,0.03674360,0.03382247,2.48587165,1.12041851,1.68857502
-2.11605803,4.88679616,0.01338233,0.75865430,0.03932064,0.03475604,2.60651685,1.13359843,1.77268993
-2.11005503,5.08432851,0.01376915,0.77395924,0.04192088,0.03559201,2.72890932,1.14662576,1.85597919
-2.10405203,5.27907818,0.01412134,0.78724347,0.04451436,0.03631488,2.85211628,1.15954980,1.93770387
-2.09804902,5.46936910,0.01443208,0.79836398,0.04707012,0.03691123,2.97513620,1.17242215,2.01710284
-2.09204602,5.65349438,0.01469556,0.80720942,0.04955683,0.03736984,3.09691048,1.18529781,2.09339861
-2.08604302,5.82973820,0.01490708,0.81370286,0.05194352,0.03768187,3.21633824,1.19823628,2.16580473
-2.08004002,5.99640085,0.01506308,0.81780374,0.05420019,0.03784086,3.33229421,1.21130287,2.23353490
-2.07403702,6.15182689,0.01516123,0.81950892,0.05629846,0.03784284,3.44364926,1.22456989,2.29581386
-2.06803402,6.29443598,0.01520036,0.81885286,0.05821210,0.03768631,3.54929351,1.23811796,2.35188985
-2.06203102,6.42275604,0.01518048,0.81590683,0.05991748,0.03737218,3.64816142,1.25203729,2.40104868
-2.05602801,6.53545797,0.01510263,0.81077734,0.06139395,0.03690367,3.73925828,1.26642895,2.44262916
-2.05002501,6.63139129,0.01496878,0.80360377,0.06262409,0.03628623,3.82168746,1.28140597,2.47603942
-2.04402201,6.70961945,0.01478171,0.79455527,0.06359384,0.03552728,3.89467748,1.29709434,2.50077397
-2.03801901,6.76945372,0.01454481,0.78382717,0.06429264,0.03463611,3.95760777,1.31363355,2.51643059
-2.03201601,6.81048402,0.01426197,0.77163683,0.06471336,0.03362352,4.01003213,1.33117661,2.52272676
-2.02601301,6.83260523,0.01393737,0.75821910,0.06485229,0.03250170,4.05169859,1.34988924,2.51951471
-2.02001001,6.83603731,0.01357539,0.74382154,0.06470901,0.03128383,4.08256451,1.36994802,2.50679434
-2.01400700,6.82133761,0.01318044,0.72869938,0.06428626,0.02998393,4.10280576,1.39153720,2.48472346
-2.00800400,6.78940396,0.01275686,0.71311033,0.06358980,0.02861650,4.11281902,1.41484412,2.45362447
-2.00200100,6.74146740,0.01230891,0.69730938,0.06262830,0.02719627,4.11321658,1.44005290,2.41398684
-1.99599800,6.67907383,0.01184064,0.68154359,0.06141315,0.02573802,4.10481302,1.46733661,2.36646522
-1.98999500,6.60405428,0.01135593,0.66604696,0.05995839,0.02425624,4.08860399,1.49684784,2.31187243
-1.98399200,6.51848410,0.01085849,0.65103552,0.05828051,0.02276502,4.06573722,1.52870802,2.25116766
-1.97798899,6.42463198,0.01035188,0.63670274,0.05639840,0.02127783,4.03747673,1.56299594,2.18543963
-1.97198599,6.32490026,0.00983954,0.62321532,0.05433315,0.01980735,4.00516138,1.59973580,2.11588527
-1.96598299,6.22175849,0.00932487,0.61070953,0.05210793,0.01836536,3.97015934,1.63888565,2.04378440
-1.95997999,6.11767268,0.00881124,0.59928830,0.04974779,0.01696265,3.93382029,1.68032688,1.97047099
-1.95397699,6.01503309,0.00830206,0.58901902,0.04727943,0.01560893,3.89742758,1.72385539,1.89730213
-1.94797399,5.91608336,0.00780082,0.57993236,0.04473094,0.01431278,3.86215221,1.76917540,1.82562553
-1.94197099,5.82285403,0.00731108,0.57202211,0.04213149,0.01308162,3.82901102,1.81589635,1.75674669
-1.93596798,5.73710322,0.00683651,0.56524606,0.03951098,0.01192172,3.79883084,1.86353362,1.69189684
-1.92996498,5.66026689,0.00638085,0.55952805,0.03689962,0.01083816,3.77222026,1.91151321,1.63220274
-1.92396198,5.59342078,0.00594790,0.55476113,0.03432757,0.00983490,3.74955041,1.95918066,1.57865927
-1.91795898,5.53725533,0.00554145,0.55081168,0.03182446,0.00891480,3.73094546,2.00581406,1.53210581
-1.91195598,5.49206460,0.00516526,0.54752446,0.02941895,0.00807962,3.71628315,2.05064078,1.49320702
-1.90595298,5.45774914,0.00482295,0.54472832,0.02713837,0.00733014,3.70520530,2.09285727,1.46243879
-1.89994997,5.43383233,0.00451797,0.54224240,0.02500822,0.00666614,3.69713736,2.13165128,1.44007950
-1.89394697,5.41948922,0.00425346,0.53988255,0.02305187,0.00608655,3.69131621,2.16622529,1.42620701
-1.88794397,5.41358606,0.00403224,0.53746766,0.02129022,0.00558944,3.68682436,2.19582041,1.42070134
-1.88194097,5.41472865,0.00385665,0.53482561,0.01974139,0.00517213,3.68262912,2.21973925,1.42325276
-1.87593797,5.42131713,0.00372858,0.53179870,0.01842054,0.00483127,3.67762457,2.23736712,1.43337517
-1.86993497,5.43160487,0.00364928,0.52824816,0.01733964,0.00456293,3.67067457,2.24819022,1.45042405
-1.86393197,5.44375906,0.00361943,0.52405764,0.01650738,0.00436266,3.66065485,2.25181029,1.47361865
-1.85792896,5.45592072,0.00363899,0.51913563,0.01592905,0.00422561,3.64649247,2.24795498,1.50206736
-1.85192596,5.46626203,0.00370723,0.51341655,0.01560655,0.00414663,3.62720120,2.23648368,1.53479584
-1.84592296,5.47303943,0.00382270,0.50686080,0.01553830,0.00412035,3.60191179,2.21738870,1.57077667
-1.83991996,5.47464085,0.00398317,0.49945358,0.01571936,0.00414129,3.56989611,2.19079191,1.60895986
-1.83391696,5.46962631,0.00418574,0.49120277,0.01614142,0.00420397,3.53058507,2.15693738,1.64830323
-1.82791396,5.45676105,0.00442676,0.48213612,0.01679290,0.00430301,3.48357992,2.11618047,1.68780164
-1.82191096,5.43504098,0.00470193,0.47229778,0.01765911,0.00443322,3.42865739,2.06897419,1.72651432
-1.81590795,5.40371049,0.00500635,0.46174464,0.01872232,0.00458968,3.36576914,2.01585365,1.76358942
-1.80990495,5.36227270,0.00533458,0.45054250,0.01996206,0.00476783,3.29503619,1.95741948,1.79828504
-1.80390195,5.31049286,0.00568074,0.43876257,0.02135523,0.00496352,3.21673921,1.89432097,1.82998621
-1.79789895,5.24839522,0.00603860,0.42647828,0.02287650,0.00517309,3.13130561,1.82723983,1.85821725
-1.79189595,5.17625431,0.00640172,0.41376264,0.02449853,0.00539333,3.03929442,1.75687510,1.88264936
-1.78589295,5.09458123,0.00676355,0.40068636,0.02619244,0.00562156,2.94137963,1.68392977,1.90310327
-1.77988994,5.00410581,0.00711760,0.38731658,0.02792814,0.00585559,2.83833310,1.60909937,1.91954707
-1.77388694,4.90575540,0.00745754,0.37371643,0.02967489,0.00609366,2.73100733,1.53306287,1.93208951
-1.76788394,4.80063115,0.00777735,0.35994522,0.03140174,0.00633444,2.62031894,1.45647566,1.94096928
-1.76188094,4.68998235,0.00807148,0.34605924,0.03307808,0.00657694,2.50723290,1.37996466,1.94654086
-1.75587794,4.57517973,0.00833495,0.33211291,0.03467420,0.00682042,2.39274796,1.30412532,1.94925777
-1.74987494,4.45768825,0.00856344,0.31816038,0.03616184,0.00706433,2.27788313,1.22952005,1.94965403
-1.74387194,4.33903992,0.00875341,0.30425710,0.03751468,0.00730821,2.16366528,1.15667784,1.94832467
-1.73786893,4.22080736,0.00890218,0.29046138,0.03870892,0.00755161,2.05111769,1.08609455,1.94590629
-1.73186593,4.10457818,0.00900793,0.27683575,0.03972365,0.00779400,1.94124930,1.01823365,1.94305827
-1.72586293,3.99193083,0.00906975,0.26344795,0.04054134,0.00803476,1.83504447,0.95352688,1.94044549
-1.71985993,3.88441180,0.00908760,0.25037143,0.04114807,0.00827307,1.73345297,0.89237454,1.93872288
-1.71385693,3.78351445,0.00906234,0.23768539,0.04153389,0.00850794,1.63738006,0.83514536,1.93852230
-1.70785393,3.69065932,0.00899561,0.22547416,0.04169285,0.00873820,1.54767643,0.78217544,1.94044173
-1.70185093,3.60717575,0.00888977,0.21382610,0.04162318,0.00896252,1.46512792,0.73376656,1.94503666
-1.69584792,3.53428467,0.00874782,0.20283190,0.04132718,0.00917949,1.39044505,0.69018344,1.95281363
-1.68984492,3.47308222,0.00857330,0.19258249,0.04081115,0.00938765,1.32425230,0.65165037,1.96422515
-1.68384192,3.42452395,0.00837016,0.18316653,0.04008516,0.00958563,1.26707748,0.61834703,1.97966583
-1.67783892,3.38940939,0.00814263,0.17466779,0.03916276,0.00977224,1.21934119,0.59040389,1.99946895
-1.67183592,3.36836687,0.00789515,0.16716228,0.03806065,0.00994655,1.18134689,0.56789731,2.02390296
-1.66583292,3.36183846,0.00763226,0.16071549,0.03679825,0.01010804,1.15327180,0.55084467,2.05316756
-1.65982991,3.37006545,0.00735844,0.15537986,0.03539721,0.01025667,1.13515913,0.53919976,2.08738885
-1.65382691,3.39307454,0.00707811,0.15119245,0.03388096,0.01039299,1.12691206,0.53284888,2.12661364
-1.64782391,3.43066530,0.00679548,0.14817309,0.03227415,0.01051819,1.12828990,0.53160786,2.17080270
-1.64182091,3.48239972,0.00651453,0.14632303,0.03060211,0.01063412,1.13890687,0.53522033,2.21982344
-1.63581791,3.54759474,0.00623897,0.14562419,0.02889034,0.01074331,1.15823391,0.54335764,2.27344236
-1.62981491,3.62531847,0.00597215,0.14603903,0.02716398,0.01084896,1.18560376,0.55562050,2.33131793
-1.62381191,3.71439140,0.00571708,0.14751103,0.02544730,0.01095483,1.22021945,0.57154272,2.39299465
-1.61780890,3.81339317,0.00547639,0.14996588,0.02376324,0.01106515,1.26116648,0.59059695,2.45789905
-1.61180590,3.92067578,0.00525233,0.15331320,0.02213298,0.01118451,1.30742826,0.61220261,2.52533858
-1.60580290,4.03438362,0.00504672,0.15744881,0.02057560,0.01131765,1.35790489,0.63573587,2.59450384
-1.59979990,4.15248058,0.00486100,0.16225740,0.01910771,0.01146929,1.41143461,0.66054142,2.66447498
-1.59379690,4.27278382,0.00469617,0.16761556,0.01774324,0.01164391,1.46681756,0.68594583,2.73423247
-1.58779390,4.39300385,0.00455284,0.17339494,0.01649326,0.01184557,1.52284091,0.71127206,2.80267239
-1.58179090,4.51078970,0.00443118,0.17946547,0.01536582,0.01207761,1.57830475,0.73585468,2.86862607
-1.57578789,4.62377805,0.00433095,0.18569854,0.01436593,0.01234254,1.63204780,0.75905520,2.93088359
-1.56978489,4.72964443,0.00425148,0.19196985,0.01349558,0.01264175,1.68297185,0.78027697,2.98822060
-1.56378189,4.82615499,0.00419170,0.19816206,0.01275384,0.01297540,1.73006428,0.79897907,3.03942725
-1.55777889,4.91121655,0.00415015,0.20416686,0.01213698,0.01334230,1.77241769,0.81468864,3.08333846
-1.55177589,4.98292343,0.00412499,0.20988661,0.01163874,0.01373979,1.80924597,0.82701113,3.11886403
-1.54577289,5.03959884,0.00411402,0.21523544,0.01125053,0.01416370,1.83989623,0.83563799,3.14501763
-1.53976988,5.07982979,0.00411478,0.22013972,0.01096180,0.01460842,1.86385641,0.84035168,3.16094331
-1.53376688,5.10249389,0.00412450,0.22453808,0.01076037,0.01506693,1.88075819,0.84102763,3.16593859
-1.52776388,5.10677761,0.00414024,0.22838090,0.01063281,0.01553094,1.89037555,0.83763322,3.15947313
-1.52176088,5.09218536,0.00415895,0.23162941,0.01056487,0.01599109,1.89261917,0.83022393,3.14120248
-1.51575788,5.05853967,0.00417750,0.23425451,0.01054184,0.01643719,1.88752721,0.81893677,3.11097624
-1.50975488,5.00597285,0.00419280,0.23623545,0.01054900,0.01685850,1.87525313,0.80398157,3.06884076
-1.50375188,4.93491098,0.00420188,0.23755835,0.01057202,0.01724400,1.85605133,0.78563033,3.01503620
-1.49774887,4.84605137,0.00420196,0.23821492,0.01059729,0.01758280,1.83026144,0.76420547,2.94998848
