energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.50875438,4.24694835,-4.24694833,0.00100617,-0.00100617,0.21616082,-0.21616082,0.41161611,-0.41161610,1.84089735,-1.84089734,0.01993602,-0.01993602,1.87228645,-1.87228644,0.93094966,-0.93094966,0.29132817,-0.29132816
-3.50275138,4.23537797,-4.23537795,0.00098060,-0.00098060,0.23334142,-0.23334142,0.42374626,-0.42374625,1.91659511,-1.91659510,0.02018096,-0.02018096,1.79513405,-1.79513404,0.87872062,-0.87872062,0.28649807,-0.28649806
-3.49674837,4.23851327,-4.23851325,0.00095613,-0.00095613,0.25232292,-0.25232292,0.43761728,-0.43761727,2.00025542,-2.00025541,0.02055602,-0.02055602,1.72256238,-1.72256237,0.82708854,-0.82708855,0.28280401,-0.28280401
-3.49074537,4.25712868,-4.25712866,0.00093333,-0.00093333,0.27299638,-0.27299638,0.45325838,-0.45325837,2.09165381,-2.09165380,0.02105457,-0.02105457,1.65542258,-1.65542257,0.77663398,-0.77663398,0.28038105,-0.28038105
-3.48474237,4.29186688,-4.29186686,0.00091274,-0.00091274,0.29522922,-0.29522922,0.47067541,-0.47067539,2.19050223,-2.19050222,0.02166791,-0.02166792,1.59452266,-1.59452265,0.72790485,-0.72790486,0.27936577,-0.27936577
-3.47873937,4.34319871,-4.34319869,0.00089483,-0.00089483,0.31886404,-0.31886405,0.48984599,-0.48984597,2.29644242,-2.29644241,0.02238537,-0.02238537,1.54060256,-1.54060255,0.68139958,-0.68139959,0.27989219,-0.27989219
-3.47273637,4.41138966,-4.41138964,0.00087998,-0.00087998,0.34371813,-0.34371813,0.51071570,-0.51071568,2.40904160,-2.40904159,0.02319446,-0.02319447,1.49431190,-1.49431189,0.63755291,-0.63755291,0.28208775,-0.28208775
-3.46673337,4.49647486,-4.49647484,0.00086855,-0.00086855,0.36958390,-0.36958390,0.53319559,-0.53319557,2.52779147,-2.52779146,0.02408113,-0.02408114,1.45619119,-1.45619118,0.59672498,-0.59672498,0.28606946,-0.28606946
-3.46073037,4.59824412,-4.59824410,0.00086078,-0.00086078,0.39623051,-0.39623051,0.55716127,-0.55716125,2.65211098,-2.65211097,0.02503001,-0.02503002,1.42665716,-1.42665715,0.55919405,-0.55919406,0.29194044,-0.29194044
-3.45472736,4.71623837,-4.71623835,0.00085689,-0.00085689,0.42340672,-0.42340672,0.58245383,-0.58245381,2.78135362,-2.78135360,0.02602476,-0.02602477,1.40599268,-1.40599267,0.52515297,-0.52515298,0.29978683,-0.29978683
-3.44872436,4.84975811,-4.84975809,0.00085705,-0.00085705,0.45084507,-0.45084508,0.60888269,-0.60888267,2.91481940,-2.91481939,0.02704842,-0.02704843,1.39434155,-1.39434154,0.49470935,-0.49470936,0.30967532,-0.30967532
-3.44272136,4.99788426,-4.99788424,0.00086139,-0.00086139,0.47826748,-0.47826749,0.63623037,-0.63623035,3.05177183,-3.05177182,0.02808383,-0.02808384,1.39170825,-1.39170824,0.46788939,-0.46788940,0.32165131,-0.32165131
-3.43671836,5.15951096,-5.15951095,0.00087005,-0.00087005,0.50539211,-0.50539211,0.66425923,-0.66425921,3.19145945,-3.19145944,0.02911404,-0.02911404,1.39796262,-1.39796260,0.44464493,-0.44464494,0.33573778,-0.33573778
-3.43071536,5.33338936,-5.33338934,0.00088320,-0.00088320,0.53194149,-0.53194150,0.69271985,-0.69271983,3.33314166,-3.33314165,0.03012273,-0.03012273,1.41284915,-1.41284914,0.42486325,-0.42486327,0.35193493,-0.35193493
-3.42471236,5.51818091,-5.51818089,0.00090107,-0.00090107,0.55765171,-0.55765171,0.72136093,-0.72136091,3.47611783,-3.47611782,0.03109467,-0.03109467,1.43600058,-1.43600057,0.40837920,-0.40837921,0.37022063,-0.37022063
-3.41870935,5.71251806,-5.71251804,0.00092396,-0.00092396,0.58228228,-0.58228228,0.74994024,-0.74994022,3.61975857,-3.61975856,0.03201609,-0.03201610,1.46695510,-1.46695508,0.39498880,-0.39498881,0.39055167,-0.39055166
-3.41270635,5.91506975,-5.91506974,0.00095232,-0.00095231,0.60562648,-0.60562649,0.77823612,-0.77823609,3.76353769,-3.76353768,0.03287509,-0.03287509,1.50517663,-1.50517662,0.38446389,-0.38446391,0.41286579,-0.41286579
-3.40670335,6.12460863,-6.12460861,0.00098671,-0.00098671,0.62752168,-0.62752169,0.80605911,-0.80605909,3.90706313,-3.90706311,0.03366188,-0.03366188,1.55007733,-1.55007731,0.37656693,-0.37656695,0.43708442,-0.43708442
-3.40070035,6.34007675,-6.34007673,0.00102791,-0.00102791,0.64785919,-0.64785920,0.83326304,-0.83326302,4.05010502,-4.05010500,0.03436911,-0.03436911,1.60104137,-1.60104136,0.37106535,-0.37106537,0.46311603,-0.46311603
-3.39469735,6.56064630,-6.56064628,0.00107688,-0.00107688,0.66659312,-0.66659313,0.85975492,-0.85975490,4.19261896,-4.19261894,0.03499201,-0.03499201,1.65744923,-1.65744921,0.36774480,-0.36774482,0.49085998,-0.49085998
-3.38869435,6.78577177,-6.78577176,0.00113484,-0.00113483,0.68374779,-0.68374780,0.88550313,-0.88550311,4.33476272,-4.33476270,0.03552849,-0.03552849,1.71870123,-1.71870122,0.36642075,-0.36642077,0.52021065,-0.52021065
-3.38269135,7.01523045,-7.01523043,0.00120321,-0.00120321,0.69942307,-0.69942308,0.91054333,-0.91054331,4.47690462,-4.47690460,0.03597914,-0.03597914,1.78423969,-1.78423968,0.36694784,-0.36694786,0.55106171,-0.55106170
-3.37668834,7.24914808,-7.24914806,0.00128372,-0.00128372,0.71379732,-0.71379733,0.93498147,-0.93498145,4.61962240,-4.61962238,0.03634716,-0.03634716,1.85356837,-1.85356836,0.36922664,-0.36922666,0.58331025,-0.58331025
-3.37068534,7.48800745,-7.48800743,0.00137834,-0.00137834,0.72712733,-0.72712734,0.95899366,-0.95899364,4.76369145,-4.76369143,0.03663820,-0.03663820,1.92626856,-1.92626855,0.37320756,-0.37320757,0.61686055,-0.61686055
-3.36468234,7.73263805,-7.73263803,0.00148928,-0.00148928,0.73974513,-0.73974514,0.98282254,-0.98282253,4.91006219,-4.91006217,0.03686009,-0.03686010,2.00201088,-2.00201087,0.37889160,-0.37889161,0.65162722,-0.65162722
-3.35867934,7.98418587,-7.98418585,0.00161904,-0.00161904,0.75205133,-0.75205134,1.00677013,-1.00677012,5.05982655,-5.05982653,0.03702259,-0.03702259,2.08056211,-2.08056210,0.38632804,-0.38632805,0.68753744,-0.68753744
-3.35267634,8.24406338,-8.24406336,0.00177029,-0.00177029,0.76450502,-0.76450502,1.03118708,-1.03118707,5.21417439,-5.21417436,0.03713694,-0.03713694,2.16178668,-2.16178667,0.39560904,-0.39560906,0.72453220,-0.72453219
-3.34667334,8.51388061,-8.51388059,0.00194591,-0.00194591,0.77761018,-0.77761019,1.05645868,-1.05645867,5.37434117,-5.37434115,0.03721553,-0.03721553,2.24564237,-2.24564237,0.40686145,-0.40686147,0.76256611,-0.76256611
-3.34067034,8.79535931,-8.79535928,0.00214892,-0.00214892,0.79189913,-0.79189914,1.08298804,-1.08298803,5.54154883,-5.54154880,0.03727142,-0.03727142,2.33217034,-2.33217034,0.42023604,-0.42023605,0.80160602,-0.80160602
-3.33466733,9.09023308,-9.09023305,0.00238238,-0.00238238,0.80791310,-0.80791311,1.11117695,-1.11117694,5.71694201,-5.71694198,0.03731793,-0.03731793,2.42147955,-2.42147955,0.43589477,-0.43589478,0.84162801,-0.84162801
-3.32866433,9.40013745,-9.40013741,0.00264937,-0.00264937,0.82618082,-0.82618083,1.14140522,-1.14140521,5.90152274,-5.90152271,0.03736816,-0.03736816,2.51372624,-2.51372623,0.45399650,-0.45399651,0.88261308,-0.88261308
-3.32266133,9.72649412,-9.72649409,0.00295288,-0.00295288,0.84719574,-0.84719575,1.17400935,-1.17400935,6.09608613,-6.09608610,0.03743460,-0.03743460,2.60908908,-2.60908908,0.47468192,-0.47468193,0.92454158,-0.92454158
-3.31665833,10.07039488,-10.07039484,0.00329567,-0.00329567,0.87139277,-0.87139278,1.20926147,-1.20926146,6.30116052,-6.30116049,0.03752875,-0.03752875,2.70774117,-2.70774117,0.49805821,-0.49805822,0.96738652,-0.96738652
-3.31065533,10.43249020,-10.43249017,0.00368021,-0.00368021,0.89912549,-0.89912549,1.24734949,-1.24734949,6.51695470,-6.51695466,0.03766072,-0.03766073,2.80981994,-2.80981994,0.52418442,-0.52418443,1.01110624,-1.01110624
-3.30465233,10.81288831,-10.81288828,0.00410853,-0.00410853,0.93064491,-0.93064492,1.28835958,-1.28835958,6.74331514,-6.74331510,0.03783899,-0.03783899,2.91539659,-2.91539659,0.55305805,-0.55305806,1.05563668,-1.05563667
-3.29864932,11.21106970,-11.21106966,0.00458208,-0.00458208,0.96608078,-0.96608079,1.33226174,-1.33226174,6.97969540,-6.97969536,0.03807009,-0.03807009,3.02444635,-3.02444635,0.58460371,-0.58460372,1.10088381,-1.10088381
-3.29264632,11.62582205,-11.62582202,0.00510159,-0.00510159,1.00542633,-1.00542633,1.37889938,-1.37889938,7.22513953,-7.22513949,0.03835849,-0.03835849,3.13682135,-3.13682135,0.61866441,-0.61866442,1.14671670,-1.14671670
-3.28664332,12.05519937,-12.05519934,0.00566696,-0.00566696,1.04852744,-1.04852745,1.42798363,-1.42798363,7.47828045,-7.47828042,0.03870639,-0.03870639,3.25222742,-3.25222742,0.65499608,-0.65499609,1.19296159,-1.19296158
-3.28064032,12.49650838,-12.49650835,0.00627713,-0.00627713,1.09507695,-1.09507696,1.47909269,-1.47909270,7.73735385,-7.73735381,0.03911372,-0.03911372,3.37020634,-3.37020634,0.69326568,-0.69326569,1.23939762,-1.23939761
-3.27463732,12.94632388,-12.94632385,0.00692992,-0.00692992,1.14461449,-1.14461450,1.53167668,-1.53167669,8.00022704,-8.00022701,0.03957805,-0.03957805,3.49012458,-3.49012458,0.73305314,-0.73305315,1.28575448,-1.28575448
-3.26863432,13.40053357,-13.40053355,0.00762197,-0.00762197,1.19653230,-1.19653231,1.58506785,-1.58506785,8.26444191,-8.26444188,0.04009467,-0.04009467,3.61116947,-3.61116947,0.77385735,-0.77385735,1.33171234,-1.33171234
-3.26263132,13.85441144,-13.85441142,0.00834869,-0.00834869,1.25008700,-1.25008701,1.63849591,-1.63849592,8.52727006,-8.52727003,0.04065666,-0.04065666,3.73235334,-3.73235334,0.81510587,-0.81510588,1.37690424,-1.37690423
-3.25662831,14.30271729,-14.30271727,0.00910418,-0.00910418,1.30441698,-1.30441700,1.69110812,-1.69110813,8.78577791,-8.78577788,0.04125503,-0.04125503,3.85252576,-3.85252576,0.85616830,-0.85616831,1.42092094,-1.42092094
-3.25062531,14.73981906,-14.73981903,0.00988124,-0.00988124,1.35856506,-1.35856508,1.74199323,-1.74199324,9.03689908,-9.03689905,0.04187891,-0.04187891,3.97039359,-3.97039359,0.89637265,-0.89637266,1.46331832,-1.46331832
-3.24462231,15.15983324,-15.15983322,0.01067146,-0.01067146,1.41150549,-1.41150551,1.79020837,-1.79020839,9.27751115,-9.27751112,0.04251572,-0.04251572,4.08454825,-4.08454824,0.93502419,-0.93502419,1.50362688,-1.50362688
-3.23861931,15.55677800,-15.55677798,0.01146525,-0.01146525,1.46217439,-1.46217440,1.83480797,-1.83480799,9.50451354,-9.50451351,0.04315151,-0.04315151,4.19349915,-4.19349914,0.97142600,-0.97142601,1.54136307,-1.54136306
-3.23261631,15.92473300,-15.92473298,0.01225206,-0.01225206,1.50950238,-1.50950239,1.87487324,-1.87487326,9.71490389,-9.71490387,0.04377118,-0.04377118,4.29571209,-4.29571207,1.00490035,-1.00490036,1.57604205,-1.57604205
-3.22661331,16.25799975,-16.25799974,0.01302051,-0.01302051,1.55244816,-1.55244818,1.90954125,-1.90954127,9.90584994,-9.90584992,0.04435882,-0.04435882,4.38965086,-4.38965084,1.03480998,-1.03480998,1.60719127,-1.60719127
-3.22061031,16.55125645,-16.55125644,0.01375867,-0.01375867,1.59003163,-1.59003165,1.93803218,-1.93803220,10.07475468,-10.07475466,0.04489810,-0.04489810,4.47382066,-4.47382065,1.06057842,-1.06057842,1.63436417,-1.63436417
-3.21460730,16.79970153,-16.79970152,0.01445435,-0.01445435,1.62136514,-1.62136516,1.95967380,-1.95967382,10.21931300,-10.21931298,0.04537257,-0.04537257,4.54681141,-4.54681139,1.08170850,-1.08170850,1.65715367,-1.65715366
-3.20860430,16.99918103,-16.99918102,0.01509539,-0.01509538,1.64568174,-1.64568176,1.97392201,-1.97392203,10.33755837,-10.33755835,0.04576611,-0.04576611,4.60733924,-4.60733922,1.09779818,-1.09779818,1.67520455,-1.67520455
-3.20260130,17.14629567,-17.14629566,0.01566999,-0.01566999,1.66235910,-1.66235912,1.98037687,-1.98037690,10.42789896,-10.42789895,0.04606327,-0.04606327,4.65428488,-4.65428486,1.10855316,-1.10855316,1.68822458,-1.68822458
-3.19659830,17.23848466,-17.23848466,0.01616712,-0.01616712,1.67093832,-1.67093834,1.97879336,-1.97879339,10.48914291,-10.48914289,0.04624971,-0.04624971,4.68672728,-4.68672726,1.11379572,-1.11379572,1.69599365,-1.69599365
-3.19059530,17.27408441,-17.27408441,0.01657678,-0.01657678,1.67113686,-1.67113688,1.96908664,-1.96908667,10.52051304,-10.52051303,0.04631254,-0.04631254,4.70397165,-4.70397162,1.11346951,-1.11346951,1.69837084,-1.69837084
-3.18459230,17.25236142,-17.25236142,0.01689038,-0.01689038,1.66285511,-1.66285513,1.95133186,-1.95133189,10.52165184,-10.52165183,0.04624069,-0.04624069,4.70557096,-4.70557093,1.10764024,-1.10764024,1.69529919,-1.69529919
-3.17858929,17.17351979,-17.17351979,0.01710101,-0.01710101,1.64617669,-1.64617671,1.92575856,-1.92575858,10.49261758,-10.49261757,0.04602525,-0.04602525,4.69134056,-4.69134053,1.09649219,-1.09649219,1.68680808,-1.68680808
-3.17258629,17.03868477,-17.03868477,0.01720367,-0.01720367,1.62136236,-1.62136237,1.89274023,-1.89274026,10.43387284,-10.43387283,0.04565976,-0.04565976,4.66136567,-4.66136565,1.08032100,-1.08032100,1.67301336,-1.67301336
-3.16658329,16.84986444,-16.84986444,0.01719547,-0.01719547,1.58883826,-1.58883828,1.85277970,-1.85277973,10.34626671,-10.34626670,0.04514041,-0.04514041,4.61600190,-4.61600187,1.05952309,-1.05952309,1.65411533,-1.65411533
-3.16058029,16.60989230,-16.60989230,0.01707576,-0.01707576,1.54917903,-1.54917904,1.80649098,-1.80649101,10.23101188,-10.23101187,0.04446623,-0.04446623,4.55586905,-4.55586902,1.03458219,-1.03458218,1.63039479,-1.63039479
-3.15457729,16.32235388,-16.32235388,0.01684613,-0.01684613,1.50308667,-1.50308668,1.75457874,-1.75457876,10.08965770,-10.08965769,0.04363919,-0.04363919,4.48183885,-4.48183882,1.00605373,-1.00605373,1.60220752,-1.60220752
-3.14857429,15.99150072,-15.99150072,0.01651039,-0.01651039,1.45136638,-1.45136639,1.69781615,-1.69781618,9.92406023,-9.92406023,0.04266421,-0.04266421,4.39501713,-4.39501710,0.97454784,-0.97454784,1.56997734,-1.56997734
-3.14257129,15.62215488,-15.62215488,0.01607448,-0.01607448,1.39490025,-1.39490026,1.63702222,-1.63702225,9.73634994,-9.73634993,0.04154909,-0.04154909,4.29672131,-4.29672129,0.94071144,-0.94071144,1.53418818,-1.53418818
-3.13656828,15.21960710,-15.21960710,0.01554626,-0.01554625,1.33462018,-1.33462019,1.57303940,-1.57303942,9.52889753,-9.52889753,0.04030442,-0.04030442,4.18845388,-4.18845386,0.90521045,-0.90521045,1.49537534,-1.49537533
-3.13056528,14.78951154,-14.78951154,0.01493525,-0.01493525,1.27148103,-1.27148104,1.50671240,-1.50671242,9.30427846,-9.30427846,0.03894329,-0.03894329,4.07187263,-4.07187260,0.86871250,-0.86871250,1.45411611,-1.45411611
-3.12456228,14.33777940,-14.33777940,0.01425240,-0.01425240,1.20643507,-1.20643508,1.43886887,-1.43886889,9.06523602,-9.06523603,0.03748108,-0.03748108,3.94875849,-3.94875846,0.83187086,-0.83187085,1.41102012,-1.41102012
-3.11855928,13.87047371,-13.87047372,0.01350966,-0.01350965,1.14040860,-1.14040861,1.37030247,-1.37030249,8.81464353,-8.81464354,0.03593508,-0.03593509,3.82098161,-3.82098158,0.79530997,-0.79530997,1.36671933,-1.36671933
-3.11255628,13.39370706,-13.39370707,0.01271968,-0.01271968,1.07428151,-1.07428152,1.30175870,-1.30175872,8.55546543,-8.55546544,0.03432412,-0.03432412,3.69046640,-3.69046637,0.75961304,-0.75961303,1.32185788,-1.32185788
-3.10655328,12.91354368,-12.91354368,0.01189545,-0.01189545,1.00887026,-1.00887027,1.23392376,-1.23392378,8.29071779,-8.29071780,0.03266814,-0.03266814,3.55915617,-3.55915614,0.72531180,-0.72531180,1.27708197,-1.27708197
-3.10055028,12.43590727,-12.43590728,0.01104988,-0.01104988,0.94491462,-0.94491462,1.16741647,-1.16741648,8.02342835,-8.02342836,0.03098776,-0.03098776,3.42897802,-3.42897799,0.69287874,-0.69287873,1.23302960,-1.23302960
-3.09454727,11.96649568,-11.96649569,0.01019551,-0.01019551,0.88306824,-0.88306824,1.10278311,-1.10278312,7.75659673,-7.75659675,0.02930389,-0.02930389,3.30180858,-3.30180856,0.66272164,-0.66272163,1.19032052,-1.19032052
-3.08854427,11.51070326,-11.51070327,0.00934421,-0.00934421,0.82389303,-0.82389303,1.04049512,-1.04049513,7.49315543,-7.49315545,0.02763728,-0.02763728,3.17944122,-3.17944120,0.63518052,-0.63518052,1.14954625,-1.14954625
-3.08254127,11.07355196,-11.07355197,0.00850686,-0.00850686,0.76785704,-0.76785703,0.98094919,-0.98094920,7.23593225,-7.23593227,0.02600818,-0.02600818,3.06355536,-3.06355534,0.61052676,-0.61052676,1.11126050,-1.11126050
-3.07653827,10.65963197,-10.65963198,0.00769321,-0.00769321,0.71533539,-0.71533539,0.92446948,-0.92446949,6.98761535,-6.98761537,0.02443600,-0.02443600,2.95568840,-2.95568838,0.58896413,-0.58896413,1.07596997,-1.07596996
-3.07053527,10.27305254,-10.27305255,0.00691167,-0.00691167,0.66661394,-0.66661394,0.87131159,-0.87131159,6.75072157,-6.75072159,0.02293909,-0.02293910,2.85721096,-2.85721094,0.57063164,-0.57063164,1.04412582,-1.04412582
-3.06453227,9.91740378,-9.91740379,0.00616925,-0.00616925,0.62189486,-0.62189485,0.82166776,-0.82166775,6.52756917,-6.52756920,0.02153452,-0.02153452,2.76930595,-2.76930593,0.55560775,-0.55560775,1.01611607,-1.01611606
-3.05852926,9.59572988,-9.59572988,0.00547152,-0.00547152,0.58130372,-0.58130371,0.77567305,-0.77567305,6.32025579,-6.32025582,0.02023798,-0.02023798,2.69295188,-2.69295186,0.54391576,-0.54391576,0.99225893,-0.99225893
-3.05252626,9.31051401,-9.31051401,0.00482258,-0.00482258,0.54489745,-0.54489745,0.73341201,-0.73341200,6.13064219,-6.13064221,0.01906375,-0.01906375,2.62891090,-2.62891088,0.53552996,-0.53552996,0.97279766,-0.97279766
-3.04652326,9.06367509,-9.06367509,0.00422518,-0.00422518,0.51267263,-0.51267263,0.69492551,-0.69492550,5.96034228,-5.96034230,0.01802473,-0.01802473,2.57772190,-2.57772188,0.53038239,-0.53038239,0.95789678,-0.95789678
-3.04052026,8.85657604,-8.85657604,0.00368077,-0.00368077,0.48457359,-0.48457359,0.66021758,-0.66021757,5.81071962,-5.81071964,0.01713258,-0.01713258,2.53969874,-2.53969872,0.52836981,-0.52836981,0.94764014,-0.94764013
-3.03451726,8.69004297,-8.69004297,0.00318966,-0.00318966,0.46050007,-0.46050007,0.62926186,-0.62926185,5.68289000,-5.68289003,0.01639784,-0.01639784,2.51493375,-2.51493373,0.52936067,-0.52936067,0.94203076,-0.94203075
-3.02851426,8.56439435,-8.56439434,0.00275116,-0.00275116,0.44031410,-0.44031410,0.60200761,-0.60200760,5.57772973,-5.57772975,0.01583018,-0.01583018,2.50330629,-2.50330627,0.53320191,-0.53320191,0.94099266,-0.94099265
-3.02251126,8.47947882,-8.47947881,0.00236376,-0.00236376,0.42384593,-0.42384593,0.57838509,-0.57838508,5.49588860,-5.49588861,0.01543865,-0.01543865,2.50449609,-2.50449607,0.53972531,-0.53972531,0.94437458,-0.94437458
-3.01650825,8.43472005,-8.43472004,0.00202530,-0.00202530,0.41089895,-0.41089895,0.55831024,-0.55831023,5.43780650,-5.43780652,0.01523190,-0.01523190,2.51800095,-2.51800093,0.54875331,-0.54875332,0.95195556,-0.95195555
-3.01050525,8.42916665,-8.42916664,0.00173313,-0.00173312,0.40125371,-0.40125371,0.54168856,-0.54168855,5.40373228,-5.40373229,0.01521850,-0.01521850,2.54315815,-2.54315813,0.56010419,-0.56010419,0.96345221,-0.96345220
-3.00450225,8.46154511,-8.46154509,0.00148430,-0.00148430,0.39467106,-0.39467106,0.52841831,-0.52841830,5.39374323,-5.39374324,0.01540715,-0.01540716,2.57916890,-2.57916887,0.57359641,-0.57359641,0.97852743,-0.97852742
-2.99849925,8.53031349,-8.53031347,0.00127570,-0.00127570,0.39089466,-0.39089466,0.51839276,-0.51839276,5.40776391,-5.40776391,0.01580692,-0.01580692,2.62512486,-2.62512484,0.58905228,-0.58905228,0.99680032,-0.99680031
-2.99249625,8.63371373,-8.63371371,0.00110420,-0.00110420,0.38965302,-0.38965302,0.51150184,-0.51150183,5.44558255,-5.44558255,0.01642734,-0.01642734,2.68003606,-2.68003604,0.60630071,-0.60630071,1.01785684,-1.01785683
-2.98649325,8.76982048,-8.76982046,0.00096678,-0.00096678,0.39066136,-0.39066136,0.50763285,-0.50763284,5.50686407,-5.50686407,0.01727858,-0.01727858,2.74285900,-2.74285897,0.62517924,-0.62517925,1.04126092,-1.04126091
-2.98049025,8.93658451,-8.93658448,0.00086059,-0.00086059,0.39362342,-0.39362342,0.50667059,-0.50667058,5.59115845,-5.59115844,0.01837134,-0.01837135,2.81252422,-2.81252420,0.64553523,-0.64553524,1.06656563,-1.06656562
-2.97448724,9.13186931,-9.13186928,0.00078309,-0.00078309,0.39823353,-0.39823354,0.50849676,-0.50849675,5.69790387,-5.69790387,0.01971686,-0.01971686,2.88796233,-2.88796230,0.66722641,-0.66722642,1.09332387,-1.09332386
-2.96848424,9.35347970,-9.35347966,0.00073204,-0.00073204,0.40417903,-0.40417904,0.51298874,-0.51298873,5.82642448,-5.82642447,0.02132659,-0.02132659,2.96812764,-2.96812761,0.69012073,-0.69012074,1.12109839,-1.12109838
-2.96248124,9.59918178,-9.59918174,0.00070559,-0.00070559,0.41114314,-0.41114315,0.52001790,-0.52001789,5.97592276,-5.97592274,0.02321196,-0.02321197,3.05201876,-3.05201873,0.71409567,-0.71409568,1.14947066,-1.14947065
-2.95647824,9.86671417,-9.86671412,0.00070227,-0.00070227,0.41880837,-0.41880837,0.52944746,-0.52944745,6.14546729,-6.14546727,0.02538390,-0.02538391,3.13869548,-3.13869546,0.73903713,-0.73903714,1.17804844,-1.17804843
-2.95047524,10.15379097,-10.15379092,0.00072099,-0.00072099,0.42686039,-0.42686040,0.54113006,-0.54113005,6.33397701,-6.33397699,0.02785228,-0.02785229,3.22729156,-3.22729153,0.76483786,-0.76483787,1.20647163,-1.20647162
-2.94447224,10.45809735,-10.45809730,0.00076104,-0.00076104,0.43499241,-0.43499242,0.55490520,-0.55490520,6.54020328,-6.54020325,0.03062526,-0.03062527,3.31702307,-3.31702304,0.79139573,-0.79139574,1.23441662,-1.23441661
-2.93846923,10.77727934,-10.77727928,0.00082204,-0.00082204,0.44290975,-0.44290976,0.57059675,-0.57059674,6.76271170,-6.76271167,0.03370857,-0.03370857,3.40719240,-3.40719237,0.81861179,-0.81861180,1.26159869,-1.26159868
-2.93246623,11.10892951,-11.10892945,0.00090392,-0.00090392,0.45033462,-0.45033463,0.58801059,-0.58801059,6.99986564,-6.99986560,0.03710465,-0.03710466,3.49718782,-3.49718779,0.84638826,-0.84638827,1.28777282,-1.28777281
-2.92646323,11.45057101,-11.45057095,0.00100685,-0.00100685,0.45701086,-0.45701087,0.60693279,-0.60693279,7.24981351,-7.24981347,0.04081189,-0.04081190,3.58647904,-3.58647901,0.87462663,-0.87462665,1.31273290,-1.31273289
-2.92046023,11.79964217,-11.79964210,0.00113117,-0.00113117,0.46270837,-0.46270837,0.62712829,-0.62712828,7.51048206,-7.51048201,0.04482374,-0.04482375,3.67460930,-3.67460927,0.90322589,-0.90322590,1.33630954,-1.33630953
-2.91445723,12.15348416,-12.15348409,0.00127735,-0.00127735,0.46722709,-0.46722710,0.64834045,-0.64834045,7.77957746,-7.77957741,0.04912794,-0.04912794,3.76118453,-3.76118450,0.93208096,-0.93208097,1.35836671,-1.35836670
-2.90845423,12.50933430,-12.50933423,0.00144587,-0.00144587,0.47040043,-0.47040044,0.67029160,-0.67029159,8.05459593,-8.05459588,0.05370578,-0.05370579,3.84586034,-3.84586031,0.96108157,-0.96108158,1.37879755,-1.37879754
-2.90245123,12.86432692,-12.86432685,0.00163718,-0.00163718,0.47209778,-0.47209779,0.69268456,-0.69268455,8.33284512,-8.33284507,0.05853161,-0.05853161,3.92832786,-3.92832783,0.99011142,-0.99011143,1.39751970,-1.39751969
-2.89644822,13.21550370,-13.21550363,0.00185159,-0.00185159,0.47222621,-0.47222622,0.71520546,-0.71520546,8.61147684,-8.61147679,0.06357236,-0.06357236,4.00829920,-4.00829917,1.01904790,-1.01904791,1.41447028,-1.41447027
-2.89044522,13.55983455,-13.55983448,0.00208918,-0.00208918,0.47073117,-0.47073118,0.73752769,-0.73752768,8.88753143,-8.88753137,0.06878743,-0.06878743,4.08549346,-4.08549343,1.04776230,-1.04776231,1.42960109,-1.42960108
-2.88444222,13.89424979,-13.89424973,0.00234976,-0.00234976,0.46759623,-0.46759624,0.75931692,-0.75931691,9.15799279,-9.15799274,0.07412877,-0.07412877,4.15962421,-4.15962418,1.07612053,-1.07612053,1.44287406,-1.44287406
-2.87843922,14.21568322,-14.21568316,0.00263274,-0.00263274,0.46284180,-0.46284181,0.78023727,-0.78023725,9.41985312,-9.41985307,0.07954125,-0.07954126,4.23038922,-4.23038920,1.10398433,-1.10398434,1.45425733,-1.45425732
-2.87243622,14.52112525,-14.52112519,0.00293711,-0.00293711,0.45652308,-0.45652309,0.79995813,-0.79995812,9.67018498,-9.67018494,0.08496338,-0.08496339,4.29746301,-4.29746299,1.13121309,-1.13121309,1.46372202,-1.46372201
-2.86643322,14.80768433,-14.80768427,0.00326135,-0.00326135,0.44872712,-0.44872713,0.81816168,-0.81816166,9.90621825,-9.90621821,0.09032830,-0.09032830,4.36049272,-4.36049271,1.15766595,-1.15766595,1.47123986,-1.47123985
-2.86043022,15.07265424,-15.07265419,0.00360341,-0.00360341,0.43956931,-0.43956932,0.83455054,-0.83455053,10.12541870,-10.12541866,0.09556507,-0.09556507,4.41909769,-4.41909767,1.18320432,-1.18320432,1.47678169,-1.47678168
-2.85442721,15.31358423,-15.31358418,0.00396070,-0.00396070,0.42918947,-0.42918948,0.84885540,-0.84885539,10.32556468,-10.32556464,0.10060030,-0.10060030,4.47287254,-4.47287253,1.20769469,-1.20769469,1.48031678,-1.48031677
-2.84842421,15.52834849,-15.52834844,0.00433004,-0.00433004,0.41774744,-0.41774745,0.86084215,-0.86084213,10.50481811,-10.50481808,0.10535994,-0.10535994,4.52139395,-4.52139394,1.23101142,-1.23101142,1.48181294,-1.48181294
