energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.71135568,3.05852408,-2.95024757,0.20147318,-0.13837199,1.19518491,-1.04923487,0.01005065,-0.00540213,0.21620019,-0.00986849,0.03919197,-0.00301665,0.13803366,-0.17330848,0.57780936,-0.50067755,1.31148927,-1.80350785
-0.70535268,3.13150295,-2.94693512,0.21231921,-0.14152318,1.19454027,-1.07360320,0.01044671,-0.00510404,0.22108231,-0.00968779,0.03982381,-0.00308026,0.14075716,-0.16956532,0.60144847,-0.48808778,1.37309812,-1.77880663
-0.69934967,3.20684854,-2.94720887,0.22297150,-0.14472182,1.19413345,-1.10070121,0.01085090,-0.00479657,0.22556660,-0.00957616,0.04048709,-0.00316450,0.14358904,-0.16571675,0.62604391,-0.47594084,1.43767134,-1.75504729
-0.69334667,3.28332785,-2.95251870,0.23328627,-0.14798488,1.19360179,-1.13089757,0.01125377,-0.00448473,0.22960168,-0.00953571,0.04116887,-0.00327012,0.14649079,-0.16187303,0.65143456,-0.46451713,1.50449276,-1.73329952
-0.68734367,3.35961754,-2.96423727,0.24311370,-0.15133019,1.19258535,-1.16452623,0.01164545,-0.00417335,0.23313785,-0.00956773,0.04185442,-0.00339770,0.14942028,-0.15814109,0.67741725,-0.45409369,1.57275380,-1.71458418
-0.68134067,3.43431995,-2.98360239,0.25230161,-0.15477503,1.19073273,-1.20186816,0.01201594,-0.00386694,0.23612855,-0.00967252,0.04252778,-0.00354757,0.15233169,-0.15462122,0.70374658,-0.44493403,1.64155977,-1.69983412
-0.67533767,3.50598511,-3.01166447,0.26069971,-0.15833480,1.18770764,-1.24313415,0.01235538,-0.00356965,0.23853182,-0.00984929,0.04317220,-0.00371980,0.15517574,-0.15140424,0.73013667,-0.43727858,1.70994069,-1.68985917
-0.66933467,3.57313839,-3.04924095,0.26816424,-0.16202185,1.18319636,-1.28844938,0.01265434,-0.00328512,0.24031169,-0.01009611,0.04377076,-0.00391408,0.15790010,-0.14856909,0.75626519,-0.43133621,1.77686666,-1.68531647
-0.66333167,3.63431341,-3.09687954,0.27456281,-0.16584424,1.17691569,-1.33784049,0.01290415,-0.00301648,0.24143962,-0.01040981,0.04430700,-0.00412976,0.16045014,-0.14618112,0.78177948,-0.42727709,1.84126780,-1.68668734
-0.65732866,3.68808911,-3.15483154,0.27977921,-0.16980485,1.16862120,-1.39122560,0.01309721,-0.00276628,0.24189574,-0.01078594,0.04476551,-0.00436576,0.16276996,-0.14429083,0.80630470,-0.42522721,1.90205817,-1.69426145
-0.65132566,3.73312981,-3.22303608,0.28371802,-0.17390047,1.15811551,-1.44840782,0.01322723,-0.00253652,0.24166997,-0.01121887,0.04513260,-0.00462056,0.16480370,-0.14293333,0.82945365,-0.42526469,1.95816291,-1.70812868
-0.64532266,3.76822666,-3.30111581,0.28630882,-0.17812120,1.14525605,-1.50907257,0.01328953,-0.00232864,0.24076298,-0.01170176,0.04539686,-0.00489221,0.16649702,-0.14212838,0.85083813,-0.42741801,2.00854777,-1.72817875
-0.63931966,3.79233873,-3.38838394,0.28750972,-0.18245001,1.12996206,-1.57278880,0.01328120,-0.00214357,0.23918691,-0.01222675,0.04554968,-0.00517831,0.16779888,-0.14188083,0.87008102,-0.43166611,2.05224975,-1.75410852
-0.63331666,3.80463196,-3.48386236,0.28731006,-0.18686256,1.11222044,-1.63901433,0.01320130,-0.00198178,0.23696593,-0.01278508,0.04558573,-0.00547608,0.16866328,-0.14218170,0.88682899,-0.43794046,2.08840760,-1.78543640
-0.62731366,3.80451414,-3.58630977,0.28573216,-0.19132720,1.09209002,-1.70710501,0.01305095,-0.00184333,0.23413648,-0.01336729,0.04550333,-0.00578233,0.16905114,-0.14300952,0.90076483,-0.44612877,2.11629085,-1.82152304
-0.62131066,3.79166425,-3.69425896,0.28283202,-0.19580531,1.06970414,-1.77632752,0.01283334,-0.00172795,0.23074740,-0.01396345,0.04530468,-0.00609358,0.16893210,-0.14433200,0.91161918,-0.45608027,2.13532600,-1.86159740
-0.61530765,3.76605475,-3.80606143,0.27869885,-0.20025179,1.04527123,-1.84587550,0.01255376,-0.00163509,0.22685973,-0.01456344,0.04499609,-0.00640608,0.16828619,-0.14610798,0.91918094,-0.46761233,2.14511863,-1.90478689
-0.60930465,3.72796554,-3.91993781,0.27345354,-0.20461586,1.01907333,-1.91488837,0.01221947,-0.00156399,0.22254641,-0.01515719,0.04458796,-0.00671596,0.16710526,-0.14828943,0.92330587,-0.48051798,2.14547037,-1.95015041
-0.60330165,3.67798897,-4.03403203,0.26724600,-0.20884211,0.99146256,-1.98247218,0.01183960,-0.00151380,0.21789171,-0.01573500,0.04409481,-0.00701923,0.16539418,-0.15082353,0.92392297,-0.49457420,2.13638992,-1.99671269
-0.59729865,3.61702533,-4.14646729,0.26025164,-0.21287167,0.96285562,-2.04772200,0.01142496,-0.00148355,0.21299055,-0.01628775,0.04353508,-0.00731197,0.16317163,-0.15365472,0.92103840,-0.50955042,2.11809741,-2.04349869
-0.59129565,3.54626898,-4.25540156,0.25266692,-0.21664371,0.93372647,-2.10974477,0.01098779,-0.00147229,0.20794758,-0.01680723,0.04293092,-0.00759037,0.16047059,-0.15672663,0.91473661,-0.52521705,2.09102192,-2.08956653
-0.58529265,3.46718538,-4.35908072,0.24470442,-0.22009691,0.90459738,-2.16768216,0.01054152,-0.00147906,0.20287628,-0.01728632,0.04230786,-0.00785086,0.15733833,-0.15998386,0.90517881,-0.54135357,2.05579219,-2.13403770
-0.57928964,3.38147988,-4.45588738,0.23658738,-0.22317122,0.87602867,-2.22073237,0.01010050,-0.00150298,0.19789773,-0.01771917,0.04169441,-0.00809022,0.15383601,-0.16337349,0.89259861,-0.55775581,2.01322078,-2.17612336
-0.57328664,3.29105925,-4.54438362,0.22854407,-0.22580946,0.84860735,-2.26817026,0.00967965,-0.00154327,0.19313944,-0.01810139,0.04112162,-0.00830561,0.15003787,-0.16684641,0.87729525,-0.57424227,1.96428229,-2.21514581
-0.56728364,3.19798730,-4.62334614,0.22080217,-0.22795910,0.82293507,-2.30936521,0.00929423,-0.00159921,0.18873397,-0.01843008,0.04062250,-0.00849470,0.14603001,-0.17035828,0.85962460,-0.59065910,1.91008668,-2.25055436
-0.56128064,3.10443600,-4.69179291,0.21358336,-0.22957379,0.79961552,-2.34379598,0.00895944,-0.00167021,0.18481745,-0.01870392,0.04023150,-0.00865571,0.14190879,-0.17387024,0.83998836,-0.60688342,1.85184842,-2.28193512
-0.55527764,3.01263363,-4.74900034,0.20709820,-0.23061487,0.77924165,-2.37106219,0.00869019,-0.00175576,0.18152797,-0.01892312,0.03998386,-0.00878744,0.13777891,-0.17734925,0.81882195,-0.62282519,1.79085297,-2.30901459
-0.54927464,2.92481159,-4.79451081,0.20154161,-0.23105253,0.76238291,-2.39089215,0.00850076,-0.00185543,0.17900386,-0.01908935,0.03991491,-0.00888928,0.13375126,-0.18076818,0.79658155,-0.63842716,1.72842163,-2.33165710
-0.54327164,2.84315129,-4.82813050,0.19708892,-0.23086687,0.74957277,-2.40314678,0.00840451,-0.00196883,0.17738183,-0.01920563,0.04005944,-0.00896122,0.12994054,-0.18410559,0.77373087,-0.65366318,1.66587611,-2.34985656
-0.53726863,2.76973250,-4.84991814,0.19389253,-0.23004852,0.74129661,-2.40781962,0.00841363,-0.00209559,0.17679491,-0.01927614,0.04045087,-0.00900383,0.12646270,-0.18734524,0.75072816,-0.66853483,1.60450401,-2.36372305
-0.53126563,2.70648460,-4.86016537,0.19207941,-0.22859898,0.73798035,-2.40503306,0.00853884,-0.00223534,0.17737031,-0.01930609,0.04112055,-0.00901821,0.12343235,-0.19047537,0.72801384,-0.68306667,1.54552629,-2.37346528
-0.52526263,2.65514158,-4.85936999,0.19174916,-0.22653057,0.73997973,-2.39503101,0.00878917,-0.00238761,0.17922709,-0.01930143,0.04209691,-0.00900591,0.12096013,-0.19348784,0.70599925,-0.69730009,1.49006772,-2.37936976
-0.51925963,2.61720198,-4.84820343,0.19297286,-0.22386605,0.74757070,-2.37816840,0.00917169,-0.00255185,0.18247372,-0.01926866,0.04340474,-0.00896889,0.11915003,-0.19637709,0.68505689,-0.71128639,1.43913107,-2.38177798
-0.51325663,2.59389436,-4.82747415,0.19579245,-0.22063784,0.76094087,-2.35489792,0.00969133,-0.00272732,0.18720556,-0.01921462,0.04506433,-0.00890940,0.11809688,-0.19913911,0.66551224,-0.72507910,1.39357561,-2.38106272
-0.50725363,2.58614896,-4.79808852,0.20022070,-0.21688699,0.78018234,-2.32575470,0.01035063,-0.00291312,0.19350222,-0.01914623,0.04709073,-0.00882991,0.11788393,-0.20177030,0.64763755,-0.73872614,1.35410042,-2.37760464
-0.50125063,2.59457604,-4.76101111,0.20624173,-0.21266185,0.80528614,-2.29133926,0.01114960,-0.00310807,0.20142499,-0.01907035,0.04949302,-0.00873302,0.11858054,-0.20426646,0.63164744,-0.75226209,1.32123257,-2.37177037
-0.49524762,2.61945122,-4.71722593,0.21381186,-0.20801649,0.83613834,-2.25229969,0.01208560,-0.00331074,0.21101427,-0.01899353,0.05227369,-0.00862133,0.12024017,-0.20662186,0.61769654,-0.76570101,1.29532030,-2.36389300
-0.48924462,2.66070801,-4.66770025,0.22286085,-0.20300905,0.87251831,-2.20931348,0.01315318,-0.00351939,0.22228720,-0.01892198,0.05542802,-0.00849742,0.12289857,-0.20882842,0.60587888,-0.77903012,1.27653113,-2.35425577
-0.48324162,2.71793764,-4.61335246,0.23329349,-0.19769998,0.91409906,-2.16306970,0.01434409,-0.00373199,0.23523548,-0.01886139,0.05894369,-0.00836369,0.12657228,-0.21087515,0.59622911,-0.79220469,1.26485448,-2.34307970
-0.47723862,2.79039630,-4.55502499,0.24499141,-0.19215031,0.96045001,-2.11425217,0.01564727,-0.00394618,0.24982352,-0.01881692,0.06280050,-0.00822237,0.13125745,-0.21274784,0.58872521,-0.80514449,1.26010869,-2.33051558
-0.47123562,2.87701951,-4.49346333,0.25781513,-0.18641999,1.01104235,-2.06352413,0.01704892,-0.00415934,0.26598705,-0.01879316,0.06697018,-0.00807543,0.13692914,-0.21442893,0.58329255,-0.81773187,1.26195181,-2.31664029
-0.46523262,2.97644369,-4.42930169,0.27160641,-0.18056640,1.06525683,-2.01151489,0.01853269,-0.00436857,0.28363225,-0.01879419,0.07141656,-0.00792455,0.14354093,-0.21589776,0.57980912,-0.82981178,1.26989592,-2.30145780
-0.45922961,3.08703436,-4.36305552,0.28619073,-0.17464309,1.12239426,-1.95880878,0.02007988,-0.00457077,0.30263548,-0.01882361,0.07609581,-0.00777111,0.15102512,-0.21713101,0.57811170,-0.84119367,1.28332420,-2.28490423
-0.45322661,3.20692072,-4.29512100,0.30138004,-0.16869877,1.18168839,-1.90593681,0.02166982,-0.00476270,0.32284370,-0.01888465,0.08095694,-0.00761621,0.15929339,-0.21810351,0.57800263,-0.85165533,1.30151053,-2.26685688
-0.44722361,3.33403588,-4.22578103,0.31697575,-0.16277660,1.24232098,-1.85337094,0.02328026,-0.00494105,0.34407573,-0.01898028,0.08594255,-0.00746065,0.16823801,-0.21878917,0.57925722,-0.86094852,1.32364090,-2.24714638
-0.44122061,3.46616214,-4.15521707,0.33277194,-0.15691380,1.30343890,-1.80152127,0.02488784,-0.00510254,0.36612420,-0.01911332,0.09098977,-0.00730498,0.17773366,-0.21916223,0.58163131,-0.86880625,1.34883615,-2.22557146
-0.43521761,3.60098020,-4.08352600,0.34855873,-0.15114156,1.36417256,-1.75073571,0.02646871,-0.00524398,0.38875842,-0.01928655,0.09603138,-0.00714955,0.18763976,-0.21919857,0.58486908,-0.87495137,1.37617558,-2.20191540
-0.42921461,3.73612145,-4.01074084,0.36412598,-0.14548527,1.42365547,-1.70130221,0.02799910,-0.00536241,0.41172797,-0.01950287,0.10099718,-0.00699453,0.19780333,-0.21887714,0.58871078,-0.87910620,1.40472078,-2.17596338
-0.42321161,3.86922191,-3.93685393,0.37926695,-0.13996496,1.48104406,-1.65345291,0.02945599,-0.00545518,0.43476711,-0.01976539,0.10581536,-0.00684002,0.20806241,-0.21818137,0.59290022,-0.88100284,1.43353929,-2.14751978
-0.41720860,3.99797658,-3.86184126,0.39378227,-0.13459597,1.53553729,-1.60736995,0.03081779,-0.00552003,0.45759984,-0.02007747,0.11041417,-0.00668605,0.21824982,-0.21710052,0.59719204,-0.88039354,1.46172747,-2.11642463
-0.41120560,4.12019269,-3.78568639,0.40748381,-0.12938977,1.58639544,-1.56319230,0.03206493,-0.00555519,0.47994548,-0.02044277,0.11472344,-0.00653265,0.22819729,-0.21563091,0.60135837,-0.87706098,1.48843214,-2.08256831
-0.40520260,4.23384033,-3.70840253,0.42019848,-0.12435484,1.63295722,-1.52102313,0.03318057,-0.00555943,0.50152473,-0.02086525,0.11867628,-0.00637992,0.23773980,-0.21377680,0.60519500,-0.87082772,1.51287043,-2.04590385
-0.39919960,4.33709901,-3.63005149,0.43177199,-0.11949757,1.67465481,-1.48093711,0.03415102,-0.00553212,0.52206589,-0.02134913,0.12221059,-0.00622806,0.24671991,-0.21155109,0.60852677,-0.86156453,1.53434738,-2.00645612
-0.39319660,4.42839855,-3.55075820,0.44207220,-0.11482314,1.71102617,-1.44298711,0.03496628,-0.00547324,0.54131115,-0.02189873,0.12527063,-0.00607740,0.25499211,-0.20897561,0.61121202,-0.84919723,1.55227095,-1.96432746
-0.38719360,4.50645309,-3.47072012,0.45099211,-0.11033621,1.74172419,-1.40720983,0.03562030,-0.00538345,0.55902274,-0.02251840,0.12780826,-0.00592841,0.26242684,-0.20608095,0.61314612,-0.83371160,1.56616388,-1.91969955
-0.38119060,4.57028705,-3.39021065,0.45845232,-0.10604149,1.76652240,-1.37363008,0.03611119,-0.00526397,0.57498861,-0.02321223,0.12978417,-0.00578172,0.26891409,-0.20290596,0.61426382,-0.81515626,1.57567227,-1.87283121
-0.37518759,4.61925195,-3.30957664,0.46440287,-0.10194416,1.78531694,-1.34226335,0.03644124,-0.00511665,0.58902754,-0.02398389,0.13116874,-0.00563811,0.27436648,-0.19949674,0.61454038,-0.79364323,1.58057048,-1.82405235
-0.36918459,4.65303367,-3.22922985,0.46882430,-0.09804999,1.79812477,-1.31311668,0.03661684,-0.00494385,0.60099344,-0.02483635,0.13194269,-0.00549853,0.27872159,-0.19590531,0.61399138,-0.76934622,1.58076235,-1.77375430
-0.36318159,4.67164972,-3.14963305,0.47172791,-0.09436529,1.80507831,-1.28618797,0.03664816,-0.00474837,0.61077868,-0.02577158,0.13209746,-0.00536402,0.28194347,-0.19218787,0.61267116,-0.74249674,1.57627859,-1.72237700
-0.35717859,4.67543655,-3.07128173,0.47315510,-0.09089665,1.80641653,-1.26146372,0.03654879,-0.00453338,0.61831623,-0.02679034,0.13163525,-0.00523571,0.28402326,-0.18840286,0.61066983,-0.71337813,1.56727054,-1.67039367
-0.35117559,4.66502739,-2.99468236,0.47317589,-0.08765051,1.80247305,-1.23891581,0.03633516,-0.00430232,0.62358064,-0.02789193,0.13056883,-0.00511482,0.28497884,-0.18460878,0.60810902,-0.68231779,1.55400044,-1.61829379
-0.34517259,4.64132136,-2.92032898,0.47188653,-0.08463260,1.79366162,-1.21849770,0.03602590,-0.00405879,0.62658773,-0.02907393,0.12892093,-0.00500260,0.28485362,-0.18086204,0.60513623,-0.64967810,1.53682846,-1.56656524
-0.33916958,4.60544501,-2.84867947,0.46940625,-0.08184726,1.78045952,-1.20014051,0.03564116,-0.00380644,0.62739300,-0.03033216,0.12672355,-0.00490028,0.28371426,-0.17721475,0.60191819,-0.61584626,1.51619715,-1.51567656
-0.33316658,4.55870768,-2.78013330,0.46587342,-0.07929685,1.76338976,-1.18374967,0.03520180,-0.00354887,0.62608886,-0.03166052,0.12401684,-0.00480912,0.28164780,-0.17371281,0.59863316,-0.58122369,1.49261358,-1.46606033
-0.32716358,4.50255246,-2.71501224,0.46144101,-0.07698106,1.74300243,-1.16920256,0.03472868,-0.00328957,0.62280078,-0.03305106,0.12084794,-0.00473033,0.27875787,-0.17039418,0.59546267,-0.54621531,1.46663002,-1.41809850
-0.32116058,4.43850450,-2.65354563,0.45627172,-0.07489646,1.71985620,-1.15634784,0.03424186,-0.00303178,0.61768252,-0.03449408,0.11726956,-0.00466512,0.27516055,-0.16728765,0.59258283,-0.51121936,1.43882365,-1.37211049
-0.31515758,4.36811880,-2.59586110,0.45053286,-0.07303613,1.69450059,-1.14500657,0.03375996,-0.00277846,0.61091069,-0.03597831,0.11333852,-0.00461467,0.27097980,-0.16441196,0.59015567,-0.47661795,1.40977621,-1.32834485
-0.30915458,4.29292939,-2.54198184,0.44439119,-0.07138947,1.66745954,-1.13497560,0.03329952,-0.00253224,0.60267876,-0.03749125,0.10911421,-0.00458019,0.26634276,-0.16177558,0.58832085,-0.44276885,1.38005411,-1.28697466
-0.30315158,4.21440193,-2.49183050,0.43800803,-0.06994234,1.63921710,-1.12603321,0.03287455,-0.00229537,0.59319100,-0.03901948,0.10465713,-0.00456292,0.26137510,-0.15937690,0.58718810,-0.40999883,1.35018996,-1.24809717
-0.29714857,4.13389140,-2.44523997,0.43153466,-0.06867731,1.61020552,-1.11794690,0.03249617,-0.00206968,0.58265634,-0.04054917,0.10002736,-0.00456418,0.25619666,-0.15720509,0.58683082,-0.37859860,1.32066595,-1.21173756
-0.29114557,4.05260657,-2.40197024,0.42510841,-0.06757420,1.58079622,-1.11048308,0.03217235,-0.00185664,0.57128264,-0.04206651,0.09528325,-0.00458541,0.25091759,-0.15524135,0.58728117,-0.34881954,1.29189989,-1.17785655
-0.28514257,3.97158242,-2.36173063,0.41884940,-0.06661091,1.55129386,-1.10341817,0.03190787,-0.00165729,0.55927142,-0.04355826,0.09048024,-0.00462821,0.24563497,-0.15346073,0.58852698,-0.32087220,1.26423424,-1.14636143
-0.27913957,3.89166141,-2.32420590,0.41285813,-0.06576428,1.52193361,-1.09655061,0.03170437,-0.00147230,0.54681337,-0.04501220,0.08566982,-0.00469441,0.24043039,-0.15183414,0.59051060,-0.29492640,1.23792858,-1.11711988
-0.27313657,3.81348409,-2.28908482,0.40721408,-0.06501119,1.49288162,-1.08971295,0.03156055,-0.00130202,0.53408468,-0.04641764,0.08089874,-0.00478605,0.23536815,-0.15033067,0.59313002,-0.27111285,1.21315584,-1.08997562
-0.26713357,3.73748901,-2.25608930,0.40197520,-0.06432969,1.46423839,-1.08278337,0.03147242,-0.00114647,0.52124435,-0.04776576,0.07620843,-0.00490545,0.23049457,-0.14892002,0.59624209,-0.24952593,1.19000220,-1.06476503
-0.26113057,3.66392169,-2.22500215,0.39717834,-0.06370014,1.43604491,-1.07569584,0.03143377,-0.00100543,0.50843252,-0.04904997,0.07163464,-0.00505519,0.22583805,-0.14757481,0.59966795,-0.23022742,1.16847072,-1.04133384
-0.25512756,3.59285164,-2.19569183,0.39284057,-0.06310628,1.40829093,-1.06844807,0.03143654,-0.00087845,0.49576976,-0.05026603,0.06720731,-0.00523814,0.22141002,-0.14627277,0.60320033,-0.21325079,1.14848841,-1.01955262
-0.24912456,3.52419649,-2.16813237,0.38896126,-0.06253617,1.38092504,-1.06110674,0.03147136,-0.00076491,0.48335723,-0.05141215,0.06295064,-0.00545739,0.21720672,-0.14499855,0.60661253,-0.19860572,1.12991640,-0.99933050
-0.24312156,3.45775146,-2.14241703,0.38552480,-0.06198291,1.35386588,-1.05380938,0.03152805,-0.00066408,0.47127776,-0.05248892,0.05888339,-0.00571623,0.21321156,-0.14374519,0.60966865,-0.18628264,1.11256262,-0.98062599
-0.23711856,3.39322279,-2.11876468,0.38250371,-0.06144518,1.32701389,-1.04676255,0.03159611,-0.00057512,0.45959741,-0.05349905,0.05501921,-0.00601805,0.20939798,-0.14251505,0.61213451,-0.17625688,1.09619641,-0.96345443
-0.23111556,3.33026293,-2.09751825,0.37986206,-0.06092740,1.30026291,-1.04023615,0.03166513,-0.00049715,0.44836768,-0.05444706,0.05136726,-0.00636632,0.20573268,-0.14132011,0.61378887,-0.16849221,1.08056425,-0.94789164
-0.22511256,3.26850586,-2.07913486,0.37755893,-0.06043967,1.27351122,-1.03455397,0.03172530,-0.00042926,0.43762782,-0.05533882,0.04793277,-0.00676438,0.20217893,-0.14018177,0.61443427,-0.16294367,1.06540592,-0.93407340
-0.21910955,3.20760055,-2.06416812,0.37555176,-0.05999734,1.24667131,-1.03008060,0.03176764,-0.00037057,0.42740741,-0.05618099,0.04471772,-0.00721541,0.19869982,-0.13913003,0.61390689,-0.15955957,1.05047028,-0.92219079
-0.21310655,3.14724084,-2.05324310,0.37379935,-0.05962028,1.21967802,-1.02720528,0.03178433,-0.00032019,0.41772871,-0.05698045,0.04172148,-0.00772224,0.19526135,-0.13820204,0.61208505,-0.15828242,1.03552974,-0.91248176
-0.20710355,3.08719042,-2.04702513,0.37226449,-0.05933189,1.19249468,-1.02632327,0.03176888,-0.00027730,0.40860890,-0.05774367,0.03894150,-0.00828719,0.19183505,-0.13744028,0.60889569,-0.15904916,1.02039298,-0.90521912
-0.20110055,3.02730161,-2.04618394,0.37091589,-0.05915786,1.16511711,-1.02781563,0.03171623,-0.00024111,0.40006184,-0.05847609,0.03637383,-0.00891199,0.18840007,-0.13689029,0.60431857,-0.16179036,1.00491500,-0.90069568
-0.19509755,2.96752722,-2.05135478,0.36972957,-0.05912476,1.13757522,-1.03202816,0.03162281,-0.00021090,0.39209945,-0.05918162,0.03401367,-0.00959756,0.18494474,-0.13659806,0.59838789,-0.16642890,0.98900430,-0.89920726
-0.18909455,2.90792515,-2.06309853,0.36868946,-0.05925851,1.10993242,-1.03925078,0.03148650,-0.00018601,0.38473255,-0.05986209,0.03185579,-0.01034388,0.18146731,-0.13660739,0.59119126,-0.17287801,0.97262671,-0.90103439
-0.18309155,2.84865568,-2.08186266,0.36778734,-0.05958280,1.08228286,-1.04969801,0.03130654,-0.00016582,0.37797121,-0.06051699,0.02989480,-0.01114991,0.17797614,-0.13695713,0.58286591,-0.18103911,0.95580574,-0.90642367
-0.17708854,2.78997202,-2.10794512,0.36702210,-0.06011756,1.05474683,-1.06349188,0.03108342,-0.00014978,0.37182457,-0.06114313,0.02812542,-0.01201343,0.17448909,-0.13767855,0.57359250,-0.19079944,0.93861962,-0.91556951
-0.17108554,2.73220482,-2.14146295,0.36639839,-0.06087754,1.02746471,-1.08064788,0.03081875,-0.00013740,0.36630027,-0.06173469,0.02654253,-0.01293096,0.17103239,-0.13879305,0.56358667,-0.20203001,0.92119515,-0.92859741
-0.16508254,2.67574188,-2.18232725,0.36592486,-0.06187109,1.00058977,-1.10106491,0.03051505,-0.00012821,0.36140359,-0.06228316,0.02514127,-0.01389773,0.16763895,-0.14031010,0.55308886,-0.21458382,0.90369884,-0.94554933
-0.15907954,2.62100437,-2.23022583,0.36561200,-0.06309912,0.97428041,-1.12451973,0.03017559,-0.00012180,0.35713626,-0.06277767,0.02391695,-0.01490764,0.16434633,-0.14222577,0.54235295,-0.22829473,0.88632589,-0.96637205
-0.15307654,2.56842129,-2.28461463,0.36546988,-0.06455443,0.94869225,-1.15066639,0.02980421,-0.00011780,0.35349538,-0.06320526,0.02286498,-0.01595325,0.16119448,-0.14452173,0.53163423,-0.24297714,0.86928774,-0.99090888
-0.14707354,2.51840358,-2.34471838,0.36550583,-0.06622135,0.92397061,-1.17904068,0.02940520,-0.00011586,0.35047224,-0.06355137,0.02198072,-0.01702586,0.15822336,-0.14716492,0.52117740,-0.25842660,0.85279878,-1.01889542
-0.14107054,2.47131975,-2.40954090,0.36572237,-0.06807572,0.90024373,-1.20906970,0.02898305,-0.00011566,0.34805143,-0.06380043,0.02125941,-0.01811560,0.15547070,-0.15010778,0.51120526,-0.27442140,0.83706334,-1.04995941
-0.13506753,2.42747433,-2.47788457,0.36611539,-0.07008522,0.87761720,-1.24008623,0.02854240,-0.00011690,0.34621028,-0.06393639,0.02069598,-0.01921158,0.15296996,-0.15328921,0.50190861,-0.29072527,0.82226335,-1.08362478
-0.12906453,2.38709063,-2.54837867,0.36667294,-0.07221014,0.85616979,-1.27134725,0.02808790,-0.00011930,0.34491866,-0.06394347,0.02028499,-0.02030201,0.15074866,-0.15663601,0.49343792,-0.30709114,0.80854770,-1.11931998
-0.12306153,2.35029871,-2.61951527,0.36737453,-0.07440434,0.83595109,-1.30205616,0.02762408,-0.00012261,0.34413930,-0.06380673,0.02002056,-0.02137451,0.14882719,-0.16006499,0.48589721,-0.32326582,0.79602378,-1.15639018
-0.11705853,2.31712930,-2.68969160,0.36819113,-0.07661663,0.81698076,-1.33138758,0.02715529,-0.00012658,0.34382870,-0.06351271,0.01989630,-0.02241627,0.14721804,-0.16348544,0.47934037,-0.33899552,0.78475165,-1.19411301
-0.11105553,2.28751399,-2.75725728,0.36908599,-0.07879227,0.79924972,-1.35851398,0.02668564,-0.00013099,0.34393841,-0.06304999,0.01990542,-0.02341442,0.14592577,-0.16680210,0.47377007,-0.35403202,0.77474130,-1.23171735
-0.10505253,2.26129163,-2.82056450,0.37001605,-0.08087476,0.78272295,-1.38263286,0.02621890,-0.00013563,0.34441693,-0.06240969,0.02004071,-0.02435629,0.14494729,-0.16991823,0.46913936,-0.36813917,0.76595292,-1.26840446
-0.09904952,2.23822046,-2.87801938,0.37093408,-0.08280762,0.76734372,-1.40299355,0.02575854,-0.00014030,0.34521189,-0.06158583,0.02029464,-0.02522975,0.14427286,-0.17273896,0.46535561,-0.38109960,0.75830029,-1.30337078
-0.09304652,2.21799507,-2.92813256,0.37179138,-0.08453630,0.75303912,-1.41892246,0.02530759,-0.00014485,0.34627255,-0.06057567,0.02065955,-0.02602354,0.14388730,-0.17517458,0.46228676,-0.39272113,0.75165698,-1.33583150
-0.08704352,2.20026719,-2.96956694,0.37254084,-0.08600996,0.73972631,-1.42984579,0.02486870,-0.00014911,0.34755240,-0.05937986,0.02112766,-0.02672762,0.14377165,-0.17714366,0.45976923,-0.40284282,0.74586489,-1.36504423
-0.08104052,2.18466889,-3.00118099,0.37314021,-0.08718321,0.72731926,-1.43530890,0.02444408,-0.00015297,0.34901165,-0.05800254,0.02169130,-0.02733347,0.14390493,-0.17857600,0.45761718,-0.41134012,0.74074469,-1.39033165
-0.07503752,2.17083661,-3.02206574,0.37355539,-0.08801766,0.71573544,-1.43499136,0.02403550,-0.00015632,0.35061952,-0.05645131,0.02234293,-0.02783436,0.14426595,-0.17941517,0.45563256,-0.41812906,0.73610736,-1.41110262
-0.06903452,2.15843454,-3.03157430,0.37376342,-0.08848320,0.70490211,-1.42871746,0.02364426,-0.00015909,0.35235614,-0.05473711,0.02307526,-0.02822561,0.14483499,-0.17962057,0.45361531,-0.42316915,0.73176626,-1.42687067
-0.06303152,2.14717579,-3.02934263,0.37375506,-0.08855904,0.69476179,-1.41646148,0.02327123,-0.00016124,0.35421375,-0.05287404,0.02388124,-0.02850477,0.14559533,-0.17916897,0.45137324,-0.42646485,0.72754885,-1.43726940
-0.05702851,2.13684005,-3.01530094,0.37353666,-0.08823443,0.68527651,-1.39834785,0.02291685,-0.00016275,0.35619731,-0.05087904,0.02475410,-0.02867174,0.14653430,-0.17805543,0.44873103,-0.42806546,0.72330743,-1.44206400
-0.05102551,2.12728648,-2.98967525,0.37313113,-0.08750906,0.67643069,-1.37464616,0.02258112,-0.00016363,0.35832423,-0.04877165,0.02568726,-0.02872884,0.14764401,-0.17629360,0.44553805,-0.42806348,0.71892833,-1.44115867
