energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.01050525,9.09678009,0.00392484,3.18173250,8.23305256,2.21101941,0.33444884,3.31323141,1.13512423,0.00000000
-3.00450225,8.84013741,0.00395998,3.06066323,7.94915161,2.12886569,0.32425403,3.26127348,1.10626799,0.00000000
-2.99849925,8.57094731,0.00399115,2.93424217,7.65121133,2.04297247,0.31416312,3.20570852,1.07607904,0.00000000
-2.99249625,8.29160228,0.00401537,2.80425003,7.34356097,1.95442657,0.30429410,3.14598541,1.04487234,0.00000000
-2.98649325,8.00463821,0.00403001,2.67243833,7.03046070,1.86432756,0.29476053,3.08170314,1.01301110,0.00000000
-2.98049025,7.71270442,0.00403285,2.54049104,6.71601065,1.77376593,0.28567133,3.01263824,0.98090332,0.00000000
-2.97448724,7.41853071,0.00402220,2.40999028,6.40407002,1.68380210,0.27713044,2.93876506,0.94899593,0.00000000
-2.96848424,7.12489172,0.00399687,2.28238721,6.09818868,1.59544688,0.26923647,2.86026818,0.91776668,0.00000000
-2.96248124,6.83456913,0.00395625,2.15897870,5.80155274,1.50964405,0.26208201,2.77754593,0.88771388,0.00000000
-2.95647824,6.55031203,0.00390028,2.04089030,5.51694521,1.42725512,0.25575272,2.69120524,0.85934416,0.00000000
-2.95047524,6.27479576,0.00382949,1.92906560,5.24672147,1.34904692,0.25032613,2.60204747,0.83315876,0.00000000
-2.94447224,6.01057993,0.00374491,1.82426176,4.99279917,1.27568179,0.24587008,2.51104612,0.80963865,0.00000000
-2.93846923,5.76006592,0.00364807,1.72705071,4.75666104,1.20771062,0.24244096,2.41931711,0.78922899,0.00000000
-2.93246623,5.52545470,0.00354092,1.63782519,4.53936879,1.14556849,0.24008162,2.32808288,0.77232363,0.00000000
-2.92646323,5.30870549,0.00342573,1.55680897,4.34158591,1.08957274,0.23881921,2.23863184,0.75924998,0.00000000
-2.92046023,5.11149645,0.00330505,1.48407000,4.16360702,1.03992324,0.23866295,2.15227490,0.75025505,0.00000000
-2.91445723,4.93518827,0.00318157,1.41953566,4.00539144,0.99670455,0.23960203,2.07030092,0.74549327,0.00000000
-2.90845423,4.78079200,0.00305805,1.36300908,3.86659872,0.95988977,0.24160372,1.99393299,0.74501644,0.00000000
-2.90245123,4.64894248,0.00293722,1.31418577,3.74662448,0.92934577,0.24461186,1.92428760,0.74876662,0.00000000
-2.89644822,4.53987887,0.00282170,1.27266984,3.64463510,0.90483970,0.24854600,1.86233831,0.75657221,0.00000000
-2.89044522,4.45343370,0.00271388,1.23798931,3.55960027,0.88604651,0.25330108,1.80888570,0.76814764,0.00000000
-2.88444222,4.38903186,0.00261592,1.20961031,3.49032316,0.87255760,0.25874811,1.76453494,0.78309703,0.00000000
-2.87843922,4.34570078,0.00252965,1.18695006,3.43546824,0.86389040,0.26473561,1.72968199,0.80092166,0.00000000
-2.87243622,4.32209255,0.00245653,1.16938860,3.39358696,0.85949900,0.27109211,1.70450905,0.82103160,0.00000000
-2.86643322,4.31651848,0.00239769,1.15627958,3.36314219,0.85878567,0.27762960,1.68898961,0.84276085,0.00000000
-2.86043022,4.32699606,0.00235388,1.14696041,3.34253210,0.86111346,0.28414793,1.68290281,0.86538605,0.00000000
-2.85442721,4.35130746,0.00232552,1.14076182,3.33011407,0.86581962,0.29044000,1.68585640,0.88814782,0.00000000
-2.84842421,4.38706827,0.00231275,1.13701737,3.32422944,0.87222975,0.29629771,1.69731746,0.91027436,0.00000000
-2.84242121,4.43180440,0.00231545,1.13507289,3.32322924,0.87967252,0.30151833,1.71664916,0.93100623,0.00000000
-2.83641821,4.48303455,0.00233335,1.13429598,3.32550091,0.88749457,0.30591111,1.74315207,0.94962151,0.00000000
-2.83041521,4.53835500,0.00236611,1.13408551,3.32949567,0.89507521,0.30930392,1.77610777,0.96546034,0.00000000
-2.82441221,4.59552327,0.00241336,1.13388096,3.33375574,0.90184055,0.31154946,1.81482284,0.97794777,0.00000000
-2.81840920,4.65253690,0.00247484,1.13317132,3.33694049,0.90727640,0.31253099,1.85867095,0.98661403,0.00000000
-2.81240620,4.70770372,0.00255046,1.13150313,3.33785017,0.91093964,0.31216711,1.90713083,0.99111129,0.00000000
-2.80640320,4.75970022,0.00264040,1.12848731,3.33544607,0.91246737,0.31041543,1.95981841,0.99122620,0.00000000
-2.80040020,4.80761493,0.00274515,1.12380437,3.32886588,0.91158366,0.30727497,2.01651127,0.98688771,0.00000000
-2.79439720,4.85097481,0.00286561,1.11720763,3.31743312,0.90810336,0.30278709,2.07716405,0.97816973,0.00000000
-2.78839420,4.88975288,0.00300309,1.10852425,3.30066004,0.90193300,0.29703500,2.14191422,0.96528864,0.00000000
-2.78239120,4.92435687,0.00315939,1.09765376,3.27824369,0.89306861,0.29014168,2.21107746,0.94859570,0.00000000
-2.77638819,4.95559920,0.00333678,1.08456439,3.25005521,0.88159063,0.28226645,2.28513308,0.92856475,0.00000000
-2.77038519,4.98464980,0.00353797,1.06928711,3.21612303,0.86765623,0.27360032,2.36469987,0.90577587,0.00000000
-2.76438219,5.01297408,0.00376615,1.05190781,3.17661106,0.85148938,0.26436010,2.45050367,0.88089556,0.00000000
-2.75837919,5.04225925,0.00402485,1.03255812,3.13179319,0.83336928,0.25478192,2.54333803,0.85465453,0.00000000
-2.75237619,5.07433249,0.00431797,1.01140524,3.08202578,0.81361773,0.24511393,2.64401993,0.82782390,0.00000000
-2.74637319,5.11107513,0.00464963,0.98864162,3.02772000,0.79258602,0.23560898,2.75334256,0.80119082,0.00000000
-2.74037019,5.15433681,0.00502407,0.96447486,2.96931562,0.77064214,0.22651708,2.87202752,0.77553459,0.00000000
-2.73436718,5.20585375,0.00544561,0.93911852,2.90725800,0.74815865,0.21807834,3.00067847,0.75160392,0.00000000
-2.72836418,5.26717457,0.00591841,0.91278429,2.84197941,0.72550202,0.21051626,3.13973869,0.73009637,0.00000000
-2.72236118,5.33959682,0.00644642,0.88567590,2.77388570,0.70302351,0.20403191,3.28945407,0.71164033,0.00000000
-2.71635818,5.42411654,0.00703321,0.85798491,2.70334872,0.68105205,0.19879891,3.44984358,0.69678017,0.00000000
-2.71035518,5.52139239,0.00768177,0.82988851,2.63070449,0.65988920,0.19495944,3.62067816,0.68596488,0.00000000
-2.70435218,5.63172501,0.00839439,0.80154926,2.55625659,0.63980602,0.19262139,3.80146896,0.67954005,0.00000000
-2.69834917,5.75505153,0.00917248,0.77311647,2.48028400,0.62104185,0.19185655,3.99146537,0.67774357,0.00000000
-2.69234617,5.89095441,0.01001640,0.74472889,2.40305219,0.60380461,0.19270001,4.18966254,0.68070453,0.00000000
-2.68634317,6.03868292,0.01092530,0.71651838,2.32482598,0.58827228,0.19515051,4.39481808,0.68844526,0.00000000
-2.68034017,6.19718537,0.01189697,0.68861403,2.24588303,0.57459528,0.19917185,4.60547685,0.70088606,0.00000000
-2.67433717,6.36514970,0.01292769,0.66114627,2.16652628,0.56289911,0.20469516,4.82000260,0.71785227,0.00000000
-2.66833417,6.54104976,0.01401215,0.63425066,2.08709443,0.55328721,0.21162196,5.03661503,0.73908323,0.00000000
-2.66233117,6.72319487,0.01514332,0.60807091,2.00796936,0.54584328,0.21982781,5.25343051,0.76424265,0.00000000
-2.65632816,6.90978023,0.01631247,0.58276095,1.92957999,0.54063327,0.22916650,5.46850473,0.79293011,0.00000000
-2.65032516,7.09893582,0.01750911,0.55848588,1.85240233,0.53770648,0.23947464,5.67987564,0.82469298,0.00000000
-2.64432216,7.28877234,0.01872109,0.53542177,1.77695572,0.53709594,0.25057642,5.88560489,0.85903883,0.00000000
-2.63831916,7.47742241,0.01993471,0.51375438,1.70379587,0.53881802,0.26228844,6.08381661,0.89544758,0.00000000
-2.63231616,7.66307645,0.02113493,0.49367695,1.63350513,0.54287141,0.27442456,6.27273213,0.93338335,0.00000000
-2.62631316,7.84401251,0.02230557,0.47538716,1.56668096,0.54923555,0.28680053,6.45069979,0.97230573,0.00000000
-2.62031016,8.01861993,0.02342968,0.45908374,1.50392342,0.55786892,0.29923828,6.61621946,1.01168020,0.00000000
-2.61430715,8.18541735,0.02448989,0.44496261,1.44582254,0.56870730,0.31156987,6.76796121,1.05098760,0.00000000
-2.60830415,8.34306522,0.02546884,0.43321316,1.39294637,0.58166233,0.32364084,6.90477850,1.08973243,0.00000000
-2.60230115,8.49037390,0.02634969,0.42401450,1.34583024,0.59662060,0.33531302,7.02571601,1.12745010,0.00000000
-2.59629815,8.62630795,0.02711657,0.41753209,1.30496766,0.61344352,0.34646669,7.13001276,1.16371283,0.00000000
-2.59029515,8.74998760,0.02775511,0.41391459,1.27080295,0.63196803,0.35700204,7.21710118,1.19813436,0.00000000
-2.58429215,8.86068828,0.02825293,0.41329117,1.24372560,0.65200837,0.36683988,7.28660306,1.23037346,0.00000000
-2.57828914,8.95783892,0.02860013,0.41576903,1.22406603,0.67335882,0.37592181,7.33832317,1.26013629,0.00000000
-2.57228614,9.04101967,0.02878964,0.42143120,1.21209238,0.69579740,0.38420958,7.37224138,1.28717775,0.00000000
-2.56628314,9.10995956,0.02881763,0.43033452,1.20800791,0.71909044,0.39168404,7.38850408,1.31130184,0.00000000
-2.56028014,9.16453431,0.02868371,0.44250760,1.21194845,0.74299778,0.39834355,7.38741550,1.33236134,0.00000000
-2.55427714,9.20476458,0.02839113,0.45794895,1.22397961,0.76727842,0.40420204,7.36942941,1.35025690,0.00000000
-2.54827414,9.23081446,0.02794682,0.47662490,1.24409347,0.79169633,0.40928687,7.33514148,1.36493562,0.00000000
-2.54227114,9.24299023,0.02736131,0.49846778,1.27220463,0.81602626,0.41363658,7.28528237,1.37638945,0.00000000
-2.53626813,9.24173906,0.02664860,0.52337406,1.30814587,0.84005904,0.41729865,7.22071156,1.38465342,0.00000000
-2.53026513,9.22764736,0.02582584,0.55120284,1.35166365,0.86360645,0.42032745,7.14241158,1.38980387,0.00000000
-2.52426213,9.20143849,0.02491305,0.58177477,1.40241400,0.88650515,0.42278239,7.05148235,1.39195677,0.00000000
-2.51825913,9.16396937,0.02393261,0.61487177,1.45995955,0.90861965,0.42472646,6.94913528,1.39126608,0.00000000
-2.51225613,9.11622573,0.02290879,0.65023752,1.52376831,0.92984423,0.42622511,6.83668636,1.38792229,0.00000000
-2.50625313,9.05931562,0.02186720,0.68757923,1.59321498,0.95010357,0.42734548,6.71554812,1.38215087,0.00000000
-2.50025013,8.99446081,0.02083424,0.72657063,1.66758541,0.96935231,0.42815609,6.58721959,1.37421072,0.00000000
-2.49424712,8.92298586,0.01983651,0.76685647,1.74608474,0.98757341,0.42872675,6.45327415,1.36439229,0.00000000
-2.48824412,8.84630445,0.01890021,0.80805831,1.82784927,1.00477548,0.42912880,6.31534467,1.35301540,0.00000000
-2.48224112,8.76590283,0.01805063,0.84978179,1.91196221,1.02098918,0.42943537,6.17510582,1.34042632,0.00000000
-2.47623812,8.68331999,0.01731159,0.89162491,1.99747272,1.03626288,0.42972172,6.03425344,1.32699409,0.00000000
-2.47023512,8.60012452,0.01670495,0.93318719,2.08341771,1.05065778,0.43006538,5.89448079,1.31310591,0.00000000
-2.46423212,8.51788790,0.01625017,0.97407920,2.16884524,1.06424260,0.43054602,5.75745201,1.29916128,0.00000000
-2.45822911,8.43815432,0.01596390,1.01393207,2.25283843,1.07708814,0.43124491,5.62477303,1.28556503,0.00000000
-2.45222611,8.36240698,0.01585960,1.05240641,2.33453853,1.08926184,0.43224385,5.49796030,1.27271908,0.00000000
-2.44622311,8.29203151,0.01594726,1.08920017,2.41316559,1.10082250,0.43362353,5.37840803,1.26101295,0.00000000
-2.44022011,8.22827673,0.01623310,1.12405492,2.48803567,1.11181547,0.43546127,5.26735478,1.25081337,0.00000000
-2.43421711,8.17221390,0.01671937,1.15676024,2.55857317,1.12226826,0.43782817,5.16585023,1.24245303,0.00000000
-2.42821411,8.12469554,0.01740419,1.18715583,2.62431768,1.13218695,0.44078569,5.07472328,1.23621900,0.00000000
-2.42221111,8.08631524,0.01828147,1.21513133,2.68492471,1.14155327,0.44438197,4.99455275,1.23234110,0.00000000
-2.41620810,8.05737036,0.01934084,1.24062376,2.74016026,1.15032275,0.44864777,4.92564195,1.23098092,0.00000000
-2.41020510,8.03782943,0.02056777,1.26361276,2.78988968,1.15842381,0.45359264,4.86799838,1.23222190,0.00000000
-2.40420210,8.02730658,0.02194365,1.28411399,2.83406161,1.16575795,0.45920123,4.82132012,1.23606126,0.00000000
-2.39819910,8.02504501,0.02344604,1.30217119,2.87268811,1.17220111,0.46543026,4.78498990,1.24240414,0.00000000
-2.39219610,8.02991149,0.02504905,1.31784735,2.90582262,1.17760624,0.47220630,4.75807807,1.25106080,0.00000000
-2.38619310,8.04040376,0.02672373,1.33121564,2.93353724,1.18180696,0.47942481,4.73935525,1.26174706,0.00000000
-2.38019010,8.05467195,0.02843869,1.34235078,2.95590123,1.18462238,0.48695037,4.72731507,1.27408860,0.00000000
-2.37418709,8.07055487,0.03016073,1.35132133,2.97296224,1.18586292,0.49461860,4.72020715,1.28762915,0.00000000
-2.36818409,8.08563104,0.03185558,1.35818361,2.98473181,1.18533695,0.50223968,4.71607983,1.30184263,0.00000000
-2.36218109,8.09728383,0.03348880,1.36297734,2.99117625,1.18285809,0.50960347,4.71283189,1.31614911,0.00000000
-2.35617809,8.10277887,0.03502662,1.36572357,2.99221357,1.17825299,0.51648632,4.70827169,1.32993416,0.00000000
-2.35017509,8.09935154,0.03643689,1.36642474,2.98771675,1.17136917,0.52265918,4.70018207,1.34257106,0.00000000
-2.34417209,8.08430125,0.03768999,1.36506699,2.97752319,1.16208266,0.52789689,4.68638863,1.35344499,0.00000000
-2.33816908,8.05508888,0.03875975,1.36162429,2.96144956,1.15030525,0.53198825,4.66482886,1.36197840,0.00000000
-2.33216608,8.00943319,0.03962422,1.35606418,2.93931102,1.13599081,0.53474637,4.63361945,1.36765654,0.00000000
-2.32616308,7.94540201,0.04026642,1.34835455,2.91094340,1.11914054,0.53601904,4.59111887,1.37005196,0.00000000
-2.32016008,7.86149395,0.04067491,1.33847096,2.87622669,1.09980688,0.53569840,4.53598264,1.36884702,0.00000000
-2.31415708,7.75670674,0.04084413,1.32640394,2.83510820,1.07809577,0.53372960,4.46720888,1.36385332,0.00000000
-2.30815408,7.63058899,0.04077473,1.31216570,2.78762369,1.05416723,0.53011792,4.38417202,1.35502712,0.00000000
-2.30215108,7.48327271,0.04047349,1.29579584,2.73391496,1.02823413,0.52493403,4.28664340,1.34248013,0.00000000
-2.29614807,7.31548505,0.03995317,1.27736554,2.67424268,1.00055924,0.51831695,4.17479777,1.32648491,0.00000000
-2.29014507,7.12853867,0.03923212,1.25698018,2.60899364,0.97145054,0.51047471,4.04920558,1.30747462,0.00000000
-2.28414207,6.92430115,0.03833369,1.23477998,2.53868177,0.94125502,0.50168230,3.91081163,1.28603708,0.00000000
-2.27813907,6.70514487,0.03728550,1.21093895,2.46394297,0.91035130,0.49227715,3.76090118,1.26290312,0.00000000
-2.27213607,6.47387987,0.03611852,1.18566200,2.38552400,0.87914108,0.48265205,3.60105549,1.23892956,0.00000000
-2.26613307,6.23367261,0.03486612,1.15918061,2.30426610,0.84804010,0.47324579,3.43309882,1.21507740,0.00000000
-2.26013007,5.98795437,0.03356299,1.13174733,2.22108426,0.81746856,0.46453171,3.25903972,1.19238579,0.00000000
-2.25412706,5.74032328,0.03224404,1.10362944,2.13694342,0.78784163,0.45700453,3.08100922,1.17194260,0.00000000
-2.24812406,5.49444396,0.03094333,1.07510216,2.05283264,0.75956016,0.45116581,2.90119884,1.15485247,0.00000000
-2.24212106,5.25394880,0.02969306,1.04644182,1.96973881,0.73300200,0.44750853,2.72180100,1.14220319,0.00000000
-2.23611806,5.02234428,0.02852259,1.01791932,1.88862098,0.70851404,0.44650117,2.54495431,1.13503142,0.00000000
-2.23011506,4.80292574,0.02745764,0.98979412,1.81038645,0.68640532,0.44857180,2.37269551,1.13428866,0.00000000
-2.22411206,4.59870276,0.02651957,0.96230911,1.73586963,0.66694120,0.45409268,2.20691981,1.14080848,0.00000000
-2.21810905,4.41233725,0.02572489,0.93568632,1.66581437,0.65033884,0.46336576,2.04935022,1.15527576,0.00000000
-2.21210605,4.24609531,0.02508483,0.91012373,1.60086020,0.63676391,0.47660964,1.90151657,1.17819899,0.00000000
-2.20610305,4.10181340,0.02460523,0.88579314,1.54153277,0.62632868,0.49394845,1.76474382,1.20988647,0.00000000
-2.20010005,3.98087873,0.02428650,0.86283898,1.48823858,0.61909144,0.51540289,1.64014905,1.25042707,0.00000000
-2.19409705,3.88422327,0.02412379,0.84137805,1.44126380,0.61505716,0.54088407,1.52864615,1.29967645,0.00000000
-2.18809405,3.81233055,0.02410734,0.82150009,1.40077684,0.61417943,0.57019029,1.43095682,1.35724935,0.00000000
-2.18209105,3.76525372,0.02422294,0.80326901,1.36683435,0.61636356,0.60300709,1.34762624,1.42251852,0.00000000
-2.17608804,3.74264363,0.02445259,0.78672463,1.33939006,0.62147068,0.63891078,1.27904196,1.49462072,0.00000000
-2.17008504,3.74378515,0.02477516,0.77188487,1.31830587,0.62932289,0.67737551,1.22545421,1.57246997,0.00000000
-2.16408204,3.76764005,0.02516725,0.75874818,1.30336464,0.63970902,0.71778379,1.18699638,1.65477822,0.00000000
-2.15807904,3.81289490,0.02560398,0.74729616,1.29428417,0.65239115,0.75944045,1.16370414,1.74008310,0.00000000
-2.15207604,3.87801200,0.02605993,0.73749622,1.29073147,0.66711139,0.80158952,1.15553234,1.82678222,0.00000000
-2.14607304,3.96128207,0.02650997,0.72930415,1.29233714,0.68359884,0.84343380,1.16236903,1.91317334,0.00000000
-2.14007004,4.06087680,0.02693005,0.72266657,1.29870900,0.70157639,0.88415641,1.18404591,1.99749916,0.00000000
-2.13406703,4.17489991,0.02729806,0.71752307,1.30944465,0.72076715,0.92294358,1.22034540,2.07799546,0.00000000
-2.12806403,4.30143531,0.02759438,0.71380802,1.32414240,0.74090015,0.95900803,1.27100438,2.15294081,0.00000000
-2.12206103,4.43859104,0.02780251,0.71145186,1.34241034,0.76171512,0.99161187,1.33571490,2.22070623,0.00000000
-2.11605803,4.58453802,0.02790944,0.71038192,1.36387316,0.78296609,1.02008833,1.41412274,2.27980277,0.00000000
-2.11005503,4.73754252,0.02790594,0.71052262,1.38817656,0.80442369,1.04386124,1.50582430,2.32892511,0.00000000
-2.10405203,4.89599204,0.02778668,0.71179505,1.41498930,0.82587603,1.06246165,1.61036283,2.36698954,0.00000000
-2.09804902,5.05841403,0.02755018,0.71411601,1.44400290,0.84712829,1.07554073,1.72722472,2.39316453,0.00000000
-2.09204602,5.22348759,0.02719862,0.71739650,1.47492923,0.86800089,1.08287857,1.85583677,2.40689275,0.00000000
-2.08604302,5.39004856,0.02673759,0.72153988,1.50749644,0.88832681,1.08438845,1.99556503,2.40790370,0.00000000
-2.08004002,5.55708853,0.02617561,0.72643978,1.54144367,0.90794809,1.08011642,2.14571576,2.39621631,0.00000000
-2.07403702,5.72374898,0.02552367,0.73197810,1.57651514,0.92671205,1.07023649,2.30553898,2.37213180,0.00000000
-2.06803402,5.88931148,0.02479465,0.73802317,1.61245443,0.94446761,1.05504143,2.47423466,2.33621709,0.00000000
-2.06203102,6.05318553,0.02400274,0.74442858,1.64899934,0.96106230,1.03493005,2.65096156,2.28927992,0.00000000
-2.05602801,6.21489539,0.02316286,0.75103266,1.68587828,0.97634024,1.01039125,2.83484844,2.23233682,0.00000000
-2.05002501,6.37406707,0.02229010,0.75765908,1.72280859,0.99014162,0.98198604,3.02500717,2.16657583,0.00000000
-2.04402201,6.53041692,0.02139918,0.76411851,1.75949712,1.00230396,0.95032809,3.22054720,2.09331549,0.00000000
-2.03801901,6.68374256,0.02050406,0.77021160,1.79564343,1.01266525,0.91606382,3.42059063,2.01396237,0.00000000
-2.03201601,6.83391676,0.01961755,0.77573318,1.83094559,1.02106909,0.87985295,3.62428698,1.92996872,0.00000000
-2.02601301,6.98088468,0.01875109,0.78047756,1.86510816,1.02737170,0.84235013,3.83082719,1.84279225,0.00000000
-2.02001001,7.12466403,0.01791454,0.78424477,1.89785217,1.03145042,0.80418851,4.03945581,1.75385933,0.00000000
-2.01400700,7.26534803,0.01711615,0.78684746,1.92892624,1.03321336,0.76596551,4.24948094,1.66453295,0.00000000
-2.00800400,7.40311009,0.01636259,0.78811798,1.95811818,1.03260964,0.72823138,4.46028147,1.57608625,0.00000000
-2.00200100,7.53820943,0.01565898,0.78791541,1.98526610,1.02963946,0.69148055,4.67131130,1.48968208,0.00000000
-1.99599800,7.67099641,0.01500912,0.78613184,2.01026823,1.02436355,0.65614581,4.88210053,1.40635864,0.00000000
-1.98999500,7.80191656,0.01441563,0.78269781,2.03309052,1.01691111,0.62259520,5.09225381,1.32702111,0.00000000
-1.98399200,7.93151216,0.01388017,0.77758622,2.05377145,1.00748573,0.59113136,5.30144605,1.25243849,0.00000000
-1.97798899,8.06042063,0.01340368,0.77081464,2.07242341,0.99636880,0.56199291,5.50941604,1.18324522,0.00000000
-1.97198599,8.18936898,0.01298661,0.76244578,2.08923052,0.98391996,0.53535754,5.71595861,1.11994635,0.00000000
-1.96598299,8.31916391,0.01262910,0.75258591,2.10444276,0.97057447,0.51134636,5.92091567,1.06292557,0.00000000
-1.95997999,8.45067767,0.01233115,0.74138150,2.11836677,0.95683735,0.49002898,6.12416692,1.01245491,0.00000000
-1.95397699,8.58482951,0.01209280,0.72901404,2.13135378,0.94327455,0.47142913,6.32562046,0.96870543,0.00000000
-1.94797399,8.72256345,0.01191420,0.71569347,2.14378538,0.93050139,0.45553038,6.52520371,0.93175790,0.00000000
-1.94197099,8.86482263,0.01179571,0.70165049,2.15605798,0.91916879,0.44228162,6.72285474,0.90161305,0.00000000
-1.93596798,9.01252119,0.01173794,0.68712812,2.16856693,0.90994774,0.43160229,6.91851396,0.87820074,0.00000000
-1.92996498,9.16651434,0.01174176,0.67237317,2.18169116,0.90351289,0.42338714,7.11211592,0.86138793,0.00000000
-1.92396198,9.32756749,0.01180830,0.65762776,2.19577923,0.90052564,0.41751044,7.30358104,0.85098535,0.00000000
-1.91795898,9.49632526,0.01193894,0.64312157,2.21113753,0.90161763,0.41382975,7.49280681,0.84675279,0.00000000
-1.91195598,9.67328132,0.01213527,0.62906499,2.22802111,0.90737519,0.41218918,7.67965818,0.84840334,0.00000000
-1.90595298,9.85874972,0.01239908,0.61564361,2.24662749,0.91832517,0.41242225,7.86395692,0.85560679,0.00000000
-1.89994997,10.05283872,0.01273229,0.60301400,2.26709356,0.93492277,0.41435453,8.04546989,0.86799247,0.00000000
-1.89394697,10.25542779,0.01313698,0.59130118,2.28949537,0.95754143,0.41780600,8.22389645,0.88515202,0.00000000
-1.88794397,10.46614871,0.01361529,0.58059746,2.31385054,0.98646520,0.42259322,8.39885534,0.90664218,0.00000000
-1.88194097,10.68437142,0.01416943,0.57096278,2.34012270,1.02188332,0.42853154,8.56987179,0.93198815,0.00000000
-1.87593797,10.90919560,0.01480169,0.56242625,2.36822754,1.06388718,0.43543715,8.73636588,0.96068751,0.00000000
-1.86993497,11.13944840,0.01551431,0.55498880,2.39803956,1.11246924,0.44312908,8.89764293,0.99221501,0.00000000
-1.86393197,11.37368903,0.01630955,0.54862651,2.42939918,1.16752380,0.45143125,9.05288743,1.02602811,0.00000000
-1.85792896,11.61022061,0.01718956,0.54329446,2.46211930,1.22884914,0.46017427,9.20116133,1.06157341,0.00000000
-1.85192596,11.84710933,0.01815635,0.53893084,2.49599108,1.29615083,0.46919723,9.34140781,1.09829367,0.00000000
-1.84592296,12.08221087,0.01921170,0.53546099,2.53078846,1.36904576,0.47834914,9.47246114,1.13563535,0.00000000
-1.83991996,12.31320359,0.02035706,0.53280118,2.56627120,1.44706677,0.48749025,9.59306301,1.17305634,0.00000000
-1.83391696,12.53762776,0.02159344,0.53086196,2.60218642,1.52966752,0.49649290,9.70188519,1.21003365,0.00000000
-1.82791396,12.75292978,0.02292123,0.52955101,2.63826875,1.61622759,0.50524211,9.79755801,1.24607072,0.00000000
-1.82191096,12.95650995,0.02434009,0.52877521,2.67423933,1.70605790,0.51363571,9.87870366,1.28070419,0.00000000
-1.81590795,13.14577243,0.02584873,0.52844221,2.70980388,1.79840633,0.52158412,9.94397293,1.31350964,0.00000000
-1.80990495,13.31817560,0.02744478,0.52846125,2.74465050,1.89246401,0.52900975,9.99208375,1.34410649,0.00000000
-1.80390195,13.47128135,0.02912460,0.52874342,2.77844737,1.98737229,0.53584608,10.02185960,1.37216157,0.00000000
-1.79789895,13.60280174,0.03088312,0.52920152,2.81084107,2.08223102,0.54203661,10.03226610,1.39739159,0.00000000
-1.79189595,13.71064180,0.03271367,0.52974944,2.84145587,2.17610810,0.54753357,10.02244381,1.41956445,0.00000000
-1.78589295,13.79293746,0.03460791,0.53030150,2.86989428,2.26805101,0.55229675,9.99173584,1.43849951,0.00000000
-1.77988994,13.84808804,0.03655575,0.53077161,2.89573940,2.35710012,0.55629244,9.93970914,1.45406698,0.00000000
-1.77388694,13.87478308,0.03854531,0.53107262,2.91855907,2.44230431,0.55949262,9.86616862,1.46618680,0.00000000
-1.76788394,13.87202358,0.04056300,0.53111583,2.93791198,2.52273846,0.56187456,9.77116402,1.47482705,0.00000000
-1.76188094,13.83913797,0.04259359,0.53081092,2.95335584,2.59752290,0.56342085,9.65498961,1.48000226,0.00000000
-1.75587794,13.77579357,0.04462039,0.53006627,2.96445716,2.66584420,0.56412002,9.51817754,1.48177190,0.00000000
-1.74987494,13.68200402,0.04662552,0.52878980,2.97080274,2.72697687,0.56396764,9.36148561,1.48023904,0.00000000
-1.74387194,13.55813346,0.04859023,0.52689032,2.97201210,2.78030502,0.56296786,9.18588092,1.47554944,0.00000000
-1.73786893,13.40489783,0.05049523,0.52427933,2.96775066,2.82534320,0.56113549,8.99252055,1.46789099,0.00000000
-1.73186593,13.22336363,0.05232120,0.52087324,2.95774297,2.86175529,0.55849818,8.78273067,1.45749348,0.00000000
-1.72586293,13.01494401,0.05404919,0.51659597,2.94178536,2.88937046,0.55509876,8.55798517,1.44462844,0.00000000
-1.71985993,12.78139176,0.05566118,0.51138164,2.91975744,2.90819505,0.55099743,8.31988470,1.42960886,0.00000000
-1.71385693,12.52478855,0.05714056,0.50517736,2.89163179,2.91841950,0.54627354,8.07013677,1.41278846,0.00000000
-1.70785393,12.24752939,0.05847263,0.49794589,2.85748123,2.92041941,0.54102678,7.81053709,1.39456009,0.00000000
-1.70185093,11.95230109,0.05964505,0.48966792,2.81748322,2.91475023,0.53537751,7.54295203,1.37535294,0.00000000
-1.69584792,11.64205369,0.06064822,0.48034398,2.77192083,2.90213517,0.52946607,7.26930187,1.35562821,0.00000000
-1.68984492,11.31996366,0.06147562,0.46999568,2.72118013,2.88344630,0.52345092,6.99154422,1.33587289,0.00000000
-1.68384192,10.98938822,0.06212400,0.45866625,2.66574390,2.85967928,0.51750550,6.71165679,1.31659153,0.00000000
-1.67783892,10.65381046,0.06259344,0.44642025,2.60618141,2.83192217,0.51181393,6.43161889,1.29829595,0.00000000
-1.67183592,10.31677544,0.06288739,0.43334247,2.54313488,2.80131956,0.50656545,6.15339097,1.28149283,0.00000000
-1.66583292,9.98181838,0.06301241,0.41953600,2.47730272,2.76903305,0.50194797,5.87889183,1.26666966,0.00000000
-1.65982991,9.65238636,0.06297793,0.40511953,2.40942021,2.73619984,0.49814086,5.60997331,1.25427930,0.00000000
-1.65382691,9.33175624,0.06279579,0.39022402,2.34023839,2.70389109,0.49530734,5.34839285,1.24472377,0.00000000
-1.64782391,9.02295138,0.06247977,0.37498880,2.27050197,2.67307184,0.49358691,5.09578432,1.23833806,0.00000000
