energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.22661331,3.62468743,1.27064711,1.88779609,0.00283637,0.05674781,0.25937106,0.90162573,0.01011347,0.11123314
-3.22061031,3.65107525,1.28286320,1.91262553,0.00291463,0.05515703,0.26352831,0.89733175,0.00999115,0.11006959
-3.21460730,3.66416158,1.28939360,1.92973271,0.00298440,0.05343089,0.26645767,0.89118151,0.00982662,0.10862347
-3.20860430,3.66375329,1.29000440,1.93887423,0.00304493,0.05159033,0.26809535,0.88334054,0.00962171,0.10692842
-3.20260130,3.64986834,1.28454961,1.93994414,0.00309565,0.04965710,0.26839914,0.87398929,0.00937908,0.10502049
-3.19659830,3.62274625,1.27297968,1.93298184,0.00313616,0.04765362,0.26735022,0.86332131,0.00910208,0.10293763
-3.19059530,3.58285302,1.25534744,1.91817583,0.00316625,0.04560280,0.26495438,0.85154171,0.00879478,0.10071922
-3.18459230,3.53087985,1.23181107,1.89586306,0.00318587,0.04352795,0.26124246,0.83886585,0.00846183,0.09840569
-3.17858929,3.46773549,1.20263376,1.86652364,0.00319517,0.04145259,0.25627009,0.82551818,0.00810839,0.09603815
-3.17258629,3.39453207,1.16817991,1.83077109,0.00319441,0.03940033,0.25011656,0.81173125,0.00774002,0.09365814
-3.16658329,3.31256474,1.12890802,1.78933844,0.00318404,0.03739469,0.24288300,0.79774475,0.00736254,0.09130730
-3.16058029,3.22328599,1.08536036,1.74306070,0.00316461,0.03545889,0.23468993,0.78380453,0.00698198,0.08902717
-3.15457729,3.12827534,1.03814986,1.69285442,0.00313678,0.03361563,0.22567417,0.77016170,0.00660440,0.08685894
-3.14857429,3.02920573,0.98794475,1.63969517,0.00310131,0.03188686,0.21598541,0.75707150,0.00623581,0.08484327
-3.14257129,2.92780786,0.93545167,1.58459403,0.00305903,0.03029349,0.20578238,0.74479217,0.00588207,0.08302000
-3.13656828,2.82583386,0.88139775,1.52857373,0.00301086,0.02885514,0.19522904,0.73358359,0.00554879,0.08142793
-3.13056528,2.72502157,0.82651271,1.47264579,0.00295774,0.02758982,0.18449068,0.72370570,0.00524124,0.08010450
-3.12456228,2.62706079,0.77151140,1.41778913,0.00290068,0.02651365,0.17373034,0.71541667,0.00496431,0.07908540
-3.11855928,2.53356235,0.71707770,1.36493110,0.00284071,0.02564054,0.16310539,0.70897070,0.00472243,0.07840422
-3.11255628,2.44603101,0.66385012,1.31493136,0.00277890,0.02498199,0.15276470,0.70461547,0.00451952,0.07809189
-3.10655328,2.36584266,0.61240980,1.26856907,0.00271635,0.02454676,0.14284616,0.70258917,0.00435899,0.07817613
-3.10055028,2.29422613,0.56327106,1.22653346,0.00265418,0.02434070,0.13347489,0.70311703,0.00424371,0.07868084
-3.09454727,2.23224966,0.51687463,1.18941779,0.00259353,0.02436655,0.12476183,0.70640747,0.00417598,0.07962538
-3.08854427,2.18081189,0.47358378,1.15771658,0.00253557,0.02462384,0.11680304,0.71264780,0.00415754,0.08102387
-3.08254127,2.14063690,0.43368299,1.13182562,0.00248146,0.02510880,0.10967934,0.72199952,0.00418957,0.08288440
-3.07653827,2.11227277,0.39737915,1.11204444,0.00243238,0.02581436,0.10345648,0.73459341,0.00427269,0.08520832
-3.07053527,2.09609317,0.36480480,1.09858060,0.00238948,0.02673018,0.09818552,0.75052450,0.00440696,0.08798959
-3.06453227,2.09230117,0.33602308,1.09155532,0.00235388,0.02784282,0.09390352,0.76984698,0.00459192,0.09121409
-3.05852926,2.10093468,0.31103398,1.09100974,0.00232668,0.02913590,0.09063440,0.79256949,0.00482654,0.09485926
-3.05252626,2.12187297,0.28978146,1.09691149,0.00230886,0.03059037,0.08838973,0.81865069,0.00510928,0.09889375
-3.04652326,2.15484366,0.27216092,1.10916079,0.00230133,0.03218484,0.08716964,0.84799561,0.00543807,0.10327730
-3.04052026,2.19942993,0.25802684,1.12759602,0.00230486,0.03389594,0.08696348,0.88045278,0.00581033,0.10796096
-3.03451726,2.25507752,0.24720005,1.15199829,0.00232005,0.03569877,0.08775050,0.91581247,0.00622299,0.11288746
-3.02851426,2.32110162,0.23947452,1.18209487,0.00234734,0.03756735,0.08950026,0.95380605,0.00667246,0.11799189
-3.02251126,2.39669335,0.23462345,1.21756156,0.00238691,0.03947513,0.09217289,0.99410684,0.00715470,0.12320266
-3.01650825,2.48092637,0.23240453,1.25802400,0.00243873,0.04139547,0.09571933,1.03633221,0.00766518,0.12844273
-3.01050525,2.57276345,0.23256438,1.30305817,0.00250250,0.04330219,0.10008128,1.08004721,0.00819897,0.13363106
-3.00450225,2.67106363,0.23484219,1.35219040,0.00257761,0.04516999,0.10519127,1.12476966,0.00875071,0.13868423
-2.99849925,2.77459031,0.23897258,1.40489730,0.00266320,0.04697499,0.11097269,1.16997652,0.00931466,0.14351828
-2.99249625,2.88202055,0.24468792,1.46060594,0.00275809,0.04869509,0.11733989,1.21511157,0.00988477,0.14805052
-2.98649325,2.99195627,0.25172018,1.51869495,0.00286083,0.05031036,0.12419846,1.25959427,0.01045470,0.15220152
-2.98049025,3.10293749,0.25980248,1.57849677,0.00296970,0.05180335,0.13144576,1.30282944,0.01101789,0.15589688
-2.97448724,3.21345811,0.26867053,1.63930160,0.00308272,0.05315931,0.13897172,1.34421792,0.01156762,0.15906905
-2.96848424,3.32198435,0.27806409,1.70036337,0.00319773,0.05436638,0.14665993,1.38316761,0.01209711,0.16165891
-2.96248124,3.42697596,0.28772857,1.76090785,0.00331237,0.05541567,0.15438912,1.41910501,0.01259958,0.16361708
-2.95647824,3.52691007,0.29741683,1.82014306,0.00342419,0.05630128,0.16203494,1.45148687,0.01306838,0.16490514
-2.95047524,3.62030740,0.30689132,1.87727202,0.00353065,0.05702026,0.16947211,1.47981166,0.01349706,0.16549632
-2.94447224,3.70576031,0.31592642,1.93150731,0.00362922,0.05757247,0.17657673,1.50363083,0.01387949,0.16537614
-2.93846923,3.78196207,0.32431111,1.98208744,0.00371745,0.05796045,0.18322891,1.52255938,0.01421001,0.16454250
-2.93246623,3.84773644,0.33185167,2.02829421,0.00379299,0.05818914,0.18931542,1.53628558,0.01448349,0.16300568
-2.92646323,3.90206646,0.33837459,2.06947054,0.00385370,0.05826568,0.19473237,1.54457962,0.01469548,0.16078786
-2.92046023,3.94412157,0.34372930,2.10503814,0.00389768,0.05819905,0.19938778,1.54730077,0.01484231,0.15792254
-2.91445723,3.97328172,0.34779068,2.13451399,0.00392334,0.05799980,0.20320394,1.54440294,0.01492117,0.15445362
-2.90845423,3.98915740,0.35046128,2.15752519,0.00392946,0.05767966,0.20611945,1.53593830,0.01493024,0.15043436
-2.90245123,3.99160462,0.35167290,2.17382124,0.00391520,0.05725127,0.20809080,1.52205876,0.01486867,0.14592614
-2.89644822,3.98073393,0.35138767,2.18328314,0.00388012,0.05672778,0.20909356,1.50301516,0.01473671,0.14099718
-2.89044522,3.95691279,0.34959828,2.18592905,0.00382425,0.05612261,0.20912293,1.47915406,0.01453567,0.13572105
-2.88444222,3.92076099,0.34632757,2.18191584,0.00374801,0.05544910,0.20819376,1.45091200,0.01426791,0.13017531
-2.87843922,3.87313897,0.34162718,2.17153667,0.00365226,0.05472029,0.20634003,1.41880740,0.01393683,0.12444001
-2.87243622,3.81512921,0.33557554,2.15521452,0.00353827,0.05394873,0.20361374,1.38343010,0.01354677,0.11859623
-2.86643322,3.74801130,0.32827508,2.13349189,0.00340762,0.05314629,0.20008338,1.34542881,0.01310295,0.11272475
-2.86043022,3.67323137,0.31984890,2.10701708,0.00326224,0.05232405,0.19583192,1.30549683,0.01261131,0.10690462
-2.85442721,3.59236692,0.31043692,2.07652757,0.00310428,0.05149225,0.19095453,1.26435618,0.01207841,0.10121197
-2.84842421,3.50708828,0.30019174,2.04283110,0.00293610,0.05066031,0.18555610,1.22274090,0.01151128,0.09571882
-2.84242121,3.41911793,0.28927433,2.00678526,0.00276016,0.04983682,0.17974855,1.18137971,0.01091721,0.09049197
-2.83641821,3.33018907,0.27784971,1.96927613,0.00257901,0.04902963,0.17364823,1.14097873,0.01030366,0.08559212
-2.83041521,3.24200480,0.26608287,1.93119688,0.00239514,0.04824598,0.16737334,1.10220468,0.00967805,0.08107300
-2.82441221,3.15619915,0.25413494,1.89342699,0.00221103,0.04749259,0.16104152,1.06566907,0.00904763,0.07698069
-2.81840920,3.07430118,0.24215984,1.85681262,0.00202897,0.04677579,0.15476762,1.03191392,0.00841934,0.07335310
-2.81240620,2.99770316,0.23030143,1.82214891,0.00185114,0.04610166,0.14866185,1.00139935,0.00779967,0.07021955
-2.80640320,2.92763359,0.21869135,1.79016446,0.00167946,0.04547611,0.14282806,0.97449346,0.00719462,0.06760056
-2.80040020,2.86513590,0.20744738,1.76150861,0.00151565,0.04490493,0.13736247,0.95146478,0.00660953,0.06550774
-2.79439720,2.81105316,0.19667258,1.73674161,0.00136117,0.04439386,0.13235260,0.93247752,0.00604912,0.06394394
-2.78839420,2.76601912,0.18645495,1.71632808,0.00121721,0.04394855,0.12787656,0.91758976,0.00551739,0.06290344
-2.78239120,2.73045566,0.17686772,1.70063360,0.00108472,0.04357450,0.12400252,0.90675461,0.00501765,0.06237238
-2.77638819,2.70457660,0.16797018,1.68992469,0.00096440,0.04327699,0.12078845,0.89982438,0.00455251,0.06232934
-2.77038519,2.68839747,0.15980886,1.68437188,0.00085674,0.04306089,0.11828208,0.89655753,0.00412392,0.06274604
-2.76438219,2.68175089,0.15241912,1.68405570,0.00076203,0.04293057,0.11652092,0.89662833,0.00373318,0.06358813
-2.75837919,2.68430679,0.14582690,1.68897528,0.00068039,0.04288968,0.11553253,0.89963884,0.00338105,0.06481617
-2.75237619,2.69559681,0.14005066,1.69905916,0.00061183,0.04294100,0.11533477,0.90513294,0.00306774,0.06638667
-2.74637319,2.71504170,0.13510324,1.71417762,0.00055623,0.04308624,0.11593622,0.91261188,0.00279301,0.06825314
-2.74037019,2.74198082,0.13099368,1.73415616,0.00051344,0.04332595,0.11733655,0.92155091,0.00255623,0.07036729
-2.73436718,2.77570229,0.12772882,1.75878913,0.00048327,0.04365936,0.11952705,0.93141644,0.00235643,0.07268010
-2.72836418,2.81547266,0.12531460,1.78785299,0.00046551,0.04408434,0.12249104,0.94168305,0.00219236,0.07514301
-2.72236118,2.86056465,0.12375699,1.82111838,0.00046000,0.04459735,0.12620437,0.95184990,0.00206257,0.07770894
-2.71635818,2.91028170,0.12306254,1.85836013,0.00046659,0.04519342,0.13063587,0.96145570,0.00196541,0.08033330
-2.71035518,2.96397818,0.12323837,1.89936479,0.00048523,0.04586626,0.13574783,0.97009198,0.00189913,0.08297484
-2.70435218,3.02107417,0.12429177,1.94393489,0.00051589,0.04660827,0.14149634,0.97741380,0.00186183,0.08559640
-2.69834917,3.08106416,0.12622926,1.99188981,0.00055863,0.04741065,0.14783170,0.98314784,0.00185161,0.08816545
-2.69234617,3.14351922,0.12905529,2.04306291,0.00061357,0.04826353,0.15469873,0.98709723,0.00186645,0.09065453
-2.68634317,3.20808249,0.13277043,2.09729509,0.00068089,0.04915606,0.16203701,0.98914329,0.00190435,0.09304141
-2.68034017,3.27445861,0.13736944,2.15442526,0.00076080,0.05007652,0.16978117,0.98924395,0.00196327,0.09530917
-2.67433717,3.34239759,0.14283905,2.21427813,0.00085355,0.05101244,0.17786107,0.98742902,0.00204116,0.09744601
-2.66833417,3.41167453,0.14915571,2.27665035,0.00095941,0.05195071,0.18620199,0.98379282,0.00213597,0.09944501
-2.66233117,3.48206664,0.15628355,2.34129607,0.00107862,0.05287764,0.19472494,0.97848441,0.00224562,0.10130367
-2.65632816,3.55332932,0.16417246,2.40791298,0.00121141,0.05377906,0.20334697,0.97169611,0.00236808,0.10302340
-2.65032516,3.62517332,0.17275668,2.47613037,0.00135797,0.05464045,0.21198157,0.96365100,0.00250131,0.10460892
-2.64432216,3.69724489,0.18195392,2.54550021,0.00151842,0.05544702,0.22053934,0.95459001,0.00264329,0.10606768
-2.63831916,3.76911085,0.19166516,2.61549259,0.00169281,0.05618385,0.22892879,0.94475947,0.00279206,0.10740924
-2.63231616,3.84025001,0.20177519,2.68549629,0.00188113,0.05683610,0.23705736,0.93439966,0.00294571,0.10864471
-2.62631316,3.91005240,0.21215401,2.75482524,0.00208328,0.05738916,0.24483281,0.92373507,0.00310242,0.10978629
-2.62031016,3.97782668,0.22265905,2.82273110,0.00229908,0.05782897,0.25216475,0.91296671,0.00326049,0.11084689
-2.61430715,4.04281617,0.23313815,2.88842168,0.00252829,0.05814227,0.25896655,0.90226687,0.00341836,0.11183985
-2.60830415,4.10422271,0.24343333,2.95108481,0.00277059,0.05831699,0.26515735,0.89177646,0.00357469,0.11277878
-2.60230115,4.16123745,0.25338507,3.00991654,0.00302563,0.05834252,0.27066433,0.88160485,0.00372833,0.11367749
-2.59629815,4.21307670,0.26283704,3.06415231,0.00329298,0.05821017,0.27542498,0.87183194,0.00387841,0.11455003
-2.59029515,4.25902078,0.27164106,3.11309936,0.00357220,0.05791348,0.27938937,0.86251221,0.00402435,0.11541071
-2.58429215,4.29845340,0.27966197,3.15616860,0.00386282,0.05744856,0.28252222,0.85368012,0.00416589,0.11627425
-2.57828914,4.33089879,0.28678239,3.19290389,0.00416429,0.05681436,0.28480476,0.84535633,0.00430312,0.11715576
-2.57228614,4.35605408,0.29290686,3.22300678,0.00447606,0.05601288,0.28623611,0.83755411,0.00443645,0.11807083
-2.56628314,4.37381434,0.29796534,3.24635517,0.00479748,0.05504927,0.28683413,0.83028531,0.00456662,0.11903534
-2.56028014,4.38428841,0.30191590,3.26301415,0.00512779,0.05393183,0.28663574,0.82356529,0.00469469,0.12006533
-2.55427714,4.38780385,0.30474623,3.27323834,0.00546612,0.05267186,0.28569639,0.81741651,0.00482196,0.12117658
-2.54827414,4.38490021,0.30647416,3.27746501,0.00581138,0.05128350,0.28408890,0.81187018,0.00494994,0.12238415
-2.54227114,4.37631061,0.30714694,3.27629799,0.00616228,0.04978330,0.28190152,0.80696615,0.00508025,0.12370173
-2.53626813,4.36293206,0.30683937,3.27048317,0.00651722,0.04818980,0.27923528,0.80275073,0.00521458,0.12514095
-2.53026513,4.34578607,0.30565088,3.26087634,0.00687429,0.04652301,0.27620078,0.79927281,0.00535452,0.12671047
-2.52426213,4.32597149,0.30370157,3.24840526,0.00723116,0.04480380,0.27291439,0.79657856,0.00550154,0.12841525
-2.51825913,4.30461210,0.30112757,3.23402768,0.00758515,0.04305330,0.26949421,0.79470506,0.00565683,0.13025566
-2.51225613,4.28280180,0.29807571,3.21868751,0.00793313,0.04129225,0.26605574,0.79367359,0.00582123,0.13222678
-2.50625313,4.26155048,0.29469791,3.20327154,0.00827156,0.03954045,0.26270770,0.79348295,0.00599511,0.13431778
-2.50025013,4.24173361,0.29114542,3.18856878,0.00859653,0.03781620,0.25954796,0.79410350,0.00617835,0.13651159
-2.49424712,4.22404825,0.28756325,3.17523468,0.00890379,0.03613586,0.25665993,0.79547249,0.00637026,0.13878464
-2.48824412,4.20897801,0.28408495,3.16376202,0.00918885,0.03451348,0.25410947,0.79749104,0.00656953,0.14110703
-2.48224112,4.19676871,0.28082799,3.15445981,0.00944708,0.03296061,0.25194254,0.80002308,0.00677427,0.14344290
-2.47623812,4.18741619,0.27788993,3.14744128,0.00967382,0.03148613,0.25018363,0.80289669,0.00698201,0.14575108
-2.47023512,4.18066659,0.27534553,3.14262148,0.00986453,0.03009631,0.24883512,0.80590747,0.00718975,0.14798599
-2.46423212,4.17602923,0.27324485,3.13972431,0.01001496,0.02879489,0.24787747,0.80882428,0.00739405,0.15009886
-2.45822911,4.17280108,0.27161250,3.13829867,0.01012124,0.02758328,0.24727034,0.81139671,0.00759112,0.15203904
-2.45222611,4.17010163,0.27044795,3.13774264,0.01018010,0.02646094,0.24695454,0.81336419,0.00777695,0.15375548
-2.44622311,4.16691610,0.26972685,3.13733444,0.01018899,0.02542569,0.24685466,0.81446611,0.00794743,0.15519833
-2.44022011,4.16214489,0.26940346,3.13626859,0.01014615,0.02447413,0.24688234,0.81445248,0.00809851,0.15632048
-2.43421711,4.15465671,0.26941379,3.13369539,0.01005076,0.02360211,0.24694002,0.81309458,0.00822632,0.15707908
-2.42821411,4.14334292,0.26967958,3.12876202,0.00990298,0.02280518,0.24692490,0.81019498,0.00832734,0.15743702
-2.42221111,4.12717049,0.27011270,3.12065317,0.00970397,0.02207898,0.24673310,0.80559660,0.00839849,0.15736413
-2.41620810,4.10523129,0.27061994,3.10862968,0.00945588,0.02141965,0.24626375,0.79919011,0.00843729,0.15683829
-2.41020510,4.07678563,0.27110798,3.09206338,0.00916182,0.02082419,0.24542288,0.79091958,0.00844190,0.15584624
-2.40420210,4.04129843,0.27148817,3.07046687,0.00882579,0.02029076,0.24412690,0.78078598,0.00841125,0.15438422
-2.39819910,3.99846652,0.27168114,3.04351721,0.00845253,0.01981886,0.24230571,0.76884848,0.00834502,0.15245823
-2.39219610,3.94823640,0.27162094,3.01107260,0.00804742,0.01940949,0.23990515,0.75522343,0.00824371,0.15008419
-2.38619310,3.89081193,0.27125846,2.97318169,0.00761632,0.01906527,0.23688882,0.74008129,0.00810862,0.14728768
-2.38019010,3.82665190,0.27056426,2.93008531,0.00716542,0.01879036,0.23323916,0.72364142,0.00794179,0.14410355
-2.37418709,3.75645799,0.26953037,2.88221087,0.00670103,0.01859040,0.22895793,0.70616524,0.00774596,0.14057527
-2.36818409,3.68115371,0.26817131,2.83015970,0.00622945,0.01847235,0.22406581,0.68794788,0.00752449,0.13675405
-2.36218109,3.60185544,0.26652409,2.77468820,0.00575681,0.01844425,0.21860147,0.66930879,0.00728127,0.13269783
-2.35617809,3.51983694,0.26464724,2.71668354,0.00528892,0.01851489,0.21261993,0.65058155,0.00702060,0.12847005
-2.35017509,3.43648855,0.26261909,2.65713503,0.00483115,0.01869345,0.20619049,0.63210336,0.00674708,0.12413836
-2.34417209,3.35327302,0.26053513,2.59710234,0.00438832,0.01898908,0.19939416,0.61420459,0.00646549,0.11977319
-2.33816908,3.27167942,0.25850479,2.53768183,0.00396466,0.01941041,0.19232078,0.59719862,0.00618067,0.11544622
-2.33216608,3.19317686,0.25664770,2.47997230,0.00356374,0.01996507,0.18506597,0.58137235,0.00589741,0.11122891
-2.32616308,3.11916986,0.25508956,2.42504146,0.00318842,0.02065917,0.17772806,0.56697781,0.00562034,0.10719093
-2.32016008,3.05095677,0.25395792,2.37389434,0.00284091,0.02149681,0.17040498,0.55422483,0.00535387,0.10339874
-2.31415708,2.98969274,0.25337792,2.32744472,0.00252277,0.02247958,0.16319142,0.54327526,0.00510205,0.09991414
-2.30815408,2.93635862,0.25346830,2.28649077,0.00223490,0.02360618,0.15617621,0.53423875,0.00486860,0.09679304
-2.30215108,2.89173666,0.25433772,2.25169552,0.00197768,0.02487203,0.14944017,0.52717028,0.00465677,0.09408432
-2.29614807,2.85639395,0.25608160,2.22357286,0.00175096,0.02626903,0.14305427,0.52206943,0.00446943,0.09182900
-2.29014507,2.83067397,0.25877963,2.20247952,0.00155418,0.02778544,0.13707842,0.51888148,0.00430899,0.09005950
-2.28414207,2.81469637,0.26249388,2.18861305,0.00138641,0.02940589,0.13156068,0.51750036,0.00417742,0.08879931
-2.27813907,2.80836494,0.26726776,2.18201571,0.00124645,0.03111149,0.12653707,0.51777311,0.00407635,0.08806278
-2.27213607,2.81138305,0.27312566,2.18258390,0.00113289,0.03288016,0.12203178,0.51950599,0.00400704,0.08785535
-2.26613307,2.82327576,0.28007329,2.19008243,0.00104414,0.03468704,0.11805788,0.52247184,0.00397050,0.08817387
-2.26013007,2.84341743,0.28809866,2.20416275,0.00097855,0.03650512,0.11461836,0.52641847,0.00396751,0.08900729
-2.25412706,2.87106330,0.29717357,2.22438409,0.00093443,0.03830593,0.11170752,0.53107778,0.00399870,0.09033746
-2.24812406,2.90538348,0.30725548,2.25023629,0.00091007,0.04006030,0.10931239,0.53617524,0.00406461,0.09214011
-2.24212106,2.94549743,0.31828954,2.28116293,0.00090379,0.04173926,0.10741440,0.54143940,0.00416575,0.09438591
-2.23611806,2.99050725,0.33021076,2.31658352,0.00091398,0.04331493,0.10599088,0.54661095,0.00430263,0.09704153
-2.23011506,3.03952790,0.34294595,2.35591347,0.00093908,0.04476132,0.10501657,0.55145107,0.00447577,0.10007065
-2.22411206,3.09171280,0.35641543,2.39858060,0.00097758,0.04605523,0.10446475,0.55574864,0.00468573,0.10343487
-2.21810905,3.14627344,0.37053431,2.44403736,0.00102807,0.04717685,0.10430829,0.55932604,0.00493308,0.10709446
-2.21210605,3.20249204,0.38521326,2.49176802,0.00108918,0.04811040,0.10452024,0.56204335,0.00521834,0.11100882
-2.20610305,3.25972665,0.40035866,2.54129055,0.00115957,0.04884453,0.10507413,0.56380065,0.00554195,0.11513684
-2.20010005,3.31740873,0.41587219,2.59215312,0.00123796,0.04937250,0.10594396,0.56453861,0.00590413,0.11943685
-2.19409705,3.37503344,0.43164988,2.64392569,0.00132306,0.04969224,0.10710382,0.56423712,0.00630484,0.12386653
-2.18809405,3.43214381,0.44758074,2.69618746,0.00141358,0.04980619,0.10852733,0.56291231,0.00674363,0.12838248
-2.18209105,3.48831002,0.46354505,2.74851127,0.00150822,0.04972098,0.11018687,0.56061206,0.00721951,0.13293972
-2.17608804,3.54310556,0.47941264,2.80044630,0.00160564,0.04944689,0.11205266,0.55741036,0.00773087,0.13749115
-2.17008504,3.59608249,0.49504122,2.85150079,0.00170444,0.04899728,0.11409193,0.55340088,0.00827534,0.14198701
-2.16408204,3.64674782,0.51027522,2.90112624,0.00180321,0.04838789,0.11626809,0.54869011,0.00884973,0.14637443
-2.15807904,3.69454325,0.52494513,2.94870500,0.00190048,0.04763610,0.11854013,0.54339054,0.00944995,0.15059725
-2.15207604,3.73883049,0.53886779,2.99354251,0.00199473,0.04676021,0.12086230,0.53761424,0.01007098,0.15459604
-2.14607304,3.77888357,0.55184770,3.03486574,0.00208445,0.04577876,0.12318402,0.53146731,0.01070690,0.15830847
-2.14007004,3.81388976,0.56367943,3.07182838,0.00216811,0.04470990,0.12545027,0.52504536,0.01135094,0.16167008
-2.13406703,3.84295966,0.57415129,3.10352358,0.00224423,0.04357099,0.12760228,0.51843040,0.01199557,0.16461537
-2.12806403,3.86514663,0.58305016,3.12900394,0.00231137,0.04237817,0.12957863,0.51168921,0.01263267,0.16707932
-2.12206103,3.87947503,0.59016739,3.14730831,0.00236821,0.04114623,0.13131666,0.50487328,0.01325370,0.16899916
-2.11605803,3.88497620,0.59530546,3.15749439,0.00241353,0.03988854,0.13275421,0.49802024,0.01384994,0.17031643
-2.11005503,3.88073025,0.59828532,3.15867547,0.00244632,0.03861715,0.13383150,0.49115666,0.01441274,0.17097913
-2.10405203,3.86591177,0.59895384,3.15005962,0.00246573,0.03734302,0.13449317,0.48430202,0.01493384,0.17094396
-2.09804902,3.83983661,0.59719118,3.13098917,0.00247117,0.03607636,0.13469034,0.47747353,0.01540559,0.17017843
-2.09204602,3.80200734,0.59291750,3.10097822,0.00246230,0.03482699,0.13438252,0.47069149,0.01582131,0.16866277
-2.08604302,3.75215457,0.58609880,3.05974616,0.00243904,0.03360477,0.13353938,0.46398489,0.01617551,0.16639149
-2.08004002,3.69027163,0.57675137,3.00724500,0.00240160,0.03242004,0.13214218,0.45739678,0.01646415,0.16337457
-2.07403702,3.61664059,0.56494469,2.94367908,0.00235047,0.03128396,0.13018493,0.45098921,0.01668484,0.15963807
-2.06803402,3.53184779,0.55080240,2.86951561,0.00228639,0.03020883,0.12767501,0.44484735,0.01683699,0.15522425
-2.06203102,3.43678795,0.53450143,2.78548552,0.00221036,0.02920835,0.12463345,0.43908259,0.01692189,0.15019103
-2.05602801,3.33265613,0.51626907,2.69257417,0.00212361,0.02829765,0.12109469,0.43383440,0.01694272,0.14461097
-2.05002501,3.22092800,0.49637815,2.59200229,0.00202754,0.02749331,0.11710590,0.42927080,0.01690451,0.13856970
-2.04402201,3.10332892,0.47514054,2.48519791,0.00192369,0.02681318,0.11272584,0.42558741,0.01681401,0.13216380
-2.03801901,2.98179321,0.45289910,2.37376054,0.00181372,0.02627610,0.10802351,0.42300504,0.01667946,0.12549844
-2.03201601,2.85841536,0.43001865,2.25941914,0.00169932,0.02590149,0.10307625,0.42176584,0.01651038,0.11868466
-2.02601301,2.73539522,0.40687605,2.14398575,0.00158221,0.02570886,0.09796788,0.42212816,0.01631721,0.11183654
-2.02001001,2.61497937,0.38384999,2.02930669,0.00146406,0.02571717,0.09278648,0.42436017,0.01611095,0.10506828
-2.01400700,2.49940099,0.36131092,1.91721343,0.00134648,0.02594422,0.08762227,0.42873246,0.01590282,0.09849139
-2.00800400,2.39082044,0.33961129,1.80947490,0.00123096,0.02640595,0.08256537,0.43550981,0.01570381,0.09221201
-2.00200100,2.29126874,0.31907677,1.70775304,0.00111886,0.02711573,0.07770377,0.44494227,0.01552429,0.08632853
-1.99599800,2.20259565,0.29999844,1.61356315,0.00101138,0.02808374,0.07312131,0.45725589,0.01537364,0.08092946
-1.98999500,2.12642399,0.28262641,1.52824001,0.00090955,0.02931631,0.06889598,0.47264331,0.01525993,0.07609174
-1.98399200,2.06411138,0.26716498,1.45291090,0.00081423,0.03081540,0.06509835,0.49125441,0.01518961,0.07187937
-1.97798899,2.01672033,0.25376934,1.38847589,0.00072609,0.03257818,0.06179032,0.51318750,0.01516729,0.06834250
-1.97198599,1.98499725,0.24254404,1.33559567,0.00064563,0.03459669,0.05902405,0.53848113,0.01519562,0.06551690
-1.96598299,1.96936061,0.23354299,1.29468697,0.00057321,0.03685770,0.05684129,0.56710698,0.01527519,0.06342386
-1.95997999,1.96989831,0.22677108,1.26592516,0.00050902,0.03934264,0.05527284,0.59896416,0.01540459,0.06207039
-1.95397699,1.98637398,0.22218713,1.24925363,0.00045315,0.04202775,0.05433839,0.63387508,0.01558050,0.06144980
-1.94797399,2.01824185,0.21970814,1.24439924,0.00040558,0.04488441,0.05404653,0.67158340,0.01579789,0.06154253
-1.94197099,2.06466955,0.21921452,1.25089306,0.00036620,0.04787952,0.05439504,0.71175410,0.01605026,0.06231734
-1.93596798,2.12456802,0.22055611,1.26809566,0.00033485,0.05097614,0.05537140,0.75397602,0.01632999,0.06373256
-1.92996498,2.19662770,0.22355881,1.29522573,0.00031133,0.05413423,0.05695347,0.79776695,0.01662871,0.06573768
-1.92396198,2.27935988,0.22803147,1.33139134,0.00029541,0.05731148,0.05911043,0.84258131,0.01693765,0.06827497
-1.91795898,2.37114203,0.23377278,1.37562259,0.00028685,0.06046429,0.06180381,0.88782032,0.01724814,0.07128125
-1.91195598,2.47026582,0.24057813,1.42690468,0.00028544,0.06354873,0.06498868,0.93284464,0.01755193,0.07468969
-1.90595298,2.57498626,0.24824587,1.48421038,0.00029096,0.06652165,0.06861504,0.97698894,0.01784160,0.07843166
-1.89994997,2.68357059,0.25658310,1.54653078,0.00030321,0.06934170,0.07262913,1.01957826,0.01811094,0.08243853
-1.89394697,2.79434521,0.26541052,1.61290335,0.00032201,0.07197033,0.07697493,1.05994548,0.01835514,0.08664338
-1.88794397,2.90573910,0.27456647,1.68243635,0.00034720,0.07437277,0.08159562,1.09744929,0.01857111,0.09098256
-1.88194097,3.01632220,0.28390977,1.75432881,0.00037862,0.07651886,0.08643498,1.13149212,0.01875750,0.09539719
-1.87593797,3.12483731,0.29332151,1.82788529,0.00041613,0.07838378,0.09143870,1.16153723,0.01891484,0.09983427
-1.86993497,3.23022442,0.30270571,1.90252502,0.00045956,0.07994855,0.09655564,1.18712431,0.01904547,0.10424767
-1.86393197,3.33163634,0.31198883,1.97778495,0.00050875,0.08120046,0.10173883,1.20788282,0.01915340,0.10859877
