energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.43071536,2.73495516,0.00031120,0.24493057,0.19817267,1.98404070,0.02082836,0.10655328,0.42503005,0.25620636
-3.42471236,2.69034609,0.00031264,0.23476494,0.18878460,1.95896716,0.02121286,0.10565195,0.40651129,0.24664676
-3.41870935,2.65090469,0.00031409,0.22543975,0.18062694,1.93683986,0.02153407,0.10513421,0.38891962,0.23822164
-3.41270635,2.61686167,0.00031540,0.21698099,0.17361176,1.91790169,0.02178657,0.10498809,0.37236723,0.23090392
-3.40670335,2.58850977,0.00031643,0.20941131,0.16764691,1.90245497,0.02196691,0.10520253,0.35695982,0.22466451
-3.40070035,2.56620839,0.00031708,0.20274953,0.16263919,1.89086462,0.02207376,0.10576832,0.34279341,0.21947357
-3.39469735,2.55038346,0.00031727,0.19701021,0.15849713,1.88355703,0.02210790,0.10667874,0.32995156,0.21530162
-3.38869435,2.54152232,0.00031697,0.19220348,0.15513330,1.88101428,0.02207230,0.10793001,0.31850325,0.21212052
-3.38269135,2.54016341,0.00031615,0.18833505,0.15246615,1.88376376,0.02197196,0.10952139,0.30850145,0.20990426
-3.37668834,2.54688106,0.00031484,0.18540639,0.15042125,1.89236323,0.02181380,0.11145498,0.29998251,0.20862958
-3.37068534,2.56226566,0.00031309,0.18341516,0.14893207,1.90738182,0.02160641,0.11373527,0.29296634,0.20827626
-3.36468234,2.58690011,0.00031099,0.18235583,0.14794024,1.92937766,0.02135980,0.11636827,0.28745739,0.20882727
-3.35867934,2.62133323,0.00030865,0.18222032,0.14739541,1.95887309,0.02108506,0.11936053,0.28344623,0.21026850
-3.35267634,2.66605146,0.00030619,0.18299882,0.14725464,1.99632844,0.02079404,0.12271783,0.28091178,0.21258832
-3.34667334,2.72144992,0.00030374,0.18468048,0.14748163,2.04211569,0.02049894,0.12644379,0.27982388,0.21577679
-3.34067034,2.78780433,0.00030146,0.18725410,0.14804564,2.09649326,0.02021193,0.13053839,0.28014608,0.21982459
-3.33466733,2.86524501,0.00029947,0.19070866,0.14892035,2.15958318,0.01994482,0.13499650,0.28183849,0.22472181
-3.32866433,2.95373442,0.00029792,0.19503358,0.15008265,2.23135194,0.01970868,0.13980658,0.28486037,0.23045644
-3.32266133,3.05304924,0.00029690,0.20021879,0.15151157,2.31159601,0.01951353,0.14494942,0.28917246,0.23701287
-3.31665833,3.16276825,0.00029654,0.20625440,0.15318724,2.39993295,0.01936805,0.15039736,0.29473867,0.24437020
-3.31065533,3.28226661,0.00029688,0.21313015,0.15509017,2.49579887,0.01927938,0.15611369,0.30152718,0.25250073
-3.30465233,3.41071711,0.00029799,0.22083443,0.15720067,2.59845237,0.01925292,0.16205256,0.30951067,0.26136841
-3.29864932,3.54709864,0.00029988,0.22935305,0.15949865,2.70698535,0.01929227,0.16815932,0.31866584,0.27092766
-3.29264632,3.69021171,0.00030255,0.23866772,0.16196367,2.82034016,0.01939910,0.17437134,0.32897196,0.28112228
-3.28664332,3.83870071,0.00030596,0.24875432,0.16457527,2.93733283,0.01957324,0.18061929,0.34040870,0.29188483
-3.28064032,3.99108203,0.00031008,0.25958104,0.16731361,3.05668138,0.01981271,0.18682885,0.35295322,0.30313636
-3.27463732,4.14577741,0.00031482,0.27110651,0.17016027,3.17703836,0.02011386,0.19292289,0.36657669,0.31478657
-3.26863432,4.30115102,0.00032012,0.28327794,0.17309934,3.29702638,0.02047154,0.19882390,0.38124048,0.32673443
-3.26263132,4.45554936,0.00032589,0.29602959,0.17611848,3.41527533,0.02087933,0.20445666,0.39689218,0.33886929
-3.25662831,4.60734241,0.00033204,0.30928137,0.17921014,3.53046001,0.02132978,0.20975103,0.41346173,0.35107241
-3.25062531,4.75496474,0.00033851,0.32293810,0.18237267,3.64133680,0.02181472,0.21464478,0.43085797,0.36321893
-3.24462231,4.89695530,0.00034523,0.33688908,0.18561136,3.74677811,0.02232554,0.21908621,0.44896579,0.37518020
-3.23861931,5.03199454,0.00035214,0.35100854,0.18893929,3.84580343,0.02285353,0.22303660,0.46764432,0.38682640
-3.23261631,5.15893789,0.00035923,0.36515658,0.19237793,3.93760609,0.02339015,0.22647223,0.48672609,0.39802946
-3.22661331,5.27684440,0.00036649,0.37918100,0.19595747,4.02157471,0.02392735,0.22938594,0.50601767,0.40866598
-3.22061031,5.38499989,0.00037396,0.39291979,0.19971675,4.09730884,0.02445783,0.23178812,0.52530163,0.41862033
-3.21460730,5.48293370,0.00038167,0.40620435,0.20370288,4.16462818,0.02497529,0.23370707,0.54434004,0.42778754
-3.20860430,5.57042883,0.00038971,0.41886332,0.20797046,4.22357530,0.02547458,0.23518864,0.56287930,0.43607611
-3.20260130,5.64752471,0.00039817,0.43072685,0.21258037,4.27441158,0.02595186,0.23629524,0.58065634,0.44341039
-3.19659830,5.71451275,0.00040719,0.44163127,0.21759826,4.31760657,0.02640468,0.23710413,0.59740579,0.44973269
-3.19059530,5.77192443,0.00041690,0.45142382,0.22309264,4.35382104,0.02683194,0.23770507,0.61286794,0.45500479
-3.18459230,5.82051219,0.00042746,0.45996733,0.22913270,4.38388411,0.02723387,0.23819746,0.62679711,0.45920883
-3.17858929,5.86122341,0.00043901,0.46714453,0.23578591,4.40876509,0.02761187,0.23868700,0.63896997,0.46234768
-3.17258629,5.89516815,0.00045171,0.47286192,0.24311545,4.42954084,0.02796833,0.23928201,0.64919340,0.46444449
-3.16658329,5.92358131,0.00046571,0.47705283,0.25117759,4.44735948,0.02830639,0.24008959,0.65731159,0.46554161
-3.16058029,5.94778044,0.00048115,0.47967963,0.26001908,4.46340164,0.02862961,0.24121179,0.66321178,0.46569883
-3.15457729,5.96912033,0.00049813,0.48073487,0.26967466,4.47884036,0.02894172,0.24274179,0.66682851,0.46499105
-3.14857429,5.98894589,0.00051675,0.48024137,0.28016489,4.49480103,0.02924622,0.24476055,0.66814604,0.46350537
-3.14257129,6.00854513,0.00053708,0.47825121,0.29149425,4.51232267,0.02954610,0.24733373,0.66719883,0.46133791
-3.13656828,6.02910381,0.00055915,0.47484369,0.30364969,4.53232214,0.02984354,0.25050933,0.66407006,0.45859026
-3.13056528,6.05166377,0.00058299,0.47012233,0.31659973,4.55556237,0.03013965,0.25431589,0.65888818,0.45536602
-3.12456228,6.07708663,0.00060861,0.46421113,0.33029416,4.58262625,0.03043430,0.25876149,0.65182187,0.45176736
-3.11855928,6.10602454,0.00063599,0.45725036,0.34466429,4.61389695,0.03072600,0.26383359,0.64307347,0.44789189
-3.11255628,6.13889931,0.00066514,0.44939193,0.35962397,4.64954573,0.03101192,0.26949961,0.63287141,0.44383000
-3.10655328,6.17589089,0.00069606,0.44079478,0.37507109,4.68952779,0.03128789,0.27570825,0.62146192,0.43966279
-3.10055028,6.21693595,0.00072883,0.43162042,0.39088974,4.73358626,0.03154865,0.28239157,0.60910063,0.43546068
-3.09454727,6.26173643,0.00076353,0.42202893,0.40695284,4.78126430,0.03178808,0.28946760,0.59604425,0.43128271
-3.08854427,6.30977770,0.00080037,0.41217545,0.42312511,4.83192461,0.03199951,0.29684338,0.58254293,0.42717670
-3.08254127,6.36035546,0.00083961,0.40220744,0.43926633,4.88477554,0.03217615,0.30441830,0.56883353,0.42318001
-3.07653827,6.41260978,0.00088167,0.39226272,0.45523471,4.93890240,0.03231151,0.31208762,0.55513408,0.41932096
-3.07053527,6.46556457,0.00092708,0.38246823,0.47089014,4.99330251,0.03239984,0.31974580,0.54163962,0.41562074
-3.06453227,6.51817026,0.00097655,0.37293964,0.48609734,5.04692240,0.03243657,0.32728980,0.52851947,0.41209563
-3.05852926,6.56934761,0.00103094,0.36378150,0.50072864,5.09869505,0.03241869,0.33462188,0.51591587,0.40875930
-3.05252626,6.61803008,0.00109128,0.35508788,0.51466631,5.14757584,0.03234507,0.34165204,0.50394406,0.40562515
-3.04652326,6.66320288,0.00115880,0.34694340,0.52780436,5.19257518,0.03221670,0.34829984,0.49269332,0.40270827
-3.04052026,6.70393658,0.00123485,0.33942432,0.54004981,5.23278676,0.03203677,0.35449568,0.48222907,0.40002705
-3.03451726,6.73941388,0.00132097,0.33259961,0.55132331,5.26741002,0.03181074,0.36018141,0.47259551,0.39760416
-3.02851426,6.76894838,0.00141877,0.32653175,0.56155924,5.29576630,0.03154613,0.36531041,0.46381865,0.39546695
-3.02251126,6.79199488,0.00152995,0.32127729,0.57070519,5.31730825,0.03125233,0.36984710,0.45590944,0.39364698
-3.01650825,6.80815094,0.00165624,0.31688676,0.57872112,5.33162238,0.03094021,0.37376600,0.44886674,0.39217898
-3.01050525,6.81715037,0.00179931,0.31340429,0.58557806,5.33842532,0.03062162,0.37705046,0.44267996,0.39109902
-3.00450225,6.81884943,0.00196074,0.31086652,0.59125663,5.33755430,0.03030894,0.37969107,0.43733115,0.39044222
-2.99849925,6.81320695,0.00214191,0.30930123,0.59574540,5.32895300,0.03001438,0.38168408,0.43279650,0.39023989
-2.99249625,6.80026005,0.00234394,0.30872547,0.59903924,5.31265367,0.02974947,0.38302966,0.42904733,0.39051660
-2.98649325,6.78009701,0.00256761,0.30914357,0.60113781,5.28875702,0.02952442,0.38373038,0.42605026,0.39128701
-2.98049025,6.75282929,0.00281324,0.31054497,0.60204411,5.25741099,0.02934758,0.38378973,0.42376706,0.39255295
-2.97448724,6.71856425,0.00308067,0.31290220,0.60176339,5.21878981,0.02922501,0.38321102,0.42215394,0.39430082
-2.96848424,6.67738042,0.00336917,0.31616919,0.60030228,5.17307444,0.02916003,0.38199650,0.42116059,0.39649952
-2.96248124,6.62930664,0.00367735,0.32027991,0.59766825,5.12043549,0.02915309,0.38014679,0.42072914,0.39909903
-2.95647824,6.57430634,0.00400320,0.32514771,0.59386934,5.06101942,0.02920156,0.37766072,0.42079312,0.40202981
-2.95047524,6.51226789,0.00434398,0.33066527,0.58891432,4.99493878,0.02929980,0.37453542,0.42127662,0.40520312
-2.94447224,6.44300151,0.00469631,0.33670547,0.58281298,4.92226684,0.02943932,0.37076674,0.42209378,0.40851217
-2.93846923,6.36624310,0.00505614,0.34312298,0.57557680,4.84303681,0.02960910,0.36634995,0.42314878,0.41183428
-2.93246623,6.28166477,0.00541885,0.34975676,0.56721976,4.75724573,0.02979597,0.36128064,0.42433631,0.41503383
-2.92646323,6.18889174,0.00577929,0.35643336,0.55775934,4.66486265,0.02998516,0.35555581,0.42554269,0.41796594
-2.92046023,6.08752485,0.00613192,0.36297087,0.54721763,4.56584075,0.03016087,0.34917512,0.42664754,0.42048086
-2.91445723,5.97716763,0.00647096,0.36918348,0.53562256,4.46013270,0.03030691,0.34214211,0.42752605,0.42242875
-2.90845423,5.85745674,0.00679049,0.37488655,0.52300907,4.34770849,0.03040734,0.33446556,0.42805181,0.42366476
-2.90245123,5.72809442,0.00708465,0.37990179,0.50942039,4.22857474,0.03044714,0.32616074,0.42810003,0.42405417
-2.89644822,5.58888133,0.00734781,0.38406263,0.49490910,4.10279459,0.03041279,0.31725062,0.42755112,0.42347747
-2.89044522,5.43974818,0.00757473,0.38721939,0.47953824,3.97050688,0.03029279,0.30776690,0.42629442,0.42183506
-2.88444222,5.28078478,0.00776078,0.38924416,0.46338212,3.83194383,0.03007818,0.29775095,0.42423201,0.41905155
-2.87843922,5.11226468,0.00790203,0.39003512,0.44652703,3.68744590,0.02976285,0.28725446,0.42128239,0.41507931
-2.87243622,4.93466450,0.00799547,0.38952023,0.42907167,3.53747323,0.02934381,0.27633992,0.41738388,0.40990132
-2.86643322,4.74867644,0.00803905,0.38766008,0.41112729,3.38261256,0.02882133,0.26508076,0.41249765,0.40353313
-2.86043022,4.55521342,0.00803184,0.38444974,0.39281752,3.22357939,0.02819897,0.25356128,0.40661013,0.39602375
-2.85442721,4.35540627,0.00797402,0.37991974,0.37427785,3.06121488,0.02748349,0.24187622,0.39973482,0.38745573
-2.84842421,4.15059281,0.00786696,0.37413579,0.35565480,2.89647740,0.02668464,0.23013002,0.39191325,0.37794404
-2.84242121,3.94229900,0.00771314,0.36719763,0.33710469,2.73042906,0.02581495,0.21843584,0.38321523,0.36763412
-2.83641821,3.73221281,0.00751615,0.35923665,0.31879207,2.56421753,0.02488930,0.20691422,0.37373807,0.35669890
-2.83041521,3.52215164,0.00728056,0.35041265,0.30088784,2.39905391,0.02392456,0.19569152,0.36360506,0.34533503
-2.82441221,3.31402440,0.00701181,0.34090965,0.28356709,2.23618749,0.02293909,0.18489811,0.35296297,0.33375836
-2.81840920,3.10978969,0.00671610,0.33093091,0.26700665,2.07687847,0.02195229,0.17466632,0.34197881,0.32219878
-2.81240620,2.91141157,0.00640016,0.32069336,0.25138253,1.92236966,0.02098402,0.16512831,0.33083584,0.31089460
-2.80640320,2.72081447,0.00607116,0.31042155,0.23686723,1.77385832,0.02005418,0.15641372,0.31972893,0.30008660
-2.80040020,2.53983873,0.00573645,0.30034125,0.22362693,1.63246929,0.01918213,0.14864740,0.30885946,0.29001182
-2.79439720,2.37019843,0.00540341,0.29067306,0.21181884,1.49923031,0.01838625,0.14194694,0.29842985,0.28089747
-2.78839420,2.21344268,0.00507928,0.28162602,0.20158853,1.37505040,0.01768345,0.13642044,0.28863793,0.27295485
-2.78239120,2.07092155,0.00477099,0.27339155,0.19306756,1.26070211,0.01708879,0.13216419,0.27967137,0.26637363
-2.77638819,1.94375766,0.00448501,0.26613786,0.18637122,1.15680784,0.01661506,0.12926066,0.27170216,0.26131659
-2.77038519,1.83282403,0.00422719,0.26000501,0.18159675,1.06383080,0.01627251,0.12777654,0.26488156,0.25791496
-2.76438219,1.73872864,0.00400268,0.25510078,0.17882173,0.98207046,0.01606852,0.12776117,0.25933558,0.25626447
-2.75837919,1.66180594,0.00381583,0.25149748,0.17810304,0.91166245,0.01600741,0.12924514,0.25516108,0.25642231
-2.75237619,1.60211532,0.00367012,0.24922980,0.17947619,0.85258267,0.01609029,0.13223938,0.25242277,0.25840506
-2.74637319,1.55944624,0.00356809,0.24829384,0.18295509,0.80465510,0.01631500,0.13673449,0.25115104,0.26218764
-2.74037019,1.53332974,0.00351134,0.24864720,0.18853238,0.76756287,0.01667606,0.14270065,0.25134094,0.26770342
-2.73436718,1.52305577,0.00350052,0.25021039,0.19618015,0.74086206,0.01716480,0.15008787,0.25295207,0.27484544
-2.72836418,1.52769571,0.00353530,0.25286920,0.20585114,0.72399754,0.01776945,0.15882678,0.25590966,0.28346879
-2.72236118,1.54612934,0.00361446,0.25647829,0.21748040,0.71632043,0.01847541,0.16882992,0.26010656,0.29339408
-2.71635818,1.57707544,0.00373588,0.26086556,0.23098724,0.71710638,0.01926556,0.17999342,0.26540635,0.30441189
-2.71035518,1.61912520,0.00389665,0.26583746,0.24627756,0.72557437,0.02012063,0.19219925,0.27164715,0.31628817
-2.70435218,1.67077742,0.00409310,0.27118478,0.26324629,0.74090543,0.02101967,0.20531772,0.27864633,0.32877034
-2.69834917,1.73047471,0.00432091,0.27668893,0.28178002,0.76226074,0.02194058,0.21921038,0.28620573,0.34159397
-2.69234617,1.79663951,0.00457522,0.28212840,0.30175958,0.78879895,0.02286065,0.23373318,0.29411725,0.35448976
-2.68634317,1.86770910,0.00485075,0.28728515,0.32306247,0.81969216,0.02375719,0.24873962,0.30216874,0.36719069
-2.68034017,1.94216861,0.00514187,0.29195082,0.34556509,0.85414029,0.02460814,0.26408405,0.31014982,0.37943900
-2.67433717,2.01858103,0.00544279,0.29593245,0.36914451,0.89138364,0.02539269,0.27962465,0.31785758,0.39099279
-2.66833417,2.09561353,0.00574766,0.29905754,0.39367978,0.93071336,0.02609187,0.29522631,0.32510185,0.40163209
-2.66233117,2.17205913,0.00605068,0.30117838,0.41905266,0.97147960,0.02668912,0.31076298,0.33170998,0.41116399
-2.65632816,2.24685342,0.00634627,0.30217536,0.44514772,1.01309735,0.02717074,0.32611956,0.33753081,0.41942692
-2.65032516,2.31908560,0.00662915,0.30195940,0.47185174,1.05504976,0.02752633,0.34119314,0.34243794,0.42629370
-2.64432216,2.38800388,0.00689448,0.30047321,0.49905247,1.09688903,0.02774908,0.35589369,0.34633203,0.43167348
-2.63831916,2.45301512,0.00713789,0.29769155,0.52663686,1.13823496,0.02783594,0.37014390,0.34914210,0.43551233
-2.63231616,2.51367902,0.00735564,0.29362055,0.55448873,1.17877130,0.02778773,0.38387852,0.35082592,0.43779270
-2.62631316,2.56969734,0.00754458,0.28829597,0.58248625,1.21824022,0.02760903,0.39704301,0.35136940,0.43853164
-2.62031016,2.62089891,0.00770223,0.28178074,0.61049925,1.25643519,0.02730806,0.40959177,0.35078518,0.43777804
-2.61430715,2.66722134,0.00782678,0.27416177,0.63838667,1.29319271,0.02689632,0.42148595,0.34911032,0.43560900
-2.60830415,2.70869049,0.00791706,0.26554626,0.66599446,1.32838348,0.02638822,0.43269114,0.34640345,0.43212546
-2.60230115,2.74539894,0.00797254,0.25605763,0.69315400,1.36190331,0.02580056,0.44317506,0.34274137,0.42744745
-2.59629815,2.77748464,0.00799324,0.24583125,0.71968157,1.39366462,0.02515197,0.45290541,0.33821534,0.42170907
-2.59029515,2.80511097,0.00797970,0.23501018,0.74537874,1.42358870,0.02446228,0.46184812,0.33292718,0.41505349
-2.58429215,2.82844929,0.00793289,0.22374099,0.77003410,1.45159958,0.02375188,0.46996620,0.32698547,0.40762815
-2.57828914,2.84766502,0.00785416,0.21216990,0.79342635,1.47761958,0.02304103,0.47721913,0.32050182,0.39958045
-2.57228614,2.86290790,0.00774516,0.20043921,0.81532869,1.50156707,0.02234930,0.48356316,0.31358759,0.39105396
-2.56628314,2.87430691,0.00760775,0.18868428,0.83551454,1.52335656,0.02169493,0.48895231,0.30635098,0.38218539
-2.56028014,2.88197016,0.00744397,0.17703100,0.85376444,1.54290114,0.02109434,0.49334015,0.29889469,0.37310233
-2.55427714,2.88598961,0.00725599,0.16559381,0.86987376,1.56011716,0.02056172,0.49668235,0.29131421,0.36392192
-2.54827414,2.88645024,0.00704604,0.15447434,0.88366119,1.57493107,0.02010868,0.49893978,0.28369673,0.35475024
-2.54227114,2.88344296,0.00681640,0.14376053,0.89497730,1.58728784,0.01974406,0.50008198,0.27612066,0.34568267
-2.53626813,2.87708055,0.00656939,0.13352633,0.90371301,1.59716067,0.01947382,0.50009094,0.26865579,0.33680480
-2.53026513,2.86751540,0.00630734,0.12383185,0.90980749,1.60456124,0.01930107,0.49896481,0.26136387,0.32819408
-2.52426213,2.85495787,0.00603258,0.11472391,0.91325493,1.60955004,0.01922618,0.49672134,0.25429970,0.31992186
-2.51825913,2.83969407,0.00574745,0.10623688,0.91410987,1.61224598,0.01924703,0.49340095,0.24751249,0.31205574
-2.51225613,2.82210162,0.00545432,0.09839379,0.91249078,1.61283457,0.01935930,0.48906893,0.24104735,0.30466208
-2.50625313,2.80266224,0.00515554,0.09120763,0.90858136,1.61157411,0.01955686,0.48381693,0.23494687,0.29780840
-2.50025013,2.78196993,0.00485349,0.08468263,0.90262959,1.60879918,0.01983218,0.47776327,0.22925257,0.29156555
-2.49424712,2.76073379,0.00455051,0.07881567,0.89494418,1.60492095,0.02017678,0.47105217,0.22400613,0.28600949
-2.48824412,2.73977463,0.00424895,0.07359749,0.88588849,1.60042384,0.02058167,0.46385175,0.21925024,0.28122247
-2.48224112,2.72001485,0.00395110,0.06901394,0.87587203,1.59585835,0.02103775,0.45635081,0.21502908,0.27729349
-2.47623812,2.70246137,0.00365919,0.06504693,0.86533955,1.59182984,0.02153619,0.44875449,0.21138823,0.27431798
-2.47023512,2.68818157,0.00337536,0.06167530,0.85475820,1.58898331,0.02206871,0.44127881,0.20837409,0.27239656
-2.46423212,2.67827274,0.00310162,0.05887545,0.84460300,1.58798454,0.02262778,0.43414440,0.20603269,0.27163288
-2.45822911,2.67382571,0.00283980,0.05662171,0.83534113,1.58949792,0.02320680,0.42756946,0.20440803,0.27213056
-2.45222611,2.67588382,0.00259156,0.05488665,0.82741557,1.59416168,0.02380007,0.42176238,0.20353995,0.27398933
-2.44622311,2.68539862,0.00235832,0.05364112,0.82122875,1.60256130,0.02440275,0.41691412,0.20346164,0.27730036
-2.44022011,2.70318406,0.00214126,0.05285415,0.81712665,1.61520218,0.02501073,0.41319076,0.20419692,0.28214116
-2.43421711,2.72987111,0.00194126,0.05249281,0.81538424,1.63248264,0.02562041,0.41072654,0.20575745,0.28857008
-2.42821411,2.76586500,0.00175895,0.05252202,0.81619274,1.65466860,0.02622839,0.40961768,0.20814003,0.29662079
-2.42221111,2.81130735,0.00159464,0.05290428,0.81964930,1.68187113,0.02683125,0.40991724,0.21132416,0.30629698
-2.41620810,2.86604540,0.00144837,0.05359955,0.82574971,1.71402822,0.02742520,0.41163144,0.21527015,0.31756766
-2.41020510,2.92961038,0.00131986,0.05456516,0.83438455,1.75089203,0.02800585,0.41471753,0.21991771,0.33036336
-2.40420210,3.00120703,0.00120861,0.05575587,0.84533909,1.79202257,0.02856794,0.41908350,0.22518549,0.34457350
-2.39819910,3.07971559,0.00111386,0.05712415,0.85829719,1.83678875,0.02910521,0.42458969,0.23097140,0.36004534
-2.39219610,3.16370731,0.00103461,0.05862055,0.87284921,1.88437725,0.02961034,0.43105242,0.23715399,0.37658463
-2.38619310,3.25147387,0.00096971,0.06019438,0.88850376,1.93380953,0.03007495,0.43824950,0.24359480,0.39395818
-2.38019010,3.34107036,0.00091786,0.06179456,0.90470305,1.98396666,0.03048975,0.44592762,0.25014173,0.41189836
-2.37418709,3.43037098,0.00087763,0.06337060,0.92084134,2.03362148,0.03084476,0.45381120,0.25663327,0.43010969
-2.36818409,3.51713559,0.00084756,0.06487379,0.93628583,2.08147706,0.03112967,0.46161269,0.26290358,0.44827711
-2.36218109,3.59908502,0.00082612,0.06625850,0.95039921,2.12621007,0.03133417,0.46904356,0.26878805,0.46607597
-2.35617809,3.67398198,0.00081184,0.06748353,0.96256307,2.16651742,0.03144847,0.47582598,0.27412931,0.48318321
-2.35017509,3.73971450,0.00080324,0.06851344,0.97220113,2.20116414,0.03146377,0.48170428,0.27878329,0.49928938
-2.34417209,3.79437808,0.00079898,0.06931988,0.97880131,2.22903056,0.03137275,0.48645602,0.28262504,0.51411103
-2.33816908,3.83635299,0.00079779,0.06988270,0.98193583,2.24915653,0.03117000,0.48990203,0.28555418,0.52740283
-2.33216608,3.86437308,0.00079854,0.07019097,0.98127835,2.26078067,0.03085251,0.49191497,0.28749953,0.53896894
-2.32616308,3.87758292,0.00080029,0.07024374,0.97661745,2.26337290,0.03041993,0.49242612,0.28842279,0.54867306
-2.32016008,3.87558031,0.00080224,0.07005042,0.96786583,2.25665849,0.02987481,0.49142988,0.28832102,0.55644661
-2.31415708,3.85844231,0.00080378,0.06963102,0.95506493,2.24063263,0.02922277,0.48898607,0.28722787,0.56229468
-2.30815408,3.82673327,0.00080451,0.06901591,0.93838471,2.21556479,0.02847242,0.48521955,0.28521328,0.56629933
-2.30215108,3.78149437,0.00080420,0.06824529,0.91811860,2.18199251,0.02763529,0.48031751,0.28238188,0.56862010
-2.29614807,3.72421523,0.00080282,0.06736837,0.89467400,2.14070511,0.02672551,0.47452428,0.27886999,0.56949156
-2.29014507,3.65678865,0.00080050,0.06644222,0.86855868,2.09271795,0.02575949,0.46813407,0.27484136,0.56921805
-2.28414207,3.58145056,0.00079755,0.06553033,0.84036373,2.03923849,0.02475545,0.46148175,0.27048187,0.56816564
-2.27813907,3.50070781,0.00079443,0.06470103,0.81074382,1.98162577,0.02373284,0.45493226,0.26599339,0.56675175
-2.27213607,3.41725697,0.00079170,0.06402571,0.78039568,1.92134504,0.02271178,0.44886890,0.26158702,0.56543267
-2.26613307,3.33389742,0.00079005,0.06357690,0.75003557,1.85991966,0.02171245,0.44368105,0.25747602,0.56468965
-2.26013007,3.25344244,0.00079023,0.06342642,0.72037679,1.79888217,0.02075444,0.43975172,0.25386877,0.56501386
-2.25412706,3.17863162,0.00079304,0.06364343,0.69210791,1.73972664,0.01985621,0.43744543,0.25096185,0.56689096
-2.24812406,3.11204793,0.00079930,0.06429264,0.66587263,1.68386398,0.01903447,0.43709666,0.24893370,0.57078571
-2.24212106,3.05604208,0.00080982,0.06543262,0.64225177,1.63258188,0.01830378,0.43899948,0.24793893,0.57712721
-2.23611806,3.01266675,0.00082536,0.06711425,0.62174810,1.58701055,0.01767611,0.44339835,0.24810353,0.58629527
-2.23011506,2.98362213,0.00084665,0.06937936,0.60477409,1.54809521,0.01716056,0.45048048,0.24952103,0.59860816
-2.22411206,2.97021424,0.00087428,0.07225964,0.59164306,1.51657579,0.01676316,0.46036986,0.25224982,0.61431234
-2.21810905,2.97332627,0.00090874,0.07577568,0.58256362,1.49297408,0.01648680,0.47312300,0.25631157,0.63357421
-2.21210605,2.99340319,0.00095038,0.07993634,0.57763737,1.47758813,0.01633119,0.48872643,0.26169078,0.65647420
-2.20610305,3.03044893,0.00099938,0.08473823,0.57685976,1.47049349,0.01629301,0.50709594,0.26833536,0.68300319
-2.20010005,3.08403545,0.00105572,0.09016550,0.58012361,1.47155052,0.01636611,0.52807748,0.27615834,0.71306142
-2.19409705,3.15332228,0.00111921,0.09618979,0.58722529,1.48041705,0.01654175,0.55144962,0.28504038,0.74645972
-2.18809405,3.23708544,0.00118943,0.10277039,0.59787285,1.49656539,0.01680893,0.57692747,0.29483313,0.78292308
-2.18209105,3.33375397,0.00126575,0.10985458,0.61169593,1.51930275,0.01715481,0.60416798,0.30536322,0.82209638
-2.17608804,3.44145286,0.00134734,0.11737812,0.62825697,1.54779406,0.01756508,0.63277634,0.31643683,0.86355213
-2.17008504,3.55805074,0.00143317,0.12526595,0.64706331,1.58108647,0.01802441,0.66231356,0.32784459,0.90679993
-2.16408204,3.68121109,0.00152201,0.13343304,0.66757993,1.61813462,0.01851686,0.69230491,0.33936679,0.95129756
-2.15807904,3.80844573,0.00161247,0.14178543,0.68924249,1.65782603,0.01902631,0.72224918,0.35077865,0.99646334
-2.15207604,3.93716953,0.00170302,0.15022142,0.71147027,1.69900620,0.01953686,0.75162855,0.36185564,1.04168941
-2.14607304,4.06475532,0.00179205,0.15863292,0.73367903,1.74050294,0.02003319,0.77991895,0.37237867,1.08635586
-2.14007004,4.18858820,0.00187784,0.16690706,0.75529330,1.78114967,0.02050088,0.80660069,0.38213899,1.12984502
-2.13406703,4.30611837,0.00195869,0.17492791,0.77575813,1.81980740,0.02092670,0.83116922,0.39094281,1.17155595
-2.12806403,4.41491182,0.00203292,0.18257841,0.79455005,1.85538543,0.02129881,0.85314577,0.39861547,1.21091838
-2.12206103,4.51269801,0.00209891,0.18974243,0.81118707,1.88686048,0.02160700,0.87208757,0.40500505,1.24740600
-2.11605803,4.59741392,0.00215519,0.19630697,0.82523769,1.91329418,0.02184277,0.88759760,0.40998542,1.28054861
-2.11005503,4.66724352,0.00220043,0.20216447,0.83632863,1.93384892,0.02199942,0.89933339,0.41345862,1.30994264
-2.10405203,4.72065211,0.00223354,0.20721514,0.84415129,1.94780177,0.02207211,0.90701479,0.41535644,1.33525996
-2.09804902,4.75641450,0.00225364,0.21136924,0.84846678,1.95455638,0.02205782,0.91043037,0.41564138,1.35625435
-2.09204602,4.77363645,0.00226016,0.21454931,0.84910938,1.95365265,0.02195534,0.90944229,0.41430663,1.37276565
-2.08604302,4.77176869,0.00225279,0.21669222,0.84598836,1.94477390,0.02176517,0.90398944,0.41137549,1.38472121
-2.08004002,4.75061292,0.00223153,0.21775087,0.83908815,1.92775144,0.02148939,0.89408869,0.40689976,1.39213467
-2.07403702,4.71031948,0.00219669,0.21769569,0.82846681,1.90256608,0.02113156,0.87983426,0.40095768,1.39510199
-2.06803402,4.65137662,0.00214886,0.21651564,0.81425272,1.86934675,0.02069654,0.86139507,0.39365094,1.39379494
