energy_ev,total_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.79339670,0.97531082,0.33308016,0.54471081,0.00360269,0.31072603,0.16059459,0.00023877
-4.78739370,1.05038098,0.36844852,0.58557637,0.00379993,0.32360147,0.18358340,0.00026311
-4.78139070,1.13707842,0.40791231,0.63262587,0.00404274,0.34029162,0.20865348,0.00029093
-4.77538769,1.23475725,0.45128658,0.68548237,0.00432833,0.36056958,0.23574335,0.00032217
-4.76938469,1.34256946,0.49830520,0.74366324,0.00465323,0.38415089,0.26474772,0.00035670
-4.76338169,1.45947405,0.54862149,0.80658644,0.00501338,0.41069842,0.29551602,0.00039435
-4.75737869,1.58425106,0.60181128,0.87357919,0.00540420,0.43982800,0.32785250,0.00043490
-4.75137569,1.71552043,0.65737850,0.94388905,0.00582070,0.47111504,0.36151795,0.00047805
-4.74537269,1.85176566,0.71476350,1.01669738,0.00625760,0.50410184,0.39623307,0.00052347
-4.73936968,1.99136209,0.77335370,1.09113487,0.00670944,0.53830565,0.43168360,0.00057076
-4.73336668,2.13260908,0.83249670,1.16629884,0.00717070,0.57322736,0.46752687,0.00061951
-4.72736368,2.27376524,0.89151512,1.24127180,0.00763594,0.60836057,0.50339975,0.00066926
-4.72136068,2.41308574,0.94972278,1.31514075,0.00809995,0.64320092,0.53892764,0.00071953
-4.71535768,2.54886017,1.00644165,1.38701647,0.00855781,0.67725531,0.57373403,0.00076981
-4.70935468,2.67944976,1.06101860,1.45605216,0.00900506,0.71005098,0.60745027,0.00081960
-4.70335168,2.80332228,1.11284148,1.52146062,0.00943777,0.74114388,0.63972503,0.00086842
-4.69734867,2.91908330,1.16135348,1.58252935,0.00985260,0.77012635,0.67023307,0.00091577
-4.69134567,3.02550245,1.20606535,1.63863302,0.01024685,0.79663372,0.69868270,0.00096120
-4.68534267,3.12153358,1.24656471,1.68924263,0.01061846,0.82034966,0.72482172,0.00100430
-4.67933967,3.20632821,1.28252212,1.73393136,0.01096604,0.84101015,0.74844149,0.00104467
-4.67333667,3.27924171,1.31369367,1.77237667,0.01128878,0.85840600,0.76937894,0.00108197
-4.66733367,3.33983232,1.33992016,1.80435904,0.01158639,0.87238392,0.78751653,0.00111591
-4.66133067,3.38785358,1.36112286,1.82975735,0.01185906,0.88284616,0.80278028,0.00114624
-4.65532766,3.42324073,1.37729663,1.84854162,0.01210732,0.88974882,0.81513603,0.00117277
-4.64932466,3.44609254,1.38850058,1.86076348,0.01233196,0.89309911,0.82458432,0.00119533
-4.64332166,3.45664976,1.39484740,1.86654538,0.01253394,0.89295164,0.83115435,0.00121381
-4.63731866,3.45527194,1.39649186,1.86606897,0.01271431,0.88940412,0.83489757,0.00122813
-4.63131566,3.44241412,1.39361959,1.85956385,0.01287415,0.88259257,0.83588120,0.00123824
-4.62531266,3.41860488,1.38643668,1.84729700,0.01301454,0.87268646,0.83418250,0.00124415
-4.61930965,3.38442720,1.37516102,1.82956385,0.01313656,0.85988387,0.82988393,0.00124585
-4.61330665,3.34050315,1.36001574,1.80668128,0.01324133,0.84440690,0.82306974,0.00124338
-4.60730365,3.28748293,1.34122521,1.77898294,0.01333008,0.82649754,0.81382410,0.00123682
-4.60130065,3.22603881,1.31901367,1.74681686,0.01340422,0.80641392,0.80223093,0.00122625
-4.59529765,3.15686363,1.29360634,1.71054541,0.01346547,0.78442726,0.78837530,0.00121177
-4.58929465,3.08067343,1.26523277,1.67054722,0.01351602,0.76081915,0.77234630,0.00119355
-4.58329165,2.99821337,1.23413190,1.62722058,0.01355858,0.73587940,0.75424102,0.00117174
-4.57728864,2.91026573,1.20055816,1.58098782,0.01359654,0.70990422,0.73416916,0.00114657
-4.57128564,2.81765884,1.16478790,1.53229996,0.01363404,0.68319459,0.71225806,0.00111829
-4.56528264,2.72127546,1.12712540,1.48164101,0.01367604,0.65605470,0.68865736,0.00108719
-4.55927964,2.62205941,1.08790779,1.42953124,0.01372830,0.62879041,0.66354312,0.00105361
-4.55327664,2.52101928,1.04750817,1.37652881,0.01379731,0.60170738,0.63712081,0.00101794
-4.54727364,2.41922825,1.00633659,1.32322944,0.01389025,0.57510896,0.60962699,0.00098061
-4.54127064,2.31781953,0.96483844,1.27026370,0.01401474,0.54929372,0.58132928,0.00094208
-4.53526763,2.21797699,0.92349027,1.21829181,0.01417870,0.52455246,0.55252480,0.00090285
-4.52926463,2.12092124,0.88279311,1.16799606,0.01439004,0.50116486,0.52353688,0.00086347
-4.52326163,2.02789138,0.84326354,1.12007098,0.01465638,0.47939568,0.49471018,0.00082446
-4.51725863,1.94012330,0.80542298,1.07521161,0.01498474,0.45949075,0.46640466,0.00078641
-4.51125563,1.85882535,0.76978584,1.03410043,0.01538120,0.44167266,0.43898843,0.00074984
-4.50525263,1.78515257,0.73684704,0.99739334,0.01585063,0.42613655,0.41283005,0.00071532
-4.49924962,1.72018068,0.70706974,0.96570553,0.01639639,0.41304596,0.38829050,0.00068334
-4.49324662,1.66488100,0.68087381,0.93959752,0.01702009,0.40252911,0.36571522,0.00065438
-4.48724362,1.62009736,0.65862571,0.91956229,0.01772148,0.39467564,0.34542667,0.00062887
-4.48124062,1.58652624,0.64063026,0.90601373,0.01849827,0.38953411,0.32771742,0.00060717
-4.47523762,1.56470054,0.62712459,0.89927696,0.01934614,0.38711036,0.31284429,0.00058959
-4.46923462,1.55497800,0.61827464,0.89958086,0.02025880,0.38736682,0.30102343,0.00057637
-4.46323162,1.55753416,0.61417403,0.90705287,0.02122808,0.39022301,0.29242656,0.00056767
-4.45722861,1.57236025,0.61484536,0.92171632,0.02224414,0.39555703,0.28717837,0.00056358
-4.45122561,1.59926573,0.62024374,0.94349011,0.02329570,0.40320826,0.28535492,0.00056413
-4.44522261,1.63788510,0.63026198,0.97219075,0.02437032,0.41298108,0.28698316,0.00056927
-4.43921961,1.68768858,0.64473729,1.00753647,0.02545471,0.42464952,0.29204121,0.00057889
-4.43321661,1.74799593,0.66345879,1.04915319,0.02653509,0.43796271,0.30045959,0.00059284
-4.42721361,1.81799278,0.68617542,1.09658214,0.02759747,0.45265100,0.31212293,0.00061088
-4.42121061,1.89674879,0.71260381,1.14928868,0.02862795,0.46843234,0.32687237,0.00063278
-4.41520760,1.98323687,0.74243562,1.20667221,0.02961306,0.48501898,0.34450836,0.00065824
-4.40920460,2.07635298,0.77534400,1.26807678,0.03053995,0.50212394,0.36479390,0.00068695
-4.40320160,2.17493577,0.81098898,1.33280226,0.03139661,0.51946737,0.38745806,0.00071857
-4.39719860,2.27778587,0.84902153,1.40011574,0.03217204,0.53678223,0.41219991,0.00075277
-4.39119560,2.38368422,0.88908631,1.46926313,0.03285637,0.55381946,0.43869268,0.00078920
-4.38519260,2.49140950,0.93082317,1.53948076,0.03344095,0.57035223,0.46658821,0.00082749
-4.37918959,2.59975423,0.97386750,1.61000678,0.03391841,0.58617944,0.49552168,0.00086731
-4.37318659,2.70753974,1.01784974,1.68009242,0.03428267,0.60112817,0.52511652,0.00090831
-4.36718359,2.81362979,1.06239425,1.74901285,0.03452898,0.61505529,0.55498957,0.00095016
-4.36118059,2.91694305,1.10711796,1.81607766,0.03465393,0.62784818,0.58475633,0.00099250
-4.35517759,3.01646439,1.15162919,1.88064068,0.03465542,0.63942467,0.61403622,0.00103503
-4.34917459,3.11125503,1.19552679,1.94210923,0.03453269,0.64973226,0.64245789,0.00107741
-4.34317159,3.20046167,1.23840023,1.99995241,0.03428629,0.65874684,0.66966431,0.00111933
-4.33716858,3.28332451,1.27983055,2.05370841,0.03391809,0.66647092,0.69531768,0.00116047
-4.33116558,3.35918418,1.31939272,2.10299072,0.03343129,0.67293156,0.71910400,0.00120050
-4.32516258,3.42748758,1.35665921,2.14749283,0.03283035,0.67817813,0.74073712,0.00123912
-4.31915958,3.48779246,1.39120505,2.18699162,0.03212102,0.68227988,0.75996240,0.00127601
-4.31315658,3.53977074,1.42261413,2.22134902,0.03131026,0.68532358,0.77655974,0.00131086
-4.30715358,3.58321039,1.45048669,2.25051201,0.03040618,0.68741102,0.79034595,0.00134338
