energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.21910955,0.09563729,0.05958593,0.00085318,0.02486247,0.00000000,0.02352393,0.00706975,0.00257333,0.01623826
0.22511256,0.08456122,0.05434482,0.00067355,0.01961917,0.00000000,0.02185337,0.00553751,0.00218512,0.01431581
0.23111556,0.07477369,0.04942624,0.00052888,0.01541071,0.00000000,0.02019018,0.00430715,0.00185703,0.01262545
0.23711856,0.06608738,0.04480188,0.00041317,0.01205419,0.00000000,0.01854687,0.00332681,0.00157958,0.01113248
0.24312156,0.05834759,0.04045288,0.00032122,0.00939324,0.00000000,0.01693628,0.00255169,0.00134466,0.00980824
0.24912456,0.05142792,0.03636765,0.00024861,0.00729565,0.00000000,0.01537103,0.00194351,0.00114535,0.00862929
0.25512756,0.04522588,0.03253975,0.00019163,0.00565083,0.00000000,0.01386298,0.00146996,0.00097586,0.00757663
0.26113057,0.03965869,0.02896606,0.00014716,0.00436723,0.00000000,0.01242281,0.00110404,0.00083134,0.00663492
0.26713357,0.03465934,0.02564514,0.00011265,0.00336981,0.00000000,0.01105965,0.00082343,0.00070779,0.00579176
0.27313657,0.03017311,0.02257588,0.00008600,0.00259764,0.00000000,0.00978089,0.00060988,0.00060194,0.00503705
0.27913957,0.02615456,0.01975655,0.00006551,0.00200174,0.00000000,0.00859198,0.00044860,0.00051109,0.00436244
0.28514257,0.02256508,0.01718401,0.00004982,0.00154304,0.00000000,0.00749643,0.00032775,0.00043303,0.00376090
0.29114557,0.01937089,0.01485332,0.00003784,0.00119069,0.00000000,0.00649584,0.00023790,0.00036594,0.00322632
0.29714857,0.01654160,0.01275752,0.00002874,0.00092050,0.00000000,0.00559001,0.00017165,0.00030832,0.00275326
0.30315158,0.01404913,0.01088769,0.00002183,0.00071371,0.00000000,0.00477712,0.00012324,0.00025895,0.00233675
0.30915458,0.01186703,0.00923309,0.00001660,0.00055586,0.00000000,0.00405397,0.00008825,0.00021679,0.00197211
0.31515758,0.00997017,0.00778155,0.00001266,0.00043596,0.00000000,0.00341619,0.00006330,0.00018097,0.00165493
0.32116058,0.00833455,0.00651979,0.00000969,0.00034574,0.00000000,0.00285849,0.00004586,0.00015075,0.00138100
0.32716358,0.00693745,0.00543395,0.00000746,0.00027912,0.00000000,0.00237497,0.00003407,0.00012554,0.00114630
0.33316658,0.00575758,0.00451005,0.00000581,0.00023175,0.00000000,0.00195927,0.00002660,0.00010483,0.00094703
0.33916958,0.00477544,0.00373448,0.00000461,0.00020072,0.00000000,0.00160487,0.00002253,0.00008822,0.00077962
0.34517259,0.00397365,0.00309444,0.00000376,0.00018428,0.00000000,0.00130523,0.00002129,0.00007540,0.00064079
0.35117559,0.00333741,0.00257843,0.00000321,0.00018175,0.00000000,0.00105398,0.00002258,0.00006617,0.00052761
0.35717859,0.00285485,0.00217664,0.00000291,0.00019335,0.00000000,0.00084503,0.00002634,0.00006045,0.00043749
0.36318159,0.00251753,0.00188134,0.00000284,0.00022024,0.00000000,0.00067267,0.00003270,0.00005827,0.00036829
0.36918459,0.00232085,0.00168722,0.00000299,0.00026447,0.00000000,0.00053164,0.00004202,0.00005978,0.00031829
0.37518759,0.00226449,0.00159172,0.00000338,0.00032906,0.00000000,0.00041718,0.00005484,0.00006530,0.00028629
0.38119060,0.00235283,0.00159532,0.00000401,0.00041804,0.00000000,0.00032501,0.00007188,0.00007531,0.00027160
0.38719360,0.00259536,0.00170180,0.00000494,0.00053655,0.00000000,0.00025140,0.00009411,0.00009044,0.00027409
0.39319660,0.00300712,0.00191852,0.00000619,0.00069096,0.00000000,0.00019307,0.00012267,0.00011155,0.00029422
0.39919960,0.00360899,0.00225662,0.00000785,0.00088895,0.00000000,0.00014720,0.00015899,0.00013969,0.00033303
0.40520260,0.00442809,0.00273114,0.00000997,0.00113964,0.00000000,0.00011143,0.00020474,0.00017616,0.00039218
0.41120560,0.00549793,0.00336125,0.00001265,0.00145365,0.00000000,0.00008375,0.00026184,0.00022248,0.00047398
0.41720860,0.00685855,0.00417019,0.00001599,0.00184316,0.00000000,0.00006249,0.00033253,0.00028043,0.00058133
0.42321161,0.00855654,0.00518531,0.00002012,0.00232195,0.00000000,0.00004630,0.00041930,0.00035203,0.00071775
0.42921461,0.01064471,0.00643785,0.00002515,0.00290537,0.00000000,0.00003405,0.00052494,0.00043956,0.00088735
0.43521761,0.01318169,0.00796266,0.00003123,0.00361019,0.00000000,0.00002487,0.00065250,0.00054551,0.00109477
0.44122061,0.01623115,0.00979773,0.00003852,0.00445446,0.00000000,0.00001803,0.00080525,0.00067256,0.00134511
0.44722361,0.01986067,0.01198346,0.00004719,0.00545722,0.00000000,0.00001298,0.00098663,0.00082357,0.00164382
0.45322661,0.02414031,0.01456182,0.00005741,0.00663811,0.00000000,0.00000927,0.00120020,0.00100146,0.00199662
0.45922961,0.02914077,0.01757518,0.00006934,0.00801693,0.00000000,0.00000658,0.00144955,0.00120919,0.00240929
0.46523262,0.03493110,0.02106492,0.00008316,0.00961297,0.00000000,0.00000463,0.00173817,0.00144963,0.00288752
0.47123562,0.04157613,0.02506988,0.00009904,0.01144438,0.00000000,0.00000324,0.00206933,0.00172548,0.00343667
0.47723862,0.04913349,0.02962453,0.00011710,0.01352736,0.00000000,0.00000225,0.00244597,0.00203913,0.00406155
0.48324162,0.05765042,0.03475698,0.00013749,0.01587529,0.00000000,0.00000155,0.00287051,0.00239253,0.00476615
0.48924462,0.06716034,0.04048697,0.00016030,0.01849784,0.00000000,0.00000106,0.00334469,0.00278704,0.00555335
0.49524762,0.07767947,0.04682372,0.00018558,0.02140011,0.00000000,0.00000072,0.00386942,0.00322330,0.00642468
0.50125063,0.08920353,0.05376392,0.00021335,0.02458167,0.00000000,0.00000049,0.00444463,0.00370109,0.00738005
0.50725363,0.10170467,0.06128983,0.00024358,0.02803587,0.00000000,0.00000033,0.00506910,0.00421920,0.00841749
0.51325663,0.11512894,0.06936772,0.00027620,0.03174916,0.00000000,0.00000022,0.00574037,0.00477530,0.00953301
0.51925963,0.12939440,0.07794661,0.00031106,0.03570067,0.00000000,0.00000014,0.00645464,0.00536588,0.01072041
0.52526263,0.14439009,0.08695759,0.00034798,0.03986197,0.00000000,0.00000010,0.00720676,0.00598621,0.01197128
0.53126563,0.15997594,0.09631370,0.00038673,0.04419721,0.00000000,0.00000006,0.00799022,0.00663029,0.01327501
0.53726863,0.17598389,0.10591045,0.00042703,0.04866348,0.00000000,0.00000005,0.00879723,0.00729094,0.01461889
0.54327164,0.19222022,0.11562709,0.00046857,0.05321165,0.00000000,0.00000004,0.00961885,0.00795983,0.01598843
0.54927464,0.20846905,0.12532868,0.00051103,0.05778743,0.00000000,0.00000003,0.01044523,0.00862770,0.01736759
0.55527764,0.22449719,0.13486877,0.00055407,0.06233284,0.00000000,0.00000004,0.01126581,0.00928444,0.01873933
0.56128064,0.24005999,0.14409283,0.00059740,0.06678804,0.00000000,0.00000005,0.01206970,0.00991942,0.02008611
0.56728364,0.25490823,0.15284225,0.00064073,0.07109331,0.00000000,0.00000007,0.01284602,0.01052172,0.02139050
0.57328664,0.26879562,0.16095875,0.00068388,0.07519130,0.00000000,0.00000010,0.01358428,0.01108045,0.02263587
0.57928964,0.28148685,0.16828908,0.00072672,0.07902936,0.00000000,0.00000016,0.01427486,0.01158506,0.02380710
0.58529265,0.29276560,0.17468981,0.00076926,0.08256183,0.00000000,0.00000024,0.01490935,0.01202566,0.02489127
0.59129565,0.30244239,0.18003198,0.00081160,0.08575222,0.00000000,0.00000036,0.01548100,0.01239337,0.02587834
0.59729865,0.31036170,0.18420541,0.00085404,0.08857522,0.00000000,0.00000054,0.01598505,0.01268061,0.02676170
0.60330165,0.31640814,0.18712252,0.00089699,0.09101822,0.00000000,0.00000081,0.01641905,0.01288133,0.02753871
0.60930465,0.32051127,0.18872140,0.00094106,0.09308253,0.00000000,0.00000121,0.01678301,0.01299127,0.02821096
0.61530765,0.32264885,0.18896803,0.00098700,0.09478390,0.00000000,0.00000178,0.01707958,0.01300807,0.02878451
0.62131066,0.32284827,0.18785751,0.00103571,0.09615255,0.00000000,0.00000261,0.01731398,0.01293136,0.02926986
0.62731366,0.32118613,0.18541434,0.00108823,0.09723252,0.00000000,0.00000381,0.01749395,0.01276281,0.02968170
0.63331666,0.31778587,0.18169153,0.00114571,0.09808027,0.00000000,0.00000550,0.01762948,0.01250603,0.03003852
0.63931966,0.31281357,0.17676888,0.00120933,0.09876276,0.00000000,0.00000789,0.01773246,0.01216645,0.03036200
0.64532266,0.30647212,0.17075022,0.00128031,0.09935493,0.00000000,0.00001124,0.01781624,0.01175116,0.03067623
0.65132566,0.29899396,0.16376001,0.00135984,0.09993664,0.00000000,0.00001590,0.01789511,0.01126863,0.03100679
0.65732866,0.29063281,0.15593930,0.00144899,0.10058928,0.00000000,0.00002234,0.01798366,0.01072844,0.03137972
0.66333167,0.28165469,0.14744131,0.00154871,0.10139220,0.00000000,0.00003115,0.01809615,0.01014099,0.03182043
0.66933467,0.27232876,0.13842687,0.00165970,0.10241904,0.00000000,0.00004312,0.01824590,0.00951714,0.03235265
0.67533767,0.26291831,0.12905991,0.00178243,0.10373420,0.00000000,0.00005927,0.01844459,0.00886791,0.03299739
0.68134067,0.25367241,0.11950315,0.00191704,0.10538961,0.00000000,0.00008089,0.01870173,0.00820418,0.03377205
0.68734367,0.24481860,0.10991427,0.00206330,0.10742200,0.00000000,0.00010960,0.01902416,0.00753638,0.03468965
0.69334667,0.23655693,0.10044261,0.00222063,0.10985076,0.00000000,0.00014745,0.01941565,0.00687428,0.03575839
0.69934967,0.22905558,0.09122663,0.00238805,0.11267662,0.00000000,0.00019695,0.01987665,0.00622679,0.03698132
0.70535268,0.22244844,0.08239198,0.00256421,0.11588111,0.00000000,0.00026120,0.02040423,0.00560178,0.03835650
0.71135568,0.21683445,0.07405052,0.00274739,0.11942708,0.00000000,0.00034394,0.02099206,0.00500604,0.03987727
0.71735868,0.21227891,0.06629992,0.00293558,0.12326008,0.00000000,0.00044966,0.02163072,0.00444522,0.04153303
0.72336168,0.20881663,0.05922414,0.00312655,0.12731072,0.00000000,0.00058369,0.02230805,0.00392383,0.04331020
0.72936468,0.20645660,0.05289432,0.00331790,0.13149787,0.00000000,0.00075228,0.02300971,0.00344530,0.04519354
0.73536768,0.20518804,0.04737037,0.00350718,0.13573267,0.00000000,0.00096265,0.02371982,0.00301209,0.04716764
0.74137069,0.20498742,0.04270269,0.00369201,0.13992309,0.00000000,0.00122310,0.02442178,0.00262582,0.04921860
0.74737369,0.20582608,0.03893431,0.00387019,0.14397896,0.00000000,0.00154295,0.02509907,0.00228738,0.05133584
0.75337669,0.20767794,0.03610286,0.00403981,0.14781720,0.00000000,0.00193261,0.02573616,0.00199715,0.05351384
0.75937969,0.21052697,0.03424258,0.00419935,0.15136695,0.00000000,0.00240348,0.02631938,0.00175512,0.05575384
0.76538269,0.21437388,0.03338603,0.00434782,0.15457455,0.00000000,0.00296783,0.02683772,0.00156109,0.05806535
0.77138569,0.21924163,0.03356537,0.00448483,0.15740788,0.00000000,0.00363868,0.02728360,0.00141478,0.06046727
0.77738869,0.22517939,0.03481322,0.00461061,0.15986010,0.00000000,0.00442951,0.02765347,0.00131605,0.06298879
0.78339170,0.23226473,0.03716289,0.00472612,0.16195231,0.00000000,0.00535397,0.02794824,0.00126493,0.06566964
0.78939470,0.24060362,0.04064802,0.00483297,0.16373516,0.00000000,0.00642549,0.02817361,0.00126176,0.06855992
0.79539770,0.25032831,0.04530159,0.00493346,0.16528925,0.00000000,0.00765680,0.02834008,0.00130724,0.07171929
0.80140070,0.26159294,0.05115420,0.00503047,0.16672410,0.00000000,0.00905945,0.02846282,0.00140248,0.07521556
0.80740370,0.27456704,0.05823195,0.00512738,0.16817586,0.00000000,0.01064318,0.02856132,0.00154895,0.07912270
0.81340670,0.28942702,0.06655361,0.00522794,0.16980359,0.00000000,0.01241531,0.02865880,0.00174847,0.08351822
0.81940970,0.30634612,0.07612758,0.00533608,0.17178438,0.00000000,0.01438011,0.02878146,0.00200314,0.08848011
0.82541271,0.32548304,0.08694850,0.00545579,0.17430727,0.00000000,0.01653816,0.02895756,0.00231524,0.09408330
0.83141571,0.34696987,0.09899384,0.00559090,0.17756628,0.00000000,0.01888575,0.02921633,0.00268707,0.10039589
0.83741871,0.37089985,0.11222064,0.00574486,0.18175273,0.00000000,0.02141439,0.02958686,0.00312084,0.10747516
0.84342171,0.39731553,0.12656248,0.00592059,0.18704713,0.00000000,0.02411036,0.03009685,0.00361846,0.11536362
0.84942471,0.42619802,0.14192704,0.00612026,0.19361096,0.00000000,0.02695443,0.03077146,0.00418137,0.12408530
0.85542771,0.45745782,0.15819442,0.00634516,0.20157860,0.00000000,0.02992177,0.03163211,0.00481035,0.13364231
0.86143072,0.49092797,0.17521622,0.00659555,0.21104987,0.00000000,0.03298204,0.03269545,0.00550535,0.14401207
0.86743372,0.52635980,0.19281580,0.00687058,0.22208335,0.00000000,0.03609966,0.03397243,0.00626529,0.15514513
0.87343672,0.56342184,0.21078959,0.00716821,0.23469089,0.00000000,0.03923435,0.03546756,0.00708793,0.16696394
0.87943972,0.60170209,0.22890962,0.00748525,0.24883358,0.00000000,0.04234186,0.03717837,0.00796976,0.17936262
0.88544272,0.64071369,0.24692730,0.00781736,0.26441937,0.00000000,0.04537496,0.03909515,0.00890588,0.19220772
0.89144572,0.67990402,0.26457822,0.00815915,0.28130257,0.00000000,0.04828453,0.04120092,0.00988999,0.20534010
0.89744872,0.71866707,0.28158807,0.00850433,0.29928527,0.00000000,0.05102086,0.04347165,0.01091440,0.21857800
0.90345173,0.75635849,0.29767934,0.00884588,0.31812081,0.00000000,0.05353506,0.04587679,0.01197009,0.23172097
0.90945473,0.79231301,0.31257856,0.00917627,0.33751913,0.00000000,0.05578050,0.04837996,0.01304684,0.24455488
0.91545773,0.82586348,0.32602394,0.00948767,0.35715395,0.00000000,0.05771423,0.05093998,0.01413335,0.25685758
0.92146073,0.85636072,0.33777295,0.00977223,0.37667153,0.00000000,0.05929838,0.05351199,0.01521750,0.26840513
0.92746373,0.88319345,0.34760959,0.01002235,0.39570065,0.00000000,0.06050136,0.05604873,0.01628660,0.27897843
0.93346673,0.90580745,0.35535103,0.01023091,0.41386356,0.00000000,0.06129892,0.05850193,0.01732763,0.28836975
0.93946973,0.92372301,0.36085332,0.01039154,0.43078732,0.00000000,0.06167498,0.06082374,0.01832757,0.29638921
0.94547274,0.93655012,0.36401588,0.01049883,0.44611521,0.00000000,0.06162216,0.06296812,0.01927368,0.30287067
0.95147574,0.94400060,0.36478463,0.01054850,0.45951770,0.00000000,0.06114200,0.06489213,0.02015384,0.30767693
0.95747874,0.94589664,0.36315354,0.01053756,0.47070249,0.00000000,0.06024494,0.06655718,0.02095677,0.31070395
0.96348174,0.94217558,0.35916456,0.01046441,0.47942323,0.00000000,0.05894988,0.06793002,0.02167231,0.31188398
0.96948474,0.93289061,0.35290601,0.01032886,0.48548659,0.00000000,0.05728357,0.06898355,0.02229163,0.31118740
0.97548774,0.91820749,0.34450939,0.01013214,0.48875742,0.00000000,0.05527966,0.06969741,0.02280739,0.30862327
0.98149075,0.89839755,0.33414485,0.00987686,0.48916173,0.00000000,0.05297761,0.07005832,0.02321387,0.30423848
0.98749375,0.87382723,0.32201547,0.00956686,0.48668749,0.00000000,0.05042133,0.07006018,0.02350701,0.29811575
0.99349675,0.84494493,0.30835075,0.00920713,0.48138333,0.00000000,0.04765790,0.06970389,0.02368445,0.29037038
0.99949975,0.81226552,0.29339939,0.00880357,0.47335512,0.00000000,0.04473604,0.06899701,0.02374551,0.28114607
1.00550275,0.77635353,0.27742185,0.00836284,0.46276081,0.00000000,0.04170477,0.06795321,0.02369109,0.27060991
1.01150575,0.73780555,0.26068292,0.00789209,0.44980370,0.00000000,0.03861208,0.06659155,0.02352360,0.25894693
1.01750875,0.69723272,0.24344461,0.00739880,0.43472468,0.00000000,0.03550369,0.06493566,0.02324685,0.24635421
1.02351176,0.65524393,0.22595962,0.00689049,0.41779358,0.00000000,0.03242203,0.06301290,0.02286585,0.23303509
1.02951476,0.61243037,0.20846558,0.00637456,0.39930026,0.00000000,0.02940542,0.06085344,0.02238671,0.21919349
1.03551776,0.56935200,0.19118025,0.00585806,0.37954576,0.00000000,0.02648737,0.05848935,0.02181650,0.20502865
1.04152076,0.52652616,0.17429778,0.00534758,0.35883372,0.00000000,0.02369621,0.05595377,0.02116305,0.19073048
1.04752376,0.48441876,0.15798612,0.00484905,0.33746267,0.00000000,0.02105487,0.05328015,0.02043482,0.17647557
1.05352676,0.44343796,0.14238547,0.00436767,0.31571919,0.00000000,0.01858087,0.05050155,0.01964079,0.16242411
1.05952976,0.40393050,0.12760782,0.00390786,0.29387213,0.00000000,0.01628645,0.04765007,0.01879030,0.14871753
1.06553277,0.36618043,0.11373748,0.00347318,0.27216821,0.00000000,0.01417897,0.04475640,0.01789294,0.13547714
1.07153577,0.33040999,0.10083244,0.00306636,0.25082876,0.00000000,0.01226128,0.04184945,0.01695843,0.12280346
1.07753877,0.29678250,0.08892635,0.00268931,0.23004774,0.00000000,0.01053230,0.03895610,0.01599653,0.11077644
1.08354177,0.26540672,0.07803116,0.00234317,0.20999097,0.00000000,0.00898760,0.03610106,0.01501691,0.09945621
1.08954477,0.23634251,0.06814005,0.00202840,0.19079632,0.00000000,0.00762002,0.03330678,0.01402910,0.08888446
1.09554777,0.20960723,0.05923063,0.00174483,0.17257488,0.00000000,0.00642033,0.03059348,0.01304234,0.07908625
1.10155078,0.18518277,0.05126823,0.00149181,0.15541283,0.00000000,0.00537783,0.02797923,0.01206555,0.07007208
1.10755378,0.16302272,0.04420917,0.00126824,0.13937393,0.00000000,0.00448090,0.02548004,0.01110720,0.06184026
1.11355678,0.14305958,0.03800389,0.00107275,0.12450242,0.00000000,0.00371760,0.02311009,0.01017530,0.05437928
1.11955978,0.12521172,0.03259997,0.00090376,0.11082625,0.00000000,0.00307607,0.02088196,0.00927730,0.04767028
1.12556278,0.10938999,0.02794481,0.00075959,0.09836047,0.00000000,0.00254503,0.01880687,0.00842008,0.04168941
1.13156578,0.09550387,0.02398815,0.00063857,0.08711067,0.00000000,0.00211408,0.01689500,0.00760992,0.03641014
1.13756878,0.08346713,0.02068426,0.00053910,0.07707643,0.00000000,0.00177401,0.01515588,0.00685250,0.03180535
1.14357179,0.07320295,0.01799392,0.00045976,0.06825472,0.00000000,0.00151707,0.01359876,0.00615295,0.02784937
1.14957479,0.06464856,0.01588606,0.00039936,0.06064311,0.00000000,0.00133717,0.01223301,0.00551587,0.02451968
1.15557779,0.05775931,0.01433928,0.00035699,0.05424278,0.00000000,0.00123000,0.01106862,0.00494538,0.02179854
1.16158079,0.05251230,0.01334304,0.00033213,0.04906134,0.00000000,0.00119319,0.01011664,0.00444528,0.01967437
1.16758379,0.04890946,0.01289868,0.00032461,0.04511531,0.00000000,0.00122636,0.00938968,0.00401904,0.01814290
1.17358679,0.04698015,0.01302027,0.00033472,0.04243223,0.00000000,0.00133121,0.00890235,0.00367000,0.01720814
1.17958979,0.04678309,0.01373512,0.00036319,0.04105238,0.00000000,0.00151151,0.00867171,0.00340142,0.01688305
1.18559280,0.04840774,0.01508414,0.00041124,0.04102991,0.00000000,0.00177308,0.00871766,0.00321656,0.01719002
1.19159580,0.05197483,0.01712186,0.00048055,0.04243343,0.00000000,0.00212376,0.00906316,0.00311881,0.01816097
1.19759880,0.05763599,0.01991613,0.00057330,0.04534588,0.00000000,0.00257331,0.00973446,0.00311168,0.01983720
1.20360180,0.06557237,0.02354737,0.00069209,0.04986360,0.00000000,0.00313323,0.01076105,0.00319885,0.02226880
1.20960480,0.07599197,0.02810743,0.00083998,0.05609452,0.00000000,0.00381659,0.01217554,0.00338412,0.02551369
1.21560780,0.08912568,0.03369786,0.00102038,0.06415543,0.00000000,0.00463771,0.01401318,0.00367135,0.02963619
1.22161081,0.10522168,0.04042761,0.00123699,0.07416827,0.00000000,0.00561184,0.01631128,0.00406431,0.03470512
1.22761381,0.12453837,0.04841014,0.00149374,0.08625534,0.00000000,0.00675468,0.01910828,0.00456652,0.04079141
1.23361681,0.14733558,0.05775979,0.00179462,0.10053373,0.00000000,0.00808192,0.02244256,0.00518104,0.04796524
1.23961981,0.17386418,0.06858759,0.00214361,0.11710873,0.00000000,0.00960859,0.02635103,0.00591017,0.05629266
1.24562281,0.20435424,0.08099642,0.00254446,0.13606661,0.00000000,0.01134838,0.03086743,0.00675516,0.06583193
1.25162581,0.23900189,0.09507564,0.00300055,0.15746693,0.00000000,0.01331296,0.03602041,0.00771588,0.07662944
1.25762881,0.27795535,0.11089537,0.00351468,0.18133459,0.00000000,0.01551111,0.04183151,0.00879051,0.08871550
1.26363182,0.32130040,0.12850049,0.00408889,0.20765203,0.00000000,0.01794800,0.04831297,0.00997521,0.10210007
1.26963482,0.36904609,0.14790473,0.00472423,0.23635192,0.00000000,0.02062435,0.05546564,0.01126383,0.11676869
1.27563782,0.42111106,0.16908489,0.00542055,0.26731079,0.00000000,0.02353569,0.06327685,0.01264765,0.13267871
1.28164082,0.47731144,0.19197573,0.00617638,0.30034391,0.00000000,0.02667173,0.07171863,0.01411528,0.14975605
1.28764382,0.53735092,0.21646562,0.00698868,0.33520201,0.00000000,0.03001580,0.08074617,0.01565248,0.16789287
1.29364682,0.60081379,0.24239343,0.00785279,0.37157009,0.00000000,0.03354447,0.09029669,0.01724229,0.18694613
1.29964982,0.66716171,0.26954679,0.00876232,0.40906865,0.00000000,0.03722745,0.10028895,0.01886506,0.20673739
1.30565283,0.73573465,0.29766213,0.00970912,0.44725761,0.00000000,0.04102757,0.11062331,0.02049882,0.22705390
1.31165583,0.80575672,0.32642657,0.01068337,0.48564304,0.00000000,0.04490121,0.12118256,0.02211957,0.24765124
1.31765883,0.87634684,0.35548191,0.01167364,0.52368663,0.00000000,0.04879882,0.13183343,0.02370182,0.26825729
1.32366183,0.94653464,0.38443067,0.01266711,0.56081784,0.00000000,0.05266589,0.14242898,0.02521918,0.28857783
1.32966483,1.01528114,0.41284411,0.01364984,0.59644836,0.00000000,0.05644400,0.15281160,0.02664505,0.30830332
1.33566783,1.08150386,0.44027218,0.01460706,0.62998849,0.00000000,0.06007229,0.16281677,0.02795338,0.32711701
1.34167084,1.14410560,0.46625496,0.01552359,0.66086488,0.00000000,0.06348898,0.17227733,0.02911939,0.34470385
1.34767384,1.20200601,0.49033536,0.01638428,0.68853889,0.00000000,0.06663311,0.18102819,0.03012042,0.36076007
1.35367684,1.25417460,0.51207248,0.01717445,0.71252500,0.00000000,0.06944634,0.18891128,0.03093662,0.37500297
1.35967984,1.29966412,0.53105523,0.01788040,0.73240825,0.00000000,0.07187475,0.19578056,0.03155162,0.38718052
1.36568284,1.33764261,0.54691552,0.01848988,0.74786017,0.00000000,0.07387056,0.20150685,0.03195313,0.39708040
1.37168584,1.36742302,0.55934058,0.01899254,0.75865228,0.00000000,0.07539373,0.20598226,0.03213336,0.40453800
1.37768884,1.38848871,0.56808369,0.01938034,0.76466672,0.00000000,0.07641336,0.20912410,0.03208930,0.40944310
1.38369185,1.40051387,0.57297296,0.01964788,0.76590316,0.00000000,0.07690873,0.21087798,0.03182290,0.41174478
1.38969485,1.40337767,0.57391769,0.01979266,0.76248202,0.00000000,0.07687009,0.21122001,0.03134097,0.41145439
1.39569785,1.39717155,0.57091199,0.01981522,0.75464347,0.00000000,0.07629908,0.21015797,0.03065503,0.40864636
1.40170085,1.38219905,0.56403548,0.01971920,0.74274230,0.00000000,0.07520871,0.20773138,0.02978092,0.40345684
1.40770385,1.35896832,0.55345112,0.01951129,0.72723889,0.00000000,0.07362304,0.20401055,0.02873830,0.39608008
1.41370685,1.32817732,0.53940016,0.01920100,0.70868649,0.00000000,0.07157639,0.19909445,0.02755006,0.38676277
1.41970985,1.29069256,0.52219453,0.01880043,0.68771542,0.00000000,0.06911238,0.19310771,0.02624158,0.37579652
1.42571286,1.24752208,0.50220695,0.01832388,0.66501467,0.00000000,0.06628254,0.18619680,0.02484004,0.36350879
1.43171586,1.19978393,0.47985938,0.01778736,0.64131178,0.00000000,0.06314484,0.17852544,0.02337359,0.35025253
1.43771886,1.14867141,0.45561012,0.01720809,0.61735160,0.00000000,0.05976197,0.17026970,0.02187063,0.33639518
1.44372186,1.09541659,0.42994033,0.01660396,0.59387480,0.00000000,0.05619964,0.16161271,0.02035908,0.32230711
1.44972486,1.04125351,0.40334043,0.01599288,0.57159696,0.00000000,0.05252489,0.15273946,0.01886573,0.30835033
1.45572786,0.98738250,0.37629688,0.01539229,0.55118882,0.00000000,0.04880438,0.14383168,0.01741570,0.29486752
1.46173087,0.93493696,0.34928006,0.01481852,0.53325847,0.00000000,0.04510292,0.13506313,0.01603195,0.28217209
1.46773387,0.88495383,0.32273335,0.01428638,0.51833588,0.00000000,0.04148217,0.12659539,0.01473497,0.27053940
1.47373687,0.83834850,0.29706394,0.01380865,0.50686038,0.00000000,0.03799943,0.11857429,0.01354249,0.26019949
1.47973987,0.79589504,0.27263557,0.01339575,0.49917120,0.00000000,0.03470687,0.11112712,0.01246943,0.25133159
1.48574287,0.75821213,0.24976317,0.01305551,0.49550134,0.00000000,0.03165077,0.10436051,0.01152778,0.24406042
1.49174587,0.72575473,0.22870952,0.01279296,0.49597479,0.00000000,0.02887117,0.09835927,0.01072671,0.23845454
1.49774887,0.69881165,0.20968375,0.01261031,0.50060699,0.00000000,0.02640159,0.09318578,0.01007267,0.23452648
1.50375188,0.67750843,0.19284159,0.01250695,0.50930838,0.00000000,0.02426899,0.08888031,0.00956953,0.23223482
1.50975488,0.66181525,0.17828698,0.01247965,0.52189069,0.00000000,0.02249383,0.08546177,0.00921881,0.23148794
1.51575788,0.65155906,0.16607495,0.01252270,0.53807565,0.00000000,0.02109030,0.08292906,0.00901986,0.23214921
1.52176088,0.64643920,0.15621537,0.01262830,0.55750569,0.00000000,0.02006647,0.08126288,0.00897008,0.23404354
1.52776388,0.64604578,0.14867721,0.01278686,0.57975618,0.00000000,0.01942461,0.08042775,0.00906512,0.23696484
1.53376688,0.64987972,0.14339330,0.01298741,0.60434865,0.00000000,0.01916144,0.08037423,0.00929901,0.24068417
1.53976988,0.65737392,0.14026505,0.01321807,0.63076468,0.00000000,0.01926837,0.08104131,0.00966437,0.24495826
1.54577289,0.66791453,0.13916722,0.01346645,0.65845985,0.00000000,0.01973173,0.08235874,0.01015247,0.24953813
1.55177589,0.68086176,0.13995250,0.01372014,0.68687745,0.00000000,0.02053297,0.08424933,0.01075339,0.25417739
1.55777889,0.69556969,0.14245580,0.01396706,0.71546156,0.00000000,0.02164882,0.08663111,0.01145605,0.25864015
1.56378189,0.71140449,0.14649839,0.01419591,0.74366930,0.00000000,0.02305155,0.08941945,0.01224835,0.26270808
1.56978489,0.72776090,0.15189178,0.01439649,0.77098191,0.00000000,0.02470912,0.09252895,0.01311727,0.26618658
1.57578789,0.74407658,0.15844148,0.01455994,0.79691467,0.00000000,0.02658551,0.09587529,0.01404892,0.26890988
1.58179090,0.75984448,0.16595070,0.01467902,0.82102565,0.00000000,0.02864107,0.09937686,0.01502880,0.27074488
1.58779390,0.77462307,0.17422412,0.01474826,0.84292308,0.00000000,0.03083300,0.10295646,0.01604193,0.27159383
1.59379690,0.78804463,0.18307179,0.01476403,0.86227174,0.00000000,0.03311596,0.10654274,0.01707313,0.27139575
1.59979990,0.79982175,0.19231317,0.01472459,0.87879825,0.00000000,0.03544282,0.11007179,0.01810733,0.27012671
1.60580290,0.80975219,0.20178143,0.01463008,0.89229537,0.00000000,0.03776556,0.11348857,0.01912995,0.26779897
