energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.34067034,0.87742866,-1.06124467,0.17538617,-0.16863323,0.00000000,-0.00000000,0.00106093,-0.00106598,0.04257889,-0.05247998,0.07698732,-0.10903549,0.72269766,-0.89988270,0.00371097,-0.00412302,0.13209641,-0.17355478
-3.33466733,0.85810706,-1.01900386,0.17557881,-0.16942189,0.00000000,-0.00000000,0.00103143,-0.00107114,0.04191973,-0.04959242,0.07199970,-0.10298085,0.70542246,-0.86017945,0.00356330,-0.00412070,0.12712281,-0.16396099
-3.32866433,0.84271792,-0.97835465,0.17576297,-0.16981835,0.00000000,-0.00000000,0.00099803,-0.00107002,0.04144430,-0.04687592,0.06726592,-0.09693231,0.69213078,-0.82242266,0.00339919,-0.00408988,0.12283389,-0.15467616
-3.32266133,0.83156555,-0.93962555,0.17602005,-0.16984513,0.00000000,-0.00000000,0.00096151,-0.00106277,0.04119093,-0.04429860,0.06282364,-0.09092981,0.68300266,-0.78698523,0.00322205,-0.00403111,0.11929854,-0.14572667
-3.31665833,0.82486924,-0.90315234,0.17642270,-0.16954097,0.00000000,-0.00000000,0.00092270,-0.00104967,0.04119481,-0.04183972,0.05870447,-0.08501338,0.67813694,-0.75421520,0.00303540,-0.00394559,0.11657421,-0.13714677
-3.31065533,0.82275855,-0.86926567,0.17703152,-0.16895795,0.00000000,-0.00000000,0.00088240,-0.00103113,0.04148669,-0.03948874,0.05493362,-0.07922229,0.67755151,-0.72442617,0.00284282,-0.00383510,0.11470521,-0.12897654
-3.30465233,0.82527059,-0.83827976,0.17789234,-0.16815825,0.00000000,-0.00000000,0.00084139,-0.00100771,0.04209153,-0.03724430,0.05152960,-0.07359432,0.68118536,-0.69788943,0.00264780,-0.00370194,0.11372132,-0.12126005
-3.29864932,0.83234957,-0.81048232,0.17903430,-0.16721053,0.00000000,-0.00000000,0.00080040,-0.00098001,0.04302724,-0.03511308,0.04850406,-0.06816511,0.68890230,-0.67482786,0.00245371,-0.00354884,0.11363648,-0.11404375
-3.29264632,0.84384863,-0.78612615,0.18046864,-0.16618630,0.00000000,-0.00000000,0.00076009,-0.00094873,0.04430361,-0.03310859,0.04586165,-0.06296767,0.70049633,-0.65541174,0.00226364,-0.00337890,0.11444792,-0.10737494
-3.28664332,0.85953392,-0.76542233,0.18218850,-0.16515629,0.00000000,-0.00000000,0.00072106,-0.00091460,0.04592141,-0.03125001,0.04360007,-0.05803192,0.71569842,-0.63975643,0.00208044,-0.00319544,0.11613553,-0.10130056
-3.28064032,0.87909092,-0.74853540,0.18416940,-0.16418710,0.00000000,-0.00000000,0.00068380,-0.00087837,0.04787173,-0.02956092,0.04171025,-0.05338442,0.73418449,-0.62792188,0.00190658,-0.00300194,0.11866166,-0.09586599
-3.27463732,0.90213275,-0.73558035,0.18637072,-0.16333833,0.00000000,-0.00000000,0.00064873,-0.00084077,0.05013561,-0.02806815,0.04017662,-0.04904809,0.75558451,-0.61991406,0.00174418,-0.00280191,0.12197136,-0.09111414
-3.26863432,0.92821021,-0.72662167,0.18873777,-0.16266021,0.00000000,-0.00000000,0.00061620,-0.00080251,0.05268402,-0.02680056,0.03897753,-0.04504200,0.77949207,-0.61568797,0.00159497,-0.00259881,0.12599301,-0.08708458
-3.26263132,0.95682317,-0.72167409,0.19120456,-0.16219192,0.00000000,-0.00000000,0.00058646,-0.00076425,0.05547816,-0.02578792,0.03808586,-0.04138134,0.80547447,-0.61515212,0.00146029,-0.00239596,0.13063946,-0.08381275
-3.25662831,0.98743288,-0.72070506,0.19369690,-0.16196063,0.00000000,-0.00000000,0.00055969,-0.00072660,0.05847013,-0.02505978,0.03746971,-0.03807727,0.83308253,-0.61817425,0.00134110,-0.00219645,0.13580968,-0.08132934
-3.25062531,1.01947479,-0.72363852,0.19613588,-0.16198124,0.00000000,-0.00000000,0.00053601,-0.00069007,0.06160395,-0.02464439,0.03709323,-0.03513695,0.86186016,-0.62458800,0.00123799,-0.00200310,0.14139071,-0.07965961
-3.24462231,1.05237127,-0.73035982,0.19844126,-0.16225684,0.00000000,-0.00000000,0.00051549,-0.00065512,0.06481695,-0.02456767,0.03691762,-0.03256357,0.89135299,-0.63419999,0.00115124,-0.00181841,0.14726015,-0.07882275
-3.23861931,1.08554389,-0.74072105,0.20053494,-0.16277976,0.00000000,-0.00000000,0.00049814,-0.00062211,0.06804138,-0.02485217,0.03690206,-0.03035640,0.92111600,-0.64679713,0.00108083,-0.00164451,0.15328884,-0.07883123
-3.23261631,1.11842483,-0.75454673,0.20234393,-0.16353316,0.00000000,-0.00000000,0.00048396,-0.00059133,0.07120635,-0.02551612,0.03700488,-0.02851090,0.95071985,-0.66215350,0.00102649,-0.00148317,0.15934391,-0.07969019
-3.22661331,1.15046700,-0.77163900,0.20380310,-0.16449284,0.00000000,-0.00000000,0.00047291,-0.00056300,0.07423987,-0.02657254,0.03718461,-0.02701889,0.97975579,-0.68003655,0.00098773,-0.00133579,0.16529190,-0.08139668
-3.22061031,1.18115273,-0.79178221,0.20485724,-0.16562943,0.00000000,-0.00000000,0.00046493,-0.00053727,0.07707104,-0.02802839,0.03740105,-0.02586862,1.00783906,-0.70021215,0.00096389,-0.00120338,0.17100197,-0.08393893
-3.21460730,1.21000092,-0.81474622,0.20546260,-0.16691044,0.00000000,-0.00000000,0.00045995,-0.00051424,0.07963224,-0.02988379,0.03761638,-0.02504503,1.03461110,-0.72244811,0.00095421,-0.00108664,0.17634904,-0.08729564
-3.20860430,1.23657252,-0.84028848,0.20558777,-0.16830225,0.00000000,-0.00000000,0.00045791,-0.00049397,0.08186125,-0.03213139,0.03779606,-0.02452988,1.05974049,-0.74651600,0.00095782,-0.00098596,0.18121682,-0.09143519
-3.20260130,1.26047465,-0.86815438,0.20521399,-0.16977185,0.00000000,-0.00000000,0.00045873,-0.00047649,0.08370316,-0.03475585,0.03790968,-0.02430201,1.08292310,-0.77219126,0.00097383,-0.00090141,0.18550056,-0.09631496
-3.19659830,1.28136341,-0.89807622,0.20433480,-0.17128812,0.00000000,-0.00000000,0.00046236,-0.00046178,0.08511218,-0.03773350,0.03793177,-0.02433755,1.10388173,-0.79925135,0.00100136,-0.00083286,0.18910948,-0.10188075
-3.19059530,1.29894575,-0.92977065,0.20295536,-0.17282275,0.00000000,-0.00000000,0.00046872,-0.00044985,0.08605299,-0.04103217,0.03784227,-0.02461020,1.12236570,-0.82747245,0.00103956,-0.00077994,0.19196882,-0.10806633
-3.18459230,1.31298085,-0.96293521,0.20109123,-0.17435063,0.00000000,-0.00000000,0.00047778,-0.00044066,0.08650183,-0.04461128,0.03762703,-0.02509148,1.13815076,-0.85662476,0.00108770,-0.00074215,0.19402146,-0.11479323
-3.17858929,1.32328112,-0.99724414,0.19876713,-0.17584979,0.00000000,-0.00000000,0.00048951,-0.00043421,0.08644718,-0.04842217,0.03727804,-0.02575111,1.15103971,-0.88646710,0.00114520,-0.00071884,0.19522902,-0.12197089
-3.17258629,1.32971350,-1.03234424,0.19601542,-0.17730093,0.00000000,-0.00000000,0.00050392,-0.00043046,0.08589001,-0.05240869,0.03679353,-0.02655736,1.16086404,-0.91674118,0.00121168,-0.00070925,0.19557256,-0.12949712
-3.16658329,1.33220114,-1.06785144,0.19287476,-0.17868661,0.00000000,-0.00000000,0.00052105,-0.00042941,0.08484368,-0.05650806,0.03617794,-0.02747748,1.16748686,-0.94716631,0.00128703,-0.00071259,0.19505277,-0.13725900
-3.16058029,1.33072572,-1.10334853,0.18938887,-0.17999025,0.00000000,-0.00000000,0.00054098,-0.00043105,0.08333338,-0.06065212,0.03544173,-0.02847819,1.17080722,-0.97743512,0.00137149,-0.00072802,0.19368974,-0.14513432
-3.15457729,1.32533064,-1.13838499,0.18560558,-0.18119506,0.00000000,-0.00000000,0.00056388,-0.00043539,0.08139531,-0.06476865,0.03460108,-0.02952620,1.17076575,-1.00721106,0.00146567,-0.00075475,0.19152236,-0.15299342
-3.14857429,1.31612491,-1.17247924,0.18157628,-0.18228302,0.00000000,-0.00000000,0.00058998,-0.00044244,0.07907553,-0.06878315,0.03367754,-0.03058888,1.16735149,-1.03612808,0.00157069,-0.00079198,0.18860742,-0.16070161
-3.14257129,1.30328777,-1.20512385,0.17735563,-0.18323412,0.00000000,-0.00000000,0.00061960,-0.00045221,0.07642858,-0.07262064,0.03269757,-0.03163482,1.16060961,-1.06379314,0.00168822,-0.00083903,0.18501833,-0.16812201
-3.13656828,1.28707360,-1.23579393,0.17300181,-0.18402584,0.00000000,-0.00000000,0.00065317,-0.00046474,0.07351598,-0.07620773,0.03169204,-0.03263463,1.15064957,-1.08979160,0.00182055,-0.00089533,0.18084376,-0.17511882
-3.13056528,1.26781683,-1.26395875,0.16857704,-0.18463315,0.00000000,-0.00000000,0.00069124,-0.00048011,0.07040462,-0.07947466,0.03069573,-0.03356158,1.13765314,-1.11369582,0.00197069,-0.00096048,0.17618601,-0.18156085
-3.12456228,1.24593634,-1.28909635,0.16414838,-0.18502895,0.00000000,-0.00000000,0.00073451,-0.00049838,0.06716516,-0.08235745,0.02974679,-0.03439242,1.12188179,-1.13507672,0.00214241,-0.00103432,0.17115930,-0.18732533
-3.11855928,1.22193875,-1.31071081,0.15978881,-0.18518508,0.00000000,-0.00000000,0.00078378,-0.00051970,0.06387045,-0.08479985,0.02888623,-0.03510808,1.10368258,-1.15351804,0.00234027,-0.00111694,0.16588797,-0.19230173
-3.11255628,1.19641999,-1.32835150,0.15557827,-0.18507377,0.00000000,-0.00000000,0.00084003,-0.00054423,0.06059400,-0.08675526,0.02815732,-0.03569432,1.08349221,-1.16863269,0.00256970,-0.00120881,0.16050460,-0.19639550
-3.10655328,1.17006461,-1.34163357,0.15160470,-0.18466966,0.00000000,-0.00000000,0.00090433,-0.00057223,0.05740870,-0.08818830,0.02760514,-0.03614248,1.06183825,-1.18008068,0.00283695,-0.00131081,0.15514800,-0.19953158
-3.10055028,1.14364221,-1.35025865,0.14796486,-0.18395211,0.00000000,-0.00000000,0.00097788,-0.00060402,0.05438550,-0.08907618,0.02727593,-0.03644990,1.03933737,-1.18758753,0.00314907,-0.00142430,0.14996122,-0.20165749
-3.09454727,1.11800054,-1.35403493,0.14476473,-0.18290785,0.00000000,-0.00000000,0.00106198,-0.00064004,0.05159239,-0.08940960,0.02721655,-0.03662047,1.01668992,-1.19096256,0.00351384,-0.00155122,0.14508939,-0.20274595
-3.08854427,1.09405487,-1.35289533,0.14211942,-0.18153370,0.00000000,-0.00000000,0.00115794,-0.00068083,0.04909343,-0.08919338,0.02747383,-0.03666486,0.99467076,-1.19011574,0.00393966,-0.00169416,0.14067742,-0.20279671
-3.08254127,1.07277357,-1.34691292,0.14015251,-0.17983928,0.00000000,-0.00000000,0.00126711,-0.00072706,0.04694793,-0.08844652,0.02809384,-0.03660070,0.97411612,-1.18507249,0.00443537,-0.00185640,0.13686769,-0.20183773
-3.07653827,1.05515973,-1.33631267,0.13899460,-0.17784953,0.00000000,-0.00000000,0.00139079,-0.00077955,0.04520972,-0.08720198,0.02912113,-0.03645258,0.95590670,-1.17598525,0.00501006,-0.00204200,0.13379742,-0.19992546
-3.07053527,1.04222915,-1.32147852,0.13878112,-0.17560688,0.00000000,-0.00000000,0.00153014,-0.00083925,0.04392649,-0.08550591,0.03059783,-0.03625182,0.94094730,-1.16314130,0.00567279,-0.00225582,0.13159608,-0.19714428
-3.06453227,1.03498499,-1.30295545,0.13964936,-0.17317288,0.00000000,-0.00000000,0.00168616,-0.00090725,0.04313916,-0.08341655,0.03256269,-0.03603611,0.93014336,-1.14696602,0.00643229,-0.00250353,0.13038248,-0.19360497
-3.05852926,1.03438985,-1.28144581,0.14173473,-0.17062918,0.00000000,-0.00000000,0.00185959,-0.00098477,0.04288129,-0.08100277,0.03504999,-0.03584893,0.92437523,-1.12802128,0.00729658,-0.00279163,0.13026197,-0.18944246
-3.05252626,1.04133600,-1.25779999,0.14516640,-0.16807774,0.00000000,-0.00000000,0.00205083,-0.00107311,0.04317847,-0.07834234,0.03808844,-0.03573880,0.92447095,-1.10699868,0.00827266,-0.00312734,0.13132346,-0.18481272
-3.04652326,1.05661480,-1.23300125,0.15006229,-0.16564020,0.00000000,-0.00000000,0.00225990,-0.00117367,0.04404773,-0.07551986,0.04170000,-0.03575833,0.93117848,-1.08470761,0.00936604,-0.00351860,0.13363657,-0.17988889
-3.04052026,1.08088650,-1.20814506,0.15652380,-0.16345633,0.00000000,-0.00000000,0.00248635,-0.00128785,0.04549695,-0.07262466,0.04589873,-0.03596313,0.94513848,-1.06205847,0.01058035,-0.00397385,0.13724893,-0.17485697
-3.03451726,1.11465176,-1.18441341,0.16463037,-0.16168154,0.00000000,-0.00000000,0.00272922,-0.00141703,0.04752432,-0.06974850,0.05068965,-0.03641054,0.96685887,-1.04004117,0.01191697,-0.00450192,0.14218375,-0.16991091
-3.02851426,1.15822603,-1.16304475,0.17443405,-0.16048346,0.00000000,-0.00000000,0.00298700,-0.00156251,0.05011785,-0.06698323,0.05606780,-0.03715824,0.99669212,-1.01969987,0.01337465,-0.00511175,0.14843783,-0.16524750
-3.02251126,1.21171838,-1.14530043,0.18595455,-0.16003771,0.00000000,-0.00000000,0.00325761,-0.00172539,0.05325497,-0.06441852,0.06201742,-0.03826279,1.03481660,-1.00210439,0.01494920,-0.00581218,0.15598013,-0.16106098
-3.01650825,1.27501579,-1.13242857,0.19917486,-0.16052287,0.00000000,-0.00000000,0.00353842,-0.00190657,0.05690235,-0.06213965,0.06851143,-0.03977801,1.08122293,-0.98831940,0.01663323,-0.00661155,0.16475103,-0.15753774
-3.01050525,1.34777422,-1.12562650,0.21403789,-0.16211479,0.00000000,-0.00000000,0.00382624,-0.00210659,0.06101587,-0.06022539,0.07551124,-0.04175341,1.13570611,-0.97937227,0.01841605,-0.00751742,0.17466238,-0.15485111
-3.00450225,1.42941721,-1.12600309,0.23044421,-0.16498050,0.00000000,-0.00000000,0.00411741,-0.00232563,0.06554091,-0.05874607,0.08296692,-0.04423255,1.19786429,-0.97622072,0.02028358,-0.00853616,0.18559851,-0.15315644
-2.99849925,1.51914271,-1.13454195,0.24825131,-0.16927179,0.00000000,-0.00000000,0.00440783,-0.00256337,0.07041285,-0.05776187,0.09081785,-0.04725152,1.26710450,-0.97972135,0.02221848,-0.00967256,0.19741816,-0.15258662
-2.99249625,1.61593835,-1.15206712,0.26727442,-0.17511877,0.00000000,-0.00000000,0.00469310,-0.00281899,0.07555805,-0.05732133,0.09899374,-0.05083744,1.34265542,-0.99060026,0.02420033,-0.01092941,0.20995744,-0.15324811
-2.98649325,1.71860513,-1.17921225,0.28728909,-0.18262360,0.00000000,-0.00000000,0.00496862,-0.00309106,0.08089504,-0.05746007,0.10741619,-0.05500719,1.42358718,-1.00942672,0.02620600,-0.01230716,0.22303369,-0.15521772
-2.98049025,1.82578884,-1.21639466,0.30803548,-0.19185478,0.00000000,-0.00000000,0.00522970,-0.00337758,0.08633618,-0.05819986,0.11600066,-0.05976630,1.50883744,-1.03659113,0.02821011,-0.01380359,0.23645024,-0.15854013
-2.97448724,1.93601838,-1.26379529,0.32922441,-0.20284201,0.00000000,-0.00000000,0.00547170,-0.00367591,0.09178954,-0.05954798,0.12465877,-0.06510819,1.59724299,-1.07228806,0.03018564,-0.01541346,0.25000190,-0.16322624
-2.96848424,2.04774949,-1.32134569,0.35054495,-0.21557223,0.00000000,-0.00000000,0.00569024,-0.00398282,0.09716113,-0.06149685,0.13330090,-0.07101365,1.68757571,-1.11650527,0.03210465,-0.01712838,0.26348091,-0.16925258
-2.96248124,2.15941222,-1.38872267,0.37167332,-0.22998681,0.00000000,-0.00000000,0.00588125,-0.00429452,0.10235735,-0.06402408,0.14183907,-0.07745080,1.77858125,-1.16901933,0.03393902,-0.01893668,0.27668324,-0.17656159
-2.95647824,2.26946002,-1.46535134,0.39228275,-0.24598019,0.00000000,-0.00000000,0.00604117,-0.00460674,0.10728746,-0.06709278,0.15018971,-0.08437541,1.86901891,-1.22939832,0.03566130,-0.02082336,0.28941492,-0.18506303
-2.95047524,2.37641827,-1.55041671,0.41205401,-0.26340026,0.00000000,-0.00000000,0.00616705,-0.00491482,0.11186619,-0.07065235,0.15827646,-0.09173171,1.95770073,-1.29701166,0.03724557,-0.02277030,0.30149800,-0.19463634
-2.94447224,2.47892988,-1.64288392,0.43068592,-0.28205042,0.00000000,-0.00000000,0.00625666,-0.00521382,0.11601618,-0.07463953,0.16603266,-0.09945363,2.04352795,-1.37104710,0.03866818,-0.02475644,0.31277600,-0.20513402
-2.93846923,2.57579567,-1.74152657,0.44790564,-0.30169346,0.00000000,-0.00000000,0.00630854,-0.00549864,0.11967021,-0.07897989,0.17340353,-0.10746651,2.12552304,-1.45053437,0.03990859,-0.02675821,0.32311853,-0.21638591
-2.93246623,2.66600746,-1.84496257,0.46347790,-0.32205723,0.00000000,-0.00000000,0.00632207,-0.00576420,0.12277315,-0.08358960,0.18034769,-0.11568919,2.20285568,-1.53437490,0.04094995,-0.02875001,0.33242476,-0.22820428
-2.92646323,2.74877216,-1.95169606,0.47721301,-0.34284193,0.00000000,-0.00000000,0.00629748,-0.00600558,0.12528349,-0.08837758,0.18683815,-0.12403648,2.27486117,-1.62137631,0.04177968,-0.03070484,0.34062559,-0.24038953
-2.92046023,2.82352543,-2.06016420,0.48897291,-0.36372884,0.00000000,-0.00000000,0.00623582,-0.00621820,0.12717428,-0.09324788,0.19286257,-0.13242179,2.34105048,-1.71029073,0.04238980,-0.03259502,0.34768442,-0.25273638
-2.91445723,2.88993426,-2.16878671,0.49867517,-0.38439017,0.00000000,-0.00000000,0.00613893,-0.00639793,0.12843365,-0.09810224,0.19842268,-0.14076002,2.40111134,-1.79985504,0.04277710,-0.03439297,0.35359636,-0.26504027
-2.90845423,2.94788825,-2.27601630,0.50629450,-0.40449960,0.00000000,-0.00000000,0.00600934,-0.00654127,0.12906464,-0.10284283,0.20353300,-0.14897037,2.45490022,-1.88883145,0.04294321,-0.03607200,0.35838609,-0.27710376
-2.90245123,2.99748015,-2.38038751,0.51186175,-0.42374317,0.00000000,-0.00000000,0.00585018,-0.00664545,0.12908449,-0.10737499,0.20821887,-0.15697901,2.50242598,-1.97604660,0.04289434,-0.03760718,0.36210424,-0.28874265
-2.89644822,3.03897678,-2.48056192,0.51546038,-0.44182991,0.00000000,-0.00000000,0.00566508,-0.00670855,0.12852338,-0.11160990,0.21251377,-0.16472151,2.54382597,-2.06042723,0.04264096,-0.03897607,0.36482267,-0.29979151
-2.89044522,3.07278208,-2.57536731,0.51722054,-0.45850174,0.00000000,-0.00000000,0.00545800,-0.00672953,0.12742267,-0.11546713,0.21645622,-0.17214484,2.57933617,-2.14103065,0.04219729,-0.04015947,0.36662886,-0.31010846
-2.88444222,3.09939453,-2.66382892,0.51731106,-0.47354214,0.00000000,-0.00000000,0.00523310,-0.00670829,0.12583280,-0.11887684,0.22008637,-0.17920876,2.60925725,-2.21706858,0.04158059,-0.04114201,0.36761963,-0.31957891
-2.87843922,3.11936141,-2.74519107,0.51592983,-0.48678318,0.00000000,-0.00000000,0.00499463,-0.00664565,0.12381084,-0.12178168,0.22344243,-0.18588664,2.63391867,-2.28792289,0.04081051,-0.04191260,0.36789472,-0.32811799
-2.87243622,3.13323290,-2.81892806,0.51329292,-0.49811035,0.00000000,-0.00000000,0.00474674,-0.00654335,0.12141793,-0.12413820,0.22655719,-0.19216545,2.65364297,-2.35315268,0.03990820,-0.04246480,0.36755046,-0.33567178
-2.86643322,3.14151855,-2.88474360,0.50962321,-0.50746509,0.00000000,-0.00000000,0.00449342,-0.00640392,0.11871673,-0.12591770,0.22945493,-0.19804510,2.66871279,-2.41249201,0.03889551,-0.04279687,0.36667389,-0.34221693
-2.86043022,3.14464898,-2.94255899,0.50513900,-0.51484477,0.00000000,-0.00000000,0.00423836,-0.00623063,0.11576891,-0.12710661,0.23214866,-0.20353693,2.67934233,-2.46583864,0.03779424,-0.04291178,0.36533780,-0.34775899
-2.85442721,3.14294500,-2.99249046,0.50004329,-0.52029998,0.00000000,-0.00000000,0.00398485,-0.00602736,0.11263291,-0.12770614,0.23463822,-0.20866158,2.68565545,-2.51323447,0.03662534,-0.04281694,0.36359681,-0.35232933
-2.84842421,3.13659598,-3.03481721,0.49451428,-0.52392948,0.00000000,-0.00000000,0.00373577,-0.00579843,0.10936208,-0.12773152,0.23690903,-0.21344623,2.68767143,-2.55483864,0.03540829,-0.04252381,0.36148476,-0.35598090
-2.84242121,3.12564880,-3.06994193,0.48869761,-0.52587279,0.00000000,-0.00000000,0.00349350,-0.00554848,0.10600313,-0.12721057,0.23893184,-0.21792147,2.68529959,-2.59089528,0.03416059,-0.04204735,0.35901359,-0.35878303
-2.83641821,3.11000789,-3.09834614,0.48270065,-0.52630103,0.00000000,-0.00000000,0.00325994,-0.00528232,0.10259516,-0.12618192,0.24066334,-0.22211782,2.67834290,-2.62169760,0.03289738,-0.04140533,0.35617366,-0.36081555
-2.83041521,3.08944621,-3.12054319,0.47658927,-0.52540637,0.00000000,-0.00000000,0.00303649,-0.00500472,0.09916910,-0.12469277,0.24204777,-0.22606225,2.66651040,-2.64755085,0.03163116,-0.04061758,0.35293556,-0.36216262
-2.82441221,3.06362646,-3.13703167,0.47038705,-0.52339077,0.00000000,-0.00000000,0.00282411,-0.00472034,0.09574772,-0.12279654,0.24301930,-0.22977492,2.64943766,-2.66873633,0.03037176,-0.03970520,0.34925314,-0.36290654
-2.81840920,3.03213100,-3.14825218,0.46407699,-0.52045455,0.00000000,-0.00000000,0.00262331,-0.00443353,0.09234597,-0.12055024,0.24350517,-0.23326614,2.62671397,-2.68547880,0.02912636,-0.03868972,0.34506777,-0.36312190
-2.81240620,2.99449869,-3.15455014,0.45760558,-0.51678551,0.00000000,-0.00000000,0.00243426,-0.00414831,0.08897187,-0.11801199,0.24342943,-0.23653411,2.59791457,-2.69791955,0.02789969,-0.03759235,0.34031326,-0.36287058
-2.80640320,2.95026618,-3.15614694,0.45088884,-0.51254915,0.00000000,-0.00000000,0.00225682,-0.00386818,0.08562759,-0.11523861,0.24271696,-0.23956321,2.56263604,-2.70609667,0.02669431,-0.03643327,0.33492145,-0.36219760
-2.80040020,2.89901137,-3.15312127,0.44382006,-0.50788059,0.00000000,-0.00000000,0.00209060,-0.00359614,0.08231087,-0.11228349,0.24129777,-0.24232334,2.52053259,-2.70993405,0.02551098,-0.03523102,0.32882790,-0.36112832
-2.79439720,2.84039627,-3.14540172,0.43627860,-0.50287858,0.00000000,-0.00000000,0.00193504,-0.00333463,0.07901644,-0.10919482,0.23911113,-0.24477007,2.47135139,-2.70923977,0.02434908,-0.03400202,0.32197745,-0.35966706
-2.78839420,2.77420693,-3.13277111,0.42813936,-0.49760194,0.00000000,-0.00000000,0.00178948,-0.00308551,0.07573763,-0.10601423,0.23610944,-0.24684584,2.41496466,-2.70371401,0.02320706,-0.03276027,0.31432933,-0.35779712
-2.78239120,2.70038827,-3.11488227,0.41928227,-0.49206857,0.00000000,-0.00000000,0.00165319,-0.00285009,0.07246779,-0.10277595,0.23226170,-0.24848207,2.35139706,-2.69296614,0.02208286,-0.03151711,0.30586158,-0.35548236
-2.77638819,2.61907192,-3.09128422,0.40960136,-0.48625706,0.00000000,-0.00000000,0.00152545,-0.00262917,0.06920166,-0.09950646,0.22755619,-0.24960214,2.28084683,-2.67653987,0.02097436,-0.03028123,0.29657442,-0.35267008
-2.77038519,2.53059585,-3.06145712,0.39901280,-0.48011069,0.00000000,-0.00000000,0.00140555,-0.00242306,0.06593649,-0.09622454,0.22200252,-0.25012499,2.20369970,-2.65394498,0.01987970,-0.02905874,0.28649264,-0.34929512
-2.76438219,2.43551499,-3.02485369,0.38746166,-0.47354359,0.00000000,-0.00000000,0.00129287,-0.00223168,0.06267292,-0.09294191,0.21563272,-0.24996929,2.12053522,-2.62469367,0.01879761,-0.02785344,0.27566668,-0.34528486
-2.75837919,2.33460245,-2.98094473,0.37492691,-0.46644857,0.00000000,-0.00000000,0.00118686,-0.00205460,0.05941558,-0.08966411,0.20850147,-0.24905782,2.03212519,-2.58833931,0.01772760,-0.02666707,0.26417261,-0.34056486
-2.75237619,2.22884186,-2.92926582,0.36142468,-0.45870626,0.00000000,-0.00000000,0.00108706,-0.00189114,0.05617339,-0.08639173,0.20068546,-0.24732198,1.93942477,-2.54451533,0.01667013,-0.02549976,0.25211082,-0.33506470
-2.74637319,2.11941134,-2.86946244,0.34700939,-0.45019473,0.00000000,-0.00000000,0.00099313,-0.00174043,0.05295955,-0.08312189,0.19228184,-0.24470600,1.84355689,-2.49297195,0.01562663,-0.02435045,0.23960374,-0.32872385
-2.74037019,2.00766037,-2.80133100,0.33177306,-0.44079928,0.00000000,-0.00000000,0.00090479,-0.00160149,0.04979134,-0.07984968,0.18340604,-0.24117075,1.74579098,-2.43360859,0.01459954,-0.02321735,0.22679266,-0.32149706
-2.73436718,1.89508090,-2.72485338,0.31584279,-0.43042167,0.00000000,-0.00000000,0.00082189,-0.00147326,0.04668958,-0.07656975,0.17418887,-0.23669695,1.64751739,-2.36650025,0.01359216,-0.02209832,0.21383372,-0.31335905
-2.72836418,1.78327431,-2.64022323,0.29937658,-0.41898830,0.00000000,-0.00000000,0.00074433,-0.00135472,0.04367796,-0.07327770,0.16477317,-0.23128753,1.55021861,-2.29191648,0.01260855,-0.02099137,0.20089355,-0.30430821
-2.72236118,1.67391575,-2.54786264,0.28255796,-0.40645697,0.00000000,-0.00000000,0.00067206,-0.00124487,0.04078229,-0.06997133,0.15531018,-0.22496912,1.45543886,-2.21033202,0.01165335,-0.01989489,0.18814448,-0.29436920
-2.71635818,1.56871750,-2.44842873,0.26558947,-0.39282177,0.00000000,-0.00000000,0.00060509,-0.00114281,0.03802953,-0.06665164,0.14595571,-0.21779251,1.36475316,-2.12242869,0.01073155,-0.01880802,0.17575974,-0.28359423
-2.71035518,1.46939274,-2.34280983,0.24868569,-0.37811604,0.00000000,-0.00000000,0.00054346,-0.00104772,0.03544687,-0.06332357,0.13686629,-0.20983220,1.27973699,-2.02908890,0.00984826,-0.01773078,0.16390878,-0.27206303
-2.70435218,1.37762080,-2.23211201,0.23206593,-0.36241316,0.00000000,-0.00000000,0.00048723,-0.00095893,0.03306084,-0.05999640,0.12819545,-0.20118494,1.20193747,-1.93138107,0.00900852,-0.01666419,0.15275286,-0.25988156
-2.69834917,1.29501484,-2.11763690,0.21594698,-0.34582538,0.00000000,-0.00000000,0.00043646,-0.00087587,0.03089636,-0.05668387,0.12009029,-0.19196741,1.13284657,-1.83053833,0.00821708,-0.01561031,0.14244104,-0.24717956
-2.69234617,1.22309260,-2.00085227,0.20053631,-0.32850070,0.00000000,-0.00000000,0.00039119,-0.00079810,0.02897599,-0.05340397,0.11268825,-0.18231330,1.07387675,-1.72793155,0.00747817,-0.01457217,0.13310673,-0.23410701
-2.68634317,1.16325035,-1.88335715,0.18602586,-0.31061811,0.00000000,-0.00000000,0.00035148,-0.00072530,0.02731921,-0.05017850,0.10611444,-0.17236967,1.02633905,-1.62503845,0.00679540,-0.01355365,0.12486485,-0.22082990
-2.68034017,1.11674014,-1.76684333,0.17258675,-0.29238151,0.00000000,-0.00000000,0.00031734,-0.00065724,0.02594183,-0.04703239,0.10047922,-0.16229302,0.99142355,-1.52341032,0.00617159,-0.01255937,0.11780953,-0.20752534
