energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.25512756,1.24513216,0.16698443,0.78571166,0.00018802,0.02464048,0.08261840,0.30303608,0.01291397,0.04812722
-0.24912456,1.21524843,0.16345108,0.76716582,0.00018137,0.02396002,0.08046258,0.29531089,0.01222311,0.04720714
-0.24312156,1.18301121,0.15973090,0.74711730,0.00017379,0.02324607,0.07818801,0.28680560,0.01150606,0.04649644
-0.23711856,1.14925844,0.15592948,0.72604707,0.00016544,0.02250526,0.07585685,0.27779235,0.01077270,0.04602036
-0.23111556,1.11485485,0.15215060,0.70445124,0.00015651,0.02174513,0.07353195,0.26855453,0.01003291,0.04580112
-0.22511256,1.08066497,0.14849206,0.68282609,0.00014716,0.02097380,0.07127485,0.25937794,0.00929631,0.04585689
-0.21910955,1.04752695,0.14504184,0.66165354,0.00013759,0.02019962,0.06914386,0.25054201,0.00857202,0.04620077
-0.21310655,1.01622793,0.14187489,0.64138770,0.00012796,0.01943080,0.06719231,0.24231130,0.00786845,0.04684002
-0.20710355,0.98748221,0.13905055,0.62244294,0.00011846,0.01867513,0.06546707,0.23492778,0.00719315,0.04777546
-0.20110055,0.96191273,0.13661086,0.60518384,0.00010925,0.01793970,0.06400738,0.22860404,0.00655265,0.04900119
-0.19509755,0.94003669,0.13457964,0.58991741,0.00010047,0.01723064,0.06284401,0.22351771,0.00595241,0.05050448
-0.18909455,0.92225570,0.13296255,0.57688788,0.00009227,0.01655305,0.06199884,0.21980734,0.00539676,0.05226604
-0.18309155,0.90885086,0.13174798,0.56627408,0.00008476,0.01591084,0.06148476,0.21756980,0.00488890,0.05426050
-0.17708854,0.89998289,0.13090879,0.55818962,0.00007805,0.01530677,0.06130605,0.21685937,0.00443097,0.05645727
-0.17108554,0.89569726,0.13040476,0.55268575,0.00007224,0.01474246,0.06145903,0.21768850,0.00402413,0.05882154
-0.16508254,0.89593414,0.13018563,0.54975685,0.00006742,0.01421855,0.06193316,0.22003016,0.00366866,0.06131563
-0.15907954,0.90054263,0.13019461,0.54934815,0.00006365,0.01373484,0.06271233,0.22382185,0.00336411,0.06390045
-0.15307654,0.90929885,0.13037212,0.55136561,0.00006102,0.01329054,0.06377641,0.22897090,0.00310946,0.06653720
-0.14707354,0.92192698,0.13065962,0.55568725,0.00005959,0.01288445,0.06510298,0.23536100,0.00290330,0.06918900
-0.14107054,0.93812250,0.13100338,0.56217573,0.00005945,0.01251529,0.06666916,0.24285969,0.00274396,0.07182268
-0.13506753,0.95757654,0.13135792,0.57069138,0.00006067,0.01218195,0.06845337,0.25132647,0.00262977,0.07441043
-0.12906453,0.98000030,0.13168909,0.58110527,0.00006334,0.01188371,0.07043711,0.26062117,0.00255913,0.07693135
-0.12306153,1.00514833,0.13197648,0.59331159,0.00006757,0.01162053,0.07260650,0.27061232,0.00253074,0.07937275
-0.11705853,1.03283980,0.13221526,0.60723877,0.00007349,0.01139321,0.07495364,0.28118508,0.00254366,0.08173123
-0.11105553,1.06297629,0.13241725,0.62285879,0.00008122,0.01120356,0.07747767,0.29224837,0.00259751,0.08401337
-0.10505253,1.09555557,0.13261111,0.64019402,0.00009092,0.01105449,0.08018542,0.30374090,0.00269247,0.08623607
-0.09904952,1.13068018,0.13284186,0.65932140,0.00010277,0.01095009,0.08309174,0.31563574,0.00282938,0.08842644
-0.09304652,1.16856042,0.13316953,0.68037328,0.00011694,0.01089557,0.08621933,0.32794320,0.00300973,0.09062128
-0.08704352,1.20951126,0.13366719,0.70353514,0.00013363,0.01089719,0.08959818,0.34071183,0.00323571,0.09286607
-0.08104052,1.25394308,0.13441827,0.72903971,0.00015305,0.01096212,0.09326455,0.35402747,0.00351011,0.09521361
-0.07503752,1.30234632,0.13551342,0.75715803,0.00017541,0.01109825,0.09725956,0.36801020,0.00383626,0.09772214
-0.06903452,1.35527072,0.13704698,0.78818741,0.00020091,0.01131391,0.10162742,0.38280941,0.00421794,0.10045329
-0.06303152,1.41329963,0.13911320,0.82243686,0.00022973,0.01161757,0.10641337,0.39859708,0.00465923,0.10346964
-0.05702851,1.47702049,0.14180237,0.86021067,0.00026207,0.01201753,0.11166139,0.41555953,0.00516438,0.10683218
-0.05102551,1.54699286,0.14519700,0.90179063,0.00029807,0.01252158,0.11741181,0.43388796,0.00573756,0.11059764
-0.04502251,1.62371505,0.14936821,0.94741780,0.00033784,0.01313659,0.12369885,0.45376822,0.00638273,0.11481586
-0.03901951,1.70759113,0.15437241,0.99727469,0.00038148,0.01386816,0.13054826,0.47537024,0.00710340,0.11952730
-0.03301651,1.79889967,0.16024845,1.05146855,0.00042903,0.01472034,0.13797509,0.49883757,0.00790239,0.12476079
-0.02701351,1.89776567,0.16701537,1.11001669,0.00048046,0.01569523,0.14598178,0.52427755,0.00878160,0.13053150
-0.02101051,2.00413709,0.17467065,1.17283454,0.00053573,0.01679277,0.15455651,0.55175247,0.00974183,0.13683947
-0.01500750,2.11776699,0.18318926,1.23972691,0.00059470,0.01801051,0.16367204,0.58127228,0.01078255,0.14366849
-0.00900450,2.23820238,0.19252335,1.31038313,0.00065722,0.01934344,0.17328501,0.61278907,0.01190168,0.15098552
-0.00300150,2.36478018,0.20260274,1.38437620,0.00072306,0.02078396,0.18333568,0.64619362,0.01309548,0.15874067
0.00300150,2.49663080,0.21333603,1.46116616,0.00079192,0.02232182,0.19374832,0.68131420,0.01435841,0.16686777
0.00900450,2.63268917,0.22461243,1.54010758,0.00086350,0.02394426,0.20443200,0.71791775,0.01568302,0.17528540
0.01500750,2.77171301,0.23630423,1.62046097,0.00093740,0.02563614,0.21528199,0.75571327,0.01705995,0.18389851
0.02101051,2.91230766,0.24826973,1.70140775,0.00101321,0.02738021,0.22618161,0.79435747,0.01847793,0.19260041
0.02701351,3.05295658,0.26035673,1.78206811,0.00109047,0.02915744,0.23700446,0.83346231,0.01992391,0.20127528
0.03301651,3.19205651,0.27240621,1.86152137,0.00116867,0.03094738,0.24761712,0.87260422,0.02138313,0.20980085
0.03901951,3.32795593,0.28425638,1.93882790,0.00124729,0.03272864,0.25788201,0.91133464,0.02283940,0.21805139
0.04502251,3.45899550,0.29574672,2.01305196,0.00132577,0.03447940,0.26766057,0.94919141,0.02427537,0.22590085
0.05102551,3.58354912,0.30672202,2.08328467,0.00140351,0.03617787,0.27681651,0.98571062,0.02567281,0.23322597
0.05702851,3.70006404,0.31703630,2.14866622,0.00147989,0.03780290,0.28521905,1.02043847,0.02701307,0.23990939
0.06303152,3.80709889,0.32655636,2.20840682,0.00155427,0.03933443,0.29274618,1.05294269,0.02827746,0.24584257
0.06903452,3.90335809,0.33516501,2.26180547,0.00162597,0.04075403,0.29928764,1.08282309,0.02944772,0.25092848
0.07503752,3.98772187,0.34276377,2.30826612,0.00169430,0.04204529,0.30474775,1.10972090,0.03050651,0.25508404
0.08104052,4.05927066,0.34927493,2.34731073,0.00175855,0.04319425,0.30904777,1.13332653,0.03143788,0.25824210
0.08704352,4.11730343,0.35464299,2.37858876,0.00181800,0.04418963,0.31212800,1.15338565,0.03222770,0.26035305
0.09304652,4.16134927,0.35883545,2.40188304,0.00187192,0.04502305,0.31394922,1.16970318,0.03286412,0.26138592
0.09904952,4.19117225,0.36184278,2.41711178,0.00191960,0.04568914,0.31449372,1.18214537,0.03333789,0.26132906
0.10505253,4.20676947,0.36367779,2.42432684,0.00196033,0.04618549,0.31376567,1.19063977,0.03364272,0.26019028
0.11105553,4.20836267,0.36437428,2.42370849,0.00199347,0.04651253,0.31179099,1.19517330,0.03377540,0.25799644
0.11705853,4.19638404,0.36398517,2.41555691,0.00201842,0.04667337,0.30861654,1.19578863,0.03373604,0.25479274
0.12306153,4.17145692,0.36258008,2.40028099,0.00203464,0.04667344,0.30430886,1.19257891,0.03352800,0.25064142
0.12906453,4.13437254,0.36024270,2.37838487,0.00204173,0.04652016,0.29895234,1.18568149,0.03315786,0.24562016
0.13506753,4.08606377,0.35706774,2.35045293,0.00203937,0.04622255,0.29264703,1.17527064,0.03263527,0.23982020
0.14107054,4.02757714,0.35315799,2.31713391,0.00202739,0.04579076,0.28550603,1.16154995,0.03197266,0.23334411
0.14707354,3.96004443,0.34862135,2.27912465,0.00200578,0.04523570,0.27765270,1.14474462,0.03118493,0.22630349
0.15307654,3.88465488,0.34356805,2.23715436,0.00197469,0.04456860,0.26921773,1.12509403,0.03028905,0.21881656
0.15907954,3.80262903,0.33810825,2.19196970,0.00193443,0.04380067,0.26033614,1.10284507,0.02930364,0.21100566
0.16508254,3.71519515,0.33234990,2.14432128,0.00188550,0.04294279,0.25114435,1.07824627,0.02824846,0.20299487
0.17108554,3.62356882,0.32639716,2.09495184,0.00182857,0.04200532,0.24177748,1.05154316,0.02714396,0.19490771
0.17708854,3.52893598,0.32034912,2.04458623,0.00176445,0.04099795,0.23236677,1.02297489,0.02601078,0.18686497
0.18309155,3.43243947,0.31429912,1.99392322,0.00169413,0.03992962,0.22303734,0.99277205,0.02486932,0.17898276
0.18909455,3.33516911,0.30833419,1.94362906,0.00161868,0.03880855,0.21390632,0.96115587,0.02373929,0.17137076
0.19509755,3.23815454,0.30253502,1.89433240,0.00153927,0.03764233,0.20508119,0.92833839,0.02263931,0.16413063
0.20110055,3.14236056,0.29697586,1.84662030,0.00145717,0.03643803,0.19665857,0.89452358,0.02158664,0.15735476
0.20710355,3.04868409,0.29172469,1.80103502,0.00137363,0.03520238,0.18872325,0.85990916,0.02059683,0.15112509
0.21310655,2.95795204,0.28684317,1.75807096,0.00128993,0.03394192,0.18134755,0.82468866,0.01968352,0.14551223
0.21910955,2.87091948,0.28238661,1.71817174,0.00120730,0.03266318,0.17459091,0.78905365,0.01885830,0.14057471
0.22511256,2.78826757,0.27840364,1.68172692,0.00112689,0.03137284,0.16849968,0.75319575,0.01813055,0.13635846
0.23111556,2.71060086,0.27493569,1.64906841,0.00104978,0.03007780,0.16310712,0.71730822,0.01750740,0.13289641
0.23711856,2.63844387,0.27201626,1.62046664,0.00097691,0.02878526,0.15843355,0.68158697,0.01699374,0.13020826
0.24312156,2.57223716,0.26967002,1.59612656,0.00090908,0.02750273,0.15448668,0.64623088,0.01659221,0.12830054
0.24912456,2.51233316,0.26791181,1.57618399,0.00084696,0.02623794,0.15126201,0.61144139,0.01630331,0.12716671
0.25512756,2.45899241,0.26674568,1.56070269,0.00079104,0.02499878,0.14874348,0.57742146,0.01612548,0.12678768
0.26113057,2.41238094,0.26616413,1.54967276,0.00074164,0.02379315,0.14690421,0.54437390,0.01605528,0.12713243
0.26713357,2.37256952,0.26614757,1.54301075,0.00069896,0.02262878,0.14570747,0.51249937,0.01608758,0.12815899
0.27313657,2.33953555,0.26666434,1.54056220,0.00066301,0.02151304,0.14510786,0.48199406,0.01621575,0.12981576
0.27913957,2.31316811,0.26767115,1.54210677,0.00063370,0.02045275,0.14505263,0.45304740,0.01643192,0.13204299
0.28514257,2.29327673,0.26911424,1.54736627,0.00061080,0.01945405,0.14548327,0.42583993,0.01672726,0.13477475
0.29114557,2.27960372,0.27093118,1.55601549,0.00059400,0.01852222,0.14633728,0.40054147,0.01709225,0.13794097
0.29714857,2.27184006,0.27305326,1.56769563,0.00058287,0.01766157,0.14755002,0.37730970,0.01751694,0.14146982
0.30315158,2.26964412,0.27540847,1.58202974,0.00057697,0.01687541,0.14905672,0.35628924,0.01799131,0.14529017
0.30915458,2.27266225,0.27792489,1.59863955,0.00057578,0.01616604,0.15079452,0.33761125,0.01850549,0.14933405
0.31515758,2.28055019,0.28053430,1.61716262,0.00057877,0.01553475,0.15270437,0.32139336,0.01905006,0.15353910
0.32116058,2.29299377,0.28317587,1.63726880,0.00058540,0.01498193,0.15473282,0.30774000,0.01961621,0.15785078
0.32716358,2.30972742,0.28579952,1.65867506,0.00059514,0.01450717,0.15683360,0.29674277,0.02019601,0.16222424
0.33316658,2.33054910,0.28836894,1.68115730,0.00060747,0.01410940,0.15896876,0.28848083,0.02078246,0.16662579
0.33916958,2.35533014,0.29086381,1.70455857,0.00062190,0.01378703,0.16110949,0.28302101,0.02136959,0.17103383
0.34517259,2.38401914,0.29328121,1.72879265,0.00063796,0.01353812,0.16323643,0.28041756,0.02195249,0.17543909
0.35117559,2.41663912,0.29563596,1.75384273,0.00065520,0.01336047,0.16533946,0.28071127,0.02252722,0.17984430
0.35717859,2.45327762,0.29795981,1.77975494,0.00067324,0.01325179,0.16741702,0.28392796,0.02309072,0.18426309
0.36318159,2.49407007,0.30029955,1.80662691,0.00069169,0.01320979,0.16947493,0.29007633,0.02364063,0.18871833
0.36918459,2.53917713,0.30271400,1.83459205,0.00071021,0.01323218,0.17152483,0.29914509,0.02417512,0.19323984
0.37518759,2.58875715,0.30527007,1.86380016,0.00072848,0.01331676,0.17358224,0.31109964,0.02469262,0.19786161
0.38119060,2.64293531,0.30803812,1.89439580,0.00074621,0.01346138,0.17566443,0.32587833,0.02519164,0.20261874
0.38719360,2.70177146,0.31108671,1.92649543,0.00076312,0.01366392,0.17778820,0.34338868,0.02567050,0.20754417
0.39319660,2.76522847,0.31447734,1.96016505,0.00077897,0.01392219,0.17996772,0.36350370,0.02612713,0.21266545
0.39919960,2.83314342,0.31825918,1.99539951,0.00079353,0.01423391,0.18221243,0.38605883,0.02655893,0.21800169
0.40520260,2.90520347,0.32246428,2.03210508,0.00080658,0.01459659,0.18452541,0.41084959,0.02696262,0.22356084
0.41120560,2.98092825,0.32710355,2.07008629,0.00081793,0.01500747,0.18690200,0.43763038,0.02733423,0.22933760
0.41720860,3.05966006,0.33216373,2.10903807,0.00082744,0.01546344,0.18932897,0.46611464,0.02766905,0.23531184
0.42321161,3.14056306,0.33760551,2.14854374,0.00083496,0.01596099,0.19178420,0.49597655,0.02796177,0.24144794
0.42921461,3.22263164,0.34336303,2.18807924,0.00084040,0.01649619,0.19423698,0.52685445,0.02820660,0.24769477
0.43521761,3.30470809,0.34934479,2.22702334,0.00084371,0.01706467,0.19664875,0.55835590,0.02839742,0.25398665
0.44122061,3.38550891,0.35543585,2.26467356,0.00084485,0.01766170,0.19897444,0.59006429,0.02852810,0.26024498
0.44722361,3.46365856,0.36150136,2.30026697,0.00084386,0.01828219,0.20116424,0.62154700,0.02859268,0.26638059
0.45322661,3.53772941,0.36739115,2.33300494,0.00084079,0.01892082,0.20316565,0.65236463,0.02858570,0.27229677
0.45922961,3.60628572,0.37294520,2.36208049,0.00083577,0.01957213,0.20492589,0.68208102,0.02850248,0.27789266
0.46523262,3.66792999,0.37799973,2.38670719,0.00082893,0.02023069,0.20639432,0.71027373,0.02833932,0.28306702
0.47123562,3.72134922,0.38239349,2.40614798,0.00082047,0.02089116,0.20752489,0.73654444,0.02809380,0.28772205
0.47723862,3.76535934,0.38597413,2.41974285,0.00081061,0.02154850,0.20827857,0.76052890,0.02776486,0.29176722
0.48324162,3.79894553,0.38860420,2.42693400,0.00079960,0.02219812,0.20862539,0.78190589,0.02735304,0.29512284
0.48924462,3.82129708,0.39016651,2.42728750,0.00078771,0.02283592,0.20854630,0.80040495,0.02686041,0.29772336
0.49524762,3.83183506,0.39056875,2.42051068,0.00077522,0.02345848,0.20803455,0.81581242,0.02629069,0.29952000
0.50125063,3.83023208,0.38974700,2.40646453,0.00076241,0.02406311,0.20709664,0.82797561,0.02564910,0.30048298
0.50725363,3.81642333,0.38766809,2.38517074,0.00074957,0.02464790,0.20575277,0.83680496,0.02494230,0.30060291
0.51325663,3.79060880,0.38433083,2.35681342,0.00073697,0.02521174,0.20403675,0.84227415,0.02417821,0.29989161
0.51925963,3.75324666,0.37976588,2.32173532,0.00072484,0.02575431,0.20199545,0.84441817,0.02336579,0.29838203
0.52526263,3.70503865,0.37403460,2.28042908,0.00071342,0.02627601,0.19968772,0.84332963,0.02251482,0.29612763
0.53126563,3.64690783,0.36722672,2.23352382,0.00070290,0.02677791,0.19718290,0.83915337,0.02163567,0.29320094
0.53726863,3.57997018,0.35945715,2.18176770,0.00069345,0.02726161,0.19455886,0.83207987,0.02073901,0.28969157
0.54327164,3.50550091,0.35086210,2.12600714,0.00068518,0.02772914,0.19189978,0.82233765,0.01983555,0.28570362
0.54927464,3.42489703,0.34159457,2.06716346,0.00067818,0.02818275,0.18929364,0.81018516,0.01893583,0.28135268
0.55527764,3.33963737,0.33181961,2.00620765,0.00067253,0.02862480,0.18682948,0.79590243,0.01804995,0.27676244
0.56128064,3.25124151,0.32170938,1.94413414,0.00066823,0.02905755,0.18459462,0.77978285,0.01718736,0.27206103
0.56728364,3.16122888,0.31143836,1.88193434,0.00066530,0.02948301,0.18267179,0.76212543,0.01635671,0.26737722
0.57328664,3.07107918,0.30117869,1.82057064,0.00066371,0.02990274,0.18113639,0.74322774,0.01556566,0.26283657
0.57928964,2.98219521,0.29109596,1.76095162,0.00066343,0.03031774,0.18005380,0.72337972,0.01482077,0.25855765
0.58529265,2.89586913,0.28134546,1.70390911,0.00066439,0.03072828,0.17947702,0.70285847,0.01412739,0.25464842
0.59129565,2.81325279,0.27206896,1.65017772,0.00066656,0.03113380,0.17944451,0.68192409,0.01348962,0.25120292
0.59729865,2.73533291,0.26339207,1.60037730,0.00066986,0.03153281,0.17997852,0.66081659,0.01291026,0.24829825
0.60330165,2.66291156,0.25542230,1.55499891,0.00067425,0.03192286,0.18108374,0.63975362,0.01239076,0.24599215
0.60930465,2.59659228,0.24824758,1.51439449,0.00067969,0.03230052,0.18274657,0.61892926,0.01193129,0.24432100
0.61530765,2.53677211,0.24193549,1.47877071,0.00068615,0.03266137,0.18493487,0.59851333,0.01153076,0.24329858
0.62131066,2.48363951,0.23653286,1.44818703,0.00069363,0.03300009,0.18759827,0.57865145,0.01118688,0.24291543
0.62731366,2.43717827,0.23206593,1.42255813,0.00070213,0.03331056,0.19066917,0.55946546,0.01089622,0.24313904
0.63331666,2.39717707,0.22854091,1.40166059,0.00071169,0.03358598,0.19406424,0.54105415,0.01065437,0.24391468
0.63931966,2.36324440,0.22594477,1.38514370,0.00072236,0.03381908,0.19768651,0.52349427,0.01045601,0.24516712
0.64532266,2.33482848,0.22424648,1.37254409,0.00073421,0.03400234,0.20142801,0.50684162,0.01029511,0.24680304
0.65132566,2.31124132,0.22339830,1.36330368,0.00074733,0.03412823,0.20517278,0.49113218,0.01016505,0.24871404
0.65732866,2.29168647,0.22333739,1.35679037,0.00076182,0.03418955,0.20880034,0.47638337,0.01005882,0.25078038
0.66333167,2.27528938,0.22398751,1.35232095,0.00077777,0.03417973,0.21218931,0.46259530,0.00996920,0.25287504
0.66933467,2.26112952,0.22526088,1.34918514,0.00079529,0.03409318,0.21522117,0.44975210,0.00988896,0.25486824
0.67533767,2.24827313,0.22706013,1.34667024,0.00081448,0.03392562,0.21778404,0.43782335,0.00981105,0.25663203
0.68134067,2.23580570,0.22928035,1.34408530,0.00083540,0.03367447,0.21977622,0.42676559,0.00972882,0.25804492
0.68734367,2.22286284,0.23181127,1.34078397,0.00085812,0.03333914,0.22110952,0.41652411,0.00963616,0.25899635
0.69334667,2.20865886,0.23453950,1.33618532,0.00088263,0.03292136,0.22171209,0.40703482,0.00952774,0.25939069
0.69934967,2.19251177,0.23735081,1.32979168,0.00090891,0.03242539,0.22153074,0.39822648,0.00939911,0.25915087
0.70535268,2.17386425,0.24013258,1.32120316,0.00093687,0.03185828,0.22053267,0.39002303,0.00924684,0.25822117
0.71135568,2.15229976,0.24277617,1.31012814,0.00096637,0.03122991,0.21870645,0.38234624,0.00906866,0.25656938
0.71735868,2.12755358,0.24517945,1.29638970,0.00099720,0.03055305,0.21606233,0.37511852,0.00886350,0.25418797
0.72336168,2.09951840,0.24724916,1.27992769,0.00102908,0.02984331,0.21263187,0.36826592,0.00863154,0.25109445
0.72936468,2.06824485,0.24890339,1.26079688,0.00106166,0.02911896,0.20846683,0.36172113,0.00837420,0.24733078
0.73536768,2.03393704,0.25007384,1.23916121,0.00109453,0.02840066,0.20363752,0.35542660,0.00809415,0.24296198
0.74137069,1.99694364,0.25070796,1.21528482,0.00112723,0.02771113,0.19823062,0.34933745,0.00779523,0.23807391
0.74737369,1.95774533,0.25077090,1.18952049,0.00115924,0.02707464,0.19234660,0.34342430,0.00748238,0.23277043
0.75337669,1.91693924,0.25024712,1.16229606,0.00119000,0.02651655,0.18609682,0.33767570,0.00716153,0.22717007
0.75937969,1.87522128,0.24914172,1.13409972,0.00121896,0.02606267,0.17960054,0.33210017,0.00683950,0.22140227
0.76538269,1.83336724,0.24748126,1.10546491,0.00124556,0.02573866,0.17298184,0.32672780,0.00652389,0.21560346
0.77138569,1.79221335,0.24531426,1.07695533,0.00126927,0.02556934,0.16636661,0.32161103,0.00622291,0.20991309
0.77738869,1.75263709,0.24271103,1.04915095,0.00128962,0.02557807,0.15987971,0.31682492,0.00594530,0.20446975
0.78339170,1.71553878,0.23976303,1.02263517,0.00130623,0.02578607,0.15364237,0.31246648,0.00570018,0.19940753
0.78939470,1.68182428,0.23658164,0.99798366,0.00131881,0.02621185,0.14776984,0.30865322,0.00549697,0.19485272
0.79539770,1.65238907,0.23329633,0.97575491,0.00132723,0.02687068,0.14236934,0.30552082,0.00534529,0.19092092
0.80140070,1.62810386,0.23005224,0.95648254,0.00133148,0.02777413,0.13753841,0.30321999,0.00525485,0.18771469
0.80740370,1.60980142,0.22700727,0.94066914,0.00133177,0.02892972,0.13336345,0.30191246,0.00523541,0.18532160
0.81340670,1.59826472,0.22432863,0.92878148,0.00132844,0.03034068,0.12991859,0.30176630,0.00529668,0.18381296
0.81940970,1.59421588,0.22218889,0.92124671,0.00132207,0.03200579,0.12726489,0.30295063,0.00544828,0.18324289
0.82541271,1.59830584,0.22076184,0.91844902,0.00131341,0.03391940,0.12544963,0.30562989,0.00569967,0.18364802
0.83141571,1.61110427,0.22021787,0.92072672,0.00130340,0.03607149,0.12450592,0.30995784,0.00606006,0.18504749
0.83741871,1.63308967,0.22071942,0.92836893,0.00129315,0.03844794,0.12445238,0.31607150,0.00653834,0.18744347
0.84342171,1.66463941,0.22241620,0.94161198,0.00128393,0.04103078,0.12529307,0.32408530,0.00714296,0.19082184
0.84942471,1.70601975,0.22544064,0.96063519,0.00127710,0.04379862,0.12701751,0.33408563,0.00788183,0.19515329
0.85542771,1.75737594,0.22990345,0.98555588,0.00127415,0.04672715,0.12960086,0.34612603,0.00876212,0.20039445
0.86143072,1.81872252,0.23588965,1.01642382,0.00127657,0.04978963,0.13300430,0.36022321,0.00979010,0.20648932
0.86743372,1.88993446,0.24345496,1.05321530,0.00128588,0.05295747,0.13717552,0.37635413,0.01097094,0.21337065
0.87343672,1.97073925,0.25262291,1.09582696,0.00130353,0.05620083,0.14204948,0.39445431,0.01230845,0.22096136
0.87943972,2.06071075,0.26338254,1.14407007,0.00133088,0.05948920,0.14754932,0.41441736,0.01380481,0.22917604
0.88544272,2.15926534,0.27568709,1.19766545,0.00136913,0.06279194,0.15358753,0.43609595,0.01546032,0.23792224
0.89144572,2.26566093,0.28945348,1.25623988,0.00141930,0.06607883,0.16006728,0.45930404,0.01727313,0.24710184
0.89744872,2.37899937,0.30456282,1.31932419,0.00148215,0.06932054,0.16688408,0.48382052,0.01923890,0.25661220
0.90345173,2.49823287,0.32086193,1.38635382,0.00155814,0.07248900,0.17392751,0.50939395,0.02135066,0.26634726
0.90945473,2.62217472,0.33816591,1.45667215,0.00164745,0.07555783,0.18108323,0.53574841,0.02359849,0.27619858
0.91545773,2.74951454,0.35626168,1.52953689,0.00174986,0.07850250,0.18823504,0.56259017,0.02596943,0.28605626
0.92146073,2.87883813,0.37491249,1.60412981,0.00186484,0.08130061,0.19526709,0.58961497,0.02844735,0.29580986
0.92746373,3.00865161,0.39386325,1.67956975,0.00199144,0.08393195,0.20206611,0.61651567,0.03101295,0.30534927
0.93346673,3.13740969,0.41284660,1.75492874,0.00212838,0.08637862,0.20852358,0.64299006,0.03364386,0.31456561
0.93946973,3.26354707,0.43158942,1.82925087,0.00227403,0.08862494,0.21453787,0.66874849,0.03631477,0.32335227
0.94547274,3.38551247,0.44981974,1.90157349,0.00242642,0.09065751,0.22001620,0.69352106,0.03899778,0.33160594
0.95147574,3.50180392,0.46727366,1.97094977,0.00258332,0.09246502,0.22487643,0.71706421,0.04166277,0.33922783
0.95747874,3.61100429,0.48370211,2.03647203,0.00274229,0.09403821,0.22904857,0.73916648,0.04427790,0.34612498
0.96348174,3.71181563,0.49887716,2.09729477,0.00290071,0.09536970,0.23247605,0.75965318,0.04681024,0.35221173
0.96948474,3.80309091,0.51259766,2.15265643,0.00305590,0.09645387,0.23511664,0.77838989,0.04922643,0.35741121
0.97548774,3.88386189,0.52469389,2.20189884,0.00320517,0.09728675,0.23694299,0.79528472,0.05149342,0.36165697
0.98149075,3.95336180,0.53503121,2.24448362,0.00334589,0.09786583,0.23794293,0.81028911,0.05357923,0.36489450
0.98749375,4.01104180,0.54351230,2.28000455,0.00347562,0.09819002,0.23811922,0.82339732,0.05545379,0.36708273
0.99349675,4.05658032,0.55007813,2.30819535,0.00359215,0.09825949,0.23748914,0.83464456,0.05708964,0.36819531
0.99949975,4.08988483,0.55470753,2.32893255,0.00369360,0.09807564,0.23608365,0.84410375,0.05846267,0.36822167
1.00550275,4.11108589,0.55741543,2.34223329,0.00377847,0.09764097,0.23394617,0.85188120,0.05955275,0.36716769
1.01150575,4.12052368,0.55824984,2.34824807,0.00384570,0.09695910,0.23113125,0.85811123,0.06034428,0.36505599
1.01750875,4.11872766,0.55728784,2.34724904,0.00389475,0.09603467,0.22770287,0.86294993,0.06082656,0.36192574
1.02351176,4.10639020,0.55463069,2.33961430,0.00392555,0.09487337,0.22373266,0.86656841,0.06099406,0.35783197
1.02951476,4.08433578,0.55039848,2.32580914,0.00393859,0.09348191,0.21929789,0.86914574,0.06084657,0.35284439
1.03551776,4.05348683,0.54472446,2.30636524,0.00393485,0.09186801,0.21447951,0.87086177,0.06038910,0.34704576
1.04152076,4.01482838,0.53774945,2.28185884,0.00391581,0.09004045,0.20936015,0.87189036,0.05963174,0.34052975
1.04752376,3.96937277,0.52961662,2.25288917,0.00388339,0.08800907,0.20402214,0.87239299,0.05858929,0.33339858
1.05352676,3.91812644,0.52046682,2.22005792,0.00383990,0.08578481,0.19854573,0.87251329,0.05728082,0.32576032
1.05952976,3.86206002,0.51043468,2.18395099,0.00378797,0.08337978,0.19300739,0.87237251,0.05572913,0.31772606
1.06553277,3.80208316,0.49964578,2.14512311,0.00373045,0.08080722,0.18747840,0.87206620,0.05396007,0.30940712
1.07153577,3.73902481,0.48821465,2.10408591,0.00367032,0.07808163,0.18202366,0.87166213,0.05200188,0.30091230
1.07753877,3.67361958,0.47624396,2.06129978,0.00361063,0.07521874,0.17670071,0.87119957,0.04988451,0.29234535
1.08354177,3.60650024,0.46382454,2.01716949,0.00355434,0.07223554,0.17155914,0.87068977,0.04763883,0.28380270
1.08954477,3.53819611,0.45103633,1.97204341,0.00350429,0.06915026,0.16664013,0.87011763,0.04529600,0.27537163
1.09554777,3.46913675,0.43794992,1.92621596,0.00346304,0.06598236,0.16197640,0.86944435,0.04288680,0.26712878
1.10155078,3.39966000,0.42462856,1.87993255,0.00343284,0.06275242,0.15759224,0.86861078,0.04044105,0.25913910
1.10755378,3.33002325,0.41113046,1.83339648,0.00341554,0.05948205,0.15350389,0.86754138,0.03798711,0.25145532
1.11355678,3.26041690,0.39751100,1.78677692,0.00341249,0.05619375,0.14971995,0.86614830,0.03555141,0.24411775
1.11955978,3.19097861,0.38382485,1.74021726,0.00342456,0.05291066,0.14624207,0.86433557,0.03315818,0.23715451
1.12556278,3.12180739,0.37012766,1.69384315,0.00345204,0.04965640,0.14306561,0.86200298,0.03082911,0.23058212
